0.0129313-0.00978407j -0.0120786-0.0120232j -0.00696389-0.0379564j 0.0483222-0.013565j 0.0130022+0.0302792j 0.0656522-0.0602348j 0.0751852+0.0832621j -0.0750059+0.0724824j 0.0246721+0.0271616j -0.0178775-0.0510383j -0.0328464-0.00752488j -0.0613702-0.0100339j 0.0638209+0.0180226j 0.00146184-0.0144278j -0.00055653+0.073659j 0.106161+0.00984115j 0.00117227-0.104688j 0.142623-0.162509j -0.0777717-0.0515269j -0.175549-0.186013j 0.293786-0.0146163j -0.0749902-0.00909757j -0.0605181+0.192938j 0.234106+0.0922162j -0.0389865-0.0886841j 0.0188941+0.0110525j -0.03797-0.291152j 0.0358453+0.0818197j -0.00364654-0.0513851j 0.0226637+0.259379j 0.00990964-0.0374957j -0.00450581-0.023693j -0.0736913-0.100692j -0.346029+0.230558j 0.0220821+0.251959j -0.274021-0.0861719j 0.0713317+0.123794j -0.141056+0.0812211j -0.0936864+0.0654352j 0.0909732+0.127119j -0.0387998-0.0281954j -0.0823812-0.00964113j 0.0382474-0.0957977j 0.00450108-0.0764382j 0.0166833+0.0237861j 0.012719+0.00112777j -0.00150369-0.00776983j 0.00560723+0.00238923j -0.0140533+0.0194558j -0.00268378+0.0216284j -0.00562723-0.0203035j -0.00219837+0.00226447j -0.0409331+0.0430883j 0.0248673-0.0175508j -0.0563396+0.0148195j -0.0215733+0.00867535j 0.0150755+0.0020275j 0.000405654-0.00778817j 0.00270189+0.006206j 0.0300547-0.00939878j -0.0193526+0.0205272j 0.00418557-0.00234545j -0.000460973+0.0156331j 0.0140818-0.00608323j -0.00689994+0.000194163j -0.00949247-0.00831496j -0.00793459+0.00190752j -0.0161264-0.0071396j 0.0193051-0.0083474j -0.00430124-0.00237989j -0.000118823+0.00566843j -0.0109213+0.00573186j -0.000949712+0.00369073j 0.00764474-0.00895071j -0.0195086+0.00751366j 0.0195895-0.00916212j 0.0276309+0.00616045j -0.0392187+0.0088064j 0.00253955+0.00188922j 0.0297602-0.00677517j 0.0325502+0.0114286j -0.0312419-0.0153359j 0.0135312-0.00213383j 0.0222446-0.0036025j -0.010821+0.0203973j 0.018947+0.00489724j -0.0414804-0.0472802j 0.0121454+0.0101633j -0.0124547+0.0357847j -0.0668021-0.025098j -0.0114743+0.0650614j 0.00874092+0.00230935j 0.000361959+0.0105326j 0.00330865-0.00121489j -0.00656622+0.000570629j -0.00499388-0.0156234j 0.0017555+0.00792906j -0.013827-0.00287702j 0.0273871-0.0103933j -0.0112736-0.0102101j -0.00792801+0.00730362j 0.0106547+0.04009j 0.00011176-0.00572526j 0.0160115-0.00296729j -0.0352746-0.0118427j 0.0251198-0.0134849j -0.00448946+0.0163628j 0.000357562-0.0124848j -0.00533004-0.0348799j 0.010217+0.00386552j 0.0252048-0.0217049j -0.0090298-0.0111661j 0.018053-0.0119823j -0.0122101-0.017576j -0.00686811+0.0016987j -0.000666487+0.0051228j 0.00800074-0.010068j 0.00243921+0.0104335j 0.00807014-0.00078325j 0.00288396+0.0137655j -0.00244069+0.00457979j -0.00687478+0.0121602j 0.000391096-0.0115972j 0.00241141-0.00148922j 0.00965337-0.00696679j -0.002314-0.00604099j -0.00353445+0.00679524j -0.001621+0.00615412j 0.0161653+0.00155455j 0.00766659-0.00920585j 0.00883535-0.00725147j 0.00122107+0.00240244j -0.014519+0.00548943j 0.00539441+0.00230691j -0.00649246-0.00367632j 0.0029344+0.00101253j -0.00481693-0.000213837j -0.000100086+0.00333781j 0.00738542+0.00236903j 0.00278583+0.00271957j 0.00597645+0.00654836j -0.00482314-0.00226932j 0.0114343-0.00137813j -0.0125155+0.00622015j 0.00919594-0.00433873j 0.00124685-0.000208075j -0.00971403+0.00347518j -0.000265427+0.000940643j -0.00708758+0.00490292j 0.00398481-0.000887722j 0.00137916-0.004102j -0.00976441-0.00627862j 0.00288443+2.02577e-05j 0.00142787+0.00464898j 0.0125702-0.00318271j 0.00027082-0.00297051j -0.00951917+0.00973839j 0.00246901+0.00736008j 0.0086813-0.00210185j 0.00500373-0.0027649j 0.00535319+0.000936534j 0.0133219+0.00710181j -0.00687709-0.0113311j 0.00338834+0.00286415j -3.54493e-05-0.00415378j -0.0125234-0.00804283j 0.000792065+0.000878221j 0.015669-0.00355093j -0.00969474-0.00392877j 0.0169944+0.0154761j -0.00378436-0.00517725j -0.0032858-0.00773019j -0.0112451-0.00468987j 0.00443038-0.00728747j 0.00378625-0.0100772j 0.00807547-0.00805586j 0.00182844-0.0105371j -0.00215814-0.00209159j -0.00633108-0.00284764j -0.000429846+0.00303637j 0.00637561-0.0275794j 0.00576817-0.00956295j 0.0114017+0.000387771j -0.0235514-0.0209796j -0.00950347-0.000953247j -0.0153653+0.0180553j 0.00558476+0.00631509j -0.011731-0.00321128j -0.00867572-0.00300469j 0.00698411-0.000653045j -0.0184489+0.0120854j 0.00986451+0.0131691j 0.00214004+0.0155266j -0.0146834-0.00118258j 0.0236334-0.0230634j -0.0239692-0.0244401j 
-0.0241444+0.034626j 0.0337+0.0234296j 0.031564+0.00160919j -0.0102842+0.0345055j -0.0170407-0.0150486j 0.0915912-0.0558312j 0.0641342+0.115506j -0.0622482+0.0457281j -0.0201791-0.0233574j -0.0710075+0.00926305j -0.038267+0.00250195j -0.000241367+0.00235442j 0.0225637+0.000289795j 0.00995779+0.0410173j 0.0184143+0.0543391j 0.11637+0.0880431j 0.0829494-0.127993j 0.172545-0.0651575j 0.0569472+0.0652677j -0.188393-0.0934136j -0.00572909+0.111275j 0.114225+0.0506447j 0.189252-0.191482j -0.27559-0.237478j 0.0121957-0.122131j -0.164846-0.0645387j 0.041881-0.0776876j 0.0532516-0.186215j 0.027443-0.145822j 0.0658144-0.142064j -0.165756+0.341835j 0.0842298+0.230998j 0.113756-0.0109637j 0.223855+0.0282754j -0.198229-0.0540422j -0.189391+0.0266795j 0.0337955+0.174775j -0.195261+0.0336536j -0.0777757+0.00131434j 0.0112372+0.0791429j -0.0559881-0.086962j 0.0380622-0.0651552j 0.0271293-0.0681697j 0.057377+0.0586053j -0.0733544+0.0340262j -0.0110729-0.0017418j -0.00911891+0.052274j 0.0111072-0.0213965j 0.0164394+0.0299171j 0.0238357+0.00149032j -0.0326448+0.0358586j -0.0260509+0.0220322j -0.0200235+0.00853249j 0.00298517+0.0300162j -0.0306556+0.0230196j -0.00200875+0.00725928j -0.00890852+0.00558329j -0.0109363+0.00349145j 0.00636728+0.00850354j 0.00850385+0.00320868j 0.00446597+0.0116825j -0.0247376+0.0155492j 0.0163881+0.00643841j 0.00567704+0.00588506j 0.0174914-0.00972893j 0.00177134-0.014551j -0.00552152+0.011864j -0.00888565-0.000327876j -0.00912522+0.00260361j 0.000467884+0.00752526j -0.00218923+0.00740139j -0.0288255+0.00721733j -0.0208688-0.0118147j -0.0423175+0.0129742j -0.0113345+0.0158391j 0.0213996-0.00943883j 0.0142832+0.00495166j -0.0241638+0.00820057j -0.00292487+0.00419545j 0.00596752-0.0162581j -0.00866895-0.00335062j -0.00386906+0.00941617j -0.0197182-0.0365999j -0.0198618-0.01134j -0.02086-0.0110784j 0.00118206+0.001628j -0.0433479-0.00290371j 0.0567946+0.0253067j -0.00432943-0.0291763j -0.0238877-0.0242651j -0.0107474+0.0527039j 0.0127758+0.00284898j -0.00229991+0.0149503j 0.00366128-0.00653403j -0.0161504-0.000166162j -0.000697566-0.028866j -0.00867182+0.0128022j -0.0151302-0.00815755j 0.0319751+0.010827j 0.0186574-0.00479765j -0.00466244+0.0309507j 0.0117415+0.00898324j 0.00687372-0.00243674j 0.00411543-0.00143263j 0.013106-0.00521202j -0.0165085+0.0049892j 0.00529715+0.00454427j 0.0125374-0.00911204j 0.0122648+0.0306498j -0.0105597+0.000896022j -0.0031256-0.000983785j -0.0176246+0.0109709j 0.00442444-0.00228112j 0.00549009+0.00601057j -0.0136245+0.014493j -0.00361911+0.00737044j 0.00087402-0.0132199j 0.0106439-0.00496817j -0.0189435-0.0100059j 0.00447562-0.0109519j -0.000550828+0.0057391j 0.000943038-0.013891j -0.00180976+0.00972104j -0.00265734+0.00824622j -0.00769323+0.0162545j -0.00232761-0.00212788j -0.00515236-0.00818687j -0.00191205+0.00662957j -0.00114741-0.00753273j 0.00134192+0.00231746j -0.0157572+0.00719889j 0.0124475-0.0077845j 0.0137795-0.00946244j -0.00421327+0.00481115j 0.00402892+0.00493767j -0.0098475+0.000435526j -0.00152394+0.00295599j 0.000167815-0.000719705j 5.99181e-05-0.0016389j -0.000296192-0.00655345j 0.0042674-0.00484161j -0.0017025+0.0024916j -0.00478557+0.000323425j 0.00772111+0.00023505j -0.0103532-0.00403517j -0.00144656+0.006681j -0.00279864+0.0026264j -0.0121632-0.00325362j 0.00992131+0.0097875j 0.00121431-0.00250696j -0.00704519-0.00246632j 0.00853385-0.00148775j -0.00683488-0.00695716j -0.0105788+0.0035496j -0.010032-0.00350682j -0.00746581-0.00328083j 0.00441453-0.00426084j 0.00667071-0.00289111j 0.00197786-0.0152971j -0.00988952-0.000810897j -0.00698628-0.00701282j 0.00460536+0.00185551j -0.0118025-0.000320373j -0.0105242-0.0076842j 0.00418245+0.00180581j 0.00355923+0.00375868j -0.00221932+0.00653745j -0.0049806+0.00339693j 0.00602022+0.0229617j 0.000888253-0.0111651j 0.0210873-0.00312888j -0.0083252+0.0116069j -0.0147281+0.00524361j 0.00359966-0.00609657j -0.00864842-0.00776718j -0.00127669+0.00456937j 0.00497199+0.0107121j -0.002569-0.000294519j 0.00672642+0.00204447j 0.001896-0.00393686j -0.0131025+0.00620517j 0.00494875-0.00128347j -0.00782429+0.0100397j 0.00332501+0.00746946j 0.00860287+0.0267208j 0.0129363+0.0037659j 0.023225+0.0024053j -0.0150937+0.0063716j 0.00440808-0.00276603j 0.00515191+0.00824306j -0.014618-0.0110211j -0.0105837+0.00881914j -0.0211912+0.0122931j -0.010203-0.0229318j 0.0298793-0.0051658j -0.00598408-0.0292743j 
0.00893869-0.0416651j -0.0407341-0.0117115j 0.0433062+0.0169001j -0.0293203+0.0514816j -0.0306849-0.024707j 0.0625604-0.0148264j 0.0128684+0.0785647j -0.0215747+0.00233488j -0.0403268-0.0396642j -0.0630678+0.043932j -0.0210442+0.00721094j 0.0368487+0.00588343j -0.0151209-0.00778137j 0.0144257+0.0498437j 0.0180683+0.0142351j 0.031948+0.0985526j 0.103563-0.0499935j 0.0164774+0.0638581j 0.166869+0.237605j -0.197278+0.13546j -0.327011+0.0163821j 0.0992692+0.114849j -0.197525+0.115555j 0.179061+0.0324268j -0.0455608-0.221536j 0.0714188+0.292583j -0.0666122+0.0547865j -0.0373673-0.0877458j -0.0759026+0.432158j -0.0508959+0.0755881j 0.170497+0.0309301j -0.276417+0.00871949j -0.196533-0.0322421j 0.0707233+0.0086666j -0.135754+0.0342187j -0.0720132+0.00360736j -0.0175955+0.117167j -0.125336-0.0206965j 0.0200307-0.0357569j -0.0201259-0.0559486j -0.0479589-0.101614j 0.127082-0.0274834j 0.0219539-0.0422189j 0.00107873+0.0523718j 0.0141676-0.0120335j 0.0325916+0.0440295j 0.00185954-0.00367557j 0.0381854-0.0487112j 0.00414977-0.0455768j 0.00099014+0.000439938j -0.0156137-0.00716201j -0.0243275+0.0249239j 0.00115814-5.51479e-05j 0.00552727-0.0119417j 0.0138254-0.00653984j -0.00291127-0.00967665j 0.0182388-0.0281451j 0.00119675+0.00594117j 0.00471969+0.00753537j 0.0129657-0.013818j -0.0161288-0.00611894j -0.0277636+0.0080326j -0.0104831+0.00987937j -0.00285426-0.00164874j 0.0294612-0.016787j 0.0128858-0.0197446j 0.00656399+0.00179992j -0.00905621-0.00344612j 0.0069363+0.00390045j 0.017218+0.0201921j -0.0197486-0.00162065j 0.00590797+0.0149641j 0.0135137+0.000975881j 0.000376039+0.0115556j 0.00812276-0.00401321j 0.0100704-0.0131618j 0.0235762+0.00707626j -0.0165783+0.00494829j 0.026696+0.0242632j -0.0160572-0.0191859j -0.0379246-0.00872319j -0.0231855-0.0216069j -0.0254102+0.014671j 0.00551013-0.0256205j -0.0161454+0.00284544j -0.00567362-0.0245227j -0.021179+0.00997166j 0.0237177+0.0199655j -0.00232957-0.018253j -0.00710082-0.0154696j -0.00734589+0.0210398j 0.00882437+0.00277799j -0.00403152+0.00988277j 0.00148304-0.0117699j -0.0173638-0.000817076j 0.00165609-0.0193512j -0.0169324+0.00692963j -0.00809064+0.00153446j -0.000959699+0.021874j 0.0294602+0.0224029j 0.00253943+0.0264355j 0.0203529-0.0282711j -0.0105855-0.00745956j -0.000636712-0.00383289j 0.0331346+0.00857269j -0.0281598-0.0112119j 0.00845458+0.00953062j -0.00351418+0.000919358j -0.0178464+0.00856051j 0.0214987-0.0171232j 0.0145411-0.011035j 0.00275449+0.0149792j 0.00167892+0.027316j 0.000670397+0.0158719j 0.00182267+0.016581j -0.0022995-0.000318898j -0.0124798+0.0170022j -5.67435e-05-0.00418591j 0.00611661+0.0141116j 0.0165174-0.00929625j 0.000933118+0.0184493j 0.00739857+0.00139654j 0.000169022-0.0111256j 0.00443563-0.00476517j -0.00272902-0.00699718j -0.00316897+0.0158735j 0.00935145+0.000802362j 0.00231094+0.00602375j -0.00746985-0.00130806j 0.00253749-0.00481268j 0.0070504+0.00159928j -0.00918715+0.00326499j -0.000538823+0.00524514j -0.0019356+0.00390525j 0.0137019-0.00424337j 0.0148834-0.0104243j 0.0119063-0.00296818j 0.00479159-0.0041393j -0.00321098-0.00331458j 0.00109333+0.00373371j 0.00152691-0.000940251j -0.00611084+0.00293797j -0.01406+0.00239533j 0.00965389-0.00430976j -0.00284641+0.00279578j -0.000855679-0.00201862j 0.00666325+0.00816709j -0.00942266+0.00529257j 0.00295506+0.00941754j 0.00112968-0.0021118j 0.000789189+0.00239485j -0.00676859-0.00395955j 0.0163729+0.0129717j 0.00823427+0.00611686j -0.00736589+0.0058896j 0.0137328+0.00100095j 0.00183369+0.00455487j 0.0192413-0.000566994j -0.00852158+0.00685893j 0.00131578-0.000937249j -0.00589892-0.00271566j 0.00154169-0.00400227j 0.00199243+0.00995468j 0.00282971+0.00527995j -0.00297197-0.0167291j 0.0131968+0.00597076j -0.00200702-0.0102631j 0.00493721+0.000696592j 0.0155347-0.00507965j -0.00702005-0.00818286j 0.00463632-0.00701564j 0.00450593+0.000691874j -0.00254177+0.0105908j -0.00108681+0.00720416j 0.00292992+0.00393679j 0.0158559-0.0027541j -0.00783331+0.00297667j -0.0175151-0.00952462j 0.00230118+0.0239966j -0.00208734-0.00668612j -0.0174151+0.00935563j 0.0020482+0.000684592j -0.00771972+0.00116886j 0.00269209+0.0082391j 0.006721+0.0200798j 0.00956656+0.00160679j 0.0135065+0.00527733j -0.0100041+0.0108518j 0.0127164+0.00359895j -0.00179958+0.00908557j -0.00208258-0.0134491j -0.00997971+0.000952619j -0.0172636-0.0013835j 0.00131076-0.0163198j 0.0133517+0.00419748j 0.00374353-0.0122009j 
-0.00415779+0.00235519j -0.00211558-0.00346613j 0.0115283-0.000212361j 0.000206769-0.0007859j 0.00569907-0.00823043j 0.0203747+0.0544296j -0.0435633+0.0325148j -0.00244239+0.0178124j -0.00210936+0.0206273j 0.0133213+0.0116111j -0.00881502+0.00228752j 0.00370398+0.0137507j 0.0108858-0.00315264j 0.00735998-0.0072431j 0.0219196-0.0182291j -0.103582+0.0316733j 0.0350786+0.0808953j 0.0363765+0.0611732j 0.0790914-0.0410944j 0.0330441+0.0240446j 0.0336096+0.0636625j -0.0124194-0.00569207j -0.0335039-0.0152454j -0.0357806+0.0337033j 0.016969-0.0492836j 0.0192613+0.00272571j -0.0610386-0.0443742j 0.010746-0.0356764j 0.0069353-0.0278113j -0.0187376+0.0380576j -0.000168847+0.0301574j -0.0127454-0.0150325j 0.0394953+0.0360817j -0.00756838+0.0610324j 0.00645166+0.0165778j -0.0912559+0.0352895j 0.0731064+0.03429j -0.0442803+0.0985204j -0.0356814+0.127178j 0.196018+0.00991628j 0.0356482+0.0111653j -0.0241691+0.176192j 0.00637384-0.00595926j -0.171046+0.0617023j -0.0240225-0.14638j 0.0495492-0.0628283j 0.0182567-0.0464392j -0.0231701-0.00910505j -0.121393-0.0498504j 0.0452829+0.0422961j -0.0328405+0.0177297j 0.0206732+0.0471251j 0.059811-0.0837966j 0.0360337+0.122594j 0.0755699-0.126091j -0.00154611-0.0132373j 0.0145395+0.0592364j -0.0575766-0.0547332j 0.0782718+0.0650158j -0.0503446+0.0649993j 0.0392708-0.0411699j -0.0876896+0.0146479j 0.0723179+0.0284464j -0.0527425-0.0333689j 0.0403023-0.0136675j -0.0201207-0.0255658j 0.0697328-0.00143589j -0.060081-0.101032j -0.0446007+0.00277192j -0.0163697-0.0748705j 0.0117683+0.010867j 0.0474984-0.00370861j 0.00911465+0.107898j -0.069175+0.0233425j 0.0676283+0.0176655j -0.0463537-0.0291236j -0.0931421-0.00282432j 0.109097+0.123553j 0.0623331-0.00601502j -0.0777511+0.0544219j -0.101124+0.0400068j 0.148271-0.0113651j 0.113006-0.133192j 0.07524-0.0928866j -0.0746774+0.10796j -0.102963-0.0909813j 0.048492+0.0611159j -0.0716392-0.0596065j -0.172143-0.0571026j 0.175735-0.181989j -0.145293-0.267486j 0.0493725-0.142327j 0.175777+0.00713808j 0.0573213-0.0869865j -0.123782-0.133802j 0.0846909-0.0557738j -0.0790249+0.0678392j 0.00419543-0.0354822j 0.0702156+0.069222j 0.035485-0.0326762j -0.00470298+0.040639j 0.00697922+0.0342448j 0.0301551+0.0239819j -0.0467565+0.0196369j -0.0138684+0.0262292j 0.0237501+0.0500276j 0.00115805-0.0517287j 0.00703508+0.00442826j 0.0204299-0.0366192j -0.00536427+0.00251816j -0.0274584+0.00314917j 0.0152342+0.0363311j -0.0505799+0.0016481j -0.00537573-0.0238623j 0.0330939+0.0215005j 0.0100435-0.0327292j -0.0115057-0.000654547j -0.0271834-0.0096949j 0.0308706-0.0265055j -0.0224978-0.014263j 0.00991401-0.00482361j 0.0230253+0.015582j 0.0123281+0.00998406j -0.0148086-0.00594669j -0.0238401+0.00248631j 0.00484234+0.0363731j 0.00890358-0.00349066j 0.004253-0.0228126j -0.00690655-0.0211189j 0.0120107-0.0219599j -0.0109661+0.00981755j -0.0107033+0.00748537j -0.00254832+0.0295286j 0.000721085+0.00491887j 0.00518005+0.0135313j 0.00768289-0.00717865j -0.00179191+0.00896103j 0.0105051-0.0172896j -0.0101835-0.0150744j 0.0053028-0.0342957j -0.0219423-0.00405043j 0.0038399+0.00330587j 0.0171295-0.0261294j -0.00783649-0.0187668j -0.00503213+0.0164075j 0.0189051-0.0207169j 0.023813+0.00554841j -0.00686874+0.00166105j 0.00875011-0.029672j 0.00746335-0.00323148j -0.00986856+0.0120945j 0.0108085+0.00657132j -0.00358832-0.00898592j -0.00102448-0.0255838j -0.0120139+0.00167151j 0.00753841+0.0162327j 0.014645-0.000796571j 0.0207833-0.0444303j 0.00451432-0.00100853j -0.00120648+0.00939443j 0.0075537-0.00989903j -0.00659577-0.0176505j 0.0156943+0.0508532j 0.0108466+0.0229871j -0.00123461+0.0178264j -0.00463576+0.0277633j 0.0335729-0.0188835j -0.015528-0.00758585j -0.0222842-0.017709j -0.0357772-0.00468583j -0.00114408-0.00702784j -0.0217298+0.0243288j 0.00722931-0.000747025j -0.00686303+0.0200826j -0.0332551+0.021224j -0.00962505-0.015126j -0.0136521+0.00772874j -0.0394145+0.00634152j -0.0298241-0.0229981j 0.0141147+0.0403246j 0.0138901-0.00922469j -0.0529671-0.0130565j 0.0552498-0.00145146j 0.00901967+0.0113946j 0.0251261-0.0397231j 0.00500888-0.0273966j -0.0013171+0.00812912j 0.0385792-0.0200517j -0.015144+0.028709j -0.0487711+0.00652223j -0.00184028-0.0345504j -0.0419718+0.0131634j -0.0701198+0.0237864j -0.0266933-0.0701277j -0.0685439+0.0536347j 0.0663008+0.0776321j 
-0.0211768+0.00360476j -0.00273908-0.0188886j -0.0129713+0.0415233j -0.00761898+0.00388215j -0.0105274+0.0303399j -0.0407683+0.0313635j -0.0362276-0.027119j 0.000269594-0.00398205j -0.0188006-0.018287j -0.0167159+0.0145921j -0.00765101-0.00273187j -0.0146957-0.00771166j -0.00667084+0.00232168j 0.00598373-0.00797431j -0.0153325+0.0200143j -0.105609-0.000597587j 0.00100251+0.102617j 0.0274456+0.0170727j 0.00863078-0.028267j -0.00148839-0.0104843j 0.00423841+0.0190396j -0.0243778+0.0355108j 0.0376288+0.0332588j 0.00263267-0.030412j -0.0134577-0.0478349j 0.0353419+0.00455913j -0.0138391-0.0220896j -0.0483717-0.0268426j -0.0200035-0.00837374j 0.00022056-0.0260519j -0.00797555+0.0199812j -0.00064756+0.00857615j 0.00600993-0.0156672j 0.0346131-0.0208443j -0.0471677+0.0219976j -0.0239252+0.042832j 0.0513615+0.0879918j -0.0983594+0.0730411j -0.0266391+0.0446566j 0.0398592+0.00368351j 0.0174102-0.00997308j 0.0157618-0.00673319j -0.00545422+0.134956j 0.117056+0.00892205j -0.0355191+0.0953793j 0.0107065+0.0276512j 0.0857648+0.0198901j -0.0162093+0.0602528j 0.0533364+0.000551406j 0.0939851-0.00154231j 0.0718566-0.125662j -0.0145222+0.0151345j 0.0355047+0.0306961j 0.107374-0.0091622j -0.00719225-0.0350533j 0.165331-0.187522j 0.10196+0.103154j 0.119556+0.0758801j 0.00740981+0.00528955j -0.0187474+0.0253652j 0.041841+0.0537468j -0.0048047+0.00349881j 0.0141758+0.0372171j 0.00897521+0.0264401j -0.01656+0.00829075j -0.000538934-0.0168154j -0.145205-0.244996j 0.0439097+0.11532j 0.0656085-0.0331091j -0.0347734+0.0715593j 0.00693672+0.0135063j 0.0209397+0.0351677j 0.0369309-0.0269764j 0.27217-0.00864832j -0.0296927+0.0754382j -0.0060108+0.0092833j -0.0774132+0.0197021j 0.11424+0.0131923j -0.0497526+0.120338j 0.141089-0.116546j -0.00775189+0.171671j -0.134826+0.0275334j 0.143446+0.0622492j 0.0952279+0.022777j -0.0653795+0.125548j -0.094616+0.06369j 0.041982-0.0920177j -0.0809138+0.231637j 0.266475+0.162211j -0.0235257+0.154723j -0.0522571-0.122714j 0.0541998-0.131597j 0.156311+0.0469845j 0.0270234-0.0190478j 0.00858968-0.0764171j -0.00463649+0.0568096j -0.0469213-0.0150304j 0.0377234+0.0607938j -0.0761353-3.58118e-05j -0.0593801+0.0485852j -0.00320045-0.0655896j -0.0139947+0.0178787j -0.0659112-0.0139835j -0.0197749+0.0049078j -0.0274988+0.00304863j -0.0228588-0.00568811j 0.00309575-0.0283346j -0.00553306+0.0447473j -0.0140916-0.0100516j -0.0295805-0.0543402j 0.0275578-0.00116823j 0.02594+0.0216351j -0.00302182+0.00526881j 0.0476492-0.00139759j -0.00900382+0.0238431j -0.00818257+0.0177132j -0.00671193-0.000408785j 0.00131762-0.0520981j -0.00213253+0.00807268j -0.00457432-0.0183458j 0.00695312-0.0313558j 0.0262525+0.00590833j 0.0127783+0.0130265j 0.00451592+0.00317767j -0.0108888+0.00192027j -0.00318016+0.0062534j -0.0342345-0.00342119j -0.000398729-0.00790759j 0.0119801-0.00445017j 0.00489145-0.00520104j 0.0275942-0.0207674j 0.0181355-0.0123884j 0.0110533-0.00387741j 0.0136469-0.00493974j 0.00982036+0.0146307j 0.00567441+0.0152333j -0.000694171+0.00057651j 0.0174935+0.0117687j 0.00644718+0.0263881j 0.00610166+0.0159103j 0.0140393+0.0120876j -0.0120311-0.00145234j 0.0175755+0.000216816j 0.00181473+0.00207538j 0.00437152+0.00308045j 0.00915735-0.0124418j 0.0249576-0.0270297j 0.00394114+0.00978197j 0.00239399+0.000112383j 0.000657644+0.0242143j -0.00787409+0.0136476j -0.00908553+0.00490039j -0.0100228-0.00990677j -0.019833-0.0204654j 0.0113774+0.0191513j 0.00871358+0.0210743j 0.022472+0.00312669j -0.00846731-0.0150349j -0.014521+0.0305958j 0.00299178+0.0154696j -0.0106308+0.0316632j -0.000951232-0.0122995j 0.0299697-0.00503138j 0.0141001-0.00234804j -0.0052495+0.0169437j -0.011469-0.000138782j -1.40267e-06-0.019225j -0.0332589+0.0272524j 0.0343783+4.16759e-05j 0.0171909+0.0157496j -0.0281481+0.0110098j -0.00916596-0.0188888j 0.00447289-0.0239631j 0.012058+0.0252909j -0.00298222-0.00659607j -0.0145016-0.000815502j -0.0105688-0.00245704j -0.0149726-0.00786246j -0.00744814-0.025629j -0.00758344+0.00129116j 0.0263118-0.0179666j -0.0363487+0.005496j -0.00628334-0.0524266j 6.29175e-05+0.0018809j -0.0177256+0.0180872j 0.0075906-0.00502179j -0.0327575+0.0181516j -0.00526164+0.01561j 0.0566932+0.0142843j -0.0482366+0.0364482j -0.0135067-0.0100195j 0.0199126+0.0302514j 0.0096526-0.0264565j 0.0197692+0.0185458j -0.0684676-0.0218217j -0.0164219+0.0682892j 
