-0.0218824-0.00940896j -0.00465892+0.0294225j 0.020313-0.0035574j 0.0122111-0.0952478j 0.124769+0.0234731j -0.00935833+0.081897j -0.0185038+0.0707996j 0.0728221+0.00208589j -0.0523137+0.259199j -0.287391-0.0703561j -0.0477748+0.343506j -0.185829+0.0556826j 0.0891724+0.161744j -0.296046+0.138453j -0.0228433+0.0185997j 0.157434+0.00755959j 0.201429-0.0613443j 0.0117434-0.0823524j 0.00536485-0.0605932j -0.184869-0.261793j 0.343649+0.140454j 0.113661-0.328073j -0.164903+0.0469587j -0.0464991-0.170744j -0.0482167+0.0870575j -0.081334-0.01759j -0.0406488-0.00370938j 0.0825417+0.00445516j -0.0129678-0.0179268j 0.0218019+0.0365373j 0.0298731+0.0224537j -0.0111029-0.0420473j -0.0331007-0.0396944j 0.00069377-0.0127326j -0.0168822-0.00305337j 0.000864158+0.0234488j -0.000679561-0.0248973j 0.00186248-0.0117192j -0.0105904-0.0137838j 0.0041055+0.00296668j 0.00994815+0.0176226j -0.00413713-0.0117621j -0.000935096-0.0266725j -0.0109011-0.0353998j -0.0101848-0.0045632j 0.0107447+0.0105527j 0.00577328-0.0434893j -0.00679429+0.0288782j 0.00431612-0.0264674j -0.01789-0.0275475j 0.00645069-0.0207823j 0.0357847-0.031372j 0.0174968+0.00898207j 0.0528512-0.065942j -0.0658621-0.030989j 0.00958862-0.00876192j 0.00924515+0.00999868j -0.0156328-0.0125491j -0.0119455+0.0174576j 0.00484597-0.0204182j 0.0308065+0.010768j 0.0237531-0.0343343j -0.0105238-0.012571j 0.00533524-0.00132071j -0.00165668+0.0211375j 0.0377293+0.00666969j -0.000161864+0.0175246j -0.00139681-0.00928821j 0.00203138+0.00237993j 0.0211528+0.00137355j 0.0159929+0.0137793j -0.000577737+0.0153088j -0.00316005+0.00872248j -0.00626542+0.00716674j -0.000505891-0.0089443j -0.0126529-0.00459885j -0.000176528-0.00071637j -0.00399136-0.00686958j -0.0162012-0.006958j 0.00309337-0.0141768j -0.000930501+0.00352215j -0.0126872-0.00600958j 0.00175346+0.00062572j -0.00260663-0.00423462j 0.000594062+0.00369955j 0.00713093+0.017451j 0.00162678+0.00196308j 0.00316193+0.00107785j -0.00262675+0.000603858j 0.0025665+0.00222285j 0.00316154+0.00905278j -0.0032638-0.0114629j 0.000742011-0.0081868j -0.0030939-0.0013372j 0.00364512-9.5103e-05j -0.000870936+0.0100664j 0.0108112+0.00458436j 7.51997e-05-0.00117276j -0.00456248+0.00474467j 0.00719651+0.00130677j -0.000717014-0.00675702j -0.00789665+0.00593855j 0.00117906+0.00816576j 0.000271379-0.0139657j 0.00472949+0.00479547j 0.0111327-0.0127373j 0.00400191-0.00820081j 0.00835494-0.012006j -0.00343791-0.00556949j 0.000123767-0.00876986j -0.00251962+0.00519013j -0.0072267-0.00255715j 0.0119519-0.00287301j 0.00779125-0.00550577j -0.00173654-0.00096565j 0.00773657+0.0160973j 0.0174745-0.00798668j 0.00965794+0.00560374j 0.0139232-0.0152182j -0.0139619-0.010956j 0.000949338+0.00412339j -0.00435871-0.00524328j -0.0142262+0.00126618j -0.00225715+0.0191121j 0.00463352-0.0179881j 0.0136002+0.0144953j -0.0271084+0.00296985j 0.00248305-0.0200208j 0.0171142+0.0195467j -0.0204296+0.0175747j 
0.0480662-0.0128454j -0.0246285-0.0646383j -0.0446627+0.0225168j 0.00644525-0.0486852j 0.0633345+0.0110458j 0.000447074+0.0402804j -0.00337463+0.0354604j 0.0337385-0.00834595j -0.112039+0.148553j -0.162893-0.14043j -0.128681+0.0705865j 0.300309+0.0954624j 0.120961-0.433342j 0.0522675-0.0709792j 0.244927-0.163426j 0.0923255+0.086619j -0.19594-0.0516431j -0.226012-0.0579663j 0.385496+0.232325j -0.117521+0.318567j -0.0634841+0.176069j 0.0174984-0.116139j -0.106655-0.0137631j 0.0142291-0.110067j -0.039635-0.00617632j 0.0439562+0.00660665j -0.0624638+0.0538048j 0.0227912+0.0698841j -0.0644767-0.0118786j -0.0211387-0.0135203j 0.00432182-0.00175608j -0.00256232-0.0274024j -0.00435822-0.012164j 0.0167903+0.0201798j 0.00190893+0.0129353j -0.00598415+0.00441509j -0.00953863-0.0216245j 0.0133591+0.0258223j -0.00029707+0.0056467j 0.0081462+0.0116137j -0.00354825-0.0205753j 0.0103881-0.000916018j -0.0109105-0.024363j -0.00670182-0.0310846j 0.00582226-0.00579646j 0.0171226+0.00293997j 0.00341227-0.0128268j 0.0187833-0.0293815j -0.0100604-0.00829289j -0.0105029-0.00609484j -0.0315281+0.00974262j 0.0192438-0.0484376j -0.034853-0.00536544j 0.024371-0.0118486j -0.0220616-0.0156139j 0.00670943-0.00499702j 0.00480693+0.00696657j -0.0122451-0.0159158j -0.018503+0.0117851j 0.00883258-0.0192715j 0.0155467+0.0162j 0.019055+0.00419481j 0.0185265-0.00314677j -0.00389705+0.0321853j 0.0372314-0.0137364j -0.0253212-0.0322431j 0.0220757-0.021573j 0.0173464+0.00428733j 0.00207596+0.00941871j -0.00775334+0.0326073j -4.02368e-05-0.000529954j 0.0152336-0.0170701j 0.0181379+0.00576535j 0.023851+0.00201802j 0.00613339+0.0141197j 0.0340945+0.00906234j -0.000947207-0.00283039j -0.00887138-0.00202993j 0.0199676+0.0206826j -0.00479407-0.00704892j -0.00732925+0.00111319j -0.00601337-0.00580567j -0.00985709-0.00770625j 0.00090537+0.00811692j 0.0105332-7.26011e-06j 0.00248273-0.0184281j -0.00297986-0.0107167j -0.00399984-0.00305313j -0.0052765+0.00298184j 0.00344538-0.0104637j 0.00149806-0.00481993j 0.000323509+0.00833153j 0.00507344+0.0236361j 0.000143002+0.0133342j 0.000799909+0.00672484j 0.00508834-0.00911094j 0.000571204-0.00300375j -0.00345275+0.00847094j 0.00075306-0.00136437j -0.0041453-0.0191557j -0.000659435+0.00016455j -0.00521393-0.00768704j 0.0139546-0.00445482j -0.000234645-0.00554159j 0.00397067+0.00434203j -0.0124429+0.00250448j -0.00841298+0.0237485j -0.00116844-0.00919971j 0.00385351-0.00303372j -0.0145154+0.0174864j 0.0209418-0.00511705j 0.0152898-0.00766139j -0.0113835+0.000338869j -0.0175367-0.0201561j -0.00612275+0.00445344j -0.0161198+0.00138375j -0.00862398+0.00130957j -0.00632699-0.0254292j -0.0279731+0.00574954j -0.00758641+0.0311214j -0.021837-4.66855e-05j -0.0141071-0.00866477j -0.00648063-0.0106412j -0.00983077+0.00798699j 0.00995699-0.00370172j -0.0016291+0.0115766j -0.0126729-0.0111483j 0.0108407-0.00936071j 0.00216847+0.0118114j -0.0116467+0.00244442j 
0.00406096-0.00282804j 0.00166301-0.000889203j 0.00178698-0.00144732j 0.0358115+0.0088186j 0.00169638+0.0223837j 0.0193432-0.00771239j 0.0041894+0.00649694j -0.0107471-0.0147019j -0.0654954-0.128132j 0.11955-0.0717671j -0.0224594+0.0420809j -0.00278677-0.0523313j -0.0522176-0.0251528j -0.0334147+0.0282901j 0.0273598+0.042393j 0.0630657-0.018611j 0.0196914+0.0269228j -0.0568065+0.0447265j -0.00978781+0.0250575j -0.0401511+0.00285867j 0.0422918-0.00245969j -0.0467975-0.082548j -0.131723+0.173378j -0.187319-0.150096j 0.131069+0.0760196j -0.0636704+0.167429j -0.0621543-0.118175j -0.173033-0.0189773j 0.038769+0.0329336j -0.0500721-0.0648245j -0.0708779-0.119278j 0.158248-0.0144224j 0.0728369+0.0366679j 0.117544-0.0950059j -0.0696363+0.127361j -0.0708705+0.0703228j 0.0460968+0.0216514j 0.0355238+0.0532856j -0.0204607+0.0669377j -0.00934423-0.00813666j -0.066046-0.0999584j -0.0459136+0.0318059j 0.0654554+0.0638472j -0.104747+0.139013j -0.106469-0.0109866j -0.0209821+0.0180001j 0.0505837+0.146947j 0.0203748-0.102902j -0.087092+0.119147j -0.198903-0.0864629j -0.0342557-0.139215j -0.0799739+0.060707j 0.0438771+0.145586j 0.139693+0.236781j 0.314626-0.166985j -0.215991-0.0385829j 0.0297934-0.23658j 0.0183079-0.0803114j -0.104072+0.00818739j 0.0177981-0.0355424j 0.0212649+0.0444545j 0.0154774-0.00915676j 0.0392094+0.017619j 0.0162311+0.017996j -0.0187052-0.0111796j -0.00560379+0.024679j 0.00889455-0.0106226j -0.065359+0.0167827j 0.0126413-0.00987978j 0.0187483-0.0500515j -0.0229701-0.0243308j 0.0210635-0.0332547j 0.0414018+0.0104274j 0.00456266+0.0103721j 0.00311319+0.0042743j -0.0309513-0.00022706j -0.000473815-0.0105387j -0.0283593-0.00405678j -0.00329196-0.0284475j -0.0302552-0.00193684j 0.0252779-0.0107114j 0.0169259-0.00650963j 0.000365894-0.00325167j 0.0204023+0.0130752j 0.0158829-0.00745875j -0.0151772-0.00289393j -0.0137203-0.000995462j 0.00164038+0.0186346j -0.00290751-0.0140003j -0.00695057-0.0111404j -0.000127814+0.00317986j 0.0230383+0.0202608j -0.0311655+0.00696718j 0.00481766+0.00804983j 0.00919541+0.00576461j 0.0254873+0.00586751j -0.0172934-0.0281407j -0.00097919+9.77288e-05j 0.022148-0.00342014j -0.0247062+0.023226j 0.0125356-0.0036487j 0.0232251+0.00324277j -0.0105652-0.00449414j -0.0376829+0.0230006j -0.0172325+0.00503018j -0.0289515-0.00985245j 0.0167136+0.0157854j -0.014838+0.0154015j -0.00714498-0.0176086j 0.00651465-0.00595394j -0.00321237-0.00140049j 0.00456542+0.00417146j -0.00442678-0.0618646j 0.0253336+0.024159j 0.028092+0.0168836j 0.000347938+0.00699455j -0.0137097-0.0389664j 0.0301495-0.0237671j 0.00415919+0.0258237j 0.0309264-0.0151056j -0.00208002+0.0111482j 0.013213+0.0252705j 0.0288317+0.00777879j -0.0331589-0.0599399j 0.0229958-0.023537j 0.00487022+0.00338395j -0.0271227-0.0614556j 0.0472753-0.0270815j -0.0303062-0.0734731j 0.0823703-0.0404182j 
0.0353577+0.0114324j 0.00689233-0.000722185j 0.0302961+0.00759826j -0.0219629+0.0488587j -0.0369289-0.015235j -0.00733189+0.0321686j -0.00348629-0.00493626j 0.0335759+0.0208359j -0.014611-0.0768766j 0.0765475-0.0105679j 0.017353+0.0217205j -0.0304299+0.0384418j 0.0249521+0.0100578j -0.0269295-0.0141178j 0.029392+0.0115909j 0.0238852-0.0511562j -0.030386+0.0154849j -0.00238969+0.0041955j 0.0270522-0.00207336j 0.0240524+0.0362193j 0.0172568+0.0195628j -0.029893-0.0060769j -0.132496+0.0416846j -0.0568334-0.139822j -0.0244543-0.0675488j 0.142626-0.0480442j 0.0629192+0.0867943j 0.0462094+0.0587386j 0.163019+0.223214j -0.219136+0.0732324j 0.149461+0.0750367j 0.0567544-0.139968j -0.0363476+0.16315j -0.0861886+0.0981785j -0.0350127+0.0413817j 0.123821-0.0598466j 0.174687-0.084499j 0.0553233-0.079371j -0.00186782-0.109077j 0.0246701+0.0212934j 0.116548+0.230417j -0.0334466+0.0512601j -0.111841+0.0603097j -0.0525248+0.189839j 0.190897+0.0617581j 0.115514+0.0651752j -0.0305049-0.0874776j -0.196767+0.0420939j 0.019003+0.00291695j -0.0602732-0.230644j -0.0200465-0.0689455j 0.285389+0.0962067j 0.171625-0.302225j -0.137917+0.0047034j 0.0562627+0.00762785j -0.10144-0.057766j 0.0629489-0.101635j 0.0296483+0.0692146j 0.0676351-0.0274156j -0.014053+0.0324512j -0.0316548-0.0492137j -0.0527715+0.0276077j 0.00490517+0.0696313j -0.0482155-0.0373135j -0.0520747+0.0146562j -0.0171888+0.0204047j 0.0218901-0.0258964j -0.0150312-0.00868626j 0.0288801-0.0212541j 0.0190952+0.0116866j 0.00599294+0.00692308j 0.0225755-0.0126209j 0.0192093+0.00483601j 0.00645252+0.011513j -0.00699357+0.00110321j 0.00983835+0.00241766j 0.0128658-0.0112435j 0.0160256-0.00890407j 0.0051019-0.0101181j -0.00171915-0.0502596j 0.004697-0.00149675j 0.0191608-0.00468196j 0.0161926-0.00771472j -0.0102119-0.00317273j -0.0105645-0.0107241j -0.0265132+0.00927872j 0.00902177+0.0224955j -0.00142284+0.00501463j 0.000220859+0.0089474j -0.0157793-0.0144059j -0.0278867+0.00417963j -0.000144937-0.0183863j -0.0271767+0.0181065j 0.00691926+0.00394847j 0.0134276-0.0109843j -0.0251321-0.00864836j -0.0171201-0.0139278j 0.00488942+0.00923049j -0.000521468-0.00621484j -0.00219335+0.0101278j -0.000261933-0.00704815j 0.0149436+0.00997802j -0.00857699-0.00923003j 0.0273869+0.0235974j -0.00623163-0.0129872j 0.00388036+0.00600325j -0.000102856+5.25114e-05j 0.0234054-0.0285848j 0.0107339+0.0172005j 0.0127054-0.00458712j -5.21512e-05-0.00409563j 0.0126279+0.0111498j 0.0172038-0.0140061j 0.0255555+0.0269364j -0.00384938+0.00194355j -0.00702692-0.0302196j -0.030551+0.0139935j 0.00887688+0.00170547j 0.00400288-0.00585653j -0.0221045-0.00122995j -0.0123834-0.0127457j -0.0172229-0.00888019j 0.00151342-0.0425177j -0.0282755-0.0324791j 0.00771607-0.0276204j 0.026547-0.0088423j 0.00996269+0.020037j -0.0240432+0.0129516j 0.0207777-0.0293895j 0.0283905+0.0188112j 
0.0528645-0.0104584j 0.00940433-0.00507241j 0.0457428-0.0032753j 0.0144738-0.0437264j 0.0321174+0.013154j -0.00192907-0.029414j 0.00278601+0.000946047j -0.0309205-0.00691806j -0.00367205+0.0565162j -0.0578477-0.00826578j -0.0214027-0.025973j 0.0329249-0.0355758j -0.0255703-0.0217359j 0.0323273+0.008167j -0.013576-0.00852483j -0.0152229+0.0431992j 0.0170225-0.0144124j -0.00592678+0.00156602j -0.0156498+0.0167217j -0.0270052-0.0115514j -0.0234529-0.0159976j 0.0158334+0.00416052j 0.107067+0.00455741j 0.00951942+0.108624j 0.0478362+0.165738j -0.293061+0.038945j -0.0443981-0.224519j -0.0215685-0.0210771j -0.0505064+0.0243553j -0.275953+0.0141688j 0.0100897+0.239823j -0.108327+0.0742588j 0.0876183+0.159522j 0.0861188-0.0129j -0.00551576+0.0986454j 0.126373+0.0270488j 0.113706-0.168149j -0.0935169+0.259895j 0.0224118-0.0878831j -0.0541843+0.0524026j 0.0381171+0.0969646j -0.321951-0.216059j -0.0054213+0.0431842j 0.0262707+0.0837888j -0.0128159-0.0575547j -0.0445566-0.149595j -0.0228136-0.134529j -0.23307-0.0584795j -0.200036+0.209293j 0.0920534-0.0947487j -0.118962+0.110129j -0.00865974-0.0191103j -0.0666466+0.00125408j 0.00319629-0.0352517j -0.0419823+0.0178387j 0.0743509+0.0537696j -0.0567341+0.0666803j -0.0013698-0.108408j -0.110557-0.0163775j 0.0464888-0.0450013j 0.00976311+0.0380587j -0.0312859+0.0166808j 0.0183297+0.00257217j -0.00506351-0.0337547j -0.0220978+0.0124712j 0.00106926+0.00121092j -0.0193055-0.0435009j 0.0350378-0.00385909j -0.0324853+0.0374153j 0.0157087-0.0226565j -0.0107056-0.0224216j 0.00516745+0.00308845j 0.000259424-0.0285189j 8.4866e-05+0.000860828j -0.00117302+0.00221082j 0.0109745-0.0138772j 0.00776337+0.0219982j -0.0315033-0.0037857j -0.00486344+0.0208677j -0.00369769-0.00661231j -0.0271262-0.00089477j -0.0176439+0.0155104j 0.0208052+0.0135923j 0.00639202+0.0109772j 0.0152179+0.00876144j 0.0248566-0.00115532j -0.00425746+0.00651399j 0.00149403+0.0113959j -0.000183982+0.00838045j -0.0108027-0.00604204j -0.0036592-0.00251984j -0.0112292+0.00629891j -0.00710239-0.00193692j 0.00201973-0.00135249j 0.0132777+0.018054j -0.00650123+0.00824296j 0.0105693+0.0269143j 0.00325342+0.00593432j 0.0211703-0.00807193j -0.000614436-0.00441548j -0.00661844+0.00113471j 0.00594163-0.00340243j 0.0159937+0.00287739j -0.00471513+0.00972663j 0.0192539+0.0101058j -0.0103163-0.0244831j -0.00941071-0.00690659j -0.00369471-0.00534592j -0.011963+0.00719624j 0.0113051-0.00204527j -0.0193457-0.003962j -0.0130373+0.0185924j 0.00913046+0.018359j -0.0144777+0.00145185j -0.0021709+0.00450648j 0.0033722+0.0309355j 0.0111565-0.00351185j -0.0201658-0.00273826j 0.00242282+0.0165225j 0.00604312+0.00939933j -0.0204358+0.00288154j 0.00190669-0.018312j 0.0132923+0.00657916j 0.0015282+0.0112637j -0.00601471+0.00988849j -0.00968103-0.00455935j 0.00526507-0.00571221j 0.00517898+0.000132677j -0.00960633+0.0133241j -0.0116911-0.00757777j 
0.00443245+0.00331838j -0.00123719+0.00432049j -0.000496012-0.00328006j -0.0101413+0.0105285j -0.00115821-0.00237289j 0.00349383-0.000950157j -0.00696462+0.000941554j 0.00014966-0.00579355j 0.0452386-0.0105443j 0.0247111+0.0247364j -0.0149213+0.0184286j 0.00997363+0.00360035j 0.000235555-0.010805j -0.0153361+0.0034243j 0.0158438+0.0150941j 0.00313998-0.00644105j 0.0124004+0.0139355j -0.00315301+0.0151214j 0.00281098+0.00702134j -0.000672974+0.00187181j 0.00249699-0.00949417j -0.00464249+0.00156895j -0.0166391-0.095729j 0.0730741-0.00578858j 0.0344311+0.0627001j -0.0035197-0.0127022j 0.0864486+0.0519858j -0.0353296-0.0729053j -0.0326533+0.011968j -0.0148878-0.0237299j 0.0257118-0.0462402j 0.00206944-4.72268e-05j -0.00687759+0.0667888j 0.0580517+0.00822981j -0.0368085+0.0389414j -0.0367114-0.019972j -0.0141726-0.00100629j 0.00163715+0.0120952j -0.0184126+0.0224132j 0.00265277+0.00166403j 0.01518-0.0279726j -0.00937572+0.0154769j -0.00168259+0.0128558j -0.0164296+0.0431778j -0.016015+0.0264681j 0.0344559-0.0132255j 0.00895886+0.0459097j -0.017755-0.0215977j 0.00377561+0.0250605j -0.0797004-0.0335345j -0.0549211-0.0188852j -0.0150201+0.0252853j 0.0559179+0.00627498j 0.018693+0.0424607j 0.0653422-0.0834259j -0.179843+0.0838386j -0.101777-0.146007j -0.0789552-0.0059189j -0.048543+0.0136892j -0.0114008-0.23102j 0.0812296-0.0427107j -0.0776973+0.0876885j 0.102699-0.0567006j 0.0812808-0.0710021j 0.0178837-0.0259154j 0.0785725+0.00588606j -0.00459435+0.131578j 0.069641+0.119461j 0.0676942+0.0437798j -0.0771797+0.121335j 0.0351449+0.0223233j -0.0934871-0.0241223j -0.0421632-0.0890602j 0.0246259+0.0575084j 0.0090818-0.0518358j 0.0289593+0.0487076j 0.041212+0.0277578j 0.0793461+0.0413117j 0.0351813-0.0190574j 0.118163+0.0213675j -0.0472378-0.0248084j 0.0251372-0.0167838j 0.0507224+0.010526j 0.0113081-0.0164551j -0.00190264-0.00432314j 0.0291734+0.0328932j 0.0570293-0.0057184j -0.0589977-0.0285734j 0.0203909+0.0304425j -0.00898964-0.0187449j 0.0118521-0.0139891j -0.0487351-0.0332914j 0.00752141+0.0198583j -0.000342091+0.0110616j -0.0588328-0.0552885j -0.0759652-0.0204334j 0.0439925+0.0323425j 0.0357623-0.0120039j -0.00279811+0.0127856j 0.0502197-0.0212059j 0.00591047+0.00425692j -0.0547304+0.0171971j 0.0369991-0.0205839j 0.0325262-0.0726813j -0.0309371-0.00541178j -0.0145616+0.00239739j 0.0100904-0.0457816j 0.0153588-0.00396968j -0.138559+0.0293975j -0.0333947-0.0127685j 0.0561896+0.00184184j -0.0236358-0.0202731j -0.0840906+0.105294j 0.00816433-0.034139j -0.0541312+0.028526j 0.0147836-0.0286066j 0.12116+0.024019j -0.0639121+0.0205511j -0.0157753-0.0487292j -0.0390843+0.0227034j 0.00933217+0.0203394j -0.014201-0.0202682j -0.129408+0.0823041j 0.137529+0.103504j 0.0773005+0.0614264j -0.0122855+0.153593j 0.154303+0.0586328j -0.0157811+0.195365j 0.131539+0.165311j -0.180563+0.167298j 
0.00234359+0.001925j -0.00153893+0.00640273j -0.000133622+0.000820018j -0.0277392-0.00566672j 0.0048869+0.00623293j -0.0102358+0.0162906j -0.0206217-0.00823171j -0.0025953-0.0117103j 0.00287158+0.055983j -0.0363548+0.00208812j -0.0105401-0.0246368j -0.0179773+0.0163457j 0.0119284+0.0193413j -0.00778712-0.0281573j -0.0124938+0.00591534j -0.00129616-0.00777187j -0.0170141+0.0133774j -0.00922457+0.00318726j -0.0104739-0.0072074j 0.0104489+0.00267129j -0.0108679-0.00287072j 0.00376922-0.0275798j 0.0495175-0.0362239j 0.0382285+0.0492093j 0.0673981+0.0223116j 0.0190978+0.0355082j 0.0401625+0.0435214j 0.015073-0.00465886j -0.0392721+0.0666612j -0.00468186-0.0297132j 0.0299489-0.00484973j 0.0287013+0.00658677j -0.0238454+0.00885274j -0.00540634-0.0112656j -0.0124182-0.00929851j 0.0262406+0.0360955j 0.0439066+0.021264j 0.00946815-0.0196614j 0.00941314-0.0309741j 0.00864854-0.00503059j -0.00956622+0.0213684j 0.0257167+0.0138685j -0.0213714+0.0332439j 0.0144276+0.00192385j 0.0246324+0.01928j 0.0329638-0.00771201j -0.00639245-0.0223059j -0.024986+0.0310566j 0.00450756-0.0277362j -0.0266729-0.00737211j 0.0368837+0.000133941j 0.0370624-0.00566878j -0.00146486-0.0707042j -0.0249583+0.0126293j -0.0314484-0.00551713j -0.106501-0.0298828j 0.0514986-0.0763425j 0.0807962+0.114575j 0.0553909-0.11416j 0.0134631-0.125543j -0.0423355+0.0202024j 0.043821+0.0557437j 0.188876+0.030084j -0.0574426+0.0331438j -0.0104764+0.0494668j 0.067228+0.0178193j -0.031602-0.0665878j 0.0832441-0.000990847j 0.0288456-0.0969312j 0.111371-0.126301j 0.0222951+0.00231637j -0.00393769+0.0107236j -0.0801208-0.0513027j 0.0280011-0.108243j 0.0463205+0.0639591j 0.000848106-0.0381414j 0.0610504-0.0513904j -0.0468612+0.0149924j 0.00627269+0.0684959j -0.0711187+0.0406844j 0.0697685+0.0139869j 0.0040701-0.0750646j -0.040591-0.0190696j 0.0448858-0.00885875j 0.0407779-0.0185566j 0.0411084-0.0128432j 0.0440241-0.21492j 0.0159113+0.00141756j -0.0141156+0.0350931j -0.0352628+0.0219102j 0.143341+0.00722004j -0.0159879+0.0486668j 0.0217906+0.00489203j 0.00534758-0.0126492j -0.00272604-0.0100905j 0.119187+0.118155j -0.0465151+0.0364526j 0.0305465-0.0525848j 0.0231071+0.0160305j 0.0997922-0.0384397j 0.00504022-0.0255437j -0.0534802-0.0205269j 0.0774223-0.00319356j -0.129932-0.0329929j 0.0554226+0.0189908j -0.052664-0.020131j 0.0693874+0.0426578j -0.107199+0.136208j -0.0145291-0.00290565j -0.0093887+0.037978j -0.0688325-0.0109233j 0.00156204+0.0473801j -0.0791516+0.0161977j -0.0533691+0.0288714j 0.0121854-0.101036j 0.0102724+0.0279833j -0.00417234-0.180739j 0.0534901-0.0743991j -0.0624372-0.0131537j 0.0856324+0.0162136j 0.0875378+0.0905242j 0.0100696-0.00271078j 0.189943+0.179589j 0.173999-0.0332566j 0.0265817+0.131727j -0.0612715+0.0930548j -0.11872-0.0863141j 0.138312-0.14118j -0.132395+0.128609j -0.115688-0.13311j 
-0.0159729-0.00946166j 0.00705506-0.0155246j 0.00584191+0.0112394j 0.0121948-0.0201466j 0.0152246-0.00174398j -0.00890708+0.00518609j 0.0141671-0.0034434j -0.000145415+0.0123659j -0.00597011+0.0503118j -0.0477278-0.027076j -0.037424-0.00879782j 0.0131239-0.0159172j 0.0157896-0.00352634j 0.00461575+0.0136255j -0.0096494+0.0271885j 0.00701777+0.00391109j -0.000859731-0.00285241j 0.0253238-0.0125908j -0.0066839-0.00369439j 0.00360297+0.00861438j -0.00116888+0.0215217j -0.00291669+0.00320412j 0.0750393+0.00430788j -0.00929834+0.0774886j 0.089253+0.00522862j 0.0107782+0.0301395j 0.0630126+0.0292021j 0.00691697-0.0481255j -0.0480704+0.0663029j 0.00331737-0.00111805j 0.0403576-0.0287925j 0.021885+0.0432171j -0.0083779-0.0029486j 0.0309683+0.015941j -0.0167178-0.00656516j -0.0103367+0.0216536j -0.0173299-0.0221582j -0.0162423+0.000745892j -0.0109566+0.00879087j 0.00781017-0.0160976j 0.00115101-0.0206447j 0.022419-0.0163217j -0.00824381-0.00239046j 0.00255953-0.0418087j -0.0243437+0.0190661j 0.00557894-0.0254163j -0.0198216+0.0015713j 0.00849246+0.0129401j 0.00444144-0.0285636j 0.0146051+0.00714598j 0.00146188-0.0132233j -0.000646085-0.00269873j -0.00798335+0.00903746j 0.0412603+0.00502837j -0.0163262-0.0348449j -0.0257359-0.0694606j 0.104194-0.00851513j 0.0610127+0.108029j 0.0563039-0.0922732j -0.0452432-0.148193j 0.0339186-0.00155967j 0.0279501-0.0220531j 0.104583-0.0994486j 0.0326628-0.0364227j -0.0481546+0.0496959j 0.116495-0.0136218j 0.0684645-0.0318598j 0.117106+0.0737191j 0.00162123-0.111129j -0.0364129-0.0140297j 0.0122731+0.0803637j -0.00491535+0.0249193j 0.0423297+0.0363788j 0.0118129-0.111242j -0.192036-0.0130697j 0.0354905+0.029293j 0.00246548+0.058019j -0.0235749-0.0302876j -0.0173664+0.0317212j 0.0242474-0.123701j 0.0262637-0.0429141j -0.0124705-0.0310361j -0.0699812+0.0127486j -0.0571559+0.0379057j 0.0034407-0.0104373j -0.0479214+0.0738729j -0.107335+0.219417j 0.0263034+0.00741368j -0.139605-0.0131866j -0.041904+0.0209292j -0.117989+0.00256459j -0.0563802+0.0795118j 0.0299488-0.0132706j -0.0138992-0.0262704j 0.122186+0.091092j -0.0016912-0.0669087j -0.118991-0.028296j 0.11725-0.0604198j 0.0710316-0.0109223j -0.0572454+0.00242249j -0.00364334+0.0478574j 0.0495985-0.043363j -0.0251676+0.0486952j 0.130417+0.142567j 0.0723365-0.0501355j -0.0373777+0.129808j 0.11186-0.00910645j -0.0102462-0.10591j -0.0797518+0.106489j 0.0651826+0.0110604j 0.0366348+0.0450923j -0.00418089+0.0480414j 0.138333-0.0213738j 0.0484966+0.179082j -0.0488511-0.011642j 0.176924+0.156493j -0.0512887+0.0156693j 0.0211133-0.140772j -0.0338333-0.0686166j 0.00883993+0.0567827j -0.0625043+0.053474j -0.0542745-0.0650053j 0.0555404-0.0701495j -0.173535-0.0749592j -0.0311257-0.109614j 0.104772-0.11765j 0.2318-0.0823182j 0.0749712+0.20282j -0.0733508+0.0566482j -0.0432082-0.0519022j 
