-0.37357+0.153921j -0.15004-0.373862j -0.0251213+0.131811j -0.148145+0.274617j 0.222897+0.141913j 0.00463586-0.0578209j 0.281945+0.143243j 0.0257046+0.000316972j 0.238511-0.246012j 0.300054-0.0546562j -0.13883-0.349472j -0.203448-0.00425118j 0.00438288-0.201208j -0.0205882+0.00404445j -0.0218172-0.00429542j 0.0205708+0.0294114j -0.00837038-0.0312554j 0.0526492+0.00182872j -0.00234819+0.0378462j -0.0206498+0.0198931j 0.0121078+0.0040316j 0.00202304+0.00118306j 0.0273037-0.0389274j -0.0335298-0.0260159j 0.00214604+0.0278481j 0.0299043-0.01272j 0.0183523-0.0194824j 0.0197243+0.0179644j -0.00512187+0.00873665j -0.0126214-0.00949389j -0.0256896+0.0514155j 0.0517977+0.0246952j 0.00520191+0.00317496j -0.0085223-0.00026485j -0.000758579+0.00887978j -0.0022798-0.00335565j 0.0121315-0.00787295j -0.000538696-0.00283518j 0.0228101+0.0022225j 0.00914491+0.0108547j -0.00733291+0.00854877j -0.00487625+0.0117747j -0.00120583-0.0169049j -0.003408-0.00605617j 0.0162888+0.00622516j 0.0124766+0.0164205j 0.00741254-0.010628j 0.00275391+0.0105221j 0.00462709-0.009293j -0.0111957+0.00595721j -0.00993591-0.00385159j 0.000194876+0.0181644j 0.000670529-0.0133368j -0.0069884-0.00929094j -0.014652+0.0130444j -0.0141712+0.00334222j -0.00251311-0.00121427j -0.00386852-0.0114638j -0.00729628+0.0160686j 0.00877716+0.0056713j -0.0137406+0.00390718j 0.0214008-0.00504918j -0.00859014-0.0125837j 0.00189351+0.00326645j -0.000263134-0.00713479j 0.0143037-0.00738681j -0.0190056-0.019683j -0.0150036+0.0194677j 0.00213621-0.000448581j 0.00274379+0.00166079j -0.0037642-0.000619531j -0.00110555+0.00379267j -0.00663397+0.0032521j -0.00130103-0.00706003j -9.83948e-05-0.000173554j -0.000368262-0.000540092j -0.0125457-0.00791648j -0.00948703-0.0320399j -0.0367302+0.0096802j 0.0105278+0.0138327j -0.00925717+0.0124961j -0.00134308+0.00182545j -0.00155811-0.00151239j 0.00657306+0.00632662j -0.000715605+0.00353149j 0.00285172+0.00123334j -0.00605504+0.00433474j -0.00102519-0.00848927j -0.00228171-0.00238204j 0.00427328+0.00346048j -0.00129854+0.00226877j 0.00434762-0.00997062j -0.00545348-0.00456008j -0.00538937-0.00501778j -0.00789728+0.00198419j 0.000463541+0.006592j 0.00736538-0.00602184j -0.00813316-0.00514641j 0.0054799-0.0115863j 0.00226428-0.0057858j -0.00594228+0.00797406j 0.00435862+0.000170094j -0.00764081+0.012578j 0.00420801+0.0006381j 0.00643313-0.00507568j -0.0103746+0.00507969j 0.00174625-0.000630433j -0.00235176+0.00189463j 0.00797628+0.0020768j -0.00478253-6.30891e-05j -0.00263727+0.0027574j -0.0172045+0.00268828j 0.000302513+0.00263006j -0.00494382-0.00131959j 0.00660421+0.00967066j -0.0110117+0.000390247j -0.00184251+0.000146269j 0.00955805-0.00457238j -0.00552087+0.00140562j 0.000353993-0.0004291j 0.00592961+0.00213973j 0.00683443-0.00150469j 0.00239675+0.00386942j -0.00909408-0.00259423j -0.00655755-0.0067387j 0.00627955+0.000118744j 0.00879212+0.0135129j -0.00486524-0.00153196j -0.000144563+0.00368569j -0.00631774+0.00261174j 0.00246561+0.00344244j -0.00749399+9.56564e-05j 0.00339361+0.00266473j -0.000798618+0.00420959j -0.0050257-0.0101063j 0.00525334+0.00385349j 0.00356575+0.000850844j 0.00230339-0.00358748j 0.00525463+0.00640147j 0.00171588+0.00458361j 0.00437878-0.000785268j -0.000269344-0.00277617j -0.000258248+0.000307271j -0.00777718+0.00365219j 0.0178712+0.00405569j -0.000544363+0.0144868j -0.0120836+0.0131233j 0.00798351+0.00425024j -0.00418358+0.00164573j -0.00112553-0.00909601j -0.00170502-0.0016731j -2.0623e-06-0.00190504j 0.00295377-0.000846914j 0.00164701+0.00411233j 0.000386557-0.00267058j -0.00296625+0.00695693j 0.00650946+0.00372065j 
0.0726419-0.0629615j 0.0507793+0.0649774j -0.0396613+0.0728068j -0.0622371-0.0233347j 0.0167519+0.0479266j 0.00350212+0.00428273j 0.00219437+0.00110992j 0.0351152+0.0193881j -0.00457479-0.0486802j -0.00686396-0.0180975j -0.0547058+0.00776602j -0.176616+0.0398775j -0.0279864-0.176241j 0.151833-0.143014j 0.271182+0.256321j 0.202139-0.213468j -0.0943732+0.0987788j -0.132105-0.0368495j 0.189991-0.0617606j 0.0692798+0.00082197j -0.168821-0.241897j 0.164047-0.147098j 0.0690555+0.053002j 0.223339-0.0126138j -0.252983-0.0426238j -0.0478223+0.379358j 0.133587-0.195864j 0.199999+0.14324j 0.107992-0.0806407j 0.0729825+0.132144j 0.00188311-0.0303129j -0.0378335+0.0202172j 0.0545892-0.0153601j 0.0574534+0.000236202j -0.000303286-0.0376237j 0.0140679-0.0374201j 0.00765137+0.0283756j 0.0616997+0.0139079j -0.0133284-0.000338209j -0.0132897-0.00568092j 0.0282593+0.0345458j -0.0143602+0.0116056j -0.00954165+0.0317343j 0.0138271-0.000326425j 0.025796-0.00532515j 0.00709696+0.0326454j -0.00122242+0.00363294j -0.0175261+0.0145253j -0.0154533-0.000481609j -0.000204483+0.000359331j -0.00267212+0.0261015j 0.0132791-0.0270953j -0.00122937+0.0140798j 0.0206474-0.00831377j -0.0122743+0.0119225j 0.0208443-0.0101923j 0.0238543-0.0268355j -0.0330012+0.00744018j 0.000617355-0.00253151j -0.00726626-0.021096j -0.0401928+0.00320592j -0.0114592-0.00436732j 0.0144511-0.0190031j 0.0200034+0.0305036j 0.000347454+0.0237868j -0.0283732-0.0205119j 0.00404948-0.0150533j -0.0269502-0.0152256j 0.0115321+0.0111545j -0.0331575+0.0127948j -0.0139433+0.0245732j 0.025412+0.0157219j 0.0178602+0.0432729j -0.0479927+0.0208962j -0.000700586+0.0069302j 0.000607321-0.0011438j 0.0102724+0.016614j 0.0031235+0.00821626j 0.00819551-0.013053j -0.00204743+0.0165218j -0.0215277+0.00212625j -0.0125237-0.0265246j -0.0221862+0.000282449j -0.00609441-0.0303472j 0.00632251-0.0176679j -0.0111933+0.00997156j 0.00578618-0.00165628j 0.012925-0.00437839j -0.00979716-0.00153444j -0.0137057-0.0023263j 0.0202487+0.00520888j 0.00158638+0.00400994j 0.00688984+0.00186455j 0.00901101+0.0133178j -0.00856682-0.00584076j -0.00209982+0.010267j 0.00390283+0.00338703j -0.00257919+0.00457956j 0.00164727-0.00142968j -0.00156688-0.00835491j -0.0039098+0.00100051j 0.00354038-3.89788e-05j 0.00710616-0.00518933j -0.00379342-0.0137041j -0.00868581-0.00380916j -0.00969606-0.0033957j 0.00414412+0.00165159j -0.00370198-0.00472612j -0.000514803+0.00878959j -0.00132406+0.00860038j 0.00961064-0.00226377j 0.00252522+0.00795658j -0.00764283-0.000684057j 0.0142359+0.0133271j -0.0032689-0.0114419j -0.00591227-0.0177536j -0.000985143-0.000546656j -0.0068255+0.0111078j -0.00263919+0.0132284j -0.00517384+0.00802937j -0.000414654+0.00243005j 0.000943985-0.00196705j 0.00308494-0.0018858j 0.00772778-0.00655676j -0.00162813-0.00252544j 0.000996825+0.00169055j -0.00105951-0.00162609j -0.00591821-0.00238796j 0.00636121+0.00501393j -0.000604793+0.00306883j 0.00622572-0.00853116j -0.00301442+0.00249198j -0.00311879+0.00125817j 0.0281901-0.014497j 0.00149055-0.00670659j 0.00305087-0.00639814j -0.00607787-0.0098925j 0.00254002+0.00155541j 0.00195478+0.00770842j -0.000223575+0.00291703j 0.00191301+0.00724657j 0.00363334-0.000238984j -0.00324947+0.00230896j 0.0228647-0.00662732j -0.00565325-0.00890234j -0.000214875+0.00863677j -0.0110914-0.0135643j 0.00282415+0.022578j -0.0102785+3.6895e-05j 0.0224026+0.00248025j 0.00421754+0.016322j -0.0173889+0.00353114j -0.00518258-0.0156396j -0.00210828-0.00193552j 0.00710696+0.0101315j 0.0175426-0.0130919j -0.0138241-0.0226506j 
0.0013782+0.0671792j -0.0677408+0.0134436j 0.0553848+0.0306968j -0.0432428+0.0191395j -0.00998769+0.0397314j -0.04658+0.00416131j -0.0551436+0.0190155j 0.0105284+0.0119985j 0.0223329+0.068846j 0.00732257-0.037653j -0.00864188+0.00877972j 0.0611769-0.11836j 0.118173+0.055617j -0.141937-0.204872j 0.246011-0.179829j 0.0505192-0.162604j -0.243232-0.0463141j -0.0838052-0.25402j -0.0438524+0.196765j 0.0229533-0.212487j -0.0206025-0.0683799j 0.165685-0.0910084j -0.0561878-0.370842j -0.460224+0.0382545j -0.15643-0.116655j -0.00998502+0.0669257j 0.033275+0.222303j -0.211667+0.0281052j -0.000388961-0.090105j 0.116455-0.00857549j 0.0261002+0.0452884j 0.0539354-0.0195122j 0.0424472-0.0372881j 0.0295405-0.0410771j -0.0318803-0.059403j -0.0130411-0.0449455j -0.00775322+0.0200963j -0.0230133+0.0101172j 0.0226789-0.0100191j 0.0100515-0.00294875j -0.0160355-0.00892974j -0.0215972+0.0107167j 0.0118432-0.0238716j -0.0106319-0.00279439j -0.0030362-0.0311456j -0.0294844-0.00114331j -0.0226369+0.0199078j -0.01201+0.00505657j 0.0104581+0.0147637j 0.0210594-0.000805386j -0.0223558-0.00398078j -0.00600316+0.00660206j -0.0249119-0.0235091j 0.00576257-0.00195034j -0.00355007-0.0115951j 0.00910222+0.00339875j 0.00243717+0.00422885j -0.0259911-0.00946991j 0.00729289+0.00700035j -0.0292588-0.00465308j -0.00954497-0.0205659j -0.00132058-0.0277003j -0.029918+0.0117315j -0.0155512+0.0237849j 0.0415812+0.0167332j -0.00370367+0.0515993j 0.000488009+0.0039232j 0.00395863+0.0183148j -0.00459453+0.0143878j -0.00131903+0.00252641j -0.0127877-0.0298207j -0.0271797+0.0126702j -0.0336269-0.010098j 0.0118784-0.0311249j 0.0110924+0.00603159j -0.010182+0.00834484j 0.0215377-0.00736593j -0.0030694+0.0168164j 4.55758e-05+0.000867887j 0.0112559+0.00588639j 0.0052708+0.0245686j -0.0195127-0.00655016j -0.0139321+0.0100512j -0.00594673-0.000284393j -0.0219436-0.0158129j -0.0201277+0.00401342j 0.0106191-0.011974j 0.00490181-0.0128594j -0.0116822+0.00591771j -0.00954635-0.00858877j -0.00446898+0.0147123j -0.00780633+0.0144013j 0.0118163-0.0142849j -0.00464629-0.000806409j 0.00430291-0.0115852j -0.00138693+0.0209029j 0.0110325-0.00839732j -0.00565595+0.00290614j -0.00417575+0.00690923j 0.000137622-0.00376071j 0.006476-0.000821034j -0.00207102+0.00537098j -0.00847652+0.00141641j 0.0132389+0.00135714j -0.00123891+0.00341711j -0.00281167+0.00493346j -0.00090712-0.00369803j 0.00989602+0.00737447j 0.000640494-0.000369348j -0.00911579-0.00555783j 0.00398653-0.00616802j -0.00605049-0.00217235j -0.000143558+0.00177635j 0.0121324-0.00265185j -5.52868e-05+0.00940644j 0.00805305+0.00928768j 0.0058792+0.00425307j -0.00330822-0.00417431j -0.0126813-0.00760567j -0.000860076-0.00131468j -0.00701405+0.000582493j 0.00715634-0.00617103j 0.00774046+0.00636877j 0.00570439+0.00202171j -0.00121554+0.00240439j 0.00447435-0.00124943j 0.00513747-0.00318315j 0.00131067-0.00636683j 0.0016504+0.00357537j 0.00778025+0.0114317j -0.00338683+0.00125452j -0.000593219-4.1663e-06j -0.0013799-0.00447651j 0.000164646+0.0105822j -0.00221927-0.000649627j 0.00153445-0.004623j 0.00657877-0.0175242j -0.00807946+0.00618609j 0.000791191-0.00418995j -0.00311232+0.00612708j 0.0264032+0.00634163j 0.00241336-0.014938j 0.00167724+0.0135826j -0.0114782-0.0102455j -0.018843+0.00594565j 0.00352891-0.0176282j -0.00672547+0.0074304j 0.0126283+0.0028204j 0.00796169-0.0020912j 0.00527712-0.00729662j 0.0032169+0.00194459j 0.00921692+3.5257e-06j 0.00548228+0.00741102j 0.0048542+0.00795091j 0.0056294-0.0130103j -0.00220293+0.0111734j 0.00988973+0.00230041j 
-0.00921791+0.0258663j -0.0136647-0.00741554j -0.00943181-0.00962405j 0.0156415+0.00239642j 0.00770507+0.0211147j -0.0036389-0.00754613j -0.0048371-0.00730894j 0.00847908-0.00574002j 0.00479994+0.00188656j 0.0059994-0.00211797j 0.00546202+0.00206735j 0.0692528-0.0482585j 0.0286436+0.0641913j -0.0196254+0.119653j -0.0493683-0.0248372j 0.102823+0.00330983j 0.0158495+0.0151279j -0.0741414-0.0501219j 0.0183421-0.017679j 0.00729304+0.0140279j 0.0024608-0.0686816j 0.000450098-0.0544629j 0.014921-0.00481165j 0.0189433-0.0387332j 0.00670234-0.00466705j 0.0393047+0.0477346j 0.0176427-0.0843213j 0.0817765+0.0107629j 0.16185-0.148201j 0.18505+0.110357j -0.0392666+0.051995j 0.0485588+0.0304013j 0.0147543+0.0857599j -0.0975086-0.232017j 0.0400559+0.109168j -0.0283578+0.180629j -0.0947714-0.187224j -0.034015+0.00873106j 0.0384813+0.0795358j 0.0145013-0.0142424j -0.0399051-0.208278j 0.0301123-0.07803j 0.20543-0.0265808j -0.0519451-0.0469012j -0.0879825+0.0224346j 0.0611993-0.00268095j 0.033907-0.0220292j 0.18296-0.0407215j 0.0388409+0.058678j 0.005664+0.0222466j 0.138164-0.0446495j -0.0543931-0.0205538j -0.0597609-0.063061j -0.0494254-0.0180128j -0.0223887+0.0331524j -0.0755864+0.0720858j -0.05297+0.0632877j 0.0494421-0.0849924j -0.00822338-0.062848j 0.0169287+0.0578467j 0.00836244+0.0173413j 0.0461284+0.0116578j -0.026766+0.0883075j -0.180594+0.0339642j -0.0757358-0.0875106j 0.244772+0.0235274j 0.0372922+0.0444349j 0.163133+0.00616939j -0.20172+0.154612j -0.0254978-0.215054j -0.000301297+0.116809j 0.108309-0.000375478j -0.0299567-0.0287751j 0.0230377-0.0312864j 0.163464+0.0867904j -0.104739+0.149778j -0.036732-0.0478661j 0.00413243+0.0135647j 0.00559346+0.0241665j 0.0190957-0.00781001j -0.0321893+0.0175457j 0.0612745+0.0211687j 0.0195711-0.132857j -0.0222292+0.0571017j -0.0217842-0.0204282j -0.0557846+0.00159504j 0.0217937-0.0171136j 0.00804161-0.0172926j 0.000989945-0.00267306j -0.00390626-0.00609032j -0.0438912+0.00471935j 0.0052022+0.00669527j -0.0510176-0.0109988j 0.000553662-0.023085j -0.0247132-0.00638477j 0.00378287-0.0246136j -0.00904332-0.0140026j 0.00152009+0.0201194j -0.0226239-0.0368548j 0.0226862+0.0136646j 0.0336289-0.00157531j -0.0286988-0.00392189j -0.0053111+0.00424009j 0.0103874-0.00471353j 0.0178711+0.054691j 0.000521156-0.00958497j -0.00398081+0.0107923j -0.00762737+0.00369435j 0.00890805+0.0239364j 0.0116738-0.00306377j -0.0058287+0.0151778j -0.00594335+0.020506j 0.0147433-0.0359464j -0.0114-0.0322021j 0.00419126-0.00123919j -0.00318426+0.0218398j 0.0124465-0.0261091j 0.0157432-0.0172653j 0.020875+0.0101414j 0.00624144+0.00484231j 0.00478518-0.0435876j 0.0286418-3.31245e-05j -0.00351985+0.00148484j 0.00176258-0.0162087j 0.0232969-0.000745822j -0.00775213-0.0142383j 0.00727273+0.0196591j 0.0247082+0.0050908j -0.00746242-0.00523612j 0.00896956-0.0160248j -0.0332672+0.00749051j -0.0167811-0.00925098j -0.000663199-0.0032798j -0.00382418+0.0203187j -0.0314104+0.0202246j 0.0259409+0.0128654j -0.0106095+0.00802498j 0.00144391-0.0174656j -0.023618-0.00228716j -0.0103425+0.0067491j 0.0192237+0.0044985j -0.0144675-0.0157564j -0.010841+0.011487j -0.0462944+0.0209459j 0.0144557+0.000582939j 0.0172669-0.0121706j -0.0143073+0.0162629j -0.045825+0.000909858j 0.00933297-0.0234804j -0.0285664+0.00374586j -0.0605317-0.084127j 0.0256621+0.000188507j 0.0249471+0.00587451j 0.0473038+0.00839965j -0.0192233-0.0652637j -0.0397656-3.64535e-05j 0.0102311+0.0577984j 
0.0181712+0.0236479j -0.0207142+0.0155377j -0.0250055+0.00457318j 0.00689085-0.00953073j 0.0284576+0.000602767j -0.00405849-0.00425573j -0.00955449+0.00801814j -0.00636597-0.014546j -0.000317429-0.00507308j 0.00726668-0.0109327j 0.00646874+0.00896803j 0.0166771-0.0728562j 0.0633073+0.00178772j -0.0232683+0.0296662j -0.0141684+0.0402016j -0.0655945+0.00331223j -0.0651387+0.0605429j 0.056158+0.0276238j 0.0488358+0.0139063j 0.0134691+0.0379043j -0.0670721+0.0495233j -0.0083494-0.0356791j 0.0281465-0.0196524j 0.0409834-0.0105168j 0.0148435-0.0184457j -0.0335947+0.020205j -0.0347553-0.0558927j 0.0530468-0.0400599j 0.0211448-0.00459478j 0.0466482-0.00364305j -0.0470501+0.0688695j 0.0864652+0.0375994j -0.286375-0.04257j 0.189324+0.142081j 0.147489-0.146902j -0.0755811+0.00694328j -0.0284203-0.010259j -0.0680665-0.101848j 0.0148341+0.0286869j -0.0907327+0.111331j 0.0306387-0.164711j -0.0901927+0.100227j -0.103301+0.0943321j 0.0836122+0.101602j 0.084841+0.0963558j -0.190766-0.0437608j -0.108699+0.151846j -0.0582204-0.0888415j 0.020413-0.0521339j 0.0343285+0.0288193j -0.106355+0.0200633j -0.0144118+0.00305971j -0.0896341-0.0750833j 0.0315458-0.0701189j -0.0155836-0.0201058j 0.0460584+0.0279598j 0.00134359+0.0422229j -0.0162246-0.0919858j -0.124633+0.0610353j -0.0548265+0.0933769j 0.11822-0.281674j 0.0362719-0.155908j -0.153093+0.0964378j -0.0151885-0.113126j -0.0813304-0.190886j 0.175429+0.0938772j 0.00679559+0.0855594j 0.117581+0.0660552j 0.151345+0.0936488j -0.0331682+0.195371j 0.0274796+0.100141j 0.102256-0.0337933j -0.0414094+0.0354492j -0.0409796-0.0494019j 0.0490399+0.0353189j 0.00206953+0.0368411j 0.0607208+0.0186108j -0.0734087-0.000207314j -0.0352204+0.0250496j -0.0948879+0.0333632j -0.00385805-0.0396525j -0.0675249-0.0940351j 0.0519581+0.0415698j 0.0364798-0.00834016j -0.00109523+0.0376483j -0.0075161-0.00932668j -0.00942569+0.0419448j -0.00523987+0.0130582j -0.026629+0.0113249j -0.0438025+0.0533751j -0.0315962+0.0210984j 0.0104688+0.0270246j 0.0260379-0.00400851j 0.0444401-0.00771239j -0.0172934+0.00663029j 0.00361278+0.0570908j 0.00729977+0.0146678j 0.0197587-0.019468j -0.0204112+0.0295026j -0.0145431-0.0220439j 0.0257312+0.0138011j 0.0103601-0.00671201j 0.0109817-0.0295584j 0.00875386+0.00402986j -0.00884231-0.0238117j -0.0107151+0.0181732j -0.027051+0.00757224j 0.0234306+0.00610727j 0.0312647+0.0109909j -0.0037721-0.00557687j -0.00161014-0.0147301j -0.0155556-0.00414951j -0.000789689-0.00689638j -0.0129264+0.0132502j -0.00192571+0.00454497j -0.00489126+0.00406167j 0.013493-0.00226252j 0.00282463-0.0110375j 0.00843255+0.00852057j -0.00283159+0.00280925j -0.00924563-0.011215j 0.0111-0.0258605j -0.0198196-0.00391249j 0.00204757-0.0104056j 0.00681675-0.00906856j 0.0133756+0.00194602j 0.00867207+0.000891541j -0.00724278-0.0256973j -0.00661968+0.003217j 0.00111583-0.00407538j 0.0321267+0.0249876j 0.00142008+0.0240553j 0.0250616+0.00013516j 0.00153349+0.00877648j 0.0430321+0.00545565j -0.0195134-0.0247869j 0.0151534+0.017929j -0.0181216+0.0107155j 0.0217176-0.00149502j -0.0274461+0.0217842j 0.0283638-0.0117217j -0.0338908+0.0110231j 0.0364522+0.00948427j -0.0153103-0.0349281j -0.00123505+0.00749569j 0.0227119+0.00754521j -0.0168682+0.00463672j -0.0126451-0.0193153j 0.0234555-0.0147907j 0.0117749+0.00293594j 0.0497853-0.0399307j -0.0285368+0.0147255j -0.00966307-0.0217576j 0.0175777+0.0115155j 0.0137606-0.0272628j -0.00783102+0.0395926j 0.031857+0.012395j 
0.0203404-0.0129868j -0.00205912+0.00869621j -0.0092697+0.0223958j 0.0298924-0.0279666j 0.0446227+0.0230325j -0.0306004+0.00492192j -0.0216938-0.0330019j 0.0321345-0.00822439j 0.00834488-0.0145272j 0.0133454+0.000419152j 0.0356509-0.0023876j -0.0281846+0.0227267j -0.021251-0.0284955j 0.0212313-0.0472167j 0.0223575+0.0110648j -0.0149719-0.0103898j 0.00198894-0.0222855j 0.00803139+0.0124622j -0.0130569-0.00185714j 0.00484728-0.0107044j 0.0158885+0.00641015j 0.00810694+0.0307222j -0.0102076+0.0117689j -0.00408361+0.0224803j -0.0226198+0.00209121j -0.013598+0.0112078j 0.00385928+0.0339682j -0.0324141+0.00162329j -0.0845333+0.0432614j -0.0409906-0.0896581j -0.0632596-0.0257045j -0.0515204+0.0706982j 0.0197095-0.116013j -0.00548202+0.102442j 0.075398-0.0919235j -0.144646-0.00745372j -0.0231026-0.0813548j 0.19168+0.121965j 0.164504+0.105927j -0.0631734-0.225295j -0.131252-0.322048j 0.178918+0.00208041j 0.0265899+0.0662901j 0.0123318-0.0332364j 0.0724593+0.163194j -0.285586+0.18787j -0.0194383-0.0191622j 0.170047+0.121378j 0.0604494+0.0136841j -0.109229-0.0376586j 0.229868-0.0536448j -0.0953324+0.0256776j -0.0278404+0.0558672j 0.0863452-0.077722j 0.00851988-0.0783806j -0.0951942+0.137064j -0.031237-0.00301029j 0.0255774+0.0212782j -0.0951736+0.0732581j -0.0396568-0.0278499j -0.0872357+0.126322j -0.146757+0.0423683j -0.11848+0.107198j 0.0291581-0.0140168j -0.0782476+0.100158j -0.0982875-0.158249j -0.200661+0.0959345j 0.0405075+0.189022j -0.0260607+0.00123634j -0.0317887-0.0173161j -0.0038554-0.0686518j -0.0690303+0.00201001j -0.0291829+0.0298037j -0.0194521-0.0279369j -0.0622362-0.0459272j 0.0405833-0.0547389j -0.0147313+0.0812395j -0.0285847-0.0196109j 0.0186499-0.00519383j -0.0247139+0.0281933j -0.0412538-0.0236463j 0.0285676-0.0102277j -0.0227426+0.0107867j 0.0496924+0.0307077j -0.0083109-0.0170625j -0.0275447-0.00906987j 0.00224952-0.0637462j -0.0078365-0.0127023j -0.00338511-0.0288762j -0.0120423+0.0178863j 0.0498246+0.0191771j 0.0116274-0.0314337j -0.0252144+0.0284139j 0.00981355-0.0042678j -0.00357701-0.00451908j 0.0212041+0.0392101j 0.0320097-0.0104287j -0.0136161+0.0259143j -0.000318155+0.00449103j -0.010506+0.00177098j -0.0164046-0.00465763j 0.00672742+0.0065957j 0.00273735-0.00521638j -0.0156215+0.00300184j 0.00452165+0.00684292j -0.0105412+0.00691195j 0.0106356-0.013859j -0.0124888+0.00728509j -0.016385+0.0159326j -0.00724215+0.0082082j 0.00429366-0.000578909j 0.00881464+0.0183605j -0.0150372+0.00399056j 0.00391039-0.0143535j -0.0106496+0.0251736j -0.00243352-0.00711452j -0.0178664-0.00248236j 0.0109925+0.00955633j 0.0119869+0.0108123j -0.0153314+0.0123196j -0.0130705+0.00248649j -0.0160641-0.000906448j -0.0072114-0.00379993j -0.00454381-0.0159304j -0.00195137+0.000459098j 0.0299772+0.00312555j 0.0102785-0.00418756j 0.0107503+0.00416645j -0.00952869-0.0018285j -0.00070387+0.00113097j -0.0178231-0.0143828j -0.0079323+0.013248j -0.00700815+0.00254981j 0.00467105-0.00594284j -0.000172327-0.0067643j -0.0128673+0.00485377j -0.00742549-0.000922454j -0.00326426+0.00933162j -0.00248722+0.000699213j 0.00616157-0.0166323j 0.00407644+0.000890879j 0.0239025+0.00659686j -0.0130955+0.00273723j -0.0152886-0.0256979j 0.00746272-0.00804316j 0.00864081+0.0077451j 0.017855-0.0056745j -0.010752-0.00176646j 0.0097056+0.00773427j 0.00980254+0.0141923j 0.000396783+0.0131877j -0.00697616-0.0200498j 0.00808092-0.00559617j -0.00944126-0.00085873j -0.0102812+0.0107058j 0.00881365-0.00211367j -0.0034548-0.0117444j 
