0.0669713-0.107171j -0.0952297-0.0587087j -0.0341417-0.0301435j 0.0322446-0.00700572j 0.0315814-0.0164925j 0.054826-0.0617368j 0.00265917+0.0020523j 0.0309671-0.0317266j -0.0682443+0.0485176j -0.0830304+0.0254282j -0.0364503-0.0319827j -0.0469582-0.00512551j 0.0109749+0.0315035j 0.0349692+0.00760526j -0.0798801+0.000719161j 0.0873324+0.0977393j 0.0267317+0.0703525j -0.0107671-0.0328955j 0.035153+0.0234814j 0.0406774-0.029723j -0.0294547-0.0134368j 0.0256663+0.0974972j -0.00907506+0.0254454j -0.0889375-0.0187456j -0.0190225+0.019678j 0.00224399+0.0435547j 0.013959+0.100944j 0.0456655-0.0742104j -0.00868796+0.0378309j -0.043567+0.0121137j -0.0322343-0.0136386j -0.041273+0.00215316j -0.029514+0.0102525j -0.00674816-0.00750935j 0.0260961+0.00696375j -0.00229995+0.0661361j -0.0352694+0.0357222j -0.0512982+0.0161073j 0.00798293-0.0161351j -0.00787494+0.0793791j -0.00825149+0.064061j 0.0721938-0.0146593j 0.0469912+0.0218299j -0.036608+0.0200997j -0.0438834-0.0214033j -0.0208086+0.0244235j 0.0202452+0.00130294j 0.0301032-0.0417882j 0.000529705-0.0339131j -0.051513+0.05315j -0.0234072+0.0119065j -0.076937+0.0163858j 0.00710397+0.00598926j 0.0211086-0.032249j -0.0092244+0.0356832j 0.0307115+0.0514606j -0.0431012-0.0591843j 0.0337744+0.00269349j -0.0127233-0.00302108j 0.0273517+0.0336687j 0.0566304-0.0468638j -0.0527234-0.00532431j 0.023651-0.00262671j 0.00687013+0.0363935j 0.0122598+0.0636587j -0.0183328+0.0455116j 0.00443648+0.00343088j 0.00469143+0.0226251j 0.0142364-0.054901j -0.012909-0.0360074j 0.00840516-0.010746j -0.0149087+0.0193339j -0.0195229-0.0110508j -0.00391168-0.0482216j 0.0170254-0.0192234j -0.00363364+0.0055897j 0.0278898+0.0206409j -0.0133875-0.0149166j 0.00780177+0.0289766j -0.00993282+0.0151984j 0.0293799+0.000125192j 0.0119457+0.0101614j 0.0373141+0.0112875j 0.0257593-0.00866135j -0.0101849-0.00196005j -0.00632197-0.0252844j -0.0219916+0.0129518j -0.0201169-0.0675203j -0.0784769+0.00309691j -0.0382409+0.0404856j -0.0374306+0.0267309j -0.0468779-0.0400899j 0.0276363+0.0139092j -0.0435845-0.00414976j -0.00897132+0.00588987j -0.0165685+0.0101672j -0.00585265+0.0454589j -0.0146739+0.0267303j -0.0503048-0.0211262j -0.013722-0.0246187j 0.0374626+0.0122997j 0.0453701-0.0159879j 0.0383015+0.0925397j 0.0123936+0.00199056j -0.0602943-0.0214162j 0.0168958+0.0434067j -0.00131607+0.0158281j 0.00757451-0.0291181j -0.0219154-0.0461186j 0.0141049-0.00753048j 0.00352744+0.0186262j -0.0123659+0.00419877j -0.0162617+0.00482813j -0.0157266+0.0249059j 0.0116819+0.00432514j -0.0300821+0.00403244j -0.0105434+0.0122356j -0.0155218-0.00786984j -0.0262046+0.0337308j -0.0154308-0.0107051j -0.0488646-0.0703692j 0.00575766+0.0397301j -0.00933106+0.0445388j 0.0123586+0.0172776j 0.0441175-0.00280136j 0.0227342-0.0159092j 0.0404318+0.0497743j -0.0389794-0.0150117j -0.0296357-0.00996944j 0.0240646-0.00447912j 0.0234847+0.0178964j -0.00531757+0.043285j -0.0269038+0.00481719j 0.0284439-0.00246194j 0.00986511+0.0280296j -0.0350308+0.00243894j 0.00831569-0.00196784j -0.00720673-0.00786586j 0.0439365+0.0340935j -0.000319132-0.00599576j 0.0321334-0.00248235j -0.0455943+0.0225531j -0.0364834-0.0150074j -0.0309405+0.0190107j 0.0112551-0.00854571j -0.00203421-0.0204991j -0.0192279+0.0073151j 0.00837931-0.00502112j 0.00972738-0.0037796j 0.0376417+0.000504042j 0.000508905-0.0032949j 0.0118721-0.0473111j 0.0187052-0.00097067j 0.0134865+0.00311415j -0.0159782-0.0244908j 0.00102274-0.00359915j 0.014217-0.00848232j -0.00317508-0.0194059j 0.0195947-0.00925404j -0.0490701+0.0027773j -0.00231917-0.0170449j -0.0120925-0.0112463j 0.0291253-0.0735934j 0.0560319-0.0757383j 0.00270085-0.0019252j -0.00803419-0.0111584j 0.0434145+0.00550028j -0.0559713+0.0393677j -0.0204532+0.0183393j -0.00207177-0.00977958j -0.00545895+0.00527843j 0.0355496-0.0184023j 0.0142872+0.00649559j -0.0595437+0.039197j 0.0535715-0.0186202j -0.00194629+0.00932462j -0.0184772+0.0288714j -0.0131414-0.00215669j 0.0607683-0.0302269j 0.016761-0.0214179j 0.0416701+0.00446373j 0.0569798+0.0633128j 0.123882-0.000725168j -0.043284+0.0169141j 0.00398244+0.00559724j 0.0839536+0.00404844j 0.0474473+0.114901j -0.135179+0.00801651j -0.030757-0.140422j 
0.0946411-0.0173841j -0.00723171-0.100746j 0.0199244-0.062431j 0.0740834-0.0218072j -0.0266426-0.0201514j 0.0304748+0.0444538j 0.0149831+0.000852266j -0.0151041-0.00453784j -0.00139779+0.0249305j -0.0614279+0.0365465j -0.0155524-0.0134064j -0.047413+0.00676253j 0.0186918-0.0413413j 0.0167382-0.016131j -0.022156+0.0668623j 0.076845+0.074705j 0.087281-0.00231707j -0.0150241-0.0248558j -0.0703412-0.0207491j -0.0151429-0.039429j 0.0227925-0.0269476j 0.0700693+0.0280098j 0.0340797+0.00184547j 0.0602221+0.0628255j -0.031307+0.0585025j 0.00950792-0.0327317j -0.0580743+0.0162189j 0.00165188-0.0320442j -0.0141435+0.0165553j -0.0146069+0.029782j 0.0191028+0.0273662j 0.00119455-0.0404845j 0.0346604-0.0159386j 0.0514032+0.0243936j 0.0467338+0.0628908j -0.0124475+0.0304279j -0.0338093+0.0793477j 0.0589707-0.0308759j -0.00106792+0.0573288j 0.0146722+0.0258795j 0.0132625-0.0258077j 0.0369626+0.0386705j -0.0219983-0.00625687j -0.0375861+0.0378467j 0.016311-0.0284109j 0.0532738+0.000562731j -0.0146989+0.0130666j -0.0409297-0.0178857j 0.00943517-0.011714j 0.0233624-0.024512j 0.0205147-0.011353j -0.0477373+0.00633497j -0.0691247-7.63635e-06j 0.0156734-0.050624j 0.0141354+0.023895j 0.00551827+0.0186384j -0.00933269-0.0464004j 0.00867333+0.0267684j 0.103907+0.0292509j 0.00602065-0.00887561j -0.0600577+0.0647902j -0.0491601+0.0241759j -0.0490092+0.0320654j -0.038966+0.0168994j -0.0111318-0.0299044j 0.00226807-0.0289512j 0.0203108+0.0323711j 0.0124367-0.0281417j 0.0233176+0.0148919j -0.0119861+0.0354179j 0.0293766+0.0299179j -0.00408758-0.0259887j -0.00425333+0.00401854j 0.0337335+0.0150029j -0.0123541+0.0381598j 0.00347494-0.0270074j -0.00168374+0.0114365j 0.0290084+0.0357682j 0.0214613-0.0390661j -0.0168861-0.0055035j 0.0097568-0.0103706j -0.00747481-0.00549282j -0.0121163-0.0299336j 0.00326864-0.0192616j 0.0276446+0.0663528j 0.0276711-0.00252162j -0.0480607+0.0239938j 0.0117703+0.0255241j -0.0139148-0.0666628j -0.051474-0.0179573j 0.0227632+0.00777221j -0.0172065-0.0186239j -0.0156135-0.0279105j 0.0656267-0.0182571j 0.021364+0.031347j 0.00842054+0.0327005j 0.0202076-0.0345374j 0.0020329+0.0280503j 0.018462-0.0346458j 0.0275471-0.00430637j 0.0227515+0.0223179j -0.0455856+0.0343776j -0.0342255-0.0239062j -0.0229142+0.0281188j 0.0162802+0.0286558j -0.023088+0.013789j 0.0309046+0.0313154j -0.0106015+0.0123212j 0.00366377-0.0267734j 0.000475108+0.013667j -0.00982187-0.00756457j -0.014555+0.0262014j -0.00928428+0.0323976j -0.028585-0.0169967j 0.00909262+0.00843842j -0.0085798-0.0168975j -0.00629196+0.0182838j -0.0230909+0.000239653j -0.0170779+0.0312961j -0.0115517+0.0202095j -0.010775+0.0445284j 0.00788693+0.000937013j 0.00419956+0.0346445j -0.0201503-0.0114519j -0.0304312+0.00887596j 0.000545128-0.00733962j 0.016157+0.0215492j -0.0368189-0.0301423j -0.0333672-0.0158045j 0.0102014+0.0173927j 0.0319352+0.0112037j 0.00301988-0.0384862j 0.0460932-0.0551842j 0.0123638+0.00326134j 0.00537342-0.0172077j -0.00744569+0.016489j 0.0129327-0.0555562j -0.0296596+0.0445862j 0.0334541+0.00421148j 0.0018784+0.00229307j -0.0182725-0.0322567j 0.0242652+0.0230388j -0.00451584+0.0457822j -0.0265401-3.23185e-05j -0.00513369+0.040466j -0.026475-0.0249144j -0.0185329-0.00819457j -0.0319571-0.0181863j -0.00176896-0.0197894j -0.0215243-0.0547426j -0.0241704+0.00625742j -0.0230318-0.0225604j -0.0420677-0.0137686j -0.000587667-0.0157012j -0.0233415-0.0292384j 0.00862763-0.0356338j 0.0227592+0.0027107j -0.0214147+0.00232956j 0.0134715-0.00936471j -0.0145442+0.023531j 0.0202217-0.00490347j -0.0112031+0.0387958j -0.00393695+0.0136782j 0.00440908-0.0215688j -0.00769919-0.00123354j -0.0196277-0.00820807j 0.00899926-0.031172j 0.0926843+0.0190322j 0.0735702+0.00172462j -0.0217554+0.010121j 0.00433983+0.017285j -0.0267789-0.013252j 0.0329631-0.0433117j 0.040849+0.0439079j -0.0386231-0.0277515j 0.00969726-0.0100426j 0.0135166-0.0084121j -0.0100044+0.00984949j -0.045618+0.0376426j -0.00585586-0.0322871j 0.11471-0.0245564j 0.089743-0.0314923j 0.0149334-0.125224j -0.0635551-0.0107055j 0.0670713+0.0687967j -0.0340295+0.0862514j -0.0313588-0.0796433j -0.00734923-0.0776871j 0.0871687+0.00478122j 
-0.0386452-0.0037686j 0.00270401+0.0423263j 0.146198-0.0272486j -0.105378+0.165598j 0.0721996+0.161798j 0.0758943+0.0590885j 0.0511989+0.0194575j 0.100518+0.0763312j 0.119757-0.113027j 0.382719-0.0201399j 0.118054+0.0696737j 0.215968+0.00701065j 0.0162104-0.000103573j -0.116819+0.0168153j 0.201604-0.101439j -0.202714-0.398039j -0.0668901-0.0080154j 0.0201994+0.0253845j 0.224387-0.225664j 0.0714938+0.119941j -0.0728231+0.308385j 0.0820099-0.105913j 0.015487+0.119858j -0.12808-0.103259j -0.0258693-0.0325991j 0.0843253+0.0726634j -0.0233346-0.0199682j 0.0561163+0.0509758j 0.0136118-0.0818896j 0.0428417-0.0684122j -0.0150786+0.0517952j 0.023345+0.00663597j -0.0206128+0.0370174j -0.0430644+0.0115904j 0.00860199-0.0604641j 0.0138135-0.0460213j 0.022655+0.0231034j -0.011834-0.0139904j 0.0085122-0.0179111j 0.0307715+0.0293111j 0.0203218+0.0121529j -0.0343775+0.0488091j -0.00530589+0.0372428j -0.00319026-0.00728569j 0.0208402-0.0215073j 0.0247512+0.00593253j -0.00208381+0.0132222j -0.0407362-0.0405637j -0.00697511-0.0218238j 0.0275362-0.016328j 0.0126805-0.0156592j -0.0153017-0.0200834j -0.0296621-0.00135364j 0.0146355-0.0105348j 0.0108499+0.0315633j -0.0112246+0.0192931j 0.0510828+0.00410766j -0.0168682+0.0313737j 0.0459298-0.022618j 0.00752172+0.00177507j -0.0178387-0.008448j -0.00211455+0.0179853j -0.0052781-0.00443878j 0.0184887-0.0186316j -0.00172722-0.020524j 0.00885565+0.0382861j 0.00104606+0.0182595j -0.00340517-0.0124782j 0.0143261+0.00496498j 0.00983992+0.0263295j 0.0135742-0.00269128j -0.00686665-0.00657708j -0.00812519+0.00986614j 0.0259079+0.0142578j -0.000847356+0.00686739j 0.00587626+0.00774003j 0.0156833+0.00225861j 0.0103778+0.00457261j 0.00435011+0.0123663j -0.0112492-0.023952j -0.00373595-0.0119383j -0.0105672-0.00203898j -0.0142376+0.00500671j 0.0316547-0.00568516j 0.0314472+0.00350858j -0.00195728+0.00921582j 0.0203392+0.00215138j 0.00543795-0.00551315j -0.0271124-0.0121889j -0.0247435+0.00100219j 0.00286805+0.0150331j -0.00969649-0.0155774j 0.0127264-0.00285648j 0.00195372-0.0118892j -0.00284987-0.0125274j 0.00384979+0.0288207j 0.00914138-0.00281712j -0.00544272+0.0114854j -0.00375283-0.0165174j -0.00431605+0.00329099j 0.00380731+0.00457905j -0.0122272+0.0105525j 0.0118888+0.0131638j -0.0129872+0.0176654j 0.00327959-0.00725572j -0.0136877+0.0200804j 0.00150636+0.0153049j -0.0018261-0.00397325j 0.00411949-0.000736605j 0.0036733+0.0026742j -0.00722927-0.00207996j -0.011046+0.0129779j 0.0120904+0.0073122j -0.00452068-0.00387894j 0.00439343+0.00859068j -0.0129234-0.00429576j 0.00339267-0.00536486j -0.00443387-0.00228606j 0.00420938+0.0061172j -0.00256958+0.000424005j -0.0232365-0.0130413j 0.00999375+0.011088j 0.0103692+0.00903109j -0.00156583-0.00406225j 0.00706579+0.00778185j 0.00794907-0.00992811j 0.0108949+0.0086042j -0.0231728-0.0226896j -0.00763599-0.00565318j 0.000883366-0.00380497j 0.0133896-0.00900639j -0.00157769+0.0159152j -0.00122104+0.000721901j 0.00935035-0.00741365j 0.00842664+0.000410238j -0.00485968+0.0107805j 0.00485609-0.00296039j -0.0150838-0.00248543j 0.0119052+0.0105043j 0.00720328+0.00185314j 0.00402898-0.00580342j -0.00089242+0.0100057j -0.00524058+0.00464802j -0.0158772-0.00694831j -0.00495409+0.00710091j -0.0054326-0.0194074j -0.0103559+0.00303039j -0.00383467+0.00073245j 0.0039366-0.00423579j -0.00936961-0.00975191j 0.00056638+0.0166652j -0.00952157-0.00940371j -0.0130495+0.00810715j -0.000560635+0.0108497j -0.0130505+0.00878127j 0.00448182-0.0204132j 0.000643906-0.00514927j 0.0042498-0.00793309j 0.0132787-0.00348419j -0.00582735-0.00322139j 0.017278-0.00213296j -0.0170797+0.0140091j 0.00804382-0.00597255j 0.000327645-0.0241352j -0.00742659+0.0013061j -0.0288877-0.00230912j 0.0163777-0.00900716j 0.00493919-0.00711035j 0.00997509-0.00163684j -0.00617882+0.00654956j 0.00705794+0.00460109j -0.00148139-0.000459266j 0.016697+0.00224431j 0.0060729+0.0137404j 0.0157703-0.00887813j 0.0119394-0.0271566j -0.0144187-0.00973319j 0.0155597+0.0121278j 0.0204147-0.00461308j 0.0119089-0.00645573j 0.0111294-0.0218502j 0.0231232+0.00663792j 0.00407359-0.0115673j -0.0463977+0.00747841j 0.00874154+0.039509j 0.00735087-0.0150124j 0.0339859+0.016564j -0.0149074-0.0332854j 0.0281227-0.0134796j 
-0.00200147-0.0169206j -0.0200994-0.00191129j -0.0199966+0.031558j -0.0887027-0.038223j -0.00979866+0.0900369j 0.0635856-0.0253742j -0.0172769-0.00109714j 0.029093+0.000870769j -0.00405197-0.000966316j -0.0371432-0.021179j 0.00757207-0.0354047j 0.0108326+0.0308782j 0.0115078+0.046006j 0.0298867-0.00776438j 0.00988586-0.0790254j -0.0473435+0.0195047j -0.0564457-0.0159178j -0.0484632-0.0219953j 0.0371255+0.01515j -0.0231802-0.0312093j 0.0127425+0.0647678j -0.073346+0.0677038j -0.0391085-0.0790576j -0.154492-0.0153997j -0.00464074-0.252313j -0.205319+0.0334148j 0.268726+0.00927065j 0.0871881-0.139684j -0.0491861+0.0977078j 0.00247533-0.182982j 0.0414129-0.112935j 0.0471604+0.282264j -0.169293+0.092621j 0.00882558-0.0197371j -0.0269519-0.187805j 0.0447547+0.20491j -0.0760203-0.118645j 0.111319-0.00861844j 0.0131621-0.0543983j 0.113196-0.000366245j -0.0494512+0.0626771j 0.095458-0.0984906j -0.15619-0.027922j 0.0285614+0.0302171j -0.00787582-0.0199704j -0.0516521+0.122718j 0.0376411-0.0548705j 0.0515667-0.0350219j -0.261265+0.0996946j -0.0419797-0.0661226j -0.143738+0.0489125j 0.0493239-0.0546573j 0.195961+0.134353j 0.147616+0.10897j 0.0473584+0.0519692j -0.0565606-0.00772614j -0.0549958-0.0251408j -0.00906263+0.017115j 0.00178557+0.0386538j 0.0194428+0.0169806j -0.0199148-0.0126914j -0.0489006+0.0206916j 0.0370625+0.0577342j 0.0373618+0.0326617j 0.0127678+0.00797551j -0.0545039-0.0650147j 0.0275156-0.00193251j 0.0269177+0.0239367j 0.00956932-0.0274035j 0.00120849+0.00914042j -0.0131907+0.0116946j 0.024522-0.0239374j 0.0346856-0.0222017j -0.033861-0.00245919j 0.0493396-0.130175j -0.00910671+0.0097401j -0.0175549+0.0235613j 0.0103325-0.0270064j 0.0241567-0.0185562j 0.0589017+0.0469004j 0.046431+0.0174198j -0.033761-0.0275344j 0.0673916+0.063826j -0.0193765-0.0015368j -0.0122889-0.00602355j 0.0160147+0.0128942j 0.0056721-0.000405378j -0.0103694-0.00397325j -0.00253452+0.00255277j -0.0151897-0.00694947j -0.00725661-0.019841j 0.0214242+0.00272496j 0.0108833+0.0140551j -0.0398472+0.0113728j -0.00177878-0.0152889j -0.00868667+0.0111932j 0.0523701+0.0101697j 0.0102502-0.00153078j 0.0325355-0.0130972j -0.0258753+0.011286j 0.0257793-0.00656679j 0.041094-0.00151168j -0.0312353+0.00458381j 0.0111393-0.00454409j 0.00404138+0.016639j -0.0143503+0.0101651j -0.00104827+0.0078524j 0.0010958-0.00629804j 0.0180903-0.00611295j 0.0217444+0.0328555j 0.0115393+0.0122446j 0.00521775-0.0126414j 0.00743499-0.0210625j 0.00137065+0.0232583j -0.00695332+0.0204534j 0.0183047-0.00368142j 0.00644184-0.00777326j 0.00393178-0.0232355j -0.00637767+0.0249865j -0.0182047-0.00707274j 0.00536149+0.0150476j 0.00844037+0.00825103j -0.000518203+0.00302347j 0.00785349-0.0111414j 0.00940149-0.0248711j -0.0183785+0.0109798j 0.0329466-0.0188145j 0.00129937+0.00676668j 0.0199855-0.0215919j -0.000398058-0.000935667j -0.0089589-0.0220801j -0.00718033-0.0335198j 0.0100748-0.00651158j 0.00155123+0.00349665j -0.0266646-0.0213085j 0.0342272-0.00278564j -0.0128674+0.00531399j 0.00931825-0.00181897j -0.0167377-0.00199728j -0.0171277-7.39819e-05j -5.95538e-07-0.030306j -0.00231382-0.025643j 0.00519031-0.00557999j -0.0128537-0.00319674j 0.00974765+0.00255494j -0.0189296-0.013325j 0.00870833+0.019598j 0.031646+0.0150228j 0.00462491-0.00262138j -0.00817375+0.021138j -0.00452296-0.0197035j 0.0197243+0.00458635j -0.0149031-0.00154328j -0.00153265+0.00814293j 0.0180454-0.0214322j 0.0137477-0.00171511j -0.00997715-0.0254681j -0.0196882+0.0129515j 0.0195459+0.000290533j -0.0261497-0.0136474j -0.00424303-0.0153469j 0.00061852-0.0178718j 0.00377273-0.0119616j -0.0176117+0.0303356j -0.00514026-0.00396345j -0.00523592-0.0122981j -0.00722818+0.0144382j -0.00345143+0.0141761j 0.0257062-0.00754746j 0.0139696+0.000268013j 0.0324136-0.0193262j -0.00522725+0.00521917j -0.00701473+0.00878181j -0.0139582+0.0220209j 0.0170832-0.0421611j 0.02538-0.0082268j -0.0188786-0.0307006j -0.0187341-0.0093153j -0.021209+0.0218916j 0.000837147+0.0116656j 0.0308303-0.00422206j 0.00295626-0.00698361j -0.00956871-0.0500635j 0.0252885-0.0170024j -0.0126655-0.0279117j 0.0149778+0.00817253j -0.0128873-0.0196429j 0.0122912+0.00245679j 0.00235123+0.0145003j 
0.0807375-0.0294642j -0.0364749-0.0798335j -0.0158742+0.0209154j 0.0196237-0.0232958j -0.0404246-0.0184859j 0.0180789+0.0353845j -0.00945171-0.00302486j -0.04585+0.0216221j -0.0465579+0.076526j 0.0808456+0.0129926j -0.0324198-0.0321268j 0.012545-0.00836279j 0.0601986+0.0185536j 0.0222015+0.0219558j -0.0499254-0.0214083j -0.00345369+0.0101241j -0.0559777+0.0576258j -0.0053607+0.0662079j 0.0285429-0.0613826j 0.0706256-0.0368664j -0.0647218+0.0707238j 0.115701-0.0500591j 0.108523+0.162447j -0.110882-0.0568939j -0.129662+0.048611j 0.0793956+0.200638j -0.0172333+0.207883j 0.116152-0.143788j 0.00366631-0.0185281j 0.0170344+0.0528604j -0.0649275-0.0757175j 0.0113157-0.0692751j -0.0523368+0.044713j -0.016922+0.0577961j 0.170699+0.0342906j 0.0604845+0.0816975j -0.110384+0.169595j -0.053251-0.0411291j 0.112141+0.0434529j -0.105367+0.242779j 0.0219275+0.0809681j 0.168994-0.0340656j 0.0764813+0.0981967j -0.108958+0.0439345j 0.0222129-0.111307j 0.000792919+0.0131568j 0.059954-0.00540653j 0.0260354-0.0133678j 0.0594373-0.0649667j -0.00460759-0.0889264j -0.0558176-0.00871784j -0.180321+0.000234662j -0.0649068-0.0351565j 0.00938934-0.0442807j -0.00988513-0.0276352j 0.103964+0.0582865j -0.205415-0.107699j 0.11731-0.0296287j 0.00446867+0.0109255j 0.0273025-0.107701j -0.0530841-0.128661j -0.19714+0.0398044j 0.159829+0.0764261j 0.0265907+0.0135126j -0.0374127+0.0406378j -0.0526091-0.0273146j -0.0204359+0.0351946j 0.0121769+0.0185478j -0.0114323-0.0692334j 0.0310667-0.0766348j -0.0167775+0.0572729j -0.0217547-0.0435141j 0.0162014-0.0726095j -0.0218149+0.0342988j -0.0134065-0.012481j 0.000513014-0.00783922j 0.0148412+0.022321j -0.00196502+0.0287327j 0.0291339+0.0358624j -0.0219327+0.0458214j 0.0395261+0.0736075j 0.00287236+0.0125857j -0.0197009-0.0480653j -0.0287238-0.00690564j -0.0136969-0.0140688j 0.0111463+0.0111247j 0.00364459-0.0321434j 0.000713784-0.00788927j 0.0342507-0.00909495j 0.00770757+0.00516853j -0.012032+0.00360037j -0.0173873+0.0198921j 0.0106735-0.00284709j -0.0415045+0.0201985j -0.0165726-0.0203649j 0.00145977-0.0336047j -0.0478204+0.0080595j -0.0309123-0.0185089j 0.0323886+0.0442512j 0.00872426-0.00960977j 0.0127513-0.0165606j 0.0106739-0.0208771j 0.00197119-0.0288495j 0.014921-0.0296685j -0.00969114+0.00691417j 0.020657+0.0385665j 0.0130233-0.0290344j 0.0022794+0.0145539j 0.002052-0.0141969j -0.00809616-0.0243708j -0.00524669+0.0192121j 0.00391527-0.0183606j 0.00221547-0.0247301j -0.00926797+0.0253627j 0.0147533-0.0252419j 0.00794712+0.00297265j -0.00124585-0.0154827j 0.0247359+0.01992j 0.0130583+0.0226656j -0.0153698-0.0273197j 0.0437971+0.04809j -0.0348191+0.0330863j 0.02804+0.00143275j 0.0247942+0.0389177j -0.0328369+0.0089422j -0.00787656+0.0139895j -0.0125193-0.00146565j 0.0250659-0.0075938j -0.00476262-0.00910484j -0.0165931+0.010177j -0.00748575+0.015363j 0.0162266-0.00402537j 0.0348873+0.00744116j -0.0103706-0.00799799j 0.013419-0.00679008j 0.00521526+0.00367007j -0.00647672+0.0273513j 0.00483443+0.00886848j -0.00853066-0.00507118j 0.00685866+0.00172291j 0.00630613+0.0110019j -0.00165919+0.00343018j 0.00469531+0.0118198j 0.00350319-0.0184109j -0.00460597-0.0124928j 0.0111039+0.000105798j 0.00188374-0.00170433j -0.00772479-0.00970429j 0.0174813+7.58934e-05j 0.00826519+0.00958627j 0.013443-0.0290983j -0.00126757-0.00630677j -0.00341515-0.0157143j -0.00793979-0.00487761j 0.00141949+0.00696671j -0.0114828+0.0114493j -0.00248772+0.021915j -0.0251266+0.0157261j 0.0184633+0.00258283j 0.00950586+0.000784787j -0.00348155-0.00293038j -0.0154307-0.005858j -0.0179511+0.00338874j 0.0032744+0.00379937j 0.0106659-0.0188237j 0.0317453-0.0201193j 0.00519717+0.00910255j 0.000944548+0.0197991j -0.0197087+0.0323599j -0.00600091-0.00973715j 0.000302287+0.0141697j 0.00258009+0.0256182j -0.0103704+0.00056612j -0.00727635-0.0133397j 0.00342648-0.0148864j 0.00397444+0.00845544j 0.0228913+0.0129866j -0.0265856+0.0288947j -0.0187881+0.0348802j 0.0203508+0.034639j 0.00816611+0.0123375j -0.0500129+0.00636784j -0.0196577-0.00606318j 0.0446222+0.0254795j 0.0225462-0.0234932j -0.0268137+0.0407791j -0.0629657-0.047573j -0.00669174+0.047767j -0.0378763-0.0107606j 
