-0.260931+0.0679981j -0.0657727-0.229693j -0.219664+0.416741j 0.233619-0.0106129j -0.36183-0.293429j -0.0712405+0.417098j -0.451581-0.051857j 0.0154057-0.0215489j 0.0737543+0.0146951j 0.0597328-0.0353978j -0.0080899-0.045686j -0.0355788-0.103242j 0.0503278-0.0171952j 0.0759109-0.0465189j 0.00446026+0.00946323j 0.0065454+0.0246657j 0.0683587+0.00467606j -0.0242328+0.0478435j -0.0124476-0.0231784j -0.0117384+0.0136255j 0.00584375+0.00893124j 0.0153965+0.00762414j 0.0336586-0.0175552j -0.0171297-0.0202616j 0.0138109+0.021369j -0.0134155+0.0118605j 0.0224699-0.0298258j -0.0107339+0.00996141j 0.0384796+0.00928739j 0.0048004-0.00634576j 0.000765784-0.0056255j 0.0158012+0.00185433j -0.00544042+0.0299632j -0.0246275+0.0108459j -0.000822747+0.00721704j 0.00582054+0.0286556j -0.00770196+0.0070365j 0.021915+0.0196242j -0.0102257+0.0146749j -0.00509293-0.00363827j -0.00106174-0.0103155j 0.0435205+0.00970753j 0.0297347-0.0221229j 0.00898829+0.0338204j 0.00935258-0.00730898j -0.00437882-0.00351611j 0.0036291+0.0034119j -0.0130298+0.0140948j -0.0176531-0.0191984j -0.00496193+0.00461734j 0.00374782-0.0152743j 0.0283675+0.00403508j 0.016599-0.00444154j -0.0110872+0.0208168j 0.00681272-0.00665875j 0.00386026-0.00846368j 0.0043024+0.00822423j 0.0131336+0.0041034j 0.011056-0.017209j 0.00876315+0.0106918j 0.00584525-0.0136645j -0.014044+0.0122285j -0.00840271-0.00866188j 0.00784768+0.000814804j 0.0194243+0.0118275j -0.00971961+0.00111782j 0.00596552-0.0128529j 0.00856779-0.00909977j 0.00322151-0.00659872j 0.0199503-0.00613729j -0.0024497-0.0178372j 0.0114225-0.000155745j 0.00235574+0.0164317j 0.00165342-0.00736256j -0.00679796-0.00892926j -0.00218113+0.00228642j 0.00385026-0.0162035j 0.00326215+0.0131884j 0.00691811-0.00484508j -0.00120404+1.63922e-05j 0.00418841+0.00216073j 0.00767497-0.00567443j -0.0104725-0.0104281j 0.00573224-0.0035372j 0.0121828+0.00236639j -0.00388073+0.00824805j -0.0102162-0.00751507j 0.00603144-0.00601129j 0.010544+0.00157318j -0.00376968-0.00406912j -0.00161387-0.00331889j -0.0319634-0.00553658j -0.00932055-0.00389796j -0.0112241+0.0145163j 0.00101456+0.0199744j 0.00425308+0.00777637j -0.0104655+0.0143334j 0.00149324-0.00382205j -0.00432794+0.00213622j 0.00797384+0.00537687j 0.00439276+0.00601637j 0.00114719+0.00440026j 0.00766847+0.00180814j 0.00262299-0.00832873j -0.0143715-0.010254j -0.0135224+0.0174839j 0.0013361+0.00365536j 0.0107062+0.00192787j -0.0147663-0.00993441j 0.00277496+0.00724879j -0.00142233+0.000498088j 0.00194358+0.000805436j -0.00200552-0.00313068j 0.00330984-0.0060061j -0.0196517+0.0146641j 0.0057028-0.00367356j 7.45341e-05-0.000823284j 0.0123513-0.00279253j -0.011166+0.00506247j 0.0112783+0.00958274j 0.00673527-0.00219376j -0.00766561-0.00406575j -0.00636887-0.00834239j -0.00664672-0.000808618j -7.36221e-05-0.0049461j -0.00275094+0.00141888j 0.0019156-0.00544024j -0.000804498-0.00652151j -0.001481+0.00200799j 6.82972e-05-0.0128135j 0.00287937+0.0045987j 0.00355908-0.0043413j 0.00544823-0.0105733j 0.00608266-0.0026824j 0.00499076-0.00168218j 0.00265591+0.00736624j 0.000129594-0.00906269j 0.00079893+0.00961595j -0.00650741+0.00305821j 0.00786515+0.000789745j -0.00247916-0.011742j 0.00231479+0.00762332j 0.00644673+0.00984917j 0.00545729+0.0050393j 0.00295157-0.00209597j -0.00405337+0.00803448j 0.0066614-7.83758e-05j -0.0091091+0.00289627j 0.00249403+0.00321351j -0.00127282-0.00256994j -0.00538941+0.00216365j -0.000846076+0.00442093j -0.00661034+0.00626658j -0.000679985-0.00230948j 0.00244283+0.000991007j -0.0031316+5.6435e-06j -0.002538+0.00354338j 0.00101749+5.6545e-05j -4.96331e-05+0.014124j -0.00155692+0.00521879j 0.00963005-0.00955149j 0.0097841-0.0128355j 0.00425604+0.00556686j 0.00956042+0.00494385j 0.000218371-0.011532j -0.012975-0.00364657j 0.00571029+0.000239689j 0.0066789-0.00303028j 0.00284387+0.000230995j -0.00224426+0.00949008j 0.00119996-0.00813164j 0.00366148+0.0010772j 0.00254504+0.00358477j -0.0035937-0.0113059j -1.6744e-05-0.00598729j 0.00590399-0.00735105j 0.000261255+0.00720201j -0.0096471-0.00343885j 0.00818905+0.00443248j 0.00544997-0.0014913j -1.8272e-05+0.0116712j 0.00717972+0.00446922j 0.00827414-0.00263035j -0.00768605-0.00817853j 0.002564+0.0120035j 0.000629009-0.000665886j -0.0125418-0.00340335j -0.00669612-0.00799592j -0.00687093-0.00347501j 
-0.13966-0.0139111j -0.013745+0.0109535j -0.0372178-0.0725687j -0.0835881+0.0548115j -0.0503311+0.033166j 0.0582211-0.0730844j -0.00868383-0.00210032j -0.453996-0.106866j -0.0284152+0.0693913j -0.021662-0.42325j -0.179463-0.118179j 0.158037+0.0707797j 0.43311+0.10397j -0.151228+0.158226j 0.350341+0.0318016j 0.0222506+0.0967555j 0.0436675-0.0310589j -0.0869665-0.0231336j -0.0383096-0.0281913j -0.119167-0.0324126j -0.0251799-0.0216092j 0.0788419+0.0188207j -0.0502611+0.0163645j -0.0101362-0.00656215j -0.030599+0.00919331j -0.0344482-0.00421063j -0.0056025-0.00162242j -0.0231646+0.0289991j 0.0369515+0.00538572j 0.0164798+0.016848j 0.0147936-0.0416866j -0.00564629-0.06286j -0.00669214-0.0413699j 0.0206278+0.0322497j 0.0289463-0.107397j -0.0358008+0.0364666j 0.0605645-0.0422708j 0.0346025-0.00860702j 0.0233041+0.0249067j 0.00951142-0.000129256j -0.00937958-0.00749736j 0.061883-0.00328974j -0.0114477-0.0046632j -0.0456556+0.00929718j -0.00805461+0.0341907j -0.0215091-0.021003j -0.00110156+0.0247164j -0.0258069-0.0321173j -0.034066-0.00638368j -0.00522578-0.00584795j -0.00882933-0.00427396j -0.00976683-0.00561869j 0.0318372+0.0162078j 0.00871223-0.00138436j 0.0327693-0.0133703j -0.00143404-0.000719966j 0.0342151-0.0142698j -0.00211687+0.0120335j -0.00353058-0.00569565j 0.0354447-0.0027802j -0.0186606-0.00653357j -0.00423237-0.00839329j -0.00106921+0.00791427j -0.00304106-0.00118599j -0.0329062-0.00113976j -0.0215356-0.00991105j -0.0172285+0.00576627j 0.0252518-0.00940647j 0.0131466-0.0129172j 0.00794641+0.00158567j 0.0125617-0.0141449j -0.00872081-0.00341438j 0.001095-0.0287198j 0.0146999-0.00438369j -0.00460485+0.00763765j 0.006431+0.00533484j -0.000931178-0.0132887j -0.00544888+0.0307289j -0.0141699-0.00210783j 0.00902054-0.00223997j 0.0100747+0.0332592j -0.0222424-0.0192231j -0.0133242+0.00330373j -0.00298187-0.00970193j -0.0156825-0.00957607j 0.00511979-0.0144154j -0.0164806+0.00726986j 0.00466819+0.00102346j 0.0215291+0.0266663j 0.0175969+0.00365638j 0.000842646+0.011776j 0.00032248+0.00723935j -0.0170939-0.0080518j -0.00557823-0.00178664j -0.00120734-0.00595259j -0.0108905+0.0262386j -0.0336864+0.00803271j -0.0209585+0.000488039j -0.0247092+0.00177337j -0.00734682+0.0125341j 0.0124841+0.0123539j 0.00454317-0.0133411j 0.0248115+0.026243j 0.00422348+0.00408937j -0.0132369+0.0162722j 0.00220743-0.0154041j 0.0104193+0.000378145j 0.00390488+0.0103041j 0.0143791-0.00973694j 0.0182078+0.0018558j -0.030898-0.0122432j -0.0123291+0.00950269j -0.00297777-0.0169361j -0.00428869-0.00447525j -0.0024483+0.00863101j -0.0244083-0.0111348j -0.0148008+0.00178447j -0.00246054-0.0013989j -0.00057816+0.00527921j -0.00471209+0.0036902j -0.00147159-0.00507488j -0.00797069-0.00161065j -0.00912976-0.00492309j -0.00928538-0.00396063j -0.00326776-0.0018209j -0.0040775+0.00529673j -0.0172127+0.00619176j -0.00130987+0.00243425j 0.000569629-0.00457126j 0.0159833-0.00566568j 0.00236771+0.000189224j -0.00345949+0.0180582j 0.00325308-0.0129574j -0.00488751+0.00163003j 0.0122373+0.00138099j -0.00598958+0.000907559j -0.01655+0.00627407j -0.00701931+0.000840109j 0.000273827-0.0106492j 0.0151495-0.0152482j -0.00666335-0.00294909j -0.0016808-0.0162917j 0.0105043+0.00729392j 0.00438007-0.0117638j 0.00608418-0.00383607j -0.0114017+0.0034923j -0.00140593+0.000320661j 0.0082284+0.00894289j 0.00401586-0.00126557j -0.0179887+0.000175839j -0.00939441-0.0163657j -0.00219837-0.00765843j -0.0123633-0.00284735j -0.000711425+0.0047394j 0.00257943+0.00399798j -0.00839334+0.00487728j -0.000887763-0.0107925j 0.00237248+0.0146597j 0.00719864+0.01971j 0.00527847+0.00438008j -0.0152596-0.0197929j 0.00501751+0.01212j -0.00089458+0.000572846j -0.00837748-0.0153638j 0.0204186-0.0137524j -0.0223279-0.00494854j -0.0100603+0.0165067j -0.000386851+0.00145861j 0.0040893-0.00541867j -0.0172878+0.00894425j 0.0186836+0.00188451j 0.0147241-0.0161255j 0.0135553+0.00698433j -0.000249779-0.0216033j 0.010189+0.00964796j 0.00722034-0.00514436j 0.00624129+0.016413j -0.0332943-0.00850222j -0.00650726+0.0244365j 0.000865693-0.00137313j -0.0233745+0.0108137j 0.0186981-0.000756467j 0.036127-0.0194901j -0.0367467-0.039599j -0.0136437+0.0389703j -0.00338863-0.0265481j -0.0533185-0.0135743j -0.0189154-0.0444602j -0.0460841-0.0171896j 
0.0696429-0.0114859j -0.0695526-0.0099886j 0.0650751-0.0199006j 0.0255212+0.142607j -0.028029-0.0441111j 0.000851394+0.0206199j 0.0181338-0.0282925j 0.19106-0.310059j 0.0665466-0.0466343j -0.297684-0.338528j -0.251144+0.537153j 0.0739071-0.216908j -0.0899374+0.234644j 0.236667+0.0431205j -0.0451188+0.156112j -0.038137+0.0364644j -0.0175997-0.07719j 0.106389-0.0783887j -0.0441364-0.0735298j -0.0340547-0.083627j -0.00234518+0.0244077j 0.0357751-0.12267j 0.0100761+0.00456409j -0.012852+0.0198306j 0.0200164+0.0534333j -0.00323819-0.00455139j 0.0258269+0.0353941j 0.0132471+0.0257693j -0.0163914-0.0152618j -0.0246107+0.0152758j -0.0696154-0.0556111j -0.074744+0.0241396j 0.0373453+0.00815773j -0.0683775-0.0562443j -0.0315919+0.0303272j -0.0469966+0.0178244j 0.0020542-0.00196423j -0.0189472+0.012313j -0.0189556+0.00179974j 0.0196957+0.0120487j -0.0107301-0.0237116j 0.000937+0.0147161j -0.00288684-0.0200918j 0.0123712-0.0211542j -0.0174107+0.00625834j 0.00894927-0.0180301j -0.0198553+0.0297419j 0.0117573-0.0189094j -0.0204362-0.0324647j -0.0270587-0.0177513j 0.0146953-0.00196732j -0.00215988+0.00351167j -0.00442991-0.0357798j 0.0126555-0.0261696j -0.00107236-0.00936034j -0.000246601+0.0425354j 0.00766094+0.0156432j 0.00304766+0.00752805j 0.0102019-0.015449j -0.0134507-0.0241418j -0.0251902-0.0264515j 0.00178133+0.00416707j 0.0104605-0.00822002j 0.00634838-0.0172464j 0.021704-0.0073806j -0.0135106-0.00719462j 0.0191117+0.0109348j -0.0126428+0.0111237j -0.00921978-0.00476549j -0.000255047+0.0223817j 0.0201862+0.00248944j -0.0268183-0.0127769j -0.00260855+0.00822949j 0.0280537+0.00308954j -0.0114436+0.0114221j -0.0151947+0.00475796j -0.0142079+0.0147903j -0.00517553-5.85939e-05j 0.00473015-0.0163j -0.0159886-0.0140948j -0.00254543-0.000635057j -0.000981578+0.0204412j 0.0236629+0.00522418j -0.00146867+0.0090334j 0.0115384+0.0168659j -0.0297004+0.00997245j 0.00371557+0.0105465j -0.0127198-0.0100111j -0.00823735+0.0215152j 0.00792383-0.00791518j -0.00608441-0.0134332j -0.0115784-0.0024159j 0.00209303-0.0105157j 0.0101679-0.00942548j -0.00807053+0.0180378j -0.013488-0.00248805j 0.00618215-0.0116j 0.00600472-0.00910315j 0.00842319-0.000329157j 0.00398517+0.0134851j 0.00238236+0.00961428j -0.00369495-0.00605364j -0.0050855+0.0228591j 0.0030115+0.0214897j -0.00165835+0.00982758j -0.00230789+0.00210441j 0.00171772-0.00931416j 0.0120064+0.00275257j 0.00134821-0.00193344j 0.0100723+0.0114253j -0.00232851+0.0110025j 0.000432865+0.006543j -0.01348+0.0116083j 0.00295607-0.0126803j 0.0177591-0.013281j 0.00545504+0.00582462j -0.0028174-0.0187587j -0.00018584-0.00641746j 0.00593541+0.0099278j 0.00460594-0.00405198j -0.00331528+0.00373463j 0.00239177+0.0119963j 0.00473461-0.0115833j -0.00166515+0.0127614j -0.00617934-0.00631281j 0.00797628-0.000518755j 0.00954068+0.00821383j -0.00219732-0.00379717j 0.00292765-0.0117501j 0.003341+0.00891576j 0.00434324+0.00475139j 0.00648825+0.00612298j 0.00273367+0.0163002j -5.42077e-05-0.0122j 0.00227059-0.00698698j 0.00579644-0.00258512j 0.00522393-0.00359199j -0.00145524-0.0069132j -0.001595+0.0141005j -0.00287438+0.00360452j 0.00510199+0.00454928j -0.00126395+0.0100212j 0.0198062+0.00707544j -0.00882897+0.000729589j -0.00690313-0.00433542j 0.0113237+0.0105903j 0.00802299-0.000173512j -0.00605846+0.0103902j -0.000780981-0.00245033j 0.00475664+0.0110264j -0.0187104-0.0129702j -0.000483885+0.00357821j 0.00221711-0.00199578j 0.0146191+3.92192e-05j -0.0031994-0.00732199j 0.00574132+0.00566145j 0.0135025-0.00583086j -0.00650473-0.0070439j 0.018003-0.0108185j -0.000329787+0.00560793j 0.00764422+0.0114911j 0.0184487-0.00148752j 0.0192826-0.00432056j 0.00187176+0.0115072j 0.0091442+0.00543194j 0.0183869+0.00723175j -0.0149405-0.00760647j -0.00954646+0.00913437j 0.0115909-0.0012569j -0.00992196-0.0168443j -0.000451751+0.00215833j 0.0100631-0.00679745j -0.0103802-0.0121073j 0.0171685-0.00994602j -0.00513599+0.00223099j -0.00440971+0.00775432j -0.00373067-0.000876772j 0.0235151+0.00561349j -0.000348403+0.00285495j 0.00601758+0.00960943j -0.00587529+0.014705j 0.00590854-0.00825219j 0.00315782+0.0213732j 0.0222155-0.0114554j -0.00502765-0.0144926j 0.0154746+0.0133j 0.0101292-0.00810212j 0.0141287+0.0126025j 0.000562646-0.0153342j 
-0.0114192-0.035255j 0.0189816+0.0304803j 0.00367449+0.00223412j 0.0286032-0.00326854j 0.0254016+0.0153141j 0.0381003+0.0443345j 0.0594005-0.00833882j 0.0222472-0.0530187j -0.0587529-0.0164521j 0.0583773+0.0866323j 0.00553169+0.0939786j 0.0780186-0.0239077j -0.114345-0.0697314j 0.0545338-0.11663j -0.212027-0.141292j -0.0857163+0.0706135j 0.0541346+0.0245293j 0.139829-0.0338764j -0.115279+0.118568j -0.23475+0.0848186j 0.0443837+0.00618516j 0.11411+0.0659286j -0.0629912+0.0580588j -0.0359232+0.0463541j 0.0711932-0.0440814j 0.0469822+0.0237104j 0.0208216-0.0990869j 0.0273503+0.0831251j -0.0335781+0.0588659j 0.167387+0.118506j -0.0129982-0.0768132j 0.11418-0.059862j 0.0446279-0.0443252j 0.0720053+0.0378459j 0.112491-0.017229j -0.272916+0.0640072j -0.0937251-0.0301063j -0.078536-0.0217571j 0.140847+0.00183257j -0.250776-0.0318567j 0.0956709+0.010097j 0.0410381-1.33718e-05j 0.0036703-0.021109j 0.00763401+0.013004j -0.0190962+0.109917j -0.0114394-0.109685j -0.0763865-0.0426001j -0.017465-0.0134897j -0.0317829+0.0133437j 0.0553429+0.0277934j -0.0228158-0.0701437j 0.0148337+0.000196264j 0.016284+0.0207239j -0.0272255-0.025507j 0.0543129-0.00787253j 0.00154156+0.00263705j 0.0138855-0.00924494j -0.0252703-0.0368446j -0.00623145-0.00398843j 0.0811177-0.0107072j -0.04274-0.00700403j -0.00493187-0.0143762j -0.00761531-0.00281349j 0.0572946+0.00199849j -0.0383299+0.0173998j -0.0682532+0.0215512j 0.00677326-0.0117622j -0.00975233+0.0319717j 0.056646-0.0015409j 0.000333022+0.0119138j -0.025071-0.0373172j -0.00202363+0.00183506j 0.0141963-0.0104177j 0.0217791-0.000142068j -0.01576+0.0048078j 0.0119265+0.0151033j 0.00266672-0.0467494j -0.0189178-0.0364907j -0.043041-0.00401476j -0.0118278-0.0149759j -0.0199845+0.128223j -0.0296079+0.00345565j 0.004189-0.0137361j -0.00567166-0.018254j -0.014609-0.00019182j 0.000785891+0.00548505j 0.00598803+0.0111121j 0.00913898+0.0169123j 0.0535428-0.00976907j -0.0148153-0.021534j 0.00017929+0.0144996j 0.0174511-0.000751945j -0.0328668-0.019052j -0.0274784+0.0295835j 0.00162955-0.0279374j 0.0293864+0.0168699j 0.00236804-0.00602689j 0.0178473-0.0270575j -0.0328789-0.00697484j -0.0313669+0.00730179j 0.0135489+0.00926602j 0.0165922+0.00742387j -0.0153431+0.0282303j 0.00366289+0.00151409j -0.00960814+0.00219861j -0.000801779+0.00375977j 0.0193541-0.00544142j -0.0118435-0.000816077j -0.00957-0.00755248j 0.0207693-0.00107564j -0.0281662-0.009869j -0.05171+0.00901462j -0.013598-0.00358507j -0.00477603-0.00445253j -0.0286876+0.0144655j -0.0220044+0.00769447j -0.0144572-0.00161188j -0.0145357+0.0129835j 0.0265792-0.00789857j 0.00102365+0.00607673j 0.0122521-0.0104085j -0.0141347+0.0164367j -0.023153+0.00904623j -0.0111924-0.0182945j -0.014786-0.0150708j 0.014164+0.0181666j -0.0274099+0.00897915j -0.0160873+0.0138884j -0.0214624+0.0274472j 0.0125449+0.0136336j -0.0137405+0.0208382j -0.0101092+0.0323477j -0.00162344-0.0282954j -0.0277421+0.00455746j 0.0112308+0.0139824j -0.0231645+0.00175019j -0.00654426-0.00317835j -0.0144945+0.0141172j 0.0119399-0.00406774j 0.00607434-0.0430893j -0.0059279-0.0126963j -0.0128677-0.0170286j 0.00277117+0.0465336j -0.00369637+0.0032015j 0.0146529+0.0142647j -0.0316547-0.00881026j -0.00400836-0.00536852j -0.0102932+0.0258123j 0.0162003+0.0208786j -0.010523+0.0250722j 0.00361952-0.0359978j 0.00968639-0.00315149j -0.0206705-0.0195138j 0.018808-0.00298503j 0.0307819+0.0385914j -0.0224971+0.00850857j 0.0050524-0.0417814j -0.00801295+0.0276882j 0.0364149+0.0220798j -0.00571262+0.0218473j -0.0119059-0.0155956j 0.0038621+0.00212057j -0.00928572+0.0205224j -0.0329514-0.00469268j 0.047612-0.00605243j -0.0902652-0.00338913j -0.00237733+0.00834297j -0.00413601-0.0145386j 0.00623752+0.00154823j 0.00902348+0.00997276j 0.0172542+0.00205763j 0.0262312-0.00990878j 0.0329299-0.00250446j 0.00514778-0.017683j 0.00974865+0.0134756j 0.00917392+0.000258106j 0.0486097+0.0428914j -0.0393316-0.0427933j -0.0465516+0.0191475j -0.0208184+0.00897595j -0.0639375-0.00909284j 0.0615605-0.0376878j 0.0715528-0.011321j -0.067312-0.0921495j -0.0527699+0.0515032j -0.027973-0.0977995j -0.12126-0.00696986j -0.0229946-0.125142j -0.115056-0.0483143j 
-0.00200199+0.0360436j 0.0240681+0.0310996j 0.004162+0.0185944j 0.01893+0.048197j 0.0187686+0.0176881j 0.0427893+0.00549087j -0.00756741-0.0366276j -0.0396569-0.00550807j 0.0188376+0.089367j -0.0863347-0.0274207j -0.0208902+0.0126463j 0.0086868-0.0529752j -0.0795343+0.0380648j -0.0391085+0.00500719j -0.139667+0.0470361j 0.141056+0.128833j 0.0423981-0.0863063j -0.0669882-0.140475j 0.121241-0.0460237j 0.0335928-0.141674j 0.0553696-0.0632903j 0.0496859+0.0158072j -0.0609245+0.0215037j -0.138169+0.14213j 0.0795175+0.0239427j 0.0186888+0.265672j 0.036079+0.0430985j -0.126184-0.087806j -0.171355+0.0881988j -0.230043+0.171835j 0.181993-0.0263562j 0.127172+0.154268j -0.17275-0.0151264j 0.0931289+0.141406j -0.0986574-0.0859531j 0.0363778+0.0963702j -0.163293+0.00364017j 0.07524+0.0545484j 0.093247-0.00125072j -0.0178341+0.0936372j 0.0682256-0.0146826j 0.0144684+0.0400917j 0.00405489-0.0477765j 0.01075-0.0420969j -0.0357047-0.0419437j -0.0849937+0.149224j -0.0155623+0.0448218j -0.00959793+0.0311794j -0.0273879+0.0423011j 0.0451689+0.0172267j 0.0086551-0.0153377j 0.00878-0.0376309j 0.0362878+0.0502664j 0.0160615-0.0383237j -0.0335692+0.0126581j 0.0310054+0.0142109j -0.0673518+0.00512056j -0.0150447-0.0249089j -0.0712602-0.0123725j -0.0428929+0.0667969j 0.0741144-0.0397038j -0.0235624-0.0479915j -0.0131674-0.0106704j -0.0210735+0.0673879j 0.0276134-0.0358133j -0.0209682-0.0549627j -0.0194837+0.0177113j -0.0249693-0.0593147j 0.0232891+0.0345112j 0.000733036-0.0365803j -0.0395702-0.013352j -0.0275879+0.019943j -0.008355-0.0126594j -0.00596555+0.0100352j 0.00210889+0.0409995j -0.00338747-0.00571236j 0.0559765-0.00753894j 0.0235321+0.0189153j -0.0629904+0.074853j 0.00642325-0.0116736j 0.035741-0.0119971j -0.00876653+0.0268706j -0.00540424-0.0116084j 0.00915986-0.0190543j -0.0169356+0.00470476j -0.00203706+0.00106914j 0.0119063+0.000840111j 0.0206666+0.0130306j 0.0264427-0.0234424j -0.00324055+0.00943324j 0.0149341-0.0159956j -0.00370101-0.0047755j 0.00384657+0.0127053j 0.0315156+0.0261111j -0.0285908-0.0121461j 0.0390742-0.0144231j 0.0185135+0.0105693j -0.0394774-0.00581969j -0.00625434+0.0212427j -0.0120562-0.00517211j -0.000900073-0.013744j 0.0096161+0.00849185j 0.0415264+0.0123375j -0.0079915-0.0208313j 0.00854068-0.00270006j -0.00752698+0.00863501j -0.00439618+0.0383037j 0.0104591+0.00849914j -0.0121055-0.0219776j -0.00308978-0.0185093j 0.0315736-0.014562j 5.29353e-05-0.00166598j -0.00512061-0.00797378j 0.00429082+0.0169134j -0.00528268+0.0100267j -0.0163941+0.00319735j 0.0153848+0.0543139j 0.00849272-0.0446991j -0.0149505-0.00567513j 0.0226378-0.0168268j 0.00574761-0.0456559j -0.00150282+0.00660433j -0.0199586-0.00815478j 0.0160445+0.0126373j 0.0212895-0.0121791j -0.0366572+0.0077692j -0.00983776+0.00157985j -0.00723952+0.0121096j -0.0178511-0.00668281j 0.00986609+0.0149762j -0.0143829+0.00437437j -0.0324222-0.000887339j 0.00786158+0.0197881j -0.0167794-0.0170299j -0.00177388+0.0161487j -0.0163896-0.0198927j 0.0099297+0.0255401j -0.00649469+0.00765058j -0.00110003-0.0138644j 0.037285+0.0042881j 0.00307164-0.0281544j 0.0274986+0.00107817j -0.0304957+0.00705624j 0.00382009-0.00310229j 0.00446471+0.0180676j 0.0270313-0.00506417j -0.00713246-0.00834993j -0.0168011-0.0227107j -0.00409509-0.00421755j -0.0151318-0.0477729j 0.0161034+0.0276445j -0.00822213-0.0164822j -0.00254529-0.0159069j -0.0142525-0.0268211j -0.040534+0.0139123j -0.0155904-0.00645466j -0.0153253-0.00732752j -0.00433189-0.00392266j -0.0518034+0.0258361j -0.0180578-0.0207677j 0.0100894-0.0190729j -0.0397269+0.00325218j 0.0180156+0.0358801j -0.0241355-0.0177368j 0.00176021+0.0219878j -0.00266403-0.0604972j 0.0110736-0.00864366j -0.00442548-0.0254468j 0.00551996-0.0352064j 0.00417203+0.00373103j -0.0102459-0.00978176j -0.0218387-0.00777363j -0.00270495+0.0332512j -0.0233509+0.044783j 0.00842392-0.00984201j -0.00397434-0.0235543j 0.0476136+0.0286384j -0.0503119+0.00604259j 0.0389914-0.0222374j -0.0091053-0.0264901j 0.0145937+0.00182944j -0.0325622-0.0106377j -0.0294258-0.0827957j -0.0977336+0.0586883j 0.0550714+0.0428359j -0.0723372-0.0286226j 0.0098917+0.0710239j -0.0723684-0.0361967j 0.030009+0.106316j 
