-0.0228534-0.0138277j -0.0215157-0.00813738j -0.000527892+0.0538863j 0.246407+0.127816j -0.2503+0.142822j 0.130691+0.0364514j 0.121076+0.0853734j -0.226528-0.261492j -0.509572+0.226598j 0.263643+0.0161806j -0.145955-0.0663905j -0.0048532+0.241793j 0.3985+0.0534187j 0.0858227+0.0405959j 0.0848555+0.0624693j 0.0120317-0.105602j 0.00712942-0.0562192j 0.0394256+0.0135656j 0.0679795+0.00208619j 0.0106807+0.0134298j 0.0610867-0.0709783j 0.0348274-0.0547646j -0.0549791+0.0259794j 0.0100572-0.0191962j 0.0256982+0.0203182j -0.00978402+0.00640487j 0.0315399-0.0109123j -0.00580983+0.06838j -0.0105342+0.00103897j -0.0247231+0.005899j 0.00885649+0.00607393j -0.0104729+0.00855767j 0.00374013+0.00102633j -0.0207034-0.0145839j 0.0234741+0.011251j 0.00931222-0.00688769j -0.0190013+0.00109067j 0.0193141-0.0246352j -0.00379986+0.0348607j -0.0128707-0.032478j 0.00608639+0.0151815j 0.0275595-0.0371902j -0.00305195+0.00668148j -0.0368126-0.0219482j -0.0198668-0.0178512j -0.0243224+0.00809814j 0.0404536-0.00200709j 0.0282432+0.006815j 0.0288596-0.0331236j -0.0140586-0.00685863j -0.0183816+0.0287927j 0.00307528+0.00573377j -0.00619537+0.013362j 0.0081786+0.00378233j -0.0182866-0.00956412j -0.0125899-0.00657204j -0.0163619-0.00102543j 0.0141013+0.0174006j -0.00321179-0.0189112j -0.017524+0.0266174j -0.0205502-0.0144659j 0.0229333+0.000285429j -0.00490565+0.00366347j 0.0036016+0.0012398j -0.00405919-0.000389788j -0.00372832-0.000431548j 0.00675849-0.0187394j -0.00148104-0.00371088j -0.000217281-0.0229975j 0.00947983+0.0129869j -0.000815062-0.0146307j 0.00523886+0.0082638j -0.00167352-0.00542109j -0.00997436-0.00749519j -0.0143519-0.00949258j -0.00066909+0.00162782j 0.00784752+0.000803485j 0.00428478+0.00140107j -0.00121+0.00639629j 0.00236837+0.0160718j -0.00447959+0.00582478j 0.00358455+0.00141455j 0.00315955+0.00411333j -0.0176265+0.000829187j -0.0123351+0.00305729j 0.00675325+0.000447855j -0.0100355+0.020825j -0.0145528-0.000876906j 0.00806729-0.00224288j -0.0187181+0.0101043j 0.00960146+0.0234888j 0.00661061-0.0028869j 0.0130058+0.00825561j 0.000406264-0.0210225j 0.014905+0.0393248j 0.00138624+0.00488126j 0.00155594-0.0150853j 0.018338-0.0158433j -0.0102148-0.0152856j 0.00517592-0.00159683j 0.0264177+0.0055657j 0.01388-0.00432374j 0.0331476-0.0049238j 0.0143019-0.000675826j -0.00302582-0.0133616j -0.000325291+0.00139435j -0.0053437+0.0109964j 0.019702-0.00594356j -0.0208875-0.000908978j -0.00512995+0.00656225j -0.00472176-0.0146598j 0.00156023-0.00785978j 0.00022786+0.000756018j 0.0028194+0.00630635j -0.00331681-0.00285289j 0.00787033+0.00164259j -0.025326-0.00393255j 0.00620054-0.00560945j 0.00130277+0.00527183j -0.000328583-0.000893143j 0.0043073+0.0296467j -0.0088362+0.0034748j 0.00745768+0.00515369j -0.00355722+0.00573881j -0.00606476+0.0076562j -0.00616694-0.00458866j -0.0175958+0.00127368j 0.0131341+0.00240143j -0.00203084-0.00543405j -0.000678057-0.00360618j 0.00230594-0.00531202j 0.00338576-0.00923314j -0.00740642+0.0028158j 0.00213692-0.00455485j -0.00929533-0.0251235j 0.000861237-0.00436059j 0.00741121-0.00901132j 0.012636+0.00343102j -0.00443158+0.0116912j 0.00863324+0.00377841j -0.0112176+0.00528897j -0.0205758+0.00340452j 0.0154601-0.0091152j 0.00112468+0.00873161j -0.0187824+0.00052789j 0.00104924+0.00172191j 0.000117384+0.0311322j 0.00716311-0.00420249j -0.000540984-0.00486368j 0.00943996-0.00393185j -0.00383871-0.0145507j 0.00796413+0.00566133j -0.0115419-0.0025676j -0.0255266+0.00949022j 0.00946842+0.0270051j 0.0117132+0.0127445j -0.00085663+0.0179745j 0.0253925+0.00979165j -0.00671605-0.020744j 0.0242786+0.0185756j 
-0.0647273-0.0162672j -0.0187989+0.0149291j 0.170606+0.28979j 0.198074-0.110681j 0.110741+0.245881j 0.084669+0.111249j -0.432357-0.142554j 0.144712+0.0487163j -0.089026-0.152135j -0.24544+0.375879j -0.187224+0.248613j 0.0149656-0.180419j 0.205953-0.126386j 0.212571+0.0691714j 0.0620204-0.00756611j -0.106569-0.0116662j -0.0255424-0.0559888j -0.0334481-0.000120112j -0.0524907+0.00353571j -0.00594385+0.0475735j 0.056755+0.0183655j 0.000696303+0.0105173j 0.00255686-0.0514459j 0.013404-0.0224462j -0.0569885-0.0244155j 0.0294353-0.00403489j -0.0265443+0.0151771j 0.02617+0.0455053j -0.0589259+0.0103183j -0.0133795+0.000392925j 0.0323605+0.0113954j -0.00198513+0.011867j 0.0110562-0.00699387j -0.0156554-0.00260938j -0.00200778+0.0119644j 0.0196575-0.00651491j -0.0554628-0.0310497j -0.0119958-0.0334291j 0.0198499-0.00128009j 0.00688112-0.0188017j -0.00521756+0.0118573j -0.0263912-0.012992j 0.00479066-0.0343752j -0.0125665+0.00631796j 0.0138774+0.0127928j 0.022921-0.00764042j 0.0137456+0.0155489j 0.0292518-0.00846865j 0.0170333+0.00716332j -0.00504943+0.000668083j -0.00956623-0.030754j -0.0117773+0.0260093j -0.0101127-0.0159366j -0.0054488-0.0113163j 0.0120709+0.00170508j -0.0233764+0.0108985j -0.0346235+0.00813317j -0.0307238-0.00713823j -0.00779606+0.0125231j 0.00664432-0.0015838j -0.00887761+0.0328483j 0.00904851-0.00474782j 0.0158757-0.0132767j -0.00281784+0.00947823j -0.00315985+0.0172245j -0.0137526-0.000798639j -0.00685507-0.00998368j 0.00692717-0.017026j -0.00418687-0.00909752j 0.0119397+0.0205362j -0.00675419+0.00327038j -0.0199513-0.00744845j -0.00733147+0.0147063j 0.00744957-0.0133091j -0.0240232-0.0125273j 0.0175811+0.00658823j 0.0178404+0.00977742j -0.00469118+0.00584643j -0.00158137-0.0182485j -5.00297e-05+0.0184981j -0.00591207+0.0143512j -0.00843948+0.000847996j 0.014922+0.00438151j 0.00366829-0.000184207j 0.00442978-0.0109013j 0.0354654+0.0208076j 0.000209301-0.00111735j -0.00344091+0.00607638j 0.0153574+0.00363496j 0.00556672+0.00522708j 0.0224979+0.00208962j -0.0161699+0.00110367j -0.0105616-0.00131378j -0.00347954-0.0273719j 0.0100268+0.0132278j 0.0206027-0.00714873j -0.00283096+0.0140531j -0.0095404+0.00593693j -3.07825e-05-0.00450311j 0.0050573+0.00344142j -0.00437331-0.0136408j -0.0154243+0.0142554j 0.00879939+0.0170788j 0.0027741+0.0178617j -0.00784299+0.0153245j 0.0126641-0.00245694j -0.0186451-0.00270006j 0.0134893-0.00330135j -0.0223366+0.000342053j 0.00459527-0.0167093j -0.00387928+0.00944203j 0.00523857+0.00621402j -0.00620323-0.0116849j 0.0079299+0.00140753j -0.00508623-0.00818473j 0.00420722+0.00697065j -0.00462501+0.0133166j 0.0128517+0.00729016j -0.00288496-0.0188529j -0.00359518-0.00316219j -0.0106946-0.00465056j 0.00507909+0.0078746j 0.00453079+0.00912315j 0.00754407-0.00498149j -0.00452204-0.00625695j -0.00663111+0.00358874j -0.00424716-0.00523973j -0.00801504+0.00281546j -0.00963521+0.00962077j -0.0138666-0.012019j -0.0229023+0.0157634j -0.009129-0.00654699j -0.0101367+0.0156046j 0.00507688+0.00441729j 0.00237-0.000227931j 0.0101574+0.00707295j -0.013533-0.0116188j 0.0113691+0.00884746j 0.00366429+0.00540316j 0.00787296-0.0114026j 0.0102772+0.0158125j -0.00756174+0.0119544j 0.00753865-0.00478616j -0.00105338-0.00476834j -0.00873809+0.0109908j 0.0135283-0.00562208j 0.00194365+0.0145358j -0.00999382+0.0209166j -0.017167-0.00826992j -0.00123081-0.00313475j -0.00831683-0.00287099j 0.0153294+0.00668116j -0.0189799-0.0180206j -0.00458046+0.0226102j 0.0202204+0.0266049j 0.00830701-0.0151606j 0.0281846+0.0187066j 0.0254247-0.00337051j -0.0219331-0.0325355j 0.0134494-0.0048686j 
-0.0554981+0.00936016j 0.0348478+0.0210814j 0.378666-0.119925j 0.0921977-0.0965099j -0.137713-0.235982j -0.268764-0.0748523j 0.123107-0.0448924j -0.380941+0.254799j -0.396263-0.198697j -0.319033-0.14355j 0.170702-0.0201506j -0.0550335-0.180186j 0.00741595-0.0419849j 0.174519-0.117623j 0.0246475-0.040116j 0.0166039+0.0733837j -0.00800829-0.0124226j 0.044076+0.0367915j 0.0178364-0.023564j -0.0808012-0.0485599j 0.0176375+0.0448581j 0.0295415-0.0529672j 0.0334655-0.0443663j 0.0431133+0.0374902j 0.0369864-0.00817914j -0.0109297+0.0426256j -0.00886548+0.0341217j 0.0157955+0.00514623j -0.0300797+0.0292394j 0.0137588+0.0184856j 0.0176232+0.00900144j -0.00846245+0.0123504j -0.00223103-0.0153757j -0.00564735+0.00783086j 0.0149587+0.00767878j 0.0116237-0.00470463j -0.0476686+0.0304257j -0.0323943+0.0116863j 0.00124178-0.0121925j 0.0102822-0.00869379j 0.00938553-0.00987367j 0.0123926+0.0167478j -0.0168951-0.00320845j -0.00657969-0.0083142j -0.00511421+0.0282998j -0.0133686+0.0290889j 0.00148473+0.0105199j 0.000587956+0.00660794j -0.0094324+0.00583476j 0.0309889+0.00710168j -0.0225775+0.00245908j -0.0483374-0.00316796j -0.00572329+0.0240222j 0.0202861+0.0224246j -0.0107969+0.000487262j 0.0254202+0.0233298j -0.00106627-0.00958717j 0.0106192-0.0187274j 0.0237429+0.0131821j 0.00172303+0.0141419j 0.0104085+0.0160512j -0.0073787+0.00124267j 0.0118973-0.0053065j -0.00516603+0.0197787j 0.000298429+0.0108384j 0.000803566-0.0193615j 0.0129027+0.0125965j 0.00713898-0.00460805j -0.0111149-0.00372141j -6.0939e-05+0.0174573j -0.0013744+0.001087j 0.000953972-0.0224258j -0.0268414-0.00618189j 0.011511+0.0144219j 0.00940463-0.00658603j 0.0150221+0.013534j -0.00538338-0.00329134j -0.000418732-0.00146152j -0.00612877-0.0134305j 0.0131661+0.00389194j 0.00532114+0.00365125j -0.00309219+0.0106218j 0.00639579-0.0106844j 0.00531745-0.00326422j 0.00107773-0.0100233j 0.023085-0.0159578j -0.0068304-0.00290013j 0.000567761-0.00342915j 0.0190207-0.00720866j -0.000816522-0.0109424j 0.0111091-0.0128196j -0.00603971+0.00543357j -0.0171238+0.00729844j 0.00664344+0.00104049j 0.0153321-0.0072984j -0.0117952-0.00389353j 0.0141298+0.00119622j 0.00840372+0.00620597j 0.00731302+0.0196584j 0.00223954+0.0123928j 0.0160638-0.0124821j 0.0130186-0.0204705j -0.00984183+0.00536965j -0.00413969+0.00153798j 0.00129857+0.0104014j 0.00691537+0.00885682j 0.00702166+0.0159851j -0.00946534+0.00632914j -0.0252397-0.00394362j 0.00723361-0.00212547j -0.000964899+0.00538506j -0.00153824-0.00255015j 0.000638171+0.00110894j 0.00244036-0.00682056j -0.00522543-0.00604487j -0.0178291+0.00658385j -0.00194308-0.00403397j -0.0120656+0.00843429j -0.00668194+0.0061836j 0.00636413-0.00571934j -0.00642386+0.00419759j -0.0173844-0.0154014j 0.00373491-0.0125009j -0.0136624-0.0131233j -0.00549189+0.00489263j -0.00291066+0.0250687j 0.0107557+0.00548519j -0.00977935-0.0058025j 0.0185188-0.0112127j -0.0137133-0.0124157j 0.0201431+0.00665927j 0.00472157-0.00131339j -1.55696e-05-0.00916563j -0.00721328-0.00212846j 0.0136852-0.00611854j 0.0030289+0.0103745j -0.011182-0.00826656j 0.00771608+0.00994924j 0.00665524+0.00919417j 0.0123943+0.000475999j 0.00883164+0.00842773j 0.00502125+0.00890628j -0.00509166+0.00235656j -0.000546091+0.0057496j 0.00692227-0.00581991j 0.00134586-0.0142084j 0.00799891-0.00841156j -0.00745727+0.00844068j -0.00126722+0.00076376j -0.0016038-0.0041359j 0.00683042+0.00894467j 0.00812751+0.0123736j -0.0147719-0.0129822j 0.0140218+0.00962816j 0.0115934-7.18029e-05j -0.000675521-0.0155748j 0.020004+0.00377578j 0.00109935-0.00747297j -0.0111404-0.0088318j -0.00214767-0.014756j 
-0.0364681-0.0676313j -0.00186849-0.00304871j -0.0344681+0.0057349j -0.0483326+0.0470332j -0.012801-0.0452517j -0.0471-0.012547j 0.0384127-0.0125426j -0.00488123+0.0119535j 0.110866-0.0162101j -0.0126888-0.0887504j -0.0167926-0.0732089j -0.0570198+0.0102963j -0.0681226-0.0481178j -0.0183672-0.151158j -0.153328-0.086229j -0.0403317-0.0293694j -0.209979-0.0948205j -0.226775+0.151469j 0.0628235-0.00192055j 0.0108618-0.0213526j -0.0957646-0.0331665j 0.151068-0.11521j -0.100125-0.00169389j -0.066711-0.0454676j -0.00375354-0.0823861j 0.103672+0.0355612j -0.127956+0.00579015j -0.213367+0.194777j -0.0586643+0.0476871j 0.0736553+0.0496491j -0.0399693+0.00583854j 0.157492+0.0898232j -0.105014-0.0647947j -0.0614816+0.0747469j 0.0169561+0.0107168j 0.0797803-0.0731465j 0.00162038-0.0297189j 0.0542154-0.076354j 0.0379594-0.0240388j -0.0330633+0.0125962j 0.00116418+0.0289567j 0.0370875+0.0475456j 0.0375901+0.0134737j -0.000823045-0.0344811j 0.0505402+0.0423483j -0.0111502-0.0070248j 0.0780366+0.0609753j 0.0609798+0.0210204j -0.0352926-0.0479967j 0.00179882-0.00371104j 0.0289064-0.0106892j -0.0391041+0.0516596j -0.0258829-0.0147482j -0.0341849+0.049563j -0.0393336-0.0422092j -0.0205117-0.0223132j -0.101294+0.0210512j -0.0332316-0.0180063j 0.0450943-0.0122605j -0.049113+0.0202499j 0.0191569-0.019011j 0.054559-0.0144409j 0.0355162-0.00208029j 0.0372355-0.0143316j 0.00694681+0.0440645j -0.0162222+0.00946434j -0.00958549-0.00564898j -0.0091912-0.0347837j -0.00635091-0.0348459j -0.0380924-0.00740872j -0.0346703+0.00231449j -0.0082883-0.0437472j -0.00131605-0.058101j -0.034642-0.0867488j -0.0177247-0.0475972j 0.0293198+0.031055j 0.00970242+0.00399796j 0.0243923-0.00747122j 0.0263059+0.00666832j 0.0429307+0.0212708j -0.0130805+0.0257063j -0.00117341+0.041108j 0.00666105-0.00428578j -0.00374635+0.0202444j 0.0124283-0.00973365j 0.00366461+0.029682j 0.0423602+0.0178195j -0.0283356+0.00409385j 0.0234266+0.00617075j -0.0388014-0.00840648j -0.000702848-0.018317j -0.0189174-0.00963928j 0.0172153-0.0102135j 0.00682251+0.0127389j 0.00359248-0.00427011j 0.0225454+0.00629894j -0.000944029-0.00547819j -0.00733234-0.000557752j -0.0112717-0.0164171j 0.00481976+0.0184667j -0.0109423+0.00945746j 0.0141209-0.0067454j -0.00521084+0.0229523j -0.00707155+0.0225866j -0.013572-0.0181795j 0.0331385-0.0156814j -0.0098132+0.00547976j 0.013599-0.0388403j -0.0295783-0.0200441j 0.00370289-0.0214055j -0.0397813-0.0134507j 0.0239865-0.0253656j -0.0463735+0.00565626j 0.0177722+0.0104836j 0.00106541-0.0370466j 0.0178673+0.0225059j -0.0255387-0.023519j 0.027069+0.00413672j -0.0050721+0.010597j -0.00493246-0.0156299j -0.00255665-0.00888432j -0.036542+0.0139133j 0.0336597+0.0186065j 0.00768002+0.00269712j -0.0384591+0.027316j -0.0191996-0.022156j -0.0418593-0.0313529j 0.0135166+0.0224814j -0.00720328-0.0033554j -0.0255444+0.00427061j 0.0304267+0.0360173j 0.0104503-0.0392785j -0.00688389+0.0504812j 0.023369+0.00596184j -0.0126093-0.0338176j 0.0526026-0.0202694j -0.0102269+0.00424439j 0.0347068+0.0428039j -0.00550173+0.00299864j 0.0265113+0.00625256j 0.0491883+0.00509174j -0.0473574+0.00216766j 0.0692311-0.0193703j -0.0153164+0.00822619j -0.0296599-0.000352455j 0.0187276-0.0100328j 0.00845199+0.0222416j -0.0250219-0.0220201j -0.00371562-0.043832j 0.0294058+0.0133358j 0.0198574+0.0059651j 0.0405889+0.0345331j -0.0534259-0.0146402j -0.105383+0.0473516j 0.0100489+0.0675066j 0.0408491+0.0133373j 0.065972+0.123641j 0.124853+0.0096806j -0.0534581-0.147355j 0.112784+0.0593226j 
-0.0167371-0.0217136j 0.0311291+0.0778429j -0.00994302+0.0113626j 0.0345414+0.0126381j -0.00365841+0.00134757j 0.0595042+0.0131644j 0.0428704+0.044913j -0.0487736-0.0181682j -0.00285788+0.03621j 0.0812316-0.0554752j -0.0399689+0.0188346j 0.0171924+0.0946834j -0.0435931-0.00366751j -0.125643-0.0639507j -0.113337+0.176817j -0.0902785-0.0199516j -0.0418119-0.00107802j 0.0453866+0.0209416j -0.108346+0.160854j -0.117497-0.0117272j 0.0201017+0.029261j -0.114232+0.146255j -0.17421-0.0942708j -0.0314005+0.281224j -0.00937662+0.00157233j -0.12524+0.0848536j -0.110861-0.0912282j 0.19253+0.0947393j 0.0669804+0.109247j 0.103215+0.00511963j 0.020202+0.0783024j 0.136175-0.0684382j -0.0744143+0.0491933j 0.00109853+0.0603073j -0.0167497+0.00345099j -0.0214655+0.0257445j -0.0386901-0.0194558j -0.00674129+0.0137499j -0.0338575-0.00323963j 0.0048514+0.0386345j -0.0333694-0.0532632j -0.00294819-0.0253069j -0.0168317-0.120915j 0.00122752-0.0457519j -0.0744989+0.0302738j 0.0317617-0.0235909j -0.0334109+0.00109033j -0.00567714-0.0442081j 0.00312603-0.0135473j 0.0140027-0.00879471j -0.0337983-0.00510713j -0.0924538-0.0287505j 0.0615743+0.000543159j -0.0183998-0.00591469j 0.0878844-0.0555014j -0.0183437-0.022771j 0.00108475-0.0947239j 0.0304429-0.0257862j 0.00260669+0.0703036j 0.00305174-0.0262146j 0.0572148+0.0898438j 0.0118614+0.0783353j 0.017794+0.0252525j 0.0530057-0.00497384j -0.0367876-0.0122229j 0.0276362+0.0255998j 0.000529892+0.00989198j 0.0313788+0.0016956j -0.0215635-0.0483582j 0.00807819+0.0184637j -0.0380934+0.0817381j -0.0247067-0.032038j -0.0121616+0.0132059j -0.024652+0.0295382j -0.00359389+0.0221409j 0.0214993-0.0055778j 0.000784291-0.0182644j 0.00731032-0.0300018j 0.000975855-0.0362128j 0.0353676-0.0116755j 0.0217275+0.0284087j 0.0223043+0.0149857j 0.00803588-0.00348852j 0.0152692+0.0180305j -0.00597642-0.00599904j 0.0239204+0.00366405j 0.0146504-0.024729j -0.00749279+0.0244662j -0.0128408-0.00903046j 0.00254459-0.00469577j -0.0114864+0.0182419j 0.00653366+0.0154047j -0.00199561+0.0103506j 0.0161015-0.00581752j 0.00742881-0.0200202j 0.0120912-0.00767835j 0.0100896-0.00489887j -0.0249447+0.0204251j -0.0178964+0.0473392j -0.0039791-0.0166178j 0.0234063-0.00671473j -0.00992991+0.0136339j -0.0193947+0.0117269j 0.0263365-1.72865e-06j 0.0192405+0.0429645j 0.0185224+0.0258427j -0.0074945+0.00331908j 0.000906542-0.0122272j -0.0116645+0.0218002j 0.0163657+0.0271364j 0.0152463-0.0167124j 0.0132267+0.00732883j 0.00986769-0.0183341j -0.00329639-0.0123829j -0.00239971-0.0585713j -0.00209538+0.0159484j 0.0309963+0.00942185j -0.0124012+0.0240432j 0.00643682+0.00754455j 0.0279539+0.0168996j 0.0183839-0.00498945j -0.0205974-0.0220043j -0.019941-0.00120725j 0.00608454+0.00699163j -0.039525-0.0290787j 0.030275-0.00219304j 0.016433-0.0330739j -0.016106+0.0254349j 0.01003+0.00600497j -0.00830006-0.0376187j -0.0643475-0.0163097j 0.0131388-0.00407953j -0.0371604-0.0083701j 0.00430383-0.00361563j 0.0567251+0.0140616j 0.0175968+0.0465694j -0.00238636-0.0134171j -0.00978692+0.0337961j -0.0344799-0.025395j 0.00310627+0.0161911j 0.00708457+0.00540308j 0.000612033-0.0242938j -0.0484682+0.0259142j 0.015188-0.0272185j 0.0263861+0.0406773j 0.00540361-0.0307236j 0.0387001-0.0118612j -0.0120059+0.016866j -0.0349889+0.0447857j 0.0222385+0.0118166j -0.00767549+0.0351256j 0.0469467+0.00949084j -0.00265348-0.0236461j 0.0611515+0.0808049j 0.052885-0.00312161j 0.014102-0.0596747j 0.123994-0.0095419j -0.0368379-0.0896408j -0.0877729-0.0541035j -0.0555882-0.128194j 
-0.0392592+0.0226964j 0.00141529+0.0508885j 0.0151778+0.0362972j 0.0372432-0.0292962j 0.0879095+0.0284316j 0.0351246-0.0369483j 0.0114776+0.0388269j 0.043177-0.011691j -0.0271513-0.0032651j 0.0236719+0.0622925j -0.0211601-0.0193515j -0.0275673+0.0432598j 0.0265003-0.00046616j -0.129008-0.053006j -0.00983051+0.162985j 0.0789863+0.0563664j 0.0919963-0.0966094j -0.0939585+0.0307657j 0.102294-0.0845877j 0.193964+0.179458j -0.000584691-0.0742351j 0.206058-0.219137j 0.12056+0.221058j 0.0988871-0.0711206j -0.134522-0.0173721j 0.164554+0.257376j -0.221662+0.210437j -0.0878507-0.0515733j 0.137421+0.0787515j 0.0559439-0.00409504j 0.0564732+0.00374966j 0.127007-0.0489301j -0.0661457+0.0495672j 0.0612883-0.0312538j -0.00694134+0.00139937j -0.0156163+0.020369j -0.0573805-0.0018612j 0.00292234-0.0232327j -0.00132926+0.0135927j 0.00335692+0.00511163j 0.0468489+0.00351325j 0.00826749+0.0168508j -0.056216+0.00517274j -0.0578813+0.0279415j 0.0329284+0.0106313j -0.0295013-0.0177294j -0.0216977+0.0922012j 0.0169251+0.0658651j 0.0232326+0.00110063j 0.023281+0.00477713j 0.0422769+0.0859923j -0.0186286-0.0636957j -0.00798986+0.0119988j -0.0453125-0.0781129j 0.0281344+0.0497648j -0.0206566+0.026265j -0.00864259-0.00039174j 0.0367515+0.0130609j 0.016859+0.0151627j 0.0155656+0.00983773j -0.0219542-0.00658186j -0.0728045-0.0127603j -0.0352771+0.0127861j -0.034281+0.00252007j -0.0281918+0.0105814j 0.0119192-0.000640855j 0.0218865+0.0253061j -0.0352343-0.0190161j -0.0174192-0.0215452j 0.00715529-0.00861814j -0.0106175+0.0269051j -0.0174457+0.00172804j 0.0142976-0.00705257j 0.00071467-0.00144245j 0.0110111-0.016365j 0.0208375-0.00214569j 0.00849291-0.0205339j 0.0213232-0.00154716j -0.0141905-0.019989j 0.0338125-0.00663956j 0.0109521+0.0078364j 0.00948079+0.0156114j -0.0217142-0.011544j 0.0141931+0.0199934j 0.00151149-0.00842304j 0.0166919-0.0135843j 0.00306303-0.0384755j 0.00129697-0.010643j -0.0040061-0.0109139j 0.00997999-0.0129436j -0.0307714+0.00848922j 0.0056822-0.00429906j 0.002286-0.00244974j 0.0170777-0.0221349j 0.0272433-0.00344411j 0.00917865-0.00523605j -0.000657525-0.00984544j 0.0138057+0.0131882j 0.0122505+9.90702e-05j -0.0214976+0.0254327j -0.0100527+0.0123696j 0.0108757-0.00856664j 0.0162763-0.00713064j 0.0141397-0.00974848j -0.0119962-0.00143992j 0.00969084+0.00369421j 0.0029132-0.0120343j 0.00646928+0.0235608j 0.011243+0.0266502j 0.00837694-0.0132828j -0.00484349-0.00435791j 0.02624-0.00697027j -0.0107034-0.012997j -0.0108363+0.0123581j 0.0172691-0.00189885j -0.0204047-0.00754106j 9.64438e-05-0.0024012j -0.00411982-0.0221915j 0.0127773+0.0070208j -0.00176619+0.000527472j 0.00663471-0.00943173j -0.00741111-0.0148908j -0.0143103+0.0334336j -0.00901119+0.00060609j 0.0280111+0.0135824j -0.00523945+0.0158026j -0.001526+0.0136427j -0.0163485-0.0024362j 0.0233765-0.0137081j 0.0170829+0.00249428j -0.0160023+0.00361515j -0.0165068-0.00305663j 0.0219977+0.00343158j -0.0178211+0.00615174j 0.00315396+0.00659383j 0.016856+0.0153218j -0.0110855+0.000785743j 0.0405255+0.013131j -0.0100752-0.0200281j -0.00424413+0.00856136j 0.0171016+0.00403326j 0.00255785-0.00767286j -0.000905333+0.00639087j -0.0139784+0.0299792j 0.0043563-0.0123506j -0.0107243-0.0310212j -0.00459119+0.000718139j 0.00872101+0.00774031j 0.0239672+0.0179952j 0.0247338-0.00915811j 0.0341547+0.0169675j 0.0129986+0.0489478j -0.0425059-0.00652693j 0.0220726+0.0107403j 0.0200528-0.0130721j 0.0046598-0.00904882j 0.0351982+0.00627378j -0.0170827-0.0170186j -0.0129708-0.0104923j -0.0031586-0.0348591j 
