0.00618984-0.00368367j 0.00155132+0.00324176j 0.00428472-0.00219327j -0.00593943+0.00430086j -0.00154208-0.00145811j -0.00426605+0.00212829j 0.00147721+0.000834221j -0.00360862+0.00272747j 0.00663022+0.00188572j 0.000564021+0.00252451j 0.0165933-0.00874395j 0.0233263-0.00301531j -0.00757163-0.00111082j 0.0113722-0.0109982j -0.00874449-0.00891597j -0.000335687+0.00485235j 0.00479062-0.00153411j 0.00562442+0.0106363j -0.00285477+0.00234763j 0.00172398-0.00519589j 0.0041725+0.0147213j 0.00742869-0.0118896j -0.0100604-0.00408276j 1.39778e-05-0.00304899j -0.00867932-0.0150221j -0.00127271+0.0121006j -0.00631133+0.0167747j 0.00417075-0.0056489j -0.00903316-0.0172916j 0.0137893-0.00646294j 0.0101509-0.0165386j 0.00156127+0.0135787j -0.00310631-0.0016789j -0.00710486-0.00367194j -0.00876608+0.00495833j -0.00562783+0.000317886j 8.73723e-05+0.00529056j -0.00201402-0.00189722j -0.00600563-0.00217512j -0.00583475-0.000928146j 0.00118774-0.000657267j 0.00182671+0.00153909j 0.00354968-0.00174393j -0.00687488+0.00251266j -0.00667485+0.00573856j 0.00344283-0.00452206j 0.000834448+0.000700065j 0.00369363-0.00799323j 0.000423184+0.00415682j 0.00710204+0.00616213j -0.00326869+0.00619942j -0.00115663-0.00138387j -0.00146293+0.00113594j 0.00642168+0.00269592j 0.00535755+0.00400635j -0.00196607+0.00697889j -0.00362277+0.00263923j -0.00841623-0.00128209j 0.0077796+0.00553379j 0.00185503-0.00950883j -0.00193692+0.00587748j -0.00157787+0.000300686j 0.00669982-0.0114644j -0.0140734+0.00934586j 0.00120519+0.0114519j 0.0107608+0.00510196j -0.00733173-0.00286543j -0.00204684+0.0119616j 0.0124394+4.12704e-05j -0.00135332+0.0260779j -0.0176235-0.0129203j 0.0130417-0.0253408j 0.0136996-0.00210731j 0.0201464+0.00813958j -0.00447312+0.0151532j -0.000478146-0.0196012j -0.0119381-0.0356056j 0.0125643-0.0125431j 0.0136501-0.000346332j 0.00453045+0.0261952j -0.000538631+0.0146259j -0.00736644+0.00292769j 0.0175241-0.0150581j 0.00118995-0.0214449j 0.0132854+0.0169133j -0.00418417-0.0107404j 0.0119311+0.00459494j -0.0124326-0.0124106j -0.011805+0.00554234j -0.00284363-0.0169185j 0.00188414-0.00288589j -0.00806852+0.00516289j 0.00514489-0.0043391j 0.00600699+0.00050859j 0.00739941+0.0106877j -0.0117319-0.00940717j -0.0024245-0.00832508j -0.00977904+0.00528191j -0.00212891+0.00048576j 0.0090503+0.00356817j 0.0032889+0.00947282j -0.00266739-0.00708519j -0.00319703-0.00781172j -0.000951937+0.00868344j 0.00376337-0.0128524j -0.0058014-0.0110432j -0.00393239+0.00296256j -0.0082964-0.00399236j -0.0159144+0.00541308j -0.00422778-0.00457823j 0.00831446-0.00583735j 0.00964835-0.00273623j -0.00470611+0.00200461j 0.00847145-0.00145648j -0.00738964+0.00354506j -0.00260243+0.0101688j -0.00974916+0.0118669j -0.000537361-0.00359211j -0.0094674-0.0122653j 0.000691202-0.00671896j 0.00330939+0.00241915j -0.0125758+0.00876673j 0.0033253+0.00356878j 0.00230559-0.00908917j -0.000360827-0.000404601j -0.00566327-0.0034596j 0.012298+0.00209895j -0.00106763-0.00489015j 0.00523434-0.0115198j -0.00488485-0.00368129j -0.0081019-0.0121907j 0.00900952+0.00436754j -0.00410786-0.00937249j -0.00796826+0.00731072j 0.00935004+0.000543402j -0.00424656+0.0107296j 0.00199229-0.0148612j 0.00163017+0.00998738j -0.0116774-0.0105089j -0.00727861+0.00634744j 0.000139363-0.0120709j 0.00162809-0.0107726j 0.000672647-0.00229469j 0.0227215-0.00971169j 0.0156801+0.00289183j 0.000550238-0.0061725j -0.103878+0.0257061j 0.0715981-0.197592j -0.00950973+0.0578964j 0.00837069-0.000576191j 0.0508272-0.0328347j 0.0385966-0.00180647j -0.0485759+0.0547138j -0.0212024-0.0165986j -0.385814-0.0844417j -0.0088849+0.151893j 0.128433+0.073953j 0.080792+0.0241648j 0.125041+0.214183j -0.126925+0.398734j 
0.000524822+0.00352886j -0.00740198+0.00460733j 0.00758526-0.00369398j -0.00242924+0.00142433j 0.00608511-0.00187017j -0.00755247+0.000807791j 0.000307798+0.00061492j -0.00201133+0.000153857j -0.0113802+0.00416526j -0.00869987+0.00195995j 0.0185941+5.7462e-05j -0.00518728+0.00574158j 0.0176983-0.00540337j 0.0109071+0.0110389j 0.00511183-0.0115797j -0.00205735-0.00351796j 0.000943757+0.00913586j -0.00470736+0.00946285j -0.00278018-0.00589366j 0.0040957+0.00316215j -0.00817961+0.00125654j 0.0105986+0.0154986j -8.17302e-05-0.0152631j 0.00292505+0.00172268j 0.00780996-0.0154102j -0.0063412-0.000109093j -0.00584159-0.00736106j -0.000800165+0.0146412j 0.0115428-0.00900638j 0.0141331+0.000309899j -0.0110979-0.010424j 0.00435465-0.0237668j -0.00235533-0.00190347j 0.00027911-0.00149611j 0.000264125-0.00216849j -0.00277053-0.00791505j -0.0117565+0.00464207j 0.000852216-0.00445759j 0.00614258-0.00556586j 0.0020957-0.00330666j 0.00126751+0.00064944j -0.00446138+0.0019355j 0.00198561+0.00428752j -0.00352853-0.00461797j -0.00538118-0.00439302j 0.00497112+0.00190483j -0.000822595+0.00136435j 0.00975491-0.000210999j -0.00542592+0.00101194j -0.0063089+0.00565762j -0.00535083-0.00328182j 0.00172177-0.000926033j -0.000654952-0.00185138j -0.00326795+0.00525951j -0.00535258+0.00366272j -0.00720313-0.00138004j -0.0024713-0.00356029j 0.00248933-0.00705593j -0.00608674+0.00641304j 0.00772394-0.000369087j -0.00793428-0.00112068j -0.00139451+0.00183855j 0.00719526+0.00946425j -0.0043816-0.00716821j -0.00445507+0.00266594j -0.0063999+0.00814554j 0.00526556-0.01291j -0.0114125-0.0171862j -0.0173419+0.0221217j -0.0225868+0.00412224j -0.00629016-0.0247151j 0.0180023+0.0179618j -0.0068917-0.00876022j 0.00219462+0.00869481j -0.013019-0.00412222j 0.000645703-0.0413865j -0.011498+0.0182953j -0.0184428-0.0042133j -0.0100564-0.0305716j 0.00750055-0.00985059j 0.00698167+0.00794664j 0.00905472+0.00367473j -0.00794211-0.0123585j -0.00516046-0.00489004j 0.00910981-0.00331271j -0.0164559+0.00824358j 0.0097495-0.0126662j -0.00748058+0.00360754j -1.77739e-06+0.0238209j -0.0103809-0.00328816j 0.00252862+0.0122714j 0.00584458+0.00302152j -0.00604758-0.012429j -0.00577608+0.0044636j 0.0074495-0.00644795j -0.00472747+0.0188932j -0.00889072+0.00423467j -0.00423339+0.0135556j -0.00436501+0.00985118j 0.00443156-0.0013966j 0.00587168-0.00143037j -0.0103548-0.00323705j -0.00363672+0.00673039j -0.00678734-0.00384081j -0.0173675+0.0056739j -0.00102357+0.00322787j -0.00366237+0.00390355j -0.00486185+0.00182558j 0.00438816+0.011917j -0.00454747-0.00741683j 0.0065041-0.00208861j -0.0066616-0.0117482j 0.0137123+0.0107327j -0.00336472-0.0126798j 0.00181956-0.00660007j -0.000751845+0.000433614j 0.00255695+0.00201915j 0.00606848-0.00275242j -0.00284339+0.00425686j -0.00455111+0.00390286j -0.000142779+0.000928178j 0.00618426+0.00767636j 0.000656895+0.00889026j -0.000276971+0.0028885j -0.00277254-0.00690725j -0.0128845-0.00505498j -0.00408144-0.0115582j -0.00462222+0.000887147j -0.000540777+0.0118951j 0.00575031-0.0126838j 0.00168336+0.0117017j 0.00407389+0.012207j 0.00138274-0.00215833j -0.0108035+0.00867898j -0.00723495+0.00391174j 0.00475+0.0102319j -0.00123755-0.00283301j -0.010392-0.00263531j -0.00181352-0.00420238j 0.00231649+0.0157395j 0.00955025-0.00995892j 0.0113054+0.0141313j -0.0146284+0.0038714j 0.0133342+0.0102067j -0.022958+0.00760982j -0.00122444-0.00735104j 0.0536239-0.17533j 0.0885573-0.00495445j -0.0757694+0.0874637j -0.0279359+0.0633521j -0.054496+0.0494802j -0.01311+0.0515303j -0.0401972+0.00297581j 0.0064329+0.00647584j -0.0106076-0.154883j -0.392586-0.0886078j -0.112141-0.00453558j 0.0864957+0.0641853j 0.124764-0.398945j 0.124331+0.21244j 
-0.00355895+0.00783313j -0.00152243+0.0100611j -0.00407109-0.00710476j 0.00776281+0.00149898j 0.00159467-0.00434209j -0.00287064-0.00184994j -0.000406454+0.00651705j 0.000615226+0.00749435j -0.00712773+0.00146923j -0.00403302+0.0012848j 0.00304687-0.00211527j -0.0207066-0.0062366j -0.0112614+0.00717005j 0.0038652+0.00868758j -0.00664743+0.0171454j -0.000781496-0.0235917j 0.00368355+0.00702236j -0.00151451-0.00595047j -0.00362287+0.00165343j 0.0077211+0.00490589j 0.000632091+0.00161612j 0.00611633+0.01354j 0.00112775-0.0121433j 0.017588-0.0145841j -0.00131338+0.0115573j 0.00122796-0.0148331j 0.016879-0.0363961j -0.00709147-0.0167402j -0.00268888+0.00600962j 0.0120883-0.0193695j -0.0064226+0.0108811j 0.00760795-0.00229192j -0.0106361-9.64864e-05j -0.00671766-0.00362728j -0.0182482-0.00130112j -0.00739425+0.000841386j -0.0160528+0.00631942j 0.0127938+0.00309516j 0.00501545-0.0035243j 0.00400722+0.000559512j 0.0034761-0.000944333j 0.00114513+0.0089843j 0.0190022+0.0121857j -0.00564353+0.00174298j -0.0139377-0.0092489j 0.0120572+0.0057723j -0.0012505+0.00195116j 0.00461866-0.0103254j -0.00641728-0.00108985j 0.00555861+0.0109467j -0.00770763-0.00716699j 0.00226899+0.000721841j 0.00487669+0.0045331j 0.00423533+0.0140736j -0.00461911+0.00439952j -0.00584696-0.019914j -0.00847413+0.0019641j 0.00702456-0.0169348j -0.0216967+0.0168864j -0.00453402+0.0206141j -0.0357988+0.00657362j -0.00268204+0.00864888j 0.0397078+0.028099j -0.0182166-0.0171501j -0.0107892+0.0249012j 0.0311276+0.0234897j -0.0242787+0.0270375j -0.0490606+0.0643073j 0.0607943+0.00640326j 5.11272e-05-0.0127642j 0.0161656+0.0712983j 0.0304483-0.0269736j -0.0153092-0.00336239j 0.0277908+0.0168288j -0.00707502+0.0389287j -0.0318043-0.0110178j -0.0072401+0.0325525j -0.0227765+0.0339118j -0.0282626-0.00394235j -0.0350008-0.014443j -0.00945933+0.0106705j 0.0401079-0.0112351j 0.00479996+0.0179096j 0.00346211+0.0436502j -0.031863+0.0243119j -0.0242644-0.0401666j 0.0191736-0.0441257j 0.0379879+0.00104905j -0.0147543-0.0178644j 0.0280687+0.0137028j -0.0120369+0.0445495j -0.00267824+0.011505j 0.0294111-0.000294367j -0.0394158-0.0321625j 0.0111257-0.0604123j -0.00408984-0.000719804j -0.0153408-0.0215001j -0.0190836-0.023098j -0.00958776+0.022784j -0.0143501-0.0022598j -0.0282827-0.0352088j 0.00269877-0.0153991j -0.000936856-0.029121j 0.0099112-0.0467041j -0.0374155+0.0153489j -0.00624499+0.00688796j -0.000442339-0.00650312j 0.0117848-0.0208364j 0.00207972+0.00393288j 0.0357011-0.00115091j 0.00697148+0.0472489j -0.0027202+0.0194147j -0.00396932+0.00893562j 0.00575801-0.0127021j 0.0213518+0.015488j -0.0177718-0.0288556j 0.0123158+0.0113111j 0.0168177-0.00164127j 0.00552646+0.0837157j 0.0147576+0.0101626j -0.00558473+0.0390796j -0.0220772-0.0442704j -0.0537416+0.0198662j -0.0309858+0.00575828j 0.0308271-0.000125063j 0.0122625+0.00525111j -0.0410446-0.0346617j -0.0258528-0.0182991j -0.0259781+0.0612881j 0.0379837+0.0061906j -0.0431998+0.0938862j -0.0322152-0.073436j -0.0092438+0.0466504j -0.0155539-0.0392984j -0.0427735+0.0181355j 0.013231+0.0189304j 0.00476415+0.167477j -0.0182464-0.0829441j -0.0141076+0.114703j -0.0837405+0.0319223j 0.156161-0.136452j -0.157313+0.0924555j -0.042062+0.0124704j -0.0247217+0.0143301j -0.0881306-0.0198085j -0.184875+0.0498108j 0.0622553-0.0119074j 0.125218+0.159259j 0.0991237-0.0180194j 0.145229-0.0566613j -0.240094-0.144215j 0.0606034+0.0301224j 0.23012+0.108173j 0.0543309+0.10362j 0.0363214-0.144679j 0.103056+0.0410254j -0.135485-0.16841j 0.157364-0.340973j -0.0327174+0.017008j -0.00434287+0.0532368j 
0.00349562-0.0137239j -0.00224036+0.00699156j 0.00156695-0.00420673j 0.0145702+0.00458197j -0.00882684-0.00160939j -0.00682522+0.000501851j 0.0154281+0.0031331j 0.017514+0.00463648j -0.000928495+0.00527795j 0.00229766+0.00408098j -0.00337564-0.00480766j -0.00434069+0.00777787j 0.0229588+0.0112036j -0.00922859+0.00809668j -0.00182582-0.0227221j -8.28537e-05-0.0139901j 0.00201395-0.00524245j 0.00665657+0.0152104j 0.00405989+0.00142963j -0.00101624-0.0145064j 0.00895746+0.0034285j -0.000222739-0.00328245j -0.00676995-0.0108387j -0.00118516-0.0264645j -0.000129883-0.0181929j -0.00449211+0.000294909j -0.0108602-0.0199079j -0.0227966+0.0438267j -0.00579791+0.0132342j 0.000627829-0.0100666j 0.0186307-0.0120849j -0.00190356+0.00900158j 0.027253+0.0222894j 0.00912534+0.0156353j -0.0111331+0.004091j 5.25726e-05+0.0183631j 0.0250395-0.00592087j -0.00235099+0.0188709j -0.0267995-0.00646783j -0.015424+0.000855193j -0.000257861+0.000592025j -0.000394625+0.00444195j -0.0107591+0.000835973j -0.0130122-0.00996873j 0.00580622+0.01447j -0.00948549-0.010893j 0.0034182-0.00351914j -0.000631989+0.00451533j 0.0126803-0.00332383j 0.0119271-0.0227076j 0.00266821-0.0075416j -0.00337608-0.0100297j -0.0137759-0.00835509j 0.0100927-0.010457j 0.00958321+0.0160369j -0.00144779+0.0130329j -0.00427509+0.00820133j -0.0190434+0.00109725j 0.0138447+0.00985616j -0.0154624+0.0157388j 0.0234653+0.0130671j 0.0195895-0.00324661j 0.0180819+0.00355771j 0.0281221+0.00415123j 0.0117846-0.0221417j 0.0167728+0.00853929j 0.0151971-0.0357729j -0.000597963-0.0158057j 0.0356728+0.0496605j 0.0632714-0.0471122j -0.0424859+0.0398088j -0.0441512-0.0441005j -0.0391484-0.0539804j 0.00797759-0.0260066j -0.0268571-0.0182106j -0.0170898-0.0115555j -0.0567028+0.0286474j 0.00138427-0.00395327j -0.0517384+0.00058588j -0.0145448+0.00775681j -0.0186589+0.0302809j 0.0284375+0.0377764j 0.0148448-0.00994392j 0.0166952+0.0737533j -0.0342119+0.043378j -0.0400347-0.0182742j 0.00509231-0.0364331j 0.00539978-0.0126253j 0.000439175-0.00829729j 0.0174348-0.00510085j 0.0271721+0.053686j -0.0172276+0.0318807j 0.0326756+0.00923545j -0.0286176+0.0203656j 0.00851972-0.0412858j 0.019471+0.00513247j 0.00491534-0.0233944j -0.0341159+0.0308943j 0.017152+0.0190783j 0.00132992+0.00242616j -0.0443716-0.0314004j -0.00811545-0.0303497j -0.00609055-0.0192417j -0.0295699+0.00817968j -0.0440918+0.0279327j -0.0219617-0.0150362j 0.00103406-0.00191301j 0.00618167-0.0332779j 0.0154578-0.0184025j -0.00109323-0.0564706j -0.0174517+0.0311567j -0.0228089-0.0271929j 0.00539956+0.040058j -0.014512-0.00657647j -0.0175733+0.012845j -0.0235102+0.0035143j -0.0166261-0.00191853j 0.00793882-0.0158016j 0.0176863+0.0273593j 0.0192665+0.00891564j -0.0138954+0.036553j -0.00990879-0.0213813j -0.0398185+0.0434684j 0.000930834-0.0330935j 0.0319765-0.016159j 0.0527792-0.0208686j -0.0639854-0.0181572j -0.017426-0.0339612j 0.0280128+0.0473427j 0.0151185-0.0627628j -0.0305875+0.0778987j -0.0540073+0.0109143j -0.0112009+0.0325163j -0.0370834-0.00220043j 0.00139557+0.0038698j 0.0574525-0.0151406j 0.07561-0.127374j -0.164991+0.0108141j 0.0569679-0.116477j -0.0512648+0.227283j 0.0188374-0.100225j -0.0444034+0.0469077j 0.0375616-0.0283902j 0.0107606+0.048143j -0.0295483-0.00952601j 0.090728-0.0188578j -0.21394-0.138472j 0.0126479+0.0293016j -0.0780291+0.0794256j -0.190375-0.115635j -0.289059+0.00392533j -0.0697241-0.0277554j -0.0385255-0.0819248j -0.203162-0.128568j 0.0921362-0.00668967j -0.0774576+0.132864j 0.129737-0.328804j 0.094582+0.18824j 0.0062257+0.0420858j 0.0309173-0.0260016j 
-0.00320241+0.0112031j 0.00336595+0.00651293j -0.00664657+0.00283178j -0.00480017+0.00286523j 0.000989653+0.0019857j 0.00405894+0.00270492j -0.00626035-0.00247232j -0.00603371-0.00347333j 0.00254103-0.000558435j 0.00219899+0.000757716j -0.000396028+0.00389444j 0.00654534+0.0110469j 0.032777+0.0244484j 0.0095972-0.00450825j 0.00981965+0.0276155j -0.0039158-0.00440786j 0.000379321+0.00642548j -0.00742465-0.00345197j -0.00100519+0.00628916j 0.0104464+0.00750045j 0.00433713+0.00364514j 0.00157706+0.00199972j 0.00269446+0.00227193j 0.0137345+0.0126592j -0.00112466+0.0153714j 9.76527e-05-0.00109097j 0.0101223+0.00689391j -0.0506986+0.0446259j -0.00127184-0.01367j 0.00203716+0.00264747j 0.0134542-0.000580236j 0.0224763-0.000438916j -0.0297559+0.000327424j -0.00933171-0.00763142j -0.00123548-0.000603663j 0.00536983+0.000776175j -0.0187276+0.0102623j 0.00297682-0.0180431j 0.00851097+0.0110237j -0.00173808-0.00226495j 0.00206318-0.0130456j 0.00934318-0.00630116j 0.0289671-0.00458333j 0.00337342+0.00760138j -0.00584797-0.0012641j 0.0148543+0.000309233j -0.00114428+0.0118952j -0.00260442-0.00285974j -0.0103022+0.00643423j 0.00978941+0.0100376j -0.0157167+0.0146671j -0.00299836+0.0114884j 0.0143377+0.00998132j 0.015064+0.00810143j 0.0163146-0.0136479j -0.0107178-0.0165013j 0.00307951+0.0105137j -0.0117082+0.00185715j 0.00772148-0.000188139j 0.039325-0.0129648j -0.00109279-0.00233714j -0.0085933-0.00490746j 0.0190279-0.00711195j -0.0705504-0.0115707j -0.00791455+0.0263003j 0.0140267+0.00443095j 0.0147964-0.000793767j -0.0189612+0.0707133j -0.0843871+0.0307055j 0.0673048+0.00370034j -0.0385123-0.0419744j 0.0217194+0.0433657j -0.000136493-0.0421541j -0.054114-0.0911192j 0.00697379-0.0495158j 0.0236641+0.0444954j 0.0395897-0.0474535j 0.0168296-0.054544j 0.101728-0.00880127j 0.0573486-0.000951649j 0.0270564-0.0380547j -0.0604769-0.0125038j -0.0175875-0.017767j -0.0557446-0.140741j 0.102953-0.110074j 0.0757446+0.0543639j -0.0229777+0.0458588j -0.0263457+0.038227j 0.0259999+0.0490339j -0.0690315+0.0118434j 0.0158612-0.141388j -0.0252221-0.0487384j -0.0787536+0.0256198j 0.0790433-0.0015141j -0.0276138+0.109459j -0.0122129+0.016972j -0.00214537+0.0212778j 0.0616408-0.000103664j -0.00868574+0.0061767j 0.0291115+0.0073368j 0.0736393+0.0821555j 0.014913+0.0308896j 0.0309487+0.0800808j 0.0137077+0.046951j 0.137547-0.0265978j 0.037272+0.0110616j -0.000828715+0.0218942j -0.0276443+0.0524889j -0.0410967+0.0160719j -0.0235486+0.0676366j 0.0242958-0.074381j 0.0381175+0.0323393j -0.0105174-0.0876399j 0.00825002+0.0328111j 0.0191572-0.0445116j 0.0431259-0.000897989j 0.0319652-0.0251074j -0.00951974-0.0128783j -0.0189621-0.144279j -0.0391087+0.0110686j 0.0176277-0.0721453j 0.00480962+0.0938555j 0.105746-0.0952304j 0.0537081-0.00118817j -0.108644-0.0282917j -0.0945095+0.0328686j 0.135306+0.0680308j 0.0603683+0.0196095j 0.0282889-0.122247j -0.0384387-0.00213219j 0.0820801-0.137412j 0.0743642+0.0307965j -0.0137802-0.0918667j 0.0568928+0.051735j 0.0699274-0.012899j -0.0806544+0.0815451j 0.00580924-0.03143j 0.196689-0.00413565j -0.0696408-0.0465538j -0.125997+0.113423j -0.0499105-0.019483j 0.112297+0.113319j 0.143143-0.0854868j 0.0391413-0.10893j 0.170692+0.0963994j 0.0955772-0.00502466j -0.101317-0.0834097j 0.0196617-0.00134488j -0.127976-0.14395j 0.0116675+0.146149j -0.209202-0.0406159j -0.00602027-0.126992j 0.0480258+0.0766116j 0.0879704-0.176096j 0.0223832-0.0632722j 0.0157829+0.0180572j 0.0107893-0.135442j 0.0897502-0.0967804j -0.00149509+0.016571j -0.00264917+0.0250325j 
-0.00282529+0.0122638j 0.0143393+0.0229954j -0.0231991-4.32536e-05j 0.0139288+0.00433398j -0.000126417-0.00153244j 0.00936938-0.00743663j -0.00406315+0.000900442j -0.00143946-0.00320493j -0.0109989-0.0027003j 0.00284837+0.000596516j -0.0164604-0.00827526j 0.0195811+0.0156665j -0.0234766-0.0256844j 0.0157747+0.00383494j 0.00447542+0.0366096j -0.0219583-0.0167749j 0.00654398+0.00186327j 0.000547581-0.00516839j 0.0061492+0.00295152j 0.0048429+0.000797144j 0.00249772+0.00447537j 0.0189563+0.00902722j -0.0127352-0.00825115j -0.0131379-0.00403674j 0.031498+0.0131479j -0.025928-0.0121183j -0.0540121+0.0109209j -0.0188325-0.0259103j 0.0254656-0.0102196j -0.00106883-0.0195051j 0.0536872+0.0164559j -0.00730075+0.0212687j 0.0120306-0.00631085j 0.008718-0.0215153j -0.0372377-0.00359093j 0.00588727-0.00199213j -0.0286039+0.0104777j 0.0168583-0.0230503j 0.0297476+0.0108612j -0.00171555-0.0119582j -0.00670977-0.0250187j -0.00870357-0.00930275j 0.00853276-0.0134842j 0.0106093-0.00811042j 0.0229351-0.00732338j 0.0102365-0.00402717j 0.00512027+0.0207943j 0.00458295+0.0225548j -0.0125816+0.0134481j 0.0217735-0.00798356j -0.00710217+0.01424j -0.00933886+0.0147586j 0.0294551-0.000938249j 0.0198072+0.00233019j 0.000174145-0.0152275j -0.00920089-0.0294595j 0.0319212-0.0104908j 0.00300779-0.0156117j 0.000672634+0.0160473j -0.00534663+0.00702286j 0.0568249-0.00638403j 0.0222902-0.0148165j 0.0363309-0.00432401j -0.036379+0.0056463j 0.00339287-0.0497482j 0.0607552-0.00297394j -0.0287688-0.00734032j 0.0237868+0.0587678j 0.0138925+0.0159041j -0.0245581+0.0202039j 0.0288156-0.015192j 0.0680435+0.0541965j 0.00888763+0.0128712j 0.0042858+0.0269136j 0.0428864+0.0527208j -0.0124368+0.0143545j 0.0657876-0.0439157j -0.0140389-0.000779871j 0.0804835-0.0231447j 0.0214809-0.0308046j -0.00390159-0.0373477j -0.0274437-0.0399253j -0.0329666+0.0173789j -0.0330687-0.107741j 0.0313075-0.0684271j 0.0771936-0.0407783j -0.00585711+0.0132912j 0.0336765+0.0272237j -0.0269003+0.00655787j -0.0120617-0.0241256j -0.0347488-0.0729246j 0.0377068-0.0511864j -0.0335757-0.0282311j 0.0292671-0.0874086j -0.0407097-0.0021867j -0.0740944+0.0164446j -0.0421691+0.0463966j 0.0268748-0.0379882j -0.0430978-0.0150107j -0.00194325-0.00808189j 0.0502293+0.0836291j 0.049147+0.049999j -0.000802885+0.0353665j 0.0665585-0.0978223j 0.098012-0.0534053j 0.00136176+0.105724j 0.0528428+0.014415j -0.00217808+0.0460923j 0.00280399+0.00988041j 0.0272996+0.0387628j -0.043586-0.0370665j 0.00811609+0.0798885j -0.0706525-0.0549354j 0.0289266+0.0122552j 0.0477293-0.033291j 0.0722748+0.045379j 0.145181+0.024575j -0.00107692+0.043431j 0.0123693-0.0181892j -0.0415365+0.0263998j 0.0263308-0.0729259j 0.00311998+0.0335191j 0.0585153-0.0742298j -0.0453314+0.117575j -0.0507491+0.0565008j -0.0466452+0.0728189j 0.136163+0.0197396j 5.14416e-05+0.0330038j -0.0778548+0.0415755j 0.0468562+0.0926137j -0.00909698+0.0559073j 0.0896882-0.141706j 0.0135885+0.131514j 0.0823034-0.108962j -0.123097+0.0623782j 0.0701957-0.0441187j 0.0311721+0.0200265j 0.0706372+0.0891134j 0.161894-0.0537832j 7.68481e-05-0.0273864j -0.0473009+0.0646662j -0.0414875+0.0894789j -0.0763249-0.082907j -0.284799-0.158715j -0.119043-0.104395j 0.0420712+0.0723856j -0.000132112-0.0015018j 0.0323601-0.00396941j 0.152104+0.031492j -0.15867-0.0423574j 0.0215612-0.0880999j 0.139696-0.00575849j 0.0172317-0.268859j -0.112105+0.199584j 0.0441968-0.00768491j 0.0295262+0.0762722j 0.0167037-0.0474091j -0.00751129+0.0729388j -0.0188202+0.0275468j -0.00726807-0.0237484j 
