0.00955079+0.0159943j 0.0021397-0.015803j -0.00207118-0.012832j -0.00135899-0.00162357j 0.00635743-0.0149391j 0.0057143-0.00617501j -0.00968361+0.000513303j -0.0110818+0.00370238j 0.00989742+0.00228562j 0.00857884+0.00320281j -0.0040398-0.00598767j -0.00301967-0.00372517j -0.00158949-0.0031612j -0.000888858-0.00055922j -0.00140764+0.00807546j -0.00127707+0.00289458j 0.00336222-0.00661754j -0.00390171+0.0035522j 0.00479386-0.00847608j -0.0030393+0.0295589j -0.00157257-0.0187153j -0.0236376+0.00546515j 0.00249547-0.0115402j -0.0199859+0.00449176j -0.00106283-0.00416337j 0.00465033-0.00459912j -0.000548736-0.0108524j 0.0189347+0.00198849j -0.010077-0.000619178j 0.00282574-0.00105882j 0.010892-0.00916534j 0.00810348-0.00420853j 0.0024511+0.0090278j -0.00448978-0.000882344j -0.00105184-0.00703304j -0.00586162+0.00167753j 0.00783654+0.000338868j 0.00709173+0.00446403j 0.000587249+0.00299832j -0.00287549+0.00559536j -0.0112714+0.0069026j -0.0162868+0.00497534j 0.00630022-0.00530613j 0.0241327+0.0132631j -0.0353359+0.00707831j 0.0035224+0.02545j 0.0225206-0.0149438j -0.0158763+0.00101763j -0.00197445+0.00398952j -0.00407368-0.00778512j -0.012344+0.00247394j 0.00419568+0.0117303j -0.013966+0.0191793j -0.00313703+0.0121784j -0.0034346+0.0175636j -0.0146133-0.0224953j 0.0057173-0.0104485j -0.0128518-0.00117758j -0.0150468+0.0209799j -0.0153499-0.00877818j 0.00113321-0.00386959j 0.012771+0.018448j -0.00895988-0.00109221j 0.00617156+0.00323575j -0.0107582+0.0184234j 0.00434877-0.000306901j 0.00650722+0.000419486j -0.00185666+0.000203247j 0.000522628+0.00236177j -0.00232775-0.0094986j 0.00517692+0.00102677j 0.0200561-0.010156j 0.0124304-0.00227871j 0.010623+0.00207365j -0.00943273-0.00402024j -0.00178027+0.00909424j 0.0078129-0.00278013j 0.00402327-0.00568236j -0.0118836+0.00472106j 0.00290946+0.00904577j 0.0144258+0.00455999j -0.00938831+0.00814756j 0.00189679-0.00579137j -0.00848707-0.00474529j 0.00101705+0.00125022j -0.0124216-0.0112124j 0.000704905-0.0040312j 0.00148495-0.00271956j -0.0063289+0.010754j 0.0214688-0.00192378j -0.00211217+0.00648661j -0.00275007+0.00391244j -0.0015004-0.00331272j -0.0161657+0.00981301j -0.00184021-0.00229063j 0.00647609+0.00430775j -0.0227213+0.0192355j -0.0161184+0.011041j 0.0191259+0.0103591j -0.00508393+0.00190282j 0.00668785+0.0184169j 0.0307119+0.00777323j 0.0622394-0.0387165j 0.0408183-0.0788366j 0.0149945+0.00336217j 0.0132656+0.029231j -0.0191213+0.0269995j -0.0204097+0.00289766j 0.0276554+0.122955j 0.197993+0.0463993j -0.0351125-0.0757057j -0.102091-0.00574704j -0.089574+0.00359238j -0.0532195+0.29561j 
0.0058414-0.01461j -0.0115794-0.0110103j -0.00837816+0.00278412j -0.000611792+0.00187708j -0.0113961-0.00911063j -0.00446104-0.00715253j -0.000600028+0.012092j -0.00848334-0.00570018j -0.0139713+0.00264527j 0.000810795-0.0054686j -0.00876153-0.000452284j -0.00211723+0.00335289j -0.00184468+0.00153437j 0.000394694+0.000943941j 0.00871374+0.00115688j 0.00266308+0.000658059j -0.00388831-0.0025009j 0.000629897+0.00711727j 0.00274253-0.0302868j 0.00410926-0.0105348j 0.0035451-0.00703562j -0.00700504-0.00943376j -0.0301056+0.00673341j 0.00352843+0.0244536j -0.0198995+0.00540374j -0.0066153-0.000465692j 0.000166247-0.00268708j 0.0093703-0.00688654j 0.0104117+0.0132394j -0.0060093-0.00459433j -0.0109926-0.00445778j -0.00640003-0.000625332j 0.0138991-0.00915755j -0.00694396+0.00242629j -0.0139678-0.00128282j 0.00735309+0.00609686j 0.00470776-0.00778371j 0.00650599-0.00856287j 0.00972114-0.00190864j 0.0121218+0.000663752j 0.0138157+0.00348606j 0.0128667+0.0107188j -0.0102255-0.000384588j 0.0175731-0.019254j 0.004205+0.017892j 0.0397475-0.00782366j -0.0127435-0.0127882j -0.00370541+0.0109498j -0.00308507-0.00477567j 0.000776948-0.0063036j -0.000166638+0.00410917j -0.0196051+0.0101257j -0.00573853-0.0239278j -0.00866364-0.00100189j -0.00459272-0.0127229j 0.00500458-0.0263533j 0.021198-0.00253343j 0.00463477-0.0109584j -0.00550637-0.00206943j 0.0147181+0.00220088j -0.00101462+0.00404809j -0.00369675+0.00957367j 0.00289796-0.0149181j -0.0239157+0.0121362j -0.0114951-0.0185593j -0.00942151-0.000463047j 0.000759465+0.0146661j 0.0114677+0.00512909j 0.000858236+0.00258877j 0.00494618-0.007293j -8.03207e-06+0.0247755j -0.00122896+0.000395316j 0.00622149+0.00274053j 0.0025648+0.00850698j 0.00449998-0.00884129j -0.0217797+0.001596j -0.00221686+0.00570926j 0.00382686+0.00987958j 0.00188703-0.00124749j -0.00372568-0.000447537j -0.00475955-0.00636403j -0.00571655-0.00456732j -0.00977638+0.00656927j -0.00432023-0.0170954j -0.000846079+0.00246775j 0.00975119-0.00274954j 0.00540192+0.00860276j -0.00753906-0.000543108j 0.00301622+0.00304523j -0.00294657-0.000515526j 0.00328519-0.0162007j 0.00391885+0.00586177j -0.00918917+0.00107375j 0.0086092+0.00304657j 0.00108336+0.00792328j -0.00895836+0.00385545j -0.00327407+0.00952855j -0.0157912-0.0127686j -0.013573-0.00898889j -0.00321773-0.00222648j 0.0273112-0.011889j 0.0169224-0.0140892j 0.0380876-0.0808243j -0.0605632+0.0366911j -0.0361357+0.00433531j 0.0157856-0.0335197j -0.0194568+0.018243j -0.0141854-0.0206542j 0.156176+0.0471254j -0.0389447-0.132114j -0.162802-0.00959368j 0.0278155+0.0412213j 0.0488936-0.29421j -0.0892266+0.00603453j 
-0.00312476+0.00659602j -0.00263484+0.0170019j -0.000423589+0.00199097j 0.00155818+0.00660356j -0.00510863-0.00300614j -0.00750904-0.00206287j -0.00337144+0.0165252j 0.0201049+0.030723j 0.00417679-0.0012771j 0.0019376-0.00403813j 0.00533091+0.0296278j 0.00470399+0.00156285j 0.00689721+0.00400869j 0.00984554-0.0021781j -0.0012513-0.0305201j 0.000884177-0.0123227j -0.0108294+0.0271138j 0.0145365+0.00059646j -0.00556381+0.0279133j -0.00585333-0.00887231j -0.00734812-0.00305915j 0.020185+0.011192j 0.0376192-0.0039953j -0.00250193-0.0279862j 0.0418151+0.000987955j 0.00755432-0.00681145j -0.00852498-0.00290731j -0.0101813+0.000693101j -0.0310867-0.0348054j 0.0172433+0.0181165j 0.0125913+0.00057706j 0.00827602-0.0061098j -0.0172278+0.0297513j 0.0189296+0.000139834j 0.0252143+0.0121665j -0.00776319-0.0223856j -0.0163253+0.0185463j -0.0317191+0.0213015j 0.00243819-0.00669558j -0.0445101-0.00305141j -0.0468783-0.030922j -0.0439829-0.0204263j 0.0368868-0.0244993j -0.0136482+0.0473874j -0.0540371+0.0471303j 0.00918227-0.0175612j 0.0020242-0.0539237j 0.00238192+0.0132675j 0.0103458+0.00134305j 0.000450086+0.0160456j 0.00948678-0.00339765j 0.00228721-0.0308309j 0.0260047-0.012931j 0.00214404-0.0199873j 0.000885621+0.000220721j 0.0057966-0.00358606j 0.00824807+0.00735129j -0.0119929+0.0154871j -0.0153094+0.000291656j -0.0379037-0.00231536j 0.0196671+0.0326948j -0.00791078+0.0154294j -0.0123321+0.0094081j 0.0374383-0.0356002j 0.00305345+0.0186143j 0.0274351+0.0274875j -0.00816882-0.00716101j -0.0192885+0.0104464j -0.0032968+0.00110435j 0.00252534+0.0144506j 0.0144331-0.0131538j 0.0283743+0.0285658j 0.00154622-0.00615066j 0.00200669-0.0311766j -0.0150837+0.014397j 0.0311742-0.0108874j 0.027409+0.0254027j 0.00743191+0.010202j -0.0174743+0.016217j 0.00632627+0.0213896j 0.0113802-0.00473763j 0.00680441-0.0122345j 0.0398031-0.0279422j 0.00918413+0.0396428j 0.00237407-0.00760602j -0.0403776+0.0348578j -0.00804381-0.0178675j 0.0271188-0.00169585j -0.0229676-0.022039j 0.00166463+0.0476196j -0.016838-0.00604188j -0.0111126+0.0131368j 0.0653482-0.144306j -0.064785+0.0629838j 0.00646953-0.0646799j 0.150244-0.0225307j -0.0875894-0.009294j -0.0223573+0.0574752j 0.0156098+0.015608j -0.105522+0.0567802j -0.0862688-0.0470954j -0.117578-0.0204441j 0.0375357+0.0757304j -0.019076+0.163074j -0.0217372+0.116734j 0.0494162+0.0056973j 0.172476+0.147397j 0.205332+0.127377j 0.171925-0.0010189j -0.180279+0.103606j 0.0865467-0.0598699j -0.0468553+0.33298j 0.0810455-0.0326709j -0.0318561-0.0141793j 
0.00243931+0.027958j -0.00709347-0.0100462j -0.00729015-0.0126216j 0.0062017-0.0010638j -0.0181216-0.00355923j -0.00589526+0.00707044j 0.032118+0.0167326j -0.00242165-0.0108195j 0.0157837+0.0291253j 0.0126218+0.0234249j -0.0098661-0.00832867j -0.0101587-0.013617j -0.00213915-0.0106817j 0.00419267-0.0116869j 0.00459686+0.000506539j -0.00300503-0.00423005j 0.0135336+0.0175835j 0.026105-0.0449406j 0.0118663+0.00419863j -0.0115241+0.0301898j 0.00906302-0.0236274j -0.0474356-0.0259707j -0.000642486-0.0120626j -0.0187312+0.0315307j -0.0272304-0.00555439j 0.0100316+0.00302416j 0.0123931-0.0205594j 0.0428399-0.000636058j 0.00725917+0.0187613j 0.00346951-0.0151245j 0.012107-0.00583997j 0.00819132+0.00256863j 0.0221495-0.0163662j -0.0167674+0.00118051j -0.0116022-0.00942896j -0.0189275-0.00281046j 0.0233601-0.0104723j 0.028697+0.0143882j -0.0228477-0.0151109j 0.0325867+0.00994855j -0.0393904+0.0199247j 0.00576074-0.0106996j -0.0149182+0.023867j 0.0105969+0.0355307j -0.0156675-0.0294703j 0.0568858-0.0286885j 0.0283708-0.0241832j 0.0334662+0.0621232j 0.00259546+0.0164287j -0.0174382+0.0090138j 0.0010615+0.0181323j 0.0182128-0.0118321j 0.00913782+0.027605j -0.00747265+0.00359548j -0.00188338+0.000708119j -0.0162995+9.71313e-05j 0.0373327-0.00679864j -0.0153187+0.00558545j -0.00636205+0.0359322j 0.0043217+0.0199389j 0.00410611+0.0338309j 0.0299746+0.0112935j -0.0100253+0.00318548j -0.0396326+0.00900531j 0.00135003+0.000969932j -0.000323656-0.0142244j 0.0152184+0.00540846j -0.011096+0.0288676j 0.017469+0.0309385j 0.0161634-0.0445154j -0.0217071+0.00664022j -0.0123961-0.0157594j 0.00387719+0.0183675j 0.00429923+0.0174357j -0.0139258+0.0199561j -0.0177286-0.00268308j 0.0226261+0.00677419j -0.0212244+0.0114214j -0.0100105+0.0231276j 0.00982174+0.003926j -0.0371897+0.00826375j -0.00664327+0.0132684j -0.0117071-0.022956j 0.0252823-0.0279703j 0.0162688+0.0279367j -0.00922482+0.0622493j 0.00897522-0.0433233j -0.0322322+0.0477426j -0.00393727+0.0244529j 0.093905-0.02652j -0.00720489+0.0216409j -0.0473806-0.0104341j -0.0736662+0.0526862j 0.0143413-0.00657541j -0.0143179+0.0691062j 0.0250408-0.136894j -0.0949185+0.16569j -0.0287847+0.038366j 0.0227285+0.0820698j 0.00129294-0.0424154j -0.0140334-0.0335866j 0.129507+0.181476j 0.0731839+0.164128j -0.0116667-0.00561678j 0.244961-0.00249358j -0.0951363+0.0148598j 0.236489-0.0318193j -0.170814-0.0620115j -0.157302+0.191635j -0.130212+0.0217389j 0.105051+0.290514j -0.105047+0.0879813j 0.0206264+0.0641576j 0.0914553-0.0331473j 
0.00398541+0.0183043j -0.0117252-0.00939591j -0.01262-0.00230456j 0.00224192+0.000569805j -0.0197261-0.0140227j -0.00734559-0.00398022j -0.0244859-0.0171593j -0.00728124-0.0118928j -3.35302e-05+0.0181332j 0.0141112+0.0162162j -0.0024538+0.00612066j -0.00832318-0.00694095j -0.00537622-0.0064451j -0.00500743-0.0102589j -0.00672625-0.00402834j -0.00478252-0.00731786j 0.015801+0.0264875j -0.03378+0.0270559j 0.0146861-0.00427695j -0.0124804-0.00345027j 0.0145802-0.0253815j -0.0456697-0.0183706j -0.0174374-0.005577j 0.00444883+0.015487j -0.00724896+0.000997725j 0.0126071+0.00198879j 0.0130689-0.011367j 0.0193769+0.00269852j 0.0200002+0.00847685j -0.0062981-0.00778533j 0.00141626-1.81037e-05j 0.000333127+0.0132782j 0.0058798-0.0175907j -0.0112689+0.00189914j -0.00758314-0.00738324j -0.00307827-0.00497687j 0.00340737-0.00225498j 0.00804767+0.0165685j -0.00490629-0.0253757j 0.0400604+0.00933035j -0.0109252+0.0171174j 0.0558779-0.00736822j -0.0278274+0.0373627j 0.0568665-0.040042j -0.0535253-0.022854j -0.0412955-0.00266615j -0.0565477-0.0368023j -0.0130494-0.0764099j 0.012536+0.00814433j -0.0106474+0.0459221j 0.023433+0.0320285j -0.0364959-0.032027j 0.05537-0.0229106j -0.0220707-0.0297546j -0.0269178-0.059199j 0.00865845-0.0754676j 0.118134-0.0434428j 0.00404226+0.0459501j -0.0871522+0.0592676j -0.102737+0.017862j 0.0678384+0.130694j 0.0179603+0.138297j -0.0866308+0.0640714j 0.0035361-0.0751198j 7.36912e-05+0.0902555j 0.0839988+0.0669806j 0.0425737+0.00347499j -0.0980733+0.0549892j 0.0327143+0.0557999j 0.0770495-0.046218j 0.013482-0.092293j -0.0699662+0.127881j -0.0675785-0.0223951j -0.0317408-0.0733392j -0.0453953+0.0586954j 0.0191543+0.0104332j 0.0920635+0.0577423j -0.0328024+0.0916331j 0.012445+0.0628081j 0.00581611+0.0810435j -0.19107-0.0233425j 0.0837437-0.00351684j 0.0540348-0.0653699j 0.0673743+0.0720048j 0.0194341+0.0243152j -0.0592021+0.177467j 0.0292896-0.0958355j -0.0357423+0.0956739j -0.0221984-0.0785232j 0.113648+0.074465j -0.0654547-0.051321j -0.147842+0.0813796j -0.071418-0.0599467j -0.0104459+0.0858707j 0.0130147+0.0097468j 0.181483+0.0367737j 0.0770673-0.140909j 0.124419-0.0242873j 0.0542704+0.0272181j -0.127242+0.0144998j -0.248151-0.177309j -0.0603806+0.163985j -0.075048-0.0646949j -0.077066+0.0616792j -0.155313+0.0845572j 0.0348941+0.00510248j -0.0308417-0.174668j -0.0647019+0.16665j 0.054978-0.0297035j -0.110193-0.080866j -0.0235647-0.0626478j 0.111847-0.0429803j 0.0697051-0.0488058j -0.00372854-0.129115j 
0.0262693+0.0115291j -0.000424009+0.0151627j -0.00881807-0.00887676j -0.000440836-0.00132662j 0.00340156-0.00607125j 0.024148+0.0248808j -0.0067664+0.00378198j 0.00889274+0.0242892j 0.0130994-0.0170442j -0.0034835-0.0289326j 0.0176065+0.0205267j -0.00475829+0.00763581j 0.000885208+0.00355646j 0.000123598-0.000127444j -0.0226285-0.0201932j -0.0139017-0.00659104j 0.0563869-0.00977603j 0.040651+0.0117502j -0.0120226-0.0172226j -0.0325517+0.0136737j -0.0132902-0.00190338j -0.00812435+0.000230826j 0.0268705+0.000736332j -0.00952703-0.0193007j 0.0323166-0.0293018j 0.0124856+0.0166388j -0.00726838+0.035897j -0.0393293-0.0118994j 0.00864255+0.0155018j 0.00831359-0.0117477j -0.0311259+0.0230396j -0.0203987-0.00793449j 0.0368501-0.0164222j 0.0172975-0.00333943j 0.00687582+0.0217108j -0.00591819-0.00923137j -0.024738+0.00976279j 0.0020333+0.00247641j -0.00210218+8.94636e-05j 0.0323244-0.00184294j -0.0340372-0.00119307j -0.0387189+0.0232134j 0.0138224+0.0211552j 0.0645418+0.039262j 0.000679864+0.0147472j -0.00580805-0.0103953j -0.0125597-0.0299477j -0.0245254-0.0111664j -0.00413558-0.0117071j 0.028119-0.0222477j -0.0328191-0.0230439j 0.0119259+0.0044596j -0.0626621+0.0114427j 0.0236515+0.0443104j 0.00444839+0.0575814j 0.0277147+0.0210783j -0.0514271+0.0514735j -0.0395325-0.0361991j 0.0169356-0.0147794j 0.0430233-0.0382964j -0.0116212-0.0426943j -0.0112049-0.0537199j 0.043947-0.0154343j 0.077277-0.0534055j -0.0461427+0.0193791j 0.0218016+0.00690077j 0.0029914-0.0359503j 0.0312091-0.0016015j -0.0375307-0.106693j -0.0364306+0.0937632j 0.0159106-0.00565413j -0.0756864+0.0825536j -0.102757-0.0336446j -0.0708039-0.0103467j 0.00919873-0.056738j 0.0996093-0.000884159j -0.0741405-0.0691844j 0.0336458-0.0464622j 0.0457941-0.0658499j -0.00986402-0.017928j 0.0281214-0.0731861j 0.00102487-0.110134j 0.0643316+0.0950025j -0.0104419+0.0969466j -0.0095746+0.0301658j -0.0215429+0.0396843j 0.00686553+0.0949601j 0.00436481-0.0201063j -0.00201296-0.13111j -0.150344+0.0553087j 0.0433039+0.0465466j -0.00372002+0.117716j -0.0293454+0.153603j 0.156172-0.0444939j 0.0145667+0.00307473j 0.111373-0.0360041j 0.0447246+0.0648907j 0.0355364+0.099273j -0.263434-0.0971107j 0.067065+0.0302551j -0.0381409-0.10216j 0.13043-0.0809261j 0.104923-0.119877j -0.103843-0.00722686j 0.0496948+0.175297j 0.126869-0.23317j 0.0239548-0.0624306j -0.111173-0.0475704j 0.196917+0.160379j 0.0130078+0.0113055j -0.211793+0.00202737j -0.0591038-0.02225j 0.00810542-0.216389j -0.131525+0.0357512j 
-0.0181686-0.0135056j 0.0243041-0.00693899j 0.0134352+0.00486616j 0.00432216+0.0123744j 0.0175287-0.000167414j 0.00461609+0.00603434j -0.0049207+0.00787677j 0.00305499-0.0339403j -0.00597596-0.01376j -0.00491089+0.00927662j 0.006075-0.0238567j 0.00532636-0.0120562j 0.0172079-0.0117977j 0.03228-0.013172j 0.0153919+0.0232937j 0.00221513+0.0140598j -0.0189031-0.0142065j 0.0311797+0.0345026j -0.0128355+0.00499156j 0.0180655+0.00601217j 0.000361562+0.00780725j 0.0128979-0.0155494j -0.0180949+0.00935623j 0.0162117+0.0231423j -0.0246024+0.0158295j -0.0279153-0.0082399j 0.00374479+0.00219549j 0.0139844+0.00361381j 0.00324914+0.0293169j -0.0181454+0.00230207j -0.0312446-0.0140757j -0.0112535+0.029344j 0.0314998-0.0187043j -0.0392724+0.00669674j -0.0321499-0.0208658j 0.0163336+0.0138057j 0.030425-0.0276409j 0.0233812-0.0137925j 0.055715-0.0344233j -0.00213793+0.0175485j -0.0112973-0.0243457j -0.0180585+0.00538682j -0.0240862+0.00398777j 0.0162843+0.014557j 0.00269725+0.0273747j -0.0807316-0.0061136j 0.0102347-0.000841737j -0.0397678-0.0834015j -0.0212525+0.0142885j -0.0253161+0.0382111j 0.062841+0.0151077j 0.00141416+0.00670264j 0.0154789-0.0110648j -0.0383954-0.052454j -0.0109686-0.0495828j -0.0296913+0.00378704j 0.048702-0.0535259j 0.0199266+0.0233793j -0.0109369-0.00781195j 0.00195726+0.0386755j 0.026226+0.0499833j -0.0227744+0.0306007j -0.0808942+0.0324648j -0.0673796+0.0566893j 0.0369547-0.0191396j -0.00868828+0.0429447j 0.0236562+0.0291795j -0.0315173+0.00991963j 0.0607302+0.113644j 0.0335469-0.0663702j 0.0375953-0.0562366j -0.0399697+0.058455j 0.0234838+0.00526559j 0.0158936-0.0108314j 0.0321256+0.0237895j -0.05347+0.0156441j 0.0554949+0.0517207j -0.0322822+0.128563j 0.0191101-0.00143332j 0.00411673-0.0602382j -0.137509+0.0240591j 0.0684728+0.04243j -0.0795031+0.0728139j 0.0352538+0.0258731j 0.0427938+0.0740234j 0.0468365+0.0503085j 0.0213837+0.0525589j -0.0979894+0.0413107j 0.125041-0.0120223j -0.0104042+0.0634571j -0.0179583-0.0251565j -0.0246133+0.0215478j 0.0453143-0.131842j 0.0318342+0.155422j -0.00365106+0.0633566j 0.114191-0.112018j -0.0447101+0.0785614j -0.0984381-0.100738j -0.00135262-0.128291j -0.236928-0.150854j -0.0578823-0.0390645j -0.117802+0.0122548j 0.171521-0.0980244j 0.0230987-0.198141j 0.137607-0.0634852j 0.101313-0.131944j -0.0805486+0.151687j 0.00709043+0.116256j 0.0526583+0.00653531j 0.282729+0.14725j 0.0513683-0.00307009j -0.133947-0.00881358j -0.133417-0.00241148j -0.0354325+0.210407j 
0.0204502+0.0255279j -0.0152851+0.00465811j -0.00914207-0.0219431j -0.00403034+0.0140461j 0.00241881-0.0177791j 0.0045846+0.00486769j -0.00830808-0.0275702j 0.00591184+0.0208247j 0.0156634+0.015591j 0.0142402-0.0124263j 0.0380404-0.00282283j -0.00907183-0.0150095j 0.0394261+0.00633004j 0.0674523+0.0198904j -0.00474734+0.0167842j -0.0126972+0.00843533j -0.0330474+0.00804448j -0.00833296+0.0136953j -0.0225276-0.000389261j -0.0339524+0.021524j -0.0136243-0.00418795j -0.0275195-0.0125129j 0.0254203-0.00574465j -0.0330484+0.00991771j -0.00636548-0.0357586j 0.0123414+0.0298665j 0.00104037-0.00246011j 0.0259513-0.010776j 0.0236584+0.0240961j 0.0318955-0.0154678j 0.00288254+0.0110196j 0.00713987-0.0235121j 0.0457801-0.00351668j 0.0134563+0.0107403j -0.0103456+0.0254498j -0.0374451-0.0317498j -0.0147984-0.00260092j 0.00538592+0.0371773j -0.0483377-0.00403591j 0.0748616+0.021298j -0.0257077+0.0281883j -0.00918277-0.0127408j -0.0364565+0.0590269j -0.0254884-0.023354j 0.0220574+0.0107933j -0.0131827+0.00423493j -0.00471317+0.0482377j -0.0133649+0.00619945j 0.0143072-0.0318749j 0.0192127-0.0382776j -0.0681978-0.0324545j 0.0280858-0.00242593j -0.0531572+0.0559147j 0.0525622+0.0854236j 0.02815+0.0749387j 0.0197222+0.0737644j -0.114876+0.0869871j -0.0512053-0.0277566j 0.0941123-0.0695557j 0.156957-0.0104575j -0.0754356-0.12407j -0.0200508-0.111826j 0.0437066-0.0872002j -0.0901547+0.0879482j -0.0794928-0.0359822j -0.0852199-0.0274408j -0.0472129-0.011536j 0.0119597+0.0543506j 0.0167158+0.0681749j -0.0309499+0.0192166j -0.020044+0.187312j 0.0307527-0.0962273j 0.0487427+0.0346098j -0.00437367-0.016453j 0.0245484-0.078442j 0.129958-0.0597375j -0.0339947+0.0332648j -0.0480085-0.101037j -0.129972-0.00484825j 0.00502869-0.148604j 0.184476+0.0324856j -0.143912+0.0491207j -0.110557+0.0498052j -0.00448933+0.0696913j 0.00944693+0.0571521j -0.00556989-0.0144427j -0.00791808-0.00613708j -0.178305+0.159312j 0.114146+0.0490322j -0.0563476+0.00848556j 0.0113107+0.0826837j -0.0142226+0.103175j -0.0191388-0.189003j -0.0300653-0.0529804j -0.192252-0.246513j -0.0927549+0.0533939j -0.0162515-0.0010159j -0.0657557-0.0576361j 0.0480167-0.0534218j -0.120079-0.134369j -0.294628+0.0414144j -0.0912025+0.167185j -0.0424753-0.0439303j -0.0500511+0.0259007j -0.0456417+0.0115118j 0.0211406-0.0469984j -0.0729813-0.0746156j -0.00197913+0.12668j 0.000676657-0.0459704j -0.0244161-0.0260055j 0.0249126-0.0299937j 0.0557986-0.0286174j 0.0141748+0.00318925j 0.0203528-0.025308j 
-0.00708285-0.00378669j 0.00194756+0.00257831j 0.00180703+0.0138147j 0.00776779+0.0132917j -0.000216409-0.0411432j 0.0183223-0.0127835j -0.0107787-0.0370827j 0.00860011-0.00154861j 0.000392699+0.000545198j -0.00748919+0.000493466j -0.0208818-0.00115721j -0.00164467+0.000579289j -0.0157703-0.00184185j -0.0129473-0.00285468j -0.0302375-0.00493934j 0.00185428-0.00926613j 0.0431322-0.0261054j 0.018461+0.0278533j 0.00509059+0.00741193j -0.0221899-0.000157451j 0.0126195+0.00203645j 0.00199643-0.00115353j -0.00504194+0.00239576j -0.00567053+0.00361523j -0.00971993-0.00589414j 0.00981041+0.00299208j 0.00893784+0.00210027j -0.000425739-0.00783316j -0.00460977-0.00544628j 0.00892991-0.00661141j 0.0115128+0.00307487j 0.00629952-0.018686j 0.0356701+0.0088366j 0.011842+0.00465416j 0.0262603+0.0245877j -0.012538-0.0221813j -0.0258112+0.0274193j -0.0261695+0.0254391j 0.0223238+0.0223653j 0.0104494-0.0204087j -0.0182331-0.019732j -0.00775638+0.0157408j 0.0262031+0.00802205j -0.0244096+0.0285832j 0.0203682+0.0212153j -0.0577627+0.00881258j 0.0307906+0.0342626j -0.0336434-0.0446709j 0.00695468-0.0195425j -0.0162715-0.00713018j -0.0119296+0.0161898j -0.000449062-0.00499052j 0.00641681-0.00683937j 0.00556503+0.015162j 0.00382459+0.0046023j -0.00982844+0.00878754j -0.000988683+0.0171579j -0.0191716-0.0175958j 0.0355472+0.0129129j 0.0273366-0.0219224j -0.0249166+0.00142154j 0.0149801-0.0710076j 0.0782913-0.0269544j 0.036114-0.011607j -0.0100938-0.0498239j -0.0390215-0.0505653j 0.00393504+0.0100838j 0.105433-0.0566357j -0.0375971-0.104612j -0.0155489+0.00155179j -0.0206383+0.0610224j -0.0122831-0.0424556j -0.00276249-0.0183219j 0.0602705+0.12445j -0.0109612+0.009083j -0.083521+0.0412138j -0.0576241-0.0216544j 0.07167-0.0177561j 0.0569478+0.000827362j -0.0167645+0.0982526j 0.115334-0.132205j -0.06463-0.0710127j 0.0974503-0.0727904j -0.0615282-0.180984j -0.0312035-0.0383502j -0.0991186+0.169904j 0.0298465-0.0151343j 0.0955994-0.0528802j -0.104581-0.135104j 0.0808617+0.0394158j 0.188094-0.00257251j -0.151854+0.156299j -0.104473-0.0393308j -0.0578833-0.0918082j 0.103675-0.0348677j 0.136355+0.0957753j 0.0177688-0.000715982j 0.182305+0.0626233j -0.109059+0.00780106j 0.0366844+0.15009j -0.179575-0.0624271j 0.0539421+0.0117123j -0.0207592+0.0884525j 0.0956466-0.277409j -0.0679697+0.0889185j 0.11444+0.043026j -0.046103-0.0955869j -0.026384+0.136468j -0.149594-0.0675848j 0.153924+0.0425296j 0.15439+0.012146j -0.0429137-0.0362144j -0.0975897+0.11939j 0.065205+0.120002j 
