-0.141468+0.0602297j -0.0628456-0.123237j -0.228908+0.0943505j -0.204333-0.426867j -0.457426+0.16703j -0.0673954+0.485264j -0.392428-0.1291j -0.121582+0.0861566j -0.0544603+0.077197j -0.0326603+0.0141543j 0.0129345+0.0675257j 0.0268786-0.0184534j -0.0250814-0.0462251j -0.0545915-0.043491j 0.0602211+0.0498574j -0.0546555-0.0927743j 0.0665604-0.0323142j -0.0239967+0.00272974j 0.0397927+0.00552131j -0.0388599+0.0458774j -0.04442-0.0461608j -0.03897+0.0329358j 0.00235972-0.00907501j 0.02033-0.00186232j 0.0132855+0.0152655j -0.00135511+0.0562113j -0.0076149-0.0245144j 0.00387405-0.0156234j -0.00373753+0.0141452j 0.00229134-0.0120189j 0.00458673-0.012787j -0.0262206-0.00156754j -0.0237342-0.00462819j -0.0251175-0.0172564j 0.0269018+0.00755671j -0.0212241+0.0159922j 0.0105368-0.0117648j 0.0126604+0.0112807j 0.0134775-0.00452915j 0.0122074+0.0157086j 0.0153497-0.00390075j 0.00369811-0.00975805j -0.00405338+0.0103469j -0.0292007+0.00515601j 0.00645662+0.0431756j -0.0241587-0.00604663j 0.02518-0.0192621j 0.0226856+0.00939831j 0.0113623-0.00717155j -0.00797508+0.000287974j -0.0178898+0.009725j -0.0117958+0.0121743j 0.00633582-0.00339769j 0.00121774-0.00696577j -0.00956406+0.0200203j 0.0077237-0.0160366j -0.0112392-0.00487235j -0.00102304+0.0157155j -0.00449393-0.00554125j 0.00481181+0.0078973j 0.00510877+0.0216159j 0.010123+0.00850172j -0.00623845-0.0100923j -0.00730445+0.00886008j 0.00551307+0.00342027j 0.00664832+0.00940899j -0.00242723-0.00707849j 0.00291616+0.00713159j 0.012378+0.00283662j -0.0182668-0.0241581j 0.00151867-0.0104905j -0.00348162-0.00847592j 0.0154034+0.00162993j 0.0103068-0.00683132j 0.000903974-0.000259947j 0.00724993+0.0169325j -0.00255798+0.00705574j 0.00308877+0.00715238j -0.00939243-0.00237033j -0.00578388-0.00582974j 0.0225274-0.0011914j -0.024103+0.0045996j -0.0183628+0.00415272j 0.00183803+0.0103265j 0.00277336+0.00281585j 0.00183956+0.00864518j 0.00113594+0.00189449j -0.00055155-0.0050506j 0.00279105+0.00475372j -0.0121393+0.0166071j -0.00602495+0.00103482j -0.00441938-0.00752915j 0.00187559+0.00534658j -0.00425039-0.00744193j 0.00947431-0.00574273j -0.00904548-0.00267551j 0.00230204-0.00155132j -0.0125667-7.26286e-05j 0.0048275-0.012608j 0.00561516+0.00738984j 0.00900895-0.00444485j 0.00554026+0.0143065j 0.00872002-0.00245503j -0.0081606-0.00130524j -0.00228773+0.00424298j 0.00286404+0.00469449j -0.0272126-0.0145334j -0.00588176+0.00678559j 0.000411708-0.007288j -0.0173263+0.0206825j 0.0155679-0.0238428j 0.00647955+0.0145632j -0.00557283-0.00018341j 0.00676061+0.00528307j -0.00852067+0.0042408j 0.00196178-0.00681686j -0.00776474+0.00117128j 0.0011006+0.00530719j -0.00170334-0.00421012j 0.00215934-0.00774322j 0.00214279+0.000141273j -0.000492834+0.00099577j -0.00111631-0.00689805j 0.00222138+0.0211132j -0.00323339-0.00528613j 0.00290667-0.00167794j 0.003003+0.00278372j 0.00430363+0.00819172j -0.000133462-0.0116973j 0.00235752-0.00659999j 0.00187597-0.00812655j -0.00325082-0.00267161j -0.000902151-0.00939451j -0.00252373-0.00165844j -0.000918085+0.00297865j 0.00674055+0.00411886j 0.00557875+0.00277604j 0.00552058-0.000247448j -0.00193641-0.00937289j -0.00445148-0.00290624j 0.0037545-0.00136958j 0.00457759+0.0047575j -0.000499227+0.000797414j -0.00344533+0.000394089j 0.00613908+0.00613432j 0.00539473+0.000129456j 0.00216698-0.00145257j 0.0122756+0.000946707j 0.0145722+0.00987761j -0.000873324-0.00240234j 7.51072e-05+0.00146988j -0.0049082+0.00252992j 0.00265974-0.0106278j -0.00919417-0.0115104j 0.00490722+0.00519803j 0.0084331+0.00958531j 0.00578034-0.00108297j 0.00559789+0.00196132j 0.00808246+0.00570672j 0.00198972-0.000902099j -0.00507826+0.00308993j 0.00217226-8.96282e-05j -0.00131666-0.00255644j 0.00574362+0.00199659j 0.00635599-0.00723181j 0.00308148+0.00383223j -0.0207264+0.00600072j -0.00840184+0.00635135j -0.0120469-0.000800157j -0.011493+0.00915694j -0.000339052-0.00146335j 0.00713145+0.0116539j -0.00376878-0.000152753j -0.00289163-0.00858966j -0.00451722-0.00422227j -0.0119356+0.00104144j -0.00510332+0.0144585j -0.001316+0.00023j -0.00519659+0.0078929j -0.00494851+8.04098e-05j 0.000471048+0.00352021j -0.00790559+0.00148027j -0.00801033+0.00167643j 0.00399268-0.00857779j 0.00066787-0.0116712j 0.00140682+0.0012865j -0.00929579+0.00293816j 0.00657473-0.00548683j -0.000533968+0.000840358j -0.0093988-0.00719051j 0.00046342+0.0051346j 0.00396181-0.0115271j -0.00950432+0.00155131j -0.00651756-0.00365781j -0.00557039-0.00502903j -0.0117248-0.00620207j 
-0.0228687-0.0328739j -0.0332593+0.0049067j -0.209955+0.0149738j 0.0247683-0.0611343j 0.172617-0.0165472j 0.0447455-0.106379j 0.00942383+0.0502018j -0.159224+0.165156j -0.277637+0.0730565j -0.0970325-0.0425088j -0.127677+0.154307j -0.126069+0.00722018j -0.188305-0.123021j -0.00193916-0.0827151j 0.22818+0.390526j -0.0111429+0.386589j -0.374235+0.0780351j -0.0355194-0.0299567j -0.0765065+0.0214874j -0.157562-0.00804327j 0.0505762-0.0238889j -0.0889968-0.0116851j 0.0349585-0.0466513j 0.0346624+0.0873472j 0.0440905-0.00996436j 0.073438+0.0541459j -0.0833564+0.0453696j -0.00674557+0.0335436j -0.0095892+0.0135941j -0.0374086+0.0466622j 0.0230318-0.0371433j -0.00948003+0.0154382j -0.0171104-0.0325007j -0.0134268+0.015281j -0.0586078+0.036876j 0.0154933+0.103869j 0.137204+0.00779829j 0.034117-0.0748495j 0.00835327+0.00147804j 0.0511502-0.0299467j -0.00387823-0.0165776j -0.0370555-0.0185818j -0.0311113+0.00782721j -0.00467811-0.0125974j 0.00837694+0.00694569j 0.0202749-0.0015722j 0.012785+0.00325336j -0.0119341+0.0352965j 0.0207715-0.0168512j -0.0622549-0.00999069j -0.0134881+0.00177881j 0.0247185+0.00639221j 0.0178088+0.00658733j 0.00787962+0.00393771j 0.0193048-0.00944206j -0.0110073-0.0124339j 0.0136736+0.0161374j -0.00490431+0.00995101j 0.000316048-0.00337648j -0.012408-0.011631j -0.0225668-0.0143798j 0.0218021+0.00658262j 0.0211849+0.00727549j -0.0316223+0.0145414j 0.013934-0.000873745j -0.00791931-0.00948659j 0.017507+0.021011j 0.00587337+0.0243658j 0.0246539+0.00575483j -0.0206102-0.00922557j 0.013681+0.0244554j -0.00133778-0.000349036j -0.00804244+0.0098062j 0.00513903-0.00539987j -0.0025811+0.00151011j 0.0147054-0.00118626j -0.000966519+0.013681j -0.0179176-0.0157152j -0.013038-0.000673806j 0.00850362-0.00592131j -0.00685706+0.00576298j -0.0141721+0.0217013j 0.0129864-0.0269126j 0.0306145-0.0174694j 0.0119182-0.0294723j -0.0130982+0.00817269j -0.0132113-0.0108664j 0.0143714-0.00250525j 0.0143936-0.0135959j -0.0341426+0.0150447j 0.00890225+0.00714952j 0.0121161-0.0386346j 0.0195683+0.00113698j -0.0334924-0.00706527j 0.0016126-0.0139763j -0.00784167+0.0113407j -0.0058443-0.00626249j 0.009526+0.0288844j -0.0163926+0.00187928j -0.00900148+0.0152353j 0.0349422-0.0073733j -0.00217289+0.0118407j 0.00346504-0.0228392j -0.0122789-0.00591538j 0.00711401+0.00598188j -0.0135774+0.00219816j -0.000779514-0.00109334j 0.000181187-0.00517804j 0.0137351-0.0159886j -0.00859051+0.000339221j -0.00716644+0.00943606j 0.0162552+0.0053436j 0.0209917-0.00574854j -0.012123+0.00425134j 0.00586727+0.00371874j -0.022497+1.6579e-05j -0.0168593-0.000126338j 0.0257901+0.0121846j 0.00146639-0.000637239j -0.000744552+0.00631553j -0.00780101+0.000603432j -0.0232537-0.0176384j -0.0116712+0.00549946j -0.00194336-0.0068899j -0.0147499+0.000219064j 0.018716+0.00868747j 0.0111964+0.00291914j 0.00643479+0.0127304j 0.00567685-0.00291988j -0.00431851-0.00507978j 0.000694122-0.00332807j -0.00246653-0.00525657j -0.00253302-0.00193748j 0.0216923+0.0125379j -0.0109575+0.0081371j 0.00626288+0.0028796j -0.00777008-0.00162706j 0.0101656-0.00317797j 0.0155264+0.00589187j 0.00411746+0.00159829j 0.0176528-0.00676589j 0.00416429+0.000882776j 0.013356-0.0213596j 0.00752446-0.0031568j 0.00428417-0.00585j 0.0117934-0.00871423j -0.00623706+0.0043024j -0.00210346-0.0088845j 0.000978974+0.0130148j -0.00796305-0.00311704j 0.0049608+0.00855449j -0.000938153+0.00396101j 0.00120123-0.000403102j -0.0109095-0.0123039j -0.00524841+0.017016j 0.00185958+0.0124492j 0.00518155-0.00132571j -0.00584677+0.00312946j -0.00376441+0.00587398j -0.0110305+0.0102317j 0.000675544+0.015605j 0.00689249+0.00224673j 0.00103304+0.0134233j 0.0118713+0.0118635j -0.00920663-0.00824623j -0.00806736+0.00329105j 0.00842081+0.0150852j -0.00294744-0.00472461j -0.0074938-0.00892291j -0.0212927-0.00536929j -0.00720113+0.0127043j -0.00447957-0.0242968j -0.00141379+0.00647413j -0.00657126-0.00639091j -0.0203056+0.0188151j -0.00480252+0.00404093j -0.0012471+0.00798593j -0.00484896-0.00192018j -0.0144198+0.0147787j 0.00355901+0.0130891j 0.0143286+0.0151756j -0.00217862+0.00448079j -0.00804848-9.87674e-05j 0.0374336-0.0216086j 0.0101521-0.0270653j 0.0119706+0.00712994j -0.00633511+0.00473443j 0.0162912+0.00460791j 0.00459821+0.017878j -0.0489211-0.0176347j 0.0276338+0.0165584j 0.0355911-0.0338607j -0.0276924+0.0343449j -0.038317-0.0213969j -0.0126923-0.0342276j -0.0607883-0.0155394j 
0.0512144-0.0802276j -0.0718735-0.0277994j 0.0920453-0.00360946j 0.0336343+0.0326355j -0.0695399-0.0169009j 0.033247+0.0325436j -0.0342962+0.00944222j 0.316948-0.0159914j -0.282959+0.224298j -0.0252-0.404793j -0.264143+0.0937287j 0.184386-0.0209854j -0.0579316+0.208925j 0.192044+0.352141j 0.166253+0.183179j -0.132397-0.10646j 0.160087-0.0237397j 0.265832+0.0140426j -0.105482+0.115844j -0.0349882-0.1466j 0.0216446+0.0206845j 0.0666123-0.00827673j -0.0090104+0.0222047j 0.0233456-0.0540719j -0.0351629+0.0208301j 0.00443073+0.0482621j -0.0164958-0.0151014j -0.0216429-0.0184443j -0.00626385-0.0129755j -0.0170508+0.0242726j -0.00738444+0.0328606j -0.03431+0.0341952j -0.0192855-0.011837j -0.00390748+0.0144746j 0.0619713-0.0266823j -0.0378846-0.0271372j -0.0175687-0.0254856j -0.0232243+0.0211361j -0.0316183+0.0180799j -0.0435529-0.0152284j -0.000439974+0.00630952j 0.0103645+0.0069045j 9.04519e-05-0.0228242j 0.0511785-0.00696509j 0.0201243-0.012768j 0.0031514+0.0197829j 0.0611657-0.0121845j 0.0328193+0.051986j 0.0304582-0.0309705j 0.00335326+0.0209118j 0.00164074+0.0195985j 0.0318645+0.00175313j -0.0320684-0.014592j -0.0174383+0.0140565j 0.0230599-0.0254681j -0.00704948+0.028895j 0.0100231+0.00671216j 0.0236669+0.000680512j -0.00386476-0.0260962j 0.033142+0.00765835j -0.0215195-0.0022289j -0.042699-0.0113915j -0.0154713-0.00797163j -0.0119253+0.01797j -0.00053295+0.0362935j 0.0150626+0.0280765j 0.00797861+0.0135441j 0.00571577+0.0240904j -0.00908411-0.0223739j -0.00343495+0.00365462j 0.00655625-0.00869036j 0.00647971-0.010342j -0.0308916+0.0110533j 0.0161826-0.0149865j -0.00424884+0.00997983j -0.00733509+0.0171249j 0.019076-0.0317129j -0.0306375-0.0114656j -0.0229381-0.00637922j -0.00243635+0.00423461j 0.0120011-0.00648787j -0.0144472+0.010937j 0.0128521-0.00500617j 0.0227626-0.0186522j -0.0267706-0.00684778j 0.0134194-0.0152625j 0.00777096-0.0339958j 0.00178186-0.00593512j -0.00274337+0.00526665j 0.00551091+0.0157627j 0.00231316-0.00515091j -0.00282752+0.00717405j -0.00102353+4.37994e-05j 0.0165679+0.0136631j -0.0223708-0.00167737j -0.00956737-0.0109225j 0.00933259-0.0109745j -0.00310598-0.000623143j -0.0200457+0.00341105j -0.0198866-0.0148463j -0.00761524+0.0166663j 0.0144145+0.00451673j -0.00798239+0.00395951j -0.0104344-0.00830372j -0.0215725+0.000274894j 0.0105765+0.0182025j -0.0173819-0.00154195j -0.00842737+0.0259464j -0.00498551-0.0097963j 0.0105981+0.00607274j 0.0128482-0.00464913j 0.00631936+0.000692321j -0.00692165+0.00180747j -0.0068224+0.00418915j -0.000219645-0.00267116j -0.0165673+0.00164543j 0.021024+0.00443885j 0.0154711-0.0066112j -0.0062102+0.0139059j -0.00576062+0.0101343j -5.31937e-05-0.0102196j 0.00293352-0.00408613j 0.0192843+0.0087801j 0.00500834-0.0063099j 0.00281437+0.000621379j 0.00386536-0.00363913j 0.0110016-0.00125348j -0.00796593-0.00609105j -0.00861132+0.0129822j 0.00602834-0.0099666j 0.00207386-0.00608362j 0.00420048+0.00413432j 0.00671963+0.0166526j 0.00946035-0.00115961j 0.00474271-0.00662346j -0.0192013+0.00773834j 0.00504474+0.0130683j -0.0109663+0.0111026j 0.0123015+0.0101596j -0.00732778+0.00356934j 0.00319991-0.00302673j 0.00405901+0.00937649j -0.00550171-0.00214639j 0.00474267-0.00075101j 0.009222+0.00692576j -0.011939-0.0224863j -0.00407542-0.00292892j 0.00880141+0.0101687j -0.000500532+0.00208049j -0.00652155-0.000242427j -0.0172065+0.0126475j -0.000392705+0.0066045j -0.00144333-0.00921842j -0.00278459+0.00173328j -0.00743296-0.010283j 0.00683404-0.0115366j -0.00155574+0.000632968j -0.00246322+0.0225006j 0.0048579+0.00232485j 0.000824796-0.00911561j -0.0108146-0.00542901j -0.0108453+0.0102348j 0.00726588+0.00113028j -0.00426193+0.0016599j -0.000837306-0.00166887j -0.0193439+0.000546765j 0.00032386-0.00461693j -0.0169718+0.0156893j 0.0148801+0.00182325j 0.00323356-0.00130943j 0.000168178-0.00852847j -0.00258503-0.0108549j -0.000124786-0.00917572j -0.00697522+0.0158651j 0.00559808+0.00886536j -0.00392449+0.0131624j 0.0170988+0.00624165j -0.00940922-0.00403112j 0.00210423+0.0024857j -0.00317343+0.00648821j 0.00711862-0.00740461j -0.0119742+0.0189506j 0.00508678+0.00286804j -0.0022327+0.00839366j -0.0197194+0.000340571j 0.0127466+0.0015922j 0.0148793-0.00694615j -0.0128758-0.0114241j 0.00369944-0.00655269j 0.002373+0.0186834j 0.00129713-0.0158047j -0.0216832-0.000407395j 0.0176108+0.00311419j -0.00817811+0.00539106j -0.00949058+0.00368841j 0.0160979+0.0125466j 
0.00867987+0.00372521j 0.00884035-0.00257848j -0.0211871-0.0250164j 0.0117594+0.0266974j -0.0247359-0.0199167j 0.0998423+0.0149799j 0.0663933-0.0231753j -0.0532018-0.0562554j -0.0495729-0.0370298j -0.0117245-0.0128175j -0.0240451-0.0742819j 0.103979-0.0338752j 0.0833935+0.0277647j -0.0339082+0.0756622j 0.0235509-0.143009j 0.107211-0.131097j 0.0506275-0.0573239j 0.109965+0.0218457j 0.256737+0.052374j 0.140327+0.0490434j 0.0786997+0.0749116j 0.0140877+0.0164973j 0.00398881-0.0372362j -0.100898+0.0436974j 0.00238272-0.0457615j 0.0470453+0.0885054j -0.048968+0.151937j -0.0977503+0.0180783j -0.0263486+0.033638j -0.00990876+0.122379j -0.0470143-0.180656j -0.0334869+0.042881j -0.0127426-0.107525j 0.0364429+0.0213749j -0.112309-0.0333066j -0.0799988-0.141552j 0.271342+0.027801j -0.11407+0.0895493j -0.0134906-0.0102834j -0.021168+0.0314601j 0.282384-0.031464j -0.156342+0.0104796j -0.0976958-0.0585548j -0.0499459-0.0165554j 0.0640819+0.0289171j -0.0480228+0.0381081j -0.0738749-0.0305237j 0.017041-0.0114777j 0.0603095+0.00636374j -0.0760292-0.0482417j -0.00818224-0.0457682j 0.00361413-0.00129853j 0.0194878-0.00865492j 0.0327549+0.0438803j 0.0400051-0.00552179j -0.0619149-0.014835j 0.0475688+0.0133364j 0.0202394+0.00953331j -0.0732492-0.00182457j -0.0960411+0.00184488j -0.0159168-0.00504908j -0.011303+0.0252095j 0.0383575-0.0108779j -0.0576862-0.00859726j 0.00748398-0.0138995j 0.0310785+0.00527439j -0.00579228-0.00980887j 0.00761802-0.0159283j 0.0574183-0.0153221j 0.0331682-0.00307734j 0.00150373-0.0277903j 0.00554776-0.0116039j 0.028212+0.00237417j -0.0229136+0.00276569j -0.00327519-0.000652539j 0.0368792+0.00782781j 0.0224001+0.0415826j -0.0176052-0.0410936j -0.0225291+0.0172002j 0.0305713+0.0119701j -0.0216978+0.0109949j -0.0268942+0.0639989j -0.00562378-0.059332j 0.0264914+0.0257237j 0.0296023-0.00558026j 0.0215634-0.012438j -0.0282759+0.00637566j 0.0363455-0.0223191j -0.0173665-0.0602578j -0.00706354-0.0157546j -0.0108863+0.0328672j 0.0912345-0.0928667j -0.0117538-0.0408282j -0.0290756+0.0152266j 0.00150143+0.00824589j 0.00402673-0.0201594j 0.00176241+0.0297187j 0.0329079-0.0064589j 0.00395099+0.0170262j -0.0338769-0.00221382j 0.0102538-0.00774838j -0.013294+0.0342139j 0.0288921-0.0100243j -0.00586535+0.00291997j -0.00430477+0.0174928j 0.00868622-0.0157702j -0.0106585-0.0204484j -0.0194405+0.0118519j 0.016893-0.00923742j 0.0158081+0.0154696j -0.00999483-0.00173346j 0.0413302+0.0043592j -0.001602+0.0199034j -0.0240293-0.0172437j 0.00152144+0.00678581j 0.00219224+0.00727504j -0.0255042-0.00254557j 0.0388393-0.00227886j 0.00340238-0.00612901j 0.0373973-0.0119338j -0.0013112+0.00404082j -0.0538344-0.014793j -0.00420775+0.000416386j 0.00480424+0.00789364j -0.024951-0.00246181j 0.0194399+0.0142682j 0.00719716+0.000773986j 0.0214166-0.00704478j -0.000164833+0.0124203j 0.0193815-0.0396145j 0.00362722+0.0080818j 0.0133342-0.00348875j -0.015711+0.00535238j 0.0357045+0.0106114j -0.0293177+0.0194421j 0.021129-0.0184568j 0.00441967-0.00547914j 0.00151808+0.0152229j 0.0283522-0.0226468j 0.0112961-0.00467668j 0.0258259+0.000683011j -0.00898471-0.0256542j 0.0150386-0.0186687j 0.00390656-0.0206008j 0.0197344-0.0194629j -0.000389719+0.0107159j -0.00830757+0.0207645j -0.0268557-0.00233651j 0.0374602-0.00196083j 0.00319098-0.00960782j 0.00657965+0.0254414j 0.0156132+0.00465037j 0.01299-0.00814495j 0.00339852-0.00493786j -0.0227813+0.0227177j 0.0183237+0.020914j -0.0097486-0.0327616j -0.0176595-0.0116122j -0.0178316+0.0381866j -0.0545575-0.00889849j 0.0131376+0.00892499j 0.0201101-0.00550047j -0.0193745+0.0348644j 0.0245417+0.0053467j -0.0535789+0.00846987j 0.0139644+0.0114789j -0.0066922+0.00963908j -0.00624483-0.0114463j 0.00632108-0.0247133j -0.0655721-0.00727828j -0.0287123-0.0125305j 0.0107472-0.0110167j -0.0248324+0.0036817j -0.0090946+0.00816325j 0.0106962+0.00370156j -0.00382184+0.000660454j 0.000463861+0.0162445j -0.0160623+0.0144124j 0.00788409+0.0286793j 0.0505047+0.0493869j 0.00748189+0.0186283j 0.025715-0.0104068j 0.0162971+0.0359953j 0.0703416+0.000860955j 0.00885853-0.0443577j 0.0101924+0.0115702j 0.0362659-0.0094934j 0.0572913-0.00669892j -0.0267203+0.0558255j -0.0950468-0.058164j 0.0753388+0.0313104j 0.0852544-0.0476958j -0.0449924+0.105069j -0.117852-0.0186401j -0.00883236-0.104957j -0.134706-0.0190192j 
0.0185604-0.0116687j -0.0136397-0.0258511j -0.0515454-0.000532419j 0.00027995+0.00608025j 0.0120009+0.028786j -0.0276844+0.0221586j 0.0669933+0.0190611j -0.0705482-0.0570201j 0.0252592-0.00407946j -0.0146842-0.0744986j 0.0299305+0.00292306j 0.0694536-0.0788039j -0.0677447+0.00196527j -0.0190707+0.0759036j 0.0444081+0.0423102j 0.0141204+0.00125802j 0.0186834-0.0330686j 0.143934+0.0527885j -0.0490875+0.1217j 0.0551661-0.0309252j -0.18757+0.0187736j -0.0112209+0.0901655j -0.0498108-0.0921066j -0.0431304+0.0709971j 0.100085-0.167545j -0.142062-0.0190133j 0.0153744+0.110476j 0.288154+0.0697568j 0.12454+0.0787473j 0.052444-0.193342j -0.0402811-0.0345444j 0.113701-0.03713j -0.201943+0.164496j -0.0424437-0.135579j -0.27708-0.129993j 0.0768241+0.00301597j -0.167926-0.0145996j 0.021902+0.0265003j -0.258288-0.00514826j -0.0102099-0.107811j 0.0368187-0.0217509j -0.0327321+0.0453458j -0.105167-0.0373595j -0.0737119-0.0330025j -0.0368077-0.0167837j 0.0425645-0.0667431j -0.0306572-0.0258096j 0.0188209+0.00735397j -0.0350286-0.00268033j -0.0725556-0.0652297j -0.0534147+0.02542j 0.00976739+0.0426379j 0.0557799+0.0516217j 0.0167019-0.017746j -0.0950175+0.0228521j -0.0291306+0.0292288j 0.0389977-0.00498852j -0.0150644-0.0153413j -0.00250638+0.0320502j -0.0280252+0.00839245j 0.0180541+0.032332j 0.0406962-0.00335759j 0.00206103+0.00750325j -0.0157532+0.010125j -0.00131126+0.0460493j -0.0230122+0.0125213j -0.0118589+0.020019j -0.0439422-0.00971196j -0.0174952-0.0194375j -0.0518448-0.0161313j -0.0570944+0.0162226j -0.0147716+0.00772436j -0.00421844+0.0095591j 0.0222287-0.0157284j 0.0172284-0.0131602j 0.00332119+0.0088554j -0.00460155+0.0403275j 0.0115401+0.0201629j 0.0349589+0.0651169j -0.0523167-0.0616535j -0.0524795+0.0206541j 0.0365677-0.00909555j -0.0334857+0.0270805j 0.0333609+0.0201094j -0.0193107+0.0197479j -0.0386719-0.0284259j -0.00622489-0.0306794j -0.0202213-0.0378221j 0.0214036-0.0235403j 0.00282303-0.0450288j -0.0947807+0.0465012j -0.0138888+0.00952466j -0.0211948+0.0156364j -0.0546502-0.00367425j 0.0258307-0.0167371j 0.027821-0.00153823j 0.0160748+0.0239714j 0.0156153+0.0207283j 0.0086093+0.0073491j 4.65946e-06-0.0230785j -0.0038915+0.00520261j -0.0316808+0.00463254j 0.0441418+0.0211428j -0.0134736-0.00650582j -0.0148265+0.0276493j -0.0324605-0.0225465j 0.027605-0.0101707j 0.0139961-0.00479178j -0.00456245-0.0199542j 0.000686032-0.00654603j -0.00600644-0.0154416j 0.00257945+0.0120224j -0.0532808+0.0200457j 0.032953-0.0100883j 0.0416058-0.0109833j -0.00717851-0.0221746j -0.00989768-0.00515251j -0.00941829+0.0225854j -0.0184663+0.0178434j -0.0266593+0.0132544j -0.0123262-0.00422557j 0.0432241+0.0259089j -0.0318235-0.00720114j -0.0461472-0.00584352j -0.000248725+0.0217948j 0.0308293+0.0145343j 0.00754944-0.0065612j -0.00822323+0.0164778j 0.0103523+0.00373665j 0.0136369+0.00520153j 0.0045961+0.0120396j 0.00322786-0.00632742j 0.00345302+0.000368966j -0.00459749-0.00547995j -0.00135564+0.0144894j -0.0383932-0.00328898j -0.00574254-0.01428j 0.010548-0.00439833j -0.0264138+0.0113588j -0.0469997-0.0201062j -0.0219813-0.0247782j -0.0111648-0.00179552j 0.00696659-0.0516012j 0.0208403-0.00182821j 0.0141809+0.00612446j -0.0408948+0.0191455j -0.00568472+0.0130501j -0.00248283+0.0107108j -0.00808475+0.000612389j 0.0131906+0.00293157j 0.029919+0.00137132j -0.00592335-0.0192223j 0.0128713+0.00340411j -0.00112038-0.0198911j 0.011659-0.00339979j -0.0127165-0.0147231j -0.0065767-0.000989419j -0.034444+0.00184252j 0.0263948-0.0212043j 0.0092671+0.00735057j 0.0397413-0.00679155j 0.0250036-0.0162933j 0.00408586-0.0257943j 0.024053-0.00375236j 0.003292+0.00489879j 0.0432601+0.0100846j -0.00964201-0.0152575j 0.00512709-0.0124693j -0.0341755-0.00768571j 0.0111433+0.0170125j 0.00570058+0.0453418j 0.00565927+0.0101777j -0.0128565+0.0281397j -0.0097294-0.00960879j -0.0155455-0.0139436j 0.011183-0.0120872j -0.00262852-0.00809113j -0.00244581+0.0178791j 0.000654601-0.0236365j 0.0225627-0.0275068j -0.00728481+0.0391798j 0.0521882-0.0257077j -0.061102-0.0119965j -0.00974227+0.00611596j 0.0555116+0.0231685j -0.0552159+0.016938j -0.033296-0.016583j 0.0118754+0.0161815j -0.0248516-0.0170465j 0.0176419-0.083293j -0.0552733+0.0571251j 0.101957+0.0221582j -0.0742248-0.0453383j 0.0540259-0.0346195j 0.0724805+0.00159308j -0.0214737-0.0818267j 
