0.0179578+0.0395972j 0.0171822-0.000549094j -0.00301932-0.0022881j -0.000307682+0.00225826j -0.00108034-0.00869643j -0.0153567+0.00609465j 0.0170358-0.00772692j 0.0221744-0.00308715j -0.00307524+0.00979918j 0.00250605+0.00251264j 3.90253e-05+0.00463393j -0.0228215-0.00193098j -0.0104997-0.00919453j 0.0158523-0.0320721j 0.00612499-0.00719357j 0.0251821-0.028449j 0.0417952-0.00531046j -0.020143-0.0245065j 0.0181908-0.000514356j 0.00332898+0.00665332j 0.023504-0.0102935j 0.00472281+0.00693014j 0.00311446-0.00988565j -0.0189806-0.0155922j -0.0292266-0.0252373j 0.00272773+0.00673151j -0.00979058-0.00692153j 0.00311938+0.0159958j 0.0434456-0.0326815j 0.03209+0.0084225j 0.0411069-0.0116063j 0.0113717-0.0193277j 0.024676+0.000785668j 0.0394715-0.0245549j -0.0207016+0.0160574j 0.0215804+0.00677879j -0.00536486-0.013615j -0.0189671+0.00813381j -0.0196397-0.017639j 0.0169552-0.000901724j 0.00206329+0.0303844j -0.0431773-0.00666828j 0.0126912-0.0196337j 0.018122+0.0192415j 0.0285577+0.00740022j 0.00271335+0.0112654j 0.0315107+0.0394521j -0.0421202+0.0127657j -0.0361747+0.0298371j -0.0138397-0.0019794j 0.0724286-0.039391j 0.00392651+0.0347632j -0.00473184+0.00811272j 0.00178124+4.38201e-06j -0.0202059-0.0194084j -0.0398999+0.00530361j 0.0413608+0.00262475j -0.00801637+0.0158618j 0.0148943-0.0303734j 0.0145874-0.00901036j 0.0179518+0.0129832j 0.00113695+0.0341948j -0.0487178+0.0289094j 0.0385799-0.011712j 0.0735066-0.0623771j -0.0290185-0.0105886j -0.103369+0.0231449j 0.0189234+0.0250774j -0.0233247-0.0550179j -0.061636+0.0779346j 0.00174589-0.085393j 0.0179162+0.11692j 0.0680524-0.135898j -0.00953992-0.0423864j -0.035968-0.0185018j -0.0220544-0.0178062j -0.0582823-0.0739982j -0.156047-0.050998j -0.0701094-0.0141967j -0.0796647-0.0104875j 0.0113424+0.0847999j -0.0564166-0.00944254j 0.00570846-0.0238351j 0.0330322+0.0173811j 0.00627171-0.01985j 0.0298905+0.0417595j -0.026882-0.0570579j 0.0818726-0.0368948j 0.0618439+0.0034178j 0.00985119+0.0162626j -0.0117829+0.00582141j -0.0133759-0.00307568j 0.0370522+0.0138164j -0.043206+0.0305877j -0.0120263+0.0544509j -0.0540768-0.0174841j 0.0610268-0.0147132j -0.0106332-0.0193174j -0.0401873+0.0301281j 0.0293795+0.0382079j 0.00734422-0.00202682j -0.0332839+0.0275327j 0.033069+0.0167229j 0.0500372-0.0429833j 0.0199721+0.00953331j -0.00320598-0.0205647j -0.0145233+0.0086092j 0.0104736+0.035272j -0.0534648-0.0212638j -0.018427+0.0103229j 0.0259265+0.0210381j -0.0275068+0.0311933j -0.0230581+0.0508566j -0.0104251+0.00593664j -0.00131505-0.00812779j -0.00765123-0.0340228j 0.0355023+0.0372785j -0.0228264+0.00113279j 0.0221732+0.0564985j -0.00072824-0.00292904j 0.0263048+0.0131654j -0.00573652+0.0290236j 0.0257211-0.00208757j 0.011258-0.0101823j 0.000279189+0.00998378j -0.0232999-0.00858403j -0.000542076-0.00122197j 0.00893973-6.30921e-05j 0.00205247-0.0338162j -0.00249613-0.0380376j -0.00514792+0.0224874j -0.0138318+0.0158748j 0.00161874+0.00920717j 0.00140833+0.000712151j -0.0225426-0.0093439j 0.0170119-0.0107808j 0.000471877-0.00146111j 0.0252998+0.0131842j -0.00735852-0.00653831j -0.0308044-0.0281728j -0.00703467+0.00412385j -0.0038893-0.0205826j 0.0270355+0.00955218j -0.0183632-0.00456256j 0.0234978+0.00396569j 0.0244049+0.051317j -0.0217253-0.0224249j -0.0423443-0.043908j -0.0145737-0.00944745j 0.0184209-0.00554863j -0.012889-0.00716215j 0.00740336+0.00611761j -0.00305092-0.0188518j 0.0194841-0.00460014j 0.0174121+0.020531j -0.00561994-0.00294044j -0.0121489+0.00864873j 0.00238575-0.00693085j 0.0471646+0.0173439j 0.0132962+0.00265326j -0.0325564-0.0045962j -0.0821763-0.0202593j 0.0634854+0.0264068j 0.127247+0.0918837j 0.0932543+0.0282372j -0.0739519-0.0215079j -0.0406404+0.00696113j -0.0132772+0.00177507j 0.0201222-0.012247j -0.0606345-0.00823898j 0.0516064+0.0182294j -0.0635022-0.0164248j 0.0144363+0.0139535j 0.00804726-0.00662264j -0.101628+0.0945758j -0.00847165+0.0206452j -0.0192763-0.0347886j -0.00405234-0.00581013j 0.0307319-0.079855j -0.0640374+0.0592657j -0.0287828-0.0756795j -0.00802053-0.0770163j -0.00717193+0.0290179j 0.0180547-0.126104j -0.193154+0.0822752j -0.0318289-0.231635j -0.0836835+0.040533j -0.071168-0.135239j -0.0431823+0.406075j 
0.0125653-0.00893526j -0.0179162-0.0399079j 0.00537486+0.0137499j 0.00215477+0.00523808j -0.00597558-0.0113336j 0.0126756-0.00147292j 0.021629-0.00195133j -0.0116983-0.00749241j 0.0175319+0.00848557j -0.00630532-0.00695087j 0.00521725+0.00228355j 0.0131734-0.0263257j -0.00490234-0.00642717j 0.023537+0.00655094j -0.00397136-0.0388194j -0.0456308+0.0107271j 0.0345318+0.00971871j 0.0324753-0.0245064j -0.016562+0.00179623j -0.0090524+0.0246438j 0.0498557-0.0135043j 0.0280099-0.00105256j -0.00339078+0.00631302j 0.00552371-0.00197197j 0.00458714-0.0113247j 0.0170991-0.00228171j 0.0145574-0.0130424j -0.0203008-0.00122579j 0.0414994-0.00457717j -0.0072761-0.00477692j -0.000548468+0.00173533j 0.00187235+0.00756046j -0.0444234+0.00744432j 0.0236461+0.0175891j -0.0163571-0.0204982j -0.0275506+0.0275329j 0.0105315-0.0149395j 0.0247882+0.00950729j -0.0224948-0.000383005j 0.0288329+0.0183627j 0.0293107-0.0189712j -0.0151118+0.0446739j -0.00365488+0.0120015j 0.00278243+0.012688j 0.0280601-0.016875j -0.0400903-0.0124798j 0.0153958+0.0228948j 0.00482499+0.0205934j 0.00697227+0.00185519j 0.00640178-0.0290097j 0.0244403-0.0452765j -0.00496507+0.0196365j 0.0206866+0.000452412j -0.00876837-0.0119279j -0.00824213+0.0109088j -0.0273051+0.00184789j 0.0131413+0.0111597j 0.0159317+0.0138315j -0.000328498-0.0262608j -0.00412074+0.00746554j -0.0145842-0.00401105j 0.0279116+0.0494286j -0.020409+0.0161892j -0.00780024-0.00532811j -0.0322786+0.0110132j 0.0146448-0.00655849j 0.056739-0.0235418j -0.0748567+0.0313393j -0.0381147-0.0210451j 0.106625-0.10012j 0.111284-0.0666372j 0.0552118-0.096576j 0.0755324-0.0534521j 0.0126894+0.0514211j 0.105693+0.145816j 0.0452107+0.0551858j -0.00904153+0.0553886j -0.0749827-0.12237j 0.0855212+0.0171703j -0.0430817-0.0257014j -0.097649+0.0193963j 0.0480122-0.0357442j 0.0306407-0.00668092j -0.0259567-0.00277276j -0.0250209-0.0260749j -0.00809479-0.00989072j -0.0663472+0.0302012j -0.0238879-0.0606621j 0.0964849-0.00815501j -0.00176881+0.0222915j 0.0128321-0.0438423j -0.00254197+0.0115825j -0.00907627-0.047202j 0.0428738-0.0132026j 0.0804485-0.0136216j -0.0390328+0.0168248j -0.0356431-0.0557681j -0.0171801+0.0158771j 0.01234+0.0710899j 0.0222183-0.0239563j -0.019769-0.0333503j 0.0147969+0.00883176j -0.0204324-0.0169423j -0.0195722-0.00602094j 0.0382549+0.00474515j -0.0236569+0.00563176j 0.0259464+0.0263303j 0.0475194+0.017212j -0.0236306+0.0273122j 0.00299637+0.0252127j 0.00834519-0.0147959j -0.0121931+0.0401097j 0.0405633+0.00312522j 0.0126201-0.0140671j 0.00478585-0.0116371j -0.00251572-0.00498828j 0.0247283+0.00363071j -0.0148911+0.00923635j 0.0128276-0.00826611j 0.00625463-0.00690997j -0.0101096-0.0027383j -0.00720521+0.0185632j 0.014232-0.0214497j -0.00251932+0.00234388j 0.0102307-0.00744119j -0.00653291+0.024217j 0.0184568+0.0124465j -0.0090648-0.00438541j -0.0158702-0.0152541j -0.033608+0.0230982j -0.0107441-0.00806243j -0.00347227-0.000716761j 0.0152787+0.0120809j 0.00305311-0.00822543j -0.0121655+0.00417211j 0.00849275-0.0256035j -0.00502804+0.0262047j 0.0188222-0.00251417j 0.0154438-0.0054587j -0.0177401-0.00420727j -0.00356269-0.0110082j 0.00525781-0.0163344j -0.0296984-8.3016e-05j 0.00866711+0.00651226j 0.0146209-0.00872973j 0.0139094-0.000512611j 0.00332721+0.00376287j 0.0412347+0.0318161j 0.00186073+0.00366351j -0.0125826-0.0333539j 0.00440504+0.0064147j 0.000742926+0.00115032j -0.00210387+0.00514311j -0.0195395-0.0303786j 0.000161787-0.0257415j -0.00082282+0.00919578j -0.0278272-0.00972069j 0.027114+0.0105007j -0.00219551+0.0123713j 0.0128354-0.013079j -0.127626-0.0754739j 0.132546+0.0639583j -0.0174721-0.00241544j 0.0419492+0.0176158j -0.0210602-0.0371678j -0.0357908-0.0397493j -0.124136-0.0364646j 0.0400181+0.02837j -0.0559221+0.00214322j 0.000553314-0.0165713j -0.00421246-0.0180957j 0.0267907+0.00295759j 0.00423145+0.00971847j 0.0402771+0.0104149j 0.0223933-0.0144101j -0.111347+0.107436j -0.0510745+0.0427321j -0.0312694+0.0452738j -0.0362405-0.065816j -0.0169128-0.02985j 0.00409665+0.0637327j -0.0133629-0.00407423j -0.00879512+0.109523j 0.138658-0.0366453j 0.00064437-0.207946j 0.158341-0.0839011j -0.0312866-0.159943j -0.041667+0.401583j 0.0723434+0.129585j 
0.00089595+0.0242572j 0.0109183+0.0126613j -0.00583768+0.00569761j -0.00211328-0.00020148j 0.0213562+0.0178018j 0.000425421-0.00760021j -0.0003338+0.0108668j 0.00632796+0.024322j 0.00915619+0.00315757j 0.00159891+0.00553108j 0.00811103+0.000516438j -0.00696562+0.00270712j 0.0159565-0.0368088j 0.00152723-0.00251226j 0.00846137+0.0339086j 0.0530182-0.00562874j -0.00581528-0.0161361j -0.0125513+0.0140547j 0.0278183-0.00139746j 0.016002-0.0170006j -0.021616+0.00642841j -0.0100783+0.00571971j 0.0127058-0.00619469j 0.00137459+0.00281543j -0.00702168-0.00509143j -0.00115114+0.00414696j 0.00502791-0.00954928j 0.0159561+0.00505516j -0.0217593+0.0110368j -0.00143834+0.0244679j 0.00728317+0.013904j 0.0149643-0.00205881j 0.0587-0.0059186j 0.00094722-0.00684651j 0.0368301+0.0194177j -0.00684671-0.0486534j 0.0014213+0.0338632j 0.00466511+0.020558j -0.0230687+0.0270607j -0.0243584-0.0345815j -0.0258934+0.0349179j 0.0705821-0.00715631j -0.0261806+0.0715199j -0.0500261-0.00765114j -0.0492655+0.0539195j 0.0938704+0.00807312j 0.0709593-0.0214052j -0.130863-0.144548j -0.105701+0.181463j -0.0254776+0.0564143j 0.072634-0.0629879j 0.0849397+0.155743j -0.0667027+0.0476389j 0.0381955+0.0488805j -0.00768738-0.0441499j -0.025719+0.0562348j 0.127325-0.0463196j -0.0404123+0.142452j -0.0406397+0.0806275j 0.0456105-0.0036714j 0.174381-0.0143365j 0.102956+0.208457j -0.188674+0.158862j -0.130933+0.0273596j -0.0115075-0.190665j -0.0373776-0.0645914j -0.119719-0.168725j -0.0785122-0.0971906j -0.100413-0.0933943j 0.119361-0.197727j 0.235904-0.080008j 0.144391-0.017372j -0.117617+0.042351j 0.158711+0.0572436j 0.250651+0.125538j 0.0577971+0.0428842j 0.0500194+0.144861j 0.151009+0.0189409j 0.06007-0.165483j -0.0233551+0.0631448j 0.0139245-0.141964j -0.0214347-0.00933403j 0.0440186+0.0122792j -0.0269484+0.0411368j 0.00163528-0.0172429j 0.0198909+0.0338769j -0.0128303-0.024317j 0.0558994-0.0289876j -0.000283912+0.0214914j 0.0436607+0.00691615j -0.0266764-0.0409444j -0.0023379+0.0017179j -0.0124668+0.0346746j 0.0159517+0.00574578j 0.00738589+0.0192323j 0.00313283-0.0311324j 0.0305263+0.00728696j 0.0157588-0.0113409j -0.0139389-0.0281676j 0.00653744-0.0287726j -0.025208-0.00190001j 0.00398129-0.0127052j 0.000678258-0.011446j -0.00578351-0.00450149j -0.0195027-0.00564915j -0.0236007+0.00475674j 0.000454423+0.0255705j -0.0217636-0.0202638j 0.0127241-0.0211897j -0.0316288-0.0401636j 0.00695652-0.0163089j -0.0167749-0.0136353j -0.0109413-0.000643652j -0.00593702+0.025829j -0.0113762+0.00845583j -0.0239145+0.00982966j -0.0102086-0.0238826j 0.0239154+0.0101405j 0.00443276+0.000426944j -0.023249+0.00844147j 0.00999867+0.000743808j -0.0201672-0.0126538j -0.00537114+0.0158561j 0.00292213-0.00822414j -0.00881879+0.00871046j 0.00309817+0.00373921j -0.0086521-0.0222248j -0.00124543+0.00104974j 0.0090387+0.00506259j -0.0210649-0.0319795j 0.0417936+0.0280879j -0.019037+0.00686194j 0.0191487-0.0279101j 0.0157147+0.00386542j -0.00818707-0.013918j 0.00378856+0.0246665j -0.00773299-0.00489265j 0.00168641+0.0213783j 0.0271245+0.0159734j -0.0171866-0.000747742j -0.000568705+0.011464j 0.00924936+0.00317087j -0.00458367+0.00470557j 0.0101296-0.02604j -0.0124502-0.0134304j -0.00698031+0.0115026j -0.00159671-0.00740155j -0.0554064-0.0218408j -0.030667-0.0125547j 0.0177985+0.0206188j -0.0125575+0.0134125j -0.0192303-0.0107824j 0.0245551-0.0153612j 0.0390082-0.00875066j -0.0148043+0.012033j 0.00858973-0.00339011j -0.000393697+0.00749609j -0.0146511+0.00352368j -0.0420001+0.00157336j 0.0149053-0.0112707j -0.0164095+0.00342711j 0.0312048-0.00653776j 0.00934469+0.0125937j -0.0420074+0.00386553j 0.0355142-0.0426161j -0.0112093+0.000658342j 0.0290797-0.0334198j -0.0204185-0.00757677j 0.014864+0.0222607j 0.000176765-0.00613042j 0.0249911-0.00824544j -0.0243974+0.0439076j 0.00425021+0.0106264j 0.0597534-0.0136999j 0.0155759-0.0373458j 0.00428302-0.00054019j -0.0328594+0.0123743j 0.00769097-0.0637005j 0.00183427-0.00368076j -0.0223769+0.0117588j 0.00683098-0.0372269j 0.0363513-0.0302835j 0.041151+0.0550022j 0.00920151-0.0953066j 0.0186717+0.0431573j -0.0339152+0.0724851j -0.0185193-0.0237264j -0.000395332-0.0659263j -0.00658007-0.0213953j 
-0.0155849+0.00189492j -0.00671859+0.0266203j 0.00569024+0.00189277j 0.00283696+0.00391535j -0.0126054-0.0212905j -0.0215422-0.0357507j 0.00126535+0.011084j -0.00976501+0.0438473j 0.0127944-0.0378226j 0.00743865+0.0118685j 0.00646391-0.0135415j 0.0170309-0.0136541j -0.0484828+0.0262128j 0.0020377-0.0166429j 0.010049+0.0245963j 0.0493621+0.0211486j -0.0450249-0.0140486j -0.00181611+0.0434539j -0.00070952+0.00447307j 0.00223788-0.0396731j -0.0706039+0.0165737j -0.03633-0.0119818j 0.00778319+0.00127663j 0.0136754+0.0230672j 0.0104908+0.0413749j -0.025752-0.00812414j -0.025614+0.0130042j 0.0198144-0.00983856j -0.0641914+0.0390212j -0.00166279+0.0112761j -0.00224545+0.0119875j 0.0103602-0.00050813j -0.0858231+0.00656509j -0.00114404-0.0108119j 0.021916-0.075357j 0.00112923+0.0494245j 0.00363472+0.0201674j -0.00505175+0.0208069j -0.00100633-0.000381523j -0.0158785+0.0095951j -0.00510758+0.00590945j 0.0532836-0.00310202j -0.00574611+0.0386728j -0.0423389+0.00326427j -0.0478498+0.0245735j 0.0650742-0.0116905j 0.00432061-0.0413247j -0.0303474-0.0567641j -0.00535375+0.0841936j 0.01822+0.0203475j -0.0788705+0.0433403j 0.0584601-0.0182808j -0.0720891+0.0101329j 0.051014+0.0795351j 0.0315445-0.071428j 0.0749102+0.0141226j -0.00575108-0.0774544j -0.034857+0.00574231j -0.0548558+0.107197j 0.015366-0.0143613j 0.120837-0.0294266j 0.0530809-0.045608j -0.0545444+0.0257326j -0.1217+0.0445252j -0.0723776-0.0847784j -0.00627533-0.0149651j -0.0891981-0.107827j 0.0204019-0.148063j -0.0297182+0.179273j -0.000734979+0.141142j 0.0486582-0.0742664j 0.0711017+0.0307207j 0.119744-0.259027j -0.00704776+0.0356624j -0.242674+0.00308978j -0.0793877+0.00149739j 0.0273629+0.026683j -0.335116-0.180696j 0.0877411+0.174588j -0.0391967-0.00995336j -0.16507+0.173733j -0.0501602+0.0110781j -0.0150508+0.0176744j -0.0228378-0.00581123j 0.0357413+0.0218928j 0.00991618+0.0217824j 0.0324424-0.0259392j 0.0436502+0.0342412j -0.0815876+0.0122587j 0.0221365+0.00334968j -0.0271644+0.0258022j -0.00485064-0.0076001j -0.0254911+0.0397886j -0.0233404+0.00445697j -0.0296861+0.00454881j 0.0485007-0.00615516j 0.0274771+0.0416879j 0.0138401+0.00607191j 0.0372881-0.092182j -0.00764733+0.00353857j 0.0135837+0.0200374j -0.00567038-0.0163281j 0.0166528+0.0151634j 0.0200762-0.0229555j -0.0144386-0.0218083j -0.018614-0.00272863j -0.0310168-0.0115484j -0.0248671-0.0659656j 5.20933e-05+0.064254j 0.00156716-0.0211007j 0.00371334-0.0135374j 0.0142372-0.0504215j -0.000744222-0.0202167j -0.0172121+0.00859149j -0.00413967+0.0213179j -0.0189051+0.00645233j 0.00796951-0.0231114j 0.0102358-0.0188885j 0.0144633-0.0685113j 0.00676754-0.0132895j 0.037224-0.0285725j -0.00597327+0.0204124j -0.0214984+0.00310079j -0.00483784-0.0349555j -0.0252262+0.0114755j 0.0218148+0.0126334j -0.0356993-0.0248456j 0.0182247+0.0010049j 0.036742+0.0283827j -0.032883-0.0194378j 0.00290833+0.00984749j 0.0208739+0.0124326j 0.000186402+0.00899653j -0.00578839+0.0031407j 0.0267164+0.0209982j 0.0243514+0.0255252j -0.0203062+0.00254231j 0.0134716+0.011583j -0.0365866-0.0181738j 0.00669999+0.0324407j 0.0484839+0.0320528j 0.0515396+0.0153102j -0.0305102-0.032868j 0.0217265+0.0113194j -0.0333897-0.0136297j -0.105464-0.0503021j 0.0293871+0.00591197j 0.0339225+0.00629899j 0.031224+0.0465306j -0.0279994-0.0344066j 0.0345311+0.00871344j 0.0114769+0.0373568j -0.00304221+0.00912987j -0.0112054-0.0358295j 0.0137843-0.0105851j 0.0224031+0.0228283j -0.0488982-0.0297524j 0.00116184+0.0208849j -0.0179109+0.0107407j -0.0460691-0.00349788j -0.0201362+0.0264759j -0.00666219+0.0203221j 0.0859924+0.0190267j 0.0495781+0.017259j 0.0334935+0.00450866j -0.0132573-0.0180716j 0.0124456-0.00475954j 0.00941079+0.0436087j -0.00181365-0.0213131j -0.040866-0.0160428j -0.00200635+0.0305294j 0.0845019-0.0966169j -0.00961865+0.0366094j 0.111056-0.0617367j -0.0137634-0.0220825j 0.0113111+0.0395679j 0.0325198+0.00884743j -0.0202014-0.0837702j 0.042502-0.0697344j 0.0657581-0.0263914j -0.0173419-0.0150754j -0.0583205+0.00577716j 0.0611149-0.0592268j 0.0658557+0.0369291j 0.0147714+0.111934j -0.0292611-0.0179775j 0.0380719-0.200244j -0.0036954+0.0205937j 0.000176076-0.0846311j 
0.0153977+0.0391546j 0.0201679+0.00590938j -0.0061838-0.0159174j -0.00647993-0.0143353j -0.0115571-0.0228971j -0.00983812-0.0135657j -0.00471565+0.0153223j -0.000296368+0.00230446j 0.00720584+0.00262177j 0.00433034-0.00441756j -0.0159194+0.0263738j 0.000933524+0.00109212j -0.07556-0.0048028j 0.0407507-0.00655411j 0.0261446+0.0259859j 0.0569007-0.0214535j 0.0112247-0.010478j -0.041369-0.0144688j 0.0525659+0.000418013j 0.0296374+0.00841947j 0.0219682-0.0512796j 0.0265086+0.0282064j 0.0343513+0.0189036j 0.0306009+0.068543j 0.00322359+0.0140292j 0.0164325+0.0179991j 0.0521181-0.0249808j 0.0319385-0.0200578j -0.0614091+0.051316j 0.0233376+0.0113271j 0.0218825+0.0168027j -0.00557901-0.00965801j 0.0222152+0.0145043j -9.33705e-05-0.0340034j -0.00120296+0.0382309j -0.00320428+0.00117517j -0.0265433-0.0228702j -0.0196261+0.0108925j 0.0229435+0.0067181j 0.00543723+0.00123459j -0.0541493-0.0140546j -0.0640181-0.0262241j -0.00556654-0.123478j 0.0684902-0.0487225j 0.0358032+0.0181013j 0.00324112+0.0285052j -0.0160344+0.0264253j 0.0390421+0.0356946j 0.0482032-0.0783927j -0.138563+0.0841628j 0.106856-0.133725j -0.0271756+0.0763679j 0.141909+0.0253052j -0.121023-0.218715j -0.147074+0.181168j -0.0512108-0.0169086j 0.155578+0.107857j 0.0563277+0.0322235j -0.0436807-0.133363j -0.0774445-0.099161j -0.0426052-0.01354j -0.00130463+0.125656j 0.0132349+0.0182011j -0.108105+0.111131j -0.173112+0.174105j -0.0468937+0.0383486j 0.304335-0.105903j -0.154558-0.169372j -0.0596009+0.127113j -0.0161137-0.0325169j 0.0720366+0.104647j -0.1913-0.256372j -0.111101-0.0252501j -0.00668689+0.118964j -0.130352-0.0740933j 0.00163002-0.0325327j 0.186892-0.115594j 0.00848572+0.0240135j 0.0202858+0.0546098j 0.0289814-0.017308j -0.0208179-0.0408771j -0.00187957+0.0168897j -0.000509536-0.01956j -0.0106775+0.0141181j 0.0243095-0.00847579j -0.0073112+0.00478254j -0.00545064-0.024677j 0.0223436-0.00523029j -0.0125035-0.0103971j 0.0629466+0.00127663j -0.0376479-0.0258675j -0.0245719+0.018966j -0.0137856+0.0123755j 0.032109-0.010344j -0.00337039+0.0125387j 0.0109677-0.0472342j 0.00888967+0.0113899j 0.0214233-0.0212678j -0.0013199-0.0228745j 0.0149032-0.0325771j -0.0245445+0.0300554j 0.0101225-0.00067282j 0.00643818-0.00585972j -0.0141177-0.0299374j -0.0209027-0.0198997j 0.0113113+0.00737415j 0.0108281+0.0274129j 0.000546865-0.0070148j -0.00203076+0.000479347j -0.0198437-0.0372709j 0.0127379-0.0651542j -0.0318465-0.016728j -0.0188626+0.0477149j -0.0355836+0.0189741j 0.000473172+0.0181245j -0.0217959+0.0255916j 0.00560808-0.0314085j 0.00748141+0.005928j 0.0452034-0.00418913j -0.0202993+0.000905382j 0.0413864+0.0141437j -0.00864131-0.00235389j -0.0351506+0.0125697j -0.0105726-0.0213404j -0.0138764+0.00497017j -0.0346011-0.0228705j -0.0187954-0.0109902j 0.0251371+0.0130474j -0.0267964-0.0158841j -0.0587171-0.037775j 0.0434591+0.0367991j -0.0177833-0.00151612j 0.0226594+0.000257398j 0.0436217+0.0289519j -0.0115504-0.00950642j 0.0104597+0.0137841j -0.0262379-0.00310136j 0.02771+0.0285269j 0.0295956-0.0222995j 0.0455673-0.0027437j 0.029754+0.0407483j 0.0145745-0.00342069j -0.00458369-0.0191308j 0.00438646+0.00927539j 0.0190531-0.0341349j -0.0232237-0.0537252j 0.00855833+0.0386878j 0.0332163+0.00878377j 0.00752814-0.0337865j 0.0134384-0.0349714j -0.0166664+0.00203344j 0.0105241+0.00861178j 0.0286201-0.0269097j 0.0329518-0.00618195j 0.00673147-0.0152645j -0.0246595+0.0330657j -0.0173669-0.0189919j -0.00821845+0.0225396j -0.0347049+0.0307373j 0.0190496-0.00781879j 0.0054942-0.0147391j 0.00390721-0.0165897j 0.0153398-0.00849554j 0.0468831-0.0210424j 0.0185188-0.0338186j -0.00180401-0.0056052j 0.0236124-0.024624j 0.02318-0.0235683j -0.000954418+0.00296523j 0.010296-0.025341j -0.0314829+0.0233757j -0.00385902-0.0215269j -0.000345504-0.0277682j 0.0589787+0.00244244j 0.00678252+0.00995337j -0.0187369+0.0199118j 0.00126779+0.0217544j 0.0239408-0.023867j 0.0217528-0.00573334j 0.0116441-0.0565084j -0.0173626-0.0106298j -0.000179142-0.0451103j 0.0420728-0.0231622j 0.0204051-0.0690924j -0.00354604+0.0571831j -0.0201459-0.00558488j -0.0160254-0.0580836j -0.0134994-0.0432108j -0.00913407+0.0236211j 
