0.0105431-0.00440616j -0.00237865-0.000673883j -0.00836898+0.00529069j 0.0192677-0.00740236j -0.00722343+0.00597386j 0.00243019+0.0034975j -0.00516825+0.0015352j 0.0196828-0.0138552j -0.00483931-0.000223949j 0.00639198-0.00618804j 0.0116413-0.0107386j -0.0119776+0.00738926j -0.0166913+0.0115638j 0.0337967-0.0138798j -0.0145026+0.00778008j -0.00471048-0.0065954j 0.000983905-0.00351021j -0.00713387-0.00107313j -0.0121451-0.00166408j 0.0387086-0.0322059j -0.0302482+0.0138064j 0.0101619-0.00793692j -0.0112052+0.0171981j -0.010411+0.00610013j -0.000117067+0.00562901j -0.0197374+0.0248886j -0.00667274+0.0119493j 0.0542962-0.053188j -0.00698244+0.016278j 0.00115292+0.00928276j -0.0192077+0.0182911j 0.0609994-0.0222036j -0.0041249+0.00521477j 0.0331585-0.0139743j 0.00232488+0.00642781j -0.0275435+0.0182839j -8.33894e-05+0.00717746j 0.0899199-0.0325507j -0.0241685+0.0692176j 0.110935-0.115324j -0.00266437-0.0191432j 0.0312863-0.0261037j -0.0203663-0.0142045j 0.0190567-0.0200764j -0.0475542+0.0192015j -0.0827902+0.0675562j -0.0274181+0.017609j -0.0304966+0.0199385j -0.00684549+0.0061132j 0.00121997+0.00816828j -0.0047452-0.000251007j 0.0128186-0.0108161j -0.0200292+0.0229204j -0.0172566+0.0128137j -0.0164537+0.0147214j -0.00202759+0.00658296j 0.0173166+0.00720151j -0.0194641+0.0149101j -0.0110103+0.0198671j -0.0100027+0.00124777j -0.00305207+0.00735608j -0.0167039+0.00709213j 0.00773509+0.000958307j 0.000553268+0.00837939j -0.01253+0.00591981j -0.0100706+0.00475279j -0.0182997+0.0111195j 0.0100267-0.00361661j 0.00794103-0.00995845j 0.0141894+0.000166651j -0.0022936+0.00576964j 0.00294411-0.0026081j 0.0122868-0.00342395j 0.00892324-0.00681115j -0.00359375-0.000103385j -0.0130063+0.002382j 0.0114416-0.0086952j -0.0100342+0.0122069j -0.00793444+0.003391j 0.00402744-0.00719158j -0.00294787+0.005679j 0.0266755-0.0228906j 0.0143636-0.0113914j 0.00519985-0.00148702j -0.00283054+0.00630737j -0.00173918+0.00626016j -0.0113602+0.00638075j 0.00600673-0.00203854j 0.00290104-0.00102735j -0.00442127+0.00333789j -0.00565314-0.000969392j 0.00741501-0.00142366j -0.00464035+0.000951602j -0.0082241+0.0001352j 0.000230473+0.00277445j -0.00613581+0.00286099j -0.0131317+0.00590937j -0.0175623+0.0115663j 0.00175864+0.00041264j 0.00124443-0.00387019j -0.00340113+0.00236605j 0.0014323-0.00466109j 0.0146799-0.00853155j -0.00460125+0.000326589j 0.0147237-0.00462634j 0.00330962+0.00232981j 0.00185257+0.00222117j -0.00464926+0.00163287j 0.00243317-0.00390922j -0.00538735+0.00193386j -0.00057757+0.00468336j -0.0101809+7.4658e-05j -0.00819373+0.0029043j -0.0017132-0.00250353j 0.0173223-0.00392792j -0.00801575+0.0026859j -0.0043385+0.00357204j -0.00551112+0.00146591j 0.000105792+0.00541927j -0.0111285+0.00195749j 0.000940813+0.0012001j 0.00270368+0.00668417j -0.00175402+0.00211009j 0.00145379-0.00414679j 0.00677341-0.00287399j -0.00634425+0.000975009j 0.00603103-0.000955608j 0.00853629-0.00483714j -0.00736073+0.00207171j 0.00940895-0.00666344j 0.00762068-0.00338352j -0.00417451-0.00150916j 0.00211093-0.00454561j -0.00124636-0.00298336j 0.00859726-0.00959049j 0.00291531+0.0030213j 0.00138515-0.000574364j 0.0105072-0.00592564j 0.00993285-0.0124847j -0.00475022+0.00174335j 0.00918456-0.000322947j -0.00667822+0.00250755j -0.00180835-0.0019134j -0.0176609+0.00938447j 0.00338236-0.000942577j 0.00212114-0.00271531j -0.00109638+0.00442434j -0.01017+0.00222598j 0.00579467-0.000270738j -0.00690797+0.00667134j 0.00491388-0.00218119j 0.00911414-0.009395j -0.0114563+0.00998169j -0.00197225+0.00307375j 0.0127497-0.00322601j 0.00102701-0.00468655j 0.00770679-0.00203673j -0.00616621+0.000932077j -0.00153209+0.00414415j 0.00891867-0.00661008j 0.00927428-0.00422863j -0.0023809-0.00470477j -0.0063304+0.00697346j 0.00946523-0.00918187j -0.00838692+0.00807924j 0.0137479-0.00460736j 0.0034437-0.00610073j 0.00375724-0.000853112j -0.0147092+0.00423577j 0.00478879-0.00495768j 0.0126072-0.0024024j 0.00276553+0.0026862j -0.0110605+0.00526595j -0.00539491-0.0035038j -0.00436321+0.00501915j 0.0129983-0.0108625j 0.0237379-0.0109602j 0.00831819-0.00387028j 0.00351615-0.00234079j -0.000825939-0.000867732j 0.00341871-0.00701548j 0.0127122-0.00646985j -0.0181346+0.00699722j -0.0125952+0.00675451j -0.00214552+0.00128731j -0.00830213+0.00164726j -0.00903328+0.00148593j 0.00829451-0.00822887j -0.0146383+0.000720437j 0.0107603-0.00379149j 0.00505186-0.00747382j 0.00963619-0.0038172j 0.019292-0.00482357j -0.00257136-0.00283753j -0.00634628+0.00498068j -0.0117033+0.000809155j 
-0.00434266-0.0106602j -0.000587909+0.00247696j 0.00504728+0.00827349j -0.00722542-0.0195049j 0.00602397+0.00726479j 0.00354121-0.00248971j 0.00164299+0.00541458j -0.0137658-0.019818j -0.000281168+0.00475321j -0.00636564-0.00651754j -0.0108038-0.0115211j 0.00731376+0.0120119j 0.0114535+0.0165512j -0.0135467-0.0338572j 0.00784934+0.0147407j -0.00658621+0.00483874j -0.00353013-0.000958823j -0.00122444+0.00709422j -0.00177255+0.0122878j -0.0319121-0.0387837j 0.0135372+0.0303706j -0.00788459-0.0102433j 0.0172675+0.0112167j 0.00585647+0.0103232j 0.0055909+2.05823e-05j 0.0247431+0.01984j 0.0120382+0.00649124j -0.0530857-0.0544042j 0.0162069+0.00694946j 0.00925312-0.00114245j 0.0181863+0.019166j -0.0218466-0.0612877j 0.00520031+0.0042421j -0.0138138-0.0332659j 0.00647445-0.00228812j 0.0178266+0.0275271j 0.00709963+5.55573e-05j -0.0320233-0.0901852j 0.0692869+0.0240712j -0.114907-0.111254j -0.019315+0.00262991j -0.0259788-0.0316965j -0.0142878+0.0205253j -0.0198932-0.019075j 0.0190798+0.0477133j 0.0671577+0.0832197j 0.0174782+0.0276447j 0.0200028+0.0306901j 0.00601936+0.00696925j 0.00819055-0.00125104j -3.30242e-05+0.00437662j -0.010961-0.0127442j 0.0229797+0.0201458j 0.0131803+0.0172733j 0.0147328+0.016443j 0.00654702+0.00219956j 0.00721859-0.0173727j 0.0146434+0.0196754j 0.0198466+0.0109011j 0.00130003+0.0099532j 0.00742434+0.00305053j 0.00683357+0.0167539j 0.00120029-0.00767498j 0.00833673-0.000534113j 0.0058953+0.0124763j 0.00488712+0.0101365j 0.0109837+0.0183959j -0.00368391-0.0101601j -0.00996853-0.00795988j 5.6696e-05-0.0140563j 0.00607984+0.00225424j -0.00249425-0.00305887j -0.0034481-0.0121814j -0.00659879-0.00904214j -0.000166387+0.00369634j 0.00247818+0.0130637j -0.00871528-0.011448j 0.0123678+0.0100497j 0.00335998+0.00780643j -0.00738293-0.0041358j 0.00571092+0.00287756j -0.0229255-0.0270181j -0.0115134-0.014654j -0.00131802-0.00523637j 0.00649851+0.00297377j 0.00627653+0.00199277j 0.00641353+0.0114323j -0.00189629-0.00616921j -0.00110849-0.00289982j 0.00327287+0.00458352j -0.000751556+0.00559348j -0.00147215-0.00727394j 0.000859366+0.00475736j 0.000187025+0.00809554j 0.00276588-8.57653e-06j 0.00266472+0.00611368j 0.00588712+0.0131911j 0.011712+0.0177665j 0.000377556-0.00176808j -0.00405694-0.00148145j 0.00256199+0.00332329j -0.0048027-0.00133738j -0.00851284-0.0149487j 0.000208912+0.00478405j -0.00485908-0.0148946j 0.00226224-0.00318578j 0.00221132-0.00193666j 0.00174257+0.00462176j -0.00387846-0.00269666j 0.00198761+0.00549827j 0.00500621+0.00054221j 0.000332733+0.0102893j 0.00308479+0.00808366j -0.00227184+0.00155326j -0.00414036-0.0173864j 0.00276024+0.00804883j 0.00385318+0.00457956j 0.0017936+0.0055701j 0.00531866+0.000130687j 0.00221367+0.0109756j 0.000924822-0.000859881j 0.00631278-0.00277339j 0.00193797+0.00185284j -0.00408089-0.00164598j -0.00298618-0.00668898j 0.00119161+0.00644751j -0.00104796-0.0061419j -0.00499072-0.00829985j 0.00213628+0.00741702j -0.00657592-0.00937106j -0.00343662-0.00786287j -0.00131974+0.00424438j -0.00394351-0.00254302j -0.00278697+0.00117976j -0.00955308-0.00916129j 0.00304383-0.00296685j -0.000739072-0.00187883j -0.00590981-0.0108586j -0.0118541-0.010255j 0.00176214+0.00454545j -0.000267364-0.00962798j 0.00300764+0.00642123j -0.000968748+0.00144279j 0.00931979+0.0179713j -0.000434708-0.00348339j -0.00273341-0.00222372j 0.0042291+0.000919678j 0.00202643+0.00958506j -0.000778365-0.00556803j 0.00605548+0.00691844j -0.00188206-0.00553464j -0.00933715-0.00881016j 0.00966603+0.0112374j 0.0029344+0.00157736j -0.00329625-0.0135888j -0.00461699-0.000755504j -0.0019144-0.00771398j 0.000896639+0.00612337j 0.00428076+0.00154503j -0.00646096-0.00908731j -0.00452164-0.00946987j -0.00420191+0.00287051j 0.00680234+0.00634676j -0.00959199-0.0093475j 0.00812985+0.00843039j -0.00450379-0.0136219j -0.00627405-0.00359777j -0.000992721-0.00383401j 0.00443137+0.0142467j -0.00600708-0.00502827j -0.00254654-0.0118331j 0.00251469-0.00253522j 0.00519768+0.0110529j -0.00326669+0.00488856j 0.00570057+0.00443678j -0.0115257-0.0128346j -0.0105664-0.0232621j -0.0041434-0.00782994j -0.00241508-0.00348248j -0.000830323+0.000965873j -0.00748136-0.00349424j -0.00727397-0.012667j 0.0069129+0.0172623j 0.00659853+0.0130949j 0.00138367+0.00211601j 0.00176657+0.00848601j 0.00222182+0.00922973j -0.00806718-0.00875163j 0.00114911+0.0140046j -0.00474346-0.0110753j -0.00764713-0.00517707j -0.00357222-0.00970189j -0.00526752-0.0191077j -0.00298619+0.00229096j 0.00515903+0.006515j 0.00104342+0.011577j 
0.00117583+0.000565421j 2.35523e-05+0.00318129j -0.00044797-0.00169449j -0.000634405-0.003461j -0.000275664-0.00289016j -0.00372378-0.00857216j 0.00088116-0.000263763j 0.000806377+0.00570707j 0.00183993+0.00454965j 0.000193939+0.00478911j 0.00545331+0.00475748j 0.000273026+0.00577026j 0.00205792+0.00121545j -0.00109739-0.0100153j -0.000549451+0.00480872j 0.00765172+0.0178797j 0.00392072+0.00247847j -0.000662459+0.00688072j 0.00534114+0.0114238j 0.00119327+0.00529636j 0.00395064+0.0142256j 0.00106592+0.00222934j -0.00540178-0.0215308j -0.0013579-0.000691772j -0.0041122-0.00536547j -0.00617363-0.0169669j -0.00642354-0.0109857j 0.0100905+0.0103078j -0.00311378-0.00847172j -0.0159936-0.0212262j -0.00376274-0.00740792j -0.0268821-0.0500117j -0.00320691-0.00618381j -0.00866026-0.0262652j 0.00138248-0.00874749j 0.00418851+0.0107659j -0.000393461+0.00260909j -0.0412275-0.0841285j -0.0490768-0.0664743j 0.015268+0.0242367j 0.0137596+0.0311645j -0.0104967-0.008292j 0.0266727+0.0406386j 0.00535882-0.000645889j 0.0191984+0.0411104j 0.00554572+0.026764j 0.0110281+0.0266999j -0.00210028+0.00967762j 0.00056591-0.00900526j 0.00223849-0.0107456j -0.025364-0.0127054j 0.0126274+0.00184978j -0.00728685-0.0104321j -0.00449803+0.00244678j -0.00941815-0.0117391j -0.00364384-0.000887637j -0.0112973-0.0299454j -5.99e-05+0.00102997j -0.00773365-0.0221443j 0.000760336+0.00338317j -0.000801814+0.000199446j 0.000419451+0.0135254j -0.0068291-0.0103218j -0.00105226-0.0111547j 0.00516776+0.00227389j -0.00260921+0.0103724j 0.00139183+0.00326784j 0.000620051-0.00819213j 0.00407951+0.00119402j -0.00478671-0.00230318j -0.00643675-0.00557789j -0.00231302-0.00671309j -0.00418719-0.00636085j -0.003981-0.0106869j 0.00217774+0.00941524j 0.00368946+0.0109673j -0.000166462+0.00559402j -0.00681061-0.00670211j 0.00309794+0.0010178j 0.00785133-0.00120624j -0.00176886-0.00348325j 0.0036324-0.00196655j 0.00043554-0.00163412j -0.00266774+0.000374146j -0.00470971+0.000779717j -0.00381712-0.00177948j 0.00396418+0.00151598j -0.00264585-0.00899023j 0.00130437-0.0143558j -0.00233763+0.00239542j -0.00201569+0.00257035j 1.32717e-05+0.00306381j 0.00378457+0.00731795j -0.00370757+0.0161751j -0.00160947+0.0015317j 0.00243996+0.000940654j -0.00411494+0.00546059j -0.00481532-0.00407517j -0.000300508-0.00316788j 0.00157572-0.00361343j 0.00154828-0.00430635j 0.00555866+0.0077843j -0.000574328-0.0089293j 0.00418819+0.00853414j -0.00455442-0.00574497j -0.000928255-0.00554466j -0.00268509-0.00778618j 0.00143686+0.0012349j -0.00192054-8.58677e-05j 9.20463e-05+0.00271444j -0.00294513-0.0075667j 0.00430737+0.00415901j -0.0037378-0.0021753j -0.000673948+0.000290065j -0.00346906-0.0100288j -0.000827651+0.00641811j -0.00235958-0.00586933j 0.00104676+0.000244313j 0.000764351-0.00128574j -0.000434674+0.00118372j 0.00080847-0.000869459j -0.00601182-0.00287866j -1.26982e-05-0.00186314j 0.00450882+0.00704729j 0.00289317-0.00316813j 0.00382634+0.00113337j -0.00424389-0.00605556j 0.00188752+0.00356315j 0.00353727+0.00540298j 0.00220351-0.00290224j -0.00165584-0.00181977j 0.00193997+0.00644861j 2.43889e-05-0.00799333j 0.00071636+0.000740368j -0.00147623+0.0046426j -0.00290881-0.0126227j -0.00262633+0.00435325j -0.000398233-0.00229549j -0.00260504-0.00525836j -0.00204332+0.0042464j -0.00163832-0.000719741j -0.000985773-0.00315052j -0.00679729-0.00676501j 0.00140393+0.00380393j -0.0027809-0.00780056j 0.00278446+0.00311252j -0.00313362+0.000512254j 0.0052105+0.00944622j 0.00477641+0.00276663j 0.000739533+0.00784637j -0.00274438-0.0154066j -0.000146919+0.000947707j -0.00290099-0.00273403j -0.00240428-0.00240567j -0.00600192-0.00674516j -0.000456228+0.0134781j -0.00533429+0.00216704j -0.00197493+0.00374383j -0.000167986-0.00564342j 0.00447957-0.00261114j 0.00226273+0.000981649j 0.00281343+0.00043449j -0.00293568-0.00225837j 0.00225233+0.00689825j -0.000141096-0.00280247j -0.00247993-0.00913207j -0.00304537-0.000878645j -0.00121789-0.00672211j -0.00351801+0.00798322j 0.00461798+0.00798366j -0.00142335-0.00840235j -0.00220209-0.00130095j -0.00119257-0.0014104j 0.00153267+0.0066094j -0.00646776-7.38387e-05j 0.0043537+0.00738352j 5.93696e-05-0.0184218j 0.00447886+0.00583478j 0.00357682+0.00440676j -0.000833696+0.00460566j 0.00343788+0.0118596j 0.00693163+0.00397695j 0.00300034-0.00178547j 0.00878415+0.00798206j 0.00339556-0.0026994j 0.000389769+0.00172574j -0.00321635+0.00473838j -0.000175786-3.77344e-05j -0.00377459+0.00748293j 0.00858352+0.00422727j -0.000107609+0.00658614j -0.000940557-0.0114543j 0.00287169+0.000844112j 0.00456697+0.00130626j -0.00256636-0.00147746j -0.00361385+0.00180925j 
0.00028079+0.00195226j -0.00406765+0.000827697j 0.00211986-0.00296588j 0.00581795+0.00107268j 0.00268675-0.000649668j 0.0102281-0.00383256j -0.00147838+0.0022308j -0.00492558+0.00267602j -0.00521132+0.00111015j -0.0040908-0.00091818j -0.00625006+0.00543141j -0.00736536-0.000688724j -0.000142785+0.00098521j 0.013465+0.00337456j -0.00698124+0.000989986j -0.0204659+0.0101479j -0.00309024+0.00338853j -0.00777284-0.00143956j -0.0142419+0.00523571j -0.00496829+0.00481194j -0.0186648+0.0025352j 0.00138093+0.00156501j 0.0207335-0.00840144j 0.00206069-0.00409665j 0.00608788-0.00397304j 0.0155546-0.0113189j 0.0123288-0.00843832j -0.00927908+0.0121109j 0.0101909-0.00420932j 0.0227671-0.0180404j 0.00785002-0.00632054j 0.0585827-0.0276557j 0.00534642-0.00417289j 0.028899-0.00842087j 0.00925384+0.000763363j -0.0123608+0.00349986j -0.00370049-0.00192542j 0.094336-0.0431377j 0.0730539-0.0566724j -0.020523+0.0234452j -0.032486+0.0149893j 0.0136067-0.0103981j -0.0448309+0.0303991j 0.00325087+0.00790817j -0.0467465+0.0220724j -0.0352106+0.0039391j -0.0323251+0.0129293j -0.0123588-0.00295559j 0.00743895-0.00182286j 0.0101039+0.00239245j 0.0163114-0.0291492j -0.00173768+0.0139188j 0.00988564-0.00804258j -0.00316479-0.00292948j 0.0120256-0.0123056j -0.00105514-0.00308719j 0.0332909-0.0133218j -0.0005973-0.00258884j 0.0210501-0.010352j -0.0057641+0.000494101j 0.000637655+0.00126881j -0.0150107-0.000668732j 0.0118706-0.00691458j 0.0104117-0.000761189j -0.00517881+0.00494685j -0.0121895-0.00233228j -0.0020882-0.000499485j 0.00849405-0.000458338j -0.00140785+0.00419992j 0.0032898-0.00424158j 0.00553128-0.00661947j 0.00751646-0.00265947j 0.00804481-0.00424886j 0.0127744-0.00383325j -0.0109967+0.00183545j -0.0110394+0.00350393j -0.00534833+0.000151562j 0.00581431-0.00739669j -0.00047079+0.00220945j 0.00180892+0.00752864j 0.00395147-0.00264956j 0.00231761+0.00485289j 0.00126542+0.000830473j -0.000509733-0.00237832j -0.00129716-0.0041813j 0.00192095-0.00420796j -0.000872231+0.00271699j 0.01031-0.00222001j 0.0146077-0.000593539j -0.00209289-0.00296966j -0.00245986-0.00178828j -0.0040007+0.00161637j -0.00787083+0.0027949j -0.0183392-0.00194325j -0.000375223-0.0023462j -0.000375109+0.00119877j -0.00640324-0.00618752j 0.00395527-0.00622627j 0.00272611-0.000520403j 0.00348594+0.000451161j 0.00414384+0.00104185j -0.00941661+0.0045457j 0.0111569-1.7115e-05j -0.0113524+0.00327383j 0.00708323-0.00380578j 0.00697144-0.00148926j 0.00829736-0.00207502j -0.00205354+0.00209063j -0.0014827+0.000754351j -0.00278769-0.000984513j 0.00821694-0.0019484j -0.00413749+0.00276747j 0.000910073-0.00425128j -0.00164604-0.00104615j 0.0102986-0.00329024j -0.00721446-0.000138746j 0.00378021-0.00429127j -0.0037295+0.00115686j 0.00102279+0.00101247j -0.00364287-0.000408549j -0.000606437+0.000618806j 0.00565105-0.00491015j 0.00268016-0.000737696j -0.00667818+0.00624961j 0.00290649+0.00249352j -0.00360285+0.00350284j 0.00775302-0.0049744j -0.00355316+0.000878619j -0.00802621+0.00367943j 0.00211728+0.00204201j 0.00255073+4.38493e-05j -0.00916725+0.00218336j 0.00844778+0.00160964j -9.10646e-05+0.000232457j -0.00418142+0.00118826j 0.0140112-0.00411783j -0.00378111-0.000456797j 0.00290874+0.00125279j 0.00313443-2.91885e-05j -0.00335228-2.84318e-05j -0.00116059+0.00431341j -0.000953555+0.000574234j 0.00368479-0.00239353j -0.00544599-0.00122639j 0.00615281-0.000802649j -0.00269611+0.00302461j 0.00092734-0.000416589j -0.00774941+0.00936187j -0.00103911+0.00509336j -0.0047229+0.00132636j 0.016207-0.00162122j -0.00198697+0.000129934j 0.00731209-0.00429053j 0.00316829-0.00203804j 0.0115546-0.00136661j -0.0134597+0.00108776j -0.00235388-0.00354256j -0.00374396-0.00156886j 0.00575247-0.00073717j 0.00157042+0.00476164j 0.000617083+0.00308113j -0.00429381-0.000112933j 0.00365044-0.00308683j -0.00411783+0.000604523j 0.00251721-0.000687154j 0.0101012-0.00257332j 0.00705553-0.00433837j 0.00804372-0.00211219j -0.00779013+0.000908281j -0.00373934+0.00106966j 0.00841969-0.00395328j 0.00246055-0.00408682j 0.00125122-0.00468242j -0.0044884+0.00497156j -0.00541988-0.00382632j -0.00609902+0.00152582j 0.0163212-0.00180996j -0.00980251+0.00236295j -0.0038506+0.00481117j -0.00533375+0.000292108j -0.012186+0.0014392j -0.00219728+0.00318608j 0.00508119+0.00291671j -0.0121114+0.00535713j 0.00278367+0.00335509j -0.00490748-0.000558835j -0.00894024-9.4843e-05j 0.00283631+0.00383675j -0.00726416+0.000668477j -0.000568438+0.00561828j -0.00556478-0.000277056j 0.0112912-0.000121711j -0.00145099+0.00157842j -0.00054512+0.00325348j 0.000509665-0.00206348j -0.00148129-0.00256475j 
-0.00296057+0.00148198j -0.00115244-0.00269096j 0.00407777+0.000328858j -0.00416845+0.00556235j 0.00198688-0.0010506j 0.00287304+0.00631838j 0.00153106-0.00279681j -0.00594643+0.00142455j -0.00083225-0.00539356j -0.00209829+0.00218956j -0.00385356+0.000333861j 0.000235797-0.00606001j 0.00326467-0.00133448j -0.00657714+0.0126396j -0.00145184-0.00622538j -0.0113573-0.0119244j -0.00257715-0.00153995j -0.000266123-0.00284423j -0.00561106-0.0101569j -0.0123123+0.00561715j 0.00349973-0.016963j -0.00457051+0.00584937j 0.0155399+0.00368065j 0.00664491+0.00152928j 0.0020889+0.00405062j 0.0198616+0.0026394j 0.00692106+0.000580528j -0.0196176+0.0105326j 0.0078818+0.000693932j 0.0180942+0.0130606j 0.0106675-0.000518981j 0.0191464+0.0460917j 0.00404703+0.00191052j 0.00498986+0.0194819j 0.00548098+0.00605007j -0.00144247-0.0111629j 0.00270066-0.00583637j 0.0314363+0.0629224j 0.0639595+0.0291714j -0.0516036+0.0253388j -0.0148807-0.0115087j -0.00186949+0.0203842j -0.03268-0.021643j -0.00777406+0.00466026j -0.0209774-0.0315344j 0.00882635-0.0414515j -0.0060132-0.0201541j 0.00793945-0.0134111j 0.00216429-0.0060583j 0.000738644-0.00269175j 0.0213199+0.0176028j -0.006566+0.000466752j 0.00698332-0.00352526j -0.00224976-0.0055944j 0.0132162-0.00170402j -0.00364486-0.007528j 0.018008+0.0180359j 0.00816993-0.000680179j 0.0131363+0.00156439j 0.00174921-0.00930317j -0.00269828+0.00103872j 0.00249524-0.00689289j 0.00538163+0.00706623j -0.00525607+0.00134251j -0.00251542-0.00781176j -0.00110424-0.00966968j 0.00968805+0.00151963j 0.00677515+0.00365899j -0.003787+0.000301157j 0.00509644+0.00053644j 0.00448695-0.00216564j -0.000257952-0.000874303j 0.00281093+0.0105846j 0.000153816+0.00712648j -0.00257071-0.00684656j -0.00331411-0.00378283j -0.00391018+0.000555739j 0.0052513-0.00199913j 0.000709142-0.0017959j -0.00114481+0.00280117j 0.00303157+0.00246207j -0.0114465+0.00294857j -0.00249255-0.00189867j 0.000957008-0.00305605j -0.00362713+0.000310138j 0.00744844+0.00226788j 0.00128395-0.0036999j -0.00230989+0.00595176j 0.00627581+0.002275j -0.000216303-0.000340251j -0.0046038-0.00116908j -0.00441463+0.00203496j 0.0043001-0.00533094j -0.0086144-0.00932453j 0.00288779+0.000762677j 0.00489992-0.00204111j 0.00349709-0.00561912j 0.0109359-0.0022921j 0.00165446-0.00409375j -0.00104871-0.00394049j 0.00244853+0.000829365j 0.000178233-0.00646709j -0.00485843+0.00638617j 0.000692156-0.0142962j -0.00449064+0.00607276j 0.00229397+0.00399045j -0.00325811+0.00594491j -0.000742674+0.000892914j -0.00975585-3.10583e-05j 0.00240424-0.00260329j 0.00416259+0.00198179j 0.00252489-0.00422936j -0.000399652-0.00248551j -0.00140371-0.00330579j -0.00080305+0.00368057j 0.00313586-0.00216606j 0.00593464-0.00603259j -0.0026857-0.00994608j 0.00314612-0.000384548j 0.000269356-0.009859j -0.00100878+0.000548114j 0.00147922+0.00678234j 0.000421945+0.00106551j -0.00902626+0.000299229j -0.00286876+0.00519251j -0.000144004-0.00832938j 0.00591027+0.00795933j -0.00201975+0.000715599j -0.00515916-0.00985645j -0.00163675-0.00183579j -0.00280323+0.009432j -0.00659739-0.00712899j -0.00543571-0.000376316j -0.00042131+0.00293504j -0.0065278-0.00258241j 0.00278686+0.00160991j -0.0045321+0.00310485j -0.00890913+0.00354999j -0.00999513-0.00310405j 0.000565679-0.00281364j -0.00521719+0.00483211j 0.000788596-0.00701229j -0.00482966-0.0060419j 0.00514731-0.0108511j -0.00403884-0.00281548j -0.00171801-0.00559236j -0.00351994+0.00120026j -0.00822778-0.00267744j 0.00705641+0.00456646j 0.00456239-0.00099571j -0.00494237+0.00106228j -0.0027143+0.000622523j 0.00535717+0.00365157j -0.00351714+0.00210061j -0.00510551+0.0135881j -0.0075957-0.0017501j -0.00605173+0.00404283j -0.00279893-0.00332953j 0.00579595+0.000758601j -0.00477959-0.0032809j -0.00442847+0.00512394j 0.00408232-0.0109903j 0.00492101+0.00551346j -0.000811406+0.00386587j 0.00860026-0.000303129j -0.00262894+0.0103436j 0.000826435+0.0122892j 0.00100737+0.00685818j -0.00498388-0.00503751j -0.00218678+0.0041234j 0.00669354+0.00855872j 0.00713187+0.00265234j 0.0015094-0.00487461j -0.0020575-0.000455652j -0.00513929-0.00809748j -0.00589572-0.00393938j 0.00078384+0.00482255j 0.00106095-0.00267858j -0.00383499-0.000868575j 0.0013969+0.00296895j 0.000502446-0.00351518j 0.00130362+0.00642351j 0.00366246+0.00157264j 0.0118653-0.00655279j 0.000940144+0.000142971j 0.00294664-0.0110162j -0.00399793-0.0090488j -0.00896084+0.00395163j -0.010665-0.00843094j 0.000153775+0.00660162j -0.00359934-0.00100419j -0.00289624+0.000489233j -0.00214342+0.00319157j -0.000357973-0.00251596j 0.0024543-0.000578694j -0.000540884-0.00226257j 
