0.0086448+0.00850616j -0.00825862+0.0212026j 0.0492115+0.0423883j 0.00614787-0.00776649j -0.00687258+0.0130752j 0.00349906+0.0256554j -0.00188032+0.00515707j 0.00453319-0.0407351j -0.0153065-0.00995481j -0.0835215-0.0965829j 0.014412+0.0482159j 0.00602747+0.0294394j -0.0020752-0.0206246j -0.00684365-7.76373e-05j -0.0011979+0.0221757j -0.0198337-0.0520808j -0.00297574+0.00354169j 0.0269116+0.0201761j 0.00694173-0.020363j -0.00928601+0.0128288j -0.031021-0.00355981j 0.014237-0.000982412j 0.0123379+0.00514819j 0.00298887+0.0159969j 0.00103743-0.0266169j 0.000869333-0.0139407j -0.0127971-0.0310687j -0.000129438+0.0109961j 0.00384564-0.000165441j 0.00309172+0.00890421j -0.00138448+0.000616075j -0.00604173+0.000486341j 0.00304684+0.00357554j 0.00658381+0.00371678j -0.00714374+0.00471278j -0.00451029-0.0031895j 0.00282337-0.000932015j 0.00183446+0.00221409j -9.80381e-05-0.00660052j 0.00056253-0.00241096j 0.0019356+0.000150186j 0.000891624+0.000140057j -0.00298037-0.000560242j 0.00255227+0.0027206j -0.00485399-0.00469359j 0.00161016+0.000172047j 0.00223721+0.00117575j -0.00148285-0.00327664j 0.00327555+0.00158867j 0.00332999-0.000464123j 0.00248228+8.24477e-05j 0.00261614+5.75291e-05j -0.00331069-0.00302988j 0.000927994-0.00105848j -0.000127231-0.00061223j -0.000101793+0.00417257j -0.00541056-0.000380659j -0.00256458-0.000969447j -0.00436805+0.00717583j 0.00195183+0.00250335j -0.00112602+0.00201129j -0.000220525+0.00458621j -0.00165591-0.00311013j 0.00146917-0.00245526j -0.00166044-0.000577954j 0.00234055-0.0032386j -0.00295556+0.00265311j -0.00298084+0.00409302j -0.0044893+0.00313881j -0.000946317-0.00117444j -0.00112248-0.00228235j -0.00312004-0.000859724j 0.00264081+0.00161263j -0.00210428-0.00564125j 0.00121749+0.00338479j 0.00173618+0.00125572j -0.00186462-0.0018962j -0.00395886+0.00180207j 0.00240441-0.00152268j -0.00473046-0.000528503j -0.00432084+0.00105087j 0.0015131-0.000132679j -0.00234458+0.000711128j 0.00187875-1.84812e-05j 8.0111e-06-0.00114706j 0.00149711-0.000956869j -0.000103144+0.0016769j 0.00189757+0.00226851j 0.000377369-0.000907411j -0.00123787-6.6429e-05j -0.00234586-0.00112289j -0.00125949+0.00163668j 0.00240044-0.000938553j -0.00103455-0.00178714j 0.00137601+0.000453965j -0.00091922-0.000527768j -0.00276879-0.00353672j -0.00162665-0.000110353j -0.000617832+0.000146301j -0.000904023+0.000370063j -0.000674726-0.00124856j 0.00181329+0.00129057j -0.00310791-0.000582434j -0.00312285-0.00339218j 0.00182186-0.000211051j 0.00217506-0.00216627j -0.00144904+0.000999829j 0.00232929+0.00190097j 0.00416145+0.000224238j 0.00446216+0.00125504j 0.00258164+0.00569529j -0.00784185-0.00447893j 0.00582454+0.00268147j 0.00428552+0.00123471j 0.00161519+0.0012418j 0.00230367+0.00154873j 0.00213285+0.00150722j 0.00510955+0.00350156j -0.00239223-0.00229163j 0.00217212+0.00202493j 0.00119915+0.000245645j 0.000172616+5.61123e-05j -0.000374486-0.000508772j 0.00436575+0.00237331j -0.0019313-0.000852663j -0.000661793-0.000556278j 0.000960376-0.00113479j 0.00236596+0.00200504j -0.000608896+0.00048828j 0.00283435+0.00309852j 0.00152133-0.00112601j 0.00142899-0.00233031j 0.000637013-5.07443e-05j 0.000167568+0.00125364j -0.00302743-0.00262315j -0.00713071+0.00245872j 0.00193008-0.00127142j 0.00511571+0.00097395j 0.00478509-0.00291405j -0.00139099-0.00129174j 0.000346124+0.00575896j 0.000719712-0.002278j 0.00670561+5.85915e-05j -0.0099164-0.00712738j 0.00537468+0.00290959j 0.00071453+0.000523209j 0.00141811-0.00102541j -0.00719577-0.0042172j -0.00315699+0.000483332j 0.00289844+0.000724414j 0.00963903-0.000849925j 0.000119493+6.87257e-05j 0.00194239+0.00186935j -0.00287775+0.00390268j 0.000903878+0.00095138j -0.000303574+0.000168559j 0.000300313+0.00323051j 
0.0348367+0.00416311j -0.0168677+0.0151541j 0.0866598-0.0246629j -0.0315771-0.0238591j -0.00447884-0.00119787j 0.0452709+0.0177273j -0.037147+0.000196404j -0.0232694-0.0334369j -0.0325776-0.0109068j -0.0184401+0.0626061j 0.0510097+0.0397586j -0.0195216+0.0193261j 0.00203746-0.0221572j -0.0190327+0.0102828j -0.00759615+0.0263966j -0.0113553-0.0244366j -0.000125654+0.00558128j 0.0182147-0.0217123j 0.0450991-0.0300304j 0.0289921+0.00136061j 0.0238548+0.00986782j -0.013908-0.0119683j 0.00684776-0.00646342j -0.00989771+0.00887664j -0.00731237-0.0138714j 0.000783406-0.00371748j 0.012094-0.0268454j -0.00306649+0.00607914j 0.00434263-0.000255426j 0.00304103+0.000144719j -0.000248373-0.00132903j -0.000415018-0.00069836j -0.00257361-0.00411757j -0.00263622-0.0060151j 0.00450721+0.00555436j 0.00309531-0.0025271j 0.00107207-0.000151646j 0.000530673-0.000550508j -0.00185815-0.00345754j 0.00363496-0.00539325j -0.00147263-0.000743846j 0.00516073-0.000958096j 0.000581322+0.00111885j 0.000695153-0.00049601j 0.00171038-0.00415765j -0.000715362+0.00130966j 0.000737003-0.000966357j 0.00168027-0.000164682j 0.00202227-0.00285196j 0.00376782-0.00633376j 0.00101673-0.00361885j -0.000370944-0.0022223j 0.0015438-0.00145171j -0.00271755-0.000164353j 0.000292685-0.000732558j 0.00238594+0.000287432j 0.0059578+0.0040857j -0.00196062+0.00502511j 0.00954601+0.00876014j 0.00272439-0.00270267j -3.28957e-05+0.00364507j -0.00303892+0.00333144j -0.00425343+0.000160938j -0.00407275-0.00309518j 0.000330098-0.00070279j -0.00435996-0.00658749j 0.00254943+0.00520421j 0.0038186+0.00210335j 0.00239323+0.00528912j 0.0039258+0.00166575j 0.00224224-0.00223544j 0.0016083+0.000243108j -0.00114861-0.00140493j 0.00225653-0.000459599j 0.000222743+0.000333359j 0.00285442+0.00208356j -0.00200615-0.000537406j 0.00346138+0.000103937j -0.00386668+0.00379671j 0.00335674+0.00360083j -0.00443181+0.00294146j 0.00331729-0.000562742j 0.000485872+0.000958804j 0.000299839-0.000549824j -0.000368098-0.00020729j 0.000764317-0.000898668j 0.00301134+0.000401524j -0.00109839+0.000158846j 0.00294094+0.000572397j 0.00602407+0.00248418j 0.00409255-0.00107466j 0.00120466+0.0011041j 0.00492019-0.00194086j -0.00255085+0.000663668j 0.00275639+0.000223894j -9.22871e-05+0.000522172j -0.00815513+0.00252617j -0.0033356+0.00168523j -0.00103275-0.000106491j -0.00104766+0.00033374j -0.00268429-0.000119306j 0.00136863-0.000234823j -0.00745914+0.00238657j -0.00458205+0.00132844j 1.94477e-05-0.000899138j 0.00183985+0.0013985j 0.00132605-0.000580655j -0.000501423-0.00184399j -8.9262e-05-0.00409541j 0.000999841-0.00288664j 0.00305512-0.00280004j -0.00197069-0.000235669j 0.000679618-0.00132702j 0.00410149+9.76435e-05j 0.00222495+0.000233809j -0.00179156+0.00165369j 0.00301211+0.000853877j 0.00273793+0.00424771j 0.00149403-0.00268201j -0.00502155+0.00211588j -0.000217209-0.000599256j -0.000744166-0.000174571j -0.000287852+0.000806828j -0.000715987+0.000346075j -0.00294251+0.0010536j 0.00452572-0.00076935j -0.000260303+0.00341457j -0.000284134-0.000891407j 0.000361851-0.000729046j 0.00153304-0.00236423j 0.00269047-0.000307855j 0.000496432-0.00348516j 0.00107129+0.000268189j -0.00146076-0.00095161j -8.53405e-05+0.0027875j -0.00413715+0.00534138j 0.00148602-0.00141329j 0.00088961+0.00396721j -0.000513508-0.00247119j 0.000238822+5.20916e-05j -0.00218857-0.00683825j -0.00198617+0.00226695j 0.00833368+0.00340256j 0.00397687-0.000867528j -0.00468185-0.00214928j -0.000415372+0.00086034j 0.00189286+0.00222081j 0.00186766+0.00135785j -0.00275793-0.00275668j 2.15952e-05-0.00179034j 0.00429506+0.00372211j -0.000105423-0.000469613j -0.00233402-0.00275177j -0.00667757-0.00491057j -0.000416824-0.0016895j 0.000452714-0.000218895j -6.7253e-05+0.000555926j 
0.0242335-0.0152924j -0.032451+0.0287039j 0.0563137-0.0184977j -0.028269+0.00469318j -0.0652249-0.00582823j 0.0106358+0.0294599j -0.0860763+0.0515928j -0.0569002-0.0450437j -0.0401912-0.00903912j 0.0414764-0.146164j 0.00612663+0.0223711j -0.0356377+0.0185461j -0.0121876+0.0125616j -0.0268934+0.0238598j -0.0318814-0.00811595j -0.00824211+0.0238765j -0.0217281+0.00112694j 0.0812097-0.0327489j 0.0534977-0.0526057j 0.0524997-0.0111961j 0.00632819+0.0171795j 0.00136907+0.00474348j -0.00504666-0.0170147j 0.00272086-0.00288669j 0.0216954-0.00233997j 0.0184208+0.0136238j 0.0175254-0.00602909j -0.00902941+0.00980738j 0.0039817+0.00562473j 0.00124425-0.00216385j 0.00619764+0.00366923j -0.00532671+0.000853767j -0.00199212+0.00487617j -0.00806908+0.00598284j 0.00324912+0.000785983j 0.00526081-0.00659739j -0.000889421+0.0033281j 0.00128914-0.00896125j 0.00932671-0.000188701j 0.00101191-0.002176j -0.00125782+0.00120726j 0.0026172-0.00116552j -0.00022867-0.00298203j -0.00100943+0.000270805j 0.0039536-0.00311239j -0.00173573+0.00500341j -0.00301542+0.00622189j 0.0014217-0.000587762j 0.00117033+0.00255998j 0.002334-0.00325206j 0.00302553+0.00162469j -0.00245879+0.00161933j 0.00158333-0.00462487j 0.00249926+0.00362594j 0.0016558+2.35698e-05j 0.00171237-0.00516244j 0.00531743+0.000100961j 0.00445974+0.0040932j 0.0120497-0.00135119j 0.00719351-0.00500755j -0.00626039+0.00496944j 0.000224198+0.00451571j 0.00158699-0.00176747j -0.00300796-0.00111911j 0.00165062-0.00962385j -0.00268893-0.00414126j 0.00095924-0.00491636j 0.00210472+0.00595239j -0.000515852-0.00532993j 0.00882595-0.00285914j 0.00562741-0.000249071j 0.000522227-0.00157461j -0.00473546+0.00175114j 0.00432664-0.0104611j 0.00359897+0.00519449j 0.00339466-0.00278343j 0.00156405+0.00229281j -0.000424733-0.00143874j 0.00181122+0.00114875j 0.00760518-0.0057044j 3.95167e-05+0.00886061j -0.00194396+0.000668577j 0.00101436-0.00105425j 0.000739249+0.000536245j 0.000547869-0.000208824j -6.30818e-05-0.000562783j -0.00233683-0.00172414j -0.00277845+0.0020732j -0.00222901-0.000309567j -0.00734552-0.00437576j -0.00483759-0.00566284j 0.0012565-0.000679575j 0.00521082+0.00142609j -0.000509405+0.0014182j 0.00337293-0.000832235j -0.00262082+0.0028644j -0.00118875+0.00300293j -0.00178497-4.54428e-05j 0.000283786+0.00211317j -0.000860418+0.00190863j 0.000833053+0.00405122j -1.98283e-05+0.00124305j 0.00193323+0.00329908j -0.000741111+0.000420132j 0.00136544+0.0023455j 0.00220588+0.00215785j 0.000272913-0.00280181j 0.00141918-0.00171792j 0.00344394-0.00279468j 0.00632555-0.00264465j 0.012582-0.00130047j -0.00478579+0.0106921j 0.000809867-0.00683699j 0.00254655-0.00836074j -0.000811812+0.000793102j -0.00529409+0.00287019j 0.000363377+8.8102e-05j -0.00195797-0.00310792j 0.00340227+0.000997419j -0.00689051-0.00455394j 0.000109662+0.000702317j -0.00097486+0.000868318j -0.000659108-2.27675e-05j 0.00113521+0.000807607j -0.00756229+0.00355058j 0.00653757-0.00525314j -0.0037906+0.00386753j -0.00209031+0.00220178j 0.00150147+0.000571879j 0.002244+0.00144216j 0.00789794-0.00218597j -0.00362657+0.00119247j 0.00419689-0.00114415j 0.000323881-0.00148244j 0.001596-0.00542417j -0.0111898+0.00121581j -0.00203419-0.00814158j -0.00107466-0.00327493j -0.00321525+0.000193917j 0.00100203-0.00038449j 0.00978948-0.00176229j -0.00636012+0.00361132j -0.00738439-0.0140977j -0.0103471+0.00679126j 0.00635505+0.00351505j 0.00214851-0.00077469j -0.00672976-0.00507654j -0.0127103-0.00223719j 0.000383607+0.00581121j 0.00541644-0.00219775j 0.00465845-0.0151801j 2.41902e-05+0.000302799j 0.0118441-0.00500089j 0.00582851+0.00459075j 0.00260229+0.00219216j 0.00387426-0.000914762j -0.00443519+0.00302802j 
0.0297743-0.0189474j -0.0249353-0.0301581j 0.0623364+0.0593237j -0.0150987+0.0536901j 0.0617598-0.0461927j 0.0706809-0.000327683j -0.0543422-0.0466261j 0.044126-0.0325647j 0.00126915+0.07583j 0.044789-0.014298j 0.0653561-0.0860456j 0.0188855+0.00371563j -0.0268121-0.0180656j -0.0218934-0.00922682j -0.0134505+0.02127j -0.0307626-0.0424377j 0.00778183-0.0134357j 0.0632242+0.0286202j -0.0346211+0.0153007j -0.0534916-0.00994085j -0.152345-0.0489771j 0.038456+0.0213555j 0.0217418+0.0246664j 0.0314696+0.0283028j 0.00538595-0.00523043j 0.00614201-0.0108197j -0.0163264-0.016853j -0.0110599+0.0066058j 3.63872e-05-0.0143748j 0.00776353-0.00976154j -0.00448883+0.00629969j -0.011218-0.00456952j 0.00145496+0.0118069j 0.000375498+0.00830071j -0.00454283+0.00826035j -0.00049915-0.0101872j 0.00237703-0.00393937j 0.00281907+0.00269962j -0.00302384+0.00195102j -0.00351039-0.00258429j 0.00168395+0.00111865j 0.000942194-0.00768346j 0.00472241-0.00485021j 0.000967333-0.00220992j -0.00422401+0.00127885j 0.00351694-0.000388291j 3.60364e-06-0.00962332j -0.00139055+0.000250579j 0.00535342-0.00813634j 0.0080585-0.00553329j 0.00362051+0.00998215j 0.0054013+0.000752123j -0.00465463-0.0038658j -8.32358e-05-0.0054135j 0.00163868+0.00289525j -0.000812921+0.00500924j -0.011648+0.00397137j -0.00713463+0.0043699j -0.0190997+0.00745832j -0.00252692-2.11826e-05j -0.000762348+0.00140153j -0.00334986+0.00388622j -0.00578058+0.00693559j 0.00405135-0.00484151j 0.000625628-0.00427902j 0.00518474-0.0033085j -0.0040514-0.00119262j -0.012396-0.00212146j -0.00071267+0.00726786j -0.00253281+6.21478e-05j -0.000584117+0.00342376j -0.00333195+0.00279541j 0.00471734-0.000173869j -0.00587151+0.000605956j 0.000766717+0.00260996j 0.000509727-0.00243696j 0.00420665+0.00121584j -0.00211625+0.00526258j -0.00460084-0.000568614j -0.00233067+0.000380989j -0.00228337-0.00129335j 0.000220253+0.00246651j -0.000845802+0.00170766j -0.00102415-0.00188619j 0.000618887-0.00209873j -0.000678804-0.000724744j 0.000315058+0.000880877j 0.00221055+0.000281894j 0.000874349-0.00113127j -0.0033966-1.59525e-05j -0.00561322+0.00245946j 0.00376385-0.00151298j 0.00448046-0.00425809j 0.000363972-0.00113496j 0.000600762-0.00283682j -0.00123135-0.00192129j 0.000195626-0.00406561j -0.000342955-0.00245336j -0.00175107+0.00150983j -0.00115078-0.00359965j -0.00193571-5.98625e-05j 0.00296959+0.000439988j -0.00371997-0.00142775j -0.00333148-0.00319926j 0.00106197+7.44542e-05j 0.00838049+0.00400189j 0.00145192-0.00278139j -0.00307095-0.00225989j -0.000910379-0.00445319j -0.00146315-0.00585617j 0.00233341-0.00903932j 0.00222192+0.00497737j -0.000432873-0.00357008j 0.00508454-0.00718255j 0.00141865-0.0023676j 0.000430907+0.00118958j 0.00423227-0.00107425j -0.00135946+0.0007052j 0.00114368-0.00392477j -0.00201149+0.0105634j 0.00166725+0.00160191j 0.000188137-0.000799515j 0.000654194-0.000328033j -0.00105588+0.00104096j -0.00370994+0.00055466j 0.000469893-0.00409499j 0.004239-0.00284899j -0.00469075-0.001119j 0.00276996+0.00293667j -0.000683359+0.0038358j -0.00547557-0.00106479j 0.00441571-0.00620817j -0.00199447+0.000957653j 0.000275905-0.000302165j 0.0043164+0.00150558j 0.00538619+0.00883116j 0.00471662+0.00479444j 0.000630645+0.0017973j 0.0039074-0.00148871j 0.0044131+0.00316328j -0.00773893-0.00372798j -0.000500273-0.000158349j -0.0136717+0.000322493j 0.00799536+0.0126123j 0.00114058-0.0079323j -0.00176172-0.00191509j -0.00552054+0.00476209j -0.00234616+0.0139358j 0.00367812+0.00137455j 0.00493045+0.000489623j -0.0123644-0.0092118j -0.000453603-2.10278e-06j -0.00162808-0.00838421j 0.00307023-0.0040438j 0.00187767-0.00469569j 0.00365358-0.00414237j 0.001319+0.000471192j 
0.00899125+0.0585301j -0.011051-0.0125001j -0.0352379+0.0421041j -0.0775434-0.041262j 0.141892+0.0966758j -0.0657897+0.021689j -0.0968319+0.0580918j -0.21299+0.0679444j -0.0312051-0.00998546j 0.0157658+0.0658097j 0.0943675+0.0688035j 0.0269027+0.0163647j -0.0426715-0.00680162j -0.00553206+0.0154764j -0.0152028-0.0436317j -0.0411476+0.0438155j 0.00580099+0.00172336j 0.025555+0.0139166j -0.0146914-0.103383j -0.0159089-0.0331554j -0.101843-0.0548883j 0.0279029+0.0186275j -0.00868829-0.00165081j -0.00315768-0.0138314j -0.0205295-0.00258665j -0.00806611+0.00690761j -0.0210442+0.0012894j 0.0011923-0.0108994j 0.00246369+0.0126726j 0.00707208+0.0157736j -0.000195745-0.00704444j 0.00304861-0.00516368j 0.00258935+0.000712946j -0.00486411+0.0026904j 0.00412827-0.0108899j 0.00904809+0.0149859j 0.000485642+0.00722732j -0.0100356-0.0123872j 0.00640908-0.000906165j -5.20623e-06-0.00247954j -0.00136096+0.00498323j 0.00573048+0.00589088j 0.00955257+0.00321931j -0.000249629+0.00197048j -0.00600106-0.00266446j -0.00325795+0.00518023j 0.00232806+0.00594415j -0.00464371+0.00584933j 0.0122641+0.0016188j 0.00918761+0.00322772j -0.00299182-0.00660265j -0.00297847+0.00381502j 1.5647e-05-0.00464057j 0.00290728-0.00338655j -0.00155117+0.000927149j 0.00269418-0.00856852j -0.00379326+0.000313874j -0.00685623-0.00805532j -0.00524203-0.00848628j 0.00793019+0.0125166j -0.00470323-0.0158404j -0.00305892-0.00379426j 0.000736683+0.00374273j 0.00668775+0.00763396j 0.0117156-0.00329978j 0.01393+0.00500447j -0.00166966-8.85885e-05j -0.00974749-0.00963028j -0.0024286-0.000424646j -0.00461656+0.00350469j -0.000883536+0.00393994j -0.00658061-0.00516858j 0.00411519+0.00512199j -0.00725478+0.00816136j 0.000896789+0.000219657j -0.000358256+0.00490032j -0.00053647-0.00155144j -0.00224955-0.00283414j 0.00736827-0.00244085j -0.00538455-0.00210997j -0.00281954-0.00541193j -0.00116769-0.000361946j -0.00211784-0.00280568j 0.000206521+1.20263e-05j 0.000413966+0.000539841j -0.00110049-0.00124374j 0.000727339-0.00222596j -0.00117299+0.00367033j -0.000641589+0.00135617j -0.00125999-0.00325301j -0.000844451+0.000385665j 0.00360506+0.00535828j 0.00669976+0.00138419j 0.0014776+0.0036598j -0.000929844-0.00325463j -0.000173272+0.00255105j -0.0161872+0.000695651j 0.000221115-0.000153876j 0.00692591+0.00457995j 0.00416955-0.00131014j 0.00386633+0.00576873j -0.00588712+0.00403493j 0.00538076-0.00258938j 0.00976647-0.000386782j -0.00359592+0.000173491j -0.00942784-0.00422406j 0.00462341+0.00173904j -0.00310296+0.00200446j -0.00313301+0.000707641j -0.00337911-0.000533354j -0.00174156-0.000970757j 0.00284546-5.30121e-05j 0.00161438+0.00289781j 0.00370521+0.00168786j -0.00135652+0.00214812j -0.000143016+0.00466259j -0.00134123+0.00238324j -0.00511226+0.000306515j 0.000683356+0.00227086j -0.00215095-0.00679792j -9.06406e-05+0.000306134j 0.000566849+0.000946927j 2.11362e-05-0.000347148j -0.00236702-0.00368009j -0.00265665+0.0055958j 0.00808545-0.00229498j -0.000969043+0.00365471j -0.00150783+0.00356891j 0.00331957-0.00290574j 0.0153669+0.00175656j 0.00124177+0.00320767j -0.00356972+0.00266314j -0.00108821-0.0027764j 0.00112921+0.00116154j 0.0116212-0.000709918j -0.0039646+0.00681718j 0.00993609+0.00233345j -0.000466535-0.0123821j 0.0146263+0.0154367j -0.00219906-0.00489782j 0.00205346+0.00430129j 0.00345121+0.00548187j 0.000336765-0.000238123j 0.00546702-0.00501359j -0.00102543+0.00390996j -0.00167666-0.000889556j -0.000619371-0.00278561j -0.00259129-0.00914129j 0.00277459+0.00184867j 0.00325062+0.00100674j -0.00907703+0.00144887j -0.000557536+8.82602e-05j -0.00243186+0.00165617j -0.00179003+0.00103415j 0.00196636+0.00515874j 0.00340093+0.00460264j 0.00378692+0.00219779j 
0.051767+0.0256505j 0.00872028-0.000196106j 0.0185826+0.0334275j -0.044762-0.0118762j 0.0484827+0.010029j -0.00771004-0.0286764j 0.0266103+0.0633768j 0.052881-0.0400601j -0.0846741+0.0128255j 0.0108527-0.0197768j 0.112138-0.0169182j -0.000727866+0.00707808j -0.0221453+0.0291247j -0.0076101+0.00249671j 0.00459821-0.00108222j -0.0354692+0.0125084j -0.00756794+0.00913338j 0.0635441-0.0721894j 0.0240468+0.0144211j 0.127779-0.00460199j 0.115043+0.0402656j -0.0420256-0.0167103j -0.0192556-0.0109137j -0.0183159-0.00100286j -0.0396316+0.00291989j 0.0110968+0.0147637j -0.0155109+0.00041968j -0.00311992-0.00658013j 0.0226816-0.00697022j 0.0210818-0.00241559j -0.00119912+0.0079313j 0.00492954+0.00206701j -0.00457653+0.0094863j 0.000435785+0.00489296j 0.00079588+0.00916058j 0.000291473-0.00244251j 0.00187914+0.001047j -0.00736183-0.0108005j 0.00543578+0.00202363j -0.00258252-0.00390993j 0.000293981+0.000580117j 0.00657036+0.00229102j 0.00833863+0.0029903j 0.00478542-0.00135656j -0.00783541-0.00251613j 0.000447321-0.00514201j 0.00168712-0.00275749j -0.00281271-0.00762371j 0.00486368+0.00355821j 0.00589792+0.00577448j -0.00546507+0.00609232j -0.00125012+0.00255794j -0.00170259+0.00590853j -0.00166999+0.00300127j -0.00289446+0.00113246j 0.00683394-0.00670038j -0.00735361-0.00864623j -0.000581071-0.00100007j 0.0109157-0.0174009j 0.0102515-0.00689267j -0.00814895+0.00161086j 0.00489398-0.00559077j -0.00468578-0.00379168j 0.00078546+0.00220171j 0.00044054-0.00141477j -0.00488393+0.00810488j 0.00615079-0.00975599j 0.016806-0.00417474j -0.00394616-0.0112436j 0.00397841-0.00750245j -0.00263694-0.00010767j 9.93398e-05+0.000463889j -0.000489472+0.00246974j -0.0149453-0.00307043j 0.00602429-0.00658602j 0.00086559-0.00554466j -0.000608354+0.00638523j -0.00323519+0.00143733j 0.0126437-0.00398701j 0.00201434-0.0119116j -0.00414916-0.00346358j 0.00697706+0.00436896j -0.00176741-0.0039253j 0.00114304-0.000717187j -0.00133797+0.00156402j 0.000587368+0.000494026j 0.000653859-0.000594999j 0.00234318-0.000350049j -0.00235195+0.000847943j -0.00299486-0.00142872j -0.00102582-0.000880922j -0.0045193-0.000988966j -0.00402333+0.00647247j 0.00122445+0.000285785j -0.000521782-0.000583746j 0.00107775+0.00110392j 0.0011239-0.00266318j 3.83145e-06-0.000717243j -0.00313674+0.00260466j -0.00222729+0.000611883j -0.00177019+0.00263526j 0.000518295-0.00186855j 0.00126664+0.00444833j 0.000617336+0.00589276j -0.00337399+0.00330728j -5.89986e-05-0.000140429j 0.000241718-0.00288311j -0.00462484+0.000902504j -0.00650859+0.000521565j -0.00631475+0.000294213j -0.00962869-0.00739806j 0.00468109+0.00185365j -0.000761741+0.00126134j -0.00156352-0.00224832j 0.00390746-0.000767808j -0.00276459+0.00394418j 0.00471773-0.00219874j -0.000914782-0.00296425j 0.000940191-0.00201043j 0.00343855+0.00498885j -0.00173929+0.00161377j -0.00195925+0.000451447j 0.00154481-0.00224571j -0.00706868+0.000887055j 0.0015361+0.00135589j 0.00859516-0.00439044j -0.000624481-0.00131626j -0.00154944+0.00498021j -0.00123567-0.00127841j -0.00332246+0.00411188j 0.00467346+0.00345328j -0.00664296-0.00294106j 0.00396471+0.00249176j -0.00220687-0.000936097j -0.000591117-0.00752164j -0.00481111+0.000681662j -0.003063+0.00349025j -0.00193047-0.000756825j -0.00436438+0.00252111j 0.000386953+0.0013549j -0.0110557-0.00393521j -0.00403285-0.000784778j 0.00617648+0.0101543j 0.00327644+0.00177202j -0.00472837-0.00290634j 8.95946e-05-0.00120385j -0.00364735+0.00450757j -0.00563357+0.00772742j -0.0011471-0.00185089j -0.000808788-0.00241588j -0.00481289+0.00210694j -0.000780246+0.000336005j -0.00336421-0.00423865j -0.00246481-0.00417538j 0.00200271-0.00166205j 0.00351976-0.00106569j 0.00351587-0.00103213j 
