0.00501295-0.000677218j -0.000334653-0.00456572j -0.00158488+0.00344777j -0.00300598-0.00424357j 0.000622301+0.00286108j 0.00316065+0.000556258j -0.00127984+0.0015056j 0.00138034-0.00240023j 0.00189193+0.00273787j 0.00130734+0.001013j 0.000428858+0.0024644j 0.000486172+0.0010447j 0.00109961+0.00110609j 0.00207896-0.00284059j -0.00171541-0.00149721j 0.000841249-0.000810595j 0.000570022-0.00288003j -0.00163669+0.00128124j 6.76754e-05+0.00278466j -0.00373447-5.50505e-05j -0.000922565+0.00100791j 0.00165941-8.72675e-05j 0.00147079-0.000894303j 0.00108894+0.00140053j 0.00154399-0.000879296j -0.0011231+0.000568885j -9.12175e-05+0.000922859j 2.46741e-06+0.000876001j 0.00150952+0.00202881j -0.00222168-0.000441117j 0.000843403+0.00198557j -0.000702094+0.0012105j 0.000446146-0.000291651j 0.00105416+0.00199791j 0.000613213-0.00153708j -0.00129017+0.000302535j -0.000410764-0.00233001j 0.00342105+0.0027828j 0.000736466-0.000945954j 0.00354463+0.00212742j -0.000744709+0.000487359j 0.00154488+3.398e-05j -0.000537163+0.0026832j 0.000935295+0.00109529j -0.000408211-0.0024499j -0.00474269+0.00231987j -0.00165589+0.000669697j 0.000906736-0.00216688j 0.00128567+0.000989966j -0.0015918-0.000936796j -0.00104046-0.00171353j -0.0001913-0.000392194j -0.00342707+0.000873918j 0.00279581-0.00192115j -0.000186886+0.000481932j -0.00158043+0.000539519j -0.00134735-0.00228537j 0.00071407+0.000704206j 0.000933453-0.00196868j 0.00186178+0.0011074j -0.000353364-0.00187145j -0.00141604-0.0010179j -0.000921649-3.5348e-05j -0.00160137-0.000330416j 0.00033076-0.000433432j -0.00181641+0.00039296j -0.00210942+1.215e-05j 6.80773e-06+0.00014853j -4.89529e-06-0.000771309j 0.000777806+0.00190462j -0.00112467-0.00111413j 0.000382206-0.000379808j -6.5448e-05-6.85826e-05j 0.00143999+0.000117395j 0.00078564+5.90595e-05j -0.000294352+0.00291871j -0.00127594+0.000911322j 0.00115778+0.00180389j 0.000697491+0.000112376j 1.04018e-05-0.000522447j -0.00109602-0.000105449j -0.00129104+4.29625e-05j 0.00225017+0.00034939j -0.000224062+0.000964326j 0.00056865+0.000700439j 0.00218831-0.00131654j -0.000273752-0.000259907j 0.00285031-0.000399015j -0.00100224+0.00364668j 0.000473295+0.00214456j -0.000381575-0.00265942j 0.00101205+0.00209445j 0.000865776-0.000301426j -5.97431e-05-0.000938356j -0.00198181+0.000234116j 0.000460206+0.000570543j 0.00083438+0.00269235j -0.00136849+0.00297088j -0.000333891+0.000331769j 1.08245e-05+0.00139972j -0.000776156+0.00115741j 0.00191814-0.000282834j 0.000537234-5.45995e-05j 0.00253714+0.000936712j -0.00171006-0.00153034j 0.000357662+0.0018957j -0.00152302-0.00098016j 0.000335674+0.000324321j 1.43165e-05+0.00186877j -0.000878671+0.000560292j -0.000842056-0.000689528j 0.000486725+0.000447324j -0.000705248-0.000187715j 0.000347825-0.00110091j -0.000940521-0.000396241j -0.000293681-0.000248921j 0.00146386-0.000534025j -0.000349785+0.000963433j 0.00109691+0.000237128j -0.00165954+0.00130446j -0.00152489-0.00108528j 0.000276465-7.70866e-05j -7.9405e-05-0.00150171j 0.00163253+0.00214118j -0.000947617+0.00299341j 0.0022142+0.000555257j 0.000165636+0.00118991j -0.000938489-8.78944e-05j -0.00113847+0.00239338j -0.00094899-0.000580484j 0.00304384-0.000780802j 0.000887679+0.0004987j -0.000845625+0.000430708j 0.00247375+0.000371477j -0.00115071+0.0029872j 0.0016564-0.00198372j -0.000703424-0.00102111j 0.00186958+0.000706201j -0.000769173-0.000284117j -0.00194235+0.00212j -0.00311446+0.00185683j -0.00268889-0.0021598j -5.08391e-05+0.00152152j -0.00123725+0.000766215j -0.00209702+0.00108042j -0.00224936-0.00159454j 0.000627038+0.000688479j 0.000245335+0.000671718j 0.00228429+0.000971246j 0.00129869-0.00267577j 0.000991626-0.002481j 0.00549421-0.00185082j 0.00153353-0.00196278j 0.00479748+0.0020058j 0.00165127-0.00131592j 0.000207284+0.0014601j 0.00249009-0.00536735j 0.00558195+0.00109189j 0.00958181-0.016837j 0.0169953+0.0101597j 
0.000736552+0.00470318j 0.00530622-0.000762076j -0.00351905-0.00403111j 0.00342318-0.00229058j -0.00262641+0.00121915j -0.00025287+0.00289348j -0.00204065-0.00251164j 0.000186458+0.00135937j -0.000912909+0.00333441j 0.000402195+0.00331024j -0.00474789+0.000424374j -0.000320756-7.10747e-05j -0.00170344+0.00200791j -0.000337128+0.00180304j -0.000393582-0.0024294j 0.000740585+0.000626419j 0.00114232+0.000297269j 0.00305797-0.00320477j 0.00233612-0.00214798j -0.000773226-0.00322621j 0.000189361-0.00150118j -0.000280766+0.0023273j 0.00164304-1.08767e-05j -0.00131953-0.000385903j 0.00296234+0.00141968j 0.000440904+5.08892e-05j -0.000904942+0.000394856j -0.000410875-0.00127283j -0.00195726-0.00208605j -0.0013754-0.000519126j -0.000907669-0.0019026j -0.00281882-0.000512486j -0.00109193-0.00026266j 0.00041293+0.000560088j 0.00247938+0.00125566j 0.000391783-0.00152742j 0.00179548+0.000496109j -0.000713645+0.000358396j 0.000766237-0.000504029j 0.000776236-0.00217026j -0.000860209+0.00229558j -0.0006131+0.00103235j 0.000615756-0.0016129j 0.000111763+0.000397782j 0.00184722-0.00191031j -0.000611969+0.000322751j 0.00109098-0.000401272j 0.000228685-0.0042194j -0.000303888+0.00117194j 0.000140169+7.28774e-05j -0.000716395-0.000333349j 0.00224471+0.000440057j -0.000308307-0.00120161j -0.00142229-0.00250828j -5.18188e-06+0.00130098j -0.00182535+0.000127953j -6.56612e-05+0.000435654j -0.00104298-0.000663694j -0.000203946-0.0015694j -0.00108511-0.00161682j 0.000445984+0.00105955j -0.00180513-0.00216116j 0.000178505-0.000419169j -0.00141984-0.000418686j 0.00195458+0.000336807j 0.000575511+0.000605254j 0.00344596+0.00161742j 0.000118335+0.00139542j 0.000979807+0.00199183j 0.00077117-0.000671463j -0.00248513+0.000504988j 0.000326234+0.000788248j -0.000496182-0.00110097j 0.00182991-0.00025827j 0.00136693+0.00137047j 0.000699484+0.000835766j -0.00140321+0.000925641j 0.0011646+0.00324466j 0.00115213-0.00106573j -0.0012325-0.00233409j -0.000143709-0.000387196j 0.000273345+0.00387033j 0.000583207-0.00208927j 0.000758661+0.00059869j 0.000419248-0.00188694j 0.00149079-0.000296507j -0.000230977+0.000260922j -0.00226621-0.00150147j 0.00146259+0.00297008j 0.000751502-0.000394351j 0.00322778-0.000721213j 0.000560088-0.000892179j 0.00154167-0.000301903j -0.000181904+0.000486407j 0.000853215+0.00122079j 0.000722826+0.00109055j 0.00175204+0.00177398j 0.00256868-0.00201983j -0.000203228-0.000627252j 0.000989192-4.71595e-05j 0.00199232-0.00207173j -5.05513e-05+0.00135766j -0.000609786+0.0016638j 0.00376003-0.00395465j -0.000224888+0.00260386j 0.00327421+0.00106163j -0.000320553-0.00127647j -0.00203631+0.00133772j -0.00015391+5.64135e-05j -0.00218067-0.000725356j -0.000651722+0.000195705j 0.000961952+0.00136556j -0.0027043-0.00131352j 0.00120188-0.000945649j 0.000334727-0.000242158j -0.00106522-0.000629787j 0.000990181-0.000365944j 0.00102287+0.00192522j 0.00185494+0.000174494j -0.000589407+0.00227278j -0.00321899-0.00123007j -0.00178724-0.000735562j 0.000340546-0.00189318j -0.000763833-0.000249475j 7.09928e-05-0.00200957j -0.00357371+0.00492108j 0.00103029-0.000798852j 0.00159991+0.00182429j -0.00116492+0.000545422j 0.000449689+0.00174337j -0.000640884-0.000468699j -0.00200366-0.0015734j -0.00443917-0.000754245j 0.000496048+0.00256325j -0.000743881-0.000744624j 0.000157165+0.001846j -0.00122351-0.0010499j -0.000453974+0.00189519j -0.000446614+0.0014557j 0.00075127-0.000702031j 0.000186279+0.00263541j -0.00406579+0.00249511j 0.000602908-0.000843129j 0.00179092+0.00246819j 0.00401821-0.000714292j -0.00380419+0.00376909j 0.00118015+0.000974686j 0.000225587+0.000501469j -0.000661581-0.00068041j -0.00118907-0.00272502j -0.00366449-0.000798598j 0.000380359+0.000296208j 0.00206784-0.00312278j -0.00543508-0.00212818j 0.00160852+0.00228457j -0.00160738+0.000847098j 0.00586181+0.00498495j -0.00555185+0.00618153j 0.0163469+0.0101584j -0.00976898+0.0170331j 
0.000952402-0.000569325j -0.000300487-0.000649928j 0.00112694+0.00286846j -0.00281673-0.000448356j -0.00271608+1.88417e-05j 1.01599e-06+0.00273927j 0.000249136+0.00129202j -0.000737714-0.00266211j 0.00140988+0.000717496j -0.00110781+0.00263969j 0.000363888+0.000860896j 0.000279557-0.00217136j 0.00155493+0.0018532j 0.00316948-0.000892447j -0.00190383-0.0002508j -0.000378722+0.000386166j 0.0023418-0.00290399j -0.00294457+0.00137708j 0.000781244+0.00240046j -0.00250487-0.00121726j 0.00021878+0.00312134j 0.00145565+0.00101875j 0.000582615-0.00149368j -0.00113616-0.000142798j 0.000574265+0.000922235j -0.000551797+0.00260713j 0.000653031+0.00123694j 0.00134115-0.000166336j 0.00203173+0.00176503j -0.00260778-0.000256629j -0.000663887-1.18408e-05j 0.000253128+0.00113091j -0.000495271+0.00122942j -0.000359216+0.00120852j 0.000265573-0.000889546j -8.54492e-05-0.000685347j -0.000617188-0.00106736j 0.00185999+0.00172179j 0.00168654-0.000121662j 0.00307364+0.000260046j -0.000358559+0.00143061j 0.000186602-0.000745247j 0.000345523+0.00281533j 0.000450933+0.000609418j 0.000593731-0.00165177j -0.00384894+0.00251826j -0.000539746+0.000301513j 0.00169011-0.00156653j 0.00145031-0.000180181j 0.00171329-0.000823682j -0.000921664-0.00108578j -0.00124727-0.000891326j -0.00115748+0.000191224j 0.00364006-0.00129048j 0.000389835-0.000507375j -0.00018483-0.000480329j -0.00107041-0.00165568j 0.000662616-0.000793778j 0.000666234-0.00124374j 0.00189745+0.000690773j 0.000464717-0.00168488j -0.0011393-0.00111145j -0.000725034-0.000986904j -0.00115853-0.000532135j 0.000235916+0.000916517j -0.00171729-0.000321785j -0.00218998+0.000855299j -0.00103462-0.00098833j -0.000930006-0.00145704j -0.000612088+0.00134146j -0.00123451-0.00252951j 0.000991662-0.000809324j -0.00198979-0.00153816j 0.00125444+0.00176445j -3.40836e-05-0.00337083j -0.000630176+0.00385961j -0.000953087-0.000991212j -0.000934651-0.00202412j 0.000731478+0.000236618j -0.000323187-0.00168297j -0.00046049-8.41584e-05j -0.000888866+0.000420416j 0.0015392+0.00100836j 0.000167634+0.00112825j 0.000152027+0.0022006j 0.0019638-0.000590091j -0.000159377+0.000413721j 0.00300522-0.000208407j -0.000217234+0.00131263j -0.000211231+0.000351815j -0.00100869-0.00167591j 0.00106348+0.00110005j 0.000248772-0.000227279j 0.0017878-0.000502844j -0.00279765+0.000515676j -0.00263321+0.000804763j -0.00248423+0.00235694j -0.000223928+0.00171616j -3.41272e-05-0.00160767j 0.00196511+0.000993264j -0.00184335+0.000452064j 0.00249544-0.00104909j 3.88954e-05+0.000380606j 0.00135307+0.000432889j 0.00028602-0.00244748j -0.000333015+0.00205612j -0.000133306-0.00229344j 0.00159524-0.000650567j 4.91463e-05+0.00231102j -0.000980887+0.000885125j -0.00119079-9.44528e-05j 0.000716954+0.00178147j 0.00012867-0.000793533j -7.93866e-05-0.00117805j -0.000494855+0.00181035j 9.02304e-05-0.00106322j 0.000756862-0.000316546j 8.10799e-05+0.000900804j 0.000445171+0.000254743j -0.00205764+0.00156438j -0.00164011-0.00135025j 0.000979392-0.000987514j -0.000398818-0.000734056j 0.00300712+0.000923199j -9.62509e-05+0.00259349j 0.00122333+0.000603463j 0.000441956+0.00137426j 0.00130434-0.00119906j -0.00329647+0.00215064j -0.00270794+0.00192032j 0.00213814-0.000692928j -0.000440999-0.0012282j -0.000757187+0.000841307j 0.000993803+0.00222849j -0.000781077+0.00173315j 0.000523252-0.000762235j 0.00149924-0.00249562j 0.00176057+0.00237775j -0.00149601-0.000612593j -0.00255358+0.00349569j -0.00373726+0.000376434j -0.00416511-0.00267085j 0.00059334+0.00133003j 0.000472347-7.47915e-05j 0.000442786+0.00132726j -0.00216643-0.000632382j 0.00185241+0.000173702j 0.000919624+0.000755843j 0.00296208+0.000970508j -0.00208554-0.0011265j -0.00126103-0.00440998j 0.0026573-0.00173773j 0.00180981-0.000337852j 0.00252384-0.000433159j 0.00506931-0.0105357j 0.010865+0.00439529j 0.00644848+0.00515803j -0.00275971+0.00633505j 0.000561521-0.00636477j 0.00632211+0.00136104j 
0.000565618+0.000168295j -0.000611738-0.000688056j 0.00198583-0.00197493j 0.00245878+0.0016801j -0.00105415+0.00329341j 0.00406977+0.0004286j 0.00130074+0.00154709j -0.00248906+0.00350603j 0.000367594-0.00449495j 0.00379287+0.00043169j -0.000104977+0.00231788j -0.00154177-0.00134846j 0.00391148-0.00366283j 0.00136109-0.00196985j 0.0016643+0.0027994j 0.00142177+0.00222953j -0.00142781-0.00167913j -0.00230653+0.00270191j -0.00214977+0.000138772j 0.000831452+0.00268552j 0.00348485+0.00165777j 0.00163659-0.00262106j -0.00183951+0.0016336j -0.00143782+0.00448208j -0.00308556-0.00235885j -0.00139483+0.00213912j 0.000379008-0.00257468j -0.00307507-0.000712588j 0.000880963+0.00152846j 0.000356296+0.00177348j -0.00137237+0.00342592j 0.00234941+0.000816018j 0.00178682+0.0035064j -0.00108856+0.00123121j -0.00223042-0.000264576j -0.000359141-0.000594454j 0.000241278+0.00297735j 0.00104896-0.000174399j -0.000153039+0.000874215j 0.000493105+0.00273055j -0.00147341-0.00383923j 0.000354606-0.00238533j 0.000511292+0.0013547j 0.00326323+0.00126714j -0.00264509+0.000950856j -0.000877211-0.00100754j -0.000947498-0.00331089j 0.00126319+0.00408491j -0.000667994+0.000605485j -0.000306422-0.00231357j 0.00158972-0.00161881j -0.00471973-0.00124312j -0.0011266+0.000426855j 0.00236969+0.000221573j -0.000613669-1.93084e-05j -0.000206126+0.000638115j -0.00110978-0.00109638j 0.000742333-0.00204896j 0.00100196+0.00255439j 0.00240176-0.000899997j 0.000430948+0.000155266j 0.00019856+0.00288832j -0.00323599-0.00324859j 0.000550022-0.000661834j -0.000534481-0.00109873j -0.000471785-0.000187595j 0.000249537-0.000783899j -0.00239176-0.00160845j -0.000596567+0.000670684j -0.00201805+0.00117256j 0.00158313-0.000210768j -0.000222383-0.000480097j -0.00119079+0.00150729j 0.000354106-0.000669927j 0.00132949-0.00155022j -0.000738757+0.00183089j 0.00309099-0.000965936j -0.000269864+0.000983226j -0.000673601+0.000219306j 0.00154516+0.0013257j -0.00023536+0.00148504j 0.00122891-0.00123609j 0.000415034+0.00250714j 0.000198857-0.000586398j -0.000260221+0.00320247j 0.00121799-0.00180612j -0.00106366+0.000335015j 0.000235276+0.000750257j -0.000741105+0.00104333j -0.0017449-0.00172616j 0.00166625-0.00201668j -0.00121925+0.00106801j -0.000129244+0.0012875j -0.000682632+0.000378847j 0.000597394-0.00118347j -0.00166949-0.00329002j -0.00210914-0.00172382j -0.00131098-0.00124302j -0.00235796+0.00118915j 0.000113652+0.000142668j -0.00136399-0.00169375j -3.11549e-05-0.0011819j 0.000544178+0.000242371j -0.000266091+0.000868086j 0.00130469-0.00124946j 0.00120001-0.00036457j -3.75246e-05-0.00173048j -0.000203298-0.000730036j 0.00164647+0.000375424j -4.06846e-05+3.71991e-05j 0.00084068+0.000257762j -0.00112746+0.000317793j -0.000182242+0.00231612j -0.000851144+0.000468007j 0.000546753+0.000283051j -0.000602941-0.00118519j 0.00234147+0.00261113j 0.00287052-0.00133462j -0.00256714+0.00285099j 0.00122965-0.000995744j 0.00288465+0.00157004j 0.0008865-0.000915838j 0.00242872-1.04825e-05j 0.000526569+0.00179505j 0.000216153-0.00190038j 0.00191295-0.00301806j 0.000764763+0.00113983j 6.80426e-05-0.00312616j 0.000956029+0.00142116j -0.00135544-0.000937821j -0.0017202+0.00153238j -0.00181532-0.000944638j 0.00133634-0.00127695j 0.000417419+0.000159377j 0.000108934-0.00106088j -0.00042523-0.000337435j 0.00134747+0.000467326j -5.14282e-05-0.000278459j -0.00056349-0.00343869j -0.00247457+0.00221828j -0.0029778-0.00143509j 0.00450068-0.00237396j -0.00194335-0.000411172j -0.00149548-0.00170409j 0.00123064-0.00305248j 0.00606115-0.00233452j -0.00186164-0.00214146j 0.00146889-0.00210055j -0.00498357-0.00122729j -0.000373945+0.000955071j -0.00278415+0.00399411j -0.00122165+0.000202099j -0.000340528+0.000649776j 0.000894643-0.00179219j -0.0120892-0.00391737j 0.00335878-0.013344j 0.00774309-0.00490999j 0.00590412+0.00731541j -0.00898742+4.13131e-05j 0.0002024-0.00907411j 
-0.000442735-0.00359396j -0.003512+0.000476357j -0.00267333+0.00360607j -0.00186319-0.00273757j 0.000918887-0.000461741j -0.000721165-8.50747e-05j 0.00221034-0.00389509j 0.000659288-0.00155908j -0.00188985-0.00229908j 0.000564894-0.00024519j 0.00352622+0.00359007j -0.00356997-0.000505726j -0.000924791-0.00252797j 0.00224492+0.00234821j 0.00277538+0.00234622j -0.00232848-0.0030209j 0.000662432+0.000269141j 0.00103414+0.000141454j -0.000833832-0.00321017j -0.000363024-0.000982812j -2.92941e-05-0.00258088j -0.00128163+0.000124492j -0.00223182+0.00136455j -0.00202904-0.000605638j -0.00240709+0.00148014j 0.00186682-0.000770763j -0.000155741-0.0023227j 0.000263563+0.000789458j -0.00104098-0.000271936j 0.00154548-0.000705451j 0.000329275+0.00057551j 0.000182889-0.00227399j -0.000446061+0.00191557j -0.00121745-0.00212629j -0.000578022-0.00171126j -0.00349575-0.000369117j -0.00246213-0.00193126j 0.000147545-0.000625289j 0.000564897+0.000228823j -0.00143294-0.000322082j 0.000628865-7.59248e-06j -0.000165141-0.00255817j -0.00112323+0.000696358j 0.00156884+0.0016724j 0.00185303+0.00177358j 0.00156768-0.000251809j -0.00150696-0.00303575j -0.00129067-0.00289473j -0.00142576-0.000456268j 0.000611624-0.000835118j -0.0022734+0.00193961j -0.000689131-0.000795604j -0.00187111-0.000371127j 0.00169679-0.00214953j -0.000811715+0.00171517j 0.00140203-0.0011062j 0.000577327-0.000711574j -0.000451366+2.61585e-05j 0.000177102-0.00151639j -0.0017879-0.00194805j 0.00131691-0.00046117j -0.000510705-0.00177697j 0.00346042-0.00278062j 0.000820457-0.00156814j 0.00229739+0.00139854j 0.00125553-0.000274605j 0.000386037+0.000636538j -0.000904981-0.000277599j -0.00105001+0.00163398j -0.00254682-0.000545344j 7.84533e-05-0.00211668j -0.00119065-0.00163399j -0.00138488-0.00197525j -0.000174219-6.00544e-05j -0.000667177-0.00168707j -0.00131066+0.000560756j -0.00147134-0.00203509j 0.00210064-0.000428571j -0.000584054+0.00114731j -0.000147696-0.00115612j 2.05543e-05+0.00235451j 0.00239035+0.00309085j 0.000473476-0.00369919j 2.00003e-06-0.000953924j -0.000965355+0.00138966j 0.000932078+0.00115585j 0.0002208+0.000746598j -0.0010065+0.00341033j -0.000796229-0.00105296j -0.000148442-0.00169307j 0.00248792+0.00263025j 0.00236886+0.000328625j 0.00126336+0.00141727j 0.00131669-0.000285744j -0.00031006-0.000965172j 0.000343949-0.00071863j -0.000344533-0.000335423j 0.00349369-0.002378j 0.000616804-0.00173562j 0.00206371-0.00150911j 0.000248137-0.000525954j -0.000926915-0.000820765j -0.00178461-0.000273594j 0.00163026-0.00158325j -0.000631201+0.00132655j 0.000751935-0.0004573j 0.000961405+0.00224063j 0.000637876-0.000393738j 0.0015586+0.000650139j 0.00095015+0.000879739j -0.00300219+0.000510053j -0.00293082-0.000233492j -0.00154929-0.000169866j 0.00101955-1.08383e-05j -0.00339326+0.000273463j -0.000590855+0.00178771j 0.00106215-0.000969123j 0.000661456-0.00114561j 0.00133724-0.00288657j 0.000421848+0.00088738j -0.00022075+0.00303564j 0.00021218+8.27852e-05j -0.00110524+0.000672955j 0.00154195+0.00228054j -0.000414077+0.000418462j -0.00119096-0.0021473j -0.000323153-3.88806e-05j 0.00180904+0.000345797j -0.00245051-0.00381036j -0.00135279+0.0020652j -0.000335209+0.000858724j 0.00183548+0.000411761j 0.00339909+0.000165878j -0.000901294-0.00038803j -0.00134073+0.00104902j -0.00217266-0.000874493j 0.00106997-0.00486285j -0.000116991-0.00213828j 0.00129982-0.00193516j 0.00293431-0.0027282j -0.000160758-0.0037104j -0.00141735+0.00418742j 0.00199358-0.000499612j 0.00267946-0.00428077j -0.00306492+3.38922e-07j 0.00422082-0.0019724j 0.00142436-0.000971914j -0.000757357-0.000883451j 0.00475445+0.0012462j -0.00613549+0.00555717j -0.00295123-0.00219944j -0.00468035+0.00109554j 0.00236455+0.00179202j -0.00248184-0.00242598j 0.0106637-0.00127332j 0.000867801+0.0119906j -0.00312326-0.011771j 0.0149991+0.000240299j -0.0014305+0.0109544j -0.0101405-0.00120203j 
-0.00278218-0.000177084j -0.000528046+0.00245329j 0.00345329+0.00236954j -0.00343583+0.00220177j 0.00105435-0.000849953j 0.000526948-0.000749029j -0.00338497-0.00087193j -0.00135237+0.000160626j -0.00209274-0.00111032j 0.00144026-0.00215457j 0.00364116-0.00302931j 0.000630933+0.00261259j -0.00168355+0.000823893j 0.00106568-0.000871274j 0.000799529-0.000540944j -0.00161406+0.00156198j -0.000478371+0.00040712j 0.000856876+0.000486582j -0.00250557-1.69404e-05j -0.000111152+0.00199344j 5.68781e-05-0.000158385j -0.00054609-0.000722302j -0.000421112+0.00237896j -8.69004e-05+0.00285133j 0.00240901+0.000819901j -0.00117257-0.00125422j -0.00140703+0.00392683j 0.00142367+0.00102719j -0.000920539+0.00394719j -0.00152665-0.000982532j 0.000240867+0.00198472j -0.00122008+0.000464278j -4.48995e-05+0.00186659j -0.000565275-4.2886e-06j 0.0012737-0.000830714j 0.000444384+0.00105168j -0.00070723+0.000335737j -0.00125525-0.00113876j 0.00135029-0.00103247j -0.000636729-0.00284406j 0.00224546+0.00607788j -0.00237801+0.00233287j -0.00305915+9.04507e-05j 0.000665442-0.00262845j 0.00110283+0.0019205j -0.000565392+0.000236651j 0.00101258-0.00081067j -0.00106555-0.00346358j -0.000124684+0.00043503j 0.000607316-0.00293066j 0.000711204+0.00267097j 0.000775066-0.000181214j -0.000978652-0.00086595j 0.000775658+0.00162529j -0.00135442-0.00125851j -0.00172916-0.000621182j -8.46331e-05-0.000320448j -0.00295346-0.000317885j 0.00153313+0.000314368j 0.000947165-0.000189579j 0.00377029+7.36267e-05j 0.00188604-0.0014929j 0.00276196+0.00182362j 0.00247327+0.000205192j 0.00175206-0.00121934j 0.00282283-0.0016173j -0.00098669+0.00159411j 0.000601354-0.000222048j -0.00105659-0.000518604j -0.000771742-0.00165888j -0.00135236-0.000942021j -0.000915482-0.000944974j 0.00163476-0.000138999j -0.000197767+0.000841416j -0.00155812-0.00425846j -0.000463605+0.00212055j 0.00195217-0.00240828j -0.00131999-0.000853494j -0.00050261+0.000770184j -0.000441013-1.43631e-05j -0.000816331+0.0013003j 0.000445475+0.00257144j -0.000912475+0.00110499j 0.00178326-0.0013501j -0.00179834-0.000108792j -0.00277497+0.00121339j 0.000539929-0.000210413j -0.000168125+0.000657714j 0.00187988-0.00133423j 3.42331e-05+0.0012712j -0.000982986+0.00170469j -0.000432073-0.000332021j 0.000560341+0.0023997j 0.00116774-0.00112453j -0.000635486-0.00216908j -0.00237373+0.00333138j -0.0022697-0.00252798j 0.00319945-0.000280184j 0.00220676-0.00109696j 0.00135818-0.000473582j 0.000845055-4.24577e-05j -2.04682e-05-0.00125853j 0.000642235-0.000605741j 0.000174349-0.0010337j -0.000337924+0.00190376j -0.00197602-0.000282491j 0.000494816+0.000761526j 0.000552128+0.000430324j -0.0007791-0.000154411j 0.000256962+0.00197988j 0.000658573+3.58438e-05j 0.00121139-0.00219129j -0.000343892-0.00156638j 0.000515118+0.000784665j 0.000563181+0.00147302j -0.000111029+0.000480985j 0.000645937-0.00227242j 0.000218349+0.00281871j 5.2085e-05+0.000842661j -0.00180672+0.000645203j 0.000843468+1.61685e-05j -0.000176919+0.00111933j 0.00159658+0.0022676j -0.000810999-0.00039944j -0.00144006+0.000963318j 0.00176882-2.19555e-05j -0.000862424+0.00130886j -0.000489693-0.000280606j 2.09074e-05+0.000730151j -0.000226926+0.000113204j 0.00110275+0.000551331j 0.000801449+0.00131196j 0.00047005+0.000675601j -4.65103e-05-0.00188229j 0.00156418-0.00161775j 0.000297514+0.000540939j -0.000989806+0.00182241j 0.00214015-0.00335134j -0.00245824-0.000424354j 0.00104516-0.00130866j -0.00021103+0.00076787j 0.00165465+0.00206919j 0.00309998-0.000723439j -0.000506204+0.00220066j -0.00393775+0.000569099j -0.00228848-0.00249444j 0.000573432-0.00195006j 0.00143108+0.000607264j 0.00174359+0.00039565j -0.000961828+0.00196768j -0.000375211-0.00038146j 0.000978278+0.00273875j 0.000757337-0.0032242j -0.00176921-0.00165051j -0.00802775-0.00719937j 0.00804305-0.00674879j -0.0136094+0.000770983j 0.00139521-0.0162801j 0.0113412-0.00112597j 0.00137145+0.0102886j 
