0.0130635-0.00480607j 0.000110225-5.22037e-05j 0.0354556-0.0062974j 0.0244065-0.00189332j -0.0126895-0.00185096j -0.0403209-0.00524242j 0.018167+0.0123941j 0.00217737+0.00441086j 0.00497355+0.00423011j 0.00412066+0.00935914j 0.0098194+0.0322195j 0.000552593-0.00130827j 0.00203203+0.011606j 0.00365791+0.0273686j -0.000844251-0.00200419j -0.00137114+0.00228426j -0.00306678+0.0359239j -0.0108572+0.0132527j 0.00376902-0.00084209j 0.00141595+0.00102005j 0.00141118-0.000204437j -0.0101191+0.00730368j -0.00103521+0.00051062j -0.00980716-0.00338396j 0.0118511-0.0061949j 0.00324669-0.0073728j 0.00841931-0.00263669j -0.00346345-0.014343j 0.010966+0.0100062j -0.0057927+0.00897489j -0.00647368+0.00320603j 0.00880589+0.0101131j 0.000700744-0.00399592j 0.0069455-0.0130898j 0.00472516+0.0038837j -0.00465456+0.00852998j -0.00366409+0.00443456j 0.00231783+0.0105107j 0.00265955+0.00582063j 0.00564502+0.0109321j 0.00869435-0.0144342j -0.0107406-0.00143751j -0.0095145-0.00172644j 0.011894-0.00492557j -0.0025971-0.0118451j 0.00168673+0.0025119j 0.0139734+0.00183013j -0.0015595-0.00370383j -0.0011041-0.003689j -0.00503929+0.000921778j -0.00206591+0.000417197j -0.00399985+0.00254642j 0.00551266+0.00335669j -0.000433422-0.00559482j -0.00571707-0.00184271j 0.00135607-0.000954336j -0.000891957-0.00708549j 0.00107675-0.00660907j 0.00496097-0.0010519j 0.00284093-0.00458042j -0.0105751-0.000416345j 0.00792859+0.000738352j -0.00433239+0.00571487j -0.00374119-0.000578468j -0.00609419-0.00548125j 0.0012043-0.00650326j 0.00714925-0.00818109j -0.00786312-0.0047367j -0.000384192+0.00660873j 0.0044269+0.00206391j -0.0016598+0.00698978j -0.00652917-0.00656692j -0.00348371-0.00268372j -0.000721385+0.000342237j -0.000903615-0.00211468j -0.00222266+0.0106491j 0.000346946+0.00332077j 0.00400923-0.000189934j -0.00116622+0.00302994j -0.00651607-0.00871461j 0.00505013-0.000358855j 0.00975092-0.00293136j 0.00418125+0.00263215j 0.00607286-0.00623686j 0.00413018-0.00119875j -0.00277879+0.000929805j -0.00229608-0.00677931j -0.00166516-0.0070951j -0.00137954+0.00448165j -0.00170533+0.00172369j -0.00593245+0.00814613j -0.00681024-0.00051554j -0.00235828-0.00027329j 0.000819153-0.0106403j -8.54999e-05+0.00561234j 0.0109392+0.00219143j -0.00202556+0.00626992j 0.00690298+0.000108541j -0.00181093-0.00206422j -0.0079048-0.00285229j -0.00816876+0.00808587j 0.00990194+0.00317316j -0.00221269-0.00311598j 0.000345764+0.00550701j 0.000209273+0.00449421j 0.00113911+0.00136548j 0.00512137+0.00158326j 0.00115214-0.00726796j 0.00249633+0.00133085j -0.00559612-0.00183706j 0.00460754-0.00107121j 0.000491176-0.004903j 0.00245797-0.0010667j 0.000683721+0.00358921j 
0.00992867+0.0200883j -0.0116209-0.0134957j 0.00138583+0.016341j 0.00308673+0.022075j -0.00424193+0.0491944j 0.00564456+0.0150211j 0.0268475-0.0403594j 0.00508693+0.00180678j -0.00959849-0.00135038j 0.00415557+0.00548383j -0.00924214+0.0057173j 0.00488963+0.00270986j -0.00467211+0.0018582j -0.00493903+0.00533586j 0.00417561-0.00650086j 0.00390006-0.013365j -0.0133941-0.0114615j 0.0121717-0.0126585j -0.0115764-0.00332345j -0.00382041-0.0019909j -0.006827-0.0074788j 0.00333454+0.0114316j 0.0132348-0.00534755j 0.00813732+0.00259483j -0.00833023-0.00723552j 0.0106014-0.00418131j 1.90384e-06+0.00772708j 0.00514748+0.00242442j 0.00303673+0.0142959j -0.00392101+0.00657392j 0.0157151+0.00175105j -0.00157106-0.00716245j -0.0100747+0.00662578j 0.00980411+0.00085126j -0.00169753-0.00221259j 0.0141479+0.0106577j 0.00443514-0.00114039j -0.00826649+0.0152247j 0.00913274-0.000707676j -0.00425844-0.00126166j -0.000769468+0.00458713j 0.00225494-0.00213474j 0.0016554+0.00897389j -0.00318124-0.0132084j -0.0176646+0.00088481j -0.0157906-0.00614753j 0.00507318+0.0197769j 0.0166147-0.0142759j -0.00422335-0.00450634j -0.00991082+0.00591839j -0.00214593+0.000522966j 0.0047856+0.00062973j 0.00478943-0.00517688j 0.00035021+0.00210926j -0.0058671+0.00468j -0.000561404+0.00311928j 0.00695918-0.000876543j -0.00193549+0.00296515j -0.0130198+0.00412955j 0.00434866-0.00104712j -0.00721557+0.00260454j -0.00177592-0.0016427j -0.00119055-0.00223756j 0.00319118-0.00294736j 0.00483277-0.00104414j -0.00646763+0.00178972j 0.00372116-0.000909018j 0.00499044-0.00375643j -0.00484036-0.00164136j -0.00160837-0.000708914j -0.00849275+0.00250762j -0.00432781-0.00111434j 0.00562602+0.000609822j 0.00148492-0.000104618j -0.00884134+0.00143903j 0.0134339-0.00214744j 0.00258132+0.00307314j 0.0108339-0.00045423j -0.00300782+0.000902067j -0.00161645-0.00233053j -0.00400484-0.000870126j -0.00392692+0.000497019j 0.00484617-0.000850118j 0.00222894-0.00303154j 0.00912904-0.000401504j -0.000113276+0.00260035j 0.00390235-0.00117775j 0.0146734+0.000906664j 0.00192134+0.00102376j -0.00390914+0.00165313j 0.000928372+9.96711e-05j -0.00722149-0.00228277j -0.00299253+0.00136166j -0.00647432+0.000814623j 0.00512983+0.00229216j -0.00892806-0.000423961j 0.00134083+0.000124059j 0.00583891+0.00145303j 0.00264259+0.00156619j 0.00415894+0.000706222j 0.0012276-0.00255205j 0.00574313-0.00141658j 0.0124405+0.00544411j 0.0129318+0.000252851j 0.0023556-0.000249747j -0.00359717+0.000843755j 0.00469255-0.000891451j 0.00591917+0.00485208j -0.0110701+0.000710976j -0.00739402-0.00422882j -0.000815922-0.00165032j 0.00590757+0.00267738j -0.00661029+0.000955779j -0.00183867-0.00210297j 
-0.0376084-0.0128036j 0.0414746-0.0429929j 0.0332395-0.0270587j -0.00226291+0.00114079j 0.0193339-0.0261352j -0.0184023-0.0580383j -0.0582048-0.0309198j -0.00403266+0.0113618j -0.00749177-0.0189426j -0.0247997+0.000794261j 0.025247-0.0334148j -0.0250464+0.0188606j 0.0150361-0.0217227j -0.000951427-0.00922689j -0.0225297+0.0417292j -0.0149304+0.0683321j 0.0598653+0.058455j -0.0713714+0.0398461j 0.0300106-0.0165683j 0.00969388+0.0305083j 0.0165197-0.0121736j 0.00106772-0.014127j 0.00952784+0.00989782j -0.00220135-0.00635158j 0.00437316-0.00221842j -0.00215824+0.00982961j -0.00960981+0.0104572j -0.00358483-0.00686869j -0.00897952-0.00126205j -0.00352391-0.00207781j 0.00633353+0.00533187j 0.00754288-0.000982677j -0.00185098+0.00327965j 0.000711426+0.0060062j 0.00334126+0.00246316j -0.00314161+0.00616724j 0.00537529+0.0064625j -0.00798751-0.00204452j -0.00163972+0.00214614j 0.015663-0.00832883j 0.00341468-0.0102664j 0.00498746-0.0102692j -0.0105665-0.00741021j -0.0164431+0.0119088j 0.0106952-0.00609596j -0.000132949+0.00778378j -0.015003-0.00854135j -0.0203379-0.000672501j -0.00177969+0.00481747j 0.0116463+0.00602538j -0.0121352+0.0161549j -0.0119669-0.00301199j 0.00407698+0.00592545j -0.0101805-0.00100471j 0.00475512-0.00626659j -0.0122165-0.00163422j 0.00485582+0.00691402j -0.00258014-0.00411584j -0.000725285+0.00639479j -0.0058379+4.31942e-06j 0.00145917-0.00110379j -0.00800185+0.00709919j 0.00178669+0.00705769j -0.00328368+0.00826379j 0.00192698-0.00316246j -0.00427748-0.000806998j 0.00154089-0.00365184j -0.00322611-0.00292295j -0.00356845+0.000843653j 0.0048665-0.00065261j -0.000228637-0.000522725j 0.000456722-0.000301424j 0.00790793-0.00393087j 0.00372658+0.0033203j 0.00305027-0.000752906j 0.000223089+0.00121183j 0.00043963-0.0101132j 0.000117331-0.00310503j 0.00292124+0.00282454j 0.000167129+0.00267312j -0.00406871+0.000535882j 0.00652745+0.000435541j -0.00102511+0.00496418j 0.00303737-0.00141159j 0.00407995+0.00145703j -0.00380864-0.00708775j 0.0038159+0.000388042j 0.00044717-0.00106562j 0.00228744-0.00413104j -0.00435482+0.00190533j 0.00631197+0.00154847j -0.00188443+0.000524379j 0.00160065-0.00266771j -0.00606356+0.00381142j -0.00048434+0.00351128j -5.48183e-05-0.0044115j 0.000793175-0.0012345j -0.000779384-0.00463107j -0.00499577-0.00224041j -0.00264786-0.00177907j -0.00184992-0.007539j 0.000579446+0.00219164j 0.0037561-0.00737802j 0.00476188+0.00401163j -0.00888562+0.0011635j -0.00199326-0.000795316j -0.0148632+0.00528175j -0.00320664-0.00909983j 0.00421431-0.00285936j 0.000166785+0.00839749j -0.0123807+0.00331911j -0.00543241-0.00133788j -0.0205145-0.0226018j -0.0313831+0.0136813j 
-0.0173151+0.0197526j -0.0223084-0.0369884j -0.0254649-0.0154333j 0.00462609-0.00332959j 0.0100222-0.010768j -0.0573221+0.0139015j 0.00224955+0.0489818j -0.00354291+0.0151265j -0.00462993-0.00832096j -0.0106724+0.0201299j -0.00978778-0.00235813j -0.0164708+0.010216j 0.00404785-0.0263224j -0.0251234-0.0173538j -0.00532688-0.00193061j 0.00204632+0.0239591j 0.0500627-0.031958j 0.00859431+0.00844091j 0.00277208-0.0149286j 0.00777539-0.00118138j 0.00317936-0.0116407j -0.0143506+0.000632213j -0.00718166+0.00469125j 0.0020384+0.00209179j 0.00353487+0.00971989j 0.0011775+0.00289635j 0.00112384-0.00526512j 0.0126483+0.0119254j 0.010663-0.00256908j 0.00407434+0.00200333j 0.000190102+0.000896424j 0.00020732+0.0070488j -0.0063027+0.00820973j -0.00501798+0.00172068j 0.00282833-0.00860946j -0.000767749-8.60696e-05j -0.011386-0.00234706j -0.00184081+0.0017472j 0.00890668-0.00670852j -0.00220431+0.0114473j 0.0063877+0.000281457j -0.00133138-0.00449079j 0.00895912+0.00110709j -0.00382432-0.0141202j -0.00271629+0.00112949j -0.0029204-0.0093266j -0.00802119+0.000825857j 0.0137311-0.00677154j 0.00319722+0.00268715j 0.00280916-0.00237208j 0.00869609+0.00831318j -0.00546411+0.0067029j 0.00622736+0.0035607j 0.00100066+0.00698331j -0.00573246+0.00336669j -0.00488821+0.0110888j 0.0055856+0.0017391j -0.00433038+0.00276883j 0.00327855-0.0048864j -0.000949272+0.0046797j -0.00552299-0.000737443j 0.00376058+0.00192722j -0.000245918+0.00186415j 0.00692984+0.00510828j -0.00377588+0.00231251j 0.00117405-0.00120274j -0.00148758+0.00390217j 0.000294301+0.00147445j -0.00659134+0.00072266j -0.00105392-0.00408232j -0.000556045+0.00168612j -0.000461983-0.00117949j -0.000743658-0.00504302j 0.00426075-0.00836219j 0.0067172+0.000999097j -0.000146629-5.80257e-05j -0.0036844-0.000372544j -0.0044344-0.00509787j 0.00591247-0.00161808j 0.00440482+0.00264358j -0.00173942+0.00716042j -0.000268644-0.00316142j 0.00593078-0.00112741j -0.00157008-0.00429291j 0.000718333-0.00275059j -0.00387134+0.00381187j -0.00243324+0.00112944j 0.0050625-0.00251755j -0.00728388-0.00812037j -0.00038598+0.00541581j 0.000611419-0.00244077j -0.00250757+0.00106391j -0.000941273-0.00321883j 0.00542889-0.00315088j 0.00375308+0.00027354j 0.00181203-0.000810891j 0.00079978+0.00539347j 0.000987787+0.00508476j -0.0061586+0.00295436j 0.00111679+0.00509232j 0.0023279-0.00260894j -0.00339051+0.000987508j -0.00591078-0.00163149j -0.000431904+0.00494269j 0.0030183-0.00610146j -0.00475427-0.000689741j 0.000492118+0.00013179j -0.00361446-0.00092933j -0.00600242-0.00669565j 0.00430156-0.00710904j -0.00638641+0.00820865j -0.00642424-0.00183453j -0.0168298+0.00463429j 0.0118555+0.00942965j 
-0.00721641+0.00297368j 0.0168563+0.0101217j -0.00281176+0.0210897j -0.00266914-0.0272244j 0.0318858-0.00836103j -0.0167378-0.0104594j 0.0230469-0.0268641j 0.00308718-0.00045513j -0.00107706+0.00691411j -0.00190165+0.0049747j -0.00735606+0.010389j 0.0153183-0.0154738j 0.0015601-0.0143563j 0.00407647-0.00980316j 0.0150726-0.00688933j -0.0124238+0.0182157j 0.0100324-0.0202893j 0.0301639+0.00566816j 0.00168152-0.00429274j 0.00891609+0.00296254j 0.00337181-0.0072044j -0.00874535-0.000735588j 0.0080145-0.000515795j -0.0142594+0.00150295j -0.00428833+0.000226717j 0.000839926+0.00761784j 0.00797587+0.00438887j -0.0010605+0.00831334j 0.0049978-0.00259936j -0.00381406+0.00907864j 0.0101277-0.00299391j -0.00233658-0.00213192j 0.00495023+0.0103971j 0.0081505+0.000308112j 0.014797-0.00131812j -0.00219624+0.00646885j 0.00221664-0.0146535j 5.5899e-05+0.00135766j 0.00767855-0.00131875j -0.00516376-0.00499212j 0.00230042-0.0096313j -0.00374358-0.00963105j -0.000563626+0.0036578j -0.000531595+0.00281987j 0.00904161-0.00685073j 0.00942749+0.00720755j -0.0087461-0.00356949j -0.0029973+0.0148551j 0.000881847-0.000181241j 0.000565944+0.00242801j -0.00327792-0.000641151j -0.000311314+0.000551611j -0.00503166-0.00421453j 0.00115527+0.000435657j 0.000191987+0.00636749j 0.000811045-0.00324226j 0.0017766+0.00331162j 0.00450235-0.00469391j -0.00224009-0.00136991j -0.00198818-0.00732756j -0.00664534+0.00525171j 0.000954652-0.000981634j -0.0046662+0.0053972j -0.000155757-0.00206069j 0.00500621+0.00368487j 0.00260701-0.00142082j 0.00291428+0.00928939j 0.00557202-0.00287923j 9.96101e-06+0.000594047j 0.00228994+0.00249959j 0.00614047+0.000424043j -0.000897357+0.00306728j -0.00122448+0.00340177j 0.00225263-0.00371115j 0.00549139+0.000493761j 0.00251685+0.00380969j 0.00783327-0.000571951j 0.0017315-0.00142906j 0.000621539+0.000870649j 0.00365317-0.000606964j 0.00700114+0.00517315j 0.00172143+0.00417169j -0.00185256-0.00466571j -0.00147864-0.00570012j -0.00134896+0.00246817j 0.00609213-0.00416795j -0.000897678+0.00862099j 0.000913941-0.00369216j -0.00394961+0.00349382j -0.000565982-0.000618143j 0.0034679-0.00100464j -0.000540346+0.00261475j -0.00284112+0.00642985j 0.000407442-0.00334143j 0.000249182+0.00687846j 0.00137279+0.00151969j 0.00202217+0.0043482j 0.00595606-0.00102105j 0.00135731-0.00351775j 0.00671009-0.000685835j 0.00665015-0.000768573j -0.00801948+0.00209317j 0.00573157+0.00496439j -0.00233055+0.00476061j -0.00478019-0.00490905j 0.0038+0.00204082j -0.00070291-0.00260019j -0.00611735-0.00551503j -0.00440522+0.00618099j -0.00175542+0.000195387j -0.00058166-0.00253942j -0.0018741-0.00542172j 0.00295236-0.000296237j -0.00324754+0.00121947j 
0.00680237+0.00810219j -0.0106703-0.0121936j 0.0117311+0.0173513j -0.012565+0.000194141j -0.0105938-0.0356717j 0.0041679+0.0375655j -0.00413722-0.0154938j -0.00289283+0.0073234j -0.00301882-0.00331683j -0.0110928+0.00637794j -0.0187487+0.00177321j 0.00860445+0.00643411j 0.0181652+0.00185338j -0.00524188-0.000725662j 0.00770483+0.00552195j -0.0249747-0.00987189j 0.0179324+0.012057j 0.000620547+0.00530453j 0.00463084+0.000724086j -0.00357465+0.00163654j 0.00499742+0.00335231j -0.0015072-0.00845813j -0.0090314+0.00203724j -0.000139546-0.00476152j -0.000652301+7.03732e-05j -0.00963081-0.00179891j 0.00105616+0.00377545j -0.00882797+0.00733207j 0.00536505+0.00946476j -0.0088945-0.000970678j 0.00065488+0.0088982j -0.00336439+0.000446405j -0.0141764+0.00212422j -0.00245777+0.00203739j 0.00403044+0.0107467j -0.00204518-0.00457474j 0.0102672-0.00250414j -0.00134124-0.00137767j 0.00328155+0.0111337j -0.00451312-0.00151031j 0.00786841+0.00757969j 0.0110318-0.00507143j 0.00293419+0.011155j 0.0063901-0.00878494j 0.000900163+0.0112687j -0.0050834+0.00500868j 0.00542526-0.00953505j -0.00419941+0.000285304j 0.000872933-2.39036e-05j 0.000439972-0.00262705j 0.0040693-0.00251418j 0.00177875+0.00503794j 0.00325948+0.00641691j 0.0031889-0.00588383j 0.00619245+0.000453039j 0.00222135+0.0043362j 0.00290488-0.00417159j -0.00400728-0.000176559j -0.00530492+0.00171181j -0.00368018-0.000207691j 0.00300262+0.00966633j -0.00194467-0.00158022j 0.00649286+0.00606099j 0.00125562-0.00338167j 0.00432541-0.00185576j -0.0018131-0.00290026j 0.00918374-0.00328031j -0.00182992-0.00505064j -0.00367093+0.00485099j -0.00150469-0.00146187j 0.000854989-0.00400687j 0.00193045+0.00176668j -0.00134002-0.00114341j -0.00793905-0.00536204j 0.000893724-0.00865622j 0.00382409-0.00209429j -0.00149658-0.00199058j -0.00378005+0.00162294j 0.00058017-0.00502598j 0.00278612-0.00444621j 0.00833621-0.00452694j -0.000354293-0.00403379j -0.00234553-0.00272155j -0.00590668+0.00202853j -0.00181398-0.00107028j -0.00178848-0.000328269j 0.00697682+0.0015317j -0.00319849-0.00233164j -0.00197485+0.00631455j 0.0024039+0.00167812j -0.0028262-0.00389928j 0.00420895+0.0023888j 0.00339793+0.00167612j -0.00305715-0.00396052j 0.00984002-0.00234913j -0.00126637-0.00216613j 0.00393575-0.00148741j 0.00409952-0.00454489j -0.00234417+0.00341732j 0.00270085-0.00557966j -0.00139443-0.00381971j 0.00523597+0.00801528j 0.00141839-0.00216186j 0.00676785+0.00132836j -0.00257749+0.00313394j -0.00228855-0.000204626j -0.00267236+0.00131671j -0.00512496+0.00580993j 0.00461253+0.000857933j -0.000961865-0.00202219j 0.00318003+0.00225114j -0.00553724+0.00316204j -0.000617618-0.00019553j 0.00291542-5.7573e-06j 
0.0461925+0.0100703j -0.0203881+0.0368911j -0.0315763+0.0386071j -0.0358067+0.0143503j -0.0184241+0.0437368j -0.0282712+0.0617099j 0.00681293+0.0347j 0.0119913-0.0150366j 0.0257746-0.00244629j 0.0445841-0.0136998j -0.0245639+0.0467036j 0.0286636-0.00418814j -0.0136461+0.0169231j 0.00624652+0.0298526j 0.0218693-0.0244418j 0.0191556-0.0632305j -0.0479438-0.103986j 0.0693831+0.012283j -0.0291031+0.0423196j -0.0284551-0.0166504j -0.0169012+0.0220137j 0.0042516+0.0216115j -0.00682945+0.0056935j 0.00506451+0.0030238j 0.00651802-0.00624934j 0.000987734-0.00347253j -0.00463891-0.00846724j 0.0097918-0.0051063j 0.0167756-0.00866018j -0.00665654+0.000182023j 0.00147235+0.00727247j 0.00509162-0.00124095j 0.0039507+0.00895204j -0.000709097+0.00736485j -0.0112448+0.00614277j -0.00353217-0.00615052j 0.00636439+0.00236868j 0.00330761+0.00459499j 0.000254944-0.00468234j -0.00854268+0.00426935j -0.00136764+0.00888923j -0.00325309+0.00885764j 0.0123595-0.0077245j -0.00148193-0.0206173j -0.0097178+0.00181055j -0.00664458+0.0169841j 0.014885+0.0200827j 0.0118531-0.0116543j 0.00376457-0.0183068j -0.0155993+0.00332733j 0.00446668-0.0180486j 0.017846+0.000816837j -0.0181421+0.00148183j 0.0158889-0.00161531j -0.00263854+0.00932583j 0.00603747-0.00591045j -0.00351736-0.00551878j -0.00557402-0.00549481j -0.00245765-0.00474733j 0.00379892-0.0023987j 0.00199195+0.00284668j 0.0100856-0.0132371j -0.0052517-0.00861505j -0.0023591-0.00171068j -0.00112211-0.00303924j 0.00920552-8.94034e-05j 0.000256976+0.00312207j 0.00327325-0.00298319j 0.00747157-0.010479j 0.00130195-0.00575412j -0.00144572-0.00682417j 7.63009e-05+0.00055156j 0.00167831+0.00621889j 0.00278493-0.00631897j -0.002378+0.00422015j 0.00463483-0.00312714j 0.00309799-5.88811e-05j 0.00600919-0.00360847j 0.00101047+0.00419941j -0.000905116-0.00208928j 0.00551-0.0030787j 0.00107478-0.000855324j -0.000357505+0.00395249j -0.00340078+0.00196533j 0.00493436+0.00213107j -0.00104055-0.00542199j 0.00113368-0.000630101j 0.00141514+0.00294962j 0.0090263-0.000166092j -0.00112249-0.00445663j -0.00283904-0.00380164j 0.000415405-0.00158325j 0.00942489+0.00293341j 0.00852563+0.000411139j 0.00473029+0.00142158j 0.00479314+0.00246808j 0.000497097+0.00372436j -0.000359473+0.00161526j -0.00329806-0.00591093j 0.000735164-0.000163808j 0.00568168+0.00644721j -0.000592792+0.00190291j 0.00338896-0.00399332j -0.00437704-9.85774e-05j 0.0045523+0.000395142j 0.00887541-0.0101284j 0.011013-0.00600737j 0.00322296+0.0125285j 0.00779773+0.00940564j 0.0101606-0.00323922j 0.00136422-0.00877313j 0.0141616-0.00455071j 0.0230128+0.0204635j 0.0271884-0.0200532j 
-0.0651079+0.0439739j -0.0186317-0.062423j -0.00156783-0.0580093j 0.00619294-0.0490757j -0.0370433-0.0467545j -0.0638523-0.0577827j -0.0637361+0.0222006j 0.00602472+0.0289959j -0.0352411-0.00296179j -0.0257518+0.027839j -0.0137036-0.0445622j -0.0190317+0.0487997j -0.000326892-0.0345617j -0.0221312-0.0408352j 0.00183548+0.0318913j 0.0476173+0.0491862j 0.114484+0.00320945j -0.00934152+0.105741j 0.00809927-0.0527933j 0.0573194-0.00529737j 0.00566499-0.0270816j -0.0152916-0.00520885j 0.00603409-0.00760996j 0.000774299-0.0099885j 0.000587324+8.33036e-05j 0.0186746+0.00498409j 0.00377079+0.014014j -0.0092161+0.00878836j -0.00301049-0.000671725j 0.00640666+0.00111014j 0.00217592+0.00192528j 0.000476482-0.000757303j -0.00705752-0.0108724j -0.00308405+0.00761549j 0.000692125-0.00223105j -0.00263942+0.0127693j -0.0114542-0.00160351j -0.00715128+0.0165957j 0.00820114-0.00190433j -0.00428268-0.00279778j -0.00254008+0.0113493j 0.00421781-0.00278592j -0.0279241-0.00370087j 0.0030115+0.0217103j -0.0082474-0.0199278j 0.0151314-0.0078454j -0.0251245-0.00263475j 0.000456951+0.0189324j 0.00660016+0.00706967j 0.0115626-0.00746486j 0.0215071+0.0153139j -0.0109063+0.0167523j 0.00465311-0.00350605j -0.00813279+0.0116517j -0.0128511+0.00165649j -0.00642696+0.0147209j 0.00245792+0.00858429j -0.000895404-0.00115684j 0.00369738+0.00280754j -0.0084618-0.000932126j -0.0045936+2.8742e-05j 0.00521119+0.0155169j 0.00835331-0.0004823j -0.000945737+0.00376916j -0.00070832-0.00619278j -0.00346937+0.00174149j 0.00159504-0.00501189j -0.000685047-0.00804254j -0.000291203+0.0104394j -0.000506702+0.00536827j 0.00332921-0.00285463j 0.00656718+0.00147112j -0.00575936+0.00213033j 0.00209554-0.00437463j -0.000554515+0.00130955j 0.00153524-0.00733254j 0.00302441+0.00273528j 8.59554e-05+0.00105087j -0.00638358-7.3703e-05j 0.00126178-0.00158633j 0.000269688-0.00429881j -0.00692658+0.00522078j -0.00364152-0.00287603j -0.0056688-0.00339362j -0.00235435+3.47706e-05j 0.0078193+0.00495744j 0.00275428+0.000762088j 0.00753555-0.00246775j 0.00141303+0.00165453j 0.00218391+0.00138457j -0.00894635-0.00131262j -0.000719012-0.00429705j 0.0027029+0.000222249j -0.000402869-0.00172055j 0.0100269-0.00864883j 0.00372868+0.00241984j -0.000470367+0.00576598j -0.00191597-0.00381626j 0.00147693+0.00394706j -0.0042852-0.00103032j 0.00349335-0.0034408j 0.00457348+0.00305437j 0.00245408+0.00016241j -0.00300218+0.00496638j 0.0185624-0.00799888j -0.00380763+0.00598675j 0.00567638-0.00737673j 0.00136506+0.000130661j -0.00809033-0.0106472j 0.0108702-0.0111235j -0.00194399+0.00888736j -0.00782736-0.00484766j -0.0294712+0.00452462j 0.0191103+0.0341279j 
0.0189389+0.0362541j -0.0311819+0.0102382j -0.0478289-0.0177925j -0.00897745+0.00844186j -0.0454955-0.0253132j -0.0300968+0.00922438j -0.0220446-0.0273235j 0.00182085+0.0220143j -0.0174693+0.0081078j -0.006661+0.0193457j 0.00240028-0.0115177j 0.0162186+0.00380378j -0.00562838-0.000600517j 0.0113331+0.0334491j 0.0457411+0.0122471j 0.0227658+0.0180047j -0.0316603+0.0221702j -0.0457404-0.0426769j 0.000861541-0.00766272j 0.00268624-0.00154522j -0.0016148-0.00819366j 0.000850517-0.00051997j -0.0105563+0.0025867j -0.000521581-0.0165418j 3.90068e-05+0.00801514j 0.00442303+0.00189062j 0.00393619+0.0053542j 0.0015693+0.000665347j -0.00646877-0.00222286j 0.000299149+0.00287298j -0.00131767+0.00425007j -0.007108-0.00220057j 0.0015622+0.0042279j -0.0114142+0.000543769j 0.00492898+0.0015775j -0.00184918-0.00545833j 0.000481167+0.00312961j -0.00519951+0.00522222j 0.00151215-0.00224091j -0.0142764+0.00579601j 0.00469134+0.00202241j 0.000388775-0.00112061j -0.0020924+0.00560633j -0.0103177+0.00570029j -0.0185887+0.000782508j 0.00643568-0.0172191j -0.00130485-0.0230166j -0.0159084-0.00782897j -0.00792933-0.00833673j -0.00844437+0.0110326j -0.00286392-0.00150715j 0.00675863+0.00442525j 0.00224746-0.00440785j 0.00131068+0.001023j 0.00328167-0.00831794j 0.00113412-0.00340756j 9.58024e-05+0.00347943j -0.000940343+0.00552331j 0.00301982-0.00261334j 0.0102818-0.00844942j 0.00178628-0.000252515j -0.00559203-0.00790215j -0.00346351-0.00360002j -0.00342706+0.00293986j -0.00188724+0.00418544j 0.00313823-0.00536552j 0.00387418-0.0119176j 0.00682587-0.00352728j -0.0043864+0.00177948j 0.00261631-0.00414881j -0.000153852+0.0060513j -0.00419315+0.00661904j 0.00277708-0.00642153j 0.00175265+0.000456029j 0.000629478+0.00211955j -0.0016733-0.00205458j -0.00539134-0.000825879j 0.000852572+0.00223262j 0.00681724+0.000866619j -0.00644745-0.00105547j -0.00114067+0.00490767j -0.00331731+0.00646414j 0.00365402+0.00254217j 0.00181003+0.00434386j -0.00410603-0.005652j -0.00288287+0.00281477j 0.000684742-0.00381421j 0.00598614+0.0029539j -0.00249354-0.00360272j 0.00152916+0.00331768j 0.000163568+0.00154132j -0.00222191+0.00371234j -0.00339455-0.00821104j -0.0094632+0.00436563j 0.00234946+0.00206756j -0.00427971-0.00630653j -0.00373441+0.000294205j 0.00417303+0.00491408j -0.00547949+0.00174001j -0.000493299-0.00797307j -0.00480379+0.00710963j -0.00686831+0.007766j 0.00846721-0.00279302j -0.00328785+0.00194141j 0.00158078+0.0123061j -0.00455689+0.00174619j -0.00510342-0.00328714j 0.00235251-0.000979997j -0.00226251-0.00186344j 0.00594543+0.00479698j 0.00986911+0.00455895j -0.00153635+0.0129488j 0.0118226-0.00858234j 0.00929569-0.0124758j 
