-0.0502092-0.378119j -0.0693208+0.11112j 0.0363757-0.010867j -0.012618-0.053497j 0.00479048-0.0280116j -0.0183991+0.0225608j 0.010346-0.0221202j 0.0074428+0.00610504j -0.0279017-0.0016012j -0.0120503-0.00970009j -0.00301442-0.0280216j -0.00410088-0.0104945j 0.000533707+0.0287828j 0.0172172+0.0222074j 0.0075469+0.0017244j 0.0182231-0.0152764j 0.0207263-0.00596802j -0.0244201+0.00847113j -0.0125466+0.00280083j 0.0111225+0.00997531j 0.000865895-0.0102355j -0.0103081-0.00667465j 0.0106822+0.00211546j -0.00010751-0.00106884j -0.00162408+0.00131296j -0.00195159-0.00266234j 0.00635777+0.0010495j -0.0161608+0.000841124j 0.00229398-0.00598814j -0.00778585+0.00925952j 0.00142435+0.00125732j -0.00510052+0.00261514j 0.00400285-0.00385057j 0.0107621+0.016881j 0.00301161-0.00696682j -0.00253811+0.00604629j -0.00592088-0.00134494j 0.0144608+0.0161518j 0.0148629-0.00526793j 0.00348605+0.00122362j -0.0014894-0.00109453j 0.00167063-0.00290897j 0.00575267-0.0009223j 0.00121652+0.00653406j 0.0053034-0.00181815j -0.00961696-0.00338394j -0.0092432+0.00373397j -0.0161159+0.000325144j -0.00709915+0.00389434j -0.00304626+0.002949j 0.00742217-0.00262934j -0.00147432-0.000147729j 0.00355382+0.00209984j -0.0118693-0.000253669j -0.00765588-0.00587278j -0.00454435+0.00246659j -0.00270759+0.00129381j -0.0095152+0.00625051j 0.0126628+0.00958672j -0.0020331-0.00258807j -0.000830815-0.00362634j 0.0045239-0.00732629j -0.00802703+0.0025733j 0.00235813-0.00390789j 0.00492756-0.00527055j -0.00111652+0.00844082j -0.00600524+0.00251157j -0.0073735+0.00210667j -0.00437433+0.00574244j -0.00162496-0.00568615j -0.0057702-0.00121939j 0.00476862+0.00595165j -0.00796618+0.00108146j 0.0053405+0.00207645j 0.000733757+0.000253175j -0.000703316+0.007973j -0.00498714+0.00720642j 0.0110516+0.0079176j 0.00399757+0.00131025j 0.00359602+0.00455222j 0.00161733+0.0119144j 0.00170564+0.00189124j 0.00332692-0.00229116j 0.00506256-9.93268e-05j -0.0053523-0.00890691j -0.00124722+0.00472567j -0.00632594-0.00443826j 0.0139923+0.00697803j -0.00209638-0.0104186j 0.00138255-0.00341241j -0.000454325-0.00404725j 0.000118733-0.00247579j 0.000514343+0.00242082j -0.00263214+0.00245328j -0.00248677-0.000894484j 0.00433599-0.00283535j 0.00361407-0.00469563j 0.00114873-0.00183691j 0.00119455-0.00570542j 0.00385977-0.00319606j 0.00324742+0.000305978j 0.0010693-0.00141294j -0.000711549-0.00313745j 0.00295297+0.000358592j -0.00125279+0.00178151j -0.00212729+0.00210503j -0.00293642+0.00141749j -0.00214204+0.00402537j 0.00107786-0.00164143j -1.30789e-05+0.000285995j 0.00354775-0.000184952j 0.00320151-0.00817415j -0.0029987-0.00156769j 0.000359328-0.00120543j 0.00263302-0.00137631j 0.000783196-0.00253203j -0.00408584-0.000179437j -0.00136611-0.000605574j -0.000599069+0.00123218j 0.001157+0.00861954j 0.00561482+0.00292144j 7.92171e-05+0.000912582j 0.00140885-0.00156119j 0.00406257+0.00236647j -0.00313494+0.00329376j 0.00175886+0.000764044j 0.0012889-0.000778936j -0.00234196+0.00391898j -0.00350787+0.00229765j -0.000809918+0.00623924j -0.00177244-0.00281173j -0.00185741-0.00571611j -0.00214984+0.00289016j -0.000544061-0.00476835j 0.00190316-0.00936193j -0.00448233-0.00338315j -0.000970196-0.000444847j 0.00433519+0.00199848j 0.00181979+0.00288036j -0.00185988+0.00231088j 0.00120222-0.00208732j 0.00278777+0.00104552j 0.00242998+0.00102543j -0.00182946+0.00014687j -0.00912516-0.00137493j -0.00031243+0.00172878j -0.000889765-0.00714097j -0.00220438-0.00479275j -0.00180915-0.000210909j 0.00221308-0.00163939j 0.00155584-0.00302056j -0.00302272+0.00842541j 0.003317-0.000997146j -0.000716468+0.00111301j -0.00119012-0.00275995j 0.000708222-0.00465671j -0.00332603+0.00432193j 0.000579245-0.000255347j 0.00131087-0.00121314j -0.000745727-0.000514281j -0.00368687-0.00310964j 0.00162081+0.00145177j -0.000729501-0.00275426j 0.00109118+0.000146344j 0.000547549+0.00394389j -0.00170491-0.00165022j -0.00121436-0.00780398j -0.000311844-0.000655443j 0.00070122-3.94714e-06j -0.00488209+2.4086e-05j 0.00345963+0.000889961j -0.00250781-0.00674942j -0.00267595+0.00253911j -0.00804632+0.00448741j 0.00285209-0.00344492j -0.00154075+0.00160859j 0.00553713-0.00490948j -0.00352614+0.00139802j 0.00115269-0.00414622j -0.00675716-0.00426476j 0.00359251-0.00154174j -0.00151731+0.00201737j 0.00481947+0.00152369j 0.00319441-0.00241618j 0.00242756-0.00287824j -0.000808417+0.000391221j 0.00801799-0.00432007j -0.00167878-0.000956475j 0.00677708-0.00136638j 0.00177457+0.000982304j 0.00486015-0.00464705j 0.00325927+0.000684933j 0.00687799-0.00324311j 0.00554714-0.00648268j 0.00390543+0.00172374j 0.00681968+0.00297776j -0.00241652-5.14228e-05j -0.000295591+0.00278511j -0.00211247-0.00394211j 0.00269923-0.00431452j -0.00401946+0.00342918j -0.00940988+0.00129956j 0.00475056-0.00113433j 0.00712873-0.00484904j 0.00081789-0.00654113j -0.000825008+0.00147139j 0.00386736-0.00264514j -0.00880077+0.00183967j 0.0035339+0.00318864j -0.00639362-0.000647204j 
0.414132-0.0940194j -0.102495-0.065195j -0.00111139+0.0199236j 0.0403731-0.0128102j 0.00408785+0.00581494j -0.0158494-0.0365675j 0.012245+0.0101323j 0.00152426+0.000160888j 0.00147855-0.00464326j 0.0106709-0.0062108j -0.00577518+0.0118504j -0.00926497-0.0124313j -0.0201989-0.030546j 0.0270991+0.00368894j -0.00451363-0.0367588j 0.0179267-0.000737687j 0.00213469+0.0111283j -0.0046765-0.00800736j -0.00518415-0.00851952j -0.00509298+0.000644617j 0.0158427-0.00618148j -0.00893039-0.00062208j 0.00059446+0.000168417j -0.000699054-0.00155375j -3.29268e-05+0.00150195j 0.00187278+0.000982781j 0.00472926+0.000224634j -0.0064053-0.00209324j -0.00978254-0.00918179j 0.0153486-0.00961434j 0.000766808-0.00293685j -0.00108972+0.00187593j -0.008548-0.0163923j 0.00599122-0.000491j -0.0136436-0.0154642j 0.00465516+0.00428753j -0.000117806+0.00306832j 0.00569452-0.0132997j -0.00160142+0.0027157j 0.00123815+0.00199427j -0.00164613+0.00139904j -0.00103248+0.000773766j -0.000356946+0.00553755j 0.00130127+0.00777461j 0.00195145+0.00209802j 0.000815916-0.00722568j -0.00122002-0.00348913j -0.0065294+0.000440792j -0.00297099-0.00621775j 0.00481524-0.000697008j 0.00489714+0.00403114j -0.000901198+0.00581189j 0.00217036-0.00325886j 0.00980576-0.00803159j -0.00758247+0.0047787j -0.00365533-0.0030891j -0.00228446-0.00539946j 0.00610745-0.00405586j 0.005725-0.00840803j -0.00246948+0.00151906j -0.000746626-0.00422622j 0.00249734+0.00786929j -0.00550388-0.00307584j 0.000885683-0.000863425j 0.00922812+0.009522j 0.00117574-0.00554299j -0.00197742+0.012204j -0.0135706-0.0102827j 0.00405019+0.00407057j 0.00185383+0.00566828j -0.00775491+0.000583519j 0.0025996-0.00290874j -0.0111501+0.00604j -0.00350234+0.00936906j -0.00366165+0.00144049j -0.00223423-0.000197935j 0.00755363+0.0042117j 0.00589224-0.0139857j 0.00332067+0.00709321j 0.00479298+0.00276463j 0.00938875-0.000510745j -0.00253159-0.000513632j -0.000241845+0.00524083j -0.00969509-0.000352628j -0.005996+0.00601894j 0.00196538-0.0136102j -0.0049291-0.00262815j 0.00446974-0.0108537j -0.00779113-3.86355e-05j -0.00278943-0.00179671j -0.00336824+0.000603786j -0.00149921-5.91641e-05j 0.00347952-0.00016126j 0.0016402+0.00134769j -0.000103942+0.00132755j -0.000819895+0.00114621j 0.000937307+0.00260835j -0.000700923-0.00108508j -0.00317982-0.00308462j -0.00327499-0.00248769j -0.00566254+0.00494974j 0.00182963+0.00175524j -0.000873514+0.00103041j -0.00189968+0.00146617j -0.00340086-0.00255214j -0.0011993+0.000990656j -0.00892252-0.00482712j -0.0030203+0.000986481j -0.00284705+0.000908276j -0.00121186-0.00149975j 0.00617573+0.00175286j 0.00225347+0.00043272j 0.000344761+0.00464007j 0.0115398+0.00555897j -0.00297516-0.00197815j -0.00170353-0.000214707j 0.00226457+0.0031588j -0.000121178-0.00297973j 0.00419735-0.000821308j 0.00941399+0.00214379j -0.00778311-0.00160304j -0.000193327+0.000736173j 0.00309535+0.000492096j 0.00337171+0.00296983j 0.00389188+0.00133778j 0.00394153-0.0033191j -0.00125473+0.00144245j -0.00301753-0.000782538j -0.00256659+0.00265928j 0.00712376-0.000298109j -0.00241699+0.00400138j 0.00229946-0.00632766j 0.0034763+0.00238573j -0.00460157-0.00147991j 0.00204119-0.000694471j -0.00241914+0.0041458j -0.00570845-0.000681338j 0.00153109-0.00377288j -0.00596574-0.00177925j 0.00523327+0.00228368j -0.00111253-0.00144538j 0.000333419-0.00343004j 5.55232e-05-0.00128697j 0.00451055+0.000245569j 0.00359504-0.00859084j -0.00263495-0.0014586j 0.00704451-0.00117832j 0.000411389+0.001303j -0.00323854+0.00363022j -0.00143105-0.00370484j -0.00175661-0.000533558j -0.00152688+0.00345623j -0.00501306-0.000185451j -0.000645776+0.00193006j -0.00532717+0.00313974j -0.00515407+0.000662063j 0.00391666+0.00226281j 0.000522977-0.000429915j -0.00210694+0.000959303j -0.00343853+0.00533592j 0.000534325-0.00138179j 0.00371416+0.0037968j 0.00085398-0.00231914j -0.00184163-0.0023123j -0.00283455+0.007661j -0.00244827+0.00330461j -0.00619612+0.000331131j -0.000793687-0.000328352j 0.00132806+0.000801221j 0.000965681+0.0028965j 0.00357708-0.00078603j -0.00434741+0.00133799j 0.00315974+0.00389254j 0.00591256+0.00585235j -0.00495139-8.42642e-05j -0.00343198+0.00371881j -0.00541991-0.00473948j -0.00137417-0.00269625j -0.00243182+0.000124677j -0.00330349+0.0035493j 0.00166511-0.00260186j 0.000448393-0.00193264j 0.000431943-0.00558028j -0.000384457+8.04005e-05j -0.00213787-0.000221063j 0.000954315-0.00423169j -0.00344994-0.00582959j -0.00258742+0.000361841j -0.00370092-0.00615872j -0.00135212+0.00234396j -0.00141383-0.000664078j 0.00230859-0.00414628j -0.00371716-0.00543427j -0.00874626-0.00916947j 0.00158514-0.00151165j 0.000520447-0.0098671j 0.000722729+0.000858684j 0.00577512+0.00413085j -0.00542385-0.000851127j -0.00552535-0.00311557j -0.000974497+0.00793994j -0.00345811+0.00225127j 0.00243069+0.000408683j -0.00454894-0.00590169j 0.00160547+0.000809702j -0.00503583-0.00529395j -0.0074516-0.00512378j -0.0025555+0.00301195j -0.00376673-0.00683533j -0.00707327-0.00628495j 
0.225322+0.355481j -0.00303193+0.0345388j 0.0168469+0.00909212j 0.018521-0.0374369j 0.0224517-0.0525579j 0.0448419+0.00736806j 0.00734987-0.00214626j -0.00328191+0.00871729j -0.00383011-0.00917732j -0.00376321-0.00912002j 0.00112627-0.00564246j -0.000779378+0.0028398j -0.00156103+0.00144368j -0.00833761+0.0218697j 0.0121836-0.00149216j 0.0103894-0.00243021j 0.00667075+0.00529902j -0.00447382-0.00156j -0.00247781-0.00723646j 0.000882023+0.00506783j 0.00592833-0.0107188j -0.00503086+0.00305405j -0.00899106+0.00513321j -2.56344e-05-0.000706408j -0.000536+0.000524956j 0.00258004-0.00211946j 0.00318042-0.00172697j 0.00102082+0.00599118j 0.000392521+0.00475247j 0.00885884-0.0170708j -0.000918114-0.000555359j -0.00186453-0.000598615j -0.0104597-8.40229e-05j 0.00205385-0.00507468j -0.0140633+0.00237626j 0.00217278+0.0037147j 0.00087155-0.00109589j -0.00806926-0.00428555j 0.00395197-0.00570756j 0.00233903-0.00636024j -3.52635e-05+0.000730071j 9.06803e-05-0.000238998j 0.0014391+0.00375356j 0.00349878+0.00600973j 0.00254389-0.000307575j -0.00128111-0.00212888j 0.00158394-0.00517384j -0.00617003+0.00383279j 0.000716119-0.0079093j 0.000362336-0.000810766j 0.00256601+0.00284942j -0.000231566+0.00460136j 0.00410434-0.0035742j -0.00541526-0.0127148j -0.00403347-0.00147323j -0.00259575+0.0024345j 0.0034428-0.00423464j -0.00548164-0.00318994j 0.00955861-0.00210098j -0.00471512-0.00120235j -0.000347731-0.00223899j -0.00648407+0.00273369j -0.000258795-0.0019081j 0.000581782+0.00140182j 0.00485016-0.00689503j 0.00741725+0.000307084j 0.0223128-0.0137647j 0.00911811+0.00903212j -0.000326268+0.00254487j -0.00145561-0.00468572j -0.00648665+0.00634526j -0.00482224+0.00462419j 0.012819-0.00495001j 0.00906824-0.00636428j 0.00119871+0.00219489j 0.0104066+0.00205991j 0.00394897+0.00321222j -0.00377072+0.00666892j -0.000725863-0.00656293j 0.0153474-0.00639811j 0.0013113+0.00487855j 0.00141459+0.00163176j 0.0074603-0.00739243j 0.00522665+0.00321619j 0.00121024-0.0054774j -0.018738+0.00628032j -0.0144101+0.000547625j 0.00824892-0.000178042j -0.0048966-0.00382536j -0.00181082-0.00182062j -0.00251618-0.00024857j -0.0008397-0.00156564j 0.00247408-0.00137084j 0.00158164+0.00103316j -0.00102488-0.00138619j 0.00192205+0.00152449j 0.00217758-6.77011e-05j 0.000192118-0.00217365j -0.00334281-0.00395477j -0.00126727-0.00204541j 0.000442396+0.00153964j 0.000573567-0.000227978j -0.00064257+0.0023505j -0.00030088-0.00215624j 0.000423886-0.00139391j -0.000356628+0.00128188j 3.70179e-06-0.0057682j 0.00346804+0.00352326j 0.000816749+0.000794267j 0.00108575-0.00128063j -0.000636155+0.000435269j -0.00400556+0.00062501j -0.000808843+0.000265725j -0.000978709+0.00553453j 0.00169061+0.000427777j -0.000673361+0.00155507j -0.00100892+0.000524096j -0.00091957-0.0015281j -0.0031638+0.0038977j -0.000930558+0.00386192j -0.00080145+0.00198786j 0.00228055+0.00364431j -0.00538189+0.00215422j 0.00114577+0.00462394j 0.000793721-0.00351792j -0.00526753-0.000211648j 1.72129e-05+0.00103599j 0.00435385+8.4149e-06j 0.00369178+0.0053084j 0.00438654-0.00806088j 0.00312893+0.00940923j 0.00808613+0.0127671j -0.00350243-0.00221547j -0.000568457-0.00310909j 0.0101219+0.0121334j -0.00138983+0.000295059j -0.000255727+0.000281049j -0.00156639-0.00490329j 0.00302285+0.00170271j -0.00183602-0.000154033j 0.000959605-0.00145171j -0.00267594-0.00557743j -0.00126334-0.000917488j -0.000767483+0.001271j 0.00936876-0.00769327j 0.000229179-0.000320788j 0.00581057+0.00486346j 0.00210768+0.0036479j 0.0162221-0.0083095j -0.00486409+0.0042055j -0.00114371+0.00118068j -0.00799189-0.0059316j 0.00597677+0.00238147j 0.00444252+0.00138888j 0.00132551+0.00437329j -0.00249643+0.00187296j -0.00231909+0.000411063j 0.0015386+0.000149686j -0.000487822-0.000559598j -0.00231136+0.000270877j 0.00432957+0.00477828j 0.00221987-0.00814584j 0.000788485-0.0103671j 0.000766213-0.00218796j -0.000623889-0.000430559j 0.00082341+0.00262465j -0.00168493-0.00216356j 0.00115882+0.00442054j 0.000859417+0.00476223j -0.000834954-0.000700748j -0.00630435-0.0111802j -0.00247674+0.00168236j -0.00295442-0.000316343j 0.00156585-0.00637192j 0.000320653+0.00440239j -0.00365014-0.001446j 0.00255716+4.6938e-05j 0.00644474+0.00135943j 0.00141057+0.00554818j -0.00403853-0.00493537j 0.00193828-0.000972752j -0.011825-0.00624879j 0.00129418+0.00441362j -0.00169061+0.00266453j 0.00171695+0.00106548j -0.000737578-0.00696247j 0.00295725+0.000490048j 0.00264812+0.000914945j -0.00402454-0.00243351j -0.00306875-0.00093844j -0.000917207+7.42264e-05j 0.000645633-7.26909e-05j -0.00378687-0.00981464j 0.00792792+0.000144165j -7.55638e-05+0.00371048j 0.00448642-0.0039474j -0.0051935-0.00253811j -0.000772343+0.00207557j -0.000972356-0.00267617j -0.00338423-0.00434074j 0.00606904-0.000141592j -0.00149151+0.00155122j -0.00283922-0.000255552j -0.0011291-0.00402725j 0.00320087-0.00111433j 0.00401608+0.000989687j 4.71087e-05-0.000698162j 0.00132852+0.00364697j -0.00232412-0.00255193j -0.000258938-5.73982e-05j 
0.252528+0.0690139j 0.0377256-0.020408j 0.0124189-0.00717088j -0.0191185-0.0207948j -0.0318739+0.00592217j -0.0431063+0.0183076j 0.00126446-0.0035859j 0.007197+0.00817722j -0.00910074-0.00515039j 0.0033386-0.0136299j -0.0204283-0.00298251j -0.033362-0.0065531j -0.00235475+0.00848665j -0.0191497-0.00597131j 0.0180689+0.0207683j 0.00629609-0.00212754j 0.00361481+0.00183262j -0.00615233-0.00482901j -0.00220192-0.00381827j 0.00857827+0.00825716j 0.00926542-0.0120666j -0.0129213-0.00222823j -0.000323121+0.00542517j 0.00396108-0.00506175j -0.000480522+0.0032662j -0.00265395-0.00300335j 0.00732774+0.00185609j -0.0218069+0.0184298j 0.000941369+0.0137844j -0.00240074+0.00227313j -1.59548e-05-0.00300202j -0.00560241+0.00348001j -0.00962389+0.00327496j 0.0219719+0.0110679j -0.00950579+0.00470332j -0.00591103+0.00588073j -0.00738787+2.75648e-05j 0.00721578+0.0157991j 0.0209524-0.0110096j 0.0149008-0.00425668j 0.000291043-0.00184598j -0.000701564-0.000276534j 0.000594491-0.000829464j -0.00315321-0.00032393j 0.000165221+0.000627902j -0.0016495+0.00140713j 0.00517264+0.00294871j 0.00578709-0.00268607j 0.0015148+0.000151475j 0.00202744+0.000775213j -0.0024667-0.00052189j -4.5928e-05-0.00146263j -0.00218829+0.0030243j 0.00951477+0.00337323j 0.00451749+0.00480436j -0.000546233+1.97842e-05j 0.00455348+3.7646e-05j 0.00692332-0.0032042j -0.0077805-0.00108837j 0.000392269+0.000987628j -0.000806115+0.000931388j -0.0065038+0.00184208j 0.0055759+0.00388341j -0.00199697-0.000697057j -0.00341434+0.00623895j 0.000748666-0.00125642j 0.0114497+0.00180123j 0.00399899-0.000287598j 0.00341228-0.00193531j 0.000706524+0.0063693j 0.00312472-0.00397838j 0.00177207-0.00814058j 0.00668353+0.00310486j -0.0017312-0.0018512j 0.000887252-0.00221808j 0.00195578-0.00433365j -0.00161705+0.000680437j -0.00536654-0.0085404j -0.000847533-0.00426082j -0.00458355-0.000703735j -0.000494941-0.00767723j 0.0040637-0.00264328j -0.000883406+0.00457001j 0.00346806-0.00621394j 0.00361774+0.00555319j 0.0052098-0.003898j 0.0043226-0.00158043j -0.00876226+0.00102176j 0.00308637+0.00418777j 0.000884183+0.00188188j 0.00140682+0.00126166j 0.000664991+0.00116742j -0.000210706+0.000234675j -8.77209e-05+0.000426202j 0.00228896-0.000163613j -4.89242e-05+0.0031597j 0.000458557+0.00196537j -0.000450456+0.0002754j 0.000136679-0.00016672j -0.000340506+0.000337164j 0.000448422+0.00486871j 0.000783379+0.000472753j -0.000630257+0.00144109j -0.000664214+0.000867371j 0.00053043-6.9311e-06j -0.00134348+0.0026391j -0.0036841-0.000297564j -0.00158323+0.00273901j -0.00187765+0.00132205j 0.000407499+0.00339274j 0.005828+0.00119845j 0.000507442+0.0031881j -0.000607833+0.00128288j 0.000149549+0.0013299j -0.00585532-2.38954e-05j -0.00119732+0.00271561j -0.00552156+0.000981515j -0.00254516+0.00053074j 0.000913085+0.000199612j -0.000801993-8.31237e-05j -0.00812066+0.00299881j -0.00270392+0.00265264j 0.000122723-0.00259965j 0.00118919+0.00128864j -0.00166079+0.00723209j 0.00772674+0.00387151j 0.00247307-0.00441165j 0.00242062+0.00173574j -0.00392996+0.00402778j -0.000305374+0.0086905j 0.00333395-0.00575215j 0.00244722+0.0030665j 0.00231362-0.00540348j 0.00121109+0.00786545j 0.00111685+0.00936081j 0.00100147-0.0014841j -0.00556099-0.000150882j -0.000118926-0.00078852j -0.00103384+0.00226282j 0.00575831-0.00312462j 0.00195576-0.00415001j -0.000758233+0.00365956j 0.00869598-0.000923137j 0.00690375-0.00358242j 0.00593595-0.00620593j -0.00284813+0.000332235j 0.00399892+0.00215701j -0.0051932-0.000639723j 0.00557716+0.00462069j 0.00418661+0.00195559j -0.000105812-0.000102323j -0.000207967-0.001364j -0.00370267+0.00325344j -0.000230604+0.00144706j -0.00440994-0.00545029j 0.00133582-0.00847282j 0.00566488-0.00295241j -0.00100788+0.00584076j 0.0015723-0.00179415j -0.00443624-0.00366734j 0.00315527-0.0036648j 0.00359823+0.00192119j -0.00214968-0.00293445j 0.00141521+0.00371656j 0.000927665+0.00154052j 0.00269164-0.00737207j 0.00431505+0.00336416j 0.00187161-0.00199724j 0.00375379-0.00578731j -0.00209539-0.00410206j 0.00500902-0.00264953j 0.00127249-0.00396858j -0.00611877-0.00374124j 0.00372025+0.00760981j -0.00437995+0.00115791j -0.00389569-0.000575449j -0.00430963-0.00233463j 0.00190883-0.00116445j -0.00235278-0.00274915j 0.00401449-0.0042696j 0.000661289+0.00338319j -0.0006406-0.00265107j -0.00192927-0.00305262j -0.00172349+0.000770329j 0.00148924-0.000810006j 0.0032434-0.00362904j 0.00240906+0.000936155j -0.00102962-0.00314132j 0.00142083-0.000570756j -0.00187776-0.0020411j -0.00111935+1.20259e-05j -0.00103107-0.000695662j -0.00133145-0.000896176j -0.00298337+0.000604866j -0.00333805+0.000825318j -0.00160854-8.13424e-06j 0.00208058-0.000330427j 0.000226735+0.00117228j 0.000895212+0.00120611j -0.00244924+0.00138347j -0.00304258+0.00158253j 0.00101486+0.000175136j 0.000511821-0.00107245j -0.000395458+0.00123814j 0.000887857+0.00189659j -0.0019507+0.000427489j -0.000939862-0.00020999j -0.000130259-0.00171195j -0.0012706+0.000831096j -0.00100739-0.00052551j 
0.140911-0.129786j 0.0530382+0.0467851j -0.00371866+0.00550608j 0.0141624+0.00652685j 0.00449719-0.000672017j -0.0390192-0.032972j -0.0041194+0.00216249j -0.0107918-0.012899j 0.0079613+0.0112908j -0.0105656+0.000428801j 0.0144972+0.0215203j 0.00762656+0.0407192j 0.00624144+0.00711197j -0.0150502+0.0175993j 0.0142536-0.0115478j -0.00811585-0.00508064j -0.00263929-0.00587671j 0.000303814+0.00552404j -8.01435e-05+0.00309283j 0.00184206-0.00824348j 0.00374955-0.00325452j -0.00717899+0.00350438j -0.000669794+0.0057032j -0.00196407-0.0005338j 0.00132421+0.00166904j -0.000266806+0.000430777j 0.00256801-0.000912496j 0.00537261-0.0120834j -0.000223679-0.024002j 0.0106986-0.0175416j -0.00118012+0.000631531j 0.00328396+0.00212838j -0.00621003-0.0132821j -0.00189647+0.000466352j -0.0105935-0.0178268j 0.00491432+0.000851264j -0.00363989+0.00615923j -0.00245752-0.0147251j -0.00934256+0.00038206j -0.00495273-0.00122352j -0.000728915-0.000129775j -0.000342891+7.74769e-05j -0.00183007-0.00421336j -0.00527672-0.00104882j 2.00711e-05-0.00110183j -0.00680978+0.00399498j 0.00167736+0.00925114j 0.00242384-0.00294421j -0.00327362+0.00624618j -0.00207726+0.00152367j -0.000435468-0.00273019j 0.00203723-0.00473248j 0.00169828+0.0110994j 0.0031719+0.0099417j 0.00388983+0.00854407j 0.00279736+0.00661952j -0.00236846+0.000157891j -0.00195482+0.0035391j -0.00264881+0.0128864j 0.00188122-0.00229228j -0.0062905+0.000146984j 0.00155329-0.00721185j 0.0017118+0.0131509j -0.000545174-0.00515146j -0.00620142+0.00155059j -0.00107042+0.00898655j 0.00553534-0.00523479j -0.000924841+0.00730628j -0.00246795-0.00166824j -0.00352052+0.00250335j 0.00531591-0.00723623j 0.00406129-0.0071407j 0.00536267+0.00749119j 0.00241829-0.00958921j 0.00252686-0.00351864j 0.00170236+0.00458738j -0.00735392+0.00368519j -0.00108947+0.0005106j 0.00259578-0.0146042j -0.0022582+0.0050543j -0.0041227+0.000407912j 0.00577809-0.00690707j -0.0027789+1.2467e-05j 0.0124795-0.01062j 0.00254955-0.00167027j 0.00941251+0.000438607j 0.0069337-0.00047257j -0.00243909+0.00459717j 0.00348706+0.000158258j 0.00259254-5.17316e-05j 0.00229249-0.00117439j 0.00175304+0.00132902j -0.0016158+0.00399245j -0.00224662+0.00171608j 0.00141411+0.00243325j -0.00120695+0.00070128j -0.000928114-0.00132181j 0.000787635+0.00170485j 0.00528264+0.00168182j 0.00295775+0.000563827j -0.000264364+0.00157888j -0.000111214-1.2179e-05j -0.00242191+0.000937244j 0.00284324+0.00250349j 0.00256296+0.00260129j 0.00119126-0.0017197j 0.00283474+0.003421j -0.000115303+0.000242717j -0.00313711-0.000664937j 0.00225113+0.000554675j 0.00117806-0.00354339j 0.0042827+0.00311532j 0.000887568+0.00199273j 0.00306988+0.000428527j -0.00110213-0.000118025j 0.00247315+0.00293097j 0.000701264+0.00268022j 0.0020027+0.00283178j -0.00017102-0.000873108j 0.00795309-0.000778305j 0.000424031+0.00305822j -0.00184659-0.00187397j 0.00240134+0.00384568j 0.00202821-0.00135378j 0.00338291+0.00557811j 0.0077016-0.00347557j -0.00518397+0.000313493j 0.000906543-0.00119746j 0.003819+0.00230388j 0.00534291+0.00542241j -0.00567795+0.000864652j 0.00439717-0.00178586j -0.00484445-0.00228826j 0.00860214-0.00183014j 0.00492225-0.00135432j 0.000409098-0.00171997j -1.80839e-05+0.00337066j -0.00176947+0.000163084j -0.000853306-0.000450707j -0.00282782-0.00420982j -0.00370556-0.001177j 0.0067603+0.00199978j -0.00253998-0.00562958j -0.00158347-0.00288626j -0.002882-0.00528407j 7.6012e-05+0.0004345j 0.0014146-0.00213489j 0.000307313+0.00369365j 0.00247895-0.00423408j 0.000905087-0.00519411j 0.000127064+0.000333961j 0.00128347+0.00431558j -0.0058499-0.00250018j -0.000308942-6.49243e-05j -0.00800824+0.000530147j -0.00778917-0.00213219j -0.00135872-0.0035032j 0.00369492-0.00044354j -0.00234309-0.00170392j -0.00614355+0.00143354j -0.00257565-0.00227126j 0.00178568+0.00072942j -0.00633725-0.00298349j 0.00291134-0.00241785j 0.00348765-0.00164853j -0.0114225-0.00422349j 0.00343283-0.00483996j -0.00142565-0.000649112j -0.005341-0.00209017j -0.00215742+0.0018044j -0.00165945-0.00112609j 8.05889e-05-0.000596989j -0.00116382+0.00484911j 0.00517698+0.00137939j -0.000835662+0.00159806j 0.000698182+0.00130864j -0.00276899+0.00160784j -0.000419298-0.00665636j -0.00195796+0.00132782j -0.00267659-0.000620522j 0.00469279+0.00323164j 0.00659624+0.002809j -0.00311907-0.00241381j 0.00245744+0.00048577j -0.0013969-0.000823431j 0.000528956+0.0039534j -0.000304889-0.00179844j -0.00353112+0.000962433j 0.000432677-0.000754711j -0.00584826-0.0033401j -0.000870739+0.001822j 0.00107513+0.000496685j -0.000248798+0.00444557j -0.000936989+3.4011e-05j 0.000749751+0.0020924j -0.00201438+0.00154856j 0.00286519-7.45876e-05j -0.00149802-0.00302706j 0.00233814+0.000648746j 0.0026307+0.0028627j -0.00859772+0.0024181j 0.00120431-0.000756775j 0.00107309-0.000346013j 0.00141495+0.00239181j 0.00239537+0.0012025j -0.00175851+0.00054301j -0.00161178-0.000736795j -0.00216011-0.00200123j 0.000742138+0.00174937j -0.000456055+0.000859591j 
