0.0113204+0.00766296j 0.00480914-0.00979838j 0.00611043+0.00396784j -0.0070766-0.0136833j 0.000145023+0.00264328j 0.010349+0.0251969j 0.00198441+0.00797303j 0.00276183+0.0123929j 0.00537531+0.00891703j -6.6889e-05-0.0141798j -0.00162112-0.0024426j 0.000143623-0.0027221j -0.00466899-0.00747625j 0.00741129+0.019643j 0.00511054+0.0103299j 0.00186186-0.00748635j 0.000907944+0.00936231j -0.00159098+0.00761653j -0.00447681+0.0138131j 0.000401108+0.0105587j 0.00333132-0.0205592j 0.0101231-0.00150919j 0.0070315-0.022602j -0.0181964+0.010715j -0.00556481+0.0103893j -0.001064+0.00882258j -0.000281297+0.00222545j -0.00365775+0.00526961j 0.011436-0.0059396j 0.0140141-0.00978742j 0.00146924+0.000690568j 0.00327212-1.95684e-05j 0.0137723-0.00423012j -0.017254+0.00962626j 0.0154602-0.00730246j -0.00372985+0.000198762j -0.000955287-0.000116253j -0.0107857+0.00465824j -0.0130591-0.00111663j 0.00191744-0.00201097j -0.000385004+0.000191487j -0.00226574-0.00225122j 0.0229886-0.000902199j 0.000726758+0.000868995j -0.000878156+0.00502238j 0.000596015-0.0058493j 0.00751185-0.00533399j -0.00556429-0.00275162j 0.00137634+0.0031636j -0.00802276-0.00154988j 0.0177041+0.00131995j -0.00197197+0.00236122j 0.0132838+0.00506877j 0.00249418+0.0121507j 0.0137221+0.00231396j -0.0109312-0.00805645j 0.0062594-0.00350083j -0.00315493+0.00143583j 0.00283626+0.00243694j 0.00367-0.000567392j -0.00635217+0.00372999j 0.00285563-0.00576416j 0.0075753+0.00226539j -0.00110637-0.00209337j -0.00589923-0.00382848j 0.00242443-0.000322454j 0.0028479-0.00136856j 0.00372457-0.00117174j 0.00219253-0.00608254j -0.00311616+0.00129939j -0.00588607-0.0024741j -0.00382588+0.00131679j -0.0050128-0.00977038j -0.00124815+0.00270388j -0.00165768+0.000107758j -0.00237066+0.00438264j 0.00434008+0.00398677j -0.00204282-0.00519099j 0.00462498+0.00206069j -0.00358048+0.00410126j 0.00452283-0.00477377j -0.00483416+0.0078269j -0.00297315-0.00146198j -0.00392417-0.00109725j -0.00474814+5.81551e-06j -0.00263336-0.00262674j -0.00154648+0.000786875j -0.00698286+0.00140397j -0.00702307+0.00353223j -0.000780188+0.00314327j -0.00390589-0.00143407j 0.000308833-0.0039429j 0.00519016+0.00075093j 0.00151585+0.00212891j -0.00672935-0.00419644j -0.00102267+0.00322736j -0.00431105-0.00353256j 0.00778969-0.00242669j 0.00660786-0.000444317j 7.60991e-05-0.00191931j 0.000409412+0.00214969j 0.00896657-0.00582279j 0.000465139-0.000210275j -0.00823607+0.00123842j -0.00111085+0.00164295j 0.0051308+0.00641233j 0.00377277+0.00133837j -0.00114242+0.00041837j -0.00106942-0.012486j -0.00619965+0.000679019j -0.00303018-0.00310622j 0.00250673+0.00533964j -0.00526074-0.00247935j -9.63351e-05-0.00251889j -0.00359442+0.00228535j -0.000476788+0.00483274j -0.00704998-0.0036611j -0.00488691+0.00173094j 0.00571434-6.13287e-05j -0.0018641-0.00130129j -0.00558171-0.00927345j -0.00432819+0.000176049j 0.000346888-0.00753713j 0.006123+0.000246216j -0.00283587+0.00151943j -0.00526609-0.00540392j -0.00344902+0.00879334j -0.00026858-0.00494469j -0.00492644-0.00401965j -0.00095173+0.0055222j 0.0144637+0.000749791j -0.00501203-0.00569365j 0.00397861-0.00340304j 0.00162888-0.00447578j 0.00529242+0.00738887j -0.00502719+0.0065708j 
0.00601902+0.0102388j 0.00920997-0.00310848j 0.00194264+0.00760847j 0.00638379+0.00989362j 0.00569982+0.0164569j 0.00741941+0.0148004j 0.00227685-6.97677e-05j 0.00144348+0.00262078j -0.00346299-0.0179668j 0.00226858+0.00257251j -0.00214-0.000106447j 0.00219784+0.0250646j -0.000921541+0.0219601j -0.00412808-0.00488201j 0.0043274+0.0105245j 0.0044095+0.00947948j 0.000674469-0.0103545j 0.00396334-0.021657j -0.00928096+0.00357564j 6.12272e-05-0.00482622j 0.0065838-0.00310983j -0.00486906+0.0227934j -0.00899999+0.00195956j -0.00756615+0.0169285j 0.00155312+0.00855332j 0.00892867-0.00736403j 0.00488217-0.00169609j -0.0136808+0.0118129j 0.00576549-0.00404627j -0.00748375+0.000327666j -0.00152999+0.00183026j -0.00969156+0.00426121j 0.00289323-0.00525342j 0.00940702-0.00268946j 0.0107849-0.00331927j 0.0200304-0.0066138j -0.0123316+0.00206426j 0.0102236+0.00276684j -0.0218297-0.00206363j 0.0011562-0.00248101j -0.00410543+0.000378525j -0.00587304+0.00182336j -0.018968-0.0013178j 0.00386832-0.00267535j -0.00325762+0.00667002j -0.00986573+9.01089e-05j 0.0094042-0.00601373j -0.00826608-0.00650991j -0.00620777-0.00319418j 0.00713283+0.00098514j -0.00029141+0.00549311j -0.0172326-0.00704679j -0.00374818-0.00208765j -0.0012181+0.00292125j -0.00666285-0.00281386j -0.0110465+0.000767777j 0.00362133-0.00581174j -0.00947862-0.00278659j -0.00172318+0.00351495j -0.00423597-0.000203204j 0.000192055-0.000536119j 0.00399891+0.0060333j 0.0048955+0.00289857j 0.000147975+0.000976681j 0.00389031+0.00273888j -0.00382479+0.00205492j 0.00212694+0.000450859j -0.00752741+0.00418079j 0.000497883-0.00295393j -0.00659951-0.00152094j -0.000422249+0.00728142j -0.00277585-0.00318409j 0.00222037+0.000698481j 0.00296432-0.00669218j -0.000940439-0.00100421j 0.00357518+0.00896784j -0.00173255-0.00838471j -0.000819069-0.00100487j -0.00153833+0.00688621j 0.0073795-0.00219031j 0.000596777+0.00208944j -0.00274981-0.00108431j 0.00480028+0.00140266j 0.00465527+0.000230387j -0.00827732-0.00176184j -0.000790739-0.000720783j 0.0118192-0.00175434j 0.00260201-0.00233336j -0.00235458+0.00751773j -0.00145464+0.00417037j -0.000352419+0.00136604j 0.00363886+0.0014085j 0.00206546-0.00285234j 0.0125292-0.00267819j -0.00125722-0.005054j 0.00744484-0.000166827j -0.00028517-0.00222153j -0.00555575+0.0037551j -0.00487744-0.00783446j -0.012943-0.00768874j -0.00558592+0.00100062j -0.00220215+0.0108052j -0.00396096+0.00167422j -0.00495463+0.00493067j -0.00228035+0.00285841j -0.000953983-0.00265239j 0.000530844+0.00159192j -0.00482097-0.000809116j 0.00423984+0.00529701j 0.00366417+0.00584635j 0.00252548+0.00180822j 0.00292837-0.00533516j 0.00277725-0.00851551j -0.00185531-0.00401931j 0.00141183+0.00480238j 0.0013158+0.00560599j 0.00368205+0.00121707j -0.00828612-0.00144003j -0.0011698+0.00567288j -0.0047893+0.00174746j -0.000208937+3.41321e-05j -0.00168719+9.86379e-06j 0.00507267+0.00157261j -0.00208279+0.00273791j 0.00180161-0.00380538j 0.00760547+0.00340423j 0.00632233-0.00265604j -0.000515269-0.00917547j -0.00247115+0.00173259j -0.0016102+4.3517e-05j 0.00580163-0.00472039j -0.00940367-0.00368335j -0.0023555+0.00540896j 0.00431057+0.00464898j 0.000585546+0.00744435j -0.00512137+0.000710131j 
0.000523066+0.00646622j 0.00688885+0.00138676j -0.00530504-0.00233564j 0.00816204+0.0168571j -0.00345253-0.00618854j 0.00428942+0.00291197j 0.00684039+0.0161297j 0.00387646+0.0198408j 0.00304102+0.0125777j -0.00141937+0.00414477j 0.00307443+0.0190651j 0.000283374-0.00132166j -0.00236883+0.00965268j -0.00514417+0.0098751j 0.000674952-0.0277364j -0.0058409+0.0100557j -0.00193871+0.0099529j -0.000345581+0.00968702j -0.00149805-0.0227246j 0.00744245-0.0135337j 0.00697368-0.0182081j 0.00219412+0.00629296j -0.00307541+0.00346155j -0.00146893+0.0054142j 0.00805723-0.00203347j 0.00516665-0.0105206j 0.00825036-0.00889596j -0.000464337+0.00208468j -0.0109511+0.00388838j 0.0127515-0.00857077j -0.0067071+0.00380674j -0.00779947+0.00262087j 0.00517493-0.00406473j -0.0193066+0.00104757j -0.0207507+0.00204704j 0.00742632-0.00224587j 0.0040519-0.000224673j 0.00695238+0.00190964j 0.000254573-0.00105735j 0.000579544+0.000722654j -0.00707043-0.00177378j 0.0190161+0.00487109j 0.00669104-0.00205544j 0.00199689-0.00856396j 0.000746429-0.00330696j -0.0210889+0.00122033j -0.00546243-0.00449751j 0.016954-0.000556781j 0.0086758+0.00184955j 0.0146082+0.00554281j 0.0084087+0.00530515j -0.00362936-0.00115968j 0.00174254-0.00021582j -0.00405011+0.000569183j -0.00461232+0.00329977j 0.000821403+0.0010174j 0.00221821-0.00605839j -0.012515-0.00316393j 0.00331226+0.00557429j 0.00182865+0.0034978j 0.00798184-0.0034044j -0.000185083+0.000110684j -0.00281042-0.00537725j -0.00048855-0.0060995j -0.00139344-0.00806636j -0.00247204+6.82965e-05j 0.00102254+0.0051372j -0.00301699-0.00668488j 0.00198556-0.0029234j 0.00629114-0.000432506j -0.0031252-0.00207639j -0.00761603+0.00321292j -0.00193459-0.00271651j -0.00257209-0.00154937j 0.000126717+0.00137558j -0.00797344-0.0012122j 0.000321513-0.00302634j -0.00144477+0.00115907j 0.00975723-0.0050181j -0.000453193-0.00427791j -0.00111404+0.012083j -0.00376208+0.00462813j -0.00326647+0.00415525j 0.00144739-0.00821738j -0.00385756-0.000277859j 0.00926125+0.00470735j -0.0038383+0.00590514j 0.0112866+0.00197222j 0.00571852-0.00292348j -0.00253471-0.00691922j -0.00972639+0.00115778j -0.00131896+0.000423659j -0.00555081-0.00390561j -0.00270616-0.00116939j 0.00688364+0.0024586j 0.00058436-2.0166e-06j -0.00330935+0.00483276j 0.00190108-0.00100363j 0.00255765+0.000143644j -0.00491155+0.000802565j 0.00819658+0.00375784j -0.00381755-0.00135656j 0.000800044-0.00210997j 0.00535137-0.00438429j -0.00814787+0.000375442j 0.00325547+0.00368341j 0.00390193+0.00633745j 0.00698394+0.00165595j 0.00440861+0.000910426j -0.00470744-0.000471307j -0.00278138+0.00544593j 0.000240284-0.00910301j -0.00923563+0.00209533j 0.00102267+0.00532934j -0.00295766-0.00614111j -0.00331716+0.00272964j -0.00651893-0.00100404j -0.000962834+0.000859703j -0.00626998-0.00314553j -0.000559271-0.00735886j 0.000982927-0.00860109j 0.00513701-0.00311361j 0.00459411-0.00351601j 0.000324059-0.00577275j -0.00435288-0.00485772j 0.00639329-0.00230235j 0.00522393+0.00451865j 0.000882829-0.00109979j -7.10838e-06+0.00410898j 0.000801385-0.00680003j 0.000416315-0.00351027j -0.00541026-0.000707919j -0.00335557+0.000891455j 0.00159512+0.00641038j -0.000800855+0.00383801j -0.00240332-0.00136361j 
-0.00892297+0.00276237j 0.00596261-0.00652338j 0.00878624-0.0119062j 0.0192118+0.00214815j 0.00154255+0.00315369j -0.00395066+0.00667882j -0.0236886+0.00365032j 0.00432299-0.000940712j -0.0103364+0.0073773j 0.00392644-0.00416466j -0.000954481-0.00328286j -0.0205312+0.0119291j -0.00490425-0.00313661j -0.0176498+0.00375465j -0.0178966+0.00480628j -0.00263372-0.00879655j -0.00741149-0.000460731j 0.0119067-0.00092063j 0.0187828+0.00879311j 0.00983042-0.0023197j -0.0188648-0.00806966j 0.00332634-0.0186014j -0.0176205+0.0113929j 0.0295815+0.0403231j 0.0137563-0.0047577j -0.00832951-0.0113829j 0.000190586-0.000549117j -0.00108636-0.000949613j -0.0056783+0.003163j 0.00582315-0.000735375j -0.00119445+0.00159327j 0.00099445+0.00127798j 0.00153236+0.000687139j -0.000199857-0.00267617j 0.0010622+0.000898451j -0.00248814+0.0017623j -0.00171039-0.00035832j 0.00406145-0.0024713j -0.0045689+0.00224818j 0.00218416+0.00189191j -0.00404917-0.00109108j -0.0034686-0.000268524j 0.00368054-0.00238445j -0.00169221-0.0018624j -0.00447736-0.00207461j 0.00506303+0.0014849j 0.00990487+0.00133158j -0.000448456+0.00227105j -0.00647167+0.00289076j 0.00733046-0.00351471j 0.00402679+0.00766266j -0.00581648-0.00286952j 0.00260664-0.00322928j -0.000389344-0.0016947j 0.00638875+0.00857214j 0.00639266+0.00294413j -0.00328713+0.0150686j 0.0098241+0.00438313j 0.00320344-0.00667846j 0.0044128+0.00971641j 0.00496262-0.000666706j 0.00663507+0.00869427j -0.00531423+0.000864437j -0.00435106-0.000765722j -0.000160545+0.00303709j -0.00190852-0.00114146j 0.0029148-0.00116711j -1.57731e-05+0.00172888j 0.000477564+0.000561577j -0.000773493+0.00142467j -0.00245231-0.00355026j 0.00307607-0.000963647j -0.00755926+0.0047237j -0.00346614+0.00414077j 0.00519701-0.000376961j 0.0046701-0.00259149j 0.000300737+0.00150951j -0.000902384+0.0103467j 0.00245662-0.00204636j -0.00144533+0.000210699j 0.000637322+0.00531582j -0.00443629-0.00782138j -0.000172304+0.00249873j -0.00256107+0.00310929j -0.00922922-0.0075952j -0.00254227+0.000931139j 0.00309992+0.00231521j -0.00583456-0.00186929j -0.000858299-0.00304819j 0.00297142-0.00270924j -0.00372483-0.00283569j -0.00491489+0.0062831j 0.00253853+0.00168041j 0.000704048-0.00615249j -0.00810879-0.00378735j 0.00387734+0.00266899j -0.00829784+0.0058648j 0.0016711-0.00323057j 0.00632754+0.00713166j -0.00302628+0.00066625j -0.00360258+0.00296042j -0.000122141+0.00397687j -0.00250754+0.00357046j 0.00160729+0.000496144j -0.00352233-0.0021128j 0.00160806-0.00687609j 0.0104271+3.70665e-05j -0.00521048-0.00369543j -0.00676646+0.00594248j -0.00216761-0.000842048j -0.00220687-0.00278346j -0.00529109+0.00209663j 0.00218448+0.0056465j 0.00166345+0.0027942j -0.00246601+0.00127646j -0.00138351+0.0012174j -0.00112981-0.00469324j -0.00111201-0.00293609j 0.0037388-0.00691885j 0.00707024-0.00515137j -0.0018061+0.00126363j -5.14879e-05+0.00228191j 0.00771217+0.0128382j -0.00442463+0.000993086j 0.00265893+0.00134965j -0.00463099+0.00294505j -0.000118451-0.00217393j -0.00543884-0.00311743j 0.00489405+0.0054637j 0.00664016+0.00391088j 0.000246988+0.00148081j -0.00288344+0.0143352j 0.00542234-0.00166302j 0.0065905+0.00421696j -0.0159024+0.00363301j 0.00452868+0.0182657j 
-0.00823995+0.0061397j -0.00460884-0.00153828j -0.0122848-0.000929442j 0.00390427-0.0019985j -0.0210626+0.00360927j 0.000261674-0.000813344j -0.00860815+0.00621262j -0.0170338+0.0116056j -0.00673486+0.000576656j -0.0150231+0.00846874j 0.00768701-0.00398838j 0.013372+0.0055744j 0.000449487+0.0097864j 0.0136973-0.00452618j -0.00116383-0.00663339j 0.00459952-0.00412894j 0.0251523-0.00561123j 0.0050622+0.00032411j 0.0225155+0.0170661j 0.0111743+0.00130836j -0.0169767-0.00755735j 0.0111734+0.00122214j 0.0290136+0.0318867j 0.0162175-0.0124597j -0.010305-0.00712115j -0.012463+0.00400774j -0.00436748-0.000666342j 0.00051156-0.00193569j -0.00338213+0.00283171j 0.00319029-0.00053461j -0.000760966-0.000603495j -0.00074209-0.00134891j 0.0039239+0.000934261j -0.000738667+0.00195997j -0.0022656-0.000165265j 0.00131279-0.000619568j 0.000386232+0.000212365j 0.000806928-0.000422637j 0.00158872+0.000543964j 0.00199578-0.000653817j -0.00131469-0.00297303j -0.00216287-0.0040215j 0.00250314-0.00199361j 0.000702445-0.00290067j 0.000180022-0.000263671j -0.00365019-0.000716999j 0.00970643+0.00446803j -0.00163954+0.000892711j -0.00534451-0.0018175j 0.00241868+0.002703j 8.58184e-05-0.00182885j -0.00132395+0.00371336j -0.00473067-0.00493929j 0.00406429-0.00338428j 0.0043563+0.00326691j -0.00138304-0.00970381j 0.00801408+0.00585809j 0.000783199-0.00623844j -0.00655162+0.00234834j -0.00736626-0.00250334j -0.00730846-0.000609952j 0.00815163-0.00469351j 0.00457253+0.00588698j -0.00162973+0.00544484j -0.00804879+0.00673477j -0.00142715+0.0069023j -0.00693869-0.000685288j -0.00392892-0.00789824j 0.00846785-0.00285543j 0.00183612-0.000825184j -0.00297971-0.00301744j 0.00124472-0.00166592j -0.00455159-0.00464155j 0.000292521-0.00369447j -0.00392002-0.000305765j -0.00203911-0.00613801j -0.00770445+0.0021185j 0.00122543+0.00563927j 0.00309592-0.00554374j 0.00205974-0.00366555j 0.00182526-0.00650424j 0.00290798-0.00335275j -0.000400374-0.00429129j 0.000923662+0.00557046j -0.0024308+0.00241204j -0.00156593-0.00067751j 0.00748367+0.00250011j 9.81429e-05+0.00212538j -0.00486614-0.00692338j -0.00121471+0.00168297j -0.00828498-0.00198982j 0.00315166-0.00913696j 0.00130418-0.0054846j 0.00274776+0.00467737j 0.00290432-0.000186724j -0.00651239-0.000247385j -0.00301079+0.00981384j -0.000894158-0.00778927j -0.00299302-0.00179199j -0.00972161+0.00187016j -0.00492264-0.00714292j 0.0057855-0.00399876j -0.00532812+0.001978j 0.000938837+0.00868054j -0.00180397-0.0069897j -0.00419395+0.00536603j -0.00523443-0.00585108j 0.00174504-0.000460394j 0.0079751-0.00277395j -0.00488423-0.00289301j -0.00171106+0.00198221j 0.00157579-0.00214834j -0.00193636+0.00323926j 0.00848147-0.000148642j -0.00494914-0.00589683j -0.0011629-0.000108026j 0.0116578-0.00344187j -0.00184718+0.00110699j 0.00296593-0.00587529j -0.00290402+0.00647975j -0.0017991+0.00585156j -0.00235133+0.000363908j -0.008194+0.00442604j -0.000668809-0.000827765j -0.00492387+0.00884412j 0.00322304-0.00776551j 0.00560021+0.00333883j 0.00463093+0.000511695j -0.00463772+0.00416708j -0.00544856+0.00347273j 0.00103788+0.00872457j -0.00177144+0.00107842j 0.00231457+0.00889838j -0.0097602+0.000951054j -1.96196e-05+0.0121384j 0.0107221+0.000783963j 
0.0048907-0.0038534j 0.00450965-0.000637502j 0.00339244+0.00124696j 0.00895054-0.00410028j 0.0161533-0.00531731j 0.00502252+0.000985467j 0.0113475-0.0060832j -0.00198643-0.00241927j -0.00782699+0.00204467j -0.00884307-0.00093555j 0.0154728-0.00275259j 0.0182975-0.00035833j -0.0457802-0.00229764j -0.023189-0.0045506j -0.0179882+0.00558638j 0.00218653-0.00628839j 0.0326056+0.00355442j 0.019677+0.00441719j 0.0230986-0.00502719j -0.00131557+0.000391497j 0.0286386+0.00281518j 0.020534+0.0193783j -0.00219046-0.00302063j -0.00180111+0.0025027j 0.0112283-0.00157478j 0.000668914-0.00180575j 0.00446177-0.00233383j 0.0010374+0.00145427j 0.00304102-0.00226841j 0.00172168-0.00127525j 0.00145406+0.000860887j -0.00100265+0.000886689j -0.00290867-0.00264413j 0.0013078-0.00184648j 0.0010339+0.000890822j 0.000942159+0.000616091j -0.000803229-0.000194672j 0.000444304-0.000587875j 0.000533405-0.00147291j 0.00194667+0.00016093j 0.000963593-0.00079227j 0.000347875+0.00118323j -0.002936-0.000633469j -0.00295801+0.000174153j 0.00247712-0.00144262j 0.00322605-0.000119749j -0.00359236-0.00249798j 0.000121109-0.00015545j -0.00168821-0.000709727j -0.00156285-0.00121063j -0.00201945-0.0020466j 0.00257954-0.000474598j 0.00487218+0.000840666j 0.00176158+0.00639717j -0.00109278-0.00145184j -0.00328697+0.00489499j -0.00346873-0.00251441j 0.00384068+0.000192219j -0.00065015+0.00150252j 0.00741886+0.00159309j -0.000555641-0.0067258j -0.00505997+0.00329538j -0.00315967-0.00113539j 0.00249245-0.00330936j -0.00392726-0.00108625j 6.82433e-05+0.00462926j -0.00251214+0.00381255j 0.00539473+0.0056761j 0.00511125-0.00396661j 0.00124229-0.000146666j 0.00481118-0.000361823j 0.00931481-0.00134945j -0.00820282-0.00626245j -0.00394818-0.00314746j 0.00447192-0.00823568j 0.00480227+0.00115208j -0.00158222-0.000118843j 0.00438826+0.00962127j -0.00539824-0.00230079j -0.00589461+0.00107208j 0.00316912-0.00306825j 0.00326855-0.00215024j -0.00319379+0.000896864j 0.00509397-0.00890876j -0.00716409-0.00580436j 0.00241549+0.00930556j -0.0039476+0.00417151j 0.00270902+0.00059378j -0.00426449+0.00230398j 0.00153736+0.0149913j 0.00825345-1.16411e-06j -0.00112438+0.000458009j 0.00424681-0.00129219j -0.00812824+0.00662267j 0.00237286+0.00567361j -0.003967+0.00382299j 0.00718981+0.011377j 0.00408302-0.00597622j -0.00428973+0.00309962j -0.00347194-0.00725766j -0.00209784+0.000168867j 0.00835924+0.00477825j -0.00536415-0.00380804j 0.00259725+0.00159428j 0.00300951-0.00807555j -0.00483098+0.00151114j 0.000626507-5.50802e-05j -0.00141891-0.00276099j -0.00341028+0.00246487j -0.00217102+0.00758808j -0.00117898+0.00643851j -0.00330489+0.0014757j -0.00236598+0.000625185j 0.00289664+0.00181177j -0.00094556-0.0025105j 0.0104782+0.0063511j 0.00379591-0.0115126j 0.00224427+0.0038455j 0.0012689-5.24685e-05j 0.000858424+0.00316584j 0.00494353-0.00253722j -0.00204365-0.00541057j 0.00883302+0.00310924j 0.0035536+0.00058323j 0.00157962-0.00713132j -0.00185907-0.00532786j 0.00920532-0.000704507j 0.00194961+0.00393522j 0.0018268-0.00094126j 0.00127164+0.00443851j 0.000317992-0.00365437j 0.00218103-0.00109541j -0.0103467-0.00375959j 0.00148256-0.00642532j 0.00069894-0.0042309j -0.00471569-0.00104224j 
0.0021596-0.00174372j 0.0025193-0.000707332j 0.00491743-0.000804578j 0.00378788-0.000557126j 0.00144054+0.00126506j 0.00445652-0.00384792j -0.0180764+0.00378353j -0.0033451+0.00129681j 0.0392487-0.0104979j 0.00777291-0.00456203j 0.0158632-0.00344206j 0.0161593+0.00474327j -0.0084114-0.0030323j -0.0128433+0.000481528j -0.0191745+0.000820369j -0.000411546-0.00059266j 0.0118206-0.00282295j -0.0299015-0.00149504j 0.00160068-0.00432471j 0.035538+0.0180203j 0.0043975+0.000391503j 0.00108567+0.00307852j -0.000334977-0.00273557j -0.00219835+0.000470616j 0.00674114+0.000355732j 0.00327573-0.00245255j -5.55379e-05+0.000482467j 0.00284463-0.00247699j -0.00510844-0.00059388j -0.00251341+0.000444316j 0.000378108+0.00183182j -0.00137619+0.00101633j 0.00107127-0.00133589j -0.00191732+0.000388701j 0.0017153-0.000433853j 6.67484e-05+0.000559036j -0.000228583-0.000129228j 0.000707812-0.00103378j 0.000921009-8.99758e-05j 3.47738e-05+0.000357809j 0.0012481+0.000537009j -0.00173055-0.000573307j -0.001979+0.000751456j -0.00017923+0.000753051j -0.000246123-0.000628511j 0.00303965+0.000813184j -0.00244803-0.00169999j -0.00195577-0.00119079j -0.00106183-0.000654754j 0.00328036+0.000307916j 6.27498e-05+0.000343231j -0.000646871-0.000983797j 0.00249096+0.000379224j 0.000168283+0.00321419j -0.0001008-0.00124462j -0.00207705+0.00240344j -0.00373831-0.000865544j -0.000183508+0.00216324j 0.00428553-2.97374e-05j -0.00052489+0.00506061j 0.000160254+0.00108326j 0.00520376+0.000278877j -0.00504966+0.00414731j -0.00994914+0.00162577j 0.00932847-0.00202689j 0.00237253-0.00162079j -0.0143369+0.00451576j 0.00358077-0.0081548j 0.00292552+0.00726129j -0.00336594+0.00652259j -0.00178546-0.00393499j -0.00321766-0.00552636j 0.00188052-0.00154394j 0.00443439+0.00155123j -0.0065237-0.00655157j 0.00522093+0.0127933j 0.00401702+0.000998608j 0.00045046-0.00552363j -0.0061877-0.0107517j 0.0018374-0.0034361j 0.00478805+0.00200498j 0.0059818-0.00131565j -0.00279656+0.000798072j 0.000473193-0.0038539j 0.00163201+0.00426128j -0.00397801+0.00213548j -0.000128592-0.00462176j 0.00562085+0.00258768j -0.00154507-0.00934807j 0.00487084+2.72071e-05j -0.00219324-0.00160987j -0.0022774+0.00551576j 0.003133-0.00222482j 0.00588079-0.00447513j -0.00389048-0.0107446j -0.00151819+0.00230407j -0.0037538+0.00261389j 0.00230928-0.00689545j 0.00427927-0.000153003j 0.000169174+0.00226258j -0.00539873+3.84847e-05j -0.00201468+0.00219101j 2.29087e-05-0.00588244j 0.0070961-0.00873809j 0.000864385-0.00886611j -0.00749015-0.00200982j 0.00041767-0.00158057j -0.00598569+0.00048046j -0.000187486-0.00768812j 0.000530771-0.00781286j -0.0011294+0.00611862j 0.000340635-0.00550471j -1.63534e-06-0.00931703j 0.00308169-0.0040875j 0.0071285+0.000952897j 0.00617837-0.00220648j -0.00966914+0.000960364j -0.00354294-0.000568302j -0.000608267-0.0137516j -0.0107012-0.0027957j 0.00289074+0.0031172j -0.00350678-0.00157454j -0.00923541-0.00306658j -9.92711e-05+0.00200752j 0.00128606-0.00371728j 0.000359404+0.000388231j -0.00424057-0.000480446j 0.00559537-0.00347272j 0.0102408+0.00662999j -0.00369514+0.00148505j -0.000403594-0.00254093j 0.000318297-8.73948e-05j -0.00243098-0.00194002j 0.00150895-0.00120009j 7.10577e-05-0.00203322j -0.00236248-0.000362286j 
