0.00471908+0.000288371j -0.00229821+0.00790628j 0.045683+0.0592237j 0.0581539-0.0502692j 0.00386995+0.00237182j 0.0670283-0.051602j -0.0514579-0.0429591j -0.0292294-0.0534287j -0.000173508+0.0118353j 0.0299187+0.00143938j 0.0269774-0.0141951j -0.00100623-0.000630229j -0.0101956-0.00530673j 0.00512596-0.00230243j 0.00558078+0.0286159j 0.0427284+0.0353318j 0.0240278-0.0570788j 0.0177175+0.0798038j 0.0110975-0.0093354j -0.0902492+0.0108596j -0.0229297+0.0538528j -0.00978913+0.0178085j 0.00613729+0.0202361j -0.00987369-0.0105839j -0.0253188-0.0107404j 0.000901392-0.0295156j 0.00102064+0.00400642j -0.00180202+0.0187182j -5.65954e-05+0.00213219j -0.00843949+0.0192245j 0.00102074-0.00464455j -0.000859325+0.00491136j -0.0263152-0.0166566j -0.0421936+0.000140734j -0.000237732+0.0119697j 0.0220226-0.0590067j 0.0138066+0.00814335j 0.0720017+0.030913j -0.0419726+0.026771j 0.0421414+0.0425009j -0.00510235+0.10151j -0.0923219+0.0096961j -0.0145625+0.0741099j 0.0884059+0.0545771j -0.0288164+0.0335411j -0.0206562-0.0429313j -0.0177479-0.0229033j -0.0260846+0.00067238j 0.0189944-0.00819253j -0.0235606+0.0437063j 0.0239414+0.0262481j -0.0158638-0.0137968j -0.0475657+0.0762256j 0.0147461-0.020603j 0.0256213-0.0209423j -0.0119812+0.00267091j -0.0321701+0.00488988j 0.00580741-0.0110808j -0.00795942+0.0281169j 0.00702356+0.0141307j -0.0209894+0.0137589j -0.00155448+0.0135456j -0.00512072-0.0014908j 0.00997571+0.00812484j -0.0174724+0.00919732j 0.000466381+0.0114735j 0.00259332+0.0178211j 0.00936211+0.00268503j -0.00230702-0.011344j 0.00658058-0.0203833j -0.0074671-0.0118112j -0.0320705+0.00554483j 0.0149414-0.0175631j -0.000139724+0.00552237j 0.00953021+0.00861194j -0.0171622+0.00170447j 0.0553172-0.00225417j 0.0137152+0.0327871j -0.00735107+0.00407734j -0.00869937-0.0108497j -0.0166161+0.00235066j 0.0377636+0.00851186j -0.0174228-0.0160016j -0.017721+0.00426233j 0.016426-0.00356514j 0.0282578+0.0148327j -0.00960165-0.0195627j 0.0267127+0.0417995j -0.0156989-0.0303256j -0.0219069+0.0207707j -0.00743785+0.0467954j 0.0284692-0.0101674j -0.0370505+0.0281198j 0.0411307-0.00153526j -0.00519909-0.0286068j 0.0374185+0.0588937j -0.041336-0.0185636j -0.0468597+0.0360501j 0.0470843+0.0224364j -0.074048-0.0782235j 0.0399535-0.111743j -0.0292431+0.00939211j 0.0046962-0.0454116j 0.00707283+0.0644796j 6.53597e-05+0.0448291j -0.0424778+0.0271261j -0.000852805+0.0278528j -0.0697242+0.0358758j 0.0397342-0.0224489j 0.00723132-0.00608202j 0.00118858-0.0207582j 0.0226122-0.0364111j -0.021928+0.0213444j 0.00153902-0.0391435j -0.0188136+0.0618966j 0.0489618-0.119233j 0.00435802+0.0841052j -0.0245296+0.0516451j 0.0263359+0.0396619j 0.0662401-0.00719975j -0.037586-0.0113111j -0.0106687-0.0056128j 0.0757312+0.0131625j -0.196052-0.00311287j -0.00739799-0.00619112j -0.0481892+0.0247903j 0.02159-0.010604j -0.0311277+0.0187083j 0.00371336-0.0272056j 0.0514723+0.00938454j 0.045167-0.0320966j 0.00437601-0.0161139j -0.000217577-0.0126883j -0.00928668+0.012051j -0.0266669+0.00996651j 0.0409354-0.0254618j 0.0154173-0.0274207j 0.0376399-0.00714873j 0.0220261-0.0199318j 0.0338534+0.0268842j -0.00420043-0.0174487j -0.0183368-0.0756975j 0.00514101+0.0817587j 0.0108107+0.0111749j -0.00977774-0.0105889j 0.00808658-0.0407635j 0.00357646+0.0199575j -0.0088039+0.00330105j 0.00823558-0.0337887j 0.036002+0.00245437j 0.0341233+0.0153524j 0.0270368+0.00072831j -0.023162+0.0218172j 0.059532+0.0561181j -0.0305019-0.0285874j -0.0447562-0.0581888j -0.0106067+0.000477151j -0.0405662+0.00215023j -0.00384102-0.0911022j 0.0434352-0.00403918j -0.0472967+0.00205833j -0.0689364-0.0540934j 0.0377371+0.00995816j -0.018268+0.0134792j 0.052174-0.0324088j 0.0174955-0.00124536j 0.00231388+0.0735521j -0.0887511+0.0493986j -0.00322311-0.0190283j 0.013011+0.067625j 0.00722524+0.00239225j -0.0886854-0.0664604j -0.0945552-0.00350968j 0.0253206+0.016273j 0.0842492+0.0145446j -0.0623835+0.0305942j -0.00631367-0.039719j 0.00325526-0.000701619j -0.0163621+0.012909j -0.032644-0.0809397j 0.0516938+0.0227739j -0.0568771-0.0493926j -0.0281884+0.01605j 0.040952-0.0063037j -0.0330351+0.135001j -0.00593268-0.0906628j -0.0196798+0.0921816j 0.0409071-0.110588j 0.148272-0.0101034j 0.0501024+0.0439507j -0.0927071-0.134227j -0.129606+0.07231j 0.056402-0.00177249j 0.0419053+0.0550306j 0.135292-0.183274j -0.173457-0.132721j 
-0.000193916-0.0156776j -0.00864124-0.00128171j 0.0428715-0.0555667j -0.0542695-0.042626j 0.00759768+0.0165553j -0.0691602-0.0270477j -0.00608929+0.0637772j -0.0290859+0.0427293j -0.0109659+0.00449335j -0.00944204-0.00361024j -0.0144885-0.00315783j 0.00109089+0.00290145j 0.00631569+0.00746927j 0.00688307+0.00264321j 0.000289127-0.0012757j 0.00900262-0.0322035j -0.0415844+0.00952581j 0.0384912-0.0137954j 0.0323617+0.0133898j 0.0131169+0.032453j 0.0116182+0.0467043j -0.000702956+0.0014263j 0.0122897+0.0197025j -0.0315289+0.0254948j -0.0302375+0.00364048j -0.0195962+0.0193896j -0.00234464-0.0159268j -0.0168877+0.010728j -0.00648192+0.00472358j 0.000540174+0.000360872j -0.0192777+0.0165617j 0.00891302+0.00315525j 0.000574468+0.00273289j 0.019113+0.000114872j 0.0121119+0.0280402j 0.0213857+0.023965j -0.005474-0.0155685j -0.0272657+0.016617j -0.00230768-0.0176587j -0.00476935+0.0303778j -0.0265118-0.0041013j -0.0177353+0.0248866j -0.0265758-0.00441699j 0.0739493+0.0524375j -0.0530934+0.075971j 0.028687-0.0163436j -0.0291815-0.0543356j -0.0238826-0.00794508j -0.00275092-0.0127492j -0.0107829+0.00697995j 0.000549893+0.0252884j 0.0899009+0.0182833j -0.0250532+0.0259997j -0.00639446-0.000896369j -0.00442373+0.0334632j 0.00500015-0.0778045j 0.00950282-0.0973836j 0.00212938+0.0106138j -0.0118457-0.00838083j 0.00212626+0.00799187j -0.015654+0.00277931j -0.0274745+0.00594698j -0.00676488-0.00633284j -0.00200254-0.00196323j -0.0141772+0.00609926j -0.0403281-0.00727507j -0.0555833-0.00484167j -0.0212373-0.00682027j -0.0174008-0.001561j 0.061778-0.0237101j 0.00692338-0.0100268j 0.0244512-0.00868864j 0.00544899-0.00447613j -0.0271544+0.0121086j 0.0021933+0.00346388j -0.0159339+0.00191056j -0.00849069-0.00118432j 0.0100814+0.0124309j -0.0388188+0.00897543j -0.0123408-0.00822947j 0.00566533-0.05146j 0.0462625+0.0260396j -0.00397545+0.00737076j -0.0127671-0.0249136j -0.0419121-0.0218144j 0.0127538-0.0462826j 0.0021585+0.0380223j 0.0220875+0.0378586j 0.0270749-0.00526256j -0.0502193+0.022578j 0.0151636+0.027525j 0.0064709-0.00109651j -0.0269463-0.0503923j -8.56339e-05+0.011225j 0.0246938+0.00407636j -0.0117604+5.95931e-05j 0.0280036-0.029493j -0.0357372-0.00599067j 0.0219493+0.0085542j -0.0529885-0.00956255j 0.00193844-0.0698137j -0.0249571-0.0637069j -0.00299049+0.0148863j 0.092861+0.0639437j -0.0211064+0.0778093j -0.00578537+0.116417j -0.0954839-0.13241j -0.00422+0.0221192j 0.0220766-0.0997743j 0.0235426-0.000584668j -0.190115+0.16274j -0.0102688+0.00854841j -0.0245879-0.0210551j 0.0288504+0.0283383j -0.0561778-0.017674j 0.0418539+0.0444832j 0.0047805-0.0333072j -0.0173314-0.00158865j -0.00561242-0.0358314j -0.0016594+0.0118949j 0.0103217-0.0309409j 0.0147285+0.00213271j -0.01083+0.0356467j 0.0922716-0.0663995j 0.024696-0.0135519j 0.0636456-0.0204094j 0.0491289+0.0178866j 0.030022+0.0159088j -0.0508211-0.00981937j 0.0646255+0.00576845j 0.0241842-0.00660123j -0.0341318+0.00726554j -0.0166636-0.0178315j -0.0191192+0.010235j -0.0144222+0.0052692j 0.0574703+0.0240687j -0.0141415+0.00536884j 0.0887762+0.015872j 0.0222959-0.00555434j 0.0149132+0.00655136j 0.00422002-0.00234024j 0.0240847+0.0203835j -0.0217704-0.0369841j 0.0426984-0.00763768j 0.0555607+0.0140808j 0.0911742+0.0199328j -0.0307662+0.0176666j 0.0187874+0.0504092j 0.0396047+0.0206384j -0.0323926+0.00389255j -0.0380224-0.0130683j -0.00207777-0.0157081j -0.0491671-0.00416962j -0.0745859-0.0540774j 0.0530822+0.0233357j -0.0465161-0.0133521j -0.0230674+0.00575838j 0.00592008+0.00548121j 0.0896769+0.00929198j -0.0374156-0.00845922j -0.0135039-0.0330802j -0.00264549-0.0140242j -0.000736344-0.00306068j -0.00988318+0.0245875j -0.00601407+0.0257672j 0.0347703+0.0408155j -0.0415677-0.0408653j -0.0219882-0.0976668j 0.0702517-0.0226834j 0.062921+0.0512389j -0.01279+0.0085526j 0.025034-0.0542465j -0.0321911-0.115832j -0.0207958-0.00937029j -0.0095141-0.0855626j 0.0576111-0.0389143j 0.0212109-0.0657969j -0.037761+0.0546915j 0.00120685-0.104995j 0.0247918-0.0133143j -0.137314+0.0908501j 0.0493105+0.0148165j -0.0473994-0.13018j -0.100594+0.0225212j -0.082738+0.0632108j -0.0572994-0.010986j -0.0939043-0.037196j 0.0484174+0.150364j -0.0575509+0.000195276j 0.0437022-0.0348683j -0.119576-0.110114j -0.103708+0.0924877j -0.1571+0.0615782j -0.0330422-0.161392j -0.13723-0.086898j -0.0866455+0.123548j 
-0.0392147-0.0231307j -0.0218814+0.0385824j 0.0077463-0.0419781j -0.0432353-0.00487398j 0.0140653-0.00413053j -0.0438856+0.0259593j 0.0267102+0.036326j 0.0150464+0.0269856j -0.016198-0.00924358j -0.0143832+0.0145131j -0.00496896-0.00124873j 0.00245851+0.00298496j 0.00566386+0.00373675j 0.00154034-0.00134157j 0.00808216-0.0104392j -0.042872-0.0352892j -0.0305038+0.0541749j -0.012173-0.0592572j 0.00974622+0.0274298j 0.0765174-0.0229541j -0.00608859-0.0348793j -0.00134872-0.0378513j -0.025986-0.0149731j -0.00194438+0.00396793j 0.0304564-0.0172561j 0.0117183+0.0200186j 0.00022752-0.0110164j -0.0164038-0.0050641j -0.00407037+0.000698294j -0.0135941-0.0110799j -0.0128362+0.0060825j 0.0045487-0.00242021j 0.00996363-0.000713574j 0.0214743-0.0157201j 0.00319335+0.0106232j -0.0135793+0.0410805j -0.0218088+0.000594056j -0.0634674-0.0214596j 0.03123-0.0198359j -0.0227899-0.0198024j -0.00670454-0.0737847j 0.0578884+0.00585003j 0.00579992-0.0568358j -0.0453867-0.0299528j 0.0147348-0.0110855j 0.0210721+0.0185553j 0.00961656+0.0049096j 0.0122183-0.00570818j -0.0108729+0.00583113j 0.0103887-0.0333901j -0.00829145-0.00779176j -0.00672482-0.00909742j 0.0334322-0.0477194j -0.0125767+0.0149665j -0.0111743+0.0114168j -0.0092698+0.0088186j -0.0040236+0.0207746j -0.0012566+0.0093205j 0.00142056-0.0173563j -0.0125207-0.00891069j 0.0184498-0.00439379j -0.00900955-0.00484647j 0.00501724-0.000370987j -0.0043394-0.0005535j 0.0026526-0.00449003j 0.00807435+0.0114553j 0.0138183+0.00245271j -0.000339024+0.0135997j 0.0114324+0.0124356j -0.0208835+0.0038486j 0.00340514+0.00328637j 0.0185681-0.00821997j -0.0146675+0.00750524j 0.00661615-0.00218948j -0.00563289-0.000131245j 0.0152584+0.00488887j -0.0277922+0.0213592j -0.00526144-0.00932594j 0.0191624-0.00480147j 0.00560854+0.0168212j -0.00656031+0.0216075j -0.0278276-0.012933j 0.0126424+0.0102001j 0.00789495+0.00616026j 0.0153766+0.00746737j -0.0297284-0.00142412j 0.00449321-0.00528116j -0.0185791-0.0400925j 0.0105291+0.0243217j 0.0224062-0.0175784j 0.00815212-0.0290122j -0.0234007+0.00425774j 0.0175063-0.0338253j -0.0187167-0.00659908j 0.000130076+0.0202787j -0.000921779-0.0315752j 0.0360826-0.00382205j 0.00723713-0.0355915j -0.0244541+0.00821715j 0.0109836+0.0491529j -0.0348021+0.021234j 0.0128675-0.0238937j -0.0245733+0.0298681j 0.0512531+0.0831525j -0.0732021+0.0833307j -0.0851518+0.0933337j -0.0286693-0.0745711j -0.00540843-0.0533622j 0.0601714-0.00643808j 0.0515531+0.00757553j -0.107732-0.0391093j -0.0586777+0.015618j 0.083835-0.0188756j 0.088571-0.0377816j -0.115813+0.142852j 0.0183263-0.197468j -0.0185838+0.11703j 0.0549833+0.0422407j 0.00913684+0.0431648j 0.0233467+0.0725169j -0.130327-0.0840718j 0.0705888+0.0121391j 0.0795518+0.0470816j -0.303431-0.00668976j -0.0717014-0.0188551j -0.0707401+0.0368141j -0.0089429+0.0334376j 0.0151234+0.0110193j -0.060866-0.0832002j -0.0109925+0.0398333j -0.00345229-0.0115181j -0.0529914-0.0199203j -0.0609953-0.0679521j -0.0249855+0.0535249j -0.0411413+0.0417305j 0.0286737-0.0220053j -0.0478289-0.0356361j 0.0192257+0.0562447j 0.0229888-0.0452153j 0.049921+0.0495344j -0.0478689-0.0526932j -0.0215917-0.218583j -0.0214737+0.14376j -0.0143804-0.0427547j 0.00137164+0.0154546j -0.0362898-0.0540684j 0.00323746+0.112369j -0.0626482+0.126021j -0.00630335+0.0299116j -0.0417759+0.00803424j 0.128178+0.0555189j 0.0744123-0.00911768j -0.160335+0.0055985j 0.0584088+0.0208032j 0.00932103+0.0111028j -0.0949228-0.0581708j -0.020797+0.0033164j 0.0307675+0.0582487j 0.0115815-0.0833584j -0.0196927-0.0251318j 0.0219101-0.0114471j 0.00410566-0.0686473j 0.0181348+0.089824j 0.012911+0.043681j 0.0229697-0.0913613j -0.0806451-0.00382683j 0.00166619+0.107094j -0.150228+0.0908494j 0.0456786+0.0265562j -0.0532772+0.0267447j 0.0181579-0.0601903j -0.0515718-0.0694341j -0.0538042+0.0125459j -0.0817254-0.0242733j 0.0636194-0.023855j -0.133786-0.0196335j 0.0412384-0.13226j -0.073136-0.00519822j 0.04973+0.0432556j 0.0106076+0.0494313j 0.0337376-0.0905498j -0.00971458+0.000324989j 0.0507531+0.0862471j 0.0589045-0.0375628j 0.0485928+0.0311927j -0.0536598-0.0513077j 0.0085461-0.0383139j 0.00307276-0.0390859j 0.0651591+0.0432041j 0.0399846-0.0942192j 0.115596-0.00733153j 0.038888-0.0871935j -0.090728-0.0848872j 0.0499705-0.06646j -0.0621519+0.074229j 0.0714107+0.0581594j 
-0.0218397-0.00676227j -0.00812767+0.0173898j -0.00662342-0.010601j -0.0167995+0.00511432j 0.00680289-0.0164805j 0.0163665+0.00928565j 0.00421611-0.0187815j 0.00215232+0.00650246j 0.0311164-0.0140283j -0.0176804-0.0362272j -0.0132907+0.0168282j -0.00346132+0.00411213j -0.00758041+0.000442305j -0.0203233+0.000305244j -0.00152027-0.00591776j -0.0103801+0.00538085j 0.0112375+0.0121208j 0.0101697-0.0133846j -0.0142641-0.0374356j 0.000332671+0.0323347j 0.0624949-0.00861919j 0.0474476+0.0394835j 0.0531784-0.0233142j 0.0270145+0.0153813j 0.00419414+0.082509j -0.00696574+0.0289629j -0.00696077+0.0190348j 0.0416485-0.0262501j 0.02194-0.0101842j 0.0347056-0.0181617j 0.0233589-0.0147552j -0.00462981-0.0223496j 0.0285262+0.0158758j 0.0317681+0.0149778j -0.00951225-0.0334618j 0.00285026+0.00145774j 0.0138253-0.00685635j -0.00199902+0.00677979j -0.0122441+0.000752923j 0.00805804+0.0171114j -0.00156292+0.00441913j -0.00677983+0.016035j -0.00819741+0.0203735j 0.0267525-0.00416006j 0.0323474-0.00111329j 0.00659908-0.022394j 0.05711+0.0380743j 0.0491819-0.0464878j 0.00551059+0.0525746j -0.0196941-0.0369372j 0.0198419+0.0106116j -0.0131777-0.0087356j -0.00349868+0.0126349j -0.00266218-0.00112222j 0.0184533-0.0329962j -0.00243783-0.00418073j -0.0183654+0.0139908j -0.00722101+0.00307948j -0.00335676+0.0163749j -0.0167121+0.000253951j 0.0204649-0.00719882j 0.0136772-0.00156438j 0.00854859+0.00396298j 0.0118019-0.006654j -0.0100751-0.00852706j -0.0135727+0.0209691j 0.0161924+0.0156641j -0.00585884-0.00417119j -0.0150314+0.00669292j 0.0140091-0.00454177j -0.00801298-0.00913554j 0.00152523-0.00869267j 0.0260724+0.005436j 0.00312955-0.0121827j 0.00134185-0.00593892j 0.019553+0.0167499j 0.00377111-0.00191657j 0.00391329+0.0038215j -0.00300488-0.00273302j -0.00847905-0.0187372j -0.0277441-0.0111577j 0.0156546+0.00252531j 0.0099328-0.0073996j 0.00761615-0.016548j -0.0190572+0.0220402j -0.00740585-0.00591291j 0.0291524+0.0188128j 0.0225332+8.15565e-05j -0.00813086-0.00506878j -0.0168122+0.0505613j 0.0133866+0.0125045j 0.0264537+0.00444128j -0.00608014+0.00332857j -0.00107898+0.0127214j 0.0121976+0.00105973j 0.00349699+0.00627429j 0.00195632-0.0313909j -0.0208549+0.0128279j 0.0123943+0.0383262j 0.0666779+0.00275868j 0.0155963+0.0593334j -0.0365481+0.00652315j -0.0409589+0.0255551j 0.167359+0.12775j -0.0349541+0.256216j -0.105891+0.130203j 0.00272888+0.174149j -0.173305+0.0154012j 0.143189+0.0058792j 0.012582+0.00797361j 0.11423-0.131777j -0.0601017+0.025319j 0.0878854+0.00436278j 0.0613689+0.0149033j -0.0849606-0.0222459j -0.0120749+0.0541151j 0.0291539-0.0716796j 0.0597913-0.0379964j 0.0906698-0.0689313j 0.0803912-0.0208315j -0.0509888-0.0435721j 0.0192759-0.00207806j -0.0165673+0.0383391j 0.0527919-0.0372243j 0.0448548+0.014018j 0.149583+0.0393954j -0.0939865+0.01113j -0.127787-0.0217182j 0.028392+0.00547693j 0.0567646-0.0072024j 0.0855368-0.00376115j -0.0147658+0.00379531j -0.0284255-0.033442j 0.0597179+0.0620068j -0.0102243+0.0371829j -0.0915322-0.0366666j -0.0684766-0.0567664j -0.0442795+0.0440011j 0.00418624+0.0134589j -0.0399267+0.0339613j 0.00221006-0.0330583j -0.0405008-0.0776712j -0.0638358-0.0111913j -0.0414799+0.00014428j -0.0123611+0.0499509j 0.0165584-0.0722591j -0.0575351-0.00733213j -0.0337944+0.10935j -0.0265375-0.0552718j 0.0650453+0.0282978j -0.0847485-0.181974j 0.0504201-0.00562137j -0.133992-0.0723464j 0.0263993+0.0327261j 0.0268115-0.0311284j -0.0415262+0.00490999j -0.0466247-0.0798254j 0.0378602-0.0773587j -0.00564376+0.0563613j 0.0743036+0.0148726j 0.0371226+0.068447j 0.0123163+0.0335287j 0.0368455-0.0701543j 0.0131328-0.0755329j -0.00896385-0.0296079j 0.0638832+0.0146052j -0.125014+0.130978j 0.0563074-0.0922972j -0.0270933+0.134222j -0.114024-0.024333j 0.0610588+0.111784j -0.0865043-0.0329188j 0.04414+0.0496046j 0.0225878+0.0380156j 0.0626781-0.0428052j 0.072832+0.108926j -0.105977+0.0073826j 0.0729041-0.0703269j 0.043539-0.0875692j -0.00581098+0.0245445j -0.0940158+0.0640029j 0.0647832-0.0338757j -0.119517-0.0485041j 0.0920876+0.10077j 0.0202504-0.156719j 0.102725-0.0798137j -0.0126457+0.0305845j -0.102171-0.0513705j 0.00487636-0.0476309j -0.0251667+0.0225576j -0.0504873+0.0257247j 0.00977182+0.0446269j 0.0379352+0.0339359j -0.0334254+0.0260451j 0.00051201+0.012224j 0.0106065-0.000538448j 
0.0327297-0.0135843j -0.000823815-0.0300704j 0.0476689-0.0865018j -0.0975273-0.0590428j 0.0280907-0.0240597j -0.0509902-0.0133474j 0.00278199+0.0530235j -0.00425331+0.0345406j -0.0193567-0.0308086j -0.0393419+0.00669791j -0.00884352+0.0132482j 0.00246177+0.010573j -0.00421968+0.00536525j -0.0190661+0.000158698j 0.00990126-0.0131625j -0.0377917-0.0475561j -0.0524449+0.0577421j 0.0185369-0.0545963j 0.0492549+0.0478647j 0.0752049-0.018183j -0.0347628+0.0167136j -0.0181411-0.0391862j -0.0052778+0.02618j -0.0240002+0.0370509j -0.0139453-0.0155952j 0.00441623-0.00279563j -0.012124-0.015108j -0.0229647+0.0180856j 0.000651202-0.00229491j -0.00951736+0.00366904j -0.0279095+0.0241679j -0.00500607-0.00525251j -0.00694857-0.00147206j 0.0115469-0.0127976j 0.0218013+0.0310312j -0.00385933+0.0392549j -0.0237303-0.00395229j -0.0629733-0.0126095j 0.0294001-0.03383j -0.0292422-0.00142027j -0.0251949-0.0568728j 0.0178379+0.0289529j -0.0333617-0.0397466j 0.057008+0.0666609j -0.0758069+0.0639636j 0.0433056+0.000508983j -0.00696593-0.0749364j -0.00677052-0.0146625j -0.0041212+0.00776419j -0.0121371-0.0329064j -0.0133314+0.0499795j -0.0622454-0.0195578j 0.0120292+0.000840193j -0.0149806+0.00540776j -0.0115548+0.0115882j 0.00535901+0.0101536j -0.0318993+0.0790094j -0.0260553+0.0165426j -0.00813696+0.0229968j -0.0219107-0.0184755j 0.00668569-0.00668557j -0.0297112+0.0231161j 0.0240452+0.011288j 0.00165467+0.00618894j -0.0212801+0.00797711j 0.0217584-0.000230004j 0.0466836+0.0184891j -0.00637587+0.00126819j -0.00266741-0.0198901j 0.00518691+0.0134843j -0.00554843-0.0124314j 0.0340011-0.0135456j -0.0207878-0.0103737j 0.0235626-0.0217782j 0.0109554+0.00496038j 0.00380834-0.00653677j 0.00838046+0.00651261j 0.0182284+0.00139543j 0.00413735-0.00867613j 0.0148084+0.0184669j 0.0156031+0.0190395j -0.00874724+0.00100352j -0.00204293+0.0143749j -0.0102868+0.0100633j 0.0130745-0.0200019j -0.0148189-0.0105032j -0.00939636-0.0120663j -0.0160515-0.0216598j 0.0223433+0.0156985j 0.00423423-0.0154285j 0.0182268-0.00826299j -0.0207654+5.55375e-06j 0.00236686-0.071934j 0.014266+0.0425998j 0.0490261+0.00360774j -0.0405514-0.000434314j 0.0229137-0.0204139j -0.0569094+0.0310046j 0.0841342+0.0196453j -0.079689-0.125193j 0.0889393-0.118005j 0.0414414-0.140057j 0.0695643-0.0697921j -0.0566295-0.0761221j 0.0150009-0.00859819j 0.0386979-0.101218j 0.0834519+0.161663j -0.0594599+0.0188426j 0.0477713+0.00858708j -0.193119+0.0960241j 0.160808-0.0772301j -0.0325112-0.0661484j -0.0967923+0.035885j -0.025099-0.0916114j 0.0102079+0.0131985j -0.0114672+0.0259565j 0.0505356+0.00918064j -0.087855+0.0259704j 0.0353359-0.00803559j -0.0227908-0.0160346j 0.0717181+0.0564813j -0.0781258-0.00234546j 0.025644-0.0149107j -0.0801868+0.00698116j 0.0964482+0.0551112j 0.0384763+0.0470877j 0.0236709-0.0385119j -0.00695448+0.0198369j 0.0897303+0.0705022j -0.0092315-0.015236j 0.0353677+0.0113172j 0.019591+0.0190966j 0.0817409+0.0590157j -0.00821693+0.0128454j 0.024678-0.0138635j -0.0865984-0.000653316j -0.0505899-0.020138j 0.0205573-0.0422176j 0.113312+0.0583707j 0.0131708+0.00190049j 0.0201601+0.0512957j -0.0549155+0.0485399j 0.00268046-0.05149j 0.0194999+0.051169j -0.0586176-0.0566518j 0.0111828+0.0359164j 0.066005-0.0468932j 0.0318474-0.126013j -0.020741-0.129312j -0.0167685-0.0150801j -0.0413464-0.00307421j -0.063873+0.0326185j 0.135932+0.0224343j 0.0772859+0.0714399j -0.000960791-0.0593679j 0.0486247-0.0501446j 0.041319-0.0567641j -0.0331727-0.125251j -0.00523562-0.0127194j -0.00410941-0.0413815j 0.0110403+0.0601636j -0.00825062+0.00653883j 0.0408954-0.0369181j 0.0395926-0.00342533j -0.0259267-0.00240343j -0.0673875-0.0804317j -0.11561+0.109612j 0.0108416+0.0493609j -0.00426556+0.0584845j -0.0622165+0.0172324j 0.0424151-0.0324957j -0.0782157-0.110829j -0.0523221+0.0230021j -0.00127844+0.00770301j 0.109815+0.0457947j 0.0509962+0.145915j -0.143831+0.0949832j -0.020393+0.0337054j -0.0369528-0.0122715j 0.02262+0.00496344j 0.0813033+0.00180799j 0.0177851+0.0255593j 0.0410751+0.0705054j 0.0147378+0.0143887j -0.021762+0.0881502j -0.00565057-0.0545352j -0.0130019-0.0609152j 0.0662007+0.000259558j 0.0466557+0.0854985j 0.0738944-0.0778946j 0.0913138-0.0324333j 0.0106506-0.0606245j -0.106702-0.0759905j 0.048164-0.0885827j -0.0817122+0.035327j 0.0335588+0.0749235j 
