0.114185-0.0104114j 0.0493989-0.00434966j 0.115629-0.205303j 0.323167-0.207731j 0.500975+0.223865j 0.25059+0.0115213j 0.209967+0.244393j 0.246067-0.188448j 0.106822-0.0670622j 0.201353+0.0241632j -0.412115+0.0385823j 0.028712+0.00466832j -0.0694187+0.00851656j -0.0693376+0.0197344j -0.0366186+0.0227921j 0.00433415+0.0816746j 0.0152284+0.0284737j -0.0146867+0.0571626j -0.01267+0.00778975j -0.0179191-0.00714532j -0.063837-0.0257197j -0.0141619-0.0021251j 0.0128393-0.0122645j -0.00954442+0.00435422j -0.0113902+0.00956808j 0.000906889-0.0577248j -0.00187928+0.00642076j 0.0028726+0.0106436j 0.00118158+0.00875533j -0.0068864+0.00976841j -0.0217709+0.00249788j -0.00323343-0.00553802j 0.00508249+0.00775998j -0.0121117-0.00342805j -0.020528+0.0104749j -0.0226769+0.0158071j -0.00551872-0.0175889j -0.0203527-0.0094691j -0.0183459-0.00860083j -0.0110164-0.0177456j 0.019704+0.0447225j 0.0187212+0.0007061j 0.00257823+0.0114064j -0.0105293+0.00558597j 0.0113514+0.0164534j -0.0318142+0.0242305j 0.0069138-0.00409209j -0.0209344-0.011032j -0.000718166+0.000282091j 0.00376313+0.00771429j 0.0219319-0.00903848j 0.0146874-0.000873175j 0.00360958-0.000478089j 0.0050461-0.00493719j 0.00451118+0.00761092j -0.00764682+0.0134428j 0.0175968+0.00473157j -0.00659275+0.00335473j 0.013245-0.0104168j -0.00161007+0.00330765j 0.00631088-0.00866632j 0.0107311+0.00556014j -0.0117586+0.0143151j 0.00955937+0.0098801j 0.00178722-0.000171526j -0.00165828+0.0158073j -0.0120751+0.0147911j -0.00921722-0.0173994j -0.00520068+0.00924833j -0.00662006+0.00498498j -4.40574e-05-9.56883e-05j 0.000699569+0.000361826j -0.000614838+0.00277032j 0.00363267-0.00839307j -0.00219742+0.00167974j -0.00347161-0.00089052j -0.000566099-0.00142031j 0.0109341-0.00994173j 0.0109969+0.00101366j -0.00234174+0.00146396j 0.00498237+0.0127047j -0.00189136-0.00223838j 0.00112917+0.00196459j 0.0148153-0.00830147j 0.000985813-0.00023344j 0.00148534-0.00296058j -0.0200433-0.00535912j -0.00136098+0.015287j -0.0175465+0.0182589j -0.00610999-0.000304873j -0.0030237+0.000318999j 0.00241323-0.00534686j 0.00798619-0.00175046j 0.00813893-0.00912743j 0.00712131-0.0140059j -0.00663314+0.00385153j 0.014752-0.0022962j -0.00745193-0.0155421j -0.0185424-0.0130429j 0.00226909+0.0139247j -0.0208849-0.00744397j 0.00575324-0.00521191j 0.00400596+0.00590912j -0.0053062+0.00569304j 0.0146153-0.0097047j 0.012336+0.00816929j 0.00168515+0.00495104j 0.00354114+0.00279123j -0.000212764-0.010977j -0.00707764-0.00324767j 0.00541295-0.00394987j -0.0161218+0.00794291j 0.00163156-0.00102755j -0.00387851-0.00325499j 0.00526353+0.00312779j -0.00136409+0.0113545j 0.00140166-0.000124621j -0.0036186-0.000835909j 0.0116368-0.000176185j -0.00351804-0.0203123j 0.00612937+0.00318197j -0.000239586-0.00416689j -0.00646421-0.0033194j -0.00556157-0.00166385j 0.00106509+0.00466658j 4.55471e-05+0.00793949j 0.00551214+0.00197203j -0.000592198+0.00189581j -0.00240081+0.00325148j 0.00572873+0.00229793j 0.0033205-0.000440164j -0.0106042+0.0100914j -0.00173684+0.00348574j -0.00857406-0.00338304j -0.00146504+0.00481407j -0.00646003-0.00438039j -0.00791792-0.00386077j 0.0128964-0.00616441j -0.00421735-0.00840339j 0.00718121+0.00952614j -0.000382539+0.00693949j -0.00833673-0.00316956j -0.000540718-0.00352991j -0.00461229-0.000239953j 0.00321391-0.0219317j -0.00863889-0.00743836j -0.000496995-0.00432844j -0.00565441+0.0111641j -0.00555067+0.000961978j 0.00916233-0.00469822j -0.00620185-0.00917184j -0.00960568+0.017313j -0.000815752-0.00485131j -8.7724e-05-0.00266683j -0.0135832+0.00469253j -0.00552046+0.0112037j -0.0101968+0.00653221j 
0.205633+0.00369154j -0.0259458-0.00600139j 0.381054-0.243389j 0.0872295+0.148942j 0.151491-0.0739633j -0.144958+0.322649j -0.0782507-0.314826j -0.476443-0.256872j 0.0631707+0.262676j 0.153406-0.201557j -0.00930383-0.201178j 0.0910789+0.00921658j -0.058396+0.00314135j -0.0873856+0.000388812j 0.00515334-0.00424292j -0.021557+0.00414366j -0.0627635-0.0248895j -0.00092317-0.0125637j 0.0181873-0.0390472j 0.0309353+0.00592093j 0.0129139+0.0510361j -0.0489429+0.0181533j -0.0156362-0.0196011j -0.044408+0.000707311j 0.0241531+0.0246732j 0.0164855-0.0035629j -0.00230904+0.0180545j 0.00660185+0.00952445j -0.00479247+0.0124098j -0.0071762+0.00122418j -0.0241552+0.0133712j -0.0292529-0.00919502j 0.00261862+0.00584676j -0.00404475-0.00222551j -0.00974889+0.00738561j -0.0354658+0.0148671j -0.0197216-0.00419962j 0.0126595-0.0137549j 0.0193337-0.0025843j -0.00196373-0.000150898j 0.00342456-0.00872682j -0.0229199-0.0135955j -0.00825698+0.0210859j -0.0128428-0.00248729j -0.0101599-0.0099555j 0.00826019-0.0206512j 0.00196747-0.0177117j -0.006164+0.0115688j -0.0141452-0.0169703j -0.00136973+0.0054801j -0.0148374-0.00953149j 0.00284005-0.00335363j -0.000741834+0.0057685j -0.00262874-0.0121188j -0.00148362-0.00840547j 0.010597-0.0298675j 0.0114576+0.0109219j -0.00945479+0.0201281j 0.0142787+0.0137408j 0.000743119-0.000496388j 0.00197705+0.00117328j -0.00400214+0.0218925j -0.0302178-0.00278801j -0.00949148+0.00860678j -0.00170612-0.00045451j -0.00423738-0.00708591j 0.0128057+0.0160854j -0.00735372+0.00752815j -0.00319575+0.00693367j -0.00299385-0.00585307j -0.00257764-0.000374828j 0.00105937-0.00129568j -0.00420155+0.0121656j 0.00119324-0.00606281j -0.00420804+0.00130506j 0.00106725-0.00302209j -0.00820755+0.00305806j 0.000841493-0.0159681j 0.0226195-0.00845893j 0.00733333+0.0065347j -0.00130265+0.000359252j 0.00392237+0.00302244j -0.00378673-0.00465788j 0.0168733+0.00576129j -0.0047837+0.00291589j 0.00224499+0.000616575j -0.00612942+0.000249959j 0.010063-0.00319222j -0.0215048+0.00935379j 0.00583961-0.00255819j 0.00497657+0.00282011j -0.00242853-0.00044257j 0.00475404+0.0177906j 0.00137456+0.000169527j -0.0100294+0.0150978j -0.00358739-0.00546131j -0.00332943-0.0029852j -0.004597-0.00792082j 0.000301433+0.00234618j 0.00860801+0.00183981j 0.0222506+0.00622107j -0.0122605-0.00109302j -0.00736293+0.0117041j -0.0106475+0.00759843j -0.00348812-0.00214353j 0.00530676+0.00228137j 0.0039373-0.00427548j -0.00258553-0.000510528j 0.00557252+0.0148753j 0.00580393+0.0171626j 0.00103892-0.000703926j -0.000360627+0.00140197j -0.0119272+0.00249817j -0.00087097-0.00714621j 0.00460703-0.000194325j 0.00557084+0.000190696j 0.00149001+0.00502074j 0.00213455+0.018662j -0.00408252-0.00320392j -0.00381351+0.0103633j 0.00173288-0.00650717j 0.00446292+0.00164773j -0.000645846-0.00474737j 0.0124709+0.00460577j 0.000520053+0.013719j 0.00626258-0.000166095j -0.00108863+0.0163778j -0.011783+0.00624972j -0.0105481+0.00494229j 0.000405689+0.00276864j -0.00250323-0.00589342j 0.000296684-0.0094384j 0.00172321-0.00516311j -0.00412929+0.000589298j -0.00909805+0.00170271j 0.00646376-0.0120912j 0.000469277-0.0100099j 0.0112207+0.00691363j 0.0105999-0.00802917j -0.00540529+0.00285502j -0.0013742+0.000626717j 0.00112687-0.00461473j -0.00206088-0.00529479j -0.00380355-0.00695807j -0.00454701-0.00547724j 0.00682982+0.0120123j -0.00723019+0.00768368j 0.000652725+0.0043548j -0.00673857+0.00257942j 0.0100995-0.0134154j 0.00714684-0.00633688j -0.00880491+0.001812j 0.00411661-0.0143343j 0.011176-0.00372589j -0.00715385-0.00149459j -0.00827777+0.00968112j -0.00148444-0.00574463j 
0.0918349+0.00747154j -0.1649+0.0226043j 0.332643+0.264238j -0.139469+0.198036j 0.160718-0.234852j 0.660917-0.0874432j -0.0626305-0.185547j 0.0724619+0.260045j -0.272454+0.0160223j 0.170611+0.032826j 0.0155077-0.0106523j 0.0853595-0.00359901j 0.0284076+0.00727591j -0.0446607-0.0723205j -0.00795126+0.00122674j 0.0257731-0.0169882j 0.0403404-0.0328777j -0.00893507-0.0109003j -0.0600468-0.00507626j 0.0219771-0.079069j -0.0163134+0.0176302j 0.0258399+0.0128828j -0.0245777+0.00264432j 0.00321285-0.0249293j -0.000932939+0.0144658j 0.00416072+0.00143732j 0.0101197+0.0163659j 0.00757375-0.0107198j -0.00738688+0.00827558j 0.00198969-0.00814478j 0.0104606+0.01108j -0.0267222+0.00892861j -0.00517009+0.00489831j -0.00122467-0.00135059j -0.0194229-0.00229763j -0.0210903-0.0295339j 0.00108144-0.0105081j 0.0137579+0.00992807j 0.00181419+0.00311301j -0.0103937-0.00430489j 0.00454743-0.0030197j 0.0180482-0.00620412j -0.000250811-0.0124708j 0.0133448+0.022616j 0.00751622+0.00400604j -0.00486268-0.00243704j -0.0179566-0.00523428j -0.00548338-0.00165845j 0.0104773+0.0161573j 0.00839414-0.00733794j -0.0295595+0.00427226j 0.031411+0.00159565j -0.00245708-0.00960401j 0.0131614-0.000501099j -0.00608747+0.0375699j -0.00690107-0.0153529j -0.0185501+0.0179968j -0.00330186+0.022319j -0.0214051-0.000749674j -0.0118683+0.0125079j -0.0143167+0.00291052j 0.00633781+0.00171292j -0.000360949+0.00592861j 0.00050406-0.00269306j -0.00701763-0.000976704j -0.00358222-0.00242331j 0.00199943-0.000381573j 0.00389854+0.00197202j -0.00175978+0.00107702j 0.000383389-0.00326491j -0.00140671+0.00190008j -0.00177981-0.000284142j 0.00181996+0.00810475j -3.47336e-06+0.0067394j -0.00228894-0.00165465j 0.00309424-0.000921807j -0.0101505+0.00342722j -0.0101396+0.000306744j 0.00522544-0.0146313j 0.0118388-0.00745795j -0.0142595-0.00715711j -0.000485684+0.00427802j 0.00109589-0.00112517j 0.000744634+0.0115823j -0.000336567-0.00665717j 0.000923341+0.000787626j -0.00914597-0.000450144j 0.000206596+0.00797491j -0.0148241-0.0180117j 0.00842767+0.00534171j -0.0106705+0.0068782j 0.00786425-0.00220291j -0.0076167+0.003126j -0.00382812+0.00484854j -0.00336615-0.00608131j -0.000380683-0.00178456j 0.0110769-0.00448625j -0.00523257+0.000771261j 0.00309529-0.00288915j -0.0129885-0.00857295j -0.0089559-0.000232628j -0.0044169+0.00589888j 0.00183869-0.00245772j 0.0143702+0.00259195j -0.00223609-0.00107421j 0.00983318+0.00315398j 0.00404272-0.0118323j 0.00581989+0.0189865j -0.00300249-0.00695287j 0.00614779-0.00650542j 0.00232752+0.00269157j 0.000425529+0.0037635j -0.00728945-0.00211133j 0.00383994+0.00430304j -0.000892228-0.0024308j 0.0119406+0.000350161j 0.00993915+0.00473797j 0.0105564-0.0163866j -0.00659814-0.010375j -0.00231571-0.00225305j 0.000420489-0.00693363j 0.0101265-0.00167144j -0.00587683-0.00950824j -0.00292594+0.00986182j -0.0157116-0.00266012j -0.0117869-0.000256074j -0.0180392+0.0176749j 0.0193237+0.00114236j 0.000282755+0.0103232j 0.000641999-0.00520809j -0.00478674-0.00165098j 0.0152599+0.0152574j -0.00113219-0.00300907j -0.00580073+0.000798144j 0.00144084+0.00159766j 0.000291268-0.00146339j -0.00258484-0.00545721j 0.00511627-0.00221845j 0.00211169-0.0119405j -0.00549075+0.00214816j -0.00530962+0.00508774j 0.00484811+0.00725911j 0.0022895-0.00701279j 0.00151653-0.00163923j 0.00325648+0.00631633j 0.00593025-0.0010142j 0.00246735+0.00279438j 0.00704739-0.00482853j -0.00197304+0.00722765j 0.00476702-0.00582544j 0.0059062-0.000902822j -0.00279298-0.00400505j 0.002501-0.00308606j 0.00494194-0.00198493j 0.00122468-0.00228125j -0.00239688+0.000108212j 0.000962025-0.00428037j 
-0.00195231+0.0506817j -0.0233329+0.011003j 0.0103221-0.000421064j 0.0388357-0.00913548j 0.0132142+0.0477474j -0.0184491+0.013463j 0.00534648-0.0069207j 0.0541205-0.0374068j -0.0335623+0.0174521j -0.0222169-0.0257904j -0.0408389+0.0431354j 0.0563139-0.033576j -0.0436952+0.0047137j -0.00138296+0.183597j -0.157404+0.176016j 0.335055-0.0914236j 0.0371637+0.0747519j -0.378521-0.159432j 0.0413704+0.117646j 0.235767+0.188728j 0.00886783+0.113213j 0.1007-0.0220629j 0.0748004+0.203046j -0.210467-0.0336427j -0.222132-0.0121886j 0.212819+0.189681j -0.0697828+0.000344358j 0.0638632-0.0455762j 0.0583067-0.0683429j 0.0943988-0.0574505j 0.00781697+0.00340933j 0.0139652-0.0156563j 0.0144315-0.043702j 0.0645682+0.0667503j 0.0407114+0.022894j -0.0393622-0.0207384j 0.0155792+0.0121725j 0.0464083+0.0334094j -0.0226194+0.000362884j 0.00877857-0.021763j 0.0186349-0.00340581j -0.0155884+0.0281266j 0.0225439+0.0281774j 0.0393499-0.0493883j -0.0654591+0.0725168j 0.0114978-0.00976904j -0.00908673+0.00403871j -0.0138393+0.0290809j 0.057495-0.0231643j 0.0134578-0.0372684j 0.0163847+0.0176771j 0.0123128+0.0112951j 0.0289009+0.0115143j 0.0051837-0.0123086j -0.0227549+0.00764536j 0.0172514+0.00430354j -0.0452298-0.0234684j 0.0484865+0.0240671j 0.0314052+0.0148371j 0.00315556-0.00950737j 0.00249015-0.00184255j 0.00604515+0.000845053j -0.000837069-0.00195001j -0.0400147-0.00353803j -0.0372565+0.0234078j 0.0209963-0.0281076j -0.00827818+0.00403181j 0.0158493-0.0232269j 0.0110117-0.0673923j 0.0317557-0.0269269j 0.00314837-0.000988374j -0.00314905-0.0156394j -0.0138851+0.00143174j -0.0151675+0.0113385j 0.00844074-0.00778381j 0.0213204+0.0127874j -0.00847556+0.0164916j -0.0154743+0.0044606j -0.0013386+0.0147684j -0.0225407+0.010512j 0.00586729-0.0159757j 0.00790071-0.00660776j 0.00398031-0.0117823j -0.0388486+0.00064032j -0.0357548+0.00118556j 0.0031876-0.00106643j 0.0245477+0.011468j 0.0120664+0.00707229j -0.00595066-0.00097657j 0.0173766+0.00765052j -0.00708625+0.0163072j 0.0021282-0.000778734j -0.00753264-0.00586618j -0.0167391+0.00795423j 0.00702206+0.00459907j 0.00865972-0.0257486j -0.00809575+0.013025j 0.00305016+0.00450533j 3.53329e-05-0.0111246j 0.0110579+0.0122107j -0.0110193-0.0012993j 0.0240927+0.0201484j 0.0102763+0.00236269j 0.0105078-0.00514208j -0.00958723+0.00426626j 0.000651971+0.011861j -0.013398+0.014987j -0.0212248+0.016579j 0.00313381+0.00642774j -0.0094451+0.0123992j 0.010463+0.00671374j -0.000164243-0.00411497j -0.00947225-0.0035984j 0.00904989-0.0115088j 0.000357285-0.0192737j -0.00508304+0.00684002j -0.000313881-0.0126691j 0.00476158-0.00760275j -0.019067+0.0101418j 0.0058717+0.00124759j 0.0154328-0.0144289j 0.0105413-0.00468673j 0.0146231-0.00624926j -0.000517414-0.00078475j 0.0107749-0.00533735j 0.0210131-0.00551545j 0.00876409-0.0049459j 0.000832615-0.00965278j -0.00204942+0.0202227j 0.0108682-0.0113585j -0.0249097-0.00253428j 0.00429717-0.00606657j -0.0144057-0.0112945j 0.00707455-0.00715699j 0.000335406+0.00536494j -0.0201221+0.00155601j 0.00480999+0.00408851j -0.0065503-0.000459943j -0.00919488-0.00733657j -0.0344459-0.0136484j -0.00535522-0.0113327j 0.014279-0.0059391j 0.0045094+0.00351441j 0.0245412-0.0221442j 0.00282628+0.00426672j 0.000192825+0.00905384j -0.0152115-0.00951547j -0.00899264-0.00919763j 0.013577-0.0223221j -0.0233331+0.00453741j 0.0423928+0.0211681j 0.0120687-0.0468077j 0.014183+0.00500566j -0.00689606+0.0300199j 0.0536495-0.0182959j 0.00607636-0.0484504j 0.0465923-0.0365802j 
-0.0197603+0.0382432j -0.0118882-0.0519642j 0.0137844-0.00183649j -0.0220017+0.00801801j -0.0053286-0.00927821j -0.0268307+0.0266349j 0.0338778-0.0347094j -0.0521925-0.0481649j -0.00332742-0.0326987j 0.0360978-0.0553049j -0.0412286-0.0190528j 0.0687662-0.0359831j 0.0114104-0.0524246j -0.176898+0.149523j -0.201624-0.118677j 0.20248-0.0201613j 0.127678+0.0641228j -0.0458336-0.0467192j -0.0565984-0.217025j -0.191564-0.0322377j 0.188982-0.227687j -0.180862-0.148496j -0.04467-0.281126j 0.0876947-0.139171j -0.106914-0.0362424j -0.200753+0.145949j 0.0101227-0.0841617j 0.0986244-0.0350201j 0.124249-0.0378301j 0.0720215+0.0378476j -0.00178173+0.00945506j 0.0265836-0.00655805j 0.0371952-0.00776678j 0.0237616+0.046735j -0.00415826-0.00971813j -0.00264621-0.00832731j 0.00659487-0.0170472j 0.00337502-0.00308924j 0.00560247+0.00539691j -0.0235243+0.0176704j -0.0130004+0.0572263j -0.000856225+0.0198171j -0.0460924-0.0808733j -0.0316616-0.00778443j 0.0351896-0.0269772j -0.00405647-0.00219188j -0.00175506-0.0332891j 0.0362207+0.0353162j 0.0138241+0.021927j -0.0209214+0.0318507j 0.0130647-0.00257284j 0.00275029+0.0283177j 0.0339009-0.0201028j -0.0320787-0.0197692j 0.0308227-0.0165488j -0.0136389-0.00241288j -0.0236993+0.0592695j -0.0117134-0.0523968j 0.0208245-0.0515751j 0.0165467-0.0215566j -0.0356362+0.0248063j 0.0318189-0.00737965j -0.00123178-0.0184311j -0.0311445-0.00128545j 0.0255761-0.013054j 0.0456222+0.0104517j -0.00550661+0.00431766j 0.0165831+0.0089698j 0.00738371-0.0176194j 0.0244018+0.052706j 0.00855804+0.00928696j 0.00240684-0.0131452j 0.00289054-0.00981463j -0.024619+0.00567372j 0.0218289+0.00608767j -0.0012719+0.0215346j -0.000849443+0.00135603j -0.014109-0.000402579j -0.013788+0.00994501j -0.00987024+0.00355464j 0.0266481-0.0184939j 0.00621876-0.00242326j 0.001725+0.00297982j -0.0178011-0.0187791j 0.00124304-0.0119533j 0.0110775+0.00664971j 0.0138326+0.00106186j 0.00450784+0.011817j -0.00567738+0.00218276j 0.00220729-0.0121978j -0.00654529-0.0208372j -0.00674623-0.0110185j -0.0158613-0.00788464j 0.0131614+0.00291603j 0.00140566-0.00615234j 0.00788512+0.0245576j 0.0086607-0.00402213j -0.0033797+0.0114299j -0.0154759-0.0108111j 0.00244972+0.0123728j 0.00723015-0.0154047j 0.0169558-0.0125301j -0.0112528-0.000102443j 0.00765196-0.00331683j 0.0108291-0.0119167j -0.00607659-0.00325698j 0.00724344+0.00383308j 0.0071956+0.0133141j 0.00545726+0.0145212j 0.00915216+0.0136138j -0.0104923-0.0114368j 0.0136901-0.0059441j 0.00205836-0.00950538j -0.00865374+0.0278459j 0.000517887+0.0230394j 0.0078547-0.0159774j -0.0106811+0.0066151j -0.0164937-0.00104358j 0.0102402+0.0162816j -0.00464492-0.0143771j -0.00317439+0.00119197j 0.0150072-0.0125962j -0.00294253-0.00695263j 0.00238396-0.00471137j -0.00680636-0.000945353j -0.00885216-0.0203693j -0.012926+0.0133906j 0.00381315+0.000194833j 0.0162711-0.0111338j -0.0142449-0.00151988j -0.00299402+0.00766406j -0.0210982-0.0051457j -0.00960399+0.0057407j 0.00533999-0.0183611j 0.00274292-0.00418178j -0.01198+0.0121108j 0.00728784-0.00489264j 0.00481398+0.00991714j 0.00109511-0.00819214j -0.00281085+0.00576567j 0.0155138+0.00146025j 0.00205823+0.0161516j 0.00364535+0.0107049j 0.0245802+0.0215124j -0.00859136+0.00129434j -0.00228256+0.00256886j -0.00699992+0.00870083j 0.00747835+0.0147637j 0.0160597-0.000345469j -0.0119886+0.0146073j -0.0147076+0.031008j 0.025578+0.00220292j -0.00224804+0.0378089j -0.0452426+0.0117602j 0.0105961+0.0253874j 0.0350256-0.0412481j -0.00056229+0.0321036j 
-0.0451561-0.0128456j -0.0116502-0.0390601j -0.0205557+0.0189861j -0.020486-0.00954185j 0.0406233-0.00172228j -0.00298302-0.0254067j -0.0358428-0.00443963j -0.0500356+0.0716815j -0.0201632+0.0253785j 0.00896716-0.0107788j 0.00544131-0.0132976j 0.0575952+0.0196421j -0.000165359-0.0487583j -0.250569+0.0814363j -0.0194911-0.137478j -0.089297-0.215507j 0.0320076+0.299524j -0.0446424-0.1346j -0.113517-0.06294j 0.183544+0.0290103j -0.161778+0.291868j 0.121954-0.464099j 0.090612+0.0396627j 0.0416596+0.270495j -0.067991-0.125155j -0.00148965-0.0135134j 0.0183403-0.0598908j 0.0779726+0.0469432j 0.138867+0.00404015j 0.0228321+0.0274483j -0.00871143+0.0091994j 0.0163249+0.00264931j 0.0511701-0.017546j -0.0314277-0.0652525j -0.0412469+0.0121678j 0.035829-0.0046724j -0.00064464-0.00398458j 0.0399174+0.020831j -0.000464526-0.00369072j 0.0314387-0.00257943j 0.00527379+0.019018j -0.0186564+0.00313593j 0.0354566-0.0239692j 0.01106-0.0036998j 0.0117179+0.00803824j 0.0135089-0.0483624j 0.0082016+0.0183533j 0.00218235-0.0100942j -0.00120719-0.0377972j 0.00717119+0.0173726j 0.00926464-0.0370365j 0.0314781-0.0512426j -0.0178951-0.0328962j -0.00222995+0.0195094j -0.0211745+0.0207905j 0.0148669-0.0132958j 0.0189326-0.000653228j -0.0156226-0.014546j -0.0256932+0.0108774j 0.0103081-0.0271722j 0.0691176-0.0292239j 0.045968-0.00341471j 0.00705709+0.000211479j -0.021464-0.0164907j 0.0379619-0.00137935j -0.0228436+0.00404645j -0.00635976+0.00079613j -0.012418-0.000111874j 0.0166788-0.00570125j 0.00253579+0.00968636j -0.000644528+0.0121892j 0.000947474-0.0119113j 0.00795494-0.0033831j -0.0187511-0.00213894j 0.0165499+0.0132447j -0.00815174+0.00751986j 0.00815793+0.00763805j -0.017089-0.00470202j -0.00783377+0.00103019j -0.0191741+0.00603628j 0.0249857-0.0028004j 0.00305768-0.00793308j -0.0141966+0.00426787j -0.00162421-0.0222062j 0.0168417-0.0150937j 0.00861083-0.0201603j -0.0068367-0.0205837j -0.00806006-0.000637738j -0.00831588-0.00632226j -0.00119288-0.0221456j -0.0160004+0.00593362j -0.0148178-0.0089857j 0.00635977-0.00619566j -0.00733416+0.0127868j -0.0153409-0.00459372j -0.0123358-0.0103492j -0.00794497+0.00207418j 0.00877352+0.0131067j 0.0109565-0.000955025j 0.00808832+0.0026526j 0.00507456+0.00540585j -0.00747491-0.000810306j 0.00865466+0.0127279j -0.00314617+0.00413121j -0.00382386+0.00364156j 0.0133806-0.0136119j 0.00345675-0.00297487j 0.00362188+0.00346358j 0.00232381-0.00164921j -0.00371302-0.00589489j 0.0156455+0.0132726j -0.0104642-0.00594202j 0.000195465-0.00537421j -0.0017702+0.00436255j -0.00812162-0.00205632j 0.00647659+0.0206636j 0.00731771-0.00379017j -0.00614164+0.0133619j -0.00250681-0.00637273j 0.00083836-0.00491771j 0.00269897-0.0131614j -0.0167305-0.0053223j -0.000408981+0.0164468j 0.00229614-0.00430971j 0.00814324+0.00187654j -0.0118788+0.0022323j -0.0096364-0.00160976j 0.00117974-0.00628371j -0.0123519+0.00321112j 0.00313616+0.00304764j 0.0201566+0.00698823j 0.00499035-0.00309287j -0.0101192+0.00721961j 0.0257277-0.0137462j 0.000926794+0.00420651j -0.0234926+0.00100393j -0.0169428-0.0104091j -0.00356747-0.00542092j 0.00641631-0.0044828j 0.00405988+0.00460635j -0.0098289-0.00316992j 0.00283485-0.000797403j -0.0102787+0.0155727j -0.0125054+0.0112073j -0.00456422+0.0105694j 0.0111147+0.0059004j -0.0157175-0.00168831j -0.0241214+0.008185j 0.00183719-0.0232679j -0.019845+0.0060124j -0.0123032+0.00693814j 0.0122741+0.00782317j -0.00357023+0.00515643j -0.0159131+0.0075795j -0.00940617+0.00962366j 0.00659715-0.00317909j -0.00137818+0.016379j 
