0.0962468+0.0502725j 0.0510255-0.0925883j -0.363012-0.2811j -0.462526+0.517717j -0.365794-0.372911j 0.11011+0.0797812j 0.106692-0.110006j -0.0711205-0.0687434j -0.00821279-0.0285611j 0.0187357+0.0522986j 0.0146257+0.0457394j 0.00333447-0.020288j 0.000642845+0.0428712j 0.0263944-0.0186848j -0.0737141+0.0356852j -0.0122611+0.00255802j -0.0052377+0.00747918j 0.00813061-0.0117022j -0.0345641-0.0236989j 0.00437631-0.0348347j -0.047697+0.0174367j -0.0206286-0.0134575j -0.00385101+0.00516573j 0.0113258+0.0218159j -0.0113547-0.0123275j -0.00226019-0.0193673j -0.00635371+0.0245395j 0.00331824+0.0194687j -0.00285176-0.0279303j -0.00277296+0.0133866j -0.012031-0.0167734j -0.0124526+0.0131622j 0.0066043-0.00773107j -0.0361513+0.0155113j -0.0158789-0.00818473j 0.00958055+0.0125458j 0.000903247+0.00298103j 0.00137046+0.00222546j -0.00598645-0.00626185j -0.0191752+0.00715159j -0.00130784+0.00195834j 0.0025059+0.0132012j 0.00422253+0.00612437j -0.014122+0.00586874j 0.00456321+0.031001j -0.0145939+0.0146903j -0.016622-0.00897832j -0.0114696-0.00321735j 0.022324-0.00783246j 0.0053246+0.00718828j -0.0169364-0.00472456j -0.00241152-0.000782018j -0.00149722-0.00112136j 0.0169225+0.0063993j 0.0102323+0.00767108j -0.00728788-6.66298e-05j -0.00897281-0.0150961j 0.00105046-0.00840692j 7.83191e-05-0.000902126j -0.00255349-0.0047414j -0.000677296+0.0138629j -0.00195053+0.00160918j 0.00303835+0.0119938j -0.00302495-0.000779605j -0.00537048-0.000982715j 0.00513272+0.00338876j 0.000307312-0.00412961j 0.00585186-0.00116929j 0.00417151-0.0107811j 0.000381808-0.00543525j 0.00123364-0.00886608j -0.00422069+0.0113433j 0.0041963-0.0137491j -0.00154551+0.0144651j -0.0109853-0.00302766j 0.00237399-0.00322037j 0.00370882-0.00838523j -0.000348639-0.00623862j -0.00964262+0.0148977j 0.00331398-0.00830683j -0.0022601-0.00805296j -0.0195266+0.00726126j 0.025287+0.00446074j 0.00138035+0.0120739j 0.0059609+0.000170057j -0.0072866+0.00109102j -0.00320342-0.00307771j 0.00379263-0.0109782j -0.00889496-0.00906447j 0.00512746-0.00125515j 0.00119043-0.00427604j -3.29888e-05+0.000852373j 0.000595666-3.87308e-05j 0.00397228-0.00125721j 0.000652305-0.00104707j 0.00135543+0.00267286j 0.000130928+0.00197918j -0.00482486+0.000920351j -0.0014477-0.00887563j -0.0145743-0.000250257j -0.00663405+0.00451291j -0.00670659+0.00164629j -0.00587601-0.00620531j -0.00299156+0.00785955j 0.000800376+0.00870865j 0.000365083+0.00762908j -0.00250438+0.00036622j 0.00267233+0.00485998j -0.00367002+0.0107399j -0.00939218+0.00425706j 0.00171158+0.0119276j -0.0114487-0.00189676j 0.0159574+0.000179606j -0.00136089+0.0233513j 0.00360376-0.00317942j 0.0106462+0.000843234j -0.00784695+0.0062602j 0.0148458+0.00236157j -0.00834297-2.67581e-05j -0.000829641+0.000856873j -0.010457-0.00382365j -0.00232653-0.00273058j 0.00193856+0.00445877j -0.00254496+0.000366157j -0.000555392+0.00253271j 0.00082072+0.00106517j -0.0084418-0.000807095j -0.00670972-0.00536892j -0.00274425-0.000208356j -0.00719395-0.0123329j 0.00463181+0.010156j -0.00375889-0.00373311j -0.00202003+0.00332523j 0.00138354+0.00424064j -0.000865558-0.000663569j 0.00173197+0.00505075j -0.00269377-0.00451883j -0.000137428+0.00515732j 0.00211427+0.00156511j -0.00174262+0.0066789j 0.000815066+0.000227256j -0.000639+0.00276539j -0.00265495+0.0065353j 0.00484797-0.00195916j 0.000935773+0.00504937j 0.00165654+0.00165175j -0.000379089+0.00331547j -0.000763181+0.00579058j -0.00237776-0.00633026j 0.00419134-0.00768961j 0.000661019-0.0048582j -0.0027552+0.00400032j 0.00244603-0.00432054j 0.000918381+0.00156057j -0.00277848+0.000854206j 0.00198652-0.0146642j -0.000677165-0.00315156j 0.0040676-0.00711119j -0.00835231+0.00627105j 0.00549119-0.000660704j -0.000192697-0.00515327j -0.000195644+0.00203821j -0.00199261+0.00171273j -0.00436355+0.000657107j -0.000742221+0.000997417j 0.00236776-0.00370994j -0.00819429+0.0018685j 0.0120216-0.00420047j -0.00336442+0.00394899j -0.0121739-9.4482e-05j 0.0132141+0.00630467j 0.00381079-0.00981727j -0.00376552+0.0106421j -0.00240762-0.00282298j 0.0157785+0.00509874j -0.00656734+0.00946633j 0.00197067+0.00341739j -0.0067164-0.00601297j 0.00200705+0.00949566j 0.00213065+0.000119109j -0.000244966+0.00114409j -0.00655788-0.000848647j -0.00447865+0.00289259j 0.00335583+0.00542133j -5.70964e-05-0.00702127j -0.00397494+0.000132878j 0.00143791+0.00309364j -0.0080834-0.00193278j 6.99656e-05+0.00326451j -0.00299105+0.00358917j -0.000395814-0.00191509j 0.00235144+0.00631035j 0.00403664-0.000646124j -0.00389006+0.00215723j 0.00370305-0.00207626j -0.00512653+0.00371072j 
-0.00314503-0.0320381j 0.0307086-0.0035746j -0.153461-0.00442973j 0.01429+0.00766795j 0.125737+0.0141674j -0.340835-0.0658283j 0.0133759+0.317992j -0.0944397-0.192667j -0.286716-0.190525j 0.267678-0.0777483j 0.0299306+0.0264783j -0.282614-0.0809064j -0.0526954+0.0805676j 0.0134475-0.000785477j -0.227921+0.484334j -0.119887-0.197677j -0.235556+0.0714681j -0.0144369+0.0341278j 0.0317512+0.0314107j -0.0368814-0.000953142j 0.0446469-0.017254j -0.0334421-0.0283907j 0.00510273+0.00584597j -0.0123797-0.0256594j -0.0563847+0.00667493j 0.0177123+0.0489766j -0.0418954+0.0656216j 0.0161295-0.0214775j 0.0135602-0.00323493j -0.0327766-0.0283112j -0.0183061+0.0115732j -0.001344+0.00721632j -0.00701452+0.0331331j -0.00919622+0.0160252j 0.0214175+0.0116784j 0.0846726+0.0511368j -0.0250213+0.0294748j -0.00070028-0.0120364j 0.0126577-0.0233965j -0.0584221-0.0130027j 0.00176085-0.00891221j -0.00505955+0.0374056j 0.0113413-0.0107688j 0.0154264-0.00470726j -0.0141709-0.00553544j -0.00153225+0.000911642j -0.0161593-0.00705513j -0.00218383-0.00752939j -0.0139982-0.0304674j 0.0362595-0.00370071j 0.0100246-0.00767193j -0.00170312+0.00409157j -0.00239771+0.00117075j -0.0156581+0.00822814j 0.00455293-0.0139564j 0.00641118-0.00353615j -0.00154574-0.00678232j 0.00519293+0.0125028j 0.00512835+0.00614396j 0.00434523+0.00448963j 0.008424-0.00596098j -0.0190566-0.000149505j 0.0112349-0.00351648j -0.000337337-0.00375644j -0.0212323+0.00540205j 0.00694315+0.00999321j -0.009634-0.0106996j 0.00838938+0.000733888j 0.00247887+0.000709243j -0.0127075+0.0300388j 0.00312886-0.00480295j 0.0118846+0.0010959j 0.012119-0.0184735j -0.0110656-0.000135608j -0.00699612+0.00120429j 0.000984457-0.0103155j 0.0074178-0.000704386j -0.00720863+0.00843302j 0.00205475-0.0124785j -0.0074746+0.00517591j -0.0196206+0.00145654j -0.00744173-0.0117883j -0.00955641-0.00417058j -0.0178277-0.0212553j -0.00872687+0.00215395j 0.0141088+0.017591j -0.0122121-0.00984433j -0.00479639-0.014649j -0.0241249-0.00710558j -0.00352685-0.00809113j -0.00242294-0.021672j 0.00289518+0.00866861j -0.00171162-0.00104642j 0.0160382+0.00226324j 0.0127806-0.0110856j -0.01262+0.00103634j -0.000491617-0.00216646j -0.00906715-0.00341661j 0.0108897-0.00166963j -0.000823166-0.0236525j -0.0290975+0.000164273j 0.00443713+0.0139087j -0.0197343-0.0090157j -0.0172582+0.011967j -0.00628026+0.0108201j 0.00714701+0.00112014j -0.00933889-0.0045429j 0.00648786+0.00334329j -0.00584851-0.00329175j 0.00312837-0.0113282j -0.00315017+0.00593844j -0.00698639+0.00397966j -0.00298141-0.00384605j 0.00677619-9.80986e-05j 0.00874381-0.00482661j -0.00204224-0.00103521j 0.00708798-0.0071476j -0.0164099-0.00990077j 0.00219197+0.00853125j -0.00625504+0.00126454j -0.00617674+0.0079012j 0.0124791-0.00712687j 0.000775308+0.00521923j -0.00826056+0.0066057j 0.00121891-0.00350805j 0.00636842-0.00287604j 0.00733803-0.00785622j -0.000400231+0.00712384j 0.0057599+0.00715017j -0.00021619-0.00174522j 0.00056274-0.00181711j 0.000552934-0.000868326j -0.00699047-0.00562242j 0.00507681-3.11359e-05j -0.00698081+0.00099755j 0.0108284-0.0101694j -0.00369864+0.000330547j -0.00775868-0.0029898j -0.00804113-0.0022559j -0.00607309+0.00128604j -0.00142272-0.00024853j -0.000514492-0.0102646j 0.00101268+0.00386759j 0.0112534-9.04452e-05j 0.00570952+0.00198861j -0.00292826+0.0035075j 0.00732002+0.0104185j 0.0121328+0.00074322j 0.0102554+0.00224372j 0.00504374+0.000655233j 0.000167898-0.00045658j 0.00713979+0.00183803j -0.00159716+0.00410751j 0.00224503-0.00408775j -0.00115353+0.00435127j 0.00589487-0.0116285j -0.0026723-0.00893379j -0.00288817-0.00878056j -0.00444198+0.00406864j 0.00283665+0.000698469j -0.000132494+0.00793739j 0.00346243-0.000490367j -0.000246067+0.00425925j -0.00554489+0.00328599j 0.00228904-0.00744714j -0.00336106-0.00667271j -0.00463633-0.0012129j -0.00886438+0.00681449j -0.00268659+0.00386429j -0.000755117-0.0137699j 0.00375816-0.00588484j -0.00940619+0.00342281j -0.000214764-0.012924j -0.0027752+0.00756534j -0.00688539+0.00261778j -0.0152242-0.0138027j 0.00199872-0.00510137j 0.00299446+0.00265573j 0.00502223+0.00953038j 0.00185075+0.00564649j 0.00431023-0.00482193j -0.00113704-0.00233805j 0.00208856+0.00905643j 0.0158595+0.0108509j -0.00956804-0.0120823j -0.0111227-0.00192326j -0.000746601+0.00951105j -0.0081676+0.00800212j 0.0107354-0.00405595j -0.0176496+0.00180648j 0.0105369-0.00620467j 0.0176578+0.0174173j 0.00970387+0.0124175j -0.0155171+0.0129064j 0.00805766-0.0103548j -0.0245824+0.00789047j 
-0.0376765-0.0583436j 0.0566869-0.0296906j 0.0824513-0.000789717j 0.00249743-0.00888408j -0.0606969+0.0102029j 0.201072+0.109265j 0.143323-0.149868j 0.424129+0.0650187j -0.171844-0.376607j 0.0294519-0.213344j 0.27555-0.0131784j -0.292183-0.0260599j 0.0292285-0.00541466j -0.188453+0.501278j -0.0485679+0.0120957j -0.0161359+0.111494j 0.162946+0.0148501j -0.0825288-0.0151757j 0.0254603+0.072449j -0.0532175+0.0531861j -0.00486673+0.00046557j 0.0533147+0.0293102j 0.0156001-0.0151823j -0.0121565+0.0200366j 0.0118162-0.0373959j 0.00955478-0.0427793j 0.000749049+0.0176211j -0.00536605+0.0255163j 0.00532114+0.00149561j -0.0147275+0.00201578j -0.00193406+0.00409378j -0.026806-0.0144989j 0.00814987+0.0194406j -0.0304903-0.00963171j -0.0422463-0.0297912j -0.016067-0.00552198j 0.0125951-0.0106309j -0.00379309+0.010035j -0.0209452+0.0175714j 0.0293276+0.0180639j 0.0155162+0.00645596j 0.0110184-0.0107898j -0.0100818-0.0159241j 0.0277981-0.00239727j -0.0227772-0.00634349j 0.0144583-0.0142807j -0.0348499-0.0307693j -0.00365175-0.0317626j 0.0361352-0.0310675j 0.0149837-0.000615625j -0.00106288-0.00853563j 0.012718-0.00359372j 0.00482273+0.00334079j -0.011231-0.0142341j -0.0145952-0.00942377j 0.0216372-0.00886332j 0.0175891+0.00617922j -0.00050899+0.00562531j 0.0308224+0.0050951j -0.0174274+0.0276995j 0.00142835+0.00572158j 0.0148666-0.0323927j 0.00639988-0.00355486j -0.00893017-0.0060885j -0.00354628+0.0182389j 0.000914666+0.00564805j 0.00162231-0.0267603j -0.0047122+0.00784251j 0.000545925-0.00109659j 0.00525155+0.00117049j 0.0134672-0.0101539j 0.0340294+0.0185041j 0.00345559+0.00576717j -0.00816145+0.0113385j -0.0129502-0.00564014j 0.0122271+0.000339012j -0.00142419-0.023361j -0.0161874-0.00206787j -0.00265839-0.00530297j 0.00297894+0.00479199j -0.0225269-0.000606404j -0.00427608-0.00759283j -0.0124244-0.00063309j -0.0177892-0.0273531j -0.00709161+0.0245378j -0.0278989-0.00519475j 0.0048986+0.00395456j -0.00139671-0.0064784j 0.0049569-0.00474401j 0.000136327-0.000808301j 0.00112016+0.00588504j 0.000812026-0.00520751j 0.0019509-0.00117806j -0.0122407-0.000184708j -0.0128115+0.00817435j -0.000804858+0.000504123j 0.00754869-0.00197467j 0.020992+3.43121e-05j -0.00796897+0.00930509j 0.00430271+0.0115254j -0.000365806+0.0126394j 0.00246245+0.00222547j -0.00387972+0.00303027j 0.00718201-0.00451436j -0.0114812-0.00563808j -0.00316915+0.0087466j -0.00365716-0.00203896j -0.0079191-0.00276182j -0.0229895-0.00610698j -0.00326534-0.00775521j -0.00523906+0.0214198j -0.00014912-0.0108838j 0.00876613+0.00267854j 0.0015513+0.00109995j -0.00278943+0.00579602j 0.00918346-0.00112618j 0.0101349+0.00361843j 0.0115415+0.00214142j -0.00260613+0.00854216j -0.00852157+0.00192019j 0.00350768-0.00845432j -0.00123738+0.00453136j 0.00533377+0.00400572j 0.0049869+0.00333323j -0.00261744-0.00408674j 0.00099571-0.00746613j 0.00993234+0.00106393j 0.00612822+0.00331611j 0.0100413-0.0074914j -0.00207434+0.0109584j -0.0144608-0.00283982j 0.00595617-0.00424648j -0.00130019-0.00499565j -0.00545722-0.00837404j -0.00202908+0.00346344j 0.0162355-0.00157244j 0.00291978+0.00740942j 0.00339613-0.00272256j 0.0121151-0.0165655j 0.00446244+0.0103313j 0.00406869+0.00341764j 0.000823067-0.00378661j 0.00475822-0.00590792j -0.00730146+0.0051896j 0.00470303-0.000614115j -0.00207034+0.00572358j 0.00204702+0.0136645j -0.000294707-0.00157346j -0.00520811+0.00372055j 0.00304517+0.00102644j -0.0048353-0.00601135j 0.0148476-0.0021228j 0.00502376-0.0109772j -0.00773749-0.00213836j -0.000592601-0.00629547j 0.00367212+6.52684e-05j -0.00027602-0.000352629j -0.00558742-0.0135811j -0.0145466-0.00509186j 0.00551988+0.00167528j -0.00170759-0.0128239j -0.00423262-0.00679371j 0.0033935-0.00269442j 0.00421861+0.00189391j 0.00574683-0.0058452j -0.00593694+0.00265623j -0.00868898-0.00552884j -0.00388792-0.00543845j 0.0131942+0.0070541j 0.000198239+0.00928898j -0.000856067+0.00114366j -0.00229755+0.0095788j 0.00207484-0.000678875j -0.00594964-0.00343823j -0.00134412+0.00427349j -0.00457427-0.0119423j 0.00469749-0.0039628j 0.00372748-0.00773799j -0.0143831+0.00193637j -4.12303e-06+0.000615976j 0.00236281+0.00238905j -0.00644177-0.0121815j 0.00286418+0.000584667j 0.00157786-0.0066398j 0.00998901+0.000918013j 0.00389543+0.0100204j -0.00907402-0.00460283j 0.0074669-0.00645631j -0.000775632+0.00455781j 0.00338601-0.00770314j 0.000309862+0.00819277j -0.0104183-0.001972j -0.00805949+0.000963811j -0.00232269-0.00357614j 0.00270502+0.00132255j 0.0101663-0.00548007j 
0.00111061+0.00418422j -0.00547603+0.00259145j 0.0108011+0.0207161j -0.0183855+0.0126882j 0.00665894+0.0168282j -0.12322+0.0204357j 0.0130443-0.0482868j -0.00854338+0.0427991j -0.0465062+0.0337022j 0.0255604-0.00874861j 0.0750016+0.00998548j 0.0377642+0.053455j 0.0828436+0.0147573j 2.45101e-05+0.0165576j -0.0476503-0.105584j 0.154918+0.0986279j 0.0610188-0.0410334j -0.187063-0.00140665j -0.313278+0.0190976j 0.239861-0.128284j 0.186324-0.0576806j -0.0480008-0.0952385j 0.0526311+0.049639j 0.0297935-0.0282618j 0.0183534-0.122337j 0.122385+0.170125j -0.0995815+0.189508j -0.171374+0.0354623j -0.0332769+0.026705j -0.0770471-0.20307j 0.108372-0.0727365j -0.0948923+0.0999902j 0.0493097+0.131887j 0.118411+0.00301172j -0.0769288+0.0479919j 0.403209-0.181423j -0.0464088-0.114356j 0.19874+0.0266943j 0.0451895+0.0151359j -0.0947828+0.0224713j 0.210435+0.0275538j 0.0467897-0.0293517j -0.00204452-0.0627256j -0.0162857+0.00900947j -0.0239016+0.0377945j -0.030001+0.00833216j 0.0332707-0.0275675j -0.0617514+0.00523857j 0.0218156+0.0265489j 0.0193101-0.0322081j 0.00783595+0.0170334j -0.034322+0.0120372j 0.0267327-0.0389564j -0.0553511-0.0116139j -0.0213571+0.0121583j -0.0134949-0.0120458j 0.022793-0.00383381j -0.0143339-0.00262799j -0.0524264+0.00469541j 0.00659972+0.00658064j 0.0191004-0.0122759j 0.0183488+0.00480098j 0.0478109-0.00720069j -0.0146763+0.0113001j -0.00263624+0.00291372j 0.026659-0.0143484j 0.0151375+0.0104283j 0.0509566+0.00698886j -0.00866296+0.000102602j 0.000640775-0.00696167j -0.0076238+0.00947258j -0.0127472+0.00627397j 0.00892817+0.00104737j 0.0226722+0.00761274j 0.0115478-0.0120664j 0.00596858-0.0352211j 0.0234364-0.00408561j -0.015795+0.0139854j -0.0170696-0.0421257j 0.0210422-0.0597332j -0.0284354-0.00880884j -0.0216694-0.00108995j -0.0235999+0.0092595j 0.0095307-0.00300172j 0.0133475-0.0119997j 0.0196529+0.00382268j -0.00572054+0.00774923j 0.000954644+0.00817605j -0.00924043+0.0149021j -0.033335-0.0173814j -0.0525239-0.0927331j -0.0182855+0.0334657j -0.0156106+0.016008j 0.00939965+0.0155919j 0.0321001+0.00659415j -0.00375406-0.0251514j 0.0103936-0.0271798j -0.0152027+0.00052988j -0.0073508-2.32971e-05j 0.0182775+0.0104055j -0.0250317-0.00726918j 0.00437573+0.0108016j -0.0409057-0.00201892j -0.00384042+0.0157827j -0.02766-0.00547948j 0.0193044+0.0017122j -0.0296895-0.0142531j -0.0209942-0.00625782j 0.00222972+0.00586852j -0.0209519+0.0138896j -0.015644+0.0118689j -0.00732393-0.00197669j -0.0304362-0.00116128j 0.0121707+0.00696028j 0.0143838-0.00451672j -0.00463213-0.000384579j -0.0131798-0.0159589j 0.00495978+0.0107268j -0.0064064-0.00167666j -0.0213585+0.000669248j -0.0152575+9.65405e-05j 0.0253412-0.0167174j -0.0149941+0.00322594j -0.00541107+0.00465718j 0.00873742+0.00615757j 0.00312457-0.00256352j 0.00897127+0.0176558j 0.000174681-0.000615107j -0.0162606-0.00838571j -0.00188771-0.0186101j -0.00971983-0.0164505j -0.00765541-0.0153605j 0.00177636+0.0134484j 0.00459881+0.00127797j -0.0147657-0.0155788j 0.00543741-0.00131482j -0.0055665+0.00191533j -0.0163225-0.000874459j 0.000726013-0.00528163j -0.00025009-0.00759034j 0.00434879-0.0134284j 0.00371879+0.000785035j -0.0108019+0.00232716j -0.0110066-0.00618816j -0.0108611+0.000851715j -0.00816901+0.00675046j -0.00598029+0.00201673j -0.00621481-0.00281615j 0.00960385+0.00102854j 0.00395384+0.00895071j 0.0140167+0.00740807j 0.00374291+0.0141995j -0.00315973+0.00690499j -0.00743419+0.0106235j 0.0172808-0.000597739j -0.003237-0.000217099j -0.0277146-0.00392754j -0.00733384+0.00556284j 0.0110324+0.00431711j -0.00518218+0.00833969j -0.00230041+0.00321619j -0.00113987-0.0064541j -0.0160302+0.00211161j 0.00626056+0.0145561j 0.0111824-0.00354208j 0.0113215-0.00852062j 0.0115782+0.00580864j -0.00165158+0.00577963j 0.00235989-0.000829814j -0.0121231+0.0146081j 0.0166606-0.00305768j 0.00314003+0.00777299j -0.00884483-0.00553333j -0.0102268-0.000888929j 0.00038464+0.00271031j 0.00362359-0.00542213j -0.00398328+0.0217167j -0.00585045+0.000988917j -0.00793642+0.0117661j -0.0143563+0.0218976j -0.000822291-0.00154678j 0.00967011-0.0012964j 0.0329808-0.00908107j 0.0264194+0.00156193j -0.00185314-0.0322449j 0.00291113+0.00992488j -0.00599085+0.00503159j -0.0171451-0.00635769j -0.00869049-0.035061j -0.0485108+0.0148473j 0.0376089-0.00659028j 0.0460106+0.0273055j 0.0180551+0.049841j -0.0526441+0.0188399j 0.00613826-0.0387323j -0.0607985+0.0119278j 
-0.0237982-0.000229734j 0.001182-0.0258664j -0.0235555-0.0118208j 0.016782-0.0127949j -0.00691099-0.0190728j -0.0711562+0.0247892j -0.0586525-0.00379398j -0.0404127+0.0411275j 0.0149486-0.0140403j -0.000926096-0.0546786j 0.0556009+0.0475305j 0.0242+0.0428286j -0.0308378+0.0244533j 0.0317525+0.0531612j -0.0485534-0.00172628j 0.012766+0.0515822j 0.10964+0.0298369j -0.232276+0.111777j 0.0111563+0.128415j 0.143153-0.0656557j -0.16397-0.0121314j -0.0380656-0.217275j -0.182308-0.0739113j -0.106949-0.154011j 0.040559-0.122113j -0.00513157+0.137246j 0.208601-0.0824056j 0.227893-0.1438j 0.121062-0.0989974j 0.20764+0.0550103j -0.0644359-0.135323j -0.107326-0.0145533j -0.315479-0.196137j -0.0221156+0.0335009j 0.378139-0.216504j -0.017183-0.0636402j 0.0999908-0.0198793j 0.0604968+0.0655963j 0.163252-0.0255941j -0.0607988-0.0429821j 0.0657215-0.0297682j 0.0384278-0.00633361j 0.0395096-0.0565455j 0.0064177+0.000309378j 0.0247124-0.0270187j -0.00874567+0.0436788j 0.0398151-0.00801054j 0.00646996+0.0436202j -0.0215825-0.00738178j 0.0575448-0.0307375j -0.0249822-0.032573j -0.0024969+0.000388608j 0.0247185+0.0259921j 0.000680727+0.0184038j 0.0627096+0.00830928j 0.00900941-0.00758295j 0.00396656+0.0145684j -0.0122997+0.00218452j -0.0280133-0.00336005j 0.0211421-0.0143051j 0.00024381+0.0142873j -0.00600059+0.00220232j 0.014428+0.00985331j 0.00104071-0.0288109j -0.00719867+0.0106598j 0.023814-0.0193648j -0.0402195-0.021716j -0.0011799+0.00895823j 0.016468-0.0190086j 0.0185905-0.0019141j -0.00245636+0.0124901j -0.00734618-0.00170298j -0.011685-0.003401j -0.0292966-0.00104744j 0.00324367-0.016378j 0.0209593-0.0422963j 0.0212596-0.000693538j 0.00485326-0.0336302j -0.00902742+0.0087926j 0.0213682-0.000291067j 0.0110782-0.000612412j 0.0426576+0.0096859j 0.0250055-0.0185669j -0.0282773+0.0132319j -0.0344931+0.0266611j -0.00200286-0.0228211j 0.00165791+0.0526601j -0.00321475+0.00290881j 0.00685136+0.0234597j 0.0363844+0.0354377j -0.0286735-0.0230383j -0.00350797+0.000966206j -0.0217876+0.0100942j 0.00118848+0.00822588j 0.0270695-0.00458436j 0.0106577+0.000305587j -0.0212307-0.0238258j -0.0380434+0.00987315j 0.0166278-0.0131953j -0.00669925-0.0017022j 0.0106269+0.00452981j 0.00532118-0.0156898j -0.02439+0.0149179j 0.0255817+0.0056899j -0.00217092+0.0105721j 0.00208169+0.00120679j 0.00415428-0.02645j -0.000208218-0.0126934j -0.0100163-0.0125158j 0.0384892+0.000116435j 0.0121815+0.0138198j 0.0154772+0.0012255j 0.0235829+0.00240842j -0.0191146+0.00139968j -0.010855-0.00631518j 0.00770962-0.00589385j 0.00970564-0.000145297j -0.0153759+0.0113981j 0.0142106-0.00515314j -4.55716e-05+0.0217837j -0.022988+0.0100575j 0.0036865+0.0220123j 0.0264777+0.0118891j 0.000104772+0.00225703j 0.00459365-0.00597378j -0.00201732-0.000997962j 0.0101861-0.0125211j 0.0112693+0.00536056j 0.00592306+0.00436919j -0.012659+0.00736088j -0.00379603-0.00299923j -0.0129935+0.00512161j -0.00106235+0.00516875j 0.00917196+0.00429543j 0.00132091-0.00596768j 0.000782921-0.00865689j 0.0111234-0.00628988j 0.00866744-0.0146498j 0.00380579+0.00196862j -0.00352096+0.00544391j 0.00881957-0.0150801j 0.00434056-0.00440305j 0.0187763+0.00848801j -0.0128474+0.00484781j -0.010167+0.0012977j 0.00806812-0.0120763j -0.000186476+0.0100349j -0.00635518-0.00980787j 0.0158083+0.00860061j -0.0109266-0.0101445j 0.00222813-0.00745734j -0.0128795-0.0116498j 0.0026478+0.000978163j 0.0031375-0.00403707j -0.0167831+0.0136268j -0.00171535+0.00560027j 0.00205471+0.00618499j -0.0172112+0.00235297j -0.003281-0.00255199j -0.0209018-0.00485024j -0.00858659-0.00713605j 0.00320481+0.00607978j -0.00899527+0.00160597j -0.0080595-0.00965148j -0.00601081-0.00244664j 0.0161834-0.0127214j 0.00554038+0.0100182j 0.0122952-0.01571j -0.0127271-0.00820436j -0.00570844-0.0200468j 0.00249592-0.00309173j -0.00237016-0.0153572j -0.00622631+0.00123994j 0.00279887-0.0097859j -0.00446862-0.00468149j -0.00253787+0.0119093j 0.0106313+0.000370095j -0.00848917-0.00121288j -0.00321781-0.0111855j -0.0100957-0.0112502j -0.000205143-0.0213849j 0.0166976+0.0209769j -0.0246406-0.0102686j 0.0147684+0.00304481j -0.0190117+0.0117736j -0.00188484+0.0103202j 0.0344176+0.00738347j -0.00512794+0.0111062j -0.0141637-0.00573659j -0.00300135+0.0403241j -0.0193542-0.0234802j 0.0454523-0.00438562j 0.028099-0.0152788j 0.0118505+0.0139586j -0.0252499-0.00310237j -0.0186028+0.0284398j 
