-0.00131932+0.00311097j -0.00273484+0.00879062j 0.0016342-0.0024306j -0.00572524+0.0092174j -0.00238034-0.000706123j 0.0077639-0.00224762j -0.0060493+0.00142385j -0.0029884-6.84371e-05j -0.00557761+0.00113098j 0.00288747-0.0019736j 0.00866263+0.00699478j -0.00206288-0.00384953j -0.00191327+0.00171337j 0.00289564+0.000632495j -0.000587773+0.000440295j -0.00287862-0.000536136j 0.000289389+0.000197889j -0.00279493+0.000574743j -0.000513979+0.0010748j 0.000605785-0.000889458j -0.000677832-0.000528497j -0.00363439-0.00111155j 0.0029376-0.00100523j -0.00432621-0.00224258j -0.00460926+0.00221359j 0.00249944+0.00118021j 0.00314625-0.000632579j 0.00201478+0.00436832j 0.000831137+0.00597319j -0.00180265-0.00146279j 0.00231191-0.00174645j -0.0014583+0.00367041j -0.00320761+0.0046313j -0.000923122+0.0023641j 0.000391898-0.0050894j -0.000330187-0.00162461j -0.00071039+7.038e-05j -0.00148005+0.00120176j 0.00159908+0.000573168j 0.00124194+7.86844e-05j -0.000760228-0.000808002j 0.00161348-0.000712121j -0.00132981+0.00137454j -0.000817015+0.000838725j -0.000709673+0.00143625j 0.000491563-0.000137258j 0.000833584-0.0011309j 0.000939673+0.00167748j 3.96486e-05-0.00109236j 0.00271074-0.000884442j -0.00323749-0.00213324j -0.000947803+0.00314599j 0.00142385-0.00267892j 0.0014549-0.000237236j 0.00100781+0.000613441j -0.00606009-0.00178736j 0.00706378+0.00261845j 0.00138471+3.22827e-06j 0.000862387-0.00219817j 0.00191722-0.00214555j 0.00431192-0.000115499j 0.00164201-0.00302619j -0.000104175-0.000215118j 0.00173972-0.00106469j 0.0020232+0.00331767j -0.00301955-0.00219619j 0.000977188+0.00217034j -0.000272609-0.00237261j 0.000451124+0.00243024j 1.69681e-05+0.00125221j 0.00038098+0.00234786j 0.00232227+0.00217325j -0.0001507+0.00228643j -0.001117+0.00319634j 0.00178549-0.00403249j -0.00198781-0.00163003j 0.00131178-0.00214429j -0.00087421-0.00102225j -0.000762352-0.00187068j -0.000177811-0.000715727j -0.000480996-0.000653887j -0.00220766-0.0012784j -0.000853009-0.00119859j 0.000183954+0.00185795j 0.000281232+0.00186377j -0.000597567-0.00160292j -0.000374562+0.000224818j 0.000634983+0.0014759j 0.000697463-0.00404247j -0.00134221+0.00277549j -0.00132093-0.000284646j -0.000719021+0.00165764j 1.1038e-05+0.00108214j 8.60012e-05+0.000782596j -0.00227736+0.00262381j 0.000992846-0.00211677j 0.000331151+0.00226837j 0.00089169-0.000553688j -0.00251989+0.000898077j -0.000396405+0.0015847j -0.000726683+0.00249701j 0.000800292-1.59531e-05j -0.000407614+0.000943094j 0.000311045+0.00211869j -0.00107743+0.000250696j 0.00124364-0.000803197j -2.15849e-06+0.00051684j -0.000456068+0.00113668j -0.000553122-0.0012545j 0.00086182-0.000163342j -0.000551475+0.000632995j -0.0012101+0.00152083j -0.00100786-0.00128787j 0.0014826+0.00214529j -0.000937137-0.000678586j 0.00347514-0.00204979j 0.00210089-0.00131747j 0.000518495-0.00244744j 0.00494761-0.00154322j -0.00114692+0.0016277j 0.00170412-0.00299014j -0.000905579-0.00369299j 0.0035407-0.00252372j 0.000871102-9.48865e-06j 0.00172638+0.000425039j -0.00167144+0.00152835j 0.00485645-0.00206005j -0.00327667-0.00171936j 0.00591281+0.000589957j 0.00158576-0.000817442j 0.000971644+0.000482201j 0.00392381+0.000236931j 0.00848085+0.00133319j 0.00269909+0.0111636j 0.00412818-0.0157272j -0.0173871-0.0021275j 
-0.00219025-0.00400635j 0.0033096+0.000752872j -0.000229427-0.00239372j 0.00941467+0.00561373j -0.00155407+0.00664391j -0.00530911+0.000854398j -0.000784403-0.00172517j 0.00169946+0.00186891j -0.0017382+0.00109568j -0.00532875-0.00623852j 0.00333574-0.00337832j -0.00255156-0.00524245j 7.05659e-05+0.000948925j 0.00241091-0.00440425j 0.00173124-0.00336439j -0.000655087-0.000612135j -7.14665e-05+0.000206431j -0.00628909-0.00140943j -0.0023716-0.00247291j 0.00219557+0.000350484j 0.00522828-4.77725e-05j 0.00859185+0.000955427j -0.00228812+0.000636604j 0.00190746+0.000693479j 0.00474065+0.000426391j 0.00724304-0.00127462j -0.00316943-0.00238731j -0.000260746-0.000846333j 0.00228742-0.0024652j 0.00143028-0.00187826j 0.000105464+0.00270553j -0.00177061+0.00120453j -0.000177328+0.00344296j 0.00128517-0.000941468j 0.000676014-0.00394209j 0.00115626-0.000608489j -0.000559781+0.000441247j -1.72393e-05+0.000298905j 0.000413778-6.23558e-05j -0.000534645+0.00143687j -0.00095366+0.000538415j 0.000369392+0.00229541j -0.00113175+0.00164301j -0.0032536-0.00103592j -0.000975244+0.00208977j 0.0012141-0.00186777j 0.00215957-0.00224633j -7.37998e-05-0.00337719j 0.0036106-0.00321342j 0.000738492-0.00174161j 0.00116547+3.01977e-05j 7.96526e-05-0.00091526j -1.20691e-05-0.000191785j -0.00293094+0.000667732j -0.0039859+0.00273545j 0.00080223-0.00109986j 0.00421204+0.0029458j 0.00652585+0.00604204j 0.000958806+0.00180802j 0.00189886-0.00178233j 0.0041947-0.000619156j -0.000482932+0.00194313j -0.0053884-0.00243815j -0.0045005-0.00261112j -0.000237899+0.00371738j 0.00117705+0.00384968j -0.000419053-0.00228582j 0.000100987+0.00191562j 0.000432291+0.000100354j -0.00134831+0.00138783j 0.000220949+0.000855605j 0.00012864-0.00088503j -0.0022532+0.000401836j 0.00140771-0.00391328j -0.0020047+0.00226224j 0.000981222+0.000270113j 0.00133059-4.91617e-05j -0.000820832+0.0011773j 0.000357453-0.000988692j -0.00120166-0.00111329j 0.00154628-0.000632083j -0.00140122-0.000423483j 0.00175023-0.00308524j 4.44611e-05+0.00174953j 0.00284727-0.00164493j 0.000742616-0.00099872j -0.00160212+0.000125335j 0.000416838+0.00112781j 2.96567e-05-0.000613475j 9.40076e-05-8.10799e-05j 8.59969e-05-0.000841324j 0.000803685+0.000171009j -2.33332e-06+0.000139774j -0.00152362+0.000900457j -0.00161081-0.00125814j -2.17746e-05-0.00187224j 0.00019554+0.0010111j -0.00230938-0.00013264j 0.00110536-0.00183972j -0.00170747-0.000269901j 0.000260125-0.000665768j -0.00119842+0.00214679j -0.000343447+3.76546e-05j -0.00147738+0.000130278j 0.000998182-6.57522e-05j -0.000122699+0.000477836j -0.00104174-0.000248828j 0.000885629-0.00079859j -0.000397853-0.0020283j 0.000528303-0.00267099j -0.00059529+0.00162855j 0.00169979-0.00347024j 0.002067-0.00350046j -0.000354517-0.00162134j -6.04856e-05-0.00182464j -0.00211508-0.000885703j 0.000466192-0.00142108j -0.000373934+0.00203713j 0.00079288+0.000996849j -0.00124683+0.000417906j 0.000315469-0.00151724j 0.00148359-0.00313274j 0.0050096+0.000718453j 0.00269185-0.000384312j -0.0020046+0.00404654j -0.00160852+0.000874658j -0.00328365+0.000652129j -0.000233222+0.00144894j 3.99723e-05+0.00437652j 0.00955822+0.00111246j 0.00149032+0.00179735j -0.00314153+0.00407226j -0.00475535-0.0077457j 0.00489458-0.00182821j -0.015194-0.00435805j -0.00197229+0.0154763j 
-0.00199826+0.00278527j -0.0019309+0.00856704j 0.00252949-0.000766296j 0.00249367+0.00290272j -0.00656044-0.00387854j 0.00126476+0.00250707j -0.00416622+0.00416011j -0.00224608-0.00464201j -0.00301711-0.000285352j -0.00288407-0.0043808j 0.00262846+0.00180218j 0.0017807-0.00103914j 0.00482271+0.00217752j -0.000783653+0.0017226j 0.00285783+0.00505401j -0.00421189-0.000319565j -0.00290142-0.000775503j -0.00604683+0.00262204j -0.00238376+0.00364158j -0.00133992-0.00343097j 0.00069219-0.000472309j -0.00141198-0.000526967j 0.00616457-0.00334278j -0.00397828-0.00304457j 0.0011655-0.00105158j 0.00398002-0.0023357j -0.0017699+2.38191e-05j 0.0019083+0.000221301j -0.00313357-0.0020229j -0.000275883-0.00313569j -0.000334891+0.00280909j 0.00138472+0.0010099j -0.00142079-0.000997032j 0.000806895+0.000366902j -0.000860816+0.00100589j 0.000105397+0.00404235j 0.000291855-0.000775384j 0.000648235+0.00047306j 7.11135e-05-0.00173293j 0.00203465+0.00105538j -0.000296037+0.00107461j -0.00105147-0.00157007j -0.00111137+0.00222535j -0.00354765+2.6083e-05j 0.000199974+0.000652866j -0.00191561+0.000232017j -0.00154132-0.00159334j -0.00140595+0.00470986j -0.000635195+0.00352688j -0.00361858+0.00183632j 0.000105856-0.00255897j 0.000258191+0.000170052j 0.0036287-0.00199627j -0.00104977-0.001334j 0.00551518-0.00309493j -0.00145953+0.000994846j 0.00112276+0.00253972j -0.00804462-0.00402672j -0.000429143-0.00461981j -0.00035515-0.00121535j 0.000374925+0.000247637j -4.02559e-05+0.000206847j -0.00211609-0.00131316j -0.000835118-0.00163897j 0.0045161+0.00131531j -0.000886962+0.000633793j 0.000346841-0.00318696j 0.00348852+0.00279652j 0.000317153+0.0015198j 0.0017791+0.00126705j -0.00103835+0.00167663j 0.000920414-0.00218605j 5.32814e-05+0.00352016j -0.000610447-0.000728418j 0.000840094+0.00274251j -0.000818094-0.00101163j 0.00221321-0.000293224j -0.00080271+0.000256688j -0.00107093-0.00144636j 0.000624997+0.00361851j 0.000152762-0.000381905j -0.0024967+0.00343695j 0.000277447-0.00344311j -0.000210187+0.000802641j 0.00241086-0.00440423j 0.000396787-0.000171298j -7.24088e-05-0.0019214j -0.000496498+2.12802e-05j 0.000598425+0.00327341j -0.00103672+0.000473238j -0.00165258-0.000759441j 0.000133996-0.00115386j -0.000875648+0.00149534j -0.000792858+0.000703258j 0.000243076+0.00248779j -0.000347528+0.00122535j -0.00102118-0.0008845j -0.00157583+0.000679523j -0.000545232-0.00106673j -0.0023208+0.00187782j 0.000388877-0.00222648j -0.00169965+0.00167231j -0.000265092+0.000708834j 0.0018491+0.00334076j 0.000908994-0.00267127j 0.000133925-0.000674627j -0.00163682+0.00312255j 0.00375727-0.00193739j -0.000644877+0.00163658j -0.000442108+0.000333385j 0.00013659-0.00126092j 0.000994156+0.00211602j -0.000831549+0.00102313j -0.00347999+0.00423208j 0.0031314-0.00155005j -4.59428e-05+0.00228643j 0.000796049+0.000590511j -0.00381038-0.00018548j 0.000309538+0.000795326j 0.00106123+0.00013068j -0.00197067-0.00184448j 0.001219-0.00245624j 0.0044154-0.00297381j -0.00416283+0.00261994j 0.00466145+0.00111903j 0.00384014-0.00112125j 0.00542011+0.000485508j -0.00342781-0.00417053j -0.00316715+0.00660975j 0.00674197+0.00170878j -0.00741517+0.0087661j -0.0137001-0.0108266j -0.00364202-0.00759768j 0.00607689-0.00768015j 0.00535649+0.000675817j 0.00407344-0.00669116j 
0.00781236+0.00514809j -0.00133092+0.00106578j -0.00253647+0.00775342j -0.00460094+0.00236352j 0.00501656-0.00697629j 0.00451437-0.00322925j 0.00139592-0.000265579j 0.0010591+0.00189007j 0.00753985-0.00294943j 0.00457944-0.00248838j 0.00156555+0.00292554j -0.000307319+0.000590095j 0.00499822+0.00664949j -0.00228656-0.00158452j -0.00130935+0.000872722j -0.00377745+0.00181229j -0.00286226-0.000909707j -0.00110353+0.000784233j -0.00181864+0.00161847j -0.00147058+0.00106461j 0.00159202+0.000536036j -0.000364539+0.000619394j -0.00152617+0.00238988j 0.00636475+0.00270169j -0.000862831+0.0022673j 0.00257629+0.00195383j -9.37208e-05-4.16392e-05j -0.00244087+0.00352626j 0.00274707+0.000780948j 0.00488155+0.00098955j 0.000461538-0.00919846j 0.00194919+0.00457366j 0.000498713+0.0010169j 0.000552928+0.00362282j 0.0028399+0.000464248j -7.38566e-05-0.00108661j 0.000796545+0.000895951j 0.00224896+0.000132931j 0.00265947-0.00356944j 0.00131798-0.000349035j 0.00266573-0.00103927j -0.00159287-0.00404923j 0.000783598+0.000168645j 0.00302284+0.00157169j -0.00114269+0.00305543j 0.00162392-0.00274573j -0.0017375+0.00214j 0.000193377+0.00245171j -0.00251452-0.00020655j 0.0031073-0.0019667j -0.00455659-0.000556556j 0.000427911-0.000479047j -0.00188141+0.00188275j 0.00487296+0.00153964j 0.00181415-0.00205133j -0.00742436-0.00277959j 9.37905e-05+0.0011591j 0.00237649+0.000234178j 6.11606e-05+0.00316815j 0.00238254-0.00130044j 0.0043402-0.000696704j 0.0018324-0.00338985j -0.000753431-0.00100332j -0.00157667-8.91567e-05j 0.00298966+0.00435549j 0.00170868+0.00105782j -0.00260659-0.000468516j -0.00265479+0.000876791j -0.000279205+0.00176175j 5.43722e-05-0.000160887j -0.00345793-0.00357241j -0.000270559+0.00025787j -0.00277334-0.00035134j 0.000126005-0.00119412j 0.000660253-0.000824541j -0.00148445+0.00196058j -0.00229474-0.00107675j -0.00129304+0.0017633j -8.1703e-05-0.00312791j -0.000601181+0.00488829j 0.00128995-0.000979172j 0.000103762+0.00334015j 0.00217158+0.00330335j 0.000641733-0.00163376j 0.000887319-0.000541287j 0.00189375-0.000396534j 0.000804465-0.00169948j -0.000338298+0.00345672j -0.00110415+0.000613817j 0.000915909+0.000576569j -0.00138861+0.00145191j 0.00058454-0.000152132j -0.000482668-0.00157583j 0.00103129-0.000241419j 0.00388491+0.00113697j 0.000311357+0.00244242j 6.96308e-05-0.00408737j 0.00195221+0.00169293j 0.00068568+0.000358205j -0.000427274+0.00256906j 0.000885553+0.00189604j -0.000716759-0.00126486j -2.93355e-05+0.0010217j 0.000716126-0.00221104j 8.37026e-06-0.000595857j -0.00117592+2.22166e-05j -0.000994951+0.00127665j 0.0025813-0.00175441j -0.00152826-0.00156538j -0.00200176+0.0033247j 0.000350314-0.000409545j -0.00205862+0.00401706j -0.00468296+0.00254294j 0.00275859-0.00161976j -0.000897581+0.00114615j 0.00254612+0.00118751j -0.000158334-0.00120047j -0.00262984+0.00411813j -0.00296283-0.000292537j 0.000973993-0.00112254j 0.00279399-0.0013102j 0.00022644-0.00332749j 0.00163496+0.00162562j -0.00480691-0.000552871j 0.00169429-0.000384919j 0.00687304+0.00110797j 0.000706373+0.0032322j -0.00161442-0.00240616j -0.010474+0.000778676j -0.000911534+0.0033602j -0.00652924-0.00583623j 0.00355793-0.0114608j 0.00285871+0.000390985j 0.00215473+0.000179213j 0.00229185+0.00704604j 0.00865846+0.000213851j 
-0.00168234-0.00273007j 0.00165228-0.00505635j -0.00218287+0.000857702j -0.000131935+0.00135787j 0.00777121+0.00214237j -0.00185336-0.00241332j 0.00608304-0.00714116j 0.000507911+0.000777615j 0.00107998-0.00142099j 0.00374005+0.000875604j -0.000824443+0.0014422j -0.00271671-0.00168803j -0.000836208+0.00210814j 0.000859255-0.00218951j -0.00175009-0.0043243j 0.000812433+0.000626329j -0.000145303+0.000746106j 0.00122679-0.00323628j 0.000568614+0.000708008j -0.000578419+0.000562586j 0.00467997-0.000121954j 0.00371998-0.000912777j -0.00175963-0.000873703j -0.000685052-0.000693886j -0.00197264-0.00028164j -0.0007871+0.00312873j 0.00041372+0.0015435j -0.00470959+0.002806j 0.0020583-0.000202378j 0.00181816+0.00301863j -0.00115296-0.00828609j -0.000207043-0.00120366j -0.000545486-0.00114742j -0.00163757+0.00012888j 0.000306846-0.000713592j -9.396e-05-0.00367907j 0.000717984-0.000889791j -0.000577219-0.0016055j -0.00139746-0.000735687j -0.00120458-4.04852e-05j -0.000468689-0.00251506j 0.00262645+0.00179067j 0.00074876-0.00276509j 0.00627595-0.000307216j 0.00068529-0.000492433j -0.00100992-0.000817611j 0.00228124+0.00261104j 0.00306289-0.00269468j -0.0014812-0.000629281j 0.00231529+0.000869366j -0.00161213+4.40016e-05j -0.00168565+0.000352968j -0.00365252-0.00104889j 0.00478577-0.00157879j -0.00134794-0.00138854j -0.000103888-0.00285716j 0.00120007-0.000922543j -0.000938444+0.00221427j -0.00122787-0.00186815j 0.00100725-0.000250472j 0.00132188-0.00129126j 0.00173077-0.00136833j -0.00084776+0.00130383j -0.00216418+0.00143526j 0.000904762+0.00228224j 0.00460681+0.00246525j -0.00123684+0.00113765j -0.00105124+0.00114185j -0.00186817+0.000672164j 0.0024472-0.00202812j -0.00330834-0.00276569j 0.0036977+0.00151592j 0.00227015-0.00191062j -0.000218385-0.00101992j 0.000106534+0.00101086j -0.000323026-0.000627427j -3.37361e-05+0.00395417j 0.000472098+0.000246966j -0.000758777+0.00231227j 0.0025312+0.00423652j -0.00111484-0.0033338j -0.00379088+0.000384472j -0.00230936-0.00153397j -8.74062e-05+0.000149001j -0.000129838-9.23289e-05j -0.00253205-0.00336909j -0.000647351-0.00491258j -0.00199929+0.00357773j 0.000626175+0.000581439j 4.33221e-05-0.000624416j 0.00142479-0.000209308j -0.0014376-0.000162815j 0.00034541+0.000964679j 0.000378167-0.000697179j -0.00619295-0.00371879j -0.00444308-0.00434167j 0.000304348+0.004095j 0.00561725-0.00116116j -0.00146547-0.000322273j 0.000525594-0.00127033j 0.000174993+0.000303933j 0.000346155-0.00119014j -0.00038736-0.000320916j -0.00258607-0.00311924j -0.000797018+0.00106346j -0.00133474+0.00155086j -0.000990316+0.000987343j 0.00172697-0.000652437j -0.00410395+0.00525647j 0.00210515-0.00194187j -0.00042921+0.00181854j 0.00502768-0.00907486j 0.00428943-0.00494184j 0.00272799-0.00366856j -0.00332337-0.00194395j -0.00236712+0.00477527j -0.00277432+0.00619446j 0.0026231-0.00376777j -0.00197526+0.0021427j 0.00419211+0.000860346j 0.00515882-0.0019867j 0.0045519-0.00373065j 0.00267005+0.0032548j 0.00795432+0.00488872j -0.00397112-0.00770288j -0.0010647+0.00500903j -0.00367894+0.00397354j 0.0102117+0.00728605j -0.00819975+0.000713619j 0.000197988+0.00442193j 0.00799982-0.00209594j -0.00704365+0.00491394j -0.00284494-0.00213423j 2.38232e-05-0.00856559j -0.00504329-0.00206798j 0.000649293+0.00433895j 
0.00792564+0.00309883j 0.00395323-0.0122154j 0.000102276+0.00549312j 0.00210642+0.000104754j -0.00313308-0.00354905j -0.00139049+0.00412003j 0.000200619-0.000518304j -0.000972912-0.000520978j -0.000968716+0.00140951j 0.00240017-0.00036912j -0.00303332+0.00334317j 0.00455628+0.00590706j 0.00543638+0.00192363j 0.000751047+0.00581119j 7.07318e-05+0.00506198j -0.00573483+0.00163458j 0.00406475+0.002689j -0.000854494+0.00325468j 0.00243563-0.00461639j 0.00190734+0.00301968j -0.00637503+0.000896882j -0.00463161+0.0017495j -0.00236909-0.000495615j -0.00305249+0.00184118j 9.2311e-05+4.76106e-05j 0.00310975-0.00159171j -0.00288376-0.000943002j -0.00154124+0.000635915j -0.00381631-0.0041863j 0.00105462-0.000194852j -0.00189242-0.00290916j 0.00289426-0.00264821j -0.00267167-0.00251836j 2.95113e-05+0.00155044j -0.00184521+0.00508782j -0.000366147+0.00346668j -0.00525702-0.0061082j 0.00199668-0.000122577j -0.000954733-0.00116143j 0.00252292-0.000550736j -0.00246926-0.00121659j 0.00181909+0.00429638j -0.00316645+0.00633725j 0.00381624-0.000786832j -0.00160474+0.0031078j -0.00454772+0.00868378j 0.00169446+0.000187229j -0.000832567-0.00426451j -0.0032645+0.0042831j -0.00427316+0.00545131j -0.00991056-0.00323577j 0.00265464-0.00141974j 0.000697561+0.00408467j -0.00383589-0.00253801j -0.0024613+0.00307465j 0.00706164+0.000493418j -0.00598344-0.00332936j -0.00146063+0.000924037j -0.00179231+0.00131575j 0.00104291+0.000168538j 0.00327593+0.000431951j 0.000179736-0.00190277j -1.6606e-05-0.000951481j 0.000490573-0.000686753j 0.00275317+0.00145212j -0.000440514-0.000109474j -0.000933085-0.000158148j -0.00172698+0.000643661j 0.00155295+0.000949417j -0.0032728+0.000670568j -0.00150467-0.000577768j -0.000358875-0.00257792j -0.00148614+0.00115541j -0.000760606-0.00119458j 0.00103686-0.00251757j -0.00173126+0.0015624j -9.99946e-05+1.23699e-05j 0.00149414+0.00117131j 0.000102802-0.00125391j 0.000939247+0.00325584j 0.000377053-0.00130885j 0.000839647+0.0017565j -0.000106805+0.00107178j 0.000156686-0.00317829j -7.7525e-05+0.00235402j 0.000412952-0.00150208j -0.000240802-0.00169447j 0.00047006+0.000339464j 0.00171993+0.000384387j 0.00229961+0.00273459j -0.00144003+0.000274814j 0.00118497-0.000298523j 0.000233803+0.00261635j -0.000164292-0.00101866j -0.00140326-0.00322043j -0.00258104+0.000449741j 0.00127228-0.000979746j 0.00367945+0.00063101j 7.47935e-05+0.00216142j -0.000473481+0.000287259j -0.000433775-0.00220813j -0.000519317+0.00191891j -0.000894617+0.000925479j -0.00302814-0.00489496j 1.44059e-05+0.000772719j 0.00403861-0.00203524j -0.00157155+0.00145132j 0.00274558-0.00157902j -0.000135392-0.000770094j 0.00260619-0.00376159j -0.00317584+0.00111313j 0.00171698-0.00288926j -0.00414552-0.00206522j 0.00436595-0.00336681j -0.00112117+0.00278103j -0.000388787+0.00122802j -0.00419015-0.00129059j 0.0011589-0.000268957j -0.00242503+0.00435466j -0.00223798-0.00268043j 0.00211895-0.00260799j -0.000718558-0.00320825j -0.000254212+0.00181181j 0.00853856-0.00387138j -0.00340359-0.00936277j 0.00697815+0.00298976j 0.00198574+0.00498648j 0.00408123-0.00100569j -0.00504232+0.00246278j -0.000100685+0.00130315j 0.0012996-0.00342916j -0.000848167+0.00211072j -0.00276846-0.000701959j -0.00136475-0.00367166j -0.006587+0.00196184j 0.0020962+0.00427378j 
0.00852578+0.00209203j -0.0035296+0.00179988j -0.000126928-0.00607115j -0.0100928-0.00445904j 0.000912344-0.0029921j 0.00659428-0.00840633j -0.00354404+0.00425226j -0.000404634+0.00595257j -0.000461059+0.00349161j -0.00401301-0.000470751j -0.00145327+0.000764996j 0.00130673+0.00443519j 0.000451123-0.000823657j 0.00259663+0.00317635j -0.00153555+0.000255344j -0.00115496+0.00197367j 0.000797441-0.000261843j 0.00305626+0.00125802j -0.000882573-0.0037511j 0.00235744+0.00415643j -0.00625814+0.00164964j -0.00301903+0.000317587j -0.00435539+0.00247304j 0.000894253+0.00223997j -0.000182439+0.00224594j 0.00169375-0.00199129j -0.000301171-0.00205104j 0.000799912+0.00244259j 0.00122418+0.00109692j -0.000285669-0.000772988j -0.000514932-0.00123422j -0.00211054+0.00240483j 0.00452463+0.00190381j 0.00169583+0.000135574j 0.00376284-0.00192946j -0.00142093-0.00226835j 0.00164705+0.00722192j -0.00315422-0.00347493j -0.000486265+0.000148501j 0.00115242-0.00110174j -0.00121361-0.000965904j -0.000606545-0.000657554j 0.00287863-0.00208286j -0.000752667+0.000492019j 0.00388394-0.00302228j 0.0027153-0.00207504j 0.00125657+0.00572091j 0.000258071-0.00156126j -5.38829e-05-0.000498481j 0.00351643-0.000636281j -0.00101569+0.00247921j -0.00140506-0.00130534j -0.00473415+0.00196998j 0.00591394-0.000478911j -0.00136525-0.000258171j -0.0010058-0.00333857j -0.00179405-0.00346312j 0.00196716+0.000903301j -0.00138566+0.00157186j -0.000363629-0.000834423j -0.00111438-0.000263767j -0.000186689-0.000846416j 0.000844386-0.00173773j 0.00153237+0.000153708j 0.00304311-0.000525535j -0.00435367-0.0020143j -0.000599057-0.00139889j -0.000355044-0.00137518j 0.00194499-1.08822e-05j -0.00347295+0.00379529j 0.00393356+0.00252248j -0.00378846-0.00364955j 0.000998761+0.00412356j -0.00321917+0.00305789j 0.000177109-0.00274002j 0.00174232+0.00254951j 0.00147561-0.0029821j -0.00086342-0.00094077j 0.00057183-0.00255284j -0.00593987-0.00601824j -0.00123338-0.00182256j 0.00377925-0.000889772j 0.00230912+0.00171382j 0.000343968-0.00314088j 0.00271346-0.000586668j -0.000696726-0.000133238j -0.00118788+0.00808614j 0.00111628-0.00531365j 0.000366421-0.00329737j -0.00167567-0.00437045j -0.000669885+0.00147017j 0.000127654-0.00169556j -0.000441822-0.000808085j -0.00113736+0.000697095j -0.00237598-0.00108661j 0.00306817-0.00158572j -0.00162445+0.000141691j 0.00149273+0.000734433j 0.0025665-0.00251887j -0.00334732+0.00556052j -0.00164872+0.00039742j -0.000538122+0.00320517j -0.000695702+0.000255237j -0.00454512-0.00532361j -0.00101205-0.000583795j -0.00121063-0.000537163j 0.000276832-0.000174067j -0.00615669+0.0065303j -0.00138448+0.000215253j 0.0018624-0.00138609j -0.00119197+0.00218994j -0.00189164+0.00320247j -0.00407764+0.00125087j 0.00699113-0.00301556j -0.000223811+0.00252966j -0.00211542+0.00217607j 0.00179485+0.000834494j 0.00249399+0.000334951j -0.00402305+0.00431681j -0.0119589+0.00113093j -0.00420717+0.00315222j -0.00163006-0.00546132j 0.00453427+0.00904947j -0.00898485-0.00690847j -0.00963658+0.00354311j -0.00364399-0.00817326j -0.00236525-0.00522165j -0.00217824+0.00456206j 0.000399673-0.00329153j -0.00562428+0.00250461j 0.00454228-0.00124204j 0.00072159+0.00401161j -0.000758735+0.00375731j -0.00285532-0.00220886j -0.00147075+0.00423056j 0.00285735+0.00125686j 
