0.0800501+0.136962j 0.141871-0.0829093j -0.0100582-0.0118241j -0.00917342+0.0124074j -0.0269952-0.0130985j -0.0173025+0.0121958j 0.0232299-0.0415632j -0.0175242-0.00226439j -0.00136803-0.018707j -0.049827-0.0492213j -0.0655058+0.0300182j -0.0151775-0.0682559j -0.0425622-0.0107291j -0.0170247-0.0883244j 0.0833378-0.0232595j -0.00102394-0.0027042j -0.00151241+0.0198137j -0.00973544-0.00756557j 0.0306009-0.0181137j -0.0275489+0.00727146j 0.0118813+0.0387738j -0.0330372-0.0671586j 0.0289574-0.0338663j -0.000973777+0.0497231j 0.115917+0.0173326j 0.0500297-0.106372j 0.0377021+0.026291j -0.0404479+0.0086562j 0.115311+0.0174638j -0.0478699-0.120816j 0.0680177+0.0382085j -0.0927786+0.0870485j -0.0159355+0.103468j 0.036363+0.0016563j -0.0161001+0.0306517j -0.0298136+0.0411878j -0.080108-0.0336274j 0.0599694-0.0205519j 0.0261349-0.0130619j -0.0337767-0.0169527j 0.00267928-0.0313887j -0.00938039+0.00503783j -0.0147724-0.0257831j -0.00458889-0.00552556j -0.0339274+0.00326034j 0.00191958-0.00231881j -0.0340513-0.00620813j -0.00487623+0.0347888j -0.0158757-0.00697054j 0.0148004-0.00732981j -0.00454988-0.0137662j 0.0218705+0.00623098j -0.0102143-0.0223038j -0.0216512-0.0259992j 0.0212673+0.040355j 0.0134728+0.00605457j -0.00408543+0.0182145j -0.00813912+0.0309121j 0.00612697+0.0375563j -0.0159059-0.037197j 0.00376115-0.00306658j 0.0171874-0.0102879j -0.0592948+0.0036088j 0.00911405-0.0164711j 0.0282808-0.0465567j -0.0372567-0.0317086j -0.107419+0.0489015j 0.0432466+0.0914347j 0.00328969-0.00982691j 0.00587349-0.0589134j 0.0845903+0.0723506j -0.0549798+0.0878684j 0.0612433-0.00470073j -0.0567992+0.0335337j -0.00210557+0.10763j -0.137855+0.0174932j -0.0174324+0.112872j -0.0731632-0.0326008j 0.0364181-0.0207624j 0.0634911+0.00583966j 0.0839639+0.0490139j 0.0856566-0.027506j -0.0248182-0.0895634j -0.0885807+0.0407397j -0.00576572+0.0714062j -0.0938616+0.00535599j 0.0633966+0.0443585j -0.100156-0.0212811j 0.0388+0.0780806j 0.0073965+0.0268849j 0.0371645+0.0547195j 0.0267735+0.0649496j 0.0520286+0.0421396j 0.0161653-0.00201375j 0.0569794+0.00340816j 0.0381343+0.0738414j -0.0226127-0.00972982j 0.00312944-0.0238892j -0.0109875-0.0318636j -0.0116414-0.0446368j -0.016714-0.00647096j 0.00384481+0.0664336j 0.0273612-0.0278221j -0.033999-0.0421949j -0.000610254-0.00327518j 0.0388763+0.0739753j 0.0250189+0.0194845j -0.0041247+0.00569852j 0.0152348+0.00118178j 0.00242737+0.001244j 0.0101191-0.0621373j -0.000572002+0.0235165j -0.0138838+0.0249705j 0.0289376-0.0397151j 0.0167918-0.0343419j -0.012628+0.0175108j 0.0401367+0.0189071j -0.0110477+0.01654j 0.0122826-0.00491016j 0.0372774+0.0661851j -0.00926869-0.0263317j -0.0155673+0.0768487j -0.0210416+0.00418865j 0.00581253-0.0556151j -0.0114776+0.0403621j -0.0190501+0.0408622j 0.029358-0.0803014j -0.0200899+0.0471159j -0.0223449+0.0236919j 0.0189506-0.0374217j -0.0265726+0.0645493j -0.0233295+0.0352101j 0.0297478-0.00946472j -0.0148947+0.0300511j -0.0151593-0.0294648j 0.0188272-0.0512672j 0.00915074+0.0537797j -0.0488919+0.0441175j -0.0567276-0.00232365j -0.0352409+0.0128009j 0.0235447+0.0886578j 0.0181124-0.00273002j 0.114886-0.0699772j -0.0940365+0.0258981j -0.00753349+0.0276701j 0.122055+0.0308848j -0.00216399+0.170742j -0.0826442-0.0142867j -0.0399636+0.0335842j -0.141119-0.00981911j -0.0474902+0.0867719j 0.0657891-0.0554457j 0.0799782+0.0593415j -0.0716817-0.0722548j 0.249719+0.0455172j 0.0641286-0.240427j 0.101062-0.0944431j 0.0921341+0.121542j 0.233268-0.103597j 0.102378+0.230275j 
-0.0295207+0.151309j 0.157104+0.0301892j 0.00758742-0.0353701j 0.0155612+0.00730323j -0.0112215-0.0140922j -0.00938051+0.003326j 0.0232913-0.0152424j -0.0113423-0.011327j 0.00881186-0.00597827j -0.00258368-0.0350386j -0.0411325-0.0138161j 0.0141722-0.0454849j -0.0199747-0.0140446j 0.0591172-0.0589692j 0.0575556+0.0668672j -0.0362003-0.00142072j -0.0274291+0.0284899j 0.0163439+0.0119954j 0.0333534-0.0162772j -0.00972263+0.0228692j 0.0278939+0.0264155j -0.0348721-0.0344704j -0.00784711-0.0265168j 0.0148658+0.0047429j 0.0374632-0.0398677j -0.000284341-0.0198553j -0.0324594+0.0160684j -0.0209071-0.0246071j 0.0757814-0.0156708j -0.0160766-0.0509981j -0.0245541-0.0922074j 0.0626658-0.0129389j -0.0382073+0.0328149j 0.0324622+0.00363049j 0.0179442-0.0250677j 0.033268-0.00183414j -0.00591259+0.0381543j 0.0278993+0.0129501j -0.0244962+0.0126909j -0.029636-0.00351217j 0.0146763-0.000804559j 0.0126564+0.00463708j 0.00199443-0.0219651j 0.00516848+0.00497597j 0.000143113+0.00346823j 0.0129891+0.010675j 0.000690727+0.0027751j 0.0149152+0.00757427j 0.00649416+8.95907e-05j -0.00313959-0.00355463j -0.00337931+0.000265918j 0.0145838+0.0242712j -0.00304028-0.00952737j 0.00368996-0.0160198j 0.000328489-0.014194j 0.00899494+0.0290159j -0.0108584-0.00427737j -0.00291549+0.0114399j 0.00809442+0.00440979j 0.00736443-0.0171997j -0.0166438+0.0109483j -0.00804709+0.0188594j 0.00663492+0.00557298j 0.0237855+0.00533103j 0.0288282-0.00769297j -0.0460968-0.0137194j -0.015059-0.00205308j -0.0156594-0.0115233j 0.029894-0.0822985j -0.065201-0.0272866j -0.00437168+0.0436481j -0.0405718-0.000563312j -0.0144361-0.0824671j 0.0939988-0.0183478j 0.00408641-0.0453835j 0.0155758+0.0725043j 0.0843858-0.217022j 0.239362+0.0547399j -0.0167179-0.067842j 0.0267946-0.0686463j 0.0733861+0.0208239j 0.0489879+0.0400397j -0.0453519-0.00415311j 0.0378073-0.080142j 0.0968792+0.0058851j 0.0316624+0.02086j 0.0141187+0.072297j 0.204104+0.0351089j 0.0217755-0.13736j 0.0110902-0.116484j 0.0422487+0.0425762j 0.0407122+0.00745247j -0.0430301+0.0314582j -0.0613167-0.0421126j -0.0936516-0.0116644j 0.0373596-0.0286259j 0.0124884+0.0645792j 0.0527703+0.00582482j 0.0856997+0.108183j -0.0363626-0.0200142j 0.0253163-2.19321e-05j -0.0130803+0.0271539j 0.0113748-0.0186217j -0.0195313+0.0499205j 0.0529894-0.0157203j -0.0331467-0.117392j -0.0039422-0.0729407j 0.0193186+0.0423866j 0.00118551-0.0541246j 0.000634427-0.00622484j -0.0240315+0.0223972j 0.0231058-0.00236406j 0.0326746+0.0618497j -0.026578-0.072692j -0.0164388+0.011728j -0.00078332-0.0403597j -0.00564025-0.0518167j 0.00211054-0.0479656j -0.0120393-0.0105744j -0.0544628+0.0540325j 0.00821895-0.0283466j 0.0315129-0.0413164j 0.0199738-0.0839295j 0.00269407-0.0129831j -0.0168343-0.00302203j 0.0163115-0.0393366j -0.0333965+0.079729j 0.0277818-0.0695724j 0.000417886+0.0629273j -0.0474143-0.00974854j -0.0294571+0.0597274j 0.110289-0.0178907j -0.0525586+0.00756754j 0.115424-0.0317893j -0.00245401+0.042205j -0.0382327-0.0234103j 0.0040517-0.100228j 0.134274+0.00998293j 0.0686326+0.0148903j -0.0207479+0.143637j -0.0417361-0.0428554j 0.061332+0.0258965j -0.0302136+0.0335088j 0.0383549+0.0840378j -0.0862763+0.0895318j -0.0186728-0.0183203j 0.081749-0.168998j 0.226363+0.108071j -0.0922814+0.128086j -0.0216211+0.0250506j 0.107442-0.0115452j 0.0856347+0.00304315j -0.0287756-0.0205741j -0.0169769-0.142604j -0.0479556-0.114107j -0.103776+0.0792034j 0.213473+0.0262695j -0.0182875+0.178626j 0.173987+0.0489371j -0.0487456+0.171326j 
-0.0838388+0.0675435j 0.0695431+0.0869181j 0.0460342+0.0142316j -0.0370284+0.0463935j -0.0160999-0.0180644j -0.0205547+0.00643576j 0.0230634-0.0239264j 0.0036903+0.0104704j -0.00847336-0.0217209j -0.030299-0.0458477j -0.0237479+0.0227916j -0.0200365-0.00478922j 0.00723146+0.0043102j 0.047609-0.027604j 0.0238318+0.0533229j -0.0241637-0.00493685j -0.0216818+0.0172985j 0.00851943+0.00656194j 0.0208519-0.010415j -0.00667173+0.0154613j 0.0213409+0.0147057j -0.02958-0.0117981j -0.0084952-0.0223422j 0.016776+0.00317129j 0.0181649-0.0459167j -0.0290429-0.0111298j -0.0107658-0.0165077j 0.00662287-0.00174571j 0.0595171-0.015204j 0.00274861-0.0236479j -0.0389295-0.120394j 0.10232-0.0345659j -0.0319813+7.19022e-06j 0.0247673+0.00492642j 0.0307885-0.0305672j 0.0463587-0.00172535j 0.00531742+0.0555546j 0.00469796+0.0182099j -0.0352283+0.0112378j -0.0210501+0.00112522j 0.00715368+0.0113132j 0.017135+0.0106588j 0.00838909-0.0118534j 0.00295023+0.00596387j 0.00946318+0.000757527j 0.00773856+0.0113283j 0.00933824+0.00575237j 0.0218047-0.000561028j 0.00952444+0.00596381j -0.00756656-0.00627985j 0.000312253+0.00252744j 0.00605481+0.0170335j -0.00382698-0.000669456j 0.0120701+0.000422694j -0.00364028-0.0240573j -0.00607534+0.0261436j -0.00458636-0.0130592j 0.000914654+0.00458065j 0.00788353-0.00328324j 0.00527154+0.00256015j -0.0164184+0.00300972j -0.0196382+0.014743j 0.014794+0.0215076j 0.0146141+0.0156989j 0.0102732+0.0113411j -0.0433767-0.0138304j 0.0456012+0.0317664j 0.0270593-0.0702461j 0.0560663-0.0557161j -0.0659471-0.0326127j -0.017748+0.00574423j -0.00452052-0.0230641j -0.0673085-0.107971j 0.109369-0.0900349j -0.0499064-0.0305667j -0.0886168+0.0249408j -0.0378937+0.138304j -0.118961-0.0461484j 0.0533235+0.135061j -0.20742-0.00420307j 0.0441706-0.126194j 0.00941598+0.113369j -0.067533+0.0717667j 0.0958052-0.0240119j 0.0598038+0.0787512j 0.0765508+0.0182231j 0.0242986-0.0610667j -0.0990568-0.00902523j -0.0063764+0.150833j -0.180109-0.0173632j -0.100756-0.0311918j -0.0174745-0.023585j 0.0319523-0.0315676j 0.0284382-0.105102j 0.0585599+0.0240646j -0.0717986-0.0701693j -0.0370249+0.0207444j -0.0724394-0.0723505j -0.0322153-0.0777551j -0.00227699+0.0176945j 0.00291329-0.00913219j 0.0250469+4.68445e-05j 0.0021983+0.0375523j 0.0407093+0.117121j 0.00430691+0.0739655j 0.0177048+0.0444214j -0.0184063+0.0154856j -0.029566-0.0941892j 0.0175813+0.0618644j 0.0196283+0.00831451j 0.00242929-0.0165693j -0.0504901+0.0637519j -0.0498671+0.0189192j 0.00467807+0.0625466j -0.0223866-0.0437164j 0.0116423-0.0123991j -0.0642519-0.00479806j -0.000625258+0.0512679j -0.00575797-0.0640459j 0.0241883+0.0488546j -0.010155-0.00861258j -0.05153+0.0455695j -0.0701733+0.101207j -0.0271368+0.0482417j 0.0316077-0.0431863j -0.0137365+0.0684362j 0.0189953+0.0268372j 0.0173905-0.0280855j 0.0364705+0.0242642j -0.0256604+0.0538094j 0.0700075-0.0555307j -0.0789395+0.0839283j 0.0440655-0.00160122j -0.0666461-0.0614525j -0.1163+0.0198089j 0.0262151-0.0268975j 0.0158846+0.00805164j -0.0559411-0.124321j -0.0797577-0.0302312j 0.0943409-0.130927j 0.0414581+0.105228j -0.169172+0.0196981j -0.0403899-0.027219j 0.0350201+0.052997j -0.117508+0.0388089j -0.0298871-0.0746805j -0.114866+0.00684231j -0.114463-0.157143j 0.0951993-0.172068j -0.0865773+0.123842j 0.222636+0.0638975j -0.0202518+0.0388806j -0.0109146-0.117492j 0.0380976-0.0827364j -0.0273512-0.135822j -0.138731+0.0486314j 0.1194+0.0752984j -0.0566538+0.0959241j 0.0756135+0.0600008j -0.0594705+0.0743426j 
0.0305749-0.00511701j -0.00579921-0.0308185j 0.00552931+0.00482418j -0.00139249+0.00941661j -0.00331363+0.00250723j -0.00159352+0.00367882j -0.00335426-0.00674674j -0.00176507+0.00293446j -0.00393039-0.000182178j -0.012821+0.00556238j 0.00286988+0.0161667j -0.014418-0.00125693j -0.00575337+0.0105433j 7.72619e-05+0.0171907j -0.0208077+0.00647515j -0.00409983-0.0015127j -0.00204328-0.00478266j 0.00296719+0.00668169j -0.00325072-0.00293996j 0.000107957+0.00610987j 0.00704949+0.000368361j -0.0114454+0.00663242j -0.0070923-0.00688705j 0.0125717+0.00178431j 0.00578512-0.0178876j -0.0171281-0.0103461j 0.00200382-0.0115807j 0.0063108+0.000473093j -0.0165222+0.00237543j 0.00814818+0.0218668j 0.0220755+0.00359739j 0.00641184+0.0153812j -0.000801022-0.0271223j -0.00197563+0.000898327j -0.00499497-0.00564603j 0.0053489-0.00219411j 0.0136101-0.00635353j -0.012244+0.0107921j -0.00124563+0.00670401j 0.00589789-0.00209742j -0.000177129-0.00315046j -0.00355854+0.000363331j 0.00587162-0.000548631j 0.000715124+0.00176499j 0.00742063-0.000256175j 0.00286881+0.00163059j 0.00252604+0.00261408j -0.00343421+0.00298314j 0.000237713-0.00270453j 0.00347248-0.000591907j -0.00090077+0.000626236j -0.0021283+0.000686899j 0.00121306-0.00398115j -0.000738412+0.000325643j 0.00298016-0.00538125j -0.00174794-0.000524618j -0.00128175+0.000373826j -0.00607879+0.00105578j 0.00156873+0.0039418j 0.0015739-0.0063304j -0.00587687-0.000696049j -0.0026944-0.000787452j -0.00453953+0.0121704j 0.00199802+0.00344486j 0.000282827-0.0140957j -0.028116-0.00515103j -0.00639793+0.0245867j 0.0166707+0.00383455j -0.013951-0.0171344j -0.0174635+0.0118467j -0.0184486-0.0226495j 0.0257335-0.0259955j -0.00237788-0.00188666j -0.00224448+0.0226571j 0.0333055-0.00164279j 0.0221964+0.00700312j 0.000728354+0.00189904j -0.0128629+0.00330735j -0.0153496+0.00289407j -0.00791114-2.10307e-05j -0.0340805-0.0239918j -0.0134898-0.00968372j -0.00375803-0.00135733j 0.024762-0.0225609j -0.020494-0.0154053j 0.00842757+0.0234641j -0.00455638-0.0178431j 0.0193389-0.00573085j -0.0149509-0.0212126j 0.00695013+0.0207639j -0.0329352-0.0112015j -0.00658741-0.00367946j -0.0112117-0.0191386j -0.00881825+0.0121437j 0.00395971-0.00921829j -0.0108696-0.0250777j -0.00684583+0.00266571j 0.000306177-0.00964236j 0.00402594-0.0116663j -0.00407234+0.00998463j 0.00542941+0.00710594j -0.00738896-0.0150402j 0.0231229+0.00219304j 0.00666775+0.0102449j 0.0118205-0.0020851j -0.0096644-0.0207891j 0.00185545+0.00149407j 0.00829536+3.50367e-05j 0.002668+0.0016988j 0.00455582-0.0014095j 0.00160105+0.00717961j 0.00242409-0.00864533j -0.00433174-0.0237769j 0.00833444+0.0195002j -0.00138751+0.00142708j 4.1742e-05-0.00183941j 0.00763198+0.00467217j -0.00534507-0.0041571j -0.00141665-0.0023782j 0.0114012-0.0376663j -0.00506291+0.0120255j -0.00270573-0.0135045j -0.00943085-0.00647152j -0.00680502+0.0205664j -0.0074397-0.0128798j -0.00122839-0.00834239j 0.00283108+0.0273773j 0.00353503-0.0173451j -0.00518993-0.0151685j -0.00278323+0.0157985j 0.01546-0.0324215j 0.0131971-0.00423538j 0.0072465-0.00129605j 0.0024459+0.00257129j -0.00586655-0.000102372j -0.0211381+0.026334j 0.000910901+0.00781079j 0.0174851+0.00557368j -0.0156678-0.0076533j 0.0121054-0.00820054j 0.0130669+0.0122345j -0.00596645+0.00863275j -0.0195615+0.0251758j 0.0390658-0.0109951j 0.0135133-0.0268467j -0.039693+0.00847209j 0.0176468-0.0280046j -0.016113+0.0110783j 0.0333657-0.0213465j 0.0472348+0.0260196j -0.021092-0.0047519j 0.00386838+0.00639752j -0.00475064+0.0261067j 0.0235365+0.0378073j -0.000761985+0.0241367j 0.0192365-0.00670026j -0.0504401+0.0151523j -0.0180008-0.0370726j 0.0556616+0.0406616j -0.0414389+0.0567215j 
0.0197106+0.0221944j 0.0218429-0.0208105j 0.000133472+0.00731213j -0.00517196+0.00638389j -0.00377787-0.00204935j -0.00380578+0.00304404j 0.0045461-0.00871447j -0.00439235-0.00143703j -0.000785813-0.00173035j -0.0133591-0.00308669j -0.00555634+0.0121198j -0.0103418-0.0128212j -0.0107927+0.00679204j -0.00952308+0.00337655j -0.0125642-0.0117115j 0.000948934-0.000997567j 0.003242-0.0142107j 0.00739236+0.0109962j -0.00746274+0.00458815j -0.00136269+0.00303998j -0.00202827+0.00505068j 0.00350701-0.00562218j 0.00494293+0.000306515j 0.00203982-0.00447917j 0.0141564-0.00184079j -0.0054185-0.0125788j 0.00041622+0.00354841j -0.00992395+0.00472328j -0.00273393-0.000434539j 0.00637927+0.00197369j -0.011325+0.00886441j -0.00674985-0.0130672j 0.0129153-0.00336303j 0.00916074+0.00236356j -0.000347375-0.00909085j -0.0119613+0.0135077j 0.00425957-0.00762944j -0.0172063-0.0149854j -0.0049633-0.00523668j 0.00172076+0.0091927j 0.00438947-0.00820609j -0.0128592-0.0024035j 0.00180041+0.000944818j 0.00657808+0.00855425j -0.00547795+0.00413203j 0.00107662-0.00206728j -0.00105645+0.0131451j -0.00430661-0.00728166j -0.00627526-0.00500061j -0.000109186-0.00366275j 0.00161211+0.00586731j 0.0060425-0.0075983j -0.00749314-0.00209862j -0.00415337+0.0064318j 0.00632527-0.0171884j 0.00785967-0.0048482j -0.00439112-0.00192215j 0.000337103-0.00468698j 0.0136399+0.00406324j -0.00933536-0.00616711j -0.00340705+0.000686382j 0.00254087+0.00457212j 0.0169883+0.00195833j -0.000638745+0.00686233j -0.0161283-0.00307773j -0.00692755+0.0206195j 0.00817627+0.0108443j 0.0072166-0.00734592j -0.0069074+0.00257086j 0.00212228+0.00839719j -0.0179208+0.0135085j -0.0180156-0.0208946j -0.0213709+0.013065j -0.00312029-0.0196442j -0.00909397-0.0128997j 0.0248721-0.0117061j -0.0201871-0.0201251j 0.0121997-0.0164222j -0.0133622-0.00174728j 0.00487895-0.00280154j -0.0135082-0.00110511j -0.0022884-0.0125752j -0.00150012-0.00963513j -0.0103823+0.000745153j -0.0293003+0.00209656j -0.0112773-0.00149358j -0.00607023-0.0180252j -0.0249014-0.0107752j -0.00227631+0.00686879j 0.00970488+0.0208028j -0.000387481+0.0119858j 0.00724123-0.0078083j 0.0062587-0.00207702j 0.0170984+0.00215501j 0.00732394+0.00922405j -0.00888669+0.00540847j -0.00268595-0.00711979j -0.00871406-3.61203e-05j -0.0129355-0.00661719j 0.000557484+0.0102962j 0.00851607-0.0103785j 0.00513624+0.00450711j -0.00836952-0.00755635j -0.00938269-0.0236302j 0.013288-0.0160132j 0.0118399+0.0269317j 0.00841854+0.011017j -0.000889985-0.00265716j 0.00769039+0.0108931j 0.0024675+0.0071997j 3.39332e-05+0.000948717j -0.00126556-0.00822206j -0.00515639-0.0139846j 0.0001257+0.00583755j -0.00119704-0.00884541j -0.00470889+0.000923103j -0.0101479+0.0155247j -0.0040451+0.0108282j -0.00651227+0.00333559j -0.0155778-0.0238963j 0.00233973+0.0122093j -0.00466784+0.00562164j -0.00618471+0.0162353j -0.00589699+0.00498908j -0.00578653+0.0119969j -0.00513376-0.00660277j 0.0170454-0.0207982j -0.0154379+0.0149635j 0.00528044-0.00880392j -0.000372453-0.0147681j -0.00784264+0.00321945j -0.00494428-0.00128588j 0.00914638-0.0168846j -0.0200421+0.0142563j -0.00348681-0.0191261j 0.01498+0.00920494j -0.0115027+0.00852907j -0.0241867-0.0105107j -0.0145414+0.008128j 0.00400815-0.0159432j 0.0129239-0.00807022j 0.0331042-0.00682303j 0.00324749+0.00451624j -0.00566608+0.00199174j 0.0223219-0.0219115j 0.0130552+0.024134j 0.0185689+0.0157374j -0.00995477+0.0156129j 0.0020925+0.0131709j 0.0122397-0.00540058j -0.0326454+0.000251379j -0.00183476-0.00133981j 0.00466376+0.0136885j -0.00199354+0.0135884j 0.00918338-0.0452774j -0.0471955-0.0101535j -0.00733659+0.0109921j -0.00614077-0.00361618j -0.00757784+0.0325697j -0.0323972-0.00671493j 
-0.00967532-0.0360062j -0.0361545+0.0102604j 0.00534973+0.00191974j 0.00983866+0.00785959j 0.00490672-0.0100185j -0.00749759+0.00219382j 0.0129883+0.00290942j 0.00120161-0.0146161j 0.00215061+0.0134884j -0.00385317+0.00798176j 0.010313+0.00281691j 0.00269489-0.00889987j -0.0158894+0.00356878j 0.000934867-0.00503919j 0.00820689+0.00172391j 0.00638344+0.00431456j -0.0036572-0.00363694j 0.00832429-0.00713573j -0.000778394+0.0102749j 0.00362186-0.0071272j -0.00789285-0.00146707j 0.0153662-0.00356231j 0.00382023+0.0116432j -0.00911156-0.00766502j -0.00419995+0.0163692j 0.0151575+0.00259604j -0.000312361+0.014465j -0.0112584-0.00454803j -0.00403222+0.00759034j -0.00212985-0.00721205j 0.00971266+0.0229043j -0.0248095+0.00942137j -0.0060918+0.00928149j -0.0103883-0.00207018j 0.000724932+0.0140876j 0.00782035-0.00537735j -0.0133372+0.00870917j 0.00790864+0.00890237j -0.0162008-0.00497836j -0.00660835-0.016357j -0.00045749-0.00358428j -0.00122956+0.00632869j -0.00787513+0.0133097j -0.007577+0.00070941j 0.0181464+0.0136889j 0.00526014+0.00674157j -0.00403028+0.00457913j -0.00273285+0.0166252j -0.00299055+0.0037166j 0.00722484+0.0038934j 0.00756363+0.00761506j -0.00450682+0.0200591j 0.00605047-0.00561654j -0.00939935-0.00576444j 0.011664-0.00742178j -0.0111639-0.00192566j 0.0115131+0.00267522j -0.00164525-0.00746411j 0.00362314-0.0087797j 0.00480345-0.00750789j -0.0108283+0.00133291j -0.0228964-0.00429942j -0.00223389+0.0116697j 0.00303626-0.0019889j 0.00369697+0.0128498j 0.0168625-0.0107283j -0.0208864+0.00190445j 0.00634634+0.0253461j -0.0137818+0.0154964j 0.0126487+0.00839491j 0.0024116-0.00180308j 0.00574211+0.00536108j 0.00150048-0.0134936j 0.0152033-0.0029105j -0.00500834-0.00507945j -0.00901061+0.00519527j 0.00913192+6.77654e-05j 0.00353315+0.00633197j 0.00589744+0.00288381j -0.00602171-0.00333739j 0.0164725+0.00219336j 4.85721e-05+0.0112349j 0.00276151+0.00887825j 0.00272757+0.00660681j 0.0187369-0.00148154j 0.00898985-0.00503858j 0.00726007+0.0087658j 0.000803208+0.0044135j 0.00211424+0.00998549j -0.0113316-0.0122309j -0.00166404-0.00735512j -0.00512276+0.00726581j 0.00201762+0.00101888j -0.00351671+0.000633087j 0.00196487-0.000310521j -0.00164199-0.0014118j 0.00624222+1.57373e-05j -0.00227011-0.00589046j -0.00314384+0.00561025j -0.00153881-0.00370808j -0.00344276+0.00233975j -0.00328911+0.00332134j -0.00544919+0.00345047j 0.00667705+0.0140787j -0.004588+0.0122671j -0.00170173+0.00237517j -0.00113941+0.00326444j 9.88429e-05-0.00808217j -0.00570332+0.00287879j -0.00542078-0.00244997j 0.000708607-0.000861405j 0.00498264+0.00999474j 0.0085832+0.00822278j -0.00130964-0.00233388j 0.0027609-0.00236377j 0.000566287-0.00280274j 0.000584127-0.00824887j 0.000567189-0.00168277j 0.00397121-0.00289017j 0.00466871+0.0125208j -0.00109257-0.00544897j -0.0017024+0.00723885j -0.00433398+0.00655906j -0.00119564-0.00141292j 0.00169638-0.00776121j -0.00595317+0.00598878j -0.0100709+0.00473471j 0.00214756-0.00915071j -9.45941e-05+0.00466354j 0.00227506-0.00133556j 0.00340615+0.00368515j -0.00931933+0.00309228j 0.00216654+0.00766462j -0.00442407-0.00982587j 0.0013099+0.0120936j 0.00152384-0.0089716j 0.00843381-0.000948036j 0.00147237-0.00513398j 0.00623585-0.00580832j 0.00170091-0.00124662j -0.00368977+0.00306026j -0.0220881+0.00299914j -0.000542013-0.00921215j -0.00733359-0.00078754j -0.0129615+0.0153312j 0.00227287-0.0134354j -0.00209006+0.00580487j 0.00204759+0.00866388j -0.0226843-0.00294273j -0.00585033-0.00611025j 0.0146057-0.00781883j -0.00118894+0.00114777j -0.00522851-0.00944368j -0.00239789-0.0124421j -0.0149598+0.0185365j 0.0201072+0.0165482j 0.0115155-0.0110514j 0.00831465+0.00594457j -0.0183943-0.0221074j 0.0217953-0.0187031j 
