0.00609786-0.00225875j -0.00234888-0.0048004j 0.010882-0.00168518j -0.000433362+0.0107484j 0.00562282-0.0106389j 0.0133173+0.000861351j 0.00657736+0.000652663j 0.00302802-0.00664448j -0.000143271-0.0122538j 0.0150285-0.00963212j -0.000706631-0.0110832j 0.0100502-0.0149522j -0.0137326-0.00985243j 0.00762821-0.00122626j -0.011795+0.0101232j 0.0139935-0.00121169j 9.27496e-05-0.00178745j -0.0118456-0.0133405j -0.00397676-0.0106762j 0.00108769+0.00166339j 0.0127649-0.0184581j 0.00239135-0.00764147j 0.005807+0.000598741j 0.000452573-0.00574501j -0.00278309-0.013962j -0.00477841-0.00115173j -0.00168299-0.0205504j 0.000151662-0.00202822j -0.0027076-0.013039j -0.0135002+0.00608989j 0.00783773+0.0149659j -0.0241981-0.00248807j -0.00557745+0.0139987j 0.00698005-0.01559j 0.00722163+0.00793151j 0.00651888+0.00720367j -0.00396794+0.00325179j 0.00546237-0.0227355j 0.0111421-0.00317827j 0.0136709-0.0221671j -0.00204836-0.000647371j -0.00276971+0.00189501j 0.00587205-0.00223339j 0.00508928+0.00136341j 0.00450079-0.00812172j 0.00313847+0.00959554j 0.00150207+0.00272191j -0.0125187-0.00187011j -0.00374844+0.00294685j -0.0168563+0.0119807j -0.00979309+0.00221356j -0.0110407+0.00265416j -0.00165268-0.00589675j 0.0106557-0.0149114j 0.00123909-0.00171222j 0.00229526-0.00539627j -0.016361+0.00534773j 0.00834811+0.00331711j -0.0105671+0.000377411j 0.00563639-0.0135374j -0.00472075+0.0082265j -0.010271-0.00223553j -0.00302756-0.00371407j -0.000560829-0.0104403j 0.00392809+0.00398152j 0.000878808-0.00290089j 0.00639576-0.00688143j 0.00520967-0.00404509j -0.00514425-0.0103541j -0.00389519+0.0168992j -0.00518826-0.00461531j -0.00143731-0.00194961j 0.00199908+0.0011857j 4.22261e-05-0.00938927j -0.000267287+0.00203311j -0.000204698+0.00317956j -0.00584368-0.00205464j -0.00108147+0.00238811j -0.00100418-0.0026928j 0.00337913+0.00315381j -0.00016675-0.00198631j 0.00393434-0.00063002j 1.95269e-05-0.000310618j -0.00347294+0.000999964j 0.000223279-0.00387759j -0.00406718+0.00354942j 0.00676711-0.00440241j -0.00783415+0.00414067j -0.00484715+0.00200733j -0.00373724-0.000460568j 0.000223453-0.00131052j 0.00252583+0.000631652j -0.00528491+0.00152771j -0.00404065+0.00119262j 0.00352542+0.000663705j 0.00295252+0.000681315j 0.000544936-0.0035792j 0.00918528-0.00767948j -0.000200359-0.00334493j -0.0066445+0.0066743j -0.00307283+0.000917153j 0.00302551+0.004584j 0.000729199+0.00363541j 0.00194615+0.00223508j 0.00448324-0.00729759j -0.00178421+0.0031019j -0.0050226+0.00772669j 0.000622265+0.00106925j -0.002685+0.000219783j 0.00415228-0.00295931j 0.00191424+0.0025173j 0.00343949+0.00331149j -0.00690156+0.0058186j -0.00179373-0.0103375j 0.00133116-0.00563749j -0.000229382-0.00541331j 0.00489313-0.00387944j 0.00624055-8.48941e-05j -0.000714906+0.00392515j -0.00517589-0.00197588j 0.0056549+0.00142925j -0.00225174+0.00637646j 0.00769935-0.00903373j -0.00713569-0.00848164j -0.00287357+0.00298875j -0.00454016+0.0103616j -0.00176484-0.00170839j 0.0143002-0.00216503j 0.00551799-0.00281965j 0.00205765+0.00113719j -0.000971879+0.00622517j -0.0090311-0.00296014j -0.000524093-0.00249973j -0.00187658+0.00754258j 0.000383788+0.00370427j -0.000987643+0.0032633j -0.00079208-0.00197396j 0.00579716-0.00273923j 0.000763098-0.00045576j 0.00431367-0.000399974j -0.00805316-0.00640704j 0.00894369-0.00559001j 0.000390532+0.00486853j 0.00810686+0.00350554j -0.00451304+0.0123492j 0.0011976+0.00697926j -0.0108631-0.00142254j -0.000296329+0.00155141j -0.00247612-0.00429582j 0.0032985+0.000807399j -0.00172368-0.000964046j -0.012709+0.0042427j -0.00230154+0.0142221j 0.00250371+0.0032615j 0.000120854-0.00507128j -0.0129363-0.0232003j 0.0215938-0.0113441j 
-0.00335907-0.00440865j -0.00580601+0.00746873j -0.000595054-0.0116817j 0.00941227+0.0019896j -0.0085751-0.000524994j -0.0028023-0.0107213j -0.00147164-0.00531162j -0.00758291-0.00265543j -0.0106598+0.00279306j -0.0130718-0.0136276j -0.0103837+0.00115251j -0.0167807-0.0139073j -0.012718+0.0127054j 0.00189433-0.0089669j 0.00982854+0.0141186j -0.00093855-0.0115317j -0.00393121-0.000548224j -0.0138155+0.0125204j -0.0129444+0.00433172j 0.00160931-0.00283781j -0.0159975-0.0146155j -0.00682335-0.00150094j 0.00131432-0.00643419j -0.00378142+0.000785383j -0.0131635+0.00369429j -0.00357857+0.00571001j -0.0217057+0.00301249j -0.00158446-0.00224695j -0.0152234+0.00333902j 0.00655377+0.0180853j 0.0176256-0.00845738j -0.0022451+0.0259909j 0.0174814+0.00516015j -0.0178589-0.00802579j 0.00824097-0.0107408j 0.00766673-0.00707809j 0.00441874+0.00308275j -0.0236323-0.00641828j -0.00405158-0.0110377j -0.024041-0.0162879j -0.00148634+0.00236547j 0.00186684+0.00392687j -0.00244953-0.00548964j 0.0030589-0.00638919j -0.0078043-0.00368997j 0.00728029+0.000266392j 0.00546673-0.00343789j -0.00535494+0.0125314j 0.00366524+0.00514964j 0.012468+0.0166899j 0.00316899+0.00965959j 0.00308768+0.0117538j -0.00633119+0.00143269j -0.0172647-0.0123942j -0.00351339-0.00554167j -0.00582364-0.00419863j 0.00574822+0.0187942j 0.00197206-0.00920291j 0.00164683+0.011961j -0.0127169-0.00563369j 0.00901692+0.0054707j -4.53971e-05+0.0107383j -0.00532058+0.0040272j -0.010641-0.0012618j 0.00373864-0.00332958j -0.00260343+0.00118748j -0.00927134-0.00972503j -0.00591271-0.00789045j -0.00871159+0.00357482j 0.0181752+0.00366954j -0.00624056+0.00323428j -0.00258749+0.00205963j 0.0028049-0.000535205j -0.00852005-0.00111205j 0.00360992+0.00118272j 0.00170897+0.00106189j -0.00227223+0.00588205j 0.0057846-0.00141925j -0.00340381+0.00430086j 0.00422314-0.00222692j -0.00244473+0.00059562j -0.00259459-0.00368595j 0.00349576-0.00091047j 0.00188038+0.00274746j -0.00476943+0.000918841j 0.00511849+0.0022743j -0.00387591-0.00521332j 0.00439981+0.0102836j -0.000923463+0.00391932j 0.00129017+0.0043743j -0.000776261-0.00136047j 0.000585187-0.00431597j 0.00193711+0.00451307j 0.00173878+0.00245682j 0.00179014-0.00457598j 0.000602508-0.00411945j -0.00406646+0.000644011j -0.00708416-0.00950211j -0.00586422+0.00328136j 0.00601597+0.00334365j 0.00392022+0.000522029j 0.00526722-0.000639039j 0.00607397+0.000500679j 0.00211506-0.00378418j -0.00634096-0.00605374j 0.00419987-0.000960898j 0.00505723+0.00510435j 0.000344258+0.000681032j 0.000987081+0.00353828j -0.00185221-0.00561118j 0.000445566-0.00350631j 0.00267463-0.00836817j 0.0089199+0.00811817j -0.0121973+0.00372826j -0.00433799-0.00279272j -0.00556181+0.00024058j -0.00311596-0.00173657j -0.000912008-0.00704613j 0.00841811+0.00375229j -0.00322548+0.00581541j -6.21599e-05-0.00570671j 0.00815103-0.000891842j -0.00791149-0.00956746j -0.00889651+0.00424207j 0.00136434+0.00266519j 0.00898734+0.00386944j 5.60708e-05+3.72366e-05j -0.00243018-0.00929351j -0.000984633-0.00310124j -0.00172471-0.002814j 0.0069279-0.0011375j -0.00443054+0.00792038j 3.08486e-05+0.000973242j 0.00861768+0.00394339j 0.00666225+0.00347787j 0.00310663+0.00449345j -0.0017748-0.000588829j 0.000236497-0.00281387j -0.00014255-0.00270343j 0.00151029-0.000632694j -0.000801389+0.0026779j -0.00677847-0.00548564j 0.000326484+0.0048146j 0.00302971-0.00498267j 0.0107448+0.00316491j 0.0058259-0.00155106j 0.00125858+0.00958028j 0.00398485+0.00246997j -0.00189589-0.00295197j 0.00408054-0.00174405j 0.000653096-0.0011384j 0.00525582+0.0185226j 0.0223613+0.000455165j -1.98943e-05-0.00926823j 0.000937235-0.00122266j -0.0171755+0.00761537j -0.0120291-0.0227441j 
-0.00200081+0.00867232j 0.00783623+0.00234973j -0.0107867+0.00176016j -0.0047236-0.00462001j 0.00113492+0.00204972j -0.00422792-0.00153011j -0.00531853+0.00508095j 0.00171831-0.00176097j 0.00269115-0.000834747j -0.00558861-0.00109868j 0.00219452+0.00309166j -0.00751312+0.00697259j 0.0118678+0.00831579j -0.0134581-0.00516774j 0.0063751-0.0117382j -0.0107391-0.00685486j -1.05268e-05-0.00719329j 0.00833582-0.00148826j 0.00683828+0.000720034j 0.00401427+0.00252149j -0.014544-0.00395135j -0.0100004-0.00686726j -0.0103698-0.010886j 0.00114022-0.000201966j -0.00130995-0.0049874j 0.00272808+0.00279995j 0.0102133+0.0062692j -0.00978635-0.0136336j -0.00103227-0.00833082j 0.0150029+0.00254076j -0.00952914+0.00268309j 0.0235505+0.00176559j -0.00040874-0.0165898j -0.00735381+0.00216044j -0.00511525-0.000833915j -0.00695342-0.00270882j -0.000365016-0.000104406j -0.0131717+0.00439113j -0.00810335+0.003498j -0.0189775+0.00111244j 0.00549647+0.00713527j 8.94826e-05-0.00729864j -0.00400349+0.000545122j -0.011498-0.00700429j 0.0014093+0.00272442j -0.00333133-0.0105576j -0.0059039-0.00506105j 0.00714338-3.74847e-05j 0.0171602+0.00107224j 0.00753992-0.00616562j 0.0150849+0.00419268j 0.0120263+0.00373133j 0.00137013+0.00224327j -0.0149741-0.000958765j -0.0087176+0.000441727j -0.00666345-0.0040367j 0.0167775-0.0034462j -0.00185955+0.00329733j 0.0019454-0.00161447j -0.0116487-0.0022939j 0.00548287-0.00246537j -0.000110904-0.00309093j -0.0020069-0.00208887j 0.00144841+0.00240607j -0.00213627+0.00111389j 0.00515375+0.00314455j -0.000942111+0.000883573j -0.0117942+0.00408793j -0.00732171-0.00126515j 0.00844279-0.000637306j 0.00329648+0.00531674j -0.00326442-0.00309245j 0.000698816+0.00260294j -0.00680494+0.000960566j 2.5345e-06-0.0034753j 0.00248543-0.00158543j 0.0026154+0.00128313j -0.000328649-0.000144259j 0.00872138-0.00319331j -0.00085268-0.00368321j 0.00122169+0.00431844j -0.00250307-0.0022435j -0.00308268+0.00414222j 0.00502416+0.00420929j -0.00489812-0.000646097j -0.00389348-0.00611877j -0.00082742-0.00330023j 0.00507413-0.000972676j -0.00184099+0.00114433j 0.000711167+0.00166098j 0.00597934+0.00182573j -0.00557845-0.00404863j -0.00342254-0.000386493j 0.00962017+0.0065015j -0.00505932+0.00325439j -0.00164745+0.000183104j -0.00571374-0.0041524j 0.000662432-0.000307603j 0.00658763+0.00272376j 0.00415123+0.000271133j 0.00325867+0.0022842j 0.00505301+0.00238784j 0.00348317+0.000261254j -0.00278958+0.00236789j -0.0100714-0.00282578j 0.0032035+0.00206237j 0.00514996+0.00133689j -0.00370339-0.00240945j 0.00433978-0.00380699j -0.00287996+0.000216699j -0.00181204-0.00257496j -0.00332725+0.00423665j 0.00195268-0.00566792j -0.00011154-4.21284e-05j -0.00145612-0.000592035j 0.00573712+0.00366549j -0.00564795+0.000500191j -0.00483941+0.00176441j 0.00469538-0.00281001j 0.000793831+0.00278269j 0.000382017+0.000255763j -0.00242224+0.00450104j -0.00127451+0.000487037j -0.0029236-0.00258911j -0.000407561-0.000555424j 0.00140454+0.00348403j 0.00246786-0.00119703j 0.00599955+0.00139527j 0.00391401-0.00214806j 0.00226089+0.00203759j -0.00746052+0.00194817j 0.0063637+0.00124809j -0.000641557+0.00176964j 0.00649227+0.00528049j 0.00276218+0.0046936j 0.00315367-0.000597596j -0.000781946-0.000706442j -0.000760251-0.000671503j -0.00463811+0.00290948j 0.00330165+0.00163772j -0.000188807-9.80336e-05j -0.00327915-0.00207999j -0.00194588+0.00750125j -0.00425699+0.00401572j 0.0016973-0.00600433j 0.00604777+0.00521307j 0.00623208-4.52588e-05j 0.00941653+0.00619995j 0.000101104-0.00094833j -0.000466181-0.00730571j 0.00335532-0.0011361j 0.00710325+0.00324852j 0.00524535-0.00455324j -0.0246711-0.000871309j -0.00491067-0.020065j 0.00669371-0.00587431j 0.00824291-0.00309634j 
-0.00338066+0.00129474j -0.00440583+0.00848147j -0.000101008-0.006425j -0.00156367-0.00758265j -0.00322535+0.000481557j 0.00961938-0.00520004j -0.0109941-0.00501094j 0.00534178-0.00244054j 0.00270037+0.00385739j 0.00816367-0.00901075j -0.00256181+0.00374712j 0.00318926-0.0076083j -0.00878373+0.0132516j 0.00670597-0.0120028j 0.0108653+0.00267795j 0.0028831-0.0122885j 0.0114495-0.00408824j 0.00615021+0.00599085j 0.00867801+0.00264603j -0.00151166+0.00169502j 0.0158451-0.013286j 0.0136594-0.0123784j 0.0112756-0.0146139j 0.000155164+0.0044293j 0.0137287-0.00212378j -0.00425174+0.000577271j 0.00806517+0.00824061j 0.0144959-0.0128142j 0.0171242-0.00826251j -0.011399+0.014617j -0.0164407-0.00254958j -4.31286e-06+0.0203185j 0.0177129-0.00330732j 0.00819131-0.00839406j 0.00460204-0.00539617j 0.00115699-0.00387046j -0.000845714+0.00204338j 0.00474876-0.014835j -0.00241895-0.0063218j 0.00966144-0.0195171j -0.00975365+0.00423968j 0.00519054-0.000488665j -0.000283373-0.00215074j 0.0106549-0.0145959j -0.000788714+0.00391494j 0.000826752-0.00648245j 0.00439773-0.00283503j 0.00413603+0.00435796j -0.00594597+0.0167783j 0.00365248+0.00675002j -0.00621244+0.0165359j -0.00417992+0.0112284j 0.000237179+0.000968525j 0.0140448-0.0166722j 0.00408421-0.00815272j 0.0122299-0.0104714j 0.00235745+0.0135088j 9.58719e-05-0.00549361j -0.00422249+0.00249233j 0.00408504-0.0110163j -7.23941e-05+0.00395903j 0.000884126+0.00408402j 0.00302494-0.00703082j -0.000321404+7.78051e-05j -0.00609609-0.000969576j -0.0033417+0.00460026j 0.00846015-0.00680853j -0.00133506-0.010932j 0.00795007-0.00698332j -0.00641546+0.0100925j -0.00334356+0.00450333j 2.6114e-05-0.000424901j -0.0054192+0.00664652j 0.00628734-0.00301959j 0.00161649-0.000168288j -0.000456915+0.000224961j 0.000834305+0.00339003j -0.00100973+0.00338033j -0.000247854+0.00899277j -0.000847569+0.00240764j -0.00398428+0.0032849j 0.00354109-0.00113828j -0.0028389+0.000700397j -0.00365456+0.00567848j 0.00515652-0.00544157j 0.00702751-0.00409108j 0.00291051-0.000481556j -0.00870542+0.00855232j 0.00187318-0.00446076j -0.00414338+0.00174245j 0.00105455+0.0027363j 0.00592384-0.00686459j 0.00109773-0.00250958j -0.00709948+0.0098142j -0.00282765-0.00311921j -4.00551e-05-0.00209221j 0.00464682-0.00437156j 0.0053674-0.00119224j 0.00282585+0.00408365j 0.00167894+0.00396443j -0.00471937+0.00646342j -0.00374467+0.00331953j -0.00431612+0.0053434j 0.00144708+0.000923674j 0.00845555-0.0104017j -0.00116497+0.00329705j -0.00436384+0.00147115j 7.93242e-05-0.00456259j 0.0020587+0.00153923j 0.00276184-0.00189458j 0.00447664-0.00332259j -0.0047831-0.00293893j 0.000278089+0.00377932j 0.00488929+0.000401601j 0.00338806-0.000545241j 0.00215111+0.00508887j -0.00233693-0.00270148j -0.00205494-0.00392344j -0.00234012+0.00400838j -0.00423264+0.00211189j 0.000527447+0.00197474j -0.00730257+0.00078849j 0.00373433-0.00327545j 0.00582698-0.00175529j -0.00350102-0.00143917j -0.00700789-0.000730019j -0.00131815-0.0010363j -0.00264957+0.00159059j 0.000176322+0.00129793j 0.00203561+0.000745314j -0.00214848-0.00490278j -0.000772667+0.00796255j -0.00227591+0.00719366j -0.00739154+0.00588875j -0.00296577+0.00114303j -0.00312906+0.00306443j -0.00168366+0.000307097j 0.00219445-0.00109663j -0.00332421+0.000562558j -0.004165+0.00771405j -0.000472863+0.00232562j -0.00136596-0.00296688j -0.001802-0.00331143j -0.00811632+0.00157269j -0.00536275+0.000543749j -0.00707112+0.0118097j -0.00691859+0.00928811j -0.0169278+0.00506776j -0.00219459+0.00205953j -0.000499734-0.00102011j 0.00743127-0.00151158j -0.00172383+0.00180581j -0.00573042+0.000890915j -0.000924349-0.0185761j 0.0203012-0.00422607j 0.0049267+0.00116837j -0.00420638+0.00255126j 
0.00259194+0.00430459j 0.00182046-0.0077078j 0.00153532+0.00402363j 0.000865998-0.00534025j -0.00226443-0.00330184j 0.00680968+0.000752376j 0.0023929-0.00301262j 0.00447641+0.00496742j 0.00441854-0.00195486j 0.00431716+0.0103682j 0.00385925+0.00775068j 0.0038776+0.00433036j 0.00183411+0.00724626j -0.00125689+0.00325984j 0.00470251-0.00406182j 0.00257135+0.00239684j 0.00714717+0.00460311j 0.00752531+0.00222829j 0.0144401+0.0106563j -0.00161953-0.00239468j 0.0081217+0.00405744j 0.0136081+0.0160076j 0.0024451-0.00180854j 0.00395841+0.00137198j 0.0169511+0.0208551j -0.00389254+0.00369825j 0.014535+0.0128991j 0.00204666+0.00233579j 0.00598307+0.00986589j -0.00216355-0.00426204j -0.0233108-0.0103429j 0.0065619+0.00416563j 0.00571736-0.011124j 0.0134263+0.0133345j 0.00359236+0.00480072j -0.0025707-0.00138835j 0.00138027+0.00613618j 0.0150515+0.0110034j 0.00104858+0.00157866j 0.00614411+0.0141622j 0.000554512+0.00114435j -0.00446285-0.00397418j 0.0035329-0.000929542j 0.00481859-0.00537465j -0.000890512+0.00872013j -0.00343491-0.0127354j -0.00515329-0.00222552j 0.00223808+0.00657894j -0.00105219-0.00721591j -0.0005475-3.60149e-05j 0.000938734-0.00338281j 0.00204325+0.0028923j -0.00288049+0.00585264j 0.0122674+0.0116443j -0.000236025+0.000389274j 0.00724349+0.0060653j 0.0056958-0.00462099j 0.0107751+0.00403179j -0.00204724-0.00199979j 0.00548578+0.00380571j -0.00125211-0.00361068j -0.00900209-0.000857193j 0.00226701+0.000403223j -0.00349466+0.00390389j -0.00213838-0.00011346j 0.00225726+0.00233021j 0.00815436+0.00412186j 0.00260267+0.00572559j 0.00855912+0.0094616j -0.00914062-0.00682562j -0.0087823-0.00011198j -0.00464042+0.000179375j -0.00642272-0.00481725j 0.00507769+0.0029623j -0.00135106+0.00151888j -0.00284546-0.0033067j 0.00217627+0.00105319j -0.00030976-0.0014039j -0.00517346-0.00253151j -0.00491412-0.00497865j -0.00640669+0.00254419j -0.00023079+0.00156057j -0.000618107+0.00219684j -0.00113283-0.00307242j 0.00813222+0.0029581j 0.00518574+0.00328583j -0.00176631+0.00344605j -0.00145313-0.000120631j 0.000946047+0.00298774j 0.00172323-0.000561821j 0.00132297+0.000312608j 0.00203393+0.00366464j 0.000622668-0.00241701j -0.00502331-0.0030561j 0.000376475-0.00458926j -0.00349233-0.00127733j -0.0030759+0.000512105j 0.00260758+0.0033739j 0.00250006+0.00556533j -0.00335039+0.00201973j -0.00335875-0.00494397j -0.00064389-0.00363916j -0.000325923-0.00193309j 0.000757891+0.000160268j 0.0109857+0.00575357j -0.00446521-0.00532954j -0.00116974-0.000586484j -0.00250891-0.00123152j 0.00530132-0.00112905j 0.00414977-0.00164041j 0.00637325+0.00226143j -0.00628255-0.00593647j 0.00361769-0.00629875j 0.00498143+0.0115351j 0.00259247+0.00284533j 0.00543197-0.00293606j 0.00121547+0.00600478j -0.00311927+0.00554964j -0.00376953-0.00611009j -0.00461173-0.00133389j -0.00299487-0.00251585j 0.0031586-0.00199897j -0.00386989+0.00283763j -0.00553556+0.00561974j 0.00230262+0.000117513j 0.00588883+0.00308636j -0.00047067-0.00350139j 0.0015044+0.000297021j 0.000281405-0.00537621j 0.00541145+0.00186129j 0.00202867+0.00270212j -0.0103347-0.00352053j -0.00378586-0.00467613j -0.00226896-0.00306311j 0.0104464+0.00461489j 0.00404741+0.000230594j 0.00272294-0.00336746j -0.00537925+0.00704824j -0.00489584-0.00573165j -0.00305998-0.00846585j 0.000879611-0.00281917j 0.00993185+0.000751201j -0.010985-0.00228018j -0.00662624-0.00160374j -0.00198099-0.00772104j -0.00880718-0.00291165j -0.00379922-0.00154893j -0.00516272-0.00309773j 0.0064687-0.00423576j 0.00719118+0.00458068j -0.0107951+2.10682e-05j 0.012818-0.00408832j -0.00974272-0.0212295j -0.00193515-0.00332052j 0.0075827+0.0105825j -0.00936137-0.000920853j 0.0112358-0.00807905j 
-0.00247413+0.00452457j 0.00261852-0.0007168j -0.00340831+0.00458372j 0.00877185-0.00702934j -0.00192188-0.00253283j 0.00261201+0.00894326j 0.00316332-0.00347387j -0.00190189+0.0076679j -0.00121775+0.00341811j -0.00465036+0.00645421j -0.00947073+0.0049535j 0.000437532+0.00845232j -0.0131565-0.00348835j 0.00356625+0.00144144j 0.00606287+0.00759063j 0.00158421+0.00299576j -0.000557203+0.0114693j -2.66203e-05+0.0108186j -0.00878087+0.0190271j 0.00286334-0.0020325j 0.00230597+0.016196j -0.00555261+0.0160565j 0.00937622+0.00526197j -0.00214795+0.00464835j -0.0181735+0.0217435j -0.00642364-0.006984j -0.00894527+0.0278374j 0.0060507+0.00378785j -0.00165299+0.01527j -0.00222523-0.00595474j 0.00558646-0.03672j -0.0127763+0.0105855j 0.0187187+0.0111413j -0.00997538+0.0208057j -0.000166081+0.00675522j 0.0022461-0.00311855j -0.00898676+0.0016846j -0.0101468+0.0125311j -0.00142526-0.00137119j -0.00370869+0.0117785j -0.00539199-0.0068451j 0.0066818+0.000177488j -6.81377e-05+0.00567665j 0.0102177+0.00549543j -0.00786774-0.000540313j 0.0139544-0.00120567j 0.00459709-0.00710105j -0.00575861+0.00446729j -0.00203505-0.00534792j -0.000930363+0.00226654j -0.00812357-0.000513547j -0.00770413-0.000551525j -0.00400773-0.00284782j -0.00474556+0.0171871j -0.000527194-0.000156121j 0.000538651+0.0104048j -0.000512489+0.00759591j -0.00138261+0.00917953j -0.000721377-0.00591903j -0.00145919+0.00364269j 0.001691-0.00241015j -0.0029167-0.00748744j 7.05293e-07+0.00568327j -0.00202382-0.00324639j 0.00167389-0.00386431j -0.00468714+6.93175e-05j 0.000584068+0.0122112j -0.00290279-0.00105923j -0.00304503+0.0053133j -0.000516122-0.0139112j 0.000543628-0.00686439j -0.00381191-0.00377727j -0.000342778-0.00260928j -0.00124677+0.00880844j -0.00557287+0.000747819j 0.00654299-0.00135165j -0.004985+0.0018216j 0.00136402-0.0024353j -0.00115344+0.00139396j 0.00284176-0.00724741j 0.000317124-0.0082155j -0.001503+0.00337021j -0.00171181-0.00203245j 0.00108564-0.00443841j -0.00249363+0.00839655j -0.00108239+0.00269634j 0.00295506+0.00183462j -0.00364737-0.00438961j -0.000862196+0.00407151j -0.000787123-0.00242707j -0.000223454+1.36538e-05j 0.00145396+0.00263321j 0.00162445+0.000984039j -0.000998322-0.00503695j 0.00283374-0.00124797j 0.00255838-0.00337515j 0.00452288+0.00278572j 0.00084+0.00568284j 0.00198101+0.00976931j -0.00365366-0.00400432j -9.07943e-06-0.00751819j 0.00255978+0.000378263j 0.0010091-0.00339893j 0.000157714+0.00501719j -0.00306341+0.0103861j 0.00683592-0.00192571j 0.0015515-0.00405068j -0.00152822-0.00434056j 0.00198069+0.00439573j 0.000904378+0.0051966j 8.84548e-05+0.000640936j 0.00362403-0.00584361j 0.00196694-0.00486026j -0.00853332+0.00887328j 0.00682547+0.00110927j -0.00313941+0.0133485j -0.00348513+0.00662327j -0.00369236-0.00253748j 0.00432752-0.00605239j -0.000193896+0.00109494j 0.00159446+0.000435518j -0.00220958-0.000657099j -0.000155847-0.00427466j -0.00585876-0.00287115j -0.00776392+0.00358102j -0.00644929+0.000430626j -0.00168436-0.0014665j 0.00700238-0.000435222j 0.00632-0.00147097j 0.000178754+0.00590272j -0.00553089-0.000226686j 0.00147981-0.0020401j -0.00139772+0.000997209j 0.00450662-0.0121773j -0.00170367+0.00159054j -0.00225659-0.00228643j -0.00031964-0.0025789j 0.00555845-0.00153623j -0.00208898-0.00167677j 0.00298542-0.00252229j -0.00171737-0.00457598j 0.00176702+0.00527498j 0.00673539+0.0024807j 0.000621676-0.0114058j 0.00740693-0.00971387j -0.00147008-0.00669646j -0.00367332-0.00635286j 0.00200871-0.0172375j -0.0044938+0.00320793j 0.000275704-0.000973998j 0.0128472+0.00214542j 0.00100504+0.00785446j 0.0142897-0.00881095j 0.000127308-0.000154429j -0.000274241+0.00723781j 0.00841902-0.0061431j 0.00113064+0.00901482j 
