-0.109961+0.0692431j -0.0750495-0.0126155j -0.071665-0.0195261j -0.042967-0.0230414j 0.0101418+0.0227759j 0.0176216-0.039574j 0.0248056-0.0213885j 0.00296604+0.00358838j -0.0325943-0.00176784j 0.0248074-0.00291674j -0.0050683+0.000382832j -0.00756916+0.0108463j -0.00910745+0.00110815j 0.00258598+0.00388593j 0.0170037+0.00431997j -0.0165811-0.00904904j 0.0342693-0.00254065j 0.0066741+0.0244357j -0.00956159+3.25712e-05j 0.0122882-0.00548874j 0.0241896-8.59746e-05j 0.00533382-0.00612147j -0.00251097-0.00187126j -0.00872262+0.00723644j 0.00662022-0.00346631j -0.0176829+0.00607163j -0.0106167-0.0157388j 0.01889+0.000416951j 0.0147732-0.000525457j 0.015143+0.00110019j 0.00293975+0.0123436j 0.0297798+0.0048454j -0.00414655-0.000741105j -0.0127112+0.00399061j -0.00876826-0.0109719j 0.0192851+0.00995233j 0.00849084+0.0182682j -0.00143461+0.0222916j -0.00256864-0.00173012j -0.0134104-0.0115061j -0.0228296-0.015276j -0.0147393-0.00723243j -0.00259898-0.0132342j -0.0151895-0.00901664j 0.0026019+0.00752332j -0.000270807+0.00110706j 0.00702902-0.00533207j 0.000881833-0.000322016j 8.91048e-05-0.00856788j 0.00582674+0.000200964j 0.00311063+0.00446671j -0.00526105+0.00204113j -0.00651983+0.00781609j -0.00299555+0.00464738j 0.00135942-0.00607221j -0.00121276-0.00226702j -0.00173999-0.000298702j 0.00279091-0.000569249j -0.0033743-0.00440568j -0.00170853-0.000813099j 0.000974674+0.00259016j -0.000136865-0.00137194j -0.00265429+0.00128184j -0.000653115+0.00281651j -0.000757715+0.00372809j -0.00152918-0.000791931j -0.000190571-0.00459516j -0.00927019+0.00108749j -0.000325106-0.00293172j 0.00121253-0.00120929j -0.00341486-0.00261043j -0.00543037+0.00129591j 0.000126357+0.00195744j 0.00309994-0.00200046j -0.0121745+0.00525252j -0.00265296+0.00366812j -0.000422696-0.00322752j 0.00172879-0.00679378j 0.0037671-0.00651609j 0.00895825+0.00404254j 0.00350001-0.00583338j 0.0020611+0.00340601j 0.00465973-0.00778849j 0.000193133-0.0083517j -0.00813183-0.00397104j -0.00171485+0.00323324j 0.00463387+0.0112824j 0.0127665+0.00652483j 0.00417604-0.00479467j -0.0152584+0.00973052j -0.0157813+0.00307044j -0.00865273+0.00412128j 0.00162431-0.00289274j -0.00463075-0.00379194j 0.00310583+0.00458493j 0.000650477+0.0056034j -0.00322945+0.00979615j 0.00470676+0.00160111j -0.00623681+0.0102546j 0.00542046-0.00263542j 0.00146843+0.00189861j 0.00127003-0.00231061j -0.00146878+0.00319338j 0.00318575+0.00236124j 0.000644411+0.00605587j -0.00450264+0.00229085j -0.000515422-0.00390145j 0.0101671-0.00551829j -0.00170496-0.00213718j -0.00482148-0.000611962j 0.00768599-0.00211038j 0.0112706-0.000306343j 0.00105627-0.00263907j -0.000506715+0.000430937j 0.00721553+0.00219932j 0.0029328+0.00013904j -0.000595693-0.000449809j 0.000764141-0.002451j -0.000714885+0.00355106j -0.0057277+0.000400458j 0.00249614-9.4989e-05j -0.000421329-0.00114115j 0.00119905+0.000751456j -0.00336725+0.00686898j -0.00387645+0.0033562j -0.00208416+0.000901846j 0.0027844+0.00161544j 0.000684359+0.00272144j -0.0035063+0.00382053j 0.00122497-0.00137302j -0.00388381-0.00354948j -0.0053126+0.00123696j 0.003217+0.00126391j -0.00154551-6.13795e-06j -0.00191652+0.00425668j 0.000767996-0.000617862j 0.0033328+0.0033325j 0.000983428-0.000932521j -0.00465442+0.00113234j 0.000191838+0.00137236j -0.000601601+0.00221995j -0.000553907-0.00162383j -0.000598285-0.0022712j -0.000485565+2.22268e-05j -2.32928e-05+0.00457372j -0.00345615-0.000823477j 0.00184072-0.00349007j 0.000767523-0.00186508j 0.000180713+0.000949244j 0.00392524-0.00335097j -0.00743839+0.00337089j 0.00227648+0.00268545j -0.0035695+0.00299835j -0.00389803+0.000244384j 0.00341053-0.00150778j 0.00011197-4.99384e-05j 0.00187557-0.00422029j 0.00149165-0.00690262j -0.00297635-0.00432191j 0.00519675-0.000775535j -0.000105609-0.00454507j -0.0022739-0.000379644j 0.00211257+0.00150463j 0.00263785-0.000408593j -0.00147287-0.00321077j -0.00287095-0.000439671j -0.00297805-0.0035358j 0.00815415+0.00382382j -0.00340444-0.00281047j -0.00516324-0.00186049j -0.00151507-0.00181608j -0.00604821-0.000279178j -0.00656361-0.00571586j -0.00492072+0.00281905j -0.00244083+0.00563861j 0.00211653-0.00530251j 0.00638308-0.0107776j 0.000839454+0.00680265j 0.00152818+0.0101808j 0.00443567-0.00110704j 0.00522178+0.000619253j 0.00737064+0.000750884j 0.00254447-0.00659933j 0.00560485-0.00830102j 0.00286161+0.0143208j 0.0016937+0.0111831j -0.000465903-0.00958242j 0.0103826+0.00306383j 0.0102663+0.0143351j 0.000861963-0.0112661j 0.000519979-0.0102738j 0.0080839+0.0204352j 0.024172+0.00831309j -0.0153334+0.00743043j 0.000968816+0.018318j -0.011061+0.0185432j 
-0.0864672-0.0941439j 0.0202122-0.0687756j -0.0233964-0.0426537j 0.0358497-0.0129307j -0.0386832-7.42233e-05j 0.0177254+0.00420841j 0.013064+0.0410426j -0.00347375-0.00133362j -0.0140643+0.00109406j -0.0156902-0.00136398j 0.0133619+0.00548135j 0.000773652-0.0115353j 0.0119703-0.00560303j 0.00716072+0.0177564j 0.0208659+0.00661234j 0.0156453-0.00632853j 0.0204733+0.0148458j -0.0174231+0.00771944j -0.0241345-0.0030745j 0.00883951+0.0218437j -0.00225437+0.0164436j 0.00863833-0.00754243j 0.0221135-0.0144017j 0.00456685-0.0059432j 3.31491e-05-0.00157355j 0.00244754-0.00622838j 0.00199785+0.0122866j -0.00107679-1.2292e-05j -0.00291852+0.00955429j 0.00146629+0.00841998j 0.0116113+0.0208914j 0.0105726+0.00680191j 0.00436328-0.00819797j 0.0135269-0.003429j -0.000470852+0.00268239j -0.00215186-0.00173969j -0.00636211-0.0129016j 0.010363+0.0120582j -0.00792684-0.0108736j -0.00474669-0.00769418j -0.0116758-0.00331656j -0.00329066-0.0012508j 0.00111047-0.00468159j 0.00426509+0.0014247j -0.00980566-0.00178883j 0.000512947+0.00492084j 4.36167e-05+0.00264019j -0.000207742+0.00504711j 0.000593002+0.00157684j 0.00952816+0.00463379j -0.00885455-0.00238004j -0.00496579-0.00980577j 0.00512795-0.00847031j -0.0029303-0.00320015j -0.00626453+0.0064185j 0.00304082-0.00127245j 0.00406225-0.00331275j 0.00155664+0.00989768j -0.00841671+0.00394814j -0.003538+0.00182369j 0.00124374-0.0105311j 0.00570572+0.00273652j -1.88124e-05+0.00630707j 0.00211269+0.00215797j 0.00740306-0.00355245j 0.00527397-0.00422094j -0.00236523+0.00181837j 0.00113371+0.00490617j -0.00553264-0.000467925j 0.000418565-0.00137039j 0.00820973-0.00911604j -0.00101426+0.00755554j -0.00461185+0.0038333j -0.000642761-0.00273192j 0.00157934+0.00500507j 0.00101807+0.00791619j -0.0058265-0.00305803j -0.00586502-0.000513744j 0.000976958+0.00671235j -0.00260605-0.00411203j -4.75258e-05+0.00219149j -0.00667719+0.000489934j -0.00636499-0.00177683j -0.00773289-0.00425058j -0.0112731+0.0131334j 0.00102489+0.00480522j 0.0138965-0.00672561j 0.00349114-0.00995353j -0.00396371-0.00373519j 0.00713907+0.0020216j -0.00418457+0.00997441j 0.000331072+0.00753586j -0.00194017+0.0054611j -0.00242843+0.00133191j 0.000328271-0.00179373j -0.00325548-0.00897101j 0.00166721-0.00256424j -0.00148107-0.00360891j 2.06762e-06+0.00161317j 0.00322472-0.00122324j 0.00786203-0.0034491j 0.002816-0.000396062j 1.61256e-05-0.00204641j 0.0029442+0.00203395j -0.00445518-0.00326931j -0.000705392+0.00404125j -0.00608017+0.000807216j -0.000238952-0.00778473j -0.00541939-0.00273434j 0.00036853+0.00226711j -0.000434684+0.00680802j 0.0027194-0.000976658j 0.00346503+0.00399089j -0.000878719+0.00814485j -0.00163051-0.00098142j -0.00447686+0.00172647j -0.002955+0.00139264j -0.00297741-0.00227599j -0.00148492+0.00723804j 0.00371098+0.00256467j 0.00111767+0.00165232j 0.00142218-0.00247516j -0.00487651+0.005332j 0.00178717+0.000395261j -0.00188022-0.000325417j -0.00133597+0.00173283j -0.00224798-0.000238079j 0.00536607+0.00234843j 0.00298622+0.00408409j -0.00173438+0.00434772j -0.00322937+0.00220211j -0.00379106-2.78482e-05j -0.00112558-9.52665e-05j 0.00275415+0.00368701j 0.00037128+0.000530711j 0.00136065-0.00210397j 0.00523546-0.00152696j -0.00320762-0.000324021j -0.00251104+0.00327112j 0.00281691-0.00178764j -2.13459e-05-0.00263792j 0.00146043+0.00219622j -0.00449783+0.00435374j -0.00233306-0.00128905j 0.00493555-8.79731e-06j -0.00249345+0.0020203j -0.000935118-0.000896337j 0.000508707-0.0044135j 0.00140108+0.00106901j -0.00345451+0.000187981j 0.00166043+0.00461871j 0.00439676+0.00135544j 0.00190072-0.00166035j -0.000285033+0.000801422j -0.0012427-0.00421178j -0.00126987+0.00470245j -0.00163337+0.00212382j -0.0109904-0.00330538j 0.00212905+0.00157823j -0.00533283-0.00338085j -0.00273235-0.00365333j -0.00250998-0.000376489j 0.00129912-0.00237417j -0.000458696-0.000587082j -0.00652779+0.00251527j -1.52742e-05+0.00495855j -0.00270637+0.00483835j 0.00382837-0.000401714j 0.000514596-0.000473261j 0.00208584+0.00802995j -0.00169167+0.00424668j -0.00813162+0.00994628j -0.00204122+0.00140208j -0.00127451+0.00280836j 0.00196667+0.0130612j 0.0031037+0.00874794j -0.00799497-0.00509401j 0.00396406-0.00124714j 0.00219787+0.0065792j -0.00107092-0.00220301j -0.000335238+0.000159811j 0.00216327-0.00402929j -0.010242-0.00576501j -0.00645977-0.0117942j 0.00914394-0.00195631j -0.000502529-0.00664253j -0.00195452+0.00119909j -0.00178293-0.018983j 0.00207483-0.0037584j -0.0151729+0.00917176j -0.0189226-0.0161879j 0.00449598-0.00308152j 0.011278-0.0221481j 0.0228517+0.00823132j 0.000392452-0.0189936j -0.000914479+0.00932777j 
0.290611-0.155586j -0.102384-0.344211j 0.0786581+0.049248j 0.0466284-0.0261625j -0.0362041+0.0689156j -0.0475294+0.000956889j -0.033356+0.0164796j -0.00466624-0.0104033j 0.0261058+0.00118093j -0.0112604-0.00197555j 0.0149685-0.00630549j 0.0251847+0.00859331j 0.00531918-0.00548389j -0.00664549+0.0152777j 0.0116047-0.0181955j 0.00543476-0.00278151j -0.0303902-0.00532858j 0.00401797-0.0024619j 0.023534+0.00867669j -0.0137274+0.00342628j 0.000265819+0.00802202j -0.00312724+0.00653193j -0.00640626-0.00341175j 0.0102911+0.0177537j 0.00347761+0.0001034j 0.00338912-0.0125778j 0.0119383-0.00373967j 1.95146e-05+0.00364802j 0.000504502-0.00571751j 0.00592489-0.0155376j -0.017144-0.00440884j -0.0243644-0.0154109j 0.0261609+0.00942551j 0.0309496-0.000751506j 0.0069145-0.0161349j -0.00738942-0.00268525j 0.000807164-0.00464043j 0.00148746-0.00796051j 0.0109233+0.0056j 0.0146824+0.00209206j 0.0209641+0.00505498j 0.0129396-0.00497324j 0.00674051+0.00223897j -0.00106355-0.00703061j 0.00523209-0.00034831j 0.00116251-0.00242525j 1.30661e-05+0.00275489j 0.001079+0.00114015j -0.00456304-0.00139132j -0.0113919-0.00269734j 0.00293178+0.0051352j 0.00793786+0.00117931j 0.00331997-0.0131528j 0.00147621+0.0017273j -0.0012402+0.00481733j -0.00420273-0.00679881j 0.00325254-0.000937885j -0.00663421-0.00561659j -2.77765e-05+0.000798412j -0.000897932+0.00160602j 0.0137585+0.00145951j 0.00112714+0.00222083j 0.00451712-0.00377086j 0.00110231-0.00295296j 0.0154008+0.00172287j 0.00750479+0.00381165j 0.00903367+0.00277732j 0.00648385-0.00100369j -0.00372937-0.00788517j 0.00218922-0.000901604j 0.00428484-0.0038386j 0.00363301-0.00124257j -0.00507793-0.00215584j 0.00190745+0.00107184j -0.015772-0.0160563j 0.00335216+2.12821e-05j -0.0229286-0.0108439j -0.00334104-0.00143356j 0.00399812-0.010063j -0.00361571+0.00507874j 0.00627836+0.0082423j -0.0104758-0.00439915j -0.00151582-0.00983304j -8.38467e-05-0.000732425j 0.00155152-0.000323386j 0.00711684+0.00336521j -0.0199323-0.00988034j 0.0123395+0.00517295j -0.0133966+0.00212188j 0.014189+3.60673e-05j 0.00675158-0.000444705j 0.00516439-0.00255305j 0.00251134+0.00121301j 0.00138481-0.00194149j 0.000166809-0.00171481j -0.00106797-0.00277201j 0.00286955-0.00311677j -0.00423019+0.00218346j 0.00428739-0.00543954j -0.00156374+0.00224349j -0.00834896+0.000708356j -0.00375898+0.00197352j 0.00469196+0.0025319j -0.00175854-0.00104539j 0.00796596-0.00489353j 0.0030345+0.00117443j 0.00431319+0.00668585j -0.00465438+0.00351093j 0.000803991-0.0048626j 0.00648375-0.000183135j -0.000564368+0.00635546j -0.00624126+0.0037804j -0.00354502+0.00191785j 0.000417781+0.00563995j -0.0029861-0.000199808j -0.00370716+0.00388411j -0.000475562+0.00243486j -0.00168329-0.00385755j 0.000849548+0.00388324j 0.00447329-0.00295533j 0.00234572+0.00502846j 0.000716476-0.0040735j -0.00167562+0.00342925j -0.000980161+0.00235773j 0.00376999+0.00647023j 0.000315837+0.000362078j 0.00338115+0.00181613j 0.00405799+0.000965116j -0.00372225-0.00246771j 0.00218522+0.00508955j 0.00632982-0.00104485j 0.00121055-0.00142126j -0.00149198+0.00869914j -0.000996743+0.00863872j -0.00246535+0.0175404j 0.00136667-0.000515145j 0.00350795+0.0111974j -0.00340811+8.91873e-05j -0.00267258-0.000816502j -0.00269033+0.00573524j -0.00258574-0.000538462j 0.00182453-0.00332778j -0.0028054+0.00653562j 0.00450578+0.00246166j 0.00282133+0.00162386j 0.00239185-0.00286922j 0.00947615-0.00741191j 0.00195022-0.0106266j -0.00342313+0.00437583j -0.00404645-0.000939516j -0.000159666-0.0015572j 0.00599191+0.000678727j -0.0175213+0.0163512j -0.00574216+0.000719982j 0.00528429+0.00382648j 0.00669455-0.00524416j 0.0014721-0.000668326j -0.00090742+0.00732904j 0.00414054-0.0127359j 0.00563916+0.00226182j 0.00108966-0.00485094j 0.00201465+0.0075231j 0.00226346+0.00129527j -0.00157647-0.00135673j 0.00209066+0.00121432j 0.00211969+0.000540904j -0.00942715+0.0071279j 0.00845101-0.0068408j 0.00159301+0.00109944j -0.00172466-0.00356234j 0.00276057-0.00766209j 0.00377274+8.16287e-05j 0.00551265+0.000279794j -0.0023453+0.00350254j -0.0050032-0.00259394j 0.00140657+0.00394003j 0.00256466-0.0107076j 0.00389256-0.000318394j 0.00665795-0.0140911j 0.00371403-0.000736724j -0.000605957-0.00532533j -0.00183734+0.00338163j -0.00173374+0.0033243j 0.00269701+0.00775305j -0.00361341-0.00571696j -0.000785175+0.00745918j 0.00982864-0.00163122j -0.000518584-0.000760335j 0.00198816-0.0148181j 0.00569837-0.00154009j -0.000213575-0.00768736j 0.00703906-0.00438825j 0.00363318-0.0053021j -0.00503235+0.00870911j -0.00241092-0.0155995j 0.0194489-0.00883387j 
0.0161195+0.252797j 0.265645-0.122755j 0.0284088-0.00888111j -0.04294-0.0270932j -0.00144649-0.0160471j -0.0265224-0.0106712j -0.00851228+0.000867608j -0.00845184-0.00142049j 0.015732+0.017445j -0.0133628+0.0171215j -0.00243268-0.0102379j -0.00480221+0.00198671j -0.00877695-0.00548369j -0.012007-0.0130955j -0.0104601+0.00510927j -0.00703993+0.0012283j -0.0068184-0.00815094j 0.00842099+0.00438626j 0.0114855+0.00202953j -0.0111958-0.00369953j 0.00436343+0.00931425j -0.000657557+0.00419791j -0.00352353-0.0139857j 0.017026+0.017114j 0.00826061-0.016735j -0.00946237+0.00778798j -0.00475315-0.00165964j -0.00851411+0.00394509j -0.0138425-0.00527624j 0.000461469-0.0157991j 0.00254236+0.00349964j -0.00466983-0.0111497j 0.0127317-0.0197407j 0.00720868-0.00986187j -0.00992237+0.0019098j -0.0119625+0.00063562j 0.00196685+0.00306168j -0.000815455-0.000736547j 0.00678342+0.000534757j -0.000801233+0.00298786j 0.00698867-0.000742669j 7.85972e-05+0.00239767j 0.00358507+0.00264456j -0.00986185-0.00265759j 0.000139766+0.000938458j 0.0052089-0.00277032j 0.00249433-0.000447716j -4.42436e-05-0.000318469j -0.000767925-0.000716174j -0.0115222-0.00483849j 0.00734146-0.00113405j 0.00855279+0.00257826j 0.0029077-0.00628815j -0.00153827+0.00319233j 0.00302494+0.00279529j -0.00523358-0.0128171j 0.00461124-0.00546701j -0.00149221+0.0155452j -0.00622719-0.0061544j 0.00475327+0.00138229j 0.00415686-0.000856513j 0.0063628+0.00653384j 7.9561e-05-0.00237885j 0.00205483+5.39216e-06j 0.0107433+0.00544557j -0.00125057-0.00341551j -0.00652928-0.00500171j 0.00308142-0.00876621j -9.36767e-05+0.00633467j 0.00197008+0.00597755j 0.00304223+0.0105531j 0.00191572-0.00134842j -0.00284833-0.00268057j -0.00816028-0.0180307j 0.0083383+0.0144024j 0.00706025-0.000310867j 0.011052+0.0184994j -0.00642064+0.0011065j -0.0111912-0.00488576j 0.0108042-0.000919977j 0.00570349-0.00112844j -0.00142056-0.00524237j 0.000210009+0.00518658j -0.00154313+0.000472598j -0.00326718-0.00776873j -0.0071524-0.017291j -0.011465+0.00161638j -0.00484939+0.00171543j -0.00719017-0.00343965j 0.00191256-0.00467934j 0.000453129-0.00487063j -0.00076628-0.00292516j 0.00121356-0.00177789j -0.000866403-0.00196354j -0.00151368-0.00036029j -0.00123688+0.00100715j -0.00110839+0.00138987j 0.00129544+0.00450636j -0.00141159-0.000735081j -0.00247924+0.00288841j -0.0019358+0.00245979j 0.00194074-0.000790633j 0.00219928-0.000137605j -7.85215e-05-0.00223133j 5.20139e-06-0.00165049j 0.00214269+0.00014511j 0.0030288+0.00235729j -0.00262644+0.00431487j -0.00422199-0.00188379j 0.0013123-0.0023478j 0.00228233+0.00103096j 0.00133735+0.00251552j 0.000485818+0.000700428j 0.00094143+0.00120674j 0.00146207-0.00215673j -0.00116744+0.00051103j -0.00525433-0.00457516j -0.00260266-0.00242841j 0.00119365+0.00343741j 0.000732467-0.000835263j 0.000980225-8.67711e-05j -0.0030461-0.00554913j 0.00248289-0.00248442j 0.000554581+0.00199176j 0.00418169+0.00213015j 0.00268365-0.000277749j 0.00880082+0.00631254j -0.00583842+0.00575862j 0.00119466+0.00689316j 0.00489339+0.00144284j 0.00801648+0.00163872j -0.0021398-0.0115567j -0.000426978+0.00140366j 0.000423349+0.00642616j 0.00370646+0.00519952j 0.00298161-0.000140796j -0.00237524+0.00505427j -0.00391378-0.000786553j -0.0161595+0.0126389j 0.00339249-0.00188175j -0.00356903+6.99179e-05j -0.00334133+0.00217595j -0.00318172+0.000401869j 0.00678799-0.00330512j 0.00687979-0.000362315j -0.00203675+0.00126177j -0.0139355+0.00375017j -0.00105825-0.000120861j 0.00259114+0.00078758j 0.000138768+0.0031565j -0.00354357+0.000936952j -0.00194367+0.00498774j 0.0150356-0.0166969j 0.000626862-0.0042828j 0.00740307+0.00392206j -0.00538774+0.00182024j 0.0162888+0.00159896j -0.00268616+0.00192276j 0.00998316-0.0104246j -0.00347813-0.00359328j 0.00442919-0.00578718j 0.00924705-0.0016908j -0.00176221-4.72062e-05j 0.00508859+0.00035197j -0.00683048+0.00566672j 0.00616778-0.00360961j 0.0044098+0.00837635j -0.00695094-0.00193128j 0.00890244+0.000306553j -0.000730326-0.00294114j -0.000988548-0.00232114j -0.0061353+0.00452694j 0.00248957-0.000281566j -0.00499582+0.00375629j 0.00372599+0.000332046j -0.00332939+0.00265259j -0.000370025-8.11227e-05j -0.00685189+0.00985656j 0.00244051-0.000183226j 0.00137625+0.00160518j 1.45765e-06-0.00355192j -0.000376343+0.000298028j 0.00334316+0.00385278j 0.00415616+0.00119272j 3.70403e-05-0.00213402j -0.000283054+0.010521j 0.00684807-0.00358349j -0.00141432+0.0050691j 0.00173801-0.00464974j 0.00470719-0.00138402j -0.000351188+0.000602874j 0.00493844-0.000645333j 0.00299199+0.000272668j -0.00675325+0.00215221j -0.00528858+0.000859528j 0.00491978-0.00597571j 
-0.411844-0.161348j 0.225497+0.0923836j 0.0670155-0.0181795j -0.0280638+0.044066j -0.0603591-0.0449673j -0.00560816+0.0371544j -0.0136034-0.00889931j -0.021959+0.00103686j 0.00996878-0.0156132j -0.00491895-0.00284015j -0.0010893+0.0257248j -0.011173+0.0138295j 0.00566442-0.0179415j -0.012359+0.0277904j 0.0227929-0.00898684j -0.0119763+0.0033091j -0.00316667+0.0012505j 0.00266315-0.00563206j -0.00684502-0.00671645j -0.00708105-0.00569305j -0.00874171-0.0121506j 0.00339648+0.00407412j -0.00282301+0.000366003j -0.00637356-0.000363206j -0.000702951+0.00835202j -0.0117197-0.00182614j 0.0185378+0.011113j 0.00762952+0.00515981j 0.00630071+0.000354131j -0.00270457+0.0127964j -0.00165918+0.00787649j -0.00170215-0.0252715j 0.0310049-0.0189567j 0.0132946+0.0118587j -0.0097588+0.0274901j -0.00147217+0.00613566j -0.00404142-0.00181715j -0.00559617-0.00405899j 0.00289213-0.00411379j -0.00269823-0.000932961j -0.00111309+0.000657683j -0.00800603-0.000961922j -0.00583207-0.00577039j -0.000775301-0.00478069j -0.00511796+0.000418942j -0.0019424+0.00149939j 0.000140417-0.000650617j 0.00057203-0.000118165j 0.00487199-0.000858431j 0.000198295+0.000314131j -0.00380671-0.00298374j 0.00116576+0.00375752j -0.00862459+0.0187147j -0.00170504-0.00362617j 0.00158988-0.00614372j -0.000827881+0.00152921j 0.002034+0.0025957j 0.00686542-0.000302306j 0.00604034-0.00578768j -0.00372351-0.00206845j -0.00612312+0.00112118j 0.00221624+0.00458702j -0.00383544+0.00754345j -0.00639738+0.00718875j -0.0104875+4.86766e-05j -0.00235974+0.00488494j 0.000948532-0.00299451j -0.00814137+0.00877729j 0.00145229+0.00128848j -0.00976687+0.00127736j -0.00345967-0.0060625j -0.00212467-6.7565e-05j 0.00530423+0.00415808j -0.00299398+0.000704157j -0.00290412-0.00050792j -0.00801917+0.00709708j 0.00216808+0.00555985j 0.00687512-0.00749875j -0.00390703+0.00162627j -0.00492442+0.00786204j -0.00438633-0.00120179j 0.00630849+0.00571284j -0.00629247+0.00756793j 0.00730582-0.00487366j 0.0035107+0.0021949j -0.00135476+0.00328983j 0.00736325+0.00201079j 0.000183139-0.0137862j 0.00997648-0.00537871j -0.0083726+0.0054845j 0.00377444+0.000349281j 0.000545644-0.000202021j 0.00153882-0.0032032j -0.00193327+0.00244339j 0.000149943-0.000980229j 0.00295984-5.52611e-05j -0.000818526-0.000815299j 0.000606128+0.00227046j -0.00554406+0.00113878j -0.000992794-0.00176295j -0.000732556+0.00268052j -0.00170349+0.00228017j 0.000131748-0.00154759j 0.000387244+0.000458412j 0.0018674-0.000904783j 0.00294303-0.000690776j 0.00423471-0.00233829j -0.00239323-0.00101148j 0.00106449-0.00117927j -0.00104384+0.000151398j -0.00397014-0.00477801j -0.00331224-0.00048466j -0.00155929+0.000555823j -0.00156006-0.00160692j -0.00260352+0.00257376j -0.00392652-0.00181478j 0.00514716+0.00195294j 0.000685629+0.000185941j -0.0029928-0.00115436j -0.000199884+0.000558102j -0.00356593-0.000824614j 0.00577528+0.0116286j -0.00299636-0.00115566j 0.00238378-0.00374686j -0.00246186-0.0109839j -0.00328105+0.00297671j 0.00434935+0.00220027j -0.00415575-0.00519043j 0.00223688-0.00159867j -0.00447947-0.00457416j 0.00264045-0.00550952j 0.00375488-0.0026284j -0.00504217+0.00662048j 0.00206025-0.00318952j -0.00493568-0.00509472j 0.00152969+0.00135403j 0.015307+0.00725773j -0.0019015+0.0078333j -0.0100825-0.00475993j 0.00405816-0.0146961j 0.00119341+0.00444002j -0.00174771-0.00122874j -0.00682104-0.00717446j -0.000582045-0.00109205j 0.00102142-0.00244753j -0.00161977-0.00492393j -0.00267767-0.00367651j -0.0121757-0.00815089j 0.00760709-0.00593053j -0.00243307+0.000489835j 0.00134109+0.000496573j 0.00375138+0.00371098j -0.000203118-0.00418097j -0.00952409-0.00881618j 0.00197211-0.00804313j 0.00220777-0.00314268j -0.00148076-0.00250463j -0.0050648-0.00542176j 0.00411618-0.00432967j -0.00332235+0.00685727j -0.00421208-0.00131456j 0.00768252+0.00623522j -0.00141177+0.00804457j -0.00549445+0.00194398j -0.00229267+0.000846191j -4.16361e-05-0.000999937j 0.00722232+9.25904e-05j 0.00902593+0.00282549j -0.00102897-0.00207073j -7.41786e-05-0.00177227j -0.00141373-0.00193471j 0.000157414+0.00437724j 0.00122083+0.000764792j 0.00207431-0.00256311j 0.00131785-0.000935838j 0.00181092-0.00122671j 0.00359448+0.00346751j -0.00136466+0.000269301j 0.00278479+0.000730442j -0.00116881-0.00265242j 0.00101054+0.00160301j -0.00551614+0.000259647j -0.00214551-0.00297276j -0.0035889+0.00163538j 0.000369036-0.0016819j -4.89858e-05-0.000227516j -0.00932295-0.0056139j 0.00139207+0.00250741j 0.00285467+0.00127739j -0.00308683-0.000986429j 0.00756542+0.0079281j -0.00665959-0.00131485j -0.00467445-0.00129431j 0.00218707-0.000192485j 0.00148684+0.0039785j -2.09565e-05-0.00439552j 
