-0.034892+0.0788164j 0.0224722+0.0187163j -0.00838839+0.0803019j 0.000833715+0.00452169j 0.0130641+0.0132141j -0.000245161-0.0120243j 0.0171946+0.00810188j 0.0121741-0.0245356j -0.0103509-0.0185168j 0.00366812+0.00490794j 0.00377741-0.0021326j -0.000294224+0.00949085j 0.00142349+0.00409239j -0.00556065-0.0144151j 0.0132599-0.0208533j 0.00895136+0.00649434j -0.00333582+0.00231747j -0.0152871-0.00460742j -0.00950999-0.00950968j 0.00453482-0.00962963j -0.00618116-0.00176707j -0.0313607+0.00576881j -0.00145363-0.0280622j 0.0244647-0.0120585j 0.0023941-0.00346108j 0.00557558+0.00221056j 0.00351796+0.00021908j 0.00242728-0.00222913j -0.00213479-0.00484029j -0.00698808+0.0032467j -0.00652738-0.00409257j 0.00525488+0.00672001j 0.00106584+0.00473815j -0.00240588+0.00227121j 0.000918293-0.00360373j 0.00897568+0.00722128j 0.00793261+0.00547181j 0.000233818-0.00827095j 0.00464324+0.0131559j -0.00972017-0.00101009j 0.000314888-0.00763821j 0.000298337+0.00570112j -0.00631636-0.00770007j -0.00508973+0.00352348j -0.00187786+0.00381064j 0.00565417+0.0124025j -0.0037578-0.0112567j -0.00935691+0.000756447j -0.00655191-0.00667039j -0.00063523-0.00136665j -0.00730276-0.00210837j -0.000692934-0.00903941j -0.00533539-0.00751166j 0.00629493-0.00909202j -0.000730787-0.00849112j 0.00287884+0.00725264j -0.00571234+0.00766841j 0.00208545-0.00476295j -0.000622257+0.000248604j -0.000755019+0.000806648j 0.00211152+0.00170037j -0.00295177-0.00279083j 8.86987e-05+0.00246112j -0.000663785+0.00402301j -0.00087305+0.000613745j -0.00116935+0.00574901j -0.00246373-0.00443908j 0.00403465+0.00274534j -0.0020012+0.00212869j -0.000397106+0.00338579j -0.00233728+0.0049363j 0.00355982+0.00533697j -0.000715945-0.00431298j 0.00148193+0.00513338j -0.000837804-0.00262864j 0.00585982+0.000642586j -0.00530242-0.00327103j 0.00535397-0.00314255j 0.00262242-0.00773336j -0.000488456+0.000938052j 0.0003703-0.00297852j -0.000139676+0.00551335j -0.00276709+0.00303992j 0.0115981-0.00407583j 0.00646863+0.00354957j 0.00611072-0.00255351j 0.00228224-0.000895805j -0.00143873-0.00728095j 0.00235674+0.00175991j -0.00680437+0.00214467j 0.0069801-0.00321186j -0.00263249-0.0058031j -0.00240895-0.00106299j -0.00376614-0.00429071j -0.00802464-0.00584587j 0.00395254+0.00248535j 0.00306346+0.00450934j -0.00524228-0.000921494j -0.00396267-0.00211601j 0.00122839+0.00248588j 0.0017748+0.00107762j -0.000645654-0.00189991j 0.00308256-0.00506028j 0.00214018+0.00622578j -0.00226991-0.000326743j -0.00168283-0.000884644j 0.0044981+0.00384392j 0.00808222-0.00733962j 0.000705791+0.00701862j -0.0113533+0.00328244j -0.0011399+0.00231176j -0.00457866-0.00399895j -0.00322869-0.00130573j 0.0069739+1.36995e-05j 0.00193728+0.00184144j -0.00170612-0.00644557j -0.00406062-0.00604447j 0.00804938-0.00112113j 0.000948037-0.00295821j 2.67854e-05-0.00680682j -0.00121661-0.00517497j -0.0078219-0.000980076j -0.010431+0.00552811j -0.0028477+0.00716476j -0.00436375+0.0017213j 0.000509111+0.00524184j 0.00117102+0.000273141j 0.00231376-0.0025381j -0.000175037-0.00229155j 0.00645087+0.00507069j -0.00411269+0.00316536j -0.00578397+0.000941241j -0.00267154+0.00340121j 0.00439248+0.00261399j 0.00345811+0.00423959j -0.00405553-0.00023728j 
-0.105447-0.0454916j 0.00181509+0.00257404j -0.00877358+0.00268036j -0.00166163-6.02119e-06j 0.0198954-0.00830439j -0.0178425-0.0003447j -0.00853124-0.024072j -0.0323487-0.0225897j -0.0114705+0.0312337j 0.00538887+0.00416475j 0.00827154-0.00120588j 0.0135074+0.00508014j 0.00426601+0.00211027j -0.0208259-0.0202987j -0.00923948-0.00899555j -0.00420761-0.00865527j -0.00364189-0.00387508j 0.00409482+0.0114979j -0.00585652-0.00130964j 0.00743383+0.0156967j 0.00015406+0.0024358j 0.00472352+0.0120901j -0.0126639-0.0204492j -0.00631751-0.0190984j 0.00249537-0.00245024j 0.000639181-0.000234765j -0.00209452-0.00209804j 0.00284237+0.0050178j 0.00297484+0.00360303j -0.0070179-0.00518221j 0.000172047-0.00204711j -0.009803+0.00597193j -0.00166369-0.00898298j -0.00601354+0.00645701j -0.0110675+0.0114265j 0.0152197-0.00972969j 0.0076626+0.000702279j 0.0126794+0.00244637j 0.00276323-0.00792105j -0.0101357-0.00795101j -0.00450475+0.0113458j -0.0192093+0.00737514j -0.00885056+0.00211798j -0.0015234-0.0104581j 0.0121192-0.0110577j 0.014019-0.00855789j 0.00719378-0.00160558j -0.00643578-0.0131663j -0.00474177+0.000452713j -0.0106214+0.00275313j -0.0113775-0.00570593j -0.0189179+0.00612423j -0.00227025-0.0101168j -0.00612551+0.0118962j -0.00252246+0.00729144j -0.0117533+0.00493798j -0.0079255-0.00627187j -0.00346861+0.00886671j 0.0064136-0.009925j 0.000218529-0.00316989j -0.000232834+0.00406203j 9.71553e-05-0.00394135j -0.00269608+0.00260018j -0.00302617+0.00250732j -0.00138848+0.000344554j -0.00592231+0.00245273j 0.00159958-0.00122535j 0.000340718+0.00520153j 0.000373839-0.00156806j -0.00286697+0.00110521j -0.00482117-0.00490696j 0.00353332-0.00261233j 0.000762048+0.000400383j -0.00426173+0.00264998j 0.00623591+0.000629243j -0.000785457+0.000346986j 0.00495956-0.00351897j -0.000773295-0.000628228j -0.000346661+0.0026647j -0.000585136-0.00562931j -0.0011549+0.00308288j -0.00582279+0.00100583j -0.000971946-0.00241615j -0.000543062+0.0014886j -0.00471692+0.000626577j 0.00344775-0.000387505j 0.00559924-0.00233612j -0.000521796+0.0018117j -0.0019185-0.00231301j 0.00234128+0.00100008j 0.00237177+0.010747j 0.00122663+0.00097664j -0.00265377+0.000209882j 0.0045497-0.0013077j 0.00710729-0.00577351j -0.00196959-0.00188306j -0.00597794+0.000627648j 0.000529262-0.00962914j 0.000999454-0.00206722j 0.000393233-0.00441508j -0.000707731-0.00320217j 0.00345051+0.00474375j 0.00224934+0.000252841j -0.0091993+0.00262668j 0.000582262+0.000739987j -0.00118488+0.00238463j -0.00130503-0.00254958j -0.00317951+0.000447815j -0.00502418-0.00301544j -0.00469202-0.003489j -0.00161495-0.000470017j -0.00253162+0.00470461j -0.00405665-0.00184629j 0.00132338+0.00702239j -0.000613905+0.00247943j -0.000718653+0.00434156j 0.000187951-0.00223561j -0.00504493+0.000595334j -0.00165622+0.000756914j 0.00470412-0.00259299j 0.00217115-0.00461975j -0.000602464-0.00825921j -0.00527187-0.00491879j 0.000486859-3.45412e-06j -0.00463257-0.00422137j -0.00317634-0.000367221j -0.0042374+0.000777683j 0.00252473-0.0001924j 0.00582932-0.00249169j -0.00261117+0.00500857j -0.00253772+0.000243782j -0.00425128-0.00151359j -0.00689411+0.00192359j -0.000276714+0.00173641j -0.00409502+0.00214824j -0.00312082-0.000363814j 
0.0322017-0.0698295j 0.00972693+0.0184434j 0.000823136+0.063886j -0.00264167-0.00122188j -0.00682709-0.00332703j 0.0001796+0.0100631j -0.0216436+0.0021074j -0.0071762+0.0174083j 0.0206414+0.0107321j 0.00222716+0.00254472j 0.00303278-0.005833j 0.00771468-0.00130426j 0.000164825+0.00618205j -0.0256067+0.0120613j 0.011038-0.0122142j -0.00135798+0.0188258j -0.0102026+0.0112823j 0.00307305-0.0212118j -0.00593453-0.0124278j 0.0377047-0.0164381j 0.00465299-0.00616749j -0.00530981-0.0123753j -0.0140768-0.0141837j -0.00596859-3.64622e-05j -0.00065477+5.16008e-05j -0.00392221+0.000772405j -0.00414577-0.00100913j 0.00137494+0.00295566j 0.00421456+0.00317085j 0.0100854-0.00242014j 0.00841728+0.00453377j -0.00512561-0.00515601j 0.000285981-0.00596071j 0.00261725-0.0011672j -0.000232286-0.000370263j -0.00977338-0.00719964j -0.00735024-0.00340113j -0.000261411+0.00905319j -0.0059386-0.0120566j 0.01198+0.000701876j -0.00123971+0.00804916j -6.30215e-06-0.00760039j 0.00819564+0.00885725j 0.00722091-0.00493768j 0.00196229+1.68509e-05j -0.00783377-0.0105568j 0.00425544+0.0112554j 0.0104433-0.000555235j 0.00505512+0.00695393j 0.00195844+0.00147511j 0.00778485+0.000302621j 0.00356256+0.0106923j 0.00700461+0.0108099j -0.00566375+0.00760903j 0.00202628+0.00697983j -0.00167945-0.00583116j 0.000653938-0.00813666j -0.000629378+0.00627684j 0.00300349-0.00630687j -0.000865936-0.00311278j -0.000617386+0.00325061j 0.000141917-0.00490604j -0.0017354+0.00122584j -0.00329826-0.00124199j -0.00099045-0.00252027j -0.00296544-0.00403488j -0.00229545-0.00359704j -0.00131144+0.00701643j 0.000181023+0.00203405j -0.0021915-0.00174577j 0.00510195-0.002606j 0.00700283+0.00935378j -0.00200175-0.00502583j -0.000514772-0.00218763j -0.00198822+0.00550223j 0.003059+0.000438215j 6.19372e-05+0.00222051j 0.00593914-0.00636963j -0.000909208-0.00669196j 0.00776552-0.00142962j -0.00647087-0.00566437j -0.00152618-0.00146152j -0.00065983+0.000529292j 0.00776168-0.00553814j 0.00542722-0.00303725j 0.00599055+0.00145194j 0.00345674+0.00891877j -0.00394736-0.00768348j 0.00290435-0.000751019j -0.0057167+0.00619955j -0.00834582-0.000352378j -0.00407434-0.00252835j -0.00302997-0.0054166j -0.00269438+0.00302159j -0.000648387+0.00488388j 0.00761663-0.00192568j 0.00228624-0.00436554j 0.00818937-0.000296129j 6.76157e-05-0.00050713j 0.00725475+0.000586996j 0.00640258-0.0016825j -0.00821456+0.00317318j 0.0024073-0.002982j -0.00237623-0.00721427j -0.00409543+0.00156887j -0.00479745-0.00411054j 0.0051381+0.00247529j 0.00558125-0.0110095j 0.0076623-1.54366e-05j -0.00375447-0.00335885j -0.00126628+0.00238414j -0.0114036-0.00474058j -0.00053172-0.00556288j -0.00181344+4.00969e-05j -0.000778515+0.00306324j -0.00648133-0.0059933j -0.00327694-0.00612797j 0.00454591-0.00818488j 0.000447797-0.00509839j 0.000516086+0.00114665j 0.00348263-0.00239524j 0.00415283-0.00385504j 0.000917506-0.000439041j -0.00326768+0.00858032j 0.000953216-0.0031119j 0.0010155-0.0025757j -0.000778119-0.00616821j 0.00166823-0.00234851j 0.00304754+0.00150716j -0.00379729+0.00395411j -0.000705758+0.000421468j -0.000445778-0.00132698j -0.00296021+0.000334281j -0.00163285+0.00149246j -0.00297444+0.00119824j -0.000139526-0.00047059j 
-0.178285+0.302408j 0.145009-0.0638855j -0.0528765+0.0367786j 0.0284856+0.0353275j 0.0355089-0.0511805j -0.0235498-0.00130896j 0.000798316+0.00655214j 0.0218087-0.0200017j 0.035792-0.0395503j 0.0285786-0.000776334j 0.00707577-0.0313358j 0.00644976-0.0208193j 0.0156209-0.00357657j -0.0363401+0.00419999j -0.0324857-0.00249983j 0.00265108-0.0130174j -0.00134209+0.0083805j 0.0115549+0.00482842j -0.0145799+0.0212846j -0.00740181-0.000676286j -0.00845298-0.00775966j 0.00283982+0.00575413j 0.000204733-0.0203263j 0.000988053-0.00611348j 0.0200699+0.00142008j 0.01952+0.0221548j 0.00851915+0.0237385j 0.0204092-0.00768114j 0.0236732-0.0161511j -0.0126996+0.0190752j -0.000805702-0.00138043j 0.011202-0.0051178j 0.00173304-0.00930201j 0.00690279-0.000168919j 0.00635971+0.00456456j 0.005113-0.00298135j 0.00594831+0.00708217j -0.00602144+0.000148684j -0.0075439-0.00634657j 0.00644913+0.00375265j -0.00629398-0.00554299j -0.00456992+0.00506632j 0.000831685+0.0110285j -0.00133124+0.00157625j -0.00444603+0.017238j 0.00212234-0.00845978j 0.00548108-0.000892133j 0.00437859-0.0076835j -0.0060672-0.00532354j 0.00720762-0.00944843j -0.000433331-0.00784624j 0.00247515+0.00381159j 0.00987213-0.00028443j 0.00637452-0.00646138j 0.0110869-0.000524717j 0.00797278+0.00247475j -0.0150989-0.00731942j -0.00400891+0.00426031j 0.0221889-0.0124824j -0.00315534+0.00326224j 0.00418266+0.000444508j -0.00071706-0.00115891j -0.00458472-0.000266007j -0.00987994+0.00357465j 0.00337851+0.00497205j -0.00347343-0.00277021j 0.00121975+0.000805107j 0.000242412-0.00371551j -0.00684463-0.000937584j 0.00826982-0.000391332j 0.0135403-0.00216018j 0.00654715+0.00151842j -0.000851056-0.0102613j 0.0125825-0.00414611j -0.00534001+0.00188329j 0.00127339+0.00176103j -0.00069153+0.00612259j -0.00811372+0.00194037j -0.00635993+0.00135487j -0.00417195+0.00419954j 0.00818443+0.000592766j 0.00414367-0.002623j 0.00887008+0.00247463j -0.00414994-0.0050316j -0.00120467-0.0036888j 0.00278105+3.33684e-05j -0.00192763-0.00691639j 0.0024908+0.00589749j 0.00263704+0.00301815j 0.00363228+0.000808414j -0.00540834-0.00479063j -0.00275786-0.00295528j 0.0014444+0.00597989j 0.00142183+0.000960788j -0.00433611+0.000681392j -0.000345264+0.00315802j -0.00441559+0.00593498j -0.00250483+0.000230259j -0.00628195-0.00817139j 0.00759803+0.00445562j -0.000215116-0.000382335j 0.00380754+0.0013132j 0.000650779+0.000712498j -0.0049992-0.00269656j -0.00549358-0.00401464j 0.00285948+0.00853498j 0.00269769-0.00132374j -0.00441496-0.000591684j -0.00603367+0.000680903j 0.00085889+0.00481522j 0.0018289-0.00197702j -6.56096e-06-0.00265879j -0.00502743-0.00175182j -0.00295626+0.00432914j 0.00273711-0.000476875j -0.00318685-0.0017152j 0.000103778-0.00260588j 0.00321178+0.00229982j -0.000592442-0.0016435j 0.00174036-0.00206825j -0.00452046-0.00546517j 0.0023917-0.00030055j -0.00198414+0.000576384j -0.00206452-0.00913498j -0.00543651-0.00522528j 0.0120403+0.0117617j 0.00641329+0.00150647j 0.00622825+0.00690201j -0.00690762+0.0084535j 0.00190882-0.00198646j -0.00975584+0.000560985j 0.000316923-0.00824027j -0.0129843-0.0104719j 0.00194232-0.00165287j 0.0128201-0.00942252j 0.00892936-0.00979268j 
-0.459959-0.199584j 0.0427842+0.115589j -0.0376093-0.0437879j -0.00507014-0.0023174j 0.00905162+0.00872671j 0.0163363+0.0111952j -0.030393+0.0267645j 0.000670685-0.0198032j -0.0128728+0.0281572j 0.0172538+0.0119731j -0.00415667+0.00814534j 0.00742236+0.00613688j 0.0216846+0.0180087j -0.0038885+0.00171306j -0.00262408-0.0191169j -0.0123176-0.000675473j 0.00285408+0.022245j -0.0125008+0.0146222j 0.00189378-0.00738371j -0.00403403+0.0122628j -0.0186684-0.0210474j -0.0193918-0.0132723j -0.0205683-0.0307622j -0.00806394+0.0225769j 0.0209691+0.00804288j 0.00766545+0.00845069j 0.00235048+0.00853023j -0.00261434+0.0121505j 0.00401204+0.00749607j -0.00871978-0.0113645j 0.00923228+0.00112121j -0.000867577+0.0132188j -0.0066134-0.00446137j 0.000591042+0.00476261j -0.00572708+0.00621712j -0.00275548-0.00135198j 0.00721691+0.00554992j -0.0040183-0.00443537j -0.0147744-0.00923898j -0.0189587-0.00193302j -0.00160251-0.0119715j -0.00156567-0.00228603j 0.00574659+0.006147j 0.0104325+0.00243668j 0.00130695+0.00787517j -0.00714182+0.00227101j -0.0114592-0.0047845j -0.00712751-0.0151005j 0.00810808+0.0011209j -0.0149813+0.00205963j 0.00402127+0.00766082j 0.00237817-0.000261324j -0.00234239-0.00104829j -0.00868136-0.0153488j -0.000594494+0.00119616j 0.00620711-0.00930196j 0.0107314-0.00375607j 0.0061525+0.00518156j -0.0119241-0.0155592j 0.00453656+0.00668258j -0.0018548-0.00364524j 0.000300032+0.0042653j -0.00180532-0.00742019j -0.00791969-0.00597975j -0.000817468+0.00146687j 0.00428224-0.0120756j -0.002179+0.0102339j -0.000185976+0.00338923j 0.00153226+0.0114003j 0.00278+0.00602815j 0.00944708-0.00539939j 0.00859382-0.00438977j 0.00679542+0.0123764j 0.00724502+0.00617495j 0.00545568-0.0022236j -0.00860423-0.00485577j -0.00335638-0.00996718j -0.00410314+0.0026609j -0.00482991+0.00250791j 0.00169065-0.000595457j 0.00597167-0.00599381j 0.00347096+0.00249411j -0.00134031+0.00459402j 0.00324252+0.00159623j -0.00280535+0.000380734j -0.000653872+0.00306014j 0.000491613-0.00314001j 0.00323665+0.000965592j -0.000992917-0.000628633j -0.00130313+0.00344232j 0.0066607-0.00695451j -0.00153454+0.00865754j 0.000265113-0.0011881j -0.000260866-0.0049855j -0.00608196-0.0065489j 0.00264138+0.00276776j -0.00777717-0.00143493j 0.000478667-0.00423586j 0.000158847+0.00619582j 0.0146734-0.0121226j 0.00239718-0.000178036j 0.00358094-0.00602504j 0.00252458+0.00128621j 0.00287925-0.00767126j -0.00468515+0.000933509j 0.00424967-0.00955425j -0.00116372-0.0017996j -0.00193408+0.00184385j -0.00332896-0.00245454j 4.52842e-05+0.00415126j -0.00180629-0.00740663j -0.0049858-0.00398154j 0.00408896-0.00334818j -0.0017888+0.00201194j -0.0031706+0.00687482j -0.00442561+0.00674279j 0.00254682-0.00361709j -0.00124549-0.00418305j 0.00236374+0.00344538j -0.00237382-0.00607157j -0.00662159+0.00299319j 0.00388144-0.0078623j 0.00205451-0.000281722j -0.00927898+0.00598696j -0.00638437-0.00275888j 0.0112367-0.00317416j -0.00250432-0.00210301j 0.00870244+0.00030846j 0.0053961-0.00177347j -0.00138784-0.00848204j -0.00198535+0.00463438j -0.00292708+0.010853j -0.00930467+0.00413921j -0.00214602-0.0116643j -0.0027213-0.00418139j -0.00672552+0.0211994j 
-0.172966+0.488469j -0.0763782+0.0453287j 0.0344904-0.00441313j 0.0134649-0.0155539j -0.0233286+0.0069813j 0.0275226-0.00440443j 0.0304008+0.0166772j -0.0345906+0.00692189j 0.0125237+0.0168947j -0.00685566+0.00048613j -0.00525913-0.00656693j -0.014804+0.000340305j -0.0121653+0.0073933j 0.0024988+0.00462545j 0.00541083+0.00349651j 0.00129247-0.0205805j -0.0127418-0.00279453j -0.000704465-0.00192378j 0.0120698+0.015848j -0.0183714-0.00544708j 0.00787635-0.00898201j -0.0026043+0.00236965j 0.0148745-0.0112038j -0.0131479+0.00320347j -0.0151335+0.00389235j -0.00359968-0.00671783j 0.00160727-0.00468235j 0.00880851-0.00733981j -0.00785611+0.00310518j 0.0155634+0.00129559j 0.000454418+0.00110516j -0.000917425-0.00355836j 0.0122202+0.00313271j -0.00229197+0.00025704j 0.00389926-0.00272541j 0.00484041+0.00381444j -0.00516245-0.00163085j 0.0160342+0.00602865j 0.000723677-0.00823143j -0.0106086-0.0113514j 0.0071617-0.00331964j 0.00880226+0.00539264j -0.0066862-0.00467039j 0.00466212+0.0126663j -0.00561933-0.0103097j -0.000288929+0.00266047j 0.00490772+0.0109542j 0.00510027-0.00728929j 0.0108992+0.0167315j -0.00928414-0.00875398j 0.00102609+0.00860202j -0.00203833-0.00359015j -0.00639971+0.00345317j 0.00673047+0.0021766j -0.00735781+0.00411869j 0.00574141-0.000124023j 0.0192611+0.0245689j -0.00501526-0.00863302j -0.000107926+0.00459214j -0.00509784-0.00441696j 0.00289784+0.00184092j -0.000229101-0.00361115j 0.00451035+0.00586812j 0.000310964-2.84379e-05j 0.00122973-0.00146683j -0.00995993-0.00142571j 0.00882217-0.00667984j 0.00752573-0.00102494j 0.00101288-0.00856881j 0.00268185-0.00239735j -0.00367858+0.000383406j -0.00361177+0.0012526j -0.000399537-0.00850779j -0.00297526+0.0030529j 0.00444099+0.00183138j -0.00121732+0.00600552j -0.000344556-0.00254527j -0.0082847+0.0110745j -0.00609941+0.017925j 0.00216155-0.000575097j 0.00508644-0.00712088j 0.00721953-0.00728042j 0.00718962+0.00168865j -0.00319893+1.96058e-05j -0.00384312+0.000858842j 0.00910067+0.000532837j 0.000136621+0.00118211j -0.000853078+0.000306761j 0.00729459-0.000879223j -0.00481645+0.00488197j -0.00557117-0.00665343j 0.000776435-0.003919j 0.00305578-0.00137369j 0.00231652-0.00224866j 0.000135138-0.00204706j -0.00626138+0.0052467j 0.00469771+0.002765j -0.00958173+0.00494279j 0.00169074-0.0140358j 0.00804667-0.0119966j 0.00214747-0.00306118j -0.000826685-0.000522252j 0.00627567-0.00419154j -0.00566004-0.00429695j -0.000848224-0.0059018j -0.00357924+0.00207013j -0.000716903+0.002128j 0.00422433-0.000591236j -0.00795978+0.00344545j 0.00144553-0.00162401j -0.000857029-0.00019131j -0.00649742+0.00718449j -0.00390636+0.000101777j 0.00988929-0.00252003j -0.00521494-0.00422135j -0.0131993+0.00509709j -0.0079843+0.00200588j -0.0013431+0.00339381j 0.00469215-0.00613652j 0.00147748+0.00089785j 0.0042136-0.00103748j -0.00122641-0.00402204j -0.000108035-0.00366566j 0.00129246-6.44749e-05j -0.00594779+0.00709716j -0.00383077+0.00416108j 0.00130652-0.00186442j 0.00319294-0.000985744j -0.00275991-0.00253764j 0.000838166-0.00311879j -0.00120887+0.0055683j -0.000775528-0.000351159j 0.00621821-0.00647191j -0.000850511+0.00446716j 0.00127674-0.00660502j -0.00110199-0.00501141j 
-0.0303217+0.242546j 0.0313613+0.0063956j -0.00945689-0.00236598j -0.0223868-0.012006j -0.00198636+0.0432849j -0.0376933+0.0145739j -0.032264+0.00354831j 0.0229857+0.0280963j -0.0438213+0.012961j -0.0114101-0.0122158j -0.00898597+0.0209887j -0.0238023+0.00064218j -0.0295126-0.016609j -0.00966928-0.0131166j 0.000345151+0.0175683j -0.0147084+0.0129971j -0.00992732-0.0285548j -0.0141439-0.00353737j 0.0304685+0.0138349j -0.0207776-0.0297496j -0.00449691+0.0147239j -0.00367763+0.00472244j -0.0244061+0.00918465j -0.00779916-0.0166871j 0.00137745-0.00399823j 0.0053885-0.00156313j 0.00905004+0.00212915j 0.00541948-0.0012272j -0.000668853-0.00574486j -0.00180212+0.0093683j -0.000707535+0.00439332j 0.00463144-0.0011391j 0.000823364+0.00615795j 0.00234316-0.000484332j 0.00184027+0.00406717j 0.0010549+0.00132429j 0.00402333+0.00352047j -0.00226185+0.00169505j -0.000637644-0.00603915j -0.000444447-0.00200511j 0.00214105-0.00512362j -0.00344248+0.00322352j -0.00270629+0.00289433j 0.000597136+0.00315523j -0.00613826+0.00420737j 0.000577995-0.00269488j 3.47066e-05+0.00302534j 0.0034539-0.00677156j 0.000250744+0.000394851j 0.00447309-0.00389089j 0.000138697+0.00233347j -0.0014178+0.000570561j 0.00436649-0.00445938j 0.000317199-0.00420068j 0.00134753+0.00190676j 0.00132322-0.00468403j -0.00390791+0.00268226j -0.0018829+0.00126676j 0.00751067-0.0056833j -0.00238284+0.00172684j 0.00236937-0.00118063j -0.00174434+0.00043448j 0.00156473+0.00199294j 0.00185988+0.000830625j 0.0013194+0.00022125j -0.00451126+0.00243923j 0.00266815-0.0026803j 0.00212887-0.00239067j -0.00332021-0.00398262j 0.0027224-3.2499e-07j 0.00229817+0.000422942j 0.00197278-0.00140466j -0.00491485-0.00641384j 0.000340501-0.00248233j 0.000901787-9.85528e-05j 0.00174711+0.00366447j 0.00295904+0.00155048j -0.00478405+0.000653456j -0.00453126+0.00203345j 0.0011907+0.000407645j 0.00308621-0.00171058j 0.00491306-0.00270058j 0.00364802+0.000461907j -0.00157372-0.00194423j -0.00407443+0.000158569j 0.00250977+0.000100975j -0.00116322-0.000196986j 0.00030355+0.000916465j 0.00423366+0.00183799j -0.00111059+0.000610711j -0.00330187-0.00180835j -0.00165514-0.00313775j 0.00301226+0.00215088j 0.00135695+0.00131877j 0.000142612+0.00163253j -0.00308294+0.000513129j 0.000406786+0.00447244j -0.002829-0.000156071j -0.00293306-0.00578749j 0.00487135+0.00155313j 7.54491e-05+0.000284186j 0.00198529+0.000723339j 0.00267049-0.00015662j -0.00306445-0.000210762j -0.00242352-0.00214572j 0.000400632+0.00427753j 0.000430824+0.000663097j 0.00120185+0.000893099j -0.00286908+2.38403e-05j -0.000269685-0.000707975j -0.000785807+0.000598016j -0.000795846+0.000492864j -0.00340181-0.000245902j 0.00192136+0.0030667j 0.000160608-0.00220026j -0.00537862-0.00397599j -0.00216305-0.000271876j -0.000215358+0.00324892j 0.000313536-0.000867299j 0.00176725+0.0017131j 0.00085774-0.000441172j 0.000613689+0.00121062j 0.00087586-0.000815256j -0.000776897-0.00276851j -0.00285245+0.00267671j 0.00206284+0.0041671j 0.00114849-0.0038795j 0.00248554+0.00284075j -0.00184553+0.000771936j -0.000236515+0.000745965j -0.00284852-0.000697683j 0.00149223-0.00208562j -0.00144959-0.000263025j -0.00118874+0.00114772j -0.000945912-0.000194047j -0.00117123-0.00407789j 
