0.0456289+0.0678703j -0.0100112+0.0169932j -0.120445-0.121752j 0.0708606+0.0957288j 0.131341+0.0735267j -0.011763+0.136023j -0.03821-0.00534015j -0.103449-0.11459j -0.00196962+0.00994008j -0.0117358-0.0115978j -0.0024389-0.00832632j -0.00140205+0.00171993j 0.0152611+0.0104003j -0.0128315-0.0393391j 0.00330073-0.0231751j -0.024134-0.00207493j 0.00738843+0.0118781j 0.0115327+0.00619848j 0.0100867+0.0145618j 0.00883946+0.00109026j -0.0053651-0.0153219j 0.00455855+0.0144394j 0.00169649+0.00526251j 0.000481063+0.0018216j 0.000933462+0.00251027j 0.00228228+0.000503852j 0.00469217+0.00568548j -0.00333046+0.00213144j -0.00592033+0.00181856j 0.003137-0.00368905j -0.00279895+0.00318542j -0.00695016+0.00994599j -0.00119572-0.00229663j 0.0150325+0.0148839j -0.00334217+6.25963e-05j 0.00292543-0.0110354j -0.0177942-0.0246426j -0.000600414+0.00124892j 0.00279881-0.00380563j -0.000654153-0.00678836j -0.000685341-0.00279531j 0.00112254-0.00537958j 0.00235412+0.00286074j -0.0014577-0.00333605j -0.00226482-0.00057105j -0.00477032-0.00696286j 0.000436499-0.000786389j 0.00130766+0.000652709j -0.00092704-0.000414528j 4.41356e-05+0.00175453j -1.89757e-05-0.000696784j 0.00212758+0.00117762j -0.00691077-0.0057075j -0.00208747+0.000457421j 3.22382e-05+0.00113772j -0.000792793+8.86011e-05j -0.00119645-9.435e-06j 0.000189404-0.00207882j 0.000492812+0.00738036j -0.00136519+0.00184394j 0.00149956+0.00190997j 0.00543224+0.00201628j 0.00144395-0.000987829j 0.00332655+0.00159808j -0.00353381-0.0040374j -0.00244089-0.00316625j -0.00274521-0.00121903j 0.0062851+0.00905272j 0.00247141+0.000473335j 0.00151181-0.00202181j -0.00138775+0.00733423j -0.00335838+0.00290141j -0.00597556-1.55876e-05j 0.000936527+0.00373301j -0.00247295-0.000994858j -0.00324234-0.00819214j 0.00510418+0.0136484j -0.00371977-0.00672373j 0.00463206+0.0122737j 0.00516656+0.000922653j -0.00135387+0.00774478j -0.00235767-0.0025929j 0.00204885+0.00492794j 0.00367087+0.00240495j -0.00302937+0.0051485j 0.000184579+0.00347197j -0.000525992+0.00283387j -0.00102563-9.18092e-05j 0.00126424-0.00262635j -0.000328887+0.0012835j 0.00453435+0.00167345j -0.00128186-0.000909013j -0.00144141+1.96859e-05j -0.000286227+0.00166577j 0.000865494+0.00434137j 0.00125014-0.00239633j -0.00076979+0.00140863j -0.00055108+0.0015751j -1.22339e-05+0.000530086j -0.00300524-0.00120377j -0.00144735-0.00269625j -0.00064279-0.0024706j -0.00350678+0.00262275j -0.000601736+4.89143e-05j 0.00124443-0.00259983j -0.000300726-0.000624486j -0.00152851-0.00237349j 0.000191563+0.000140597j -0.000502375-0.000354966j -0.00330322-0.00543761j 0.000983887+0.00132834j -0.000417066+0.00170852j 0.0032625+0.00417949j 0.00376144+0.00452674j 0.00251337+0.000968959j 0.00153891+0.00350061j 0.00389376+0.00596884j 0.00216399+0.00274359j -0.00492121-0.00223624j -0.00027842-0.000213651j 0.000433707+0.00158244j 0.00471912+0.000459959j 0.00966226+0.00427574j -0.00723184-0.0110458j 0.000261464+0.00422933j -0.0016147-0.00692681j 0.00485132+0.00346741j -0.00336144-0.0125145j -0.00218082-0.00655869j 0.00190249-0.00107119j -0.00825789-0.00524587j -0.00301659-0.012324j 0.00986984+0.0136618j 0.00063578+0.00708296j 0.00996606+0.00838473j 0.00583724+0.022492j 
-0.0606623+0.0489966j -0.0134431-0.00666557j 0.102691-0.122013j -0.0776156+0.0794824j -0.0524955+0.127958j -0.110627+0.0195187j 0.00325344-0.0301957j 0.0829059-0.114674j -0.0138537+0.00311022j 0.00420552-0.013368j 0.0122395-0.000827184j -0.00324161-0.002878j -0.00493558+0.0124521j 0.0450039-0.0143569j 0.0220205-0.000114147j 0.00190582-0.0216257j -0.013781+0.00814486j -0.00677603+0.00970024j -0.0123272+0.00975248j 0.00171159+0.00844935j 0.0125227-0.00813725j -0.0166848+0.00449303j -0.00618309+0.00288479j -0.0028534-0.000902568j -0.00247858+0.00142878j 0.00104802+0.00300047j -0.00522735+0.00518845j -0.0037078-0.00191986j -0.00417776-0.00379077j 0.00447872+0.00295101j 0.000312319-0.000423437j -0.0104333-0.00657295j 0.00435542-0.000159254j -0.0124636+0.0151009j 0.00109148-0.00311375j 0.0115297+0.00205333j 0.022364-0.0162021j -0.00103468+0.000247674j 0.00227193-0.000284545j 0.00777728-0.00139818j 0.00454344+0.000498963j 0.00542734-0.000335526j -0.00152093+0.00357245j 0.00331637-0.0014573j 0.000650294-0.0020695j 0.00562953-0.00432139j -0.000245869-8.4887e-05j -0.00168928+0.000857959j 0.00107082-0.000409679j -0.00248019-0.000835289j 0.00185648+0.000640807j -0.000571753+0.000755483j 0.00745997-0.00530814j -0.00099276-0.000487691j -0.00115875+0.000609309j -0.00103403-0.000402234j 0.000392672-0.00181034j 0.00300391-5.53075e-05j -0.00694912+0.00256761j -0.00136378+0.00145183j -0.00253905+0.00119471j -0.00185918+0.00513403j 0.00189316-0.000731374j -0.00282215+0.00185262j 0.00501587-0.00321983j 0.00329998-0.00369788j 0.000292622-0.00319637j -0.0112795+0.00439558j -0.00184026+0.00199606j 0.0030539+0.000576797j -0.00711661-0.00150271j -0.00206-0.00147875j 0.000626939-0.00461354j -0.00410156+0.00151539j 0.00110021-0.00217035j 0.00798998-0.00331267j -0.0118732+0.00448665j 0.00860289-0.00262556j -0.0103635+0.00322772j 0.00376604+0.00518013j -0.00665881+0.00105288j 0.00259777-0.00335244j -0.0032016+0.00312896j -0.00117509+0.0021204j -0.00422458-0.00194924j -0.0042508+0.000284072j -0.00155933+0.000421985j -0.000401374-0.00037905j 0.00232364+0.00132324j -0.000607022-0.000388301j -0.00104188+0.0036172j -0.000478572-0.00163667j 0.0005446-0.000855695j -0.00222475-0.000308178j -7.50183e-05-0.00381198j 0.00236323-0.00205977j 0.00119936-0.000348888j -0.00366933-0.000914413j -0.000827825+0.000902003j 0.000888024-0.00272174j 0.00369724+0.000639982j 0.00257711-0.00157527j -6.78692e-06+0.000976787j 0.000284117-0.000248567j 0.00299529+0.00089762j 0.000476452-0.0015856j 0.00183102-0.00359065j 0.000292634-9.57358e-05j 0.00325089+0.00130732j 0.00192746-0.00232707j -0.000651817+0.00162726j -0.00408504+0.00112777j -0.00652819+0.00550131j -0.00441401+0.00183344j -0.00048002+0.00323164j 0.000470056+0.00122596j -0.00296516-0.000155196j -0.00214419+0.0028618j 0.00509339-0.00117094j -0.00155042+0.00198864j -0.000713336-0.000522785j 0.00207256+0.00152228j -0.00691636+0.00659768j 0.00799386-0.00819175j -0.00174675+0.00104195j 0.00838071-0.00250387j -0.00191545+0.00229567j 0.00872974-0.00563319j 0.00624994+0.00186946j -0.000999701+0.00326707j 0.00278081-0.00719983j 0.0121315-0.00370671j -0.013328+0.00784631j -0.00697963+0.00318041j -0.00719503+0.0082145j -0.0224354+0.00556549j 
0.0295838+0.0218132j 0.0179408-0.0219647j 0.0288062+0.0463668j 0.0908155+0.0413531j 0.0413354+0.104286j 0.148835-0.121514j 0.000945507-0.0656083j -0.0968949-0.00184214j 0.0135948-0.0138111j -0.0232975+0.0147559j 0.00766503-0.0210056j -0.0118623+0.0107067j -0.0253946-0.0116773j -0.025341-0.0315356j -0.0263807+0.00537462j 0.0048106-0.0230355j 0.00942249+0.0117506j 0.000124957+0.00834439j 0.00857546+0.0121038j -0.00070824-0.00974712j -0.0126271+0.00520652j 0.00715528+0.013468j 0.00407993-0.00469877j 0.00473345-0.00413547j -0.00303783-0.00154415j -0.00740565-0.00334337j -0.0020518+4.56953e-05j 0.00859511-0.00459696j -0.00747243+0.00361305j -0.0135141+0.00876664j -0.00104748-0.00448015j 0.00748269-0.00114681j -0.00229798-0.00423869j -0.00152072+0.00689281j 0.0107517+0.0021791j -0.00799138+0.00929381j -0.0125991-0.0066818j 0.00640935+0.00122147j 0.00295437+0.00495374j -0.00925383+0.00468143j -0.00332775+0.0074384j -0.00313177-0.000277746j -0.00118851+0.0032392j -0.00504234-0.00174031j 0.00385991-0.00135485j -0.00521574-0.00261658j -0.00264771-0.000112557j -0.00160553+0.00276428j -0.00524022-0.00186686j 0.00439928+0.00094865j -0.00309809-0.000505732j 0.00691054+0.000506361j -0.00546475-0.00324446j -0.00627929-0.000719942j -0.00172629-0.00186695j 0.000963837-0.000904947j 0.000647338+0.000128006j -0.00590623+0.0045519j -0.00184409+0.00312711j -0.00786259+0.00647484j -0.000179939-0.00371826j -0.00205995-0.000357093j 0.0020574+0.00426421j 0.00187991-0.006061j 0.000420062-0.00363261j 0.00169014-0.00135164j 0.00371747-0.00501535j 0.00662461+0.00152116j -0.0029564+0.00167582j -0.000939479+0.00392457j 0.0104382-0.00401463j 0.00108449-0.00495653j 0.00384871-0.00762983j 0.00188896-0.00137772j -0.00237635-0.0022192j 0.00323306-0.00296978j 0.00318602-0.0005613j -0.000995448-0.00219992j 0.0103911+0.00404925j -0.0020219+0.0028165j -0.00223435+0.00154703j 0.00602551+0.000286321j 0.000577527+0.00418973j 0.00316819+0.00389338j 0.00416287-0.00326999j 0.00555975-0.000129438j -0.00122317-0.00159382j -0.000959477-0.00174649j -0.0021426+0.00225268j -0.000838457-0.000765053j -6.80564e-05-0.000635992j 0.00144114+0.00229301j -0.00396354+0.00014275j 0.00344528-0.00215406j 0.00501139-0.000517062j 0.00326786-0.000423213j -0.00374019-0.00117924j 0.00304698-0.00173332j -0.00406598+0.00144069j -0.000831922+0.000888199j -0.00306037-0.00445612j 0.00202379+0.000377176j -0.00219344+0.00263266j 0.00202383+0.00052379j -0.00144781-0.00129189j 0.00045035+0.00160613j 0.00337381-0.00405452j 0.00137811+0.000661806j -0.00564051+0.00753073j -0.000105829-0.00521545j 0.00212986+0.00264911j 0.00406937-0.00361521j 0.00649933-0.00481091j 0.00766796+0.00162113j 0.00333931+0.0010718j 0.000224653+0.0117373j 0.0133174+0.00630899j -0.00235527+0.0096549j -0.00443905+0.000469157j -0.00435451+0.00257828j 0.00606059+0.000906626j -0.000978131+0.00338273j 0.00422305+0.00550907j 0.00148711-0.00241608j 0.000253457+0.00234764j -0.00415895-0.00236355j 7.20156e-05+0.00375441j -0.00397579-0.00606094j -0.0165325-0.00190582j 0.00330849-0.00613317j 0.00467288-0.00509692j -0.0142432+0.00991298j -0.00150724+0.0115003j -0.000998283+0.000820071j -0.0013784+0.00702207j 0.0123331+0.0110907j 
-0.0351309+0.0244257j 0.0207677+0.0161933j -0.00938281+0.0330104j -0.0673526+0.0839525j -0.156898+0.0354448j 0.123453+0.135761j 0.0888932+0.00278467j 0.0461056-0.0863907j 0.0227499+0.013922j -0.0068504-0.022601j 0.0152708+0.00441679j -0.00758412-0.0115166j 0.00921644-0.0238014j 0.0229552-0.0255583j -0.0086617-0.022618j 0.0267427+0.00132259j -0.00948805+0.00791604j -0.00852744+0.00323887j -0.0169921+0.0100059j 0.0023507-0.00427507j -0.00307863-0.00844394j -0.00899154+0.00634595j 0.00347977+0.0032403j 0.00606539+0.00260911j 0.00148473-0.00632119j 0.00308564-0.00448073j -0.00317022-0.00400095j 0.00340335+0.0106954j -0.00127486-0.00631859j -0.00595684-0.0125996j 0.00401854+0.000618686j 0.00140093+0.00573224j 0.00446202+0.000697488j -0.0129056+0.000190142j 0.000234818+0.0124355j -0.00627277-0.00881991j 0.0134208-0.0131515j -0.00468768+0.00640628j -0.00608711+0.00106705j -0.00211202-0.00852472j -0.00355685-0.00577674j 0.00103217-0.000582994j -0.00129724+0.00261085j -0.000195069-0.00445482j 0.00517267+0.00615843j 0.00339049-0.000870396j -0.00163086+9.11492e-05j -0.00165689-0.00134757j 0.00145206-0.00833111j -0.00570746+0.00443696j 0.00311455-0.00517309j 0.000815679-0.000237119j 0.00628012-0.00802655j -0.0022558-0.00149149j -0.000236216-0.00150468j -0.000624098+0.000770469j -0.000316034-0.00496722j -0.00503301-0.00670975j 0.000765555+0.00211381j -0.0010206-0.00102398j -0.0031734-0.00234059j -0.00202616-0.00244594j -0.00357539-0.00565499j -0.00597354+0.00244918j 0.00592826-0.00175696j 0.00359619+0.00126174j 0.00359472+0.00655287j -0.00742487+0.00494307j -0.00532101+0.0016067j -0.00210257-0.000786925j 0.00339627+0.0119828j 0.00332647+0.00372683j 0.00985825+0.00289111j -0.00287753+0.00352006j 0.00403746+0.000142229j 0.00209653+0.00120041j -0.00119592+0.00173186j 0.00414912-0.00397592j -0.00349929+0.0046586j 0.00137012-0.00378802j -0.000369823+0.00120592j -0.000950396+0.00294847j -0.00104434+0.00314848j -0.00176252-0.000377832j 0.00317877+0.00573872j -0.00220126+0.00750924j 0.00472909-0.00191474j -0.000771461-0.000396408j -0.00199467-0.00149427j 0.00314254-0.000478732j -0.00277447-0.00279983j -0.000460489-0.000599141j 0.00181636+0.000153006j -0.000282163+0.00305368j 0.00395394-0.00371086j 0.000571554-0.00697247j 0.0018394-0.0001837j 0.000438167-0.00214707j -0.00191772+0.000487034j 0.00248787-0.00215379j 0.00302306-0.00177439j 0.000800575-0.00310122j 0.00665631+0.0063016j 0.00110261+0.00194347j -0.00180393-0.00298031j -0.0012837-0.000106912j 0.00205474-0.00054879j -0.000844269+0.00478182j 0.000463984-0.000509533j -0.000467427-0.00465736j -0.000796901+0.00472038j -0.00659558+7.57581e-05j -0.00237961-0.00346584j 0.00460179+0.00141301j 0.00253616+0.00323388j 0.00802023+0.00107133j 0.00848166-0.00569724j -0.00381156+0.00307001j 0.00409711+0.00514223j -0.0038778+0.00258563j 0.000677262+0.00481042j -0.00153557-0.00457952j -0.00832777-0.00879987j 0.00401529-0.0059543j 0.00729081+0.00594206j 0.00558945-0.00360908j 0.00133359+0.00179925j -0.00386146-0.0141667j -0.0121085+0.00131234j -0.000566657-0.0116889j 0.00429306+0.00135179j 0.000657686-0.0151011j -0.00698132+0.0041634j 0.00570156-2.81922e-05j -0.0112813+0.00471498j -0.00596472+0.0140373j 
-0.0141343-0.00223364j 0.00978744+0.00757508j 0.00473333-0.109493j -0.0374925-0.0319469j -0.0890792-0.0452947j 0.0337734+0.01203j 0.0318607+0.0158698j 0.0534414+0.00175509j 0.0098345-0.00953555j -0.00746891-0.00736216j 0.00296442-0.0112639j 0.0155689+0.0129871j -0.00784774+0.0143913j -0.000691732+0.0124747j -0.0118207-0.00759055j 0.0140987-0.00552696j 0.00339961-0.0116125j -0.00634175+0.00367768j -0.000721359+0.00196091j -0.000260515-0.000424528j -0.00660078+0.00280508j 0.00786235-0.000232339j 0.00290457-0.00809493j 0.0140755+0.00258393j -0.010681-0.00242987j -0.00887924+0.00949063j 0.00278731-0.0118995j -0.0108289-0.0133356j 0.00197514-0.00393837j 0.00189813+0.00911088j -0.00764256+0.00868759j 0.00603696-0.00473045j -0.000633601+0.0108617j -0.0103916+0.000415695j 0.0060588+0.00855038j -0.00324631+0.00223849j 0.00393043-0.00125864j -0.00882833+0.000532993j 0.00265919-0.00670798j -0.00260544-0.000970796j 0.00358335+0.00203473j -0.00295031+0.00624967j 0.00293222+0.00903251j -0.00652782-0.00281056j -8.4299e-05+0.00153287j -0.00619874+0.00612073j -0.00221608+0.00106124j -0.000520946-0.00162266j -0.00603648+0.000888722j -0.00376983-0.00425085j 0.00184619+0.00426891j 0.00327468+0.00377231j 0.00202206+0.00545216j -0.00670395-0.00328152j 0.00528497-0.00297041j -0.00278679+0.00251761j 0.00489612-0.00643315j -0.00356897-0.00184762j -0.00580095-0.000437235j -0.0125849+0.00774984j -0.00332738-0.00618641j 0.000172649+0.00147909j 0.00851726-0.00323875j 0.000572117-0.00947632j 0.00477669+0.00591019j -0.000209697-0.0014809j -0.00242025-0.00394407j -0.00429835-0.00554461j -0.00641403-0.00980533j -0.00153819-0.00166679j -0.00115142-0.00185733j -0.00414293-0.00232885j -0.00210871+0.00795864j 0.00487591-0.00448901j -2.14464e-05+0.000166489j 0.00345633+0.00400749j -0.00270529+0.00195915j 0.0041585+0.00550417j 0.00380878-0.000632257j 0.00542263+0.000621498j -0.00442512+0.000453281j 0.00286932-0.00033508j -0.000769203+6.73505e-05j 0.000639448+0.00302107j 0.00132828-0.00203174j 0.00533485-0.00149257j -0.000556947+0.000335003j 0.00187768-0.00371112j 0.00101849+0.00508362j -0.00180025+0.00444249j 0.0053376+3.53784e-05j -0.000178735+0.00220848j -0.00155359-0.000378003j 0.00189085-0.00375646j 0.00142397-0.00633387j -0.000568248-0.000236859j 0.00102816-0.00380432j 0.00518148+0.00103648j -0.00565164+0.00198122j -0.00229771+0.00289804j -0.00124786+0.00381699j 0.00239834+0.00285622j 0.00877976+0.0022757j 0.00390633-0.000178329j -0.00131771-0.00101287j 4.48066e-05-0.00243812j 0.00500892-0.00242647j -0.00115749-0.00535233j -0.00242618+0.00795189j 0.00239186-0.00127616j 0.00047231+0.00300087j 0.00542169-0.00202756j 0.00376294+0.00444481j -0.000687201+0.00181058j 0.00206217+0.000304569j 0.000242566+0.00322574j 0.0034908-0.00170888j -1.33271e-05+0.00114721j 0.00648717+0.000910515j -0.0059227+0.00669959j 0.00163581+0.000915123j -0.00283517+0.00387095j -0.00317397+0.000674367j 0.0111827+0.00494806j -0.00663204-0.000194476j 0.00634793-0.00536815j -0.00350399-0.00218417j 0.0050128-0.00237362j 1.80049e-05-0.0109822j 0.0047847+0.00492039j 0.00212964+0.00303425j -0.00527448+0.00919903j -0.0120572-0.00405407j -0.00875159+0.0049729j -0.00256898-0.00582876j -0.00345575-0.00232608j 
-0.00769216-0.00548006j -0.00756408+0.0233434j 0.173882-0.0149324j 0.03633-0.0265459j 0.0110497-0.138107j 0.0410944+0.178026j 0.0170725+0.0854862j -0.008349+0.0142149j 0.0245357+0.0480948j 0.0178112-0.00218564j 0.00662452+0.0134726j -0.0129139+0.00448151j -0.00580543-0.00754263j -0.00863992-0.00471643j 0.000259505-0.0177738j -0.00361931+0.030755j 0.0119505+0.0034523j -0.00319667+0.000117577j -0.0105709-0.00914982j -0.00659897-0.00353558j -0.0118132-0.014449j 0.00447882+0.00264676j -0.00842848+0.00691948j -0.00578205+0.00780506j 0.00433005-0.0140849j -0.0013915+0.00217238j 0.0120894-0.0131718j 0.00670032+0.00128466j -0.000628526+0.00506396j 0.00484409-0.00261155j -0.00269443-0.00209315j -0.00403812+0.00503478j -0.0115118+0.00426381j -0.00282068-0.00663301j 0.0002934+0.00569657j 0.00441721-0.00915159j 0.0030356+0.00361991j 0.00307511+0.0013824j -0.00288379-0.000563488j -0.00462933-0.00781139j -0.00155999-0.00396741j -0.00318917-0.00616578j -0.00616271+0.00101322j -0.00166563-0.0053568j 0.0058891+0.00353099j 0.000392716-0.00350633j -0.000783488-0.00265493j 0.00424159-0.00304951j 0.00194637-0.00664631j -0.0023988+0.00495943j -0.00327204-0.00859532j 0.000868206-0.00589935j -0.00202959+0.000838031j -0.00143351-0.000651239j -0.00214719+0.00532142j -0.00414309-0.00194888j -0.00137975-0.00375104j -0.0030391-0.000634056j 0.002989+0.00195287j 0.00535188-0.0057005j -0.00290743-0.00330146j 0.00153723-0.00389826j -0.00323105-0.0014378j 0.000367225-0.0097005j -0.000408592+0.00113157j 0.00319076+0.00488546j 0.00103782+0.00290248j 0.00276093-0.00261121j 0.0029636-0.00645787j 0.00284938-0.00381519j 3.91311e-05+0.00638921j 0.000453973+0.000861596j -0.00246476+0.00364523j -0.00327737+0.00130223j -0.00503419+0.00386387j 0.00103129-0.000689539j -0.00637489-0.00395789j -0.00307877-0.0024304j 0.00209816+0.00485981j -0.00224549-0.00293165j -0.00467216+0.00116875j 0.00347351+0.000825135j 0.000233722+0.00285944j -0.000966346-0.00346402j -0.00343878+0.00633077j -0.00167044+0.00452381j 2.14322e-05-0.00114957j -0.000413567-0.00320514j -0.00135389+0.00263112j -0.00290949+0.000472305j 0.00215663-0.00412132j 0.00208367+0.00252488j -0.00117717+0.00122837j 0.000181902-0.00198705j -0.00949734-0.00476561j 0.00199765-0.00613638j -0.00315295+0.00211061j -0.000866041+0.00261668j -0.004145+0.000774181j 0.00030613-0.0021608j -0.00346454-0.00390402j 0.00078069-0.00131868j 0.00983933-0.00556227j 0.00244503+0.00174513j -0.00473983-0.00768552j -0.000416166+0.00330409j -0.0025585-0.00354948j 0.00337344-0.00203847j -0.00124907-0.00229654j -0.00399674+0.00605691j 0.00108121+0.00309218j 0.00272007+0.00095548j -0.0023708+0.00461764j -0.00592763+0.000491201j -5.98427e-05-0.00267439j 0.00506173-0.00470096j -0.00549906-0.00276081j 0.0114446-0.00274609j 0.00204691-0.00326066j 0.00130836+0.00216174j 0.00101846+0.000885578j -0.00156265-0.00162435j 0.00453711-0.0114115j 0.00316752+0.00989823j 0.00416635-0.00130221j -0.00104422-0.00459622j 0.000376833-0.00166423j 0.00199127+0.00145267j 0.000956002-0.0118276j -0.00266321-0.0101743j 0.00385699+0.00807732j 0.000108493+0.00141613j 0.000833853+0.00328022j -0.00281272+0.00140888j 0.0022982-0.00557146j 0.00236203+0.00927462j 
-0.0124523-0.00869771j -0.0150627-0.00571024j 0.0572939+0.168951j -0.00498346+0.0337668j 0.0710927-0.011634j -0.157597+0.0591378j -0.0559306+0.0306318j 0.0370085-0.00765203j -0.0405005+0.0259837j -0.00797763+0.0177005j -0.0143773-0.00410901j 0.00627914-0.0102224j 0.00311329+0.00198405j -0.00121746-0.00826487j 0.0102648-0.00399388j -0.0159506-0.0107924j -0.00369538+0.011828j -0.00498202+0.00067452j 0.00378601-0.00850118j 0.000591275-0.00566895j 0.0108902-0.012368j 0.000377666+0.00624662j -0.00325021-0.00895639j 0.00239451-0.000555406j 0.0130745+0.00192438j -0.0080177+0.00114262j 0.0156907+0.0051305j -0.00511283+0.00478534j -0.00825108-0.00772814j -0.0013157+0.00856919j -0.00517916-0.000944399j -9.99293e-05-0.00519645j -0.00260984-0.00744183j -0.00311734-0.00574905j -0.00251856+0.0097335j 0.0068936+0.00818298j -0.000938461+0.000517755j -0.00766052+0.00123783j 0.00616502-0.00373023j 0.00383659-0.00434445j 0.0025393+0.00398265j 0.00323664-0.00270787j 0.00191238-0.00311669j 0.00461768-0.00442055j -0.0047519+0.0007695j -8.97213e-05-0.00310345j 0.00138754-0.00082152j 0.000623488+0.00311465j 0.00386698+0.000267187j 0.00248729-0.00277058j 0.000989805-0.00148451j 0.00699804+0.00155299j -0.00185941+0.00139952j -0.00216457-0.00533331j -0.00198655-0.00364135j -0.00453119+0.000436148j -0.000224311+0.00323187j 0.00958552+0.00027014j 0.000675148+0.000865955j -0.00105451+0.00160361j 0.00478211-0.00448081j 0.00537711-0.00341566j 0.00510639+0.00230278j 0.00734223+0.000600567j -0.00405887+0.00100411j 0.000232703-0.000437244j -0.00451758-0.00217382j -0.00343752-0.00138314j 0.000204289+1.13126e-05j 0.00663944+0.003961j -0.00291919-0.00321517j -0.0055075-0.00167052j -0.00228275-0.00205831j 0.00201131-0.000490065j -0.000348709-0.00436618j 0.00063758+0.00873788j -0.0032883-0.00662506j -0.00168352+0.00284398j 0.000318381-0.00382123j 0.0040186-0.00424654j -0.00249964-0.00305822j 0.000932815+0.00368272j -0.00234501-0.00220721j 0.00565887+0.00485038j -0.000652599+0.000571592j 2.14733e-06+0.00629411j -0.00266826+0.00051342j -0.00203639-0.00532509j 0.0038937-0.000300675j 0.000531455-0.00472663j 0.0074959+0.000835851j -0.00433724+0.000600979j 0.00394918-0.000861679j -0.00239214+0.000229243j -0.00335855+0.00031725j -0.00176406-0.00346909j 0.0027951+2.17464e-06j 0.00519611-0.00300265j -0.000306476-0.00147472j -0.00190344+0.00144118j -0.00262834-0.00244163j 0.00289948+0.000465502j -0.00355693-0.00753407j 0.001846-0.00317939j -0.00250968+0.000199617j 0.000461157-0.000188531j -0.00422257-0.00246222j -0.00444879-0.00213676j 0.00353776+0.000140286j 8.58166e-05+0.00471875j -0.00220391-0.00405009j -0.000580239-0.00268077j 0.00249141+0.00206025j -0.00948853+0.0113328j -0.00106899+0.00360763j -0.00158815-0.00215645j -0.00493944+0.00551556j 0.00634514+0.00137892j -0.000495061+2.68766e-05j 0.00212988-0.00207555j -0.000230254+0.00450924j 0.0136259-0.00239439j -0.00074606-0.00559152j 0.00219153+0.00153302j -0.00914876+0.00499471j -0.000697495-0.00619775j -0.00523004-0.00779951j 0.00753925+0.00206695j 0.00434242+0.000280545j -0.00325635-0.00217112j -0.00536475+0.00204217j 0.0100138+0.00522503j 0.000394514-0.00408499j -0.00848844-0.00398352j 0.00441739+0.00271131j -0.00632448-0.000811694j 
