0.238228-0.256152j -0.145778+0.0498902j 0.0508226+0.0207971j 0.0181481-0.053186j 0.0335851-0.0302177j -0.00691125+0.0207877j 0.029491-0.0185835j 0.00278995+0.0223569j -0.021237-0.013355j 0.0113799-0.000801804j 0.0169497-0.0206022j 0.009659-0.0106865j -0.00656235-0.00852317j -0.00683709+0.0250645j -0.00107344-0.0127167j 0.0100509-0.00897893j 0.028636+0.00367573j -0.0179271+0.00732821j -0.0208071+0.00120557j 0.0241558+0.010537j -0.0030404-0.0101617j -0.0151681-0.00718776j 0.0207272+0.0109174j -0.00956144-0.0107805j -0.00327156+0.000160149j 0.00471016-0.0089318j 0.00257265-0.00616295j -0.000556387+0.0202934j -0.00404873-0.00581268j -0.00506518-0.000709394j -0.00459468-0.00145044j -0.00685308+0.00969577j -0.00275195-0.00247604j 0.015084+0.0042708j 0.00134681-0.00322265j 0.00229637+0.0184096j -0.00629134-0.00952196j 0.0161657+0.0226537j 0.0328782-0.0156289j 0.00902229-0.00897126j 0.00208659-0.00010634j 0.00229962-0.00291311j 0.0245925+0.0140437j 0.000198521+0.00895364j 0.00447094-0.000211896j -0.00690385-0.00664877j -0.00752776+0.0028208j -0.0097401-0.00551599j -0.0063146+0.000333893j -0.00155+0.00282418j 0.0104576+0.000783572j -0.00271904+0.00781061j 0.00016644-0.00306245j -0.00948467+0.000609401j 0.00265949+0.00187034j -0.00715769+0.00331275j -0.0111546-0.00171389j -0.00235693-0.010497j 0.00428312+0.00290818j -0.0141873-0.00500352j -0.00200269-0.00144103j 0.00416018-0.00464324j -0.0115529+0.00238694j 0.0031888-0.00674771j 0.00918212-0.005317j 0.00608371+0.0052747j -0.000397512+5.12049e-05j -0.00880315+0.00582648j 0.00440339+0.000112439j 0.00346675-0.00194605j 0.000883707+0.00122304j 0.00704861+0.00668067j -0.00422513+0.00512017j 0.00498502+0.00248421j 0.00265227+0.00449781j 0.000314582+0.00198594j 0.00718728+0.0143864j 0.00514815-0.00102366j 0.00589226+0.00263177j 0.0069-0.00041092j -0.00263651+0.00723826j 0.00957672+0.014578j 0.00367909-0.00458695j 0.00114535-0.00283258j 0.000977031+0.00352747j -0.00130795+0.00206337j -0.00797431+0.00272748j -0.0105218+0.00998315j 0.00314218-0.00121176j -0.00111883+0.00202581j 0.0017123-0.0011817j 0.000578776-0.00123599j -0.000380909-0.00274193j -0.00243651-0.000712234j -0.00123859-0.0017275j 0.00782212-0.00285308j 0.00514629-0.00375413j -0.00238832-0.000359093j -0.00329051-0.00127335j 0.00488292+0.000752064j -0.000146612-0.00157802j 0.00389231+0.00389847j -0.003764-0.000833655j 0.00221644+0.0017314j -0.00337985+0.00235602j -0.000601433+0.000842611j -0.00691032+0.000204652j 0.0012394+0.00117757j 0.00473113-0.00114191j -0.00200078+0.0036089j 0.00554666+0.0033631j -0.00104-0.00293807j -0.00143926-0.00277054j 0.00204168-0.00126454j 0.000421207-0.000303333j -0.000729292-0.00271186j -0.00555161-0.000871079j -0.00562044-2.17254e-05j -0.00384953-0.0023099j -0.00189822+0.00496877j 0.00123918+0.00187796j 0.00342713-0.00076313j -4.85517e-05-0.000818179j 0.000617365+0.00469725j -0.00131297-0.000527348j -0.000463844-5.14985e-05j 0.0012423+0.00316975j -3.31741e-05+0.0052052j -0.00222391+0.00130595j 0.0037545+0.00334206j -0.00355122+0.00410705j -0.00143954+0.00410553j -0.00140253+0.00134903j -0.00156041+0.000436531j 0.00783699-0.000995993j 0.000888198+0.000956427j -0.00791078+0.0013904j 0.0031442+0.00208569j 0.00143439+0.000480731j 0.00178687+0.00331469j -0.00172874-0.00276217j -0.000591538+0.00208739j 9.80534e-05+0.0045029j 0.000579203+0.00115091j -0.00284351-0.00763903j 0.0020335-0.00413386j 0.00198747-0.000843839j -0.00358126-0.00470521j 0.0055413-0.00326728j -0.00293515-0.00112149j 0.000991129+0.000722338j -0.00494563+0.00133662j 0.00667144+0.00414615j -0.00260251-0.00142011j -0.00266593-0.000577937j -0.00359362-0.00409199j -0.000332901+0.00246838j -0.000525472+0.000525372j 0.000341226+0.00167906j -0.00150691-0.00247178j -0.00222132-0.000954797j 0.00437253-0.0032895j 0.00152221-0.00851687j 0.00314433-0.00285931j -0.00184196+0.00373931j -0.00135442+0.000501565j 0.0014559-0.0044287j 0.00169918+0.00104895j 0.0022981+0.00151142j -0.00250628-0.00200588j -0.00025929+0.000619666j -0.00424127+0.000840812j 0.000792679-0.00183087j -0.00254775+0.00555457j -0.00260767+0.000573959j 0.000832835+0.00101881j -0.00155295-0.00145776j 0.00337353+0.0039801j 0.00165509+0.000292215j 0.000202721-0.00815087j 0.00083011+0.00210554j -0.00818579+0.00172991j 0.00163026+0.00125208j -0.000945954+0.00212902j 0.00151289-0.00161044j -0.00673525-0.00518696j 0.00483532+0.0029959j -0.000851373-0.00324291j -0.000409007-0.0037492j 0.00509195-0.00445729j 0.000694929-0.00884114j 0.00495348+0.00640837j -0.00302439-0.0103819j 0.0075397-0.000291197j 0.000547654+0.000634617j 0.00349705-0.00168208j -0.00438898-0.00960825j 0.00420657+0.00502201j -0.00505486-0.00067764j -0.00893749-0.00631235j 0.00210575-0.00675897j -0.006285+0.00035257j -0.00461067-0.00841778j 0.0015803+0.00408395j 0.00524119-0.00400414j 0.00650746+0.00804742j 0.0146418+0.00637528j 0.00682386-0.00291095j -0.0069318-0.0041231j -0.00559534+0.00737684j 
0.416308+0.294059j -0.0349809-0.111915j -0.00473121+0.00909951j 0.0118973+0.00499115j -0.0210227-0.00509488j 0.0253775-0.037977j 0.0103732+0.017896j 0.00548498+0.0116385j 0.000323527+0.000637264j 0.0141208+0.0100754j -0.00993982+0.00372091j -0.00223381-0.0250693j -0.00316021-0.0261649j 0.0294543-0.00178224j -0.00216504-0.0217391j 0.0122083+0.00345784j 0.00497496+0.00884225j -0.00999093-0.0104437j -0.00878987-0.0123255j 0.0152007-0.0031698j 0.00809784-3.89692e-06j -0.00968103-0.00689136j 0.00619776+0.0144267j -0.00133592-0.00831716j 0.00159234+0.000360562j 0.00178256+0.00354832j 0.00402807-0.00122939j 0.0108038-0.0028922j -0.00990492-0.00608859j 0.00768504-0.0131162j 0.00220066-0.00212672j -0.00655057+0.0139403j -0.00489522-0.0133553j -0.00798297+0.016915j -0.0165482-0.013174j 0.0105893+0.0144385j -0.0172745+0.000545024j -0.0054343+0.0106382j -0.0227768+0.00232988j -0.0118208-0.00756594j 0.0037637+0.000924395j -0.00127525+0.00145837j -0.00027663+0.000549151j -0.0127543+0.00830615j -0.000704524+0.0049096j 0.0069356-0.00924523j -0.0018601-0.00854777j -0.000609028-0.0150619j -0.00152576-0.0136846j 0.00397988-0.00168145j 0.00114309+0.00679831j 0.00666139+0.00849125j -0.00431453-0.00383523j 0.0083421-0.00674096j -0.00705316-0.0010487j -0.00527089+3.39221e-05j -0.00584824-0.0015769j -0.0066986-0.00907723j 0.00170238-0.00534585j -0.000143502+0.0123382j -0.00105275-0.00556517j 0.00448256+0.0124473j -0.00854753+0.00283129j -0.00427595+0.00535305j 0.00590516+0.00545041j -0.000608276-0.0135756j -0.00270637+0.000815908j -0.00791686-0.00952925j -0.000432873-0.00291673j 0.00132611+0.00358684j -0.00422239-0.000108712j 0.00456026-0.00546956j -0.0080939-0.00360378j -0.00105821+0.00833051j -0.00178208+0.00404388j -0.00513588+0.00604896j 0.0158574-0.0123675j -0.000409965-0.00185633j 0.00589578+0.00299368j 0.0031395-0.00551451j 0.00357556+0.00503732j 0.00858774-0.00593669j -0.00424126+0.0023417j -0.0113183+0.0141348j 0.00434173-0.00780658j -0.00143732-0.00902974j -7.14637e-05-0.0105298j 0.00790819+0.0137451j 0.00452181-0.00608074j 0.00436519-0.000451769j 0.0026853-0.00211822j 0.00175352-0.000125643j 8.54017e-05+0.00211909j -0.00226038+0.00135638j -0.00112797-0.00362434j 0.0024289-0.000891387j 0.00192643+0.00335723j 0.00161969+0.000343781j 0.00248903+3.81268e-06j 0.000965381-0.00132611j 0.00219166+0.000899813j 0.0035988+0.000892463j 0.00549324+0.00261942j 6.65528e-05+0.00499081j 0.000883647+0.00121731j -0.00133586-0.00169868j -0.00328825+0.000484876j -0.00186487-0.00105425j 0.00253167+0.000304699j 0.000515542-0.000853802j 0.00153679-0.000549901j 0.00542944+0.00233924j 0.00228449-0.0019197j -0.0011352+3.73152e-05j -0.00135851+0.00287857j 0.000482876+0.00352986j -0.000724676+0.00191916j 0.00184587+0.00142424j 0.00664464-0.00562857j -0.000257695+0.00455189j 0.000141425-0.00303643j -0.00125792-0.000202281j 0.00221128+0.00141017j -0.00509581-0.00341j 0.00758414-0.00188865j 0.000791395-0.0071359j 0.00599285+0.000155223j -0.00101919-0.00807733j -0.00776769-0.0017984j 0.0069393-0.00148019j 0.00187545+0.0077014j -0.00251312-0.00280017j 0.00132072+0.00235935j -0.00192176+0.000211268j 0.0026752+0.00398065j -0.00157006-0.00212598j -0.000971995-0.000846507j -0.00241265-0.000236868j -0.00149698-0.0079378j 0.00305262+0.00149961j -0.005371+0.00339257j 0.00116525-0.000566954j 0.0032486+0.00100962j 0.00608372+0.00220788j 0.00861074-0.0030197j 0.00345258+0.00232193j 0.00230607+0.00138803j -0.0032942+0.0046853j -0.00138904+0.00500934j -0.00571618+0.00165459j -0.0006725-0.00247215j -0.00066252-0.00155287j 0.00333674-0.00216055j -0.00334182+0.00202915j -0.00170078+0.0045085j -0.00374086+0.00813384j 0.00150077-0.00132568j -0.0034698+0.00050489j -0.000518865+0.00404514j -0.00512522+0.00599926j 0.00285021+0.00171353j 0.00187886+0.00358884j 0.00737454+0.000811447j -0.00535453-0.00162254j -0.00255528-0.00371186j 0.00247186+0.00703814j -0.00499288-0.00436956j -0.000467996-0.000472644j -0.00191056-0.00616874j -0.00135589+0.00389159j 0.0044414+0.00174194j -0.000281173+0.0037099j -0.00584117-0.00240418j 0.00561934-0.00276884j -0.00147702+0.00151245j 0.00321394+0.0044035j 0.00237647+0.00380241j -0.00172613+0.00124586j -0.00448369+0.00366436j -0.00117775-0.00558644j 0.000124443+0.00285878j 0.00159897-0.00517628j 0.000498021+0.00464372j -0.00237006+0.00180654j -0.000733865+0.00696005j -0.0021755-0.000252224j -0.000620837+0.0022803j -0.00332579+0.00586041j -0.000604359-0.00704749j 0.00689768+0.0006317j 0.000217861-0.00243421j 0.00312798-0.000977946j 0.00720264-0.000779144j -0.00238894+0.00158164j -0.00336073+0.000419258j 0.00374862+0.00407125j -0.00425745-0.00748348j 0.00533304+0.0017148j 0.00124303+0.00370823j 0.00625758+0.00323544j 0.00601276+0.00379743j -0.00221391+2.15114e-06j -0.000872631+0.00100266j 0.0111818-0.000163654j -0.00820217-0.00268938j 0.00083744-0.00584221j 0.00918109-0.00325115j -0.0111719-0.00538752j 0.00745115+0.00595164j 0.00288004-0.00530487j 
-0.220863+0.496885j -0.0596308+0.0324327j -0.00295671+0.0102818j 0.0204713-0.00726298j 0.0325306-0.00863911j 0.0309272+0.0229758j 0.00623622+0.00418535j -0.00159014+0.00033148j 0.00482497+0.0036823j 0.0107366-0.00531451j -0.00318054+0.0157632j -0.0149815-0.0044952j -0.0196528-0.00136572j -0.00392014-0.0271327j -0.0159271+0.0106864j 0.00655142-0.00208737j 0.0040576+0.00286573j -0.00579478+0.000641189j -0.00279776-0.00511634j 0.00980577-0.00354259j 0.0128828-0.00548619j -0.0193554-0.00147314j -0.0010731+0.00115652j -0.000305186-0.00195729j 0.00108803+0.00133161j 0.00089731+0.00199311j 0.0114649-0.00100301j -0.00412653+0.00350301j 0.0121506+0.0258819j -0.00419086+0.000219527j 0.00017845-0.000809373j -0.00169257+0.0124793j -0.00524561+0.00667545j 0.0220345+0.0191256j -0.0137073+0.0101794j 0.00515453+0.00449128j -0.0129476+0.00689407j 0.0132232+0.027814j 0.00713804+0.00481768j 0.00517272+0.00586052j -0.000586744-0.0011638j -0.00124797+6.87672e-05j -0.0010311+0.000978022j -0.00576806+0.00770472j 0.00112573+0.00235375j 0.000148426-0.00400498j 0.00492595+0.00123861j -0.00155867-0.00394522j 0.00700781-0.00438011j 0.00384653+0.00108332j -0.00124674+0.00164786j 0.00241604+0.00539654j -0.000849586-0.00240167j 0.00937228-0.000462822j -0.00204664-0.000693936j -0.00836393+0.00598332j 0.00658103+0.00206142j 0.00429915-0.00338423j 0.00110398-0.00409711j 0.00151713-0.00263959j 0.00700039+0.0105028j -0.0119684+0.010423j 0.00976258-0.0137342j 0.0189625+0.00302771j 0.00359557+0.0012862j 0.00604338-0.010859j 0.000484142-0.00189462j 0.0116003-0.0102407j -0.000140425-0.0043809j 0.00743875-0.00155258j 0.00284948-0.00578528j -0.0142994+0.00423362j -0.00766025-0.00460885j 0.00298005+0.000838914j -0.00780663+0.00502068j 0.0121326-0.0170003j 0.0035982-0.00106817j -0.000937963-0.00318257j -0.0108287+0.00620542j -0.00620606+0.00309449j -0.00227337+0.00029918j -0.000954086-0.00588664j -0.00454627+0.00765653j -0.00271173-0.00574605j -0.00361038+0.0030519j 0.0119117-0.00762218j 0.00354166-0.00503977j -0.000106478+0.00445339j 0.00252595-0.00221731j 0.00192821-0.000758423j 0.000733218-0.00192449j 0.000720688-0.000196085j 0.00162823+0.00202864j -0.00120188+0.00331422j 0.000173851-0.000790459j 0.000505488-1.95481e-06j 0.00143644+0.00171468j 0.000818999-0.000617152j 0.000300656-0.00266013j 0.00207189-0.00294803j 0.000412676+0.00349306j 0.000755296+0.000667101j -0.000403186+0.00117738j -0.00106165+0.00382354j -0.000574861+0.00429365j -0.000334853-0.000494409j 0.000735741-0.0014651j -0.00304079+0.00464418j -0.000974744-0.00135593j 0.000820072-0.00408007j -6.14474e-07-0.00341109j -0.00151088-0.00016961j -0.000617154+0.00189726j 0.0035781+0.00590002j 0.0013169-0.00238308j -0.00260494+0.00237015j 0.00373577+0.00226081j 0.00246781-0.000612426j 0.000626003+0.00518418j 0.00981609+0.00695718j 0.00380006-0.00122632j -0.00394387-0.0027375j -0.000747803+0.0039722j 0.00415107-0.000449316j -0.0030813-0.0033913j -0.00830954+0.00406209j 0.00216637-0.00444476j 0.00373014-0.00348994j 0.00527475+0.00564269j -0.00760138-0.011566j 0.011026+0.0035388j 0.0033711-0.000859786j -0.000934051-0.00155014j -0.00043089+0.00104602j -0.00347295+0.00393012j -0.00263703-0.00024969j 0.00606888-0.000160555j -0.00527055-0.00613327j 0.0039602-0.00177604j -0.00256367-0.00210842j 0.0030039+0.00125941j -0.00529956-0.00146316j 0.00162611-0.00447702j 0.000575524+0.00347837j 0.0059948+0.00478367j -0.00278886+0.00588971j 0.000447702+0.000882751j 0.00338264+0.00608818j 0.00711388+0.00160198j -0.00127216+0.00668355j -0.00104941-0.000968883j -0.000634444+0.00545481j 0.00426059-0.00958118j 0.00407639-1.21465e-06j 0.00870853-0.000510562j 0.00600263+0.00806387j -0.000613108+0.00160163j 0.00109276-4.81651e-05j 0.00241415-0.00341944j 0.00135949-0.00112796j 0.00860579+0.00459785j -0.00559465-0.00427283j -0.00137315-0.00474311j -0.00514622+0.00161902j 0.00679562-0.000106004j 0.0084812-0.00153118j -0.0070202+0.0018342j 0.00194671+0.00274288j 0.00147901-0.00294914j 0.00210561+0.00644674j -0.0035074-0.00572116j 0.000362122-0.00213192j 0.00073814+0.00359935j -0.00424298-0.00896885j 0.00663096-0.00127549j -0.00618044+0.00201896j 0.00481031-0.00103132j 0.00140631-0.00170407j 0.00194507+0.00513048j -0.00585359+0.00502758j -0.00445387+0.00200086j -0.00236707+0.000548292j 0.00403131+0.00153871j 0.0026022-0.00216872j -0.00493342-0.00227622j 0.000622344+0.000383104j 0.000319472-0.00246252j -0.000271521+0.00455781j -0.00398585-0.000940327j -0.001356+0.0032023j 0.00272522-0.00291862j -0.00055676-0.0024527j 0.000887244-0.00135031j -0.00139032-0.00268277j -0.000163423-0.00274957j 0.00169154-0.000899353j -0.00336978+0.00082497j -0.00109873+0.00326459j -0.0020407-0.000968519j 0.00292441+0.00215546j -0.000201744+0.00400734j -0.00238087+0.000302221j 0.000101112-0.00176676j 0.00313574-0.000157848j -0.000831058-0.000112049j -0.00138857-0.00134187j 0.00214237-0.00103088j -0.00360558-0.00100859j 0.00113139-0.000807019j -0.00208161-0.000848308j 
0.0308656-0.214601j -0.0251881-0.00318155j -0.0131437-0.00498725j -0.00323454+0.0439117j 0.0340748+0.0212124j 0.0690043-0.0187218j -0.00924326-0.00191808j 0.0102606-0.0161879j -0.0140906+0.00679999j -0.0276735-0.010954j -0.0123853+0.0212731j 0.0210676+0.0259344j 0.00903325+0.0440616j 0.0417137+0.00121413j -0.00130412+0.0201023j 0.000403375-0.00135843j 0.000818853-0.00128721j -0.00492208-6.1563e-05j -0.00215043-0.000954788j 0.00456783+0.0041549j 0.00141233-0.00558865j -0.00156117-0.000487819j 0.00204647+0.00891511j -0.000195596-0.00235819j 0.00276494+0.00105538j -0.000170696-2.01545e-05j 0.00518332-0.000456043j -0.00287302+0.00251669j 0.00302226-0.00990023j -0.00231076-0.00592668j 0.00193249+0.000728734j -0.00222374+0.00250377j 0.00138717-0.00043293j 0.00249271-0.000404879j -0.00415673-0.00440854j 0.000332327+0.00492942j -0.00686192-0.00205811j 0.00178956-0.00149549j 0.00648796-0.00639113j 0.00483179-0.00428441j 0.000260927-0.001873j 0.000441685-0.000523675j 0.000780352-0.00235012j -0.00131975-0.00334551j 0.000181433-0.00142841j -0.000161172+0.00345625j -0.00107151+0.00216976j 0.00282621+0.000565805j -0.00146782+0.00333567j -0.00283026+0.000496144j 0.00113914-0.00131977j -0.000440487+0.00198946j 0.00249855+0.00164824j -0.00408556+0.00365408j 0.00170517+0.0027934j 0.00180469+0.00159408j -0.00368412+0.00048507j -0.000314003-0.00183932j 0.00239899+0.00194606j -0.00556926-0.00161794j 0.000101274-0.00101234j 0.00321594-0.00421983j -0.00580978+0.00256282j -0.00335458-0.00810788j -0.00186566-0.00475003j 0.00175982+0.0039963j -0.000397824+0.000425148j -0.00275087+0.00449849j -0.000495514-0.000292238j -0.00393288-0.00266181j -0.000414025+0.000400127j 0.00608894+0.00430084j 0.00251538+0.00451706j 0.00224707-0.00407102j 0.00077532+0.00113661j -0.00343315-0.000618943j 0.00143899+0.00311959j 0.000407674+0.00213264j 0.00296238-0.00111009j 0.00314001+0.00174411j -0.00159771+0.00135031j 0.00316136+0.00472614j 0.00111245-0.00374137j 0.00147546-0.00223697j 0.00335489+0.0010905j -0.000911978-0.000826579j 0.000579577+0.00154186j -0.00341349-1.39384e-05j 0.000562118+0.001613j 8.57249e-05+0.000947973j 0.000949635+0.000890759j 0.000352813+0.000961941j -0.00101676-0.00104239j -0.000133765-0.00109326j 0.000416139+0.000566209j -0.000613608+0.000188402j 1.03751e-05-0.00124057j -0.000806919+0.000640132j 0.0021318+0.00298777j 0.000129518+0.00225786j -0.000654079-0.00167605j -0.000543702-3.0405e-05j -0.000832124-0.000194085j 0.0020634-0.00219445j 0.000304399+0.00113996j 0.000340102-0.00311885j 0.00186407-0.00186613j 0.000901831-0.00432082j -0.00143942-0.000119262j -0.00454104-0.0056749j -0.00535184+0.000842903j 0.00103425+0.00116629j 0.00359044-0.00073128j 0.00161001-0.00600126j 0.00359602-0.00112805j 0.00116516-0.00222718j 0.00510166-0.00868536j 0.00342589-0.00536757j -5.46445e-05-0.0020936j -0.00080317-0.00763876j 0.000330615-0.000226223j 7.74119e-05-0.00302917j 0.00294311+0.00206966j -0.00183735-0.00087081j -0.0018856-0.00887648j -0.00944243-0.00398219j -0.00116103+0.0118031j -0.00633138+0.00371521j 0.00375429-0.00665068j -0.000421205-0.00785481j -0.000180018+0.0136585j -0.00280025+0.00121616j -0.000505949+0.00309145j -0.0016833-0.00830867j 0.000369078-0.00457562j 0.0048919+0.00140437j 0.00435868+0.000447122j 0.00123066+0.00133237j -0.00597515+0.00261316j -0.00436539+0.00376605j -0.00115132+0.00669216j 0.000439839-0.00516264j -0.0123041+0.00884734j -0.00444237+0.00492008j -0.00323728-0.0014206j 0.00214547-0.00503324j -0.000614078-0.00043217j 0.00974105-0.00390404j -0.00238792-0.00099035j -0.0104687-0.000894824j 0.000273864+0.00221259j 0.000625519-0.000929455j -0.00440924+0.00333601j -0.000161441-0.00172023j 0.00408589+0.00654344j 0.000723741+0.0103933j -0.00426342+0.00356426j -0.00263295-0.00773711j -0.00319421+0.00488594j 0.00559667+0.00267705j -0.00219452+0.00370505j 0.000862097-0.0025762j 0.0016414-0.00303407j -0.00297304-0.00392925j -0.000211772+0.000473725j -0.00316974+0.0117659j -0.00127603+0.00132322j -0.0015934+0.00421144j -0.000250167+0.0148282j 0.00514781-0.000985054j -0.00438074+0.00389602j 0.00345079+0.00647203j 0.0113216-0.00303858j -0.00257137-0.00748682j 0.00164165+0.00247451j 0.00442257-0.00108988j 0.00202082+0.00554392j -0.00364301-0.00108822j 0.0070203+0.00319525j 0.00254788+0.00515214j 0.00341858-0.00209539j 0.00203324+0.000179239j -0.00169051+0.00287357j 0.000540415+0.0012758j -0.00233388+0.00201952j 0.00112129+0.00397363j -0.00463251+0.00526644j 0.00633085-3.24393e-06j -0.0032557+0.00249209j -4.89938e-05-0.00206553j -9.08283e-05+0.00384748j 0.000714983+0.00106237j -0.00111733+0.00182174j -0.00097138+0.00248369j 0.0013138+0.000951796j -0.00121698-4.82092e-05j 0.00159561-0.00209215j 0.000905105-0.00320316j -0.000831131+0.000153336j -0.000413643-0.000615052j -0.00140168-0.00112384j 0.000460293-0.00134002j -0.000626607+0.000767735j -0.000827615+0.00046096j 0.00131675+0.00126387j -0.000384292+0.00132344j -0.00083011-0.000227697j 0.0007812-1.91999e-05j -0.000750156-0.000433558j -5.14734e-05+0.000605187j 
0.43183+0.123848j 0.0426319+0.0725364j -0.00306346+0.000865714j 0.0195126+0.0137743j 0.0246027+0.0311128j -0.0173186+0.0214879j -0.0044687-0.00372489j 0.0014247-0.0108049j -0.00657919+0.00626795j -0.00375934+0.00508929j -0.0122658+0.00528547j 0.00562307-0.00462888j 0.00245252-0.00222355j 0.0304932-0.00251271j -0.00918822-0.00696266j 0.000229062-0.00221946j 0.000222082-0.00228649j -0.00172037+0.00254186j -0.00157191+0.00595275j 0.0003325+0.000806743j -0.00631909+0.014338j 0.0101127-0.00791738j 0.014064-0.0201015j -0.00209158+0.00224556j -0.00236999-0.00122059j -0.00199367+0.00107997j -0.00751003+0.00358569j -0.00318404+0.0160572j -0.0261195+0.0307765j -0.00111121+0.032792j 0.0011097-0.00139942j -0.0014403-0.00192986j 0.00682869+0.0102882j -0.00678531-0.00190357j 0.0120821+0.0102867j -0.00493937-0.000656015j 0.00156496-0.0056402j -0.00133244+0.00626632j 0.000472718-0.00126932j -0.00167105-0.00258818j -0.00131525+0.000451057j 0.000324974-0.00087874j 0.00201617-0.0012143j 0.00170037-0.00388901j -0.000545346-0.00144452j -0.000299254-0.00771184j -0.0111094-0.00181772j -0.00245201+0.0015487j -2.40256e-05-0.00073935j -0.00355367-0.00187829j 0.00142307+0.00167286j -0.00563203+0.00550329j -0.00104524+0.00225235j -0.00519686-0.00387708j -0.00840714-0.00306728j -0.014293-0.00629597j -0.00910536-0.00865038j -7.11505e-05-0.00484612j -0.00176845+0.00349083j 0.00835543+0.0014066j -0.00838911-0.000961342j 0.00430257+0.00677191j -0.000656549+0.00255719j 0.00282794+0.0193905j 0.014048+0.00738277j -5.45759e-05+0.00318867j -0.00282507-0.000444285j -0.0112555-0.0059437j 0.00483118-0.00188092j 0.00819875+0.00479254j -0.000215101+0.00277355j -0.00484478-0.00857424j -0.00970904-0.00618373j 0.00559053+0.0183472j -0.00667382-0.00738937j 0.00455698+0.0146935j 0.00145192+0.00389874j 0.000173544-0.00174834j 0.00103845+0.00181032j -0.0014808+0.00345846j -0.00155791-0.00114512j -6.2482e-05+0.00770957j -0.000440472-0.00573189j 4.19996e-05+0.00609283j 0.00101551-0.00029608j -0.00248647+0.00604318j -0.000821438+0.00435677j -0.00122993-0.00128069j -0.000173001+0.00129596j -0.000806235+0.000932491j -4.37266e-05+0.000422518j -0.000911359+0.000617792j -0.00287883-0.00175828j -0.000778253-0.00303267j -0.00392866+0.00170435j -0.00111401-0.00437781j 0.000943618-0.00328426j 0.000416171+0.000795792j 0.00250863+0.00682582j -0.00100284+0.00319636j 0.00103551-0.00546616j 0.00188102+0.000445419j 0.000832302-0.00189082j 0.00229699+0.00445506j 0.00274868+0.00345149j -0.000378869-0.00506529j -0.0024511+0.0049616j 0.00194533-0.00225682j 0.00161748-0.000735002j -0.00189202+0.00212675j -0.00141078+0.00035418j -0.000276601+0.00374499j 0.00154945+0.000407821j 0.00294913-0.00392193j -0.0031881-0.00545464j 0.00277071+0.00341862j -0.00466922-0.00155344j -0.000649279+0.00407918j 0.00561815-0.00229382j 0.00741797-0.000365994j 0.00105098-0.00638916j -0.00178995-0.00367392j 0.00447127+0.0056558j -0.000220853-0.00540809j 0.00127813+0.00518911j 0.00413729-0.000409572j 0.00520222+0.00276464j 0.00212245-0.00757917j -0.00379487-0.00747554j -0.00133821+0.0022247j 0.0074719+0.0041724j 0.00248414-0.00185797j 0.000351442+0.00507056j -0.00445204+0.00337393j 0.00407099-0.00422018j 0.001493-0.0010543j -0.00325284-0.00234071j -0.00580948+0.00405331j 0.00195338-0.00765742j 0.00246633+0.00391308j -0.00621484+0.00134433j -0.00391601+0.00141558j 0.00303103+0.00636574j 0.00702977+0.00566406j 0.00128259-0.0040712j 0.00460246-0.000446511j 0.000506366-0.00121501j -0.00194355-0.000706785j -0.00470683-0.00828838j -0.00368815+0.00531322j 0.000333016-0.000229868j 0.00377589+0.00537519j -0.0041382-0.00781901j -0.00222755-0.00372316j -0.00190951-0.000239105j -0.00384369+0.00589987j 0.00475654+0.00373664j -0.00626277+0.000113592j -0.00191152+0.00183586j -0.00319446+0.00161552j 0.00390203-0.00117745j -0.00255531+0.00597695j -0.00547297-0.00242344j -0.00445392-0.00222189j -0.000166125-0.00656666j 0.00127747+0.00472585j -0.00375097-0.000152298j 0.00323883+0.0024077j 0.00351588-0.00615081j -0.00172314+0.0039883j -0.00361164+0.00878484j 0.00499921+0.00479615j -0.00365084-0.0016383j -0.00189004+0.00469671j -0.00378826-0.00268201j 0.00483453+0.00495561j -0.00178584-0.000398156j 0.00148284-0.00360183j 9.6913e-05+0.00136725j -0.00134517+0.0015246j 0.000540272+0.00341941j 0.00427774+0.00938411j 0.000428958-0.00236866j -0.00139788+8.59589e-05j -0.000223814+0.00455248j -0.0037491+0.00552839j -0.00121935+0.00019641j 0.0008259+0.00085201j -0.000765061-0.00169719j 0.00422601-0.0028523j 4.54589e-05+0.00109567j 0.00174172+0.00315883j -0.000784909+0.00373073j -0.0011963+0.000129334j -0.00049594+0.00126052j -0.000698895+0.000105626j 0.00303968-0.00194795j 0.00284647-0.0018772j -8.81274e-05+0.0020527j -0.00198546-0.00171786j -0.000972443-0.00476882j 4.12008e-05-0.000553965j 0.000412687+0.000649825j -0.00149486+0.00058471j 5.80981e-05+0.000841546j 7.96725e-05+0.000543177j 0.000765887+9.94081e-05j 0.00208518-0.000462628j -0.000871193-8.92095e-06j 0.000455979+0.000703256j 
