-0.0589848+0.0352563j -0.0868444-0.0146734j 0.0129853-0.0105873j 0.106081+0.054543j -0.0108086-0.00231389j -0.00492917-0.0120321j 0.00960914+0.0116324j -0.0108488-0.0142846j 0.000866096-0.00895969j -0.00485127+0.0263106j -0.00776441+0.00277266j 0.0024129+0.0071314j 0.0778081-0.0526426j 0.0195402+0.022478j -0.000776393+0.0198249j 0.00229444-0.0164558j 0.027308-0.00902208j -0.0117031-0.00454074j -0.00606368-0.0129858j -0.0067312-0.0366422j 0.00996674-0.0136639j -0.00593853-0.0303166j -0.0266286+0.0027131j -0.017163+0.00387529j -0.00710377-0.000118215j -0.00634706-0.00526757j 0.0255823+0.0426321j 0.027462+0.01583j -0.012495+0.0101492j 0.0219372+0.0379208j 0.0200375+0.0156934j -0.0116131+0.0171949j 0.00282422-0.0113838j -0.000306206+0.0246786j -0.00526452+0.0123479j 0.00618876+0.0141583j -0.0277001+0.0224558j 0.00125923-0.0156624j 0.00274176+0.00999704j 0.00999966-0.0114335j -0.00378893-0.0141263j -0.0119885+0.0303651j -0.00336815-0.0251053j 0.0108117+0.00682501j 0.00622176-0.00903765j 0.0015341+0.0260615j -0.00299903+0.0134168j -0.00387308+0.00416359j 0.00990098-1.82732e-05j -0.00248897+0.025183j -0.00556022+0.00109289j -0.0201242-0.00261684j 0.00798724+0.0347873j -0.0219899+0.00917758j -0.0229108-0.0278368j -0.0122428+0.00157991j -0.0264313+0.0228354j 0.00183474-0.0129387j 0.00626183-0.0276848j -0.0296561+0.0215541j 0.0148387-0.0108824j 0.0195313-5.02204e-05j -0.0159871-0.0202434j 0.019286+0.027768j 0.0232648-0.0381944j -0.00128103-0.0310186j -0.00873139-0.0254702j -0.0071883-0.000225675j -0.0123871-0.00386905j 0.0056094+0.037207j -0.0102664+0.0132645j -0.00181421-0.0160948j 0.00548291+0.00789918j -0.0134714-0.00162561j -0.00821925+0.00139403j -0.00735449+0.0042891j 0.00450325+0.0277971j 0.00396976-0.00172687j -0.00985285-0.0116847j -0.00179181+0.0195629j -0.00913442+0.00677913j -0.0218384+0.0198501j -0.0136269-0.00624654j -0.0104111+0.00384791j -0.00392123+0.00279929j -0.00849042+0.0278039j 0.00606896+0.00604073j 0.0116362+0.0158282j 0.00332174-0.0288559j -0.0154867+0.015574j -0.00413064-0.00293035j -0.0394159-0.0205877j -0.00262348+0.0134092j 0.0265561+0.0233234j -0.0154789+0.0215408j 0.000303538+0.000291628j 0.000808326+0.00349808j -0.0111794-0.00842559j -6.20256e-05+0.00424696j -0.0458131-0.0202403j -0.00101519+0.0046263j -0.0307276+0.0228044j 0.00178173-0.0180511j 0.0153179-0.0166433j -0.012878-0.0303163j -0.000316413-0.00223628j -0.00102001-0.0355719j 0.00462579+0.00283405j -0.00737928+0.0130137j -0.00746336+0.023245j 0.00393255+0.0109236j 0.00077924-0.0384207j 0.019735-0.0298137j 0.00595856-0.00107366j -0.0133893+0.00792524j -0.0097653+0.0061187j -0.0172779-0.00401272j 0.0338041+0.0309738j -0.000938214-0.0158396j -0.0408607+0.00181651j -0.00997448+0.000869502j -0.00478076-0.00838245j -5.78881e-05+0.00500107j -0.0119369-0.033767j 0.00368966-0.0435562j 0.00960195+0.00525357j 0.00872148+0.0515751j -0.00281617-0.0198459j 0.0171698+0.0394611j 0.00973423+0.0272341j 0.00985303+0.0412027j 0.00575842+0.0106149j -0.00604212-0.00292681j -0.00179719+0.0130103j -0.0521359+0.0142182j -0.0014947+0.0788612j -0.00399175+0.0185833j 0.00487546+0.0187737j 0.0602842+0.0213204j 0.0155602+0.109257j 0.00610832-0.001514j -0.0120599+0.00845159j -0.00747528+0.0179053j 0.0154446-0.00360003j 0.000472791-0.0565284j -0.0103802-0.0116889j -0.00352745+0.0372961j -0.00313679-0.00410015j -0.0123021-0.00742274j 0.0647425+0.0273344j 0.00813102+0.0189424j 0.0318526-0.0127128j -0.0160949-0.0372056j 0.00979787+0.0415307j -0.0153138-0.0145408j 0.00874302+0.0011532j 0.005133+0.0373346j -0.00445221+0.020667j 0.0156353+0.0263267j 0.00111437-0.0660873j 0.0148269-0.00278358j -0.0269364+0.00195681j -0.00145426-0.0160014j -0.000420342-0.0238282j -0.02694+0.0112096j -0.00763198+0.0221947j -0.0072019-0.0384769j -0.00856575-0.0314448j -0.015458+1.39836e-05j 7.32264e-05+0.011248j -0.0539713+0.0207939j -0.00282638-0.0376145j 0.0108915+0.00444498j 0.00550317+0.0360242j -0.045736+0.00146133j 0.00348268+0.0342411j 0.00328651-0.0246016j -0.0102465-0.0647354j 0.015844-0.00901528j -0.000679288-0.0273675j -0.02621-0.00268906j 0.00297286-0.0142477j 0.0396547+0.00254302j -0.0102862-0.00894293j 0.00604512+0.0363615j -0.0350464-0.0278372j 0.0152303-0.00654976j 0.0136531+0.0467551j -0.0130375-0.0117625j -0.00365241-0.0225672j -0.000680716+0.0337826j -0.00543046+0.0122652j 0.00146447-0.0424207j 0.0236452+0.0504772j 0.0686353-0.00681912j -0.0280346-0.0162332j 0.0128541+0.0273712j 0.0178227+0.0420973j 0.00122565+0.0299762j -0.0231916+0.0433602j 0.0200172-0.0170957j 0.0198719+0.00060313j 0.00618492+0.00690279j 0.0555567+0.103912j -0.100752+0.00844867j 0.064521+0.114196j 0.0928756+0.116113j -0.107097+0.0045579j -0.286044-0.146913j -0.0513546-0.157568j 
-0.0973152-0.0175315j 0.0655449-0.0252173j 0.105438+0.0279396j -0.0244523+0.00850616j 0.00496791-0.00797916j 0.00566819+0.00434777j -0.0731815-0.0342964j 0.0468359+0.0257139j -0.0232873+0.00123715j -0.0162777-0.0257579j -0.036749-0.0145522j 0.0382232+0.0181793j 0.0289693-0.0118169j -0.0152313+0.0231832j -0.00696724-0.00949628j 0.0142912+0.0150259j 0.00292215-0.0183211j 0.010584+0.00294999j -0.000805582-0.000551214j -0.00446779-0.000952997j -0.00582207-0.00911166j 0.038236+0.0230887j -0.0181887-0.0277189j 0.0329599+0.0173932j 8.62263e-05+0.00650045j 0.0264558+0.0222591j -0.0181656+0.0217285j -0.0106073-0.00323218j 0.0095254+0.014421j -0.00451672+0.00532722j -0.00629591+0.00283189j -0.0236591-0.0127633j -0.00897404-0.0128563j 0.0228376-0.011104j -0.0292984-0.0235706j -0.00224975-0.00246591j -0.00766894-0.0045865j 0.0111118+0.0293983j 0.00576742+0.00537665j -0.00569663-0.000523755j 0.0106696+0.00816887j -0.0240712+0.014077j 0.0123308-0.00390196j 0.00799569-0.00290966j 0.000722691-0.00341891j -0.0275863+0.00981927j -0.00787183-0.00322743j -0.00463824-0.00963617j 0.0184826+0.00142674j -0.00196925+0.00981566j 0.0123686-0.00243039j 0.00727347+0.00799878j -0.0380312-0.0254992j -0.00630526-0.0214536j 0.0247358+0.0144751j -0.0101994-0.00112351j 0.00240605+0.0181741j 0.013779+0.0102721j -0.0239116-0.00748219j -0.0237437+0.015273j 0.00970012-0.00912775j -0.0130913-0.0236013j 0.0192542+0.00632882j -0.0358212-0.0391324j 0.0131612+0.00701995j 0.0242306-0.0169071j 0.0361234+0.0293046j -0.00598492-0.0035182j -0.000825259-0.0177123j -0.0337453-0.0303871j 0.00534313-0.00238461j 0.0189485+0.0216422j -0.00191772-0.00285893j 0.0198908+0.00434516j 0.00761493+0.0057256j -0.000840988+0.00468695j -0.0186266-0.00650781j 0.0210138+0.0119655j 0.021518+0.00720132j -0.0072249-0.0124569j -0.00353492-0.005596j -0.0263388-0.00762444j 0.017179+0.0116855j -0.00135447-0.00776183j -0.00200309+0.0106706j -0.0140107+0.00100204j -0.0185606+0.012326j -0.00165845+0.00936883j 0.00196532-0.0126243j 0.00203149-0.00567647j -0.00636884-0.00675901j 0.0232116-0.0317532j 0.000438024+0.0184957j 0.00212612+0.0396832j -0.0291789-0.0312721j 0.001627+0.00250489j 0.00944638+0.00201267j 0.00139375+0.00461694j 0.0049471+0.0068355j -0.0150905-0.0304977j 0.0015493-0.00267521j -0.0259868+0.000438992j 0.00301714-0.00195813j 0.0139266+0.00600909j 0.000754394-0.00271181j 0.00716267+0.00620706j 0.0177506-0.016034j 0.0241309+0.0132671j 0.00393124+0.00180909j -0.00475884+0.0159497j -0.0232946-0.0051162j 0.0320306+0.0189353j 0.0104794-0.00983724j 0.02175-0.00661207j -0.0110332-0.00276746j -0.0240921-0.00625843j 0.0319304+0.0149407j -0.0032582+0.0314829j 0.0542874+0.0218005j -0.0261422-0.0191436j 0.00866479+0.00412962j 0.0339886+0.0104543j -0.0182667-0.0101753j 0.047251+0.01099j 0.0138965-0.0205566j 0.0144868-0.00253073j -0.0881807-0.0297703j 0.00185333+0.0155159j -0.0338183-0.00805031j -0.0466009-0.0178429j -0.0549674-0.0355128j -0.0331639-0.015741j 0.0106422-0.0130578j -0.0320378-0.00482782j 0.00413335-0.0262232j -0.0479457+0.0219002j -0.0247685-0.0162319j -0.022702-0.00846617j -0.0136269+0.0299922j -0.063129+0.0424979j 0.0136234+0.0163329j -0.0166984+0.0032626j -0.0230326-0.00144255j -0.00357711+0.00123987j 0.0548697-0.000956057j 0.0011427-0.011491j -0.0542736-0.0300206j 0.00321554-0.00416074j 0.0206839+0.0150484j 0.0041236+0.067603j -0.0196878+0.00115684j 0.035779+0.0167563j 0.0166824-0.0118407j -0.0375674-0.00779939j 0.0180782-0.0288825j 0.00570833+0.0172943j -0.0412013-0.0223253j -0.0282916-0.00918048j -0.0104376+0.0312944j 0.0927893+0.0474803j 0.025116+0.00373634j 0.000747153-0.0114425j 0.00172616+0.00404132j 0.017217-0.00436001j 0.0178921-0.0196243j -0.0271714-0.00253741j 0.0307817+0.0150069j 0.0307438+0.0104939j 0.00992064-0.00848382j -0.0141697-0.0125574j -0.0266074-0.0568466j 0.0516414+0.00996801j 0.00571581+0.00267188j -0.0262595-0.0153459j -0.0220264-0.0415056j -0.023515+0.00316063j 0.0123579-0.0198417j 0.0402075-0.0114245j 0.0209881-0.000899875j 0.0139839+0.0114486j -0.0220552-0.0212512j 0.00666954+0.012441j 0.00604777+0.0494897j -0.000102239+0.010755j -0.0302474-0.0125693j -0.00696385-0.057568j -0.00878187-0.00947627j -0.0486944-0.0418747j -0.0190916-0.020031j 0.0250045+0.0229637j -0.0369799-0.00622247j 0.015904+0.00692927j 0.00814265-0.00256149j -0.00476835-0.00144892j 0.0207779+0.0596588j -0.000607417-0.0222529j 0.0089869+0.0298204j -0.0340981-0.0139796j -0.0181219-0.00563694j -0.0380672+0.0434519j 0.0611306+0.0714785j -0.00274132-0.0136884j 0.0465539+0.0438627j -0.045251+0.00896146j -0.0705968-0.098634j -0.118082-0.0128813j -0.113919-0.031086j -0.136011-0.143785j -0.0440112-0.167681j 0.265081+0.162119j 
0.0417533-0.0663228j 0.0473949+0.00505727j -0.0263432+0.00699247j -0.0412155-0.000403873j -0.0658585-0.0108584j -0.0230243-0.0131258j -0.0187103+0.0021758j -0.0466724-0.0134928j 0.040894+0.0167354j -0.0134949-0.00995564j 0.0233494-0.00275207j -0.0164901+0.0115272j -0.00276738+0.014968j 0.0255439+0.0229767j -0.00385919-0.014108j 0.031433+0.012683j 0.0343877+0.00414227j -0.0220845-0.00938372j 0.00165757-0.00834134j 0.0146874-0.0030884j -0.026131-0.0642602j -0.0298379-0.0204419j 0.0140374+0.0146847j -0.0166125-0.0157811j 0.00523488-0.00310877j -0.0204276-0.0138719j -0.0125189-0.0134439j 0.0161798+0.0157652j -0.0117713-0.00213261j 0.00450289-0.00156894j -0.00593676-0.0117833j 0.0180807-0.00160355j 0.0104181-0.0056809j -0.0257863-0.00167102j 0.00962074+0.00367255j -0.0154805+0.00688299j 0.0219316-0.0378482j 0.00664085-0.0240442j 0.0131008-0.0207598j -0.00297169+0.0237198j 0.0037711+0.00307255j 0.0155924+0.00416044j 0.00233556-0.0173768j -0.00683083+0.0192691j -0.000964209+0.00967951j 0.00578809+0.0153761j -0.00216819+0.0087164j -0.00708679+0.000959847j -0.00656573-0.00275978j 0.00735084+0.0184748j 0.00858298-0.00807095j -0.0085504-0.0265078j 0.0137786-0.00392304j 0.0108271+0.00933603j -0.0451697-0.035084j -0.00374576-0.0343293j 0.00398975-0.00514861j -0.00848001-0.0178144j 0.0111491-0.014158j -0.00522761-0.0306645j -0.0272747+0.0344838j 0.0210699+0.0239192j 0.0126126+0.0212343j 0.0159921-0.00524617j -0.0295322+0.0174162j -0.0237831-0.00832135j -0.0173163-0.0162383j -0.0115103-0.0104058j -0.00520948+0.00658966j 0.0345154+0.0317882j -0.00891939+0.0208041j -0.0133218-0.00971034j 0.0124191+0.00535611j -0.0152725-0.0178257j 0.0177972-0.025319j 0.00493422-0.0124107j 0.0243759+0.00795949j -0.0148757+0.0184624j -0.00586855-0.0135269j 0.00782107+0.010615j -0.0160918+0.0253272j 0.0164385-0.0152013j -0.00723104-0.0223433j -0.0267201-0.00297335j 0.0184003+0.028612j 0.0118478+0.00309509j 0.00967329+0.0260871j -0.00734167-0.0105199j 0.000139939+0.00446262j -0.00538928-0.0283557j 0.00412164-0.021841j -0.0100713-0.0136232j 0.0254254+0.00511979j 0.0119354-0.0207648j 0.0517086+0.0346553j -0.0239486+0.00959273j 0.00457088+0.000123393j -0.0170146-0.00476599j 0.00310697-0.00102564j 0.0109404+0.014714j -0.00120799+0.0138281j 0.00713788+0.00662453j -0.0167-0.00873733j -0.0114633+0.00494727j 0.0416895+0.0153763j -0.00714043+0.0049941j 0.00058602-0.00498218j -0.00691302+0.0276428j -0.0272259-0.0197264j -0.0147786+0.00871346j 0.0179092+0.00479784j -0.0142683-0.0106696j -0.0125172+0.0311245j -0.0182237+0.00178858j -0.00892014-0.00722176j -0.0134537-0.0235953j -0.0292532-0.00565346j -0.0111737-0.017597j 0.00609829+0.0302945j 0.0248678+0.000337271j 0.00229447-0.0294967j -0.0135163+0.0161529j 0.0168521+0.00354807j -0.0147912-0.0117544j 0.00777145+0.0193693j -0.00253231+0.00350652j 0.0129297-0.0268209j 0.0247429+0.0591988j 0.0357738+0.0155779j 0.0311562+0.00269055j 0.0210393-0.00887681j 0.0472147+0.0065464j -0.00913869-0.0223301j 0.010263-0.00419413j 0.0321529-0.0540402j 0.000634389-0.0362559j -0.0169757-0.0176857j 0.028324+0.00479165j -0.0416364-0.0217981j -0.00731353-0.0172574j 0.0323378+0.0328997j 0.00979781+0.0118235j -0.0217815-0.0225124j -0.00855454+0.011903j -0.00280985+0.00705109j -0.0135618-0.0185433j -0.0187512-0.0280095j -0.0110535-0.00879413j 0.00361172+0.0010359j -0.0198463-0.0235465j 0.02284+0.013413j -0.0316033-0.017805j 0.0114564+0.0209892j 0.0199486+0.0120986j -0.0233517-0.0022592j 0.049779+0.0315624j 0.0256334-0.0119587j -0.00452813-0.0262609j 0.00322372+0.0669944j -0.0006886+0.0382744j 0.00127754-0.00227011j 0.0253194-0.0104165j -0.0123888-0.000364866j 0.00611573-0.0072575j 0.0039437-0.0562029j -0.00651902+0.0126727j -0.0399302+0.00992821j -0.0251964-0.000733287j 0.00425285-0.00566539j -0.019724-0.0228698j -0.010265+0.00177494j 0.00552457+0.0129026j -0.0108066+0.00161324j 0.0232091+0.00939528j -0.0491268-0.0387938j -0.0191896+0.00325963j -0.00739007+0.00867521j -0.0261866-0.0535846j 0.0219973-0.00904148j 0.0102752-0.00688505j -0.000267697+0.00342523j 0.0232486+0.0248551j 0.00568544-0.0194679j -0.0173568-0.0103635j -0.00983925+0.00887323j -0.00458712+0.0092841j 0.00913166-0.018402j 0.00368586+0.0042587j -0.00987078-0.0418229j 0.0150144+0.0673339j 0.00193275-0.0139407j -0.000468051+0.0174853j 6.35239e-05-0.0100986j 0.01838+0.0229339j 0.0205739+0.0202938j 0.0134398+0.0335677j -0.0478175+0.00918345j -0.00781317+0.0141196j -0.0345895+0.0090311j -0.0280304+0.000303027j 0.0494457-0.00830292j 0.0417942-0.00997028j -0.0337165+0.0426344j -0.091895+0.00986647j 0.0353619+0.0904176j 0.167017+0.116886j -0.123614-0.130091j -0.014816-0.0298316j 0.0318353-0.0276824j -0.107948+0.0780221j 
0.0694124-0.0104634j -0.0364417+0.0308504j 0.000259077-0.0108327j 0.0153369+0.00666344j 0.0091518-0.0334493j 0.0640437+0.0215411j -0.0485463-0.0158988j -0.022822-0.0553552j 0.00498094-0.0300043j 0.0293719+0.0295318j 0.0213535-0.0158357j 0.0232803+0.0200965j 0.0364903-0.0218845j -0.0350972-0.0306249j -0.0186838+0.0462843j -0.0323636-0.0182354j -0.0138202+0.0287191j -0.0114762-0.0130991j 0.016733-0.00477382j 0.0385954-0.0142016j 0.0283772+0.0289553j 0.0141872-0.0399615j 0.0247414+0.00430813j 0.0186645+0.0415611j 0.00705519+0.00867197j 0.00326003-0.00635375j 0.014141-0.00622784j -0.0358394+0.0162943j 0.0251587+0.00898592j 0.00960184+0.00863223j 0.0224367+0.0018841j 0.0351704+0.0329495j 0.00880302+0.00850183j 0.0224072+0.0332458j 0.0491875+0.0145195j -0.0497368-0.0277779j 0.0091876+0.05928j 0.02-0.0233886j -0.0044071+0.0265836j 0.0185413-0.00834606j 0.0234385+0.00079939j 0.00504365+0.0502792j 0.0287966+0.00764104j -0.0116241+0.0119997j 0.00914655+0.0129789j 0.00559958+0.0198093j -0.0051798+0.00011619j 0.00669819-0.000117897j 0.0352376+0.0183897j -0.0361968+0.00444659j 0.0161843+0.0194322j 0.0327304+0.0157179j -0.00200785+0.00205786j 0.00243537-0.00924163j 0.0480683-0.00543233j 0.0138421-0.0178246j -0.00293508+0.00274722j -0.0198098-0.025979j 0.0257179-0.0266207j 0.027075-0.0110255j 0.0191851-0.0355096j 0.00279996-0.0017608j 0.00630968+0.00930336j 0.021974+0.0106753j 0.024533+0.00233081j -7.65903e-05-0.0128868j 0.0213596+0.00379962j 0.0044527-0.00295525j -0.00762913-0.0036315j 0.00616818+0.0045353j 0.0024239-0.0229328j -0.00836819-0.0137652j 0.0049562-0.00921435j -0.00899948-0.00313342j 0.0024664+0.0229492j -0.0100845+0.00819568j -0.0171047+0.00200299j -0.0242468-0.0411788j -0.0117623-0.012149j 0.00696484+0.00310597j -0.00112649-0.0199822j 0.0299729+0.0195734j -0.00969956-0.00567734j 0.0228447-0.00142505j -0.00718312-0.0176163j -0.0160888+0.0400032j -0.00722096-0.0170994j 0.010014+0.00404476j -0.0326138-0.0217767j 0.00377746+0.00958947j 0.0240168+0.0133271j 0.0112507+0.00967486j -0.028575-0.000752929j 0.0170822+0.0159894j -0.0477558+0.0295725j 4.42087e-05-0.0238562j 0.0160718+0.000115963j -0.0108479-0.0287669j -0.0264673-0.0031352j -0.0167628-0.019706j -0.011542-0.00588452j -0.0369678+0.00900257j 0.0211057-0.0349714j -0.017353-0.00514208j -0.00284682+0.0240444j -0.00772138+0.0124025j 0.0376867-0.023431j -0.0222783-0.00101402j 0.000982574-0.0125513j -0.000651561-0.0340471j 0.0220139-0.0218905j 0.00707849-0.030154j 0.0187086-0.00647142j 0.0222812+0.0184531j 0.0119084-0.000776509j 0.0452918-0.0214975j -0.00722091-0.0283712j 0.0305342+0.00887134j -0.0465882+0.00871141j -0.049961-0.0214995j 0.030773+0.0208127j -0.0120983-0.0027611j 0.0278386+0.0188683j 0.00344186+0.0034268j -0.0111944-0.0146933j 0.0130138+0.0181908j 0.0221849-0.0185471j -0.0440008-0.0181725j -0.00665594+0.0334731j 0.0136896+0.0177842j 0.0291801+0.0129892j 0.0293699+0.0622767j 0.0761774-0.0334498j -0.0308314-0.014724j 0.103355+0.00898969j 0.0233043+0.0229175j 0.0168351-0.0230122j 0.00731198+0.0219999j 0.0189075-0.0228453j 0.0194789+0.0410688j -0.0161956+0.0246843j -0.024684+0.0268236j -0.0223018-0.0385843j -0.0191867-0.00997179j 0.0503846+0.0338135j 0.0147568-0.0117776j -0.00058974-0.0308996j 0.0255063-0.00519652j -0.00476748-0.0121921j 0.0374535-0.0165442j -0.0200056+0.0097137j 0.047306-0.0334914j -0.0171841+0.0174256j -0.0166867+0.0128851j 0.0212438-0.0680669j -0.0191913+0.0310601j 0.0106178+0.0226429j 0.00810266+0.00189676j -0.0345758+0.0058963j -0.00948094+0.0103932j 0.0314275+0.00510128j 0.014134+0.00693335j -0.00154506-0.0112303j 0.0145194+0.0143441j 0.0422017-0.0160745j -0.0215506+0.00268747j -0.010117-0.0457891j -0.00416403-0.0244967j 0.0160311+0.0128586j 0.00752682-0.0162832j -0.0211555-0.0107888j -0.0100002+0.0079719j 0.0189418-0.0122631j -0.000200596+0.0142556j 0.0371721-0.00676641j -0.018161-0.043325j -0.0208645-0.0151375j 0.0571259-0.00239513j 0.00244475+0.00622452j 0.00855454+0.0276789j -0.0266242-0.0254041j -0.0245607-0.0120469j 0.00448232+0.0122411j -0.0131776-0.0329204j 0.00340464-0.0259856j -0.00612785-0.0363357j 0.00429746-0.00657296j 0.00443899+0.00847272j 0.0281865+0.00390716j -0.0210789-0.049572j -0.00580227-0.0121337j 0.00398587+0.00801923j 0.0236311+0.0245069j -0.0237117-0.00761114j -0.0548794+0.00581972j -0.0145742+0.00663786j 0.0332966+0.0361003j 0.050917+0.0323504j -0.0545248-0.0874189j 0.0263464-0.0357323j -0.0675064+0.000627548j 0.0432367+0.0374765j -0.0199892-0.0266318j -0.117103-0.0978436j -0.198235-0.133814j -0.039203+0.108535j 0.0302649-0.0786531j 0.131156+0.0872019j -0.0628555+0.0335703j 0.012309+0.0598065j 
0.00538039-0.0435432j -0.0121474+0.00497808j -0.0514872+0.0503755j -0.0208806+0.0363306j -0.000341677+0.0146953j -0.0412563-0.0188291j 0.0484285-0.0170723j 0.010804+0.0442076j 0.00522886+0.011392j 0.0108719+0.00639578j -0.00110845+0.0109933j 0.0148465+0.0107029j -0.0170342+0.0461277j 0.0023376+0.00127245j 0.0028205-0.0147222j -0.0134981-0.0350741j -0.00296528-0.0102681j 0.0142874+0.0458797j -0.0183046+0.00267905j -0.02822-0.0155543j -0.00655745-0.0226255j 0.030026+0.0170394j -0.0144565+0.00246314j 0.0128396-9.04126e-05j 0.00903735-0.00665642j 0.0138367+0.00828227j 0.00143315+0.0139527j 0.00889251-0.0347819j 0.000774333+0.021044j 0.00148545+0.015174j 0.00527047-0.00637126j -0.0179433+0.00744168j -0.0215933+0.00701532j 0.00550196+0.0299562j -0.00965261+0.00406506j 0.0155778+0.0335387j -0.0404607-0.000641771j -0.0166302+0.00335711j -0.0104417+0.000925718j 0.0230784-0.0179083j -0.00365404-0.0101164j 0.0124433-0.0157273j -0.0168786+0.00374704j -0.00927119-0.0133295j -0.0113585+0.00479623j 0.00603927-0.0109672j -0.000162566+0.0100121j 0.0190041+0.000890094j -0.0175258+0.0101104j 0.0180686+0.00938466j -0.00292346+0.0105352j -0.0095028+0.0128337j -0.00824148-0.00979495j 0.00523148-0.00688075j -0.00917805+0.0269931j 0.0254976-0.00690369j -0.00604774+0.0160837j 0.0113511-0.0340913j 0.0155517-0.0372408j 0.0147289-0.0100125j 0.0236861+0.0365274j -0.0172962-0.0161659j -0.00839219-0.000420928j 0.00873645-0.0352476j 0.0184759-0.0259351j -0.0182746-0.00487672j -0.0031712-0.0159608j 0.00567653+0.0142764j -0.00780119+0.0114196j -0.0320204+0.0353718j -0.0149753+0.0129341j 0.0198391-0.0227249j -0.00704231-0.0188202j -0.0105467+0.00458264j -0.0195163-0.0180161j -0.000630037-0.00325907j 0.000503208+0.0086976j 0.0200461+0.0209465j 0.0146633-0.0103671j -0.0385347+0.0101591j -0.0178698+0.0281338j -0.015776+0.00565862j -0.00813019-0.00313881j 0.00277758+0.023124j 0.00872578+0.000349781j -0.0122446-0.00602135j 0.00366654-0.0117922j -0.00194551+0.029609j 0.000184094-0.00488387j 0.00109051+0.00936202j 0.00127406-0.00123423j -0.0494838-0.00958547j -0.00549235-0.0234255j 0.00125348+0.005973j -0.0192798+0.00109044j -0.00240554+0.0236442j 0.00191179-0.00596257j 0.00445154+0.0204048j 0.00342062+0.00596415j -0.00773589+0.00198186j -0.00729398-0.00755984j 0.00325187+0.00396063j 0.00818222+0.000263474j 0.019597-0.0222216j 0.0268069-0.0154785j 0.00542279+0.00148965j -0.00133879-0.00304127j -0.0166741+0.000941903j 0.0164984+0.0229425j -0.0079907+0.00185265j -0.010139-0.000705598j 0.0109921-0.0136804j -0.0185964+0.023928j -0.00604811+0.0108839j 0.00759459-0.0123926j -0.0033512+0.00057114j 0.0110157+0.0352685j -0.0161795+0.00988231j -0.00949358+0.0137275j -0.0134109-0.0139318j 0.00149779+0.0207187j 0.00458834+0.0195973j -0.0121741-0.00604589j -0.0146806+0.00658327j -0.000579185+0.0316071j -0.00719849+0.00264004j 0.020761-0.0139388j 0.00148274-0.0321147j -0.0312026-0.039946j -0.0026165-0.0259157j -0.00663564-0.00685835j -0.0500875-0.0357626j -0.00905977+0.0116781j 0.00468241-0.010591j -0.0564551+0.0124642j -0.0199711+0.0150316j 0.000609532+0.0232566j -0.00854456-0.0205028j 0.0261914+0.0354291j -0.0102194+0.00197625j -0.0125787-0.027584j 0.00118897-0.0242827j 0.0271747+0.0133896j 0.0199109-0.00167619j -0.0180152+0.0113079j 0.0162891+0.0244315j 0.0240812+0.0244746j 0.00266571+0.0112487j -0.00654896+0.00513308j -0.000128067+0.0249959j 0.00280861-0.0256631j -0.00952544+0.034095j -0.0164569-0.0165107j -0.0136379-0.0210566j 0.00490026+0.0328144j -0.0165126-0.0436147j -0.0328221-0.0172509j 0.00502357+0.0030837j -0.00296732-0.0411128j 0.0042545-0.0141378j -0.0183091+0.0169693j -0.0161049+0.00943367j 0.00798691+0.0120418j -0.0164669-0.00955556j 0.000421514+0.0466061j 0.0154349-0.0174625j 0.0402174+0.0316875j 0.0166244+0.0297094j -0.0247213+0.00324916j 0.00236652+0.0205313j 0.00198159+0.00322134j -0.00525951+0.00114792j 0.00636539+0.0195602j -0.0254394-0.0183905j 0.0025184+0.0137047j 0.029893+0.0351735j 0.0191418-0.0141522j -0.00264754+0.0173839j 0.00460023+0.00460025j -0.00975901-0.0159767j 0.00943125-0.0182683j 0.00437876-0.0410401j 0.0196874+0.0085426j 0.0322764+0.0339341j 0.0215633+0.0331917j -0.0077892-0.0182774j 0.00810706-0.00809701j 0.0109661+0.0146283j 0.0148405+0.0275088j 0.0194013+0.00261579j 0.0309488+0.0302356j -0.0163563+0.00141183j -0.0339506-0.0197537j -0.0237982-0.0434619j -0.00518561-0.0320711j 0.047026+0.0330367j -0.00167699+0.05509j 0.00798515-0.0102558j 0.089558+0.0489908j 0.0485428-0.0548809j -0.00282979+0.0142693j 0.00638661-0.0295758j -0.0515255-0.0090759j 0.0139328-0.0145667j 0.0779189+0.0160681j -0.0986196-0.08382j 0.0232351+0.0699963j -0.0406824-0.0196409j -0.0339059+0.0202504j -0.0598008+0.0691162j 
