0.0916926+0.095572j 0.0466112+0.0752176j 0.0309714+0.0853915j -0.0436001+0.190843j 0.0536875-0.0128101j 0.0159969-0.0318308j -0.0758173+0.0485019j 0.036691+0.14615j -0.0327922+0.0401223j -0.0403596-0.0050141j -0.00656399-0.00825918j -0.0184102-0.0171935j 0.0262179-0.0150213j -0.0331604+0.000514947j 0.0215578-0.0746246j 0.0921481+0.0273754j 0.0997122+0.0173227j 0.217997+0.0583266j 0.0161446+0.021559j -0.0677063+0.180204j -0.120327-0.112667j -0.0540255-0.0948979j 0.0790973+0.0707115j 0.0846111-0.0213046j 0.0167959-0.0935577j 0.0117228-0.10508j 0.033308-0.0547216j -0.0105715+0.0293703j -0.0381575-0.00677357j 0.041671-0.0108614j 0.0563256-0.0176891j 0.0356188-0.0042763j -0.0153072-0.0268399j -0.00471004+0.005168j 0.0330994-0.00365003j 0.0459771+0.018753j -0.030186-0.00800024j 0.0386865+0.0228384j -0.0134203+0.0353587j 0.0217517+0.0174415j -0.0118424-0.026578j 0.0213838-0.067819j 0.0425081+0.042736j 0.0698698-0.0348136j 0.0200083+0.00188604j -0.013804-0.0505199j -0.00866686-0.0242426j 0.0119224-0.0307564j 0.136873+0.0189286j -0.00468182-0.0693039j -0.0187165-0.0252288j -0.0509339-0.0287665j -0.0722204-0.0583634j 0.0597793+0.0232594j 0.0128428+0.0407512j -0.000918907-0.0510008j -0.0226949-0.0360897j 0.00991853+0.016071j -0.0218143+0.0223586j 0.00422738-0.00858105j -0.00806888+0.035821j -0.0162191-0.0152152j 0.0327018-0.0356883j 0.0440205+0.00418855j 0.026253-0.0202198j 0.0198289-0.0133265j 0.0182342+0.0118776j -0.00620438-0.00283304j -0.0250807-0.00658663j 0.019537-0.00863074j 0.00400937+0.00966372j 0.0138635+0.00786456j -0.0169619+0.00414652j 0.014553+0.0107403j -0.0513653-0.0135096j -0.00701583+0.000963599j 0.00221629-0.00755269j -0.0074003+0.0166301j -0.000843727-0.00786396j 0.0185977-0.0145039j 0.0432107+0.00519248j 0.00245765+0.0208426j 0.0373692+2.32172e-05j 0.00889942+0.0120898j -0.00439706-0.0189137j 0.00189352-0.00653567j -0.00615601+0.0024165j -0.0404313-0.00448433j 0.0362905+0.0043921j -0.0217514+0.00879272j -0.0137502-0.00891275j -0.00516769-0.00749444j -0.0122627-0.00377819j 0.0250374+0.00431505j -0.0400447-0.0076948j 0.00092135+0.0120988j 0.0106531+0.0176057j -0.0332534-0.02649j 0.0233494+0.00500204j -0.00541778+0.0199475j -0.0143269-0.0164846j 0.00156291-0.0218921j -0.0124835+0.00217149j 0.00626882+0.0192458j 0.006679+0.00993639j -0.00849118-0.0223948j -0.0430389-0.0378543j -0.0304516-0.00415984j -0.0277833-0.0039704j -0.018225-0.0219217j 0.0517929+0.0426411j 0.0115356+0.000545584j 0.0606612+0.0376891j 0.0327706+0.0188905j 0.0215845+0.000170843j -0.00939891-0.0430436j 0.0149998+0.0258294j 0.00445459-0.0229525j 0.0529842+0.0195743j -0.0297274+0.12645j -0.0606746-0.0541701j 0.0221797+0.00439373j -0.0652178+0.0466508j 0.12501-0.0244629j 0.0300506+0.0250378j 0.0167069-0.0555616j 0.0226385-0.105872j -0.0715641-0.0720054j -0.137256-0.0094545j 0.025459+0.0299794j -0.0049065+0.0350975j 0.0202261-0.0404825j -0.0151488-0.0129292j 0.130435+0.0768863j 0.0547255-0.0140721j -0.0746171-0.130451j 
0.0550807+0.0830064j -0.10157-0.0914705j 0.0141049+0.141734j 0.00411494-0.0468559j -0.0920446+0.0348533j 0.0145743-0.0330409j 0.0288849-0.0770651j 0.0539247-0.0625615j 0.0555155+0.11278j 0.0134499+0.0258455j -0.0529919-0.0436225j -0.121336+0.0387692j 0.0215991-0.0386642j 0.0493742+0.0535598j -0.0633259-0.0370309j 0.162193-0.0543843j 0.0218771-0.011863j 0.0256483-0.159649j -0.0912875-0.0265383j 0.204478+0.120721j -0.0201405-0.0243201j -0.0114123+0.120164j 0.0683476-0.0370615j -0.0619394-0.0922933j 0.013158-0.0770494j -0.0702527+0.106122j 0.0281565+0.000938478j 1.38234e-05+0.0197656j -0.0610075+0.0513675j -0.0698082+0.033909j -0.0215245+0.0125965j 0.0197239-0.0207162j -0.0135141+0.0196689j -0.00415093+0.0108384j 0.00515378-0.00503767j 0.00239676+0.0225897j -0.000520053-0.0243785j 0.0279204-0.00553243j 0.0849425+0.0386905j 0.0346037-0.0357378j 0.0207411+0.0552935j -0.0466648-0.00249767j 0.0470028-0.0199819j -0.00421015-0.0333555j 0.0579505-0.00834352j -0.0433341+0.0112383j -0.00673148+0.0474727j -0.084041-0.00499808j 0.0119338-0.123266j -0.0497941-0.00497474j -0.0223255-0.00457675j -0.0158422+0.0217541j 0.0627367+0.026449j 0.0795594+0.0596299j 0.00188675-0.0477853j 0.00638431-0.0264556j -0.0140156-0.0260845j -0.0063043-0.0409998j 0.0132199-0.0186979j 0.0255901-0.0121925j 0.00712279-0.0261203j -0.010004+0.0295634j -0.0287195-0.01837j 0.0315995+0.00144558j 0.0198139-0.0106099j 0.00745546+4.30946e-05j 0.0711503-0.0140986j -0.0175323+0.00538387j 0.0293593+0.00222406j 0.00542534-0.00678845j -0.0437808+0.00706531j -0.00455927+0.00191865j -0.0178658+0.0121448j 0.00269296-0.01328j 0.0160121+0.0166358j -0.0197932+0.0190126j -0.000269508+0.0173798j -0.0318645+0.00785151j 0.00727141+0.0149158j -0.00768502+0.0141499j 0.0532901-0.00121048j -0.00600888+0.002408j 0.00493218-0.00430689j -0.00266586-0.007886j -0.0157114-0.00690602j -0.00882865-0.0150713j -0.00300768+0.00918412j 0.0191354-0.0106459j -0.000797874-0.0153344j 0.033589+0.012656j 0.0206718-0.00244109j -0.0198362-0.00163759j 0.0249566+0.00397435j -0.0236671-0.0147644j -0.0162044+0.00665025j 0.0197298+0.0157803j -0.0168171-0.00848596j -0.0105205+0.0143766j 0.0135004+0.00405707j 0.0176077-0.000296026j 0.0163048+0.0126216j -0.043615-0.0260528j -0.0553342-0.00138945j 0.0148935+0.0111853j 0.0104152-0.0052714j 0.0131746+0.0103294j -0.00313347-0.00982347j -0.0140867-0.0212669j -0.0155651+0.0168319j 0.00966831+0.0243108j 0.00839568+0.00209166j -0.012422-0.0151655j -0.0055857-0.0345454j 0.0361726-0.0381638j -0.0474794-0.0114409j -0.0325679-0.046969j 0.0626693+0.00297489j -0.0144644-0.018023j -0.00264422-0.0721277j 0.0740032+0.0664175j -0.0542451+0.118949j 0.0316139-0.0679854j 0.0911173+0.0436267j 0.0107471-0.0210323j 0.0161371-0.0517266j -0.0107791-0.00649576j -0.0438096+0.00682973j -0.138927+0.0503322j 0.0808924+0.0978644j 0.0394508+0.0832725j -0.0244769+0.0353729j -0.0105293+0.0462562j 0.11451+0.0440461j 0.0443718-0.0158522j -0.0612765-0.11716j -0.0696275+0.0279438j 
0.0327209+0.0233719j -0.10114+0.00631948j 0.092463+0.0160176j 0.0354394+0.0845931j -0.0531906-0.173612j 0.0292819-0.0879629j -0.0309896+0.033931j 0.169523+0.00675871j 0.016759+0.0646336j 0.19355-0.0442587j 0.032013-0.0909698j 0.0971827-0.0476264j 0.00759328+0.0512906j 0.110085-0.114521j 0.0632289-0.103292j 0.0577737+0.297169j 0.0727629-0.0205572j -0.0052087-0.114189j -0.121911+0.140751j -0.0175507-0.322518j -0.111791-0.0464936j -0.0491084-0.192711j 0.0871292+0.182714j -0.376846+0.359665j -0.0136041+0.0820342j -0.152233+0.0138805j 0.0018941+0.0522251j -0.00576352-0.0376693j -0.0628296+0.0203127j -0.00321708-0.0326694j 0.00986169-0.0160462j 0.0525975+0.0187327j -0.0532629+0.00531409j -0.0214624+0.0273893j 0.0251512-0.0314195j -0.0366367+0.0289704j 0.0289075-0.0364589j 0.00201137+0.0528485j 0.00792745-0.0396513j 0.0143408+0.004711j -0.000902859-0.054257j 0.0146816+0.0261331j 0.0551336-0.00990038j -0.0391304+0.0139248j -0.00935808-0.0107032j 0.00242268+0.00234663j -0.00256308+0.0283673j 0.0366865-0.0269099j -0.00876176-0.0180581j 0.0561015+0.0582316j -0.0212602-0.0265387j -0.0221304-0.030997j 0.0227075-0.0422862j 0.0390853-0.0140791j -0.0163048+0.0371844j -0.0131203-0.0042433j -0.0408032+0.0262188j 0.013936+0.0136718j 0.0177947+0.00861778j 0.0155752+0.0205216j 0.0340014-0.0308785j -0.0308835+0.00841189j -0.0133877+0.0206662j 0.0146578+0.0129374j -0.000710835+0.023883j -0.0125777+0.0192892j 0.0332276-0.0063117j -0.0126613-0.0300656j -0.00483801+0.0232116j 0.0245282-0.000458397j -0.0176241+0.0250474j 0.000721681+0.0199297j -0.013306-0.0156633j 0.0167149+0.0143962j -0.0162826-0.0147273j -0.0190577+0.0220276j 0.00179759+0.0161797j -0.00949495+0.0174855j -0.00517165+0.00219061j 0.00489372-0.000359064j 0.0180963+0.0108709j -0.0129663+0.00314919j 0.0171114+0.00877212j -0.00262865-0.0115218j -0.020823+0.0242804j 0.00389378-0.0115038j -0.0117394+0.00113325j 0.00136457-0.00937861j 0.0330787-0.00737701j 0.0081967-0.00932019j 0.0191388-0.0192632j -0.0234136-0.00460605j 0.0202389+0.0287417j -0.00426902+0.0273639j -0.0241146+0.0191241j 0.000365789-0.016149j -0.00599229-0.0156122j -0.0122356-0.00297258j 0.0332971+0.00565589j 0.00529366+0.0225966j -0.0153344+0.00983844j -0.027557+0.0356462j 0.00204189-0.0114536j -0.000643622+0.00227875j -7.28757e-06-0.0299982j -0.00620773-0.0260021j -0.0218436-0.0261199j 0.0148108-0.0021493j -0.00646399-0.00420333j -0.00875784-0.000217905j 0.0195448+0.0187118j 0.00512013+0.00387019j 0.00543998-0.0141607j 0.0199795-0.00597982j -0.0133239+0.0441406j 0.0274692+0.0332349j -0.00106459-0.01381j -0.00829816-0.00903967j -0.0117461+0.0228342j -0.0144391+0.000691366j 0.00707573-0.0197848j 0.0397544-0.0354385j 0.0348913-0.0134315j 0.0216523-0.0332091j -0.00305766+0.0255012j 0.000632759-0.0271654j -0.0107455+0.0170391j -0.0320429-0.0149304j 0.004208-0.00844091j -0.0325898-0.0316672j 0.0287313-0.0635309j -0.0570604-0.0161672j 0.00888954+0.00925461j 0.0128759+0.0767281j -0.0599316+0.108813j -0.110969-0.0297753j 
-0.0686941+0.0415275j -0.094709+0.0143455j 0.08366-0.0339131j 0.0746291+0.0956893j -0.143175-0.146748j 0.0631029-0.0444625j -0.0188943+0.0180026j -0.00728079+0.0106847j 0.0485631-0.081958j 0.190453+0.0158211j -0.0656094+0.0420352j -0.203561+0.0974923j 0.104616-0.0260039j -0.0111901-0.132609j 0.0455906-0.0896067j 0.136507-0.0545642j -0.0702291+0.192445j -0.19786+0.0886362j 0.194563-0.0329846j -0.095317+0.0551755j -0.257895+0.0829125j -0.0236445-0.162258j -0.429629+0.200467j 0.149599-0.237777j -0.138137+0.154908j -0.118709-0.0434981j 0.00195395+0.0196923j 0.0254744-0.0798598j -0.0386242+0.00646353j 0.00648236-0.0294066j 0.000668238-0.00730954j 0.0144588+0.0339202j 0.0026538-0.00304461j 0.0130886+0.0167022j -0.025258+0.00829641j 0.000741742+0.0165894j -0.00947316-0.0166784j 0.00731314-0.0201174j 0.0357652-0.00313708j 0.0305341-0.0140515j -0.021124-0.0190737j 0.0162063-0.0269384j 0.00120169-0.0396633j -0.0213501+0.0396137j -0.0165256-0.0759387j -0.00385427+0.0227053j -0.00387385-0.000705625j 0.0144189-0.0230322j -0.00807232+0.0425159j -0.0226453-0.0478643j -0.0789349+0.0258891j 0.004199-0.0339653j 0.012823-0.0082835j -0.00836862+0.00709368j -0.012905-0.0202285j 0.0418761-0.0464061j -0.029346-0.00382609j -0.0245843+0.0299778j 0.0108535+0.0188313j 0.00677606+0.0223989j 0.0369682-0.0110455j -0.00627556-0.0243734j -0.0392623+0.0273786j 0.00616384-0.000855225j -0.0149314+0.0193307j -0.0122878-0.012635j 0.0225886-0.00749291j -5.67157e-05-0.031352j 0.00292921+0.00403551j 0.00469422+0.0217946j -0.0283319+0.0102369j -0.000519852+0.012792j 0.00521073-0.0314281j -0.0112402+0.0146142j -0.000278506-0.0104076j -0.00812555+0.00754291j -0.00277283+0.0232193j 0.0186198-0.0129534j 0.00395402-0.00735726j -0.00914025+0.0162501j 0.0100124-0.000393665j 0.0107388-0.00434305j -0.000548378+0.0161795j -0.016442-0.00305374j -0.0181674+0.00177653j -0.0258001+0.0139614j -0.00783694+0.00353467j 0.0172186-0.00523426j -0.000766151-0.0050797j 0.0255713+0.00893223j 0.0211904-0.00558266j 0.00458076-0.00863737j 0.0201408-0.0071178j -0.00233388+0.0183541j 0.00618345+0.00357234j 0.00954167+0.00629235j -0.00252996+0.0140516j 0.00839051-0.0079844j 0.0253772+0.00337472j 0.00165734+0.0305378j -0.0141646-0.000646002j 0.00126604+0.00939846j -0.00260998-0.0157094j 0.00677661+0.0339577j 0.00320286+0.0227332j -0.0097759+0.0185325j 0.000880737+0.0098592j 0.019467-0.0483946j 0.02096-0.00300523j -0.00711193-0.00654876j 0.0102042-0.00929677j -0.0210044-0.00455017j -0.0128287+0.00960464j -0.0109118+0.00405876j 0.0219879-0.00534386j -0.00147923-0.0150763j -0.0264959-0.00603516j 0.0257382-0.0282702j -0.026071-0.00594426j 0.00710486+7.8248e-05j -0.0305182+0.0219943j -0.00362493+0.00492457j 0.00719221-0.0361836j -0.0246897-0.0324125j 0.021695-0.00389962j -0.019464-0.0020726j -0.0222962-0.00282547j 0.000575712-0.00403946j 0.0129778+0.00835222j -0.0131701+0.000704714j 0.0460553-0.0114976j 0.00379198-0.0532434j -0.00927913+0.0107868j 0.0558952-0.0242992j -0.0947673+0.0157301j 0.00860645-0.0842134j 
-0.00999967+0.0170182j -0.0291947-0.0142081j 0.039393+0.0560109j -0.029823-0.0389159j -0.00626223+0.100654j 0.0189746+0.0854353j -0.0635123-0.0593566j 0.0695752+0.0718443j 0.0552232-0.0800733j -0.0221315+0.114733j 0.0276978+0.0843135j 0.116253+7.83961e-05j 0.241415-0.106885j 0.035016+0.341533j 0.0435362-0.276107j -0.0376374-0.156514j 0.133642-0.0843916j -0.266823+0.0788996j -0.068111-0.07317j -0.209666-0.160201j -0.087678+0.121114j 0.0627102+0.133521j 0.00622707+0.0626922j -0.105911-0.0510619j -0.0270321-0.0667324j -0.0201726+0.0132621j 0.00491721-0.0568211j 0.00836361+0.00643999j 0.000707059-0.00457257j -0.0122363-0.00413649j -0.00372741-0.0248616j -0.0226976+0.00139939j 0.0280932-0.0230524j 0.0130906-0.0077621j -0.00304513+0.0370033j -0.011955-0.000146107j -0.0237269+0.0522793j 0.00816787+0.00504483j -0.00508505+0.0111844j 0.026198+0.000841866j 0.0135019+0.0166882j -0.0332837-0.043143j 0.0289441-0.0142625j -0.0236212+0.0107624j -0.0049871+0.0500086j -0.00612766-0.0242244j 0.019159-0.00898807j 0.0151319-0.00289447j -0.0272752+0.0112514j 0.00900329+0.00760483j 0.0105259+0.0100335j -0.00675726+0.0137557j 0.0127444+0.00390673j 0.00339196+0.0171388j 0.000734125+0.00340957j 0.0100163-0.00244768j -0.0016025-0.0153435j -0.00860668-0.00409822j -0.00585197+0.00511952j -0.000299461-0.0151375j 0.00408467+0.00343459j 0.00454313+0.000419596j -0.00526109-0.0145353j 0.00690659+0.00344373j -0.00214934-0.0142171j -0.0053644-0.0134239j 0.00623274+0.0120242j 0.000429615+0.00165302j 0.00223813-0.00553583j 0.00232515-0.00137204j -0.00128941+0.000176567j -0.00965236+0.00656878j 0.00381799-0.000353872j 0.00237774-0.00264194j 0.00162787+0.020471j -0.00264871-0.00250209j 0.000672306+0.00520942j 0.00393516-0.00878518j -0.00476292-0.00341211j -0.013697+0.00667156j 0.0124101+0.0039629j 0.000997593-0.0092594j -0.00397084+0.000786293j -0.015086+0.0130976j 0.00997719-0.00698824j 0.0121414+0.0234377j -0.0046159+0.0205463j -0.00883035-0.00228627j -0.0037747+0.0161654j -0.00939981+0.00442517j 0.0132909-0.0196504j 0.00777838+0.00604496j -0.00296298-0.00506401j -0.00173875-0.00966382j -0.000578952+0.00881215j 0.0137762+0.00285893j 0.000979389+0.00862325j 0.0112666-0.0150758j 0.00345671-0.00536574j 0.00441179-0.026966j -0.0203399+0.000487543j -0.00803987+0.0178947j -0.0254651-0.00506622j 0.0304948-0.017193j -0.00194249-0.011714j -0.00430179-0.0181336j -0.0233063+0.0113916j 0.0068222-0.0142775j -0.0125922-0.00408234j 0.00293801+0.00287558j -0.00955225-0.0142765j -0.0117397-0.00923375j 0.0180704-0.020282j 0.0150685-0.015083j 0.0161683-0.00580929j 9.92868e-05-0.0157137j -0.00283627+0.00742285j 0.00137335+0.0214758j -0.00573185-0.00142883j -0.0158922+0.0128402j -0.00155917+0.00809453j 0.0109599-8.84232e-05j -0.00647255+0.00807183j 0.00788585-0.00327969j 0.00145335-0.00607425j 0.00170174+0.00726979j 0.00834739+0.00194686j -0.00331979-0.00909085j -0.00711286-0.0119088j -0.0091761+0.0123882j 0.00869535+0.0114991j 0.00208897+0.000369985j 0.00965112+0.00512423j 0.0126036-0.00647069j -0.00896613-0.0155335j -0.00260434-0.0111208j 
0.00687473-0.0446575j -0.00499896+0.00502831j -0.127085+0.0374226j -0.142197-0.0502733j 0.0303605+0.00773346j -0.0312887+0.00625301j 0.00884778+0.0843568j -0.0815856-0.0298144j 0.140123+0.17275j 0.142367+0.1057j -0.0334499+0.0250142j 0.038599+0.0123804j 0.0598651-0.277189j 0.16573+0.0807157j 0.0603411-0.0280003j -0.115533-0.0058834j -0.253304-0.233534j 0.182654-0.213868j 0.226782-0.0799467j -0.306171-0.0190936j 0.038383+0.262642j -0.121242+0.107005j -0.167039+0.13077j -0.0709605-0.00762494j 0.0113218-0.0288073j 0.0915278+0.0690242j -0.0221862+0.0304963j 0.0248633+0.0538012j 0.0152999+0.0022754j -0.0176858+0.00986882j 0.00225028-0.0418434j -0.0131589-0.0187674j -0.0243111-0.0151241j 0.0082541+0.0337807j 0.00825872-0.0126032j -0.013104-0.0111772j 0.0292586+0.0189628j 0.0219019-0.00615379j 0.0220749+0.0266783j -0.00535268-0.0213555j -0.0457508-0.0241673j -0.000270635+0.0203028j -0.0106885-0.0117788j -0.0188431-0.0070203j 0.022088+0.00844877j 0.0191799+1.27266e-05j -0.00619205+0.0470149j 0.0213808+0.000282766j 0.0194637+0.0186752j -0.0291734+0.000608791j -0.00343815+0.0330727j -0.0260155+0.00165751j 0.0057431+0.0325437j -0.0251604-0.000695846j -0.00747281+0.0127152j -0.00706849-0.0115052j 0.00510161+0.0118697j 0.000830367-0.0240138j 0.00104711-0.00307067j -0.0105658-0.00413633j -0.0215136-0.00856495j -0.00372754+0.0106268j 0.00235948-0.0112868j -0.00223608-0.00214396j -0.00928954-0.00570755j -0.000822805+0.0122674j -0.00502468-0.00565329j 0.0126494+3.81467e-05j 0.00372041+0.0150942j -0.00175321-0.000532375j -0.0070443-0.0096275j 0.000435841-0.00693019j -0.007743+0.0093209j 0.00329067-0.00291421j -0.002837+0.0201747j -0.00917148+0.0196797j 0.00877427+0.00365923j -0.0206042+0.00922681j -0.00784949-0.0105271j -0.00146118+0.0137217j 0.00744576-0.00703935j -0.00531668-0.00434376j -0.0036297+0.0139264j 0.0139455-0.00089757j 0.013817+0.0189143j 0.0256928-0.00660521j 0.00769664-0.00705401j 0.00614355-0.00351925j 0.00764723+0.0106015j 0.00803837-0.012618j 0.00186775-0.000206299j 0.00348817+0.000649067j -0.0266965+0.00226512j -0.0117171-0.00241641j 0.00184476+0.0247821j -0.0204083+0.00820916j 0.00437998-0.00156808j -0.0291794+0.018264j 0.00920719-0.0146823j -0.00754525-0.00132461j 0.00121501-0.00999352j 0.014458-0.00136572j -0.0165218+0.00501519j 0.00863304-0.00300584j -0.0156099-0.0120471j -0.0208225-0.00288519j 0.00832888-0.00838222j 0.0146841-0.000911443j 0.00761402+0.0172887j 0.00666952+0.0100551j 0.00856857-0.00358435j -0.000705756+0.0075701j -0.0122896-0.0233903j -0.0031818-0.0245566j -0.0213204-0.00199391j 0.00743219+0.0128125j -0.0055339+0.00364031j 0.000465874-0.0124531j -0.00454939+0.000321374j -0.00966424+0.0173156j -0.0193817+0.00997717j 0.00311332-0.00118628j 0.00306235+0.020109j 0.0128024-0.0151577j 0.00918154-0.0203661j 0.018358+0.00789963j -0.0105903+0.00103087j -0.0105111-0.0140972j -0.0169769+0.0143446j 0.00313208+0.0114935j -0.00482645-0.00686088j -0.000893741+0.0178891j -0.0219915+0.0235084j -0.0173311-0.0219826j 0.010644+0.00666797j -0.0169141+0.0243756j 
0.0745824-0.0766617j 0.0385938+0.0211771j -0.141216+0.0351649j -0.0510171+0.00160326j -0.0465164-0.0274492j -0.176295+0.0602437j -0.0921674-0.00820699j 0.100432-0.0258501j -0.0443076-0.102199j -0.120193-0.00894171j 0.0291779+0.0728236j -0.0713122-0.0166413j -0.0516143+0.0984865j 0.0327101-0.0289824j 0.247602-0.0139309j 0.0630959+0.10003j -0.182704+0.172688j -0.0933192-0.248381j 0.134113-0.198947j 0.0152352-0.0933091j -0.00704414+0.00352036j -0.110355+0.171604j -0.0583512+0.0473411j -0.0862473+0.0773633j 0.107514-0.0489555j 0.0694013-0.0167087j 0.0209353+0.0474503j -0.00578773+0.0161322j 0.0403962+0.0169179j -0.00690617-0.0036891j 0.0173794+0.013338j 0.0105877+0.000619887j 0.0265669+0.000893956j -0.0154549-0.00697273j 0.0270565-0.0241054j -0.0153721+0.0123886j -0.0101845-0.0156233j 0.0131869-0.0220256j -0.00192033-0.0265886j 0.0173096+0.0182403j 0.00534915+0.00940728j -0.0268176-0.00993424j 0.0514731+0.00627545j -0.0384289+0.000222168j 0.0110246+0.0147979j 0.0130379-0.0262327j -0.0378456+0.0403753j 0.00370141+0.00776686j -0.00686574+0.0446476j -0.01718+0.0096429j 0.0222221+0.0100876j -0.0148747+0.0131225j -0.011493+0.0212565j -0.0158651-0.00238987j -0.0146188+0.0198902j -0.0191038+0.00590629j 0.00267814+0.0102826j 0.00786367-0.00372668j 0.000630359-0.0105013j -0.00456263-0.00208178j -0.0235513+0.0112677j -0.0146342+0.0150421j 0.0271684-0.00880222j -0.00546755+0.00335138j 0.0103341+0.00377427j 0.0109289+0.0199318j -0.0195388+0.00143169j -0.0129322-0.000324821j 0.00135379+0.00207074j -0.0113819-0.0140114j 0.0119254+0.00338103j 0.00442353-0.013866j 0.00224018+0.00324291j 0.00158886+0.00585907j 0.00138613+0.00715663j -0.0037839-0.0124928j -0.00399055-0.0163209j 0.000972342+0.0187494j 0.00271659+0.00863565j 0.0118005-0.00168424j -0.0011993+0.0010344j -0.0120526+0.0206001j 0.00298981-0.010862j 0.0174273+0.00267189j -0.00402966-6.74054e-05j 0.00778965-0.0272268j -9.20869e-05+0.00571923j 0.00183109+0.00711272j -0.0126995+0.0225783j -0.0274061-0.0111057j 0.00545829+0.0293311j 0.0173254-0.000890912j 0.00784762+0.00369615j 0.00882011+0.00560849j 0.00903522+0.0013923j 0.0151306+0.0145122j 0.0166718-0.0133121j -0.0147085+0.00486484j 0.000899699+0.0019005j -0.00441625-0.00413256j 0.0125478-0.00511372j 0.00426629-0.00214463j 0.0175763-0.00229405j 0.00106994+0.0142391j -0.0141939-0.0164094j 0.0301027+0.00688107j -0.00863352-0.0027373j 0.0092437-0.00332298j -0.0273243+0.016244j 0.00204028-0.0292638j -0.0239555-0.00611898j 6.05419e-05-0.00718622j 0.00180807-0.00413553j -0.00306299+0.00209887j -0.00564735+0.00746253j 0.00190047+0.00843828j -0.00704039-0.0035818j -0.00499101-0.0132061j -0.0130011+0.00318303j -0.00417603+0.00458061j 0.00728842-0.0168975j -0.00213116+0.0137256j -0.00876232+0.00779514j 0.00312151+0.0128231j 0.00170189-0.0112915j 0.0170963-3.32306e-05j 0.00190129+0.000797033j 0.0200196-0.0029166j -0.00550769+0.00016889j 0.00397895-0.0118042j -0.0187028-0.00201234j -0.00633957+0.0186988j -0.0242909+0.0201441j -0.0299448+0.0045857j 0.0408598+0.0035001j -0.00323062+0.0341369j 
0.00860157-0.0542919j 0.0205318-0.00454646j -0.0991649-0.0739263j -0.0659069-0.084575j -0.0736792+0.0426032j 0.0685358-0.041742j -0.0247996+0.086054j 0.13349-0.0361063j 0.00801837-0.0566878j -0.0961626-0.00931221j 0.0401966-0.20487j -0.279201-0.0173178j 0.20083+0.266488j 0.0629241+0.0705623j -0.131103+0.0922927j -0.180855+0.142785j 0.0324819-0.149891j -0.0426786+0.220262j 0.0697462-0.111399j -0.0141291+0.00942259j 0.133963-0.0375243j 0.000591491+0.0133927j -0.166664-0.0153558j -0.00243371+0.0416099j 0.00817857+0.00702706j 0.0528507+0.0681986j 0.00252089+0.0328455j -0.0430493+0.0346975j 0.0313598-0.0151466j 0.00224291+0.00806973j -0.000386523+0.0360642j 0.01291-0.0156644j 0.00561606+0.0352498j 0.0192693+0.00126573j 0.0392672-0.0187529j -0.0403395+0.00494493j -0.00725614-0.00711225j -0.00940852+0.0174159j -0.0249798-0.00761264j 0.0291415-0.0282395j 0.0167658-0.0430218j 0.00337926+0.00699025j 0.0111428+0.014246j -0.00277956-0.0304362j -0.0139276-0.0115474j 0.0177578-0.00543728j 0.00410051+0.040035j 0.00659689+0.00885484j 0.0079907-0.00345532j -0.00789711+0.0143486j -8.35724e-05+0.0125058j -0.00806194+0.00105505j 0.00392682+0.0192327j -0.0130205-0.00440025j -0.000309839+0.00557506j -0.0114891+0.00424395j 0.00262716+0.0071701j 0.00414167-0.0159869j 0.00574103-0.00916172j -0.00452142+0.000361431j -0.0143468-0.0177547j 0.000280371+0.004917j 0.00720107+0.000501618j -0.00364311-0.000449013j 0.00152235-0.0064722j 0.0065693+0.0189794j -7.56216e-05+0.00745819j -0.00678364+0.0125868j 0.00956989+0.0048519j -0.0061545-0.00407438j 0.0162587-0.00463445j 0.00169296-0.0169308j 0.00260839+0.0127655j -0.00106193-0.00795508j 0.0174539+0.00558415j 0.00147124-0.00878108j -0.00628967-0.00845075j -0.000353894+0.00931624j -0.0113297+0.0216243j 0.0102825-0.0127938j -0.0039452+0.0091342j -0.00564756+0.00357107j -0.0119943-0.00841287j -0.022421-0.00256932j -0.002518+0.000411691j 0.00747416-0.00898657j -0.00659545+0.015634j 0.00864225-0.00212089j 0.0168196+0.0154752j 0.0153703+0.0141807j -0.0171581-0.00296152j -0.0060906+0.022565j -0.00183344+0.0134801j -0.0125811+0.0306412j 0.00929739-0.008686j -0.0105358+0.000522936j 0.0110353+0.00535404j 0.010863-0.00607383j -0.0129089-0.0162569j -0.0298528+0.0203259j -0.00415455-0.0147508j -0.000259772-0.0033357j -0.0172633-0.00207877j 0.004073+0.00104861j 0.00195264+0.000237582j 0.00104243-0.0171271j 0.0144648+0.00505141j 0.00474515+0.00599815j 0.00276735-0.0109136j 0.00185952-0.00459594j -0.00344662-0.01886j -0.00294544-0.00516825j 0.0034102+0.0095535j 0.00282696-0.000379433j -0.0106127+0.00613402j -0.0122129+0.0148953j 0.00161408+0.0105289j -0.00329072-0.00242081j -0.00990597-0.000439076j 0.00423014-0.0171147j -0.00153618+0.00737433j -0.00265015+0.000939429j -0.000726654+0.00704988j -0.011966+0.00967628j -0.0080969-0.00371769j 0.00383624-0.00624818j -0.00915504+0.0114096j 0.00727011-0.00164277j 0.00538239+0.00595187j -0.00665087-0.00011578j -0.00668575-0.00144927j 0.00364688+0.0113344j 0.00446753+0.013237j -0.0274002+0.00432315j 0.0110659-0.00551062j 0.0091683+0.0297232j 
