-0.0153741-0.049805j 0.0240634-0.0577194j 0.0197326-0.0449981j 0.00784992-0.0129919j 0.0131462-0.0499428j 0.00824334-0.0714465j -0.00906885-0.0165063j 0.00226333+0.116479j 0.00156604+0.0494792j 0.00128812+0.103368j -0.00316775-0.139031j -0.000411017+0.0842678j 0.000404063-0.0753597j 0.000895102-0.0635475j 0.000714161+0.0802411j 0.00211476+0.142038j 0.0013088+0.109971j 0.00103722+0.111915j -0.00150795-0.139653j -0.0139494+0.0684842j -0.0176777-0.0507295j 0.0171782-0.0543765j -0.0773668+0.0159568j 0.0205611+0.0158832j 0.0234795-0.00625114j 0.0281706+0.0214213j 0.0109909+0.00933405j 0.0739594-0.0102892j 0.0195757+0.0149654j -0.0194705+0.00464712j 0.00828429+0.00868819j 0.0101283+0.00448576j -0.0573146+0.00926195j 0.00245752+0.00998804j -0.0251513-0.00212653j 0.0620859+0.00586954j -0.00445333+0.00705984j -0.0448066+0.0294124j 0.0462821-0.00261786j -0.054241-0.00132957j -0.0799071-0.00175094j -0.00402526-0.0295358j -0.082355+0.00638746j -0.0121761+0.0583268j -0.0667429-0.00216818j 0.207173-0.016798j 0.00573633+0.0413301j -0.0183389+0.0978251j -0.0195738+0.0335109j -0.0089794-0.0423793j 0.0245792+0.0603548j -0.0120675+0.0203008j 0.0380292-0.0183447j 0.0132058+0.0341583j -0.0160554-0.000353941j -0.0105913+0.00597469j -0.0001817-0.00157109j 0.00238248-0.00930449j 0.0166246+0.0239827j 0.0230231+0.000683006j -0.00202144+0.00391204j -0.00558774+0.0467077j 0.00977537+0.0312718j -0.00921019-0.000836695j 0.00570045-0.011122j 0.00241704+0.0237315j 0.0071332+0.00259209j 0.00587336+0.0170316j -0.0059103+0.00513561j -0.00171175+0.0135378j -0.00359425+0.0131255j 0.00547061+0.00132269j -0.00389285-0.00132617j 0.00165695+0.0233658j 0.000654953+0.00612548j -0.000417328-0.0206454j 0.00230368+0.00312175j -0.00085878+0.0152657j -0.00532929+0.00411408j 0.00171525-0.0219842j -0.0064687+0.00996329j 0.0043539+0.0193229j -0.00717301-0.0118763j -0.00970824-0.0175083j -0.00392109-0.0158428j 0.0110201+0.00338529j -0.00116179+0.0230864j -0.00349135+0.00306543j 0.000619846+0.00137223j -0.00211101+0.00601923j -0.000702549-0.0127358j -0.0069672-0.00973105j -0.000955174-0.0156294j 0.00283214+0.0312126j 0.00010039-0.0346449j 0.00608141-0.0387188j -0.00216424+0.023131j 0.00843492-0.0131377j 0.0195592+0.0067083j -0.0105826+0.0181167j 0.0115079+0.046972j 0.00766542-0.014092j 0.00152508-0.0318115j -0.0242073+0.17399j -0.0270903+0.0351042j -0.00458378+0.0436934j 0.0103914+0.0935187j -0.00953314+0.0286684j -0.0150218-0.0712409j 0.14006-0.00672755j -0.006241+0.102883j -0.0663311-0.051028j -0.16596-0.00177642j 0.0564908+0.0924415j 
-0.0206583+0.0753725j -0.00813673-0.0760696j -0.0064509-0.0496255j -0.0013162-0.0224744j -0.0118398-0.0203392j -0.0220716+0.0102831j -0.0121464+0.0499151j 0.00217843-0.0446676j 0.00408446+0.139947j 0.00272433+0.10453j -0.00395767+0.0305232j -0.00015242+0.0553683j -0.000170292-0.0125348j 0.000659254+0.0186385j 0.00147002-0.00576904j 0.00150965-0.0558663j -0.000751208-0.222758j 0.0006351+0.132471j 0.0150606-0.0923408j -0.00384682-0.142774j 0.0221504-0.0578667j 0.0722356-0.00312766j -0.0157931-0.041794j -0.0563506+0.0152503j 0.0310518-0.0105949j -0.0417902-0.00276948j 0.0352165-0.0166355j 0.043825+0.017428j -0.0150422-0.00519051j -0.00339029-0.000569952j -0.0392247+0.0162313j -0.031477-0.00101333j -0.0174924+0.00151218j -0.0224283+0.00486763j -0.0190604-0.0120048j -0.00760651+0.0126521j -0.0211038+0.0141404j -0.0292942+0.012431j -0.0032124-0.00493657j -0.0348813+3.73527e-06j 0.0770571-0.0037448j 0.0224478+0.00846546j 0.0281434+0.0167586j -0.0731173-0.038864j -0.217108-0.00852065j -0.0696098+0.0381704j -0.0547171+0.120377j -0.0124703-0.0271488j -0.00735255-0.0374703j 0.0198443-0.0436317j 0.0201679-0.0319453j 0.0476035+0.0452738j 0.010795-0.0105774j -0.00419614+0.049954j -0.0212816+0.0117417j 0.00845975+0.00666103j -0.00178422-0.00266393j -0.01711-0.0149852j 0.00115238-0.0157941j 0.00658665+0.0343331j -0.0106011+0.0185591j -0.00450434-0.00174598j -0.00704582+0.00990333j 0.000371712-0.00750598j -0.0059128-0.00618148j -0.00478512+0.00818113j 0.00646941-0.00166666j -0.00535481-0.00484615j -0.0110544-0.0118987j -0.00681048-0.0135774j -0.00389872-0.0130742j -0.000938428-0.0128877j 0.00190845-0.00667856j -0.0110785-0.0127405j -0.00405814+0.0054348j -0.00702611-0.0097667j 0.000547588+0.00470214j -0.00046332-0.0108653j -0.00360835-0.00172808j -0.00598823-0.00188018j -0.00536775+0.00576907j -0.00787295+0.00993627j 0.00281797-0.00218413j 0.0102337+0.00301615j -0.000668233-0.00550568j 0.000968828-0.00239766j 0.00212486-0.022069j 0.00658824-0.034553j -0.0107215+0.00351665j 0.000397464-0.01401j 0.00148838-0.0220206j 0.00355543-0.00607466j -0.00171427-0.00258899j -0.00978593+0.00317517j 0.000584928-0.02465j 0.00212442+0.0328421j -0.0025909-0.0380868j 0.0183+0.0018122j 0.00917051+0.0093928j 0.00198872+0.0233773j -0.00918078+0.0151735j 0.0084378-0.0658989j -0.0185309+0.158561j 0.0109022+0.00488848j -0.0124025+0.0326256j -0.00979362+0.122468j 0.00444618-0.0468998j 0.0205375+0.0365693j -0.111827+0.0282849j -0.0239156-0.0951956j 0.109828+0.0521747j -0.0280433+0.0751396j 0.0569379+0.0961259j 0.164325+0.0040806j 
-0.00249828+0.117275j -0.00490075-0.0712497j 0.00252772-0.079692j -0.00380058-0.00990589j 0.00673908-0.0808673j 0.0101528+0.00231395j 0.024094-0.100382j 0.00758899-0.0997221j 0.00286695+0.105775j 0.00523875+0.114169j -0.0104212-0.102217j 0.00141527+0.0894429j -0.00174628-0.00328982j 0.000821767+0.250889j 0.0045876+0.116392j 0.00747854+0.157615j 0.00905216+0.0495438j -0.00724396-0.773836j 0.00909402-0.021269j -0.000880102-0.233005j 0.00918432-0.0786874j 0.0464817-0.0513558j 0.00835444-0.0353891j -0.0303302-0.0416541j 0.0393213-0.0429386j -0.0138479-0.0306105j 0.0398207-0.029918j 0.0479643-0.0102694j 0.0144643-0.0484123j 0.0022128+0.034729j -0.0205798+0.0292242j 0.00920289-0.0354707j -0.0510072+0.00018809j -0.0591227-0.0251528j -0.024726-0.00493948j 0.0240075-0.00460682j -0.0231111+0.000871116j -0.0328822-0.00306944j 0.0392358-0.0209568j -0.0908305-0.0339623j -0.015877-0.0187856j 0.0263857+0.0378746j -0.0737862+0.0622155j -0.0302488+0.0040015j 0.114961-0.00632532j -0.0853001+0.0207344j 0.0358979+0.00315755j 0.00563817+0.00732433j 0.00158246+0.00108018j 0.00571394-0.0253048j 0.0113942-0.020369j 0.036042+0.0166371j -0.00801838-0.0402039j 0.006833+0.00499656j -0.0239296-0.0200337j -0.00441303+0.00282535j -0.00873556-0.0161076j -0.0130128-0.0142397j 0.00916814+0.00499023j 0.0018817-0.00361501j -0.000557409-0.000867936j -0.00743304+0.00333595j 0.0103355+0.0227453j -0.000555492+0.00029113j -0.00152957-0.00290446j -0.00137577+0.00391129j 0.00910683-0.0267198j 0.0115053+0.0259263j -0.00501026-0.0134141j 0.000817674-0.0248783j 0.00568512+0.00346853j -0.0111767+0.0227084j 0.00199042+0.00703693j -0.00138263+0.00479992j -0.00150438+0.00592385j 0.00249816-0.0130225j 0.010785+0.00594894j 0.00519955-0.00751448j -0.000721496-0.00181893j -0.00542117-0.0189531j -0.0119443-0.00641669j 0.00194362-0.00527131j 0.00187164-0.0192406j -0.00342954+0.00529141j -0.00598535-0.0190547j 0.00802209+0.00423221j -0.0112939+0.0164982j -0.00579424-0.0024298j -0.00838727+0.00951828j -0.00427677+0.00143351j -0.00856583+0.00323683j 0.0185829-0.0311555j 0.00342555-0.0064615j 0.0206519+0.0321448j -0.0101601-0.0131957j -0.0245511-0.0091668j 0.0464786-0.0173749j 0.0115146-0.00612505j -0.0125044-0.0494655j -0.0190066+0.0412917j -0.0168886+0.0135001j 0.041475+0.0126599j 0.0412457-0.00738204j -0.0164353-0.0274652j 0.00135132-0.0114926j -0.0110808+0.0100208j 0.0184338-0.000142887j 0.0381523+0.0501014j 0.0631584-0.0074091j 0.018959+0.0134645j 0.0620408-0.0118281j 0.0365643+0.0446686j 0.00643358-0.00931862j 0.000224326-0.0132802j 
-0.0105879-0.115476j 0.00594558-0.0158426j 0.00117998+0.044087j 0.00202535-0.0501374j -0.000765354+0.0452653j -0.00945704+0.00163541j 0.00363398+0.0233066j -0.00822836+0.132397j -0.00704423+0.0249993j -0.00458493-0.0944755j 0.00359063+0.109411j -0.00319433+0.0690504j 0.00228849-0.102099j 0.00184339-0.44593j -0.00210704-0.0264965j -0.00212156+0.0586817j -0.000223641-0.704708j -0.00656759-0.330614j -0.00429565-0.1523j -0.00640537+0.0797044j -0.00954785+0.037161j -0.0278143+0.0885317j -0.0427179+0.00282194j 0.0180635+0.0851007j -0.0349697+0.00652701j 0.0223467+0.0403719j -0.0402227+0.0518762j -0.0153064+0.00161598j 0.00415044+0.0221353j -0.0140819-0.0193551j 0.0151638-0.017445j -0.00916988+0.00270716j 0.0140074+0.00576278j 0.0634839+0.00821691j 0.00483333-0.00574386j 0.0238112-0.00948543j 0.0256885+0.00318646j -0.039416-0.0114625j 0.0146967+0.00327884j 0.0302758+0.0159565j -0.0451385+0.00799392j -0.00580357-0.00879667j 0.00622621-0.04788j -0.0445475+0.0793702j -0.0467368-0.00898175j -0.0683516-0.0228824j -0.004188+0.00607017j 0.0065706-0.0120848j -0.00617998+0.0253352j -0.00282095+0.0109597j 0.00975888+0.0265388j -0.0180898+0.0185305j 0.0210275+0.0209105j -0.00724183-0.0120842j 0.0156189+0.0353191j 0.00613989+0.00201756j 0.00110164+0.00569924j 0.0100465+0.0199975j -0.00533247-0.0026524j 0.00893437+0.0143149j -0.00194409+0.030236j 0.00913699-0.00367177j -0.00382464-0.00427513j -0.00392377+0.00402036j 0.00335983-0.000896903j 0.00227956+0.0106629j -0.00814627+0.0213095j -0.00657027-0.012083j 0.00496046+0.00141885j 0.00181097+0.014118j -0.0109585+0.00177838j 1.94782e-06-0.00753995j -0.00301976+0.0118971j 0.00131821+0.00403852j 0.00182285+0.00227709j -0.00658681-0.0176175j -0.0100615+0.00421051j -0.00270163+0.0143624j 0.00195701+0.00044759j 0.00855977-0.00486284j 0.0138474-0.000441302j 0.00719334+0.014732j -0.00825134+0.0161429j -0.00427009+0.00495621j -0.00205401+0.0167226j 0.000833306+0.00402621j 0.0277959-0.00905708j -0.0138184+0.0313808j -0.0190653-0.0213628j -0.00846775+0.0100401j -0.0206996+0.00529573j 0.000790501+0.0028957j 0.0049919-0.0167594j -0.0123812+0.0364036j 0.0468431+0.00163101j 0.00961374+0.00160294j 0.0119502+0.0235618j 0.0237468+0.0357916j 0.0135679-0.00680106j 0.0107586-0.00585328j -0.0138163-0.0454572j -0.00340336-0.0040516j 0.0317227-0.00414687j 0.036963+0.00822781j -0.0140931-0.0122738j 0.00279381-0.00220062j 0.000186179+0.0169302j -0.0478253-0.000858132j 0.0125232+0.0178622j -0.00998036+0.00100876j 0.00432727+0.0217814j -0.048215-0.0143938j -0.000772309+0.0112716j -0.00336302-0.00736223j 
0.0110938-0.0393703j 0.000474151+0.0134604j 0.00145679+0.000386622j -0.00828054+0.0792184j 0.0103408-0.111642j 0.0058802+0.038493j 0.0134985+0.0936082j -0.000740502+0.0302803j -0.00141183-0.0379372j -0.00149788-0.0269224j 0.00220518-0.156203j -0.00130381-0.131749j 0.00304997+0.156752j 0.0043566+0.465521j -0.000957311+0.193896j -0.00335486+0.56135j -0.00864009-0.426374j 0.00182907+0.255191j -0.00267991-0.071322j -0.00067597+0.0504335j -0.0064462-0.00276526j -0.0170678-0.0773026j 0.00636278+0.00497818j 0.011788-0.0346096j 0.00429303-0.0274391j 0.0208108-0.0495484j -0.0099783-0.0261145j -0.020761+0.0352855j 0.00297108-0.00127172j 0.0218491+0.026377j 0.0394495+0.0363726j 0.0388979-0.0504301j 0.0321472-0.0212506j -0.0311365+0.00632215j 0.017525+0.00536752j -0.0423549+0.0272343j 0.0184884-0.0163953j 0.045309+0.012209j -0.0164453+0.0270341j -0.128744+0.0431793j 0.0249378+0.0408755j 0.00696826-0.0174575j -0.0531906-0.0650515j -0.00264645+0.00603638j -0.0407586+0.0074564j 0.00820903-0.0204387j -0.0122705-0.0301371j 0.000477639-0.0183045j 0.000938857+0.00863551j -0.00241525+0.019152j 0.00191545+0.00685012j -0.00803168-0.003148j -0.00056164+0.00902136j 0.00244649-0.0147705j -0.00126821-0.0100115j -0.00358273+0.00799476j 0.00018813+0.000554868j 0.00863389+0.00452047j 0.00426909-0.00296763j -0.00840579-0.0106192j 0.0014733-0.0305898j -0.00833691-0.00297491j 0.00427325-0.0317881j 0.0111382+0.00609049j 0.00226338+0.0023817j -0.00637909+0.0115719j 0.00847219-0.0392315j 0.00337756+0.0249558j 0.00425559+0.00837285j 0.00237121-0.0350391j 0.00738903-0.021086j -0.0046749+0.0175363j -0.00620209-0.00892178j 0.00195844-0.0178176j 0.00476516-0.00667069j 0.0199667+0.0161089j 0.0147971-0.00569517j -0.00156888-0.0170285j -0.00266754-0.0210544j 0.0098545-0.0241284j -0.0219735-0.0042139j 0.00142857+0.0130924j -0.00323178+0.00293605j 0.0306458-0.00305616j -0.00778626-0.00676369j 0.0226882+0.0159066j -0.0174817-0.0149726j -0.0228474-0.000544049j 0.0116242+0.0231648j -0.00950216+0.0239484j -0.0389706-0.0300414j 0.0153088-0.024572j 0.0109056-0.0292681j 0.0231232+0.0239126j 0.00609322+0.00480546j -0.00673782+0.00131841j 0.000126918+0.00880339j -0.0233914-0.00162295j -0.00346625+0.000916341j -0.00340857-0.0101641j 0.000523956+0.00757455j 0.00970316+0.00642064j 0.00394681-0.0108315j 0.0292641-0.0213911j 0.0255601+0.0150533j -0.0286955-0.00428811j 0.00508598+0.0117638j 0.00519134-0.00623783j 0.0167011-0.00397566j -0.00458816+0.00635088j -0.0113593-0.00572465j 0.00140185+0.00736033j 0.00304192+0.00763729j -0.000327305+0.00334373j 
0.00433168-0.0274546j 0.00495561-0.0132637j -0.000404752-0.0129689j 0.0124621+0.024885j 0.00142693-0.0389256j 0.0065972+0.0742666j -0.00595468+0.0195593j -0.000149923+0.0371575j -0.00192667-0.00195047j -0.00282971+0.0330801j 0.00330905-0.15893j 6.20222e-05-0.0948418j 0.00141884+0.054727j 0.001195+0.092646j 0.000266423+0.711426j -0.0033922-0.599084j -0.00146451-0.171102j -0.00149207+0.0123776j -0.000533967-0.038j -0.00152994-0.00629153j -0.00493941-0.0173593j -0.00552245-0.0235824j -0.0102189+0.00101372j 0.0118319-0.0142508j 0.00678126+0.0142748j 0.0213719-0.0299715j -0.00572694-0.0169655j -0.00219422+0.0361624j -0.00695046+0.0156594j 0.00477858+0.0124337j 0.0305673+0.000594912j 0.0258302-0.0121247j -0.0043952-0.00357862j -0.0156997+0.043071j -0.0458026+0.0413895j -0.027009+0.0492659j -0.0167979-0.0628959j 0.0431984+0.0375666j 0.0793518+0.00243256j -0.00831375-0.00769916j 0.0318234-0.00550996j 0.0286727+0.00882573j 0.0182816-0.00976257j 0.00562672+0.0331563j -0.016539+0.00366462j -0.0121376-0.0155743j -0.0035795-0.0148111j 0.00156652-0.00279489j -0.00148542+0.0101914j -0.00260214+0.00268813j 0.00281801+0.00845448j -0.00324122+0.00237059j 0.00237288-0.000106479j 0.00416356-0.00183352j 0.00143022+0.00753126j 0.000358289+0.00734482j 0.000764129-0.00341435j 0.00381155+0.00179411j 0.00638202-0.00551031j -0.00104586-0.0127977j -0.003472-0.0251767j -0.00784276-0.000235671j -0.00188221-0.0128289j 0.00435376-0.0148999j 0.00133574+0.00659462j -0.00197281+0.0067345j 0.00654177-0.00490942j 0.00304745+0.0166078j -0.00204851-0.00816705j -0.00270561-0.0201989j -0.00622469-0.0164587j 0.00295613-0.0173725j -0.00909458-0.0232433j -0.00245478+0.00687656j 0.0096976+0.0172092j 0.0145797+0.0022118j 0.0208418+0.0175558j -0.0140967+0.036638j -0.0321547+0.0401542j 0.0117163+0.0212192j 0.0272699+0.00628761j 0.00938453+5.15884e-05j -0.00262578+0.0335941j -0.0215622-0.00274696j -0.024553-0.0306998j -0.0463821+0.0102493j -0.032203+0.0182913j 0.0299683-0.00280197j -0.00782656-0.0217114j 0.0171914+0.00130448j 0.0157088+0.0148727j -0.0227359-0.030927j 0.00995978+0.0357389j -0.017204-6.77295e-05j -0.0188652-0.0115658j -0.0209766+0.0099806j -0.0264095+0.00641314j 0.00851576+0.000347208j -0.00654016+0.0130866j -0.0339338+0.00143859j 0.0082545-0.00577414j -0.0274875+0.00028472j 0.00144388-0.015922j 0.00401771-0.000175529j 0.0135755+0.00414713j 0.00727792+0.00223362j 0.00839006+0.00975902j 0.00296594-0.00845847j 0.00511295-0.00249938j 0.00667112+0.000484305j -0.00891745-0.00263789j -0.00793679-0.00376819j 0.00115998+0.00533565j -0.00282557-0.00382563j 
-0.00385076+0.0352533j -0.00801066+0.0256403j -0.00710535+0.0361517j 0.00374864-0.0612955j 0.000967684-0.0248201j -0.00584903-0.114341j 0.00369444-0.0369603j -0.000832394-0.047991j 0.00644703-0.00952565j 0.00344508-0.0491995j -0.00116177+0.257724j 0.00423144-0.0107461j -0.00430491+0.0736787j -0.00324677-0.424491j 0.00342343+0.605244j 0.00373822+0.439139j 0.00190606+0.272358j 0.00196701+0.0184904j -0.000886506-0.00843154j 0.0019025+0.0510038j 0.00770714+0.000272479j 0.00613836-0.00151373j 0.0269209+0.00162331j -0.0169908+0.0163283j -0.0121749-0.00764131j -0.0356339+0.0388242j 0.00821807+0.00191784j -0.018823-0.0496443j -0.00260431-0.0364005j 0.00145113-0.00974062j -0.0351431-0.00346344j -0.0345774+0.0481801j 0.0393739+0.000552033j 0.0489375-0.033855j -0.0215794+0.0504972j -0.00631594-0.0806415j -0.00294733-0.00738665j -0.0283299-0.0611271j 0.0458296-0.00473627j -0.0138235+0.0279458j -0.0561587+0.0197258j -0.0019917+0.0522507j -0.0401809-0.00590698j -0.0154998-0.0689659j 0.0236896-0.00917736j 0.0235503+0.0275069j 0.00644274+0.0276451j -0.00302068-0.00933804j 0.00371417-0.0118573j 0.00392595+0.0123168j -0.00240546-0.0111196j 0.00250742-0.00339806j -0.00365306+0.00579836j -0.00670143+0.00161671j -0.00558454-0.0116306j -0.00213547-0.00144029j -0.000164572+0.013258j -0.00516332-0.00308545j -0.00704655+0.00206413j -0.00630134+0.00890348j 0.00392445+0.020876j 0.0123766-0.00213381j 0.00140249+0.0173179j -0.00602204+0.0153429j -0.00296182+0.00309614j 0.00714861-0.00949498j -0.0137629+0.00535687j -0.00490782-0.0338866j 0.00112803+0.00838455j -0.00709306-0.00443989j 0.00363498+0.00987102j -0.00170445+0.035831j 0.0119177-0.0463162j 0.0115343+0.00771328j -0.00437273-0.0112407j -0.0116216+0.0057648j 0.00860991-0.0209022j 0.0134234+0.012029j -0.0196612-0.00698117j 0.0063323-0.0135287j 0.00389243-0.00316525j 0.00995254-0.00541359j -0.0220527+0.0199519j 0.0100687+0.00705317j -0.0165406+0.00301377j -0.0115748-0.00775286j 0.0127738+0.0054548j 0.00021981+0.00672373j -0.00627826-0.0257266j 0.00591221-0.00525547j 0.0097665-0.00847885j -0.0267142-0.000162823j 0.017816+0.00494739j 0.00938487-0.0121837j 0.0162949+0.00659395j -0.021887+0.00275232j 0.00328428-0.0066957j 0.0169585-0.00702698j -0.00779058+0.00927736j 0.00703512-0.00340157j 0.0104789+0.0153585j 0.0239437+0.000990109j -0.0274057+0.0313004j -0.0160182-0.0180828j -0.00713-0.00399296j -0.00706446-0.00286203j 0.0061326-0.0153608j -0.0166483+0.00541054j -0.00766294+0.00448157j -0.0207437-0.00135344j 0.00734316+0.00202981j 0.022855+0.0108029j -0.000602165-0.00630831j 0.00673765+0.0140961j 
-0.00782409-0.0232295j -0.00997851+0.00618206j -0.000318231+0.0468597j -6.25805e-05-0.155583j -0.00582077-0.0466361j -0.00101855+0.0275467j 0.00121933+0.0418057j -0.00705774+0.0106087j -0.00532668+0.0418846j 0.00161246-0.183669j 0.00225856+0.428896j -0.00107221+0.463333j -0.00113007-0.510437j -0.000882081+0.380765j 0.00124523+0.136545j -0.00163434-0.0178034j -0.000816339+0.0152954j 0.00269132+0.115328j 0.000387674-0.0667204j -0.00330033-0.0769402j 0.00268605+0.032976j -0.0176033+0.123022j -0.0109486-0.0321022j -0.00304601+0.0812857j -0.0442059-0.0171986j -0.0055405+0.110469j -0.037698+0.077281j -0.022306-0.078469j 0.0437921-0.00980036j -0.0431419+0.0247773j -0.0622917+0.0196492j -0.0297905-0.0767658j 0.0416791+0.00643581j -0.0218298-0.00264876j -0.0469532+0.0121057j 0.00640447+0.0367639j -0.036631-0.0329486j -0.0371166+0.0156692j 0.00616936+0.00671208j -0.0173935+0.012496j 0.00913743+0.013976j -0.00274771+0.0066775j -0.0117583-0.0212875j -0.00425474+0.00219405j -0.00611845+0.00276327j 0.00407995-0.00992972j -0.00284368-0.0158014j -2.91463e-05-0.0194817j -0.000794651+0.0165598j 0.000392119-0.0040208j 0.00384598+0.00551919j 0.00149237+0.00940427j 0.00416259-0.0046742j -0.00922578-0.0177529j 0.00694664+0.0144926j 0.00621288-0.00905167j -0.00303359-0.00696356j -0.000352356+0.0215964j -0.0150272+0.00310685j 0.0115799+0.0141422j 0.000693066+0.049289j 0.0242673+0.00288485j 0.00330925+0.0240856j -0.0127542+0.0422343j 0.00222556-0.0115876j -0.0129494-0.0156379j -0.0269235+0.0150975j 0.0075261-0.0168021j 0.00412393+0.0317565j 0.012671-0.0356239j -0.00390344-0.00256774j -0.0165687+0.0108253j -0.0103697+0.0255052j 0.00876643-0.0228421j -0.0137769-0.0143436j -0.0233653-0.0230535j 0.000506697+0.00267461j -0.0206939+0.0174566j -0.0101896+0.015068j -0.0113629-0.018071j -0.0312543-0.0086092j 0.0040359-0.00714322j 0.0109989+0.0109236j -0.00569504-0.0138232j -0.026478-0.0115422j -0.0386016-0.0130404j 0.0285817+0.0116778j 0.0105671+0.00151355j -0.0093435+0.00222469j -0.00478968-0.00617182j -0.00462457-0.00353328j -0.000546172+0.00764823j -0.0018216+0.0106136j 0.00574359+0.00522655j 0.00465565-0.0104962j -0.00577785+0.00110078j -0.0175305+0.00900321j 0.0119617+0.00611266j 0.00947709+0.00326768j -0.00226372-0.00158796j -0.0215116-0.0188786j -0.00885241+0.00907753j 0.00452312-0.00876191j 0.0196807-0.00180484j -0.0156615-0.00483839j 0.00731555-0.00901479j 0.0057298+0.00299188j -0.00536033+0.00818183j 0.01315+0.00843103j -0.00382044+0.00411787j -0.00234985+0.00346801j -0.0118511+0.000318714j 0.00124+0.00756164j -0.00119624-0.00451307j 
0.00483989+0.0445189j 0.00491697+0.00929516j -0.00373535-0.0139131j 0.0090939+0.0364697j -0.0106688-0.0459919j 0.00649397-0.0424395j 0.000433736-0.023984j 0.00174528-0.0410476j 0.00670707-0.0344878j 0.00043248+0.109967j -0.0013586-0.18556j 0.00132227-0.509333j 5.50967e-05-0.776757j 0.00108012-0.0753276j 0.000594787+0.00972687j 0.00167192+0.0813621j 0.000102867-0.0152216j -0.000735144+0.00728297j -0.00029177+0.0155281j 0.00173243-0.000177734j 0.000191443-0.0651103j 0.00936826-0.0806323j 0.025502+0.0090504j 0.00258723-0.054752j 0.0113996+0.132436j -0.00414423+0.00697035j 0.0311895-0.0698528j -0.00339061-0.0384046j -0.0262541-0.0124736j -0.0507702+0.00922634j 0.0193923+0.0166367j 0.0273336-0.0121782j 0.0268553+0.00206333j -0.0333583-0.0271917j 0.00874263+0.0125906j 0.0440507-0.0229885j -0.0011508-0.00138992j -0.00305544-0.0321331j 0.015334+0.00596846j -0.00910676+0.00780748j -0.0069501+0.00279686j 0.00454631+0.00310975j -0.0134538-0.00294554j -0.00381431-0.0160095j 0.00564318-0.00332902j 0.00459242+0.00525464j 0.00236729+0.00146317j -0.00087085-0.00367361j 0.0038768-0.00193445j 0.000972208+0.00441532j -0.00287507-0.0036998j 0.00311846-0.010668j -0.00656284-0.00507107j 0.00616944+0.00300772j -0.00720571-0.0148821j -0.0031991+0.0140612j 0.00678277+0.00561858j -0.00469135-0.0144709j 0.0174662-0.00326676j -0.00902115-0.0119762j 0.0134629-0.0259336j 0.0104812+0.0200196j -0.0151234-0.00796103j -0.00548202-0.0386735j -0.00783281+0.0175829j -0.0190824-0.0394264j 0.00267805+0.0458013j 0.0174445-0.0127739j -0.0275891+0.0327036j 0.0141245-0.0646686j -0.0131683-0.0147883j 0.0263628-0.00976386j 0.00393785-0.014943j 0.00274544+0.0376486j -0.0286075-0.0078288j 0.0108836-0.00664961j 0.0544962+0.000642995j -0.0222506+0.00113697j -0.0207185+0.0276913j 0.0140144+0.0139098j 0.0447713+0.0198564j 0.0101323+0.0035366j 0.020335+0.0210209j -0.0270174-0.00510443j -0.0125204-0.0259138j -0.0106333+0.000590619j 0.00589768-0.00412825j -0.00177035+0.0034135j -0.000506035-0.013265j 0.00831282-0.0142367j 0.0159316+0.00595182j -0.00549494-0.00580886j -0.0100683-0.00516586j -0.00136826-0.00974135j 0.000393904+0.00768481j -0.00236711+0.00281359j 0.00693131-0.00320177j -0.000371773+0.00463854j -0.00218571+0.00804284j 0.00324038+0.00628911j 0.0168363+0.0136809j 0.00526297+0.002966j -0.0159964+0.00683472j -0.00509466-0.0139778j -9.38898e-05-0.00134906j -0.00185957+0.000281367j 0.00545718-0.00742184j -0.00203463-0.00742024j 0.000216923-0.00382511j -0.00731515-0.00167183j -0.00348964-0.00532382j 0.0148114+0.00544222j 0.00125779-0.00121516j 0.00249025+0.00836602j 
