-0.0131291-0.0388375j -0.00938973-0.0386051j -0.0153412+0.00106699j -0.000999521-0.0532822j 0.00235582+0.013357j 0.0255094-0.044503j 0.00731636+0.00813098j -0.00780331+0.0210558j 0.0107304-0.0190906j -0.0201889+0.00491136j 0.0112546+0.0313379j 0.0538387-0.061505j -0.00221178-0.00776156j -0.0177833+0.0139941j 0.00733429-0.0250471j 0.0173987-0.0223356j 0.0319165+0.00205618j -0.0123868+0.000138025j 0.0185049-0.0160759j 0.0165458+0.0138538j 0.00647159-0.000960003j -0.0082727-0.000435537j 0.00526992-0.0168834j 0.000493873+0.00455709j -0.00248322-0.0195326j -0.00511596-0.0196439j 0.000591565+0.0151465j 0.0105474+0.00976402j -0.00615432+0.0054839j -0.00168183+0.0219375j 0.00701962+0.0129667j 0.0042945+0.0154416j -0.0140486-0.0132245j -0.0117042+0.00430241j -0.0310735+0.00529891j -0.00742748+0.023442j 0.0102018+0.000163051j 0.0210492+0.00646091j -0.0102285-0.0060387j -0.00549667-0.00372111j 0.0153674-0.0091723j 0.0211658-0.00369107j -0.0202143+0.0383037j -0.0298739-0.00285914j -0.00114474-0.00968684j -0.00359127+0.0120388j -0.00795505-0.0231372j -0.0101175+0.0271323j 0.00172325+0.019444j 0.0156184-0.0104838j -0.0293849-0.0116744j 0.00720144+0.0169772j -0.00101189-0.0215673j -0.0291208+0.0233954j 0.00827583+0.0126239j 0.00155926-0.00186473j -0.00907743-0.0018898j 0.00546954+0.00573699j 0.00462242-0.0159107j -0.00707152-0.00437378j -0.0234502+0.0476609j 0.00696011-0.00479415j 0.0169931-0.00421303j -0.015774+0.00388062j 0.00110401+0.00153517j 0.00107266-0.00868113j -0.00111755+0.00844897j 0.0159839-0.0137759j 0.0275066-0.000680781j -0.0047822-0.0142556j -0.00349641+0.0127052j -0.00424018-0.0189115j 0.0150992-0.0117184j -0.0509382+0.0410472j 0.0171991-0.0267449j 0.00142084+0.00573656j 0.0117098-0.020616j -0.00105729+0.0313139j -0.00560962-0.00293577j 0.00114637+0.0144082j 0.0133365+0.000720008j -0.00162256+0.0188635j -0.00163927+0.00142096j -0.00193783-0.0207576j 0.00290492-0.00555898j 0.00241552+0.00777962j 0.000836674+0.0015979j 0.0232331-0.0216596j 0.000692148+0.0295774j 0.00138791+0.000512184j 0.000973703+0.0137147j 0.00257865-0.00817037j -0.00264509-0.00133705j 0.00282492+0.0250756j -0.00555271-0.00565696j 0.00696156-0.0132182j -0.0061636-0.00569928j -0.00449614+0.00796453j -0.0128624+0.00316413j -0.0031001-0.0087489j 0.00757888-0.00442675j -0.014094+0.0182074j 0.00489017+0.00941716j 0.0096355-0.000209876j -0.00437136+0.0033188j 0.0152584-0.00885953j -0.0231468+0.022547j 0.0244119-0.0154562j -0.0164825+0.0194176j 0.00432422-0.000496688j 0.00409915-0.00183498j -0.000291877+0.0138785j -0.00177351+0.00508298j 0.00695965-0.017761j -0.0147756-0.00980503j 0.00977042+0.00758344j 0.00346613+0.00294093j -0.00308122+0.00379316j 0.00217316+0.000518778j 0.00639027-0.0126861j -0.00233383+0.0215898j 0.0189332-0.0367304j 0.00377392-0.00850231j -0.0140113+0.0102929j -0.0186351+0.00227906j -0.0117567+0.00764009j 0.0351046-0.0225893j -0.00757302+0.00390579j -0.00956619+0.00264126j 0.0226184-0.0223013j 0.00294784+0.00338972j -0.00747069+0.00705683j -0.00403289-0.00777044j 0.00418847-0.0120361j 0.00289946+0.00658153j 0.00903807-0.00248412j 0.00412859+0.0149744j -0.00403328+0.0256j 0.00258015+0.00773941j 0.0044389+0.0037382j 0.0207679-0.0228421j 0.016193-0.0316094j 0.0268785-0.0162365j 0.00906479-0.0116989j 0.00426988-0.0151444j 0.0138149-0.0113579j -0.0345069+0.0352801j 0.030628-0.0436359j 0.00269135+0.00344527j 0.00155728+0.0159796j -0.00448907-0.00349793j -0.00211369+0.0137366j -0.0112682+0.00605866j 0.00351827-0.00764396j -0.022284+0.0037488j -0.00686799+0.00956171j -0.0388047+0.0152576j 0.0238151-0.0106575j -0.00622113+0.0125652j -0.018185+0.00865938j 0.00868774-0.000625827j -9.37823e-05-0.020663j -0.00394211+0.0129637j 0.0153516-0.00469961j -0.0147116+0.0198022j 0.0006544-0.017171j 0.000361649+0.00870446j 0.0123579-0.01722j 0.0257669-0.0143575j -0.0122172+0.0289879j -0.0205235+0.00545859j -0.0399421+0.0184415j 0.0144493-0.00355431j -0.00526319+0.0200992j 0.0122818+0.00795432j 0.0138314-0.00124664j 0.00596084+0.00449439j 0.0134869-0.02333j -0.0354648+0.0291435j 0.0220214+0.0152978j -0.0281492-0.0101792j -0.00432808-0.0257812j -0.0218508-0.00838826j 0.0308428-0.0597182j 0.00386889-0.0151074j 0.0102357-0.00404999j 0.00361456-0.0353996j -0.0630594+0.114125j -0.0475479+0.018883j 
-0.00614429-0.033393j 0.00717974+0.0445576j -0.00247266+0.0746122j -0.0102868-0.011314j -0.0131231+0.00394848j 0.000509461-0.0004851j 0.0124412-0.0507277j -0.00961832+0.051556j 0.00617391-0.000568389j 0.0161008+0.00634093j 0.0173754-0.0068149j -0.0309038+0.0114832j 0.0163503-0.0155269j 0.00458992-0.00727191j -0.0118639-0.00550092j 0.00412445-0.0282648j -0.0196101-0.000932099j 0.0204805+0.0100795j 0.0246261+0.000168622j 0.0188096-0.0102705j -0.0246033+0.0158189j 0.000151489-0.00197506j 0.00827461+0.00135275j -0.03309-0.00848048j -0.0267132-0.000686231j -0.0140923-0.00746755j 0.0061791-0.00268972j 0.0136642-0.0237857j -0.0349134+0.00506596j 0.0143319+0.0161868j 0.0254222-0.0354339j 0.00620397-0.0252115j 0.00450847-0.0324885j -0.0148935+0.0194147j 0.0119214-0.00245767j 0.0051997-0.00292525j -0.0250514+0.0313767j -0.00703083+0.022066j -0.0121139-0.00224431j -0.00671409+0.033581j -0.00932421+0.00290016j -0.0386054+0.016415j -0.00743914+0.0142174j 0.00657636-0.00275896j -0.00477665+0.00826736j -0.0175587-0.00531472j -0.0062937-0.0240386j -0.00525923+0.00887492j 0.0274996-0.045088j -0.0211317+0.00230065j -0.0252774+0.0194292j 0.0121144-0.0241251j 0.00734102-0.0343907j 0.00661164+0.00575271j 0.00195315+0.0252022j 0.00658104-0.00861505j 0.00269243+0.00221856j 0.00438764+0.0177298j 0.00904115-0.0130754j 0.00402971+0.0273056j 0.0112727+0.0306978j -0.00688802+0.0334043j 0.0121702-0.0237898j -0.00498636-0.0180666j -0.00560196+0.00926925j 0.0211405-0.00690906j -0.00210526+0.018429j 0.00821388-0.0364396j 0.00929788-0.0367641j -0.00288324+0.0175486j 0.00991981-0.0116189j -0.0335167+0.0361073j -0.010443+0.000781942j 0.00858934-0.0056923j -0.0179039+0.0166581j 0.014581-0.0014753j -0.0193467+0.0127403j 0.0243392-0.0110301j -0.0145994+0.0120938j 0.0129255-0.0200897j 0.0119261-0.0230509j -0.00862752+0.0119901j 0.00486307+0.000688214j 0.012691-0.0197254j -0.00755911+0.00641097j 0.00826214-0.00817171j 0.0140432-0.00827458j -0.0136262+0.0108798j 0.00174646+0.00130427j -0.0121186-0.00487191j 0.00753612-0.0123366j 0.0082565+0.00262356j -0.00986378+0.0118294j 0.00787471-0.0227777j -0.00336376+0.0149477j 0.00690271+0.000917835j -0.00935592+0.00722575j 0.00747394-0.00176153j -0.0145043+0.0142617j -0.0143919+0.0263114j -0.00443262-0.023093j 0.0187435+0.000794255j 0.0139828-0.0109986j -0.00244486-0.00220005j -0.000240042+0.0138434j -0.00089859-0.00123573j 0.0117635+0.00811553j -0.0222168-0.00699014j 0.0126521-0.00148356j -0.00778344-0.00969774j 0.00833557-0.00177842j -0.00104659-0.0195126j 0.00188395-0.000483254j -0.0154368-0.00873297j -0.0081344+0.0300521j 0.0167834-0.00350348j -0.00164279-0.000246829j -0.00370518+0.00383204j -0.00331368-0.00116736j -0.00497132-0.000244072j 0.0224517-0.0158783j 0.00935615-0.0279925j -0.00395112+0.00071299j -0.0092492+0.0240444j -0.020427+0.0347534j -0.00663428+0.00153774j 0.0120451-0.0341937j -0.00853794+0.00738902j -0.00886768+0.0154444j -0.0143967-0.0112875j -0.00193815+0.00471055j 0.000678162+0.00210911j 0.0142554-0.00610324j -0.00426286-0.00280422j 0.00172045-0.00839153j 0.00519522-0.00646004j -0.00483968+0.00843559j 0.0350719-0.0283582j -0.00451015-0.00151311j 0.00850898-0.00167799j -0.0227017+0.00927097j -0.028795+0.0150803j -0.0123753-0.00555131j -0.00885296+0.0065204j -0.0164211+0.0246304j -0.0141475-0.00474505j -0.00656373+0.0292995j -0.0310961+0.00401102j 0.0078703-0.00140089j 0.00186415+0.00965029j -0.00595429+0.0117598j 0.0269442-0.0159393j -0.00474728+0.00385973j -0.00469126+0.00226652j -0.0198457+0.0194493j 0.0307705-0.01961j -0.0113567+0.0359664j -0.00101269-0.0278633j -0.00239848+0.0165282j -0.00812575+0.0243406j 0.0015356-0.00533879j -0.0170113-0.000632697j 0.00751688-0.00943726j -0.0021964-0.0142509j 0.0229902-0.018573j -0.0191392+0.0135164j 0.0379217-0.0257093j -0.0300379+0.0157923j 0.0187126-0.038382j 0.0201444-0.00986396j 0.00362954+0.00179436j 0.00482769+0.00449086j -0.00992045+0.0114601j 0.0329474+0.0186127j -0.000453274-0.0117295j 0.00880855-0.0128308j -0.0038545+0.0104028j -0.0208925-0.0125814j -0.00835808-0.00438244j 0.00677369-0.016612j -0.0201325+0.0237982j 0.0183951-0.038813j 0.0312642+0.0115337j -0.00697226+0.0114432j -0.0198079+0.0401639j -0.00556036+0.052883j 0.0291712-0.0315032j 0.0475463-0.0190454j -0.0579919+0.118658j 
-0.0533615+0.0471073j -0.0093584+0.0346301j 0.0407424+0.0190838j -0.0414835+0.0441309j 0.00207189+0.00229044j -0.0174886+0.0215473j -0.0455329-0.0453581j 0.0877906-0.0262475j -0.0200919+0.0235828j 0.00880428+0.0204026j 0.0293784-0.0165842j -0.0358377+0.0250786j -0.0270127-0.0204223j 0.0122605-0.0306632j -0.0362442+0.0176284j -0.0524343+0.0154912j 0.000637899+0.00479128j 3.27544e-05-0.00813254j -0.0168898-0.00538334j -0.0390187-0.0327333j 0.0182392+0.0372954j 0.0160858-0.0149456j -0.0120535+0.0309151j 0.0108348-0.000472093j -0.00274355+0.0384322j -0.02146+0.0470622j -0.00382213-0.023256j 0.0135287-0.0390745j 0.0346818-0.00904758j 0.0589615-0.0229291j -0.0200718-0.0435374j -0.0108599-0.0145159j -0.0155212+0.0257421j 0.0322871+0.0226995j 0.00886249-0.00389743j 0.0342626-0.0401944j 0.0128368+0.0239954j -0.0225638+0.025356j -0.00494709+0.00897188j 0.0316537+0.00258963j -0.0245206+0.00717425j 0.00757319+0.0384016j 0.0831667-0.018171j 0.0470174-0.00806115j 0.00101795+0.0221681j 0.057093+0.0138773j -0.0186313+0.00912562j 0.0702603-0.02569j -0.0620558-0.0542931j -0.00436557+0.0180854j 0.0387235+0.0343874j 0.0049013-0.0281072j -0.0522549-0.0238123j 0.0425358-0.0178739j 0.0211055-0.00250279j -0.00616306+0.00943171j 0.0379-0.014789j 0.00728529-0.0122348j 0.000535422-0.0380756j 0.017061+0.0168222j 0.106519-0.0101757j -0.00249766+0.0381708j -0.030226-0.0258551j -0.0012198-0.0221996j 0.0126087+0.0170624j -0.0253583-0.0103341j 0.0369817+0.00870984j -0.0467084-0.0141653j -0.031509-0.0267423j -0.00912489+0.00985049j 0.00757619-0.0117914j 0.0141206+0.0856561j 0.00375608+0.0121074j 0.0637701-0.0537135j -0.00923336+0.0687517j -0.00969959-0.0290995j -0.0372608+0.0378412j 0.0261004-0.0254603j -0.00245924+0.00410918j 0.0231548-0.0207164j -0.00877289-0.0227101j 0.0398803+0.0170636j -0.02335-0.00702601j -0.00798324-0.0233106j -0.00678617+0.00375141j 0.0116474-0.00984077j -0.00943222-0.00801372j -0.0583225+0.0123899j 0.0235404-0.00554945j -0.00878627-0.000318831j 0.00422271-0.0143802j -0.018784+0.016498j 0.00864627+0.0143985j 0.0234709-0.0264288j 0.00664734+0.0149401j -0.0204129+0.00196198j -0.00450882+0.0139644j 0.0137447-0.00612797j 0.0190406+0.0207859j -0.0203668+0.0274526j -0.0208791+0.0107734j 0.00821301-0.0363406j -0.00203317-0.0127578j -0.00951107-0.00185412j -0.00392356+0.0149668j -0.036268+0.012075j 0.0256236-0.0170657j -0.0256209+0.0106071j 0.0195983-0.0114562j -0.000641507-0.00177065j -0.012556+0.010044j 0.0176769-0.0210102j -0.00623331-0.0052904j -0.0169005+0.0251821j -0.00585102+0.0139315j -0.0127149-0.0114987j -0.00492422-0.00231683j 0.00755972+0.00994883j 0.0117714-0.010966j -0.00924913-0.00072656j 0.00595744-0.0267627j -0.0473153-0.0168264j -0.00275187+0.00612618j 0.0204732+0.0243268j 0.0384315+0.0102336j 0.0192407-0.0140782j -0.0498748+0.0106231j 0.00918711-0.0059164j 0.0292219+0.00656188j -0.0292442+0.0131174j 0.00845407+0.0226477j 0.00239415-0.00564686j -0.00651327+0.00414023j -0.00535683+0.00434422j -0.00382082-0.000910874j -0.0237574+0.000339273j 0.0259146+0.00639479j 0.00609819-0.0223831j 0.0149827+0.00101485j -0.0162499+0.000597022j -0.00451186+0.0269229j -0.0128537+0.0241471j -0.0195041+0.0346412j -0.0184475+0.0125642j -0.00153529+0.0217347j -0.00462912+0.00800782j 0.0510614-0.00420532j -0.0199413+0.0217562j -0.0119605-0.0098824j 0.0163943+0.00421914j 0.00531732-0.000290641j -0.000224588-0.0127879j 0.00743493-0.00138329j 0.0104328-0.00511656j 0.0293378+0.0131483j 0.0105733-0.0312422j 0.0304967+0.00461606j -0.0139785+0.0120068j 0.0105092+0.00403309j 0.0151546+0.00210127j -0.00752348+0.0165651j -0.0114004-3.98567e-05j 0.0087835-0.000836343j -0.017957+0.00933942j 0.0270647-0.0216465j -0.0123434+0.0271468j -0.0213863-0.0297192j 0.0130136+0.00941964j -0.0677777-0.0111983j 0.0123089-0.0222537j -0.00744649-0.0121248j 0.0462071-0.0335416j -0.000731405+0.0189488j 0.0056763-0.00624157j 0.00252174-0.000655724j -0.0181717-0.0126924j 0.0240483+0.0328247j -0.048312+0.015721j 0.0415289-0.0276086j 0.00998005+0.00299071j -0.0113464+0.0191846j -0.0426643-0.035401j -0.0355488+0.00670137j -0.0420905+0.0217396j 9.93374e-05+0.0628698j 0.0355677+0.0204152j -0.0621809+0.00864066j 0.0737982-0.0957291j 0.0703404+0.019835j 
-0.0136659+0.0399007j 0.0418482-0.0495024j 0.0344853-0.0452491j 0.0370167+0.0270257j -0.0208327+0.0144489j 0.0430888+0.00662587j -0.049249+0.0313614j 0.0169833-0.0530599j 0.0214074+0.0291966j 0.0137606-0.0525279j -0.0388827-0.0348343j 0.0831654+0.00909425j 0.00841533+0.0261438j -0.018987-0.00126882j 0.0046839+0.0427194j 0.0151672+0.0345521j 0.0129588+0.0129462j -0.0121483-0.00594943j 0.00809761-0.0049859j -0.0320544+0.0151978j 0.0481924+0.0265353j 0.00713628-0.0065217j 0.0260131-0.0239768j -0.0185979-0.000520177j 0.0453406+0.0168645j 0.0309448+0.0392562j -0.0295448-0.0151454j -0.0377971+0.00354999j 0.0345625-0.00330682j -0.045974-0.0351969j -0.0521941+0.0331345j -0.0197993+0.0114995j -0.0191179+0.0378866j 0.0286878-0.0764194j -0.0190177-0.0153258j -0.00885145-0.0409227j 0.0531739+0.000671548j 0.0256747+0.00124239j -0.01766+0.0229254j 0.0295607-0.0215853j 0.024995-0.00253776j 0.0508715+0.0189586j -0.0179602-0.0584555j -0.00888147-0.04917j 0.0157936-0.00731135j 0.0192714+0.00721303j 0.00243726-0.00165318j -0.00559611-0.0350277j -0.107626+0.0337534j 0.0457788-0.0103297j 0.0569416-0.0503871j -0.0315128+0.00752913j -0.0348909+0.0166242j -0.0158019-0.0584094j 0.011236-0.01557j 6.52414e-05+0.00514291j 0.0049548-0.0315808j 0.00650763+0.000881237j -0.000627206+0.00827364j 0.0426209-0.026161j 0.0114162-0.0867583j 0.0532885+0.00677978j -0.0374212+0.0233077j -0.0213848-0.00826757j 0.025276+0.00933997j -0.0113214+0.00622623j 0.0238188-0.0148076j -0.0170216+0.0394099j -0.0442158+0.0733795j 0.0294523-0.00839592j -0.0128348+0.000907006j 0.0920958-0.0258424j 0.0319023+0.0169881j -0.0563253-0.100177j 0.0543455+0.0583664j -0.0260727-0.0102232j 0.0288596+0.056216j -0.0383655-0.0417551j 0.014586-0.00517772j -0.0286858-0.015975j -0.00713122+0.00751564j 0.0287417-0.0109305j 0.00130636+0.00690512j -0.01882-0.0237814j 0.0103387-0.0162342j -0.0080789+0.00267804j -0.0150497+0.008962j 0.0196223+0.0391466j -0.0202538-0.015j -0.00404184-0.00196038j -0.0212837+0.00897902j 0.0206014+0.0144536j 0.0250522-0.00379457j -0.0289182-0.00464672j 0.00857193-0.00718457j -0.0112287+0.015244j 0.00729374+0.000336305j -0.000483291-0.0125231j 0.0274123-0.0137864j 0.0322124+0.00544078j -0.0112271+0.00155104j -0.0523311-0.0151252j -0.0103845-0.00137422j 0.00846241+0.0200182j 0.0131195-0.00134968j 0.0127663+0.0231455j -0.0100687-0.0157056j 0.0126738+0.0348203j -0.0229526-0.0254023j 0.00308013-0.00566158j 0.00478887+0.0345818j -0.025705+0.00922097j -0.00988636+0.0175869j 0.0209457+0.0193369j 0.0103602+0.00544963j -0.00868854+0.0148951j -0.00487177-0.00138994j 0.00894544-0.0164204j 0.00152335+0.000582025j 0.0130559+0.0103628j -0.0406805+0.00598324j -0.0214439+0.0462771j 0.00214602-0.00638047j 0.0217906-0.0212544j 0.0325923-0.0352765j -0.0184214-0.0167017j 0.00108374+0.0326038j -0.00769605-0.0104879j 0.0141732-0.020283j 0.00239029+0.0171479j 0.0209545+0.00927088j -0.00241398-0.0133541j 0.00865843-0.0102603j 0.0127989-0.00205901j 0.00432323+0.00534552j 0.00230106+0.00915542j 0.0048731-0.00624615j -0.0327542+0.00104667j -0.0141527+0.007537j 0.00347933+0.0076486j 0.0213369+0.0163816j 0.0353903+0.00606693j 0.0233419+0.0100892j 0.0127197+0.0128865j 0.0367236-0.00541023j 0.00677144+0.011243j 0.00162728-0.0456994j 0.0293128+0.0130701j -0.0126691+0.0172617j -0.00577902-0.00347405j 0.0110494-0.00687018j -0.0235128-0.00529063j 0.0074476-0.0191403j 0.000286158-0.000191823j 0.013627-0.0246367j -0.0368222-0.0138742j 0.0154115-0.0290142j -0.00664904+0.0145265j -0.00423666-0.0167578j 0.0123682-0.0134752j 0.0052741+0.011484j 0.00259311+0.00150489j 0.00480346-0.00601516j 0.00407006-0.00391651j -0.0130992-0.00927587j 0.0332554-7.78834e-05j -0.0563844+0.00979595j 0.027591+0.00480871j -0.0293304+0.0341146j -0.0512304+0.000317955j 0.0102016-0.0119669j -0.014941-0.0391503j 0.0289008+0.00851647j 0.00897317+0.0278613j -0.0130371-0.0173969j 0.00683266+0.0438792j 0.0379725+0.00425558j 0.00540912+0.0272491j -0.0311544-0.0279178j -0.0273506-0.0063097j -0.0184767-0.00251606j -0.0575045+0.0403418j 0.00547532+0.00821667j 0.0435785+0.071014j 0.0517649+0.000407244j 0.0571664-0.0280961j -0.00189073+0.0379526j -0.0727168-0.0307887j 0.0717811-0.101344j 
-0.00848793-0.0191051j -0.0110363-0.0154072j -0.0245095-0.00619552j 0.0150923+0.0159711j -0.0156814-0.0122244j 0.0100836-0.0135832j 0.00312793-0.0175955j 0.0036147-0.0109681j 0.00765838-0.0181778j -0.00872003-0.00749971j -0.0105442-0.00730646j 0.0273217+0.00810824j 0.0173598+0.0333019j -0.0120237+0.00719346j -0.0242632-0.0634039j -0.0159306+0.033847j 0.0156271+0.00429736j 0.00246542-0.0255267j 0.00996682-0.0279495j -0.0185247-0.000794333j 0.0161909+0.00159573j -0.0164323+0.0231192j 0.00185434-0.00611949j 0.0240081-0.00279063j 0.0231082+0.0344268j 0.0134417-0.01287j 0.001237+0.00752316j 0.0189097-0.0105381j 0.0379864-0.0287795j 0.00501132-0.00387957j 0.000196075+0.00713489j -0.0021224+0.0128534j 0.00106361-0.0142564j 0.0339064-0.0305712j 0.00385117-0.00412953j 0.00514787+0.0421044j 0.00135272+0.0123057j -0.0106831-0.0106864j 0.0234447-0.0507026j -0.0166117+0.0331105j 0.00135272-0.0312491j -0.00709102+0.0173057j -0.00592375-0.014714j 0.0122428-0.0303354j -0.0149742+0.0109164j 0.00856533+0.0371694j 0.012567-0.00255226j 0.0166187-0.00855391j -0.0137863+0.00807922j -0.0207205+0.0241021j -0.0113583-0.0197503j -0.0266995+0.0357859j 0.0168439-0.0288946j 0.00682943-0.0302987j -0.00665196-0.0206482j -0.00923994+0.0344998j 0.0174209+0.00206524j -0.023057+0.0222053j -0.0038517+0.0435326j 0.00286577+0.0408972j 0.00604697+0.0128831j -0.00437478+0.0044497j 0.024837-0.0106413j -0.0146466-0.0147982j -0.00507298-0.0365979j -0.0438342+0.0360596j 0.00748779-0.00449742j 0.00323498+0.0257824j 0.00478739+0.0205737j -0.0198619+0.0362868j -0.0136153+0.0194261j -0.0126231-0.00763041j 0.0154639+0.0140489j -0.0375971-0.0349388j 0.0340112+0.0279493j 0.000352904-0.00508517j 0.00660865+0.0109291j -0.0166322+0.0152813j 0.000759255-0.00897899j -0.00196508+0.0192651j -0.00111902-0.0228362j 0.00384899-0.0135878j -0.000174491-0.0360077j -0.00202565+0.00600669j -0.0065071-0.0128363j -0.000709349+0.00336304j -0.010585-0.00371803j 0.016255-0.0257176j -0.00648436+0.00352792j 0.0115684+0.00613459j 0.0129252-0.00849691j 0.0124825-0.00130051j 0.0106453+0.000196493j 0.00890446+0.0126118j -0.0139674-0.0125927j -0.00138708+0.00804968j 0.0077326+0.00204736j -0.0185365+0.00910658j -0.00376878+0.00282255j -0.00847736-0.0163407j -0.00836354-0.0241071j -0.0114157-0.00588802j -0.00148386-0.0036255j 0.0017758+0.00287904j -0.00885553-0.00489533j -0.0108163-0.00554587j -0.00200213-0.0190379j 0.00905359+0.00213291j 0.00317455-0.0243973j 0.00149408-0.0049794j -0.00554447+0.0102557j 0.0189737-0.00802096j 0.00214262-0.00278976j 0.00690935-0.00118073j -0.0291798+0.0121984j -0.0232066+0.0207026j 0.00165866-0.00329687j -0.0048442-0.0246673j 0.0020263-0.00109607j 0.00429389-0.0201165j 0.00773795+0.014163j 0.00407107-0.0153207j 0.0159381-0.0187986j -0.024783+0.00479936j -0.0103797+0.00245091j 0.00102817-0.00814493j 0.0139822-0.00507876j -0.00249398-0.0109877j -0.00485544+0.00764919j 0.0135116-0.012109j -0.0113899+0.0295544j -0.00748211-0.0135815j -0.00824048+0.014373j 0.0159793-0.0301866j -0.0013628-0.00250316j -0.00803963-0.0099757j 0.00709734+0.00803894j -0.0209738+0.0262354j 0.0236177-0.0136184j -0.0242265+0.0153359j 0.0114606-8.62319e-05j 0.0114304-0.0145314j 0.0268654+0.000994842j 0.00688584-0.0137301j -0.00669847+0.0312118j 0.00616697-0.00654844j -0.0140923+0.0101079j 0.00910346-0.010807j 0.00684918+0.0071338j -0.000902591+0.0112642j -0.0117856+0.00583921j -0.0145741+0.0124563j -0.0148268-0.00190495j -8.82357e-05+0.00455994j -0.0173463-0.00905465j 0.00815834+0.0224096j -0.0130825+0.00642872j 0.0345111-0.00189608j -0.0056948+0.00856052j -0.00527165-0.00182594j -0.0101293+0.00731542j 0.000106953+0.00448194j 0.00358626-0.00545143j -0.0140991-0.0314854j -0.00866653-0.00353947j -0.0287028-0.0123015j -0.0102167+0.00175136j 0.0252149+0.0246382j 0.0140519-0.000110836j -0.0173032-0.00787861j 0.0066245+0.0145868j -0.00741593+0.0109533j 0.000236607-0.0155717j -0.00936843+0.0521639j -0.00394011+0.0344003j 0.0114841-0.000475708j 0.0116186-0.00632156j 0.0114667-0.00799895j -0.00651218-0.00595784j 0.0127297-0.0387437j -0.0109777-0.00450675j -0.00148893+0.00475892j -0.0154466+0.0117243j 0.0121904+0.0130264j -0.00492257+0.0421381j 0.0203722-0.0147556j -0.0199116+0.0171973j -0.027854+0.0379272j -0.0192842-0.00382765j 
