-0.0105175-0.0462268j -0.0111893+0.00257401j 0.00793052-0.0282088j 0.0233362+0.0650197j -0.00297184-0.0278171j 0.00491744-0.0225787j 0.00522225-0.0305994j -0.010808-0.05754j -0.037433-0.0626059j 0.00660645-0.0318666j -0.0121971-0.0124575j -0.0163036-0.0570062j -0.00821927-0.00719461j 0.0164563+0.032511j 0.00121419+0.0306738j 0.0238397-0.0239088j -0.0143134+0.00678293j -0.0573669-0.0291425j -0.00671004+0.0144007j 0.0122568-0.039622j -0.0154381-0.0476182j -0.00845388-0.000586257j 0.00235977+0.00325643j -0.0154858-0.0418076j -0.0141064-0.0224285j 0.00889269+0.0113995j -0.0245677+0.00434429j -0.00598556-0.00683956j -0.0322347-0.0107604j 0.000673442-0.00321316j 0.0217275-0.0381841j -0.0105762+0.0274858j 0.0203148-0.00172862j 0.0056626+0.003244j 0.0231367+0.0489066j 0.0154021-0.0152768j 0.00738606+0.0246678j -0.03192-0.0313744j 0.0233257-0.0631844j -0.00478711-0.0276572j 0.0137663-0.0231596j -0.0192279+0.0515906j 0.00410029-0.0303981j -0.0276048-0.0175033j 0.0141096-0.0028932j 0.0510684+0.0827376j -0.0317998-0.0751438j -0.0413139+0.04456j 0.00281343-0.0747015j 0.0433438+0.105649j -0.0630178-0.0889043j 0.0097156-0.0105812j -0.0692753+0.0197312j -0.0121712-0.0487045j -0.0160357+0.000348748j -0.00849429+0.0336879j -0.0515412-0.000644302j -0.00393452+0.00334558j -0.0134048+0.0116668j -0.0163998-0.0534447j -0.0135292+0.056446j -0.0234616-0.00203739j -0.00409455+0.0664749j -0.0233109-0.062123j 0.0442456-0.0189097j -0.0108741+0.00549171j 0.00295272-0.0259163j 0.0381571-0.0616843j -0.0356274-0.00247052j 0.0315207+0.0382709j -0.0243456-0.016187j -0.0146929-0.0495839j 0.00735679+0.0187833j -0.00242621-0.0600461j 0.0262493+0.00394466j 0.00928551-0.00237017j -0.0142352-0.0165727j 0.0149597+0.0131964j -0.0280951-0.00405433j 0.0114857+0.00999561j -0.00611767-0.0142306j -0.0118497-0.0183659j 0.0122932-0.010898j -0.00294544-0.0146842j -0.0156937-0.0100623j -0.0104555+0.0215905j 0.00355173-0.0328918j -0.0232264+0.0219355j -0.0202996+0.0161854j -0.00723262-0.00277639j -0.0120446-0.00635431j -0.00203289-0.00626331j -0.0105349+0.0142195j -0.00226087+0.00301127j 0.0124711-0.00815317j 0.00317154-0.0100026j 0.0203228+0.004796j 0.0128111-0.0562772j 0.000762444+0.0311082j -0.0148873+0.0346995j 0.0107249-0.0220093j 0.00107425+0.0176568j 6.53992e-06+0.00234411j 0.00233055+0.0118673j -0.0132255-0.0483215j 0.00966375+0.016623j 0.00835394+0.0545787j -0.00493724+0.0112147j -0.00810427+0.0116787j -0.00399371-0.0174317j -0.00331139+0.00592588j 0.0170297-0.00958326j -0.00856256+0.0290718j -0.0201056-0.0514978j -0.00405339-0.0345836j -0.0163169-0.023996j 0.00890125-0.0194077j 0.00620762+0.0038178j -0.0011471+0.0294191j -0.0108067-0.00436644j 0.0136904+0.0094676j 0.0180181+0.0269079j -0.00564512-0.0659649j -0.0389606-0.00991504j -0.00288228+0.0293771j 0.0106043+0.0897623j -0.00912865-0.0197371j 0.0183918-0.0801842j 0.00115105-0.0299437j 0.0050998-0.0023935j 0.0194435+0.0495474j -0.023628+0.0173227j -0.00969556-0.0295328j 0.00543419+0.0476941j -0.000173536+0.0774253j -0.00681162+0.0190244j 0.0011212-0.0368571j 0.0145631-0.0174251j -0.000456555-0.0310881j 0.00549534-0.00105635j -0.0319363+0.0421028j 0.00687735-0.0973702j 0.015717+0.0122514j 0.00818753+0.00240794j 0.0210165+0.0437373j 0.0111138+0.00656443j -0.0245117+0.00507658j 0.0105049+0.000457369j -0.0290423-0.0322608j 0.0164561-0.0307717j 0.00103637+0.0329436j 0.00865121+0.0577781j 0.0371043+0.0659351j 0.0366911-0.0221912j 0.0153037-0.0172015j -0.0145805-0.0123447j -0.0201249-0.15154j 
-0.0140095-0.00128988j 0.0101569+0.043766j -0.0194293-0.0490947j 0.0137528-0.0320949j -0.0148576+0.000232009j -0.00134681-0.0127861j -0.0257163-0.0482376j -0.0165596-0.00487814j -0.0101209+0.0641628j -0.0239048-0.0244549j -0.016486-0.00144248j -0.0205539-0.00598302j -0.00241331+0.00951835j 0.0167003-0.00329434j 0.0316953-0.0123314j -0.0187246-0.0565243j 0.0106231+0.0353104j 0.00745369+0.102837j -0.000932918+0.0098749j -0.0239643-0.0404219j -0.0224688+0.0169133j 0.0132514+0.0316416j 0.00921525-0.0134587j -0.0232236+0.00119186j -0.00501922-0.00652391j 0.00205592+0.00376384j -0.00259336+0.035569j -0.00053967+0.0027152j 0.016576+0.0409793j 0.000175562-0.0288903j -0.0270872-0.043949j 0.0107249+0.0110201j 0.0128378-0.0366563j -0.00782634-0.00700463j 0.0117663-0.0335409j -0.00353008-0.0290787j 0.00828941-0.00715857j -0.00648409+0.0370147j -0.0552849-0.0626263j -0.0240431-0.00201107j -0.0148696-0.0255471j 0.0393887+0.0466834j -0.023311-0.0220327j 0.00681468+0.0401629j -0.00406023-0.0272081j 0.0290202-0.0737298j -0.0366761+0.0317067j 0.0341953+0.0901562j -0.0346117-0.00745332j 0.0702845-0.0458434j -0.051414+0.0848595j -0.00945436-0.0228295j 0.0235557+0.105482j -0.0267642+0.0128593j 0.00209406+0.0357174j 0.0273003+0.00620433j 0.0129584+0.0634975j 0.00320483+0.0111892j 0.0114625+0.0220873j -0.0219859+0.017671j 0.0495764+0.0348587j 0.0106591+0.0602536j 0.0482991+0.019045j -0.0439728+0.0251953j -0.0253782-0.0877954j -0.00323793+0.0130558j -0.0142332-0.0148052j -0.055635-0.0691256j 0.0150084+0.0558455j 0.0294599-0.0298632j -0.0242788+0.0268212j -0.0338943+0.0289212j 0.00518589-0.0248232j -0.0306712+0.0165605j 0.021559-0.0318218j -0.00171872-0.0142293j -0.00644687+0.0269586j 0.00579383-0.0250495j -0.0191607+0.00805903j 0.0151148-0.0100713j -0.0209882+0.0100974j -0.013402+0.00854121j 0.00309502-0.0170499j -0.00535162+0.0103552j -0.0050297+0.0228752j 0.0190295+0.00440032j -0.015992-0.014113j 0.00601925+0.0150181j 0.00934847+0.0416757j 0.000486681+0.0166595j -0.00379682-0.00355528j 0.0121678-0.0169968j 0.0113769+0.022277j -0.000392805+0.0121364j 0.00175412-0.0276374j -0.0114818-0.0330795j -0.001853+0.00131592j -0.0258847-0.0315281j 0.00523641+0.0152257j 0.0267112+0.0132845j -0.00876076-0.0181964j -0.0068124-0.0261807j -0.00454101-0.0183875j 0.00319446-0.030623j -0.015543-0.0106274j 0.00976901-0.00778732j 0.0228442-0.00309047j 0.00860087+0.0236645j 0.00434872+0.00830513j -0.000568654-0.00790322j 0.00975226-0.0114322j -0.00592911-0.0299366j -0.000306602+0.0020646j -0.00881129+0.0527835j -0.0191335+0.00691432j -0.00462663+0.0191709j -0.00794273-0.0307933j -0.0121087-0.041817j 0.00743501-0.00325978j -0.0123164+0.0440119j 0.00673958-0.0426275j 0.00679072-0.0326346j -0.0186054+0.00344002j 0.00311228+0.106143j 0.00546574+0.0231987j 0.022642-0.0270275j 0.00457827+0.0258297j -0.029188-0.080834j 0.000345537-0.00291535j 0.00338449-0.0299114j 0.00365075-0.0378794j -0.000522252+0.0828778j -0.0202782+0.0087488j 0.00739707-0.0138073j 0.0226632-0.0212914j 0.00555661+0.00932028j -0.00579407-0.0080557j -0.00242163-0.00147967j -0.0115231-0.0258932j -0.0173145-0.0326681j -0.0079315+0.0968257j -0.0256105+0.045348j 0.00358531-0.025464j -0.0245266-0.0412018j 0.0107427-0.00176333j 0.0020675-0.0223284j -0.0067824+0.0083707j -0.0242909+0.0141172j -0.010034+0.0467604j -0.00651736-0.0342877j 0.0312743-0.00259872j 0.02758+0.0491185j 0.00810426-0.062396j -0.0261716-0.0299361j 0.0242945+0.00212452j 0.0166278+0.147203j -0.0154739-0.00582213j 
-0.0222673-0.0119995j 0.0163659+0.00717114j -0.0225127-0.00227043j 0.0205123+0.0337103j -0.0256641+0.0122409j -0.00809722-0.0340912j -0.0296472+0.0248301j -0.0354682-0.0605956j -0.0215668-0.0484438j -0.0217721+0.0133546j -0.0118442+0.0253617j -0.0415454-0.0610899j -0.0117369-0.00238795j -0.00276861-0.0547713j 0.0296955-0.0758905j -0.00883685+0.0260852j 0.00835955-0.042807j -0.00531364-0.052394j -0.0102082-0.00198651j -0.0168443+0.0297508j -0.0554683-0.0559356j -0.00705643-0.0654445j -0.0162468-0.0616496j -0.016183+0.0212972j -0.0244327-0.0272813j -0.00539884-0.00714519j 0.0166163-0.000954448j -0.0242487-0.0605941j -0.0212709-0.0943418j -0.00670148+0.0120629j -0.013283+0.0274601j 0.00927938+0.017745j 0.0301294-0.0418914j -0.018393-0.00563926j 0.0558189+0.0624734j -0.00768471-0.0129531j 0.0256057+0.0240914j -0.0775038-0.074159j -0.0375123+0.0493596j -0.0404199-0.0122009j -0.0393124-0.0216182j 0.018098-0.057635j -0.0151377+0.0262685j -0.0266536-0.0457287j 0.00423183-0.000342271j -0.0496033-0.0964757j -0.0643344-0.0701186j 0.0259156-0.0122483j 0.0304233+0.00628372j 0.020789-0.043364j -0.00356748+0.0171402j 0.0126646+0.0300814j -0.0284099-0.0644734j -0.0116564-0.0173325j -0.020998-0.0780087j -0.0126087-0.0598437j -0.0294036-0.0572218j 0.0313711-0.0230361j 0.0088368-0.00549452j -0.038637-0.0243228j 0.0387944-0.0558779j 0.0345733-0.0484414j 0.0103502-0.0205756j -0.0625561-0.0139812j -0.0331454+0.0738674j -0.00661149+0.0299729j -0.0161511-0.0229527j -0.0499316+0.0582945j -0.011738-0.0591108j 0.0394393+0.0247008j -0.0306983+0.0270331j -0.00299576-0.0138857j -0.000583216+0.0174256j -0.00752383+0.00617824j 0.0237934+0.012064j 0.0082377+0.0160775j 0.00332284-0.0116071j 0.00690481+0.00471935j 0.0133166+0.0239233j 0.0146159-0.0288365j -0.00804313+0.0166651j 0.00956946-0.000151224j -0.00158433+0.0571733j 0.00347503+0.0326069j -0.00162734-0.0398998j 0.00721597-0.0338172j -0.00379476-0.00583173j 0.0170923+0.0423649j -0.00520423-0.0190062j -0.00835247-0.000320179j -0.010291+0.00835673j -0.0113854-0.0152708j 0.00158948-0.0112846j 0.0112716+0.0457264j -0.00632168+0.029399j 0.00100114+0.0168411j -0.0066244-0.036258j -0.0283177+0.00886543j 0.00736862-0.00977424j 0.035796-0.0211064j -0.00403255+0.0445882j 0.0105063+0.0511829j 0.017716+0.0423165j 0.00214675-0.00324721j -0.0319395-0.0562458j 0.0299809+0.0109351j 0.0198436+0.0184516j -0.00068611-0.0224811j -0.0145517-0.0306088j -0.0134645-0.0124919j 0.0026077-0.0262892j -0.00372909+0.0533151j 0.0049969-0.0112809j -0.0248764-0.0364651j -0.0211042+0.0103876j -0.00343173+0.00608237j -0.0299709+0.000236867j -0.0139636+0.0331706j 0.00753971+0.026341j -0.00597083+0.0298723j 0.00491063-0.00203056j -0.00345689+0.040725j -0.0260954-0.00638613j -0.00292149-0.0337703j 0.00277356+0.0223586j 0.00859021+0.0484248j -0.00756033-0.00434688j -0.0110861+0.0483815j 0.00213738-0.0242935j -0.00536063+0.00964225j 0.000258341+0.0287467j -0.00547268+0.0122707j -0.0105363+0.0347137j 0.0223607+0.036238j 0.00560081+0.018205j -0.00334495+0.0198821j -0.0109888-0.0118396j 0.00601055-0.0278242j 0.00114866+0.0191348j 0.00157135+0.0218374j 0.000259626-0.0690156j -0.0176425-0.0251439j -0.0154794+0.0330211j -0.00426164+0.0648336j 0.0136611-0.00145333j 0.0634491+0.0648663j -0.0145992+0.00825758j 0.00470428+0.0532605j -0.0160923-0.0250421j -0.00967677+0.0265933j -0.0100807+0.012087j 0.036538-0.0112985j 0.0487154+0.0473547j -0.0192048+0.012239j 0.00840755-0.122149j 0.0122862-0.0674284j -0.0414985-0.0367281j 
-0.0142046+0.0221085j -0.0361424-0.0240155j 0.0315774+0.0497531j 0.0406596-0.0449557j -0.00188831+0.00429103j 0.0263659+0.00833663j 0.0215778+0.0366251j -0.0101348+0.0483526j -0.0539648+0.0376931j 0.0203743+0.0222406j -0.0213725+0.0156868j 0.00981572+0.0316314j -0.0211579-0.0167374j 0.0308258-0.0493541j 0.00817793-0.000894233j 0.0533892+0.0269023j -0.0268446-0.00347822j -0.0924685+0.0197827j -0.0337879+0.00915728j 0.0130788+0.0403386j -0.00479005+0.012561j -0.00190754-0.0146307j 0.0387745-0.00969975j -0.0242914+0.0481305j -0.0513381-0.0161077j -0.00282027-0.0150579j -0.0599112+0.0300558j 0.0139867+0.00121839j -0.0558912+0.00786756j -0.00182634+0.0267214j 0.0808149+0.0115651j -0.0561767-0.0186566j 0.0368424+0.0759933j -0.0317626-0.0110694j 0.010497+0.0107339j 0.0483201+0.032984j -0.0061625-0.00659059j -0.0345904-0.0461278j 0.0492515+0.0502868j -0.00193836-0.0141464j 0.0616502+0.0165835j -0.00794358-0.0567234j 0.0118038+0.0317229j -0.00464978+0.00222388j 0.020746-0.0131855j 0.0948288-0.0966934j 0.0192869+0.0593115j -0.0817755-0.055118j 0.0133242+0.135232j 0.0241459-0.106j -0.0632605+0.102646j -0.016748+0.0370621j -0.0701105-0.0677797j -0.00949778+0.0179567j 0.00634795-0.0043725j -0.0137823-0.0591093j -0.0592073-0.0114589j -0.00326316+0.0379086j -0.0279559-0.0223949j 0.00108983+0.022965j -0.0164629-0.0384241j -0.0214155+0.0155477j -0.0157267-0.0835458j -0.00216464+0.0422836j 0.0466878+0.000317601j -0.01788-0.0081502j 0.0129389+0.025266j 0.0489923+0.0343184j -0.0427502-0.0106998j 0.0289854-0.0201165j -0.0184469+0.00118888j -0.0107954+0.0570271j 0.0112267-0.0141457j 0.00549907+0.0454061j 0.0162215-0.00730887j 0.0119357+0.0145577j -0.0204189+0.0147751j 0.0149875+0.00711674j -0.0223866+0.025919j 0.0249573-0.0188367j -0.00852297+0.00497638j 0.0039974+0.0250635j -0.00723507-0.0024949j -0.00539521+0.0119419j -0.0117819+0.00190796j -0.0137559-0.0160691j 0.0154931+0.0255215j -0.0298081+0.00864397j -0.0369438-0.00587194j -0.011904+0.00519991j -0.0163514+0.0177198j 0.0140949+0.00163793j -0.0156794-0.0344887j -0.0268785+0.017135j 0.0178683-0.00871311j 0.0295645+0.0207026j 0.0287615-0.0352085j 0.0240618+0.0426898j -0.029079-0.0366292j -0.0229734-0.0233636j 0.000789907+0.0253332j 0.00214051+0.0106211j -0.0061653+0.00861284j -0.00131638+0.002556j 0.00944767+0.0303602j 0.0126143-0.00501273j -0.0153373-0.0640324j 0.00286115-0.0279231j -0.0197458+0.0102769j 0.000147216+0.0141204j 0.000549112-0.00331142j 0.0335206+0.0126734j 0.0023289+0.0287992j -0.0400677+0.00288676j 0.0131669+0.02031j -0.044581+0.0313677j 0.0144523-0.0117334j 0.0403788-0.00637913j 0.00543488-0.0112852j -0.0213538-0.00694729j 0.0302294+0.00548427j 0.00316008-0.0254508j 0.0104+0.0348395j -0.0276902-0.0219167j -0.0225066-0.027724j -0.00250484-0.0677725j -0.00918596+0.0209983j 0.0325487+0.0790228j 0.000693953+0.0440275j -0.00136711+0.0118398j 0.016834-0.0695602j -0.0257817-0.00684124j -0.0146816+0.0419957j 0.0132622-0.0262681j -0.0167187-0.0629578j -0.0191522+0.00500722j 0.0152251+0.0297787j 0.00940419+0.0262151j 0.0114364+0.0232303j 0.0113642+0.0279804j -0.0219925-0.0369473j 0.0181902+0.0865395j 0.00207004-0.0337493j 0.0189395+0.0177206j 0.0293843-0.0428057j -0.0141499+0.0323921j -0.0256094+0.0145368j -0.00884343+0.0213647j -0.0198472+0.0284055j 0.0300585+0.0235148j -0.000762798-0.0474012j -0.0460003-0.0544905j 0.0666427-0.0105063j 0.064033+0.000950753j 0.0322985-0.0129406j -0.0683273-0.0502689j -0.0176877+0.132969j 
-0.0235827-0.0151549j 0.00754083-0.0404817j -0.0310789+0.0381064j 0.0249358+0.0235283j -0.030533-0.00639177j -0.00225837+0.0140733j -0.0216589+0.0147198j -0.0024356+0.0255866j -0.00485486-0.0586342j -0.0543536+0.0201921j -0.0318336-0.000453012j -0.0115934+0.0147815j -0.00871112+0.0229528j 0.0459037+0.024186j 0.0695172+0.0561656j -0.0249398+0.0371029j 0.0159688-0.00945759j 0.0395081-0.0808351j 0.0345668+0.0231936j -0.0329123+0.0367899j -0.0140041+0.0102023j 0.0209323+0.0131497j 0.0678485+0.0123395j -0.0416813-0.000969813j -0.02997+0.0935492j 0.00605041+0.0178643j 0.0223437-0.00692188j 0.0407533+0.0174618j 0.0447034+0.0400679j 0.055961+0.0374141j -0.067867-0.0290706j 0.0477304+0.0279359j 0.107812+0.0692339j -0.00347377+0.047084j 0.000905208+0.0284998j 0.0209109+0.00543468j -0.00461377+0.0208993j 0.0125207+0.0168415j -0.0466361+0.0132006j -0.0281648+0.0105728j 0.0194236+0.00614665j 0.0463663-0.0594869j -0.00309995+0.0118489j 0.0384023-0.0398742j -0.0439867+0.0330104j 0.102048+0.0877145j -0.0188383-0.0457394j 0.00164354-0.0685578j -0.0484767+0.0127967j 0.105496+0.102768j -0.0697967-0.0844459j -0.0110239+0.0340378j 0.0121807-0.11058j -0.042508+0.0255733j 0.0137574-0.0169469j 0.0414409+0.0350942j 0.0505456-0.0520034j 0.0156973+0.0400021j 0.0091759-0.00373233j -0.0248881-0.0142709j 0.0320746-0.0195823j -0.0183987-0.0311988j 0.0397748+0.0137493j -0.0330776-0.0241614j -0.00916308+0.0429163j -0.0102533-0.0302713j -0.0174602+0.0240489j -0.0419797+0.0420632j 0.000221574-0.0214142j 0.0237662+0.000325497j -0.0318757-0.043069j -0.0266509-0.025799j -0.00237014-0.00229233j -0.0335234-0.00394042j -0.000985107+0.0275604j -0.00447804-0.00803756j -0.0204863-0.016038j 0.00406448+0.0260889j -0.02576-0.014593j 0.0143947+0.00247454j -0.0201677-0.0376432j -0.016083+0.00210506j -0.0152453-0.011069j 0.00379848-0.0205621j -0.0092758-0.00865137j 0.0238823+0.0193791j -0.0276703+0.000637394j 0.00915861-0.0205062j 0.00789656-0.0206677j 0.00293261-0.00970737j 0.00114945-0.000952376j 0.0147304+0.023115j 0.00659861-0.0154247j -0.0181798-0.0221287j 0.00670427+0.000349543j 0.000885377+0.0056785j 0.0051306+0.0182922j -0.0340046+0.0425442j -0.000332232+0.0112466j 0.00202178-0.00955431j -0.00866061-0.00918101j -0.0093277+8.40446e-05j -0.0143368-0.00925845j -0.000540448+0.023299j -0.0139598+0.0209592j 0.0146404-0.00733175j 0.02941-0.000399988j -0.00387444-0.0288475j 0.0400576+0.0202756j 0.00582067-0.002315j -0.00303785+0.0196712j -0.013408-0.00477336j 0.0378631+0.00324551j -0.0386372+0.00236535j -8.7897e-06-0.0202534j 0.00108847+0.00427598j -0.0102185+0.0236445j -0.0408936-0.00377685j 0.0177271-0.00863567j -0.00763952-0.0408999j 0.00944743+0.0271268j 0.0189552+0.0326875j -0.0405396-0.0255696j -0.0102024-0.0888259j 0.00331436-0.00443324j 0.0173988+0.0266648j -0.000778755-0.0239095j -0.027849+0.047692j 0.0156786-0.00545231j -0.00407748+0.05597j 0.00232182+0.0376725j 0.00539077-0.0862434j -0.0173499+0.00269917j -0.00853823-0.00177294j 0.0222099+0.0251051j -0.00113157-0.0059732j 0.00219766+0.0243598j -0.0104092+0.00587516j -0.0251615-0.0063184j 0.0119423+0.00501808j -0.0165812-0.0745122j -0.00264607-0.0242953j 0.00756779+0.0107237j -0.0349846+0.0112749j 0.0198323+5.92755e-05j -0.0261267-0.0134193j 0.0155921-0.0250454j -0.0425164-0.0340941j -0.00271301-0.025234j 0.0051832+0.0356093j 0.0400655+0.00587466j 0.057073+0.0116691j 0.038256+0.0284472j -0.0450549+0.0381755j 0.0427623+0.0604382j 0.020416-0.113133j -0.0483326-0.0286187j 
-0.00467692+0.028968j 0.0214332+0.000739372j -0.0389877-0.010081j 0.0355816-0.00217146j -0.00545275+0.0227831j -0.0334895+0.0020629j 0.0151127+0.0306853j -0.0425105+0.0158948j -0.0180658+0.0268625j -0.0417821-0.0105271j -0.026411-0.00633971j -0.0611213+0.0153186j 0.000533194+0.0140589j -0.0248858+0.0235815j -0.0479911-0.0163581j -0.0236192+0.009545j -0.0261448-0.0162568j -0.0252908+0.0274101j -0.0712959+0.00554844j 0.00111401+0.00423559j -0.0629553+0.0237618j -0.063962+0.012303j -0.0322659+0.0596858j -0.0206199-0.0150451j -0.0694392-0.00635472j -0.00156403-0.00608407j -0.051497-0.0161785j -0.034563+0.0376276j -0.0689063+0.0182556j 0.0108935+0.0359049j 0.048623-0.0133151j -0.00500918+0.0292456j -0.0502894+0.0243324j -0.0478722+0.00817914j -0.0174111-0.0594145j -0.000437161+0.0227357j 0.00454944-0.0159993j -0.0634429+0.0770887j 0.0128325+0.0472213j -0.0261697+0.0458416j 0.00348386+0.0558119j 0.0126509-0.000286577j -0.00418724+0.0409743j -0.0302928+0.0234144j -0.0208077-0.0319989j -0.032277+0.0691451j -0.0363712+0.0076726j 0.0462287-0.0429395j -0.0559756-0.0527936j 0.00216867+0.0171989j -0.0136447-0.0423909j -0.00599437-0.0112308j 0.0221222+0.007329j -0.060342-0.00465829j -0.0326297-0.00154185j -0.0413932+0.0262814j 0.00068558+0.020017j -0.0639215-0.0575734j -0.0064734+0.00865412j -0.0513603+0.0421745j -0.0255691-0.0514125j -0.0179637-0.0490985j 0.012734-0.00235609j -0.0499007+0.0107772j 0.0447176+0.043045j 0.0320379-0.00881172j -0.049221+0.00381069j 0.0133614+0.0571044j -0.0567323-0.0036348j 0.0551112-0.00858319j 0.00486432+0.000583711j -0.0173336-0.0094578j 0.043198+0.00352927j -0.0210869+0.0235247j 0.0183916-0.016049j 0.0139827-0.0060561j 0.0134183-0.00319693j -0.00973595-0.0233672j -0.011402-0.0304388j 0.0024483+0.0134142j 0.027893+0.00765596j -0.0211678-0.0231333j 0.0266787-0.0064291j 0.0188985+0.00145218j -0.030838-0.00323643j -0.0280239-0.00631124j -0.0272539-0.00486826j 0.0130842-0.0194007j -0.00412453-0.00995884j 0.00429399-0.00304257j -0.016269-0.0100306j -0.0203065+0.00922499j 0.0154098+0.0301999j 0.0378211-0.0341553j 0.0239776+0.0297824j 0.00391317+0.0135461j -0.00868811+0.0304779j -0.0604784+0.0190493j 0.00759849-0.0204315j 0.029235-0.0342112j 0.0208381+0.0190757j 0.0284261-0.0247766j 0.0265134-0.01157j -0.00201199-0.0113472j -0.0538251+0.0232708j 0.00309401-0.00352299j 0.0361863+0.0165377j 0.00158808-3.69236e-05j -0.0160419+0.0107789j -0.0246861+0.0124436j -0.00631707-0.0173234j 0.0134221+0.0207675j 0.0177324+0.000646637j -0.0330598+0.00504526j -0.0229767+0.0219719j -0.0297004-0.00967934j -0.0145964+0.021351j 0.00530189-0.0319088j 0.0164694-0.014126j 0.00728009+0.00811283j 0.0100129-0.0341936j 0.0150872+0.0163319j -0.0102448-0.0142463j -0.0277667-0.0271901j 0.000602156-0.0122826j 0.0194263-0.0269077j 0.00239082+0.00939894j -0.0167111+0.0150993j 0.00938488-0.0080922j -0.012576+0.00607482j 0.0165214-0.00170678j 0.00224296-0.0194752j 0.0161376-0.0172308j 0.0299863-0.0227593j -0.00236633-0.0218669j -0.00107206-0.0276171j -0.00984101+0.00442997j 0.0121745+0.00342278j 0.00891526+0.00735585j 0.0157509-0.00563732j 0.0177139-0.000406011j -0.0162962+0.0175781j 0.0335411+0.0154125j 0.0135668-0.000259993j 0.0278813+0.00293983j -0.000709583-0.0301989j 0.0114548-0.0216395j 0.0504325+0.0170508j -0.00522943-0.0196603j -0.0325392+0.0150119j -0.00491867-0.00145866j 0.0405287+0.0205609j 0.0594026+0.00268688j 0.010617+0.0713806j -0.0175147+0.00543325j 0.00803916+0.0182539j -0.0278558+0.0265339j 
