0.245586-0.0280793j -0.0804548+0.0135864j 0.148028+0.00247185j 0.0602963+0.0216959j 0.0330146-0.0164806j -0.258462-0.0281369j -0.0932971-0.0307112j 0.112263-0.0360211j 0.0336288+0.0908742j -0.0117403+0.00784152j -0.0122746+0.0156829j 0.0297372-0.00296293j 0.07173+0.00457952j 0.0211341-0.0438014j 0.0252606+0.0397069j 0.00434839+0.0100067j 0.0347245-0.0169926j 0.00994477-0.0310377j 0.0151522+0.0125033j -0.00538515-0.0149215j -0.0255927-0.0442373j 0.00522604-0.0142654j 0.0188553+0.0147019j 0.0523309+0.00552495j -0.00121179+0.00369762j -0.0326099+0.0234888j -0.00608001+0.0180281j -0.00235054-0.0159514j 0.000110148+0.0031578j 0.01227+0.00908572j 0.0158003-0.0117047j -0.0151837-0.013398j -0.00069006+0.0121248j -0.00149712-0.000575143j 0.000943335-0.00319615j -0.026783-0.0123117j 0.0103953+0.0041983j 0.0113727+0.00415949j -0.00814905+0.00576014j 0.0121417-0.00320358j -0.000824332+0.00641762j -0.0112586+0.00321541j -0.0177864-0.0138375j 0.0263771-0.0171273j -0.0148363+0.0380361j 0.00194194+0.00902534j 0.0300852+0.00754678j 0.0157428-0.00287177j 0.0271628-0.0360679j 0.00127283+0.00566005j -0.00652249+0.031119j 0.00984319-0.00737338j 0.00755696-0.009401j 0.017383+0.00294j 0.0238725+0.00171591j -0.0178107-0.00490257j -0.0114863+0.00791201j 0.0113789+0.0140294j 0.0114922+0.0182949j -0.00171861+0.0167401j -0.001025-0.00255757j -0.000616193+0.013211j 0.00447118+0.00289893j -0.00204649+0.0113304j 0.00170127+0.00488406j -0.00402701+0.00991441j -0.00303226+0.000427746j 0.0184279-0.00471292j 0.0175328+0.00464175j 0.00474095+0.00263779j -0.00935622-0.0285036j -0.00933644-0.00885011j -0.0108968+0.0101247j 0.0165448+0.00291589j -0.0271715+0.00969313j 0.0129929+0.00914515j -0.00531214-0.0045479j 0.00276622+0.00827537j 0.0131384+0.00937368j -0.0013945-0.0513331j -0.0169269+0.00134971j -0.00244402-0.050033j 0.00953127-0.0114014j 0.0130073-0.0215521j 0.0170727-0.0121929j 0.0448688-0.0158224j -0.0324564+0.0081574j 0.00317536+0.00162416j -0.00737515-0.00110795j 0.0103004-0.0182538j -0.0121735+0.0181881j 0.0129603-0.00530228j 0.00986363-0.00844352j -0.00430046+0.00462106j 0.00548008+0.0101776j -0.0183052+0.0105622j 0.0087439+0.0361129j 0.00332468-0.0158795j -0.00353092+0.00468901j -0.0134606-0.00534045j 0.00600958-0.00490989j -0.0120508-0.00462758j 0.0577643-0.00537352j 0.0413388-0.0360192j -0.0225746+0.0841723j -0.00453003-0.04585j -0.00560784+0.000728952j 0.00480492+0.00123908j -0.0162297+0.0128859j 0.00666867+0.00616643j 0.00893894+0.00101768j -0.045552+0.0160465j -0.00143022+0.0420797j 0.0371491-0.0408321j 
0.10576+0.0626289j -0.165484+0.0362326j -0.0364391-0.0274511j 0.0678044-0.0346762j -0.0723741+0.0120439j 0.139937+0.0178139j -0.0908467-0.00683879j 0.040817+0.0202262j 0.00132727+0.031372j 0.0348521-0.0253886j -0.026803+0.00103486j 0.0185402+0.000861102j 0.0529769+0.0184861j 0.048357+0.00217636j -0.00664742+0.0321703j -0.0168056-0.00887198j 0.0350417+0.00331039j -0.00353362-0.0124322j 0.0083871+0.00302423j -0.0029382-0.00442925j -0.00204901-0.0205168j -0.0188576-0.00570079j -0.00186965+0.0180186j 0.0102433+0.00537532j 0.00797578-0.000223118j -0.0240502+0.00725548j 0.00525022+0.00503769j -0.0081315-0.0126719j 0.0361786+0.00473808j 0.0040048-0.00648343j -0.0117219+0.0140681j 0.00351336+0.0213249j 0.00779386-0.0144251j -0.0111803-0.00917408j 0.022794+0.0059177j -0.0104591-0.00502023j -0.0093014-0.0230639j -0.0181892-0.010731j -0.00166385-0.0139699j -0.0204895-0.036314j 0.0275914-0.0204177j -0.0165759+0.0247269j 0.0296446-0.00273344j -0.0160378+0.029506j -0.0186014-0.00327085j -0.0172489-0.00656768j -0.0133058+0.0248496j 0.00100799+0.00362327j 0.000234539+0.00647464j -0.0154622-0.00257929j -0.0177766+0.00881963j 0.0190469+0.00804264j -0.000756831+0.00330922j 0.0119263+0.00412438j -0.00664652+0.0115649j -0.0182819-0.015833j -0.0080958-0.00146512j 0.0144948+0.000367244j -0.00944054-0.00944891j 0.0102723+0.0144433j -0.00460051-0.00986545j -0.00215867-0.00462441j 0.00272262-0.03174j -0.0120773-0.010073j -0.00147679+7.52839e-05j -0.000845224-0.00799146j 0.00922124+0.00831125j -0.000748132+0.0205958j -0.00580516+0.00284506j -0.00838683-0.00434103j 0.015353-0.00947868j 0.0106746+0.000126081j 0.00732252+0.0127261j 0.00751008+0.0127888j -0.000153089-0.00835456j -0.00678843+0.00397504j -0.000209125+0.004195j 0.00573802+0.00353647j -0.0118807+0.00777004j 0.0301976-0.0179512j -0.00132513-0.00780533j 0.0257108-0.0223714j 0.00356544+0.00835579j 0.0136692+0.00730397j 0.00770606+0.0150639j 0.00970874+0.0188346j -0.00233528-0.0239069j -0.0127477-0.0026702j 0.00449965-0.000212283j 0.0121687-0.00601356j -0.0141737+0.000268944j -0.00339906+0.00245119j -0.00154341-0.00414405j -0.00409051-0.00049443j -0.0102746+0.0159509j -0.00793404-0.00183479j -0.0166625+0.0199603j 0.00214251-0.00813193j -0.00195216+0.00194079j 0.00411695-0.00502345j 0.00155478+0.00639739j 0.00674084-0.0102648j -0.00145034+0.0521693j 0.0121172-0.00450573j -0.0417545+0.0257082j 0.0222577-0.0102839j -0.000261513-0.00481634j -0.000479007+0.000360308j -0.00530535+0.00169041j -0.00290658+0.00325999j 0.00352025-0.00113621j -0.00652977-0.02926j -0.027884+0.0330978j 0.0102066+0.0103293j 
0.230685+0.0094368j -0.165028-0.0158466j 0.142369+0.0108067j 0.100499-0.00238301j 0.0363377+0.0073583j 0.074694-0.00878442j -0.0435123+0.0184892j 0.141823-0.0206364j 0.0464408-0.0375031j 0.0858605-0.0209732j -0.067491-0.0129867j 0.0394344+0.00234015j 0.170258+0.0373229j 0.112641-0.00823545j 0.049369+0.00265689j -0.0640912-0.015922j 0.0618486+0.0307077j 0.01851+0.0206899j 0.014293+0.0061474j 0.0252227+0.00403881j -0.0217979-0.00661534j 0.0155449-0.00983284j -0.0150833+0.0187065j 0.0206417-0.00858566j -0.0279062-0.00866215j -0.0292356-0.0205214j -0.00292405-0.0159266j -0.0118315+0.00446622j 0.0128206-0.00147656j 0.0259319+0.0334324j 0.013859-0.00696533j 0.0105695-0.00130209j 0.0120238+0.0104007j 0.017816-0.00415786j 0.0161907+0.00328367j -0.00524952-0.0113261j -0.000686452-0.0113236j -0.00445667-0.00911356j 0.0206744+0.00995394j -0.000195379-0.00545418j -0.000752044+0.00390671j 0.00686183+0.011236j 0.0149425-0.0127181j 0.0153957-8.89816e-05j -0.0211173+0.0391185j -0.0138232-0.0187552j 0.041389+0.0416399j 0.0161717+0.00458155j 0.00946725-0.0188306j 0.0118089+0.00165464j -0.0427157+0.0499379j 0.00922831+0.0117455j -0.000841444-0.0311052j 0.0138575+0.00854908j 0.010802+0.0099146j -0.0205604+0.0040952j -0.0244999-0.00152667j 0.00621996+0.00432802j 0.00552163+0.00309135j 0.00672875+0.00191506j -0.0109584+0.00119021j -0.00467982-0.00822441j 0.00667194+0.0086284j 0.00549529-0.0101187j -0.0059802-0.000930965j -0.000422214-0.00791078j 0.00914704+0.00706387j 0.00497724-0.000622856j 0.00298399+0.00281572j 0.00554548+0.004607j 0.00793257-0.0217039j 0.00326847+0.0145909j -0.00709284+0.0128869j 0.0131139+0.0165897j -0.0228236-0.0117661j 0.00728885-0.00578706j -0.0182164+0.011266j 0.0183336+0.0241317j -0.00718383+0.00893979j 0.0457561-0.0717416j -0.0211668-0.0107602j 0.0240594-0.0802435j 0.0217364-0.00582275j 0.0267618-0.0105447j 0.0199067+0.0290482j 0.0470285+0.0233555j -0.0386346-0.0194966j -0.00712466+0.00645117j -0.00670525-0.0012695j 0.0185518-0.0115679j -0.0221099+0.0103492j 0.0073195+0.000430349j 0.0103052-0.00817533j -0.00778471+0.00876276j -0.00632493+0.0365327j -0.0156914-0.0069214j -0.00224964+0.0639747j 0.00853709-0.0341843j 0.00638299-0.0133993j -0.000953322-0.0180516j 0.000307871-0.00402716j 0.0153605-0.0288639j 0.028109+0.0764331j 0.0575991-0.0430779j -0.0912173+0.107738j 0.0214511-0.0537422j -0.00464974-0.00344775j 0.00206881+0.00166083j -0.0167685+0.0128525j 0.00211708+0.00845932j 0.0181353-0.0193089j -0.0327067-0.0377845j -0.0563488+0.0846755j 0.0279629-0.0217631j 
-0.126507+0.0191814j -0.09904-0.000386935j -0.0509774+0.00354027j -0.0215624+0.00201977j 0.0070528-0.00355254j 0.463635-0.0130429j 0.0138619+0.0032042j 0.0253817-0.0164103j 0.00294557+0.0294196j 0.111512-0.00309874j -0.0356036-0.00227208j 0.0028534+0.000647353j -0.0100354+0.0224499j 0.114258+0.0140725j -0.0950073+0.0120282j -0.0603873+0.0109524j 0.0237778+0.0365817j 0.000403223-0.000969143j -0.0310693+0.00394638j 0.00658819-0.00495028j 0.0421618-0.00222195j -0.00669852-0.0154972j -0.0152187+0.0276169j -0.0487499+0.0287352j -0.0125241+0.018964j -0.0136149-0.00508607j -0.0361417+0.00841194j -0.0156306-0.0168288j -0.0292369-0.0172976j 0.00673265+0.0033761j 0.0159591+0.0103291j 0.00506518-0.00161774j 0.0165983+0.000120751j 0.00760607+0.0271149j 0.0101431+0.000204008j 0.026488-0.00432161j -0.00522868-0.00462131j 0.00287414-0.0098583j -0.00843972-0.00310787j 0.000412238+0.0321149j -0.0224463+0.00863067j 0.00477555-0.0327605j 0.0261056+0.000961982j -0.00531978+0.0102695j -0.0308636-0.016039j 0.0175253-0.0588966j -0.031438+0.0522606j 0.00641671+0.0145033j 0.0145518+0.0406637j -0.0161817-0.0272065j -0.0422046-0.028431j 0.00419693+0.0163412j -0.0197748+0.0148905j 0.00836726+0.00037277j -0.014049+0.0197429j -0.00991078-0.0150376j -0.00343844-0.009366j -0.0124275-0.0144014j -0.00469052-0.00780821j -0.0015067-0.0140191j -0.0032065-0.00690938j 0.0102652+0.00521217j 0.0117413+0.00897446j 0.00303787-0.0262694j -0.00296977+0.0134008j -0.00628889+0.00937484j -0.00235837-0.015168j -0.0187979+0.0250814j -0.0229644+0.016335j -0.00366212-0.0155526j 0.0253383-0.0313425j 0.0109423+0.00355544j 0.00365868+0.00032247j 0.00248701+0.00875372j -0.00527511-0.0303629j -0.00471453+0.00861059j -0.0095786+0.00108553j -0.00206383-0.00484343j -0.0439037-0.00337109j 0.0726322+0.0360925j -0.00104896-0.00169395j 0.0555765+0.00189883j 0.0102365+0.0191712j 0.0216588+0.0224782j -0.0166553+0.0709812j -0.021148+0.0827061j 0.0166565-0.0596663j -0.0105729-0.00289537j 0.0108973-0.00486568j 0.0136022+0.0109899j -0.0111587-0.0225201j -0.0135416+0.0201625j -0.0176769+0.0129734j 0.000180033-0.00697881j -0.0095121+0.0114131j 0.0272455-0.0377468j -0.0491551+0.0167244j 0.013814+0.00467334j 0.0147629+0.0170532j 0.0314429-0.00375137j 0.00519785-0.00238488j 0.0461566-0.0328036j -0.066329+0.125886j -0.0264669+0.0526116j -0.0520066-0.0602368j 0.062122+0.00902622j 0.00473874-0.0087296j -0.0081173+0.00522432j 0.00909715-0.020139j -0.0179141+0.00853114j 0.0101637-0.011504j 0.0433264-0.083233j -0.0453742+0.0381757j -0.0269183+0.0799376j 
0.0549678-0.0131059j -0.0234809+0.01428j 0.234373-0.00913028j 0.13278-0.00283212j 0.672117+0.000953168j 0.299269+0.00546249j -0.06394-0.0169546j -0.0247511+0.0234137j -0.0390508+0.000578921j -0.190933-0.0020936j 0.0290743-0.0143735j 0.0430197-0.00385801j -0.0873963-0.0270489j -0.0227879+0.00650056j 0.0364003-0.0237103j 0.0427691+0.00101568j 0.0189317-0.0144031j 0.00299031-0.0162234j -0.0202001-0.0117898j 0.0161887+0.0326038j 0.0293568-0.00905552j 0.0133876-0.0225079j 0.000252076+0.0311621j 0.0280849-0.00511102j -0.0250691-0.00891413j -0.0100597+0.0135002j -0.00714795-0.000876778j 0.0365365+0.0192858j -0.000867533-0.00659989j 0.0112153-0.00102476j 0.00146968-0.0240811j -0.0244133+0.00851439j 0.00660713-0.0132596j 0.0272625+0.0134827j 0.0382143-0.00679751j 0.00775917-0.0101035j -0.00254379-0.0266817j 0.00780459-0.0206583j -0.0329416-0.0232618j -0.0190558+0.0105881j -0.0389987-0.00496887j -0.0234537-0.00775819j -0.0125866+0.0324567j -0.0137486+0.0108867j -0.0104752+0.0654222j 0.00846588+0.00767994j 0.00168798-0.00940339j -0.0166646-0.000353591j 0.00924887+0.0174837j 0.00993161-0.0247186j 0.016863-0.00273203j 0.00677748-0.0188983j -0.0107031+0.00281438j 0.00857958+0.00203197j 0.00510242+0.00869161j -0.0107729-0.00628807j 0.00747238+0.000323714j -0.0129931-0.00251832j -0.00514726+0.00848569j 0.00216481-0.00385258j -0.00828825+0.00875408j -0.0100743+0.00168782j 0.0232422+0.00320064j 0.000128141+0.00622002j -0.00434362-0.00504763j -0.00837805-0.0167886j -0.00186907-0.00216633j 0.00910741+0.0113346j -0.0103445+0.00543856j 0.00250136-0.0171075j 0.00168288-0.00550142j -0.0212879-0.00333797j 1.46229e-05+0.00417744j 0.00759697-0.0045072j -0.0193685+0.0101147j -0.0328253+0.0308128j 0.00810156-0.0046244j -0.0199963+0.0037018j 0.0186567+0.0125839j -0.028181-0.00758735j -0.00780669-0.00653108j -0.00528472-0.00386756j -0.023256-0.00268923j 0.0180088-0.0119516j 0.00797634-0.00889528j 0.00509089-0.0142937j -0.0250089+0.00971374j -0.0131088+0.0117859j -0.0248866-0.00148649j 0.0143645-0.0127824j -0.0108942+0.0131893j -0.00584983+0.00449661j -0.00614906-0.0099502j 0.00454341+0.00212869j -0.0134133-0.00405992j -0.00391504-0.0148414j 0.00604074+0.010677j 4.09084e-05+0.0136185j -0.050131+0.00950144j -0.00934098+0.0166493j -0.0187901+0.0150298j 0.0192932+0.0111498j 0.0187853-0.0216918j -0.0133424+0.00973883j 0.0307493+0.014269j 0.0222734+0.00925808j -0.000806547-0.00448864j -0.00201551-0.00558804j -0.000842731+0.00627915j -0.0100235-0.00422133j -0.00654182+0.0253729j -0.017308+0.0167639j 0.0191132-0.00724081j 0.0022158-0.019662j 
0.214744-0.0214313j -0.0366198+0.0108229j -0.182058-0.00705211j 0.392068-0.00155208j -0.518397-0.00256152j 0.285029+0.00753693j -0.0990894-0.0155527j -0.0268085+0.0171232j -0.0585084+0.00636071j -0.156613+0.0145003j 0.0366867+0.0109163j 0.0279439-0.00224733j -0.0780664-0.0349983j 0.0114075+0.00316681j 0.0456665-0.0352062j 0.0336741+0.00104667j 0.023883-0.010604j 0.0269683+0.00789902j 0.0072883-0.00254978j -0.0159189-0.0367111j -0.0696717+0.0148529j -0.0155862-0.0125794j 0.0100171+0.027019j 0.0214303+0.0158739j -0.0130699+0.0102993j 0.0148877-0.00661836j 0.0259231-0.00711075j -0.0210317-0.00610217j -0.0229808-0.00922106j -0.0151999-0.01185j -0.00332388-0.00548197j -0.0166403-0.0186235j -0.0278418+0.0106631j -0.0249788-0.0149822j -0.00737796-0.0055601j -0.00699038+0.00317154j -0.0154459+0.0154322j -0.0191321+0.0216621j 0.00939256+0.00313382j -0.0125034-0.00688039j 0.0112236-0.00677957j -0.000361692+0.00431032j 0.00762388-0.0125818j 0.00716205+0.000458834j 0.0019942+0.00386632j 0.0171378+0.0188579j 0.00089063-0.00690195j -0.0235074+0.00618252j 0.0107448-0.00784148j -0.00774904+0.0101313j 0.0152476+0.0108141j 0.00951174-0.0127301j 0.00136923-0.00348913j -0.00807018-0.000160194j 0.0138882+0.000848469j 0.0023527+0.00764866j -0.0120387+0.00611988j 0.0239945+0.0030055j 0.0190798-0.00428344j 0.000293999+0.0092972j 0.0117951+0.000483295j -0.0188516-0.00155761j -0.00486947+0.00318383j 0.00972408+0.0182316j 0.00147771-0.0025724j 0.0079661+0.00267614j 0.011695+0.0026487j 0.00186532+0.000118247j -0.00662747-0.004953j -0.01891+0.0110728j 0.016455-0.00599594j 0.0038366+0.00642524j -0.000824685+0.00269812j 0.0212949-0.0134026j 0.000839848-0.00109539j -0.00979184+0.00219757j -0.00330155-0.000735821j 0.00846343-0.00107333j 0.0101243+0.00975264j -0.00442162-0.0202893j -0.0172417+0.00226384j -0.00404185+0.000157649j 0.0162022-0.00173278j 0.0112547-0.00799355j 0.0274826-0.00462263j 0.00365611-0.00937395j 0.00351192+0.00532895j -0.00806392-0.00360721j 0.0141878+0.00115968j 0.00129374-0.00104132j -0.00909514+0.00411833j -0.00518444+0.000210028j -0.0188882-0.00810562j -0.00796541-0.00383499j 0.00213009+0.00482176j 0.0157302+0.0124752j 0.0305483+0.00696959j -0.0246827+0.0060868j 0.012186+0.0116349j 0.010442-0.0112179j 0.0168106+0.00481857j -0.00873553+0.00537463j 0.0331928-0.0242909j -0.017437-0.00946912j 0.00808905+0.0182163j 0.0167373+9.7827e-05j -0.00362911+0.00588752j -0.00368901+0.00222838j 0.0052128+0.00729173j -0.00170598-0.00168246j -0.00520759+0.0125649j -0.0145456+0.0172301j 0.00852771-0.0020851j 0.00339663-0.0241534j 
-0.0411637-0.00273471j -0.0748211+0.000142975j 0.191189+0.00178576j -0.192061-0.00504734j 0.118902-0.00308132j 0.0417493+0.00102379j -0.0198007-8.24077e-06j -0.0109535+0.00565023j -0.0127287-0.0134046j -0.0184646+0.0231663j 0.00593662+0.0527974j -0.0218004+0.00629195j -0.0156513-0.0071343j 0.00347053-0.00445561j 0.00348951+0.00902509j 0.0071323-0.021585j 0.0211501-0.00492004j -2.07767e-05+0.00552278j 0.00171378+0.0167736j 0.00455665-0.106711j 0.0162049+0.00678891j 0.00259643+0.0154379j -0.00607327-0.023906j 0.00111956-0.018331j -0.0052396-0.00110161j -0.00906205+0.00556855j -0.0130913+0.0177028j 0.0177771+0.0231486j 0.011643-0.0155712j -0.00322314+0.0276607j -0.0112494+0.00637833j -0.00150439+0.0163123j 0.0308549-0.0298418j -0.00450533+0.00987714j 0.0142456+0.0100624j 0.0157033-0.010272j -0.0100707-0.0377351j -0.000211758+0.0062974j -0.0202601+0.0143741j 0.0179699-0.00161424j -0.011361-0.0253452j -0.0103219-0.0273831j 0.00717586-0.00089766j 0.0180855-0.0165063j 0.0188126+0.00533237j 0.00451978-0.00829252j 0.00655419-0.00268774j 0.00106698-0.000470938j 0.00902147-0.00487486j 0.00138156-0.0185433j -0.00232334+0.0033674j 0.00234764-0.00291682j -0.00293286+0.00301235j 0.00411252-0.000389068j -0.0139409-0.00188603j -0.00354332-0.00280716j 0.00032243+0.000979007j -0.0148593+0.004354j -0.0055059+0.00156615j 0.0227889-0.00759358j 0.00563421+0.00447966j 0.000494164+0.00388044j 0.00934487-0.000590015j 1.26393e-05-0.00391382j -0.00317143-0.00427332j -0.00700894+0.00136384j -0.00472499+0.00100369j -0.00749528+0.00151065j 0.0125633+0.00212022j -0.0142138-0.000362014j 0.00525668-0.00343584j -0.0080556-7.46386e-05j 0.00359588-0.000441906j -0.00727682+0.00514732j -0.0103662+0.00967765j -0.000498601+0.0019963j 0.00828538+0.00600937j -0.00189471+0.00331266j 0.0044271+0.00490855j 0.00204062-0.00318521j -0.0052811-0.00931557j 0.00389617-0.00450186j 0.00629788-0.00785868j -0.000619358+0.00426846j -0.00360158+0.00164014j 0.0042003+0.0059906j 0.000231084+0.00608575j -0.00271709-0.00366085j 0.00131565+0.000867928j 0.0146272-0.0204454j 0.0126977-0.00333682j 0.0368487+0.00648669j 0.00400023+0.00248768j 0.016528-0.0145603j 0.0165694+0.0027053j -0.00568038-0.0055506j 0.00526248+0.00532921j 0.00327469-0.00615264j -0.00349655+0.00368005j -0.0047628-0.00723032j -0.00160726+0.00242948j -0.00266953+0.00325632j 0.000609855+0.00395793j 0.00129846-0.00368331j 0.000338431+0.00617148j -0.00482903-0.00181545j 0.00305636+0.0281105j -0.00520723+0.0248161j -0.00669738-0.0144446j -0.0039091+0.0123855j -0.000784665-0.00842386j -0.000334307+0.00954087j 0.00229248+0.00525412j -0.00262988-0.00785744j 
-0.035631-0.0122275j -0.0351658+0.00242277j 0.569418+0.000956811j -0.362706-0.000765149j -0.335668-0.00360665j 0.149234+0.000667758j -0.0165349-0.00943821j 0.00594022+0.00619966j -0.00424888+0.00691181j -0.0339261-0.0205762j 0.0360854-0.0535503j -0.012519-0.00651098j -0.0173648-0.0104696j -0.0198851+0.00769833j 0.00338999-0.00755975j 0.0181894+0.000690841j 0.0136406-0.0122402j 0.0124896-0.00111059j 0.00342607+0.00920481j 0.00525865-0.0208421j -0.00164566+0.0100452j -0.013997+0.00571597j -0.00529529+0.00624052j -0.00345445-0.00829441j 0.00480715-0.00212434j -0.00531781-0.00199822j -0.00642015+0.0337216j 0.0337913+0.018417j -0.0139582-0.011317j -0.0203704+0.0412814j 0.010933+0.0102709j 0.0186725+0.0087137j 0.0504257-0.0243836j 0.0172785+0.017292j -0.0173411+0.00753085j -0.0178609-0.00393798j -0.00278225+0.0113968j 0.00758139-0.0293431j -0.0275596-0.0119048j -0.00946402-0.00469733j 0.0234677-0.0128506j 0.0096068+0.0124086j 0.00401029-0.0178506j -0.00470828-0.0234701j 0.000232133-0.0162169j 0.00266038+0.000983265j 0.00181436-0.0104248j -0.00745051-0.00728084j 0.0024821-0.00649922j 0.00785625-0.0166909j 0.0038665+0.00499495j 0.00277141-0.0027618j -0.00555434+0.0048974j 0.00657411-0.000868395j -0.00562829-0.00120625j -0.000803857-0.00281026j 0.00187392+0.000257233j -0.0120657+0.00528953j -0.00624836+0.00918747j 0.0160778-0.0118487j 0.00422011+0.00442114j -0.00227757-0.0030805j 0.0291832-0.0032452j -0.00195319+0.00353097j -0.00662668+0.00218996j -0.00481238-0.00246548j 0.0106321-0.00140761j -0.0048253+0.0119926j 0.00586685+0.00262551j -0.00588499+0.00196882j -0.00401752+0.00199516j -0.0106711+0.00216444j 0.0078743-0.00127784j -0.00314914+0.00856438j -0.00495542+0.00481007j -0.00665296+0.0021588j 0.026842-0.00144506j 0.00313093-0.000910786j 0.0108802+0.00519392j -0.00911521+0.00120479j -0.00196021-0.00441988j -0.00691831+0.000453935j 0.0283411-0.00582428j -0.0108993-7.82408e-05j -0.00412353-0.00552831j 0.0138245-0.00462012j 0.0061656+0.00505614j 0.0141074-0.00422812j 0.0281381+0.000172265j -0.00855167-0.00763779j -0.0140345+0.00423251j -0.0349107+0.00688743j 0.0181065+0.00187224j -0.00279869-0.00218271j 0.0212722-0.00222017j -0.0181386-0.00248267j -0.0241731+0.00275386j 0.00613534+0.00452676j -0.00462439-0.00162277j -0.0116833+0.00316386j 0.0120585+0.00402498j -0.02262+0.00150808j 0.000642522-0.0107083j -0.0107625-0.00360832j -0.00257444+0.00215481j -0.0114514+0.000862525j -0.00142759-0.0251753j -0.00452401-0.0201834j 0.0035786+0.0212986j -0.00195563-0.0105309j -0.00442265+0.015299j -0.00301059-0.000167693j 0.00563624-0.00302385j 0.00208135-0.00569135j 
-0.0202394+0.000136574j 0.0283064+0.00148705j 0.421067-0.00207418j -0.224798+0.00741975j -0.243784+0.00479929j 0.0841719+0.00262635j 0.00926694-0.000727578j 0.0121602+0.000833237j 0.00730601-0.00758556j 0.00688964+0.0171425j 0.0316001+0.0400827j -0.0268892+0.00434527j -0.000988676-0.00289956j -0.00776864-0.00218126j 0.00310451+0.00678703j 0.0126462-0.0106385j -0.0035946+0.000753723j 0.00835316-0.000649421j 0.0052359-0.0263045j 0.00703568+0.0941212j -0.000248879+0.00975608j -0.0121182-0.0396727j -0.00290658+0.041664j -0.00197903+0.00593748j 0.0141237-0.00789233j -0.0057457-0.00586434j 0.0149646+0.0158758j 0.0217701-0.000559556j -0.000166467+0.00818235j 0.0115865+0.00348988j 0.0120025+0.00488718j 0.014122+0.0198673j 0.0431128+0.00916671j -0.00980387-0.00799415j -0.0135615-0.0116508j 0.00306931-0.00917605j -0.00219097-0.0152546j -0.00011996+0.0226691j -0.0151278-0.0106082j 0.0210625+0.0103139j -0.0019344+0.0129136j 0.0193246+0.0200328j -0.0156693-0.0116286j -0.00873682-0.0195551j -0.0170815-0.0142167j 0.00255975-0.000576919j -0.000749827-0.00393322j -0.00860277-0.00554597j -0.00599767+0.00529131j -0.00626551+0.0012511j 0.00544216+0.00256681j 0.00234199-0.00188312j 0.0129653+0.00133747j -0.00416365+0.00041897j 0.00416562-0.0120514j -0.00276865+0.00033538j 0.00521297-0.00312043j 0.00550149-0.00122169j -0.0155415+0.0108584j 0.00772464-0.00185369j -0.003766+0.0062123j -0.0131322-0.00408211j 0.0210655-0.00219871j 0.00110134-0.00233321j -0.00282238-0.00385173j 0.00428541-0.00139443j 0.0134427-0.00505901j -0.00289622+0.0128531j -0.0095172+0.00237959j 0.0205373-0.00493454j -0.014806+0.00590956j -0.00297031+0.0058051j 0.000954532+0.00184596j -0.000112611+0.00671496j 0.00561905-4.45263e-05j -0.014149-0.00284834j 0.0168713-0.00648157j -0.00146972-0.00379064j 0.00470384-0.00078728j -0.000967192+0.00249724j 0.00205226+0.00430706j 0.00394748+0.000794933j 0.0246974+0.00744072j -0.00754488-0.00088847j -0.0106739-0.00377894j 0.000645029-0.0111735j 0.00655524-0.00539891j -0.000860959+0.0029735j 0.0197872+0.000637683j 0.0132111+0.0120438j 0.0203616+0.00671174j 0.0187452-0.00803927j 0.0107349+0.000355292j 0.00803415+0.0166475j 0.0220703-0.00442023j -0.00972227-0.00685885j -0.00854913-0.00215551j -0.00010396+0.00857192j -0.00302704-0.0105747j -0.00949187+0.0182619j 0.00484718+0.00176349j -0.0177513+0.00184706j -0.00335969-0.00399599j -0.00742801+0.00423287j -0.00170014+0.00391612j -0.0112971+0.0104039j -0.00392081+0.0271336j 0.00377592+0.0121919j 0.00420616-0.0138973j 0.00359016-0.00217217j -0.00404654-0.00133023j 0.00123654+0.00515166j 0.00277371-0.00652076j 0.00101724-0.00234002j 
