-0.00929398-0.0103478j -0.0146295+0.0160197j -0.0170002+0.0297771j -0.00520711-0.0215739j 0.0181996+0.00176691j 0.0102029-0.0296242j 0.0130324-0.0141455j 0.00258762+0.00463594j 0.0107225+0.013271j -0.00112579-0.0139616j 0.0082573+0.0476253j -0.0182246+0.0395431j 0.0111343-0.0161077j 0.0158185-0.00216013j -0.0051155-0.0334943j 0.0150081-0.00137989j -0.00999971+0.000504387j 0.00830724+0.00417498j 0.0170094+0.0103946j -0.000245303+0.0344801j 0.0192376+0.025944j -0.0123518+0.0198561j 0.000185658-0.0464152j 0.00211123-0.0140355j -0.000723347+0.0127868j -0.0107688-0.00833787j 0.00230283-0.0064962j -0.0269232-0.0334395j 0.0326099-0.0202776j -0.0112577-0.0246969j 0.0270439+0.00430651j -0.000522393-0.00798006j -0.0144589+0.00339275j 0.0214546+0.0347977j -0.0169309-0.0121829j 0.0307109-0.0118477j 0.0335092-0.0326106j -0.0447993-0.0282066j -0.00533363+0.0252681j -0.00594627-0.0257318j 0.0242333-0.00606749j 0.0227603-0.0112062j -0.00517757+0.038703j 0.0204315+0.021303j -0.0179211+0.014303j 0.00537384-0.028984j -0.00690173+0.023541j -0.0146242-0.000331283j -0.0190577-0.0220008j 0.0533645+0.0686936j 0.00159927+0.00580178j 0.00502966-0.0515188j 0.00862392+0.00167031j -0.0246368-0.0187131j 0.00914138-0.017225j 0.0199431+0.0227209j 0.00798812+0.0249599j 0.0334259-0.0126876j -0.024906+0.0351152j -0.0211289+0.0359198j -0.051204+0.00190562j 0.0378405-0.0163604j 0.00786712-0.00996946j 0.00671436-0.0253051j 0.00198318-0.0309712j -0.0620739-0.0410761j -0.0255684+0.0129906j -0.00986037-0.00339214j 0.0168337+0.00673192j -0.000787884+0.00690315j 0.00361893+0.0213311j -0.00637027+0.00851219j -0.000641665+0.0219345j 0.0108926+0.0296496j -0.0313373-0.0362137j 0.00958888+0.0331737j -0.00220299-0.0305073j 0.00728249+0.0215567j 0.0060556-0.00307616j 0.000983463+0.0102833j 0.01695-0.0133453j -0.0123827-0.00207216j 0.0148017-0.0262023j -0.00217615-0.00471515j 0.00401917-0.0202645j -0.004155+0.0105199j 0.0221382-0.0124119j 0.00325119+0.0300011j -0.00980364-0.0172223j -0.0168872+0.012598j 0.00802829-0.0132428j -0.0120109-0.00167046j 0.0161622+2.01505e-05j -0.00520116-0.00780282j 0.0169997+0.00558564j -0.00108822+0.0255088j 0.0251454-0.0170721j -0.0146448+0.00292647j 0.0160983+0.00301073j 0.00464505-0.00161655j 0.0162983+0.00197033j 0.0198063+0.00982231j -0.00189372-0.000363509j -0.010614+0.0154768j -0.00436749-0.0148051j -0.0121987+0.0191009j 0.0272646-0.0125956j -0.00213973+0.00546246j -0.00447236-0.0124028j 0.00426081+0.0195424j 0.0231176-0.0167084j -0.00966801-0.0288783j -0.00201196-0.0143389j 0.0168382+0.0139051j -0.0109028-0.0118638j -0.0111557-0.000377946j 0.00382155-0.00459503j -0.0144791+0.0320142j 0.0225018+0.0186132j 0.0101074+0.0185877j 0.00103811+0.00529444j -0.0130959-0.0267594j -0.010308+0.0422924j -0.00216276-0.00492957j -0.00805736-0.00965839j -0.00937488-0.00841073j 0.0221678+0.0153354j 0.00476969+0.00125491j -0.00548732-0.00272425j 0.00952621+0.0551227j 0.00154189-0.020283j 0.0117634-0.0120601j -0.00810111-0.0373917j -0.0350985+0.0158533j 0.000607063-0.00448641j -0.00165552+0.0127897j 0.0164084+0.0273853j -0.00584124+0.0314891j 0.0109168+0.00495053j -0.0277736+0.0247566j 0.023891-0.0114907j 0.00205903-0.00626404j -0.00044007+0.0111712j -0.0203864-0.0179193j 0.00846915-0.0172844j -0.0113375+0.034402j 0.0227673-0.000256593j 0.0215237+0.0539468j 0.0137009-0.0185462j -0.0298902-0.0166099j 0.0125819+0.0209775j -0.00968326-0.00143648j -0.0298169+0.0042205j 0.0252297-0.0229844j 0.0236498-0.00695325j 0.0102408+0.0576791j -0.0191893+0.00458404j -0.00925258+0.0252401j 0.036327+0.0312337j -0.0305827+0.0354807j 
0.0136893-0.009948j -0.00842493-0.0192325j -0.0167993-0.0178695j 0.0126031-0.0109268j -0.0128385+0.0185009j 0.0217629+0.016834j 0.0176594+0.0156984j -0.00638103+0.00595387j -0.0156372+0.0128234j 0.00800591+0.00838226j -0.0384534+0.00989449j -0.0251591-0.0133456j 0.0140277+0.0149636j -0.000618043+0.0234247j 0.0403276+0.000258203j -0.00753431+0.016255j -4.26128e-05-0.0121742j -0.00409212+0.00846538j -0.00870358+0.0190117j -0.015203+0.00134866j -0.0287061+0.0212129j -0.0205935-0.0151665j 0.0361321-0.00105161j 0.00201923+0.00431659j -0.0132617-0.00889704j 0.0046771-0.0128283j 0.00261814+0.0121734j 0.0383377-0.0274352j 0.00863352+0.0459197j 0.0236925-0.00922483j -0.00842327+0.0310243j 0.0137108-0.00128871j -0.000227807-0.0169905j -0.0345163+0.0266866j 0.00826751-0.0227292j 0.0119251+0.0274937j 0.0251913+0.0453207j 0.0273645-0.0428895j -0.0270008-0.0100977j 0.0243342-0.00759391j 0.00163342+0.0287824j 0.0163579+0.0331316j -0.0358565-0.0111525j -0.0248959+0.0157982j -0.0123639-0.0257216j 0.0257914+0.00949598j -0.0185355-0.0116628j 0.00956525-0.0207454j 0.0128659-0.014491j -0.0748038+0.0464164j -0.0106998+0.00631305j 0.0543278+0.00603475j -0.0109441+0.0102482j 0.0134864-0.026686j 0.0199265+0.0137492j -0.0294033+0.019588j -0.0273518+0.00378581j 0.0142974+0.0397966j -0.0261464-0.0349148j -0.0384272-0.0294482j -0.00762125-0.0632146j 0.0177229+0.0414424j 0.00259214+0.0156066j 0.0203126+0.0154944j 0.0367756+0.00656822j 0.0344643-0.0669577j -0.0148532-0.0353939j 0.00172247-0.0119473j -0.000292894+0.0156755j -0.00167231-0.00269488j -0.0238835+0.00477177j -0.00185903-0.00845688j -0.0183088-0.00442439j -0.0255662+0.016364j 0.0406618-0.0316156j -0.0332204+0.00454805j 0.0323415+3.13171e-05j -0.0225433+0.00734904j 0.00184849+0.00392978j -0.010474-0.00543885j 0.00940698+0.0241173j 0.00877491-0.0164006j 0.0289045+0.0179237j 0.00956587-0.00157697j 0.0230702+0.00173552j -0.00733244-0.00733045j 0.00981232+0.0277187j -0.0215326+0.00577087j 0.0192906-0.0100897j -0.00563012-0.0185075j 0.0122894+0.0155469j 0.0024973-0.0174312j -0.00403549+0.0201763j 0.0122539-0.0106804j -0.00411323+0.0179793j -0.0183656-0.00175354j 0.00699422+0.0287252j -0.00142547-0.0196289j -0.00825503+0.0114946j 0.00566095+0.00134813j -0.00215337+0.0209549j -0.00227072+0.0205455j -0.00425605-0.000734746j -0.0116648-0.0120093j 0.0177606-0.00187035j -0.0138833-0.0183945j 0.013673+0.0298277j -0.000758527-0.00224683j 0.0121871-0.00336898j -0.0197244+0.000283844j 0.0160206+0.0308668j 0.0190986-0.0154777j 0.0108607-0.000943434j -0.0119613+0.0219624j 0.0159301-0.00754502j 0.00563627-0.00881627j 0.014084+0.00222771j -0.0249572-0.00927726j -0.00942939+0.021407j -0.0178215+0.0123322j -0.0060498-0.00917113j 0.0227891-0.0156066j -0.0396648-0.0114104j 0.00723275-0.00982712j 0.00915416-0.00866212j 0.00323215-0.0103222j -0.00861562+0.0256185j 0.00152269+0.00112025j 0.0037439-0.0145619j -0.0536413+0.0140495j 0.0146457-0.00490656j 0.0129958+0.0277313j 0.0282098-0.0191806j 0.00167774-0.0511829j 0.00506533-0.00323925j -0.00063581-0.00373713j -0.0272777+0.025814j -0.0319717-0.0194204j -0.00599964+0.00316688j -0.010129-0.0368039j 0.0186223+0.0121992j 0.00256969+0.0241314j 0.00818779+0.0157786j 0.0108306-0.0373469j 0.0165425+0.0220378j -0.0146042-0.0247783j 0.0154218+0.0331245j -0.047021+0.0109592j 0.0206173+0.00828416j 0.000302062-0.0151469j 0.0021874+0.00395065j 0.026386-0.0243946j -0.00182776+0.0112056j -0.00852935-0.0104239j 0.00705195+0.0465153j -0.0498209+0.0105348j 0.00513902-0.0143521j 0.0109765+0.00996642j -0.0266858+0.0261821j -0.0471907-0.0264593j 
-0.00747676-0.00802859j -0.0213344-0.00464711j -0.026186-0.00898568j -0.00709738+0.0105746j 0.00564883+0.0149884j 0.0312748+0.00842208j 0.0203848-0.00560318j 0.0106812-0.0130595j 0.0106914-0.00921602j 0.0280341+0.00344162j -0.0346086-0.00697205j -0.0263683-0.0141461j 0.0205346+0.014975j 0.0254993+0.0144936j 0.03694-0.0229503j 0.0265037+0.0010397j -0.00816443+0.00173912j 0.00427116-0.00673122j 0.0105389-0.0146186j -0.0381788-0.0193501j -0.0103268-0.00685555j -0.0270737-0.00917688j 0.0383567+0.0114648j 0.0175964+0.0115034j -0.0184478+0.00390494j -0.0205259+0.00900132j 0.027229+0.00378305j 0.0191104-0.0195515j 0.0464783+0.0105462j 0.0101878+0.00383641j 0.0189502+0.0179443j 0.00683258-0.00816449j -0.0209073-0.0123116j -0.00455817+0.00345951j -0.00798698+0.0169531j 0.00244675+0.00172059j 0.0766923-0.0158984j 0.016516-0.00283358j -0.0303298+0.0237782j 0.0334393-0.0131083j 0.0261231+0.0090212j 0.0293671+0.00514052j -0.0408382+0.0136722j -0.00763675+0.0258959j -0.0246911+0.00720273j 0.0384585-0.0189597j -0.043562+0.00419138j -0.0229351+0.00508093j 0.040561-0.00364729j -0.056593+0.0369348j 0.0190866+0.0265288j 0.0244686-0.00583178j 0.0247793+0.0223481j -0.00337734-0.00261455j 0.014507-0.0394214j 0.0172004+0.0277296j -0.00451168+0.0244635j 0.00156014-0.00944797j -0.0587645+0.00347714j -0.0304908+0.00407936j -0.0229524+0.0195029j 0.00396155-0.0147558j 0.0409745+0.0110519j 0.0363148+0.0116948j 0.0199592-0.0288996j 0.0136076-0.00892317j -0.0110432+0.00672947j -0.0143394-0.00598675j -0.0118497+0.0136807j -0.0102051-0.00141797j -0.00379474+0.00793035j -0.0318594-0.0137585j -0.000249139-0.00800864j -0.0183659+0.0102438j 0.00949878-0.0293327j -0.0376428+0.02352j 0.0303856-0.0206473j -0.0172464+0.0202792j -0.00124969+0.0117861j -0.00496391-0.000663507j 0.0365192-0.00552119j -0.000836744-0.0142586j 0.0174175+0.00811721j -0.00772488+0.000106656j 0.0169941-0.0137601j -0.0127952-0.00030913j 0.0204451+0.00153801j -0.0206818-0.00665792j 0.000552405-0.0119976j -0.0193694-0.0155781j 0.00931592-0.00395628j -0.0141511-0.00172096j 0.0173138+0.00330045j -0.0103221-0.0135385j 0.00557792-0.00365319j -0.014448-0.0161926j 0.0377862-0.00239739j -0.0195192+0.0180885j 0.0108674+0.0170782j 0.0122123-0.0185568j 0.0146069-0.00274046j 0.00079758-0.0140621j 0.00595931-0.0032076j -0.0175273-0.000600524j 0.0140314-0.00932295j -0.0295659-0.0146374j 0.0374517-0.00880415j -0.0131129-0.00545994j 0.00980861-0.0131875j -0.00678058+0.00405424j 0.033406-0.0253912j 0.0152908+0.0290631j 0.012476+0.0146542j 0.00256667+0.000926539j 4.14417e-05-0.0174171j -0.0083963+0.00434794j 0.0055203-0.021617j -0.0178912-0.000399353j 0.0118919-0.00967105j -0.0114738+0.00645264j -0.0112823+0.00718819j 0.00763239+0.00898076j -0.032474+0.00144537j -0.00250078-0.012496j -0.00980934+0.00173276j -0.020684+0.000878268j 0.0194341-0.0013281j 0.00552372-0.000622958j 0.00783284+0.0234816j -0.0264367+0.0125375j 0.0176586-0.00517094j 0.034187-0.0158298j -0.00175053+0.0131815j -0.0276712-0.0300552j 0.0145695+0.0254584j -0.0148702+0.00766078j 0.0213626-0.00229529j -0.0274868-0.00173848j -0.0192894-0.00664793j -0.01226+0.0024417j 0.0168989+0.0162372j 0.0142636-0.00883948j -0.0274776-0.00260142j -0.0070127+0.00263148j 0.0116078-0.00401176j -0.031154-0.00529653j 0.0313634-0.0170196j -0.0282398+0.0131878j 0.0224479+0.0100639j -0.0183221-0.00750952j -0.01991-0.0227859j -0.00456396+0.0186467j -0.0218536-0.0080381j 0.008361-0.00720686j 0.0258954+0.00158593j -0.0467483-0.0117292j -0.0271628-0.0123267j -0.00601895-0.0552222j 0.0307669-0.0234033j -0.028033-0.00509058j 
0.0102991+0.00658785j -0.00866957+0.00860977j -0.019409+0.0155938j 0.0294824-0.00671597j -0.00736444-0.0179794j -0.00484314-0.0123252j 0.00340761-0.00437032j -0.0183422-0.00132812j -0.015375+0.00190541j -0.00445356-0.0065532j -0.0457757+0.0148291j -0.0103782+0.0146483j -0.00463201-0.0173623j -0.0233824-0.00186675j 0.00551337+0.00414192j -0.00609366-0.00800937j 0.009927-0.00101668j -0.00952586+0.00197688j -0.0215834+0.0123402j -0.0268657+0.0132096j -0.0442158+0.00781317j 0.0104113+0.00737566j 0.0380027-0.0158936j 0.000852701-0.0052523j 0.00596763+0.0069014j 0.0225573+0.000748334j 0.0132552-0.0217396j 0.0300647-0.00659486j -0.0349541-0.00640248j 0.00552888+0.00704895j -0.0131269-0.00929535j 0.0105903+0.00561277j 0.0161185+0.0139097j -0.0451401-0.00629301j 0.0363658-0.017728j -0.00893728+0.0219001j -0.0246748+0.00136638j 0.0556329-0.0214694j 0.00181219-0.0189122j 0.0243649+0.00210691j -0.0160067-0.0097008j -0.0402782+0.0115588j -0.00656899-0.00816801j -0.0195627-0.0122978j 0.0053675-0.0145096j -0.000733792+0.00331393j 0.000964888+0.0173579j 0.0213616-0.00134963j 0.00946188-0.026136j -0.0587304+0.0145677j -0.0123993-0.0334336j 0.0373081+0.00791804j -0.0138108-0.0223321j 0.0372975-0.012539j -0.000345149+0.0285294j -0.0291661-0.0227357j -0.0100924-0.0209294j -0.0162492+0.0264577j 0.0162001+0.00563511j 0.0193746-0.0216145j 0.0667476-0.0483989j -0.031077+0.0394681j -0.0225529-0.0210281j -0.000287031-0.0157093j 0.00669539+0.0328919j 0.0951969-0.0454131j 0.0333906-0.0158187j 0.00636739+0.00305008j -0.0319863+0.0204778j 0.00540955+0.0105362j -0.0108497-0.00777825j -0.00418086+0.0272893j -0.00590032-0.000571282j -0.028234-0.00895822j 0.0385265-0.00262596j -8.16988e-05-0.00804057j 0.00445924+0.0143238j -0.023458-0.0148803j -0.0134166+0.0119321j -0.00340851+0.00149201j -0.00398304-0.0108267j 0.00565171+0.0171546j -0.0101287+0.00682378j -0.000303076+0.00880088j 0.00724454+0.0178556j -0.00515408+0.00639582j -0.013166-0.00323725j -0.0314328+0.0134353j 0.0273772+0.00213024j -0.00331512+0.00652859j -0.0143599-0.00923901j 0.0220776+0.000422702j -0.0108407-0.00510275j 0.0204235+0.00905501j -0.0232534+0.0186068j -0.00419932+0.00839116j -0.00644471-0.0148477j 0.00890348+0.0106745j -0.00577936-0.00526396j 0.00711018-0.00390294j -0.0151689-0.00161071j -0.0123197+0.0169281j -0.00753667-0.00863181j -0.00163949-0.00439841j 0.00751924+0.00814287j 0.00143443+0.00683951j -0.0132598+0.00412859j 0.000192645+0.00101316j 0.0136908-0.00301713j -0.0110513-0.0145j -0.00365228-0.00507956j 0.030961-0.00262334j 0.00835811-0.0153605j -0.0233197-0.00179161j 0.0119191-0.00595829j 0.0161478+0.00163023j -0.00824106-0.00165941j -0.0154955+0.00282536j -0.015752-0.00836182j -0.0157747+0.00261055j 0.0141231-0.00751388j 0.0322553-0.00285375j -0.0248251-0.00598704j 0.0197289+0.00541438j 0.0129206-0.000832948j -0.000844941+0.0230329j -0.0403348+0.00198458j -0.00661536+0.0106663j 0.0180454-0.0130837j -0.0451126+0.00612115j -0.0101455+0.0112843j -0.0197273+0.00978496j 0.0282182-0.0183412j 0.0215051+0.0185958j 0.00119007-0.000542393j -0.0194451+0.0242453j -0.0148922+0.000351545j -0.021371-0.00197682j -0.0153035+0.0277693j 0.0125308+0.0125206j -0.00439342-0.0109815j -0.0092209+0.0217787j -0.0125315-0.0101477j 0.00988559+0.0127867j 0.000832087+0.00761843j -0.00760713-0.00180134j -0.0262976+0.00454744j -0.0567715+0.0110398j -0.00899093+0.00166412j 0.0163636+0.0184358j -0.030358+0.0127853j 0.0162714+0.0125106j -0.005232+0.00672392j 0.00276123+0.00304179j -0.0456223-0.0264676j -0.0393496-0.00932219j 0.0282308-0.0185968j -0.0162644+0.000378386j -0.0137585-0.0023709j -0.034316+0.0288492j 
-0.0160241+0.00866847j -0.0107864+0.0157853j -0.020916+0.0109016j 0.0112883+0.010628j 0.0292128-0.0144398j 0.0169638-0.0269215j -0.00542866-0.0117507j 0.00308279-0.00646494j -0.00162673-0.0053337j 0.02007-0.023488j -0.0253344+0.0107233j -0.0215188+0.0273743j 0.0210768-0.0163195j 0.0266276-0.025355j -0.00991905-0.0276326j 0.0176878-0.0124448j 0.0038444+0.00858255j -0.0132029-0.00304175j -0.0195525-0.00137925j -0.0433089+0.0362055j -0.0143186+0.00910533j -0.018429+0.0239857j 0.0257582-0.0321899j 0.0335013-0.0306433j -0.00579544+0.0158647j -0.0057836+0.0150973j 0.0438061-0.0110228j -0.00534418-0.0162977j 0.0325107-0.0482739j -0.00703617-0.0120971j 0.0252099-0.0174789j -0.0180333+0.0101154j -0.0252655+0.0206479j 0.00392618+0.0107531j 0.0232029+0.00719773j -0.032236+0.00875073j 0.0200033-0.0582466j 0.0281868-0.0280267j 0.0369262+0.0184368j -0.00687569-0.0277717j 0.0186197-0.0310167j -0.00201214-0.0303542j 0.0140018+0.040718j 0.0204583+0.00895681j 0.00371027+0.025562j -0.00940458-0.0396419j -0.0250708+0.0399965j 0.00112951+0.0221969j 0.0348545-0.0583123j 0.00507799+0.0585715j 0.0367038-0.0449439j -0.000310897+0.00230712j 0.0362656-0.0454048j 0.0118158+0.00139917j -0.0518137+0.00698816j 0.0386961-0.0302903j 0.0282041-0.0121209j -0.00684518+0.0306585j -0.00989443+0.0568127j -0.00076681+0.0230753j 0.0387873+0.00438454j -0.0334996+0.0280843j 0.0350312-0.0621297j 0.0288855-0.0383247j -0.0248226-0.00395894j 0.0341529-0.0116708j 0.0232418+0.000827016j -0.00980248+0.0172806j -0.0103169+0.00673756j -0.0124705+0.00765659j 0.017683-0.0133216j -0.0407797+0.0337178j -0.0127248+0.00347174j 0.00475467+0.0190492j -0.0309954-0.00129801j 0.00372167+0.0452111j -0.0139212-0.0348626j 0.0152914+0.0246175j 0.0144079-9.95891e-05j -0.000424748+0.00889602j 0.0279926-0.0301681j 0.000257973+0.0065955j 0.00701064-0.0121612j -0.00371281+0.0091601j -0.00701328-0.011238j -0.00662436+0.0157899j 0.00211285-0.0211503j -0.0266481+0.0152946j -0.010195+0.00243316j -0.0319703+0.00162706j -0.00728519-0.00110002j 0.00731043+0.0138827j 0.00463049-0.0189748j -0.0177917+0.0179742j -0.00507871-0.00785805j -0.0217923+0.0311435j 0.011748-0.0286297j 0.0220922+0.00310529j 0.00957106-0.00625101j -0.0182476+0.00150672j -0.00167963+0.00137149j -0.0260017+0.0197227j 0.0040424-0.0102803j -0.000267861+0.012543j -0.0107506-0.0222668j -0.0220838+0.0331279j -0.0146138-0.016803j -0.00984653+0.0220421j -0.00437395+0.000673644j 0.0208748+0.00379039j -0.0280814-0.00648119j 0.0326713-0.0119564j 0.0254991-0.0197121j -0.00842626+0.00707879j -0.0102133+0.00622722j 0.00242013+0.0247642j -0.00967734-0.00970985j -0.00119598+0.007532j 0.0113572-0.0190097j 0.0055155+0.00478181j 0.0066656+0.0170285j 0.0153176-0.0185045j 0.00466497+0.0190431j -0.0150111+0.0043313j -0.00389847+0.00188964j -0.0124108+0.00509216j -0.015413-0.00999699j -0.0116465-0.0100367j 0.0176205-0.00823086j 0.00522557+0.00465187j 0.0084681-0.0121032j -0.00975136-0.0178143j 0.015488+0.00503486j -0.0174524+0.0152766j 0.0227308-0.0246352j -0.00625217-0.00331473j -8.79769e-05-0.0212418j 0.00319256+0.0238691j -0.0392986+0.035671j 0.0145668-0.00834645j 0.0245298-0.00592571j 0.00261383+0.00738977j -0.0079305+0.0001031j -0.00882109+0.0179025j -0.0115791+0.00361098j -0.0224282+0.0242519j -0.0155864-0.0267879j -0.0101516+0.0187342j 0.0136715-0.0234j -0.0117531-0.00382579j -0.0391979+0.00673664j -0.0143848-0.0041871j -0.0194917+0.014559j -0.0375138+0.00326133j 0.00148662-0.0156167j -0.0158584+0.0124286j 0.00965666+0.0246593j -0.0460132+0.0138164j 0.00816694-0.0194677j -0.0119561-0.00465268j 
0.00390175-0.0101675j 0.0024008-0.0104711j -0.000293099-0.0181437j 0.00390494+0.0089992j 0.00707099+0.0163368j 0.0108015+0.00336548j 0.000865956+0.00598002j -0.0088613-0.00585262j -0.0153217-0.00771056j -0.00312478+0.0103407j -0.00248903-0.0255901j -0.00741842-0.00315722j 0.0161747+0.0211311j 0.0126755+0.00447103j 0.00280267+0.0015444j -0.00374622+0.00522782j -0.00285716+0.00565829j -0.0157398-0.0209665j -0.0274417-0.0260568j -0.0120467-0.0266879j -0.0214466-0.0208479j -0.011875-4.55285e-05j 0.0217085+0.0300183j 0.00721977+0.016812j -0.000862365-0.00970536j -0.00132828+0.00117253j 0.0030274+0.041981j 0.00786914+0.0042416j 0.0068754+0.00407571j 0.013407-0.00269505j 0.00668481+0.00636811j -0.00926936-0.00492562j -0.0169188-0.0103422j -0.0139598-0.00741806j 0.0171536+0.01692j -0.0207621-0.031524j -0.0127225+0.00229446j 0.0361721+0.0395212j 0.0158635+0.0280715j -0.00114305+0.0014359j 0.0069942-0.000828568j -0.00854821-0.0296245j -0.00477403+0.00773881j -0.00030075-0.00616638j 0.00973426+0.00594991j 0.000686948-0.00607517j -0.0126823-0.0219259j 0.0150091+0.0146276j 0.0398508+0.0317696j -0.0200377-0.0355747j 0.0589963+0.0109528j -0.0183959+0.025499j 0.0410212+0.0123593j 0.00546413+0.0246297j -0.0472618-0.0312812j 0.0264721-0.000738434j 0.0363887+0.0102618j -0.0570524-0.00718953j -0.00185191+0.00559733j 0.0257043+0.00830151j 0.0638658+0.0516457j -0.0658966-0.0367502j 0.038703+0.00598923j 0.019512+0.00749563j -0.0355089-0.0136983j 0.042579+0.0690116j 0.026876+0.0307709j -0.0187047-0.000359522j 0.00472569-0.0346173j 0.002472-0.00840615j 0.0214402+0.00474295j -0.0200065-0.0323208j -0.0113041-0.0101079j -0.00162165-0.00821033j -0.00348729+0.00428441j 0.00755234-0.00150658j -0.0108634-0.00304587j 0.000816469+0.00200226j -0.0070034+0.00117651j -0.00462611-0.00192922j -0.00736192+0.020185j -0.0175688+0.00661252j -0.00512267-0.0111912j 0.00161435-0.00836221j -0.0158503-0.00625224j -0.0047584-0.00890088j -0.00138023-0.00894652j -0.0147372-0.0262301j 0.0041155-0.000393832j 0.00707547-0.0166499j -0.00156506-0.024653j 0.00546691+0.0212682j -0.000200763+0.00295909j -0.00310831+0.00364152j -0.0222599-0.0164544j -0.0268955-0.0116218j -0.000826484-0.00165097j 0.0143115+0.0142167j -0.000977409+0.00644553j -0.0223294+0.000638409j -0.0155906-0.0124557j -0.0280064-0.022982j -0.00549074-0.00346503j -6.60354e-05-0.00212332j 0.00239719+0.00355328j -0.0150735-0.0072404j -0.0142658-0.0243039j -0.00228285-0.00917316j -0.00199293+0.00686252j 0.0102215+0.019863j -0.0310686-0.0287513j 0.0108367+0.0172132j 0.0200269+0.0188034j -0.0109007-0.00840432j -0.000761942+0.00287446j -0.00893481+0.00624241j 0.00603919-0.00348856j 0.000417127+0.00626203j 0.00852303+0.0131053j 0.00192597+6.49549e-05j -0.00385281+0.0058409j 0.0190884+0.0201171j 0.0108904+0.00167934j -0.00135649+0.00894951j 0.00321502-0.0101678j -0.00686031-0.0126425j 0.00196935-0.0246174j -0.0163817-0.00266554j 0.0206299+0.0253372j 0.00680766-0.00927774j -0.0155484-0.013782j -0.0145281-0.00961757j 0.0233495+0.00955846j 0.0014917-0.00988421j 0.00397634+0.00462057j -0.0134317-0.0166855j 0.00303703+0.0170575j 0.00173929-0.0193315j -0.0364232-0.0261719j 0.00172456+0.0146073j 0.00319605-0.00107033j -0.0194754-0.0238864j -0.0155861-0.0284893j 0.013925+0.00837775j 0.00590299-0.017147j 0.00549086-0.00416119j -0.0278073-0.0196122j -0.0103079-0.024702j 0.0246583+0.0021172j 0.00388198-0.0111251j -0.0366185-0.0411028j 0.0163283+0.019495j -0.00400898+0.0104393j -0.0240509-0.0111805j -0.0101458-0.0219039j 0.00863111-0.00319024j -0.00792632-0.0105655j -0.0107114-0.0158669j -0.0117907+0.011071j -0.0108951-0.0148685j 
