-0.0147526-0.0835008j 0.0460077+0.024269j 0.0109118-0.039675j 0.0125577+0.00604359j -0.0462717-0.0453733j -0.00449784+0.0180325j 0.0180998-0.0182027j -0.0171212+0.00511274j 0.00369519-0.023544j 0.007591+0.0206968j 0.0208075+0.0195317j 0.00659433+0.00348017j -0.0139366-0.0127405j 0.0199656+0.0254672j 0.025052+0.0366954j 0.0222675+0.00133351j 0.0209596+0.0110942j -0.0175968-0.0220131j 0.0283381+0.0114509j -0.035554-0.0275536j -0.0192184+0.0147539j 0.0129911+0.0124802j -0.00547329+0.0136338j -0.0153105-0.0254011j -0.0110538-0.00499668j -0.00347751+0.000120757j 0.000510032+0.015371j 0.00336439-0.0205261j 0.0154324-0.0346021j 0.0322042+0.00782369j -0.00243438+0.01244j -0.0233312-0.0015329j 0.00613829-0.00185129j -0.00784005+0.00645801j -0.0139074+0.018727j -0.0104377-0.0108276j -0.0165689-0.0174811j -0.00438357+0.0135544j 0.00518991+0.0073372j -0.0229402-0.0598482j -0.00857604-0.0427087j -0.0182131-0.0230733j 0.03986-0.00610167j -0.00387771+0.020343j 0.0333154+0.0226574j -0.0244293+0.0126502j 0.000691378+6.13211e-05j -0.00444095-0.0276819j 0.0335943+0.00357085j 0.00956686+0.014308j -0.0217181-0.00711798j 0.0125029+0.0231627j -0.00823108+0.00236581j -0.011427+0.00401967j 0.0184519-0.0167959j 0.0136351-0.00703473j -0.00268107+0.00210838j -0.0438596-0.00116747j -0.0238008-0.0153437j -0.00342487-0.00197253j 0.00720001-0.00225871j 0.0185769-0.0196556j 0.010433+0.0148987j 0.0154507-0.00401168j -0.0189557-0.0198548j 0.0129573-0.00896635j 0.0256356+0.000447911j -0.0027289-0.0386932j 0.0330914+0.0223922j 0.00779715+0.0273867j -0.0168647-0.0193067j 0.00203112+0.0511032j -0.0132796-0.0240046j -0.0067981+0.000237002j 0.000767389+0.00313499j 0.0312389-0.00747104j 0.000987525-0.0209412j -0.00292405-0.00157043j 0.00840991+0.00909699j -0.0129116+0.00410584j -0.00832965+0.0126359j 0.0342074+0.0265752j -0.00234975-0.028788j 0.0271281+0.0352489j -0.0132859-0.0136982j -0.0127749+0.00396664j 0.014885-0.00210581j -0.00737298+0.00617397j -0.00706185-0.0097098j 0.00825667+0.0225686j 0.00116312+0.0014154j -0.019507+0.0159556j 0.000250595+0.000168967j 0.00792485+0.00889575j 0.0172686+0.0192419j -0.0236514-0.0101212j -0.0199871+0.00167079j -0.0177795-0.0223209j -0.00599985-0.00289543j -0.0155324-0.012454j 0.0239473+0.025849j 0.00142377+0.0113755j -0.0147801+0.00748088j 0.00928413+0.0226982j 0.0128482+0.054018j 0.0228593-0.0088888j -0.0209838-0.000231149j 0.0190574-0.0167358j 0.00164826-0.00981079j 0.0140879+0.000544035j 0.00415084+0.0226403j -0.0196117-0.0103813j 0.0100137+0.00834739j 0.00810562+0.0369104j 0.00607562-0.00383225j 0.025114+0.0192571j 0.00554029+0.0101544j -0.0162956+0.0129461j 0.00381037+0.0258162j 0.0239097+0.04559j -0.0194417-0.00484456j 0.0181759+0.00507548j 0.0215958+0.011608j -0.00430539+0.0110544j -0.01008+0.0236003j 0.0145442+0.0280782j -0.0257729-0.0269327j 0.00977162+0.0403733j -0.0283066-0.0204445j 0.00296843+0.0189962j -0.0347251+0.000887455j -0.0199058+0.0336216j -0.00723727-0.0161726j 0.00712432+0.0200301j 0.0692571-0.00132732j 0.037432+0.102184j 
0.0681877-0.0079491j -0.0147783+0.0512708j 0.0395037+0.0187972j -0.0134087+0.0186002j 0.0382925-0.0417122j -0.0116548-0.0140836j 0.0242461+0.0327831j -0.01986-0.00864065j 0.0232939-0.00209676j -0.0162808+0.00612023j -0.0140685+0.0255026j 0.00537957+0.007488j 0.0112253-0.0116627j -0.0267617+0.0134111j -0.0337777+0.00949961j -0.00318345+0.0334418j -0.00466648+0.0136777j 0.0197435-0.0177177j 0.00146654+0.0298217j 0.0287152-0.0285098j -0.0151545-0.0230414j -0.0125832+0.0132941j -0.00768671-0.0035593j 0.0219889-0.00353937j 0.00415294-0.0154684j -0.00010323+0.00317343j -0.0116271+0.00552977j 0.0173961+0.000156889j 0.0357467+0.0146108j -0.00102049+0.038773j -0.0155409-0.00274817j -0.00188534-0.0203915j 0.00352411+0.0108824j -0.00721688-0.00494207j -0.0234606-0.0217038j 0.0101579-0.013491j 0.0155928-0.0141116j -0.0125527-0.00674542j -0.00814435+0.00644536j 0.0490909-0.0175875j 0.0436212-0.0116398j 0.0181546-0.0113889j 0.00909389+0.041081j -0.02862-0.0059447j -0.0208653+0.0298265j -0.0134392-0.0224682j 0.00263983+0.00121816j 0.0204807-0.00861879j 0.000965681+0.0349714j -0.015199+0.0161402j 0.00645502-0.0251927j -0.0164412+0.00994056j -0.00101556-0.00626221j -0.00762007-0.00554215j 0.0199976+0.0140092j 0.00690738+0.0169564j -0.00570642-0.00328394j -0.00388773-0.0496006j 0.0150769-0.0276649j 0.00129618-0.00282615j 0.000192792+0.00219592j 0.0292695+0.0194221j -0.00497458+0.00394722j -0.000824426+0.0162571j 0.0134218-0.0243794j 0.00920941+0.0163536j 0.00124404+0.0263629j 0.0364408+0.00682249j -0.0148236+0.0289521j -0.0295734+0.00301252j 0.0168183-0.0104609j -0.0540805-0.000177972j 0.0235196-0.0112833j -0.00301802+0.00266207j -0.00724771+0.00208873j 0.00891048+0.0330544j 0.021873+0.0046845j 0.00567946-0.00290793j -0.00399761+0.0122936j -0.0052217-0.00891519j -0.0115093-0.00852683j -0.0226859+0.0302306j 0.028539+0.000291434j -0.031998+0.0215393j 0.0100499-0.0105151j -0.00684829-0.0157187j 0.00195823+0.010989j -0.00637264-0.00167525j 0.0101432-0.00158446j -0.0221405+0.00596785j 0.00109052-0.0017379j -0.0176321-0.0228542j -0.0022039+0.000770749j -0.00536386+0.00627694j -0.0139705+0.0176914j 0.00733275-0.0274419j -0.00189862-0.0214786j 0.0125728-0.0207018j 0.00835918-0.00521858j 0.00383362-0.0190353j -0.0192373+0.0248528j -0.0123241+0.000553567j -0.00581076-0.0175084j -0.0186724+0.0137703j -0.0474279-0.00061176j 0.00556586+0.0255687j -0.00874758-0.0282626j 0.0237119+0.0303799j 0.00966474+0.00824805j -0.00592109+0.0127386j -0.0152241+0.014991j 0.000145433-0.0150401j -0.0134354+0.00860002j -0.0350588+0.00890053j 0.00707301+0.00820372j -0.00718663+0.0172731j -0.0103301-0.00555361j -0.0229328-0.00703192j -0.0247014-0.00402776j -0.0507025+0.0149462j -0.000215999-0.0248426j -0.011959+0.0271634j -0.0110118+0.0204162j 0.01053+0.00250403j -0.00705474+0.0122404j -0.0142848+0.0266951j 0.0139018-0.0118192j -0.0186795+0.00631604j 0.00717152-0.00272227j -0.0101711-0.00654102j -0.00659332-0.0295956j -0.00684158-0.0210095j 0.0420504-0.00493735j -0.0130766+0.0473467j 0.0141681+0.0478292j -0.103061+0.0228575j 
0.0198997+0.0291452j -0.0049918-0.0565109j 0.0302214-0.0160022j 0.0411056+0.031758j 0.0322252+0.0661278j -0.0362382-0.0102094j 0.0663777-0.00850465j 0.0375417+0.0559475j -0.0163637-0.0036401j -0.00385163+0.00262034j 0.00936807-0.00292927j -0.00982588-0.0106708j -0.0075903+0.0147538j 0.00193125+0.00156133j -0.0634546-0.0214756j 0.0169684-0.0037136j -0.00703041-0.0221482j 0.0028162+0.00574694j 0.0265399-0.0238898j 0.00744852+0.0297142j -0.0256585+0.00122197j 0.0116041-0.0065964j -0.0320786-0.0116399j 0.0408538+0.000907992j -0.0261518-0.0234961j 0.0145522-0.00125303j 0.0276151+0.0153736j -0.00198667+0.00925963j 0.00882719-0.0174566j 0.0315491-0.0376198j 0.0101214+0.00985242j 0.00948309+0.0415553j 0.0228055+0.0041609j 0.0107604+0.0052504j -0.0174556+0.0101308j -0.0103411+0.0091142j 0.0388153+0.0207817j -0.0313138-0.00420703j 0.000204326-0.00598066j 0.0242399+0.0269966j -0.0449133-0.027482j 0.0140952+0.0272029j -0.00442564-0.0246039j -0.0323345+0.00494157j -0.0204253-0.0165139j 0.015119+0.0267909j -0.00958935-0.0142277j -0.0388542+0.00512257j 0.0151074-0.0334346j 0.024604-0.00024244j 0.00939339-0.00155415j 0.00990493-0.0283794j 0.0345473+0.0051596j 0.0426674+0.0163268j -0.0348754-0.0159252j 0.0377363-0.00964769j -0.00641364-0.00137057j -0.00354906+0.0341298j 0.00912373-0.00439584j -0.00146482+0.00686089j -0.0299741-0.00421702j 0.00310694-0.0396093j -0.0203044-0.0310934j 0.00650125+0.00588657j -0.0145062+0.00921579j 0.0126458-0.00277437j -0.000295147-0.0264234j 0.0412116-0.00918676j -0.021576-0.0318338j -0.0141663+0.0233156j 0.0423285-0.00786476j 0.00927384+0.0239418j -0.00277175-0.00779574j 0.0489747+0.0162425j 0.0243774+0.0146216j -0.021991-0.016071j 0.0106908+0.00639407j -0.0168897-0.0178218j 0.0048598-0.0272099j 0.0343146+0.0202038j 0.0114324-0.0189899j -0.018491-0.0167455j -0.00319862+0.00323905j -0.0342218-0.008251j 0.00979654+0.0225843j -0.00853091+0.00802323j -0.0206976-0.0154765j 0.0152384+0.00266411j 0.00906959-0.00253348j -0.00483334-0.00488986j -0.00355266-0.0143215j -0.0112648+0.0229082j -0.00371474+0.0138868j -0.0163336-0.0038865j -0.0030451-0.0328466j -0.0154003+0.0138761j -0.00627025+0.00668745j 0.00603392+0.0344684j 0.0235517-0.00772119j -0.0301849+0.0337139j 0.00131226-0.0243591j 0.00430849+0.0186745j -0.0211645-0.00432154j -0.0196722-0.0127498j -0.0332822-0.0172879j 0.00859296-0.000342888j -0.0419799+0.0246706j 0.0343267-0.0147373j 0.0148106+0.0198352j 0.00299303+0.00669188j 0.0191578-0.000648027j 0.0650503+0.031974j -0.0103179+0.00861548j -0.0303893-0.029255j -0.00166244-0.00924577j -0.0125662-0.038564j -0.0292707-0.000841391j 0.00882622+0.011628j 0.0236533-0.00307842j -0.0751741-0.0421757j 0.00345378+0.0228622j 0.00431699-0.0152653j -0.00407139+0.00180479j 0.0187957+0.0115154j -0.0119296-0.0265015j 0.0220907-0.015202j 0.0565224+0.0383876j -0.0251973-0.000575223j -0.0226845+6.38871e-05j -0.0679443+0.00702546j 0.0188919+0.0395354j 0.0161286-0.00569357j 0.0130287-0.0673683j 0.0813386+0.0103105j -0.0037872-0.0793624j -0.0863259-0.088404j 
-0.01118+0.0193744j 0.023637-0.00495706j -0.00522328+0.00152462j -0.0191367+0.0547192j -0.0457526+0.0356158j -0.00908532-0.0451601j -0.0253974+0.0246235j -0.043991+0.0520255j 0.000808923-0.0207706j -0.0126159-0.0209774j -0.0027293-0.00438931j -0.00883852-0.0118069j 0.0102687-0.00399053j 0.0413681+0.0102182j 0.0178129-0.0529907j -0.000337043+0.0145658j 0.0160824-0.0267054j -0.0102166+0.0315229j 0.00930703+0.0140709j -0.0192206-0.00443888j -0.00710643-0.0285195j 0.0107952-0.00107877j -0.0109909-0.0258056j -0.00876933+0.0358229j 0.0322503-0.0166349j -0.0120587+0.0186207j -0.0226891+0.0380909j -0.0212665-0.00259428j 0.0160717+0.00144343j 0.0146933+0.0302567j 0.00284314+0.00134314j -0.0375641+0.0151391j -0.00516765+0.0248649j -0.00316818+0.0121888j -0.0154341-0.00233352j -0.0265847-0.0230604j -0.028219+0.0402838j 0.01491-0.0393001j 0.0028005+0.00471044j 0.00751986+0.0200743j 0.0311334-0.04265j -0.013924+0.0127793j 0.0180552-0.00399056j 0.0370733+0.00601004j 0.010694+0.00660004j -0.0335014+0.0350868j 0.00535317-0.0127804j 0.0139739-0.0376477j 0.0299142-0.00759921j 0.00229104+0.0287187j 0.0233157+0.00193476j 0.0255799-0.0028752j -0.0202181+0.0288045j -0.00187944+0.0131475j -0.00143629-0.0333932j 0.00891782+0.0399642j 0.0197458-0.0224633j -0.0322758-0.0085931j 0.000695476-0.0252985j 0.00699551+0.0163053j 0.0166951-0.0266048j 0.015872-0.00706424j 0.00224664-0.0134899j 0.0176962+0.00011064j 0.013152-0.0139499j 0.000983579+0.0180965j 0.0429754+0.00764167j 0.00686868+0.0414053j 0.00294983-0.0155639j 0.00968889-0.00685043j -0.00201517+0.0357323j 0.0192359+0.0195667j -0.0184575-0.00711138j -0.0114729+0.0578868j -0.00748454+0.0382903j 0.0434121-0.0220299j -0.0142382+0.0129132j 0.00731666-0.0333308j 0.00723597-0.00300734j -0.00486306+0.0391599j 0.00648929+0.00724497j 0.026071-0.019821j 0.00622746+0.00103058j 0.00866184-0.0187529j -0.0145177+0.00719996j -0.0112489-0.0169728j 0.0126825-0.0258759j -0.0162677+0.0117844j -0.0173222+0.00368071j -0.0108324+0.00138216j 0.000879504-0.011343j -0.0070058+0.0116465j -0.00313344-0.00628045j 0.026871-0.0219989j 0.00836019-0.0214153j -0.00271665-0.0110388j -0.00321459+0.000743228j -0.0106322+0.0270868j -0.0287983+0.0040978j 0.0143348-0.00270064j 0.016337+0.00553985j -0.0114796+0.0179603j -0.00745734-0.0141485j 0.0220301-0.00693919j 0.0180919-0.0154632j 0.000536637-0.0131001j 0.0158955-0.0149623j -0.00249677+0.00898613j -0.0100444+0.00713488j 0.0226045+0.020701j -0.0177145+0.0185207j -0.0342627+0.0508573j 0.0131945-0.00934134j 0.0391214-0.0184776j 0.0118725+0.00162943j 0.0142673-0.0222858j 0.0218481-0.023927j -0.0205654+0.020915j -0.00276747+0.0138842j 0.0430854-0.0466487j 0.000133388+0.0127234j 0.0254523-0.0165925j -0.0271595-0.00581874j -0.0191788+0.0320099j 0.0130428-0.00273765j -0.00396099+0.00688879j -0.0126547+0.0281574j 0.0188364+0.000520936j 0.000882689-0.0450175j 0.0364695-0.0610156j -0.0406614+0.0135784j -0.0374579-0.0163638j -0.011861-0.0457441j -0.0232963+0.0205841j 0.0181692-0.0219416j 0.04501-0.0295561j 
0.0102289-0.0670251j 0.00868331+0.0126049j -0.0107574+0.0106667j 0.0262514-0.00765835j 0.00943003+0.0128978j -0.00933865+0.0128756j -0.0219621+0.0592333j 0.0157618+0.00471397j -0.00259104-0.0309026j -0.013693+0.044244j -0.00408381+0.0177914j -0.000376693+0.0226633j -0.00332365-0.0267035j -0.0091793-0.0627832j -0.00609069-0.0222322j 0.00462572+0.0178292j 0.00140279+0.0311212j 0.0234034+0.00224602j -0.00561087+0.0174934j -0.0205275-0.000487545j -0.0182598+0.0218538j -0.00480112+0.0150409j 0.0142192+0.0360148j 0.0032241+0.0147529j 0.000632461-0.00612351j 0.0178264+0.018243j 0.0291446+0.0226611j 0.00623808-0.0098637j -0.0150471-0.0220407j 0.0180979+0.0218085j -0.0124169+0.00851012j 0.00568039+0.00600389j 0.00902821+0.000239542j 0.0050137+0.0218308j -0.00661023+0.0174187j -0.00759069+0.00925238j -0.00935913+0.0129033j -0.0152601-0.0121092j 0.0106384+0.0219372j 0.0121845-0.0547406j -0.0300972-0.0316756j 0.00251327-0.0213121j 0.0134423-0.0217258j 0.0288645-0.0488344j 0.0375876+0.00552947j 0.024564+0.032136j 0.00456268+0.0232778j -0.00969053-0.0525613j -0.0197039+0.00147732j 0.0133091-0.000325515j -0.0150107-0.0177309j -0.0153134+0.0149973j 0.00205022+0.02886j -0.0178373+0.012048j -0.0169495-0.00929561j -0.00780331-0.000651001j -0.0183495-0.027623j 0.0012979+0.0197755j -0.0311892+0.0226622j 0.018041-0.0129908j -0.00259049-0.0227467j -0.00302323+0.0143669j 0.0157612+0.0475974j -0.0239182-0.0199729j -0.000555437-0.0465806j 0.0135213-0.00621462j 0.00167178-0.0310452j -0.00510366-0.0293526j 0.0131796+0.0361167j -0.00302165-0.0440393j -0.00591161+0.0170348j 0.0135873-0.0111498j -0.0111955+0.02376j 0.0189406-0.0070394j 0.0210678-0.00174043j -0.0182518-0.0489638j 0.00867926+0.0151735j -0.0107575+0.0259384j -0.0075797+0.0189861j 0.0250722-0.00316629j 0.000826143+0.0247784j -0.0102034-0.0174617j 0.0101432-0.0105183j 0.00625804-0.00415264j -0.00168532-0.00566902j -0.0102919+0.00773442j -0.0139546-0.0102053j 0.0065949+0.03247j -0.0125033+0.0285844j -0.00176641+0.0128547j -0.0123055+0.0148646j 0.00971844-0.00372399j -0.00470984-0.00538504j -0.00358982-0.0314615j -0.0182229+0.0158306j 0.00338026-0.00730047j 0.0123569+0.00981526j 0.00403934-0.0216395j -0.0152176+0.0529537j 0.0143993-0.0487119j -0.00498819-0.00185324j 0.0274393-0.00442738j 0.0159093+0.0171494j 0.00354332-0.024406j 0.0115668+0.00300303j -0.0163939-0.0263882j -0.00195082-0.0482358j -0.00953919+0.0188939j 0.0022968-0.0312783j -0.00397739-0.0388652j 0.0136984+0.0342882j 0.00480745+0.0487253j 0.0025679-0.0280627j 0.00276292-0.00788142j -0.0164111-0.0136772j -0.0177727+0.0098154j 0.011346-0.0161284j 0.00335534+0.00255931j 0.00935038+0.0477842j 0.0262476-0.0308199j -0.00359146-0.0028277j -0.0320432-0.0179671j -0.00330306-0.000481316j 0.00729182+0.00906876j -0.0126987-0.0130522j 0.00154017+0.0112742j 0.0191455-0.0312923j 0.00221414+0.00663622j -0.0191762+0.023405j 0.00148841-0.0589583j 0.0319331+0.00298758j -0.0405947+0.0513647j -0.0356606+0.0414811j 0.001859+0.0649767j -0.0145873-0.0198052j 0.00943169+0.0269475j 
-0.0813423-0.0445591j 0.0165469-0.0182914j 0.00143037-0.0144869j -0.0332025-5.95392e-05j -0.00544346+0.00303448j 0.0144182-0.0132173j 0.025479+0.0149617j -0.0337518+0.0129608j -0.0343294-0.0336224j 0.0521316+0.0122667j 0.0127152-0.00594816j 0.0246348-0.011761j -0.0145107-0.00253456j -0.064934+0.0333023j -0.0191967-0.0343699j 0.00157306-0.000687824j 0.0641357-0.00439838j 0.00685883+0.00277714j 0.0156914+0.0131183j -0.00780366+0.00190217j 0.0410584+0.019983j 0.0289247+0.000980786j 0.0333489-0.0272836j -0.00426801+0.0144148j 0.0342272-0.00151963j 0.00304981-0.00239246j 0.00204566+0.00114147j -0.0319447-0.0304767j -0.0201431-4.82235e-05j 0.0182307-0.00289785j 0.0181883+0.0261335j -0.0299723+0.00212352j -0.00896061+0.0121403j 0.0102743+0.00384757j 0.0242429+0.0134057j -0.0113589-0.024065j -0.0132466+0.0228106j 0.00440793-0.00510186j 0.0291173-0.0115969j -0.0599111-0.0257049j -0.00598602-0.0116785j -0.0356602-0.00545055j -0.0272241-0.0216741j -0.0091946-0.0190778j 0.0130954-0.0367418j 0.0172642+0.00476426j 0.036454-0.00938839j -0.0366084-0.0380235j 0.0146475+0.0190317j -0.00995352+0.0074835j 0.0109875+0.0341946j 0.0358646+0.0407252j 0.0133327+0.0313049j 0.0113776+0.0278226j -0.013504-0.00760713j -0.00689072+0.036652j -0.0099251-0.000883159j 0.0227066-0.00442521j 0.0419701+0.0297144j -0.00121985-0.00970174j -0.00258493-0.00963244j 0.0251682-0.0026925j 0.0678231-0.00754553j -0.0189158+0.0331923j -0.0344161-0.01286j -0.0158218-0.0118892j -0.011134+0.0166069j -0.0496491+0.0244798j 0.0520081-0.0162051j -0.0507944+0.0072933j 0.00513483+0.0303779j 0.00905086+0.0224799j 0.00760118+0.00580227j -0.0347928+0.00980244j -0.00100465+0.00189859j -0.0254546-0.00107412j 0.00311373-0.0101479j 0.0537993-0.00910661j 0.0242298+0.00616701j 0.00249203-0.00379703j 0.0301945+0.0137028j -0.007177+0.00222289j 0.0152793-0.0158787j 0.00117674-0.0113916j -0.0152001-0.00404515j 0.0062664+0.0106206j -0.00209675+0.00581242j 0.0197397+0.0109852j 0.00860487+0.0290056j 0.00583847-0.00223439j 0.0147083+0.0195788j -0.00472812+0.0142844j -0.0122529+0.0014632j -0.0164348-0.0109148j 0.016986+0.0144611j 0.000266586-0.00503138j 0.0195294-0.00504456j -0.0350289+0.0105976j 0.0281335+0.0182421j -0.0254107-0.0170949j -0.000107848+0.00709067j -0.0222128-0.0262449j 0.0349268-0.013882j -0.000729781-0.0181916j 0.0212012+0.00471264j -0.0495984-0.0167147j -0.0193581+0.00251934j 0.00781671+0.0019006j -0.0506632-0.0116537j -0.036665+0.000401739j 0.0102988+0.0128161j 0.00550343+0.0258079j -0.0430084-0.0149605j 0.0116082-0.00392787j -0.0143886-0.00136929j 0.0282607-0.0200266j -0.00844333-0.0102877j -0.0107496+0.018913j 0.0377059+0.0239124j 0.0101998-0.0351347j 0.00800273+0.0260028j -0.00766622+0.0172422j -0.0254458-0.0277369j -0.00965885-0.000637138j 0.00184232-0.00605201j 0.0203361+0.021084j -0.0459934+0.0261789j 0.00374647-0.0125137j 0.0331426-0.0301348j -0.0585001-0.0230902j 0.038361-0.0238157j 0.0307133+0.00675332j 0.0560057+0.00647198j 0.0350451+0.0255012j -0.0498895-0.0492755j 0.0557347+0.0260697j 
0.0553598-0.0122076j -0.0146005-0.0136638j 0.0202833-0.0186557j -0.0250471+0.00634177j 0.0342179+0.0320897j 0.00820559-0.0333073j -0.000652813-0.0275148j -0.0140229+0.00960241j 0.0349636-0.0487142j 0.0133551+0.024721j 0.00419157-0.0107128j -0.00307367-0.0188515j 0.00903072+0.0103047j -0.0326617-0.00592783j -0.0252395-0.0546826j 0.0076679+0.0267919j -0.00753335+0.0102157j -0.0217252+0.0308809j -0.0236589-0.0219885j 0.0526348+0.00129571j -0.0116355+0.0199863j -0.0114461+0.0250551j 0.0107683+0.0103896j 0.0249341+0.024372j 0.00770533+0.0543636j 0.0159925+0.0497744j -0.0018902+0.0198129j 0.0244633-0.0360108j 0.0141134-0.0358278j -0.050456+0.00669364j -0.0181135+0.0117222j 0.0109563-0.0162173j 0.0160897+0.0253675j -0.0226227+0.0205074j -0.054091+0.000588441j 0.0111406-0.0451324j -0.0240122-0.00977065j -0.00735381-0.0228523j -0.0202467+0.0336523j 0.0392233+0.0320001j -0.0126458-0.038833j 0.0259614+0.0178988j 0.0239291+0.00340488j -0.0478118+0.0661118j -0.0097663+0.0346825j -0.0106062+0.0138282j 0.028577+0.0277835j 0.0166107-0.0198487j -0.00721246-0.00517058j -0.00941594+0.0298626j 0.0106329+0.0413365j -0.0247194+0.0255011j -0.00963786-0.0187788j 0.0250869+0.0266875j 0.0088318-0.0683796j -0.0402531-0.0279781j 0.0244329-0.0116604j 0.0227932+0.0163721j 0.0320896+0.0265354j -0.0116075+0.0127713j -0.00456455+0.0185974j 0.0246879-0.0259748j -0.0211097+0.000289514j -0.04203-0.0291099j 0.030882+0.029758j 0.0176444-0.00394566j -0.0115842+0.0282016j 0.0286671-0.0136291j -0.0118991-0.0151915j -0.0276219-0.00588252j 0.0116372+0.0157297j -0.0551761+0.0753862j 0.00664796-0.0268245j 0.0038085+0.00914625j -0.014103+0.0245793j -0.0246492-0.0181562j 0.0160241-0.0149409j 0.000384513+0.0131279j -0.00900423+0.00567281j 0.00755831+0.0411925j -0.000989531+0.0297228j -0.0339839-0.0292055j 0.02443+0.0196205j -0.0108454-0.0130651j 0.00586978+0.0108793j 0.0138337+0.000839888j 0.00336396-0.0268905j 0.00559668+0.0249688j 0.0193283-0.0263314j -0.0118414-0.0172324j -0.00638373-0.0309902j -0.0166164+0.0125937j 0.00605768+0.00551777j 0.00273423+0.00346621j -0.0128373-0.0376632j 0.00921057+0.0149131j 0.0106871+0.0359226j -0.00920125+0.0143087j 0.00685868-0.0253464j -0.00712356+0.0377133j -0.0185725-0.00553206j -0.0097884+0.019734j 0.0109995+0.0111483j 0.000982748+0.0152996j -0.035267+0.0216565j 0.0137007-0.0604566j -0.0172536+0.00405388j 0.0198248-0.0239926j 0.0208224-0.00577126j -0.0284453+0.0148652j -0.00234616+0.0342884j 0.0221978+0.0610801j -0.0138527+0.00841205j -0.0242843+0.00432377j -0.0103848-0.0283407j 0.000940746-0.027374j 0.00322955-0.0068636j -0.0263985+0.0185378j -0.0129281+0.0107168j -0.0557703+0.00613889j 0.00318982+0.0378588j -0.0483141-0.0315767j -0.0237898-0.0916742j -0.0131656+0.0449223j -0.0156931+0.0106448j -0.00706121+0.0132933j 0.0196999+0.0197684j -0.0334546+0.0371025j 0.0112423+0.0124814j 0.00864915-0.00578604j 0.0274723+0.0317583j 0.00292526-0.0256987j 0.0594664-0.0304025j 0.0139712+0.0441715j 0.00365806-0.0841606j -0.088853-0.0108952j 
