-0.112322-0.0038893j 0.0341875-0.0458382j 0.0562569+0.124352j 0.000966812-0.0617294j -0.0679383-0.0690657j 0.0865808-0.0450822j -0.114262-0.0725249j -0.0566009-0.0777108j 0.0851098-0.0523278j 0.039628-0.0221434j 0.0423029+0.0697129j 0.0775061-0.0632576j -0.0477671-0.0907907j 0.025109+0.0137813j 0.0917131-0.0612004j -0.0302568+0.0704298j -0.0391676-0.000246607j -0.0688911+0.0520866j -0.0654144-0.0455096j 0.00846537+0.0686391j 0.116016+0.035363j -0.0936978-0.0586869j -0.17778-0.139311j -0.107928-0.105999j -0.133131-0.119226j -0.0262556+0.018182j -0.0225095-0.0286746j 0.0164939-0.0371389j -0.00178252+0.0258656j 0.00201505-0.00103901j -0.051914-0.0247294j 0.0046525-0.00760942j 0.00770237+0.00928619j 0.0307524+0.00497042j -0.0158164+0.000605532j -0.0167874-0.0167584j -0.0843139-0.0197362j -0.0296798-0.0206746j 0.00336429+0.0216146j 0.0624066-0.0115909j 0.0138844-0.0203344j 0.0173961+0.0561301j -0.00483063+0.00136994j -0.0342683-0.053829j -0.0199181-0.019092j -0.0136464-0.00465155j -0.0217823-0.0365779j -0.0137401+0.00131707j 0.0166586+0.0284851j -0.0165694-0.00896547j 0.0170353+0.0211612j 0.0319946+0.0124027j -0.00858334+0.02695j 0.00903635+0.0107489j 0.0593111+0.0330644j 0.00176576-0.00598514j -0.0107649-0.00900432j 0.00827363+0.00145044j -0.0162023-0.0117276j 0.0409759+0.0574967j 0.0435316+0.0540472j -0.0458993-0.0519509j -0.0193158-0.0539392j -0.0119533+0.0363038j -0.0123788-0.0088786j 0.00542418+0.0173387j 0.0661093+0.0236245j 0.00733234+0.0318251j -0.00157872-0.0363634j -0.00518644+0.0427359j 0.0434869+0.0562563j 0.00511923+0.0479452j 0.000736309+0.0842326j -0.0440214-0.00767497j -0.0236201-0.039181j -0.0102573+0.0318286j -0.03999-0.0167601j 0.0419915-0.00184307j 0.00709906-0.00908242j 0.0291283+0.0163848j 0.0246379+0.021263j 0.0450612+0.0371678j 0.0109754-0.00704269j 0.0165006-0.010143j -0.00677347-0.0205336j -0.00849471-0.00450597j -0.00166345-0.022689j 0.00351395-0.0129403j -0.00675401+0.0418316j 0.00557012-0.0179158j -0.0035238+0.00471824j -0.00184343-0.0143739j -0.00358276+0.0100927j -0.00930537-0.0120993j 0.0239562+0.0057841j -0.00117986-0.00781805j -0.00647497+0.00874506j 0.0147754-0.00628968j -0.00406282-0.011208j -0.0168572-0.00454013j 0.00367278+0.00470274j 0.00367745+0.00231804j -0.00454254-0.0243236j 0.00214607+0.00294816j 0.0163124+0.0085483j -0.000281292-0.0129047j -0.00844699-0.00526812j -0.0232525-0.0110764j -0.0215963-0.0154532j -0.0151941-0.014712j 0.0269859+0.0216356j -0.000644887-0.00784834j -0.0260677-0.00270384j 0.0034711+0.0103152j 0.00864256+0.0136134j -0.0201497-0.00867539j 0.0506964+0.0481452j -0.00308482-0.00933148j -0.00401394+0.0242424j 0.00119134-0.00478025j -0.00125846+0.0168486j -0.0148419-0.012912j -0.00667939-0.0145651j 0.019377-0.00155386j 0.0115631-0.00463781j 0.0163515+0.00801324j -0.000237926-0.00135096j -0.00834093+0.000866657j 0.00790312-0.00487866j 0.00183305-0.00425647j 0.00472015-0.0040667j 0.00124725+0.00136745j 0.0166918+0.00998691j -0.0323807-0.00218307j 0.0284348-0.00159001j 0.00110287-0.006712j -0.022096-0.00923957j 0.00808513-0.00857945j 0.00496676+0.0195346j 0.018151-0.00487023j 0.0252512+0.0162329j -0.0198343-0.00304013j 0.022762-0.0016267j -0.00480267-0.0036683j 0.00489434+0.0125769j 0.0173047-0.0126235j 0.0324437-0.0222389j -0.00984729-0.00982496j 0.0254757+0.0559955j -0.0072976-0.00230666j -0.0609895+0.00377101j -0.00712107+0.00978473j 0.0456447+0.0370478j -0.0308998-0.0382354j 0.000640247+0.0269764j 0.0127188-0.0111566j 0.0481904-0.0317674j 
-0.0232149-0.103359j 0.107972+0.0787209j -0.0889405-0.0546021j 0.0308731+0.0696362j -0.122997-0.152749j -0.00183183-0.129652j 0.039071-0.0720159j 0.0422158-0.133888j 0.000871219+0.0240123j 0.152159+0.00551447j -0.210728-0.116017j -0.0373198+0.00939332j -0.0574565-0.078852j -0.0957392-0.067604j -0.0160499+0.0555248j -0.0955017-0.0656899j -0.0677951-0.0317704j 0.0986234-0.0449805j -0.0628745+0.0517565j -0.00494131+0.0243167j 0.00128005+0.00763766j 0.0361452-0.00310748j -0.0254331-0.090263j 0.0582371-0.0351995j 0.0146051-0.0104843j 0.0579213-0.0488723j 0.0498755+0.0321318j 0.0127473+0.0424199j -0.0307036+0.0113739j 0.0300757-0.0480607j 0.040176+0.0619996j -0.0083268-0.0115355j -0.0107726+0.00480862j -0.0430329-0.0529596j 0.0666638+0.0905508j 0.0302664+0.0044155j -0.0437214-0.104695j 0.0318601+0.00273666j -0.015322-0.0131495j 0.0469684+0.0537441j -0.0129643-0.022158j -0.040307-0.0163646j -0.0182102-0.0290281j -0.0364212-0.055973j -0.00263502-0.00575752j -0.0500238-0.0347346j 0.0196815-0.0278131j 0.021622-0.00695942j -0.000500301+0.0046906j -0.035088-0.0283953j 0.0131497+0.0147322j -0.00807322-0.00531511j 0.00787262-0.00957454j -0.0130304+0.00321206j 0.0445087+0.0764748j 0.00742342+0.0347597j 0.00479608+0.0189082j -0.00247186+0.0312065j 0.0243084+0.0355279j 0.00318198+0.00483829j -0.00196963+0.019269j 0.0110044-0.00914714j 0.0217674-0.0212582j -0.0253338-0.0335751j -0.0150145+0.0116941j -0.0142095-0.0134197j 0.0253535+0.0694568j -0.0112053+0.0159657j 0.0245196+0.0165165j -0.016788-0.0315247j -0.00294874+0.0376946j -0.0616065-0.0325187j -0.0745956-0.0627114j -0.00478961-0.000111256j -0.012176-0.023719j -0.0382165-0.0779344j 0.0568024+0.0167126j 0.0428392+0.0404341j 0.0311304+0.038083j 0.0279852+0.0523887j 0.00971082+0.0157526j -0.00905597+0.0252392j 0.019188+0.0413937j -0.0174329+0.0154654j 0.0272652-0.010713j -0.0284477-0.00921803j 0.0100103-0.000410544j -0.0142951-0.0118586j -0.0378204-0.0026664j 0.0224959+0.016069j -0.0143121+0.00319439j 0.00952227-0.0140747j -0.00801435-0.00308513j -0.00886964+0.0125415j 0.00310754+0.0290341j 0.0103675-0.0024561j 0.0108409+0.00543427j 0.00100038-0.00803336j 0.0131634+0.00827921j -0.0126899+0.00787091j -0.0287863-0.0170202j 0.014773+0.0138845j 0.0365397+0.0166823j -0.00860603+0.00683925j 0.00572585+0.0123434j 0.00483148+0.00214764j 0.0129854-0.00839671j -0.00264474-0.0390349j -0.0299977-0.0193347j 0.0155914+0.0289706j 0.00936335+0.00777007j -0.0197329-0.00753377j -0.00470512-0.00463793j -0.0112244-0.00832445j -0.00822213+0.00463801j -0.00895875-0.029647j -0.0332386+0.00666808j 0.021102+0.0235096j -0.0182029-0.00927922j 0.0117647+0.0151978j -0.0342065-0.0112124j -0.00932429-0.00719558j 0.0132131+0.00815711j 0.00978738+0.0293605j 0.00675755+0.0230056j -0.000527181+0.00528461j -0.00395891+0.000434864j -0.0170222-0.00533342j 0.0220194+0.00809192j 0.0064839+0.00217594j 0.0109044+0.00155769j 0.0117322+0.00693646j -0.0100193-0.000657297j -0.00991244-0.0175634j 0.00912942+0.0166003j 0.0102246+0.00905923j 0.00232052-0.00721031j 0.00894135+0.0187746j -0.0114989+0.000407429j -0.0011468+0.00982018j 0.0189879+0.02632j -0.000945461-0.00822134j -0.00677853+0.0149519j -0.0145716-0.0334544j -0.0286492-0.0233346j 0.0285181+0.0457433j 0.00795775+0.028292j -0.00902432+0.0190992j -0.0742832-0.00619148j 0.00463786-0.00215026j -0.0163614-0.0217639j -0.0258706-0.0146199j 0.0287121+0.0296575j 0.0287306-0.00836766j -0.0612538-0.0467547j 0.0381142-0.0459255j -0.0201556+0.0167996j 
-0.0190478-0.0614185j 0.0539086+0.0469195j -0.0611611+0.00552433j -0.104366+0.0610156j 0.142829+0.146984j -0.217058+0.188698j -0.0644119+0.117351j 0.0642615+0.234312j -0.123518+0.152142j -0.0315896+0.0306848j 0.12033+0.0188865j 0.035157+0.0584229j -0.0418415-0.0555793j -0.0715112-0.0602652j 0.0071253-0.058689j -0.135844+0.0725236j 0.029983-0.0356068j -0.122551+0.0240718j 0.180653+0.043392j -0.0433162-0.0151762j -0.0862817-0.0689737j -0.0366601+0.0023698j 0.0101417-0.0512046j 0.00799661-0.0484335j -0.0188307+0.000309932j 0.0610542+0.00280376j 0.0159225+0.0133065j 0.00933083+0.0161518j -0.022952+0.0345822j 0.0277494-0.0290127j -0.00523196+0.0100059j -0.00358907-0.00412794j -0.00367079+0.0061568j -0.000315666-0.0208357j 0.00403803+0.0313416j 0.0324583-0.00526441j -0.0536297-0.054135j -0.022015-0.0190529j -0.00546631+0.00139652j 0.0729211+0.0224285j 0.00125374-0.0292869j 0.00822026+0.018993j -0.00146132-0.0174114j -0.0452427-0.0637505j -0.0342433-0.00116439j -0.0365311+0.0206674j 0.000508449-0.00910478j -0.00042418+0.00326229j 0.0210363+0.0105054j -0.0222729-0.0150982j 0.0106537+0.00155411j -0.00119036+0.0206873j -0.00517466-0.0171569j 0.00947211+0.00801019j 0.0409206+0.0615427j 0.00287503-0.0333124j -0.0200207+0.00485993j 6.19499e-05+0.00965051j 0.0175268-0.000873518j 0.0208077+0.0349134j 0.0321127-0.00026158j -0.00603252-0.0367443j -0.0169985-0.0184547j -0.0246145+0.0185824j -0.0130929+0.00173153j 0.00905394-0.000229809j 0.0357002+0.0591714j -0.00303392+0.00310113j -0.00548857+0.0132665j -0.0293133+0.00925005j 0.0243417+0.0463447j -0.0399035-0.0258223j -0.0362418+0.0133464j -0.0462481-0.0057279j -0.0314166-0.0204043j -0.0275036-0.032069j 0.00591953+0.00849311j 0.0488848+0.00709958j 0.0237543+0.00763261j 0.0116769+0.0530337j 0.000660517+0.0182263j 0.0146385+0.0205127j 0.00144442+0.0243199j -0.00277756+8.62439e-06j 0.0151924-0.0192071j -0.0204913-0.00405957j 0.011389-0.0156877j -0.0167417-0.0114781j -0.0277997+0.0182785j 0.0256227-0.0175707j 0.0052586+0.00286247j 0.00112975-0.0215677j 0.00118753-0.00242501j 0.00899702+0.0255246j 0.000638895+0.00751637j 0.0186107-0.000708534j -0.0162606-0.00460394j 0.0220998-0.016811j 0.0184453+0.0153245j 0.0140404-0.00364714j -0.00970157+0.00219528j -0.0125564+0.00106867j 0.00888053-0.00795741j 0.00588695-0.000949977j -0.00118669+0.0139424j 0.00169433-0.00272587j 0.0200687+0.000794083j -0.00930726-0.029981j -0.0134054-0.0160266j -0.00282911+0.00600705j 0.0102636+0.00437948j -0.0138276+0.00232718j 0.000537377-0.00750256j 0.00429614+0.00463912j -0.00706003+0.0128042j -0.00854453-0.0150937j 0.0146357+0.0267266j 0.0118897+0.0034701j -0.0153977+0.0117177j -0.00633798+0.00633738j -0.01915+0.00769109j -0.0199925-0.00294075j 0.00793074-0.000450053j 0.0193626+0.0155292j 0.0124414+0.00639031j 0.00375058+0.00434733j 0.0167884+0.00181746j -0.0178883-0.00608154j 0.0188813-0.000253928j -0.00825396-0.00248013j 0.00857432+0.00606816j 0.0115396+0.011121j 0.0099478+0.00250173j -0.029563-0.0103032j -8.07135e-05+0.00790161j 0.00367377+0.000890908j -0.0171192-0.00338016j 0.0109386+0.00859041j 0.00271594+0.000989529j 0.000565887+0.00544787j 0.00445861+0.00454948j 0.000410757-0.00778212j 0.014671+0.0102673j -0.0067525-0.0148208j -0.0119757-0.0160508j 0.0195314+0.0212479j 0.0307118+0.00252945j -0.0157799+0.0176075j -0.0361277+0.0244933j 0.00111941-0.000409176j -0.0525833+0.00115513j -0.0210182-0.00439333j 0.0400903+0.0357368j 0.000857947-0.0243789j -0.0380498-0.0171215j 0.039956-0.0413269j 0.0197065-0.0165494j 
0.0323021+0.120683j 0.0850879+0.0156715j -0.0749129+0.144326j -0.00656498-0.0849827j 0.149149+0.0804847j 0.198457-0.0442739j -0.0273775+0.0654642j -0.0516133+0.0411737j -0.0354128-0.108953j -0.000675761+0.0820397j 0.0211291+0.0590514j 0.0986027+0.0685684j -0.0153931-0.0384383j -0.0407462-0.0235982j 0.0781274+0.0262406j -0.0567312-0.0678704j 0.0246103-0.0619579j -0.203029+0.0445143j -0.0341519-0.150577j 0.0607043+0.0457976j 0.167672+0.0510007j -0.0712917+0.0349692j 0.0220898-0.0381041j 0.101773-0.0142604j 0.033581+0.0446519j -0.0152595-0.00789244j -0.0730316+0.0292066j 0.0393034+0.00279016j -0.0313912+0.0438021j 0.0221495+0.0362595j 0.0474173+0.0301768j 0.00461357-0.0275902j -0.00377911-0.0027927j -0.0426556-0.00970876j 0.0751126+0.0102673j 0.00699955+0.0338393j 0.0737427-0.0338548j 0.0355418+0.00422853j -0.00505136-0.0155245j -0.0390883+0.0453982j -0.0151973+0.0268386j -0.0268908-0.0213163j 0.0174191+0.00293582j 0.000726341+0.0282656j 0.00139493+0.00585997j -0.0271933-0.0288403j 0.045395+0.0333492j 0.0118043-4.7434e-05j -0.0133749-0.0225738j -0.000283136-0.00504537j 0.00886487-0.0121134j -0.00763723+0.00264153j 0.00630407-0.00189249j -0.00912174+0.00462703j -0.00440265+0.0120711j 0.0204924+0.00223744j -0.0154446-0.0101118j -0.03391-0.00631824j 0.00692984+0.00949037j -0.039696-0.0418213j -0.00502085-0.0399881j 0.0436683+0.0149433j 0.0227966+0.00713431j -0.00503523-0.0303478j 0.00476299+0.0160968j -0.0120961-0.0157786j -0.0218773+0.0159286j 0.0159841+0.0150272j 0.020324-0.00897816j -0.00740795-0.0469735j -0.0618871-0.0298037j -0.0309362-0.0488335j -0.0256523-0.0801111j 0.0196593+0.0166449j 0.0202719+0.00684481j -0.0157936-0.0518853j 0.060407-0.000782047j 0.0118513+0.0276121j 0.0149117+0.0191632j -0.00051372+0.00952084j -0.0175376-0.00177865j -0.0266321-0.00183076j 0.00500729+0.0185226j -0.025293+0.0230158j 0.0227967+0.0138202j -0.00895531-0.00624888j 0.00811937+0.0101088j -0.012134+0.00747431j -0.0203545-0.0402003j 0.00165618+0.00976132j -5.67569e-05-0.00982878j 0.0157743+0.015347j 0.00228204+0.00614985j -0.00240398+0.0144105j -0.0149358+0.0183891j 0.00359841+0.00526659j 0.00117789+0.00416256j -0.0111707+0.00679448j 0.0118315+0.0207432j 0.0075518+0.011874j -0.0195514-0.00991991j 0.000548376+0.0150802j 0.0288733+0.0142793j -0.00391177-0.0079147j -0.00859138-0.00858646j 0.00545252-0.00357975j 0.0129497+0.0123741j 0.0145859-0.00997216j -0.00494756+0.00624103j 0.0213245+0.0291744j 0.00815574-0.00785056j 0.00227698-0.00145591j 0.00155461+0.00425228j -0.0120639-0.00927228j -0.00234322-0.0059454j 0.00493048-0.000750885j -0.053917-0.0221052j 0.00423595+0.0121156j 0.0026757-0.0230047j -0.00723342-0.00241815j -0.0185867-0.0185844j 0.00896479+0.00507712j 0.0110073+0.019565j -0.00800313+0.014441j -0.0160601+0.00680363j -0.00819839+0.00829632j 0.00584682+0.0114615j 3.27168e-06-0.0104429j -0.00543055+0.00756298j -0.0002361-0.00596969j 0.00906597+0.00369509j -0.0227053-0.00245033j -0.00968094+0.00278066j 0.0132758-0.0118987j -0.00680238-0.00313115j 0.0102309+0.0032759j 0.0118739-0.0056133j -0.00119143-0.00405724j -0.016527+0.00463062j -0.00267754+0.00565975j -0.0132501+0.0057449j -0.000612599-0.00173068j -0.0289518+0.00133002j -9.5192e-05-0.0223542j -0.0206168-0.0139345j 0.000852294+0.0294263j -0.0390921+0.0299625j 0.00363729-0.00513367j -0.0542961-0.0398217j -0.00888241-0.000265178j 0.00966769-0.0319691j -0.00578284-0.013787j -0.0339929-0.0116527j 0.0442572+0.0313958j -0.0313502-0.0362205j 0.00629167-0.00453808j -0.0407562+0.0520185j 
0.0501277-0.00262544j 0.0996247-0.00013968j 0.00179254-0.00419983j -0.0795953-0.0342307j 0.1304+0.0949194j 0.0438238+0.0050656j 0.122598+0.00983889j -0.0666115+0.0738408j 0.00974264+0.0334129j -0.135515-0.0399601j -0.0439113+0.0445446j -0.103219+0.0333565j 0.0636737+0.00200271j 0.0225419-0.00915325j 0.00995398-0.0577808j 0.0678827-0.129244j 0.0462327-0.0567311j 0.0405935-0.0801956j 0.100814+0.0543291j -0.108486-0.0743732j -0.0302476+0.0182137j -0.0226864+0.0103418j -0.235068-0.131346j 0.013284-0.0509426j 0.129648-0.134777j -0.097796-0.0272468j 0.0844089+0.0061839j 0.0649192+0.0101863j 0.045209-0.0114919j -0.0187668+0.0234801j -0.0371935+0.0371947j 0.0208028-0.00204371j -0.0018139+0.0138671j -0.0129795-0.0227053j 0.0796781+0.0920726j 0.00118753+0.0190915j -0.00471586-0.0570009j -0.0265133-0.0341737j -0.0187278-0.00167314j -0.0472187+0.013016j -0.0249214+0.00703784j 0.01559+0.00335176j -0.0296439-0.0228567j 0.0545849-0.0152793j 0.0401021-0.00818393j -0.00197838-0.0177186j 0.0158426+0.00811055j -0.0372946-0.0220415j -0.00597024-0.000426383j -0.0168733-0.0167883j -0.012129-0.0138689j 0.0262264-0.00447962j 0.00311984-0.0076426j 0.00943669-0.00209555j 0.0370024-0.00713475j -0.00532872-0.00145049j 0.0229208-0.0105252j 0.00782611+0.00719632j -0.00521508+0.0219375j 0.0366721+0.0320706j 0.0519623+0.0359711j -0.0426511-0.0167648j 0.0203722+0.0233001j 0.0490364-0.00758244j -0.00821484-0.0145991j 0.00205687+0.0154609j 0.00543267+0.00985459j 0.00238396+0.0141274j 0.0199944-0.0107915j -0.0384133-0.0126696j -0.0284956-0.00251907j -0.00308386-0.0197236j -0.0501603-0.0350302j 0.041022-0.00271426j -0.0250057-0.0527299j -0.00157306-0.0147461j -0.00233522+0.0106703j -0.0380431+0.0257096j 0.00243734+0.0140049j 0.00266964-0.0130415j 0.00966968+0.00480486j 0.00201339+0.0269265j 0.0158098+0.0137464j 0.0188211-0.00822484j -0.0158954+0.00151179j 0.0196004-0.0130433j -0.00408357-0.00997464j 0.00160773-0.0231788j 0.00019832-0.0112324j -0.00817208+0.00344093j 0.00633964+0.00171654j -0.00109253-0.00287611j -0.0066163-0.00743313j 0.0243414-0.0037643j 0.00880092+0.0116277j -0.00507559+0.00467526j 0.0159758-0.0128554j -0.0109895+0.0301527j 0.00701062+0.018779j 0.0065174-0.00630851j -0.0186609-0.0180156j -0.00719122+0.00454767j -0.0091381+0.00656517j 0.0131422+0.0135297j 0.0529058+0.0346939j -0.0245549-0.002864j -0.0241812+0.0189916j 0.0131944-0.0059274j -0.00725991-0.0314967j -0.001456-0.0190612j -0.0061852+0.0251864j -0.0091178-0.0223154j -0.0208324+0.0134519j -0.00597485-0.0216119j 0.0220713+0.0111731j -0.000472508+0.00828351j -0.0388907+0.0092867j 0.00376151-0.0178198j 0.0126178+0.00356254j 5.56758e-05+0.006738j -0.00866355-0.0154674j 0.0231349-0.0120244j -0.0105481-0.00753421j 0.00712573+0.0106333j 0.00826892+0.00155281j -0.00296254+0.00417958j -0.00293916+0.00119437j 0.00615148+0.00680535j -0.00465071-0.00140824j -0.00496226+0.00174661j -0.00412145-0.00496894j -0.0129964-0.00725174j 0.00351805+0.0031515j 0.00075876-0.00776134j 0.000276297-0.00528632j 6.73082e-05-0.00978735j -0.00141254-0.00531514j -0.0161611-0.00152427j -0.00302015+0.00735032j 0.019233+0.00737427j -0.000360834-0.00447764j -0.00690732+0.00427181j -0.0111785+0.0157332j 0.00879609+0.00443949j 0.015113+0.0168879j 0.0380681+0.00491436j -0.0123267+0.00514184j 0.0309681+0.009535j 0.013989-0.0145061j 0.00137039-0.00478587j 0.0375113-0.0202722j -0.00773108-0.00471202j -0.0161341+0.000553958j -0.0155098-0.00812662j 0.0229852+0.0105753j -0.0265387+0.0281463j 0.00160587+0.0138019j 
0.0130507+0.014569j -0.0437223-0.0410183j -0.0142221+0.0531413j -0.0175421+0.0258614j 0.0667664+0.06147j 0.0389856+0.077907j -0.0822277-0.0339271j -0.0421124+0.0858235j 0.0145215-0.0985714j -0.114844-0.0933235j -0.0446755+0.081399j -0.125958-0.0559004j -0.00634961+0.00845433j -0.0463214+0.076761j 0.0476226+0.107654j -0.00372299-0.0242285j -0.0277137-0.0666748j -0.0379324-0.0389949j 0.0623305-0.00583849j 0.0304711+0.081541j 0.0509413-0.0473685j 0.0616927+0.0942792j 0.0183823+0.077098j 0.123498-0.0543668j 0.109249-0.0145553j 0.04131-0.023315j 0.0208257-0.0556592j -0.00978124-0.0121864j -0.0159963+0.0242647j 0.00566147-0.0362978j 0.0340276-0.00575487j 0.00375181+0.0183938j 0.00769558+0.00883227j -0.00136716+0.0286086j 0.016435-0.0218901j -0.000305479-0.00534136j 0.0305258+0.0312606j 0.0222969+0.0422152j 0.0224871+0.0204468j -0.0363683-0.0286188j -0.0493344-0.0332979j 0.0251612+0.00913801j 0.00505717-0.00148401j 0.0144922+0.0060639j 0.0239609+0.0012501j 0.00533644+0.00854878j -0.00610089+0.00773884j 0.0165852-0.0103356j 0.0036039+0.00119693j -0.00910389+0.0252069j 0.0137652+0.00886396j -0.00173063+0.00493571j 0.043483-0.0161753j -0.0198383+0.000490486j -0.0119194-0.0451007j 0.0121027+0.00914595j 0.0132241+0.00310991j -0.0297061-0.00379782j 0.00300918-0.0122425j -0.0272004-0.00247753j -0.00867785-0.0137083j 0.00181596+0.0064337j 0.0201271-0.00463154j -0.00660355-0.010222j -0.00573014-0.00832397j 0.000835543+0.0240892j -0.0238119-0.0156104j 0.0181865+0.00741854j -0.00368858-0.0155565j -0.00332752-0.00624541j -0.0179673-0.0137815j -0.014309+0.00353931j -0.0258198+0.00171424j 0.0101669-0.00413241j 0.00617203-0.00150406j -0.00095426-0.021566j 0.0266539+0.0108181j 0.00311133-0.0093023j -0.00354133-0.0131253j -0.0169335-0.0274945j -0.0153816-0.000656926j -0.0133512-0.00525731j -0.00869157+0.021203j -0.00526524+0.0132479j -0.00870504-0.0216768j 0.007921+0.0039186j 0.0194377+0.0130567j -0.00570215-0.00410444j -0.00650802-0.00641942j 0.00627991-0.00568907j 0.0083307+0.00929725j -0.0102107+0.00267648j 0.0107316+0.00511712j 0.00896937-0.00942569j -0.00529159-0.0108452j 0.0086754-0.0164343j -0.00226696+0.000171261j -0.00437675+0.016891j -0.0208384-0.00922519j -0.0126419-0.00580035j 0.0325349+0.0125832j -0.00231216-0.00297358j -0.016762-0.00441221j -0.00871789-0.00111483j -0.0264147+0.00524659j 0.0169071-0.00148956j 0.00474879+0.000857725j 0.00403226-0.00754881j -0.00295979+0.00545356j -0.00327741-0.00332214j -0.0163852+0.00112901j 0.0210048+0.00566722j 0.00208517+0.00103571j 0.00686217+0.0182733j -0.00163022+0.00208967j -0.0113728+0.0041018j -0.0128669-0.00868907j 0.00759713+0.00812675j -0.0111066+0.00342959j -0.00174388+0.00431397j -0.00800131-0.000784045j -0.0101064+0.00588328j -0.00354213+0.00519918j 0.00491837-0.0120796j -0.0101734+0.00143756j -0.00636366+0.00200122j 0.00686123+0.00809583j -0.00045464+0.00817976j 0.00659004-0.00980704j -0.0027103+0.00168096j 0.00153336+0.00212964j 0.00513714-0.00113205j -0.0110744-0.00163018j 0.0171739+0.010849j 0.00578952-0.000156775j -0.00223857-0.00194179j 0.018243+0.00823428j 0.00197724+0.0069997j -0.00749517+0.00251029j -0.0158595-0.00707609j 0.000932468-0.00537093j 0.000834987-0.00353892j -0.0192161-0.00526472j 0.001417+0.00504407j 0.011271+0.0198678j -0.0105299+0.000463585j 0.0123206-0.0210642j 0.00109748+0.000780081j -0.0130562+0.000210042j -0.00238713+0.00911459j 0.006612-0.0128618j -0.00675563+0.00546126j -0.0081209-0.0232382j 0.00951104-0.00247756j -0.0132151+0.0063839j 0.00965912-0.0073977j -0.0124309-0.00771951j 
