-0.0196705-0.0356629j -0.00583906+0.0231119j 0.0134468+0.00545023j -0.0143715-0.037456j 0.00690257-0.0195268j 0.0116597-0.0122061j 0.00179712+0.00922752j -0.0238599-0.000361912j 0.00791704+0.0152397j 0.00136842+0.0124955j -0.0196319-0.0223996j -0.000588501+0.00666804j -0.00221185-0.00315812j -0.0201864-0.0260267j 0.00298661+0.00860468j -0.00123171-0.00111689j -0.00350384-0.00303925j 0.0078278+0.0343318j -0.00271968+0.0296248j -0.0197331-0.0208137j 0.00455827+0.00692321j -0.000993072+0.000452009j -0.000217661-0.0205775j 0.0144997+0.00724052j 0.0156231+0.0200958j -0.0116459+0.00158916j 0.0260887-0.0263157j -0.00797197+0.00897252j -0.0123176-0.0184469j 0.0114979+0.0121142j 0.0116736-0.000327374j -0.0181594+0.0115663j 0.00559822+0.0181845j -0.00856073-0.0245172j 0.00164527-0.0339199j 0.00812619+0.0159645j -0.0163632-0.0149151j -0.00610209-0.00498887j 0.01166-0.00542652j -0.0289294-0.0105914j 0.0144677+0.0301038j 0.0179806+0.0237795j 0.0122083+0.00544958j -0.00391035-0.0060879j 0.0397203-0.00672988j 0.010727+0.00148235j -0.0111425+0.0106786j -0.0115432-0.00574618j 0.0190038-0.00301036j -0.0171283+0.0028555j 0.0377019+0.0133003j 0.0116591-0.000853852j 0.0218141-0.0133171j 0.0207591+0.0162321j -0.0128347-0.0209841j -0.00177151+0.00242097j -0.00741191+0.00746285j 0.0123988+0.0490545j 0.00381031-0.017612j 0.00574034+0.0102083j -0.021802-0.00951881j -0.0016911-0.00276996j -0.00612314-0.00734232j -0.00511425-0.0444546j 0.0203385+0.00704564j 0.0021741+0.0239227j 0.00350938+0.0278591j -0.0213705-0.00543263j -0.0053099+0.00501187j 0.000656854-0.00934224j 0.00380165-0.00338508j 0.0267187+0.0164317j 0.00392331-0.0182389j 0.00021368+0.0105366j 0.00810002-0.00506251j -0.0108769-0.000534252j -0.00829359-0.0132054j 0.0183236+0.0018519j -0.0219699-0.00804625j -0.0188727+0.00250353j -0.00968616-0.0173732j -0.00426414+0.00664864j -0.0338649-0.00437884j -0.00125042-0.0111307j 0.0101714-0.00222598j 0.0160795+0.00125753j 0.0153233-0.00286151j -0.00156509+0.00672905j -2.0635e-05-0.000334497j 0.0157308+0.0177325j 0.00491135+0.0108881j -0.0111739-0.0154524j -0.00400206+0.000622093j 0.00690237+0.0245538j 0.00161568-0.00925307j 0.000832651-0.0125382j 0.0102038+0.0399364j 0.0135618+0.0194154j -0.000830816-0.013343j -0.00788396+0.00512737j 0.00987356-0.00889639j 0.00513839+0.0174837j -0.00724423-0.02085j -0.00337898-0.0302597j -0.00498807-0.00242796j 0.00634647-0.00194007j 0.00405488-0.00142374j 0.00257575+0.0124793j 0.0078377+0.0149037j -0.0072304-0.00073481j 0.00490312-0.0145152j 0.00951603+0.00599179j 0.012536+0.0306019j -0.00221663+0.00335049j -0.00106743-0.0265123j -0.00668411+0.0252945j -0.0106276+0.00333596j 0.00295207+0.00315687j -0.00381401-0.000988576j 0.0103344+0.016612j 0.01365+0.0106275j 0.00266564+0.00422256j -0.000209188+0.0137866j -0.0125774-0.0239733j -0.00275308-0.00718129j 0.00558564+0.002969j -0.000817968+0.00960476j 0.0183315-0.0112573j 0.00821314+0.0119953j -0.0146972-0.00876948j -0.00272433+0.00975979j 0.00315652+0.00777473j -0.00941412-0.0110367j 0.00280779+0.0107834j -0.0155651+0.00595892j 0.0052721-0.00769471j 0.00226553+0.00780198j -0.0022361-0.0198609j -0.00387625+0.0146828j 0.00131519-0.00462087j -0.0172352-0.011098j 0.00933965+0.00166794j 0.00671219+0.00408822j -0.00996902+7.40943e-05j -0.00620647-0.0166786j -0.00905596-0.00128955j 0.00396696-0.00171536j 0.0044631+0.00918819j 0.00554325-0.0161597j 0.0108004+0.022113j -0.00985239-0.0116708j 0.00739264+0.00752821j 0.0141862+0.00880597j -0.00386445-0.00110075j 0.00285161-0.0125786j 0.00417511+0.0097571j 0.000521551+0.0100647j 0.0225403+0.0152166j 0.0189469-0.00735975j -0.015463-0.0276624j -0.0150053+0.00336936j -0.0128416+0.00786384j 0.00889298+0.00958272j 0.0024984+0.0136911j 0.00700552+0.0174631j -0.00524235+0.00822873j -0.0038895+0.00785315j -0.00651578-0.00404204j 0.00485779-0.00162165j -0.017948-0.00180644j -0.0105059-0.00904747j -0.0153759-0.023369j 0.00440033+0.0112686j -0.0146358-0.00957099j 0.000293589+0.00344656j -0.0120235-0.00546671j -0.0134523-0.0179776j -0.00972735+0.00748094j -0.0109255-0.0216167j -0.00806356+0.00827518j -0.00050611+0.0105563j -0.00883057-0.00111189j -0.00387806+0.0200403j 0.00477454-0.0151799j -0.0160625-0.0247438j -0.0015538+0.015584j -0.0164807+0.0130246j -0.00242041-0.0179161j 0.00921813+0.0353162j -0.00365423-0.00993858j -0.0207076+0.00892082j -0.0111625-0.00545998j -0.0173143-0.00173672j -0.0113952+0.00430947j 0.0213838+0.00302509j 0.0114382+0.0333681j 
-0.0226342+0.0242611j 0.0176368+0.0120431j 0.00328149-0.0168053j -0.0295505+0.00847814j -0.00922066-0.0120768j -0.017207-0.0129475j 0.0073793+0.0016057j -0.000345808+0.031638j 0.0141482-0.0193262j 0.00789771+0.00516492j -0.0106555+0.0241401j 0.00461031+0.0034291j -0.00085678+0.00667423j -0.0303463+0.0179292j 0.0104194-0.00936089j -0.0003598-0.00390104j -0.000613543+0.00238246j 0.0285542-0.00820657j 0.0298029+0.00503688j -0.00990183+0.0244618j 0.0103666-0.00281244j 0.000991562+0.0110989j -0.00775567+0.000999748j 0.00639345-0.00619825j 0.0126792-0.0118931j 0.00770613+0.0161954j -0.0261488-0.029791j 0.00837807+0.0103048j -0.0135143+0.0160963j 0.00892401-0.0146576j -0.007388-0.0058464j 0.0105824+0.0148569j 0.0174699-0.00561116j -0.0171786+0.00914851j -0.0342463-0.0104229j 0.0101101-0.00860383j -0.0102753+0.0245495j -0.00695979+0.0050999j -0.00883246-0.0114379j -0.00696354+0.0295201j 0.0213021-0.0120251j 0.0153737-0.0183083j 0.00420895-0.0122903j -0.00765394+0.00478761j -0.00889132-0.04758j -0.00107565-0.0157171j 0.0106836+0.0151299j -0.00335487+0.018164j -0.00870439-0.0167079j 0.00283363+0.0209885j 0.00847924-0.0445633j -0.0100724-0.0144438j -0.0162425-0.0207413j 0.00997788-0.0252366j -0.0180633+0.011714j 0.00184931+0.00442187j 0.000372162+0.00939883j 0.0455826-0.00331853j -0.0126797-0.00122287j 0.0032872-0.00846511j -0.00252275+0.0259513j -0.00372449+0.000848683j -0.00197322+0.00473048j -0.0402906+0.00340609j 0.00441791-0.025258j 0.0201837-0.00097989j 0.0256279-0.00210391j -0.000535386+0.0245507j 0.00390737+0.00616783j -0.0127209-0.00222778j -0.00304734-0.00788002j 0.00476911-0.0323863j -0.0164904-0.00613694j 0.00685526-0.000739091j -0.00635124-0.00882246j 0.00227079+0.0130584j -0.00820407+0.0108053j 0.000165868-0.0223521j -0.00275471+0.0239214j 0.00328348+0.0209306j -0.0126059+0.01187j 0.00215471+0.00199503j -0.00216773+0.0352068j -0.00844421+0.00121211j -0.00345-0.0148333j -0.000441282-0.0170956j -0.00466495-0.0174741j 0.000985733+0.000389397j -0.00252808-0.0033772j 0.0131912-0.013247j 0.00781287-0.00366371j -0.00794475+0.00933483j 0.00515069+0.00454549j 0.0206422-0.00418432j -0.00587007-0.00305847j -0.0102946+0.00115456j 0.0282037-0.00880838j 0.0165382-0.0123158j -0.0100381-0.00066721j 0.00424749+0.0128105j -0.00965126-0.0140209j 0.016664-0.00409957j -0.0228065+0.00816454j -0.0243594-0.00294245j -0.00457959+0.00581318j -0.00914031-0.000898275j -0.0015782-0.0058247j 0.0113514-0.00487243j 0.0127483-0.00398082j 0.0024111+0.00711793j -0.0127343-0.0160367j 0.00603771-0.0119692j 0.0204815-0.00743656j 0.000628408+0.00525695j -0.024104+0.000114618j 0.0195209+9.54217e-05j 0.00626599+0.0102664j 0.00147153-0.00955037j 0.00455753+0.00150561j 0.014645-0.00876866j 0.00514457-0.0134312j 0.00378805+0.000757117j 0.0127106+0.000805114j -0.0159299+0.0116593j -0.00055806+0.00193703j -0.00313006-0.00413785j 0.0118948+0.00529477j -0.00828732-0.0171179j 0.00490375-0.00629249j -0.00750048+0.0163382j 0.00814262+0.00788676j 0.00517227+0.000888546j -0.0102596+0.0101871j 0.0137934+0.00707904j 0.00697008+0.0170842j -0.0118453-0.00676909j 0.000972948-0.00578472j -0.0155296-0.00136528j 0.0236543+0.0102918j -0.00800412-0.00766682j -0.00723504+0.0121692j -0.000569969-0.00817763j 0.00752479-0.00307678j 0.00668428+0.0123325j -0.0138074+0.00529557j -0.00104063+0.00511025j -0.0101785-0.0079494j 0.0057609-0.00492579j -0.0164977-0.00651778j 0.0169245-0.00382263j -0.0138743-0.00207075j -0.000553652-0.00383267j 0.00764143-0.00600865j 0.00173928+0.00821167j -0.0128032-0.00943063j 0.0141838+0.000289522j -0.00245335+0.0050704j 0.0082391-0.0214815j -0.0156694-0.0141042j -0.017253+0.00382375j 0.00664593+0.0198746j 0.0165858+0.00335929j 0.00949373-0.00814578j 0.00785076-0.00840545j 0.00896328+0.00296023j -0.00423568-0.00282488j 0.0257583+0.0191461j 0.00746266-0.000985888j 0.0138246+0.00874801j 0.00765481+0.00491103j -0.00309207+0.00492528j -0.0178164-0.00565352j 0.00984325-0.0113708j 0.00701603+0.00313905j 0.0114396+0.00784553j -0.0039439+0.00922376j -0.0251165+0.00746095j -0.00478502+0.0279425j -0.0244474+0.00380419j 0.0175906+0.0146347j -0.00209007+0.00225407j -0.0086655+0.0137697j -0.0068849-0.0126654j 0.00244775-0.00598664j 0.00366063-0.00440806j 0.0168669-0.028491j -0.00940915-0.0125682j -0.0113953+0.0239062j 0.00683785-0.00298083j -0.0134412+0.00863923j 0.0168212+0.0124496j -0.00863552-0.0163305j -0.0310253+0.0241251j 0.00849622-0.0168689j -0.00210095-0.0127879j 0.0378587-0.00925744j 
0.0102837+0.0682801j -0.0228144-0.0112811j 0.0114483-0.021541j 0.036813+0.0435211j 0.0273268+0.0202725j 0.00745346-0.0275259j -0.0291097-0.0118038j -0.0271196+0.0337584j 0.00810971-0.0293477j -0.0270655-0.0220817j -0.00112682+0.0542733j -0.0083186+0.00857039j 0.0123771+0.0170309j 0.04551+0.0370443j -0.00565683+0.00273778j 0.022808+0.0320538j 0.025331+0.0121827j -0.0386345-0.0311989j -0.0176187-0.00164818j -0.00800202+0.0497914j -0.0266749-0.00245901j -0.00129115+0.00047486j 0.000674492+0.00857952j -0.0224041-0.0266982j 0.00553805-0.0361275j -0.020012+0.0266213j 0.0302366-0.0220456j -0.00269936+0.000833262j 0.0313076+0.0367716j -0.00839644-0.0212412j 0.00566969+0.00669923j -0.0182502-0.0218252j -0.00972486-0.0169626j 0.0108054+0.0110538j 0.0284495-0.00728701j -0.0198947-0.0162507j -0.0313133+0.0207017j 0.00990298-0.0307406j -0.0138204-0.0280632j -0.0261693+0.0391734j -0.0167587-0.033409j -0.0260299-0.0265016j 0.00204382-0.00427634j 0.0056374-0.0262629j 0.00557654-0.0533788j -0.0142219-0.0110924j -0.0127795+0.0187228j -0.0262275+0.0402837j 0.00301933-0.0389077j -0.00293893+0.0108269j -0.00780267-0.0131064j 0.0464858-0.0136988j -0.0111307-0.0260405j 0.0157829-0.0309072j 0.00259149+0.0334564j -0.0265118-0.00737868j -0.0397395-0.0534649j -0.0439708-0.0397692j 0.0395303+0.0150972j -0.0133752-0.0285405j -0.0107801+0.0544491j -0.0218461-0.00209652j -0.00900667-0.0169545j 0.0450922+0.00671942j 0.0063706-0.0105368j -0.00505502+0.0159308j -0.0229898-0.000274014j -0.00315406+0.0251109j 0.0141191+0.00389026j -0.000593505-0.0284193j -0.0162434-0.00670136j 0.00592115-0.0625938j 0.00213994-0.00685394j -0.0318619-0.0391343j -0.0285927-0.0203196j -0.0195709+0.0217635j -0.00257154+0.0200654j 0.00289655-0.0250351j -0.00159375+0.0281185j 0.000486961+0.0278408j -0.00608063+0.0129505j -0.00203266-0.00917036j 0.00220913+0.0433504j 0.0201719+0.0109659j -0.00154022-0.0261369j -0.00389963-0.0409904j 0.0206442-0.0121733j 0.00186996-0.00920693j 0.0173268-0.00555338j -0.0202629-0.0323551j -0.0218975-0.0201334j 0.000143357+0.0194057j 0.00187938+0.0167873j -0.0519694-0.0164122j 0.00847446+0.00193054j 0.00975593-0.00533627j -0.0458186-0.0433351j -0.0218916-0.0191731j 0.00783592+0.00188668j 0.00682109+0.00822747j 0.0266487-0.0137055j -0.000314955-0.0341578j 0.0265992-0.00711575j 0.0234088+0.0188012j -0.00751598-0.00840564j -0.0043331-0.0165724j 0.00907833-0.0174858j 0.00064206-0.00850342j -0.0128882-0.0183759j -0.0178281+0.00151037j 0.0280087-0.00509616j 0.000572881-0.0128503j -0.02725-0.0417731j -0.0147012+0.0107118j 0.026151+0.0115818j -0.0158696-0.00668271j -0.0197943+0.00911994j -0.00157468-0.0102797j -0.000134583+0.00550914j -0.0125228-0.0241476j 0.00110659-0.0355459j -0.00165177-0.00620649j -0.006033-0.0287913j 0.00436367+0.0361547j 0.0153797+0.00634536j 0.0111293-0.0190182j -0.0162158-0.0045593j 0.0295452+0.00710223j -0.000521964-0.0122992j -0.00207265+0.0210016j -0.0242296-0.00732511j -0.0204524-0.00979741j 0.0048776+0.0178817j -0.0216024-0.00222439j -0.0160717+0.00617662j 0.0200413-0.0236583j -0.00268678+0.00165179j 0.0145258+0.0116045j -0.0150227-0.0113504j -0.0111876-0.0155516j -0.0016633+0.0135474j -0.00192513-0.00717785j -0.0055243+0.00850264j -0.0226199+0.0217572j -0.000682615+0.0132281j -0.0017144+0.00915946j 0.00245237-0.0151236j 0.0194449+0.0140981j 0.019096+0.0208539j -0.0261441-0.0293693j 0.0314264+0.00882302j -0.00503454-0.0159216j -0.00440086-0.019427j -0.00829936+0.0225977j 0.0171948-0.000540356j -0.030623+0.00456204j -0.0168145-0.011798j -0.00305107-0.0311149j 0.016778-0.00386237j 0.0382396+0.0291068j -0.00129408+0.0163865j -0.0130576+0.0179082j -0.00364633-0.00888452j 0.00186192-0.0396707j -0.0177097-0.0135905j -0.00361296-0.020721j -0.0401419-0.00751905j 0.00143472+0.00447362j -0.00688598+0.00713321j -0.00716091+0.0227184j -0.00356548+0.00219966j -0.00913838+0.0334068j -0.0289309-0.00785856j -0.0174778+0.020005j -0.0168668-0.0146385j 0.000291616+0.0211188j 0.0353166+0.0316516j -0.009995+0.027803j 0.02024+0.0412323j -0.0347074-0.00769648j -0.00347673+0.0060964j -0.00813387+0.0180235j -0.0215554-0.011946j 0.0156502+0.0257204j 0.0300321+0.000681872j 0.00198076-0.0369403j -0.0124172+0.0123138j 0.0135004+0.0556859j -0.0237595-0.0123204j 0.0319476+0.030126j -0.0307879+0.0282524j 0.0325078-0.00908565j 0.0222972+0.0411953j -0.00156933+0.0143949j 0.0313312-0.0416622j -0.040107-0.0761322j 
-0.0390681+0.00507881j 0.00786356+0.0103602j 0.000955685-0.00119646j -0.0267668-0.00650105j -0.00966926+0.00593887j 0.0136152-0.0152139j 0.0271029-0.00409315j -0.0146804-0.00111643j 0.0252005-0.00999102j 0.0181471-0.0181053j -0.0342965-5.75056e-05j -0.0107713+0.00929826j -0.00882331+0.0114166j -0.0213684+0.0197034j 0.00996212-0.00725244j -0.0344207+0.0126447j -0.0230561+0.00838296j 0.0289673-0.0137518j 0.000845331+0.0142453j -0.0304408-0.0126548j 0.0238364-0.0235081j -0.00623045+0.00584502j 0.018175-0.00331342j 0.0285407-0.00683897j 0.0282603+0.0175978j -0.00215528+0.0196288j -0.000168982+0.00580417j -0.0198903+0.0142873j -0.0237693+0.0194324j 0.0195138-0.012648j -0.0122928+0.00611477j 0.0399512-0.0107864j 0.0203575-0.000664697j 0.00928392-0.000730278j -0.00576962-0.0100986j 0.0168046-0.0128404j -0.018696-0.00967665j 0.0460561+0.0137489j 0.0132059-0.0245656j -0.0288734-0.0190191j -0.0019588-0.0133171j -0.00786444-0.018588j 0.0195334+0.00831175j 0.0316805-0.0106778j 0.0272282-0.018679j 0.00936971-0.0303328j -0.00805991+0.00572314j -0.0153675-0.0126504j 0.0278982-0.00514967j -0.0053065+0.022167j -0.0043951-0.036388j -0.0198838+0.0518935j 0.0173547+0.00802258j 0.0170226+0.00544628j -0.00603697-0.00235953j 0.0228759-0.0118916j 0.0750815-0.0241389j 0.0620894+0.0174268j -0.0226947+0.0339995j 0.0313422-0.0299257j -0.0361568+0.0245486j -0.00684613-0.0453193j 0.0439103-0.0165166j -0.00910088+0.0146399j -0.0148195+0.0161j -0.025289-0.000108561j 0.0368046+0.00488684j 0.000393976-0.000891323j 0.00258466+0.0181015j -0.000696563-0.0112312j 0.0116567-0.0164568j 0.0453705-0.00136486j -0.00615039-0.0187396j 0.0465934-0.0222326j 0.0130162-0.0393323j 0.000726751-0.0204487j -0.0142726-0.0054573j 0.0061844+0.00422453j 0.00149024-0.025979j 1.4382e-05+0.0134692j -0.0139949+0.00401878j -0.00181373+0.0150887j -0.0190049-0.0243869j -0.0140409+0.00564587j 0.0160292-0.018572j 0.0218399-0.00362948j -0.0278586+0.0168527j 0.0181464-0.00210572j 0.00715494+0.015647j 0.0125716+0.00453201j 0.0302129-0.0228112j -0.00802337-0.00260658j -0.017026+0.017949j 0.0258052-0.0304838j -0.0198893-0.00751836j 0.00516874-0.00486198j 0.0352648-0.0366964j 0.0164584-0.00542111j 0.00311865+0.000704929j -0.0111226+0.0116714j -0.00735943+0.00222722j 0.0102627+0.0026037j -0.00216775+0.000660895j -0.019204+0.00117684j 0.0088013-0.00732726j -0.00827994-0.0049573j 0.0126811+0.00719707j -0.00432445-0.00361857j 0.0199386-0.00395994j 0.00771879-0.0134772j 0.00044834-0.0062739j 0.00281404-0.00100644j 0.0182863+0.000715342j -0.00303725-0.00826327j -0.00705318-0.00593471j 0.00532264-0.00918336j 0.0102126-0.00212538j 0.00571747-0.00524208j 0.0150844+0.00472143j 0.0130115-0.0109535j 0.0169876-0.00147802j 0.0149068+0.0107934j 0.0248407+0.00398347j -0.00812911-0.00570167j -0.00144915+0.0151739j 0.00267235+0.00503561j 0.00635309-0.00042575j -0.0311017+0.0128193j -0.00157561+0.00265292j -0.00856759+0.00539306j 0.0184442+0.00593964j 0.00460546+0.00278632j -0.00660499+0.0139949j 0.0144824+0.00320101j 0.00804187-0.00941113j 0.00441401+0.00936556j -0.00629484+0.00142024j -0.00353331-0.0018865j 0.013155+0.0123462j 0.0130583-0.0278233j 0.00687547-0.00570209j 0.005603+0.00595827j -0.0126271+0.020348j 0.00274867+0.000465124j -0.00972325+0.00610574j -0.00150711-0.00425581j 0.000472172-0.00608361j -0.00926048+0.0145152j -0.0266575+0.00419869j 0.0087943+0.00494638j -0.0119829+0.0159952j -0.0044117+0.00332848j 0.023524+0.00293328j 0.00561517+0.00118056j 0.00481491+0.00809306j -0.00256179-0.0029334j -0.00998784+0.00181005j 0.0155172+0.00225572j -0.0126145+0.00731619j -0.0168935+0.00202666j -0.00772068-0.00257724j 0.0167292-0.00123281j 0.0150947-0.00838426j -0.000475993-0.00701806j 0.0142866+0.0178137j 0.0167779+0.00417306j 0.0283925-0.00224513j -0.000933426-0.00145276j 0.0127406-0.011154j -0.0162991+0.010225j 0.0183+0.0041184j -0.00748485-0.0123494j 0.015961-0.0102492j -0.0123818-0.00652855j 0.0114005-0.00796546j -0.010007+0.0180203j -0.0197675-9.6656e-05j -0.0110972+0.00224974j -0.0238937+0.00974952j -0.00204324+0.00611754j 0.00959778-0.0339584j -0.00909888+0.00756177j 0.0239226+0.0123252j -0.00982336+0.00176636j -0.013807+0.0109543j 0.00729515-0.00400789j -0.0203347+0.000269967j -0.024022+0.00784186j 0.00936127+0.00899861j -0.0233222+0.0227722j 0.0251246-0.00856747j 0.0110308-0.0182189j -0.0347572-0.000373402j 0.000790322+0.00220413j -4.54324e-06-0.0162186j 0.0313606+0.00387132j 
0.0141108-0.00103944j 0.0116603-0.0035355j 0.00341012+0.00884786j -0.0150845-0.0113341j -0.00893652+0.0154231j -0.0146121-0.0053652j -0.0120615-0.00183118j 0.0099183-0.0225668j -0.0206555+0.0137171j 0.0120443-0.000766632j 0.0073195+0.00972896j 0.0336812+0.0143775j 0.0233508+0.00993746j -0.0332014-0.0173228j 0.0110042+0.00835827j -0.00492496+0.0127432j 0.00634998+0.0207915j 0.0056697-0.0106012j 0.0269966+0.00123785j -0.00442278-0.0132311j 0.0133737+0.0115117j 0.0287246-0.00851462j 0.0117176-0.00260843j 0.0108214-0.00116848j 0.00684933-0.000861769j 0.020539-0.0208971j -0.0218691+0.00581476j -0.0342004-0.00712962j 0.00486945-0.0153953j -0.00640734-0.00500245j 0.0113634+0.00887464j -0.0228286-0.0397194j 0.00440468-0.00673331j -0.00956751-0.0120624j -0.0168351+0.0237489j 0.025638-0.0195729j 0.0355717-0.0182904j -0.057315-0.0225197j 0.0179999-0.00213498j -0.0388738-0.024813j -0.0062157+0.018076j 0.0116308+0.00964279j 0.0125269+0.0245213j -0.00606553-0.00343392j 0.0262096+0.0292494j -0.000476845-0.000357498j 0.00546952-0.012014j -0.00140148-0.0158622j -0.0312904-0.011829j -0.0012618-0.0186752j 0.0120624+0.0380744j -0.03977-0.0140121j 0.0170579-0.0267512j 0.0263374+0.00578065j 0.0197768+0.00387308j -0.000908272-0.0238873j -0.0200161-0.0562021j 0.0498767+0.00971756j -0.00822588-0.0113841j -0.0308197-0.0059741j 0.0496467-0.0243323j 0.00450847+0.0230603j 0.0165286-0.0254388j 0.00846135-0.028913j 0.0115409+0.0302309j 0.00747622+0.0102952j 0.0176073+0.00366254j 0.00198603+0.0109378j -0.00691386+0.0107391j -0.0498077+0.000732886j 0.0101553-0.00512559j -0.0363004-0.00126482j -0.000924795+0.000226759j -0.0190158-0.0374268j -0.0066204+0.0135345j 0.0216608-0.0109862j 0.000755411-0.0203701j 0.00725973+0.0109083j 0.0112825-0.0155791j -0.00239387-0.00357215j -0.00734104-0.00926704j -0.0265181-0.00910009j -0.0139282-0.00934499j -0.00921479+0.0040445j 0.0134583+0.00499113j -0.0033696+0.0122734j 0.0295646+0.0391909j -0.0260628-0.00692887j -0.0190602+0.00159796j 0.02379-0.0122957j 0.0176418-0.0083446j 1.81067e-05-0.00430461j 0.00045251-0.000178212j 0.0324153+3.41348e-05j -0.00299357-0.00394999j -0.0115374+0.0125816j 0.00625467-0.0064981j 0.0254085+0.00388122j -0.0105707-0.00950456j -0.0121222-0.0115075j -0.0106512+0.0150099j -0.022253+0.00944427j -0.0349532-0.0117041j -0.0144049+0.00016528j -0.0077995-0.0211911j -0.0142376-0.00838476j 0.000839657-0.00958551j 0.00416579+0.00634014j 0.00767115-0.00467478j 0.006807+0.000937195j -0.00623211+0.0195375j 0.0171063+0.0142451j 0.011599-0.00869389j -0.00438247+0.00607383j -0.0242916+0.00809213j 0.00578639+0.0175849j 0.0043861-0.0151267j 0.00395708-0.00271047j -0.000296631-0.00170643j -0.00319143+0.0161327j -0.00756926+0.0076764j 0.00373668-0.0156679j 0.000235327-0.0110349j -3.37253e-05+0.000851044j 0.00232829+0.0048828j -0.00549683+0.00352013j 0.0108929-0.00507349j -0.0121622+0.020591j 0.00580619+0.000905556j -0.0163-0.0180934j 0.00398648-0.013192j 0.00642662+0.0118701j 0.00217119-0.000756237j 0.0224702+0.00486574j -0.0111338-0.00823035j -0.0146711-0.00724662j 0.000525416+0.00205167j -0.0214254-0.00553516j -0.013-0.00686489j 0.00582122+0.00989409j 0.00184729+0.00243828j 0.00680306+0.00833595j 0.0101227+0.000951168j 0.00678818-0.00781128j 0.00160474-0.00736136j -0.0123267-0.0126307j -0.00409781+0.00248325j 0.00991324+0.00955352j -0.00749187+0.016621j 0.0154432-0.000257408j -0.0257585-0.00880791j -0.0183138-0.00641853j 0.014507+0.00813657j 0.0127324+4.04919e-05j -0.0235085+0.00290986j 0.0230967+0.00719399j 0.0154406+0.00153958j 0.00149762+0.01632j -0.00440029+0.00221451j -0.0304983-0.00728855j 0.0106942-0.0108014j 0.00484322+0.000438508j -0.00661787-0.0130428j -0.0131925-0.00707851j -0.000796701+0.00129353j -0.00832473-0.0235841j 0.0162498-0.0146446j 0.00849214-0.0158006j 0.012953+0.0199967j 0.0195077-0.00250535j 0.00545208-0.009893j -0.000974071-0.0117889j 0.0115892+0.00263176j 0.00321657-0.0120452j 0.0164223-0.0174534j -0.00632945-0.00420304j -0.0265016-0.00848807j 0.0170738-0.0271521j 0.00752651+0.00702515j 0.0109536-0.0125064j -0.0137398+0.0100167j 0.00446209+0.0023552j -0.00269508+0.00141577j 0.0162467+0.0106351j -0.013338+0.00337656j -0.0105362+0.0116468j 0.0275038-0.00391906j -0.0160683-0.0147518j 0.014425+0.00669125j -0.0169791+0.0110506j 0.00792775-0.0137539j -0.0311384-0.0127233j -0.000831451-0.0156767j 0.00105452+0.00868901j -0.0133443+0.0115577j 0.00712871+0.000384j 
