-0.0169706-0.0328005j 0.0157016-0.0326484j -0.0119386+0.0168539j 0.013143+0.0239821j 0.000660073+0.0202487j 0.00534975-0.0195506j 0.000424093+0.0260732j -0.0188035+0.00658697j 0.00515019-0.0045934j -0.00279319+0.00263613j -0.00392195-0.0113877j 0.0118619+0.000297292j 0.005966-0.00299602j -0.00112398-0.0111515j -0.0158098-0.00148373j 0.00614318+0.0144779j -0.0141662-0.0103085j -0.00436478-0.0112158j -0.00525667+0.010184j -0.000737857+0.0120496j -0.00659994+5.78749e-05j 0.00100338-0.0229386j 0.0190055-0.0032727j 0.0148193+0.0198899j -0.0103758-0.00202299j 0.00549659+0.0354003j 0.0168905-0.0046335j -0.00197756-0.006293j -0.00245227+0.00173393j -0.00299786-0.0104754j -0.00609963-0.0130363j 0.00431046+0.00138125j 0.00429953+0.00104873j 0.00430304-0.0169015j -0.00802969-0.0163061j 0.011567+0.00703603j 0.0113766+0.0182166j 0.00551519-0.00253358j 0.00156589-0.00143993j 0.0122219-0.00729716j -0.00778296-0.017676j 0.00150857+0.00427017j 0.00255648-0.0104401j 0.00965685-0.0132406j -0.00840906-0.00149773j -0.0154429+0.0269825j -0.0154479+0.00461636j 0.00523934-0.000628657j -0.0105651+0.00374417j -0.00557771+0.0157915j 0.0108462-0.0105081j -0.00160614-0.00642354j 0.00585847+0.0104699j 0.0069796+0.00291635j 0.0201989-0.00492708j -0.0199215-0.0107328j 0.00855502-0.0081375j 0.00573489+0.00962957j -0.00253463-0.00133711j -0.00340454+0.00794246j 0.00494043+0.00770503j -0.0192494-0.0203452j -0.0114998-0.00605312j 0.0131238+0.0113911j 0.0207449-0.00703459j -0.015245+0.00622557j -0.0164513-0.0298979j 0.00487853+0.00491804j 0.0117492-0.0072416j -0.00149244+0.00106028j 0.00926986-0.0074559j -0.00795668-0.0160359j -0.00172042+0.00364107j 0.0034766+0.0222563j -0.0112911-0.00839299j -0.00119812-0.0359748j -0.000414483+0.00196847j -0.00194642+0.0116653j -0.0106861-0.00340667j 0.00754821+0.00683248j -0.00611449-0.00764439j -0.0063354-0.000543132j 0.000453256+0.00735928j 7.68112e-05-0.0101729j 0.00023239+0.000157915j -0.00296616-0.00159038j 0.00604318+0.00390823j 0.00166013+0.00906482j -0.0110742-0.00373133j -0.00282975+0.0393613j 0.00421307-0.0123242j 0.00381083-0.00227399j -0.00130217+0.00154808j -0.0177393-0.0125826j -0.00636552-0.00522228j -0.000989604-0.00249241j 0.00176839-0.00212371j -0.00398708-0.0111614j -0.00777071-0.00212104j 0.011921+0.016331j -0.00967153+0.023449j -0.00081972+0.0289861j 0.00349838-0.0119816j -0.000310537-0.00912777j 0.0111944+0.0170272j 0.0121562+0.00519528j -0.00201036-0.0234049j -0.00310635+0.00456907j 0.00399754+0.00712002j 0.0106647+0.00187885j 0.0089826+0.0145711j 0.00829567-0.00286807j -0.0105985-0.00631813j 0.00142866+0.0290833j 0.0071897+0.0232102j 0.0241953+0.00068294j -0.00367755-0.00722369j -0.00642806+0.0079298j -0.000971894-0.0270235j -0.00864915-0.010649j -0.0117436+0.0206861j 0.0042922-0.0100918j 0.00965111+0.0242502j 0.00791211+0.005896j 0.0188856-0.00390313j -0.0216325+0.00322925j -0.0123241+0.0055066j -0.0152388-0.00573735j 0.0189312+0.0125029j -0.0127929-0.0437251j 
0.0269052-0.0299027j 0.0225216+0.0152533j -0.0101376-0.0146279j -0.01718+0.0161133j -0.0120578+0.00449672j 0.017025+0.00634712j -0.0181654-0.00441431j -0.00171458-0.0265104j 0.000629863+0.0121063j 0.0022045-0.00536975j 0.00656323-0.0123692j -0.00133584+0.0171782j 0.00338772+0.00940131j 0.00596776-0.000254527j 0.000555592-0.0201169j -0.0103053+0.00652905j 0.00946631-0.0201513j 0.00922346-0.00250141j -0.0103963-0.00538754j -0.00749413+0.00291898j -0.00266447-0.00486021j 0.0172957-0.000958095j 0.00543077+0.0231545j -0.0131793+0.021267j -6.32053e-05-0.0109408j -0.0299097+0.0135742j 0.00305576+0.0217029j 0.00436166-0.011526j 0.00337167-0.000535537j 0.0106447+0.000458356j 0.0134492-0.00721201j -0.000160571+0.00374228j -0.00409968+0.00786026j 0.0159852+0.00384225j 0.0140153-0.0114319j -0.00827226+0.0107459j -0.0123245+0.0166281j 0.000999232+0.00957684j 0.00234591+0.00095365j 0.0108949+0.017484j 0.0149522-0.0113063j -0.00239345-0.00407031j 0.00685474+0.00459582j 0.00850203+0.00791561j 0.0005843-0.0132817j -0.0209009-0.0148432j -0.00722874-0.0197719j 0.00102207+0.00863748j -0.00283658-0.00788927j -0.0144104-0.00986833j 0.00765324+0.0136199j 0.00396344+0.00222566j -0.00540594+0.0119545j -0.00317155+0.00777464j 0.00849214+0.025851j 0.00627942-0.0275849j 0.00755091+0.0101702j -0.00863994+0.00542359j 0.00161438-0.00727569j -0.00721879-0.00840965j -0.00840937+0.0010804j 0.0132995-0.0194651j 0.00772504-0.014773j -0.00770262+0.0135438j 0.00541279+0.0200239j -0.0079782-0.016808j 0.0213398-0.020468j -0.00400332+0.00290335j 0.00561181+0.00694213j -0.00179291-0.00324263j 0.00339482+0.00837939j 0.0133236-0.00822907j 0.00154571-0.00211188j -0.0202227+0.000324176j 0.00575807-0.00984396j 0.0279657+0.000953938j -0.00477157-0.00265582j -0.00925506-0.00460287j 0.00423172-0.00758856j -0.00536546+0.00900504j 0.0067313-0.00656985j 0.000136902-0.0117265j -0.00147616+4.69973e-05j 0.00934331-0.0042098j 0.00018599-0.00582961j -0.00165009-0.00660605j -0.00043248+0.0071933j -0.00949598+0.000173314j 6.23887e-05-0.0141284j -0.0303212-0.000697208j 0.0101189+0.00906971j 0.000895499+0.00767908j -0.00222956-0.0050549j 0.00837999-0.0205161j 0.00326641-0.0113553j 0.00197888-0.00121401j 0.000935298-0.0007429j 0.00749366-0.0107478j -0.00323604-0.00982739j -0.0107486+0.0119411j -0.0164867-0.0152532j -0.0160381+0.00430845j 0.00766034-0.00249984j -0.000229148+0.00128394j -0.00351098+0.0147753j -0.00681672+0.0164023j 0.0181231+0.00662771j -0.00248096+0.000903185j -0.00412523+0.00475725j 0.0010034+0.0198208j -0.0110072+0.0141302j 0.00311068+0.0167336j 0.00464806-0.0138933j -0.0289248-0.000483972j -0.0174208+0.00322103j -0.00057196+0.0203268j -0.000782543-0.00689174j 0.00189944-0.0213859j 0.00543954-0.0129561j -0.00770337+0.0194661j 0.00883822+0.00869955j 0.0024456-0.00893481j -0.0071538+0.00257459j -0.0101083+0.0103111j 0.0153677+0.00997668j -0.00793495+0.0181275j 0.0359305-0.0113795j 0.00226167+0.00933231j 0.00579145+0.0270446j 0.0341644+0.0025314j 
0.0221809-0.0755141j -0.0121842-0.0367104j 0.0329925+0.0373977j 0.000426193+0.0392404j 0.0122111+0.0660161j 0.00154279+0.0105487j 0.0515964+0.0613749j 0.0372993-0.0217067j -0.0116207-0.0136401j -0.000394309+0.00387158j 0.0109568-0.0196654j 0.00523783+0.0273744j 0.00101497+0.00372525j -0.00816573-0.0413655j -0.0163951-0.0216158j 0.0275492+0.00818247j 0.0152696-0.0185562j -0.00585612-0.00869656j -0.00693778-0.022562j -0.0186498+0.0108261j 0.0130412-0.0277888j 0.0134134-0.0339644j -0.0132907+0.00690197j -0.0100593+0.0116124j -0.0139206-0.0180967j 0.0120487+0.0508037j -0.0244894+0.01506j 0.00989824-0.0408172j -0.01468+0.0102196j -0.012286-0.00339671j -0.0279687-0.0274258j 0.00116778-0.0113568j 0.00538424-0.0169908j 0.00536001-0.00852908j -0.0211895-0.0361454j 0.00777735+0.0144754j 0.0032073+0.0737164j 0.00455866+0.0113275j 0.00774096-0.015952j -0.0298363+0.0196498j 0.0067074-0.00886762j 0.00451814+0.00218265j -0.00336864-0.0311779j -0.00399759-0.00874166j -0.00993741-0.0145503j 0.0128812+0.0218898j 0.0111499-0.017723j -0.0290716-0.0187564j -0.0141961-0.0104996j 0.0223541-0.0179878j -0.0193796+0.0311635j -0.010891+0.00460751j -0.0170988+0.0155078j 0.00143654+0.0182305j -0.0010436+0.0304278j 0.00976297-0.0301211j -0.0291779+0.0165131j -0.00549531-0.0152323j 0.00202394-0.0244716j 3.46157e-05-0.0263813j 0.0184916-0.00462587j 0.00449283-0.0324924j -0.00939126-0.0147074j -0.0163782+0.0101108j -0.0365602-0.0268514j 0.0238927-0.0202435j -0.0218422-0.0623282j 0.000668026+0.00188456j -0.00458694+0.00405j 0.00896142+0.0179047j -0.00282909+0.0020563j -0.0190945-0.0266194j -0.0174395+0.011628j 0.0205874+0.00501033j -0.00543555-0.0204866j -0.0146802-0.0493556j 0.0095486+0.0143844j 0.00805323+0.0157243j -0.00533486+0.00866795j 0.00311768+0.0153668j -0.0131881-0.00497613j 0.028236-0.00226841j 0.00208842+0.0134819j -0.0125574-0.0298659j -0.000948255-0.00738926j 0.0191534-0.0346689j -0.0108202-0.00359821j 0.0313197+0.0263592j 0.00859445-0.0176707j 0.0220446+0.0658396j -0.0134046+0.00291628j -0.0058833-0.00150919j 0.0140979-0.0144984j 0.00970125-0.0238138j 0.00657111-0.0173129j 0.00815096+0.00200857j 0.0192175-0.014795j 0.00793647-0.060596j 0.0143003-0.00881325j -0.00130924+0.0132344j 0.0403215+0.0218698j 0.032413+0.0383868j 0.00109661-0.0431607j -0.00638191-0.0292816j -0.0182809+0.0503854j -0.0193358+0.0383824j -0.0173027-0.0264696j 0.00525644+0.00940985j 0.00778088+0.0319276j -0.0333329+0.00184444j 0.0170657+0.0332878j -0.0132205+0.00819916j 0.0061239-0.016065j 0.0418825+0.0459657j 0.00715977+0.0437582j -0.0136445+0.0228265j 0.00627743-0.0211303j 0.0316625+0.00976989j -0.0194253-0.0391987j -0.0395152+0.0138102j 0.0086149+0.00629718j -0.00642438-0.048003j 0.0138804+0.0367406j 0.0171127+0.0474783j -0.0335007+0.0195661j -0.0300113+0.0176151j -0.0288716-0.0141707j -0.00427644-0.0535692j -0.0583798+0.0625574j -0.0513105-0.116751j 
-0.0339692+0.00477479j -0.000892226-0.022918j 0.020456+0.00701491j 0.00781646+0.00248489j 0.0283674-0.0166113j 0.0239503-0.00632683j 0.0456679-0.00526679j -0.0246618+0.01305j -0.00140215-0.0248881j 0.00887358-0.0113197j -0.00965727-0.00580016j 0.0334391-0.00379025j -0.0183526-0.0112105j -0.0318051+0.0081716j 0.0116409+0.0246568j 0.0206576+0.00869195j 0.00325834+0.0192443j -0.0077976-0.0209625j -0.0325762+0.00494397j -0.00244181+0.0248256j -0.0212514-0.0172298j -0.0288094-0.0130444j -0.00108819-0.00583549j -0.00343003+0.000909293j -0.0117685+0.0149332j 0.0311805-0.00379902j -0.00109891+0.00824189j -0.0191544-0.00147356j 0.00558138+0.0190858j -0.00206252-0.0105226j -0.0177212+0.0198115j -0.00645204+0.000336647j -0.0129548-0.013603j -0.000868696-0.0183552j -0.0262235+0.0206714j 0.00954282+0.000532353j 0.0553911-0.0035163j 0.0160432-0.020826j -0.0179564-0.0255257j -0.00927633-0.00106599j 0.000908709-0.00419853j 0.00365484+0.0160038j -0.0387228-0.00930721j 0.00440462-0.0173334j 0.00333755+0.0358785j 0.00839145+0.0158712j 0.00360853+0.00754049j -0.0240513+0.0185209j -0.00890953+0.00421705j -0.0368168+0.0122345j 0.045963-0.0180245j 0.0247414+0.00539756j -0.0199735+0.00015053j 0.0144985-0.000824541j -0.00680531-0.0297461j 0.0207125-0.0072408j 0.00404905-0.00363659j -0.00979432+0.0132257j -0.0181772+0.00252433j -0.0248034+0.025021j -0.0233981-0.00889059j 0.0025774+0.0139558j 0.00109649+0.0213139j -0.0116626+0.0308939j -0.0609184+0.0125502j 0.00842501+0.00307727j -0.030805+0.000293006j -0.00992935+0.00153925j -0.0109755-0.00676031j 0.0144612+0.0049444j -0.00986356+0.00125599j -0.0202288+0.0108725j -0.00127952+0.0195032j 0.00462765+0.0140588j -0.00489345-0.0151452j -0.0315048-0.0204863j 0.0151867-0.000563825j 0.0160341+0.0198078j 0.0254521-0.00192852j 0.0051287-0.00588512j 0.00765252-0.0113712j 0.0205253-0.00506574j -0.00765873+9.10932e-05j -0.0323054+0.0173372j -0.0140152+0.0212639j -0.0166844+0.00136711j -0.0228813+0.00845222j 0.0208166-0.017206j -0.0119578+0.00233102j 0.0331553-0.00388261j -0.000837048-0.000246089j -0.00859062-0.000525264j -0.010682+0.00623662j -0.00547435-0.00207337j -0.0118346+0.000252591j 0.00982783+0.00664707j -0.00542926+0.00109585j -0.0390823+0.0187511j 0.0113017-0.00704022j -0.0065661-0.0119173j 0.0248945+0.0106149j -0.0085744+0.00906233j -0.00652503-0.00529102j -0.0135368-0.0108188j 0.00851472+0.00622645j 0.020926-0.01918j 0.015204-0.0060052j 0.016187-0.0044328j 0.00787492-0.002788j -0.0189239-0.0157212j 0.0262992-0.00412635j -0.0120512-0.00687034j 0.0202756-0.00705388j -0.00497694+0.00517458j 0.0189476+0.00995838j -0.00480433-0.0367182j 0.000481591+0.0227083j 0.0179097+0.0265713j -0.00190903-0.00672607j -0.0160645+0.00087588j -0.0185557-0.00384794j -0.0237226+0.00912903j 0.00917587+0.011589j 0.0392333-0.0121559j -0.0412692+0.0151015j 0.0386942-0.0214016j -0.0358899-0.0145871j -0.0364403-0.000125893j -0.0161117-0.0397217j -0.0194447-0.0337684j 
-0.0299345+0.00851786j 0.0301382+0.0259819j -0.0179285-0.01289j -0.00091636-0.0359889j -0.0077075-0.0167716j 0.0154076+0.0209347j -0.0205108-0.032997j -0.0506353+0.0208555j 0.0479991-0.0183309j 0.00638411-0.00676955j -0.00284876+0.0113176j 0.0147027+0.0231362j 0.0304735+0.0191048j -0.00776257-0.00755025j 0.00503847+0.0320808j -0.0192807+0.0304508j -0.0167624+0.0492885j 0.0213268+0.00319389j 0.00242362-0.00297615j -0.0044252+0.00979705j -0.0131785-0.0120094j 0.0111748+0.0100389j 0.013013-0.0132188j 0.00758821-0.0333157j 0.00337879+0.0309668j 0.00150056-0.0121043j 0.0173071-0.0187952j -0.0441872+0.00303422j -0.00141766+0.0221169j 0.0241791+0.00745948j 0.0225916+0.0203348j -0.00200947+0.000340456j 0.00569809+0.00837965j 0.0228113-0.0222969j -0.00210472+0.0195485j -0.0192042-0.0278518j 0.00563833-0.0268666j 0.0162774-0.00753092j 0.0307774+0.0264351j 0.0274568-0.00186959j -0.0125581+0.0166935j -0.0331216-0.00405337j 0.0194377+0.00522079j 0.0188986-0.00612319j -0.0344431+0.0112541j -0.00383676-0.00543632j -0.0115361+0.0109911j 0.00961924+0.00891674j 0.0381858-0.00987493j -0.0340216-0.00551355j 0.0253901-0.00692969j 0.0295828+0.0151696j 0.0406088+0.00295278j 0.0138727+0.0131829j 0.0291015+0.00358483j -0.0273212+0.00847813j 0.0164978-0.023047j -0.0409902-0.0184945j 0.00161623+0.0128214j -0.0306891-0.0060753j -0.0213761-0.0305184j -0.0267809+0.0478507j 0.000735141+0.0209712j 0.00407887-0.017579j 0.0177942-0.0201438j -0.0166725+0.00838496j -0.000118136+0.0318719j 0.00794787-0.0378455j -0.00283204-0.010901j -0.0068163-0.00480709j 0.0140175-0.0212633j 0.00579405+0.0345892j 0.00632821+0.000415327j -0.0362586-0.0040414j 0.0199389+0.0193303j 0.0227468+0.0336832j -0.0176687-0.00993663j -0.0276292+0.023344j -0.0163153+0.0315058j 0.00458999-0.0136944j 0.0139129+0.0184453j -0.0139319+0.00603396j -0.00985605-0.00485194j -0.00373679+0.0140911j -0.0017216+0.00339669j -0.0223695+0.00668164j 0.00167445-0.0135076j -0.0226919-0.0182994j -0.000296966+0.0189684j -0.0405147-0.0348859j 0.0134477+0.0014995j 0.026421-0.00178977j -0.00980186-0.0107384j -0.000710071+0.0406545j 0.00348681+0.0133356j -0.0145713+0.000505185j -0.031611-0.0064371j -0.0233507+0.0135737j -0.0194026+0.00591882j -0.0100531-0.0230311j -0.0285438+0.000227543j -0.0437856+0.00239932j 0.00588547-0.00839871j 0.00830741+0.00399686j 0.0165416-0.0163852j 0.0146788-0.015652j 0.028944+0.0159096j 0.0065033-0.000320984j -0.00778393-0.0133765j 0.027064-0.0113082j -0.0160241-0.0279227j 0.0301999-0.0171501j 0.0124353+0.0147276j -0.0421219-0.000285975j -0.0156849-0.0180156j 0.0241276-0.0341527j -0.0467485+0.0140348j -0.0298937+0.00891329j 0.00860703+0.0265544j 0.0356685-0.00937603j -0.0175122-0.00467766j 0.0170293+0.0353559j -0.00238126-0.0465507j 0.00852848+0.00280482j 0.0325589-0.0105824j 0.0278096+0.0145128j 0.0132579+0.0384671j -0.0235766+0.00202846j 0.054937-0.030027j 0.0406613+0.0384019j 
0.0171107-0.00100853j 0.0113447+0.00324987j -0.00602477+0.00850768j 0.0160445-0.00480881j -0.00730087-0.0195823j 0.00232794-0.000152357j 0.0185818+0.00237284j -0.0232067-0.002505j 0.017285+0.0203186j 0.00501542-0.00325954j 0.00701669+0.00638916j -0.0235444-0.00182411j -0.0267573+0.0182465j 0.0245048+0.00452369j -0.0150672+0.0219109j -0.0238887-0.000130395j -0.0214475+0.00373278j -0.00157342+0.00202744j -0.0103527+0.0176699j -0.0382826+0.0050495j 0.0251533-0.0146183j 0.0143748-0.000284172j 0.015597-0.00181643j 0.00764818+0.0101687j -0.0165553+0.00421349j 0.00294429+0.0171176j 0.0126219+0.00964926j 0.0181727-0.0279464j -0.0362411-0.00359047j -0.0130307+0.00880588j -0.01418+0.0221549j -0.00139907-0.00135879j 0.00576868+0.025973j 0.0222576+0.00903967j -0.010258-0.00490702j 0.0265616-8.69464e-05j 0.0111006-0.0219645j 0.0195671+0.00857807j -0.0202715+0.020439j -0.0251788+0.00336272j -0.0153966-0.0123517j -0.00396412-0.0113552j 0.0033674+0.0138516j 0.0277586+0.00542322j -0.00985093-0.0123013j 0.000637187+0.0220748j 0.00350813+0.0053164j -0.00866063+0.00464406j 0.0102205+0.0343699j -0.00470325+0.00234728j 0.0261629-0.00944465j 0.0123925+0.0173076j -0.0116747+0.0216409j -0.00650668-1.02255e-05j -0.0200816-0.0222932j 0.021367-0.0123242j 0.0169657-0.0159352j 0.00273966-0.017363j -0.00484109+0.0136285j 0.00385609+0.00166105j 0.0282077-0.00987801j -0.0191759-0.0196783j -0.0252308+0.0190505j -0.00868064+0.0139369j 0.0135206+0.00203152j 0.00422336+0.0104281j 0.00773618-0.00528944j 0.0270468+0.0111445j 0.0066987-0.0137121j 0.00503447-0.00843854j 0.0201597-0.00923332j -0.011933+0.000914349j -0.0278324+0.00294168j -0.0131975-0.00470228j 0.00646381+0.00710773j -0.00816778-0.0117134j 0.00497607-0.0147467j -0.027077-0.0133653j -0.0244299-0.00763466j 0.0114938-0.00305031j -0.00131659+0.00227683j -0.00363742-0.00431812j -0.0103549+0.00587678j -0.0180214+0.00393199j -0.0074335+0.00565902j -0.00366198+0.00203643j -0.0111853+0.00257882j 0.0263039-0.0282459j 0.00132409-0.00066044j 0.0110932-0.00693126j -0.0104517-0.00493854j -0.00818855+0.00106667j 0.0105242-0.00574914j -0.0175116+0.00608049j -0.0014419+0.0131103j 0.00544449-0.0175488j 0.0159912-0.0138731j -0.00281289-0.0049773j 0.011488-0.00683524j -0.0026011+0.0051688j 0.00715279-0.00292385j -0.00488026-0.00889994j 0.0105721+0.0026176j 0.0125809+0.019075j -0.0236818-0.000932072j -0.00207465-0.0109793j 0.0146703-0.0162463j 0.00503325-0.00676283j -0.0106898-0.00944695j 0.000105479+0.0171214j 0.0109476-0.00784778j -0.0185068-0.000685898j 0.0158901+0.00470943j -0.0137657-0.00505766j 0.00450833-0.00436457j -0.00644116+0.0119516j -0.0101069+0.00291254j -0.0490249-0.00757758j 0.0239879+0.00578777j -0.0171144-0.00389526j 0.00306936-0.00620465j -0.00381301-7.30879e-05j 0.0299868+0.000306083j 0.0122853-0.0019805j -0.0168791+0.000826572j -0.0147581-0.00516268j -0.0181678-0.00671982j -0.00222459+0.0216419j -0.00198592+0.00372481j 0.0135962+0.00756863j 
0.0344447-0.0295673j -0.0298521-0.0543089j 0.0331685+0.0339586j -0.00749654+0.0124025j -0.0187027+0.044231j -0.0254715-0.0291103j 0.0277151+0.0286029j 0.0783155-0.00124288j -0.0378511+0.0103542j -0.00759309+0.0184923j 0.0147-0.0307797j -0.0254329+0.00438505j 0.00146661-0.000614841j 0.0239966-0.0301612j 0.0295295-0.00439331j 0.0297688-0.0277694j 0.0389466-0.0402878j -0.0281874+0.00564914j 0.0314481+0.0168154j 0.0106692+0.0388808j -0.00230468-0.0252178j -0.0128735-0.043111j -0.0320157-0.0206653j -0.00585147+0.0216434j 0.0121736-0.0113504j 0.0237054+0.0114674j -0.00724446+0.000252539j 0.0232799-0.0400513j -0.00574191+0.0235935j -0.0186964+0.0264082j -0.0100762-0.00605703j 0.00555211-0.0124545j 0.0254303-0.0407731j -0.0288377+0.00567713j -0.00218083-0.011183j 0.0277983+0.00159541j -0.0485993+0.0215427j -0.0156963-0.0152294j -0.0276879-0.00203838j -0.0406601+0.0455785j 0.00402572-0.00231044j 0.0288017-0.00441165j -0.00276191-0.0210047j -0.0251303-0.0508217j 0.0331001-0.0118614j 0.0484841+0.0201605j 0.0299457-0.0174864j -0.0144018-0.00584038j 0.00409761-0.000891833j 0.0513487+0.00693454j -0.0532766-0.0348822j -0.0134781-0.0444997j -0.0258572+0.0183915j -0.0212874-0.0141969j -0.0716148+0.022059j 0.0154518-0.0337852j -0.0527699+0.0122775j 0.0235046+0.0138784j 0.0208701+0.0117598j 0.0445878-0.00750766j 0.021694-0.00188063j 0.0197658-0.0675017j 0.0235627+0.0157221j 0.00749239+0.0333496j -0.0275602-0.00314989j 0.0529811-0.0238186j 0.00528691-0.0584742j 0.000352281+0.0173521j -0.0221307+0.0198749j -0.00440913+0.0142789j -0.0318792+0.0097627j -0.00170182-0.0395337j -0.0148318+0.0573416j 0.0423912+0.0267518j -0.00680954-0.0335459j -0.037959-0.047001j 0.00151477+0.0178707j 0.0196758+0.0138889j 0.00838234-0.0196714j -0.00528386-0.000418217j -0.00870718-0.0224909j 0.00391655-0.000535044j 0.0108319+0.0167976j 0.00113655+0.00548081j 0.0125579+0.0206188j 0.0269403-0.0217322j -0.00495904+0.0234111j 0.0114251-0.0144372j 0.0133594-0.034651j 0.0373843+0.0377314j -0.0315468+0.0091425j -0.0116201-0.00440314j 0.017669+0.0120417j -0.000700741-0.0127814j 0.0185172-0.035646j -0.0021935-0.00975855j 0.0153894-0.0187829j 0.0293236-0.0350428j 0.00868716-0.00319796j 0.0153323+0.0196349j 0.0474636-0.0220531j 0.0317564+0.0282269j 0.00577373-0.0205272j 0.00395569-0.0248813j -0.015288+0.0520753j -0.0365181+0.0180627j -0.035362-0.0219359j -0.00775337+0.0073311j -0.0109691+0.0294843j -0.030626+0.00194753j 0.0101373+0.0214641j -0.029078+0.0160447j -0.00287235-0.0519831j 0.069237+0.0291275j 0.0163909+0.0374759j -0.0566894+0.0439473j 0.0084272-0.0159964j 0.033668-0.00642415j -0.0224216-0.0389448j -0.0231235+0.0388561j 0.0128763-0.00956271j 0.0179431-0.0240091j -0.00239588+0.0611964j -0.0276866-0.00226721j -0.0490653+0.0264479j -0.00932012+0.0182822j -0.0182519-0.0269018j 0.0474667+0.000572122j -0.0789416+0.0411981j -0.0561917-0.0792478j 
0.0439275+0.0391841j -0.00942781-0.0126924j 0.0165795+0.0115712j -0.0273074+0.00177544j -0.0153628-0.011007j -0.003595+0.00233329j 0.0215105+0.0183016j -0.0266914-0.0203538j 0.0380265+0.0208905j 0.0366809+0.00120661j -0.00360089+0.000163922j -0.00937047-0.0150976j -0.0684115-0.0339551j 0.00417038-0.0162613j 0.0526781+0.00400692j -0.0622827-0.0483975j -0.0287842-0.0148188j 0.0146368+0.0177571j -0.00226122-0.00837515j -0.0210274+0.0094147j 0.0272299-0.0122377j -0.0104225-0.00891286j -0.0213522+0.0290218j -0.0202406-0.00535827j 0.00673695-0.0400489j -0.0233652-0.0226582j 0.00540858+0.00278438j 0.0185294+0.00178622j -0.0149523-0.0061186j 0.0466744-0.00159599j -0.0188246+0.00611781j -0.018851-0.0253931j -0.025207-0.00230226j 0.0633545+0.0331305j 0.0233414+0.00573072j 0.0257005+0.0130981j -0.0134659-0.00136019j 0.0181844+0.00651638j 0.00328233+0.00482667j -0.0110126+0.0155146j -0.010967+0.00689832j -0.0453848+0.0146685j -0.0247403-0.00882458j -0.0357693+0.0146607j -0.00193116-0.00550763j 0.0338938-0.0124922j 0.00636604+0.00356953j -0.0116425-0.0130036j 0.0261106-0.0149828j -0.025379-0.015687j 0.00359553-0.00114265j -0.0122927-0.0141296j -0.0133206-0.0252634j -0.0155048-0.00385982j -0.0445729-0.0414373j 0.0547021+0.0255254j 0.0281467+0.0196532j 0.0131567-0.000242189j 0.0346272+0.0125849j 0.0174117+0.011845j 0.0111057+0.00164947j -0.0788132-0.0398967j 0.0466374+0.0174649j -0.00177541+0.0275735j -0.0281703+0.00974305j -0.00733952-0.0275989j 0.0114828-0.0224706j 0.031806+0.0201462j 0.0253553+0.0203293j 0.024668+0.0197499j 0.0280186+0.0124507j -0.0165839-0.0157141j 0.0304806+0.0155713j -0.0280579+0.00164117j 0.0296835-0.0234054j -0.0199906-0.0298174j 0.0372204+0.0124893j -0.0254044-0.00361404j -0.0345553-0.00632413j -0.0105457-0.00622312j 0.0155367-0.0150752j 0.0247007+0.00734973j -0.00376053+0.0180638j 0.00301134-0.0090592j 0.0141071+0.00368029j -0.0120724+0.00344248j -0.00721936-0.0107439j -0.0162906-0.0188707j -0.0083019-0.025134j 0.0268358+0.0010327j -0.00521396-0.0113497j -0.0147356-0.0173795j 0.045593+0.0291106j 0.0123219-0.00451619j -0.0222349-0.0258025j -0.0160683-0.00668313j -0.00104733+0.0108924j -0.00279122+0.00867271j 0.0403423+0.0017007j -0.0217069+0.00589335j -0.0102538-0.0195763j -0.00931756-0.00327209j 0.0397189+0.0245857j 0.0193041+0.012328j -0.0102862+0.000454996j -0.0201478-0.0253545j -0.0116853-0.00848527j 0.0118267-0.00618213j -0.0227631-0.0185548j -0.0186703+0.0253358j 0.00335852+0.00157091j -0.0426119-0.0121271j 0.0190937-0.0198954j -0.0594341-0.0192303j -0.0215692+0.0280467j -0.0148371-0.000120028j -0.0198946-0.0131022j -0.000967307-0.000596478j -0.00105324-0.0143796j 0.031057+0.0130963j -0.0199198-0.0145394j -0.0171482-0.0363958j 0.0746736+0.0358291j -0.00652776+0.00953301j -0.0339296+0.0213117j -0.00227494-0.0120552j 0.0191562-0.00773015j 0.0216713+0.0482486j -0.0461866-0.00975583j 0.0214868+0.00805542j 
