-0.252624-0.00537604j 0.964635-0.00121593j -0.0306695-0.00600247j 0.0529716-0.0109977j 0.0222493+0.0195462j -0.0120098-0.0341187j -0.0650426+0.0100176j 0.026463+0.00688914j -0.000439969-0.0076076j -0.0100653-0.000894006j -0.00665865-0.00360108j 0.0109986-0.0113845j 0.000111863+0.0111942j 0.00878795-0.0020502j 0.0327144-0.0035112j -0.00112014-0.000349387j -0.0446119+0.000927211j -0.0483629-0.000656351j 0.0103442+0.0030197j 0.0182214+0.00431021j -0.0142321-0.000962226j 0.00999465+0.000605024j -0.0124894+0.00411939j 0.00679454-0.000328336j -0.0118522+0.00390615j -0.0104521+0.00122225j 0.00324018-0.00640399j -0.0171082+0.00287312j 0.00751187+0.0097376j 0.00101941-0.00235795j -0.020952-0.00343232j 0.0066364+0.00162432j 0.000116808+0.000824627j 0.00666785+0.00294083j -0.0141131-0.00528958j 0.000202251+0.00324656j -0.00125398-0.000699194j 0.0039887+0.0073207j 0.00066804+0.00295495j 0.000249887-0.00256051j 0.00437176+0.00782563j -0.0031349+0.00115907j 0.000201452-0.00348172j 0.00389939-0.0079212j -0.0152486-0.00186791j -0.0101047-0.00930918j -0.00793862+0.0132776j -0.00442697+0.00169818j 0.0046215-0.00919105j 0.000528884+0.00452036j -0.00968423-0.00540512j 0.00362287+0.0110644j 0.0210157+0.0013635j -0.0176335-0.00189368j 0.00291746-0.0136848j 0.0096943-0.00950446j 0.00012309-0.0157307j 0.0102116+0.0155322j 0.00636418-0.0111799j 0.00164239-0.00496224j 0.00214433+0.0027013j -0.000129734+0.00650436j 0.00144408-0.000166242j -0.00315561+0.0137409j 0.00148094-0.00635501j -0.000494198+0.000160582j 0.00180166-0.00462052j 0.00465867-0.00373723j -0.00542612+0.00579914j 0.000555042-0.00711822j 0.00286144-0.0030432j 0.00121645+0.0038609j -0.00482437-0.00253578j 0.00446789+0.00155266j 0.00570453-0.000958811j -0.00130542-0.00201143j 0.000473329-0.0032646j -0.00159051-0.00359379j -0.00852724+0.00312411j 0.00859203-0.0163203j -0.000236902-0.0103625j -0.00431863-0.000813452j 0.0108161-0.0081559j -0.00984537+0.00864103j -0.00531735+0.00270938j 0.00343945-0.0171515j 0.00688124-0.0117456j -0.0118292-0.0102896j 0.00850004-0.00230893j 0.0156131-0.000738362j 0.00839277-0.0112019j -0.00401361-0.0045379j 0.00627766+0.0112935j -0.0130111-0.0119265j 0.00891341-0.0064982j -0.00730301-0.00478542j 0.00199506-0.00155162j 0.000417906-0.00327415j 0.00320587-0.000531974j -0.00477651+0.00233731j -0.000432642-0.000922457j 0.00422691-0.00222244j -0.00221552+0.000853934j 0.0005046-9.61599e-05j 0.00280144-0.00162322j 3.84114e-05+0.000324008j 0.00431104-0.00265547j 0.00232683-0.00667986j 0.00318383-0.00189896j 1.31691e-05-0.00298941j 0.00235685+0.00174938j 0.00172664+0.0046214j -0.00397904+0.00207726j -0.00545728+0.0029393j -0.00124336-0.00159146j 0.00213804-0.000679278j -0.0017899-0.000197782j 0.00628898-0.00840279j -0.000775474-0.000232681j 0.00164211+0.00118765j 0.00080362+0.000888343j 0.00234173-0.00119249j -0.00271592-0.0002592j -0.0243222-0.00302771j 0.00410141-0.000807945j -0.0023967-0.00357943j 1.41795e-05-0.000476503j -0.00399992+0.00111496j 0.00643295-0.0022351j -0.00827672-0.000868697j -0.0054069+0.00138148j 0.000933318-0.0014803j -2.39351e-05+0.00102806j -0.00388382-0.00147731j -0.000627381-7.94626e-05j -0.00739425+0.00185713j 0.00493418-0.000466983j 0.00687407-0.000648285j 0.00129498+0.000433245j 0.000185405-0.0038932j 0.000127642-0.000256765j -0.00138175-0.000119591j -0.000802909-0.00225921j 0.00254348+0.00102118j 0.00195332-0.00465221j 0.00624693-0.000868298j 0.00534499+0.00531208j 4.00612e-05-0.00683537j 0.00221519+0.00253607j 0.000295343-0.00167356j -0.0057946+0.00584447j -0.00736877+0.00520451j 0.000995026+0.00143971j -0.00239684-2.08231e-05j 0.000562615+0.00223594j 0.00189724+0.000834513j 0.00239748-0.00137456j -0.000234513+0.000985699j 0.00143477-0.00606003j -0.00195386-0.00764309j -0.00151458+0.0100338j -0.00175543+0.00119312j -0.00122465-0.000427568j -0.000204393-0.000406896j -0.00396352+0.00210661j -0.00771123+0.00471829j -0.00664836+0.00931965j 0.0028091+0.00232805j -0.00452827+0.00401187j 0.00393684-0.00138671j -0.00103869-0.00601411j -0.0022598+0.0140001j 0.00199539-0.0121851j 0.00617608-0.00131309j -0.000973202+0.00542336j -0.00145249-0.00225706j -0.00907052-0.00469757j -0.00269261-0.00354959j 0.00336151+0.0012561j 0.00244054+0.0025833j -0.00170293-0.00504847j 0.00357832+0.000365964j -0.00101099-0.00647786j 0.0140166+0.00620944j 0.0104402+0.000798853j -0.00380244-0.0028034j -0.00330045-0.00432167j -0.00206404-0.00557034j 0.0114122-0.00908434j 0.00777607-0.00409292j 0.00267741+0.00370196j -0.00407294-0.00373775j -0.0110744+0.00713412j -0.00391713+0.000833361j -0.00078396+8.84621e-05j -0.0165918+0.000303129j -0.00311838-0.00725037j 0.00199625-2.34105e-05j 0.00634338+0.00663285j -0.001595+0.00413031j -0.00334862+0.0047214j -7.5407e-05+0.000411929j -0.000377075-0.0013598j 0.000394284-0.00444238j 0.00402566-0.00577326j 0.00299851+0.00129195j 0.00249788-0.00632908j 0.00317565+0.00742123j 0.00499306+0.00313477j 0.00177912-0.00219922j 
0.582594+0.211753j 0.273858+0.0237952j 0.139306+0.0053516j -0.0801379-0.0199836j 0.00177378+0.0433237j 0.0233273-0.0521633j -0.0289238+0.0198768j -0.00361942-0.00769645j 0.0164015-0.00990364j 0.0106162-0.0235223j 0.0215625+0.00856401j -0.0073536+0.0160391j -0.0355355-0.0228046j -0.00292748-0.000754979j 0.00308326+0.00136939j 0.0313762+0.00278441j 0.0187806-0.00851291j -0.012877+0.00350196j 0.0150532+0.00873796j -0.00368931-0.0295877j -0.00241957+0.00900378j 0.0176421+0.00115865j -0.005732-0.00267948j 0.0122323-0.0335599j -0.0137255-0.000933155j -0.00521802+0.01271j 0.0108347+0.0136473j 0.00682805-0.0124093j 0.00465235+0.00718213j -0.00549576+0.0151428j 0.0200033-0.00888512j 0.0272816+0.0054763j 0.00347046-0.00210362j -0.011817+0.00162101j 0.0187844+0.00599527j -0.0128655+0.00313177j -0.0112084-0.00146989j -0.000699445-0.00664731j 0.0013633+0.00719518j 0.00154934-0.00105443j -0.0145167-0.00318553j 0.00425865+0.00483007j -0.00535881+0.00109492j -0.0139367+0.00199043j 0.00971861+0.00497255j 0.0167317+0.00946019j -0.00980186+0.0045949j 0.0189743+0.0128223j 0.00502057+0.00224877j 0.00303828+0.00293228j 0.00435251+0.00379744j 0.00275677+0.000670774j 0.00642418+0.000341902j -0.00890074+0.000987455j -0.00204068-0.00583924j -0.00625622+7.94681e-05j -0.0083486+0.00274501j 0.00453329+0.00177714j -0.00637296-0.00239061j 0.000497144+0.0114958j -0.00960514+0.00125227j -0.00817956-0.000421102j -0.00490715-0.00244359j -0.0085391+0.00134872j 0.00344349-0.00898593j -0.00338926+0.0135892j -0.0034218+0.00415949j -0.00969925-0.0201579j 0.0102756-0.0240912j 1.922e-05-0.00344392j -0.00588318+0.00386793j -0.00952005-0.000210117j -0.00485637+0.00152665j -0.00110194+0.00884453j -0.00512547+0.000746878j 0.00364964-0.00461284j 0.00139823+0.0104331j 0.000512611+0.00366544j 0.00130654+0.00197067j 0.0127298+0.00776212j -0.00128029+0.00114156j 0.00503909+0.0138776j -0.00449264-0.00834621j 0.00823342+0.00381635j -0.00352895-0.0104492j -0.00196639+0.00472242j -0.00765457-0.00516061j 0.0193878-0.00575253j -0.00376864+0.0141525j -0.0148472-0.00140759j 0.00374743-0.00632098j -0.00371083+0.0111023j 0.00497751-0.00473566j 0.0105546+0.0016589j 0.0299043+0.0128279j 0.00266305+0.0097706j 0.0027193-0.0171903j -0.00135588-0.00427598j -0.0111958+0.0160816j 0.0131135-0.0109561j -0.00618666+0.00494615j -0.00222024-0.0142418j -0.00139881+0.000900581j 0.000178308-0.00555577j -0.00119472+0.0108026j 0.00122619+0.00447499j -0.0068432-0.0025242j -0.00625806+0.000933378j -0.000971792+0.00866248j 0.00477905-0.000419062j -0.0011795+0.00244569j -0.00636498-0.00421375j 0.00879887-0.00354255j 0.00857203+0.00533927j -0.0130088+0.00456448j -0.00187733-0.00225477j 0.00578804-0.00352216j -0.0103798+0.00452506j 0.0021607-0.00190824j -0.0044282-0.00118766j -0.00186349-4.46161e-05j -0.00301185+0.00146993j -0.00533431-0.000212944j -0.00712282+0.00339564j -0.00510676-2.08473e-06j 0.00700629-0.00216907j 0.00369224-0.00288739j 0.00389265-0.00175782j 0.00233512+0.00176046j 0.000365142+0.00814632j -0.00145999-0.00745342j 0.00871653+0.00442482j -0.010657-0.00342255j 0.00170962+0.00642877j -0.00733026+0.0142509j 0.00164037-0.00356549j 0.0057124-0.00660985j 0.00179578-0.00204277j 0.000372366+0.0106829j -0.0132469+0.00648464j -0.00459208+0.00266692j 0.00460384-0.00122569j -0.0103669-0.00264535j -0.00839625+0.0101578j 0.00884014+0.00735855j 0.00659579-0.00669217j -0.00363223+0.00655523j 0.00357341-0.00374245j -0.00176481+0.00124205j 0.00296544+0.00235391j 0.00354496-0.00229987j -1.9483e-05-0.00307795j -0.000925415+0.00728869j 0.00669476+0.00420934j 0.00269856-0.00415732j -0.00471743-0.00230532j -0.00809342-0.00482858j 0.00187651+0.00228755j -0.00307098-0.000296751j 0.000283495-0.00242152j 0.00218315+0.00162383j -0.00105998+0.0084508j 0.00433076+0.0092732j 0.000573314+0.0049314j -0.00214165+0.000405647j -0.00205861-0.00978038j -0.000324535-0.0031258j -0.000370985+0.00250205j -0.00190535-0.00376546j -0.000751191+0.00431637j 0.000716942+0.000685407j 0.000943411+3.77697e-05j -0.000402392-0.00129994j 0.000350418-0.00257355j 0.00131255+0.00184751j -0.000414798+0.00249235j 0.00843987-0.00299365j 0.00757298-0.000627404j 0.00100483+0.00164634j 0.00382199+0.000962957j 0.00749697-0.00330906j -0.00212391+0.00366332j -0.000537673+1.36974e-05j 0.00269497-0.00510744j -0.00621801+0.00476541j -0.00522512+0.00325032j -0.00671876+0.0112058j 0.0139639-0.00197225j -0.00204453+0.00837614j 0.00121399+0.00455263j -0.00252104+0.00179054j 0.00920536+0.00258545j 0.000306762+0.00114091j -0.000580252+0.000419256j -0.000849947+0.00198783j -0.00275527+0.000829159j -0.000279682-0.00118707j 0.000147695-6.22288e-05j 0.00232338+0.000536051j 0.00193438-0.00571737j 0.00103402-0.000413767j -0.00352305+0.00571078j -0.000547343+2.20067e-05j 0.008437+0.000952498j -0.0070317+0.00269672j 0.00108393-0.00345101j -0.00146514+0.0196321j -0.00561543-0.012186j -0.0132803-0.000831877j -0.00903363+0.00114444j 
-0.201875+0.648375j -0.0784919+0.068059j -0.0279319+0.104985j 0.0120579-0.0591676j -0.0341822+0.0635085j 0.0668566+0.0635765j -0.0182756+0.00187855j 0.00554737-0.0475917j -0.00391319+0.00435572j -0.0318352+0.0262788j -0.000531292-0.020348j 0.0194008-0.0142491j -0.000640472+0.0259512j 0.0118781-0.0295944j 0.0136009-0.000730905j -0.00853352+0.0264744j 0.00709938-0.00841526j 0.00380184-0.00305232j 0.00791302+0.0100927j -0.00635673-0.00376499j 0.00663786+0.00785776j -0.00534688-0.00836834j 0.0231599+0.0180449j 0.00121427+0.00380547j -0.0127154-0.00970021j 0.00392242+0.0244345j 0.0175078+0.0202719j -0.0112961+0.01516j -0.0243978-0.00180029j 0.00853091-0.0310119j -0.0202806+0.0121231j -0.0163596+0.00639324j -0.0039022-0.0175899j 0.00211541+0.0131581j -0.0165501+0.0169505j -0.00959834+0.00294721j -0.00116113-0.00657027j -0.00397862-0.00214449j -0.00781891+0.0073278j 0.00293683+0.0163895j 0.00850415-0.0062718j 0.00859051-0.00613909j -0.0075246-0.00304429j 0.00564095-0.0219142j -0.0112629+0.00381498j 0.00568078+0.00499278j -0.00872768-0.000137683j 0.00189668+0.00851715j -0.009499+0.0111185j 0.00718423-0.00684996j 0.00437382+0.00227087j 0.00938044+0.00255333j 0.00068128-0.00228405j 0.00385665-0.00675858j -0.00197257-0.000883428j 0.0058313-0.0159081j -0.0108879+0.00545499j -0.00385117+0.00733344j 0.0239026-0.00450184j -0.00799102+0.000478599j 0.00388361-0.00511569j -0.0058518-0.00981173j -0.0071604-0.00432652j -0.00694023-0.00318152j -0.0109436+0.00393269j 0.0208426-0.00285652j 0.0229225-0.00434134j 0.00131642+0.00521997j -0.000303869+0.00950033j 0.000964764+0.00233328j 0.00225519-0.00256943j 0.00746496-0.00645185j 7.16826e-05-0.00322249j 0.00405113-0.0132766j 0.012869-0.00894777j 0.00047887-0.00876539j -0.00325439-0.00794496j -0.00500542-0.0083861j 0.0129826-0.0011429j 0.00214553-0.00261192j -0.00445448-0.00126867j -0.00192414-0.00282665j -0.00530876-0.00307015j -0.00539034+0.00479149j -0.00395695+0.00225275j 0.00709316-0.00127899j -0.000473347-0.00542876j -0.0153883+0.0137374j 0.00897838-0.00501055j 0.00704559+0.00534874j 7.4413e-05+0.0027101j 0.00236903-0.00345872j -0.00170398+0.000297952j -0.0100134+0.0152386j -0.00585405-0.000419838j 0.0115412-0.0120369j 0.00291021+0.00613374j 0.00920368-0.000290139j 0.0100572-0.01098j -0.0128845+0.0163778j 0.000181531-0.00155783j 0.00691743-0.000136771j -0.00374311-0.00339458j -0.00135013-0.00200745j -0.000626395-0.00452956j -0.000215444+0.00221387j 0.00180458-0.0084651j -0.00961311-0.00557765j 0.00475916+0.00724561j -0.0003139-0.00206156j -0.00603534-0.0117292j 0.00487614+0.000752146j -0.0012249+0.00150438j -0.00895779-0.00519795j -0.00191533-0.0050433j 0.00225675+0.00102874j -0.00178958+0.0030125j 0.000639842+0.000709024j 0.00113164-0.00463097j -0.00612884+0.000758022j -8.24103e-05-0.00265475j 0.00325816+0.0034535j -0.000644241-0.00250143j 0.00464914-0.00261169j -0.00293484-0.0051817j -0.00291493+0.00437877j -0.00102431+0.00739659j -0.00109749+0.0022235j 0.00106206-0.00396104j -0.0011568+0.00400593j -0.00132421-0.00277397j -0.00314272+0.00802703j 0.00382551-0.0125292j 0.000636121-0.000280388j -0.00240895-0.000803551j -0.00335628-0.00122625j 0.00535734+0.00588987j 0.000248801-0.00517925j -0.00570717-0.000850694j 0.00200089-0.007112j 0.00601093+0.00950361j -0.0092303-0.0110836j 0.00822525-0.000885503j -0.00200796-0.00139072j 0.00279351-0.00296721j 0.00206993+0.00418095j 0.000459925-0.00258925j -0.00106519+0.00713512j 0.00225003-0.000753934j 0.00119111+0.00138767j -0.00308541-0.0005078j -0.000314003+0.0061531j -0.00762373-0.000388881j 0.00563461+0.0112275j 0.0124363-0.00527347j -0.00377747+0.0037048j 0.000580412+0.00461871j -0.000105215-0.00344613j 0.000269362+0.00126882j 0.00124779-0.00100109j 0.00108179+0.000399114j -0.000136276-0.00564217j 0.00647699-0.00799051j -0.00144384-0.00152482j -0.00596392+0.00160015j -0.00749407+0.00874013j 0.00474567+0.00196166j -0.00398544-0.00233025j -0.00344627-0.00558922j 0.00349527+0.00287445j -0.00146154-0.00177712j -0.00242958+0.000764161j 0.00634307+0.00343908j -0.00678505-0.003398j 0.0037541+0.006189j 0.00531211+0.00247573j -0.00469588+0.00782136j 0.00324892+0.00804997j 0.0109664+0.00100432j -0.00208226+9.91702e-05j 0.00249196-0.0042059j 0.0113672+0.00279897j 0.00592228-0.000903116j 0.00350971-0.00392622j 0.000715339+0.0015154j -0.00147148+0.00727989j -0.00303793+0.00506102j -0.0102505+0.0106126j 0.00127654-0.00689367j -0.00130277-0.00179331j -0.000205193+0.00140126j -0.00693841+0.00176877j 0.000505199+0.00154838j -0.00267115-0.00183727j -0.00267354-0.0017733j 0.00158773+0.000688699j -0.000309434+0.000987536j -0.000629022+0.000188131j 0.00110731+0.00131807j -0.00104555+0.00284396j -0.00243134-0.00133591j -0.00260281-0.00281818j 0.00112629-0.000922824j -0.00840695+0.00892843j 0.00535034-0.00358054j -0.000145222+0.00486338j -0.00100565-0.00686335j 0.00754432-0.000121868j 0.00458109+0.00041972j 0.000768764+0.00295404j 
0.0731588+0.0197374j -0.00509422-0.00620345j -0.0417898+0.305168j 0.129693+0.271976j 0.0900376+0.236968j -0.255652-0.0267305j 0.176553+0.0514819j 0.0268891+0.12149j 0.00529666+0.190998j -0.0373404-0.0764859j -0.0171097-0.0199653j -0.00725116-0.108815j -0.00201089+0.057798j -0.0191376-0.0515082j -0.038123+0.095474j -0.00844017-0.0252817j -0.0312191+0.0692927j 0.00484605-0.00419686j -0.0124442-0.0110899j -0.014261-0.01204j -0.0172118-0.0518826j -0.00027801-0.020752j -0.0601939+0.00363659j -0.00475205+0.00181543j 0.0463975-0.0232982j 0.026555-0.00220031j 0.0203429-0.00493316j -0.0157107-0.014441j 0.0135921-0.00763227j 0.0127685-0.00963928j -0.0306989+0.0244266j 0.018913+0.0018966j 0.000367751+0.0275242j 0.0278694-0.0146503j -0.00452042-0.014202j 0.0114099+0.000455404j -0.00870851+0.00652677j -0.0188834+0.0040496j -0.00766798+0.00977982j -0.000401651+0.0163751j -0.0122366+0.00389507j 0.00763441-0.0167956j 0.00557056-0.00950872j 0.019438+0.0191191j 0.0106406+0.000964872j -0.00148014-0.0146954j -0.000735407+0.00675562j 0.00199558+0.00997233j 0.020599-0.0051903j -0.00680746+0.00415771j 0.0117066+0.00970814j -0.00275433-0.0162605j -0.00567431-0.00123049j 0.00917983-0.00380659j -0.00791299-6.47822e-06j 0.0131304-0.00292688j 0.00388338-0.00179096j 0.000482252+0.00847133j -0.00503195+0.0325474j 0.0146971-0.0166396j -0.00383542-0.00307229j 0.0180458-0.0127578j -0.0181126-0.0113516j 0.0223365-0.00279675j 0.0144595-0.0370925j 0.00215629-0.00965913j 0.00335075+0.00451752j 0.0268371+0.00423322j -0.0080359-0.00120742j -0.0240194-0.000317206j 0.00474227+0.00372807j -0.00870824+0.00801536j 0.00155268+0.00532719j -0.00654762+0.00553517j -0.0139372+0.0139146j 0.00308712+0.0013901j 0.00965317-0.00864402j 0.00135573-0.00114145j -0.0187188+0.0118353j -0.0039477-0.00836963j -0.00199379+0.0049157j 0.0139366-0.00944511j -0.0128597+0.00209706j 0.00562835-0.00499986j 0.00583339+0.00646014j -0.00660978+0.00539315j 0.0051745+0.00126754j 0.0040053-0.0131466j 0.00469929+0.00520347j 0.0250692-0.00368071j -0.00301007+0.00272394j 0.000942504-0.0107972j -0.0252918+0.0150003j 0.0123049-0.0250185j -0.00241518-0.0278889j -0.00383347+0.0298809j -0.00823455+0.0043173j -0.0178327-0.0159762j 0.00598121+0.00899557j -0.00580373-0.00136945j 0.00759441+0.0192276j -0.0164207+0.00629449j -0.00581207+0.0154783j 0.00490886-0.00264219j 0.00460274-0.00212488j -0.0119424+0.00987102j -0.0129022+0.00332477j -0.00435338+0.004264j 0.0119835-0.0030838j 0.00261043-0.00359105j -0.00204081+0.00585018j 0.00276387-0.0052164j -0.0129268+0.00519114j -0.00937019-0.000881354j 0.0130166-0.00456152j 0.00233732+0.00167049j -0.00219704-0.00298358j 0.0130179-0.0104891j -0.00832979-0.000829937j 0.00189161+0.00265482j 0.00347657+0.000378485j 0.00271001-0.000217066j 0.0052698-0.00132818j -0.00330393-0.000523832j 0.00573987+0.000630701j 0.00853465-0.00697081j 0.0103994-0.00479312j 0.00343521-3.40685e-05j -0.00104045+0.00908893j 0.0130399+0.00371242j 0.00240174-0.00620343j 0.00170854+7.72972e-05j -0.00114514+0.000677185j -0.00237537-0.00152348j 0.00871738-0.00062002j -0.00324217-0.00484872j -0.0175953-0.00425664j 0.0131403+0.00740733j -0.00195777+0.000607728j 0.0164468-0.0104527j -0.0160888+0.008536j 0.00959151-0.0106586j -0.00292819+0.0185978j -0.0105355-0.00220334j 0.00398518+0.0124167j -0.00605987+0.00292636j 0.0113393-0.00484447j -0.00187329-0.000696202j -0.00969135-0.00386907j -0.00804233-0.00443829j -0.000548821-0.00244852j -0.000757853-0.00434309j 0.00716929-0.016468j -0.00770026+0.00458016j 0.00502939+0.00555231j 0.00136997-0.011438j -0.0040405+0.00879284j -0.00147396+0.00295891j 0.000416242+0.00151586j 0.00207654+0.000794205j 0.00109653+0.00344837j 0.00980678-0.00672295j 0.00238505+0.0017411j -0.000653456-0.00596991j 0.000138522-0.00838604j -0.000265911-0.00423816j 0.0019014+0.00743878j 0.00571703-0.00353181j 0.00305693+0.00322602j 0.0106897-0.00468303j 0.000944655+0.00404499j -0.00324841+0.00918628j -0.00333449+0.000333082j -0.00177832+0.00837417j 0.00862742-0.00135051j -0.00141588-0.0034598j 0.00502694-0.00786866j 0.00139045-0.00420509j 0.000320706-0.00748292j -0.0023679+0.00122029j -0.016096+0.00319613j 0.00802266-0.0102644j 0.00371093-0.00485741j -0.0102611+0.00229145j 0.00982739-0.00306539j -0.0059859-0.00110288j 0.017534-0.0251699j 4.32049e-05-0.014523j 0.00278233+0.0104837j 0.0100219-0.0276563j 0.00405883-0.0134679j 0.01157-0.0114137j -7.91383e-06-0.000469311j 0.00258425-0.00139364j 0.00406365-0.00995017j 0.000218244+0.00131066j -0.00106012+0.00379769j -0.00206613+0.00117216j -0.00143219-0.000351187j -0.00132831-0.00420496j -0.000978757-0.000422608j 0.00434428-0.0104851j -0.00289698-0.000269808j 0.0124417-0.0127506j -0.00655457+0.00670495j -0.0039951-0.0040412j 0.00543066-0.0022126j -0.020536+0.0184739j 0.00486973-0.0102243j 0.00766455+0.000619123j 
0.026747+0.0126594j -0.0646143+0.00115868j 0.0746439-0.122571j 0.285461-0.137939j -0.185983+0.0933607j 0.105291-0.282654j 0.433202+0.0656522j 0.150151-0.0223355j 0.0166657-0.117731j -0.0425472+0.0224081j -0.042949-0.0183616j 0.00947517-0.0380599j -0.00518266-0.011268j 0.0182609+0.0140793j 0.00486631-0.0279208j 0.00760125+0.00330043j 0.00831204-0.00887258j 0.00363557-0.00441484j 0.000958567-0.00353885j -0.0027069+0.00805853j -0.00350717+0.0201438j 0.00270956-5.85654e-05j 0.015942-0.00926169j -0.00552677+0.000225454j -0.0216194-0.000555787j 0.00216346-0.0047405j 0.00354472+0.0162576j 0.00644649+0.0158191j 0.0178345-0.00983283j 0.00196504+0.0105949j -0.0203169+0.0217381j -0.014815-0.0118267j 0.00922295-0.0173553j -0.00160005+0.0182641j -0.0254319+0.00735529j 0.0203347-0.0229208j -0.000556282-0.00500198j 0.010188+0.00714543j -0.0229316+0.0128722j 0.00302877-0.00626559j -0.0133248-0.00602931j 0.0334737+0.00363647j -4.41573e-05-0.0123271j -0.00985856+0.00489461j -0.0130935+0.00765186j -0.0302662+0.0087225j -0.0207425+0.0144547j -0.00814305+0.00190423j 0.0582115-0.0157185j -0.0260317-0.00418558j -0.00173874+0.00291702j -0.0254896-0.0115197j -0.0207187-0.00664228j 0.0508867-0.00185229j -0.022082+0.0187593j 0.0205151+0.00549309j -0.0135574-0.00575883j 0.0175908+0.0231994j 0.0219429+0.000782217j 0.0247564+0.00721316j 0.0150506-0.00412154j 0.00269172+0.00647963j -0.0308556-0.00929195j -0.00211026-0.00249871j -0.00569766+0.0105543j 0.00285691-0.00105961j -0.011752-0.0120731j -0.00607288-0.0129734j -0.00434492+0.00984058j -0.00815802-0.00551457j -0.000662025-0.00502067j 0.00961464-0.00404995j 0.00127698-0.00320675j 0.00254591-0.00421244j 0.00979468-0.00365442j 0.00906068+0.00767514j -0.00305483-0.0146249j -0.0055906+0.000101379j 0.00586486+0.00310238j -0.00230725-0.00450427j -0.00110147-0.00970148j -0.00408019+0.00978362j 0.00733894+0.00256594j -0.00458105+0.00596548j 0.00656743+0.00985014j -0.00694398+0.00405434j 0.0131656-0.0145414j -0.0117252-0.00303751j 7.81294e-05-0.0124445j 0.00146356+0.00140015j 0.0103286-0.0140053j 0.000267985-0.0178643j 0.00492949-0.00452958j -0.0124746+0.0136571j -0.0123173+0.00138522j 0.00549591+0.00478324j 0.00423881+0.00216321j 0.00139393+0.00676983j 0.00365982-0.00619256j -0.00753449+0.00660212j -0.000192322-0.00588734j 0.00275775-0.00128169j -5.76417e-05-0.00467306j 0.00340061-0.000863941j 0.00506064-0.00205931j 0.00263248+0.00412982j 0.00311158+0.00225172j 0.00546519-0.00405106j -0.00246775+0.00769073j 0.0130894-0.00898917j -0.000355821+0.0123979j -0.000358622-0.000551121j 0.00633225+0.0019855j -0.0009303+4.36656e-05j -0.00214916+0.00324304j -0.00393764+0.0065417j 0.000276487+0.00444102j -0.00665945+0.00156341j -0.0229924+0.000154931j 0.00908493+0.0159661j -0.000691-0.00275899j 0.0211368-0.00707075j 0.0180065-0.00200746j 0.00353948-0.00561721j -0.00928726-0.00115519j 0.00603614+0.00314125j -0.00387136+0.00224877j -0.00400056-0.000653359j -0.00214128+0.0024855j -0.00264867-0.00356673j -0.00690726+0.000564447j -0.00329803+0.00292723j -0.00260599+0.000418771j -0.00404079+0.00852806j 0.000895454-0.0120654j -0.00287166-0.00492508j 0.00502021-0.00383011j -0.00407552-0.003584j 0.00121149-0.00206962j 0.00348025-0.00834777j 0.00772926-0.000314971j -0.00175827-0.00539557j 0.00104867+0.00018857j 0.00227012-0.00010711j 0.00127733-0.00496469j 0.000828961-0.00322708j 0.000168247-0.00428957j -0.00199646-0.000489306j 0.00408306-0.000232825j 0.000209747-0.00158112j -0.00185885+0.0043311j -0.00207972+0.00186918j -0.00116266+0.0084885j 0.00138165-0.000921504j 0.000959555-0.00448479j 0.00349297+0.0024982j 0.000735547-0.00220052j 0.00392596-0.000709221j 0.00552906+0.000542042j 0.00602427+0.00690513j 0.00470208+0.00798329j -0.00217509-0.000273002j 0.00272933+0.00315772j -0.00403706-0.0197443j -0.0044342-0.0198876j 0.000307835+0.00970332j -0.00147118+0.00166758j -0.00783134+0.000485935j 0.00265156+0.00822376j 0.00296808+0.0039729j 0.00576741+0.00712871j -0.00633061+0.00568849j -0.00614476+0.00280094j 0.00285637-0.0152251j -0.00268319+0.000873311j -0.00107616+0.00292322j -0.00584892+0.00478401j 0.000473655+0.000105628j -0.0032816-0.00345902j 0.00156482-0.00163695j 0.00351773+0.00751264j 0.0059593-0.00218662j 0.0022489+0.000862655j 0.00305029-0.00356515j -0.00145658-0.00251397j -0.00503141-0.00117474j -0.0023864+0.0047599j -0.00742686+0.00354984j 0.00343338-0.0104318j -0.00377613-0.00527371j -0.00497578+0.00171519j -0.00145377+0.00299534j -0.000693696+9.64479e-05j -0.00250372+0.00628781j -0.0011385-0.00391858j 0.00161917-0.00100501j 0.000219265+0.0012587j -0.00484754+0.00245323j 0.0011723-0.00292403j -0.00187804+0.000817909j -0.00520974+0.00447488j -0.00150222-0.00379146j 0.00222114-0.00326791j -0.00741749+0.00761628j 0.00847168-0.00410829j -0.00196842+0.00302723j -0.00445952-0.00639721j 0.00298416-0.00204869j 0.000779441-0.000596143j -3.9937e-05+0.00236493j 
