0.0672704-0.135777j -0.244878-0.098748j 0.119308-0.00890094j -0.0848661-0.0788568j -0.082272-0.0567616j 0.0505015-0.0227113j 0.0994357+0.0619326j 0.0298688+0.090182j -0.0559961+0.139697j -0.123299+0.0471826j -0.208007-0.0611985j -0.0605051+0.105987j -0.00605325+0.0711828j -0.0523436-0.0246349j 0.142723+0.121548j -0.0370978+0.0831924j -0.00637129+0.00293729j -0.00796692-0.0314521j -0.00138029+0.000829448j -0.0493164-0.0566784j 0.00310433-0.00205457j -0.0021835+0.00174365j -0.00245841-0.00144461j -0.00408755-0.0105674j -0.026816-0.0141475j -0.0106354+0.0175074j -0.0183679+0.0104398j -0.0635084-0.0117273j 0.0349998+0.0299931j 0.0160822+0.0452153j 0.00194262-0.0128896j 0.00301085-0.0268056j -0.0058854-0.0389637j 0.00599021+0.0053758j -0.0299698-0.0207132j 0.0279451+0.0188811j 0.0147097+0.0253418j 0.0205491+0.0293648j -0.0155234+0.0109665j -0.0210989-0.00883851j 0.0127451+0.0100239j 0.00478495-0.00559553j 0.00932689-0.035535j 0.00906024-0.00175119j 0.00872788-0.0345702j -0.016488+0.029422j -0.0234425+0.00772673j -0.0783424-0.0604701j -0.0306898-0.0392364j 0.0332892+0.0378384j -0.00875242-0.029792j 0.0116974-0.0456237j 0.00265918+0.0225592j 0.0352409+0.00434223j -0.0489157-0.0258188j -0.00838955+0.0236636j 0.00888413+0.0373517j 0.00749939-0.00693191j -0.0109131-0.0226592j 0.0300874+0.0086702j -0.021961-0.0336381j -0.0257261-0.00284716j 0.0110427-0.0044922j 0.00640742-0.00633719j -0.00512432-0.0127863j 0.0178744-1.59011e-06j 0.0077193-0.00905758j 0.00121767-0.0123171j 0.00954524+0.00559486j 0.014441-0.0137795j -0.0164876-0.0311245j 0.00504911+0.00950769j -0.0108082-0.00602321j -0.042627-0.0389742j -0.0463347-0.037533j 0.00634433+0.00287127j -0.0154335-0.0153852j 0.00324315+0.0170911j -0.00599369-0.00572148j -0.0251762-0.0261876j 0.0109282-0.00543556j -0.0112722-0.0459126j 0.0297585+0.0126711j 0.0375828+0.0288569j 0.0305952+0.038742j -0.0144952+0.00474304j -0.0306282-0.0175824j 0.00401135-0.0033822j 0.0176839+0.013776j 0.00886893+0.0166632j -0.0209008-0.00483073j -0.0175013-0.011418j -0.0113298-0.0038585j -0.00314516-0.0051965j -0.0125721+0.00952821j 0.00187745+0.00135352j -0.0078537-0.0186647j -0.000725739-0.00163643j 0.00335977-0.00441308j 0.000885035+0.00724076j 0.00402053-0.0147915j -0.00164376+0.00222873j 0.00773395-0.0087231j 0.0169403+0.00696861j -0.0107084-0.0176882j 0.00116664+0.00333459j -0.0146352-0.00674843j -0.00264491+0.00902826j 0.0107403+0.0122925j 0.008999+0.0221992j -0.00624874-0.0335233j 0.00920342+0.0137601j 0.00587972-0.0105696j 0.000316489-0.014336j 0.00514909-0.0175268j 0.0072741+0.00663388j -0.00233832+0.0050871j -0.00192252+0.0102376j 0.0047017-0.010293j 0.0027805-0.0204067j 0.00579889-0.0202225j 0.00607247-0.00210676j 0.00812523+0.000572246j -0.00086585-0.00747015j 0.0138101-0.0110809j -0.000265044+0.0223842j 0.0236723+0.0183685j 0.00145894-0.00247111j 0.00996149+0.00269675j 0.00683622+0.00661752j -0.00884461-0.00301745j 0.0129235+0.0115462j 0.0248281+0.0120874j 0.00705754+0.0143018j 0.020299+0.0042111j 0.00472408+0.0223344j -0.0315637-0.0267127j 0.005269+0.00729288j 0.00227609-0.00298941j -0.00426885-0.0141916j -0.00168353-0.0108393j 0.00584178-0.00842681j -0.00318838-0.0103888j 0.0139258+0.0038738j -0.00233385-0.00508607j -0.00123994+0.00738911j -0.00432737+0.00511563j -0.00156134+0.00105596j 0.0122106+0.0104163j 0.00534123+0.00888859j -0.000990712-0.00303538j 0.00547206+0.00507966j -0.00137767-0.00931947j -0.0131155+0.000106748j -0.00414035-0.00199289j -0.0111007-0.00168919j -0.0122444-0.00977074j 0.0278155+0.00197902j -0.00285291-0.00457262j 0.00197725+0.00406254j 0.00270015-0.000515112j 0.00289542-0.00938624j 0.00880342+0.00384842j 0.0167364+0.00678459j -0.0100926-0.0187296j -0.00422194-0.000898387j -0.0131266-0.00419118j 0.00651677+0.00829764j -0.0083167-0.00120954j 0.000266589+0.00579659j -0.0228928-0.0101732j 0.0329922+0.00563686j -6.67936e-05-0.0159085j -0.00579831+0.0106611j -0.028001-0.0461318j 0.00763936-0.0117019j 0.00426795+0.00244127j 0.0178973-0.00926095j 0.0116609+0.00625385j 0.00935762-0.00149144j -0.0161716-0.00346604j -0.00778212-0.00626887j -0.0126133-0.018873j 0.0160937-0.00244268j -0.0453817-0.0239203j -0.00642142-0.0124129j -0.00302341+0.0227835j 0.0194245+0.00874228j -0.0280884+0.0178593j 
0.123363+0.124981j -0.0493907-0.177756j 0.0141393+0.0969367j 0.105526+0.0251955j -0.075655+0.0949932j -0.0470033-0.135517j -0.0545086-0.072948j 0.0243413+0.123961j -0.225744-0.21085j -0.169984-0.0845372j -0.0221402-0.0585592j -0.00284873-0.102349j -0.00350239-0.0179178j -0.000807791+0.0176231j -0.0708749-0.0567225j -0.0647043-0.0131391j -0.0287811-0.0198865j 0.022982+0.00671429j 0.0117131+0.013151j 0.0162928+0.0246282j -0.00840088-0.00543347j 0.0212474+0.025766j -0.0180184-0.027314j -0.0200331-0.00601145j 0.00447291-0.0301273j -0.0155496-0.00572942j 0.0195881-0.0326852j 0.000944194-0.0479304j -0.0388306-0.0218713j -0.0170196+0.011888j 0.0177917+0.0242382j -0.0201882-0.0180434j 0.00670756+0.0178946j -0.00928067-0.0236091j -0.0167403-0.0180429j -0.0380966-0.0194823j 0.0102581+0.021894j 0.012571-0.00410135j 0.0241741-0.0247718j 0.0343066+0.0210048j 0.0107843-0.00214427j 0.00296663+0.0078828j 0.00667529-0.0161007j 0.0127979+0.0198556j -0.000409606+0.0203787j -0.0324075-0.019878j -0.00040285-0.00589925j -0.0132892-0.0373993j 0.0303508+0.0155303j -0.0429753-0.00321298j 0.0223852+0.0210326j 0.0425824+0.0415958j -0.0184763-0.0133221j 0.0212546+0.0107898j -0.0163292-0.0140166j -0.0138842+0.00421139j -0.00716536+0.00709372j -0.00305651-0.000325315j 0.0128203+0.0124704j 0.00780119+0.00721343j 0.00441416-0.00616152j -0.0129308-0.0148944j 0.018204-0.0141956j 0.000884169-0.000873032j -0.00156195-0.0061109j 0.0067363+0.0139827j -0.00341795-0.00402311j 0.0133975+0.0101599j -0.00239763+0.0174521j 0.00690695+0.0132972j 0.00592567+0.00348236j -0.0118132+0.00257771j 0.00332013-0.00977374j -0.00960532-0.0370157j -0.00554934-0.0129323j 0.0144771+0.0274919j 0.00202953-0.00813885j -0.0089807+0.00981606j -0.0022051+0.00709286j 0.0249102+0.00846933j -0.00206911+4.31538e-05j 0.00196668-0.0114964j 0.00644412-0.0191782j 0.00458725+0.0318956j -0.00592058+0.00693327j 0.00456132+0.00500328j -0.00811775-0.00849535j 0.0205052+0.0129006j -0.0107548+0.0266813j 0.00333923+0.0273467j 0.00446044+0.00184278j 0.000870404-0.00324653j -0.00037108-0.00083016j -0.00135214+0.01894j 0.00194887+0.00238749j -0.00469862-0.00900457j 0.00307701+0.00411988j 0.0159122+0.0182719j -0.00152817+6.59954e-06j -0.00335594-0.00385049j 0.0228909+0.00757681j 0.0155759+0.0251979j -0.00385067-0.00265765j -0.00105579+0.0065358j 0.00526204-0.00385322j -0.0105185-0.00497307j -0.0057563-0.0177768j -0.00729981+0.000791801j 0.000162642+0.0112821j -0.00353046-0.0146718j 0.0210943+0.00431271j -0.00342886+0.00505827j 0.00473452+0.00414213j 0.00303999+0.0149842j 0.0141517+0.0230933j 0.0169235+0.00731789j -0.000150476+0.0150201j -0.0261382-0.0207858j 0.00364818+0.00177536j 0.024354+0.00399038j 0.00188517+0.00828266j 0.0176185+0.00932986j -0.00520962+0.0117122j -2.69355e-05+0.000682273j 0.0248573+0.0143319j -0.0150569-0.0194179j 0.0014916+0.0143788j 0.0111509+0.0015539j 0.00333887-0.00268943j 0.00759949-0.0075243j 0.00678793+0.00690754j -0.0190897-0.0132245j 0.00840329+0.00957885j -0.00605211-0.0261395j 0.0045027-0.00132606j 0.00301464-0.00455955j -0.000425262-0.0123738j 0.000212908-0.0050367j -0.000337913+0.00871157j -0.00513441-0.00766642j -0.00124288+0.0132221j 0.0110108+0.0107768j 0.00311348+0.00325414j 0.00461822-0.00294235j 0.00404784-0.000706362j -0.00862582+0.00157928j 0.000337538-0.0109734j -0.00151921-0.0114498j 0.00222646+0.00133967j 0.00246533+0.00277289j -0.00671223-0.00333342j -0.0106245-0.00446328j 0.00425734+0.00124075j -0.0172758-0.0115657j 0.00652634+0.00618034j 0.00456146-0.0155567j 0.00243731+0.00124481j 0.0042696+0.0146517j -8.16027e-05+0.00598754j -0.00643448-0.000610124j 0.00883941+0.00382542j -0.00861756-0.0132875j 0.00725501+0.0121805j -0.00269707+0.0129851j -0.00168768+0.0112177j -0.00882773-0.0117984j 0.00118596-0.00449595j -0.00549622-0.012819j 0.014035+0.0237957j 0.00131495-0.0149406j -0.00309698-0.014889j 0.0216478+0.00716931j -0.00121526+0.00586918j -0.00658496+0.00344622j 0.0167366+0.00106729j 0.0221563+0.00744999j -0.0147982+0.000271525j 0.0178241+0.00192773j -0.000482499-0.010981j -0.00178176+0.00193596j -0.0213714-0.0078849j 0.00372927-0.00830649j 0.00734913-0.000538235j -0.00207231-0.00751407j -0.0190433-0.0283911j 0.010558+0.000887431j -0.0344056-0.0331165j 0.0222024-0.013517j 0.00264156+0.0113456j 
0.203414-0.126833j 0.128412+0.189956j -0.194732+0.108207j 0.0506617-0.0832j 0.0841135-0.114475j -0.146273+0.151577j -0.0647743+0.234815j -0.0382309-0.364152j 0.0862887+0.196632j 0.132089-0.0979459j -0.0359197+0.15202j 0.0115483-0.0306284j -0.0186236+0.0540987j 0.0192442-0.0277855j -0.0232865+0.0203722j 0.00750467+0.0216414j -0.0129897+0.0125043j 0.00274493+0.00274524j 0.00339404-0.00505474j 0.00647415-0.013188j -0.0132903+0.00596095j -0.0167762+0.00375639j 0.00645563-0.0177381j -0.0157412-0.0263726j 0.0182871+0.0160964j 0.0104044+0.00723158j 0.00162644+0.000500106j -0.000717166-0.00733474j -0.0182647-0.00786757j 0.000697234-0.00133827j 0.00107938+0.0082151j -0.0148655-0.00453733j 0.00218248+0.010543j -0.0112471+0.000292412j -0.00917261-0.00103268j -0.0171903+0.00266011j 0.00897223+0.0057544j -0.00271633-0.00776234j -0.0146626-0.016162j 0.0111073+0.00462598j -0.00153097-0.00422121j -0.0155024+0.0175969j -0.0162812+0.00429013j -0.0019167+0.00923503j 0.00119654+0.0129893j 0.0124503+0.00490584j -0.022041-0.0297473j 0.0139899+0.0168066j -0.00505777-0.00225684j -0.00842774+0.00263533j 0.00894733-0.0260599j -0.00837622-0.0148808j -0.00886463-0.00194381j 0.00578686-0.0104522j 0.000476229+0.000502993j 0.00585316-0.00338071j -0.00221876+0.0120653j -0.00146791-0.00793304j 0.00336401+0.00766711j -0.00532648-0.00143202j 0.00421453+0.0136573j -0.000209659+2.47711e-05j 0.00454034-0.00494837j -0.0082277-0.00468703j -0.00880413-0.00226827j -0.00260221+0.000204108j -0.00943745-0.0156488j 0.00795641-0.00760133j -0.00751108-0.00248836j 0.0120219+0.00445203j 0.00794259-0.0228398j 0.00712572-0.00732708j -0.000804292+0.0178419j -0.00282503+0.012592j 0.00186932+0.00179907j 0.00545456-0.0104494j 0.00636679-0.00979276j -0.0131677+0.0145268j -0.00400322+0.00297134j -0.00832574+0.0083659j 0.00433218+0.0175418j 0.00692398-0.00345257j -0.00204+0.0192281j -0.00773285+0.00219122j -0.00153006+0.00377923j -0.00296488+0.00130519j -0.00210679+0.00423257j -0.000870926+0.00194417j 0.00635392-0.00296961j -0.0040947-0.00532126j 0.000354149+0.00357331j -0.00378488-0.00272157j 0.00133751-0.00118005j 0.0039474+0.00609275j 0.00725627-0.00461543j -0.00170593+0.00116954j 0.00117294+0.00150171j -0.000171543+0.00237787j 0.00351642-0.00328867j -0.00060919+0.000401395j -0.0010902-0.00499297j 0.00117566+0.00195407j 0.00190312+0.00125545j 0.00334602+0.00102802j -0.00127161-0.00223171j -0.00431117+0.00304789j 0.00850239+0.00506264j -0.00585449-0.0102779j -0.0088088-0.00963407j 0.00606018+0.00882018j 0.00125765-0.0129122j 0.00106184+7.15022e-05j 0.000721748+0.000129805j 0.00111994+0.00701427j -0.00451179-0.00184246j 0.000210824-0.00962792j -0.00897689-0.0128974j -0.0108272-0.00897044j -0.00345552-0.00331723j 0.000354012-0.00161878j -0.0053062+0.0012561j -0.000959836+0.00424616j -9.16588e-05-0.00304058j -0.00424081-0.0119174j 0.00102263-0.00492511j -0.00749814+0.00623465j -0.00256331-0.00516293j -0.00494801+0.00452966j -0.00443496-0.00530247j 0.00318995+0.00349213j -0.00246538-0.00236614j -0.00276373+0.000265779j 0.000821325+0.00204646j -0.00272622+0.00163375j -0.00140948+0.00181685j -0.0018475+0.000101083j -0.000875694-0.00349068j 0.0011195-0.00596409j 0.00147766-0.00917739j 0.00674685+0.00193531j 0.00192246+0.00618085j 0.00311617-0.00507214j -0.00447161-0.00247305j 0.0115216+0.00471765j -0.00801213+0.00296136j -0.000199686+0.000329393j 0.000566173-0.00494741j -0.0107571-0.00142178j 0.000842262-0.000739746j 0.00423062-0.000495968j 0.00736792-0.0041315j 0.00929157-0.0076893j -0.00262015-0.00525434j 0.0110417+0.00261223j 0.001265+0.00330676j -0.0010806+0.0113448j -0.00193887-0.0045596j -0.00412189+0.00323115j -0.00261699-0.000402504j 0.00880116-0.000305023j -0.00789572-0.00700652j 0.0142874+0.00939439j 0.0011951+0.00308098j -0.00546644+0.00162234j 0.0145991-0.0082489j -0.000554496+0.00263592j 0.00219424-0.00269989j -0.00315396+0.00185906j -0.0126198-0.00221188j -0.00186667+0.000978333j -0.00619308+0.00586714j 0.00274424-0.00122401j -1.61963e-05-0.00227802j -0.000978433+0.00483602j 0.00811121-0.00129004j 0.000376418+0.00198679j -0.0108845+0.00200652j -0.00605685-0.00605887j -0.00110853+0.0199189j -0.00201464-0.0123906j -0.0019331-0.000898631j 0.008994+0.000735905j -0.00226953-0.000881295j -0.003183+0.0122093j -0.000272696+0.00126284j -0.00696141+0.00355073j -0.00446585-0.00185154j 0.00098191-0.00473319j 0.00411562+0.000584218j 
-0.0607893-0.134597j -0.392033-0.121373j 0.120159+0.159809j 0.0740819-0.10451j -0.0741016+0.109358j -0.188335-0.0966391j 0.20345+0.053549j 0.0401278-0.140735j -0.190498+0.0224327j 0.031847+0.0514328j 0.102119-0.00387425j 0.028377-0.10793j 0.00506685-0.0109408j -0.0113377-0.00838864j -0.0598147-0.00560159j 0.0137051-0.0174584j -0.0325692-0.00359747j 0.00468194-0.0145317j 0.013199-0.00129336j 0.00740117-0.00613893j -0.0251134-0.0112232j -0.00691+0.00598457j 0.00344559-0.0176949j 0.00661346-0.0246322j 0.00780195-0.00153911j 0.0264598+0.00188828j 0.0219616-0.00545681j -0.0132079+0.0266907j -0.0457468-0.0167316j -0.00398283+0.00481865j 0.00417443+0.0166771j -0.0221448+0.0141995j -0.0128852+0.0149559j 0.00150013-0.00980315j -0.00980791-5.49128e-05j -0.0173922+0.00590362j 0.022143+4.44794e-05j 0.00559868-0.00256612j 0.0116456-0.0198141j 0.0283875+0.0216419j 0.0181161+0.0354745j 0.0252767-0.0232534j -0.0108668+0.01837j 0.0106193+0.00450945j -0.00329553+0.00178493j 0.0191029-0.0128732j -0.00265986+0.0058255j 0.0252574+0.013276j 0.0150222+0.017428j -0.00774022-0.00799601j 0.00791167-0.00127973j -0.00184419+0.0136952j -0.0053639-0.00819405j 0.00847229+0.00559422j 0.000156943-0.000544019j 0.00185373-0.000418477j -0.0101571-0.00955497j 0.00038765-0.00497978j -0.00263487+0.00600809j -0.00435529-0.000756821j -0.000728535+0.00867045j -0.00128226+0.000518062j -0.00148823-0.00357668j 0.00436349-0.00662901j 0.00220793+0.00658919j 0.00921658+0.0113673j 0.0231344+0.00112874j -0.00725635+0.00233614j 0.0172796-0.000490635j -0.00562913-0.0168682j 0.00652326-0.0166814j -0.00669651-0.0147076j -0.00791067+0.00700886j -0.00630611+0.00626206j 0.0099264+0.00247202j 0.0235446+0.00803804j 0.00586015-0.00425506j 0.00568341+0.008093j -0.000828243+0.00463418j 0.0141+0.0164563j 0.0101374+0.00546915j -0.00388835+0.00696439j 0.0138125+0.00699199j -0.00610428-0.00547667j -0.00379695-0.00765675j 0.0036835+0.00107007j 0.000236785+0.00513807j 0.00687584-0.00222468j -0.00141831-0.00176091j -0.00426209+0.00726448j 0.00429162+0.00309751j -0.00178543-0.00341997j 0.00196695+0.00442166j 0.0028489+0.00100411j 0.00600845+0.00165861j -0.00471846-0.00114847j -0.00588623+0.00224465j -0.0011205+0.0046277j 0.00234387-0.0105058j -0.00532813-0.00963936j 0.0039592+0.00375193j 0.00379944+0.00550697j -0.00804618-0.00163925j -0.00360166-0.00667073j 0.0021272+0.00454027j -0.0123038+0.0015369j -0.00771974-0.0104133j 0.000693791-0.00353875j -0.00884003-0.00237166j 0.0194017+0.00616813j 0.00675299-0.00455517j 0.00217922-0.00213524j -0.00464136+0.00752646j 0.00318871+0.0138298j -0.00243812+0.00165173j 0.00239698+0.0146022j -0.00379388+0.00326571j 0.00462305-2.90613e-06j 0.00368449-0.00652805j 0.0079753+0.00397738j -0.00881727+0.00373247j 0.00455403+0.00477152j -0.00373078-0.0030325j 0.00114127-0.00457624j 0.000361044-0.00332904j -0.00309634-0.00500183j -0.00257305+0.00316872j 0.00202404+0.000740375j -0.00268583-0.00521135j 0.00136017-0.00284764j -0.00160495+0.00524207j -0.00481855-0.00221182j 0.00252787-0.00159613j -0.00213068-0.00842911j -0.00339497-0.00633432j 0.000880797+3.97587e-06j 0.0020503-0.000895315j 0.00470443+0.00352314j -0.00294756-0.00366938j -0.00573925+0.00115444j -0.000592716-0.00764346j 0.00406773+0.010413j 0.00302311+0.00177583j 0.0101219+0.00500403j -0.00240558+0.00437655j 0.00689848+0.00589237j -0.00207586+0.00323726j -0.00715611+0.00408841j -0.0065447+0.0064265j 0.000119897-0.000339781j 0.0139017+0.00497447j -0.00376365+0.00551904j -0.0123307-0.00183885j -0.00725524+0.00170958j -0.0155454-0.00251137j -0.00151247-0.00521682j 0.0087642-0.00132396j 0.00638569-0.00416923j -0.000846033-0.00371126j -0.000519976-0.00162505j 0.00623164+0.0110453j 0.00653889-0.000454374j -0.00717513-0.000169621j -0.00157256-0.00604189j -0.00802002+0.000983528j -0.00393867-0.00615361j 0.00276907-0.00169394j -0.00914738-0.0072061j -0.00432452+0.000449053j -0.00453183+0.00732717j -0.00330271+7.13699e-05j -0.00287839+0.00263952j 0.000314967+0.00245298j -0.00258113+0.00120874j -2.58766e-06+0.00492176j -0.00123292+0.00425734j 0.00994129+0.00426079j 0.00375677-0.00254297j 0.00218226+0.0080651j 0.00514683-0.0065652j 0.00151794+0.00286338j -0.00739431-0.00556671j 0.00332383+0.00197075j -0.00931761-0.00206517j 0.00403789+0.000643439j -0.00107005+0.000673539j -0.00142392-0.00968751j 0.00448137-0.00591292j 0.00822002+0.00283828j 
0.40033-0.0850726j -0.138255+0.173991j -0.101559+0.039697j 0.201085-0.00989792j -0.116255-0.111023j 0.0747829+0.203981j 0.185584-0.252412j 0.0537382+0.226709j -0.223793-0.203542j -0.123008-0.111136j 0.0606423+0.0824635j 0.00833442+0.0435252j 0.00945639+0.0363205j -0.00379012-0.0216503j 0.00962649-0.00896128j 0.00478136+0.0141543j 0.00222682+0.00385721j 0.0286873-0.00897379j -0.00927962+0.000819068j 0.00597957-0.00196283j 0.0138153+0.0100151j 0.00753924-0.0140048j -0.0192862-0.00827957j -0.0344824+0.0128847j -0.00317157+0.022235j -0.00726647+0.00462216j -0.00605973-0.00286495j 0.00556714+0.000948826j 0.00938672+0.0101932j 0.00116299-0.00560664j 0.00044134+0.005089j -0.00041382-0.00852259j 0.0142847+0.00247416j -0.00364318+0.0113535j -0.00548995-0.00769757j -0.0127106-0.00275908j -0.016514-0.00674192j 0.00937227+0.00888521j -0.00618733+0.0110067j -0.0108856-0.0125435j -0.0122763+0.00915184j 0.00943598+0.0305011j 0.00292906-0.00688194j 0.00439262+0.0131105j 0.0163618+0.000385206j -0.00354562-0.0202912j -0.0212534+0.0221118j -0.0135533-0.0094046j -0.00693248+0.000908019j 0.000202407-0.000267177j 0.00682857-0.00360696j 0.00380999-0.00612791j -0.00344692+0.00466752j -0.00186271-0.00944358j -0.00287699-0.00300905j 0.00401895-0.010147j 0.00537401-0.00475922j -0.00366917-0.00111491j -0.00150922-0.0076117j -0.000309544-0.00178716j -0.00326792+0.000726782j -0.00301459-0.00215131j -0.00164458+0.00385726j 0.00736018-0.00210644j 0.00371907-0.00463742j 0.0074711-0.00949606j 0.00786157-0.00253861j -0.0025642+0.00901j 0.0018939-0.0206946j -0.000245794-0.0056614j 0.00576503+0.0021681j 0.0156769+0.0137723j -0.0193978+0.0111063j -0.00709201+0.0128063j 0.00534751-0.00564589j 0.0331556-0.00188242j 0.00122249+0.00305777j 0.0032083+0.00420222j 0.00397393+0.00311392j -0.00936107-0.00903554j 0.00513778-0.00132543j 0.00118102+0.00208126j -0.00592296+0.00534709j 0.00554644+0.000213767j 0.00122902+0.00437723j 0.000276897-0.00444484j -0.00202444-0.00286765j 0.00108861-0.00236513j 0.00119305+0.00342887j -0.00123032-0.00981084j -0.000406477+0.000734943j -0.0102076-0.0017276j 0.0068915-0.00483217j 0.00543068+0.0049325j -0.00169489-0.00595309j 0.0049836-0.00477722j 0.00227469+0.000709717j 0.00582188+0.00374906j -0.0128363-0.000991339j -0.00582803+0.00169846j -0.0024749+0.004548j -0.00159987+0.000281876j 0.00338989-0.00218297j 0.00553699-0.00975333j 0.00569539-0.0139931j 0.00243274+0.00304233j -0.0012095-0.00730947j -0.00311618+0.0141119j 0.00174863-0.00273342j -0.000352237-0.00815292j 0.00376252-0.00261124j 0.00471461-0.00856302j -0.00436759+0.000570408j -0.00202964-0.00163616j 0.0056909+0.000735294j -0.00350131+0.00970258j 0.000385353+0.00247026j 0.000385806+0.000413599j 0.00367068-0.0121599j -0.00550417+0.000946007j 0.00292194-0.000742947j 0.00356607+0.00131446j -0.000878161+0.000805407j 0.00640114-0.00865664j 0.00145855+0.00231763j -0.000567684+0.00111371j 0.00383383-0.00172176j -0.00179766+0.00646574j 0.00613834+0.00104659j -0.00186887+0.00363584j 0.000334619-0.0101878j -0.00230716-0.00363575j -4.87196e-05+0.00671136j -0.00296143+0.0015992j -0.000966313+0.00561968j -0.00254943+0.00273564j -0.00420641-0.00495455j -0.00302858-0.00470599j 0.00318811-0.00620722j 0.00788603+0.00621913j -0.00999923+0.00934845j 0.00848346-0.0076965j 0.00319662-0.00419617j -0.00333431+0.014216j -0.0104969+0.00442771j 0.00145436-0.00148275j -0.00120013-0.00162401j -0.0124768+0.00363186j 0.00470385-0.00541925j -0.00233659-0.00366578j 0.0091662-0.00213684j 0.011542+0.012122j -0.00413392+0.00284471j 0.000882236+0.00459026j 0.00360022+0.00328895j -0.00527793-0.0047189j -0.00270973+0.0037746j -0.00253254+0.000352453j -0.00303828+0.00301193j -0.000967438-0.00166332j -0.0015724-0.00270369j -0.00972666-0.00932176j 0.00324029+0.00304123j 0.0033049+0.00208105j 0.00681223+0.00947982j -0.00643052+0.00415516j -0.00181101+8.52832e-05j 0.000263336+0.00856058j 0.00199752+0.00416814j 0.000616054+0.0011426j -0.00166857+0.00265823j 0.00538009-0.00145712j 0.0025113-0.00246978j 0.0021228+0.000745509j 0.00226904-0.000768495j 0.00282884-0.00172285j -0.0171023+0.00551934j -0.00353595+0.00667949j -0.00335973-0.0143492j -0.00618054+0.00871464j -0.00648956-0.000540106j 0.0148432-0.00294442j -0.0031485-0.00119953j 0.00367143+0.0093742j -0.00563122+0.000597348j 0.000700982+0.00279675j -0.00410962+0.0028888j -0.00204165+0.00114571j -0.00234656-0.00420707j 
