-0.00632769+0.00113785j 0.00568375+0.0011076j -0.00291556-0.0019646j 0.00214042-0.00567845j 0.00734541+0.00376499j 0.00443103+0.00431571j -0.00668048-0.00230402j 0.00117419+0.000273944j -0.00270503+0.000391032j -0.00256957+0.00782818j -0.00539602+0.000427919j -0.00425921+0.00482853j -0.000478642-0.00286613j -0.00496959-0.000862869j -0.00462692-0.00375479j -0.00118927+2.59784e-05j 1.48229e-05+0.00139351j -0.00343423+0.00590391j -0.00445135+0.00196987j 0.00138658-0.00077944j 0.000208103-0.00595346j 0.00111246-0.0108141j 0.00267073+0.0030639j 0.000870873-0.00211474j 0.00124252-0.00224584j -0.00325004+0.00230612j -0.00777236+0.0026099j -0.00546169-0.000457301j -0.0077042+0.000615355j -0.000541384+0.000295303j 0.00339095-0.00044816j -3.7884e-05-0.000207959j 0.00246348-0.000224787j 0.000672671-0.00172857j -0.00231423+0.00130434j 0.000119186+0.00229549j 0.000754388-0.000429093j -0.000266623+0.000185088j 0.00131004-0.00150922j 0.00141297+0.00290761j -0.00160914+0.00373305j 0.00272079+0.00161409j 4.29182e-05+0.00114123j -0.00161731+0.00254086j 0.00165933-0.000264576j 0.000350015-0.00385604j -0.000111452-0.00165755j -0.00384635-0.000890736j -0.00356956-0.00221918j -0.00168867+0.00221161j -0.000898657-0.00228953j 0.00333688-0.00293364j -0.000727044-0.00137372j 0.00169145+0.00255257j 0.00576459+0.00568037j -0.00345255-0.0023332j 0.00611254-0.00422478j 0.00936124-0.00986597j 0.00240884+0.000358613j 0.000913214+0.00304676j 0.000678441+0.000311457j 8.5645e-05+0.00107472j 0.000519096+0.00521663j -0.000658856+0.00810318j 0.000464783-0.00375854j 0.00727524-0.00735874j -0.0028989-0.000111671j 0.00164167+0.00114268j -0.00119766-0.000189313j -0.000548299+0.00113651j -0.00116526+0.000795029j -0.00278765+0.00132277j -0.0035083+0.00372311j -0.00842061+0.00251157j 0.00672346+0.00201921j 0.00139302-0.0013048j 0.00167901-0.00127317j 0.00212913+6.30487e-05j -0.00059335+0.00166707j 0.000132319+0.00148595j -0.000610406-0.000388302j 0.00252634+0.0017182j -0.00233009-0.00192325j 0.00139702-0.000238714j -0.00453732-0.00362367j 0.000469637-0.000131562j -0.000751659+0.00171286j 0.000911503-0.000578301j 0.00293542+0.000138375j -0.00260436-0.000396089j -0.00160531-0.00108145j -0.00170863-0.000607699j -7.19757e-05+0.000311752j 0.000862256+0.00177631j -0.00404875+0.00401767j -0.00172699+0.00095308j -0.000613702-0.000409929j 0.00153769+0.00198515j -0.0052113-0.00136871j -0.000349438+0.000456531j -0.0019511-0.000264964j 0.00205805+0.000411933j 0.00017214+0.000130453j -0.00296274+0.00299586j -0.00136242-0.000838858j 0.00150318+0.00045871j 0.000451212+0.00028042j -0.000449282-0.000229809j -0.000216825-0.000207616j -0.00464849+4.58828e-05j 0.00220761+0.000684108j -0.00531571-0.000914344j -0.00657001-0.00369978j -0.00323035+0.0010225j -0.00300908-0.000999612j 0.00451356+0.00139557j 0.00307782+0.000162879j 0.00115807-0.00098052j 0.00468733+0.000184987j 0.00150302+0.00213489j -0.00183798-0.00122571j -0.00532966-0.00322796j 0.00284047-0.00162112j -0.00102843-0.0039765j 0.00390334+0.00458794j -0.000514398+0.0026278j 0.00403485+0.00575617j 0.00224552-0.000806929j 0.00951207+0.00754049j -0.00345957-0.0133615j 0.00102884-0.00344124j 0.0045275+0.00241532j -0.00425456+0.0147277j -0.00294532-0.00464837j -0.00101849+0.030296j 0.0328107-0.00352496j 
0.000392088-0.00671188j -0.00352389-0.00577562j -0.00043231+0.00157131j -0.006986-0.00668713j -0.0017307-0.0039634j -0.00340702+0.00312069j -0.000112826-0.00298683j 0.00210284-0.00147989j -0.00108432-0.00376503j 0.0076942-0.00117415j -0.00290107+0.00621163j 0.00775449+0.00335243j -0.00257531+0.000160848j 0.00298167+0.00592365j 0.00251442+0.00291724j 0.00127895-0.00319767j -0.000283779-0.000882627j -0.00147621-0.00402406j -0.000298412-0.000369355j 0.00171564+0.00142998j 0.00257489+0.000589031j 0.00401335-0.00289536j 0.000271286+0.0028592j 0.00341432-0.00566754j -0.00436253+0.00292181j -0.00152373+0.00256896j 0.0036366-0.000207692j -0.00650028+0.00191504j -0.00764577+0.00492839j 0.00479358+0.000162111j -0.00175225+0.00169861j -0.00382496-0.000646667j -0.00493278-0.00077297j -0.0012453-0.000990022j 0.00737436+0.00222992j 0.00571608-0.00223218j 0.00150287-0.0020709j -0.000692286+0.000507468j -0.00305845+0.00253561j 0.000935517+0.000799266j 0.003349+0.000533624j -0.000760037+0.000778699j -0.000634849-0.00121095j -0.0025927-0.00238387j -0.0020617-0.00146994j -0.0014236+0.00126749j 0.00202629-0.000139138j -0.00223138-0.00111635j 0.0037579+0.000569697j 0.00217463+0.00489412j 0.00357323-0.00364371j -0.00427046-0.00453394j 0.00218339+0.00316807j -0.00238527-0.000858579j -0.000355431-0.00352374j 0.00224559-0.00769183j -0.00265825+0.00976569j 0.00269228+0.00114167j 0.00466208-0.000344505j -0.000211917+0.00154355j -0.000927965+0.00520122j -0.000526036-0.00387713j 0.00250885-0.00174932j 0.00390864-0.00235668j -0.00205555+0.00403437j -0.00364495-0.00351317j 0.00266396+0.0024412j -0.00228406-0.000943747j -0.00283295+0.0009337j -0.0013401+0.000128806j -0.00318721+0.00268154j 0.000987393+0.00284598j -0.0052066+0.00243498j -0.00298795+0.000737135j 0.0010137+0.00127956j 0.00178418-0.00362988j 0.00224721+0.00225102j 0.00234623-0.00149773j 0.00182802+0.000295897j 0.00136819-0.000307801j 0.00225902-0.000733063j 0.000841076-0.00328681j 0.00551334-0.00246468j -0.00153311-0.000460732j 0.000785499-0.000175753j 0.00260184-0.00248217j 0.000532928-0.00129722j -0.000336315-0.000402546j 0.00337388+0.00115974j -0.0029153-0.00115775j 0.0010614-0.00164109j -0.000507706-0.000541047j -0.00348014+0.00137182j -0.00106833-4.04514e-05j -0.00276641-0.00242125j 0.00605478-1.76172e-05j -0.00676236+0.00194124j 0.000396492-0.00150883j 0.000246619-0.00232146j -0.00291337-0.000783782j -0.00142004-0.000982036j -0.00140698+0.000470476j -0.000681247-0.000231217j -0.00365471+0.00166782j 0.000749689-0.000536993j 0.00141285+0.0012012j -0.00222698-0.000278374j -0.00195966+0.000212648j -0.00105295+0.000567154j 0.00311081+0.000417741j -0.00242988-0.00114968j 0.000593785-0.00316749j 0.00495969-0.000597179j -0.00230758+0.00060852j 0.00161636+0.000126311j 0.00108023+0.00240164j 0.00129372+0.00159731j 0.00188438+0.000247729j 0.00569513+0.00535809j -0.00181905-0.00148076j 0.00643843+0.00413396j 0.00401852+0.00124057j 0.00776322+0.0074958j 0.0014058+0.00122411j -0.000922152+0.00188573j -0.00273229-0.00311783j 0.00305574+0.00513078j 0.00198751-0.000397491j 0.00123686+0.00984483j 0.00414498+0.00954466j 0.00309764+0.00694225j -0.000611808+0.00191269j -3.05938e-05+0.00930862j -0.0102328+0.0107774j 0.0333612-0.00114163j -0.00108745-0.0328659j 
-0.00755156+0.00829224j -0.00366688-0.00234176j -0.00723844-0.00308251j -0.00119941-0.0075663j 0.00611102+0.00230972j 0.00148135+0.00320931j -0.00282351-0.00165855j -0.00255612+0.00146478j 0.00262867+0.00520668j 0.00494382+0.00366985j -0.00695554+0.00141705j 0.00317045+0.00183868j -0.00714248+0.00497333j 0.000785387-0.000399681j -0.00355395-0.000923197j -0.0025813-0.00521936j 0.00111914-0.00346566j -0.00324309-0.00417561j -0.00500833-0.00345675j 0.000246086+0.000254875j -0.000456077+0.00234156j -0.00130075-0.0022844j -0.000565094-0.000314807j -0.00172847+0.00515734j -0.00247885-0.00198069j -0.00435544+0.00204462j 0.00294121+0.00572436j -0.00437145-0.000591198j -0.002005+0.00382895j 0.000354727+0.0038299j 0.00882457-0.000943114j -0.00920447+0.00311919j -0.000563485-0.000220251j -0.00372823+0.000506373j -0.00264203+0.0045628j 0.00285207-0.000613877j -0.000770349+0.0011642j -0.00314615+0.00169593j 0.00414309+0.00317398j 0.00266652+0.00208618j 0.00240336+0.00239803j 0.0105812-0.00490667j -0.00123838+9.76726e-05j -0.00284808+0.000771453j -0.00388063-0.00176562j 0.00205071+0.000833339j -0.00283812+0.000115052j -0.0100113-0.00012964j -0.000862724-0.00226287j 0.00466628+0.00147575j -2.05923e-05-0.00659174j -0.000544101+0.00171966j -0.000692407-0.00218706j 0.000643864+0.00677665j 0.00533755+0.00755578j 0.00317847-0.0128697j -0.00347899+0.00314618j -0.00321031-0.00117901j -0.00285168+0.00113034j -0.000541852+0.00261285j -0.00315013+0.00424063j 7.24234e-05-0.00169491j 0.00625252-0.00322203j 0.00350144-0.00448054j -0.00465988+0.00513937j -0.00651547+0.00268593j 0.00386124-0.00455712j -0.00433786-0.00409548j -0.00290258-0.000986787j 0.00257376-0.00191504j 0.00503887-0.00773707j 0.00158433-0.000857077j 0.00113508-0.00655787j 0.00601376+0.00333316j -0.00265149-2.57617e-05j -0.00533062-0.00151266j 0.00242647-0.00731379j -0.00557675-0.00215161j 0.00709483+6.23259e-06j -0.0112993+0.001934j 0.000279437+0.00551498j -0.00608565+0.00408468j -0.00621349+0.00775899j 0.00321013-0.000350161j 0.00354022-0.000844903j -0.00173916+0.00712168j 0.00551424+0.00287339j -0.00665104+0.000307995j -0.00652816-0.00266688j -0.00187228+0.00285097j -0.00333065-0.00208437j 0.00096894+0.00279012j 0.00427807-0.00136153j 0.000853857+0.00203528j 0.000671151+0.0163011j -0.0069496+0.00650862j 0.013573-0.00284299j -0.00611738-0.00271329j -0.000357227+0.00409629j -0.00368329+0.00141212j -0.00127076+0.00216181j 0.00173129-0.00189597j -0.00136405+0.00225928j 0.00567031+0.0021199j 0.00373637+0.00155428j 0.000523928-0.00151818j -0.0034448-0.000724934j 0.00880785+0.00571943j 0.00613511-1.82639e-05j -0.0119507-0.00190646j 0.0052407-0.00112313j -0.0168373+0.000408901j -0.0151901-0.00573271j -0.000971405+0.00862405j -0.00295329+0.00315491j 0.00726964+0.00480243j 0.00703265-0.00482645j -0.0168475-0.00764299j -0.00204712-0.00994164j 0.00504674+0.00336213j 0.00107559+0.00691421j 0.00259081+0.00322694j -0.00423475-0.00498985j -0.00521902-0.015118j 0.00555107+0.0150727j 0.0023492+0.0173813j -0.00171786+0.00358982j 0.00530091-0.0230442j 0.00239579-0.0238753j -0.000335109-0.00384853j 0.00200945-0.0239127j 0.0404709+0.000536738j 0.00193678+0.00659674j -0.00519785+0.013334j -0.0100058+0.0140647j 0.00684511+0.0144447j 
0.00259742-0.0130158j -0.0127284-0.00435448j 0.00517025+0.00420268j -0.0032388+0.00390313j 0.00305758-0.0116133j -0.00818273-0.000457552j -0.00906428-0.00600254j 0.0101558-0.00176297j -0.00549427-0.00934801j 0.00379121-0.0017414j -0.000308156+0.00475422j 0.00313572-0.00178851j 0.00109018+0.00545966j -0.00307034-0.00282798j -0.00818365+0.00543018j 0.00292048-0.002154j 0.00136402-0.00397496j -0.00389916-0.00785841j -0.00477966-0.00274171j 0.00899096-0.00106846j 0.000146073-3.80758e-05j -0.00147313-0.000295896j 0.0100999+0.0122748j 0.00416586-0.00911281j -0.000740474+0.00353977j 0.0034079+0.000450201j 0.00520108-0.00263236j 0.00476075+0.00481428j 0.00753273-0.00172407j 0.00478265-0.0022056j -0.00879776+0.00110296j 0.00158537+0.00387679j 0.00207621-0.00163563j -0.000624486+0.00195755j -0.00200298-0.00227929j -0.00800615-0.000320265j 0.00234212-0.00116256j -0.00209629+0.00443513j 0.00380502+0.000470946j -0.00334733-0.000328421j -0.00219103+5.96716e-05j 0.00161104-0.00656959j -0.00409919-0.00202297j -0.000793189-0.00756437j -0.00214012-0.000978083j -0.000132895-0.00176424j 0.00858708-0.00478669j -0.0117125+0.000228933j -0.00483345-0.000664877j -0.0019375-0.00885931j 0.00548114+0.00450793j 0.00264241+0.00323318j 0.00581064+0.00760269j -0.00381437-0.00965673j 0.00619986+0.0105553j -0.0080455+0.000762621j -0.00587863+0.00734377j 0.00485237-0.0148742j 0.00813444+0.00113009j 0.00127786-0.000392267j 0.00590213+0.000674606j 0.00197148-0.00117355j -0.0012362-0.00153243j 0.000338878-0.0059239j 0.00222514+0.0077478j -0.00166586+2.4421e-05j 0.00379952+0.00226492j -0.000175209+0.00656251j -0.000419936+0.00266841j 0.000774488+0.00274081j -0.00272828+0.00157227j 0.00338664-0.00140265j -0.00270295+0.00296577j 0.00274351-0.00104559j -0.00409774+0.00124368j 0.00224982-0.00335151j 0.00331845+0.00196891j 0.000795135-0.00166732j 0.00223108-0.00473706j 0.00310657+0.00144291j -0.00145672-0.00218511j -0.0070332-0.00477727j 0.00329309-0.00477171j -0.0037601+0.00266078j 0.00601524+0.00158283j -0.00340721+0.000562109j 0.00289269-0.00234165j -7.27503e-05+0.00277184j -0.00399154+0.00046761j -0.00444871+0.00178734j 0.00270694-0.00216107j 0.000307664+0.000796638j -0.00214839+0.000535834j -0.00196083+2.09249e-05j -0.00996893+0.00884727j -0.00571923+0.00138363j 0.00345048+0.00130392j -0.00230345-0.00798526j 0.00199465-0.00366683j -0.00244293-0.00183346j 0.0016763+0.00226289j -0.00113079-0.00219149j -0.000478349-0.000426759j -0.0170718+0.0204247j 0.00602652-3.7149e-05j 0.0022268+0.000503409j -0.00466425+0.000995205j 0.00427649+0.00215064j 0.000890181+0.0053099j -0.000539734-0.00414932j 0.00247233+0.00272348j -0.00945917-0.00666287j 0.00205855-0.00261511j -0.022413-0.0161951j 0.0108976+0.00627762j 0.000954018+0.000602016j 0.00586152+0.00763349j -0.00643501-0.0147082j 0.0155771+0.0106971j 0.00421334+0.00648431j 0.0055277-0.0117402j -0.00763135+0.00353713j 0.0188761-0.00638067j -0.00535834-0.00544956j -0.0113063+0.0201723j 0.00143272+0.00317793j 0.00655475+0.00833779j 0.0155795-0.0158832j -0.0125524+0.0178688j 0.015507+0.020541j -0.0240912-0.0169351j 0.013003-0.0213921j 0.017976-0.00884836j 0.00687737+0.0132802j 0.00531974+0.00790117j 0.0100896-0.00203337j 
-0.00799584+0.0183571j -0.000327851-6.17407e-05j -0.0117813-0.0035311j 0.00420944-0.00600192j 0.00621268-0.00393365j -0.00206344+0.00542345j -0.00736393-0.0079313j -0.00800548+0.00115212j 0.000914938+0.00545706j -0.000539965-0.00247404j -0.00353578-0.00686611j -0.00895809+0.00702032j -0.00238475+0.0114563j -0.00858843-0.000573105j -0.0107804+0.00176778j -0.00249615-0.00649655j -0.000970302-0.000476698j -0.00578121-0.00145728j 0.000631609-0.000320747j -0.0122992+0.00719338j -0.00458525-0.00826115j -0.00484739-0.0171684j -0.0101056-0.00800479j -0.00634239+0.00295015j -1.32355e-05+0.00580208j 0.00575761+0.00244833j 0.00491033-0.00623792j -0.00266621-0.00110513j 0.00891188-0.0061999j 0.00873028+0.00138957j -0.00167704-0.00553703j 0.00359328+0.00813116j 0.00555488-0.0037757j 0.000802641+0.00216936j -0.00363064+0.0036864j -0.00534764-0.000497792j 0.0059784-0.00303443j 0.00583839+0.0024444j 0.00542615-0.00423655j 0.000186612+0.00396093j 0.00266016-0.00579635j -0.00753423-0.00510609j -0.00440656-0.000923987j -0.00276438-0.00179898j -0.00612883+0.00364941j -0.00701185-0.00415309j -0.0118071+0.0112215j 0.00553008-0.00268936j -0.00815437+0.00148201j -0.0105857-0.00894296j -0.00243553-0.0150226j 0.00504258-0.000949373j -0.0149333-0.00422035j 0.0123351+0.00715214j 0.0018495-0.00692586j 0.0120454+0.00647163j 0.00797752-0.0226656j -0.000571603-0.00182315j -0.00701152-0.00675513j 0.00103822+0.000953696j 0.00498593+0.00324716j 0.00196517-0.00242502j 0.00370195-0.00224355j 0.0048637-0.00586541j 0.00192467+0.0121057j -0.00630135-0.00960088j 0.00517514+0.00342325j -0.000426789+0.00237841j -0.00395812+0.00294005j 0.00192429+0.00255101j -0.00504018+0.00407441j 0.00617428+0.00150876j -0.0078652+0.0100846j -0.00493865+0.00329414j 0.00299731-0.00130152j 0.00106791-0.00711666j 0.0057121+0.00238575j 0.00413434-0.00228718j 0.0015838-0.00307868j 0.00512879-6.72871e-05j 0.00196789-0.0026242j -0.00680218-0.00332918j 0.00532064-0.00751369j -0.000539366+0.00084276j 0.00221201+0.00368882j 0.00207632-0.00567053j -0.000792607-0.00249595j 0.00327285+0.0029013j 0.00434966+0.00287987j -0.00508556+0.00132765j -0.00029263-0.00365249j 0.000664793+0.000999253j -0.0107762+0.00105248j -0.00169637-0.000600701j -0.0124828+0.00731552j 0.00395287+0.00421681j -0.0105508-0.00133992j -0.000322961-0.00386936j 0.000551171-0.00104304j -0.00729666-0.00152875j 0.000670281+0.00105816j -0.00153834-0.00356902j -0.00173616+0.000384409j 0.00517755+0.00141308j 0.00268369+0.00104044j 0.00593056+0.00495832j -0.00667007-0.00128691j -0.0010249-0.00251781j -0.00385299+0.00793284j 0.00381118-0.00531795j -0.000196894-0.00322255j -0.0020126+0.000499865j -0.00500478-0.00657102j 0.00017277+0.00886614j -0.00512733+5.79439e-06j -0.00060999+0.00704769j 0.00758933+0.00426484j -0.00376224-0.000823004j 0.00510215-0.000554196j 0.00132409-0.0098506j 0.00255563-0.00356513j 0.0114362-0.00576752j 0.0105471+0.0171222j 0.00971669+0.00302049j -0.000134611-0.00641839j 0.00433914+0.00681457j 0.00235577+0.00735496j 0.00867896+0.00289993j -0.00730605+0.0102919j -0.00663539+0.0141187j 0.00309448+0.00207019j -0.0130718+0.00195069j 0.00503571+0.00307526j -0.00563599-0.00414299j 0.00343492-0.00971023j -0.00563083-0.00597334j 
0.00358182-0.00207281j -0.0203761-0.0110732j 0.0131694+0.00372969j 0.0136817-0.0156999j 0.010025-0.000576917j 0.0142287+0.0106888j -0.00992656-0.00469863j -0.00270122-0.00219183j -0.0025454-0.00434261j -0.00205133-0.00837897j 0.00237528-0.00735832j -0.00490162+0.00273513j 0.00365529+0.00212231j -0.00525855-0.0017305j -0.0037677+0.00357931j 1.23936e-06+0.00225235j 0.00327541-0.00303573j 0.00190604+0.00463328j -0.00383394-0.00141915j -0.000166542-0.00133142j -0.00352455-0.00261056j -0.00330209-0.00582378j 0.00174186+0.00378578j 0.000316721-0.00386885j -0.000343994-0.000184622j 0.00186176-0.000969409j 0.00392101+0.000888481j 0.00122331+0.000143983j -0.0018015+0.00423044j -0.000190475-0.00174629j 0.000922868+0.00143736j -0.0032916-0.00269786j -0.00386304+0.00736328j 0.00019723+0.00295014j 0.0027296+0.00665514j 0.00527184-0.00162518j -0.0144336+0.00677434j 0.0065321-0.00354832j 0.000173671-0.00152749j 0.00110791-0.00124682j 0.000829765+0.00157098j 0.00797803-0.00925581j 0.00633208+0.00496405j -0.00169588-0.00314181j 0.0050016+0.00689544j 0.0110409+0.00667441j -0.0101066-0.00398344j -0.00937448+0.00396075j -0.00174543+0.00252578j 0.0070303+0.00474238j -0.00190475+0.0059204j 0.00408731-0.00110264j 0.00265723-0.00597111j -0.000909286+0.0128847j 0.0110631+0.0090257j -0.0015434-0.00989005j -0.00194219+0.00671171j 0.00096559-0.00825064j 0.00542763-0.00099868j -0.00191058-0.00293589j -0.00327452-0.00541012j -0.000148958+0.00131786j -0.00333571+0.00109763j -0.00231533+0.000168656j 0.00384942-0.00484713j -0.00334915+0.00157836j 0.00250899+0.00167485j 0.00590608-0.00163008j 0.00501876+0.0046615j -0.00800071-0.00776792j 0.000603712+0.0155489j 0.00705736-0.00912943j 0.00540975+0.00342342j 0.00185834-0.00414235j -0.00129756-0.00340017j -0.00260694+0.00494558j 0.00414202+0.00452801j 0.00121951-0.00235155j 0.00178961+0.00425679j 0.0104068-0.0183149j -0.000231153-0.00533734j 0.00591001+0.00663781j -0.00522108+0.000525107j 0.0012385+0.00164745j -0.000216206+0.00628494j -0.00613901-0.00855178j -0.0216474+0.00434361j 0.011574-0.00511297j 0.0100385-0.00866889j 0.0134458-0.00793461j -0.00166382+0.00194664j 0.00316034-0.00127336j 0.00760215+0.000824825j -0.00270582-0.00141106j 0.00050142-0.0129511j 0.00392977-0.00587115j -0.00641474+0.00407011j 0.000913885+0.000625905j 0.00687705+0.00533702j -0.00402433-0.000713661j 0.00178546-0.00396495j -0.00770599+0.00470228j 0.00242888-0.000670844j -0.00225076-0.0135774j -0.00184168-0.000200801j -0.00519882-0.008252j 0.0058514+0.00277403j -0.0198227-0.00979864j -0.00283877-0.00459533j 0.00279068+0.000417523j -0.00938866-5.35949e-05j 0.00261452-0.00950602j 0.00594725+0.0103448j 0.0171307+0.00220593j -0.000586794+0.00303011j -0.00592511-0.00633578j -0.0118039+0.00716227j 0.0131119+0.00503654j -0.00776727-0.00067094j -0.0151315-0.0159116j -0.0092243-0.00786593j 0.00203519-0.0104442j -0.00983366+0.00460919j 0.00992428-0.0191592j -0.0156483-0.0249481j 0.0127504-0.0189633j 0.0135137-0.0132532j -0.0101557+0.00496005j 0.00906219-0.000277145j -0.00532761-0.0072799j 0.0116249+0.0101989j -0.00984159+0.0112689j -0.00682158+0.00201474j -0.00213121-0.00575041j -0.00638708-0.00608626j -0.00706355+0.00390403j 
-0.000996222+0.00848126j 0.0228601+0.00384967j 0.0140235+0.0046212j 0.00301664-0.00328703j 0.00145259+0.0028842j 0.00322932+0.00204181j 0.000150214+0.00102389j 0.00783643-0.0057015j -0.00711566-0.010454j -0.00590754-0.00511751j 0.00342478-0.011328j -0.010408+0.00783545j 0.00235143-0.00203201j -0.00679137-0.000691214j -0.00579493-0.0018989j 0.00237163-0.000513388j -0.00135733+0.0109947j 0.000152313+0.00576346j 0.0156949+0.00453476j 0.00462646-0.0012726j -0.00253094-0.0158708j 0.000287537+0.000200861j 0.00456455+0.00451622j 0.00358349-0.00774144j -0.000975486+0.00312551j 0.00409369+0.00197802j 0.000579426-0.00694321j -0.00447662-0.0063669j 0.00532287-0.00539442j -0.000680601+0.00317388j 0.00720074-0.00629118j 0.00559404+0.000246436j 0.00453962-0.0017286j 0.00210569-0.000927365j -0.00723815+0.00494747j -0.000443041-0.000446756j 0.000767422-0.00223885j 0.00418547+0.00490442j 0.00607086-0.00393148j -0.00206083+0.00110817j 0.00521285-0.00663705j 0.000393113+0.00772379j -0.00171501-0.000327637j 0.00554773+0.00641918j 0.00640151+0.00180152j -0.00916692-0.00161034j 0.00919039-0.00192241j 0.00654014+0.00349208j -0.00758878-0.0128956j -0.0130546+0.00487629j 0.0043574-0.00279168j 0.00594737+0.00427239j 0.000145419+0.00470332j -0.00215728-0.00938758j -0.00185005+0.000572795j -0.00298357+0.00975131j -0.00305536-0.00420189j -0.00119182-0.0109332j 0.00389545-0.0021682j -0.00144676+0.00185365j -0.00194242+0.00835303j -0.00179537-0.00164411j 0.00184856-0.00490168j 0.00723127-0.00515605j -0.00431476-0.0027382j -0.0113485+0.00171337j 0.00184679+0.00152982j -0.00148558-0.00695471j 0.000498498+0.00380009j -0.00595149-0.00858047j 0.00378036+0.00649366j 0.00579125-0.0054362j 0.00271982-0.00361749j 0.00740329-0.000710735j 0.00169806-0.00265658j -0.00642999+0.00245265j 0.00222535-0.00197613j -0.0029184+0.00413577j 0.00562252+0.00246955j 0.00319178-0.00419123j 0.00248778+0.00218836j 0.00384135+0.000340721j -0.00572326+0.00624736j 0.00606751-0.00397913j -0.00276014+0.000600865j -0.00248435+0.00473571j -0.0021878+0.00665474j 0.00433522-0.000383709j -0.00212635+3.86789e-05j 0.000423678+0.00454851j 0.000743034+0.000562239j 0.00257126+0.00377345j 0.0023796+0.00301767j 0.00309585-0.000913852j 0.00961563-0.0101912j -0.00830984-0.00590257j 0.0189993+0.00543085j 0.000151193+0.00344555j 0.00375283+0.00720746j -0.000596517-0.00199358j 0.0017893-0.00224019j -0.000914884+0.00139675j 0.000180768-0.00158067j -0.0172443+0.0154569j -0.00383168-0.00328369j -0.000830405-0.00286875j 0.0066292-0.00115654j -0.00523561-4.3417e-06j 0.00402593-0.00496353j 0.0125751+0.0119746j -0.00869853-0.0057354j -0.00226434-0.0128303j 0.0149099-0.00614252j -0.0127315-0.0202814j 0.0132282+0.0107944j -0.00235326-0.00876337j -0.00573347+0.00104471j 0.0056374-0.0169003j 0.00378727+0.0119878j 0.0052509-0.00219725j 0.00792968-0.0028747j -0.0266913+0.0103062j -0.00734431-0.0261448j -0.000517476-0.00237522j -0.00552908-0.00217472j 0.00291813-0.00805706j 0.00460278-0.00573523j 0.00718111-0.00497118j -0.000222659+0.00254869j 0.0139951+0.00157595j -0.00198962-0.0100708j 0.00966692-0.00325141j 0.00407688-0.00703296j 0.00450001+0.00625875j -0.000674544-0.00054081j -0.000510765+0.00106925j 
