-0.0019046+0.0122689j 0.00302129+0.0481245j -0.0139601+0.00672873j -0.00922564+0.0245687j 0.0429189+0.0931059j -0.0273192-0.0223754j -0.00762926-0.0011872j 0.0270594+0.0118858j -0.00863437-0.00408132j -0.01947+0.0146519j -0.0272572-0.0118836j 0.0138013+0.0183201j 0.022053+0.0357729j -0.0367262+0.0223633j -0.0101926+0.00782317j 0.00356655-0.0075162j 0.0349121+0.0294721j 0.0126761+0.0265816j -0.0233071-0.0218486j -0.000640616-0.00167403j 0.0133129-0.00590191j -0.00921497+0.00963736j 0.00971327+0.0210585j -0.0168568-0.00493202j -0.0209395+0.0282525j 0.00283269+0.00245936j -0.0208974+0.0264533j -0.00184632-0.0171577j -0.00501849+0.00638055j -0.0130099+0.00418007j 0.0038519+0.0178421j 0.00588849+0.00160451j 0.00295395-0.0279214j -0.0161069+0.0189848j 0.0275309-0.0114934j -0.0144559+0.0201463j -0.0103127+0.000321429j -0.0069097-0.0079297j 0.0295475-0.0272927j 0.0235354-0.00420217j 0.00306856+0.000434312j -0.0149209+0.0144907j -0.00189244+0.0174557j 0.0187172+0.00199916j -0.00125688+0.021936j 0.0161924-0.00292991j 0.0313451-0.00195988j 0.00160882-0.0125143j 0.00272682-0.0352879j -7.7148e-05-0.0250894j -0.0182909-0.0118107j 0.00987185+0.00736259j 0.0070412-0.000889098j 0.00970033-0.0054109j -0.00961858+0.00278935j -0.0124129-0.0133583j -0.0103322-0.00888137j 0.00583764-0.0147457j 0.0209884-0.0015167j 0.0060433-0.0212458j 0.00536434+0.0205593j 0.0020097-0.00459566j 0.0120057+0.0104982j 0.00878663+0.00823403j 0.00100511-0.00207903j 0.0196267-0.0181391j 0.00948311+0.000495925j -0.0106602-0.00402265j -5.83909e-06-0.00391305j -0.00405084+0.0180806j -0.0102389-0.0120211j 0.0138667-0.0170941j 0.00582388+0.0176932j 0.0145715+0.0246379j 0.019361-0.00734352j -0.012364-0.00129648j 0.0153262-0.0102981j -0.0219435-0.0111983j 0.00450394+0.0177121j -0.00273721+0.00964303j 0.00320493+0.0201681j 0.000418532+0.0223168j -0.00302886-0.004952j -0.00356094-0.0113632j -0.00738521+0.00919885j -0.014413-0.005981j -0.0047134-0.0197739j 0.0194442+0.0308064j 0.00778293-0.00284475j 0.0183023-0.00643109j -0.0315266-0.0164965j -0.00906485-0.0218756j 0.00509837+0.0011939j -0.0228769-0.0153617j -0.00980605+0.0233175j -0.0259659-0.0066879j -0.000104043+0.0149728j 0.00823515+0.0353906j -0.00050243-0.00361737j 0.0132447-0.0037128j -0.0346445+0.00360005j -0.0127917-0.0219886j -0.0182691+0.0157737j -0.00781178+0.0210234j -0.00388061-0.00656226j 0.0110226-0.0126747j 0.00738269-0.0216949j 0.00285621+0.00752337j 0.0387457-0.000755329j -0.00604666+0.0181411j 0.0102152-0.00299758j -0.0160697+0.0016967j 0.00143359-0.0129062j -0.0196191+0.0320759j 0.00740643+0.0272512j 0.0121095+0.011135j 0.0219953+0.00895774j -0.00164402+0.00308j 0.0314079+0.0500374j -0.0461238+0.000202969j 0.000101823+0.0241241j -0.00978576-0.0492968j 0.00744393-0.0320666j 0.00944993-0.0158156j 0.0203253+0.0622697j -0.00601627+0.0134164j 0.0175603-0.00107961j -0.00779104+0.0738245j -0.0167415+0.0250091j -0.0749201-0.0316382j -0.0170555-0.0596958j -0.0379845+0.106422j -0.0714054+0.11905j -0.0199875-0.0967581j -0.0637553+0.0250313j 0.00600128+0.148613j 
-0.0165918-0.0599181j -0.00364443-0.00442986j -0.0145836-0.0411039j -0.025706-0.0250406j -0.047938-0.0309834j -0.0142918-0.0639433j 0.00549113+0.0065556j -0.00674794-0.00321181j -0.0112753-0.00955748j 0.00495417-0.0270226j -0.00315499-0.00720614j -0.0021594-0.0129918j -0.0305156+0.0391806j 0.00898401-0.0162983j -0.0218862-0.00421613j -0.0148079+0.0164151j 0.00533755+0.00269818j 0.00897072-0.00765452j -0.00695125-0.0503131j 0.00527969-0.000266459j 0.00385136+6.07978e-06j -0.000467169+0.00894516j 0.00620642-0.0139692j -0.00862268+0.0166512j 0.0195615-0.0019905j -0.00596352-0.00763607j -0.0193183+0.0309897j -0.00455228-0.0156621j 0.0092034+0.0164545j -0.018982-0.0198953j -0.00625062-0.0119042j -0.00311996-0.00214817j -0.0335033+0.0303807j 0.00356375+0.00195952j -0.0123024+0.00216936j 0.0185556-0.00911326j -0.0222034+0.00735715j 0.0120304+0.00991244j -0.00304585-0.00198784j -0.0220777-0.00325714j -0.00437958+0.00286204j -0.00551091-0.0072556j -0.0226155-0.00663323j 0.00411581-0.00034101j -0.0133344-0.00686528j 0.0165067-0.0108896j 0.0275683+0.00262751j 0.00118213-0.00558824j -0.00419168-0.0058666j -0.0192557+0.0312213j -0.00969952+0.0016107j 0.00808693+0.0170803j 4.18772e-05-0.0159606j -0.0129922+0.00634818j 0.00250747+0.00468512j 0.0016451+0.00305349j -0.00263772+0.00745548j -0.00453014+0.00717671j -0.00069307+0.00730725j -0.00542814-0.0166086j 0.00892048+0.0134174j 0.00925354-0.00118216j -0.000965568-0.0181827j -0.0178993-0.017021j -0.00472415-0.00881705j -0.00588046-0.0237831j -0.0226953-0.0157149j 0.00502846+0.0234288j -0.00614533+0.00496793j -0.0209362-0.015647j -0.00689565+0.0019015j -0.0135789-0.00988211j 0.0132546+0.0051992j 0.00497001-0.0172242j 0.0088228-0.0392862j 0.0101938-0.013633j 0.00321633-0.0105148j -0.019985-0.00417243j 0.00223691-0.0152357j -0.00212537+0.00201726j -0.00357408+0.0021824j 0.0192805+0.00597799j -0.00516582+0.00147006j -0.0111859+0.00484132j -0.00284841-0.00240345j 0.00788603+0.00704008j -0.00670175+0.0171787j 0.027701-0.0153155j -0.0110852+0.00787057j -0.0450866+0.00860717j -0.011075+0.0387254j -0.00492369-0.0222155j -0.00161205-0.0114584j -0.0139575-0.0122739j 0.0223643-0.0151037j -0.00264591+0.026318j 0.0180204+0.00610605j 0.023537-0.00324004j -0.00376884-0.00456235j 0.0172257-0.00949292j -0.0240299+0.0109578j -0.0110106+0.0186026j 0.0198614+0.0128967j 0.024444+0.00519256j -0.00639285+0.00829461j 0.0052362+0.000169071j -0.0238939-0.00802905j 0.0153051+0.00722031j -0.00513797-0.0182842j 0.0113819+0.0139371j 0.00677995+0.00716141j -0.0047133+0.0177128j -0.00863598+0.00248729j 0.0593475+0.0401186j -0.000778671-0.0170774j 0.00357972-0.0248215j -0.000113603-0.0210445j 0.00567774+0.0161428j 0.0167587-0.0212621j 0.00115775+0.0237429j 0.0152311+0.0472282j 0.00217613+0.0499944j 0.00521415-0.0341798j 0.018081+0.0349448j 0.0113718+0.0232313j -0.00360981-0.0105472j -0.0268076-0.0501115j 0.00380041+0.0194171j -0.0324693-0.0221324j 0.0435151-0.0766405j 0.0416729-0.0988938j -0.0310143-0.0681264j -0.0328762-0.0875397j 0.0394438-0.114096j -0.0100176-0.108846j -0.0799338+0.0230061j 
-0.0248594-0.0349503j 0.000481423+0.0347464j -0.0254492-0.0470724j -0.023616+0.00722151j -0.0315756+0.0454213j -0.0441031-0.0405099j -0.0188402-0.0151352j 0.00346056+0.0135198j 0.00652516-0.00608784j 0.0166805-0.0100608j -0.0108459-0.00172729j 0.0115852-0.0188942j -0.0183896+0.0408477j 0.0159838+0.00634835j -0.0246276+0.010454j -0.0208685+0.0201934j -0.000673171+0.00465104j -0.00418346+0.0189497j 0.0176915-0.0152933j 0.00449053-0.00359715j 0.00409839-0.0151203j -0.00619314-0.0103248j 0.00504474-0.00342764j -0.0312906+0.0145425j -0.00167981-0.000267934j -0.0189455-0.0190727j -0.013677+0.0156865j 9.83293e-05+0.00566151j -0.0259241+0.0215902j -0.0113561-0.0107818j 0.00862488-0.0039678j -0.00869934+0.000385922j -0.0310058-0.00509131j -0.0101887-0.0164342j 0.0078405-0.0252245j 0.00100406+0.00505311j -0.0116831+0.0137989j -0.0250038+0.000207563j 0.00561509-0.0145218j -0.00486506+0.0118019j -0.0122141+0.0106157j 0.0227755-0.0136341j 0.0176235-0.00183035j 0.0208406+0.0185495j -0.00914749-0.0075523j 0.0123173+0.00657762j 0.00590287-6.01987e-05j 0.00572985-0.0134729j -0.00519949+0.0103891j -0.0355037+0.0182173j -0.0169629-0.0190925j 0.00333562-0.0131163j 0.00604674-0.00533619j 0.00270381-0.00830696j 0.0047094-0.00948728j 0.00630112+0.00943146j -0.00818383+0.0132747j -0.00647719-0.00191992j 0.0231512+0.00437872j -0.00907441+0.0101999j 0.00074379-0.0172728j -0.00884914+0.033223j 0.00651398+0.00770254j 0.0080107-0.0371949j 1.83581e-05+0.00203161j 0.00711128-0.0214599j 0.0163557+0.00731013j 0.0135686+0.0159317j -0.00357787+0.00478609j 0.0111829-0.0348473j 0.00626364+0.00292455j -0.0122378+0.00878147j 0.00697338+0.00226754j 0.00647699-0.017728j -5.8232e-05-0.00116136j -0.000944527+0.0306265j 0.00620978-0.0175162j -0.0132133+0.0126698j 0.00255471-0.0260496j -0.0138523+0.00923613j -0.010252+0.0155996j 0.0187129+0.0339782j -0.000372493-0.00939571j 0.00143985+0.0114005j 0.00280629+0.00997051j -0.0119221-0.0171212j 0.00146726-0.0100482j 0.0225367-0.0238054j 0.00102487-0.00996616j 0.0043852+0.0177074j -0.032825+0.00352103j 0.00690464+0.00480347j 0.00290476+0.0228597j 0.00918869-0.0143679j 0.00762672+0.00406681j -0.0262938-0.0134457j 0.0236157-0.00736349j 0.0197597+0.0144621j 0.0339597-0.0237912j 0.00659615-0.0139872j -0.00557897+0.00528105j -0.0347853+0.0135631j -0.0166152+0.00345665j 0.0157286+0.00359137j 0.0164367-0.0160962j -0.000387406-0.0068385j 0.0088741-0.00441213j 0.0166364+0.00695889j 0.0369903+0.00587539j 0.0126494-0.00149227j -0.000620213+0.0101326j 0.0205358-0.0249264j -0.0126416+0.0130684j 0.0191815+0.0419967j 0.00171605-0.0170331j 0.0212116+0.0122607j 0.00273947-0.0204673j -0.00766182-0.0152673j -0.0232858-0.027437j 0.00744218+0.0360111j -0.0389351-0.027265j -0.0217167-0.0924752j -0.0214719+0.029599j -0.0215073-0.0250479j -0.0163015-0.0467202j 0.00449798-0.0333704j -0.0787757+0.0129693j 0.0504991+0.014096j -0.00178959+0.0185079j 0.00335587-0.150847j 0.00897475+0.0290449j -0.074752-0.00924709j -0.0155077+0.0212716j -0.0203886+0.102779j 0.00206155-0.0107915j -0.014822-0.00849175j 
0.000692681-0.0658686j 0.00201194-0.0280182j 0.0141763-0.0381342j -0.000937912-0.0141039j -0.0487383-0.0691035j 0.0337369-0.0618261j 0.0303716-0.00266226j -0.0205544-0.00599482j -0.0233311-0.0047971j 0.00938938+0.00899853j 0.0284102-0.0111313j -0.0220116+0.0120303j 0.0122479+0.000392448j 0.00201554+0.00250233j 0.00529796-0.0091414j -0.0131873-0.0275315j -0.0174776+0.0242265j 0.0241615-0.00255163j -0.0069562-0.0184561j -0.0111755+0.0195677j -0.0151582+0.0162981j 0.0166463+0.0106671j -0.0107153-0.0273986j 0.0255355+0.0182051j 0.0266466-0.0127482j -0.0148851+0.0261135j -0.000284232-0.000480698j -0.0110542-0.0126562j 0.00324302+0.00785653j -0.00898953-0.0107045j -0.00404462+0.00236592j -0.0208884+0.016061j -0.0368758+0.0345616j 0.0294216+0.0154952j -0.0459147+0.0153388j 0.0259204+0.00393118j 0.00702389+0.0256829j 0.0344028+0.0147021j -0.0424789+0.00273301j -0.0190803-0.000889172j 0.00356542+0.012829j 0.00418157+0.00422185j -0.00339276+0.006892j 0.00435102-0.011781j -0.00266619+0.0155195j 0.00298821+0.0100924j -0.00593543+0.00299297j -0.0214011-0.0107735j -0.0103107-0.00114785j 0.0106835+0.0300099j 0.0223454+0.00967272j 0.000282676+0.00995528j 0.0221198+0.00807668j 0.00325427+0.012216j 0.00783147-0.00336096j 0.00179526-0.00892881j 0.00720146+9.5341e-05j -0.00767819+0.0100959j 0.00380789-0.00550829j -0.0123583-0.00799573j -0.024972+0.00687656j -0.0095731+0.010161j -0.00917848-0.00308499j -0.00998324+0.00509908j -0.0149618-0.00964047j -0.0228965+0.0077398j -0.0146879-0.00828806j 0.0203454-0.0196394j -0.0170586+0.00188124j -0.00448919-0.022667j 0.00442916-0.0113267j -0.00475146-0.015193j 0.00926481-0.00649556j 0.0075771-0.0248254j -0.0202772+0.00121693j 0.0188605+0.0118581j -0.016484-0.00527804j -0.00461677-0.00249849j -0.0123498-0.0147945j -0.00169508-0.00291404j -0.000439688+0.00942602j 0.035483-0.0316507j 0.0029003-0.0262441j 0.0163542+0.00973437j 0.0059095-0.000516678j 0.0116284+0.00206614j -0.0115596+0.0272642j 0.00300859-0.00811465j -0.00144694-0.0205484j -0.0269439-0.00908107j 0.0152254+0.00185542j -0.00143987+0.0160021j -0.00587715+0.0207168j 0.00802873-0.0106616j 0.00652515-0.0239069j 0.0192534+0.0117981j -0.00453728-0.0200875j -0.00685453-0.0337827j -0.0200344-0.00794319j 0.00132611-0.0056196j 0.00223028+0.00734138j 0.00845512+0.00432995j 0.00714081-0.008715j 0.0219971+0.00406776j -0.0174718-0.00804583j 0.0221396-0.012858j -0.00937552-0.00331658j -6.02623e-05-0.00824881j -0.0334495-0.028811j -0.0100832-0.0267373j -0.0181583-0.0127803j 0.0163166+0.00389995j -0.0161226-0.0188805j 0.0463535-0.053053j -0.0158137-0.0326746j -0.00958597+0.00317134j -0.0299238+0.00381258j 0.00106414+0.000563304j -0.0437802-0.0209701j -0.00491384-0.0551192j 0.00163677+0.0270797j 0.05614-0.00504984j -0.0386222+0.0187956j -0.000408827+0.00147785j 0.0442326+0.0500041j -0.0150854-0.0260603j 0.0230264-0.103495j 0.0155126+0.0583616j 0.0410094-0.0684757j 0.0699309-0.0044412j 0.0361487+0.0525199j 0.0139137+0.00202267j 0.0320894+0.00216119j 0.0210966+0.000204821j -0.00861819+0.00176484j 0.00309624-0.02715j 
0.0039649-0.0409845j -0.0187017-0.00920941j -0.028957-0.0732689j -0.0151017-0.0098896j -0.0220193-0.0592273j -0.00799593-0.0210825j -0.0113741-0.0177979j 0.00284784-0.023076j 0.0133568+0.0252798j 0.00273649-0.0225184j -0.00331132+0.0194852j 0.0236404-0.0442704j -0.026631+0.0274335j 0.0126223+0.0264085j -0.00661928+0.0162793j 0.027642+0.0587596j -0.0104365-0.0576042j -0.00505716-0.00856497j -0.00539278-0.014631j -0.0236306-0.0180136j -0.0204338-0.0348123j -0.00544974+0.000815103j 0.0144425-0.0113688j -0.0041779+0.00777982j 0.0280232+0.0122534j -0.00314929-0.0352607j -0.0280801+0.0361622j 0.00530342+8.85641e-05j -0.00417233+0.0155057j -0.0232473+0.00482567j -0.0166056-0.00255118j 0.00656883+0.00558959j -0.0376804+0.0104572j -0.0125776-0.0208345j -0.00807079-0.0109586j -0.0183768-0.0104509j -0.00664972+0.000102001j -0.0169081-0.0280516j 0.0136808-0.0163418j 0.010003+0.000576719j 0.0151932-0.00942151j -0.0109995-0.00396887j 0.0143943+0.00890391j 0.0119228+0.0102831j 0.00211319-0.0320245j -0.0248552-0.00908954j 0.0089798-0.00681243j 0.00109545+0.014926j 0.0156254+0.0256752j 0.00908054+0.00161331j -0.00137397-0.025473j -0.0134204-0.0158172j -0.0336077-0.0074472j -0.0323269-0.000153443j 0.000983609+0.00712692j -0.00651834+0.00716059j 0.0153205+0.000817934j 0.0055013+0.00626049j -0.00356235-0.01353j -0.00290736+0.00232038j -0.00395165+0.00491306j 0.015868+0.0383609j 0.00718086-0.0118996j 0.00156856-0.0244688j -0.0190143+0.0104822j 0.00536622-0.0189556j 0.0135617+0.0181523j 0.0093326+0.00754541j 0.0125983+0.000861862j -0.00664776+0.00924265j -0.00532424+0.00988698j -0.0137599-0.0146015j -0.00235647+0.00947304j 0.00548345-0.0182989j 0.00343875+0.00373115j 0.0148447-0.0140689j -0.00261387-0.0142031j -0.0116435+0.00548959j -0.0246437+0.0145772j -0.0184449-0.00098085j -0.00779511+0.000740835j 0.0177851+0.0196086j -0.0104728-0.018743j 0.0196075-0.00735433j -0.00417141+0.0171619j -0.0103266-0.0236339j 0.00610352+0.00625132j 0.000312555+0.0116846j -0.0203024+0.00708718j 0.00365265+0.0145508j 0.00227725-0.00135296j 0.0298811-0.00435436j 0.00109422-0.00535466j 0.0142067-0.017418j 0.0237111+0.00184489j -0.0224799+0.00496622j -0.0142544+0.017804j -0.00337229+0.012413j 0.0140988-0.024455j -0.000632979-0.0278202j 0.0069558+0.0138122j 0.0224372-0.0174554j 0.00721889+0.0138929j -0.0153381+0.00326869j 0.0129454-0.0140034j 0.00831182-0.0079859j 0.0573184-0.0162764j 0.00702995+0.0222899j 0.0392985+0.00557874j -0.0212069+0.0163943j 0.00718879+0.0335671j -0.034526-0.0221459j 0.0225572+0.0101741j -0.0258378+0.0551737j -0.00442278-0.0172376j 0.0395868-0.0144725j 0.0197439-0.000167241j 0.00772464+0.00807419j 0.0292773+0.0500259j -0.0217064-0.0616946j -0.0123433-0.0690567j -0.032353+0.0880738j 0.0567311+0.0083388j 0.0204018-0.0228626j 0.0287126-0.105418j -0.0208281-0.075704j -0.0209586-0.00405373j -0.101096+0.0202086j -0.0386935+0.0181906j 0.0287276-0.062238j -0.0461845-0.0515193j 0.0121511-0.0508621j 0.0123831+0.0765989j -0.0829947-0.0308001j 0.010844+0.0266959j 0.0483085+0.0144229j 
0.0223004-0.00784315j 0.00710197-0.0108867j 0.0106086+0.0117363j -0.00263445+0.0236253j -0.0321919-0.00328364j 0.0217455-0.0167989j 0.00598689-0.010844j 0.0239327+0.047081j -0.0307735+0.00498548j 0.0257576-0.0236986j 0.0141268-0.0119092j 0.00834238+0.045076j 0.0260556+0.00610788j 0.00225184+0.00323014j 0.0010046-0.0434336j -0.0248672+0.012431j 0.0251086+0.0460647j 0.00156707-0.00194541j -0.00851145-0.00285529j 0.0117051-0.0358602j 0.00439133-0.0340572j -0.00149956-0.0249599j 0.0170633-0.0157515j -0.0136584+0.0126527j 0.00618383-0.0113818j -0.0297262+0.0354705j -0.0313255-0.00201198j -0.0194515-0.0158842j -0.00205004+0.0332188j -0.0421367+0.00329106j 0.0122704+0.00430404j 0.0135604-0.00685261j -0.0479477-0.0138279j 0.0182513-0.00350806j -0.027038-0.00834941j 0.00769764-0.0152865j 0.00911519+0.0304182j 0.00873408+0.00188352j 0.00269617+7.62968e-05j -0.0326021-0.0199158j 0.013935-0.0159955j -0.0338654+0.0301246j -0.0113554+0.0175289j 0.0125247-0.00857792j -0.0101691+0.0180974j 0.0214233-0.00285041j 0.0178159-0.041431j 0.0390873+0.0187397j 0.00245272-0.0140556j -0.0208336-0.00477806j -0.0203468+0.0212247j 0.00564768+0.00790144j 0.00497637+0.004968j 0.000166615-0.00304038j 0.00446039-0.0102374j 0.00193543+0.00217825j 0.000761724-0.00669442j 0.000152959+0.00304949j -0.0292315+0.0109161j -0.0174527-0.000582173j -0.00710388-0.0203095j 0.0350055-0.000248034j -0.00156484+0.0110027j -0.0169148+0.013315j 0.00154401-0.00741661j -0.00772876+0.000323797j -0.033022-0.00658623j 0.00104331-0.00882445j 0.00649635+0.00661393j -0.0267736-0.0186998j 0.00382824-0.004324j 0.000381207-0.024748j 0.0202136+0.00341421j -0.0178305-0.0118692j 0.0195985+0.00641383j 0.0249767-0.033123j -0.0213437-0.010452j -0.0161219-0.0263202j 0.01334-0.0137579j 0.0154482-0.0140853j 0.00520872-0.0114988j 0.0323978-0.00472105j -0.00749983-0.00845274j -0.0119525-0.00447521j 0.00899317+0.0266393j 0.0102054-0.00104484j 0.00585297-0.0256348j 0.0105282+0.00711049j -0.0110858+0.0118318j -0.0375295-0.0193347j -0.0257457+0.0563365j 0.0122137-0.00577888j 0.00481327-0.0216683j -0.0117845-0.0166882j -0.00584454+0.00833491j 0.00661219+0.0844644j 0.00944948-0.00793728j 0.00235003-0.0258154j -0.0226772-0.0132975j 0.00738593+0.0200456j -0.0301968-0.0109203j -0.00904472+0.0190255j 0.00380604+0.0143268j 0.0259405+0.0352184j -0.0104865+0.0416092j -0.0118989-0.0401539j -0.0115899+0.0117715j 0.0429338+0.0181221j 0.0275983-0.0215008j 0.0225772+0.000303978j 0.0396545-0.0187923j -0.0522733+0.027477j -0.0295863-0.039647j 0.0516549+0.0207724j -0.0128418-0.0202362j -0.00249889-0.0462782j 0.0213035-0.0359564j -0.00377573+0.0309398j 0.0282487+0.0239603j -0.0682602+0.0392338j 0.0388585-0.0947853j -0.0519713-0.00782635j 0.0246769-0.0209408j -0.00534271-0.00579935j 0.00386085+0.0703316j 0.0756907-0.0109721j -0.016512-0.0890896j 0.0121453-0.0636582j -0.0255395+0.0401992j 0.0603656-0.0074286j 0.010967-0.0252457j -0.0290442-0.0832294j -0.0576201-0.0334265j -0.0070388-0.113081j -0.0129815-0.0190561j 0.0206258+0.0309499j 
-0.0276699-0.0543776j 0.0234507+0.0292838j -0.00350404-0.0390186j -0.000915537+0.000938977j -0.0541207+0.0222598j -0.0258138-0.0459702j 0.00366512-0.0110915j -0.031419+0.00722687j 0.0039797-0.0169389j 0.0182252+0.0321688j 0.0166846-0.00686026j -0.0174489-0.0115288j -0.00959474-0.013606j 0.0451922+0.0235365j -0.0393147+0.0173524j -0.0243975-0.0584139j -0.00433706+0.0124299j 0.0199944+0.020403j 0.0315225+0.0263744j -0.000159052+0.0358249j -0.00128033+0.023822j -0.00339524+0.0129724j -0.0156259-0.0358386j -0.0185713+0.0308821j -0.00107292-0.0308933j -0.0127601-0.0160011j 0.011969-4.21461e-05j 0.0166534+0.00153096j -0.00505841-0.0179751j -0.0129126-0.000923228j 0.00702375-0.00597068j -0.059289+0.00625274j -0.0183421-0.00104165j 0.000750434+0.00166596j -0.000128847-0.0176046j 0.0338582+0.0180832j 0.000416895+0.042585j 0.00409964+0.0222769j -0.0316673+0.00161419j -0.0274376+0.0322561j -0.0276524+0.0399803j 0.0370503-0.0154542j -0.0149992+0.00715363j 0.00978035+0.00138098j -0.0076658+0.0120514j 0.00456071+0.0057132j -0.0346951+0.0131034j -0.0330117-0.0259322j -0.0298255+0.023117j -0.0228803+0.0489951j 0.0258621-0.00743887j 0.0110925-0.0173935j 0.0386805-0.0027246j 0.0236192+0.00809827j 0.00240703-0.00737889j 0.0136515-0.00310393j -0.0049038+0.0219955j -0.0170595+0.00701902j 0.0265148+0.0138959j 0.00209678-0.00472021j -0.0229693-0.00313025j -0.0327497+0.0223014j -0.0130637-0.0124795j 0.00321314-0.0128229j 0.00886513-0.0187704j 0.00341956-0.0224961j 0.00416108-0.00356685j 0.0340281+0.0252139j -0.0123539+0.00429602j 0.00118666+0.000259247j 0.0104648+0.0119425j -0.011444+0.0204333j -0.0197287-0.0221193j -0.0055823-0.00694405j -0.0235624-0.02071j 0.0225079+0.03153j 0.00506053-0.00332534j 0.0338823+0.0174583j 0.000402424-0.0297154j -0.00300047+0.0116249j -0.0165554+0.0218539j 0.0337713-0.00373418j 0.0197081+0.00500314j 0.00751236+0.0366472j -0.0100511+0.0149379j 0.0196548-0.00791963j 0.00742858+0.0112273j -0.0071135-0.0421175j 0.00775713-0.00766245j -0.00348562+0.0191238j -0.00929335+0.0125972j 0.0112714+0.0227156j -0.00416181+0.0353703j 0.00370351+0.033162j -0.00474014-0.00552873j 0.0043608-0.0238296j 0.0183252+0.0296513j 0.00349297-0.00235511j 0.0112963+0.0111716j -0.00716171-0.0124207j 0.010283+0.00643852j -0.0140183-0.00842185j -0.00507325-0.0478098j -0.00664794-0.0254974j 2.76581e-06-0.0504088j -0.0194302-0.00208875j -0.00631762-0.0176382j -0.0128472-0.0233293j -0.0262538-0.0432994j 0.00411366-0.0277334j -0.00599924-0.0108632j 0.00408965-0.036046j -0.00432619-0.00453451j 0.0103017-0.0292237j -0.0117376+0.0152089j -0.0028371+0.0225175j 0.0178271+0.0222083j 0.00491033-0.0721776j -0.0349355+0.0217189j -0.0103057+0.0235096j -0.0203789-0.0286364j 0.00731151-0.0775827j -0.00575051+0.0484021j -0.0171534-0.00119334j -0.00560421-0.00620496j 0.0105318+0.0258755j -0.0458897+0.000234603j 0.0407493+0.0587694j -0.0294841-0.0239952j 0.0311534+0.0106577j 0.01277+0.0634097j 0.0128475-0.000414125j 0.0137191-0.0260032j 0.00641617+0.0612972j -0.00229653+0.015535j -0.00415452-0.061686j 
