0.00342683+0.000157462j -0.00120379+0.0041656j 0.0416087+0.0458329j 0.0317728-0.0352522j 0.00480985+0.00374248j -0.00962243+0.0922314j 0.105931-0.0144232j -0.0248849-0.0404129j -0.00314692+0.00844297j -0.0268638+0.00339245j 0.0113622-0.0091602j 0.00874465-0.0103197j 0.0104016-0.00234067j 0.0012195-0.00474018j -0.00734375-0.0208225j -0.0689965-0.0110654j -0.00216616+0.0731489j -0.0357064-0.0956521j -0.0146335+0.0123629j 0.0931225-0.0280521j 0.017137-0.0585044j 0.00571004-0.00773837j 0.00459498-0.0273531j 0.0292183+0.0130193j 0.0131825-0.00582442j -0.00551299-0.00637523j 0.00950599+0.0219956j -0.00767036-0.0114512j -0.00380311+0.00171405j -0.00339233-0.0187235j 0.00156498+0.00250993j -0.0127136-0.00793875j 0.00597074+0.00338378j 0.0363637-0.0100081j -0.00414257-0.0159813j -0.00568306-0.0345318j -0.00705746+0.071026j -0.0888936+0.0109139j 0.0340634-0.0680038j -0.104466-0.0439085j -0.0544285-0.0506823j -0.0561944+0.100476j 0.0335364+0.102876j 0.114456+0.0174591j -0.0149653+0.0356455j 0.0227309+0.0305291j -0.0246092-0.0063079j -0.029524+0.0030211j -0.0484643+0.00983855j -0.00991649-0.0690922j 0.0441707-0.0423671j 0.005863+0.0182021j -0.0203147+0.0773724j 0.00499472-0.0134181j 0.0147207-0.0144039j 0.0174013+0.0240598j -0.0156578+0.0208462j 0.0140154-0.0119989j 0.0217268+0.0171366j 0.0196154-0.0222245j -0.000314283-0.00998337j -0.00628797-0.0224831j 0.00756946-0.00028589j 0.00665797-0.0210409j -0.00118159-0.0148057j -0.00453059-0.00429362j 0.00364949+0.0108509j 0.0163093+0.00218219j 0.00280802-0.00569769j -0.00862701+0.0168614j -0.00410406-0.0056391j 0.0241173-0.0166975j 0.00346554-0.0060059j -0.0149952-0.00771243j 0.0307444-0.0232303j 0.0374256-0.00488655j -0.0252403+0.0237595j -0.00199299+0.0154196j 0.0205968+0.00624999j -0.0223752+0.0113279j 0.0351386+0.0101672j 0.0118781+0.00524376j -0.0239824+0.0156961j 0.0187603-0.00591855j 0.00805223-0.0085305j -0.00965142+0.00302237j -0.0529802-0.0336365j -0.0169446-0.0229582j -0.0293235+0.0211214j -0.026573-0.0549859j 0.0472398-0.0251036j -0.0368267-0.0271024j -0.0121773-0.060546j 0.0332936-0.0147225j -0.0128494+0.0697793j 0.0884483+0.0253598j -0.054942+0.059598j 0.0485109+0.0412635j 0.0939907+0.101053j -0.0851878+0.00201014j 0.0243442-0.137039j -0.0171969-0.0964131j -0.0855906+0.0498069j 0.0251442-0.0149882j 0.0321829+0.0546972j -0.0255672+0.0478804j -0.00717763+0.0672112j 0.0564265-0.0603718j -0.0150246-0.0311843j 0.0186985-0.0278664j -0.00645652+0.0356071j -0.0447496+0.026413j -0.00116233+0.0259688j -0.0536833-0.00472981j -0.0408898+0.0318866j -0.0125271+0.0302531j -0.0531753+0.0815964j 0.0189763+0.00867314j -0.0233038+0.00604278j 0.0647468-0.0372151j -0.00989411-0.00189059j 0.0256891-0.0104731j -0.0458495+0.0324667j 0.0141608-0.00100374j 0.0105094+0.0508267j 0.0634887+0.0107266j 0.0701827+0.0955451j -0.00586973+0.0447786j -0.0722569+0.0296838j -0.113092+0.0794338j 0.0224947-0.00374028j 0.0636628-0.0690077j 0.044591-0.0260243j 0.0117452-0.00926517j 0.0105016-0.0288809j 0.0102308+0.00101235j 0.000394398+0.00755168j 0.0207742-0.0210239j 0.000107094+0.00161809j 0.0194684-0.0285809j 0.0428365-0.00411068j -0.0105365+0.00751343j -0.0240829-0.0483754j -0.00889908+0.0225326j -0.00802525-0.00554508j -0.0414458+0.0234891j -0.0300518-0.0225601j 0.0294292+0.00617509j 0.0325716+0.028338j 0.00212018+0.013728j 0.00836021+0.00502547j 0.0276237+0.00221143j -0.0276516-0.0176163j 0.0285023+0.0154989j -0.0174929+0.00879573j -0.0570421-0.0404579j -0.0472959+0.0257838j 0.0729575+0.0173612j -0.00237807-0.0478271j -0.0927998-0.0387075j 0.000329013+0.0220636j 0.0380322+0.0139011j 0.0073409+0.00547625j -0.0938953-0.00178974j -0.0379935+0.0146532j -0.0690805+0.00499449j -0.012686+0.023189j 0.021957+0.0517305j -0.00967193+0.0728571j -0.0240862-0.0367231j 0.0341255+0.0596973j 0.130048+0.0365431j 0.0136675-0.00380898j 0.0142534-0.024596j -0.114966+0.0288999j -0.0589878-0.0417158j -0.011388+0.022547j -0.0205092+0.00590932j -0.00263251+0.0262252j -0.0615628-0.0933614j 0.0363288+0.0612655j 0.0790379+0.0504927j 0.0221653+0.00306379j 0.032839-0.0244357j 0.0461423-0.126367j 0.0118803+0.149408j 0.0046956-0.0176392j -0.0426559+0.118876j -0.13894+0.0259421j -0.0369976-0.0654341j 0.142671+0.178316j -0.175316+0.11498j 0.0580414+0.0248143j 0.0258928+0.0494265j -0.121183+0.237091j -0.224683-0.118632j 
0.000880122-0.0101728j -0.00506586-0.002214j 0.0307994-0.049233j -0.0323787-0.0203101j 0.00360199+0.0111438j 0.0791401-0.0373631j -0.0628296-0.0866771j -0.0198669+0.0393085j -0.00707466+0.00595202j 0.0131039+0.00113363j -0.00977517-0.000252398j -0.00597943+0.00172282j -0.00551529-0.0028728j 0.00532635+0.00512873j 0.00442648+0.00329872j 0.0191324+0.0483363j 0.0486504-0.0337954j -0.0454042+0.0342979j -0.0298098-0.00917083j -0.0325807-0.0296687j -0.0197206-0.0344054j 0.00837225+0.00193742j -0.0129258+0.00254424j 0.0256796-0.00410778j 0.0145014-0.0323882j -0.0189347+0.0154081j 0.00474018-0.0196432j 0.00688489-0.00505329j 0.000295466-0.00298162j -0.0109054+0.0119843j -0.0182659+0.0156843j -0.00207885+0.00626197j 0.00527411-0.000255773j -0.0227113+0.00358969j -0.0112632-0.0150425j 0.0193334+0.0306806j -0.00675102-0.0209495j 0.0407479-0.0154831j -0.00421156+0.0214473j 0.00589155-0.0157568j 0.0317956+0.0301937j -0.0130375+0.0389257j -0.0124299-0.0166065j 0.0851361+0.0201538j -0.0214235+0.0804789j -0.0221697+0.0520266j -0.0294776-0.0222164j 0.012835+0.00162136j -0.0297705-0.018609j 0.0121194-0.0247171j 0.0393377+0.00556274j -0.00578502+0.0209652j 0.0429368+0.0203275j 0.0225031+0.0242866j 0.00472485-0.00268815j -0.0610367+0.060233j -0.0302042-0.0572061j 0.045461+0.0685576j -0.00315746+0.0122351j -0.00045116-0.00633129j -0.00159626-0.000153773j 0.0260053-0.0194284j 0.00942421-0.00245311j 0.00626455-0.0111699j 0.0196339-0.0126577j -0.00877818+0.00870957j -0.0286867+0.0108387j 0.0238634-0.00468529j -0.0181097+0.000943085j -0.0193254+0.022024j 0.00858585-0.00493599j -0.0110409+0.00776055j -0.0110026+0.000907942j 0.034552-0.0327789j -0.00200526-0.00637013j 0.00493128-0.0052921j 0.00238052+0.00395663j -0.018913+0.0133664j -0.00701209+0.02373j 0.00527728+7.68602e-05j 0.0383643+0.0029501j 0.00715391+0.0218846j -0.0385615-0.0127456j -0.000397296-0.00141198j -0.0272841-0.0020712j -0.0215983+0.0272978j 0.00235262+0.0321512j -0.0432978-0.046561j -0.0338033+0.0424957j -0.031053-0.0160422j -0.0204054-0.00875531j 0.0228416-0.02173j 0.0474004+0.0410454j -0.00295508+0.0181113j -0.0348426-0.0119196j -0.00494782-0.00433243j 0.0058954-0.0664662j 0.000731418+0.0242437j 0.0323752-0.00702554j -0.0492196+0.0420351j -0.008647-0.0825644j -0.0132098-0.0538436j -0.0800623-0.0336038j -0.0324477+0.0204756j 0.12632+0.0486542j 0.0238995+0.00625861j 0.0165755+0.0920895j -0.0266269+0.0849939j 0.0879607-0.0525549j 0.0389963+0.0111136j 0.0748264+0.196128j -0.0661565+0.120226j -0.171584+0.136908j 0.0690966+0.0840156j -0.0113802-0.0379122j -0.0425307-0.0765284j -0.0669983-0.0414856j -0.0240646+0.0577411j 0.0427362-0.0155802j -0.00184676+0.0426868j 0.00197868-0.0166597j -0.000545708-0.0197587j 0.0151755-0.034231j 0.0254473-0.0248102j -0.0258502-0.0203993j 0.0216609-0.0328756j -0.0156267-0.0516522j -0.0946334+0.0119978j 0.0678982-0.0390495j 0.0291207-0.0666687j -0.0466837+0.0427598j 0.0383199+0.0283414j -0.0529316+0.0566419j -0.0040569+0.0107333j 0.01182+0.020938j -0.0295153+0.0180639j 0.00331438-0.00531163j 0.076185-0.0142495j 0.0444224-0.0159889j 0.108247-0.0246978j 0.0499534-0.000820065j -0.0311559-0.000961787j 0.07674+0.000760115j -0.0219628-0.015012j 0.0169383+0.007083j -0.0097884-0.0163764j -0.0263846+0.0293831j -0.0223201-0.000337945j -0.104851+0.00700661j 0.0224032-0.00488416j -0.00836992-0.0118986j -0.00569864-0.00351823j -0.0204264-0.00788649j -0.00466976+0.00952326j 0.0719859+0.0233403j 0.06287-0.00589168j -0.00146088+0.0226457j -0.0146194+0.00299498j 0.0437458+0.00387476j 0.0753033-0.0400561j -0.0928191-0.00842638j 0.0126584+0.016449j 0.00671967+0.0263865j -0.0412908-0.00589398j -0.00335616-0.0207506j -0.0403805-0.0591626j -0.0327277-0.0597085j -0.106984-0.0546852j -0.0582805-0.0071571j -0.0179653-0.0158853j 0.0442053-0.0294432j 0.0325586+0.113951j 0.0912535+0.0824696j 0.0449971+0.0579877j 0.0477727-0.0921499j -0.0128534+0.0699702j -0.0292742+0.0156248j -0.0434552-0.0203384j 0.0462267+0.124739j 0.0251577-0.0130011j -0.148676+0.116375j -0.0580803+0.0296219j 0.106436+0.119939j -0.0700238+0.0960672j 0.110173-0.0759144j -0.0284418+0.0186905j -0.0743991-0.0214216j -0.0941474-0.192164j 0.0867936-0.0190245j -0.0406066+0.0383085j 0.123664+0.0862219j -0.0897112+0.100725j -0.170747+0.0619137j -0.0432406-0.186467j 0.180859+0.0496504j -0.0509978+0.168385j 
-0.0154246-0.0136493j -0.0112661+0.018917j 0.0294955-0.039965j -0.0298204-0.0263902j 0.0132735-0.00172851j 0.0557032-0.044169j -0.0584606-0.0601876j -0.00257357+0.017244j -0.0235002-0.00627844j 0.00940224-0.0173761j -0.00460135-0.00687692j 0.00239982-0.00809329j -0.00227014-0.00560642j 0.00819906-0.00115391j -0.0105774+0.00623503j 0.0572989+0.0385871j 0.0378953-0.0655707j 0.00596377+0.0551909j -0.0358408-0.0468902j -0.0741445+0.0391655j 0.0367753+0.00707426j 0.0153427+0.0280458j 0.0217253+0.0407903j -0.0230889+0.0330225j 0.0275576-0.00883226j -0.0143906-0.00740749j -0.0203887-0.00501551j 0.0158877-0.0231552j -0.00791042-0.00492154j 0.00934919-0.00240465j -0.0290318+0.027526j -0.00242297+0.00249395j 0.00583357+0.000116183j 0.00394227+0.0156751j -0.0140655-0.0217891j 0.0162433+0.0216597j 0.00227546-0.057563j 0.0831518-0.0164762j -0.0225667+0.0456097j 0.0505379+0.000662272j 0.0586012+0.0490753j -0.00419804-0.0216026j -0.027273-0.0737974j -0.0168264+0.0216872j -0.0140071+0.0104571j -0.0146912+0.0226125j -0.0055003-0.0253773j 0.0231809+0.000897245j -0.00652485-0.000739895j 0.00697077+0.0143992j -0.0230187+0.0276743j -0.0114392+0.00353189j 0.00723232-0.0347668j -0.000704769+0.012596j -0.000913842+0.0189833j 0.0173909-0.0133633j -0.00147999+0.00592555j -0.0147561-0.0174935j -0.0083977-0.0121802j -0.0122857+0.00988457j -0.00331706-0.000372943j 0.0176443-0.00649902j 0.00268565+0.000438733j 0.000386036+0.00426628j 0.00870842-0.00489777j -0.00107213-0.00179325j 0.00760963+0.000193351j -0.0170844+0.00304409j -0.000827622+0.000462871j 0.0103001-0.00888932j -0.00360455-0.00571135j -0.0253778+0.0153763j -0.00157137+0.00378682j -0.0040049+0.000391881j -0.0115031+0.0117724j -0.00783644+0.00451835j 0.0166234-0.0120244j 0.0093743-0.00654559j 0.00068343+0.00560394j -0.00120094-0.016699j -0.0168358-0.00414781j -0.0127595-0.0199476j 0.0116233+0.000304893j -0.00582596-0.00949343j -0.000988047-0.0154198j 0.0226423-0.0146398j 0.0142264+0.0122299j 0.0311656+0.0219976j 0.0155551-0.0353625j 0.0156902+0.0244393j -0.0435512+0.00231546j 0.0331838+0.00218981j 0.035289+0.0668637j -0.00727991+0.017489j -0.0173959-0.0218143j -0.00915262-0.0223984j 0.030434-0.08112j -0.00966392+0.0078896j 0.0129684-0.00845424j -0.0205482+0.00165215j 0.0117356-0.0512487j -0.00484053-0.00159849j -0.0212403-0.0482989j -0.0412464+0.0256754j -0.0246063+0.0118874j 0.034405-0.0292605j -0.0055429+0.0103873j -0.0870155+0.0399153j 0.033889+0.0845361j -0.0342253-0.0022341j -0.00453129+0.0236283j -0.0369299+0.0194436j -0.0154284+0.0405325j 0.00291433-0.0254338j -0.0117997-0.00729065j -0.0255893+0.0143354j 0.0216287+0.00613543j 0.0366698+0.0113528j 0.00017227-0.0256153j 0.00366631-0.0315595j -0.0139181+0.00983301j -0.00215064+0.0297768j 0.0459608+0.0688025j 0.0262751+0.0416142j -0.00296473+0.0957685j 0.0310464+0.109522j 0.16033+0.220761j 0.0864031+0.0271073j -0.0759899+0.065665j -0.124078+0.0719198j 0.123708-0.0313852j 0.197485-0.199825j 0.158569-0.113429j 0.00743541+0.00583412j 0.049233-0.0306162j -0.00398563-0.0137349j 0.000489489-0.000237968j -0.00125393-0.00708812j 0.00895418-0.0150786j -0.016236-0.0119425j 0.00961008-0.0411619j -0.0305208+0.0150548j 0.0318172-0.00419177j -0.0155429-0.00577211j 0.0255487+0.00690574j 0.0483547-0.0125603j -0.0593613-0.0713041j -0.0130996+0.0222548j 0.0783126+0.0249671j 0.0309139+0.0473405j -0.0418377-0.0189912j 0.175257+0.0720134j -0.0220924-0.0468915j 0.0749416+0.0127674j -0.0589854+0.0219816j -0.0273527-0.0573922j 0.0116146+0.0808445j 0.0335326-0.024255j -0.114336-0.0398821j -0.0224659-0.0675566j 0.00705885+0.0341921j 0.00198952+0.00155473j 0.0464575+0.0441212j -0.0566231-0.0564045j 0.0775867+0.104987j 0.0476783+0.0295096j -0.0735708+0.139939j 0.107198+0.107784j -0.10305+0.139986j -0.0188967+0.0188377j 0.0491915+0.117978j 0.0876006+0.0371747j 0.0147712-0.00937837j 0.145027-0.00139991j -0.113574+0.0175738j 0.0336796-0.0645522j -0.0502016+0.108563j 0.0825624+0.0750934j -0.101459+0.0674216j 0.0330308+0.0277953j 0.0608246-0.0938866j 0.00781639-0.042515j -0.111573-0.0825335j 0.0203823-0.11741j 0.00672332-0.0613481j 0.0779507+0.0316986j -0.0693057-0.113611j -0.0438276+0.0256887j -0.103756-0.0711273j -0.0718825+0.129616j -0.137246+0.0496504j 0.010193-0.106113j -0.146085-0.122833j 0.0899341-0.120788j 0.086919-0.0557078j 0.0537189+0.0805715j 
-0.0157375-0.00982333j -0.00861774+0.0152107j 0.0122716-0.0225851j -0.0223518-0.0148254j 0.0111544-0.00820832j 0.0158224-0.0127012j -0.0207027-0.0163095j -0.0229446+0.00523843j 0.0173484+0.0049539j -0.00184258+0.029444j -0.00488066-0.00756891j -0.00599272-0.0041188j -0.00133478-0.00717102j -0.00780971+0.00434837j -0.0139614+0.00477712j 0.0343347-0.000949777j -0.0037435-0.0371777j -0.0164821+0.0308132j 0.006569+0.0374539j -0.00875698-0.0310077j -0.0649275+0.00540328j -0.0196818-0.0166338j -0.0383783-9.5098e-05j -0.0114119-0.0561612j -0.0330748+0.010823j 0.0188908+0.0158022j 0.0103089-0.0330896j -0.00273313+0.0271683j 0.00510148-0.00148447j -0.00553036+0.0232967j 0.0125015-0.0234922j 0.0125753+0.000903172j -0.00325178-0.012247j -0.0380773+0.00735124j 0.0150022+0.0186532j 0.0027149+0.00730796j -0.00338806-0.0197451j 0.0313078-0.00940045j 0.00722087-0.00166254j -0.017799-0.0114606j 0.022809+0.0235413j 0.00290755+0.0289889j 0.00342167-0.00233929j 0.0164676-0.0340317j 0.0531794-0.0402785j 0.0148051+0.016279j 0.0745362+0.0417321j -0.037955-0.0692712j 0.0732041-0.0725394j 0.0367676+0.0419559j 0.0318998-0.00499397j -0.00809681+0.0114624j -0.00506805+0.000361185j -0.0104036-0.00445428j -0.0293514-0.0456607j 0.024145-0.00477715j -0.00354086+0.0146615j -0.00575323-0.0228647j 0.000208281+0.0244207j -0.0167008+0.0284276j -0.0089974+0.0116944j -0.00524113+0.0111236j 0.011509-0.0248286j 0.00197234+0.0132109j 0.0129581-0.0114132j 0.00310099+0.0223946j 0.00295278+0.00239084j -0.00921238-0.00814956j 0.000749887-0.00627544j 0.0069975-0.00201177j 0.0126507-0.00578894j 0.0258472-0.00920056j -0.00233376+0.00515151j 0.0017556-0.00416564j 0.00891413+0.00831383j -0.0364194+0.00352404j 0.00676336+0.00347671j -0.00553243-0.00326641j 0.030839+0.00963249j 0.00377424+0.00809483j 0.017624+0.0131845j -0.00378963-0.0118664j -0.00797927+0.00873888j -0.0203296+0.0280034j 0.010399+0.0122285j -0.00362586-0.00603509j 0.0152954+0.00106415j -0.0199546-0.000354015j 0.00510576+0.0368577j -0.0173999+0.0056569j 0.00601824+0.000642084j 0.0117665-0.00422015j 0.0140864+0.0140625j 0.00804411+0.0158788j -0.0136737+0.0166091j 0.00910296-0.0138228j -0.00412781-0.0312437j 0.0712325+0.0026517j -0.0159476+0.0551619j 0.0549178+0.0717377j -0.0319149+0.140573j 0.135537-0.0353488j 0.0671008+0.0317057j -0.00382691+0.0909691j 0.184309+0.0946643j -0.0487267+0.023239j -0.053512+0.0713885j 0.0770392+0.0241616j -0.027104-0.241213j 0.145249-0.0614873j -0.0705974-0.000632015j 0.0113019-0.0722124j -0.0119957-0.0900226j -0.050419+0.0890422j 0.0315242-0.043415j -0.0226652+0.0416989j 0.0103527-0.0210762j -0.0759092+0.00411172j 0.043704+0.114255j -0.0999638+0.0869332j -0.0268139+0.0285198j 0.0874499-0.0976835j 0.00952538-0.0404144j 0.0113077-0.0195762j 0.107696-0.0576012j -0.00106992+0.0463937j 0.0197329+0.11427j 0.00543841+0.0189109j -0.00975687+0.0582404j -0.127155+0.0605739j -0.0235408+0.0582405j 0.0222322-0.0386256j 0.00196427-0.0101512j -0.0343921-0.0118771j 0.130544+0.0151321j 0.0085269+0.0356816j 0.00206457-0.0129149j -0.0551645+0.0190045j 0.0320909-0.0111206j -0.0307214+0.0224431j -0.0140388+0.0312885j -0.0322313-0.0102303j 0.112932-0.0101702j 0.152797+0.0206082j -0.0746573+0.00105836j -0.0284427+0.0162713j -0.0435428-0.034686j 0.00929658-0.00321925j 0.0428668+0.0127193j -0.0636666-0.0207646j 0.0650875-0.000442566j 0.0245306+0.0255971j -0.100548-0.107417j -0.0449255-0.0343569j 0.0432283+0.0138278j 0.00322859-0.0682262j -0.135218+0.0642838j -0.0111542+0.00718009j -0.0522598+0.0396554j 0.0479073-0.00197271j 0.0532359+0.0117275j 0.0466026+0.0622824j -0.0215014-0.0618748j -0.00889691+0.0125203j 0.055198+0.0376422j -0.0590349-0.067562j 0.0422189+0.0597369j 0.0106126+0.127908j -0.0953585-0.100991j -0.0784058-0.163421j -0.112641+0.0150779j 0.0138945-0.00827352j -0.0814886+0.0345309j 0.0344575-0.0775659j -0.048702+0.0758422j -0.0608993-0.0184215j 0.0702131-0.0942336j 0.0759966+0.0446155j -0.00702578+0.131173j 0.000813373+0.0773161j -0.120143+0.0306932j -0.0491123+0.0695444j 0.0941226-0.0108111j 0.171803+0.146661j -0.117581+0.224866j -0.123822+0.0657226j -0.005714-0.0498528j 0.146035+0.120873j -0.0711257+0.0629891j 0.0079802+0.0234937j 0.0323815-0.00258917j 0.00961385+0.0331778j -0.00943184+0.00590294j -0.0159236-0.0130793j 0.0318796-0.0297484j 0.0274187+0.0291125j 
0.0122066-0.000755787j 0.00223611-0.0109701j 0.0346843-0.0407514j -0.0407145-0.0344808j 0.0169033-0.0158149j 0.0465055-0.0126007j -0.022469-0.053596j 0.00972037+0.0165534j -0.0046741-0.0412303j 0.0520714-0.00101176j -0.0017563+0.0110047j 0.00416407+0.0343917j -0.0022045+0.00977517j -0.0263139+0.00740363j 0.00358164+0.00698614j 0.0393206+0.0401379j 0.0399533-0.0463633j -0.00690678+0.0333961j -0.0447723-0.0508051j -0.0612225+0.0337251j 0.0446674-0.00824612j 0.01421+0.0186446j -0.0130415+0.0149859j 0.0218797-0.0122631j -0.0104112-0.0418746j 0.000477332+0.0148823j -0.00979844+0.0178341j 0.0025818-0.0044312j -0.0170236+0.0260224j -0.00746025+0.00957197j -0.00577596+0.01118j -0.00650129+0.00192098j -0.0208968-0.00835445j -0.00945669+0.00637523j -0.0141842-0.0074969j 0.0116772+0.0201082j -0.000133535-0.031151j 0.0512526-0.0104133j -0.0151806+0.0281873j 0.0257956-0.0109421j 0.0377102+0.036036j -0.022327+0.0106375j -0.0174867-0.0362282j 0.0515938+0.0351751j -0.0286919+0.0616693j -0.0194038+0.0455522j -0.0356138-0.0394714j 0.0248678+0.00885479j -0.0387517+0.00531344j 0.00376454-0.0181821j -0.0110145+0.0234319j -0.0129157+0.0119239j -0.00108319+0.00270936j -0.00445418+0.0177653j 0.0070401+0.021362j 0.0558668-0.0179812j 0.00519289+0.0199674j -0.0294612-0.0598573j -0.00114711-0.00784523j -0.0036216-0.00566045j 0.00358484+0.00105318j 0.0127143-0.0260205j 0.00141487+0.00401115j -0.00328963-0.00949508j 0.0104272-0.0138699j -0.00388587-0.00652408j 0.0134766+0.00179005j -0.00758999+0.0126197j 0.0106401-0.0043697j 0.00821817-0.00671545j 0.0246013-0.00932982j -0.0264394+0.017403j -0.0164349+0.00255253j -0.00394378+0.00155865j -0.00106487+0.0134239j 0.016581-0.00125125j 0.0137808+0.0102479j 0.00873563-0.00681835j -0.000793086-0.0113501j -0.0106464+0.000628937j -0.00648676-0.00558773j -0.00310452+0.000961559j 0.00387284-0.00911958j 0.00568342-0.0203436j -0.0128253-0.00934043j 0.00685601+0.00603546j 0.00763768+0.0110236j 0.00193154+0.0149428j 0.00331388-0.00457942j -0.00788579+0.00288318j -0.0254591-0.0043743j 0.0192099-0.0100191j 0.0356365+0.0475463j 0.000183488+0.00768572j -0.0323537-0.00302018j 0.0328363+0.012191j 0.0136354-0.061832j -0.0415974+0.0455035j 0.0301151+0.00621847j -0.0736809-0.0356411j 0.0447465-0.170083j -0.0869612-0.0304308j -0.0791158-0.0348632j -0.0411501-0.00133998j -0.0177567-0.0753234j 0.0166101+0.00833196j 0.00541525+0.0694411j 0.0319077-0.0254004j -0.115337-0.0847161j 0.16835-0.0683848j -0.131675+0.0025878j -0.014363-0.130005j 0.125853-0.081364j -0.05515-0.206196j -0.0120913+0.0596759j 0.00517119+0.0775122j 0.0458979+0.0233953j 0.0585884-0.133774j 0.0916158+0.106395j 0.0992626-0.0709677j -0.0380165+0.00147957j -0.0035539-0.0398214j 0.00934523-0.0322869j 0.0773018-0.087162j -0.00922104-0.0232382j 0.0236071-0.0721382j -0.0916043-0.0330005j -0.0238912-0.0325741j 0.0105958-0.00989249j -0.0556524+0.0303328j 0.00922282-0.0143324j -0.117108+0.0695953j -0.0796088+0.0653249j -0.0201565+0.00441853j 0.0309365-0.0290964j -0.186417+0.0335335j -0.0380632+0.0105604j -0.00141351+0.00812947j -0.0215069+0.0202665j -0.048876+0.0175404j -0.0454626+0.0257282j -0.0612223-0.0180181j -0.0858991-0.0203202j -0.0398739+0.0494552j -0.0278307-0.0272798j -0.0134796+0.0199344j -0.00206714+0.0272295j -0.0253594-0.0537572j 0.0308317+0.0121907j -0.0685411+0.0375378j 0.104985+0.00690654j -0.0870824-0.0836793j -0.0216057-0.0138274j -0.0313759-0.0241979j -0.0231187-0.010426j -0.0175623-0.00829927j 0.0187976-0.036681j 0.142265+0.129566j 0.0737329+0.0482965j 0.0127999+0.0736433j 0.0751665+0.0273511j -0.0038149-0.0031893j -0.00501513-0.0405532j 0.0418358+0.0953665j 0.0368079-0.11704j 0.113591+0.0585607j 0.0332345-0.0514227j -0.0762956+0.0804073j 0.067262-0.114652j 0.020157-0.0467764j -0.0781367+0.0224782j 0.017011+0.0782554j -0.0683065-0.112025j 0.00820312-0.00762535j -0.0338791+0.161967j -0.249894-0.0772051j -0.0143269-0.0441558j 0.0158369-0.215654j 0.157022-0.0837923j 0.0200824-0.0373583j 0.0937509+0.0483615j -0.0297244-0.0315378j -0.0197899-0.0582637j 0.0151731+0.0123725j 0.0323952-0.0658841j -0.0227674+0.0234709j 0.0123838-0.0964566j -0.0879077-0.00909111j -0.0387298-0.0929947j -0.0690746+0.050227j -0.0701331+0.0270541j -0.000389367-0.0435819j -0.0729981-0.0680387j 0.0491259-0.0663951j 0.0619017-0.0169933j 0.0165449+0.0576261j 
