0.0317944-0.0100315j 0.0173966-0.0778171j -0.0402128-0.0457613j -0.0666258-0.0473255j -0.0215869+0.011701j 0.00915592+0.0225777j 0.0193312+0.0412125j 0.00760449+0.101293j -0.0111794+0.0234175j 0.00643024-0.0328377j 0.00889902-0.0173883j -0.0185307-0.029313j 0.0118147-0.00216856j 0.0517409-0.0338072j 0.0146331-0.0161557j -0.0168612-0.0239363j -0.0103431+0.011506j -0.008251+0.0515249j 0.037175+0.0280354j -0.00419979+0.010716j -0.0117309-0.0214938j -0.0058967+0.00336874j -0.00182838+0.000417297j -0.00364938-0.0427981j 0.0317743+0.0132284j 0.00567394+0.0182879j -0.00772425-0.019968j 0.00399305+0.022018j -0.00347721+0.0173431j 0.0131168-0.00966341j 0.00751525-0.0539508j 0.0133792+0.0104954j 0.0133314-0.0163088j 0.00308239+0.00221997j -0.00388111+0.0266869j -0.0192381+0.0510128j -0.0120629-0.0174997j 0.020279+0.0145734j -0.0174499+0.0217375j 0.0147242-0.0576898j -0.00472042+0.049306j -0.00630531-0.0214394j 0.0749448-0.010878j -0.00268421+0.0292873j 0.0074539+0.0231214j 0.0138888+0.0444877j 0.0204256+0.0161911j 0.0173753-0.0194138j -0.0110156+0.00948083j 0.0105255-0.0415745j -0.0206326+0.00187427j -0.0505444-0.00689817j -0.0123081+0.00604384j -0.0172288-0.00155644j -0.00197106-0.0035415j -0.00315411-0.0397353j -0.0202018+0.00844575j -0.00640724-0.00600598j -0.0260332+0.0194956j -0.0252352+0.00105116j -0.00195094-0.0354947j 0.0130404+0.013378j 0.000444635-0.00463151j 0.0188255+0.000652423j -0.0212703+0.0683814j 0.000654728+0.0162269j -0.0242436-0.000606608j -0.00150768+0.00900438j -0.00539827+0.0431353j 0.0159289-0.0270891j -0.0275614-0.00904287j 0.0197932+0.0275661j 0.0421832-0.0375577j 0.0241773+0.0203928j 0.0185635+0.0227521j -0.0353202-0.0135018j -0.00964195-0.022757j 0.00696261-0.00563326j -0.0111813-0.0235508j -0.00970301-0.00405326j 0.01891+0.0206468j -0.0295599-0.0160864j -0.0180037+0.00689437j 0.0090237+0.0254293j 0.0145734+0.0273002j -0.00800225-0.00532642j -0.011384+0.0184793j -0.018786+0.0164782j -0.0129625-0.0206941j 0.00547973-0.0115438j 0.0239695-0.0179085j -0.0206601+0.0205624j -0.00350083+0.0175753j -0.000141667-0.0078823j 0.00289194-0.0573596j 0.0237237-0.0352545j 0.0126006-0.0142091j 0.000175037+0.068584j 0.048418-0.0351586j -0.0387635+0.0187909j -0.0763511+0.00605002j -0.0134913+0.0629369j 0.0262715-0.046224j -0.0220607-0.0182245j -0.0803259+0.0428778j -0.0571278+0.0283861j -0.0568774-0.0922294j -0.0232062+0.0136542j -0.0284906-0.0745655j 0.0975583+0.03143j 0.0340297-0.126867j -0.0195065-0.0397073j 0.00381789-0.00297357j -0.0196308+0.0137333j -0.0274619+0.032273j 0.0384805-0.0192986j -0.0645976+0.0525584j -0.034229+0.0202256j 0.0516918-0.0113734j -0.00793619-0.00886295j -0.00600577+0.019868j 0.01314-0.0575247j -0.0559713+0.065472j -0.0127602+0.00891293j 0.158396+0.00533457j -0.00928991+0.0069301j 0.0300176+0.00397689j -0.0725778+0.172328j -0.1846+0.0144905j 0.119284-0.245096j -0.168654+0.110666j 
0.0198302-0.0710624j -0.0222305+0.0167141j -0.0580124-0.0440023j 0.0246186+0.0456081j -0.00295428+0.00897108j -0.0093778+0.0218285j -0.00566711+0.0381349j 0.0164403+0.0254061j -0.0198728-0.125456j 0.00999738-0.0165913j 0.0268013+0.0144536j 0.0251517-0.00462907j 0.0172567-0.0408833j 0.00182777-0.00791299j 0.0130709-0.0449162j 0.00415194-0.0126942j -0.00604688-0.00161785j 0.0208254+0.0161822j -0.00623257-0.0145288j 0.0339407+0.0010488j -0.0292448+0.0173745j -0.016616-0.0026212j 0.00651681-0.000473872j -0.0192112-0.0288574j 0.0105693-0.0346913j 0.00447428+0.015033j -0.00570976-0.0135142j 0.0045819+0.0104245j -0.00110395+0.042712j 0.0168358-0.00624436j 0.00121609+0.0223647j 0.0231181-0.00337569j -0.0110964+0.0202781j -0.0120218-0.0344366j 0.00943594-0.0229408j -0.00566725+0.0368736j 0.0102072-0.0365985j 0.00622999-0.0277385j 0.0252922+0.0135738j -0.0289458-0.000954346j 0.0348621-0.0288687j -0.0269347-0.0133662j -0.0159448-0.0595829j 0.00566779-0.0373546j 0.03189-0.0249426j 0.0208392+0.0219474j 0.0367705-0.0191514j -0.0305261-0.0203422j -0.0109062+0.0560293j -0.0440213-0.00587633j -0.00910168+0.0206887j -0.0190677+0.0411396j 0.00926077+0.000470976j -0.00184509+0.0308021j 0.000442057+0.0202689j 0.00536274-0.00976699j -0.00860348+0.02643j -0.0177295+0.0206429j 0.0195927+0.0328474j 0.000428298+0.0436364j -0.0143888+0.0381046j -0.00128696-0.0188603j -0.015567-0.0167728j 0.0190556-0.0317808j -0.00121497+0.0115925j 0.0126119-0.0161298j -0.03628-0.0165498j -0.00907397-0.0223407j 0.0430306-0.0501139j -0.0166863+0.00257498j -0.00593877+0.00809747j 0.00437193-0.00616468j -0.010283+0.00204707j 0.00973586-0.00399864j 0.00373167+0.0146729j -0.0254244+0.0234198j -0.0228914+0.00254334j -0.00162496-0.0326508j -0.0216764+0.0046929j -0.0127143+0.00813456j 0.027881-0.0284074j -0.0306693+0.0123242j 0.025548-0.00677612j 0.0165395+0.0140095j 0.00121707+0.0124416j 0.0180385+0.0121448j 0.02495-0.026567j 0.0134565-0.029959j -0.0165204-0.0176915j -5.58388e-05+0.00221074j -0.0205739+0.00929434j 0.0345882+0.0286733j -0.00461393-0.00087032j -0.00997455-0.0570045j 3.04408e-05+0.0397212j -0.00815477-0.0284759j -0.0320114-0.0252497j 0.0221502-0.0262308j -0.038106-0.0414387j -0.0214746+0.0377715j -0.0176526+0.0721669j 0.0674596-0.0100326j -0.0418674-0.00564821j -0.049777+0.0128363j 0.0347201+0.0798082j 0.0376774+0.067344j -0.117006+0.0552895j 0.00533392+0.0459935j -0.0331513+0.0407048j 0.00311762-0.0914076j -0.100527-0.0190009j -0.0381253+0.0701056j 0.00393541-0.0272106j -0.00084257-0.00167049j -0.0570968+0.0756953j 0.0049979-0.0310848j 0.043372+0.0246616j 0.057506+0.0139961j -0.0183723+0.0311438j 0.00209288+0.00290419j 0.00145473+0.0061675j 0.0462745+0.0500952j -0.083261+0.0746248j 0.0962167-0.0253116j -0.0274734+0.103328j 0.0200787-0.00911387j -0.0110897+0.000809296j -0.183483-0.00165301j 0.0971752-0.174002j 0.187099-0.107451j 0.115799-0.225612j 
-0.00346029+0.039781j 0.0133964-0.0784985j -0.00389879+0.0237455j -0.0407389-0.00760734j 0.0395136-0.0178618j 0.00612608-0.0092431j 0.0853443+0.0239141j -0.0331202-0.0577697j 0.0820553+0.0276142j -0.0103837-0.0502051j -0.0586854-0.0136359j -0.0236843+0.0403423j 0.00642088+0.0479071j 0.011359+0.00362383j 0.0169123+0.0386371j 0.00667532-0.0198432j -0.0133252-0.00236596j -0.0564923-0.00188047j -0.017641-0.00873078j -0.100566+0.0399726j -0.0406156-0.034522j -0.0144067-0.0297734j -0.00853232-0.03748j 0.034655-0.0605954j 0.0356593+0.0588033j 0.0103026-0.024249j 0.063228+0.00280434j -0.011715-0.0649075j 0.0116886+0.00491133j 0.037187-0.0307883j -0.0327184-0.0144928j -0.00589488-0.0535201j -0.0108144-0.0386164j 0.0218346+0.0433679j 0.0344489+0.0403404j 0.0197256-0.00414309j -0.000495713-0.0220909j 0.0217946+0.0378847j -0.0244301-0.0287906j -0.0419558+0.0622629j -0.0499707-0.00698188j 0.0629478-0.0302321j -0.0296476+0.0362174j -0.00496041-0.0180555j -0.0477657-0.00106755j -0.0161015+0.0279953j 0.0303317-0.00300373j 0.0103291-0.0509155j -0.0296411-0.0101566j -0.0539765-0.0552044j -0.0304701-0.0136867j -0.03538-0.0115828j -0.00601862-0.0491105j 0.021221-0.0315706j -0.0239481+0.0122112j -0.00207332+0.0339417j -0.0180509-0.0136392j -0.0157236-0.0187858j -0.0314972+0.0350916j 0.00457596+0.0088137j 0.0257894-0.0317096j 0.0181238+0.0251961j -0.0350004+0.0301572j 0.0180666+0.0241362j 0.0137441-0.0166444j -0.0354643+0.00597484j 0.0306103+0.00140949j -0.0324742+0.0209505j -0.0339121-0.0435326j -0.0348258-0.00631835j 0.0233111+0.00459566j 0.0190639-0.00706439j -0.0235811-0.0691702j -0.0184117-0.000440283j 0.0175369+0.00652556j 0.00787487-0.0135007j 0.0606161+0.0328475j 0.0331822+0.0427911j 0.00834989-0.00722684j 0.00316759+0.0436769j -4.56423e-05+0.0441579j 0.0397001+0.0634756j 0.00931629-0.00294662j -0.0211961-0.000393823j -0.0462272-0.0437382j 0.0232266-0.0111274j 0.0180993-0.00144451j 0.0336199-0.00168535j -0.00907288-0.00443682j 0.0120923+0.0437071j -0.0298419-0.016293j 0.00746645-0.0134847j -0.0575699+0.0271338j -0.0116208+0.0641044j -0.00727499+0.0208572j -0.0212118+0.0241111j 0.0322544+0.00529716j -0.00570117-0.00323206j 0.020245+0.0538721j -0.013095+0.0520086j -0.0256563-0.0264108j 0.0257351-0.0108248j -0.00493724-0.0153813j -0.0368955+0.0208336j -0.0661841+0.00114328j -0.0281786-0.00476024j -0.0976503+0.0390661j -0.0661927+0.0780677j -0.0500976+0.0409784j -0.0700064-0.022822j -0.0401146-0.13192j -0.0251195-0.006551j -0.00448852-0.0439263j -0.00172264-0.020417j 0.00365039-0.0290612j -0.00639607+0.0237667j 0.0722192-0.0708402j 0.0444762+0.090539j 0.0325079+0.0191676j -0.0181371+0.0302559j -0.00428628-0.00859353j 0.0596749-0.110915j 0.141406-0.135597j 0.159798+0.113769j 0.0207718+0.0462138j 0.0428675-0.0595258j 0.0468223+0.0352731j 0.0342145+0.0397771j -0.0676824-0.0673297j 0.0741629-0.0503911j -0.0143001+0.0402328j 
-0.0109039+0.0578563j 0.00915769+0.0416016j 0.0411006+0.0137011j -0.0453001+0.0148708j -0.0368613+0.0170002j -0.0163048+0.064549j -0.0572871-0.0658528j 0.0297294+0.00587978j 0.0177899+0.0868871j -0.112609-0.0208722j 0.00118285+0.0623971j -0.0132476+0.0331431j -0.057568+0.0685913j -0.029148-0.0118354j -0.0198544-0.0355846j 0.0277717-0.0102575j 0.00127868-0.0932659j -0.0208535-0.068551j -0.0556574+0.0632854j -0.0805319-0.0325009j 0.164671+0.0456521j 0.0720655+0.0393573j 0.0449492-0.0285334j 0.0447583+0.157434j -0.120299+0.140704j -0.0244454+0.0477222j -0.0330594-0.016767j -0.02707+0.0231495j 0.0381573-0.0940746j -0.0634944-0.0286173j 0.0149705+0.0533979j 0.041288-0.0744005j -0.0359134-0.04844j 0.104014+0.020219j 0.0243125-0.0118158j 0.0447783+0.0153472j 0.0363215+0.0450228j -0.0103082-0.0169428j 0.0026655+0.000575972j 0.000341926-0.0280477j 0.0223786-0.0355065j 0.0389083-0.0560325j 0.0362058-0.0105622j -0.0126291+0.00813118j 0.0186332-0.0365547j -0.0113701-0.040818j -0.0921895+0.0347301j -0.0160023+0.0502329j -0.0104525-0.0216044j 0.0627392+0.0183319j 0.0166622-0.00862739j 0.0866516-0.00343306j -0.00508109+0.0507688j 0.0023927-0.0302402j 0.0247461+0.00629691j 0.0181028-0.00855575j 0.00480755-0.0144728j -0.0109899-0.0127011j 0.0138012-0.011019j -0.006448-0.0507156j 0.0574739+0.0216162j 0.0382887+0.0435132j 0.0293249+0.00106745j -0.0274864-0.0210365j -0.00313442-0.0653207j -0.0220727-0.00373333j -0.00986861-0.0357372j 0.00607112+0.0207946j -0.00919442+0.0576319j 0.00290726-0.0146671j 0.0170804+0.0149477j 0.0154499-0.0253884j -0.0138619-0.0201607j 0.0413098+0.0211091j 0.027836-0.0229127j 0.00422487+0.0445227j -0.0117247-0.0510492j -0.0262859-0.0320582j -0.0361192+0.0212075j 0.00121095-0.026671j -0.0453775-0.0430713j -0.00929501+0.0381542j 0.0492562+0.0605196j -0.0464894-0.0476526j -0.00629735-0.0063486j -0.0246324+0.0284896j 0.0189196-0.0230987j -0.0324764+0.0973481j 0.0456596+0.00742044j 0.000483815-0.0287626j -0.0150635+0.0477328j -0.0164525-0.0161327j -0.0540835-0.0372274j 0.0155759+0.00892802j -0.0535506+0.0178787j -0.0262686-0.00956139j -0.0261826+0.00681038j -0.0360729-0.0240793j -0.0197541-0.00437136j -0.0350189+0.0244054j 0.0476314-0.0355791j -0.0635226+0.0516638j 0.0438643-0.0238386j 0.00856869-0.01606j 0.00737742-0.0870334j -0.00792873-0.0231304j -0.0163728-0.0206494j -0.0531858-0.0370537j -0.049723+0.0434092j 0.0068125-0.0631679j 0.067078-0.0514338j -0.0498693+0.0709195j 0.0391322-0.0260472j -0.0234481+0.00220786j 0.0433021-0.00555353j 0.052664+0.00656762j 0.0343987+0.0240377j 0.0259024-0.0273898j -0.0287535-0.0138389j -0.0575969+0.0838106j -0.0932201-0.0143584j -0.160902+0.00747364j -0.0945337-0.0879035j 0.0369307-0.199228j 0.0786565-0.0176239j -0.000873135-0.103662j 0.114299-0.115584j 0.079139+0.0525031j 0.0696344+0.0180495j -0.0049195+0.0403217j -0.0359178+0.0216776j 
-0.0041476+0.00488373j -0.0111106+0.00855481j 0.0199728+0.0225606j 0.017597+0.0182834j -0.00645282+0.0655163j 0.00471027-0.029657j 0.0153013-0.024387j 0.0431043-0.0760014j 0.130696-0.015681j 0.0251643+0.0901132j 0.0655069+0.109145j 0.0333517+0.0390701j 0.0267033-0.00568541j -0.0820873+0.0215206j 0.0111447+0.091929j 0.0304699+0.00228876j 0.00202476-0.0317687j 0.0617519+0.0901868j -0.151642+0.00341768j 0.0130818-0.102873j -0.08837+0.157616j -0.0919773-0.0897429j -0.00155578+0.0311873j 0.0696139-0.0390393j -0.0979843-0.114348j -0.130562-0.00923288j 0.0440102+0.0696982j 0.0452064-0.0490928j -0.00716749-0.0699957j -0.0849174+0.122547j 0.0737688+0.103654j -0.13093-0.0469436j 0.00106145+0.0942878j 0.000102857-0.0899461j 0.0449875+0.00727242j 0.0286437-0.057968j 0.0205929-0.0712561j -0.0329579-0.0301224j 0.0218573-0.02614j -0.00356505+0.0509677j -0.0387826-0.0155555j -0.0373935-0.0341811j -0.0514259-0.0140349j -2.75657e-05+0.010165j 0.00969765+0.00253488j 0.0139725-0.0303651j 0.0138495+0.0165499j -0.0360429-0.0128518j 0.00343185+0.0116012j -0.0377117-0.0117502j 0.00942283+0.00303137j 0.038774+0.0562989j -0.0197294-0.00897043j -0.0106515+0.0187997j 0.0130246-0.0127446j -0.0028307-0.0098502j 0.0286281+0.0143496j -0.0454357+0.0290993j 0.0545467+0.0233207j -0.015664+0.0261109j 0.00636415+0.0422281j -0.0861005-0.0477463j 0.00206196+0.00467497j -0.00316488+0.074613j -0.00824895-0.0302055j 0.0208059+0.0340293j 0.00674625-0.0134251j 0.00171668+0.00128597j 0.0631909-0.0324877j 0.00621479+0.042649j -0.0174456-0.0301855j 0.00692314+0.00205543j 0.0136779+0.0445035j -0.0546877-0.0065074j -0.0210023+0.0516663j -0.00510493+0.010407j 0.00479123+0.0200297j 0.00835597-0.0510958j 0.00515072-0.0405909j 0.0369372-0.0134381j 0.0199505-0.0233847j 0.0314999-0.0525954j 0.0480194-0.0624834j 0.0363459-0.00320193j -0.00460557+0.0158182j 0.0153153-0.0593457j 0.0102465-0.0105561j -0.0665972+0.0366995j 0.0578831+0.00605275j -0.0499552-0.0205926j -0.0212649-0.0022271j -0.0190149-0.0097339j 0.0089387-0.0362252j -0.0310376-0.0293673j 0.0354308-0.0668078j 0.0279922+0.00176586j 0.0627585-0.0575779j 0.0150622-0.0203981j 0.00377681-0.0459237j -0.0265259+0.010164j 0.0710189+0.00725382j 0.0084778-0.0187485j -0.0574847+0.0470143j 0.0846038-0.0108699j 0.0358476+0.0236171j 0.0281956-0.0290868j -0.0294742-0.0176043j 0.00200563+0.0403795j 0.0204682-0.00307685j -0.0504421-0.0303727j -0.0215055-0.0385957j -0.0167134+0.0317914j -0.0323174-0.0110986j -0.0718584+0.00251632j -0.0462503-0.00337971j 0.0374226-0.0485529j 0.070768+0.0407575j -0.0428229+0.0471688j -0.0127385+0.0105953j 0.101843+0.0674465j -0.10437+0.134677j -0.00580592+0.0538645j 0.0338263-0.0168648j 0.00175177+0.0707089j -0.0562535+0.00234908j -0.126427+0.107135j 0.0388378-0.129831j -0.0348475-0.0286702j 0.0257502-0.0207134j 0.0147922-0.0146421j -0.000215818-0.0141467j 
-0.0117097-0.0443967j -0.00908174-0.0446558j -0.0401284+0.0043767j 0.00644744-0.0530809j 0.0241585-0.000208917j -0.0246385+0.031625j 0.060239-0.0146911j 0.0645929-0.0324207j 0.0549106+0.0831973j 0.0187007-0.0400982j -0.0344825+0.0148808j -0.00360361+0.0325733j -0.044454-0.0283027j 0.0198493-0.0280534j -0.0746523+0.00521561j -0.0143071-0.00377863j -0.0419519-0.127745j -0.0461594+0.083203j -0.106331-0.0149151j 0.0166358+0.0980932j 0.0330381+0.0672502j 0.0686716-0.0380356j -0.0145249+0.0554401j -0.00324735+0.12444j -0.030185+0.0907691j -0.0455693-0.0133718j -0.0157906+0.00443041j 0.0658656-0.0121717j 0.094716-0.0240687j -0.0350032+0.00441016j -0.0595083+0.0175137j -0.00101344-0.0832963j -0.0139446-0.0366312j 0.108373+0.0289652j -0.0203612+0.0565949j 0.0483574+0.0191524j -0.0280677+0.0232491j 0.0463412-0.037009j 0.00862252+0.0397645j 0.0185091-0.01212j 0.00390055+0.0485276j 0.0329666-0.0432985j 0.0283007+0.0271785j -0.0283174+0.00870558j -0.00909181+0.0175611j -0.0145469+0.00877701j -0.0311088+0.00198679j -0.00463781-0.00202101j 0.0038572-0.0249297j 0.00897479-0.0297883j 0.00740263-0.00770846j 0.00943298+0.0541548j -0.0221047-0.0110592j -0.0657361-0.0222773j -0.00626718-0.0162971j -0.00873419-0.0416488j 0.0206306+0.0331631j 0.0157527+0.0529805j 0.0238093-0.00529578j 0.0212692-0.0499996j 0.0179704+0.00297798j -0.0619038-0.0169805j -0.00275905-0.0552477j -0.0150094+0.0586731j 0.0336936+0.0133151j 0.026111-0.00867132j 0.0596838-0.0110487j 0.0268651+0.019885j 0.0250374-0.030049j -0.0562139+0.0428607j 0.0204426-0.0064315j 0.0180578+0.0324079j -0.00394988+0.00168368j 0.0060112+0.0408883j 0.0355345-0.0021142j -0.0215337+0.022995j -0.00117654+0.0118586j 0.0121887-0.0141937j -0.0287902+0.0483324j 0.00381519-0.00785367j -0.00876461-0.0268788j 0.0274674-0.00280871j -0.0539229-0.0206644j 0.00462189+0.0121368j 0.023196+0.00838757j -0.0492323-0.0042574j 0.0126406-0.0219421j -0.00587333+0.0404676j 0.00271418-0.0261261j -0.0443488+0.0213188j 0.0098094+0.0695206j -0.0105467+0.0181204j 0.00709938+0.0235556j -0.00795601+0.0510102j -0.0735101+0.0444739j 0.00940701+0.013297j -0.0292108-0.0754986j -0.0202523-0.0609457j 0.00985111+0.00502084j 0.00260802-0.025037j 0.0390783-0.0394323j 0.0120562+0.022038j 0.0432563+0.0195348j 0.00314841+0.0043755j -0.0105148+0.0433968j 0.0312894+0.0539132j 0.046187+0.0530488j 0.0899775+0.024135j 0.102134-0.0370943j -0.0412014+0.0380938j -0.0764046+0.0646965j 0.0115573-0.024843j 0.0710939-0.0231825j 0.0205847-0.0186402j -0.0127106+0.0313218j 0.0610855+0.0390393j -0.03223+0.00608496j -0.0327122-0.0268732j -0.00853923-0.0960675j -0.0883501+0.100502j -0.0905059-0.038364j 0.0779348+0.0206059j 0.117299+0.136462j -0.115081+0.161512j -0.0864427-0.0531567j 0.0723494-0.0954668j 0.0298775-0.0576597j -0.0553481-0.0612064j -0.0143688+0.0320839j -0.0026961-0.0132975j 0.0485859-0.0422323j 
0.00857934+0.0125931j -0.00118324+0.0127153j -0.00789775+0.00810807j -0.0132066+0.0233794j -0.00138959-0.0211293j 0.0106338+0.0540268j 0.00555831-0.0122209j -0.0311056-0.0237877j 0.0270734+0.00891574j -0.0516953-0.0295896j -0.0588401+0.0957995j -0.00366801+0.00340788j -0.207331-0.0365796j 0.0982395+0.0712887j -0.138306+0.0739736j -0.0175907+0.0129521j -0.0142613-0.0184987j -0.0693613+0.0368742j -0.0412752-0.0684963j -0.091409+0.0472094j -0.0460897-0.0510006j -0.133619+0.0286217j 0.125777-0.0429654j 0.096214-0.281255j 0.173685+0.348731j 0.319599+0.0394964j 0.2952-0.0193242j -0.0253847-0.328109j 0.00162913-0.0463441j 0.14305-0.136374j -0.01526-0.00982284j -0.0524034+0.011913j 0.0215548-0.0618572j 0.0323129+0.0516467j 0.0456257+0.0975254j 0.0171476+0.0242211j 0.0456293-0.0119943j 0.0159722+0.0215892j -0.0136817-0.00528662j 0.00158314+0.0586443j 0.0121885-0.0158002j 0.0518832-0.00763736j -0.026367-0.00255704j -0.0242176+0.0279581j -0.0522234-0.0376225j 0.0601366-0.00956655j -0.0137821-0.0686398j -0.0458512+0.0824924j -0.00133298+0.0556375j -0.05683-0.0171806j 0.0393631+0.0493328j 0.0323696-0.00682526j -0.00833109-0.00266391j 0.0145495+0.0275158j 0.0294603+0.0245974j 0.00262468+0.0487617j 0.00757936+0.00967804j 7.00254e-05+0.00701201j 0.0226939+0.0146178j -0.00962093-0.027923j 0.0120195+0.00409681j 0.00357016+0.0312383j 0.00648021-0.0149447j 0.0238527+0.0126554j 0.00349535-0.01834j -0.0153531+0.00156376j -0.00555688-0.0219919j 0.0333284+0.033946j 0.0121122+0.00969871j 0.00964154+0.0149168j 0.029759+0.0213233j 0.0179444+0.0159466j 0.0215374-0.00396643j 0.0506581+0.0375363j -0.00858707-0.00504897j -0.00632021+0.0017226j 0.0486373-0.0133005j 0.00908806+0.00955451j -0.0183212-0.0226152j 0.000226327+0.00104248j -0.015083-0.0405465j 0.0240528-0.0105636j 0.00343659+0.00960062j 0.0170086+0.0268085j -0.0365055+0.0126438j -0.0194173+0.0348773j -0.000856943+0.0266581j 0.014644-0.0351785j 0.00844777-0.0146092j 0.00750674-0.0196133j 0.0176631+0.0115206j -0.0327963-0.0274801j 0.00842236-0.0258311j 0.00146604-0.00614844j 0.00432531-0.0113959j -0.0218733+0.0229039j 0.012609-0.0166073j -0.0109429+0.0148953j -0.00897253+0.0186189j -0.00473391+0.0522061j 0.00187864+0.020579j 0.00348747+0.0239232j 0.0127179+0.0120879j 0.0224709-0.00971268j -0.0065835-0.0258926j 0.0029026-0.000465261j 0.0496414-0.0217016j 0.00927612+0.0299538j -0.022855+0.00556942j -0.0310384-0.00697102j -0.000523441+0.0196652j -0.026802-2.62859e-05j -0.0188087-0.0298165j -0.0469923+0.0517742j 0.00428327+0.0548439j -0.0375076-0.0263425j -0.0647002-0.00424555j -0.027113+0.00878554j -0.00540093-0.0642868j -0.0352576+0.00397933j -0.00876221+0.00490908j -0.0123391+0.0104122j 0.0135438-0.00922707j 0.0148421-0.00181253j 0.00130348+0.00467074j -0.000531701-0.0205964j -0.00270524-0.00490491j 0.0216984-0.0113534j 0.0154684+0.00886749j -0.0100791+0.0129937j 0.00619681-0.00637599j 
-0.00945146-0.00098802j -0.00834174-0.0335676j -0.0429849+2.32399e-05j -0.0307837-0.0161283j -0.0113669-0.0424358j -0.00682906+0.0317932j 0.0398969-0.013774j 0.0918772+0.0205796j -0.0120349+0.0368284j -0.0361073-0.018364j -0.0993957-0.0335796j -0.0455742+0.13353j 0.160784+0.104799j -0.0758856+0.0215881j 0.28845+0.00981866j 0.0622399+0.0542138j -0.0739303-0.026182j -0.0835508-0.1392j 0.024275+0.0910258j -0.395259-0.0459102j -0.116868-0.0371113j -0.0136258-0.0635203j -0.00831304-0.280702j 0.103745-0.20698j -0.110177-0.0879065j -0.0768721-0.139827j 0.0763409+0.133464j -0.236204-0.012505j 0.00629257-0.0427576j -0.0511514-0.0968031j 0.105313+0.00281484j -0.0393919+0.0419443j 0.187281+0.0896108j -0.0318113+0.0304247j -0.118869-0.018819j 0.0629917-0.0106496j -0.0155417+0.0184826j -0.0344098-0.0551547j 0.0637564+0.00516394j 0.00513397-0.0348561j 0.0524848+0.0157341j 0.0645904-0.0143446j -0.00730144+0.0124031j 0.0253186-0.0541208j -0.0549734+0.0228524j 0.0275299+0.0594004j 0.00168402-0.0344028j -0.0429347-0.0226074j -0.0289331-0.0296698j -0.0184696+0.0257054j 0.0335947+0.00444147j 0.0676862+0.00358592j 0.0198179+0.0014976j 0.0498416-0.0562044j -0.016259-0.0116746j -0.00824735+0.00319029j -0.0344539-0.00299197j -0.00743089-0.00569695j 0.0176888+0.0331487j -0.000989258+0.0397001j 0.0107137+0.0104515j -0.0115249-0.0183575j -0.00307188+0.0437293j -0.0410282-0.00567952j -0.00157812+0.028432j -0.0158048-0.0169409j 0.0176139-0.00738464j -0.0090164+0.00605023j -0.00308777-0.0291454j 0.0246165-0.023073j -0.00613994-0.00456269j 0.00203715+0.00940296j -0.0286914+0.00631398j -0.035494+0.0250664j 0.0336932+0.00452291j 0.0136888+0.0152956j -0.0239289-0.0468698j -0.020051-0.0139398j 8.85675e-05+0.0158078j -0.0266507-0.0518487j 0.0265436+0.0295466j -0.0472545+0.0491173j -0.00941907-0.00678335j 0.0226542-0.0259628j -0.00885708+0.0184708j 0.0147512+0.0254465j 0.0370645-0.0151118j -0.048601+0.00717139j -0.0154153-0.0345383j 0.0114687+0.00611092j -0.0116179+0.00868549j -0.0238372+0.0205666j -0.00412126-0.010602j -0.0226477-0.0101869j 0.0230439+0.00870873j -0.0182476-0.0289724j 0.0280622-0.0251147j 0.0217207-0.0173766j -0.0291759+0.0274304j -0.00798214+0.0148698j -0.0199721-0.000451684j 0.0173414+0.0206827j -0.0117323-0.0496468j 0.0410163+0.00248364j 0.0133658+0.0295234j 0.0217561-0.012355j 0.0114102+0.0428586j 0.0596094-0.026597j 0.0213723-0.00341521j 0.0471874+0.0425021j -0.0233446+0.050262j -0.02609-0.00258013j -0.00644083-0.0306924j 0.00115387+0.0415128j 0.016067-0.0453239j -0.0213266+0.0197582j 0.0600692-0.0268299j 0.0344379+0.00110448j 0.0146087+0.0405506j -0.034091+0.0132852j -0.0321046-0.00839393j -0.0150524-0.00856787j 0.0336327+0.00515269j -0.00327656+0.0226214j -0.0223066+0.00018116j 0.00917405-0.0374448j 0.0109283-0.0193816j -0.021248-0.00461015j 0.00419636+0.00667355j 0.0109289-0.00163303j 0.020396-0.00422919j 
