0.0203534+0.0491463j 0.0399464-0.0162872j 0.00885774-0.000235215j -0.00487972+2.66934e-05j -0.00564572+0.00851337j -0.0239013+0.0993912j -0.111308-0.017153j -0.0106609-0.0480822j -0.0105726+0.00516404j 0.00585728-0.007322j -0.000613052-0.00379335j 0.00108636-0.0108177j 0.059774+0.0257492j -0.0196348+0.0774746j -0.0472472+0.0999182j -0.126708-0.078088j -0.0860368+0.0394631j 0.00570464+0.0130612j 0.00323028+0.000818221j -0.0335231+0.051425j -0.0153487-0.0568353j -0.00348033-0.0547974j -0.020398-0.006853j -0.0192835+0.029381j -0.00038585+0.00590499j -0.0134781+0.0058518j -0.0220693+0.0342806j -0.0163068+0.0345302j 0.000462346+0.00716406j 0.0119391+0.00843286j -0.0076033-0.0143183j 0.0628273+0.00488331j -0.025036+0.0178154j -0.0090711-0.0331529j 0.027716-0.0117084j 0.0257012+0.019204j -0.034995-0.112794j -0.0416226+0.00408544j 0.129131+0.00694029j 0.0291319-0.0107056j 0.0848115-0.193358j -0.10622-0.164424j -0.0169992-0.0443697j -0.0782971+0.0139703j -0.0271309+0.0760861j -0.00392232-0.0165857j 0.114085-0.0234898j -0.0804818+0.155617j -0.0861374+0.0386349j -0.0756558+0.0529262j -0.134007+0.0158089j 0.000725011+0.0163804j -0.0123122+0.0626698j 0.0708621-0.0729158j -0.0594171+0.039688j -0.00673484-0.00875954j -0.0858918-0.00184174j -0.0850532-0.049284j -0.00581569-0.0294297j 0.0755003-0.0494048j -0.00403766+0.0240147j -0.0259399+0.0135828j 0.104504-0.00293089j -0.140704-0.00245341j -0.0684025+0.00806506j 0.00531508-0.0106953j -0.0630593+0.0799223j -0.0368179+0.0313238j -0.0176136-0.0768761j 0.115275+0.120251j -0.170648-0.0497636j 0.0327625+0.044835j 0.132245+0.0465695j 0.0162513-0.0334901j -0.113656-0.13649j -0.0630638+0.122991j -0.244815+0.11819j 0.178715+0.329101j 0.0290531-0.144213j 0.146657-0.14009j -0.113426-0.00232424j 0.0137494+0.0534597j 0.072283+0.0248528j -0.0223794+0.167777j 0.0510781-0.0034981j -0.0529411-0.0680529j -0.0935455+0.0908137j 0.0127945-0.0317554j 0.0201352-0.0719243j 0.086774-0.0644795j -0.0216671-0.00501204j 0.0212454-0.0101838j -0.0815773+0.0489019j -0.100645-0.00902083j -0.0525938+0.0351277j 0.0387084-0.00556004j 0.0529228+0.0203412j 0.0389631+0.00942208j 0.00249629+0.00175817j -0.0137318-0.00853824j -0.0251068-0.0101565j 0.0912131+0.0312683j -0.0102519-0.0168898j -0.036082+0.00747165j -0.000425178-0.00398764j 0.00337544+0.0172476j -0.0523771-0.0596611j -0.0113411-0.00465732j -0.00922329+0.018652j 0.0265644+0.0222075j 0.0170998-0.0324842j 0.00554226-0.00929363j -0.00773319-0.0106758j 0.021676+0.0239257j 0.00874078-0.00808433j 0.0232615+0.0337953j -0.0256831-0.0251097j -0.00538839-0.00119212j 0.00375093-0.00967407j 0.0400468+0.0124317j 9.59073e-05+0.00343388j 0.0203145+0.0293928j 0.00142806+0.0192782j -0.00220024+0.0071188j 0.0155655+0.00644337j 0.0137043+0.0085254j 0.0155126+0.0259324j -0.00605667-0.0143687j 0.0160601+0.0274716j 0.00416434+0.0122923j 0.00616548-0.0199812j -0.0121907-0.0287981j 0.00268576-0.00506309j -0.00427031-0.00374647j -8.28649e-05-0.00648182j 0.00892858-0.0111872j -0.00123817+0.00327236j -0.0188714-0.0282139j -0.00540013+0.0048687j -0.0123742-0.0258506j 0.00997113+0.00366854j -0.000166923-0.0025347j 0.000783152-0.0169509j -0.00294886-0.0297065j 0.00631794-0.00421649j -0.0101643-0.00500195j 0.0098105-0.0109456j 0.00610533-0.028144j 0.00836467+0.000653745j -0.00234423+0.00778623j 0.00829786-0.00896978j -0.0184491-0.0165873j -0.0133644-0.017803j 0.00739241+0.00720593j 0.00871265-0.009606j 0.00940508-0.02058j 0.0159681-0.0136125j -0.000187365+0.00754466j 0.00543825+0.0221137j 0.0124623+0.00122333j 0.0268397+0.0179117j -0.0240561+0.0238992j -0.0102388+0.0475817j -0.00300144+0.0180886j 0.0138604+0.0297076j -0.00967582-0.0102619j 0.0103756-0.0279091j 0.00804195-0.020648j -0.0151758+0.0274394j 0.0212132+0.0172672j 0.00326226-0.00363497j 0.0179691+0.0101385j 0.0137404-0.0155357j -0.00657666+0.0461524j -0.0173706+0.00695495j 0.00786616-0.00366575j 0.0541271-0.0132299j 0.0100164+0.0159875j 0.019179+0.00119851j 0.0133835+0.029099j 0.0183056-0.0406518j 0.0352213+0.0371507j 0.000892948-0.00305022j -0.0850022+0.0437302j 0.0347182+0.0845175j 0.0221873-0.00597466j -0.000102274-0.0166783j 0.0884368-0.0210602j 0.0198582+0.087128j 
-0.0159824+0.0645265j 0.0638798+0.0155407j 0.00706821-0.0254825j -0.0064159+0.00822779j 0.0160763+0.000857154j -0.0669805+0.0481536j -0.0612499-0.0731721j 0.0493045-0.0242546j -0.00936256-0.0275619j -0.0125771+0.0337666j 0.0130276-0.0260809j -0.0276977-0.0170038j 0.0301291-0.0126378j 0.0144395+0.0455488j -0.0479329+0.050708j -0.0740717-0.0141371j 0.0416416-0.00876587j -0.0255879-0.088946j -0.0283472+0.00702261j 0.0280478+0.0281612j -0.0017084-0.0187336j 0.00455477+0.0141289j -0.00500872+0.010825j -0.00806179+0.0284358j -0.00986229+0.0294547j -0.0135138+0.00257468j -0.00454621+0.0100555j 0.0109335+0.00495314j -0.00120361-0.000145812j 0.0178786-0.00703107j 0.0317952-0.00128986j 0.0176911-0.015662j -0.00452662-0.00897225j -0.0058476-0.00728518j 0.00864375-0.0165921j 0.0268133-0.000656355j -0.0453928-0.0300047j -0.0645346-0.0450794j -0.012133-0.0162294j -0.0243466+0.122515j -0.0394943-0.0346307j 0.18344+0.0250646j 0.0301593+0.215224j 0.025448+0.166852j 0.204531-0.11946j -0.0453985-0.046151j 0.12594-0.0411093j 0.00484713-0.0640392j 0.0213032-0.0407062j -0.00399021-0.171307j 0.0575147+0.0947236j 0.064228-0.0643351j 0.212356-0.101736j 0.0291619-0.0236005j 0.0501384-0.0309464j -0.0462654+0.0687894j -0.0380716+0.0247126j 0.096064+0.0148539j 0.00496831-0.0989527j 0.0405868+0.0228536j 0.0594016+0.0102951j 0.0888107+0.048239j -0.120158-0.0704139j 0.0742698+0.00828093j -0.0643946-0.0140123j -0.126899-0.0713583j 0.115597+0.0154066j -0.163524-0.0553547j 0.0204172+0.0171809j 0.00996428-0.189123j -0.144353+0.0028796j 0.0705281+0.0670731j -0.123482+0.0568389j 0.17047-0.137199j 0.0282374+0.136989j -0.144169-0.318938j 0.214615-0.0543395j 0.107151+0.104426j 0.0415001-0.0784726j 0.104364-0.142427j -0.054978+0.00687293j 0.0159117+0.0828443j -0.0243248+0.0157027j -0.00812231+0.0634688j -0.042652+0.0508987j 0.0780126+0.0742635j -0.0341582-0.0309959j 0.0673216-0.101838j 0.0576055-0.0715004j 0.050153+0.0165054j -0.0776144+0.00862845j 0.0406616+0.0187412j 0.00709398-0.0417847j -0.0360669-0.0081398j -0.0906403+0.0251432j 0.00302929+0.063116j 0.00709835-0.00537974j -0.0253468-0.00791808j -0.00964769-0.00307422j -0.016598+0.0327798j -0.0399557-0.0321915j -0.0324267+0.0255096j -0.0347246+0.0110454j -0.0595619+0.00419656j -0.0166939-0.0300626j -0.0212746+0.00391611j -0.00925071-0.025203j -0.0353004-0.0065389j 0.0216493+0.00560538j 0.0135666+0.014675j 0.0232477-0.00279523j -0.00890346-0.0178704j 0.0233681+0.013557j 0.0101586+0.0206197j 0.0179607+0.00731961j -0.0178592-0.0120094j -0.00429991-0.0029895j 0.0166311+0.0207211j -0.00652337-0.0221829j 0.042881+0.0231045j -0.00266227-0.0120602j -0.00707955+0.0171615j 0.0146353+0.00942574j -0.000949924-0.0106435j -0.00859494-0.000558383j -0.00467093+0.0125216j 0.00545445+0.0189302j -0.00150766+0.000811168j 0.00378637+0.0122996j -0.00421858-0.000523489j 0.017877+0.00965582j -0.0092083+0.0132272j 0.00528439+0.014103j 0.000297058+0.00632624j 0.00807634+0.0328393j 0.00647098-0.0183648j -0.00291445+0.00827147j -0.00681691-0.0163042j -0.0117526+0.00263179j 0.00480794+0.00601967j -0.00444076+0.00778669j 0.00793871-0.00315365j 0.00333405-0.00139217j 0.0005227+0.00293242j -0.00483461+0.00762003j -0.00489413+0.00258519j 0.00730122+0.00361619j 0.00313841-0.0275367j 0.00922177+0.0242988j 0.00440513+0.0177012j 0.00532752-0.00379906j -0.0167824-0.01209j 0.000758182+0.015682j 0.00987596-0.0118698j 0.00213721+0.00488669j 0.00226716-0.0222276j 0.00202354-0.00602609j -0.00467342+0.00621284j 0.00262042+0.00447771j 0.0163951+0.015391j 0.002735+0.00864324j 0.0121632-0.0128092j -0.0144805+0.00797086j -0.00954067+0.0139272j 0.000664833+0.0172865j -0.0112136-0.00996231j 0.00984401-0.0129951j -0.00832929+0.0120548j 0.00657711-0.00985011j 0.0196676+0.00664906j 0.0232587+0.00995339j -0.0211479+0.00341902j 0.0116627-0.0280724j 0.014621-0.0102317j 0.0174485+0.0295407j -0.0203117+0.00511508j -0.00225515+0.0178869j -0.0244039-0.0233935j 0.0191693+0.0167938j 0.00445448-0.00467415j 0.0317434-0.0368539j 0.0106144+0.0265413j 0.00817196-0.0182783j -0.0203577-0.0119089j -0.00588588+0.00167142j -0.0425597-0.00818185j 0.0137957-0.0463115j 0.0537096+0.0256205j -0.0256023+0.0528035j 
-0.0500527+0.0017884j -0.0146665+0.0518031j 0.0220961+0.0371981j -0.00426612-0.0173587j -0.0323802+0.00711475j -0.0552784+0.0364283j -0.043199-0.063664j 0.0478817-0.0114192j -0.00873025-0.0256693j -0.00767754+0.0323604j 0.00788632-0.0231215j -0.0236505-0.00448891j 0.0157687-0.0133095j 0.0131915+0.0255023j -0.0337291+0.00902494j -0.0366819+0.0195595j 0.0859067-0.011693j -0.0180188-0.104093j -0.0299359+0.00159815j 0.0400403+0.0175369j 0.00292697+0.0011093j 0.00174806+0.0308434j 0.00237874+0.0154534j -0.00059186+0.0198329j -0.00990518+0.0262022j -0.00604966+0.00159158j 0.00397799-0.00145421j 0.0138086-0.00694392j 0.000820293-0.000363307j 0.01302-0.00770399j 0.0218979-0.00258875j 0.00187482-0.0101234j -0.0036586-0.00229707j -0.00319708+0.00195041j -0.0142384-0.0152798j 0.0223188-0.02555j -0.0807418+0.0413014j -0.0598378-0.0796199j -0.103776-0.0708745j -0.0830482+0.14859j -0.0489795-0.0474006j 0.0294887+0.0711113j -0.00490365-0.0525152j -0.111273-0.0930796j -0.226894+0.0236335j 0.0244922+0.272104j 0.100399-0.119332j 0.138328-0.0491887j -0.0435671-0.0182983j 0.0558218+0.108125j 0.0908281-0.130389j 0.0870736-0.105355j -0.146676+0.0895482j 0.107341+0.0164652j 0.00926498+0.0616333j 0.0185312+0.047963j 0.102712-0.0127139j -0.0815046-0.0415911j -0.11793-0.012359j 0.0443683-0.0214424j 0.0669498-0.00696985j -0.0851001-0.0390748j 0.13533+0.0506255j 0.139258+0.0232336j 0.0869543+0.0211966j 0.0958287+0.0453222j 0.039975-0.0551496j -0.139152+0.0112737j 0.0498303+0.00055743j -0.0561407+0.269513j -0.0439525+0.0784004j -0.279378-0.240866j 0.0963229-0.20802j -0.120131+0.059239j -0.11434+0.101094j -0.0857882-0.163129j 0.125244-0.0563161j 0.0335001+0.0702129j 0.0128097-0.0628887j 0.0587145-0.06004j -0.0666472+0.0238765j 0.0226371+0.130558j -0.0932012+0.00984948j -0.00346334+0.0182139j -0.057678+0.0250341j -0.0253731+0.0653498j -0.063382+0.0150929j 0.0527309+0.010162j 0.000355658+0.047362j 0.0204783-0.0299166j 0.0454491+0.0794702j -0.00548482+0.0612139j 0.0824524-0.047018j -0.0206718-0.00845344j -0.0666618-0.0141286j -0.00975501-0.00372479j -0.0230476+0.0311209j 0.0291412-0.0294406j 0.0115699+0.00874231j 0.00672022-0.00272959j -0.0221472+0.012207j -0.0162591-0.00155005j -0.00535493-0.00920047j 0.0102887-0.00348538j 0.00449886-0.0320829j -0.0647463-0.0133385j 0.000751245+0.00995013j -0.0210016-0.017624j -0.0207161-0.0120528j -0.0152138-0.00331772j 0.00434191+0.0136746j -0.00604151-0.00767563j -0.000440173+0.0120686j 0.00870362+0.0245169j 0.000483355+0.0183481j -0.0147497+0.0119015j -0.00293917-0.00609055j 0.0043409+0.0129922j 0.020676+0.0168802j 0.0116399-0.000925034j 0.00905175-0.0100389j 0.00314312+0.0129566j 0.00568707+0.00310895j -0.0102073-0.0206208j 0.00151155+0.00814449j -1.69991e-05+0.0153473j -0.00508464+0.0242678j -0.000460266+0.00086444j -0.00466383-0.00871266j -0.00275037-0.00451196j 0.00634265+0.0134514j -0.00830418-0.000170606j -0.0148874+0.0140151j -0.00312527+0.0014815j 0.00717661+0.00103902j -0.00753224-0.00734381j 0.00293183+0.00223745j -0.0091657-0.013449j -0.00102475+0.0112314j 0.00215038+0.00874209j -0.00882133-0.0140383j 0.00482396+0.00124073j 0.00189699+0.0144413j 0.00152614-0.00528521j -0.00552134+0.00766265j 0.00540724+0.00833371j -0.00416213+0.000323353j 0.00640096-0.00368945j 0.00497179+0.00409296j 0.0101094+0.00997108j 0.00566386+0.000682183j 0.000551058-0.00104045j 0.0117334+0.00233456j 0.0109935+0.00361219j 0.00864042+0.0112548j 0.00708502+0.004203j -0.00960663-3.45838e-06j 0.00137059-0.0106589j -0.00761849+0.0228989j 0.00594775+0.00542495j 0.0101494+0.000163728j 0.0118122+0.00251723j -0.0178991+0.0146122j 0.00822181-0.00869467j -0.00817197-0.0117295j 0.0113071-0.0165512j -0.0165313-0.00556438j -0.00428938+0.0056927j -0.00762958-0.0174413j 0.0131179-0.00417294j 0.016854+0.0183981j -0.00546416+0.00148357j 0.00900849-0.00819228j 0.0116048-0.0151434j 0.0150985+0.0219507j -0.0184548+0.00818337j 0.015185+0.0139664j -0.00188165-0.000135941j 0.0091007-0.00417614j -0.011705+0.0267961j -0.013736-0.0172118j -0.00458808-0.0116681j 0.0191042-0.0151804j 0.000744341-0.00760292j 0.0030899-0.0092653j -0.0255241-0.0197679j 0.019265-0.0239599j 0.0191231+0.0198244j -0.0193125+0.0187972j 
-0.0379124-0.0448022j -0.0280632+0.0249635j -0.0145003+0.00113639j 0.00308008+0.000539363j 0.000370162-0.00820832j -0.00303753-0.119652j 0.115974-0.0125581j -0.00240616-0.0250634j -0.00801254+0.0026902j 0.0312081-0.00583396j -0.00546758+0.0103358j 0.00429465+0.0124376j -0.094733+0.023752j -0.0265352-0.0883285j -0.046336+0.0231122j -0.0250904+0.00564274j -0.00204771-0.0804671j -0.0929664-0.024606j 0.00956477-0.00217173j 0.0180119+0.0231574j -0.00996516-0.0169036j -0.0187207-0.0128106j 0.00774107+0.0108338j 0.00395609+0.00845525j 0.00255177-0.0028279j -0.0202994-0.000469696j -0.00351175+0.000264272j 0.0111557-0.00506251j 0.0167133+0.00411172j 0.0275753-0.0186465j -0.00228889-0.00658339j -0.00701927-0.0448625j 0.00682032+0.0114688j -0.00729838+0.00273307j 0.0814791+0.0987397j -0.0985968+0.0859502j 0.0135262+0.0840261j -0.0516498-0.0276594j -0.105417+0.0375134j 0.0318125+0.0990133j 0.0321194-0.0477887j 0.0229329-0.0628498j -0.023004+0.00405191j 0.0272416+0.0207608j -0.00248916-0.0382873j -0.0485739-0.0247794j 0.0781487-0.018677j -0.0327769+0.0154919j -0.0790363+0.0314244j -0.00337414+0.0449964j -0.0460896+0.0409166j 0.00882945+0.0216844j 0.0307572+0.0152422j 0.0335712+0.02731j -0.0211648-0.00780777j 0.00178003-0.00693108j -0.0276703-0.0034547j -0.0209104+0.0322771j -0.0188494+0.00363367j 0.0156937+0.0039034j 0.0241664-0.00920901j 0.0039203-0.0101253j 0.0226351+0.0104579j -0.0414894-0.0241974j -0.015165+0.0143547j -0.0198793-0.0317635j 0.040615-0.00141505j -0.00288568-0.0247148j -0.0132585-0.0272943j 0.0246021+0.0122622j -0.0399296-0.0284296j 0.0123101+0.00153313j -0.018474+0.00346437j -0.0218117-0.0311018j -0.0432794+0.0262419j -0.00304143-0.00299524j -0.0197951+0.0404954j 0.0659185+0.0736583j 0.0630699-0.112311j 0.00763822-0.0157032j -0.122373-0.0435252j -0.0152767-0.0629784j 0.133582-0.0490104j 0.0624183+0.119725j 0.0426563-0.0574457j -0.0651842-0.0292232j 0.0433748+0.039151j -0.0284878+0.0315254j -0.0512729-0.000692897j -0.0238405-0.0440041j 0.0459339+0.00904524j 0.0438566+0.0707767j 0.0253709-0.018153j 0.0571664-0.0309524j 0.0116586+0.0966348j 0.0333732+0.0619716j -0.0524097-0.0220461j -0.0228023+0.0248656j -0.053512+0.0238258j -0.0290458-0.0165039j -0.01766-0.0487043j -0.0782678-0.053903j 0.0159287-0.019345j -0.0194332+0.0587112j -0.00312699+0.000818337j -0.0362767+0.0396409j 0.0610851+0.011876j -0.00211215+0.0242222j 0.00131459+0.0426688j -0.0156485-0.0171016j 0.043149-0.0490011j 0.0621866+0.00765807j 0.00401689+0.0257522j 0.00800596-0.0266978j -0.0165216-0.0153993j -0.0528541+0.0195532j 0.00554842+0.0222752j -0.0275951+0.00381296j -0.0038956+0.0447892j -0.00648784-0.0885542j -0.00347866-0.00810099j -0.0079628-0.0315303j -0.0366516-0.00432434j 0.00504995-0.0161832j 0.0087067-0.0128848j 0.0361168-0.0330612j -0.0354234-0.0191304j 0.0172137-0.00242051j -0.0277095-0.0295612j -0.0154293-0.0272158j 0.029792+0.0497587j 0.0364805+0.0888593j 0.00851439+0.0144758j -0.00863874-0.00647803j 0.000298731-0.0340637j 0.0032667-0.0547429j -0.00256474+0.0199988j 0.0390377-0.00908225j -0.0179613+0.0108284j 0.00148517+0.10769j -0.00284673-0.0133399j -0.00542275+0.00429809j 0.0342279-0.0139076j 0.0102911+0.0215137j 0.0356006-0.013086j 0.030687-0.0193025j 0.0566805-0.0239049j 0.0271497-0.0112207j 0.00575168+0.00350941j -0.0399734+0.00631575j 0.00576442+0.0177792j -0.0355651+0.047589j 0.0276847-0.055184j 0.024341-0.0301979j 0.0175388+0.0319241j 0.016483+0.0529753j 0.0421522-0.0276264j -0.00990736-0.0143953j -0.0212599-0.0038631j 0.0017734-0.048543j 0.0465217-0.0225289j -0.0299545-0.0722828j -0.0114188-0.060094j -0.0202815-0.0383256j 0.000346261-0.0107755j -0.0377663+0.0514092j -0.0725606+0.03455j 0.0178424+0.038044j 0.0154145-0.0662513j 0.0389241-0.0981859j -0.0599779+0.00650396j -0.015981-0.0259347j -0.0344641+0.0905203j 0.16286+0.0646809j -0.0198916-0.0168234j 0.0844724+0.00884383j 0.0466584+0.00830567j -0.10282+0.0690516j -0.0403679+0.0669476j 0.0236817+0.0030649j -0.143477+0.0478652j -0.0422454-0.0842488j -0.0619169-0.080345j -0.00354989+0.0107418j -0.0550183-0.0264183j -0.0536972+0.172368j -0.142186-0.0280755j -0.225565+0.146196j -0.147007-0.227377j 
0.0216324-0.050012j -0.0287674-0.0128542j -0.0077113-0.00979434j 0.00320513+0.00537783j -0.00061547+0.000986861j 0.0784891-0.0629154j 0.0714303+0.0758681j 0.0296193-0.0130704j -0.0135528-0.0127854j 0.0250327+0.0153034j -0.00474712-0.00921149j 0.0054008+0.0154695j -0.048381-0.0363031j 0.026937-0.0508984j -0.0226989+0.00549839j -0.0199461-0.0467417j -0.00415476-5.61615e-05j 0.0103608-0.0281344j 0.0164323+0.0107801j 0.00938163+0.0115794j 0.0200645+0.00935991j 0.0294713-0.00849551j 0.00129789+0.0143138j -0.0121444-0.00907548j 0.00259746-0.0124938j -0.0304041+0.00230968j -0.0145259-0.0095482j 0.00620061-0.01512j 0.0029966+0.00289223j 0.0225525-0.00526289j -6.82036e-05-0.00645442j -0.00149499+0.00414918j 0.00407986-0.00741828j 0.00915076-0.0167537j 0.0477997+0.0191529j -0.02065+0.0608941j 0.00886268-0.0450908j 0.0173948-0.00351135j 0.0490644+0.00361595j -0.0225295-0.0114701j 0.0224875-0.0613106j -0.017454+0.0345817j -0.0760183-0.0445438j -0.0403861+0.00328444j -0.0345088+0.0626293j 0.0564723+0.025727j 0.0438035-0.0193653j 0.00656376-0.0425544j 0.003657-0.00650266j -0.00600428-0.0385531j 0.0519379-0.00267831j 0.0216152+0.0143475j 0.0443851-0.0445895j 0.0156435+0.00622999j 0.0213313+0.00496552j -0.00726563-0.00818183j 0.00221957-0.0111963j 0.0176749-0.0130508j -0.0182921+0.00348539j 0.0223499-0.0140997j 0.00630955-0.00739077j 0.0230859+0.00515411j -0.0246567-0.0184929j 0.0298087+0.0332734j 0.00743623-0.01239j -0.00532382+0.00822034j -0.00945581+0.00259384j -0.017453-0.0160027j 0.0313614+0.0146761j -0.00629145-0.0059717j -0.0105803+0.0233969j 0.00423811-0.00314773j 0.00995802-0.00806048j 0.0233508-0.0252113j 0.00526551+0.0129916j -0.0290724-0.0665071j 0.0546002-0.0186296j 0.0182699-0.0345692j 0.013569-0.0459294j -0.0474068+0.00687733j -0.0618077-0.0220131j 0.00969513+0.0563152j -0.0494254+0.00150079j 0.00245323-0.0195752j -0.0373213+0.0816495j 0.195281+0.00798844j -0.001546-0.0909377j -0.0715999-0.151241j 0.0344627-0.0836133j -0.00224282+0.0864604j -0.0858494+0.0194109j 0.0332147+0.0343457j -0.0494222+0.0551237j -0.0127705-0.0554139j 0.00176022+0.041711j 0.0746508+0.00593814j -0.0552957+0.00786697j 0.0680956+0.101329j -0.0780541+0.0502777j -0.00348453-0.0256454j 0.04471+0.0544253j 0.0925378-0.036515j -0.0104117-0.0665435j 0.0522459-0.0380351j 0.0807974-0.0653958j 0.0452279+0.099999j 0.0215765+0.00627673j 0.0404118+0.0509131j -0.0611066-0.0518299j -0.0219344+0.01021j -0.0320443+0.00668399j 0.0640056-0.00527411j -0.0280249-0.0587329j 0.0447868-0.0628669j -0.073306+0.067829j 0.0419272+0.0489505j -0.0101625-0.0121453j -0.0546191+0.00147264j 0.094405+0.102646j -0.0632457-0.00508568j 0.0894152+0.0498572j -0.00660186+0.0484041j -0.0712197-0.0594684j -0.00976032-0.0292538j -0.0379579+0.05014j -0.000587587-0.0081195j 0.00262185+0.026135j -0.00185206+0.00393059j 0.00049686+0.030004j 0.00716093+0.0182245j -0.0178003-0.011135j -0.0424224-0.0379122j -0.00858867-0.0289251j -0.0139591-0.00854879j -0.0469013-0.0380131j 0.0238388-0.0105013j -0.0155018+0.000532241j 0.0327683-0.0206531j -0.0231431+0.00222099j 0.0726569-0.0883315j -0.0427392+0.0192112j 0.00380125-0.0122593j -0.0172079-0.0194408j -0.0469567-0.0587318j -0.0108767-0.0409595j 0.00106814-0.0153324j 0.00125368-0.0370459j 0.0480407+0.0105141j 0.0383047-0.129557j -0.0128684-0.0599517j -0.0350074+0.0414292j 0.0479439+0.0123534j -0.0359151-0.114047j -0.0431274+0.0716514j 0.0573744-0.0400381j -0.100972+0.0556157j -0.0374906+0.0262303j -0.031942+0.0138386j -0.0806424+0.0724726j 0.00659591+0.0152781j 0.0100858-0.0949794j -0.00989827+0.0135407j -0.110882+0.00882516j 0.0728559+0.0326273j -0.0471639+0.00693022j -0.0304147+0.0751227j 0.00543186+0.0419789j 0.0471092-0.127629j -0.0549398+0.0111502j 0.0259057+0.0731093j -0.0242388-0.0683856j 0.0916362-0.0396565j 0.071407+0.0690577j -0.0863011+0.019644j -0.052856+0.0059095j -0.0532115-0.040972j 0.0535648-0.00149886j 0.00179726-0.0129498j -0.0034354-0.0694332j 0.160042+0.0886922j -0.0783+0.105413j -0.0933566+0.0381901j -0.0107897-0.088817j -0.153135+0.102877j 0.11266+0.193476j 0.163867-0.0708609j 0.031922+0.108065j -0.123193-0.101741j 0.103052-0.122639j 
