0.0217933-0.28562j -0.107245-0.191107j 0.181146-0.0279271j -0.217432+0.0380977j 0.156451-0.265385j 0.0491185-0.0332507j 0.0317422-0.0530284j 0.0216098+0.00617177j 0.00515286+0.036266j -0.043855+0.0497419j -0.0796958+0.0802007j 0.0177827+0.0591572j 0.0266018-0.0325548j -0.00858028+0.0160856j 0.0181239-0.0204472j 0.0102144-0.0207192j 0.00920898+0.00929703j 0.0169732-0.0241964j -0.00172408+0.0132544j -0.00229799+0.00099039j 0.00864847-0.00920707j 0.0396506-0.0276541j 0.00383124-0.0122789j -0.00866097+0.0175066j -0.00347442+0.00380182j -0.0203056+0.0130416j -0.00507082-0.0317301j -0.0288227+0.0053816j -0.0164733+0.0137163j -0.00393071-0.0226372j -0.0108034-0.0019795j 0.0313982-0.0123667j 0.0494545-0.0542658j -0.0399428+0.00734212j 0.00322519-0.0191846j -0.0228515+0.0284169j -0.00952819-0.001223j -0.0228727+0.0181957j -0.00851232+0.0204238j -0.00607096+0.0106147j -0.00383904+0.0116178j -0.0166715+0.0184963j 0.00640166-0.000695844j 0.0139943-0.0140002j -0.00174642+0.00262092j 0.0097735-0.00396966j -0.00822345+0.00882876j 0.00614865-0.00061968j 0.00325396+0.000677453j -0.00543088-0.0119475j -0.00223674-0.00820085j 0.00165643+0.00217195j 0.00888293-0.0133635j -0.0103564+0.00586575j 0.00743317+0.00312703j 0.0116541-0.00634644j 0.0108661+0.00832161j -0.00770337+0.00507373j -0.0191836-0.0104672j -0.0038592-0.00594747j 0.011161+0.00370134j 0.000118191-0.0131784j 0.0119139-0.00858672j 0.0127639+0.0165337j -0.0137004-0.0123702j -0.00463182+0.00461512j 0.00511545+0.0115393j -0.026518+0.0122628j -0.0197367-0.00715964j 0.00925684-0.00301288j 4.25652e-05-0.0105373j -0.0114687-0.00235011j 0.0147378-0.0246083j -0.0309092+0.0103186j 0.0125098-0.000559117j 0.0534163-0.0330688j -0.0261539-0.00495246j -0.00796688+0.0454598j -0.0641505+0.0380103j 0.00859981-0.00932942j -0.00115605+0.0128459j 0.0176994-0.0249591j -0.000564716+0.0164713j 0.00644803+0.000742654j 0.00541598-0.014321j 0.0135403-0.0280397j 0.00407179+0.00465271j -0.00400337+0.0160534j 0.0005469+0.00663816j -0.00910869+0.012307j -0.000237822+0.000301061j -0.000677795+0.000843212j 0.0190479-0.016503j 0.00892666-0.0048618j 0.00571448+0.00539064j 0.0129467-0.0129107j 0.000596087-0.0030839j 0.0104677-0.000197899j 0.000118253-0.00896754j 0.00692698-0.00419989j 0.00773611-0.00018239j 0.00517425-0.00983818j 0.00309417-2.53885e-05j -2.77403e-05+0.00120996j -0.00409948-0.00236461j -0.002722+0.000237735j -0.000919597-0.000157618j -0.0024703+0.00687988j 0.00387615-0.00234363j -0.00605427-0.000486428j -0.00330881+0.00283049j 0.00711915-0.00691387j 0.000139901+0.00492974j 0.00988756-0.000421808j -0.00152289+0.00868134j 0.00253745-0.00310969j 0.00578209-0.000648136j -0.00152625+0.00547371j 0.00308842-0.00605357j -0.00815612+0.00234273j 0.0056738-0.00654892j -0.0055033-0.00408814j -0.00665672-0.00177j 0.00124361+0.00797887j -0.00182795+0.00449101j -0.00645539-0.00342387j -0.00293933-0.00458972j 0.000125253+0.00121706j -0.000384137-0.00194559j -0.00681535+0.00116297j -0.00429969-0.000712141j -0.00698637-0.00514061j -0.00200967+0.000824136j 0.000580738+0.00114584j 0.00124078-0.0022279j -0.00120973+0.00349829j 0.00492548+0.0109645j -0.0110224+0.00782204j -0.00251259-0.00296887j 0.00132927-0.00261178j -0.00122679+0.00161789j -0.00283432+0.00642344j -0.000630186+0.00402448j 0.00176873+0.000270918j -0.00265302-0.0027538j -0.000846793+0.00707192j 0.00128185-0.00717541j -0.00252038+0.00166872j -0.000899782-0.00248332j 0.00210083+0.00489517j -0.00899203-0.00157927j -0.000977006+0.01324j -0.000441112+0.00841493j -0.00304242+0.000276893j 0.0113228-0.0102253j 0.00185432+0.00484318j -0.00617848+0.00604491j 0.000442573+0.00812648j -0.00731727+0.00144638j 0.00535453+0.0120403j 0.00688282+0.000622087j 0.00365946+0.00637758j -0.00285743+0.00971243j -0.00770082-0.00131879j 3.5541e-05-0.0140611j -0.00399745+0.00330982j 0.0129784-0.0112771j 0.00241746-0.00233714j -0.0181545-0.00921795j -0.00605114+0.000872625j 0.00111672-0.00802937j -0.00553831-0.00471516j 0.00946985-0.00605787j -0.00569672+0.0006846j 0.0147361-0.0070788j 0.00113768+0.00740879j 0.00694888-0.00991155j -0.004425+0.00107878j -0.0110323+0.00573919j -0.00436541+0.00430033j 0.00528179+0.00643213j 0.0156337-0.0076575j -0.0118795+0.0144371j -0.0199051+0.0408898j 0.0104357+0.00353131j -0.0049804-0.0138876j -0.0397858+0.0170851j 0.03866-0.0533312j 0.0347187-0.0163177j 
-0.180909-0.0549033j -0.129899+0.264392j 0.102189-0.220931j -0.058966+0.270286j -0.231371-0.0520428j 0.0244727-0.0756232j -0.0201066+0.0302252j -0.0327179+0.0406817j 0.0343285-0.0275155j -0.0114174+0.014601j 0.0150491+0.0426556j 0.100069-0.0848738j 0.00850649-0.0169338j 0.0282451-0.0259278j -0.0057783+0.0139862j 0.0148722-0.0357465j -0.00660248+0.00119455j 0.0165066-0.0119286j 0.0209833-0.0160053j 0.00252328+0.0148863j -0.0125507+0.00215795j -0.00463193-0.00583951j -0.00772287-0.00390994j 0.0148254-0.00373699j 0.0263791+0.00173599j 0.00559838+0.0124211j -0.0268002+0.0301454j 0.012476+0.0300874j 0.0163895+0.00689209j -0.0193968-0.0021347j -0.0511558+0.0457897j -0.00190372+0.0067956j -0.0246415-0.00729307j -0.0279984+0.0444363j -0.0182667+0.0238672j -0.00313062+0.0223315j -0.0207786+0.0244251j 0.00741438+0.00509066j 0.0107642+0.00107449j 0.0133699-0.0191974j -0.000724807+0.00363034j -0.00923821+0.00792891j -0.0017057+0.0044729j -0.00533059+0.00201592j -0.0126408+0.00118322j 0.00279554-0.000547016j -0.000252982-0.00190621j -0.00966155+0.00280275j 0.000441557+0.00925318j -0.0202827+0.0178811j -0.0232089+0.00525782j -0.000219301+0.00517645j 0.00858081-0.00366733j -0.00261259+0.00543268j 0.00501927-0.00884033j -0.00648468-0.0040133j 0.0179579-0.0119491j 0.00262285+0.00243799j -0.00560241+0.0166931j -0.000505935+0.00326636j 0.00200152-0.00442492j -0.0183938-0.000451379j -0.00700818-0.0235975j 0.0182154-0.000494638j -0.015551+0.0126702j -0.000433683+0.0111316j 0.00748945-0.0059627j 0.00461244+0.0240496j -0.00111632+0.0166582j -0.00131086+0.00195222j 0.00698801-0.00604767j -0.0205396+0.00888974j -0.0197476+0.00911854j 0.00169651+0.0171773j 0.00670611-0.0120941j -0.00443563-0.025273j -0.0467021+0.0408602j 0.0728883-0.0292436j 0.00655184+0.0264542j 0.00103573-0.0109292j 0.00694668-0.0120574j 0.00132692-0.0234742j 0.00827265-0.0174767j 0.00374164-0.00441366j -0.00115369-0.00186481j -0.0205529+0.0103167j 0.0158853-0.0313378j -0.00346023+0.00696191j 0.00522878-0.00596728j -0.000820175+0.00644997j 0.00462248-0.00943781j 0.00888832-0.00189557j -0.00187206-0.00282361j 0.00944202-0.00893277j 0.0161922-0.0125288j -0.00215743-0.00446365j 0.00560681-0.00358444j 0.000449847+0.0103094j 0.00673182+0.00177831j 0.00109179-0.000806121j -0.006743+0.0025809j 0.00434739-0.00189564j 0.0050346+0.00301678j 0.0093907-0.00791458j -0.00249875-0.00192157j -0.00353559+0.0025887j -0.0121402+0.00437388j 0.0107277-0.00415466j 0.00280308+0.00168041j -0.00221903-0.000481364j 0.00196632-0.00382115j -0.00214903+0.00303411j 0.00213654+0.000238714j -0.00185891-0.00660122j 0.00352738-0.00472886j 0.00639155-0.00111842j 0.00348361-0.00373612j -0.00146789-1.23902e-05j -0.00218677-0.00256796j -0.0026113+0.00124833j -0.00267885-0.00157066j 0.00527814+0.000356801j 0.00652+0.00105892j 0.00131109+0.00734706j 0.00207451+0.000270459j -0.00293228+0.00194027j -0.00785118+0.00309981j 0.00385225+0.00212707j 0.00876043-0.00289732j 0.00293588-0.00102251j -0.00128854-0.0017214j -0.00379423+0.00569116j -0.00957778-0.0126818j 0.00620168+0.00539111j -0.000575084-0.00474677j -0.00190159+0.00103041j 0.0113433-0.00650355j 0.00736416+0.00937468j -0.00321913+0.00410238j -0.00657971+0.00385873j 0.0080815-0.00250688j 0.00100958+0.00593182j 0.00400153+0.00230947j 0.000186867-0.00836066j -0.00606271-0.00984649j -0.00277921-0.00200711j 0.00598992+0.00320959j -0.000636081+0.010073j -0.00763154+0.000154118j 0.00205918-0.00211948j 0.0036767+0.00446407j 0.00468168-0.000781325j 0.00356707+0.0019426j -0.00689164+0.0122265j -0.00817295-0.00619802j -0.00108304+0.0103451j 0.00427831+0.00360182j 0.00584038+0.00266403j -0.0024121+0.00472192j 0.00654908-0.00690682j 0.00172243-0.00716639j -0.00402552+0.0066653j 0.00560511-0.0077018j 0.00158002-0.0122772j 0.00887543-0.0056605j 0.0105456+0.00658473j 0.00804425+0.0135432j 0.0118861+0.00536354j 0.00721165-0.00409198j -0.00210751+0.0108667j 0.00351945-0.00307683j -0.016106-0.00411081j -0.00449956-0.011203j 0.00613312+0.00542717j 0.0049099+0.00382173j -0.0088257+0.0105823j -0.0016973-0.00224986j 7.29732e-05+0.0123314j 0.00212106+0.000951139j -0.00320686-0.00116171j -0.0140613+0.0123716j 0.0125541-0.00604438j 0.00760427+0.00624787j 0.0233571-0.00123424j 0.0152839-0.0280057j -0.0355598+0.0244363j -0.00635958+0.0237609j -0.0345713+0.0142685j 0.0359967-0.0492712j 
-0.0098496+0.0404811j 0.0795632+0.0839642j 0.0142512+0.0808643j -0.0124021+0.00469228j 0.0721825+0.00381495j 0.00923235-0.0394549j 0.0122097+0.0329711j 0.00885135+0.0193171j 0.027124-0.0116614j 0.0186137+0.0223212j 0.0211193+0.00248012j -0.0148961-7.46232e-05j 0.00588703-0.015381j -0.00162073-0.00753027j 0.0051533+0.00501791j -0.00643117-0.0192363j 0.000194961-0.0042266j 0.00963201+0.000540558j 0.00299644-0.00368309j 0.000760859+0.0137511j 0.00196951-0.0112521j 0.00433137-0.0105768j 0.00124845-0.00393208j 0.0080803+0.00415369j -0.00654039+0.0145883j -0.0176512+0.00323405j 0.020891+0.0236304j -0.0189228+0.0152755j -0.0197525+0.00144282j 0.0200916+0.0249849j 0.00106339-0.0029175j -0.0375479-0.0376457j -0.0174031-0.00986038j -0.00432115-0.0111674j 0.00248462+0.00651304j -0.00337346+0.00809211j -0.000431224+0.00884613j -0.0040157+0.00895029j 0.0034896+0.00128197j 0.00210192-0.00396205j 0.00895678-0.0012759j -0.000417207+0.00537098j 0.00400086-0.00184279j 0.00237483-0.00432745j -0.00760175-0.00166074j 0.00053637-7.79343e-05j 0.000801623-0.000211689j 0.00241845-0.00867752j 0.00339178-0.00444914j -0.00881541-2.85364e-06j -0.00912455-0.00743604j -0.00149653-0.00391954j -0.00954632+0.00580652j -0.00169572+0.00586945j 0.00418768+0.00183407j -0.0025431+0.00365298j 0.00791862+0.0200845j 0.0156337-0.0113133j -0.00545796+0.0126702j -0.00210195+0.00543796j -0.0004782+0.0104054j 0.000846292+0.00430741j -0.007268+0.0250968j 0.0041903+0.00662299j -0.0161783+0.0043262j -0.0116141-0.003781j 0.00660053+0.00188908j 0.0126942-0.00870036j -0.00833754-0.0030649j -0.0047418+0.00932928j 0.00972275-0.0127378j -0.0379304+0.0282583j -0.000929674+0.0190549j -0.0152935-0.00746138j 0.0107335+0.00240003j 0.0286421-0.0239228j -0.0077307+0.0226463j 0.00116807+0.00635827j -0.00610063+0.0114622j 0.00192812-0.00318037j -0.00148756-0.00174806j 0.00250737-0.00548234j -0.00433003-0.00573595j 0.000269704-0.00290502j 0.000894061+0.000207024j 0.0024201+0.000940207j 0.000852804-0.0100634j -0.00142598-0.000779392j -0.00045946-0.00108244j -0.00206659+0.0029557j 0.00226658-0.00458791j 0.00062818+0.00111239j 0.00143045-0.00351088j 0.00190511-0.00155899j 0.00395514+0.000325308j 0.00198175-0.00408664j 0.00555826-0.00238189j 0.00336697+0.00206781j 0.00611547+0.000429285j -0.000609647-0.000905709j -0.00312312+0.000166974j -0.00326372+0.000169413j 0.00160469+0.00151885j 0.00637701-0.00217559j -0.000582824-0.00162647j 0.00201584-0.0014047j -0.00297383-0.00121011j 0.00302296+0.0019935j 0.00313398-0.00242669j -0.00119664+0.000575544j 0.00101422-0.00146659j 6.62088e-05-0.00647279j 0.00675597+0.00170127j 0.00690886+0.00409478j -0.00111909-0.000324672j 0.00207129+0.00323565j 0.000985721+0.00142405j -0.00280552+0.000778298j -0.00101029-0.00391917j -0.00253923-0.00162483j 0.00104707+0.00106954j 0.00839717-0.00192041j -0.00746255+0.00653822j 0.0028574-0.00847033j -0.00606636+0.00414167j -0.00572161-0.00369356j 0.00604677+0.00346055j -0.00481767-0.00100831j -0.00580665-0.00776395j 0.00311904+0.000159263j 0.00215666-0.00195614j -0.000506951-0.00456369j 0.00179738+0.000660363j 0.00255944-0.000394968j -0.00130582+0.0066901j 0.000950225-0.0110451j 0.0055099-0.00507353j 0.00594034+0.002552j -0.00285005-0.0015811j 0.00977027+0.00354661j 0.00134528-0.000994501j 0.0122066-0.0091849j 0.000941189-0.00792181j -0.00792948+0.00800433j -0.000809498-0.00124455j 0.0024187-0.0154588j 0.000418542+0.00106684j -0.00265565-0.00227173j -0.00303581-0.00133683j -5.07116e-05-0.00398111j 0.00633196+0.00239385j -0.00493132+0.000118434j -0.00155228-0.00203157j 0.00476386-0.00329994j -0.00666014-0.00609592j -0.00743399-0.00264312j -0.00766644-0.00516532j 0.00128159-0.00309361j 0.00688501-0.00559817j -0.00264683+0.00116246j 0.00031729-0.0044247j -0.00508665-0.00376089j -0.000724464+0.000740219j 0.0041379+0.00110767j 0.00601386+0.00254405j -0.00187286+0.00450786j 0.00291031+0.00222232j 0.00202173+0.00311433j 0.00795901+0.00323672j -0.0033924+0.0045408j 0.00608292+0.00679586j 0.00072149-0.00224772j 0.0046239-0.00153728j 0.00168738+6.17672e-05j 0.000333601-0.00259283j -0.00189801-0.000980182j 0.00311674+0.00537239j -0.00397127+0.00744881j -0.00279181-0.00321554j -0.00844302-0.000635012j -0.00460202+0.00438943j -2.77683e-05+0.000543906j 0.00393557+0.00484763j 0.00179212+0.00661612j 0.00287494-0.00342514j -0.00590353+0.00475481j -0.00669857+0.00129407j 0.00278844-0.00366185j 0.00413781-0.0136283j 
0.216571+0.0956822j -0.122305-0.0310293j 0.103623-0.0453744j -0.077039+0.208099j -0.27637+0.0485093j -0.015631+0.0043621j 0.034135+0.0299752j -0.0114843-0.0351113j 0.0128191-0.00206296j -0.011874-0.00224704j 0.0149853-0.039254j -0.0175454+0.00544134j -0.00135515+0.00818803j 0.0104191-0.0148768j 0.00604941+0.0108166j -0.0076363-0.0125107j -0.028542-0.0190488j 0.0112548-0.00607003j 0.0105521-0.000893174j 0.0109421+0.00234378j -0.00547894-0.019586j 0.00293677-0.0308187j 0.0192779+0.0139393j 0.00216319-0.00720825j 0.000576357-0.00270044j -0.0042963+0.0236515j 0.0135579+0.00618183j -0.00185134-0.00611844j -0.00861785+0.0110191j 0.00581164-0.0168353j 0.0119056+0.035276j 0.0169063+0.0297737j -0.0105952+0.00136627j -0.00216529+0.0121844j 0.0010231+0.0104262j -0.00506206+0.0010121j 0.00213283+0.0114003j -0.00106905+0.00547167j -0.00214105-0.0116792j 0.00183862-0.00447755j 0.00795552-0.00932766j 0.00114552+0.00728552j -0.00347663-0.00443818j -0.0072489-0.000918608j -0.0100332+0.00723266j -0.0119386+0.00130209j -0.00126642-0.0011996j 0.00375691-0.00111686j -0.00778055-0.0125641j -0.0131513-0.00130107j -0.0126911+0.0101358j -0.001937-0.00606201j -0.00474107-0.00940891j 0.00487923-0.00820938j 0.0145093+0.005233j -0.0050879+0.00527504j 0.0171594-0.00549628j -0.00993941-0.006502j 0.00280227+0.00612141j 0.0101669-0.00740572j 0.0287874-0.00442583j -0.000851145+0.00248517j -0.00107051+0.0145212j 0.0121996-0.00798405j 0.0185956-0.00605925j 0.00575286-0.0211396j 0.0126886+0.00249731j -0.00424089-0.00292354j -0.0153131+0.00597682j -0.0203109+0.00125462j -0.0020465+0.00126914j 0.00400426-0.0120006j -0.0315329+0.0207279j 0.00116969-0.00900279j 0.00320667+0.00277866j -0.00669253+0.00179345j -0.0110904+0.0170966j 0.0125149-0.009107j 0.0076393+0.00279496j 0.00183169-0.00101558j -3.95623e-06-0.00393635j 0.00166132+0.00160095j -0.00248086-0.00341706j -0.00234165-0.00265222j -0.00233794+0.00363054j -0.00430372+0.00818535j 0.00392895-0.00427304j -0.00101479-0.00964946j 0.00121341-0.00220546j 0.00220329+0.000812511j 0.00326657-0.00248919j 0.00393117+0.00271385j -0.00185715-0.00186464j 0.00119954-0.0015063j 0.00557302+0.000446861j -0.0019486+7.73524e-05j 0.00267173-0.000853229j -0.00667853+0.00505153j 0.00163735+0.0028993j -0.00420097+0.00381775j -0.00348898+0.00471426j -0.00840746+0.00520003j -0.00890367+0.00243067j 0.00383503-0.00395848j -0.00226101-0.00246771j 0.00100122-0.00345046j -0.00223381-0.001892j 0.0033191+0.00250896j 0.00552252-0.00546914j -0.00395539-0.00235422j 0.002026-0.0053698j -0.00489684+7.52057e-05j 0.00241156-0.00493031j 0.00431937+0.00260778j 0.00845726+0.00694988j 0.00237222-0.0101655j 0.00490343+0.00291378j -0.00228346-0.00576965j -0.00536026+0.00297785j 0.00615679+0.00429431j -0.00263478+0.00363847j 0.00596501+0.00110046j -0.00694324+0.00206725j -0.00293784-0.00188086j -0.00808913+0.00122049j 0.0046763-4.16493e-05j 0.00564559+0.00282721j 0.00251053+0.00586855j 0.00461614+0.00441707j 0.00184649-0.00259692j -0.00176551-0.00842446j 0.0045802-0.00236542j 0.000234547+0.0053556j -0.000776668-0.00260941j 0.0114622+0.00480543j -0.0138184-0.0018221j -0.000437182-0.0166666j -0.000957568+0.00185054j -0.00131904-0.00610694j 0.00202032+0.00265413j -0.00499384+0.00358546j -0.0253922-0.00274478j -0.00457593+0.00130677j 0.00346927-0.00334843j 0.000253677+0.00802249j -0.00187772+0.0119667j 0.00458986-0.00406447j 0.00344191+0.00548576j -0.00304307+0.0122892j -0.00712911-0.00148016j 0.000859177-0.00635551j 0.00365481+0.00577609j 0.00823461-0.00231814j -0.00165666-0.00419239j 0.00192938+0.00534799j 0.00551766-0.000581497j -0.00303089+0.00988341j -0.00140326+0.000208034j -0.0115551+0.00114489j 0.00550563-0.0049195j -0.00561186+0.00385393j -0.00320794-0.000136632j 0.00262964+0.00158425j 0.00469163+0.000765485j -0.0040084+0.000415629j 0.00277685+0.00329598j -0.00750082-0.00776381j -0.00229882-0.00232555j 0.000709948-0.00209286j 0.00481637+0.00474477j 0.00579984-0.00522723j 0.000512785+0.000956199j -0.00132754-0.00604615j -0.00297445-0.000803134j -0.00152847-0.00248656j -0.001209+0.00519434j 0.00297659+0.00381777j -0.00363332+0.00505694j 0.0039463-0.00112914j -0.000617629+0.00132793j -0.00189924+0.000563467j -0.00383503+0.00122505j 0.00522946-0.00195389j 0.00721199-0.00275875j 0.000373273-0.00704429j -0.00540511+0.00665043j 0.00097105-0.00197402j -0.00546288+0.0101701j 0.00174858-0.00737448j 
0.0283413-0.255477j -0.0139807+0.0453572j -0.31481-0.019248j -0.180086+0.311525j 0.284099+0.292748j 0.012088-0.0030758j 0.0152+0.000899508j -0.000989731+0.0207503j -0.00222198+0.0385181j 0.0248573+0.0350469j 0.0599507+0.0330049j -0.0456993+0.0571266j -0.00245822-0.0224785j -0.00904101+0.00432155j -0.00587365-0.003619j 0.000270597+0.00387946j -0.00157271-0.00789477j -0.000248195-0.00466459j 0.0102936+0.00332357j -0.00511592+0.010769j -0.0138327+0.00689091j -0.0171847+0.0113663j -0.00793994+0.0164232j -0.0170955+0.00746153j 0.0100658-0.00222999j -0.00383163-0.00847051j -0.0163505+0.0081459j 0.0122466+0.0144584j 0.00767806-0.00839729j -0.0115365+0.00316914j -0.0249484+0.0168731j 0.0175351+0.018078j 0.0109929-0.00792673j 0.00198014+0.00191652j -0.000118715+0.00102857j -0.00337025+0.00644982j -0.0020122+0.0070227j -0.00108077+0.0054373j 0.00219058+0.0022335j 0.00441404-0.00689083j 0.0003578+0.00163966j -0.00727929+0.0046198j 0.000723675+0.00222809j 0.000454667-0.00158934j -0.00638953+0.00482657j -0.00124994+1.41468e-05j 0.00134341+0.00368828j 0.00438802+0.0059959j 0.00636567+0.00591857j 0.0055749+0.000381202j 0.00338941-0.0017645j 0.00451364+0.017757j -0.00981543+0.00612969j 0.00396958+0.00618015j -0.00273707+0.00988587j 0.00102193-0.0142966j 5.55592e-05-0.0200437j 0.0126774+0.0206187j -0.00132845-0.00236854j -0.0083453+0.022193j 0.0156764-0.011615j 0.019417+0.00453543j 0.0126959+0.00251866j -0.00631056+0.00107515j 0.00886226+0.00346726j 0.00385664-0.00239712j -0.0018-0.0117807j -0.0041905-0.00202201j -0.00308259+0.00910129j 0.00308675+0.00802167j 0.00160568-0.00711061j -0.0160282-0.00250473j -0.00826955+0.00903781j 0.00164299+0.0052813j 0.0014748-0.000617667j 0.0102606-0.0060463j -0.00778716+0.00921913j 0.00249244-0.00114731j -0.00571199+0.00523762j 0.00105356-0.00223479j -4.8654e-05+0.000776684j 0.00378894-0.00451215j -0.00186539-0.00133021j -0.00101011-0.000168264j 0.0015208-0.000266422j 0.00132875+0.000680258j 0.000584531-0.00887j -0.00220872+0.00436124j -0.00144319-0.00253431j -0.00356945+0.00443122j 0.000421079-0.00493622j 0.000122055-0.00196962j -0.000304082-0.00254758j 0.00139881-0.00241036j 0.00298679-0.00465454j 0.00349626-0.00357811j 0.00250423-0.00433754j 0.00053349+0.00234455j 0.00514614-0.00380682j 0.00315626-9.63562e-05j -0.00319209+0.00161907j 0.00325288-0.000328193j 0.0023944+0.00258137j -0.00138027+0.000315955j -0.000143794+0.00236078j -0.0009513+0.00265456j 0.00177168+0.00410038j 0.000136021-0.00250764j 0.00171167+0.00288809j -0.0030572+0.00321541j -0.00461408+0.00427392j 0.00570549+0.0045534j -0.00381207-0.00307459j -0.00336764-0.00514774j -0.000404763-0.00135233j -0.000671687+0.00308413j 0.0035661-0.00351373j -0.00251422+0.00246386j 0.00395165-0.00303465j 0.00484661-0.00264193j 0.00447078-0.0011181j -0.00783769+0.00247095j -0.0018898+0.00284252j 0.00082472+0.00509939j 0.000425263-0.00742991j 0.000166952+0.0170334j -0.00861073+0.00230635j 0.00580893-0.0010124j 0.00268626-0.0017454j -0.00611042+0.00245216j -0.0062868+0.00274212j -0.00672113+0.00904118j 0.0126295+0.00155179j -0.00473156-0.00106879j -0.00221934+0.000435573j 0.0101844+0.00502605j -0.0180137-0.0146219j -0.006031+0.00364722j -0.00254537+0.00498561j -0.000373658-0.0064633j -0.000505704-0.00369855j 0.00136819-0.00480533j 0.00144415-0.00978982j 0.00995865-0.00483112j 0.00192466+0.00716031j 0.000246162-0.00195653j -0.00382512+0.0010982j -0.000555956-0.00164313j 0.0121219+0.00344485j -0.0025253-0.00318835j -0.00785632-0.00302685j 0.00310796-0.00511347j -0.00649739-0.00419576j -0.00598814-0.00398695j 0.00105608+0.00591704j -0.00359145-0.00573611j 0.00613629+0.000797782j 0.000355228-0.00187735j -0.000736379-0.0018063j 0.00117739-0.00831508j 0.00460301+0.00299654j -0.000897813+0.00222444j 0.00475017-0.00168066j -0.0010654-0.00286905j 0.00328382+0.00147978j 0.00227712-0.00227674j 0.00152623+0.00194283j -0.000857651+0.000396867j -0.00181699+0.00105126j -0.00159561-0.00313457j 0.00018577+0.00172635j 0.000144351+0.00416964j -0.00223965-0.000348925j 0.00356977+0.00437164j 0.000783063+0.000808738j -0.00176436+0.00193802j -0.0010802+0.00238181j 0.00185142+0.0026947j 9.18832e-05-0.00121146j -0.00209258+0.00369522j 0.000661789+0.000915501j 0.00232417-0.00474287j -0.000590656+0.00340482j -0.0015149+0.00325964j 0.00086217-0.0035511j -0.00362195+0.00418049j -0.0054591+0.00480736j 0.00305534-0.00547903j 0.00344215-0.0106829j 
