0.0454531-0.0139646j -0.0914976-0.00670779j 0.00495246-0.00048851j 0.013613+0.0492684j -0.00624+0.0680034j 0.00699682-0.00366371j -0.00677766+0.00258281j -0.0260046+0.0115268j -0.000431783+0.00722142j -0.0227594-0.0231206j -0.0128731+0.000917044j -0.00605717+0.0265242j 0.013112-0.0197872j 0.00860462+0.0306538j 0.0325353-0.00372028j 0.00293161+0.00262817j 0.00092191+0.00222751j -0.00260671-0.00573759j 0.00534996-0.00354296j 0.00139053+0.0111832j -0.0184809-0.00279738j 0.00867352-0.00572652j -0.00592313-0.00793936j -0.00772112+0.0190564j -0.00711425+0.00501127j 0.0127717+0.0109009j 0.0135623+0.0049815j 0.00980681-0.0109585j -0.0164169-0.0139887j 0.0117687-0.0111185j -0.00554648+0.0258878j 0.0108075+0.00265773j -0.00581823-0.0092857j 0.0238214-2.10306e-06j -0.00726986+0.00838791j 0.00302608+0.0123092j 0.000873178-0.000474766j 0.00152658-0.000706107j 0.000180413+0.000199784j -0.00247981+0.00467187j 0.00331387+0.00218153j -0.000551927+0.00152644j -0.00450878+0.00353614j -0.00606091-0.0088486j -0.00392135+0.000160008j 0.00319848-0.00507623j -0.00378515-0.00073839j 0.000623813+0.00825036j 0.00643362-0.00300519j -0.00269731+0.00496536j 0.0166089+0.00305921j 0.000571461-0.00541251j -0.00176126+0.00484103j 0.0070383+0.0019273j 0.00193367-0.00530041j -0.00125047-0.0111402j -0.0136181+0.00476757j -0.000916784+0.0145977j 0.00479985+0.00177233j 0.000816432-0.002246j 0.00316136+0.00325493j -0.000520571-0.00784779j 0.00456262+0.00153754j 0.000353704-0.00281381j 0.00448935+0.012004j 0.000470166+0.00342369j -0.00483767+0.00422062j 0.00114001-0.00377236j -0.00660893+0.00194943j -0.00472331-0.0085477j 0.008366+0.00450512j -0.00325451-0.00528667j -0.0094767-0.00407602j -0.0157448+0.00530774j 0.00184299+0.0148229j 0.00462157+0.00145214j -0.00504909+0.00218425j 0.00250579+0.00291363j -0.0108303+0.0076462j 0.00810908-0.0097751j 0.00736239+0.00785929j -0.0101406+0.00314176j -0.00746126-0.00516343j -0.00302025-0.0051859j -0.00088907-0.00433184j 0.00627472-0.00911326j -0.000886164+0.00821241j 0.00852288+0.00375404j -0.00533843-0.00480195j 0.00244185-0.00280755j -0.00348637+0.00230569j 0.00068047-0.000500529j -0.000856966-0.000565206j 1.12786e-05-0.00108535j 0.00198755+0.000735164j 0.001675+0.000600948j -0.000181517-0.0011423j 0.00224158+0.000247258j -0.00152316+0.00184577j 0.00258923-0.00366292j -0.00301096+0.00223131j -0.00421942+0.00198715j 0.00295212+0.00249277j -0.00182805-0.00069678j -0.00100403+0.000802105j 0.00146285+0.00240295j -0.002034-0.00108366j -0.000348091-0.00391633j -0.00278714-0.00751029j 0.00457323+0.00272885j -0.00173347+0.00661734j 0.00080093-0.0032904j -0.000135226-0.00690759j 0.000476971+0.00263399j 0.00322965+0.00589886j -0.0059945-0.00118147j -0.00821295+0.00269765j -0.00887481+0.000721314j -0.000527482+0.00226144j -0.00253713-0.00310594j 0.00414895-0.0041701j -0.000781655-0.00115305j 0.00768779+0.00196871j 0.00190585+0.00272297j 0.00642203+0.003446j -0.00247612-0.00118428j -0.00175039+0.00191376j -0.00120728+0.00627957j -0.00415064+0.00552675j -0.00765567+0.00247982j 0.0129722+0.0032109j -0.0048041+0.00977212j -0.00218057+0.00501867j -0.000756576+0.00368j 0.000143089+0.00685185j -0.00315551-0.00558249j -0.00562242+0.000749473j -0.0032172-0.00359224j -0.00214987-0.00636934j -0.000923927-0.00460598j 0.00155726-0.00224719j -0.00182054+0.00184331j -0.00112997-0.0084255j -9.95767e-05+0.00156153j -0.000774629-0.00463094j 0.00196248+0.000421661j -0.0034561+0.00687496j 0.000399561-0.00707153j -0.00144469-0.00211258j -0.00608814+0.000361654j 0.000373684-0.00346152j 0.00399639-0.00793514j -0.00555326-0.0097979j -0.00345161+0.000199404j -0.00508684-0.00697545j -0.0117114+0.00533833j -0.000610023-0.00537132j 0.00452713+0.00201126j -0.00987924-0.00446038j 0.00215467-0.000706955j -0.00424331-0.00527507j 0.00224168-0.000941493j -0.00565939+0.00516912j -0.00320615+0.00363057j -0.0061439+0.00386336j 0.000685911+0.00344828j 0.00663324+0.00154348j -0.00785367-0.00231306j -0.00389711-0.0045308j 0.00502902-0.00271382j 0.00775803-0.00356919j -0.00473995+0.00772465j -0.000507372+0.00517871j -0.000341295-0.003061j -0.000484633-0.000616343j 0.00794509+0.00257699j -0.000531593-0.00107819j -0.00206896-0.00111913j -0.000245331+0.0104114j -0.00314061+0.000215506j 0.00132865+0.00163509j -0.00195041-0.000286195j -0.000724057-0.00457809j 0.00180285+0.00188912j 0.00239931-0.00251033j -0.00366954+0.000841637j 0.00354972-0.00323316j 0.00474177+0.00405966j -5.97089e-05-0.0023923j 0.00192746+0.0017719j 0.00515547-0.000647402j 0.000343567-0.00388797j -0.00268475-0.000475821j 0.000156103-0.00319088j 0.00342261-7.13253e-05j 0.000345816+0.00308846j 
0.0101367+0.187075j -0.0103803+0.099513j 0.000168271+0.00213669j -0.00288274+0.00653383j 0.00236402-0.00444144j 0.00495285-0.0100131j 0.0181951+0.0255289j -0.00715759+0.0217207j -0.0261937+0.0146972j 0.0182793-0.00806385j 0.0198116+0.0249541j 0.0102227-0.0166208j 0.0207322-0.0153606j 0.0279842+0.0160482j -0.0247535+0.0237622j 0.00709292+0.0018433j 0.0112088-0.013253j -0.0168668+0.00926588j 0.000261632-0.00445152j 0.0150292-0.00825294j -0.00697959+0.00125692j -0.0127484+0.00539736j 0.0207492-0.0109217j -0.0182601+0.00392123j -0.00238234+0.00268448j 0.0167408+0.000535409j -0.0022526-0.00198817j -0.01517-0.000299668j 0.0108545+0.0045208j 0.0116207-0.00291933j 0.00946813+0.00466864j 0.00443902+0.00160297j -0.0377986-0.00281498j -0.00686338+0.000562967j 0.00262216-0.00142199j -0.0327786-0.0100617j 0.000424977-0.00277611j -0.00883835-0.00726641j -0.00417313-0.00152388j 0.011504+0.00959696j -0.0010617-0.00651601j 0.00287671-0.00471379j 0.00266118-0.00140242j -0.00670833+0.00111882j -0.000744073+0.00191628j -0.00236147+0.0108587j 0.00118133+0.00595755j 0.00184828-0.00159429j 0.000967018-0.00944069j 0.00168211+0.00344822j 0.00879275+0.00505776j -0.00201125+0.00534806j 0.0069046-0.00051242j 0.0010477-0.0058129j -0.00246243+0.00404884j 0.0153018-0.0012607j 0.0049362-0.00176848j -0.00567765+0.000955875j 0.00164326+0.0126165j 0.00857811-0.00203192j 0.00848017-0.00037338j 0.00733182-0.00661198j -0.000308056+0.00581677j 0.0027626+0.00277297j 0.00731282-0.00687429j 0.00379928-0.00276096j 0.0146257+0.00509132j -0.00583075-0.00211498j -0.00186082+0.000741589j -0.00459748+0.000249913j -0.00379824-0.00241143j 0.00109446+0.00488238j 0.00749185-0.00170187j -0.0015932+0.00508684j 0.0135262+0.00261982j 0.004226-0.00524436j -0.000764191-0.00573588j 0.00513281+0.00816121j -0.00881002+0.00433298j 0.0103514-0.00346407j 0.00190875-0.0112855j 0.00942249+0.00500926j -0.00441638-0.0168903j -0.00214194+0.000327958j -0.00344893+0.00701592j -0.00680926-0.00636789j -0.010563-0.00220068j -0.00293655+0.00130653j 0.0228389+0.00741867j -0.00412504+0.00311155j 0.00200579-0.023642j -0.000794391-0.00362076j -0.00554594+0.00232646j -0.00297633-0.00202726j 0.00486237-0.00844643j 0.00379322-3.6648e-05j -0.00275986-0.000149178j -0.00202199-0.00831221j 0.00354621+0.00462368j -0.000706928-0.004548j 0.00799223+0.00612974j 0.00350517+0.00709905j 0.00415657-0.00477953j -0.0028593+0.00277851j 0.00382508-0.000576451j 1.40923e-05+0.00123147j 0.00557893+0.00287467j -0.000750309+0.000670791j 0.00287085-0.00554834j 0.00421285+0.00743013j 0.00299433-0.00515209j -0.00517205+0.0032439j -0.00182092+0.00718807j 0.00403795-0.00479585j 0.0032046+0.00202065j -0.00200337-0.00376632j 0.00392435-0.00445762j -0.00550271+0.00499104j -0.00183373+0.000309017j 0.00283481-0.0069657j 0.00554077+0.00478386j -0.00440811-0.00183231j 0.000141497+0.00210938j 0.00408411-0.00143359j -9.10924e-05-0.00227117j -0.00516319-0.000764487j -0.0109963+0.000454235j -0.00545208-0.000120767j -0.00504847-0.000256743j -0.000301799-0.000876983j -0.00488914-0.00159018j -0.00276541-0.00166669j -0.00234435-0.00290488j 0.0021172-0.00633877j 0.00244177+0.00322967j -0.00163595-0.00506526j 0.000824526-0.000708991j 0.00141117-0.00120041j 0.0125355-0.00272709j -0.00337074+0.00350745j -0.00287155+0.0081987j -0.00153402-0.00609972j 0.00470581-0.00599657j 0.00104686-0.00497828j -0.000286811+0.00157522j -0.000109836-0.00777041j 0.0138813+0.00659838j 0.000331914+0.00314515j 5.14951e-05+0.000769262j 0.000908154+0.000264263j -0.000570331-0.00183833j 0.000626264-0.00714144j -0.000532668+0.00391684j -0.00327226-0.00596143j 0.00118775+0.000724721j 0.0057859-0.00296828j -0.00451166+0.00259235j 0.00173553-0.00154419j -0.00987046-0.000708798j -0.00645014-0.000472145j 0.00205997+0.00060828j -0.0017192+0.00383796j 0.000265532+0.00178864j -0.00445053+1.37441e-05j -0.00221582+0.00271944j -0.00513849+0.000186243j 0.000818008-0.011718j -0.00536737-0.00123393j -0.00271687-0.00293707j 0.00124219+0.00632657j -0.00544659-0.00430302j -0.00523461-0.00189553j 0.00116124-0.00124451j 0.00367406+0.00536138j -0.00368853+1.55211e-05j -0.00286205-0.00625019j 0.00216075-0.00273418j -0.00614528-0.00133497j -0.000220857+0.00865126j 0.00516401-0.0052178j -0.00317822-0.00584659j 0.000832583+0.00346405j -0.000166439-0.00366739j -0.00784391-0.00482692j 0.00658001+0.00784457j 0.00513638-0.00778436j -0.00134434+0.00529395j -0.00599313+0.00463682j -0.00706703+0.00286849j -0.00498369-0.00178158j -0.00353833-0.0016743j -0.00198501+0.0122538j 0.00814894+0.00260839j 0.00274555+0.00382582j -0.0142291-0.000568282j -0.00133691-0.0126996j 
-0.0816235-0.50625j -0.125917-0.404932j -0.018009+0.149378j 0.0304563-0.0983262j -0.0243435+0.0694442j -0.0269189+0.0429643j -0.0370065-0.00444734j 0.0320886+0.0047684j -0.0036401-0.0392127j 0.0159176-0.0154833j 0.00232203+0.00389346j -0.0115095+0.0169593j 0.0090383+0.00872638j 0.0232677-0.00247052j 0.0178299+0.0191797j -0.00759334-0.000250341j 0.00169924-0.0264504j -0.00818119+0.010692j -0.00496085+0.0260632j -0.0068585+0.0152488j 0.00536475-0.00890875j 0.00751007+0.00380875j 0.0159876+0.0119945j 0.0050662+0.0114036j -0.0011804-0.0264769j 0.00946571-0.0160714j -0.0185357+0.00841534j -0.0119991-0.00578757j 0.0125962-0.0101177j 0.00600319+0.000201155j 0.00059552+0.00407905j 0.0235423-0.00681084j 0.0131622+0.00434242j 0.0105955+0.0120747j -0.0174138+0.00540324j 0.0163046+0.00248372j -0.00538338-0.00520258j -0.0200265+0.00907574j -0.0162616+0.00124231j 0.000120876-0.0243468j -0.00399114-0.00411278j 0.0146211-0.0069125j -0.00530928+0.0139556j 0.00842087-0.00999286j 0.00613372-0.00584077j 0.00471791-0.0108032j 0.0139838-0.00175327j 0.00437322-0.00933149j 0.0134378+0.00936212j 0.00598476+0.00269118j 0.00375913+0.0135803j 0.00052398-0.00414257j 0.00195429-0.0036423j -0.0177311+0.000974179j -0.00271876-0.0016171j 0.00983806+0.00708928j 0.00588632+0.0142857j 0.0013048+0.00506585j -0.0003976-0.00154317j 0.00134931+0.000833756j 0.0131776-0.0070505j 0.00672952+0.00762095j 0.010043+0.00237976j -0.00183297+0.0045773j -0.00373873-0.00657446j -0.0037495-0.00413494j 0.00102927+0.00394146j -0.0135907-0.00244428j -0.000563708+0.00163418j 0.00256812+0.00672483j 0.00214656+0.00504017j -0.00136337-0.005833j 0.0104407-0.0101314j -0.00778095-0.00904209j 0.0120682+0.000755894j -0.00154832-0.00475296j -0.00476136-1.86055e-06j 0.0106481-2.09805e-05j 0.0157279+0.0111889j 0.0120937-0.00010223j -0.00364231-0.000339507j -0.0148548-0.00919477j -0.00143302+0.00352486j 0.0183261+0.0128835j 0.00917635+0.000410068j 0.0078971-0.00490655j -0.021341+0.00272012j 0.00931006+0.0235945j -0.0346199-0.0194992j 0.0209641+0.00415538j 0.0209112+0.0217476j -0.00541586-0.00689519j 0.00450018+0.0156469j -0.000754552+0.00258176j -0.0135804-0.00844859j 0.00261036+0.000241579j 0.00128114-0.00916277j -0.0046535+0.0090147j 0.0121895+0.0104555j 0.00337854+0.00900617j -0.00568644-0.0124272j -0.00478692-0.00371586j 0.00664825+0.0105195j -0.00105423-0.00139086j -0.00716284-0.00669084j 0.00374001-0.00432767j -0.00664913-0.0132081j 0.00341817-0.000886008j 0.00134393-0.00791574j -0.00170612+0.000174556j 0.00860448-0.000414913j -0.0012487+0.00266893j 0.00951396-0.0087762j -0.00562201-0.00273684j -0.0035557+0.000501786j 7.60862e-06-0.00114116j -0.00711841-0.00142678j -0.00179846+1.25132e-05j 0.00478507+0.000312017j 0.00318905+0.00977635j -0.00628799-0.000709864j -0.00570741-0.00512133j 0.00731394-0.00137612j 0.000288245+0.00518025j 0.00398904+0.00820837j 0.00194592-0.00558292j 0.00243555-2.11066e-05j 0.00201524-0.000883982j -0.00357617-0.00624432j -0.00219127+0.00298826j -0.00915561-0.00988313j -0.00400355+0.00563885j 0.00159879-0.00319842j 0.000485742+0.00215087j 0.00711875+0.00759336j 0.00351868+0.00698304j -0.000694721-0.00194091j -0.00169958+0.00309795j 0.000730641-0.000765604j -0.0019395+6.70038e-05j 0.00077684+0.00293961j 0.01052+0.00309952j -0.00093982+0.00629756j 0.000513031-0.00444908j 0.00756559+0.00252634j -0.00279933+0.000676845j -0.00118903+0.00533386j 0.00375478-0.00237846j -0.00561803+0.00329644j -0.00292586-0.00179887j -0.00170311+0.00443661j 0.00163076+0.00160493j 0.000627093-0.00272006j 0.00180811-0.000837065j -0.00417812-0.00881534j 0.00243292-0.00819078j -0.00810855+0.0026003j 0.0037565+0.00279565j -0.000247904+0.00324984j 0.00491204+0.00199905j -0.00206697+0.0022945j -0.00556398-0.00462801j -0.00100204+0.00330887j 0.000818885+0.00754816j -0.00404423-0.0019734j 0.00193114+0.010752j -0.000614221+0.00272957j -0.00410227+0.00437209j 0.00176905+0.00418236j 0.00121246+0.00769253j 0.00725122+0.00258348j 0.00271949+0.00159324j -0.0018282+0.00759446j 0.00130522+0.00398647j 0.00115375-0.00201081j -0.0123731-0.00954171j 0.00537975+0.00203087j 0.0029592+0.00154632j 0.00152747+0.00385998j -0.00202425+0.00728423j -0.00256783+0.00158209j -0.00377003-0.0152567j 0.00308441+0.00585121j 0.00407411+0.0140055j -0.00127915-0.00386089j 0.00201406-0.000459817j -0.00391802+0.00263817j 0.00674384+0.00667238j 0.00396622-0.00218329j -0.000531983-0.00971913j 0.0151827+0.0200048j -0.00579791-0.00863794j -0.0116809-0.000981918j 0.0141139+0.00974721j 0.0290708+0.0126485j 0.00233276+0.0328936j 
0.354347+0.326253j 0.317198-0.379609j 0.127878-0.0130669j -0.0334172-0.0632702j 0.0105171+0.0651265j 0.0120438+0.0110766j 0.0126331+0.0131093j 0.0281216-0.0119272j -0.0112573+0.0140295j 0.0154197-0.0248834j -0.0327528+0.0129338j 0.0214647+0.0364722j 0.00304515+0.0229076j 0.00560431-0.0235731j 0.0307318-0.00212948j -0.00732978+0.0234946j 0.00668742-0.00117064j 0.000380861-0.0118998j -0.00676739-0.0170402j -0.011317-0.00712j 0.0183239-0.017968j -0.00431737+0.00536246j -0.0131922-0.0041116j -0.00568232+0.0162205j 0.0124756+0.00611476j -0.00173879+0.000352921j -0.0101348+0.00138505j 0.0084306-0.0230827j -0.013187+0.00289872j -0.00308362+0.00698383j -0.011492-0.00732839j 0.0111368+0.0062681j -0.0145094-0.00182813j 0.00940938+0.00351001j 0.0142144-0.00238055j 0.0118566+0.00362983j 0.0136664+0.00015139j -0.00259483-0.00324452j 0.0013329-0.00010185j -0.00684105+0.00213814j 0.00878415-0.0018411j -0.0105177-0.00399538j -0.0177875-0.00655012j 0.00600353-0.00520484j -0.00803681-0.004255j 0.0019364+0.00320075j -0.00120303-0.00500071j -0.000268399-0.0156618j -0.0121773-0.00935755j 0.0091842-0.00379238j 3.92079e-05+0.00283244j 0.0112332-0.000743906j -0.00755206+0.0106611j -0.0125672-0.00212745j 0.00317341+0.00900121j -0.00363136-0.00374437j -0.0107227+0.00524745j -0.00367583+0.0108135j 0.00591796+0.00808882j 0.00591217+0.0106002j -0.00371505-0.00865646j -0.00275083+0.00302272j 0.00447565+0.00367934j -0.0126127+0.00454474j -0.00607485+0.00803753j 0.00509896+0.00551522j -0.00287971+0.00860909j -0.00642868-0.00236295j 0.00204476-0.00787559j 0.0112371+0.00362911j 0.00470938-0.00565182j -0.00921347+0.0138048j -0.00569334+0.000614871j 0.0054717+0.000849797j 0.0011884-0.000427515j 0.015133+0.0115509j -0.00171088+0.0153396j 0.00551613-0.00481562j 0.00457203-0.000660189j 0.00809596+0.00816252j -0.000836461+0.00155376j 3.21298e-06+0.000911507j -0.0142245-0.00646656j 0.00938348-0.022834j 0.00829661-0.00826255j -0.00272242-0.00310734j 0.00890178+0.00540744j 0.00870969+0.00784366j 0.00111878+0.00886935j -0.0082539-0.0140761j 0.0117505+0.0159514j 0.00132296-0.00467594j -0.00179311-0.00338956j -0.000149241-0.00145835j 0.000913731+0.00767799j 0.00207318-0.00401251j -0.00523043-0.0117613j 0.00288598+0.0112077j -0.00972193-0.000755581j 0.00604283+0.000811218j -0.0022686+0.00316751j 0.0110293-0.00165583j 0.00568466-0.00300117j -0.00294487+0.00588742j -0.00539867-0.00213036j -0.00460638-9.20831e-05j -0.00176656-0.0103879j -0.00248496-0.00881317j 0.000103376-0.00275797j -0.0027196-0.00129056j -0.0033837-0.00626444j -6.23029e-06+0.00405898j -0.00159045+0.00214779j -3.78102e-05-0.000301649j 0.00605693-0.00169287j 0.00311285-0.00322145j 0.00077277+0.00653161j 0.00668703-0.00771196j -0.00657896-0.00401506j -0.00567467-0.000693565j 0.000783171-0.00272924j -0.0037348+0.00718541j 0.00136528+0.000533656j 0.00409073-0.00576069j -0.00707499-0.00578127j -0.000763195-0.00657368j 0.00691354+0.00207613j -0.00212171+0.00435438j 0.00124369+0.00113544j 0.000315675+0.0103183j 0.00583585+0.00511648j -0.0119301+0.00330855j -0.00041498+0.00427738j 0.00891833+0.00188116j -0.00395713+0.00033934j -0.00367622+0.00156993j 0.000276589-0.00520483j 0.00202518-0.00262404j -0.0060593+0.00690613j -0.00892233+0.00200441j 0.00215458+0.00706825j -4.62076e-05+0.00177402j 0.000215492+0.00749382j -0.00613524+0.00138114j 0.00829599-0.0081795j -0.00246047+0.00129508j 0.00132148+0.00567396j -0.00498812-0.00805302j 1.21436e-05+0.00142675j 0.000615399-0.00527847j 0.00425802+0.000277029j 0.000157486-0.00210595j -0.00411292+0.00397799j 0.00807468+0.00790674j 0.00329335+0.00427738j 0.0078922-0.00203498j 0.00762663+0.00351121j 0.00599742-0.00684411j -0.00145945-0.00322223j -0.00415062-0.00159634j 0.00583998+0.00349506j 0.00661224-0.00322987j -0.00343692-0.00197047j 0.000285192+0.00594127j 0.00197147+0.00312052j -0.00549429+0.00589137j -0.00301552-0.00627989j -0.00687547-0.00374321j 7.84871e-05-0.00256758j -0.00168355+0.00919245j 0.00249855-0.007706j 0.00332658-0.00234706j 0.000386094+0.00690852j 0.00272858-0.00354304j 0.00249781-0.00371153j -0.00383018+0.0064221j 0.00278565-0.0045024j -0.00353289-0.000861688j 0.000231129-0.00300892j 0.000830936-0.00638528j -0.00758328+0.000107208j -0.00449662+0.00619213j -0.00733513-0.00727203j 0.00782714+0.00664472j 0.00104361-0.00553263j -0.00721242-0.00272998j -0.00317221+0.00537565j -0.00860141+0.000179707j -0.00268996-0.010682j 0.00556429-0.00773472j -0.00376031-0.00961183j -0.00631869-0.00804615j -0.00873519-0.000556674j -0.00788557-0.00582468j 0.00435321-0.0118606j 0.00879769+0.00806406j 
0.118298-0.337238j 0.550139+0.2416j 0.0618905+0.05559j -0.0764333+0.0107241j 0.0536277-0.0172394j 0.00967462+0.0316266j -0.0242638+0.0204721j -0.00613625-0.0253436j -0.0153351-0.027778j -0.0226424-0.00626709j 0.0474669-0.00297278j 0.00430274-0.0255592j 0.000248795-0.0368816j -0.0317502-0.00950558j 0.0105488-0.0156813j -0.00651196+0.010994j 0.0087009-0.00645981j -0.000460053+0.000623884j -0.00669135+0.00105314j -0.0154624+0.00242914j 0.00635342+0.0157345j -0.00168761+0.0122151j 0.00544135+0.016382j -0.0174235+0.00720461j 0.0136451+0.0100091j 0.0126125-0.00742272j 0.00326384-0.017231j 0.0126754+0.00468346j 0.0137353-0.00206019j -0.00759037+0.0110651j 0.00533788+0.0115861j 0.0058316+0.00935101j 0.0148097-0.00764084j -0.0120203+0.00888341j 0.00973916-0.00558114j 0.00529108+0.0102389j 0.0024857-0.00264356j -0.00664512+0.00442225j -0.00275193-0.00198488j 0.00734103-0.0112577j 0.000469821+0.00271145j 0.0090028+0.0042422j 0.00572594-0.00317758j -0.00149139-0.00403314j 0.00604331-0.00963882j 0.00623967-0.00483411j -0.00612617-0.00447885j 0.0028705-0.00958992j -0.00543463-0.00404417j 0.00717437+0.0107783j -0.0123313-0.00292167j -0.0070192+0.00146234j 0.00384376+0.00389571j 0.0114067+0.0137919j 0.00506945+0.0114719j 0.00283023+0.00987362j -0.00773337+0.0100013j -0.0051219+0.00170828j 0.0089511+0.0121279j -0.00212684-0.00339561j 0.0109649+0.00237843j -0.00959869-0.00814395j -0.00361324-0.0100422j 0.008976+0.0061179j -0.002224-0.00881729j -0.00487167-0.00482767j -0.0114072-0.00130358j 0.00762516+0.00681308j 0.00688735-0.00315235j -0.00507435-0.0131716j -0.00664616-0.0138707j 0.00167628+0.0163353j 0.00650211-0.00941662j 0.00459197-0.00184818j 0.00334059+0.00895166j -0.00141545+0.00396644j -0.00234751-0.0069806j 0.0036121+0.00263563j -0.00176552-0.000423095j -0.00794231-0.00275043j 0.00849006+0.000763118j 0.00572212-0.00825406j 0.0111247+0.0199317j 0.0187627-0.0138681j -0.00195735-0.00407782j 0.00609468+0.0126038j -0.0156151-0.0107596j 0.0058999+0.00318925j -0.00210835+0.000901613j 0.00668718-0.00107437j -0.00596419+0.00468573j -0.00294837-0.0027196j 0.00475212+0.00679565j 0.000287934+0.00279249j -0.00682809-0.00410253j 0.000283332-0.000283624j 0.00402403+0.00233821j -0.00362418+0.000309244j -0.00371876+0.00310143j 0.00249945+0.00153624j -0.000336785+0.00308743j 0.0106997-0.0062394j 0.00144044+0.000257677j -0.000907191-0.00471722j 0.00475731+0.00624121j 0.00147738-0.00251433j 0.00279718-0.00103738j 0.00176372+0.000887897j 0.00324946-0.000434008j -0.00484891+0.00530464j 0.00051093-0.00536873j -0.00205257+0.00294493j -0.0109314-0.00725686j -0.00852994+0.0067134j 0.00177786+0.000317474j 0.0074665+0.00125445j 0.000775251+0.00105994j -0.00389611+0.00375232j 0.00327715+0.00488033j -0.00935357+0.0101189j -0.00269322+0.000990528j 0.00269644-0.000959961j -0.00835608-0.0029803j 0.00730319+0.000269875j -0.00103657+0.00582262j -0.00327923+0.00281047j -0.000444702-0.00780968j -0.0100138-0.00341817j -0.00353886-0.00101725j -0.00642328-0.00267138j 0.00555403-0.000381952j -0.00264285+0.00912164j -0.00320846-0.000544456j -0.00826731-0.00339449j -0.000982777-0.00050788j -0.00592259-0.00458854j 0.0066186+0.00283349j -0.000774804+0.00824517j -0.00224221-0.00421911j 0.000153846+0.00514133j -0.00812738-0.00270999j -0.00599034-0.00750155j -0.00351446-0.00234588j -0.00829138-0.00403621j -0.00336891-0.00385017j -0.000846802+0.00462591j -0.00240104-0.00432383j -0.00173445+0.00138379j 0.00196293-0.00116099j 0.00540472+0.00338001j 0.0183881+0.000624019j -0.00149222+0.00218082j -0.00118664+0.00272693j 7.39757e-06-0.01074j -0.00412395-0.00741263j 0.00913317-0.00087392j 0.000412508-0.00339867j -0.000299148-0.0018447j -0.000851786-0.00346488j 0.00350487-2.88271e-05j 0.00183345+0.00514776j 0.00385322+0.00488428j -0.00500946+0.00372583j -0.00961198-0.00474472j -0.00174814-0.00238175j -0.00684336-0.00162715j -0.00113386+0.00628976j -0.00162464+0.00602651j 0.00370111+0.00572963j 0.00118356-0.00800438j 5.69786e-05-0.00601531j 0.00869576-0.00109338j -0.00263513-7.5077e-05j -0.00866414+0.00327768j -0.000482874+0.00173386j -0.00456612+0.00268278j -0.00291042-0.0035852j 0.00111861+0.00319375j -0.00668612-0.00850277j -0.00335846+0.00465612j -0.0091647-0.00459507j -0.00789296-0.0115749j -0.00352857-0.000380639j 0.00501436+0.00338666j -0.00137699+0.00754647j -0.00599331-0.00167781j 0.00169052-0.00386932j -0.00959208+0.00256096j 0.00246821+0.00651782j -0.000311199+0.00330489j -0.00249409+0.00426176j 0.00169053+0.00560608j -0.00476366+0.000186519j 0.00100113-0.000794581j 0.00582777+0.0025998j 0.000132808+0.00644335j 
