0.73108+0.0109965j 0.013676-0.0521133j 0.0550625+0.0113296j 0.00922595+0.0062034j -0.00740953+0.0246596j -0.00576054-0.00206737j -0.0300278+0.0509478j -0.0476911-0.0126171j -0.0342958-0.00946126j 0.00284629-0.00203308j 0.00981618+0.000682552j -0.00649638-0.0111907j 0.0097149-0.00480472j 0.0146873+0.00642709j 0.00753137-0.00483697j 0.000126116-0.0186849j 0.00304855+0.00865627j 0.0207503+0.0300606j -0.00621442+0.0108543j 0.00534526-0.0188776j 0.00342648-0.0110552j 0.00560315-0.0101051j 0.00743731+6.81608e-06j -0.00363486+0.0026526j 0.00302599-0.00368816j 0.000419747+0.00122312j -0.000957387+0.00360259j 0.00330325-0.00157347j 0.00523354+0.00347003j -0.00608298+0.00652419j -0.00835224+0.00515626j 0.00339501+0.000946756j -0.00143592-0.00245179j -0.00258573-0.00781723j -0.0049228-0.00874891j -0.0106589-0.00532481j -0.00464213-0.0151323j 0.00917306-0.00458954j 0.00400185+0.00515119j 0.0120882+0.00722524j 0.0163916-0.00332855j -0.00229129+0.0144765j 0.00315578-0.00319213j -0.0167472-0.00522831j -9.43999e-06+0.014874j 0.00366673-0.00815892j -0.00687626+0.000410036j -0.0197346+0.00465217j -0.00531032+0.0119654j 0.0139125-0.00474434j 0.0023762-0.00273846j -0.00313468-0.00546183j 0.00194883-0.0108088j -0.00229854+0.00548066j -0.0151199+0.0128599j -0.00399871-0.0063564j 0.00489818-0.0184224j 0.00485378-0.0115673j -0.000543488+0.00479512j 0.000340326+0.00152407j 0.00178505-0.0019369j -0.00120973-0.00269737j 0.00138021-0.00306622j 0.00132417-0.000974634j 0.00325993-0.0037621j 0.00795661-0.00254758j -0.00433485+0.00390364j 0.00442324-0.00133224j 0.00185549+0.000300193j -0.00568315-0.000727673j -0.00450618+0.00687448j -0.0108322-0.00363351j -0.0140201+0.00387309j -0.00641599-0.00124985j 0.00191051-0.00170228j 0.00745184+0.00253435j -0.0037162-0.00414786j -0.0108629+0.00114403j -0.00094113+0.00162107j -0.00371352-0.00960622j -0.000409807+0.00151397j -0.00877812+0.00272153j -0.00148302-3.37336e-05j 0.00890757+0.000821868j -0.00458466+0.00111502j -0.00285119+0.00253276j -0.00518335+0.00115517j 0.000449625+0.00958712j -0.00624819+0.00766479j 0.0028327-0.00098701j -0.00906883-0.00409987j -0.00766862-0.00441949j -0.00805198+0.00775482j 7.38442e-05-0.00182582j -0.00462215-0.000139512j -0.0061681+0.00190994j 0.01523-0.00548417j -0.0102235-0.00242011j 0.0168521+0.00267076j 0.00819464+0.000332032j 0.00634654-0.000216966j -0.00120215-0.00454553j -0.00121766-0.00534438j -0.00964319+0.00355496j -0.000186471-0.00619357j 0.00632355+0.00307248j -0.00445557+0.00559225j -0.00290635-0.00931013j 0.00887227+0.00323187j 0.00822989-0.00182823j 0.0112248-8.09698e-05j -0.00646154-0.00385506j -0.00605015+0.00206208j 0.005706+0.000373919j 0.00318839+0.00442433j -0.0033983-0.0015742j -0.000334445+0.00154041j 0.0139085-0.00283653j 0.00190071+0.000453727j 0.00672871+0.008374j 0.000445126-0.0065763j 0.00264255-0.00122208j -0.00450289-0.0035775j -0.00953694-0.00547477j 0.000269657-7.21119e-06j -0.00643846+0.00677494j -0.00111703-0.0032907j -0.00901917-0.00263347j -0.0138246+0.00441527j -0.00247149+0.00261213j 0.00640248-0.0042064j -0.00208925-0.00134753j 0.0070449+0.00288501j 0.00203882+0.00118521j 0.00263063-0.00256915j 0.00846388-0.000335202j 
0.149242-0.00626253j -0.0715015-0.00410616j 0.00592865-0.0757612j 0.0182828+0.0102317j 0.0083429+0.0233352j -0.0262639-0.0449238j 0.00728746+0.0262819j 0.0102594+0.0247733j 0.00514183+0.0241531j 0.00445923+0.000448388j 0.00366914-0.0016986j 0.000361443+0.004965j 0.0189512+0.00410739j 0.00221879+0.00499044j 0.0176193+0.0122761j 0.0105304+0.0137231j 0.0330563-0.0207201j 0.0197166+0.00683042j 0.0332533-0.0306083j 0.0142608+0.011374j -0.0291119-0.00184992j -0.00463645+0.0239228j -0.0173235+0.00718537j 0.00907458+0.000792694j 0.00305904-0.0029925j 0.00141812-0.00324927j 0.000277925-0.001029j 0.00637768-0.00640241j 0.00140497+0.00970932j -0.00795585+0.00445838j -0.0145738+0.00594396j -0.00211239+0.00429444j 0.000690792+0.00247477j -0.000215964+0.00315126j 0.00789796-0.00760289j -0.00195337-0.00465815j 0.00144014+0.00616346j -0.00426499+0.000470991j -0.0136821+0.00968178j -0.00615374+0.00311434j -0.003758-0.00431379j -0.015823-0.00197262j -0.0013264+0.00379684j -0.0053568-0.00308404j 0.00203366-0.0107722j -0.000307315+0.00302534j -0.00424799-0.0157501j -0.00484644+0.000573201j -0.0116779-0.00649276j -0.00236205+0.00911631j -0.0075883+0.00131003j 0.00506006-0.000938851j 0.00871474-0.00975552j -0.00422978+0.00899828j -0.00558312-0.00652812j 0.00717873-0.0094791j 0.0141835-0.0186923j 0.00582084+0.000776002j 0.000321923+0.0011311j -0.000777328+0.00224567j 0.00233411-0.00047922j 5.11347e-05-0.00198907j 0.00658361+0.000138478j 0.00356827-0.000907506j 0.00609722-0.00381842j 0.00925188-0.00183792j -0.00718608+0.000994625j 0.0046796-0.00288914j 0.000520539-0.0006195j 0.000811896+0.00159378j -0.00571729+0.00081122j -0.00585275+0.00110234j -0.00237706-0.00100148j -0.00260787+0.00151652j 0.00191918+0.00474244j 0.00272111+0.0010706j -0.00147321-0.00816357j -0.00437621-0.00381772j 0.00213693+0.00114342j 0.00947643+0.00561495j -0.00380656+0.0115746j 0.00135334+0.00380978j 0.00106958-0.00665747j 0.00201342-0.00608081j 0.00754914+0.00421052j 0.000624582-0.00880981j 0.011429+0.00942447j -0.00368614+0.00296006j 0.00615039-0.0086776j 0.000202569-0.00548278j -0.00741888+0.0128036j 0.00780819-0.00958027j 0.0171941+0.00416054j -0.00439917+0.0021159j 0.000393333-0.00116057j -0.00118086+0.00317993j -0.00235812-0.00189171j 0.00178443+0.00486206j 0.00122948+0.00227894j -0.00292506+0.00147724j -0.0050569-0.000780285j -0.00621436+0.0023571j -0.0126669+0.0114868j 0.00154887-0.0137928j -0.0127887-0.00742941j -0.00216946+0.000821114j 0.00383477-0.00124407j 0.0053656+0.00793515j -0.00959665+0.00586009j -0.0024928-0.00821451j -0.00146391-0.0131436j -0.00656375-0.00253443j -0.000339014+0.00181765j -0.00954148+0.00316858j 0.00116853+0.00976482j 0.000146057+0.00175967j -0.00109387-0.00408842j 0.00821156-0.000644873j -0.00375251+0.00711534j -0.000954507-0.0119503j 0.00621095+0.00199915j 0.00524915+0.0017008j 0.00604543-0.0015598j -0.00653705+0.00122524j -2.48992e-05+0.00679536j -0.00336339-0.0019312j -0.00202263+0.00142902j -0.000973479-0.00321405j -0.0124163-0.00162086j -0.00586669-0.00456867j 0.0015481+0.00100689j -0.00190666-0.0071934j 0.00627275+0.00283416j -0.000188451-0.00203163j -0.00187819-0.00151292j 0.00676915-0.00220363j 
0.68274-0.00931992j 0.0122491+0.0513074j -0.0511026+0.00369991j 0.0227048-0.0118992j 0.0184587+0.0117998j -0.0689928+0.0210445j -0.00679209+0.0288165j -0.00389002-0.0338929j 0.00745888-0.0169455j 0.0013204+0.00290276j -0.00829488-0.00613508j 0.0114517+0.013903j -0.00369095+0.00559799j -0.0137709-0.0128199j -0.0133705+0.00411701j 0.00248159+0.0154259j -0.0037744-0.00387808j -0.0263315-0.0373066j 0.00485613-0.00595359j -0.011114+0.0175483j 0.00766237+0.00973316j -0.0110817+0.0128996j 0.00674427+0.000435594j -0.00130039+0.000716769j 0.00191782+0.00338679j 0.00362614-0.00303584j 0.00363228-0.00656067j 0.00884297-0.000914857j -0.00457169+0.0101624j -0.00323373-0.00266723j -0.00990073-0.0114617j -0.0058004+0.00547699j -0.00246948-0.00372524j -0.0116839-0.00257636j 0.00351083-0.000356627j -0.00241748-0.0073461j -0.0154124-0.00757602j 0.00544903-0.015457j -0.00981161-0.0094901j 0.00761348-0.00310215j 0.0200849-0.0138286j 0.00422153-0.00919246j -0.00280403-0.00738544j -0.00823774-0.00742798j 0.017505+0.0153962j -0.00387731-0.0095357j 0.0129624-0.00916185j -0.0157696+0.00288478j 0.0102571-0.00571611j -0.00162235-0.00646421j 0.000174109-0.0177539j -0.00127938+0.000859987j 0.00634993-0.00486327j -0.00873459+0.00401355j 0.00466534-0.00276821j 0.00629303-0.00618702j 0.00940108-0.00652069j -0.000145426+0.00170686j 0.00118015+0.000744869j -0.00200272+0.00116709j 0.00268669+0.000269615j 0.00156868-0.000766438j 0.00530264+0.00102272j 0.00195364-0.00124531j 0.00691515+0.000684867j 0.00366663+0.00244461j -0.00214706-0.00134647j 0.00822867-0.00163867j -0.000533526-0.00278332j -9.68634e-05+0.00524507j -0.00487753-0.00560461j -0.00856621+0.00846986j 0.00166516+0.000661882j -0.000983658+0.00147876j -0.00319671+2.5081e-05j 0.0121955-0.00674657j 0.00207095+0.0071601j -0.0043799+0.00121502j 0.00376926-0.00258377j 0.000572933+0.0108524j -0.00919671-0.00333318j 0.00961684-0.00257853j -0.00406799+0.00220318j 0.00085511+1.92371e-06j 0.00507959-0.00123252j -0.0160835+0.00406565j -0.00762966-0.000350622j 0.00379123-0.0117036j -0.00660681-0.00188175j 0.00896922+0.000437755j 0.00527101+0.0024483j 0.00860411+0.00807112j -0.00730557-0.00952488j 0.00224662+0.00179854j 0.00740669+0.000769895j -0.0131883+0.000286208j 0.00326597+0.00266801j -0.00367985+0.00439442j 0.0219054-0.000293288j -0.00732539+0.00107219j 0.00096178+0.000627691j 0.000406968+0.0042801j 0.0159169+0.00314524j 0.00951508+0.000855439j -0.0034711+0.0105537j 0.00133247-0.00252532j -0.0134597-0.00843707j -0.00972084+0.00694581j 0.00552444-0.00185702j -0.000466749+0.00813462j -0.00396044+0.00140162j -0.00577082+0.00455914j -0.00518914-0.001922j -0.0114493+0.000525573j 0.00248294-0.00731347j -0.000811609+0.00311759j 0.00452714+0.000275955j 0.00474796+0.00429578j -0.00358501-0.00143035j 0.00936551-0.00464104j -0.000435392+0.00586881j 0.00357471-0.000498636j 0.00738607+0.00470734j -0.00840422+0.00114207j -0.00218845+0.00412062j 0.00266307-0.00510132j -0.00317001+0.00288079j 0.000238539-0.00101879j -0.00494139-0.00283104j -0.00328578-0.00376307j -0.00149621+0.00197454j 0.000550114-0.00359202j 0.00407146-0.000320317j -0.000726866-0.00166564j -0.00280018+0.000212122j 0.00344193-0.00181594j 
0.0847053-0.0447546j 0.391597+0.23125j -0.409017-0.0371697j -0.0542513+0.0556869j 0.0149549-0.000922813j -0.0101808+0.0250714j 0.0110291-0.0314837j 0.0295363-0.0419443j -0.0766353+0.0475464j -0.0175989-0.00556089j -0.0146716-0.0196572j -0.0267504+0.03455j -0.0145903+0.0176764j -0.0323404+0.0152921j -0.0120436+0.00283093j 0.00498676-0.0108817j 0.00755499-0.0100038j -0.00203237+0.00666412j -0.0114858+0.000612145j 0.0117884+0.00291377j -0.0315946+0.0100918j 0.0112464-0.0330451j 0.0231525-0.0275049j -0.0089138-0.0231192j -0.0226166+0.00995851j -0.00547437-0.00926008j 0.0119361-0.0048834j -0.00864488-0.00294821j 0.00144496-0.00705347j 0.011543-0.00714328j -0.00725946-0.00504993j -0.0115689+0.00110753j 0.00616306+0.0102928j 0.0134829+0.00989053j 0.000936019-0.00957062j 0.0157593-0.00488746j 0.00838831+0.010516j 0.00926982+0.00684188j 0.00793557+0.0102621j -0.00604423-0.00408999j 0.0056802+0.00681814j -0.00721892+0.00184371j -0.0123095-0.0216826j -0.00924544+0.00143464j -0.000177164-0.0023974j 0.00230603-0.0037045j -0.00323042-0.00271977j 0.00673047+0.00045823j 0.0104599-0.00804427j 0.00296218+0.00417842j -0.00657097-0.0322382j -0.00459434-0.001335j 0.000293442-0.00811899j 0.00157613+0.00708474j 0.0150909-0.0167325j -0.0117787-0.0157618j -0.0371793+0.00950866j 0.0132741-0.00362007j 0.00289392-0.0177594j 0.00146012-0.00232285j -0.00739648+0.0107208j -0.00314028+0.00938663j 0.00624854-0.00232191j 0.00134037-0.00702166j -0.00147487+0.00497932j 0.00282797-0.0191198j 0.00423071-0.00261816j 0.00316327-0.00600632j -0.00342159-0.0019893j 0.0096407+0.0051415j 0.00301096-0.00564456j 0.0038379+0.00711349j 0.0117688+0.00411974j 0.00417356+0.000384963j -0.00780716+0.00147202j 0.00218103-0.0114641j -0.00193741+0.00023222j 0.0018447-0.00332873j -0.0085717-0.00208689j -0.00527646-0.00339995j -0.00957644+0.00050945j -0.00742664-0.000413962j 0.00111016+0.00426248j 0.00295812+0.00798611j -0.00300016+0.00270654j -0.00185048-0.0074726j -0.00357277-0.00797167j -0.00220875+0.00113364j -0.00806842-0.00572248j 0.000490121+0.000690054j 0.00352039-0.00419306j -0.00526759-0.00139293j 0.00208312+0.00391961j -0.00543556+0.00166223j 0.00577014+0.0053769j -0.00492082+0.00654801j 0.00700781+0.00748505j 0.00601411-0.0066522j 0.00028514-0.005968j -0.00202799-0.000989461j 0.00857345+0.00813927j 0.00420807+0.0113089j -0.000846599+0.000729782j -0.00521469-0.00307108j -0.00164426-0.00653444j 0.00647365-0.00253117j 0.00149019-0.00244056j 0.00517857+0.00195486j -0.00342465-0.00713311j 0.000291761-0.00190457j -0.00113522-0.00207776j 0.00920863-0.00214541j 0.00188517-0.00838649j -0.00643136-0.00888794j -0.00327597+0.0100917j -0.00574307-0.0128649j 7.85119e-05+0.000842158j 0.00390346-0.0114346j 0.00682756-0.00207367j -0.00351594-0.00297165j -0.00820373-0.00461228j -0.00541802-0.0006667j 0.00721028+0.00632674j 8.83583e-05-0.00287789j -0.000665405-0.00113905j 0.00778241-0.00114255j -0.00392718-0.00277248j 0.00274781+0.00546665j 0.0102486-0.00640908j -0.00632741-0.00488313j -0.00426643+0.0119255j -0.00915594+0.000161166j 0.0138283-0.00600358j -0.0106327+0.000282563j -0.0248215+0.0223064j -0.00831254+0.00319717j 
0.0317822+0.0557113j 0.281995-0.204815j 0.147749+0.189534j 0.0265728+0.043581j 0.0465957-0.0745228j 0.0261238-0.000898651j -0.043595+0.00711381j -0.0219987-0.0341593j 0.0178017+0.0708286j -0.0278313+3.65664e-05j -0.0181865-0.0228044j 0.00684191+0.0310768j -0.00841369+0.00718569j 0.00214607-0.00507908j 0.0188694-0.00821374j -0.00710149-0.00612222j 0.00363124+0.0185342j -0.00261342+0.0315347j -0.00924963-0.00554678j -0.0269924-0.00602611j 0.00521894+0.0347117j 0.0161008+0.000709709j -0.0420929+0.000476683j 0.0102095+0.0130976j -0.00787134+0.0165007j -0.0167418+0.00781485j -0.00422181-0.00871716j -0.0151077+0.000540386j -0.00824939+0.00631679j 0.00620115-3.39095e-05j -0.00576333-0.00444639j -0.0010763+0.0012696j -0.00518976-0.00666632j 0.0132959-0.0142956j -0.00387748-0.00454234j 0.0103251+0.0064631j 0.0155328-0.00379219j 0.00396922-0.0130125j -0.00138779+0.00308737j 0.00204171+0.00829485j 0.0159583-0.016863j -0.00813535+0.00622637j -0.0123722+0.0140292j -0.0101533-0.0149333j -0.00377136+0.00407196j -0.0104236+0.0066852j -0.00528455-0.000640869j 0.017584-0.0125322j 0.00282073-0.013462j 0.012806-0.00590304j -0.0190699-0.000980594j -0.00213861-0.0156827j -0.00311307+0.00474063j 0.0211929-0.0154051j 0.00397985-0.0110598j -0.00411016+0.00696587j -0.0127552+0.0379238j -0.0025529-0.00226664j -0.0164666-0.00173225j 0.00181985-0.00510277j -0.000582011-0.00173454j 0.00260665-0.00139566j 0.00958245-0.0256556j 0.00027263-0.00724976j -0.00444559+0.00632914j 0.000459844-0.000983623j 0.00620185-0.00139774j 0.000319634+0.0064809j 0.00406023-0.00508079j -0.00447656-0.00364612j 0.00298065-0.00427792j 0.00359647-0.00538751j -0.00182648-0.00585916j 0.000304459-0.0038013j -0.00853012+0.00509919j 0.00364305+0.00210152j 0.00705615+0.00149778j -0.0103123+0.00185283j -0.00757212-0.0088095j -0.00420862-0.00305408j -0.00322623-0.00418855j -0.00946204-0.00200569j -0.00398031-0.00596419j -0.00531273-0.00420856j -0.000739755+0.00561195j 0.0125595+0.00450974j -0.00197768+0.0100343j -0.00176453+0.00497729j -0.00468321+0.00987976j -0.00541811+0.00559461j 0.000906961-0.00578417j -0.00069242-0.00647903j -0.000187839-0.00240021j 0.00638927+0.00641473j 0.00388564+0.00222555j -0.00366147-0.00518703j -0.000680651+0.00464501j 0.0070257+0.007073j 0.004408+0.000122712j -0.000253376-0.00120178j 0.00927973-0.00141017j 0.0111674-0.0171698j -0.00487011+0.000150887j 0.00338318-0.0058235j -0.00331324+0.00158035j -0.00818946+0.002879j 0.00481501-0.0106873j 0.00337118+0.000995019j 0.00468437+0.00863938j -0.00570666+0.000684983j -0.00076567-0.000365306j 0.00231578+0.00516111j 0.00509618+0.00491966j -0.00576854-0.00976074j 0.00602056-0.0061719j 0.00950164-0.005174j 0.0217052-0.00177906j 0.00136965+0.00162948j 0.00121836+0.00817061j -0.00430595-4.09664e-05j -0.00788075-0.00347515j -0.00210968-0.0031148j 0.00248363+0.00237389j 0.00489894+0.011726j 0.00456817-0.00827594j 0.00188554-0.0105392j -0.00153582-0.00063506j -0.00839711+0.00903194j 0.00722149-0.00154492j -0.0125466-0.00470597j 0.0035645-0.000778441j -0.00284544+0.0151047j -0.00765184+0.00178939j -0.0178262+0.00799109j -0.00501287+0.00344723j -0.0214077+0.0228234j 
0.068429-0.0179232j -0.0100439+0.315187j -0.0850799+0.525752j 0.0393633-0.0716787j -0.0122464+0.0160285j 0.0205961-0.0111924j -0.0207089+0.0152708j -0.0278388+0.0362628j 0.0479417-0.039988j -0.0390571+0.0022974j -0.0175021-0.0142101j 0.0161888+0.016116j -0.0299104-0.0131223j -0.00241241+0.0215841j 0.0054538+0.0113875j 0.00337004+0.00395403j 0.0228175+0.00416014j 0.0153679+0.0139263j -0.0110348+0.00222838j 0.0134854+0.0209769j 0.00854957+0.011709j -0.00678158-0.041164j 0.00752237+0.0127064j -0.0112158-0.0227074j 0.00320453+0.0142618j -0.00218916+0.00251853j -0.00978177-0.0173096j -0.0050877+0.00384415j -0.00892815+0.00047733j -0.00688873-0.00727602j 0.00337216+0.000345809j 0.00235432+0.0181554j -0.00883027-0.00933718j 0.0219391-0.00689104j 0.00650697+0.00178562j 0.00182284-0.0089111j 0.0123464-0.00411095j -0.00343386+0.00879577j -0.0107048-0.00215993j 0.00626619+0.000573723j -0.00875172+0.0188227j -0.0028519-0.0109362j -0.0112635+0.0116293j -0.00969745-0.000705071j 0.00935235-0.00310012j 0.0091339-0.01694j 0.00627505-0.00475642j -4.15206e-05+0.00739088j 0.0206367-0.00413797j -0.00366242+0.00510053j -0.00190795+0.00744879j 0.0167475-0.00620356j -0.0114928+0.0106473j 0.00498309+0.00250641j -0.0106678+0.00758663j -0.00921386+0.00928301j -0.0183983+0.0242101j 0.00403781-0.00949908j -0.00600586-0.000832168j 0.000569496+0.00139258j -0.00219823-0.00615789j 0.00168154-0.00732357j 0.00288671-0.0122371j 0.0012741-0.00347386j -0.00291352-0.00166974j 0.002823+1.55927e-05j 0.00272325-0.003708j 0.000125775+0.0101183j 0.00484668-0.00233602j -0.00239629-0.00551201j 0.0034576-0.00318109j -0.000938342-0.00412374j -0.00483582-0.00374019j 0.00296409+0.000945167j 0.000652855+0.00647168j 0.00633268-0.00509236j 0.00193392-0.00132002j 0.000529848-0.00869154j 0.00643699-0.00734843j 0.00317377+0.00388895j 0.00959843+0.00596398j 0.00401139+0.00731548j 0.00179889+0.00175745j -0.00794985+0.000791136j 0.00470445+0.00495499j -0.00590633-0.000761671j 0.0063205-0.00212538j 0.00455159+0.00122045j 0.0197325+0.00982857j 0.00887353-0.00223238j -0.0056341-0.00338568j 0.00361979-0.00157397j -0.00093581+0.00247734j -0.00231506+0.00725524j -0.00550902-0.00988619j 0.000829212-0.00674259j 0.00917691-0.00115477j 0.00493399-0.00547521j -0.00141673-0.00388827j 0.00960282+0.00637131j -0.0109817-0.0142142j -0.0159786-0.00718446j 0.00563315+0.00332913j 0.00527349-0.000691812j 0.00470775+0.0114696j 0.00513569-0.00346198j -0.00201848-0.00404031j 0.00283076-0.004414j -0.00472167-0.0033937j 0.00181387-0.00338855j 0.00228571+0.0010092j 0.0042511+0.00160124j -0.00407287-0.00191821j 0.00430387+0.00958952j 0.0015958-0.0110748j 0.00631061+0.0042004j -0.00837713-0.00959088j 6.728e-05+0.00761247j 0.00617539+0.00248888j 0.00964388+0.00871733j -7.13511e-05+0.00269375j 0.000382759+0.000536493j -0.0052251+0.00384167j 0.00179054-0.00147097j -0.00260361-0.00229462j -0.000367389-4.88531e-05j 0.00561369-0.0011644j -0.00523467-0.0018255j 0.000156013-0.00120256j -0.000638723+0.00300607j 0.00315906+0.00131796j 0.000214176+0.00765714j -0.00703929+0.000273273j -0.00697337+0.00368141j 0.00157832+0.00147391j -0.00776246+0.0100336j 
-0.00676563-0.00877647j 0.475534-0.196194j -0.272949-0.55698j -0.0521459+0.0308591j -0.115911-0.120156j -0.0347665-0.0174532j 0.0441681+0.0485074j 0.00629632-0.0217453j -0.0216181+0.0342671j -0.0197499-0.00470752j 0.00150198+0.0102196j 0.0143828-0.00214518j -0.0127217-0.0219882j 0.00326603+0.00242473j 0.000176333+0.000328112j -0.00104037+0.0142473j -0.00270904+0.00289616j 0.00508598+0.0029582j -0.00282238+0.00373583j -7.54578e-05+0.0130291j 0.00545476+0.00360222j -0.00562122-0.00654343j -0.0146229+0.0118545j 0.0129617-0.0103927j 0.00620447+0.00267133j -0.0131723+0.00172108j -0.0186779-0.00277785j -0.0191415-0.00111264j -0.00313987+0.00539292j -0.0063825+0.00576876j 0.00875498-0.00220251j 0.00610404+0.00528653j -0.0113209-0.0122657j 0.0138707-0.00553434j 0.009109+0.00507589j 0.000906858+0.00402768j 0.0072731-0.00412419j -0.00701862-0.00821327j -0.0104473-0.00413222j 0.0038599+0.0031617j -0.0124086+0.00400796j 0.00171299-0.0132233j -0.00286749+0.0150867j -0.00436129-0.00857797j 0.0113678+0.00254637j 0.00625519-0.00496836j 0.00551958-0.00153323j 0.000311244+0.00498422j 0.0125509-0.00435843j 0.00135078+0.00825289j 0.00782272+0.0173354j 0.0100026-0.00257368j -0.0137995+0.00743618j -0.000828256-0.000235928j -0.0162494+0.00600122j -0.00212475+0.0121139j -0.0165799+0.00641409j 0.0135674+7.27158e-07j -0.00372354-0.00049676j 0.00257842+0.00256493j -0.000443026-0.00577418j 0.000357603-0.00758366j 0.00626183-0.0118273j 0.000951212-0.00180816j -0.00471978-0.00157976j 0.00169715+0.0072362j -0.0022239+0.001809j -0.00597147+0.00872988j 0.00411434-0.00522175j 0.00195052+0.0023993j 0.00208389+0.000622133j 0.00699561-0.000959553j 0.000647411+0.00315031j 0.00363007-0.00432427j -0.0119866+0.00737746j -0.00809742+0.013729j 0.0058103-0.00573636j -0.00760943+0.0141632j 0.00120989-0.00519289j -0.00716041+0.0146564j 0.00466111+0.00614305j -0.00945867+0.0135761j 0.00618744+0.00451049j -0.000623377+0.000120525j -0.00112132+0.00159714j 3.49839e-05+0.000232223j -0.00771099-0.00563677j -0.00446659+0.00301941j -0.00204008-0.0109678j -0.001774-0.00429699j -0.00272172+0.0132765j 0.00449428-0.00116345j 0.00760634-0.00212443j 0.0196097-0.018994j 0.00802162-0.00737953j 0.00392302-0.00301305j 0.0062638-0.0056683j -0.0015494-0.00219538j -0.000834381+0.00459333j 0.00368617-0.000953784j 0.0120627-0.00788113j 0.000426138+0.0153403j -0.000154947-0.00226093j 0.00368849+0.000685675j 0.00837064-0.0059397j -0.00987158-0.00340606j -0.0192822+0.0113608j 0.00104616-0.00303257j 0.00363216-0.00795508j -0.00784716-0.00418846j -0.00616514+0.00313894j -0.00195803+0.000542147j -0.00148806-0.00285605j -0.00616296+0.0051459j 0.0145312+0.000590222j 0.00682459-0.00306214j 0.00455907+0.00784669j -0.00427839+0.00418912j 0.00253561-0.00131242j -0.00439455-0.000130997j -0.00542909+0.000981136j 0.00372397+0.00435429j -0.000200184+0.000138619j 0.00477216-0.00490368j 0.00102505+0.00505397j -0.00457241+0.00818639j 0.00668262-0.00630184j -0.00769732-0.00196288j 0.00597697+0.00240338j -0.00258421+0.00203289j 0.0044399-0.00372564j -0.00650872+0.00202106j -0.00911441+0.00315799j -0.00696759+0.00114421j 0.00172304-0.000649882j -0.0122727+0.00798343j 
