0.0046017+0.0364808j -0.0133441-0.0162936j -0.0135511-0.00528025j 0.0145895-0.0534236j 0.0201078+0.0201637j -0.0208682-0.014392j -0.00811481-0.0455099j -0.0196108+0.00726724j 0.0397011-0.0351908j 0.0399043-0.0531679j 0.0061992-0.0524148j -0.0197283+0.024177j -0.016918-0.00459524j 0.0241564-0.00647643j -0.0260073+0.0180644j 0.0101653-0.0142536j 0.0101084-0.00688546j 0.00283416+0.00714085j 0.00238987+0.00657443j -0.0346913+0.00301993j -0.0159977+0.00785846j -0.0315673-0.00278042j 0.00437907-0.000502696j -0.0264314-0.0117983j 0.0269372+0.0170582j 0.0192097+0.0146581j -0.0174062-0.0053594j 0.00314749-0.00904557j -0.0111094-0.0125614j -2.34008e-05+0.00397777j 0.00459733+0.00441089j 0.0117475-0.00727994j -0.00470477-0.00606546j 0.00400856+0.00512905j -0.0123162+0.000317808j 0.00866753-0.00488752j -0.00820775+0.00936296j -0.005668+0.00162813j -0.00544311+0.00520494j -0.00309846-0.0036171j -0.00182271+0.00332952j 0.000743553-0.00790962j -0.00410256-0.00502528j 0.000248815-0.00378625j 0.00421802+0.00457654j 0.012902-0.0204567j 0.00250218-0.0179084j 0.00225436+0.000821339j -0.00883036+0.00362096j -0.0126842+0.00389542j 0.0166888+0.0119098j -0.00291648-4.47037e-06j -0.0031264-0.00839917j -0.0159404+0.000838101j -0.00324365+0.000632307j -0.0129691+0.00552206j 0.00225238-0.00416418j 0.00840936+0.0133443j -0.00446734-0.000890708j 0.0024525-0.00319063j 9.84324e-05-0.00986066j -0.00544401-0.00220567j 0.0171937+0.00912209j -0.00870846-0.00327252j 0.0104087-0.00117584j 0.00101731-0.012378j 0.0248378+0.00608654j -0.00382463-0.0151793j -0.0135413+0.0225396j 0.00658872+0.00342141j 0.00452378-0.00541299j -0.0059713+0.00130928j 0.00434012+0.00984095j 0.00137661+0.0023739j 0.00714117-0.00465066j -0.00675576+0.00288039j 0.00942167-0.00289408j -0.00483867+0.0036806j 0.00732539-6.26574e-05j -0.00540602-0.00551455j 0.000241897-0.0124429j -0.000888579+0.00484041j 0.00534191-0.000687708j -0.000385044-0.0139669j -0.00675494-1.50586e-05j 0.00384554-0.00210183j 0.0015418+0.00203348j 0.0114717-0.00258095j 0.0131097+0.00267247j -0.00531921+0.00228981j 0.000889481-0.00306938j 0.00497664-0.00270734j -0.00848237+0.00564852j -0.00301581+0.0026151j -0.00558721-0.00478933j -0.00384784-0.00898343j -0.000598131-0.00454128j -0.00217943-0.00546829j -0.0017532-0.00236081j 0.00441892-0.00286555j 0.00335938+0.00388421j 0.00340471-0.00786414j -0.00385506-0.00535153j 0.00643741-0.000892085j 0.0105014-0.00697814j 0.00110553-0.00112229j 0.00714077-0.00340618j 0.00170039-0.0051924j -0.00553172-0.00437299j -0.00622788-0.0015615j 0.00123643-0.00886431j 0.00394868+0.00569485j 0.0017261+0.00208376j 0.0017118+0.00119157j 0.00739629-0.000677326j 0.00144264+0.00218511j -3.75845e-05+0.00310929j -0.00190469-9.18212e-05j 0.00265524-0.000908873j -0.00280962+0.0048438j 0.00388087-0.000332076j -0.00759739+0.000146902j 0.00561546+0.00429908j 6.68197e-05+0.00133809j -0.00307077+0.00368628j 0.00498408+0.00558987j 0.00612695-0.00362114j -0.0056565+0.000922141j 0.00878772+0.00663014j 0.00602656+2.254e-05j -0.00591373-0.00227064j 0.00575808-0.00106808j -0.00211283+0.00170179j 0.00235954-0.0104033j 0.00836849+0.00533302j -0.000197441-0.00515223j -0.000118808+0.00359062j -0.00521968-0.00688173j 0.00429337-0.0061225j 0.0078121+0.00369148j -0.00166663+0.00135604j 0.00822312+0.000598255j 0.0112776-0.0101009j 0.00243207+0.000504251j 0.00863822+0.0105272j 0.00688676-0.00327633j 0.000617265+0.011417j 0.00843534-0.00113925j -0.00448471+0.00399001j 0.00642022+0.00377206j 0.000551917+0.0104839j 0.00888765-0.0182235j -0.00497133-0.00995531j 0.00437597+0.00640851j -0.00573628+0.00176769j -0.00546245-0.0192462j 0.0208857-0.00651765j 
0.017671+0.039344j -0.00654605+0.0222298j -0.0198697+0.00915413j 0.0112983-0.0137702j 0.0162393-0.00281269j -0.016652+0.0123415j 0.004233+0.0585293j -0.00138857+0.0352302j 0.00896782+0.036303j -0.0127746-0.0368216j -0.0261004+0.0588714j 0.000477613+0.0222819j -0.0277181+0.0170064j 0.00665426-0.00265629j 0.00740251+0.0033207j 0.00960693-0.00216066j 0.0157592+0.00255921j 0.0254729+0.00109826j 0.0281926-0.0123452j -0.026206-0.00683993j 0.0380113+0.000343776j 0.0490224+0.00193675j -0.0151197-0.0109686j 0.0139889-0.00032616j 0.0111807+0.00554832j -0.0320791-0.0110195j -0.0170531+0.00411562j -0.0115448-0.0116178j -0.000428345-0.00187838j -0.0046628-0.000284344j 0.010888-0.00552477j 0.00411902-0.0094581j 0.00380591+0.00647361j 0.00340422+0.00438309j -0.00631898-0.00753414j 0.00367343-0.0049188j 0.00227215+0.00290432j 0.000523449-0.0160811j 0.00080819+0.00401448j 0.00611648+0.00808427j 0.000703612-0.00623155j 0.00383466+0.00674162j 0.0104991+0.00711831j 0.0042883-0.000869704j -0.0111569+0.00283896j -0.0176547+0.00556134j 0.00544989-0.00158825j -0.00623381-0.00538799j -0.00376023+0.0137984j -0.0118995-0.000295469j -0.00602213-0.00163088j 0.00377094-0.000523964j -0.0171784-0.00822781j 0.0139098-0.012574j -0.00105359+0.00958944j -0.0178865-0.000654718j 0.0187311+0.00918684j -0.000840923-0.0152043j -0.0145273+0.00669503j -0.000563944-0.0170708j -0.00259913-0.0195349j -0.00884565-0.00488948j -0.011604+0.00157166j -0.00302543-0.0169654j 0.00064451-0.0131991j 0.0101562+0.0086227j 0.00201279-0.00407363j -0.0205025-0.00410825j -0.00606456-0.00296983j -0.00870012+0.0210228j -0.00234225-0.00457988j -0.00854247+0.00742529j 0.00413151+0.00474254j 0.00423623+0.0095624j 0.00332493-0.00250853j 0.00187553-0.00322844j 0.00223451+0.000736633j -0.0151062+0.00340763j -0.000417715-0.00334704j 0.000440184+0.000865004j -0.0033602-0.00322532j 0.0055905-0.00550654j -0.00274565-0.000630305j 0.00361591+0.00315401j -0.0020828-0.00478023j 0.00289824+0.00654857j 0.00338461+0.00224185j -0.000680056+0.00300888j 0.00264101-0.000449203j 0.000149483-0.00116827j 4.52506e-05-0.000301279j 0.00427767-0.00116841j 0.00397931+0.00512321j -0.00123508-0.00169374j 0.00776057-0.00244692j -0.00283085+0.000873183j -0.00507781-0.000824532j -0.00511216-0.00528404j 0.00616488-0.00282476j -0.00192775-0.00325988j -0.00122565+0.000577487j -0.000180527-0.00520413j 0.00504806-0.00241286j 0.00681427-0.00711938j 0.00328419+0.00190314j 0.00606059-0.0142824j 0.000730755-9.38088e-05j -0.00385635-0.000801748j -0.00036669-0.000519878j 0.00323177-0.00600561j -0.00386228+0.0139841j -0.0117325-0.00379894j -0.0131427-0.00372517j 0.00218033-0.00701963j 0.0111136+0.0106478j 0.00526563-0.00693885j -0.00272873+0.00180953j 0.00730332+0.00459825j 0.0046718+0.00496575j 0.00975026-0.00725817j -0.00881653+0.00492743j 0.00972406+0.0103731j 0.000621295+0.0033588j -7.2728e-05-0.000145553j 0.0114297-0.000708258j -0.00233432-0.000407136j 0.00641858+0.00778334j 0.00326118-0.00590863j -0.00111448-0.00847598j -0.0050727+0.00132356j 0.00135387+0.00451308j 0.00570007+0.00478582j 0.000130317+0.000960546j 0.00167942-0.0110165j 0.00337917-0.00442831j 0.00196029-0.00654914j 0.0021806-0.00176662j 0.0117529+0.00142948j -0.00218177+0.00262048j -0.000716465+0.00568981j -0.00117395-0.00486873j -0.00255828+0.0030718j -0.00117262-0.00269123j 0.00134794+0.00815205j -0.0025843-0.00966255j 0.00827396-0.000647005j 0.0104789+0.00189162j 0.000683926+0.00602026j -0.0063686-0.000561215j 0.00350531-0.00554682j -0.00443083+0.00104073j -0.00332184+0.00202213j 0.00389962-0.0136604j -0.00766629+0.000961709j 0.00191047+0.0104782j 0.0111043-0.0109094j 0.0112353+0.00929721j 
0.015423+0.023401j 0.0022226+0.0304529j -0.0209919-0.0106586j 0.00800496+0.0193477j 0.00233793-0.053245j -0.00779367-0.0283299j 0.00338128+0.0328762j 0.00467765-0.0890496j 0.00577842-0.0699624j -0.002433+0.020845j 0.0030906-0.00915541j 0.00771672+0.0107979j -0.018179+0.0188407j -0.00845986+0.00703846j -0.00530227+0.00274774j 0.00513527+0.00890066j 0.0457463-0.00750574j 0.0199554-0.000536094j -0.0229715-0.00649424j 0.030497-0.00377977j -0.00530572+0.0117968j 0.0236398+0.00890944j -0.00995177+0.00133606j -0.0378822-0.00656809j -0.0134064+0.00215007j 0.00372488+0.00204676j -0.00948994+0.00641044j -0.014584-0.00650516j 0.00458599+0.000149727j 0.00284633+0.00723712j 0.00869966-0.00624527j 0.0010633-0.00401766j 0.004282+0.00929113j 0.00281783+0.00768709j -0.00927975-0.0156414j -0.00551371-0.00502386j -0.00405031+0.00468515j 0.00843111+0.00222162j 0.00805215-0.00548259j 0.00357907-0.00521422j 0.00246679-0.0111576j 0.0182283+0.00258697j 0.00911359-0.0216114j -0.00866167+0.00919861j -0.00579752-0.000261102j 0.00137643+0.00619074j -0.00683501+0.011934j 0.0238362+0.0116123j 0.00567539-0.00787574j 0.0144112+0.00198174j -0.00548406-0.0137557j -0.0068471+0.00442833j 0.0155113+0.000236074j -0.0144853+0.0059803j -0.0026019-0.00630916j 0.0217585-0.0023093j 0.000791638-0.00899071j -0.00774802+0.0115833j -0.00543691-0.0166573j 0.0111349+0.00253449j 0.00449921+0.0158741j -0.0130032+0.0112808j 0.0134496+0.00388543j -0.00854897-0.00957634j 0.00306589-0.0120902j 0.00525252-0.0157713j -0.00437763-0.00162961j -0.00433296-0.00814415j -0.00142374-0.0055849j -0.00177738-0.000807483j -0.00427534-0.00171832j -0.0043884+0.00549947j 0.00295755+0.000917352j 0.00348623+0.0078498j 1.8748e-05+0.000397073j -0.00277693+1.91675e-05j 0.000973089-0.00385089j -0.0103255+0.00313771j -0.00406638-0.00220087j 0.00237528-0.00257781j -0.000750246+0.000203704j 0.00900491-0.00292391j 0.00020994+0.00306117j 0.00282855-0.00194513j -0.00312954-0.00896497j -0.00012586+0.0104666j -0.00507644+0.00454216j 0.00478047+0.00190036j -0.000134411+0.0035186j 0.00424768-0.0010274j 0.00311165+0.00722097j -9.11991e-05-0.00344018j -0.000405663-0.00145225j 0.0053664+0.0021707j 0.00873818+0.000761363j 0.00907818+0.00587027j -0.00563777-0.00759468j 0.00194657+0.00380456j -0.00310361+0.00465126j -0.00549697+0.00603313j -0.00103041-0.0029128j 0.00694021-0.000145955j -0.00846911+0.0144812j -0.00182642+0.000843827j -0.00113101-0.0061146j -0.00413275-0.0030501j -0.0107834+0.0047816j -0.00474307+0.00354083j 0.00184174+0.00508038j 0.00121113+0.00151417j 0.00181977-0.00800549j 0.0189197+0.000432064j -0.0099067+0.00400507j 0.00202324+0.00826124j -0.000647225-0.00437263j 0.00168217+0.00405579j -0.00581334-0.0117234j -6.03346e-05-0.00549014j -0.00278954-0.0046163j -0.0071112+0.00264247j 0.00123348-0.00120052j -0.00122862+0.00681535j 0.00316126+0.00386176j 0.00861168+0.00570974j -0.00586511-0.00626999j 0.00552797+0.00857268j -0.00927339-0.000249919j 0.00516751-0.000775305j -0.00844949+0.00514839j -0.00192375+6.93568e-05j -0.00776169+0.0108506j 0.00116333+0.00207976j 0.0036186-0.00256662j 0.00309206+0.0106897j 0.00220658+0.00286749j -0.00229546+0.00557269j 0.00572352-0.0095586j -0.000125579-0.00016162j 0.0108707+0.00149548j 0.00346873+0.00259779j -0.00181323-0.00289248j 0.000485003+0.00413276j -0.00632889-0.00806427j -0.00124527-0.00706838j -0.00661478-0.00174656j 0.00687829-0.00707447j -0.00159566+0.00574143j -0.000969327+0.00815152j -0.00584475+2.88595e-05j 0.00490429-0.00019689j 0.00503411+0.00238595j -0.00318872-0.00122419j -0.000871879-0.00511717j -0.00404909-0.00489731j -0.00498382+0.00648596j 0.00587633-0.00473845j 0.00442971+0.00510986j 
0.0143149+0.0193991j 0.00428897+0.0341553j -0.0155469+0.000572562j -0.00270294+0.0477818j 0.0175009+0.0547114j -0.0026261+0.08259j -0.015289+0.0208256j -0.00681488+0.0598235j -0.00229643+0.0022474j 0.00110944+0.00583238j 0.00138728-0.00716945j 0.00972931+0.00826188j -0.0165558+0.0198348j -0.0121718+0.00514544j 0.0123516-0.00507911j 0.03355-0.00723081j -0.010866+0.0164441j -0.0358504+0.00150156j -0.0172786+0.00136579j 0.00275229-0.00555419j 0.030258+0.000142217j -0.0510772-0.00788363j -0.0199101-0.00843282j -0.00297725-0.000109445j -0.00743087+0.0039166j 0.00361283+0.000740743j -0.00776453+0.00747663j -0.0161917-0.00569974j 0.00599421+0.00415883j -0.00230417+0.00303739j 0.00769494-0.00768929j -0.00107703-0.00457494j 0.00168871+0.00594891j 0.00468082+0.00837818j 0.00461274+0.00999584j -0.000863185+0.0125593j -0.000518283-0.0125927j 3.5263e-05-0.0150979j 0.00774728+0.0179031j -0.00406628-0.00572866j -0.016808+0.00463943j -0.0127742-0.000120536j 0.0180933-0.0120011j 0.0164526-0.00283965j -0.00304982-0.00424969j 0.0084357+0.00707421j -0.00739546+0.00870778j 0.00627001+0.0130156j 0.00988503-0.0155911j 0.0209207+1.3405e-05j -0.00562823-0.00557546j -0.00461076+0.010418j 0.0183923+0.0049623j -0.00487601+0.0110419j 0.000963788-0.0131697j -0.0129032+0.0014361j -0.00424217-0.00787052j 0.0169705+0.0111687j 0.0195977+0.00324938j -9.45174e-05+0.00171381j 0.0068158-0.0104753j -0.00399579-0.0131536j 0.00438894+0.0107636j -0.00769762+0.0182518j 0.000743897-0.00460724j 0.00291114-0.00511979j -0.00391687-0.00156945j -0.00424053-0.00383432j -0.00145692-0.00428442j -0.00214886-0.000678715j -0.00480146-0.0011789j -0.00360148+0.00630194j 0.00226484+0.000286414j 0.00380565+0.00741317j -0.00121351+0.000156941j 0.000819265-0.00370393j -0.00106517-0.00172111j -0.0106417+0.00189526j -0.0039349-0.00259631j -0.000244782+0.00181489j 0.00104397+0.00226792j -0.00435475-0.00139962j -0.00749604+0.00329795j -0.00514664+0.00657228j -0.00468607+0.00329788j -0.00108517-0.0033887j 0.00305642-0.00230007j -0.00418856+0.00460918j -0.00257696+0.0045458j -0.00382743-0.0131085j -0.00308314-0.0127336j 0.00364666+0.000843329j -0.00034477+0.0116172j 0.00288613+0.00896423j 0.000567143+0.00142959j -0.000182898-0.00317423j 0.00832477+0.00247104j 0.00734947+0.00306422j 0.0129786-0.00087098j 0.0106913-0.00440868j 0.004432-0.000494053j 0.00443002+0.00237761j -0.00660161+0.00420332j -0.00358755+0.00500678j 0.000741081+0.00128858j -0.000761121+0.00551193j 0.00343092+0.00206765j -0.0042472+0.000363351j 0.000481355-0.00281265j -0.00509675+0.00838587j -0.00548233+0.0061233j 0.00305633+0.00415123j -0.00524919+0.00355761j -0.00231434+0.0122759j -0.0105827-0.00322219j -0.0124822+0.00096355j 0.00617511+0.00238325j 0.00151263-0.00558167j -0.00591705+0.00294065j -0.00115473-0.00196203j -0.00743111-0.00707588j 0.00572485+0.00155334j 0.00841145+0.000305836j 0.00549772-2.49216e-05j -0.00867543-0.0139814j -0.00786095-0.0011514j 0.00746228+0.00904488j -0.00768153+0.00413199j 0.0061698+4.99759e-05j 0.00177544-0.00806788j -0.000846498-0.000154072j -0.00806716+0.00140598j 0.00995961-0.0116589j -0.00112719-0.00731057j 0.00752205+0.00212695j -0.00120118+0.00501442j -0.00128434+0.0147533j 0.0038641-0.00633796j 0.0034704-0.00188778j -0.00522641-0.00194241j 0.00481994+0.00245953j -0.000322706-0.0101159j 0.00532892+0.00139741j 0.000257747-0.00268825j -0.00167706-0.00266815j 0.002082-0.00196279j 0.00442544-0.000851879j 0.00419897+0.00287486j 0.00522183+0.0033852j -0.00366038+0.00299702j 0.00305097-0.00136731j -0.00250448+0.00130045j 0.000619594-0.00451265j -0.00401823-0.00278079j -0.00209857+0.00566418j 0.00535549-0.00362537j 0.00337938+0.004674j 
-0.00514133+0.0126262j -0.0148131-0.0342752j 0.0208249+0.0708261j 0.0121252-0.0147404j -0.0099968+0.078252j -0.00222514+0.00870285j 0.00137985+0.00616747j 0.00420701-0.0116174j -0.00373386+0.00316769j 0.000352942+0.000952147j -0.000922468+0.00358748j -0.0164203+0.00838459j 0.00187008-0.017392j 0.0282321-0.0225621j 0.0315862-0.00766796j 0.00488809-0.013654j 0.0432249-0.00566527j 0.00581414-0.00131643j 0.0533933+0.00598583j 0.0374438+0.00037311j 0.0117685+0.00606035j 0.00211429+0.00295088j -0.0029569+0.00366031j 0.000732615+0.00379454j -0.000725878-0.000925708j -0.00469859+0.001506j -0.00445602-0.00894934j 0.0163923-0.00304477j -0.0114331-0.00178809j -0.0133677-0.0145049j -0.00308229+0.0067719j 0.00236836-0.00681273j 0.0085976+0.0133915j 0.00128294+0.00560805j -2.1935e-05+4.5003e-05j 0.0105548-0.0118379j 0.0130241-0.00909241j 0.00246609-0.00303117j 0.0102035+0.0116184j 0.0105793-0.0211448j -0.0116678+0.00686018j 0.0157098+0.00367789j 0.00217143-0.0202774j 0.0150866+0.0075651j -0.0128893-0.0110763j 0.0118265+0.00394593j -0.0148841+0.00804006j 0.0101219+0.00172774j -0.00512646-0.00289497j 0.0221358-0.00442741j 0.00989971-0.00362764j 0.0130312-0.00663504j 0.000200187+0.0188516j -0.0111286+0.00555037j 0.0210314+0.0134642j 0.00579259+0.00685374j -0.00288415+0.0108797j -0.00463983+0.0142805j 0.0009469-0.00376474j 0.00247353+0.0130434j -0.000348968+0.00167908j 0.00283951+0.00455191j -0.00697542-0.00271121j 0.00587846+0.00201147j -0.00132003+0.000557489j -0.000503648+0.00506478j 0.00407824+0.00123293j -0.00147904+0.00157437j -0.00137217+0.00150055j 0.00189216+0.00411234j 0.00563701-0.00465465j -0.00121862-0.00517291j 0.00192505+0.00448252j -0.00358397-0.00443064j 0.00426546-0.00759478j 0.00451549-0.0022844j 0.0027474+0.00947054j 0.00354094-0.00031159j 0.00929392-0.000859707j -0.00211236+0.00197729j -0.00409739-0.00733329j 0.00182842-0.00346216j -0.00422171-0.00551983j 0.00622632+0.00358382j 0.00436533+0.00227818j 0.007434+0.00393153j 0.0029024+0.00635207j -0.00814939+0.00155381j 0.00626338-0.00913608j 0.00219079+0.000598831j -0.0051925+0.00461995j 0.00218504+0.00477348j -0.00352868-0.00151976j 0.00174327+0.00594085j 0.00508441-0.00400079j 0.000960706+0.00107862j -0.0028397-3.07007e-05j 0.00533003+0.0019776j -0.00229066+0.00624897j 0.00214597-0.0159746j -0.00632363+0.000260877j -0.00957275+0.000226132j -0.00938854+0.000931025j -0.00600333+0.00124413j -0.00805022+0.00124384j 0.00757612-0.00733605j 0.0129143+0.00724429j -0.00705811-0.00649215j 0.00331888+0.000972362j -0.00731125+0.00774817j 0.00303358+0.000327162j 0.00723408+0.00148604j -0.00877482+0.00994051j 0.0114352+0.0150766j 0.00319231-0.00114531j -0.0150998+0.0102431j -0.00348858+0.0111935j -0.00523542-0.00449728j 0.00132652-0.00553891j 0.00112228+0.000847186j 0.00318344+0.00517171j 0.00560934+0.0108283j -0.00315574-0.00875856j 0.00518884+0.00600449j -0.00421914-0.0018183j -0.00440702+0.00272184j -0.00119896+0.00221564j 0.00923284-0.00377715j 0.000611642+0.00313025j 0.00271549-0.00143234j -0.000863112-0.00551767j 0.00613649+0.00460085j 0.00311768+0.00569542j 0.00173274+0.00212862j -0.00663481-1.23087e-05j -0.0049115+0.000910277j -0.00461671-0.0021029j -0.00194306+0.00537009j -0.00583403+0.00190324j 0.000135347-0.00221434j 0.00150452+0.000220128j -0.0020437+0.00555568j -0.00221737+0.00178422j 0.000846744+0.00862048j 0.00433945+0.000250321j -3.13347e-05+0.00493266j 0.000286591-0.000709687j -0.00141034-0.0046615j -0.00103367-0.00360193j 0.00166864-0.00359521j -0.00599628-0.000420019j 0.003037-0.00124583j 0.00121183+0.000146847j 0.00218595+0.00553394j 0.00458252-0.00272737j -0.00332713-0.000636867j 0.00110152-0.00291714j 
-0.0413882-0.00774695j -0.144578+0.00396928j -0.105431-0.000375045j 0.127877+0.0110274j 0.0848102-0.00783795j -0.0912949+0.00486706j -0.024223+0.00941381j -0.0712957-0.00145343j 0.194659-0.00293654j 0.132778-0.00377876j -0.0958922+0.00407633j -0.0148429-0.00195428j -0.0729324-0.00240606j 0.0146126+0.00466468j 0.0291683+0.000429991j -0.00490429-0.00272132j -0.00287639-0.00146303j 0.0440349+0.00372148j 0.000978353+0.000651366j -0.031551-0.00214153j 0.00894334+0.00296159j -0.0377976-0.00504662j 0.0215008-0.000677575j -0.0601393-0.0119857j -0.0205519+0.0134676j -0.0804139-0.00397108j 0.0433981-0.00599384j -0.0532856+0.000739477j 0.038048+0.00402264j -0.0438737+0.00717868j 0.0198863+0.00869909j 0.00926258-0.00424752j 0.00782043+0.014821j 0.0132727+0.0128239j -0.00533485+0.00317174j 0.0045155+0.00218323j 0.0200868+0.0108092j -0.0130841-0.010157j -0.0246787-0.010072j 0.00209132-0.00281687j 0.0216667+0.0101908j 0.00610762+0.00947472j -0.0034161+0.000124931j 0.0107674+0.00423685j 0.006477+0.0132146j 0.0109831-0.00120899j 0.01068-0.00776766j -0.00858886-0.00643174j 0.00137912+0.00350967j 0.0100751+0.00476901j 0.000973423+0.00509976j -0.0130814+0.00858024j 0.0164179-0.00141621j -0.00549494-0.00853928j 0.0249319+0.00458937j -0.000216525+0.00650688j 0.00234886+0.00823438j -0.00699495+0.00345966j -0.0210022-0.0131484j -0.0304652-0.00780734j 0.00830385+0.00149275j -0.0126126-0.0224514j 0.0115384+0.00253136j 0.00952819+0.00825539j 0.0416087+0.00944772j -0.00780019-0.0255668j -0.0194632+0.0350832j -0.0402506-0.0414423j -0.0839405-0.00165662j 0.00388302+0.0507288j 0.0283353+0.0203462j -0.00394825+0.0167954j -0.0166653+0.00352983j 0.0277761+0.0143469j 0.0163436+0.00368126j -0.0161551-0.0310659j 0.0189166+0.00798089j -0.0263897-0.00379554j 0.000469017-0.00400709j 0.013073+0.000603181j -0.00102915-0.000758686j -0.0138559-0.0135395j 0.00418782-0.00309774j 0.0195528-0.00650866j -0.0123784+0.00194635j 0.0114255+0.00965901j 0.010333+0.00280568j 0.00155995-0.00640797j 0.00832314+0.000712625j -0.00949127-0.00500934j -0.00268726-0.00137581j -0.00231809-0.00935695j -0.0110536+0.000817218j -0.0136324-0.00332916j 0.00434468+0.000128647j -0.00311616-0.00559813j -0.000341091-0.00783297j -0.0136327-0.00775172j -0.000339365-0.006759j -0.000588925-0.00216203j 0.00875322+0.00456673j 0.00918024-0.000606403j -0.00710961-0.00149378j 0.00246244-0.00862844j -0.000656019+0.00219696j -0.00195673-0.00443077j -0.00714352+0.00567123j -0.00586022-0.000696413j -0.00665656-0.000905884j 0.00535831-0.000527026j -0.00948975-0.00227225j -0.000909865+0.000394829j 0.00246377+0.00190787j -0.00576734+0.00782092j -0.010605+6.87607e-05j 0.00441798+0.00936678j 0.00522198-0.00442212j 0.00263071-0.00135334j -0.00124438+0.00482513j -0.00191393-0.00554849j -0.00271064-0.0112158j -6.77514e-05-0.00411923j 0.00370185+0.00710827j -0.00213136-0.0135954j -0.00774291-0.00537435j -0.00350771-0.00421432j -0.0020803+0.00701959j 0.00131856+0.0012779j 0.000276819-0.00115154j -0.00088916+0.00436936j -0.00678163-0.000890168j 0.00189971+0.0056242j 0.0101148+0.00795737j 0.00310223+0.00878192j 0.00362987+0.00306656j 0.00446806-0.015386j 0.0033041-0.00905737j 0.00608955-0.00387342j -0.00415796+0.00487933j -0.000708655-0.00213557j 0.00257651+0.00319532j 0.0123111-0.00541475j 0.0112867-0.0111257j -0.00868487+0.012764j -0.00110917+0.0127153j -0.00205297+0.0144289j 0.00506093+0.00197493j -0.0147226+0.00277646j -0.00920986+0.00579881j 0.00200399+0.00833115j -0.00324255+0.00963053j 0.0276036+0.0023875j -0.000401451-0.0371847j -0.0126977-0.0106239j -0.000216252+0.0170282j 0.0240926-0.0647235j 0.0729849+0.00962015j 
