-0.00518977-2.09957e-18j 0.0142273+2.37317e-17j -0.0048325+1.74917e-17j 0.0266449-4.98016e-17j 0.0132619+3.61466e-16j 0.00693326-2.98174e-16j -6.02625e-05+5.69693e-16j -3.01688e-06+1.00588e-16j 0.00394983+8.58544e-17j -0.020711+6.71497e-18j -0.0248412+7.97002e-17j 0.0058287+3.24209e-17j -0.0117912-1.83101e-16j -0.0126841-7.1697e-16j -0.0189454+1.16777e-16j 0.00687721-7.05628e-16j 0.00822959+2.31372e-15j 0.0196655+4.28137e-17j 0.00417441+3.46495e-16j -0.00107858-6.9221e-16j -0.0125107+4.75364e-17j -0.0158937-4.29406e-15j -0.000170722-2.60888e-16j 6.40838e-05-7.04232e-18j 0.00577996-1.64833e-16j -0.0169897-2.14487e-16j -0.00522511-1.57751e-16j -0.0290172-7.33504e-16j -0.0526521+3.55806e-15j 0.0097651-2.34149e-16j 0.0359621+1.70945e-15j -0.0284004+1.9739e-16j -0.0146563+1.62028e-14j -0.0123388+7.54653e-16j 0.0150053-6.12195e-16j 0.0252761-1.84511e-15j 0.00510473+5.18575e-16j -0.00332163+1.22848e-16j 0.00347181+7.42401e-17j 0.00832083+6.32518e-16j 0.0177558+1.35904e-14j 0.0195859-1.17634e-15j -0.000977578+8.4026e-16j 0.0105956+2.88776e-16j -0.00813187+1.93472e-16j 0.00120398-2.65099e-15j -0.00392447+6.09944e-16j -0.0158709+8.20957e-16j -0.00722868+5.89561e-16j 0.012829+2.56632e-17j 0.0036217+1.19417e-16j 0.00103138+2.64383e-16j -0.00393356+4.93917e-17j 0.00364235-7.18976e-16j 0.00809469-8.07061e-17j 0.0127029+1.22937e-16j -0.0299416-5.72431e-16j -0.018499-1.18717e-15j -0.000986993+8.23436e-17j -0.0289046-9.88311e-16j -0.0533194-1.21178e-15j -0.0122381+8.00167e-16j 0.0244772+1.2404e-15j 0.0589077+2.29469e-15j -0.118657+1.22895e-15j 0.00124972-1.08573e-15j 0.0160387+2.22773e-15j -0.0746446-1.92572e-17j -0.0424641-5.48345e-16j -0.0478853-8.27722e-16j -0.0415771-1.38702e-16j 0.0330998+8.52753e-15j -0.129061-2.52905e-15j -0.00883423-3.43488e-16j -0.0471203-4.98289e-16j 0.069159-5.74764e-16j 0.0646123+4.38826e-16j 0.0430889-1.1253e-15j 0.0745594+3.77445e-15j 0.00876488+5.39492e-15j 0.0381381+2.36205e-15j -0.0302626-4.35944e-15j 0.0918903+3.94424e-15j -0.0550381-1.1234e-14j 0.0437474+1.45338e-14j -0.00974694+2.99459e-15j -0.00591732-7.01602e-15j -8.47748e-05+4.48334e-16j 0.00206913+1.96523e-14j -0.0449814+8.33634e-14j -0.112392-4.79309e-16j 0.0260239-9.62748e-15j -0.0194114+3.17068e-15j -0.0230514+1.66524e-15j -0.0576424+5.03765e-14j 0.0224378+5.24127e-15j -0.0221184-5.75452e-15j -0.0805461-1.59036e-15j -0.0133174+7.77485e-15j -0.106797-2.56256e-16j -0.0183563-1.62436e-15j -0.0314034-4.36639e-14j -0.0188366+3.61197e-15j -0.0354309+2.73816e-15j 0.0135969+6.75449e-16j -0.00401197-4.4468e-15j -0.0468183-1.27582e-14j 0.00300414-2.83367e-15j -0.0570144-7.70724e-15j 0.00212555-4.17935e-15j -0.0456822-6.44037e-14j -0.0265066+2.27464e-15j -0.0291415+7.62252e-16j 0.0226966+7.71891e-16j 0.0290579-9.92195e-17j -0.0147823-2.91545e-16j 0.0229485-1.01349e-15j -0.0438509-3.16797e-15j 0.0292166+1.72133e-16j -0.0422243+3.52249e-16j 0.0562832-7.83969e-14j 0.0425932-1.46304e-15j 0.155905-3.05636e-15j -0.0617283-1.4325e-15j 0.00585641+9.14743e-16j 0.0162853-2.29154e-15j 0.0297335+8.2075e-16j -0.0244466+2.5684e-16j 0.0126471-6.6776e-16j 0.126494+7.03824e-16j 0.00517022-3.7553e-16j -0.0545184-1.54216e-17j 0.00129369+5.07532e-16j 0.0617383-6.74717e-16j -0.0369381-4.45059e-17j -0.0179533-1.45715e-16j 
0.00114895+1.00348e-18j -0.00566364-3.58837e-17j -0.00261561+5.84706e-18j -0.0086281-4.00476e-16j 0.019637+9.10673e-16j 0.0128398-1.40497e-16j -0.0132512+5.29255e-16j 0.0014378+6.38432e-17j -0.00397432-4.0971e-16j 0.01537+1.97691e-16j -0.0278272-1.47552e-16j 0.031526+6.43876e-16j 0.00825044-3.78342e-16j 0.0078585+5.67694e-16j 0.00154576-5.74724e-17j -0.0105973+1.52551e-16j -0.00507362-7.27984e-16j -0.00274652-1.17466e-16j -0.00246839+6.55195e-17j 0.00276747-5.06837e-16j -0.00493357+2.97424e-16j -0.0133378-3.28296e-15j 0.00688249-2.11695e-16j -0.00617069-2.16195e-16j -0.0132507-1.21064e-16j -0.00281426-2.77004e-16j 0.0210243+6.90985e-17j 0.00709193+2.27985e-17j -0.0163788+1.32352e-15j 0.0167601+4.29703e-17j -0.0375781-1.96673e-15j -0.019448+1.39065e-16j -0.0275983+2.99974e-14j -0.0101451+9.44264e-16j 0.0307569-1.95438e-15j 0.00312185+9.43849e-17j 0.00322429-3.88794e-16j -0.0116884+8.18058e-17j -0.00527783+1.25388e-17j 0.0100009+4.18194e-16j 0.00618848+4.74904e-15j -0.00214409+4.7422e-16j -0.000795968-2.17921e-16j -0.00357409-1.77772e-16j -0.00714001-8.93426e-17j 0.000791605-3.45239e-16j 0.00676978-3.06149e-16j 0.000645518-4.84143e-16j 0.00857347-7.76967e-16j 0.025672+4.38058e-16j -0.0167403+3.53848e-16j -0.0127097+6.09679e-16j 0.00813834+7.55988e-16j 0.000536437-5.09146e-16j -0.00108111-3.41329e-16j -0.0258396-2.28563e-16j 0.00390288+4.30952e-17j -0.0146602-4.87552e-16j -0.00481721+4.62758e-16j -0.00576941-4.05543e-16j -0.0281844-1.30924e-15j 0.00302596+5.71487e-16j 0.0366357+2.06861e-16j 0.0520122+1.12202e-15j 0.0417052-7.51434e-16j -0.13968-4.42465e-16j -0.0442515-4.02681e-16j -0.032995+1.10914e-15j -0.00626858-1.66553e-15j 0.00289491+1.85889e-18j -0.0236795-6.94893e-16j -0.0299138-3.32694e-15j 0.075542+5.01977e-15j 0.119401-1.57199e-15j -0.110391-4.06387e-15j 0.0316854+2.80012e-15j -0.0684899-2.6349e-15j 0.0132181+1.23304e-15j -0.0167211+5.0671e-15j 0.0505731+4.61683e-15j 0.00947028+1.23428e-15j 0.0415715-1.88387e-16j 0.0726427+2.07875e-15j -0.0864055-1.26222e-14j 0.00522015+1.96514e-15j -0.03152+1.99513e-16j 0.00755564+5.44718e-15j -0.0112223+5.49931e-15j -0.0247692-1.53069e-13j 0.0381481-8.61939e-14j 0.0651593+5.96957e-15j 0.0135122-5.02689e-15j -0.00569909-4.76531e-15j -0.0188224+6.54198e-15j 0.00353701-9.79566e-15j 0.00506469-5.55256e-15j -0.0471052-1.34378e-14j -0.171591-8.64887e-15j 0.020739+9.86286e-15j 0.0666395+3.33075e-15j 0.0382691+3.61219e-15j -0.00286232+3.31787e-15j 0.0461503-1.94313e-15j -0.029048-6.23569e-16j 0.0292961+1.28834e-16j -0.014427-1.88805e-15j 0.0122731+3.04082e-15j -0.00591928-6.76285e-16j 0.028953-1.75705e-15j -0.0472021+4.83164e-16j -0.0190842-2.55144e-14j 0.0299535-6.73589e-15j 0.141561-1.27858e-15j -0.0478123-3.35701e-16j 0.0348558-5.82619e-16j -0.0584362-1.5568e-15j -0.031925-9.52531e-16j 0.0124848-1.42073e-15j -0.0253648-3.61302e-16j 0.0179269-4.9645e-16j 0.0301041-4.2203e-14j 0.0615589-9.65473e-16j -0.0521498+5.94226e-16j 0.00196649+2.99486e-16j -0.00637769+1.64458e-16j -0.0308008+2.06352e-15j -0.0511964-5.08564e-16j 0.0075904-3.01946e-16j -0.0678771-1.17679e-15j 0.0702586+1.14032e-15j 0.0279718+4.81674e-16j -0.0306477-8.86501e-17j -0.0809097+5.25576e-16j 0.0171926-9.7584e-16j -0.0343064+2.79641e-17j 0.0384323+3.84119e-17j 
-0.00659674-6.41599e-17j 0.00409365+2.37997e-16j -0.00446009-6.44776e-17j -0.00872487+4.96692e-16j 0.0070883+5.24904e-16j -0.00108956+1.66375e-16j 0.0169885-2.40795e-16j -0.00529862-2.54506e-16j 0.00792818+4.93282e-16j 0.0168931-4.71677e-16j 0.0084771-9.21279e-18j -0.0313439-8.18089e-16j -0.0223806+7.9432e-17j 0.00974551+4.05484e-16j -0.0187298-8.02081e-16j -0.0232235-1.09426e-15j -0.000904801+2.98794e-15j -0.0161172-8.3033e-18j -0.00850028-2.33033e-16j 0.00106938+5.90903e-16j 0.0125123-1.97635e-16j 0.0139407+3.62063e-15j -0.00988245+5.145e-17j 0.0100123+3.73499e-16j -0.00726556+3.01648e-16j 0.0144537+2.42466e-16j -0.0105476-1.00076e-16j -0.00281432+4.14383e-16j 0.0547241-4.17343e-15j 0.0508391+6.77688e-16j -0.0419537-1.05182e-15j -0.0015616-4.62199e-16j 0.0412724-4.39779e-14j -0.000276152-1.71486e-15j -0.0477031+2.07866e-15j -0.0495027+3.28919e-15j 0.000664991-1.54221e-15j 0.017329-1.48237e-16j 0.0173275+4.45626e-16j -0.00114464-1.18041e-15j -0.020031-1.48832e-14j -0.00807977+4.99004e-16j -0.00506487-2.1902e-15j 0.0235124+1.97935e-15j -0.00142235-5.93619e-16j -0.00406153+1.43596e-15j -0.00399421+4.14067e-16j -0.00604495+8.63827e-16j -0.032694+1.06475e-15j -0.0212518-2.29124e-17j -0.00282098+4.2854e-16j 0.0227029-9.23068e-16j -0.0159527-1.82404e-15j 0.020157-5.78887e-16j 0.0126382-8.5252e-16j -0.00137423+9.6398e-16j 0.000565587-4.2785e-16j 0.0237389+7.12254e-16j 0.0104749-8.42908e-16j 0.0405618+1.40274e-15j 0.0621324+1.95188e-15j 0.0150657-1.47525e-15j -0.0394074-2.26464e-15j -0.0215274-2.73475e-15j 0.161884-2.7533e-15j 0.065874+3.10449e-15j -0.191794-3.131e-15j -0.0916703+1.83628e-15j -0.0248611-2.03953e-17j -0.0747848-2.15314e-15j -0.200582-2.54344e-15j -0.0320367-1.85214e-15j -0.0324298-1.90956e-15j -0.0374837+1.2493e-15j -0.144635-9.75228e-16j 0.202782+4.7512e-15j 0.175682-5.13808e-15j 0.069778+5.02408e-15j 0.0553383+1.50325e-14j 0.15212+2.08835e-14j -0.283225-6.86886e-15j 0.0354738+8.99706e-15j 0.0469133+6.48962e-15j -0.197664-2.2999e-14j -0.0643691-1.6988e-14j -0.115734-3.22953e-15j -0.0100878+1.48997e-14j 0.1779+1.562e-14j -0.089609-5.42042e-13j -0.170614+3.40151e-13j -0.388221-8.74461e-15j 0.00356801-1.50288e-14j 0.0138582+5.11873e-15j -0.015067+1.08122e-14j -0.0868236+4.74638e-14j -0.0343159+6.03885e-15j -0.0566428-1.76925e-14j -0.281082+8.28221e-16j -0.165421+9.04014e-14j 0.0389526-1.12475e-14j 0.0142534+2.63097e-14j 0.0343174+8.44669e-14j 0.0611041-1.06258e-14j -0.0102247-2.43522e-15j 0.0543992+5.77756e-15j 0.0987851+4.07617e-14j 0.0602155+2.8454e-14j -0.0700472+1.55001e-14j 0.127399+1.47028e-14j -0.000905637+3.68389e-15j 0.0626669+9.15066e-14j 0.0316786-2.07014e-15j -0.00201685-4.07888e-15j -0.0410168-3.55846e-17j 0.0496393+1.82698e-15j 0.00190328+3.08706e-16j -0.025298+1.73788e-15j 0.0917466+1.08057e-14j 0.105068+1.53384e-15j 0.00399969-1.75828e-15j -0.118212+1.65719e-13j -0.118904+2.74219e-15j -0.0886111+5.79158e-15j 0.0446569+7.22548e-17j 0.0136345-2.28076e-15j -0.056432+4.99468e-15j 0.0152936+7.15421e-16j 0.0154064+1.04808e-15j 0.163092+4.08836e-15j -0.12882-1.23242e-15j 0.0198664-1.26747e-16j 0.0571216-1.16101e-16j 0.0849391+2.46221e-16j -0.0410794+2.083e-15j 0.0369078-4.72984e-16j -0.0499692-9.18166e-16j 
0.00260795-1.45889e-17j -0.00377428+2.12814e-18j -0.00776835+2.20221e-17j -0.00875253-2.2931e-17j 0.00924199+5.18719e-16j -0.00580276-3.10535e-17j -0.000993007-2.51719e-18j 0.00264099+2.68947e-16j 0.00899382+1.13042e-16j 0.0110687-2.80005e-17j 0.00654015-1.03625e-16j -0.0102974-1.59902e-16j -0.00110248+2.77865e-16j -2.46916e-05+3.4936e-17j -0.0231534+9.69008e-17j -0.00495945-6.0415e-16j -0.000657141+5.61649e-16j -0.0194763-4.45548e-17j -0.0128558-9.14592e-17j 0.0101905-2.33283e-16j 0.00629975+2.02484e-16j -0.00071422+1.67499e-16j 0.00162879-1.74563e-16j 0.00819561+1.84044e-16j 0.00132282+9.87537e-18j 0.00830646+2.73064e-16j -0.00191995+6.92939e-18j 0.00199387+4.20233e-16j 0.0221699-1.48324e-15j 0.0288173+1.52217e-16j -0.030743-1.1841e-15j 0.0278876-4.80546e-16j 0.016537-1.73014e-14j 0.00910038-7.16466e-16j -0.0038292+5.97251e-16j -0.0184778+2.16396e-15j 0.0127922-1.09636e-15j 0.0137478-5.14435e-17j 0.0201706-2.55287e-16j -0.00138984-3.41524e-16j 0.00230046+1.44622e-15j -0.00533446+8.60285e-16j -0.0113802-9.54719e-16j 0.00407965+6.61566e-16j -0.00973961-1.35875e-15j -0.00952402+3.4544e-15j 0.00287168+6.03097e-16j -0.0196993+1.59198e-15j -0.0300705+2.26462e-15j -0.0169266+4.86153e-16j -0.00429015-8.68086e-17j 0.0197181-1.3358e-15j -0.00324661-1.25617e-15j 0.0132324-1.10739e-15j 0.0226771-1.21139e-15j -0.0197687+8.262e-16j -0.0114483-1.29907e-16j 0.00083063+1.93139e-17j 0.00990225-7.82396e-16j 0.0209996+7.88588e-16j 0.0342051+4.52282e-16j 0.00859882-4.55605e-16j -0.0238863-1.54938e-15j -0.0405503-1.58794e-15j 0.0848595-9.68204e-16j -0.0337433+6.7941e-16j -0.0544116-2.66173e-15j 0.0526287+1.10308e-15j -0.00687369+9.57299e-16j 0.0345083-2.67829e-15j -0.14369+7.04914e-16j -0.0234435-1.77275e-15j -0.0477322+3.72168e-15j 0.0204261-6.90472e-15j 0.0254949-2.88075e-15j -0.0492545+2.26865e-15j -0.255033-8.86968e-15j 0.0729258+1.92636e-14j -0.112256+6.69559e-15j 0.224662+1.35874e-14j 0.217685-8.23155e-15j 0.282651+5.74944e-15j 0.0975508-5.4301e-16j -0.0279135+5.95853e-15j 0.0931074+3.25354e-14j -0.115717+8.3145e-15j -0.0938091-2.61628e-14j 0.0981495+2.59246e-15j 0.0249508+9.57574e-14j -0.00762563+1.28096e-13j 0.597338-4.08791e-14j -0.0836477+9.1623e-14j 0.00208808+1.80131e-15j -0.037898+6.79403e-15j -0.153061+1.12864e-13j -0.00743863+6.51739e-15j -0.0205553-1.76541e-14j -0.231158+5.5039e-15j -0.165158+8.68578e-14j -0.134093-1.12843e-15j -0.0190944+6.70545e-15j -0.0236516-2.56238e-15j 0.0221224-4.07564e-15j -0.0545954-2.46863e-15j 0.0223064+1.7641e-15j 0.043795+1.32386e-14j 0.0173018+3.63601e-15j -0.0999333+1.82513e-14j 0.0351807+6.4416e-15j 0.0500516-4.17591e-15j 0.00152079+2.40825e-15j -0.0406147+3.28169e-15j -0.00199883+1.27235e-16j -0.0234116+6.09254e-16j 0.0362475+1.0842e-15j -0.0379932-1.76168e-15j 0.0191718+5.50515e-15j 0.0766877+1.23039e-14j 0.0831879+2.18563e-16j -0.0792082+1.30626e-15j -0.0839546+1.19033e-13j -0.0468902+3.11979e-16j 0.0142662-1.19962e-16j 0.00466967-6.89621e-16j -0.0227182-4.70223e-16j -0.0908995+7.3447e-15j -0.00309589+2.42237e-16j 0.0291728+1.44192e-15j 0.156137+1.31799e-15j -0.0361729-1.81423e-15j 0.0570317-7.65083e-16j 0.0352691+4.70104e-17j 0.0523894-4.04045e-16j -0.00311194+6.371e-16j -0.00508026-1.88704e-16j -0.0421994+3.6704e-17j 
-0.00254546+1.36583e-16j 0.00657709-2.96252e-16j -0.000450365-6.14366e-17j 0.00648404-4.33959e-16j 0.00288705-2.26082e-18j 0.0051787-5.64609e-16j -0.0124563+9.69931e-16j -0.00261174+1.03372e-16j -0.00451704-1.98724e-17j 0.00306924-8.34578e-17j -0.00621655+2.36001e-16j 0.0127213-5.29814e-16j 0.0158903-9.30905e-16j 0.00421236-1.22248e-16j -0.00110856-4.32714e-16j 0.00421621-1.76002e-15j 0.0147121+3.77909e-15j 0.0065529-2.39941e-16j 0.0130019-5.49925e-16j 0.000907366-3.9024e-16j -0.0156151+7.39608e-16j -0.00176037-4.37809e-16j -0.00391721+6.97934e-16j -0.00108036+1.31026e-16j -0.00639683+2.77998e-16j 0.00651874-3.92004e-16j 0.00256172-6.09054e-17j 0.0138658-1.0163e-15j -0.0228979+2.65083e-15j 0.00624305+2.28872e-16j -0.000137382-2.58782e-16j -0.0317732+2.47452e-15j 0.00142103-4.40471e-16j 0.000611503-2.13735e-15j 0.0180516-8.0341e-16j 0.00563345-2.51443e-15j -0.0443189+4.14006e-15j 0.0106302-1.45982e-17j 0.0153795-6.22824e-16j 0.00935186-2.12945e-16j 0.0111468+9.58953e-15j 0.0180766-1.18991e-15j 0.0218595+2.475e-15j -0.0174349-1.14469e-16j 0.0302328+1.35209e-15j 0.0211945-1.13654e-14j -0.010552+6.73746e-16j -0.00451505+1.04545e-15j 0.0114087-1.27956e-15j -0.00605449-1.04817e-15j -0.0113137+8.20616e-16j 0.003964-1.62579e-15j 0.0066032-1.54823e-16j -0.0109152+1.19647e-15j 0.00465029+2.51281e-16j 0.0148492-1.18846e-15j -0.00341755-1.25193e-16j 0.00235262-7.25241e-16j 0.000244039+1.56376e-16j -0.00287266+3.85455e-16j -0.0136198+5.22522e-16j -0.0169353+4.44382e-16j 0.0180212-4.66612e-16j 0.0394851-1.06105e-15j -0.0065816+2.70921e-16j -0.0954903+4.11887e-15j -0.0480718+1.93576e-15j -0.0634486+4.40795e-15j 0.0456422-2.37944e-15j -0.12725+1.01536e-14j 0.0554842-7.23979e-15j -0.217213-6.43015e-15j -0.03396+8.91295e-15j -0.0624177+1.38821e-15j -0.131736+4.09501e-15j 0.163524-1.5889e-14j -0.0963334+8.96604e-15j 0.201321+5.61732e-15j -0.172188-1.44623e-15j -0.132512-4.65067e-16j 0.115345+7.52931e-15j -0.159165-5.33118e-16j 0.060405+3.74947e-15j -0.263943-2.34602e-14j 0.122861+1.6679e-14j -0.150865+2.3048e-14j -0.05669-8.94763e-15j -0.223174-4.13694e-15j 0.109964+7.05529e-13j 0.127294-3.02111e-13j -0.0595433+5.30951e-15j -0.127275+2.19566e-14j 0.0218609-4.55479e-15j -0.00671006-3.92292e-15j -0.00214537-4.46179e-14j 0.0519929-3.30705e-15j 0.06409-7.29292e-15j -0.173577+4.19907e-14j -0.306243+1.8323e-13j -0.0308164-6.18544e-15j -0.0235529+3.04143e-14j 0.0441417+1.09933e-13j 0.0595758-1.92925e-15j -0.0258782+1.80934e-15j -0.242953+2.0596e-15j -0.231661-5.10578e-14j 0.0105057-2.10278e-14j 0.126785-3.43054e-14j -0.222443-3.13762e-14j -0.195953+1.90041e-15j -0.00793586-2.13919e-14j 0.00674771+1.34275e-15j 0.106993-1.84497e-15j -0.0317018+4.12873e-15j -0.202951+8.964e-15j 0.0747153-6.07668e-15j 0.0602114-7.80847e-16j -0.0241323-2.30216e-15j -0.0573423-1.73485e-16j 0.160392-1.12765e-14j 0.0941197-1.37258e-13j 0.0239306-2.97423e-15j 0.0489756-4.14426e-15j 0.0801909-6.39724e-15j 0.0596576-3.83614e-15j 0.0739547-9.93572e-15j 0.0401165-3.29373e-15j 0.031474-7.99332e-16j -0.0125236+2.01175e-15j 0.00056882+2.95966e-16j -0.01534+1.86183e-15j 0.00095791+5.04182e-16j 0.0238412-1.27025e-15j 0.00280256+1.60435e-16j 0.00509192-7.13456e-16j -0.00860387+1.41787e-16j 
0.00129523+1.49514e-16j -0.00127803-2.15026e-16j 0.00373482+3.20664e-16j -0.0032252-4.41791e-16j 0.000495675+1.45315e-17j 0.00434067+2.38261e-16j -0.00833328-5.86992e-16j -0.00456995-7.65961e-16j -0.000612327-3.05823e-16j 0.0070159+6.24518e-16j -0.00327809-5.32739e-16j 0.00344461+6.72131e-16j 0.00659692+6.20551e-16j 0.0115147+2.0353e-15j 0.0101245+5.91176e-16j -0.0113865-2.09013e-15j 0.0070163+4.02556e-15j 0.013132+1.01341e-15j -0.0111024-8.85306e-16j 0.00108096-1.70117e-16j -0.00251556-2.98485e-17j -0.000845013-3.61824e-16j -0.00306321-1.1311e-16j 0.000901968-1.92493e-17j -0.00515186-4.18658e-16j 0.00656049+3.62471e-16j 0.00331873+5.32406e-16j 0.00934041+7.28999e-16j 0.00243033+2.24603e-16j -0.00161446-2.64893e-16j -0.0200482-2.73045e-15j -0.0190935-1.65021e-15j 0.00993098-8.32847e-15j 0.00268044-8.32988e-16j 0.0127824+1.73641e-15j -0.0112497-1.09586e-16j -0.00588457-1.25277e-16j -0.00981359-9.76068e-16j 0.00599443+8.65266e-16j -0.0089907-5.35368e-16j 0.0066251+5.73927e-15j 0.00564878+6.30959e-16j 0.00974617+1.3048e-15j -0.0059974-1.28678e-16j 0.0133573+3.92477e-15j 0.0177096-8.52287e-15j -0.00579542+7.12765e-16j -0.00521004+9.88186e-16j 0.0106593+1.2038e-15j 0.00760767+1.38119e-15j 0.00748317+7.23681e-16j -0.00262174-3.09597e-16j -0.00245169-6.57545e-16j 0.00678826+2.06567e-16j 0.00416449-1.78258e-16j -0.00378992-8.11136e-16j 0.00197646+5.40332e-16j 0.00591087+8.57258e-16j 0.00172206-1.68617e-16j 0.00364305-7.27086e-16j 0.00494425+3.38961e-16j -0.00212906+6.58439e-16j 0.00941782+6.57598e-16j 0.00329973+1.21271e-15j 0.0454792+2.55742e-15j -0.0635169-5.23972e-15j -0.0258299-7.7169e-16j -0.0244072-2.96592e-15j 0.0149911-5.18613e-16j 0.0184268+4.61861e-15j 0.0375192+1.48027e-15j -0.109422-1.85185e-14j 0.0590323+1.06743e-14j 0.0675368+2.85715e-15j 0.0447253+7.63525e-15j 0.158265+9.18913e-15j -0.0991103-2.96459e-16j -0.108203-2.12365e-14j -0.0713574-4.00149e-15j -0.0780564-3.22302e-15j -0.08524-5.31512e-15j -0.0481152-1.73933e-15j 0.308827+1.08536e-14j 0.221765+3.78969e-14j -0.159056-7.92325e-14j -0.155068-4.37959e-14j 0.138207+4.62807e-14j -0.0680846-4.94422e-14j 0.141708+8.85027e-13j -0.101216+1.78573e-13j 0.105434+1.52007e-14j 0.322029-3.81385e-14j 0.0197722-1.07996e-14j -0.0930432+1.67639e-14j -0.110899+9.73128e-14j -0.0872472+6.13432e-15j -0.106489-6.95085e-15j -0.0903072-2.71637e-14j 0.00683824-1.0405e-16j 0.287771+5.06052e-15j -0.0149347+3.7103e-14j -0.0268241-5.24689e-14j -0.440584+7.13607e-15j 0.0140577+2.83014e-14j 0.142559+1.7331e-14j 0.196377+9.32619e-14j 0.155983+8.88291e-14j 0.114946+9.93925e-15j -0.0567603-5.58315e-15j -0.195513-1.31505e-14j -0.118418-1.70148e-13j 0.096238-4.90501e-15j 0.0241152-1.67202e-15j -0.0764304-9.9466e-15j -0.068062-3.99449e-15j 0.00822283+1.41234e-16j 0.00176823-1.86549e-15j -0.00792645-5.89066e-15j 0.017021-1.61608e-15j 0.0785091+3.67482e-15j 0.0584254-7.66434e-14j 0.0095054-7.17276e-16j -0.000141932-3.87704e-15j 0.076091+4.51671e-15j 0.0232488+6.25522e-16j 0.0549881+4.51397e-16j 0.0399865+3.17585e-15j 0.0223801+1.05067e-15j 0.0100969-1.60972e-15j 0.00897885+6.12287e-16j -4.53714e-06-4.34875e-16j -0.00543804-8.38684e-16j 0.00705867-1.09227e-15j -0.000689279-1.81236e-16j 0.000958941+3.21489e-18j -0.00369515+7.34815e-16j 
