-1.32271e-13+0.0967128j 5.41596e-16-0.0619549j 5.81239e-15-0.36413j -1.99778e-14-0.2287j 2.57866e-13+0.34928j -6.27322e-15-0.251282j -1.8317e-13+0.47805j 5.04036e-15-0.18429j 2.57098e-14+0.272203j -2.62356e-14-0.0353785j 7.74451e-15-0.00126772j 2.45827e-14-0.286781j 1.00051e-13+0.433033j -1.16173e-16+0.0497508j -3.47243e-16+0.0365656j 1.84141e-16-0.0107022j 1.25406e-16+0.0085215j -5.50407e-16+0.016873j -1.16584e-15-0.00761279j -2.30031e-16+0.00535533j -1.03966e-16+0.000202797j -4.03698e-16+0.000361579j 4.67513e-16+0.00485153j -4.48419e-16-0.00732048j 1.13777e-15-0.00131684j 1.55533e-16-0.00832417j -5.26904e-17-0.00883934j -4.27616e-16+0.0248678j -9.36467e-17+0.00568722j -5.89322e-17+0.0048032j 4.09265e-16-0.0133545j -1.27069e-15+0.0046848j -3.71805e-16-0.0130475j 5.45815e-17+0.0105346j -1.06337e-16-0.00627724j -3.70643e-16+0.00736352j 4.73443e-17+0.00786234j -1.34166e-16+0.010215j 2.7132e-17+0.00240779j 3.88281e-16+0.00117087j 3.16409e-16+0.00594399j -6.99693e-16-0.00251918j 9.01607e-16-0.0106662j -3.09148e-16+0.000597929j 3.01912e-16+0.00136348j 7.77774e-16+0.00145186j -4.42482e-16-0.00334898j -6.02663e-17-0.00372534j 7.87377e-16-0.00327305j -3.07817e-16+0.00314837j -2.57374e-16+0.00545722j 2.34483e-16+0.0060671j 2.70791e-16-0.00097928j 1.07564e-14-0.0064314j -8.79972e-16+0.00191388j -5.24268e-16-0.00229749j -1.95892e-15+0.00446486j 6.83756e-16-0.00160813j 9.01161e-16+0.000980998j -1.49092e-15-0.00592255j -1.03077e-16+0.00155577j 5.56352e-16-0.00215463j 8.08352e-17-0.00408777j 5.17736e-17-0.00324624j -2.74345e-16-0.00311645j -3.7574e-16+0.00233976j -6.71519e-16+0.00977752j 9.32506e-16-0.00039005j -1.05191e-16+0.0103559j 3.14951e-16-0.000802077j -2.34427e-16-0.00448405j 1.51141e-16+0.00168726j -8.46598e-18-0.00206883j -1.73469e-16-0.00118133j -1.24893e-16-0.00092827j 1.57769e-16+0.000812419j 6.13857e-17+0.0081427j -7.30626e-17+0.00448627j 9.051e-17+0.00386244j -9.19831e-17-6.95065e-05j -1.59872e-16-0.00229056j -1.54152e-16+0.00223587j -2.10029e-16+0.00243249j 1.14656e-16+0.00541641j -1.53411e-16+0.00384953j -6.20655e-16-0.00050458j -1.88613e-15-0.0064771j 2.26731e-16+0.00651778j 5.52833e-16+0.0075972j -3.44512e-16-0.00209685j -1.43545e-16-0.00265287j -9.55591e-17-0.00169797j -7.68344e-16-0.00354406j 1.78482e-16-0.00723317j 6.84606e-17-0.00281193j 2.08254e-16-0.00229023j -4.22607e-16+0.00110905j -1.44685e-16+0.00416118j 1.14845e-16-0.000348212j -1.08018e-15-0.00112631j -7.18196e-16+0.00365818j -1.1909e-15-0.00394318j 6.45237e-17+0.00167612j 1.7526e-16+0.000445545j 3.68338e-16+0.00987219j -8.95362e-17-0.000872978j -1.1485e-16+1.30065e-05j 9.91289e-17+3.04682e-05j -1.44207e-16+0.00147966j -8.46706e-16-0.000229171j -4.96744e-16+0.00141059j -1.06454e-15+0.00468341j 5.64271e-16+0.00572832j 1.79863e-16+0.000285722j -3.16355e-17+0.000690109j -1.69783e-18-0.00180302j 1.94903e-15-0.00239468j 4.04499e-16+0.000289043j -2.63471e-16-0.00157926j 3.04296e-16-0.00640015j 7.02338e-17+0.00203559j 2.66105e-16-0.00245877j 1.52161e-16+0.00173036j -9.65925e-16-0.000391228j 4.94105e-16-0.0051537j 2.74951e-17-0.00480312j -1.45151e-16+0.00167466j -2.26849e-16-0.00300311j 2.95305e-18+0.000568286j 1.67032e-16-0.00442662j -5.17301e-17-0.00134467j 8.73709e-18+0.00581674j -2.21603e-17-0.00116865j -4.42348e-17+0.00234509j 8.56661e-18+0.00230851j 7.07678e-17-0.000740187j 1.15044e-16-0.00771166j 9.57578e-17-0.00103646j -4.06944e-17+0.00113274j -9.11443e-17+0.000869773j 1.36328e-16-0.00705845j -6.89812e-17+0.00582317j -4.62177e-16+0.0062285j 1.07577e-15+0.0033922j 1.43942e-16+0.00223865j 1.59735e-18+0.00355688j 7.66453e-17-0.00432884j -5.39328e-17+0.00507519j 3.25461e-17+0.00244982j 1.33698e-16-0.000814241j 1.14985e-16-0.00880175j 9.10955e-17+0.00748749j 4.02017e-17+0.00231735j -4.7317e-17-0.00780244j -6.02335e-17+0.00240813j 4.09198e-17+0.00898325j -1.37424e-16-0.000369052j -1.21749e-16+0.0097148j 3.95878e-18+0.00411123j 1.01417e-16+0.0105614j 
2.11801e-13-0.154515j 5.82088e-16+0.103911j -7.35884e-16+0.0160127j -2.70097e-16-0.0103956j -1.16838e-14-0.0162093j 7.33523e-16-0.0185606j -1.53747e-14+0.0407048j 2.37998e-15-0.0113388j 7.72791e-16+0.023273j -6.86139e-16+0.0216556j 1.36047e-15-0.0116989j 7.4662e-16+0.01636j 6.99916e-15+0.0209753j -8.7356e-16+0.134609j -4.70644e-16+0.190993j -2.61191e-15-0.295261j 7.25769e-16+0.283534j 6.0091e-15-0.139623j -5.7943e-15-0.22824j -1.38001e-14+0.361726j 5.35819e-15+0.135644j 1.9972e-14+0.0761379j -5.53811e-14-0.286763j 7.72486e-15+0.400357j 1.49276e-14-0.0172196j -3.78679e-15+0.110156j -6.37084e-15+0.268471j 6.00151e-15-0.354197j -1.26714e-15-0.128333j 1.10653e-16+0.01715j 2.23314e-16+0.0351278j -2.28177e-15+0.0154168j 5.32103e-16+0.0170711j 1.07867e-15-0.0615953j 1.95933e-16+0.026324j -3.81095e-16-0.00320847j 2.26453e-16-0.00017581j 2.92762e-16-0.0204403j 4.23706e-16-9.35213e-05j -1.11325e-15-0.00553793j -1.34783e-15-0.00522862j 3.30736e-15+0.0159862j -3.12198e-15+0.0280899j 2.13864e-15-0.0226998j -4.76256e-16+0.0142968j 1.50367e-15+0.00907193j -1.68769e-15-0.00284916j 3.78362e-16+0.000588533j -7.78204e-16+0.00559531j -1.03183e-15+0.00629474j -2.76243e-16-0.0127461j 7.07274e-16-0.0114272j -1.67249e-15+0.00529022j -9.77061e-15+0.00574922j 4.8337e-16+0.000422489j 1.12129e-15+0.00485649j 4.33592e-15-0.0089854j 1.92633e-16-0.0043409j -8.76752e-16-0.00420178j 1.09204e-15+0.00324393j 1.67367e-15+0.0015198j -2.96612e-15+0.0195337j -7.7422e-16+0.0118211j 1.07242e-15-0.00185205j -2.38243e-15-0.026563j 1.07049e-15-0.0274248j 1.45195e-15-0.0251417j -2.51965e-15+0.00509918j 1.46335e-16-0.0250698j -2.05333e-15-0.00666824j 3.23402e-15+0.0497977j -1.15786e-16-0.0247198j 3.06921e-16+0.0159526j -5.8169e-16-0.00366813j -7.79187e-17+0.0041761j 8.50398e-16+0.0105177j 1.0115e-16-0.00154333j 2.16318e-16-0.0165972j 3.72199e-16-0.0050874j -5.50781e-17+0.00264318j -3.3305e-17-0.0028721j 1.6342e-16-0.0219515j -4.67733e-16-0.00495478j -5.42585e-16-0.0112861j 2.59517e-16+0.0025726j 1.83345e-15+0.0186056j 5.14296e-15+0.0133415j -8.15878e-16-0.0121937j -1.47192e-15-0.0135146j 4.01394e-16+0.0175729j -5.84854e-17+0.00495984j 5.50804e-17-0.00643502j -6.89248e-16-0.00481069j -4.37687e-16+0.0148622j 1.68096e-16+0.00199261j 1.61268e-16+0.009053j -8.2797e-16+0.00668333j 5.2763e-16-0.0143404j -4.31361e-16-0.00818664j -1.23348e-15-0.00101924j 1.008e-15-0.00855646j 2.31842e-16-0.000429046j 1.09743e-15-0.00976866j -1.52866e-17+0.00886566j -5.61701e-16-0.0218044j 6.65081e-16-0.00283701j 3.867e-16+0.00182782j 8.56432e-16+0.00103057j 2.12375e-16-0.0113815j -8.05241e-15-0.00911524j 1.54806e-15-0.00904399j 3.71481e-15-0.00403193j -7.72603e-16-0.00524617j -1.01138e-15-0.00573696j -1.15264e-15-0.00553467j -4.8194e-16+0.00397938j -4.35989e-15+0.00530327j -2.86095e-16-0.00137963j -4.03891e-16+0.000314691j 1.31593e-15+0.00389306j 1.21864e-15-0.00545452j -1.84001e-15+0.0225512j -9.7752e-16-0.00431155j 4.87311e-15+0.00852748j -1.08217e-15+0.0120925j 1.91872e-16+0.00879273j -4.05812e-17+0.00376117j 3.9344e-16-0.00667987j -1.02838e-16-0.00231878j -6.7613e-16+0.0127921j 7.07786e-16-0.00128148j -1.48155e-16-0.0116725j -1.33621e-16+0.000593276j -6.31175e-17-0.00411754j -3.87204e-16+0.0100695j -7.17285e-16+0.0156784j -3.74751e-16+0.0103126j -2.80752e-16+0.00982065j 7.83121e-17+0.00761677j -5.34356e-16+0.00222509j -7.70404e-17+0.0111704j 2.8378e-16-0.00942562j 7.99362e-16-0.0117887j -4.44805e-15-0.0153977j -5.80508e-16+0.00487709j 1.45649e-16-0.00750949j -2.07563e-17-0.000974396j 1.69681e-16+0.0029838j -5.57516e-17-0.0126841j -7.95632e-17-0.0076349j -2.41197e-16+0.0229247j 1.03939e-16-0.0307568j 5.76151e-17-0.0132949j 3.58691e-16+0.0151074j 1.21095e-17+0.00281141j -1.05519e-16-0.0169862j -4.7802e-17+0.0156504j 2.13399e-17-0.0309592j -5.37218e-17-0.0129219j -4.19104e-16-0.064753j 
-8.60936e-14+0.0644057j 5.59483e-17+0.0217905j 1.71305e-17-0.0256607j 1.03268e-15+0.0411733j -1.05318e-14-0.0134921j 1.73717e-15-0.0146116j -1.74367e-15+0.00380285j 2.34591e-15+0.0167747j 1.12419e-15-0.0063464j -2.53532e-16-0.030624j 1.3021e-15-0.00597313j -5.05594e-16+0.00201418j -2.32094e-15-0.0103975j -2.64801e-15-0.0797267j 5.89159e-15+0.248886j 7.35788e-15+0.141722j -4.50048e-15-0.142207j -1.56067e-15-0.429712j 5.31303e-15+0.147577j -1.45116e-14+0.292709j -6.01416e-15-0.335307j -8.0962e-15-0.260226j 5.86921e-14+0.255579j -4.83417e-15+0.261471j 6.0916e-14-0.281412j 9.12193e-15+0.1609j 8.30428e-15+0.203907j 9.99882e-15+0.32745j 1.51208e-16-0.0113478j 1.26792e-17+0.0732976j 7.04347e-16+0.0273861j 4.14136e-16+0.00978913j -1.21358e-15-0.0356645j 9.40575e-16+0.0327932j -9.71695e-16-0.0228768j 2.88651e-16+0.028552j -2.36587e-16-0.00857131j -9.54909e-16-0.0247504j -5.7728e-16-0.00858375j 4.53972e-16-0.000946116j 1.27944e-15+0.0152346j -3.30548e-15-0.00732932j 1.55466e-17+0.00725054j 1.7545e-16+0.00751882j -9.65435e-16-0.00360103j 1.58765e-15+0.00756132j -4.44983e-16+0.00165879j 5.84307e-16-0.00179211j 9.33461e-16-0.0025736j -5.93027e-16+0.00758474j -1.55495e-16+0.00318985j 3.06077e-16+0.00449169j 2.95678e-16+0.00100951j 2.32764e-15-0.00221434j -2.71914e-16-0.0104975j -3.75497e-16+0.008288j -1.53248e-15+0.00102926j -6.39928e-16+0.00963404j 1.75117e-15+0.00344109j -2.90229e-15-0.0110965j -1.19799e-15+0.00865842j 1.46305e-15-0.00672159j -6.46656e-16-0.00259242j -4.57336e-16-0.0260547j 1.61292e-15-0.000604039j -4.37685e-16-0.0123706j 9.00264e-17+0.00818289j 1.24783e-16+0.00297712j 2.29401e-16+0.00534083j 7.12226e-16+0.0144757j -8.15126e-16-0.00119063j 1.06393e-15+0.0322243j -4.31709e-16-0.00536986j 8.19993e-16+0.00471099j 3.91436e-16+0.00201891j -3.88941e-17+0.000608794j 1.21528e-16+0.00510831j -2.5935e-17+0.000579063j -2.14316e-16-0.00299047j -2.8486e-16-0.00805378j -4.03715e-16-0.00497349j -3.08505e-16-0.016023j -1.28936e-17-0.00422711j 6.34821e-16+0.0216479j -4.92377e-16-0.00564785j -1.4076e-15-0.00440507j -3.99088e-15-0.0133324j 8.26719e-16+0.00444874j 5.02979e-16+0.000109712j -3.73433e-16-0.00175953j -1.47657e-16-0.0118596j -7.37815e-16-0.00832304j -1.00601e-15-0.00493102j -1.38751e-18+0.000571814j -8.15163e-17+0.0066725j -1.48366e-15-0.00428788j 2.39161e-15-0.0136988j -5.61363e-16+0.00204667j 1.0068e-16-0.00293611j -4.4623e-16-0.000706681j -7.31606e-16+0.00375448j -2.90165e-15-0.00935277j -2.4166e-17+0.000600089j 6.64103e-17-0.0010342j 4.47574e-16+0.00274416j 1.23179e-16+0.00556366j -3.93785e-16-0.00102109j -4.77141e-16+0.000666367j -3.24595e-16+0.00294535j 1.28614e-15+0.00141406j -1.79331e-16+0.00333987j -2.56593e-16-0.00116105j -4.09262e-16-0.00395727j -3.705e-16+0.00485492j -1.9418e-15-0.00775233j 1.53727e-16+0.00856009j 4.3433e-15-0.00778461j 7.58058e-16+0.00607852j 3.17207e-16+0.000377006j -2.87692e-16-0.00907789j -3.88805e-17+0.00637759j 8.55556e-17-0.00541562j 3.92115e-17+0.00240096j -4.12723e-16+0.000759378j 7.67832e-16-0.00654208j -2.66358e-16-0.00356097j -7.86079e-17+0.00148568j 4.89036e-16+0.00694089j -1.05099e-16-0.000691588j 5.66437e-17-0.00371534j -2.02779e-16-0.00166542j 4.50817e-16+0.00893636j -4.00281e-18-0.000960812j -1.93721e-16-0.000261541j 1.48576e-16+0.00846549j -1.4964e-16+0.00162937j 2.02861e-17+0.00382051j 1.68881e-17+0.00281637j -8.84519e-17-0.00221236j 3.93623e-16-0.00564025j -4.21307e-16-0.0103534j 2.0817e-16-0.00149801j -2.00058e-16+0.000696981j 2.85053e-16+0.002168j -2.32521e-16-0.011507j -1.47057e-16-0.00659375j -3.46733e-16-0.0130575j 2.77317e-16+0.00803548j -1.86516e-16-0.0144118j -1.37999e-16+0.00109646j 8.44144e-17+0.00753658j 6.71333e-16+0.017296j 1.57648e-16+0.00330039j -2.97319e-16-0.00728345j -6.23967e-17-0.000459037j 4.82781e-16+0.0161459j 6.65255e-16+0.0267204j 2.87791e-16+0.00583758j 6.74355e-16+0.0230049j 7.76694e-16+0.015757j 
2.82468e-13-0.206304j 2.94237e-16+0.128894j 6.29291e-16-0.0299091j -1.42116e-15-0.0291183j 7.93744e-16+5.07453e-05j 1.35921e-15-0.0280161j -2.69069e-14+0.0699477j 3.74717e-15-0.0102872j 1.47117e-15+0.0275533j -5.44493e-16+0.0344411j 6.77824e-15-0.0657471j -3.32098e-15+0.0481969j -4.30954e-15-0.0247632j 5.61706e-16-0.0532495j -7.61074e-16+0.0129603j -9.23314e-18-0.00912545j 1.70448e-15-0.0254458j 2.87016e-16-0.0432276j 1.06464e-15+0.059739j 3.20744e-15-0.0888987j -1.17352e-15-0.0486506j -6.34811e-15+0.00932244j 1.74036e-14+0.10084j -1.98639e-15-0.094786j -1.88953e-14+0.0546399j -2.9883e-15+0.0360659j 6.41937e-16+0.00254767j -8.05734e-16+0.0431726j -3.75086e-16+0.0887651j 4.0715e-15-0.117341j -4.36086e-16+0.0185941j 7.77151e-16+0.0115413j 2.81301e-15+0.0491925j -3.62853e-15+0.263415j -6.33143e-16+0.0764686j 1.65392e-15-0.0679837j 9.5438e-16+0.132926j 6.04079e-16-0.131165j 1.16492e-15+0.1294j -5.3878e-15-0.0685685j -4.54448e-15-0.146066j 1.77852e-14-0.0122783j 1.07648e-15-0.130467j 6.33938e-15-0.105256j -7.32053e-15+0.152624j 9.22995e-15+0.148165j -9.005e-15+0.0359681j -7.88587e-16-0.0696993j 2.1811e-14-0.0936793j -1.2254e-14+0.00357993j -6.34771e-15-0.118092j 2.5345e-15-0.197557j 1.21572e-14-0.0396027j 5.44115e-14-0.0387601j -5.58389e-15-0.0714487j -3.09587e-15+0.0415926j -3.73408e-15-0.0122758j 3.62711e-16-0.00279367j 2.10052e-14+0.0280092j -3.15942e-14-0.124418j 1.46407e-14+0.0666148j -3.12495e-14+0.230669j -5.41228e-15+0.209813j 1.94229e-14-0.0192283j -3.76281e-14-0.346358j 5.13783e-15-0.14496j -1.87775e-15-0.0316301j -1.01708e-15-0.0287022j -2.396e-15-0.149834j -9.06038e-15-0.0684142j 1.07884e-14+0.188598j 5.06275e-16-0.113166j 4.73415e-16+0.0753521j -2.36856e-15-0.00826825j 2.1675e-16-0.0665418j 3.63333e-15+0.040367j -5.58251e-16+0.0240376j -7.44754e-16-0.021299j 2.1722e-15+0.0170463j -2.08749e-16-0.00344279j -6.24028e-16-0.00827139j 7.70932e-16-0.070411j -1.6641e-15+0.0105548j -8.56154e-16-0.0256527j 1.07904e-15+0.00722579j 2.49739e-15+0.0358881j 6.15414e-15+0.0138613j -1.50254e-15-0.0164354j -2.43529e-15-0.0136701j 6.41103e-16+0.025545j -8.76484e-16+0.0226346j -4.91885e-16-0.0286107j -5.49251e-15-0.0254397j -5.83422e-16+0.0252383j 3.36894e-16-0.000603666j 3.32991e-15+0.0164394j -6.75418e-15+0.0373729j 1.72794e-15-0.0147357j -4.53659e-16-0.0231301j -3.95542e-15-0.00335347j 2.16118e-15-0.0322973j -6.58531e-15-0.0194097j 4.93586e-15-0.0302581j 3.68947e-16+0.0144459j -6.20141e-17-0.0211326j 8.40789e-16+0.00809433j -1.33966e-15-0.0182386j 1.17711e-15-0.000137306j 1.86444e-15-0.0179298j -4.28046e-15-0.00884325j 2.84121e-15-0.0187252j 9.86496e-15-0.0241827j -1.04213e-15+0.0104421j -1.39901e-15-0.0233158j -4.32235e-15-0.0148396j -1.07686e-15-0.00791707j -1.49839e-14+0.019523j -7.79114e-16+0.0105698j -7.09225e-16-0.0213587j 1.97217e-15+0.00844029j 3.06262e-15-0.0162891j -5.45582e-15+0.0625847j -3.75646e-15-0.00260127j 1.13788e-14+0.0229489j -6.0189e-15+0.0437684j 1.99358e-15-0.0217474j 4.74864e-16+0.0337239j 7.65987e-16-0.0315763j 3.62794e-16-0.00779881j -1.66297e-15+0.0314351j 1.38842e-15+0.00741625j 8.85458e-16+0.00745491j 2.59215e-15+0.00598641j 5.509e-16-0.0115238j -1.0343e-15+0.0107492j -3.52374e-15+0.0602347j -2.15972e-15-0.0148001j 1.79267e-17+0.025265j 2.75873e-16+0.0146759j -3.03623e-16-0.00395426j 5.48993e-16+0.0216667j -4.38471e-17-0.0238674j 7.45756e-16-0.00456098j 7.00037e-15+0.0193618j 1.21925e-15+0.0249049j 1.6599e-16+0.00512431j -5.35222e-16+0.00386919j -1.52995e-16+0.0194816j 3.19846e-16-0.0227837j 9.82698e-16-0.0329018j -1.1113e-15+0.048944j -1.27718e-16-0.0604888j -2.47945e-17-0.0254931j 2.02458e-16-0.014719j -1.17409e-16+0.081853j -1.0435e-16+0.00721823j -5.54073e-16+0.0649249j -6.67886e-17-0.0142117j -4.13033e-16-0.0127306j -1.016e-15-0.196828j 
1.50166e-13-0.107624j 3.54116e-15-0.109748j -7.0776e-16+0.0124141j 6.94487e-17-0.014398j 1.90856e-14+0.0282515j -1.3034e-15+0.00915675j -3.65874e-16+0.00144276j 1.64779e-16+0.000800105j -8.55187e-16+0.0131693j -1.78106e-15+0.0412281j -2.1045e-15+0.0171788j 6.30835e-17+0.0216299j 2.23222e-15+0.0064465j -1.53944e-15+0.0491487j 3.17066e-15-0.111241j -1.05607e-15+0.0376277j -9.02455e-16+0.0308468j 4.21567e-16-0.00745501j 6.44261e-16-0.0103678j -3.8238e-15+0.0420359j 2.88855e-16-0.0269674j -2.09402e-15+0.00987735j 5.72782e-15+0.0418648j -1.77094e-15-0.00541057j 1.07327e-14-0.0378562j 1.93555e-15-0.00876181j -1.66442e-16+0.0387658j -1.92712e-15+0.0452724j 3.50757e-15-0.10786j -9.19859e-15+0.186776j -5.08246e-16+0.173427j -1.63934e-14+0.122688j -1.88378e-16-0.0488251j -6.57182e-15+0.174564j 4.73114e-15-0.117237j 2.12181e-15-0.0513281j 4.03717e-15+0.00568548j -4.63436e-15+0.125746j 1.43712e-15-0.0785831j -4.63771e-15+0.103533j -9.47589e-15-0.0749814j 3.22451e-14+0.158293j 1.02918e-14-0.140495j -1.62144e-14+0.0472977j -4.36115e-15-0.198193j 2.77779e-14+0.188401j -1.71105e-14+0.0267883j -7.15198e-15-0.0607606j 4.25832e-14-0.200542j 4.11293e-14-0.230301j -2.84268e-15+0.025111j -5.7098e-15+0.125676j 7.34653e-14-0.204784j 1.91512e-13-0.10287j -1.62532e-14+0.061539j -2.16765e-15-0.178278j -5.67875e-15+0.0720047j 1.23776e-15-0.050419j -3.37535e-14-0.156446j 6.55789e-14+0.253721j 2.80749e-14+0.0735222j -1.71371e-14+0.125005j 9.20905e-15-0.0429035j -1.58783e-14+0.297611j 1.75308e-15+0.142415j 1.56169e-15-0.0654546j -1.27888e-14+0.00844543j 2.02705e-14-0.140846j -1.90288e-15-0.0411675j 3.71553e-15-0.202522j 4.14886e-15+0.0394087j 5.02224e-15-0.171278j 1.95576e-15-0.037165j -1.5339e-15-0.0231054j 1.89773e-16+0.0435336j 2.63681e-16+0.0235168j 1.98988e-16-0.0286949j 5.68102e-16-0.0193686j -1.49623e-16+0.005512j 3.29916e-16+0.0252959j 1.03406e-15+0.0175552j -4.16666e-16+0.0187829j -6.68058e-16+0.0161121j 8.99465e-16-0.0536615j -1.14948e-15+0.0363259j 3.60056e-15+0.0155566j 8.97813e-15+0.0335583j -1.34871e-15-0.0167385j -7.46221e-16+0.00997694j 9.4863e-16+0.00243102j -1.25153e-15+0.0373216j -5.76927e-16-0.030885j 6.78425e-15+0.0355246j 1.04167e-15-0.0270005j -1.41526e-15+0.000234206j 1.46175e-15+0.00999476j -5.24709e-15+0.0232784j 1.37732e-16-0.00581574j 7.79397e-16+0.00429615j -6.60145e-15-0.00515258j 2.11457e-15-0.007953j 1.1138e-14+0.0383314j 9.20661e-16+0.00845318j 3.51667e-16-0.00351199j 1.12385e-15+0.0051461j -1.12827e-15-0.0099668j -1.2653e-15-0.00684029j -3.87753e-15+0.0165472j -1.4503e-15+0.0133103j 2.31485e-14+0.0251633j -1.18281e-15-0.0129293j -4.29691e-15+0.00484698j 2.0151e-15+0.0102656j 1.44178e-16+0.000905426j 1.11584e-15-0.00453879j 1.56126e-15-0.0254792j -2.55202e-14+0.0354316j -1.34097e-15-0.013374j -3.29626e-15-0.0032823j 2.71872e-15+0.000759382j 2.81923e-15-0.00969706j -4.57738e-16-0.00144481j -3.46641e-15-0.0129386j 1.11541e-14+0.0222118j 1.8942e-15+0.000817819j -6.36189e-16-0.000275464j 2.20495e-16-0.0140755j -7.54255e-16-0.00458074j 2.79512e-15-0.0152083j 7.55236e-16-0.000511721j 7.19503e-16-0.0262803j -5.17697e-16-0.012083j -1.18461e-15-0.00295198j -3.72984e-16+0.0124929j 1.66264e-15-0.0262304j 1.84885e-15-0.0174058j 5.64019e-17-0.00491044j 9.18101e-16+0.00703147j 6.23584e-16-0.0307312j 1.3019e-15-0.00255799j -4.24586e-16+0.0108996j -1.13989e-16-0.0246865j -2.10631e-15+0.0357168j -2.48015e-15-0.00905832j -2.52175e-16-0.00283703j 5.48295e-16-0.00484311j 1.69974e-16-0.00456563j -8.45411e-16+0.0263699j -7.23547e-16+0.020299j -9.29317e-16+0.0163919j 1.06725e-15-0.0163559j 7.92188e-16-0.0285318j 1.21173e-15-0.0343137j -1.31569e-15+0.0437972j -4.16786e-16+0.0263187j 6.53928e-16-0.0287815j 3.30046e-15-0.10693j 4.63358e-16-0.0195734j 3.15201e-15-0.114408j 2.75854e-16-0.0367546j 
