9.95772e-17+0.0104819j 3.7415e-17-0.000380142j -5.23044e-16+0.0420708j -5.06112e-16+0.0221706j 1.20255e-15-0.0202951j 2.06422e-16+0.0544421j 6.01669e-16+0.0207159j 2.51082e-15+0.0452555j 3.33765e-16+0.0448532j -2.41713e-16-0.0391638j 2.88964e-15+0.0142j 4.97152e-15+0.00650027j 3.0797e-16-0.00553165j 3.7415e-16+0.00575146j -2.48028e-16+0.00151197j 1.59265e-16-0.00792542j 3.07603e-16-0.0452448j -1.96039e-15+0.0718984j -1.00164e-16+0.188693j -7.22068e-15+0.180706j -2.71232e-16+0.0466304j -8.93567e-15-0.195043j 1.55254e-14-0.372409j -6.71692e-15+0.00685599j 1.1856e-14-0.368241j -2.3273e-14+0.127911j 2.43505e-14-0.213228j -6.93525e-15-0.146753j 3.2071e-14+0.2469j 2.18623e-14+0.0717178j 1.12078e-14+0.230511j -2.28206e-14-0.136875j 1.28241e-14-0.304242j 6.67637e-15+0.0133314j -1.06203e-15+0.417691j -5.03947e-14-0.274282j 1.04642e-14-0.0831217j 5.50688e-15+0.0343725j -5.50733e-17-0.00592514j 5.41223e-16-0.000846358j -3.81518e-15-0.0658847j -2.01599e-15+0.00934223j 9.42611e-16-0.0503792j 7.93019e-16+0.0213933j -5.35473e-16+0.00167486j 1.47133e-15+0.0225343j 6.11111e-15+0.0168569j 1.68026e-15+0.028299j -1.09564e-15-0.000754082j 1.51246e-15+0.017337j 1.54964e-16-0.00260609j 3.18639e-16-0.0148541j -6.47907e-16-0.0012908j -1.47568e-15+0.00163468j -3.97024e-15-0.00540836j 2.47655e-16+0.00204918j -3.92215e-16+0.00262769j 2.92481e-16+0.00104429j -1.05896e-17-0.00307608j 3.9742e-16+0.00217085j -7.85683e-16-0.00465411j 2.19501e-15-0.00944631j 6.82428e-16-0.000630575j -4.96807e-16+0.000121955j 2.39346e-16+0.00366116j 6.68793e-15+0.00591652j -8.33698e-16+0.00175002j 4.16933e-16-0.00476217j -1.02128e-15-0.0110426j 1.36618e-15-0.000591381j 7.73175e-16+0.00570004j -1.69734e-16+3.07134e-05j 2.18311e-15+0.00753548j -5.4999e-16+5.60227e-05j -2.40587e-16-0.00406616j 4.82164e-15-0.0053356j -1.62277e-15+0.0043712j -1.13143e-16-0.00572788j -4.23706e-16+0.00247438j 3.14632e-16-0.00216035j 1.35525e-16-0.00300809j -2.11291e-16+0.000904024j 7.36281e-16+0.000316385j 1.7424e-15-0.00660947j 6.97217e-16+0.00663161j 2.62769e-16-0.00431365j 1.87557e-16-0.0106635j -1.76386e-15-0.0128064j -1.25001e-15-0.0191179j -8.61684e-16+0.0253997j -1.99935e-15+0.0432785j 1.72553e-14-0.027174j 1.85662e-16-0.00349074j -4.51978e-17-0.00184001j -3.2692e-16+0.00252249j 2.4728e-16-0.00542906j 1.54638e-17-0.0100946j 8.80993e-17-0.00242137j 2.52081e-16+0.00549254j -1.10275e-16+0.00570719j 1.02619e-15-0.01225j -1.99288e-16-0.00741438j -3.19801e-16-0.00488209j 1.53176e-15-0.00560182j 8.97472e-17+0.00100091j 1.19039e-15-0.00369489j 6.13146e-17-0.0124335j -3.18516e-16+0.0099256j 1.65482e-16-0.0077099j 2.09747e-17-0.00139084j -2.9543e-16+0.00139007j 2.05286e-16-0.00619628j 2.10359e-16+1.47019e-05j 2.12397e-17-0.00737937j 4.8892e-15-0.00889103j 1.64763e-16-0.00137509j -1.46434e-14+0.00558889j -3.77349e-16-0.00227592j -8.90309e-16+0.000195422j 7.34664e-14-0.0110151j 2.17319e-15+0.00820637j -4.26839e-16-0.0116102j -3.24588e-16-0.00568356j -7.32405e-16+0.00216781j -2.58948e-15-0.0102798j -3.95655e-16+0.00423236j 1.1003e-16+0.00242111j 1.59483e-16+0.00578596j 1.02031e-15+0.000314855j -9.32681e-16+0.00478436j 9.64255e-17-8.88661e-05j -3.47204e-16+0.00119263j 7.95227e-16-0.000593432j 5.63827e-16-0.00551064j 7.5517e-16+0.00135341j 4.84291e-16-0.00593483j 2.6902e-16+0.000601294j 1.1862e-16+0.000948873j -3.05878e-17-0.00424381j 1.90365e-16-0.00252356j 2.36127e-16+0.00147222j 1.24319e-15+0.00296988j -5.32858e-16-0.00914148j -2.82686e-15-0.00292629j -4.48566e-16+0.00300727j 3.369e-16-0.000742739j -9.29992e-16-0.00195862j 2.5695e-16+0.00594243j -1.27087e-15-0.00185502j -1.26389e-17-0.00816962j 6.61684e-16-0.00478199j -1.32204e-16+0.00294132j 1.14676e-16+0.00103828j 3.21019e-16+0.00296771j 1.07636e-16+0.00628285j 5.30986e-17-0.00105535j -5.43888e-16-0.000853715j -8.00595e-16+0.00466793j -3.171e-15+0.0111694j -5.96318e-16-0.00837827j -2.92725e-16+0.00409872j 1.42628e-16+0.00210573j 4.93144e-16+0.00269455j 3.98812e-16-0.00217298j 6.00538e-17-0.0044785j -1.16704e-16-0.00574317j 5.61705e-16+0.00899153j 3.95293e-16+0.00314577j 2.25774e-16+0.000928538j -8.77489e-16+0.00303905j 1.4218e-16+0.0119359j 1.20127e-17-0.000901484j -6.62308e-17-0.00457306j 8.25749e-17-0.00310533j -6.16682e-16+0.00934174j -7.89666e-14-0.0227181j 7.83467e-17+0.00307005j -5.57969e-15+0.00881828j -1.67843e-16+0.013492j 7.54527e-16+0.0113949j 9.83241e-17-0.00170926j -6.42947e-16+0.00148293j -1.26984e-16-0.0019264j 1.38359e-16-0.000556589j 1.51976e-16-0.00586649j 2.31076e-16+0.00842875j 9.72623e-17-0.0172443j -1.69419e-16-0.00252479j -1.67498e-17+0.00741236j -7.37006e-17-0.0128044j 6.37388e-17+0.0127322j -1.08804e-16-0.000449409j -3.06973e-16-0.030137j 4.58586e-17+0.00287234j -1.87349e-16+0.0262437j -2.11017e-16-0.0101676j 
6.23229e-17-0.00073275j 2.43504e-17-0.0102466j -1.47644e-16+0.00703217j -4.10408e-16+0.0397293j 3.11807e-16-0.00226115j 1.29005e-16+0.0297689j 3.2819e-16+0.0400972j 9.9506e-17+0.00821495j -4.30359e-16-0.000555274j 2.38921e-16-0.0158071j -1.80495e-15+0.0224181j -1.44674e-15-0.0263602j -1.47629e-16-0.0171169j 3.08372e-17+0.0131757j 3.90136e-16+0.0127991j -1.42506e-16-0.00743546j -3.60613e-16-0.0247158j -4.64056e-16+0.0418511j -1.98076e-15+0.00828718j -4.77822e-15+0.144619j -2.89338e-16-0.253462j -1.26206e-15+0.028037j 5.96145e-15-0.231969j -4.45401e-15+0.0871264j 4.22543e-15+0.126548j 2.448e-15-0.026179j -5.55897e-14+0.435079j 1.56053e-14-0.225596j -3.12858e-14-0.406432j -2.22058e-14-0.022792j 4.40994e-15+0.312951j 1.47407e-14+0.099475j -2.18717e-14+0.362038j 1.17669e-14-0.221672j 7.03431e-16+0.145793j -4.74851e-14-0.302437j 9.57788e-15-0.0682129j 6.98108e-16+0.0158677j 6.43617e-16-0.0147632j -1.6035e-16+0.00375699j -2.11125e-15-0.0297089j -9.29759e-16-0.0331187j 1.8488e-15-0.0376319j 8.30797e-16-0.0124327j -4.08548e-16+0.0105819j -1.30817e-16-0.0100461j 1.06517e-15+0.00614868j 8.9076e-18-0.00613107j 1.14678e-15-0.0221034j 1.53e-15-0.00361243j -9.82454e-17-0.0173203j 8.13581e-16-0.0025632j -4.89305e-16+0.00142034j -7.58773e-16+0.00249314j -3.10498e-15-0.00468543j 6.7773e-17-0.00199538j 2.01439e-16-0.00442664j 2.3364e-17-0.00268532j 1.99292e-16-0.00415019j 1.05931e-15+0.00254544j -2.52755e-18+0.00559519j 1.13519e-15-0.00210929j -4.83838e-16+0.00088325j -2.1087e-16-0.000796052j 1.05167e-16+0.0061755j 2.28034e-15+0.00196127j -4.85105e-16-0.00447117j 6.53841e-17-0.00370896j -3.90109e-16-0.0041204j 1.97373e-16+0.000753203j -6.72314e-17+0.0018953j 5.34459e-16+0.00410997j 1.07027e-15+0.00223995j -5.42278e-16-0.000650528j 3.00869e-16-0.00318799j 3.26451e-15-0.00131288j -6.49603e-16+0.00933241j 8.27993e-16-0.00178242j 4.96936e-17-0.00642327j 7.53381e-16-0.00142254j -3.77255e-16-0.00782644j -1.03388e-16+0.00551426j 4.77315e-16-0.0124421j -2.96576e-15+0.0143242j -1.0113e-16-0.010793j 1.94918e-16+0.012904j 6.94742e-16-0.00747062j 9.54702e-16+0.0138621j 2.59088e-16+0.00890003j -8.11608e-16+0.0111472j -1.59809e-15+0.0342559j 1.46618e-14-0.0226693j 7.99008e-16-0.00178861j 1.02181e-17-0.00263233j -7.37729e-17+0.000409863j 3.4837e-16-0.00422998j 1.24863e-17-0.00529116j -3.61464e-16-0.00268722j -4.06473e-16+0.00429354j 4.56369e-16-0.0025992j 2.80568e-16-0.00317608j -1.08528e-16-0.0050372j 1.23924e-17+0.00172073j 1.45661e-15-0.00388055j 2.18425e-16-0.00985192j -5.74248e-16+0.00119905j 2.64812e-18-0.0084666j -2.47023e-16+0.0014162j 1.91805e-16+0.000693653j -7.24124e-16-0.00566728j -7.60876e-16-0.00643013j 4.70084e-16-0.00583406j 6.03051e-16-0.00590058j -1.4549e-16+0.0109043j 5.1274e-16-3.65076e-05j 5.62947e-16+0.00808254j -1.8037e-14+0.00703328j -1.30263e-16+0.00258052j -6.47848e-17+0.00379251j 6.36543e-15-0.000898209j -2.92726e-16-0.00385902j 4.5755e-16-0.00900381j -3.10541e-16-0.00870676j 6.99346e-16-0.00266855j -1.75973e-15-0.00438536j -1.71037e-16-0.00172341j 1.12994e-16-0.00184835j 4.30092e-17-0.00188798j 2.52059e-15+0.00157762j 1.02475e-16+0.00490487j 1.48251e-15+0.000813189j 2.90799e-16-0.00653974j -5.63239e-15+0.00580488j 2.17901e-16+0.00256881j 2.19651e-15+0.00205433j -3.16075e-16+0.00133896j 2.19279e-16-0.00170318j -1.33667e-16+0.000753802j 5.4156e-16-0.000341872j -5.39682e-16-0.00739442j 3.49204e-16+0.00445391j 3.29985e-16+0.00119178j -6.12223e-16-0.000274912j 6.82493e-15+0.0056671j -5.1414e-16+0.00167392j -9.35363e-17-0.000575479j -1.91143e-16+0.00442636j -2.65611e-16+0.00472525j 2.60217e-16+0.000327463j -4.14093e-17-0.00274886j 6.44996e-16-0.00311637j -1.85225e-16+0.00325912j 9.68408e-17+0.00351461j 3.84225e-16+0.00442625j -8.42075e-17-0.000537613j -2.17991e-16+0.00660457j -5.70308e-16-0.00770777j -5.1617e-16+0.00235723j 9.67591e-16-0.00182229j -4.9974e-16-0.00100974j -2.5453e-16-0.00295863j 1.22463e-16-0.00202111j -6.83645e-16+0.000876685j 1.33081e-16-0.0095411j -6.1288e-17+0.00535305j -6.55839e-17+0.00527425j -1.54139e-16-0.000982518j -4.92982e-17-0.00440586j 3.21135e-16+0.00343786j 1.73754e-15-0.00458286j -3.29874e-17+0.00792137j -6.71793e-16+0.00312151j -8.30222e-17-0.00793182j -1.83488e-16+0.000348412j -5.54105e-16-5.82221e-05j -4.31165e-14-0.0123038j 1.80038e-16+0.00673821j 3.32864e-15-0.00579918j 6.27927e-17-0.0064678j 4.91911e-16+0.00808423j 1.48262e-16+4.73669e-05j 3.44136e-16-0.000513839j 2.91866e-17-0.00966007j 1.89545e-16-0.00363722j 3.30563e-17-0.00175538j 4.21013e-16+0.01357j 1.26192e-16-0.0113476j -1.37048e-16+0.000678466j -5.37678e-17-0.0127769j 9.53167e-18-0.00327632j 5.84114e-17+0.00490061j -5.86758e-17-0.0154094j -1.5304e-16-0.0136304j 9.89401e-18+0.00940396j -7.48811e-17+0.0138836j -9.43802e-17-0.018379j 
4.74273e-17-0.00702834j 1.54651e-17+0.00117932j -7.13552e-17-0.00620163j 9.96148e-17+0.0174191j -1.49626e-16+0.0075941j 1.77115e-16+0.0130415j 1.19705e-16+0.0241399j -3.75029e-16-0.00903017j -2.90131e-16-0.0130883j 3.2586e-16-0.0131234j -2.17683e-15+0.0126671j -2.12257e-15-0.0204255j 2.52697e-16-0.012306j -7.27227e-17+0.00113794j -8.75324e-17+0.0144942j 1.96768e-16-0.00183442j 2.83509e-16-0.014274j -3.34337e-16+0.00921352j -7.46273e-16-0.0141961j -1.9926e-15+0.094288j 4.30378e-17-0.133155j -2.52105e-15+0.0843934j 4.88142e-15+0.146546j -1.4592e-15+0.093169j 6.79325e-16-0.265287j -4.87646e-14+0.332997j -2.13778e-14+0.2326j 2.32341e-15+0.319666j 4.32345e-15+0.12433j 1.17117e-13+0.345498j -1.71362e-14-0.280567j -8.41968e-15+0.0752225j 9.29601e-15-0.133774j 1.46554e-14-0.514732j -4.68047e-15-0.163605j -3.0125e-14-0.236917j 3.88153e-15-0.0453127j 2.8452e-15+0.00734166j -1.53952e-16-0.00827382j 2.52005e-16+0.00120307j -1.40156e-15-0.0157287j -9.51722e-16-0.02138j 1.17788e-15-0.0183621j 1.00847e-16-0.0259242j -1.59123e-16+0.0249799j -6.82233e-16+0.00127315j -2.68692e-15-0.0100125j 3.51181e-16-0.00560547j 4.37291e-16-0.00457972j -2.29857e-16-0.00440273j -4.32083e-16+0.00201997j -1.81743e-16+0.00429682j -2.13039e-17+0.0194011j 5.94928e-16-0.0056193j 1.90965e-15+0.00528316j -2.9877e-16-8.56478e-05j 2.38318e-16-0.000679715j -6.23791e-17-0.00409845j -5.91617e-16-0.00267867j 1.92288e-16+0.00506438j 8.41992e-16+0.000633098j -1.44469e-15+0.00285972j -3.7174e-16-0.000364767j -6.85808e-17-0.00153418j 1.25072e-16+0.000866443j 9.4664e-16+0.000653384j -2.29001e-17-0.00142538j -3.37723e-16+0.00152416j 4.1472e-18+0.000237412j -3.33586e-17-0.00182168j -2.171e-16-0.00057101j 1.79621e-16+0.00138773j -9.66785e-16-0.000958419j -1.81186e-17+0.0014225j -4.91318e-17+0.00442825j 5.05775e-15-0.00475388j -1.07372e-15+0.000770207j 1.03603e-15+0.00282531j -8.16199e-16+0.0020224j -5.21795e-16-0.00104542j 2.45138e-16-0.00820574j 8.60385e-16-0.00364421j 5.02688e-16+0.006596j -1.67664e-16+0.00129788j 5.02418e-16-0.00288419j 1.81707e-16+0.000982051j 5.63287e-16-0.00504043j 1.62713e-15+0.0167356j 3.32502e-16+0.0256303j -6.76614e-16+0.000503318j -1.05671e-15+0.0189893j 8.89785e-15-0.0141543j 3.62648e-16-0.00151392j 7.16817e-18-0.00182613j 1.07147e-17-0.000295991j 1.0693e-16-0.0025673j 4.25664e-16-0.0031207j -2.6313e-16-0.00201887j -4.17973e-16+0.00180291j 2.67705e-16-0.00187932j -1.71062e-16+0.00014164j -1.38568e-16-0.0011359j 6.17063e-17-0.000896091j 1.09483e-15-0.003569j 1.6264e-16-0.00549111j -8.32635e-17+0.000475056j 4.77522e-17-0.00552315j 3.24203e-16-0.0019639j 6.7357e-16+0.00897101j -2.90076e-16-0.00149891j -4.57955e-16-0.0062604j 1.80333e-16-0.00324068j 2.40209e-16-0.00310052j 2.13367e-17+0.00952751j 8.84314e-17+0.000539563j 1.0481e-16+0.00342908j -3.44556e-15+0.00133401j -1.19955e-17+6.27165e-05j 6.1174e-16+0.00782748j -2.15567e-14+0.00333252j 2.83512e-16-0.00169146j 2.24846e-17-0.00873352j 2.59658e-16+0.00223738j -4.8469e-16+0.0036116j 2.03339e-15+0.00605665j 8.03386e-16+0.00386434j -9.2713e-17-0.0034962j -2.03736e-16-0.00497495j 1.43062e-15+0.00159723j -1.98156e-16+0.0034568j -5.7106e-16-0.00418175j 9.81911e-16-0.000192104j -6.47013e-15+0.0069337j -3.20953e-16+0.00118224j -1.10998e-15-0.00189866j 5.56218e-16-0.00293285j 4.11488e-16+0.000750318j -3.49537e-16+0.00137184j 4.6043e-16+0.00332912j -3.42156e-16-0.00513021j 3.55256e-16+0.00286894j 4.41603e-16+0.00165299j -3.34656e-16+0.00199667j 7.39893e-15+0.00625991j 7.68356e-18-0.00187442j -5.61689e-16-0.00188653j -6.98652e-17+0.00405351j -8.68638e-17+0.00252356j 1.4757e-15+0.00372783j 6.0613e-16-0.00145326j 4.59186e-16-0.00534588j -2.07167e-16-0.0025543j -8.55409e-18-0.00394576j -1.48785e-16-0.000807324j 1.12147e-16-0.00649522j 4.05418e-16+0.00230084j -1.71598e-16-0.00507548j -4.22917e-16+0.00156079j -5.40372e-16+0.00189095j -2.75518e-16+0.00266988j 1.76714e-17-0.000741801j 4.03948e-16-0.00345912j 3.40732e-16+0.00203339j 3.34138e-16+0.000393492j -1.1075e-16-0.0029612j -2.85249e-16+0.00680939j -4.83633e-17+0.00141388j -2.41795e-16-0.00702539j 4.15828e-16+0.0067657j 3.31092e-15-0.00904656j 3.06652e-17+0.00099934j -3.97523e-16+0.00162669j 1.19267e-16-0.00861931j 1.43968e-16+0.000345694j 3.63064e-17-0.00322996j -9.47534e-16-0.000210133j 1.49319e-16+0.00494405j 7.66204e-16-0.00135388j 6.07119e-18-0.00827931j 4.94027e-16+0.00444905j 7.70417e-17+0.00819547j 3.67387e-16-0.000638957j -9.14637e-17-0.00779557j 1.71801e-16+0.005237j -1.04378e-16-0.00328815j 4.327e-16+0.00787905j 9.20106e-17-0.00309858j -1.17038e-16+0.000575752j 1.44986e-16-0.00965639j -3.93412e-18-0.000514685j 7.30889e-17-0.00487315j -6.10483e-17-0.0150329j 2.02259e-17-0.00240056j 7.16216e-17+0.00492162j -2.13967e-16+0.00261753j -1.55269e-16-0.0129738j 
2.11058e-17+0.0190448j 5.90491e-18+0.00275789j -6.71876e-16+0.103533j -1.88657e-16+0.0259106j 9.75615e-16-0.0102228j -1.93812e-16+0.140388j 5.69438e-16+0.0274113j 1.81213e-15+0.0305819j 5.55609e-16+0.0215571j -6.71758e-17-0.0262966j 4.46738e-15+0.0155868j 5.26816e-15+0.0122023j 1.93991e-16-0.00443327j -4.4379e-16-0.0200232j -1.54513e-15-0.0241233j 6.88729e-16+0.0307474j 3.57057e-16-0.096104j -7.54848e-16+0.0434577j 1.41206e-16+0.073178j -3.01801e-15+0.0794204j -3.36849e-16+0.0462711j 4.62537e-16-0.05128j -3.64042e-15+0.0596677j 1.13872e-15-0.00951193j -2.43163e-15+0.0364817j 6.22842e-15-0.0390898j -4.36788e-15+0.0356289j 4.4257e-16+0.0293609j -3.15334e-15-0.014899j 1.33642e-17-0.00411983j -2.4084e-15-0.0481308j 6.97871e-16+0.0194917j 3.60484e-16+0.0173327j -1.73828e-15+0.016077j 7.46172e-16-0.0497953j 5.26759e-15+0.0317602j -6.89358e-15+0.103526j -1.75807e-14-0.151363j 1.05261e-16+0.0293915j 3.89e-16-0.0616663j 9.34986e-15+0.146077j 2.70149e-15-0.142643j 9.46062e-16+0.068499j -5.54486e-16-0.137937j 5.44292e-16+0.031649j -5.40966e-15-0.111867j -6.56399e-15-0.0284525j 2.59643e-15+0.0930805j -1.93633e-14-0.011335j 1.43951e-14+0.270629j -7.46065e-15+0.00415936j -1.53466e-15+0.0721251j 6.00059e-15+0.00136644j -1.93093e-14-0.0803226j -5.02247e-14-0.0401093j 1.45869e-15-0.0505812j -2.15557e-16-0.0211009j 5.13551e-15+0.0181719j 2.27892e-15-0.0721269j -1.00629e-14-0.0238916j 6.55729e-15+0.0319804j -1.54943e-14+0.0548131j -1.88296e-14+0.118108j -1.81553e-14-0.0210513j -9.78394e-15-0.0735393j 3.31929e-13+0.270006j -3.61674e-14+0.0505463j 1.03751e-15-0.104652j -8.43585e-15-0.220148j 2.99794e-14-0.0120911j 3.93029e-14+0.0941523j -3.20073e-14-0.151854j 2.46772e-14+0.10038j 5.66778e-15+0.105694j -2.42349e-14-0.146123j -5.68788e-15-0.0236204j -2.04227e-14-0.0625815j -7.50624e-15-0.088657j 5.37008e-15+0.00606328j -5.38148e-16-0.0985721j -1.99317e-14-0.171798j 2.7267e-15+0.113432j -7.08881e-16+0.0596357j 3.4972e-14-0.141268j 7.1973e-15+0.00106117j 1.08796e-15-0.0933959j -2.40976e-15+0.0514264j -1.2063e-14-0.149146j -3.50031e-15-0.195072j 2.58055e-16+0.167582j -8.13063e-15+0.31316j 3.47776e-14-0.0345759j -2.39752e-15+0.0189265j 3.69684e-16-0.00633161j 3.50129e-16-0.0196534j 2.72194e-16-0.0251729j 5.37039e-16-0.0508325j -1.24969e-15+0.00581999j -3.83357e-16+5.14374e-05j 3.33828e-16-0.0133751j 2.28e-15-0.0267545j -1.27997e-15-0.0156216j 4.70945e-16+0.0116551j 2.8211e-15-0.0124994j 7.51948e-16-0.00110589j 3.2613e-15-0.00742985j -2.23305e-16-0.034899j -1.34196e-15+0.0129234j -8.6848e-16-0.0241308j 1.49881e-15+0.0131618j 9.40643e-16+0.00623604j 8.87725e-16-0.00491866j -1.92393e-15+0.0038414j 3.00765e-15-0.0131858j -2.92304e-14+0.0433965j 8.14176e-16-0.0202263j -6.92696e-14+0.0253869j 5.72276e-16-0.0230406j -2.00833e-15-0.00713943j 6.78704e-14-0.0102116j 4.07614e-15-0.000717437j -9.19925e-16-0.0487653j -7.79526e-16-0.0142671j -1.60623e-16+0.00607582j -5.39853e-15-0.0212872j -4.51114e-16+0.011166j 9.98049e-16+0.0069889j 2.08402e-16+0.0217316j -8.53299e-16+0.000961132j -8.24617e-16-0.0112225j -6.70978e-15-0.0129097j -1.04853e-15-0.00291085j 6.09651e-15-0.00971406j -1.58662e-16-0.0260045j -4.13384e-15-0.00228312j -1.39989e-15+0.0123062j 1.22052e-16-0.000765955j 7.358e-16-0.0054308j -4.16164e-16-0.00719546j 3.82178e-16-0.00666065j -1.84124e-16-0.00987904j 3.35151e-15+0.00966112j 2.03642e-16-0.0160727j -5.13153e-15-0.00613078j 5.71394e-16-0.00277753j -4.01988e-16-0.00157362j 1.27884e-15-0.00254944j -2.09051e-15-0.0133917j -8.96989e-15-0.00816514j -8.49802e-16-0.0341145j 2.59621e-15-0.0182652j -1.11093e-15+0.0107125j 3.35746e-16+0.0261869j 1.16298e-15+0.00558432j 9.3636e-16-0.00533342j 1.05511e-15+0.00406757j -2.63582e-15-0.00818232j -2.67609e-17-0.0157461j -8.17363e-15+0.033734j -8.44447e-16-0.0136784j -1.18562e-15+0.00708978j -2.12199e-16+0.0265041j 8.64838e-16+0.0042051j 6.36113e-16-0.00677242j 9.2701e-16-0.0088912j -8.9213e-16+0.00903307j 1.70654e-15+0.0242953j 1.35178e-15+0.0138392j 1.18879e-15+0.00799714j -5.83908e-15+0.015841j 4.74964e-16+0.0215407j 4.22901e-15-0.0263847j -5.62926e-16+0.00295457j 8.26952e-17+0.00917257j -1.6098e-15+0.0127046j -1.84386e-13-0.052907j -1.31629e-16+0.00117477j 1.30368e-14-0.0230561j 1.47109e-16+0.0123162j 1.81739e-15+0.0336564j -5.13937e-16+0.0218938j -7.7956e-15+0.024019j -7.96797e-16-0.0240015j 4.85414e-16+0.0374706j 4.26243e-16+0.0196394j 1.88937e-16+0.00313722j -9.23867e-16-0.0378528j -2.58418e-16+0.0191782j 1.28511e-16+0.0613946j 2.84402e-16-0.0335086j -9.82367e-17+0.00771469j -4.22076e-17+0.0352546j -9.25754e-16-0.144457j 1.31725e-16+0.00635862j -1.22975e-16+0.126285j -2.55965e-17-0.0524423j 
