-0.00589783-4.18682e-18j 0.0239163+9.30559e-18j 0.00761438+1.3211e-16j 0.0637721-1.46143e-16j -0.0333752+1.17188e-15j -0.00210797-6.32552e-16j 0.0106936+1.24633e-15j -0.0244849-5.55803e-15j -0.0208091-7.455e-16j -0.104579+1.71976e-15j -0.000223484-2.04986e-15j -0.0403012-1.05652e-15j -0.0263013-1.10842e-15j 0.0949448+2.78896e-14j 0.0303664+9.7976e-16j -0.00559207+4.44346e-15j 0.0210434-9.47349e-15j 0.00227183+1.42575e-15j 0.0374341-2.09264e-15j -0.00468651-5.66001e-16j 0.00378766+2.66409e-16j -0.00668791-1.142e-15j -0.0034904-1.44447e-15j -0.0205009-9.53414e-16j -0.0432407+8.43653e-16j -0.155817-1.63406e-15j -0.150672-1.57877e-15j 0.141125-4.70261e-16j 0.236268+5.73797e-15j 0.163142-1.78214e-15j 0.13439-4.78626e-14j -0.205154-1.30879e-15j -0.0683003+6.03627e-14j -0.0256945-3.09965e-15j 0.0654707+8.51706e-16j 0.0981635-1.66099e-14j -0.216485+1.26112e-14j 0.0484567-2.87509e-15j -0.166813-5.58784e-15j 0.0720137+5.46013e-15j -0.0383666+5.71814e-14j -0.146379-4.98609e-15j -0.0578898+7.50081e-15j 0.00053317-5.37186e-15j 0.0542487+6.94552e-15j -0.17986+6.32429e-14j 0.146665-2.53931e-14j 0.137334-2.50355e-14j 0.0305779-5.78263e-15j -0.141653-1.88383e-14j 0.0518415-1.61577e-15j -0.104645-5.36146e-15j 0.182634+3.73673e-15j 0.0844596-3.02611e-15j 0.243537+1.29695e-14j -0.193198+4.726e-15j -0.208984-3.01901e-15j 0.189537+4.86842e-15j -0.218104-1.27142e-14j -0.0322193-1.62115e-15j 0.0131774-1.36675e-15j -0.0116931+1.30529e-15j 0.000205328-8.75043e-16j 0.00102874-1.09616e-17j -0.0259406+7.29673e-16j 0.0196582+8.18081e-16j -0.048596+6.6678e-15j 0.0370629-5.61701e-15j 0.0135798+7.90779e-16j -0.0213589+9.21223e-16j -0.0322045+6.35854e-16j 0.00419651-1.59732e-15j 0.018816-3.09606e-15j -0.0312687+6.36688e-15j -0.0276388-4.09821e-16j -0.00999085+1.70264e-15j -0.00495183-1.61225e-15j 0.0110695+2.45707e-14j -0.0308735-9.83155e-15j -0.0172111+5.64347e-16j -0.00357252+3.32889e-15j -0.0277949-3.30022e-15j -0.0109529+1.59073e-15j 0.0204832-2.19511e-15j 0.0433837-8.58778e-15j -0.0429831-1.17691e-15j 0.0125176-3.54755e-15j 0.00820178-3.54116e-15j -0.0460843-1.42741e-14j 0.00304173+3.30034e-15j 0.0080816-4.80138e-16j 0.016312+9.25163e-16j -0.0186701-2.39694e-16j 0.00572547-3.88822e-16j 0.013774-5.18761e-14j 0.000138363+4.01656e-15j -0.000398862+2.85612e-16j -0.0102396-3.17116e-15j 0.0304545-2.34945e-14j 0.0216863+1.06002e-15j 0.0202624+4.599e-16j 0.0179414-2.53706e-14j 0.00158827+2.59129e-15j 0.0339718+2.59987e-15j 0.00422188-5.98271e-17j -0.0236252+5.5447e-15j 0.0135488-6.20566e-15j -0.00341243+9.2535e-17j 0.00038089+3.37932e-16j 0.00194031-2.63232e-16j 0.00083059+1.25451e-16j -0.0144306-2.10447e-16j 0.0266432+6.32663e-16j 0.0155522+3.15442e-17j 0.0272713-1.0764e-16j 0.0270984+8.73168e-16j 0.00374438-2.88298e-15j -0.0378203-1.31409e-14j 0.0249009-1.9556e-15j -0.0229903-1.23108e-15j 0.0142436+1.63342e-14j 0.0147784+1.27804e-16j -0.0145066+3.88003e-16j 0.0112699-1.38483e-16j -0.0190967-4.99486e-16j -0.0200648-1.02198e-14j 0.0116788+1.04881e-15j -0.00123302+2.18578e-16j 0.0062684+6.19213e-16j 0.0930767-1.35429e-16j -0.000726504+1.11347e-16j -0.0281403+3.64173e-17j 0.139106+2.10427e-16j 0.000118893-4.13284e-17j 0.0915555+7.17389e-17j 0.053063-5.97206e-17j 
0.0049205+1.75628e-17j -0.0113923-1.67672e-16j 0.0185757+6.44499e-16j -0.0131888-4.12275e-16j -0.0544044+1.21194e-15j 0.00215466+9.50927e-17j -0.0110988-4.72179e-16j 0.00898018+2.14656e-15j -0.00908931-7.11443e-18j -0.0211368+1.74066e-15j 0.067574-1.56506e-15j 0.00876968+1.85421e-16j 0.0272226-3.0128e-16j -0.00396047-2.13404e-15j 0.0584302+1.59573e-15j -0.0083025-4.12536e-15j -0.0255352+9.71061e-15j -0.00118881+8.06303e-16j 0.0136909-1.83894e-16j -0.00406276-5.34296e-16j -0.00170747+4.87428e-16j -0.0191927-2.7008e-15j 0.032295-3.91481e-16j 0.00407156+8.81889e-16j 0.0282168+7.977e-16j -0.00392712-8.43112e-16j -0.045924-1.06412e-16j 0.0758029+3.38508e-16j 0.0816162+3.68271e-15j -0.316402+5.03731e-16j -0.179586+6.82241e-14j -0.106885-3.25461e-15j -0.258496+2.27895e-13j -0.0630349+4.83524e-15j 0.0766251-4.65783e-15j 0.0714647-4.4383e-15j 0.135683+2.32034e-15j 0.27847-6.64282e-15j 0.0691849+1.14556e-14j -0.0603231-1.27141e-14j 0.231693-3.60515e-13j -0.230184-2.20718e-15j -0.0565934-4.81348e-15j -0.0194178-1.82122e-15j -0.0640031-1.3985e-14j 0.0476508-1.63385e-14j 0.172195+2.26897e-14j -0.39775+3.5788e-14j -0.108089+3.01152e-15j -0.00651988-6.49221e-16j -0.0893439-1.15515e-15j -0.0645191+5.22715e-15j -0.225537+6.75412e-15j 0.214648+4.26871e-17j 0.104431+9.53043e-15j 0.175928+4.60949e-15j 0.0242388-1.05535e-15j 0.113032+4.2628e-16j -0.149172-8.40867e-15j -0.0175084+1.94348e-16j 0.00914539-1.55287e-15j -0.00737905+1.8351e-15j 0.000454923+2.69712e-16j -0.00059982-6.59311e-16j 0.00137743-7.62298e-16j 0.0116589-7.58617e-16j -0.0184786+8.52875e-16j 0.00205143-9.35611e-16j 0.0136758+7.30162e-16j -0.00412263-6.49707e-16j -0.0024324-2.33047e-15j -0.0120193+2.08486e-15j 0.00148002+4.90165e-15j 0.060562-8.5201e-15j -0.00525636+1.10733e-15j -0.0246432+1.00132e-15j -0.00265323+4.6766e-16j -0.0225613-1.9337e-14j 0.000530511+1.03196e-14j -0.0125251+3.1178e-16j -0.00624951+3.12939e-17j -0.00876858-1.19693e-15j -0.00504981+1.30433e-15j 0.00870577-7.01226e-16j 0.0126844-2.15146e-15j -0.00570815-1.10539e-15j -0.0111649+1.58276e-15j -0.00688043+1.48666e-15j 0.00973015+2.53914e-15j -0.00963889-5.106e-15j -0.00194951+6.30201e-16j -0.00085851-1.17232e-15j -0.00681705-5.92078e-16j -0.00705151-9.14552e-16j -0.0263913+1.05547e-13j 0.024571-3.61069e-15j -0.0400486+9.68342e-16j 0.000144823+1.32756e-16j 0.00866414-1.03427e-14j -0.00409392+3.67934e-16j -0.00453619+7.86991e-16j 0.00244103-3.37759e-15j 0.00466576+5.7212e-17j -0.00382968-1.12614e-16j -0.00316464-2.60638e-16j -0.00622729+8.72281e-16j -0.00461111-1.40398e-16j -0.00943825-7.74653e-16j -0.030084+9.62915e-16j 0.0158986-2.97596e-16j -0.00833746+1.34254e-14j -0.0155251+1.78612e-15j 0.00277089-4.2083e-17j -0.0240288-2.86637e-16j 0.0298001-2.9828e-16j 0.0244933-4.76875e-16j -0.00448129-1.94504e-15j 0.00364964+2.42704e-15j 0.0448344+1.57798e-15j -0.0230832-9.29108e-16j 0.0188724+2.18499e-14j -0.0350072+1.82262e-16j 0.0233588-4.70629e-16j -0.0110064+3.68847e-16j 0.000191262+1.13741e-15j 0.0512777+2.40372e-14j 0.0272094-1.63656e-15j 0.0203623-1.44158e-16j -0.0565245-6.80866e-16j -0.0401998-3.81082e-16j 0.034378+5.97551e-16j 0.0369922+2.97854e-16j 0.0319681+1.29606e-17j -0.0304057-1.76944e-16j 0.00233824-3.30601e-16j 0.0679229+5.13004e-16j 
0.00562946+3.26977e-18j -0.00675505+2.24604e-17j 0.00227672+1.833e-16j 0.00204857-5.43631e-17j -0.0153401+5.16517e-16j 0.00194209-2.13073e-17j -0.0189315-9.43792e-17j -0.00522126-4.10454e-16j -0.00282994-1.46891e-16j -0.0225+6.23947e-16j 0.0161196-8.68774e-16j 0.00828948-1.66341e-16j 0.0201338-6.14471e-16j 0.0311918+8.54373e-15j 0.0127919+1.62109e-17j -0.0100876+6.01794e-16j -0.00297177-2.97831e-16j -0.0116678+1.76878e-15j 0.00362443-8.61367e-16j 0.00938917+3.00936e-16j -0.00216179+4.99714e-17j -0.0277183-4.45019e-15j 0.010972-8.02366e-16j 0.00446495+3.4149e-16j -0.00751165+3.62387e-16j -0.038078-3.90316e-16j -0.027228-2.4433e-16j 0.0767294-1.06734e-16j 0.0788769+1.18675e-15j 0.0375301+3.42908e-16j -0.151294+5.3715e-14j 0.161673-6.07688e-17j -0.0137907+2.05945e-14j 0.0871771-1.73585e-17j 0.257865+1.41819e-15j 0.215233-1.17839e-14j -0.0472719+1.38424e-14j -0.318312+8.56593e-15j 0.0681858+5.22348e-15j -0.227051+2.11135e-15j -0.0939538+1.76566e-13j 0.325384+1.41857e-14j -0.334595+3.34105e-14j -0.0906947+1.2608e-14j -0.215736-4.82588e-15j -0.0163022-2.65791e-14j -0.427367+1.24953e-14j 0.0451291+1.60312e-14j -0.187398-1.1553e-14j -0.0630351-1.73686e-14j 0.054704-1.1867e-15j -0.145895+2.56924e-15j -0.109791+5.03395e-15j 0.0836686-1.98737e-15j 0.15912+1.26445e-14j 0.129272+4.59106e-15j 0.0303888-1.51739e-15j 0.124728+1.7601e-15j -0.156758-9.7638e-15j -0.0276508-3.6646e-16j 0.0138895-2.49401e-15j -0.0141226+2.37511e-15j 0.00809221-2.26688e-16j -0.00363961+2.23644e-16j -0.0102911+5.25961e-16j 0.0151174+4.25238e-16j -0.0225179+2.06551e-15j 0.00106059-1.6576e-15j 0.0070778+2.75049e-16j -0.00631155-5.76008e-17j 0.000529769+7.29549e-17j 0.00817821-5.64217e-16j 0.0254553+4.71548e-16j 0.0129887-6.49045e-16j -0.00312183-1.5092e-16j -0.00178903-1.98843e-16j -0.000273429+5.62568e-17j -0.00563512-3.82822e-15j -0.000645947+2.39917e-15j -0.00811173+5.02225e-16j -0.00527467+3.5117e-16j -0.0104984-4.67073e-16j 0.00477019-9.71927e-18j 0.00374098+2.15385e-17j 0.0101713-2.15393e-15j 0.00763302-1.08078e-15j -0.00443689+5.09707e-16j 0.00192802+1.0426e-15j 0.0027693+1.15634e-15j 0.00267477+2.57213e-15j 0.00145189-2.69183e-16j 0.000556002+8.38743e-16j -0.00315159-2.40593e-16j -0.00433733-1.07941e-15j -0.00903529+3.63225e-14j 0.0103975-1.07946e-15j -0.00630875+1.02523e-15j -0.00256365-4.54022e-16j 0.00033523+1.98445e-16j -0.00288899+4.03455e-17j -0.00121745+7.05286e-16j 0.00162122-2.16101e-15j -0.000979904-2.28424e-15j -0.011215-1.25191e-15j -0.000649935-1.47863e-16j 0.000991399-3.37848e-16j -0.000400544-2.96583e-16j 0.00295283+5.71456e-16j -0.00245135+3.9854e-16j 0.00566928-3.24781e-16j 0.000132146-1.66359e-16j -0.0101252+5.32317e-16j -0.00563676+1.81072e-16j 0.0116737+4.79005e-16j -0.00585338-2.09571e-16j -0.000385195-1.11231e-16j -0.00402494-6.2313e-16j 0.00608307+2.21741e-15j 0.00555732+6.96091e-16j -0.0168355-5.08525e-16j 0.00228577+2.85464e-15j 0.00290348+3.37592e-16j -0.00294266-1.16891e-16j 0.00411048+3.36038e-16j 0.00687574+2.88335e-16j 0.0199627+9.44309e-15j 0.00288665-6.44809e-16j 0.00892737-1.54916e-17j -0.0233698+1.36999e-16j -0.00270199+2.68658e-16j 0.0346063-2.95763e-17j 0.012722-5.68148e-17j 0.0292952+9.43217e-17j -0.00908606+7.74581e-17j 0.00522524+8.19304e-17j 0.0375865-1.71024e-16j 
-0.00231776+1.52537e-18j 0.00407483-2.46662e-18j 0.00128098-1.43967e-17j 0.00147524+2.95137e-17j 0.010166-2.02657e-16j 0.00246612-7.89772e-17j -0.00802866+2.18977e-16j -0.0112746-1.92961e-15j 0.00220416-2.24068e-16j 0.010978-3.54989e-16j -0.00929533+4.3125e-16j -0.00107597-1.41243e-17j 0.00556168+1.86688e-16j -0.00114701-1.72648e-16j -0.0105558-3.97372e-16j 0.00151738+3.82784e-16j 0.00297107-1.15351e-15j 0.0203812-2.37326e-15j 0.00786345+6.62335e-16j 0.00504887-8.18987e-17j 0.00162986+5.55864e-17j 0.00695922+8.24393e-16j -0.0154731+2.79607e-16j 0.00653378-8.11482e-18j 0.0018943-2.00814e-16j 0.0181857+2.16711e-16j 0.00777488-5.3985e-17j -0.00626815+3.08923e-16j -0.0305288-1.01387e-15j 0.0157353-2.47483e-16j -0.0521406+1.85909e-14j -0.0880799+3.75099e-16j 0.0938155-8.28484e-14j -0.122729+1.35411e-14j -0.183206-4.24305e-15j 0.400852-9.40037e-15j 0.0826836+1.30227e-14j 0.0164676-9.33438e-17j 0.257275+1.17104e-14j 0.00427816+6.23318e-15j -0.228326+3.29945e-13j -0.231894-3.14047e-14j -0.239187+4.00733e-14j 0.158186-5.85003e-15j 0.264415+1.56954e-14j 0.34033-1.05024e-13j 0.0288788-4.06366e-15j 0.0187664+2.53258e-16j -0.165768-3.57499e-15j -0.182062-2.19769e-14j -0.0435512+1.05441e-14j -0.417374+1.24862e-14j -0.0476331+7.19601e-15j -0.217058+1.18e-14j -0.0693185-8.47688e-15j -0.120511-5.01459e-15j -0.0248001-4.08559e-17j -0.0578075-5.96697e-16j 0.0572362+2.09683e-15j 0.0104776-8.3531e-17j -0.0047219+7.5531e-16j 0.00641264-2.05858e-16j -0.00144885+4.40662e-16j 0.00579491-3.54518e-16j -0.000199111-4.49226e-16j -0.00250806-9.25139e-17j 0.0195136-1.78026e-15j -0.0073679+1.35994e-15j 0.013455+1.12002e-15j 0.00543984+7.73455e-16j -0.019599-1.11505e-15j -0.016491+1.1329e-15j 0.0105693-1.32931e-15j -0.00842547+2.11375e-15j 0.00436648-4.56752e-16j 0.00225247-1.15945e-15j 0.00397224+2.51892e-16j 0.00509609+5.49549e-16j 0.00974367-8.4209e-16j -0.000832854-8.22019e-16j 0.0164777+3.32657e-16j -0.00039239-7.83503e-16j 0.000537177+3.64384e-16j -0.000790163+2.87649e-16j -0.00313894+1.21356e-15j -0.00194918+6.51499e-16j -0.00176824-9.34328e-16j 0.00846221+5.32491e-16j -0.00393403-2.71633e-16j -0.00248789-1.51266e-15j -0.000867075-1.82307e-16j 0.00310679+2.47149e-17j 0.0034704-2.20993e-16j 0.00185144+9.40572e-16j 0.00384603-1.58008e-14j -0.00309558+7.10902e-16j 0.00394458-1.50023e-16j 0.0025016-7.03133e-17j -0.00139621+1.07226e-15j 0.00203532-2.64924e-17j 0.000476754-4.3926e-16j 0.00169879-3.15421e-15j 0.00145408+6.22391e-16j 0.00262264+4.44332e-16j -0.00117097+3.23082e-16j 0.00451763-1.0333e-15j -0.00171956+3.03519e-16j 0.00674781+4.45035e-16j -2.56968e-05+5.23253e-17j -0.00259691+1.86409e-17j 0.00080168-1.41718e-15j 0.00542876+1.43371e-16j 0.00459374-1.36018e-16j -0.000796833-3.35636e-16j -0.00526568-2.61621e-16j 0.00629622-1.21948e-17j 0.00924246+2.59323e-15j 0.0105123+5.01228e-15j 0.00523138+3.99007e-16j 0.00177862-1.94334e-16j -0.00266701-2.64076e-15j 0.00841877-2.92277e-16j -0.0162048-1.87822e-16j -0.0199713-6.71443e-17j 0.0021384+1.24207e-17j 0.00653971+3.48249e-15j -0.00868525-3.53669e-17j 0.010664+2.15523e-16j 0.0127117+5.16352e-17j 0.00893627-5.48685e-17j -0.00946437-9.34584e-18j -0.0117337-1.36911e-17j -0.00866195-3.32212e-17j 0.00711176-8.22704e-18j -0.00129875-4.50634e-18j -0.0176309+9.93245e-18j 
4.25621e-05+1.26663e-17j 0.00677095-2.28899e-17j 0.00460833+1.6979e-16j 0.00527619-1.82827e-17j 0.00561926-1.57679e-16j -0.00205466-5.96063e-17j 0.0135976+1.97103e-16j 0.00037879-6.4464e-16j -0.00382205-4.57471e-17j 0.00859553-3.11502e-16j -0.0135493+4.65501e-16j -0.0107451-6.75352e-18j -0.0152781+2.57841e-16j -0.013551-3.50049e-15j -0.00262978-3.43265e-16j 0.0124446-1.8425e-16j 0.00466814-9.83995e-17j 0.0194917-2.27912e-15j 0.00746163+6.82587e-16j -0.00464657-5.88248e-16j 0.0032885+1.68473e-16j 0.0287176+4.99615e-15j -0.00799015+6.37736e-16j -0.00640939-4.12128e-16j -0.000237918-3.42144e-16j 0.0196471+5.69367e-16j 0.0153528+4.46311e-16j -0.0421906-1.88523e-16j -0.0432419-1.58364e-15j 0.000831029-4.42071e-16j 0.0575094-2.22305e-14j -0.0551613+6.72203e-16j 0.0604836-5.4896e-14j -0.0442017+2.64585e-15j -0.162263-2.59479e-15j 0.0402493+4.32216e-15j 0.0503377-1.55419e-15j 0.0849984-1.36306e-16j -0.202106-6.80083e-15j -0.460763+6.45249e-15j -0.0147644+4.40943e-14j -0.0162309-8.03228e-15j -0.0806342+1.0324e-14j -0.494645-2.12433e-14j -0.0235031+6.25101e-15j 0.0285663-5.53492e-15j -0.113922+1.40552e-14j -0.0500434+1.47732e-14j 0.127759-1.06617e-14j -0.125095-1.90122e-14j -0.442576+8.33003e-15j 0.0106404+1.07302e-14j -0.0622959-2.42553e-15j 0.187771-1.93732e-15j -0.102521-1.53024e-14j -0.272755-6.36555e-15j -0.196302-1.75894e-15j -0.105161-2.4034e-15j 0.0998516+5.30552e-15j 0.0193658+1.51354e-16j -0.0127086+1.28267e-15j 0.0106821-2.44177e-15j -0.00499054-1.36019e-16j -0.00254252-8.42399e-17j 0.000219056+5.3072e-17j -0.00937637-2.81093e-16j 0.0106586-1.28531e-15j -0.0018529+1.14101e-15j 0.00128431+9.75233e-17j -0.000197374-1.46009e-17j -0.0142387+1.2796e-17j -0.0102253+3.22043e-16j -0.0115711-7.64952e-16j -0.0103543+6.8584e-16j -0.000603485-1.04186e-16j 0.0052647-8.38766e-16j 0.000289785+3.30712e-16j 0.0162028+6.65511e-15j 0.0173276-4.68804e-15j 0.0006636-7.20006e-16j -0.00567451-4.23271e-16j -0.00526266-8.83016e-17j -0.00994155+6.61687e-16j 0.00920333-1.31848e-15j -0.000365578+1.72268e-16j -0.00315553+3.08755e-17j 0.00241262-2.06985e-17j 0.000694168-3.3448e-16j -0.00324555-7.99001e-16j -0.00229537-2.19867e-15j 0.00539424-2.60857e-17j 0.00112722+1.01637e-17j 0.000797156+1.54708e-16j 0.00263461+4.2041e-16j 0.00440257-1.76061e-14j -0.00555446+9.34356e-16j -0.000107035-4.00141e-16j -0.00111159-3.83129e-16j 0.00225414-1.24501e-15j 0.00921328-2.54019e-16j 0.00428173-4.04727e-16j 0.00133304-2.23471e-15j 0.00597521+1.95836e-15j 0.00172322+8.47593e-16j 6.49356e-05+2.18631e-16j -0.00211304+7.82691e-16j 0.00244178-9.49919e-16j 0.00301782-4.86928e-17j 0.00160766-6.62967e-16j -0.00965512-6.68946e-17j -0.00225293+3.89832e-15j 0.0044419-3.48306e-16j 0.00240647-7.23741e-17j 0.00619663+9.55468e-18j 0.00589954+1.3577e-17j 0.00239875-2.80681e-16j -0.00322794-6.09693e-16j 0.000450124-2.53199e-16j 0.00224306+2.12586e-17j 0.00887433-2.21571e-17j 0.00691747+8.12868e-15j -0.0168733+2.43339e-16j 0.00146692+8.79148e-17j -0.0154702-8.31194e-16j -0.0190269-5.12396e-16j -0.00529632-2.91192e-15j 0.000265084+3.44014e-16j 0.00675388+3.14163e-16j 0.00799449+9.68587e-17j 0.0122673-4.39098e-16j -0.0387852-1.42741e-16j -0.0110489+7.73363e-17j -0.0030725-1.53364e-16j 0.00213178-2.68345e-17j 0.0131078-1.00386e-16j -0.0208573+2.82732e-17j 
-0.00122491-5.7093e-18j 0.00874118+4.27724e-17j -0.0055364-2.02695e-16j 0.0257574+1.59004e-16j 0.00617001+3.14803e-17j -0.00595965+1.29884e-16j -0.000757914-2.842e-16j 0.00717129+1.61794e-15j 0.00734272+2.78458e-16j -0.0305225+2.43898e-16j -0.0123481-4.75069e-16j -0.0024675+5.88254e-17j 0.00724397+3.07106e-16j -0.0193594-5.6388e-15j -0.00493559-6.15798e-17j 0.000116716+2.63296e-16j 0.00213717-7.70261e-16j -0.00760054+7.8425e-16j -0.00211422-2.41004e-16j 0.00895579+4.49553e-17j 0.00641528-2.78767e-16j 0.00154339-9.26583e-17j -0.0180875+2.42856e-16j -0.00629239-3.05586e-16j 0.0108245+1.63453e-16j -0.0104548-8.8781e-17j 0.0225118+2.45936e-16j -0.0259374+6.0346e-16j -0.0738131-1.80939e-15j -0.0815992+1.26535e-15j -0.0712997+2.52981e-14j 0.0870813+1.42547e-15j 0.0334086-2.89752e-14j 0.0242602+7.77218e-16j -0.0232554-1.40247e-18j -0.0475042+6.57193e-15j 0.102345-4.87075e-15j 0.0442255-1.15653e-15j 0.134331+6.41577e-15j -0.0418584-6.37688e-15j 0.0692426-1.05457e-13j 0.0612065+4.18882e-15j 0.0133827-4.68616e-15j 0.011295+4.02094e-15j -0.0594345-7.1082e-15j 0.115596-4.26162e-14j -0.0617341+1.777e-14j -0.148891+1.9967e-14j -0.0373958+3.76809e-15j 0.088589+1.20612e-14j -0.0170405+1.41711e-16j 0.0675289+2.77947e-15j -0.140582-1.30701e-15j -0.039977+1.87954e-15j -0.148163-6.47794e-15j 0.155601-2.84353e-15j 0.129103+2.48607e-15j -0.0658733-1.5043e-15j 0.0609979+4.06175e-15j 0.121458+2.71529e-15j -0.0682731+1.10723e-14j 0.0817451-9.08575e-15j -0.100676-1.5114e-15j 0.111269+1.23318e-15j 0.0324254-3.4385e-15j 0.0908519+1.17306e-16j -0.0300181+5.00273e-17j -0.025715+1.04741e-17j 0.00989047+6.15214e-16j -0.0281638+4.67866e-16j 0.0277721+2.13688e-15j -0.00705249+2.54144e-16j 0.0442849-9.82512e-15j -0.123874+2.07423e-14j -0.0815338-5.60654e-16j -0.0265792+5.68706e-15j 0.00559237-4.30128e-15j 0.0519903+7.29603e-14j -0.0604081-3.29447e-14j 0.00983676-3.49118e-15j -0.0211262+4.40855e-15j -0.0425584-2.46654e-15j -0.0153614+1.35271e-15j 0.0297532-3.3889e-15j 0.0688194-1.21121e-14j -0.0876134-4.2151e-16j 0.0244778-6.73407e-15j 0.0226042-8.02801e-15j -0.0902212-2.80855e-14j 0.0182738+1.15316e-14j 0.0261741-2.03148e-15j 0.0346642+2.15192e-15j -0.0225445-1.88942e-17j 0.021143+1.03874e-15j 0.0774995-2.98402e-13j -0.0242389+1.48305e-14j 0.046251-1.43319e-15j -0.0260498-7.14988e-15j 0.0501005-3.38831e-14j 0.0334729+6.86736e-17j 0.0514261+1.4381e-15j 0.00803338-1.53746e-14j 0.000985+6.18307e-15j 0.0685682+4.30679e-15j 0.0212815-1.75255e-16j -0.028618+6.75098e-15j 0.0215318-9.06576e-15j 0.0199886+3.32674e-16j 0.0539328-1.68485e-15j 0.00015094-3.00926e-16j 0.00183837-6.54065e-16j -0.00852357-9.28154e-16j 0.0425348+9.15611e-16j 0.0695661+3.1414e-16j 0.000760333-1.70523e-16j 0.0456361+1.69336e-15j 0.0340177+1.22932e-15j -0.0798009-2.73198e-14j 0.00392487-5.38127e-15j -0.0169135-1.35704e-15j 0.0378298+4.4585e-14j 0.0973988-8.13295e-17j -0.0127558+1.42032e-15j 0.0217771-2.11102e-16j -0.0377382-2.01225e-15j -0.0877898-4.2831e-14j 0.00474966+3.52828e-15j 0.00136681-3.67487e-17j 0.0758687+6.05014e-16j 0.101019+5.88132e-16j -0.0210257+3.3879e-16j -0.0657977-4.98178e-17j 0.116125+1.48183e-16j 0.0186343+2.48327e-16j 0.091044+5.71344e-17j 0.00505381-1.39458e-16j 
