0.00022211+0.0227484j -0.100962-0.0277858j 0.103261+0.0258667j -0.107348+0.119042j 0.037127-0.0773739j -0.0572573-0.00477262j -0.0644263+0.0604499j 0.0232491+0.0726167j -0.0748099+0.0396499j 0.00830659-0.0107858j 0.0375883+0.0102043j 0.0226419-0.00370051j 0.050074+0.059566j 0.0448524-0.037592j 0.0906252-0.0581108j -0.0274576+0.0219727j 0.0701771-0.0692829j 0.0278562-0.0313099j 0.0452226+0.0443329j 0.0705145+0.0815637j -0.0593687+0.0734185j 0.014757+0.0241891j -0.126416-0.0129187j 0.0063809-0.0382072j 0.0262753-0.0688823j 0.0388783+0.0964242j -0.029652-0.0011037j 0.0549997-0.0134442j -0.0748356+0.0122287j -0.122891+0.00983653j 0.00378378+0.0637481j -0.0578403-0.0287709j 0.0863279-0.0161593j 0.0863677+0.0113641j -0.0909906-0.0337583j 0.0214134+0.0105383j -0.0381818+0.00253804j -0.0293868-0.0014037j 0.0739277+0.015273j 0.0980603+0.018848j 0.0466805-0.03151j -0.0897171+0.0224751j -0.0363369+0.0220618j 0.0136049+0.00986311j 0.0100839-0.0293734j 0.0241833+0.00275716j 0.0238363+0.0125685j -0.0332205+0.0273749j 3.31555e-06+0.0246093j 0.0303476+0.0428173j -0.044992-0.00361227j 0.116733+0.0253521j -0.0490447+0.0147505j 0.0541662+0.168196j -0.00205475-0.0114968j -0.0929801-0.0722798j -0.0196538-0.00221817j -0.0262196+0.00703185j 0.0600403+0.00666865j -0.0510291-0.0296153j 0.0693591+0.010728j -0.00916502-0.0637891j -0.0265165-0.0150404j -0.0354104-0.0343104j -0.0751129+0.00996311j -0.0585493-0.0224086j -0.00194861+0.0225061j 0.0888363-0.0257965j 0.054661-0.0116365j 0.0387746-0.0457j -0.00395789-0.0180681j -0.0141333+0.0225857j -0.00274006+0.0246808j 0.0219235+0.0161415j 0.0216265-0.0261211j 0.00796161+0.0078557j 0.0506849+0.0313913j 0.0262319+0.00667589j -0.00825859+0.0283594j -0.0267177-0.0342718j -0.0508941+0.0101444j -0.005993-0.0143648j 0.000263809-0.0391168j 0.06331-0.00967888j -0.0596945+0.0291889j 0.0188962+0.0107563j -0.0375+0.0484329j 0.0114121-0.0154179j 0.0140005-0.0318992j 0.0432451-0.00686422j 0.00429102-0.0400361j 0.00195903-0.0442207j -0.0149707-0.0098178j 0.0208115-0.00811288j -0.0140042-0.0252956j 0.00216849-0.0363095j -0.024003+0.0538125j -0.0103145+0.0190665j 0.0617466+0.0020939j 0.0113542-0.0109568j 0.0384845+0.0363138j -0.0330359+0.00234452j -0.133805-0.0260452j -0.00531653-0.00415829j 0.0209632-0.0194786j 0.0163432-0.00622478j -0.0338663-0.018806j -0.068809-0.0161177j 0.086745+0.00188672j -0.0209796-0.0417149j -0.0391213+0.0271413j 0.000633979-0.0797441j -0.0144739+0.00495411j -0.0212036-0.00143541j 0.0243494+0.0506301j 0.00975658+0.0647179j -0.0538425-0.00831756j -0.0157606-0.0670833j 0.0148839+0.03692j -0.00913915+0.0135608j 0.00425157+0.0506205j -0.0182179-0.0474432j 0.0366829+0.106313j -0.0409812+0.0378197j -0.0188408-0.164788j 0.0498299+0.043095j -0.025321+0.0426792j 0.107345-0.0398207j 0.0453196+0.130723j -0.184247-0.0303235j -0.191322-0.197752j 
0.0895606+0.0248001j -0.018306+0.0163453j -0.0491469+0.0688677j -0.0581701+0.0186068j -0.0727577+0.0249643j 0.0345997-0.0184227j -0.00445431+0.0261257j 0.0147448-0.00435584j 0.0145356-0.0382615j 0.0884377-0.0375226j 0.0589059+0.0151734j 0.021085-0.0114126j -0.0490026+0.0437107j -0.111965-0.00479747j -0.057843-0.0100431j 0.0712985+0.0563051j -0.0684749+0.0215364j 0.0937983+0.0363549j -0.0603112-0.0460171j 0.0325987-0.00372666j -0.0642389-0.0680852j 0.0748842+0.0260106j -0.0420223+0.145847j -0.060394-0.109264j 0.0129028+0.0369533j -0.0193035+0.0209465j 0.0332527-0.000817609j 0.115797-0.0172999j -0.0107923-0.059035j 0.05395-0.0450712j 0.102245-0.0479174j -0.0186551+0.0871582j 0.00266918-0.0389108j -0.125173+0.0460868j 0.0550101+0.0108854j -0.0149086+0.0261269j 0.0181202+0.0433071j 0.0171632-0.0141891j 0.0788263-0.0412983j 0.102898-0.0188832j -0.0339019+0.0058237j -0.00568319+0.0699745j -0.0769839+0.0657335j -0.003434-0.0138028j 0.0447966+0.0447795j 0.00452016+0.0155279j -0.0241556-0.00174405j -0.0100892+0.0866514j -0.0940227+0.000940759j 0.0282981+0.111128j 0.0369243+0.0925888j 0.0437391-0.112549j -0.0287338-0.107777j -0.00997332+0.0706764j 0.00459618+0.0236559j 0.0657568+0.000569256j -0.0633121-0.032822j 0.04432+0.0989371j 0.0460768+0.0573628j 0.0586521+0.045203j 0.0269591+0.041388j 0.0208034-0.00999364j 0.0488388+0.0299934j -0.0651855-0.0107442j -0.0117685+0.0502075j 0.0128157-0.00370285j 0.0629056+0.00150571j 0.0376602-0.00242803j 0.0716557+0.0252611j 0.0520861-0.0135999j -0.0385938-0.0350331j -0.0249903+0.0166458j -0.0448325+0.0471843j 0.017665+0.0188578j -0.0213179-0.000637065j 1.95844e-05+0.024479j -0.011109-0.00562536j 0.0291628-0.0621044j -0.0340352-0.0329302j -0.0622393+0.0162174j -0.00552562+0.000822558j 0.0318988+0.00222491j -0.00400928+0.0148355j -0.0634639-0.0456156j -0.00294564+0.0454971j 0.0143259-0.0148176j -0.00683327-0.00500701j 0.0126587-0.066309j -0.0257896-0.0213515j 0.00251337-0.0422922j -0.084192-0.0236105j 0.0410418-0.00584776j 0.0240779+0.0226511j -0.0135758+0.021156j -0.0461128+0.0737292j -0.000660282-0.0122929j 0.0183179-0.0316684j 0.0458401-0.00897476j 0.0201104-0.0626174j -0.0335534-0.00906512j 0.0748702-0.067097j 0.011497+0.0192443j 0.00161643+0.0621192j -0.0200429-0.0101621j -0.0211408+0.0163282j -0.00101339+0.00949317j -0.0529424+0.0296068j 0.0291676+0.01941j 0.0147152-0.0105814j -0.0387849+0.0439827j 0.0156467-0.038589j 0.059732+0.0154302j -0.0453692-0.0370171j 0.0152981-0.0156549j 0.0713541-0.043437j 0.0528879+0.00458302j -0.0189833-0.115144j 0.0890121+0.015396j 0.00877946+0.0100766j -0.00345429+0.050765j 0.0161284+0.0489682j -0.0281228+0.0406426j -0.0680042-0.0546672j 0.00317347+0.0310656j 0.0528283-0.0821232j -0.0426394+0.0405735j -0.0495938-0.0264802j 0.0579756+0.145657j -0.101933-0.0155359j -0.17751-0.210082j 0.145129+0.0268211j 
0.0206833+0.00617752j 0.022156-0.0141723j -0.0397995+0.0551657j -0.0658671-0.00287603j -0.0108769+0.0248616j -0.0056423-0.0138758j 0.293264-0.189861j -0.0109296+0.0697736j -0.0367399+0.168994j 0.0805495-0.0672017j 0.0834063-0.0675338j 0.0182803+0.0278014j -0.0244227+0.1259j 0.174824+0.052336j 0.0947939-0.107057j -0.015218+0.0558324j 0.0293372-0.183127j -0.0696587-0.134147j -0.0119063-0.0833901j -0.0510968-0.0300714j -0.0803381-0.182411j 0.0456607-0.173766j 0.118848+0.0684068j -0.192156-0.0822422j -0.0927702+0.0329857j 0.00431488+0.0321243j -0.0972111+0.00496809j -0.0186417-0.0856703j 0.139698-0.111763j 0.0343978-0.0339352j 0.0116911+0.0276319j 0.0429754-0.0517712j -0.0466457+0.0391838j -0.0143767+0.0553782j 0.0198448-0.0221357j 0.0633342-0.0756998j 0.0231734+0.0234003j 0.124957+0.0485232j 0.0455859-0.0384545j -0.0185057+0.0171478j -0.113266+0.100206j 0.0141081-0.0978578j -0.0806338-0.0999206j -0.124355+0.134876j -0.00250589-0.134417j 0.0909591+0.112651j 0.073078+0.024706j -0.0260193-0.042513j -0.0723337-0.0686254j 0.00262067-0.163419j 0.0345652-0.024422j -0.0662433+0.10184j 0.000688207-0.0375586j 0.0712826-0.044074j 0.036877-0.0295193j 0.0333788+0.0463532j 0.0227964+0.000340453j 0.00494787-0.0147846j -0.0318441-0.0368232j 0.0516009-0.00732128j -0.0164344+0.00742943j -0.0385085+0.00359888j -0.010561-0.0558682j 0.0820517+0.00600484j 0.0433564-0.00122736j -0.0226011-0.0190164j -0.00130012+0.0109247j -0.0261669-0.032697j -0.0201767-0.0075583j -0.049139+0.0219642j 0.0580368-0.026469j 0.0466614-0.00319484j -0.00241328+0.0148582j -0.0720884+0.0417133j 0.0195161-0.0117313j 0.00621278+0.0149989j 0.00858633-0.018781j -0.0105438+0.0038904j 0.00955543+0.0215406j -0.00567576-0.00388693j -0.0418574+0.00902574j 0.027452-0.0159883j -0.00161739+0.0217996j -0.0214319-0.0233678j -0.0164877-0.00350863j 0.0308034+0.000395078j 0.0108821+0.00657183j 0.0111065-0.00507645j 0.0341361-0.00254995j 0.0119576+0.00868259j -0.0143373-0.0155062j -0.0156675+0.0483372j 0.00760596-0.00757388j -0.00715401+0.0194963j -0.00098147+0.0208939j -0.00490898+0.00466342j -0.0344573-0.0197923j -0.00571096-0.00977991j -0.00316117-0.00195313j -0.00303671+0.00664181j -0.00999488-0.00787641j 0.0297667+0.0340144j -0.00129579+0.00222124j 0.0130663-0.0009156j 0.0074023-0.0253664j 0.0114258-0.00979028j -0.0150627-0.00424618j 0.0119781+0.00619575j -0.0482523+0.00506142j 0.00398423-0.0184206j -0.00742512-0.0277466j -0.0185807-0.0020023j -0.011927-0.000480437j 0.000952906-0.0289539j 0.00697552+0.0349302j -0.0240341+0.0253462j 0.00627894+0.00766251j 0.00386914+0.0091028j 0.00768522+0.00626029j 0.00295984+0.0260802j 0.00253825+0.0208874j 0.000640763+0.00897913j 0.00700536+0.0300631j 0.0463517+0.00572993j 5.41376e-05+0.0151948j -0.00214662+0.0154627j -0.0112261-0.0114033j 0.0229808+0.0366555j 0.0152964+0.0104764j -0.0346231-0.0262693j 0.00703915-0.0153843j 
-0.0121288-0.00373855j -0.00322266+0.00475517j -0.117739-0.0502169j 0.0079144-0.0396292j 0.115138+0.102514j -0.0648572+0.0155497j 0.106786-0.0191556j -0.130919+0.0389256j 0.212746+0.0528861j -0.0619554-0.10634j 0.0175547+0.00546802j 0.159615+0.0125122j -0.0805138-0.126464j -0.0312126+0.139017j 0.145824+0.055022j 0.089271-0.00826422j 0.0185252+0.0450569j -0.121475+0.084451j 0.0749676+0.181441j -0.109324-0.0837562j 0.00802659+0.0944426j -0.0835109-0.269124j 0.0640838-0.0494945j -0.0663547+0.0635382j -0.0837389+0.0920853j 0.0914451-0.253257j 0.0237715+0.144913j -0.136008-0.0242624j 0.108852+0.0795471j -0.0700197+0.00248005j -0.00379236+0.0221047j -0.109601+0.0342128j 0.0643409-0.054251j -0.031854-0.0421421j -0.0755492-0.018435j -0.0723807+0.124679j 0.00629387-0.0868878j -0.0936999+0.0735721j 0.0773857+0.0198844j 0.0937527+0.00428662j 0.17855-0.0463232j -0.0193797+0.0238511j 0.213375-0.206933j 0.0438345+0.187996j -0.0666387-0.0208966j -0.121517+0.0767873j -0.125923-0.0990847j 0.00435271+0.0683996j 0.130523+0.0538322j 0.00683362-0.0953406j -0.00173757+0.0270657j 0.0161356-0.0231316j -0.0241779-0.0334469j -0.0058674+0.0177057j 0.00265017+0.0442458j 0.02174-0.0433104j -0.028713-0.0358815j 0.00911518+0.0350558j 0.0297377+0.0267382j -0.0436506+0.0400098j -0.00718545+0.0028657j 0.0113401+0.0186405j 0.0426703+0.0151035j -0.0612002-0.000430352j -0.0352529+0.0164928j 0.00544951+0.0022744j 0.0268737+0.00388783j 0.0282407+0.00334802j 0.0317469-0.0161866j 0.0309465-0.00785252j -0.000720425+0.0105609j -0.00880474-0.0134666j -0.00905736+0.0204289j 0.0353979-0.00628575j -0.0038453+0.00347413j 0.0101423-0.00453882j 0.0181187+0.00307999j -0.00837052+0.00192505j -0.00124345-0.0102894j 0.0103878-0.00585004j 0.00312776-0.00862848j -0.004198+0.0166168j 0.0159379-0.00267197j -0.00847932+0.00363443j 0.00293882+0.0109285j -0.00277699+0.0224597j 0.0220611+0.00296193j 0.00426865-0.0284131j -0.0126765-0.0216189j -0.000682102-0.0048562j -0.00179244+0.0240583j 0.0121436+0.00222813j -0.0169149+0.000221162j -0.0296129-0.00911426j -0.0301865+0.00385307j 0.00840936+0.014875j 0.00992457-0.0173339j -0.0217901-0.0138938j 0.00681316-0.0351956j -0.0025982+0.00726186j 0.0424669-0.00784522j -0.00278827+0.0182404j -0.000581275+0.0168115j 0.00692795+0.0118439j -0.00330664-0.0346756j 0.000200195-0.0102875j -0.0207042-0.00448205j 0.0141135-0.00232454j 0.0385456+0.00601773j -0.0310539+0.0229992j 0.011146+0.000607086j 0.00527075+0.0041393j -0.00901755+0.0336088j 0.00745391-0.00611184j 0.00493492-0.0114094j -0.00752592+0.0232492j -0.0258-0.00875456j 0.0107276+0.0168681j 0.0120275-1.65891e-05j -0.00304557+0.0178116j 0.00405054+0.00421278j -0.0063031-0.000164129j -0.020873+0.00835395j 0.0139081+0.0279575j 0.000419345-0.0168554j 0.000801743-0.00781562j 0.0255987+0.0184923j 0.022555+0.028267j -0.0266207-0.0110474j -0.0376628-0.0384921j 0.0188478-0.00309896j 
-0.0159023-0.00675352j -0.00451422-0.00500927j 0.00320573-0.0688463j -0.0972425+0.00137678j 0.0307311-0.00467809j -0.344881-0.234904j -0.0828708+0.0103724j 0.201108-0.0529987j -0.182249-0.0793013j 0.0362936+0.0219095j 0.0838165-0.0576985j 0.0131139+0.141005j -0.200291-0.0802278j 0.0893096+0.178545j -0.0913796-0.0640412j -0.0836729+0.0607739j 0.0662216+0.0220733j 0.00242009-0.221233j -0.0963197-0.181067j 0.0603988+0.107712j 0.0963865-0.115952j -0.121197+0.0184608j -0.0268315+0.13708j 0.205079-0.0658097j -0.045021-0.107354j 0.143478-0.07422j -0.116377+0.0106693j 0.0391847+0.0545098j 0.0659622+0.0168893j 0.00227283-0.0325384j -0.0445979+0.0382251j 0.0302811-0.00756243j 0.0334008-0.00285597j -0.0166615+0.0104059j 0.0116786+0.000135627j 0.010191+0.0313803j 0.00384206-0.0730555j -0.00462501+0.0791041j 0.0225781+0.0305781j -0.00374825+0.00985921j 0.145977+0.038429j 0.0316006+0.00762339j 0.112384-0.0946959j 0.159763+0.190558j -0.0898302-0.0976092j 0.00771421+0.0338079j -0.0960667+0.0520099j -0.00491255-0.013583j 0.0705295-0.0237659j -0.0489884-0.116269j 0.00430245+0.00216781j -0.0187001-0.00226404j 0.00533696+0.0239043j -4.92042e-05+0.0211598j 0.0128649+0.0121538j 0.0127936-0.0206889j 0.0223471-0.00927689j 0.00189477-0.00706977j 0.0106901-0.0169532j -0.0201511+0.0119951j -0.00472771+0.00197235j -0.017409-0.00693552j 0.0277576+0.00655959j 0.00162449+0.00803693j -0.00729288-0.00959989j -0.00558709-0.0156059j -0.00789742+0.0218187j 0.0135432+0.00584647j 0.0298959-0.00648802j -0.0201215-0.0118732j -0.017379+0.00302875j -0.00938467+0.00271829j -0.0120858-0.0263483j 0.022698+0.0258014j 0.00331028+0.000993117j 0.000582317+0.0163868j -0.0128402+0.00710002j -0.0030782-0.00318546j -0.0181979-0.00410595j -0.00446571+0.0204459j -0.0129028+0.000177228j 0.0178122-0.00468841j 0.00192893+0.0136162j 0.0148988-0.0166891j -0.00174685-0.0132722j -5.40791e-05-0.00298977j -0.00165515+0.0168309j 0.00577547-0.0138176j 0.00208079-0.0161803j 0.000822982+0.00273397j 0.00582149+0.0229912j -0.00221382+0.0110177j -0.00432161+0.00202339j -0.00780791+0.0169249j -0.0182967+0.00463072j 0.0024067+0.0278873j -0.00229589+0.000662146j -0.0147651-0.0144773j 0.015985+0.0401433j -0.0119525-0.011403j 0.003398-0.0200101j -0.0208279-0.00993346j 0.000982111+0.00879082j -0.000717928+0.0247554j -0.00742865-0.020919j 0.0173489-0.00370196j -0.017836-0.00159816j 0.000321867+0.00352493j -0.00388415-0.00419323j -0.00618207-0.0084139j 0.000146113+0.011312j 0.00882411-0.00574838j 9.01375e-06+0.00893183j -0.00238945-0.0122006j -0.00794439-0.0160396j -0.00255433-0.00721329j -0.00210021+0.0106322j -0.00564027+0.00830576j -0.00500513-0.0021299j 0.00672835+0.011362j 0.00878872-0.00348855j -0.00290525+0.00298602j -0.00938708+0.00253087j -0.00500909+0.0162647j -0.00484724-0.0107616j -0.00352837-0.00655191j 0.00284751+0.00185053j 0.00631466-0.00337445j -0.0044931-0.00231716j -0.00628317-0.00548733j -0.00247246-0.00237004j 
-0.0540629-0.00945508j -0.0311856+0.0181412j 0.013745-0.0759927j 0.0601393-0.00671473j -0.0681444+0.113109j 0.0814378-0.0257734j 0.267839-0.103482j -0.145087+0.0359785j 0.0176203-0.0660839j 0.0542401-0.122307j 0.0977381+0.00604759j 0.000672806+0.0794212j -0.0575636-0.0306607j -0.0665358-0.077124j 0.125576-0.00376827j 0.0877891-0.0145898j -0.0222054-0.0346276j -0.0643939+0.0126941j -0.0664233-0.0800948j -0.0280127-0.0211292j 0.0530918-0.138552j 0.0432445-0.0389283j -0.093896+0.0505477j 0.000361987-0.126184j -0.075368+0.110832j -0.1542-0.0441457j 0.106469-0.0542419j 0.124711-0.040675j 0.105-0.217723j 0.0490368-0.145118j -0.0630627+0.0398821j -0.0205089+0.0372851j 0.0732204-0.0479025j 0.01452+0.12973j 0.0695617-0.0200849j -0.0065621+0.0822315j -0.0965001-0.132929j -0.124959-0.0418245j 0.0593536+0.0381849j 0.0705023+0.00420136j -0.0827116-0.0336422j -0.00665356+0.029683j -0.199163-0.0268224j -0.136828+0.110637j 0.0845809+0.00432853j -0.06964-0.0601013j 0.116411-0.0166424j 0.00441013+0.0123325j -0.0886032+0.032726j 0.0663124+0.0163026j 0.012525+0.052952j 0.0560207-0.0733102j 0.0402701+0.108679j -0.0337944+0.0160095j -0.0707518+0.0484794j -0.0988924-0.0769959j 0.0219943-0.0102942j -0.0143399+0.0166383j 0.0250551+0.0119989j -0.08998-0.0269203j 0.0166322-0.0083035j 0.00792047-0.00508404j 0.0229734+0.0443541j -0.0874521+0.00342253j -0.0947552-0.0185202j 0.00529212+0.00713604j 0.00764302+0.0117825j 0.0712023+0.000123841j 0.0101041-0.00408384j 0.050486+0.0112768j -0.00318141+0.0152866j -0.0236436-0.0056994j -0.0152286+0.0100536j 0.0742655-0.0193165j -0.0263709+0.0215674j -0.00189163-0.0117421j -0.00139955+0.0291836j -0.0121904+0.0276716j -0.0130265-0.00848235j 0.0422693+0.0400403j 0.0111148-0.0244389j -0.0150666-0.00442248j 0.017212+0.00295063j 0.0636789-0.00463903j 0.0138081-0.0259439j -0.0401638+0.0110015j -0.029087+0.0284173j -0.0187389+0.0152194j -0.00701375-0.0110249j -0.0150547+0.00462187j 0.0151933+0.0288948j -0.00464276-0.0401118j -0.00737501+0.00910184j 0.000684681-0.000811376j -0.000229034-0.0223256j -0.0297327-0.0148542j -0.0145023+0.0367218j 0.00954867+0.0203731j 0.0114256+0.036481j 0.0127043+0.0441881j 0.00626976+0.0266582j -0.05164-0.0313138j -0.0167358-0.025198j 0.0118286-0.0214302j -0.00475978+0.00781178j 0.0375613+0.0144285j -0.0101984+0.00444803j -0.0161687-0.0161216j 0.0357389-0.0094677j 0.0108679+0.0120757j 0.00962311+0.0326821j 0.0215293-0.00831588j 0.0134754+0.000580598j -0.0251548-0.017809j -0.0321571-0.0375205j 0.00234723-0.00238372j -0.00763314+0.0365058j -0.0367634-0.0199841j -0.00164966-0.00983725j -0.0049052-0.0166616j 0.00203812-0.023759j -6.9054e-05-0.022061j 0.015417-0.0169581j -0.0666419-0.0105201j -0.0258439-0.0155223j -0.0200095-0.0445848j 0.0101778-0.00522962j -0.020823-0.0757739j 0.0199299+0.0107428j 0.0582592+0.0715716j -0.0694672-0.015746j 
-0.0224626+0.0037634j -0.0117458+0.0237553j 0.073019-0.0742071j 0.00773438+0.109552j 0.15526-0.00440737j 0.0430904-0.0146008j 0.0424129+0.00881884j -0.0271499-0.0283604j -0.191231+0.0627589j -0.0292877+0.06216j 0.190701-0.00984486j -0.176291+0.134966j 0.0711763+0.0462546j -0.0450996-0.21488j 0.101468+0.124957j -0.0606778-0.134252j -0.119247-0.14751j -0.0492925+0.0273645j 0.199881-0.0414032j -0.101038+0.141898j -0.00303386+0.170724j -0.231093+0.153582j 0.0322574-0.150512j 0.0417401+0.0564511j -0.0835422-0.123339j 0.13325+0.0151216j -0.0819198-0.0999494j -0.0801325-0.0626843j 0.0604487-0.0406082j 0.0069749+0.0962193j -0.0364523-0.0657765j -0.0408049+0.0278582j 0.0536001-0.00335703j 0.0237288-0.0528385j 0.0160527-0.0322545j 0.000302178+0.0452958j 0.00854778-0.0504526j 0.000692955+0.061415j -0.0124827-0.0586677j 0.0153014-0.0169367j -0.0688405-0.00491945j 0.0215215-0.0617319j -0.0893229-0.108442j -0.0274584+0.199385j 0.00476973-0.116075j -0.0112112-0.0209418j 0.234474+0.111882j -0.0268008+0.00661404j -0.155448-0.0895272j 0.0209253-0.116272j -0.068338-0.0404691j 0.0175875-0.0373414j 0.0300404-0.0543371j 0.0744809+0.0762782j -0.025196+0.00613875j 0.0690994+0.00078176j -0.01499-0.058226j 0.0595176+0.0121615j -0.00842954-0.0323491j -0.0283873+0.0154193j -0.00917438+0.00521481j -0.0446436-0.0175203j 0.00939453+0.0473353j -0.028875+0.0066976j 0.0118609+0.00895485j 0.015425+0.0179966j 0.0366778-0.00280236j 0.0229561+0.0113518j 0.00804802+0.000691721j -0.0131757-0.0132504j 0.019699+0.0232958j -0.0246712-0.0182813j 0.00200504-0.00675363j 0.0179005-0.000710282j -0.00662012+0.00698189j 0.019114-0.00945997j -0.0257744-0.0234648j -0.00594045-0.0212816j 0.0132656+0.00580165j -0.0163304-0.00444678j 0.0120838+0.00162831j -0.00317853+0.0113594j 0.0126855+0.0118502j -0.0187609-0.0121502j 0.0202554+0.00492028j 0.0162727-0.019942j 0.00687358-0.0124252j 0.00926969-0.0179687j -0.00168542-0.0235059j -0.0141724-0.00550549j -0.00147423-0.0211165j 0.012838-0.00772994j 0.0213193-0.00185864j 0.00674174+0.00150634j -0.028324+0.0226596j -0.0469236-0.017335j 0.0199304-0.00858954j -0.00231198+0.0139495j -0.00819567+0.0136899j -0.00140121-0.00518853j 0.0248999-0.0328957j 0.00733738+0.00353096j 0.0298485+0.0154038j 0.00442133-0.00320994j 0.0142789-0.0341035j -0.0107329-0.0127541j 0.00500145+0.0117291j 0.0122289+0.0181227j 0.0144589+0.000733607j -0.0126019+0.0023939j 0.0166648-0.00849625j 0.0166252-0.0148693j -0.0130093+0.0239702j 0.0046206+0.0105988j -0.0101034-0.0280641j -0.00281338-0.0252922j -0.00881561-0.0198202j 0.0114418+0.0214379j 0.00271853+0.0110871j 0.0036445+0.0186494j 0.0089578-0.00276495j 0.00183699+0.0157223j -0.0486264-0.0239086j 0.00732735+0.0369652j 0.00119063-0.00421572j 0.0316267+0.016628j 0.00239221+0.0132706j -0.00599529+0.0173712j -0.0403782-0.0347846j -0.0122714-0.0460091j 0.0513358+0.0282894j 
-0.0021457-0.0288433j -0.0208364-0.00299979j 0.0667121+0.0871643j -0.0651209+0.0174527j -0.0666664-0.141493j -0.104552-0.0610279j -0.122992-0.0696134j 0.104357+0.0665814j -0.122489+0.0950024j 0.0105003-0.00963171j 0.00936373+0.0850139j -0.00943884+0.0113501j -0.111814+0.13843j 0.119752+0.0183687j -0.0513423+0.0427479j 0.0904475+0.0837274j 0.0782509-0.00613135j -0.0737525-0.198532j 0.104708+0.0406258j 0.080989+0.0826974j -0.162942+0.0417358j 0.126399-0.0116113j -0.00925816+0.185691j -0.00551042+0.107647j 0.0277427+0.00944032j -0.00451301+0.00773115j 0.0306199-0.0389868j -0.0138853-0.0465244j -0.0530588-0.00374295j -0.0518144-0.121154j -0.060577-0.00898605j -0.0519188-0.0295972j 0.0339888-0.00139732j 0.0231439+0.0590037j -0.0651778-0.0103708j -0.00921861+0.0649523j -0.0298353-0.0711785j -0.0451934-0.0435876j 0.0377551-0.0165577j -0.0187281+0.0150176j -0.0384686-0.0246834j -0.0969883+0.0894952j -0.0252031+0.0363936j 0.0553693+0.0751354j -0.0100694+0.030416j 0.0354012-0.0920575j 0.0137483+0.0497107j 0.0135644-0.0239256j 0.0301683+0.0153624j 0.0296322+0.0381623j -0.188805+0.013029j 0.0113191-0.0661395j 0.0367953+0.0634207j -0.038633+0.0823059j -0.0545545+0.0630067j -0.0122062+0.0337372j -0.00535761-0.00437777j 0.0512239+0.0893031j 0.065823+0.00464961j 0.0318197-0.0636787j 0.0276924-0.0229878j 0.010699+0.0371671j 0.0209998+0.0101504j -0.0925243+0.00668514j 0.000254764-0.0199067j -0.0013476+0.0516311j 0.00281922+0.000837118j 0.00862808+0.0154379j 0.0235404-0.0198082j -0.00687733+0.00704143j -0.040221+0.0324094j -0.0181877-0.00829462j 0.0247078-0.0309559j 0.12643-0.0173333j 0.00389559+0.00682768j 0.0304674-0.00240908j -0.0332578+0.00048499j 0.0103135-0.0159302j 0.0424464-0.000156807j -0.0109445+0.0166432j 0.0234142-0.0190929j -0.00702932-0.0203305j 0.0308937+0.0129717j 0.0362201+0.00405274j 0.0741781+0.0188439j -0.032049-0.0331747j -0.0148951-0.014241j -0.00239135+0.031381j -0.0643859-0.00352614j -0.0442585+0.0213307j 0.0222486+0.0380833j 0.0194165-0.039264j 0.016022+0.0131085j -0.024869-0.00407077j -0.0197213-0.00258719j -0.00934779-0.00224224j 0.0171973-0.000253299j 0.0300101+0.00233046j 0.0032349+0.00237798j -0.0061893-0.00367562j -0.0120188-0.00789709j 0.0034485-0.00844506j 0.0613082+0.00770762j 0.000601008-0.00528179j 0.000661389-0.0152865j 0.0120336+0.00426546j 0.0284484+0.02622j 0.0406525+0.00461484j -0.00118625+0.00212423j 0.0121873+0.00951417j -0.00486604-0.0225036j 0.0517696-0.00448179j 0.00552816+0.00283344j -0.0220725+0.00219516j -0.0145577-0.0652695j -0.00734919-0.07564j -0.00508673-0.0169461j -0.0229286+0.00611491j -0.00506954-0.0180067j 0.000961505-0.0143609j -0.00280124-0.0251432j 0.00265192+0.0175055j -0.0353601-0.0811464j -0.0409575-0.0182915j 0.0086082+0.0305683j 0.0365129+0.0161626j -0.0251764-0.00241399j -0.0684907-0.0417285j -0.0295162-0.0632404j 0.0899983+0.03075j 0.0594509+0.0837705j 
