-0.010908-0.00207117j -0.0192098-0.0111501j 0.00627097+0.00644094j 0.00300415+0.000646035j -0.000105971+0.00101633j 0.0112219+0.0128222j 0.00490449-0.0053644j 0.0101767-0.00846285j 0.00259806+0.00302308j 0.00408688+0.00268159j 0.00705312-0.00238631j 0.00135932-0.00792701j 0.00281582-0.0101978j -0.0156306-0.00264808j 0.0234256+0.00197331j -0.00106481+0.0121017j -0.00522056-0.00318282j -0.0199649+0.0238482j 0.0182238+0.00478826j 0.00534982-0.0314032j -0.00538443+0.0107637j 0.00335574+0.00979641j 0.00332123+0.00111229j 0.0166077+0.00169032j 0.0090499+0.0308505j -0.015865+0.0368267j 0.00255109+0.00898678j -0.00958802+0.0176435j -0.00458748+0.000664636j 0.00198049-0.00501967j 0.00327673-0.0199004j 0.00736271+0.00490513j 0.00784308-0.00228804j -0.00480587+0.00438491j -0.00317643-0.00799036j 0.00255999-0.0275962j -0.00422068-0.0214627j -0.00109809-0.00774876j -0.0060941-0.020138j 0.00962839+0.00146419j -0.00678663+0.00913531j -0.00458304-0.0224667j -0.00563289-0.0101119j 0.0111054+0.00712024j 0.00128777-0.00324379j -0.0183286-0.00155023j 0.00233164+0.0176952j -0.0124884+0.0160499j 0.00998972-0.00736253j 0.0156953-0.00544033j 0.00480845+0.0072423j 0.00993705+0.0409545j 0.0248506-0.0196516j 0.0166076+0.0150715j 0.00280788+0.0125488j 0.0140637+0.00710965j 0.0214673-0.0175573j -0.0240681-0.0300406j 0.0207929-0.0202372j 0.00778122-0.00594022j 0.0162266-0.0204817j -0.0126813-0.00589501j -0.0015778+0.00628839j -0.0166403+0.00840125j 0.00851759-0.00676725j -0.0115152+0.000177051j 0.0188755+0.0091195j 0.00980186-0.00174212j -0.0389841+0.0129161j 0.0170379+0.00720875j -0.0163386+0.0152956j -0.0150512-0.0214741j -0.00833504+0.00738905j -0.0217438-0.00686364j -0.00977562+0.0225888j -0.00280356+0.018307j -0.0066461-0.0122031j 0.0126643+0.0134449j -0.0112545+0.00531769j 0.0407705+0.0151294j -0.0245101+0.0390937j 0.0104693+0.0374683j -0.0136062-0.0303109j 0.0098576-0.0126302j -0.00114725-0.00314315j -0.00132217+0.0204012j 0.00401844-0.00454778j -0.0127394-0.00424785j -0.0102589+0.00336384j 3.99991e-05+0.013834j 0.00520353+0.00719031j 0.0138203-0.0164708j -0.0197209-0.0381137j 0.0226812-0.0234503j 0.0156648-0.037638j -0.0733462+0.0212009j -0.0244913-0.0479291j 0.00448079+0.0215539j 0.0225425-0.0554499j -0.0193965+0.0613089j -0.0142455-0.0292555j -0.0244448+0.0507641j -0.0485153-0.0407466j 0.0322464+0.0352788j -0.0483451-0.0542845j 0.00991442+0.0268207j -0.0248594-0.0539554j 0.00653696+0.00434068j 0.0157082-0.038195j -0.0164305-0.0209898j 0.0143925+0.00214414j 0.00396514+0.0156408j -0.099432-0.037668j -0.206447+0.0524559j 
-0.0214388-0.00775196j 0.00653084-0.00334439j 0.00544836-0.00297875j -0.00490094+0.00453413j -0.000107257+0.000495414j 0.00464911-0.00421034j 0.00594168-0.00725482j -0.00373795+0.0103704j -0.00915954-0.00841169j -0.00038417-0.00421993j 0.000371816-0.00193125j -0.00666096-0.00233299j -0.00795848-0.00484341j -0.00307361+0.00286833j 0.000461684+0.00552003j -0.0191012+0.00338974j -0.0163467-0.00213546j 0.00555666+0.0285578j 0.00800602+0.00391168j -0.0142985+0.0126495j 0.0045179-0.00715952j 0.00568685+0.000455534j 0.00226539+0.000862342j 0.0028283-0.0344533j 0.00149556+0.0159985j 0.0108592+0.00389248j 0.00042211+0.0107556j -0.00621139+0.00700021j 0.00351372-0.00327409j -0.00749647+0.000267799j 0.0025766-0.0128186j -0.00724051+0.000330259j -0.00183594-0.0169112j -4.24116e-05+0.00464883j 0.00199201-0.011653j -0.0107777+0.00495812j 0.00125804-0.00752725j -0.00130831+0.00446992j -0.00134931-0.00220425j 0.0018043-0.00313351j 0.00302899+0.00290423j 0.000825829+0.0103611j -0.00541455+0.000192912j 0.0104158-0.0157257j 0.0135734-0.0129295j 0.0117604+0.0124324j -0.0103003-0.016267j -0.00705485+0.0113644j 0.0197447+0.0194937j -0.000829008-0.0257107j -0.0157079+0.0348662j 0.0169192-8.93568e-05j -0.00610519+0.0192923j 0.0133505+0.00913521j -0.0149862-0.00151046j 0.00732239-0.00533174j 0.000245631+0.00807191j -0.0161487+0.00388969j 0.018486+0.0137968j -0.00428305-0.00228075j 0.0281149+0.0116805j -0.00517427+0.0243039j -0.00280803-0.000433098j -0.0113929+0.0236777j 0.0013903+0.000234145j 0.000937216-0.00260404j -0.00328951+0.0097862j 0.00177165+0.00210267j 0.00384872-0.00690287j 0.0136793+0.00537318j 0.0145932+0.00178443j 0.00681905+0.0132376j 0.0116796+0.0144668j -0.000506476-0.0181006j -0.00988411-0.00167357j 0.00238087-0.0206784j 0.00829242+0.0143538j 0.03749-0.0201902j 0.000634806-0.00652602j -0.0216072+0.000770215j 0.0360201-0.00367786j -0.00842408-0.0010118j -0.00157654+0.000843529j -0.00179337+0.00978429j 0.000684754+0.00363232j 0.00927099+0.00840831j 0.0103214-0.0061775j 0.00560061+0.00990257j -0.0118778+0.028064j -0.00827855-0.0271913j 0.005742-0.016421j -0.00141658-0.0116358j -0.036704+0.0479594j -0.00869409-0.00846427j -0.0132757-0.0110356j 0.00195666+0.120184j -0.0471949+0.0350424j -0.00779759-0.0265491j -0.0658185+0.00350392j 0.0265825+0.016768j -0.0469322-0.0415453j 0.0227999+0.0883576j 0.0177512+0.0266152j 0.00243871-0.0400073j 0.000124601+0.0357762j 0.0174977-0.00905471j -0.030527+0.0145927j 0.0035354+0.0149998j -0.0261047+0.0079741j -0.0321951-0.015111j 0.036328+0.057112j 0.0309003+0.0241948j 0.21894-0.0530314j -0.097783-0.0364886j 
-0.0265441-0.0288881j 0.0118969-0.0222915j 0.0148172-0.0113536j 0.00371815+0.0147022j 0.0111447-0.00366135j -0.0104724-0.0122687j -0.00437664-0.00560086j 0.0299705+0.0202328j -0.00388242-0.0097269j 0.0122565+0.0141391j 0.00591917+0.00999965j -0.00362353+0.00658522j -0.00671547+0.00375287j 0.00131252+0.0215779j -0.00837407+0.00525253j -0.0317847+0.0126998j -0.033205-0.0091917j 0.0177815+0.0346264j -0.00118696-0.0250808j -0.0285273+0.0442981j 0.0215271-0.0134035j 0.010649-0.0218657j 0.00678525-0.00499187j 0.00925717-0.0570537j 0.0110913+0.0476623j -0.0299705-0.00894828j -0.0200662+0.0124592j -0.0154844-0.0300235j 0.0143001+0.0117675j -0.0178708-0.0151782j -0.0119897+0.0222897j -0.00274607+0.0555501j 0.000836987-0.00594994j -0.00259799+0.0429302j 0.00297454+0.0286361j -0.0112512+0.0411436j -0.0202285+0.0290892j -0.0092483+0.0282431j 0.00817486-0.00201966j 0.00337103+0.051096j -0.0012675+0.0120906j 0.00720105+0.00876734j 0.0111851+0.105206j 0.0237089-0.018427j -0.00262507+0.0062138j 0.0119022+0.075685j -0.0242458-0.0378725j 0.0306939-0.0639278j -0.011713+0.0650267j -0.0063036-0.0451335j -0.0237886+0.0549543j -0.00295824-0.177041j -0.0461944+0.0327343j -0.0174776+0.0644972j -0.0697149-0.00195171j -0.0113606-0.0489834j -0.0400392+0.00142561j 0.00969215+0.0160254j -0.00626357+0.0220379j -0.0353065-0.0422547j 0.0527258+0.0178901j 0.00432041+0.0658979j -0.0138657-0.012118j -0.00236718+0.0424076j 0.00405159-0.0217316j 0.0183977-0.00981165j -0.0376295-0.0265837j 0.00130643-0.0321668j 0.0619188-0.0852988j 0.0894841-0.0115801j 0.19661-0.0365369j 0.0889468+0.0354403j 0.048264-0.0480907j 0.0436521+0.171445j 0.0218572-0.00141551j 0.0599668+0.111573j 0.0194106-0.0301547j -0.0302601-0.0215448j -0.0229474-0.0336272j -0.0522059+0.00939884j 0.0413524-0.0762259j 0.0140246-0.0368886j 0.014455+0.0569156j 0.00230253+0.0120217j 0.0159828+0.00415536j 0.0367621-0.0770088j 0.0209837-0.00735428j 0.0666753-0.0069228j -0.0269198-0.0517653j -0.0504525-0.00554863j -0.0272162-0.027908j -0.0282154-0.023799j 0.0654356+0.0143614j -0.096356+0.000663665j 0.0037548-0.0350052j -0.00249717+0.0684129j -0.064786-0.0474722j -0.0217065-0.00110879j -0.0658824+0.0421421j 0.0176375-0.0833705j 0.0968707-0.0134887j 0.0163245-0.0190989j -0.0338167+0.0010751j 0.0134021-0.0106552j -0.0179558+0.00478654j -0.0325942-0.0112433j 0.0880673+0.0352334j -0.0394456+0.00626279j -0.0370219+0.0362793j 0.166936+0.0109386j 0.0961825+0.0253598j -0.170132+0.0622301j 0.00567135+0.0220277j -0.0195963-0.0272537j 
0.0148134-0.0269651j 0.0326046+0.0358945j -0.0144061+0.00230235j 0.000902402-0.0181027j 0.000303231-0.0109372j -0.0259303-0.000464571j 0.0118727+0.0267423j 0.0113891+0.00833303j 0.0333772-0.0125698j 0.00424748-0.0156878j -0.00462958-0.00721551j 0.00753272+0.00707528j 0.00804378+0.00836246j 0.0268801-0.00217698j -0.0202092+0.000104659j 0.00163621+0.00742076j -0.0337339-0.00416073j 0.0243787-0.0547405j -0.0158537-0.0200311j 0.0072925+0.0793374j 0.00387027-0.0251253j -0.00755156-0.0189375j -0.00861077+9.47826e-05j 0.0051044-0.0258883j 0.000515688-0.0473629j 0.0272493-0.0540181j 0.00723903-0.0258002j 0.00332855+0.0309655j 0.0058724+0.0236554j 0.0212294-0.0230315j -0.00656344+0.0604436j 0.0142604+0.0138946j -0.00196361+0.039059j -0.00641308-0.0431527j -0.00404184+0.0619623j 0.0057414-0.01437j -0.00562402+0.0863011j -0.00195081-0.00362469j 0.00575873+0.0755131j -0.0166888-0.0117353j 0.00618588-0.0318368j 0.00168767+0.0271912j -0.0144084-0.0217656j -0.0272146-0.0165172j -0.00831123+0.0236683j 0.031725-0.0573439j 0.00824339+0.0144857j -0.0092097-0.016056j -0.0347123-0.040883j -0.021261+0.0471868j 0.00815223-0.0468909j -0.0389015+0.0653368j -0.0216913-0.0395399j -0.0381424-0.0296031j 0.0225261+0.00939966j -0.0353202+0.0479892j -0.127636-0.0167353j 0.0657654-0.0270143j 0.0127351-0.0135053j 0.00915043+0.0128023j -0.0209426-0.00429178j 0.0496863-0.0757675j 0.0393001-0.0011019j 0.0267218-0.0534919j -0.0499348+0.0276772j 0.0835207+0.00643605j 0.00345141-0.0117357j 0.00219309+0.0555862j -0.00774701+0.0116354j -0.0522998-0.086241j -0.0747607-0.00977267j -0.0392227-0.00709892j -0.0225036-0.0804936j -0.00403346+0.011468j 0.00756886-0.0749711j -0.00548174-0.113062j -0.0378245+0.0865985j -0.0343922-0.0994067j -0.0525536+0.0445511j 0.0495578-0.00550834j -0.047854-0.0601596j 0.00414072+0.00879114j -0.0241569+0.0159662j 0.0142729-0.0100701j 0.00368131+0.00138063j -0.0224212-0.065959j 0.0158243+0.0101866j -0.0306479+0.0137707j 0.0298482+0.0136173j 0.0466062-0.00968027j -0.0244357-0.000954037j -0.0321073-0.0282492j 0.00982987-0.0685727j -0.00548199-0.0184273j -0.0946133-0.0407079j 0.0499375-0.0491817j 0.0782295-0.0447712j 0.0170114-0.035692j 0.0586557-0.000785446j 0.0229295-0.0205404j 0.0564592+0.0586275j -0.0408827-0.0834716j 0.0411349-0.034584j 0.0119475+0.0212907j 0.0329347-0.00467639j 0.0379014-0.00980511j -0.0765136+0.014423j -0.0492362-0.0287317j -0.125494+0.00753588j -0.113769+0.024817j -0.0527688+0.0511796j -0.176375-0.00407599j -0.0104405+0.0388843j -0.0176775+0.0230186j 
0.018696-0.0294145j 0.0302614+0.00804825j -0.0333111+0.00711557j 0.0259028-0.00394902j 0.0119208+0.00509286j 0.00106558-0.0135175j 0.0383547+0.0148974j 0.00886538+0.0072221j -0.00511658-0.0211377j 0.00637355+0.015001j 0.0058155+0.00679746j 0.0164152+0.00955844j 0.0180583+0.00865348j 0.0285155+0.0440852j -0.0196426+0.00409335j -0.00943802+0.000118363j -0.0131836+0.0103402j 0.0107267-0.0391657j -0.0387954-0.0221364j -0.0257497+0.068881j 0.0131167-0.0523504j -0.0059407-0.0341699j -0.0143494+0.00679931j -0.0130154-0.0258761j 0.00451349-0.0476176j 0.0113347-0.0489967j 0.0059885-0.0276758j -0.0178539-0.00140644j -0.0400535-0.184041j -0.0389845+0.071473j 0.0458155-0.0375383j 0.0259194+0.0329914j 0.0129585+0.128563j 0.00395873-0.032086j -0.000310381+0.229284j -0.00746166-0.0223906j -0.0410738+0.207483j -0.0165119-0.0895077j 0.00407046+0.131758j -0.0192509-0.0356864j 0.0202095-0.019333j -0.00754484+0.0369249j 0.00438509+0.0212895j -0.0149236+0.210353j 0.0125471-0.0214251j 0.0203557+0.0778602j 0.00307432+0.00889851j -0.00523012-0.0105248j -0.0302165+0.074339j -0.0115371-0.0139895j 0.0120541-0.0656292j 0.0262631-0.172996j -0.0656974-0.00963922j -0.0567149+0.0169077j -0.0225485+0.0218654j -0.0145234+0.0167865j -0.138508-0.0156112j 0.105894-0.00202546j 0.0465158+0.0127517j 0.0868379-0.054928j -0.172183-0.0123038j 0.112755-0.0134931j 0.351264+0.0397884j 0.00251447+0.13217j 0.00960267-0.0182787j -0.0379072-0.0242671j -0.117418-0.0202757j 0.0326917+0.0421148j 0.0433392-0.0842093j 0.0351651-0.039879j 0.0879422+0.0566751j 0.0601695+0.00773173j 0.064522-0.00216356j 0.0800225-0.10199j 0.0171474-0.012763j 0.00266163-0.0629514j 0.016939+0.00612711j -0.104979-0.00343348j -0.048097-0.0104991j -0.0308712-0.0218625j -0.0188338-0.0521541j 0.03876-0.0485029j -0.0596889+0.0346248j 0.0309701-0.00124545j 0.0412968+0.00296436j 0.0226064-0.00510164j 0.0622788+0.0187164j 0.0483977-0.00305836j -0.00793828-0.0240225j -0.0884733-0.00178629j -0.0280695+0.00794265j 0.0333893+0.0361042j -0.0574736-0.0235737j -0.0383334+0.0338115j 0.0602488+0.0260131j 0.0824869-0.0576486j 0.0628816+0.0323403j -0.0574142+0.0239147j -0.0158224+0.0753093j 0.0463555-0.0852226j -0.0491653+0.0607126j -0.150669-0.0774834j 0.018258-0.00158191j 0.0355151-0.00430452j -0.0344962+0.0149875j 0.0189181-0.0174303j -0.0334299+0.0330766j -0.0215591-0.0116651j 0.0603461+0.0263963j 0.00221661+0.0224983j -0.0440373-0.0312867j -0.0161952-0.0179116j 0.009568+0.0479301j 0.146127-0.0175743j 
0.00402796+0.0142662j -0.0115711+0.018863j -0.00160073+0.0209107j -0.0354163-0.0256771j -0.0241087-0.0189185j -0.0183904+0.0341358j 0.00759821-0.000142324j 0.0155903+0.0391272j 0.00700712-0.0401367j 0.000239564+0.00778988j -0.00311646+0.00535748j -0.0118167+0.0229478j -0.0158794+0.0287554j -0.00057746+0.0372318j -0.0394954-0.0213733j 0.000555318+0.0216868j 0.00318644-0.0123561j -0.00224138-0.0105203j -0.0258045-0.0203767j -0.0160328+0.0230622j 0.0303599+0.00526513j -0.0216649-0.0306897j 0.00257873-0.0098795j -0.000328254+0.047419j 0.0312605+0.069726j -0.04882-0.0301476j 0.0559551+0.088414j 0.0045027+0.0984401j 0.0302178+0.0399209j 0.07391-0.166149j -0.00418791+0.0841744j -0.0153266-0.0242166j -0.000737589-0.0549718j -9.68447e-05-0.0584263j -0.000167977-0.146682j -0.0107216+0.0194615j 0.0103926+0.0210531j 0.00185886+0.113338j -0.0199662+0.248411j 0.00287515+0.0329767j -0.00510745-0.0615659j -0.0145957+0.166472j -0.0010455+0.138247j -0.0031094-0.137427j -0.0118153-0.0136737j -0.00629133-0.082624j 0.0156457-0.0430442j 0.0351153-0.159548j 0.0225128+0.00229125j 0.010621+0.0380619j -0.06743-0.00498254j -0.00341663-0.147185j 0.00696754+0.0788319j 0.0342012-0.0230547j 0.0740742-0.0246881j -0.00687447-0.0624246j 0.0159261+0.00697748j -0.0161003+0.0131599j 0.0966137+0.0193805j -0.024978+0.0679055j 0.0794745+0.0317141j 0.0313289+0.00112111j -0.0865467-0.015219j 0.0509786-0.10193j -0.200317+0.00851957j 0.339143+0.0378932j -0.016696-0.0229703j -0.0320795+0.0425234j 0.212578+0.0168968j -0.082734-0.0136602j 0.158982+0.00281881j 0.0980658-0.0158039j -0.0348233-0.0250965j 0.031481+0.090486j 0.0844176+0.00516448j -0.000740833+0.0390956j 0.0832864-0.0354902j -0.0382612-0.0162004j 0.031106-0.0478589j 0.00592432-0.026207j 0.0396242-0.0797782j -0.0191875-0.0716302j 0.0494286+0.0568451j -0.0247786+0.0229086j -0.0325338+0.0033421j -0.000482079-0.0575323j -0.0173239-0.00450161j -0.0342695+0.00110492j 0.0512455+0.0146661j 0.0320394-0.0285408j -0.0115199-0.0234779j -0.0402695+0.0155983j 0.0490299+0.0936356j -0.0203832+0.0311124j -0.0587925+0.047189j 0.027605+0.0262289j -0.0383111+0.0485427j 0.0970525-0.0445498j -0.00240387+0.0528805j 0.05173-0.0493861j 0.0524691+0.0299126j -0.0476234-0.0458746j 0.0160304+0.0317474j -0.00174047-0.0342407j 0.0287515+0.0563214j -0.0428498-0.0221499j 0.0937793+0.0368803j -0.0373337+0.00359547j -0.0292504+0.0416303j 0.0679069+0.00750646j -0.0296344-0.00931918j 0.0123648+5.13043e-05j 0.128261+0.0324084j 0.100804-0.0545381j 
0.0907024-0.0447739j 0.0263364+0.0762096j 0.0157318-0.0420126j -0.0100824+0.00364288j 0.0137852+0.00586495j -0.0381527-0.0471494j -0.0236856+0.00706575j 0.003267-0.0449638j 0.0462578+0.0053888j 0.00358092+0.036488j -0.0149643-0.00920952j 0.0166384+0.00283724j 0.0252667+0.00678994j 0.0285315-0.0140363j -0.0651219-0.022245j 0.044756+0.0212288j -0.0281208-0.00400616j 0.0373044-0.172798j -0.0360246-0.0147764j 0.00645659+0.0614191j 0.00982112+0.0125204j 0.0112203+0.00663531j 7.38944e-05+0.000608727j -0.0217973+0.0217255j 0.00448819-0.112635j 0.00818752-0.128092j -0.0558815-0.101281j -0.00284581-0.0761327j 0.0119058+0.186343j 0.00151533-0.0406969j -0.0594438+0.141916j -0.0344794+0.0185913j -0.0343209+0.0254923j -0.00355898+0.187669j 0.00467424+0.11041j -0.0055438+0.131902j 0.0358979-0.049427j 0.00913005+0.0452695j 0.00644236-0.202897j -0.0266409+0.0835325j 0.000530348+0.0694021j 0.00350007-0.0896769j 0.0342134+0.0282142j -0.0326729-0.0774271j -0.0447278+0.0992604j -0.00893249+0.0173256j 0.064478-0.0273229j 0.002771-0.0097088j -0.0256789+0.0108345j -0.0275721-0.0305735j 0.0262068-0.00491759j -0.00804017-0.0490189j -0.0315697-0.076538j -0.114631+0.0349434j 0.0986903+0.0293335j -0.126679+0.0765038j -0.206902-0.00675846j 0.136106+0.0970463j -0.189093+0.00286997j -0.101361+0.0705785j 0.105174+0.0168261j -0.0681393-0.0644414j -0.217886-0.0278228j 0.0156054-0.0988657j 0.105532+0.0606179j -0.114122-0.0271309j 0.0405591+0.0360034j 0.0631147+0.0682151j -0.0654075+0.0415883j 0.068066-0.0974691j 0.0803318-0.0277415j 0.00209093+0.0571683j 0.0170414-0.0373697j 0.0157702+0.0222021j -0.0477289+0.00657005j -0.0286013+0.0351888j -0.051815-0.00483833j -0.111629-0.005155j -0.0562313-0.0182326j -0.0355638+0.0143203j 0.0413918-0.0518273j -0.0325642-0.0199689j -0.0260121+0.0142539j -0.0628333-0.00227907j -0.0215796-0.00666258j -0.0305017-0.0557172j 0.0182022+0.00908166j -0.0440464-0.0312323j 0.0825876-0.0226641j 0.0455265+0.0204959j -0.00978134-0.00157697j -0.0678326+0.00305901j 0.0498848-0.0134044j 0.0393506+0.012974j -0.0321475+0.0356756j 0.0414213-0.109997j 0.10645-0.0127104j 0.0929094-0.002365j -0.0262324+0.0189667j -0.0212772-0.0371729j 0.0539557+0.065868j -0.0192247-0.0923586j -0.0422618-0.00682886j 0.0340255+0.0271098j -0.029362-0.0224616j 0.00395661+0.00231404j -0.000213747-0.00487367j -0.0144526-0.0127354j -0.0474118-0.00497627j 0.0505675+0.00847819j -0.0566753-0.0359313j -0.0217332-0.0133992j -0.0557879+0.051313j 0.104619+0.0139655j 
-0.0158209-0.0378256j 0.024376+0.0127347j -0.0168113+0.029433j -0.0113507-0.0136489j -0.00747654+0.00138657j -0.00750871+0.0237474j 0.0272353+0.00125145j 0.0014696+0.0307921j 0.0434298-0.0094962j -0.0103291-0.0394417j 0.00124679-0.0190203j -0.0087712+0.0107427j -0.00654616+0.0135122j 0.00995628-0.0369375j 0.0112026-0.0042339j -0.0139786-0.00633432j -0.0182893+0.0236453j 0.0108888+0.0130346j -0.00695218-0.0117811j -0.0262017+0.0869108j 0.0184168-0.0250852j -0.0110899-0.00725898j -0.0117693+0.00335296j 0.00521828-0.0527332j 0.00912814-0.0190004j 0.0021757+0.0062206j -0.0225148-0.0443899j 0.0326794+0.0206711j 0.0150005+0.115798j 0.0321356-0.00836659j -0.0285289+0.0756096j 0.0360771+0.0457314j 0.0013603-0.0195032j 0.00717172-0.152213j 0.00927512-0.0322646j 0.00139735-0.0908491j -0.0297592+0.0420079j -0.00834697+0.01323j 0.00297411+0.171554j -0.00200846-0.0419095j -0.0317728-0.0564994j 0.0213279+0.0654749j 0.000162002-0.0437647j -0.000749371-0.0358355j 0.0377998+0.0144467j 0.0182367-0.160212j -0.00956593+0.0422087j 0.00130728-0.0425628j -0.0022262-0.129172j -0.00811895+0.10084j 0.00610495-0.145341j -0.0384753+0.200397j 0.0106973-0.0590979j -0.00265626-0.0658969j -0.052562+0.0178181j 0.00603307+0.0990008j -0.100812-0.0184895j 0.0440426-0.0666782j 0.0355254-0.0366818j 0.000500897+0.00896913j 0.00688369-0.0373732j 0.0548497-0.0200128j -0.00945829+0.001706j 0.0275451-0.0264974j -0.132861+0.0112387j 0.209468+0.00312904j 0.0251685+0.00767377j -0.00170235+0.0846555j 0.0266977+0.0340051j -0.182955-0.0453435j -0.276691+0.0166721j -0.145806-0.0966415j -0.0228126-0.0225262j -0.084657-0.0369243j 0.0428922-0.027813j -0.0493359-0.0467224j -0.0827051+0.0199056j -0.00984314-0.00869626j -0.0361703+0.0222922j 0.0821448-0.0168445j -0.0479974+0.00588098j -0.0138428+0.0069986j -0.0630989-0.011245j 0.0369244-0.00855808j -0.00682983-0.00233623j 0.0117466-0.00978631j 0.0446592+0.0111779j -0.0583838-0.00090325j 0.0473903-0.0132834j -0.0280408+0.0226976j -0.0200133+0.0263234j 0.0265336+0.0239746j -0.011579-0.066035j 0.0265166-0.00348505j -0.0193905+0.00178651j -0.00286373-0.121591j 0.0855444-0.0407732j 0.0164061+0.0131404j 0.0783119-0.0169232j 0.0517114-0.000384697j 0.00929436+0.0398977j -0.000501892-0.0355848j -0.0324506-0.0373963j 0.0171237+0.0355872j -0.0372029-0.0351044j 0.00031304+0.00992873j -0.0315786-0.0279223j 0.0077401-0.00930011j -0.0255972-0.0256943j -0.0111204+0.00703868j -0.0375703-0.0288827j -0.0290742-0.0246565j -0.145564+0.0290808j 0.0507891+0.0420171j 
0.0676755+0.0896007j -0.053133+0.10146j -0.0303663+0.0401787j -0.0246453-0.0255347j -0.0348818-0.00857015j 0.0290506+0.0255563j 0.00842564+0.0121192j -0.00360443+0.0296874j -0.000557258+0.0333587j 0.0356749+0.0384655j -0.0218147+0.0114015j 0.0206419-0.0147264j 0.0230482-0.0192414j 0.0101448+0.00957158j -0.0649397+0.0109657j 0.0897758+0.0363829j -0.00400491-0.046164j 0.010798-0.178091j 0.0421261+0.0619285j 0.0408258-0.135411j -0.0479272+0.0350216j 0.0320753+0.0227873j 0.0273926-0.00669123j -0.0112199+0.203333j 0.0164342-0.0924098j -0.0387206-0.0265031j 0.0980086+0.0822112j -0.0202449+0.287785j -0.0264621-0.111198j 0.0693888-0.136856j 0.0643462-0.0216108j 0.0251168-0.166137j 0.00454059+0.133029j 0.0111966+0.0518034j -0.0207459+0.0568123j 0.0270631-0.0309818j 0.0277153+0.0290815j 0.0171476-0.02396j -0.020216+0.0931711j -0.00202997+0.0021273j 0.0314761+0.0364381j -0.0528819+0.0199034j 0.013523-0.0125469j -0.075577+0.0776848j -0.078944-0.0536034j -0.0341322+0.0418163j 0.112494+0.0429948j 0.0381743+0.0529276j 0.00504023+0.0268628j 0.00308462-0.024396j -0.0655655+0.0528598j -0.00125854-0.0316091j -0.00856108-0.0623619j -0.0694209+0.0953757j 0.40098+0.0218874j -0.0784088-0.05488j 0.135521+0.0421868j 8.2154e-05+0.0398673j 0.0896724-0.00925738j 0.0884162+0.0773268j -0.0544738-0.00017069j 0.0194555-0.0628225j 0.157535+0.0194629j -0.016603-0.0527863j -0.019937+0.0368595j 0.0101834+0.00153023j -0.0191583+0.0206218j 0.0172583+0.0538911j -0.0408106+0.0840777j 0.0238349-0.0240458j -0.00455655+0.067764j 0.0145765-0.0792728j 0.0380718+0.000901735j -0.0162365-0.0345555j -0.0967918+0.0218545j 0.0787251+0.0370016j 0.0749105-0.0432245j -0.0755418+0.0215744j -0.023742-0.0241034j -0.0521826+0.0265471j 0.0597363-0.0194802j 0.00859501-0.00613944j 0.0410555-0.00808033j -0.0319954-0.0132128j -0.0294481-0.0121252j -0.025348+0.0315588j -0.00659634-0.000985484j -0.0819611-0.0260435j 0.0550869+0.0095235j -0.01174+0.0197216j -0.005139+0.0106623j 0.0185423+0.00914315j -0.0207186-0.0128957j 0.0395498-0.00885875j 0.01806+0.00105898j -0.0260407-0.0126949j 0.00529055-0.0370576j 0.0838821+0.027167j 0.0738817-0.0555121j 0.00169581+0.073561j -0.0497532-0.0140273j 0.030912+0.0422313j 0.00465878-0.0113308j 0.000585598+0.0143295j -0.0724619-0.0229841j -0.00963451+0.0172421j 0.0326012-0.0395874j 0.0289876+0.00458681j -0.0481822-0.0345217j 0.0188658-0.0290416j 0.0127988+0.00148125j 0.0110889+0.010105j -0.0614308-0.0202308j -0.0771422+0.0307642j 
