-0.0778197-0.0441975j 0.00158605-0.0662161j 0.00374656-0.000967391j 0.0173486+0.0334219j 0.0579825-0.0252828j 0.0120584-0.000205939j 0.0391674+0.00908695j -0.0554099+0.0671975j 0.0245424-0.018052j -0.0129641-0.0641622j 0.00725235-0.012882j 0.00350292-0.0465879j -0.0647807+0.0636854j 0.0333408+0.147021j -0.072946+0.07026j 0.0159027-0.121262j 0.000202041+0.0142071j -0.0398679-0.00284213j -0.0148555-0.00552776j 0.0542438-0.0108177j 0.0331715-0.00663113j 0.0113588+0.0592715j -0.00339696-0.07256j -0.0136041-0.000170677j 0.0235646+0.0391999j 0.0819292+0.0223401j -0.00155698-0.00436458j 0.0579281-0.0047658j 0.0205407-0.0222419j -0.0585494-0.00391122j 0.0315781+0.0328866j 0.0491066-0.0721784j -0.020386+0.00663264j 0.0108947+0.0276405j 0.0901452-0.0392999j 0.0101061-0.0200669j -0.0525212-0.0130726j 0.0753029-0.00381684j 0.0270299-0.00830963j 0.112139+0.0224659j 0.0533323+0.0671061j -0.0569656+0.0109978j -0.0073227-0.0704177j -0.0983109-0.0755276j -0.0239927-0.0209484j 0.0331823+0.0230651j -0.0201922+0.0400132j 0.0116734-0.0678987j 0.0176304-0.0674168j 0.0018178-0.0819138j -0.0304274+0.0252758j 0.033275+0.00409777j 0.00851666+0.0740854j 0.014353-0.0261093j -0.0501192+0.0179284j 0.0113012+0.00797073j 0.0410731+0.0497348j -0.0115474-0.0297298j -0.0362819-0.0371478j 0.0431066-0.0382325j 0.116372-0.0390675j -0.0551181+0.0147404j -0.0167728+0.0137661j 0.0518038+0.0656368j 0.0024931+0.00354278j -0.0102467-0.0136978j 0.0652653-0.0226016j -0.0328403+0.000582159j -0.0082989-0.0190871j -0.0153912+0.0144615j -0.0244054-0.00911898j 0.0357863+0.0282652j 0.0667588+0.00162753j -0.0123501+0.0112378j 0.0312202-0.00127961j 0.0623176+0.0474964j 0.071535+0.0753752j 0.0593933-0.00299262j 0.0127664+0.0332628j -0.00233545+0.0408648j 0.000309573+0.00483187j -0.0156376+0.0351831j 0.0164688-0.0547021j -0.0370553+0.0567094j 0.0243975-0.0065378j -0.00797545+0.110942j -0.00730881+0.120987j -0.0252841-0.0331235j -0.0131584+0.020496j 0.0365706-0.0296488j -0.0370513-0.057969j 0.0729124-0.0410567j -0.0479096+0.0267773j -0.0529739+0.0228159j -0.0378171-0.0263877j 0.0608696+0.0233436j 0.0211343-0.00229964j 0.0352723-0.0226644j 0.0105041-0.0109089j -0.0433653+0.025846j -0.0564249+0.0101958j -0.0335616-0.0029877j 0.0336505+0.0142298j 0.0216518+0.00189442j 0.0256003-0.0111422j 0.0366437+0.0167606j -0.0420402-0.00233561j -0.0363194+0.000835177j -0.0406379-0.00471738j 0.00705868-0.00265055j -0.0216258+0.00657503j -0.00224263+0.00975539j -0.00418515-0.0199096j 0.0520942-0.00144611j 0.00751997+0.019058j 0.00159647-0.00635937j -0.0117725+0.00534684j -0.0236955+0.0304757j -0.0205037-0.0131289j 0.0328663-0.00685014j -0.0164499+0.0199639j -0.0293887+0.0583846j -0.00658372-0.00868521j 0.000768654+0.0105815j -0.0140505-0.00683919j -0.00163486+0.00749926j -0.00772318+0.0119776j 0.00360207-0.010717j -0.00812083-0.0127492j -0.0157841+0.00179594j 0.00811556-0.0119682j -0.00673745-0.0180362j 0.0162081-0.0319529j 0.00412638+0.00184181j 0.0541708-0.000372481j 0.00859846-0.0103802j 0.0337213-0.00721771j 0.00758226+0.0159944j -0.0742181+0.0326029j -0.0364704+0.00829019j -0.0347817-0.0115249j -0.00284179-0.0395404j 0.0249334+0.00969944j -0.00128857+0.00558059j -0.0289612+0.00336576j -0.0169483-0.00181814j -0.0811227+0.0148625j -0.00331375-0.0261781j -0.0431081+0.0311932j -0.0201634-0.0639527j 0.0248266+0.0848669j -0.0287966+0.0699699j -0.039306-0.0170114j 0.0082742+0.101315j 0.0190328-0.0481847j -0.00317794-0.0255408j 0.00866793+0.0650488j -0.00082104+0.0133587j 0.0713164+0.000716785j -0.0130157-0.0292072j -0.0473178-0.0265792j -0.00400653-0.0178553j -0.0118254+0.0288216j 0.013746-0.00355067j 0.0223341-0.0291998j -0.00313474+0.00239097j 0.00560604+0.0156255j 0.0214717+0.00624817j -0.0156204-0.00987567j -0.0102787+0.000585778j 0.016065+0.0213599j 0.0302079+0.0268226j -0.0280094-0.00326043j 0.0146214-0.0158522j 0.00168713-0.0321659j -0.0422576+0.0294635j 0.0512249+0.0421008j -0.0172483-0.0272583j -0.00979806-0.0625588j -0.0647994-0.0408482j 0.0389489-0.0167519j -0.00460986-0.0289253j 0.0428751-0.0702492j -0.0347341-0.0534425j 0.0659291-0.00997552j -0.0874021-0.0199327j 0.0264832-0.000280251j -0.0383074+0.00191981j -0.14113+0.0577266j -0.089033-0.00954704j 0.0407535-0.0438843j 0.0591613-0.080633j 0.224845+0.0217431j -0.0296845+0.0357871j 0.232089+0.00390419j 0.26598+0.00223932j 
0.0120313-0.03151j 0.0415677+0.0320236j -0.00345654+0.00431807j -0.000127795+0.0144935j 0.0274237+0.0104979j 0.000571135+0.0133152j -0.02784+0.00409552j 0.0132421+0.0320949j -0.0272627+0.0522491j -0.0379179+0.030338j -0.0288153-0.0304922j -0.0191164+0.0797676j -0.0144818+0.0571612j 0.0315622-0.00556953j -0.0316215-0.0173351j 0.0146099+0.00295313j -0.00562322-0.0402769j -0.00926268+0.00803886j 0.0189919+0.0793541j 0.00835435-0.00397512j 0.0131749+0.02756j 0.0162183-0.212099j 0.0111235+0.0734628j -0.0855843+0.00307726j 0.0333846+0.110417j 0.0400208-0.0762668j 0.0164323-0.0262786j -0.0663396+0.0541058j -0.0743902-0.00348408j 0.0067377+0.0077674j 0.0259338-0.00170636j -0.0172163-0.0143997j 0.00211869-0.0176988j -0.0479918+0.0430024j -0.201156-0.0236814j 0.0977134-0.00447558j -0.0393032-0.013069j -0.0701498+0.0206513j 0.0431035-0.017754j 0.0151416+0.00561417j -0.0711047+0.0287928j 0.0328846+0.0445274j 0.0109464-0.0139248j -0.0599669-0.0615411j -0.00710475+0.00480424j -0.0233228-0.0458894j -0.0470134+0.0107942j 0.0466749-0.0267585j -0.00649065-0.0664855j 0.0253863-0.0601958j -0.0284574+0.0211207j 0.00827292-0.0299762j 0.0433892+0.0879157j -0.0400293-0.0217799j -0.079324-0.00731202j 0.0539112-0.0424968j -0.0115064+0.0481371j 0.0448128+0.0524005j 0.00511053-0.055639j 0.00796811+0.0103378j 0.102574-0.00581224j -0.0094516+0.0108725j 0.0303073+0.0156509j -0.027178-0.0314476j -0.00760366+0.00899265j 0.011014-0.0516374j -0.00484527+0.0478815j -0.025203-0.0688979j 0.00602131+0.0678632j -0.0252779-0.0185679j -0.00441737+0.00885376j -0.000741576+0.00632006j 0.00693678-0.0577235j -0.0266652-0.0192453j 0.0139814-0.0150785j -0.037096-0.0130506j -0.0367647+0.050381j -0.0246233-0.00573803j -0.0256831-0.0276758j -0.0245806+0.0253882j 0.0223801+0.0305733j 0.0255021-0.0116715j 0.0439883+0.0223423j 0.0116496+0.00347076j 0.0632734+0.0751886j 0.0283605+0.0714943j -0.0562163-0.0673808j -0.0190936+0.0423799j -0.00122033+0.0261159j -0.0734414+0.0706302j -0.062999+0.0651178j -0.0293027-0.000260014j -0.000200488-0.0636371j -0.0869465-0.0396118j 0.0459442-0.0794747j 0.0816973-0.0471521j -0.0424459+0.0371972j 0.0236778+0.0184127j 0.0279007+0.0132253j -0.000574225-0.0178503j -0.021625-0.0390645j -0.0735398+0.0148632j -0.0478169+0.0321978j -0.0172273-0.00217072j -0.0519274+0.00551226j 0.0547507+0.00955833j 0.0505675-0.0277221j -0.0174003-0.023771j 0.0411764-0.00210936j -0.00761532+0.0255796j -0.0431674+0.0476878j 0.0201425-0.0155985j 0.0165706+0.00773839j 0.0162029+0.0283721j -0.0398052+0.00790777j -0.0127316+0.00905941j 0.0245071-0.0191803j 0.00104866+0.0204923j 0.0115843+0.00162987j 0.0117882+0.000106282j 0.00878534+0.0177082j -0.00257943+0.0137117j 0.00406625-0.0104427j 0.00557194+0.0131514j 0.00164324-0.0133931j 0.00119405-0.00154608j -0.000678525+0.00234063j -0.0157932-0.017938j 0.0265099+0.0111765j 0.00594774+0.00273405j -0.00980123-0.00206032j -0.00415953-0.00519864j -0.0294286+0.0101658j -0.00526481-0.00593921j -0.00142232+0.00762826j 0.0111379-0.0320454j -0.0390773-0.0108094j -0.10245+0.00791503j -0.0904723+0.0323845j -0.0364572+0.00149658j 0.00895428-0.0160386j 0.0494426+0.0029107j 0.0306841-0.0085508j -0.00431282-0.00122265j 0.00746757+0.0208032j 0.010338-0.029842j 0.0263704-0.0388226j -0.0056975+0.0126494j 0.00727502-0.0241872j -0.0149232-0.0649126j -0.0138679+0.0305678j -0.00898136-0.00403512j 0.03716+0.0281523j -0.0504769-0.107596j 0.00313855+0.0419845j -0.0459438-0.0156789j -0.0332438+0.012819j 0.016855-0.0294967j -0.00427547+0.0203084j 0.0203779+0.0838337j -0.00316965+0.0135484j -0.00396306-0.0507547j -0.0182922-0.040523j -0.00451767+0.0129792j 0.00150715-0.0502411j 0.011525-0.0144251j -0.000796799-0.0398418j 0.0185432-0.00564154j 0.0317656-0.0598768j 0.00791057+0.00662244j 0.0138911+0.0883941j 0.0201335+0.0100748j -0.0580668+0.000388317j -0.0178227-0.016172j 0.0429962-0.064083j -0.000928563+0.040125j -0.00967348+0.0294478j -0.0248835-0.0134387j -0.0370809-0.01102j 0.0206761-0.000754544j 0.136788-0.0127182j -0.0572096+0.0177998j 0.0100084+0.0358171j -0.0694028+0.0360692j -0.0939469-0.0106046j 0.0332497-0.00332816j -0.0186545-0.0256448j -0.0263372+0.00741968j 0.033128+0.0609141j -0.0368378+0.0714656j -0.0417237-0.0117523j -0.132088+0.0295579j 0.113854-0.0550902j 0.185858+0.0276937j -0.274186-0.00108817j 0.191627+0.00195317j 
0.00741009+0.00464204j -0.0495644+0.0455881j -0.0318527-0.00199293j -0.0200954-0.0256091j -0.0397666-0.0670452j 0.00307466+0.0477311j 0.026626+0.0180501j -0.0159349-0.0778039j 0.0413676+0.0322175j -0.0192413-0.0448355j -0.0158014+0.0214137j -0.00265662-0.0103341j 0.0173665-0.0456563j -0.0535645-0.103686j 0.0135166-0.17887j -0.0129322-0.141161j -0.0190138-0.217159j -0.0273527-0.336723j 0.00845004-0.0321363j 0.0404661-0.118773j 0.0329692-0.283235j -0.00260761+0.0485983j 0.0124937-0.0640276j 0.0214353-0.0712085j 0.0306107+0.0898025j 0.0159967-0.10131j -0.159956-0.0050227j -0.12264+0.0841558j -0.359488+0.0141285j -0.0304606-0.0164934j 0.0344756-0.0384473j 0.0823747+0.0298318j 0.307032+0.000803122j 0.185596+0.0703128j 0.129246-0.0570071j 0.0510749-0.00816955j 0.00709792-0.0140819j -0.0616398-0.0767869j 0.0827765-0.0316658j -0.0538721-0.0102359j -0.0333846+0.0519752j 0.0659419-0.0506116j -0.0800239-0.0180148j -0.121227-0.0815551j 0.0369342-0.00291878j 0.0810532-0.0227435j -0.020283+0.00342694j 0.0808287-0.0705238j 0.0247399-0.095654j 0.0432032-0.10295j 0.00875458+0.0770775j -0.0745378-0.0679532j 0.0268962+0.0467566j 0.0533337-0.0238801j -0.0191732-0.00284814j 0.135873-0.00506957j 0.0377678+0.0595962j 0.016472+0.00987961j -0.00967956+0.0512376j 0.0787973+0.0215242j 0.100276-0.0196922j 0.0234474+0.016769j 0.0190503+0.0682149j 0.0123932-0.0801087j 0.033616+0.00596313j 0.00426362+0.0374883j -0.0348143+0.00426883j -0.0102672+0.00523662j 0.00892831+0.0110764j -0.0359719-0.0106948j -0.0112393+0.0222243j 0.0509073-0.0125664j 0.1039+0.0365931j -0.0136419+0.0057066j 0.0385066-0.0199644j 0.0207095+0.00650026j -0.0245814+0.0261422j 0.00354763-0.0164222j 0.00091877+0.0106298j 0.0178477+0.035611j -0.0111379+0.00645085j 0.0255552-0.0612756j 0.0168756-0.0409633j -0.00317702+0.0182207j -0.0111672+0.0228591j 0.0149908-0.0656431j -0.00638399+0.0156665j 0.0262556+0.0132184j 0.021516-0.00856556j 0.0189444-0.0195955j -0.0187218-0.000575648j -0.0436382-0.0227936j -0.0345857+0.0155496j 0.021096-0.0125048j 0.00951991-0.02585j -0.0414389-0.00256893j 0.0238829+0.0408726j 0.0287324+0.014358j 0.00110874-0.0100369j -0.00166096+0.0088569j 0.00410271-0.00677525j 0.020899+0.0188739j -0.0235155+0.0270815j 0.00241185+0.00859817j -0.00946585-0.00625515j -0.00514564-0.00109445j 0.0227988+0.00273096j 0.0114391-0.0187851j 0.000732484+0.0278328j -0.0105753-0.0189512j -0.0251187+0.00621915j -0.0042422+0.0057745j 0.00664699-0.00966824j 0.0343484-0.00321011j -0.00375553-0.0135977j -0.0251887-0.00286199j 0.0291979+0.0102618j 0.00306303-0.000927038j -0.00211498+0.00283979j -0.00383628-0.0104427j 0.0113164-0.00260251j 0.00803325-0.0257446j 0.00263631+0.0144238j -0.00234992-0.00662076j -0.000911588+0.00561878j -0.00138364-0.0102567j -0.0127698+0.0040771j -0.0228404-0.0260616j -0.0168423-0.000670224j 0.00930214-0.00609846j -0.0172355+0.00530113j -0.00998683-0.0181036j 0.0107609+0.0123597j -0.0092399-0.00119332j 0.0076453-0.00940138j 0.00153284+0.0136762j 0.0236133+0.0229735j 0.0103782-0.012466j 0.0125714-0.0167077j 0.00511311-0.0212476j -0.0164901+0.00987069j 0.0138123+0.01764j 0.0151038-0.0275788j -0.0289985-0.0216768j -0.00819278-0.0105941j 0.00688899-0.0089044j 0.0081774-0.00713235j 0.000485903+0.0100945j 0.0226575-0.000589215j -0.0135055-0.0048046j 0.0159493-0.0205212j 0.00908674-0.00530446j -0.030739+0.00364795j 0.0133399+0.0290147j 0.0189506-0.000672195j -0.00527777-0.0113885j 0.00319264-0.0144479j -0.0143392-0.0022859j -0.00818947-0.0170302j 0.0109131-0.0112651j -0.000875827+0.00957646j 0.0208055+0.0231273j -0.0113754-0.00210137j 0.00098044+0.00215358j 0.0304301-0.00185601j 0.00411106+0.0103175j -0.00458027-0.0108378j 0.0165094-0.00164099j -0.00477691+0.0331452j 0.00563376+0.00771891j -0.0090301+3.16601e-05j 0.0112905-0.0340239j 0.00981704-0.0105274j -0.00711686-0.00195307j 0.00402439+0.0355748j -0.019768+0.0116637j 0.00126026+0.017671j 0.0207838+0.00854939j -0.0181994+0.0138429j 0.00516376+0.0215143j -0.037848+0.000385327j -0.037571+0.0107808j 0.00716295-0.0106748j 0.0243766+0.0149776j -0.0119291+0.00526867j 0.00474561-0.00790448j -0.0579164+0.0107845j -0.00566852-0.00272927j 0.0027815-0.00876263j -0.0497209-0.0145609j -0.000426176+0.00892328j 0.0529004+0.0108941j -0.0176207+0.0113363j 0.019607-0.013755j 0.0173145+0.00274779j -0.071157-0.000818077j 
-0.0183351-0.0403408j 0.0164843+0.00911697j -0.0426817+0.00507275j 0.0143484+0.00715685j 0.0259285-0.0360968j 0.000399266+0.0494048j -0.00907687-0.00803246j 0.00589181+0.0461339j 0.0032215-0.0359713j 0.01197-0.0302357j 0.0173169-0.00452611j -0.0154925-0.0234099j -0.00865647+0.0222254j -0.0248881+0.162519j -0.0182601-0.0470963j 0.0120962-0.214239j -0.0128742-0.141614j 0.0137244-0.0843415j 0.0651846+0.210826j -0.0248847-0.078564j 0.0127941-0.0471467j 0.0213224-0.429095j 0.00187303+0.168467j -0.0162261+0.0993122j -0.0133617-0.0891005j 0.159394+0.0479459j -0.10913+0.0930902j 0.0659543-0.111424j -0.0949065+0.0262711j -0.133824-0.0542653j 0.267043+0.0957587j 0.215697-0.0840335j 0.0922908+0.011774j -0.09651+0.0357756j -0.341272+0.0208676j 0.148313+0.0238361j 0.103616+0.0413474j 0.138913+0.00347728j -0.137838+0.0455637j 0.0589636+0.0605033j 0.00657656-0.00283469j -0.0326614-0.077151j 0.127087-0.0249076j 0.00809064+0.0506013j -0.06644-0.0308405j 0.0682276+0.0669065j -0.0998496+0.00609431j -0.0169338+0.0488275j -0.00951696+0.0672401j -0.0834073+0.0642699j -0.0153248-0.0159985j -0.0506403+0.0248315j -0.019792-0.0773178j -0.0349349-0.00533514j 0.0422392-0.000588948j -0.0916189+0.0146997j -0.0383179-0.0485623j -0.0715457-0.0429764j 0.0315754+0.00577781j 0.0265705-0.0197461j -0.0506755-0.00306584j 0.0177163-0.00288787j -0.00550626-0.00963512j -0.00190828+0.0350134j 0.00525915-0.00260565j -0.0141597+0.00247113j 0.0275242-0.0230719j -0.0152049+0.00392483j 0.012273-0.0307722j -0.00556909-0.0238022j 0.0188412-0.0153451j -0.0131763+0.00234535j -0.0530428-0.00291331j 0.0184925+0.0168863j -0.00631752+0.0081775j 0.00596408-0.0136605j 0.0295904-0.00885235j -0.00986537+0.00767693j -0.0173174-0.00453176j -0.0325289-0.0106948j -0.004792+0.00990095j -0.0176501+0.00185614j -0.0067806+0.00710222j -0.0161943+0.0211626j 0.00307772+0.0148312j -0.00925533+0.0114548j -0.00191291+0.0119111j -0.00910416-0.0201533j 0.0161948+0.00369228j 0.00780658+0.0186603j -0.00553325+0.00818896j 0.0248596+0.000654492j 0.0123284+0.013866j 0.0386028+0.00767469j -0.00172821-0.00476135j -0.00164878+0.0222032j 0.0156423-0.00271387j -0.00914345+0.0103414j 0.00186207-0.0155575j -0.00176178+0.0224691j -0.00274154-0.0167314j 0.0212499-0.000949462j -0.00868516+0.00463412j -0.00491066+0.00177517j 0.0242427-0.00254747j -0.0434916-0.0021323j -0.00296489+0.0219154j 0.0089511-0.0167001j -0.0184386+0.0310645j -0.0155014-0.000506056j -0.00190536+0.00317448j -0.0244947+0.00441765j -0.0137656-0.00559289j 0.0146292-0.0166428j 0.0252559-0.00129671j -0.0164269-0.0126988j -0.0150772+0.00271973j -0.00110143+0.00053009j -0.0179852-0.00815097j -0.00221298-0.00213688j 0.016878-0.000166232j 0.0080968+0.000308544j -0.00732309+0.0163871j 0.00930814+0.00336645j 0.000309635-0.00496242j 0.005519+0.0080314j -0.01254+0.00622815j -0.0109852-0.00806189j -0.0185897+0.0190233j 0.0131372-0.010905j -0.000741532+0.006633j 0.0229348+0.0100769j 0.00811256-0.00837944j -0.0184435+0.00685952j 0.00239371-0.00479983j 0.00886348-0.0022633j -0.010844-0.0133729j 0.0103767-0.0133547j 0.0407791+0.0132704j 0.0224092+0.00175634j 0.00501023-0.00011836j -0.00240097+0.010703j -0.00507539+0.00364952j 0.000866839+0.0124053j 0.00640298+0.000604554j -0.000111408+0.0069372j 0.00516113+0.0108151j 0.0217675+0.0137752j 0.00788485+0.0197759j -0.00602201-0.00523044j -0.0271184-0.0220334j 0.000996077-0.0020458j -0.022872-0.014196j 6.58013e-05+0.0382611j 0.034803+0.00430028j 0.00649806-0.0120394j 0.013763-0.0117621j -0.00484145+0.00242877j 0.00229956-0.0173683j 0.000120869+0.0128877j 0.0038372-0.00231648j -0.00608919+0.0158038j 0.00306302+0.0109485j 0.00469037+0.00798198j 0.00488576+0.00996366j -0.0105731+0.00821855j 0.00102299-0.016698j -0.000579179-0.000213681j -0.00704022-0.00692456j -0.00225082+0.00919912j -0.00881689-0.00546339j -0.00368674-0.00912265j 0.0222634-0.0168363j 0.00606822-0.0148782j -0.00683686+0.020969j 0.00543504+0.0364669j -0.00289383+0.0159477j -0.0105813-0.00931917j -0.000253846-0.000404884j -0.0153318+0.000861165j -0.0316474+0.0126435j 0.0195737+0.00712211j -0.0180289-0.0123354j 0.0273766+0.00881311j 0.0273326-0.00560559j -0.00540956-0.00739444j 0.0124792-0.000681995j 0.00245065-0.00170568j 0.0113197+0.0125698j 0.0120521-0.00123624j 0.0498428+0.00115862j 0.0326937-0.00593214j -0.0496919+0.00693104j -0.0240877+0.0033663j 0.045793+0.00465125j -0.0387506-0.000428928j 
-0.00710707-0.0311934j -0.0166859+0.0508646j 0.0582882-2.57141e-05j -0.0297958-0.00724474j 0.00436611-0.0472115j 0.00616823-0.0734156j 0.000373158+0.014266j 0.000586577-0.0135644j 0.0323424-0.00956149j -0.00451733-0.0507492j -0.00632503+0.00760247j -0.0642927-0.0654525j 0.00893579+0.0809864j -0.0674861-0.137792j 0.0460785-0.338623j -0.0176142-0.349658j -0.0190814+0.0573801j 0.0122543+0.346521j 0.0734056-0.166372j -0.0109-0.0572293j 0.00874764+0.141862j 0.0178693-0.0376508j -0.0113968-0.0532618j 0.133307-0.059752j 0.0813337+0.103171j 0.0958263-0.0764005j -0.20177+0.00868388j -0.071954+0.052717j 0.131045-0.021478j -0.409237-0.0258239j -0.361103-0.0173966j -0.0850714-0.00597619j -0.0543242+0.0213447j 6.76778e-05-0.0232621j -0.0968459-0.01612j 0.0913261-0.00419401j -0.121833+0.00117144j 0.0208382-0.050024j 0.0768435-0.00800943j -0.0145687+0.0262765j 0.00578693+0.0565588j 0.0350036-0.0592159j 0.0395074-0.000395108j 0.0142849+0.0328479j -0.0165709+0.0195791j 0.0789658+0.0367525j 0.00918373-0.00618535j -0.0234588+0.0392487j 0.0525614+0.0317588j 0.032844+0.0348154j 0.0410458-0.0108317j -0.0583219-0.0187172j 0.0292166-0.011308j 0.0220832+0.00300786j -0.0109447+8.98921e-05j 0.0172739-0.0103001j -0.020258+0.00709496j -0.0362435-0.0135622j -0.0282723+0.0138007j 0.0453804-0.00781929j -0.0232105+0.0088036j 0.048661+0.00915937j -0.000168327+0.0211044j 0.00372729-0.00456352j 0.0044797-0.00181963j 0.0191566+0.0338224j 0.0223835-0.0222778j -0.0157466-0.00798226j 0.00815183-0.000588908j -0.0274856-0.0278885j 0.0156691+0.00976717j 0.01869+0.0254562j 0.0141034-0.0226781j -0.0109063+0.0223281j -0.000648065+0.00196751j 0.00934556-0.00172951j 0.000689177+0.00218489j -0.00548261+0.0211206j 0.00086277-0.00485794j -0.0234595+0.0100097j 0.00202454+0.0184746j 0.00650827-0.0201584j -0.00409609-0.0103724j -0.00255347+0.0243122j -0.00157911+0.0191919j 0.00379302-0.0174814j -0.0126529+0.00746978j -0.00403258-0.0218708j -0.00238257+0.0021625j 0.0133177-0.00397511j -0.0107493+0.00215354j 0.0112558-0.0146688j -0.00875841-0.00373307j 0.028984+0.00476692j 0.00533057-0.019404j -0.00385124+0.00286235j 0.00190438+0.0269779j -0.0322904-0.0188114j 0.0423697-0.0258847j 0.0178417-0.0156736j 0.00760824-0.047796j -0.00679677+0.00507353j 0.0260332-0.0267911j 0.000643675+0.00608576j 0.0177283-0.0169008j 0.00916182-0.00892476j 0.00964895-0.0108863j -0.0158218+0.00862434j -0.0176201+0.00454197j -0.0182384+0.00153931j -0.0181675-0.0140299j 0.00571371+0.00245014j 0.0257383+0.00741167j 0.0250577-0.00648257j -0.00877477-0.00812621j 0.00903502-0.0150228j -0.00683818-0.00953727j 0.0174129+0.0106688j 0.0144434+0.0132369j 0.00986226-0.0129808j -0.0189425-0.0119437j 0.00448372+0.0209396j -0.014226+0.000112104j 0.000846927+0.0131383j 0.014772+0.00362478j 0.0235518+0.00269276j -0.00263653-0.00610765j -0.00498024-0.0114822j 0.00901308+0.000922686j 0.00274109+0.00514022j -0.0111098-0.00421298j -0.00729855+0.0213317j -0.00275436+0.00348565j 0.00280479-0.00657056j -0.0189093+0.00607074j -0.00113928-0.00765267j 0.000556304+0.00310705j -0.0053812-0.0128982j 0.0115347-0.00256554j 0.0183167+0.0148711j 0.0189599-0.00845048j 0.0159062+0.00684304j -0.00981653-0.00239405j 0.0167199+0.00952276j -0.0219682-0.0185194j -0.0101302+0.000479717j 0.00131285+0.00073235j -0.00755196-0.00869281j 0.000953105+0.000162603j -0.00126137+0.00302428j -0.00763111-0.00710148j 0.0138967-0.00411927j 0.0124829+0.00533973j 0.00639943-0.00039203j 0.0130553-0.00126534j -0.000329692+0.000587395j 0.0134437+0.00666242j -0.00891496-0.00354931j -0.00571643-0.010866j 0.00171359-0.0101181j 0.00425913-0.00962738j -0.00135739+0.00636966j -0.00293275-0.0130018j -0.00171584-0.0316084j 0.00742488-0.00362013j -0.00406657-0.00255605j 0.000788956-0.0277596j 0.0063318-0.0205149j -0.00450942+0.0145638j -0.00392764-0.00446835j -0.00637667-0.00118486j 0.00231188+0.023194j 0.0123428-0.00362901j 0.00977673-0.00879085j -0.00243023+0.000357577j 0.00854062-0.0076231j 0.00430799+0.0122594j 0.0131233+0.00656274j -0.00133919+0.0106361j -0.000367452-0.00320952j -0.00187443+0.00434967j 0.00745509+0.00709467j -0.0118408-0.00353194j 0.00280593+0.00613263j -0.0215363-0.000436368j -0.01432+0.00607792j 0.00319363-0.0020677j 0.00137907+0.0036046j -0.00050643-0.00118767j 0.00161219+0.00240997j 0.0145348+0.00157199j -0.00360025+0.00212318j -0.0153485+0.00148254j -0.000838237+0.00160136j 0.000576629+0.000214398j -0.0101558+0.000668216j 
