0.0682089-0.0451624j -0.0291953-0.0474986j -0.3402+0.0199804j 0.338351+0.00624075j -0.0310654+0.272258j -0.132988-0.217654j -0.0903863-0.31153j -0.155332+0.254382j 0.313648-0.285825j 0.332281+0.288787j -0.0600406+0.0874752j 0.0481487-0.054021j -0.00188162-0.200961j 0.03033+0.0165433j 0.00846741+0.106966j 0.0212413-0.0103392j 0.030455-0.0531505j 0.0171821+0.0274105j 0.0165945-0.0192992j 0.0085797+0.0121252j -0.00187533-0.0176606j -0.0215425-0.0228186j 0.0130504-0.0512726j 0.0159947-0.0197625j -0.022536-0.00723387j 0.00727584+0.00530603j -0.0271917+0.000618926j 0.00364773-0.0126307j -0.0148146+0.00432777j -0.0143688+0.0282407j 0.0147389-0.00588443j 0.0235025+0.00227189j -0.000340151+0.0101996j 0.0111205+0.00434994j -0.00893794-0.010229j 0.00082196+0.0155558j -0.0169656+0.00430561j 0.0365985-0.00982096j 0.0041668+0.00839829j -0.00380171-0.00693244j 0.0061972+0.0218206j 0.0137592+0.027042j -0.00410803+0.0017003j -0.0120507+0.00195815j -0.00441094-0.0124615j -0.00430497-0.0342667j 0.0169195-0.0153065j -0.00955505-0.0118971j 0.00117201-0.00850138j -0.000529915-0.0137706j 0.00354248+0.0235396j 0.000647831-0.0078184j -0.00561491+0.00523785j 0.00689418+0.00607264j -0.00326681-0.0144732j -0.0055575-0.0111365j 0.00728817-0.0100445j 0.00903895-0.00446678j 0.0038444-0.00768752j 0.00128614-0.00743611j -0.00441497+0.0118511j 0.0106883+0.0344338j 0.00256881-0.0114565j -0.0043036+0.00126404j 0.00231121-0.00926429j -0.013475+0.00583664j -0.0116811-0.00247203j 0.0122579-0.0164044j 0.0158795-0.0174563j -0.000751085+0.00459619j -0.0129783+0.00780818j -0.0147733+0.00195593j -0.000437799+0.00577999j -0.00534458-0.00916002j -0.0149697-0.0102753j -0.00234514+0.00228469j 0.0129129+0.009742j -0.0211605-0.00166695j -0.0153063+0.0135188j -0.00129008-0.0169008j -0.00434168+0.0022275j 0.00890461-0.00483768j 0.00242415-0.0120577j -0.00469956-0.011733j -0.00480134-0.00210973j 0.000844773-0.00229441j -0.00645875-0.000476967j 0.0103734-0.0020381j 0.00285249+0.00392721j -0.0119646+0.00631662j -0.0018924+0.00890937j 0.00469609+0.0152607j -0.00409933+0.00950462j -0.00512547+0.00310866j -0.0104183-0.00291454j 0.00170022+0.00644407j -0.0129821-0.00285129j 0.0128937-0.00872745j -0.011974+0.00929237j 0.00150584+0.00835205j -0.00208738-0.00234207j 0.00352706+0.000343158j -0.000465122-0.0198187j -0.0062879-0.0108865j 0.00409911-0.00868943j -0.00780551-0.000720558j 0.00591623+0.00708915j 0.000864695-0.00898464j 0.00188793+0.0150403j 0.00114969+0.0249018j 0.00367874-0.0012264j 0.000629521+0.00650855j 0.00106087+0.00712122j 0.000234588+0.00363481j 0.00318905+0.0036957j 0.00493625+0.00500712j -0.0031722-0.00624177j -0.00261274-0.00814523j -9.87139e-05+0.0087734j 0.00496131+0.00175695j -0.00115318-0.00326435j -0.00132863+0.00546539j 0.0039642-0.00666587j -0.00370182+0.00631085j 0.000761435+0.00130406j -0.00148699+0.0196033j -0.00264486-0.00984829j -0.00378516-0.0125378j -7.05806e-05-0.00364331j -0.00644596-0.00346136j 0.00736606+0.00811226j 0.0143436+0.00263782j -0.00364103-0.000455653j -0.00156293-0.00765739j -0.000703511+0.000184108j 0.00264527-0.00367246j 7.55732e-05-0.00448117j -0.00980962+0.00545536j -0.0109962+0.0142732j 0.00382258-0.00409296j 0.00957582-0.00162434j 0.000550448-0.0027325j 0.00362593+0.00144481j -0.00728299+0.0114441j 0.00962569-0.00752112j 0.00371533-0.00221658j -0.00366842-0.00402959j 0.010765-0.00287557j -0.0195967-0.00330957j -0.00183645-0.00425747j -0.00336901-0.00712792j -0.00814182-0.0109794j -0.00297175-0.000565636j 0.00743261+0.000214663j -0.0080121-0.00941192j 0.0125732-0.000494305j -0.00369433+0.00102201j -0.00279938-0.00552372j -0.000830615-0.0128777j -0.00414407+0.00258004j 0.00674352+0.0101416j 0.00747025-0.00791509j 0.00900421-0.00215272j -0.00291119+0.00283201j -0.00936262+0.00904885j -0.010087+0.00588724j 0.00882122-0.00553538j 0.0133283-0.00924422j -0.0029577-3.28426e-05j 0.00760614-0.00124307j -0.00741264-0.00366485j -0.0020378-0.00991323j 0.0120704+0.00366626j -0.00151979+0.0047935j 0.00555399+0.0118999j -0.00613761-0.00321672j -0.00851829+0.0101285j -0.00123087-0.0174083j 0.000176415-0.00913666j 0.00636017-0.00481064j 0.000263253+0.00536943j 0.000601357-0.00414346j 0.000422846-0.00270472j -0.0150712-0.021402j -0.00877762-0.00443047j -0.00919364+0.00400664j 0.000575948+0.0154972j -0.00779325-0.00508768j 0.0067558+0.0144952j 
0.00998689-0.0721613j -0.00852007-0.0218741j 0.038392+0.0255974j -0.0731044+0.0673144j 0.155341+0.281708j -0.228568+0.0651883j 0.177123-0.0924378j 0.174948-0.0726595j 0.115105+0.0137428j -0.144233-0.0365207j -0.141597-0.269526j -0.203496-0.162788j 0.003483+0.182712j -0.0153274-0.0455716j 0.0853415+0.00183629j 0.0106594+0.433886j 0.0561434-0.200332j 0.0319442+0.126012j -0.026384-0.245323j 0.0149274+0.235008j 0.000885332-0.0720534j -0.00644741+0.0482358j -0.00976068-0.0878343j 0.0158653+0.120987j 0.0158015-0.0254117j 0.0123273+0.028376j 0.00959122+0.0225967j 0.0409449+0.0325626j 0.0654322-0.0221813j 0.0087132+0.0357887j 0.0183841+0.0483865j 0.0243942-0.0335739j 0.0415816-0.00844138j 0.0190518+0.0420865j 0.00985568-0.0310073j -0.00260886+0.0463789j 0.0291785-0.0121128j 0.0366199-0.0517176j -0.015823+0.0206903j 0.0210304-0.03456j 0.0150501+0.0236962j 0.00222012-0.0171438j -0.0258272-0.0304664j 0.00735658+0.0418058j 0.0198737-0.048181j 0.0109088-0.041574j -0.00478528+0.0242962j -0.0481732+0.00366763j 0.0375819-0.00804894j -0.00646563-0.00135892j -0.0115628+0.0450609j -0.010076+0.000343971j -0.0313139+0.0115433j 0.0310068-0.00838111j 0.0115537-0.0160359j -0.0185721+0.00350842j 0.0282604-0.0457035j 0.00928343+0.0126822j -0.010859+0.0106786j 0.00511844-0.0131015j -0.0301559+0.0164114j 0.0294469+0.0404189j 0.00833243+0.000682979j 0.0166469+0.00579411j 0.0231005-0.00343149j 0.00461859+0.0188827j 0.0170608-0.00570229j -0.00570194-0.00106204j -0.000113927-0.00330445j 0.00280167+0.0107351j 0.00419723-0.0132314j 0.0134682-0.00711567j 0.00179351-0.0049232j 0.0061262-0.0201541j -0.00995117+0.0157117j 0.0033388-0.00225113j -0.0146839-0.00229268j -0.00930178+0.00976451j -0.0123015-0.0113021j 0.00335516-0.00549377j 0.0125904+0.0116771j 0.0116269-0.00114009j -0.026737-0.0228194j -0.012897+0.00393175j 0.00434101+0.0201356j 0.00578291-0.00156863j 0.00190863-0.0163448j 0.0217203+0.0283228j -0.0221198+0.0429008j -0.0172986+0.0304485j -0.00341232+0.030877j -0.0199434+0.011931j -0.00648927+0.013574j -0.0129934-0.00559288j -0.0113611-0.00366778j 0.00152735+0.0103915j 0.0031439-0.0013473j 0.00133142+0.00130616j -0.00338947+0.0163735j 0.0210537+0.0093044j -0.0146595-0.0354367j 0.00834628-0.0156724j 0.000852924-0.0146263j -0.00615725+0.0128025j -0.00675178-0.00381113j -0.000996959+0.00213618j 0.0172596+0.0368207j 0.00627135-0.011028j 0.000556933+0.000631748j 0.00780518-0.00201438j 0.0107509-0.00361094j -0.0119711+0.0109414j -0.00488081+0.00817667j -0.00670047+0.0205974j -0.00822837-0.0238834j -0.00690208-0.00970017j -0.00423516-0.0228153j -0.00263507-0.0111089j -0.00732083+0.0229863j 0.01036+0.000526793j 0.00310255-0.0039856j -0.0112179+0.00349634j 0.016236+0.0106918j 0.000988035+0.0165024j -0.0033284-0.0119132j 0.00325655+0.00467301j -0.00126339-0.0113942j -0.0137005-0.0139757j -0.00382448-0.00391549j -0.0171241-0.00361488j -0.00420516+0.0203205j -0.00239313-0.0116548j -0.0046954+0.0145531j 0.00590959+0.00422487j -0.00994648+0.000784131j 0.0118697-0.00624232j 0.00278739-0.0198262j -0.0154116+0.00855884j 0.0101895-0.00306255j -0.0167418+0.00200396j 0.0123245-0.00117986j -0.0139028-0.00204892j -0.0139495+0.0042071j -0.0020592-0.0014274j 0.00803881-0.0050554j -0.0112889-0.00475215j -0.0301607+0.0215648j 0.0039351+0.00632745j -0.0299341+8.43746e-05j 0.025016-0.00725551j 0.0013921+0.00528483j 0.00895678+0.00473474j 0.00365184+0.0126815j 0.00898855-0.00689665j -0.00700668+0.00414925j 0.000257503-0.000216842j -0.00617776-0.00665999j -0.00154241-0.0219112j -0.0222452-0.00746319j -0.0165757-0.00463831j 0.0257253+0.0157104j -0.00198057-0.00418472j 0.0153675-0.0179309j -0.009472+0.0120269j -0.00910408+0.00224623j 0.000260849+0.0125567j 0.0113494-0.0313057j 0.00897177-0.0229938j -0.0126931+0.00519435j -0.00023617-0.0333102j -0.0219714-0.0209102j -0.0126492-0.00341909j -0.00492624+0.0144194j -0.00160705+0.00139479j -0.0127836+0.00552136j -0.00387446-0.021008j -0.0140217-0.00812217j -0.000424246-0.0153874j -0.0127075-0.00166549j 0.0181877-0.00315243j 0.0077034+0.0221098j 0.0047294-0.00727833j 0.0026958+0.00369076j -0.0498353-0.0644276j -0.0111239+0.00922152j -0.0517438+0.010644j 0.00743301+0.0715053j -0.0394641-0.00383766j 0.0319394+0.0647549j 
-0.00542118+0.0690226j 0.0134798-0.0400799j -0.0438136-0.0304704j -0.0291513+0.0022918j 0.412083-0.0836395j -0.20861-0.216371j 0.395057+0.106087j -0.359533+0.231555j -0.163056+0.219648j 0.0651536-0.0539137j -0.0257155-0.121092j 0.0903945-0.203738j -0.140775-0.109547j -0.0932708+0.0318067j 0.225423-0.0397689j 0.240863-0.0600062j 0.0239725+0.0748058j -0.0175984-0.0137001j -0.132967+0.0986187j 0.0172068-0.0712011j -0.0544328-0.0290295j 0.0146701-0.0176156j 0.0223945-0.0178659j -0.0961597-0.0236218j 0.00563473+0.0107082j 0.0181509-0.0126522j -0.0115987-0.0142274j 0.0159514+0.00513135j 0.00256101+0.0360849j 0.0351586+0.00347619j -0.0146344-0.00256306j 0.0350445+0.00519143j -0.0348561+0.0107209j 0.0267358+0.0509637j -0.000160007-0.00743621j -0.0142786+0.0156837j 0.0225541+0.00343807j 0.0174679+0.0398711j -0.0082286-0.0224242j -0.031915-0.00672511j -0.0312737+0.0252529j 0.0185471-0.0153638j -0.00783756-0.0745083j 0.0457444+0.0348047j -0.0217375+0.0149748j -0.00790701-0.0261164j -0.00819936-0.00266426j 0.0118037+0.0452747j 0.014319-0.00968455j 0.0179754+0.0343452j 0.0199142+0.0375674j 0.0191281-0.0233718j -0.0119685+0.0238997j -0.0105243+0.0027354j 0.00380612+0.00917457j 0.00125826+0.031657j 0.0118323+0.00647973j 0.000132892+0.0323828j 0.00567998-0.00849078j 0.00288811-0.0231719j 0.0114399-0.0125645j 0.0448316-0.0077236j -0.018646-0.00283557j 0.0140339+0.0235105j -0.00114039+0.00134496j -0.0127343-0.00504048j -0.000386288+0.0112579j -0.00146815-0.000277317j -0.00425043-0.00203016j 0.00425871+0.00272305j -0.00929541+0.00634534j -0.00259699-8.57629e-05j -0.00289845-0.00807289j 0.012046-0.0077484j 0.000165258+0.00348436j -0.000909234-0.0257394j -0.00235301+0.0185908j 0.0137321+0.0146228j 0.0129297+0.00436803j 0.00241476-0.00715009j 0.00936693+0.00265385j -0.00335241+0.0113344j 0.0059966+0.00210986j -0.0161482+0.00932358j 0.000282651-0.01346j 0.000998408+0.00519313j 0.00237041+0.00774965j 0.00688671-0.00970542j 0.00761293+0.00162813j 0.0146353+0.00552423j 0.00611293-0.00781801j 0.00291414+0.0056049j -0.00136089+0.005508j 0.00439021-0.00167507j -0.00779433+0.00669713j 0.00194943+0.000414199j 0.0100701-0.00571328j 0.00230698+0.00506274j 0.00733707-0.00697179j -0.00585184+0.0172595j -0.011015-0.000414185j 0.0128353+0.00394968j -0.00185154+0.00327713j -0.0133153+0.000280574j 0.00245087-3.45201e-05j -0.00569684+0.000458114j -0.0138429+0.00444096j 0.0135492-0.000330718j -0.00500302-0.00610286j 0.00922422+0.00275972j 0.00524269+0.00388736j -0.0112931+0.00748757j 0.0147532+0.000315323j 0.0114822-0.00275666j -0.0106948-0.00270483j -0.000848487-0.0057967j 0.00233191+0.0146185j -0.00989996-0.00889607j -0.00283305-0.010085j 0.00217123+0.0085792j 0.0122808+0.0144145j 0.00722879-0.000880055j -0.0129258-0.0200342j 0.0047364-0.00888805j -0.00809015-0.00849372j 0.00327376+0.00343526j 0.0100331-0.00703438j -0.0104581+0.0141467j -0.0195405+0.00301864j 0.00107296+0.0101293j -0.0137473-0.00735577j 0.000473229+0.00838694j 0.00385257-0.0114241j -0.0112017+0.00717612j 0.00687408+0.0113928j -0.0152058-0.00340189j 0.0018943-0.00911537j -0.00407351+0.0105485j -6.62031e-06-0.00508245j 0.000250865-0.00252627j -0.0186657+0.0103394j -0.00327102-0.00140223j -0.00503935+0.00944352j 0.00124447+0.00502074j -0.00100111+0.00326278j 0.00276633+0.00302018j -0.0219547+0.0120353j -0.0126155+0.00458857j 0.000727686+0.00522634j -0.0113597+0.000720348j -0.00189321-0.00526842j -0.00409332+0.00802272j -0.000145265-0.0031205j 0.00742904+0.00176211j 0.0123492-0.00132598j -0.00133897-0.000821078j -0.00716724+0.00956795j 0.00631452-0.00644365j -0.00835521-0.0137178j 0.000938037-0.00458773j 0.000684683-0.024146j 0.00304474+0.00356849j -0.000843877-0.0144877j -0.00651718+0.0102665j 0.00772999+0.00172713j 0.0164083+0.00461326j 0.00532576+0.00187377j 0.00691025+0.00427814j -0.00487483+0.0143174j -0.00566225+0.00613322j 0.000401436-0.00374254j 0.00232911-0.00295581j 0.00422176-0.00364807j -0.000625104-0.00225134j 0.00296907+0.000180405j -0.00610694+0.00502073j 0.00388133+0.00186771j -0.00680787+0.00153586j 0.00915044-0.00270011j -0.0195179-0.00583239j 0.000465036+0.00512481j 0.00241956-0.00749508j 0.0083037+0.01279j -0.0180741+0.0248661j 0.00978877-0.00418491j 0.01617+0.0201401j 0.0176015-0.00443786j 0.012638+0.0172172j 0.0167417-0.00227716j 
0.0303322-0.0276005j 0.0335236+0.0297713j -0.0044947-0.016275j -0.0220178+0.0147685j -0.0144826+0.0887783j -0.0498769-0.0462292j 0.0504183-0.0337219j 0.0227077+0.0399812j 0.0155086+0.0608463j 0.00577642-0.0315152j -0.0670321-0.0343571j -0.0377394-0.0111002j -0.115939+0.0647409j -0.0574558-0.0344944j 0.0925826+0.0487479j 0.0888728+0.0571092j 0.0818749-0.0406735j -0.004754+0.0377736j -0.192686-0.120228j 0.0284402-0.0858174j -0.278726+0.0840482j 0.129814+0.0123213j -0.0243051-0.0691023j -0.0179264+0.0325054j -0.031388-0.0054267j -0.0718067+0.0576651j 0.0101404-0.0265767j -0.25899+0.0607476j -0.042376+0.157413j -0.0663963-0.0197716j 0.0477573+0.100282j 0.0287252+0.157697j 0.0349772+0.0763586j 0.0705998-0.0939654j 0.0347987+0.011885j 0.0203933-0.0915661j -0.076705+0.00209291j -0.0883773-0.0811028j 0.0208508+0.0206848j 0.103592-0.0456799j -0.0154955-0.059281j 0.00829063+0.0576464j 0.142336+0.293513j -0.046202-0.132163j -0.00505907+0.0228256j 0.0207416+0.102145j -0.0147735+0.00632608j 0.0432852-0.136603j -0.00778159+0.0604196j -0.0214161-0.0894932j 0.0529807-0.0788415j 0.00248875+0.0438144j 0.0736541-0.0947818j -0.113355-0.00437993j 0.0737517+0.0475569j 0.00749579-0.0893698j -0.0576636+0.0533611j 0.113514-0.0294183j -0.00925245+0.0220587j 0.0177174+0.0144287j 0.0660507-0.00964622j -0.056334-0.00814065j 0.0209233+0.0159961j -0.0221461-0.015094j 0.0652498+0.00888435j 0.00652794+0.0134075j -0.0268224-0.0141966j -0.0105048+0.0155026j -0.0276089-0.0155358j 0.00753942-0.0355459j -0.00408564-0.015845j 0.00477544+0.00662909j -0.00642005+0.00893502j -0.0503522+0.0755122j 0.0227504-0.0275561j -0.00752125+0.0429473j 0.00494427-0.0179901j 0.0109379-0.00408385j -0.0137213+0.0230684j -0.0242504-0.0199925j -0.00301393+0.00158955j -0.01727-0.0180688j -0.00133902+0.0498419j 0.0294589-0.0459058j -0.0316674+0.00235518j -0.00155479+0.0559642j 0.0133061-0.000793822j -0.0530792+0.0155909j 0.0444549-0.0343128j -0.0359565-0.00322116j 0.000672821-0.00219904j -0.0162065-0.0210052j 0.00240397-0.00330245j 0.0236389-0.0146297j 0.0183946-0.0204271j -0.0385205-0.026148j -0.00195095-0.00300723j -0.000758674+0.0261468j -0.024404+0.0111963j 0.00326163+0.00640805j 0.0371455+0.0593231j -0.0227354+0.00169487j 0.00459236+0.0220263j 0.0197625+0.00561855j 0.0137656+0.0064747j 0.0161334+0.00542686j -0.00289696-0.00781842j -0.0248773-0.00322696j -0.00279541+0.0237474j -0.0157476-0.00535854j -0.0112572+0.00128479j 0.0250799-0.0192025j 0.00966328+0.00617312j -0.00971072+0.0203099j 0.00445048+0.0234198j -0.000884825-0.00329495j 0.0414119+0.00220511j -0.0176631-0.00151669j 0.0185042-0.0487142j -0.0124725-0.00434006j -0.0220277-0.0361094j 0.00763426-0.0116008j -0.00491896+0.00885848j -0.0213213+0.00848247j 0.0136996+0.0148903j 0.00291031+0.000277276j -0.0147103+0.00630958j 0.0556393-0.0115193j 0.0290006-0.0169435j 0.017018-0.00958292j 0.0619144-0.0238354j -0.0136596+0.00335621j 0.0111396+0.00790715j 0.00269766-0.00707399j -0.0182145-0.0230145j 0.0281605-0.0130749j -0.000116841+0.0471922j 0.0122502-0.0281606j 0.00906708+0.00840207j 0.00309053-0.00787403j 0.0202199-0.0276779j 0.0122981+1.8014e-06j 0.0301352-0.0372228j 0.00138871-0.00185054j -0.00374927-0.0067598j 0.00355566-0.00646665j 0.0506266-0.0379641j 0.00432148-0.00715989j 0.0607891-0.0243642j -0.0214087+0.00810725j -0.00624599-0.0041186j -0.0174098-0.00833903j 0.00527288-0.017182j -0.0131443+0.00362444j -0.0139243-0.0295035j -0.0096704-0.0199262j 0.0127417+0.000781897j 0.00553258+0.0665339j 0.0379671+0.0186289j 0.0137763+0.0296729j -0.0186372+0.026297j -0.00309733+0.00934852j -0.0153635+0.045635j 0.0100981-0.0263603j -0.00551045+0.00695633j -0.0542767-0.0274108j -0.0364005+0.0216927j -0.00384232+0.0240277j 0.0136699-0.0231224j 0.0213428+0.0198498j 0.00821954+0.0344756j 0.00667506-0.00423696j -0.0139589-0.010064j 0.00654818-0.00762681j 0.00597512-0.0115926j 0.0125765+0.00841792j -0.00757622+0.00385751j 0.0143074+0.0162697j -0.0145539+0.00447528j 0.0268836+0.0106549j -0.037028-0.0343307j -0.00300926+0.0348827j -0.0191019-0.0425623j 0.0935159-0.033908j -0.0244671+0.00215384j 0.0228812-0.0705258j -0.0721677-0.082719j 0.00427345-0.0618437j -0.102765-0.0559058j 
0.00588238+0.0199051j -0.0263156-0.0277279j 0.0270217+0.0140069j -0.0213952+0.00435383j 0.00718723+0.00036558j -0.0336523-0.0230964j 0.0332539-0.0689946j 0.00165629-0.0453465j 0.0323256-0.0148554j 0.022414-0.0278039j -0.0311305-0.0483511j -0.0352018-0.0228289j -0.0160021-0.0408437j 0.0612346-0.0133107j -0.053349+0.0327485j 0.0298807+0.0278137j -0.0505941-0.0896162j -0.0308926+0.0327253j 0.150823-0.115645j -0.0168403+0.114901j 0.0583324+0.0662926j 0.205707+0.0362421j -0.246111-0.0942551j -0.00658946-0.0900531j -0.380057+0.142919j 0.101203-0.00272075j -0.124674-0.0826399j -0.0979832+0.066975j 0.043426-0.0858487j -0.0949052-0.155807j -0.0243946-0.12629j -0.0677065+0.0821584j -0.0794448+0.0478592j -0.0436812+0.0169246j -0.105205-0.0630279j -0.116303+0.0626119j 0.110214+0.0583454j -0.0121661+0.0555086j -0.117107-0.089615j -0.0151573-0.036871j -0.0186705-0.0354314j -0.0493628-0.0101477j 0.0225556+0.111176j 0.0560806+0.200499j 0.0546529+0.356533j 0.0323039-0.133018j -0.112325+0.16834j 0.00363183+0.112815j 0.00802772-0.0540976j -0.0114905-0.0920823j 0.00911307-0.0281001j -0.0302065+0.115834j -0.00782674-0.0236453j -0.00393688-0.0144292j -0.0266659+0.0340789j 0.0709297-0.0341179j -0.0217971+0.0542227j -0.0417098+0.0409544j 0.00736221+0.00102233j -0.0172225+0.0158391j 0.0206755-1.20092e-05j -0.00669526-0.0338234j -0.0104681+0.0442611j 5.47791e-05+0.0224593j -0.0386671-0.0127896j -0.0222783-0.00448486j -0.00145949-0.0220091j -0.000980795-0.000870086j 0.0126414+0.00167026j 0.00158716+0.00172803j -0.0145483+0.046221j -0.0143879-0.00492381j 0.000390396-0.00336344j 0.0226932-0.00148126j 0.0177121-0.00237449j 0.00270117-0.025129j 0.00264453+0.0137592j 0.0277377-0.0136385j 0.0410018-0.00376502j 0.00241901+0.0146011j 0.0100001-0.0087535j 0.00557732+0.0416538j 0.036223-0.00990472j 0.00371074+0.00591706j 0.0106579-0.00451917j -0.0129685+0.00108962j 0.0101034+0.0101656j -0.0145461+0.00835658j -0.00945487-0.00181401j 0.0350999-0.0086077j 0.0393843-0.0254206j 0.016513-0.0250083j 0.0207023-0.0240933j 0.00707-0.0173275j 0.0226706+0.00297414j -0.00157901+0.0105114j 0.0010129+0.0106578j 0.0163334+0.000964116j 0.0159419-0.0121321j -0.0233083+0.0126129j -0.0115489-0.00378809j -0.00217908-0.003539j 0.0133226+0.00622367j 0.00835316-0.002335j 0.0164537-0.00528656j -0.00142749+0.0268307j -0.0125002-0.0206288j -0.00595332+0.00311082j 0.00255449-0.00378239j 0.0018298+0.00240365j -0.00312306+0.00238759j 0.00118091-0.00311291j 0.00418806-0.0246608j 0.0131659+0.00237108j -0.00988976+0.0241826j 0.0137175+0.0211235j 0.00564534+0.0148579j 0.0244731-0.000894456j 0.000173639-0.00904041j 0.0252081-0.00150938j 0.0153314+0.0408571j 0.00525295-0.0103829j -0.0122923-0.0105954j 0.0202912-0.00508185j 0.0133495+0.0263712j -0.0163114-0.00239304j 0.0273003+0.0118544j 0.0221124+0.0254224j -0.0152351+0.00017815j 0.0243592+0.0204087j -0.0204258-0.0168735j 0.0249586-0.000920302j -0.00880725-0.01846j -0.0187524+0.00614309j 0.00415587+0.0343748j -0.0108792-0.0161564j 0.00658678+0.00425698j 0.0407127-0.0205896j 0.00479984+0.00537122j 0.0228546+0.00125509j 0.0125393+0.0284983j 0.0189828+0.0300148j 0.0098748-0.0250145j 0.0189309+0.0117972j -0.0206505-0.00192534j 0.00635371-0.00827618j 0.0106891+0.00817968j -0.0421878+0.00283202j -0.00355194+0.000703262j -0.0259+0.00212068j -0.0132096-0.0202579j 0.00221641-0.00543262j 0.015102-0.0200839j 0.00662272-0.0305332j 0.00231102+0.0244323j -0.005394-0.0113187j -0.0135157+0.024931j 0.00972413-0.00900085j 0.0173053+0.00827664j -0.000186266-0.000305404j -0.01648-0.0171634j -0.00646723+0.00211402j 0.00362193+0.0105104j 0.0196732+0.0187535j 0.0126808-0.0267808j 0.0223071-0.00454089j -0.00652785+0.0190078j 0.00313298+0.0246003j 0.0248491+0.00965898j -0.0490178+0.0321189j 0.00757228+0.0263183j 0.0115498-0.00478522j -0.00666699-0.0248758j -0.00231318-0.0366196j 0.0310754-0.0134915j 0.00290073+0.0168311j 0.00617278+0.00306483j -0.000255749+0.0140612j -0.000589025-0.000631717j -0.0393362-0.00619834j 0.00337257-0.00593636j -0.00583442-0.00777797j 0.00734032+0.00631329j 0.0192933+0.0683519j 0.0304043-0.0056943j 0.0631118+0.0376348j 0.0186873-0.0375152j 0.0487923+0.0234677j 0.00567372-0.0299949j 
