-0.00364983-0.00513956j -0.0149048+0.00768192j -0.0347496-0.0230677j -0.00188205-0.000271534j -0.00706225+0.00211937j -0.0356599-0.027502j 0.0235037-0.0178468j -0.00536451+0.00975217j 0.00696044-0.000553871j -0.0268259-0.0136662j -0.0211398-0.0130373j -0.0135995+0.0639702j -0.017307+0.00493777j 0.00130886-0.007263j -0.00612748+0.0199046j -0.0135496-0.0184064j 0.0252879+0.00927951j -0.00889073+0.00685299j 0.00148948-0.00500829j 0.0118509+0.0177066j 0.00248877-0.000942893j 0.0387953-0.033748j 0.00230095-0.0371999j 0.0449692+0.00730328j 0.00737979-0.0183087j 0.00372541+0.0231312j 0.0258321-0.00619492j 0.00528561+0.0189894j -0.0058265-0.00285936j -0.0158111-0.0130387j -0.0101186-0.0839195j 0.0110146-0.0114369j -0.0406794+0.00386524j 0.00613876-0.0270822j 0.00649813+0.0156198j -0.0138753-0.0160426j -0.0196595-0.0245267j -0.034401+0.0295009j 0.0406621+0.00805623j -0.00983736-0.0113506j -0.00655574+0.0257534j -0.0296029+0.00216478j 0.0235904-0.00611504j 0.0139793-0.00754741j -0.00817871-0.00530031j 0.0239782+0.0177546j 0.0263927-0.0148332j 0.0096885-0.00682108j -0.0127394-0.0323677j 0.00508246-0.0148389j 0.00121077-0.00373923j 0.0146237-0.0196391j -0.00586976+0.0225541j -0.0215622+0.00193742j -0.0251404-0.00767637j 0.0095265+0.0083682j -0.0222932-0.00191768j -0.0486562-0.00512463j -0.00287086+0.011752j -0.0241616-0.0330148j 0.0320322+0.0121142j 0.00474758-0.0029428j 0.0182523+0.0120369j -0.0100737-0.00954373j 0.00364207+0.0226309j 0.010398-0.0293835j 0.0108227-0.00368764j -0.0049509-0.00268628j -0.0198285-0.0282969j -0.0281423-0.0284322j -0.0258885-0.0176039j 0.000704091+0.00388166j -0.00331377-0.0241088j 0.0217658+0.0167951j -0.013366+0.00479295j 0.0359764+0.019641j -0.0420825+0.0128753j 0.0321968-0.00113028j 0.0148711-0.0485269j 0.0300057-0.0462445j -0.0463088-0.0323783j 0.00713319-0.0164883j 0.00145221+0.0165567j -0.0134986-0.0112064j 0.0293601+0.00299126j -0.0318254-0.0168277j -0.00183876-0.00526883j 0.0247556+0.0173091j -0.0491264-0.0636802j 0.0317055+0.0382825j -0.0401454+0.00761853j 0.00481404-0.00977397j 0.0206442+0.00258535j -0.011987-0.00995772j -0.0198021-0.00956121j -0.0198616-0.00707383j -0.00241161-0.000274935j 0.012536+0.0195659j 0.00213236-0.00656509j -0.00703656+0.00318625j -0.00440989+0.0180492j -0.000274367+0.0103242j -0.0341007-0.0529504j 0.0150959+0.00235966j 0.0102184-0.0152479j 0.00111275+0.0211999j 0.00530811-0.0129797j -0.00384205-0.00215796j 0.0148193+0.0459067j 0.0406258+0.0670619j 0.00264936-0.00769158j -0.0304099-0.0513014j 0.00891835-0.0133647j -0.0208656+0.000894615j 0.0145495-0.00327302j 0.0213143-0.0804882j -0.0028129+0.00111151j -0.0145616+0.00812713j -0.0174419-0.00114631j 0.105466-0.0430611j -0.0923704+0.00860646j -0.0401412-0.0326791j -0.00276764-0.0511397j -0.075612+0.0728222j -0.0110999-0.0744154j 0.00358033-0.00760031j -0.092538+0.0196073j 0.072302-0.0584028j -0.169892-0.0211686j -0.256441+0.0264352j 
-0.0149649-0.00277724j -0.0180856-0.0117086j 0.00550915-0.00138818j 0.00310498+0.00183342j 0.00950794+0.0138316j 0.00683413-0.0135372j 0.0260664+0.00781725j -0.0105462-0.00685699j 0.00525599+0.00192265j 0.00393484-0.0148216j -0.0148833+0.0123478j 0.0109423+0.0176599j 0.0130036+0.0195971j 0.00426778-0.0127022j 0.0120838+0.0129609j 0.00685984-0.0019012j -0.0141108-0.0139711j 0.00685285+0.0137867j -0.0163132+0.0154884j -0.0147295-0.00955852j -0.00563023-0.0598558j 0.0114382+0.0087688j -0.0159292-0.0138354j 0.0519692-0.0185317j -0.00374547+0.00866546j 0.00804038-0.0309573j 0.0111706-0.00709723j 0.00017398+0.00660489j -0.00435295+0.00158895j -0.00493453+0.000980996j -0.00599023+0.0456914j 0.00420384-0.0746207j 0.0194742-0.00700734j -0.00364642-0.0264822j -0.0219011-0.0352795j -0.0175733-0.0125352j -0.022573-0.0136179j 0.0233418+0.0230419j -0.0168242+0.0103893j -0.00812118-0.0241614j 0.00362597+0.0102674j 0.0104366+0.00493833j -0.0304638+0.0192808j -0.0156287+0.00210372j 0.00223918-0.00347605j -0.000434407+0.000276016j -0.0148946-0.00079968j -0.0217364+0.018876j 0.0236303+0.00177369j 0.0273858-0.0296848j -0.0358449-0.00816144j 0.0125902-0.00669295j 0.0449351+0.00323326j -0.037657+0.0137233j 0.000790126-0.021641j 0.0188278+0.0156034j -0.0110196-0.00958449j 0.0103172+0.0100301j 0.00852036+0.00130077j -0.00742264-0.0208544j 0.0124214+0.0156962j 0.0268664-0.00368584j -0.0170554-0.0105523j 0.0168693-0.00560873j -0.0136029-1.9887e-05j 0.0138507-0.0293223j 0.00695111+0.007979j -0.00683676+0.0126404j 0.0116148+0.0184676j -0.00211293-0.0138146j -0.00340023-0.00969621j -0.00202179-0.00133222j 0.0187243+0.00346865j 0.00756843-0.00452739j -0.0246778-0.00538285j -0.00913579-0.00587053j -0.025168+0.000962916j 0.021533+0.00447492j 0.00342114-0.000986893j 0.0115566-0.00536566j 0.00587868+0.0157664j -0.0161961-0.0302426j -0.0201662-0.0204528j -0.0138212-0.0121814j 0.0582227+0.0651381j 0.0397251+0.060449j 0.000540835+0.0115837j 0.014416+0.0140386j 0.016722-0.000101192j -0.00334241-0.0334031j -0.00348419+0.00921802j 0.0259456+0.0294634j 0.0111845+0.0070544j 0.00294461-0.0278919j -0.00704501-0.00352151j 0.00234648-0.00769099j -0.0223603-0.00573076j 0.0334105+0.0108826j 0.00616891-0.013658j 0.000167664+0.00243005j -0.00198907+0.00458239j -0.00199054+0.0112226j 0.00835721+0.00024321j -0.00619212-0.0108913j -0.0162572-0.0346658j 0.00182193+0.0146242j 0.00428337-0.00213173j 0.0116298+0.0114053j 0.0126088+0.0440673j 0.020548+0.0301134j -0.0105391-0.0159966j 0.000353032+0.00990271j 0.00900315-0.00299434j 0.0221709+0.0900474j -0.00908923-0.0369676j 0.0656826+0.0555533j 0.0044808-0.0523621j 0.0515503-0.0124126j -0.0121391-0.0317447j 0.00505031-0.0585827j 0.00392262+0.0669762j -0.0384831-0.0117848j -0.0555059+0.00795072j 0.0992019-0.0473972j -0.145419+0.0682616j -0.060985-0.0201337j -0.0410011+0.0439073j 0.00469134-0.0635843j 0.269718-0.02998j -0.159099-0.0217309j 
-0.0729113+0.0125557j 0.0171071+0.0572369j -0.0178127-0.0764199j 0.000727071+0.0075598j 0.000630783+0.0544977j -0.0374324+0.000929497j -0.0106393-0.0515829j -0.0219098+0.00484806j 0.00515417-0.00126532j -0.0825755-0.0572341j -0.016458-0.249588j -0.0752649+0.230593j 0.0404169+0.160071j 0.0215148-0.259812j 0.0411545+0.22142j 0.00861138-0.165965j 0.0256786-0.0294246j -0.0555747+0.175348j -0.0185901+0.121002j 9.38799e-05+0.00175991j 0.0231892-0.0986759j 0.197405+0.0111559j -0.114388+0.0787483j 0.0172361-0.0289257j 0.0779713+0.179165j -0.0749203+0.112377j 0.450758+0.0326888j 0.0302631+0.0596706j -0.0423525-0.011921j -0.0563012+0.024262j -0.0521467-0.0311026j 0.0531225-0.126837j 0.214349+0.0315305j -0.0212907+0.0449058j -0.0733883+0.0508221j -0.0368677+0.0108397j -0.19835-0.0204056j -0.0490728-0.0212473j 0.0929216-0.0324205j 0.0184687-0.0227452j -0.0525698-0.00390896j -0.017979+0.000831109j 0.0511591-0.0106999j -0.00541215-0.0188438j -0.0340153-0.00584668j -0.0200988+0.0140251j 0.077992+0.0158763j -0.00169742-0.0240874j 0.0426591-0.0358521j 0.0468842-0.00622648j -0.0285553-0.00761474j -0.0501861-0.00468088j 0.0144903+0.00690363j 0.0416892+0.00218419j 0.0108842+0.0110483j 0.0463614-0.00757597j -0.0210959-0.00131388j 0.00844607+0.00113659j -0.0193965+0.0070698j -0.0309229-0.0210421j 0.0351154+0.0199348j 0.0261617-0.0154846j 0.0214203+0.0142605j 0.00288255-0.00210508j -0.00391405-0.000649833j -0.00753018-0.0561822j -0.0108401+0.0170701j 0.00875715+0.00534139j -0.0507256-0.0564117j -0.0233499-0.0193935j -0.0151565-0.0182335j 0.00998375+0.00476159j -0.0302929-0.0248203j 0.00375976+0.00179177j -0.00312166-0.0191546j 0.0145309-0.029024j 0.00901688-0.00227977j 0.0131741+0.0137541j 0.0287234-0.0866877j 0.034504-0.0401144j -0.0207425+0.00737898j -0.00491635-0.000267084j 0.0165446+0.0118174j 0.00954105+0.00142434j 0.017194-0.0126052j 0.00940845+0.00519916j 0.0148148-0.0198319j -0.0177233-0.027492j 0.0336012+0.0149086j 0.00543759+0.00677244j -0.012705-0.00714477j -0.0077895-0.0250452j -0.00386006+0.0142699j -0.00584531-0.0131873j 0.004676+0.015873j -0.00968064-0.021573j -0.0226149+0.0263283j -0.00242746+0.0161003j 0.00889454+0.0177882j -0.000673129+0.0193585j -0.0175815-0.00221549j -0.00107883+0.0114959j 0.00568242-0.0255221j -0.00400485-0.0109993j -0.00386104+0.00251906j 0.0010711-0.00876656j 0.00582508+0.00320258j -0.00828258+0.0142823j -0.00339944+0.0192196j -0.0150152+0.0304741j -0.00567445+0.0196652j -0.013166-0.0330691j 0.0407445-0.0265j 0.0304748-0.0115744j 0.0192781-0.00213334j -0.0165225+0.0249111j 0.00431678-0.0271795j 0.0164311+0.00722408j -0.0101569+0.00127442j -0.0120735-0.0405122j -0.0653518+0.0273251j 0.0311556+0.0169322j 0.00375031-0.0164001j -0.0424125+0.00802928j -0.00431736-0.00319153j -0.0450615-0.00416763j -0.0775283-0.0237838j -0.0911733+0.0263537j 0.00292615-0.013581j 0.0136619+0.00653865j 
0.0443666-0.0281784j 0.0318438+0.0115997j -0.0124648+0.0419914j -0.000297121-0.0019735j -0.0078772-0.0214032j -5.4888e-05+0.0274476j -0.0672466-0.0241994j 0.0287277+0.0170391j -0.0110529-0.00280697j 0.00973532+0.0320577j 0.0183293+0.0543504j 0.00427521-0.0927862j -0.0320939-0.0878713j -0.0141983+0.0813015j -0.0158266-0.0546754j -0.0175995+0.0484097j 0.0293004+0.0241468j 0.0123971-0.070063j -0.0150974-0.0532515j 0.0230344-0.0124458j -0.0125483+0.103825j 0.0127552+0.0186884j 0.0381526+0.0178143j -0.0784571+0.0369301j -0.03443-0.0169904j 0.0348404+0.0182338j -0.190422-0.0278514j 0.00154695+0.01069j 0.0254816+0.00921455j 0.0226976-0.00333395j 0.0390664-0.0175998j -0.0196211+0.0398142j -0.0434804+0.0146622j -0.00610128+0.0151752j 0.0526583-0.0829492j 0.0300154-0.0347533j 0.0538822+0.0295681j 0.00116671+0.0535348j 0.0161893+0.118754j -0.00592152-0.0472383j 0.0518659+0.0694507j -0.0228626-0.00161834j -0.00357121+0.0152585j -0.0240491-0.00280753j -0.0287102-0.0120118j 0.00802627+0.0655395j 0.0174672-0.0296425j 0.00259737+0.0140233j 0.0171908-0.088799j -0.0564694-0.0152927j -0.0376893-0.0356337j 0.076675-0.0518446j 0.0398904+0.0584825j 0.0187986-0.0841595j 0.0383523+0.0610781j -0.052348-0.038488j 0.0106735+0.0482595j -0.00507444-0.0174963j -0.0613536-0.0338332j -0.0387179-0.0748106j 0.0254176+0.00967559j 0.0610122+0.00863266j 0.0514033-0.0316291j -0.00640663-0.00176862j -0.0531347-0.0483579j 0.00590105-0.083719j 0.0317249-0.0397047j -0.00376019+0.00875748j -0.0905852-0.153984j -0.073481-0.0491863j -0.0643622-0.029442j 0.0136538-0.0074506j -0.0570936-0.0288064j 0.0405154-0.0150307j 0.00522703-0.044303j 0.0793834-0.078555j -0.0902217-0.00939092j 0.0420277+0.00858811j 0.0796243-0.18191j 0.0824273-0.0894088j -0.0607229+0.00879861j -0.0462534-0.0444426j 0.124805+0.0260025j 0.0268551-0.0197627j 0.0296491+0.00379497j 0.00530809+0.0455983j 0.000558053-0.0466666j -0.0721693-0.0569569j 0.0786617+0.0274562j 0.0499214+0.0281548j -0.0827099-0.0271961j 0.0102072-0.031624j 0.00196287-0.030469j -0.00970807-0.0207756j -0.0280734+0.00772339j -0.00309264-0.0302623j -0.0526626+0.0542402j 0.062974+0.0392654j -0.00242485+0.0478462j 0.0102395+0.0434261j -0.0238217+0.0237725j 0.00274024+0.00114566j 0.0551312-0.0865073j -0.0331557-0.0425575j -0.0605317-0.0547807j -0.00601762+0.0107458j -0.0119119+0.00949927j 0.0151804+0.0750917j 0.00957495+0.0488668j 0.0214607+0.0279049j -0.0267173+0.0586017j -0.00219704-0.080033j 0.0794201-0.0727897j 0.0366191-0.0249935j 0.0248631-0.0101566j -0.0546458+0.0169108j 0.0242047-0.0398491j 0.0509141-0.01181j -0.0578813+0.00281449j 0.0665405-0.0426643j -0.178063+0.0445171j 0.0646704+0.0364328j -0.0111472-0.00512251j -0.0683078+0.00200319j -0.0262713+0.00958003j -0.244287+0.00826301j -0.166998-0.0512833j -0.172235+0.0750538j 0.0104466-0.0222109j 0.0306126+0.0181836j 
-0.00634914+0.000639632j -0.025329-0.0667107j -0.00233212-0.0178414j 0.00293009-0.000113875j 0.0134438+0.0180607j -0.0223304-0.0161699j 0.0503743-0.0333503j -0.00618709-0.0079997j 0.00291389-0.0109715j -0.00794619-0.0259331j -0.0338761+0.0917284j 0.0355083-0.0040196j -0.0588775-0.0218046j -0.0130838+0.0662957j 0.0251275+0.0223994j 0.014944+0.038435j -0.0111676-0.0097683j -0.0144651+0.0206849j -0.013245+0.0173678j 0.0352365+0.018871j 0.0167876-0.051434j 0.0379053-0.0212587j 0.0277622-0.144982j 0.0687294-0.00425931j -0.00393042+0.212638j 0.0384265-0.1118j -0.0787073-0.102706j -0.00674054-0.0273275j -0.00680361-0.0233605j 0.00701096-0.0162613j -0.011316+0.11412j 0.0195814-0.118525j -0.0106626+0.000831888j 0.122989+0.0361613j 0.0172356-0.203691j -0.0855721-0.0268077j -0.0262427+0.0392676j 0.128433-0.0225185j -0.0388424+0.0599089j -0.00244991-0.128928j -0.0424499+0.0437839j -0.1218+0.00852454j 0.00863275+0.00308326j -0.106768-0.0102512j 0.0221064-0.0166644j -0.103427+0.00893034j -0.0746176-0.0296933j -0.0683918+0.0483694j 0.0775875+0.0229578j 0.0845324+0.0370476j -0.206835-0.0317769j 0.0829944+0.0131079j 0.0822141-0.0457422j 0.011853+0.0311876j -0.0091991+0.0533391j 0.0988217+0.0641628j -0.00964405-0.0855359j -0.00569352-0.0423469j -0.0443542+0.0241266j -0.0621824-0.0588201j 0.0554683+0.0634348j 0.117363-0.0220944j -0.0318273-0.0153467j 0.034516-0.0584967j -0.0368441+0.0255862j 0.052331-0.0864789j -0.0422634+0.040228j -0.00741136+0.0705944j 0.0622242+0.118508j -0.0292771-0.0599959j 0.0215196-0.0312941j 0.0217891+0.00304477j -0.00864438-0.0180749j 0.035073+0.0021253j -0.00629607+0.0454815j -0.0243024+0.00750326j 0.00665055+0.0333141j -0.0121271+0.000677953j -0.0094316+0.0345722j -0.0414324-0.0253199j 0.0298986+0.00831594j -0.0282047-0.0124933j -0.00526141-0.0227478j 0.00951047-0.0667838j -0.0326592-0.0427893j 0.0184158+0.0122504j -0.0912443+0.057502j 0.0590234+0.0162116j 0.0334521+0.00657226j -0.00183339-0.0451669j -0.0152744+0.00163819j 0.0376423+0.0264703j 0.0292416+0.00968857j -0.0523805-8.31427e-06j 0.017857+0.0392838j -0.0230878-0.0417953j -0.0499821-0.00890678j 0.0433316-0.0153533j 0.0110748-0.00824887j -0.0144061+0.00368391j -0.0498255-0.0820658j 0.0234043+0.0560882j -0.0404216+0.00602587j 0.0275108+0.00688709j 0.0570645+0.0162475j 0.00283951-0.0088714j 0.0121113+0.0189775j -0.0408275-0.0682926j -0.0104199-0.00446431j 0.0275092+0.0447501j -0.0296249-0.0308472j -0.0615839+0.050525j 0.0475933-0.0488157j -0.0757814+0.111903j -0.0576502+0.0476417j 0.102677+0.00958961j 0.0338373-0.0132272j 0.125974+0.00137841j -0.0463848-0.0495893j 0.0966679-0.0540007j 0.0606931+0.0707922j 0.00329545+0.0245826j 0.0157026-0.0202986j -0.0494889+0.00640617j -0.0194145+0.0688147j 0.166081-0.0135025j -0.0236307-0.059491j -0.129183+0.00839632j 0.0689455-0.0157245j 0.0106675-0.0255882j 
-0.00891714+0.00442267j -0.0540001-0.0143195j -0.0429545-0.033872j -0.00215691-0.00468309j -0.000413261-0.00767895j -0.0144825-0.0627568j 0.0521951-0.0137481j -0.022716+0.0175866j 0.0105281-0.001446j -0.0630067-0.0128351j -0.0255661+0.0323909j 0.00240497+0.0916137j -0.0721216-0.0389909j -0.0281247+0.0860353j -0.00940397+0.0165085j -0.0023701+0.0136718j 0.0121872+0.02507j -0.00803134+0.00675099j 0.0260245-0.0868494j -0.0723673+0.0220748j 0.0241607+0.0672386j -0.0346239-0.102064j 0.0496717-0.15086j 0.00802472+0.00424527j 0.00577125+0.0583687j -0.000593193+0.0374207j -0.0248678-0.0533886j 0.00192022+0.036234j -0.00460409-0.042564j -0.0227573-0.0821959j 0.0256661-0.433032j -0.0119827+0.0182685j -0.0792975-0.040927j 0.0188265-0.156161j 0.059261+0.0969019j -0.0484667-0.104369j 0.0463677-0.0440358j 0.0423057+0.0503439j 0.103342-0.058089j -0.00295477+0.046019j -0.0823794-0.0249433j -0.0986291+0.0151741j 0.177528-0.077634j 0.0292866-0.0323122j -0.0357982-0.0192899j -0.0253009+0.0068474j 0.267301+0.0623957j 0.210402+0.00308289j -0.161062-0.0436258j 0.0635586+0.0171757j 0.113592+0.0230655j 0.101021+0.0193595j -0.0350092+0.0384222j -0.0865478+0.0640589j -0.123331+0.0817049j 0.0320969-0.0163933j -0.0725194+0.0138249j -0.153775-0.073881j 0.0566725-0.0482635j -0.0262329+0.0213526j 0.0538306+0.0598485j -0.0880089-0.00800646j 0.0456704-0.0152455j -0.0450911+0.0228842j 0.0449922-0.0341902j 0.013232-0.0453217j -0.0406123+0.0354346j -0.00446533+0.00678817j 0.0122353+0.0176554j 0.045581+0.0211722j 0.0297128+0.0179757j 0.0156722+0.00147076j -0.0266222+0.0243099j -0.0297878-0.0120762j 0.0271711-0.00296875j -0.0195317+0.00225262j 0.0714523-0.0153444j -0.0698959-0.040808j -0.00745605+0.0575414j -0.0407984+0.0220547j -0.00620793-0.0117385j 0.0562235+0.00996891j 0.0387612+0.065076j 0.0490422-0.00139866j 0.0121123-0.0363084j 0.000502839-0.000662178j -0.028268-0.0115527j -0.0174384+0.0105028j 0.0112617-0.00314383j -0.00238426-0.0059969j 0.0593492-0.00368104j 0.0482175-0.031759j 0.00613549+0.00404088j -0.00454688+0.0216823j 0.0301877+0.0204493j -0.0167909-0.0202169j -0.0255738-0.000776818j 0.0377184+0.00582636j -0.0171876-0.00450287j -0.0277939-0.0203695j -0.0150401-0.013904j 0.00494971-0.00585155j -0.0267833-0.0417033j -0.00359678+0.0234737j -0.0801433-0.0131936j 0.0347831+0.00602111j 0.00348076+0.033875j -0.0208385-0.0400928j 0.01655+0.0209798j 0.0516053+0.035507j -0.0160901-0.00758206j -0.0262542+0.000982797j -0.00814222-0.00746726j -0.0560764+0.00577961j 0.0423985+0.0607418j 0.00556935-0.0431175j -0.0625899+0.0548343j 0.0347979+0.0327641j 0.064217+0.00378442j 0.00651178-0.0128681j 0.0454301-0.00472841j -0.0158607-0.017689j 0.0199096-0.0424333j -0.0442708+0.0487572j 0.0189267-0.0731587j 0.020319+0.0157772j -0.035548-0.0242948j -0.0490902+0.00345634j -0.0475756-0.010424j 0.00691191+0.020602j 
-0.0100721+0.0083717j 0.0117717-0.00283029j -0.0241366-0.0016809j -0.0045577+0.00529855j -0.0114355+0.0159616j 0.0263672+0.049474j -0.0436893-0.0218981j 0.0106886-0.015199j -0.00146521-0.000340949j -0.0152343-0.0227719j 0.0171211-0.0608581j 0.0172706-0.0387932j -0.0129062-0.000135533j 0.001239-0.0596735j 0.0280932+0.056095j 0.0140034-0.0305215j 0.0332135+0.0361274j -0.0563048+0.0705443j 0.0248352-0.0165252j -0.0512489-0.0774999j 0.00248758+0.0162095j 0.0454658+0.0519355j -0.0469985+0.0726787j 0.0131468-0.0396562j 0.00612608+0.188003j 0.0103085-0.0483231j 0.0429623-0.0677212j 0.000110705+0.0192441j -0.00306502-0.0195555j 0.0188306+0.0513647j -0.0246569-0.0376716j -0.00102687+0.531349j 0.0854108-0.0588376j 0.0272692-0.0144532j -0.018219-0.0136354j 0.0820971+0.054765j -0.0688537+0.0839939j 0.0786304-0.0653629j -0.0142722-0.0136007j 0.0349563+0.0314082j 0.0569194-0.0412767j -0.0464215-0.00156792j 0.0796798+0.00268076j -0.0929406+0.00696833j -0.0271161+0.011413j -0.197269-0.0869529j -0.223934+0.0160013j 0.0812027+0.019295j -0.182025+0.0620015j -0.160761-0.0259889j 0.243833+0.0456325j 0.207479-0.0264467j -0.188736+0.0206744j 0.0512547-0.0335984j 0.103996+0.0168468j -0.0595847-0.0137169j -0.00934375-0.0434632j 0.10793+0.0438444j 0.0191495+0.0193881j -0.018845+0.00866214j 0.0270375+0.0101209j -0.00833928+0.0325543j -0.10968+0.023168j -0.00858711-0.000117678j -0.00402238-0.011898j -0.00151479-0.0299414j -0.0189903+0.0422652j -0.0361638+0.0263721j 0.0400766+0.0536701j -0.057106-0.00629832j 0.0127425-0.00423892j 0.00123611+0.00534173j 0.0109641-0.0193849j 0.0147874-0.00306319j -0.0291151+0.00445387j -0.00941251-0.0291931j -0.00986012-0.00171905j -0.0356196+0.0106792j -0.00578141+0.0340316j -0.0330205+0.0147017j -0.00664039+0.0207498j 0.0156046+0.0218392j 0.0465304-0.0172129j 0.00625023-0.0146211j -0.0360556+0.00973441j 0.00303489+0.0263682j -0.046306+0.0263301j 0.0316195+0.0011212j 0.0282024+0.0167419j 0.0264196+0.0136745j 0.0248514-0.00266173j -0.0310094+0.00649429j -0.0231837-0.0108972j 0.0132921-0.00297581j 0.0353215+0.0383084j -0.00688543-0.0216291j -0.0172778+0.00231903j 0.035418+0.00876846j 0.0217865+0.0101613j 0.0171786+0.0170839j -0.0111805-0.0423563j -0.0028194+0.0247951j -0.0277868+0.00261203j -0.0272788-0.0339948j -0.025717-0.0148456j 0.00342991-0.0239783j -0.0031866+0.0118614j 0.0189394-0.0165006j -0.00259021-0.02936j -0.00877922-0.0579644j -0.0308303+0.00850621j 0.0337581+0.0584664j 0.0294293-0.068131j -0.0722594-0.0168286j -0.0490224+0.100156j -0.0251691+0.0212671j -0.0647023+0.0198053j 0.0655635-0.00424421j -0.0816332-0.0111491j 0.019834+0.0567768j 0.0116712-0.0351017j 0.036976+0.00491574j 0.00250738+0.0165085j 0.0216342-0.0185212j -0.00119566+0.015229j 0.0217402+0.0113982j 0.039101-0.0266277j -0.00558361+0.0306057j 0.0101947+0.0218394j 0.0774775-0.00176212j 
0.00708352-0.0343437j 0.00833583-0.0479516j 0.000898928+0.0217524j -0.00441135+0.00559604j -0.0131417+0.0201169j 0.0315445+0.03765j 0.010123+0.0121922j 0.0172047+0.0689516j -0.0152745+0.049828j 0.0410821+0.00710494j 0.0312419+0.0422926j 0.0308627-0.0405128j -0.044662-0.0667628j -0.0537379+0.0565438j 0.00960069+0.0301413j 0.011036+0.0212564j -0.034087+0.0020648j -0.00399783-0.0060242j -0.0188032-0.0169788j -0.012018+0.000898078j -0.0120357+0.0160354j -0.0742068-0.0127577j 0.031603-0.011838j -0.0185036+0.0277467j -0.00751833+0.166465j -0.0136067+0.0122298j -0.014989-0.0179122j -0.0180484+0.576988j 0.0144698+0.130433j 0.0330912+0.112816j 0.00911937+0.0450704j -0.0134142-0.0614825j -0.0198397-0.0383134j 0.0151592-0.0660602j 0.0495586-0.0990707j -0.00809113+0.00243691j -0.0567052+0.0144293j 0.0171975-0.0274692j 0.2628-0.0414472j 0.0406877+0.0465765j -0.0949469-0.0631793j 0.102248-0.00754062j -0.10849+0.0173358j -0.0907764-0.0757941j -0.468794-0.0285713j -0.201089+0.0239969j -0.0135424+0.00381949j -0.0832419-0.035083j 0.104919-0.0437619j 0.0380078-0.0256489j 0.011722-0.0322662j 0.0875496-0.0131852j 0.0633899-0.00147104j 0.0139815+0.0169121j -0.0644753+0.0118064j 0.0327206-0.0164628j 0.0406376+0.0139323j -0.0189547-0.0390966j 0.0194074+0.0480827j -0.00263611+0.051112j -0.0883539-0.0385499j -0.0595514+0.0122833j -0.0343269+0.00398804j 0.00772362+0.0146612j -0.027375+0.00405028j -0.0277879+0.104767j -0.0188819-0.0727268j 0.0492126-0.04331j -0.00822672-0.0137359j 0.0187663+0.0081677j -0.0348721+0.0132925j 0.0568397+0.0109351j -0.075095-0.0149206j -0.0158242+0.00922707j -0.00781126-0.0275184j -0.0255465-0.000660152j 0.0156454-0.00282671j 0.0382411+0.00613347j 0.00681925-0.0135642j -0.00323126+0.00765749j -0.0375468-0.0063012j 0.0424526-0.00281203j -0.0155943-0.0155779j 0.0202389+0.0298773j 0.0267822-0.00115195j -0.0174501-0.0206924j 0.0236196-0.0206274j 0.00215787-0.0264791j -0.0255604-0.0146183j -0.0373913-0.00128446j -0.0162998+0.00736656j 0.00704637-0.0154372j -0.0396722-0.0285055j 0.0140755-0.0213006j 0.033276-0.0192227j -0.0140175+0.0204558j 0.0353343-0.0423504j -0.0677621+0.0018279j -0.0028847+0.0238177j 0.0187671+0.000220564j -0.0114603-0.02393j 0.00919121-0.00493476j 0.00189569-0.0200798j -0.0185277-0.0123156j -0.0168978-0.00749601j -0.00161436-0.0123934j -0.01229-0.0111243j 0.00980914+0.0222627j -0.00903066-0.000528564j 0.0194557-0.0131775j 0.0105174-0.00628317j 0.013786-0.00971423j 0.0303949-0.0520169j -0.00231797-0.00332913j -0.000912749-0.000927503j 0.0026736-0.00487718j 0.0268393+0.00975762j -0.0169053+0.00510995j -0.0419267-0.00296992j -0.0387936+0.00598701j -0.0262736-0.00734409j -0.0049633-0.00709304j 0.00276687+0.0108348j 0.00607542-0.0033191j 0.0159971-0.0155441j -0.0161968-0.00252709j 0.0175763+0.0215012j 0.0448068-0.00903833j -0.0291006+0.00485844j 0.00178201+0.00335985j 
