0.0927048-0.0699042j -0.0752974-0.0949693j 0.0240112+0.0102188j -0.0110059+0.00996741j 0.0488232+0.0305124j -0.000120634-0.0159864j 0.0261296-0.000600617j -0.00787998+0.00752981j -0.00387442+0.0192524j -0.0025325+0.00176728j 0.00201119+0.00440932j 0.0303838+0.0238303j -0.0664858-0.0180202j -0.0824189+0.038394j -0.0461433+0.0305741j 0.00209243-0.0235463j -0.0797714-0.122348j -0.111775+0.0880353j -0.0370709-0.00705213j 0.015482-0.0490374j 0.0426711-0.0224133j -0.0131983+0.0101125j -0.0214369-0.0292653j -0.00643017+0.0821705j 0.0120828-0.0212187j 0.0258996+0.0344996j -0.0169368-0.0104664j 0.0173401+0.0556222j -0.0694568+0.0354925j 0.064458-0.0194515j 0.0597515+0.0939045j 0.0186524-0.0478772j -0.0785483-0.00306857j -0.0142256+0.00190435j -0.0534942+0.0778947j 0.00836298+0.0132502j -0.0446594-0.0424684j -0.0451773+0.0186991j -0.00927998-0.0524263j 0.0699878-0.0725321j -0.0246882-0.023681j 0.0705268+0.000188416j 0.0327419+0.00322736j 0.0686317+0.000435125j 0.0273078-0.0402955j 0.0762995-0.0299336j -0.0317772-0.0617103j -0.0927339-0.0611007j 0.0178254-0.0620591j 0.0319117+0.0722023j -0.0755319-0.0725722j 0.037374-0.0595521j -0.01523-0.0346412j -0.0341804-0.0581952j -0.032265+0.0366392j -0.123897-0.0136323j -0.0615357+0.0219001j 0.028792-0.0518244j 0.0400265+0.00284949j -0.0256252+0.0145508j 0.0125394-0.040651j 0.010535+0.0252159j 0.0815715-0.0566414j 0.0505352-3.87404e-05j 0.0238606+0.022586j -0.0186689-0.0152581j -0.0493746-0.00783256j 0.0300501-0.0105621j -0.0318142-0.0518014j -0.0294374+0.019166j 0.0126554-0.0223037j -0.0729255-0.0182075j -0.0411813-0.0379982j 0.0193348+0.00914873j -0.0232575-0.0263342j -0.00286672-0.000152688j 0.00371103-0.0660501j 0.00968611-0.11349j -0.0106195+0.0221159j 0.00789623+0.0496263j 0.0176082-0.00709279j 0.0266792-0.0591048j -0.0145661-0.0448037j -0.0690399-0.0193279j -0.0132364-0.0107854j 0.0321382+0.00046889j -0.0120442-0.000652124j -0.0678036+0.0206322j 0.0146316+0.0147769j 0.0121864-0.0611408j -0.0126347-0.0421142j 0.0532033-0.0406738j -0.0295086-0.0155221j 0.0536204+0.0522763j 0.000831193+0.0284069j 0.0120029+0.00136186j -0.00300124-0.00480094j -0.0163806-0.0286653j -0.0175908+0.033541j -0.00946721-0.0185427j 0.0232212+0.0231908j -0.0429724-0.0191379j 0.00175621-0.00277729j -0.0222085-0.00551353j -0.0181803-0.0127012j 0.00494584+0.00193579j -0.0131004+0.00169725j 0.0146053+0.00320077j 0.0103807-0.0221476j -0.00965275+0.0130947j -0.000231074+0.00459228j -0.00561054-0.0251289j 0.014973-0.0184515j -0.00908675+0.0113209j 0.00422024+0.0370176j -0.00527076+0.00430969j 2.80013e-05+0.0894083j 0.0187187-0.0135398j 0.026218-0.00141774j 0.0353176-0.0728476j -0.00720451+0.00336016j -0.00453042+0.0662913j -0.025062+0.031786j -2.5986e-05+0.00104501j -0.0267388-0.021278j -0.00350244-0.0178685j -0.0361601-0.0528442j -0.0604541+0.0101399j -0.0184049+0.00766806j 0.000996071+0.0204323j -0.00488086-0.00430502j -0.0090937+0.0167689j 0.0163709-0.018479j -0.00533677+0.0212242j -0.0118167-0.0309469j 0.0177644+0.0113322j 0.0188808-0.00939621j 0.00143613-0.0133518j 0.0148187+0.00221482j -0.0151389+0.0100994j -0.0278214-0.00560639j -0.00228289+0.0150895j -0.00619798+0.0343156j -0.0236366+0.00192888j 0.0015235+0.00900235j -0.0149386-0.00725164j -0.0334929+0.0218799j 0.00135904-0.0160548j -0.0230608+0.0206967j 0.0151672-0.018279j -0.000407048-0.000804661j -0.0136939+0.00743824j 0.0167187+0.0258985j 0.0129984+0.0129133j -0.0514232-0.0241329j 0.00780395+0.0149797j 0.0132352+0.0203759j 0.0493658+0.0467305j -0.0063932+0.0111221j -0.0244559-0.0125482j 0.0517914+0.00896605j 0.00837797+0.00780285j -0.0341898+0.0339249j 0.015624+0.0345282j -0.0247363+0.0157453j -0.0109144+0.0520336j -0.0272918+0.0220641j -0.00663654+0.0308658j 0.0533378-0.0117523j -0.0145881+0.016608j -0.00402888-0.0185854j 0.0251346+0.0221193j 0.00991289+0.0224982j 0.00105208-0.00414797j 0.00581386+0.0242176j -0.00285774-0.0142471j 0.00548019+0.00169841j 0.00484413-0.00769757j -0.00687078-0.0171382j -0.0147606+0.0289113j 0.0246509-0.00133144j 0.00356393-0.0776281j 0.0543973-0.0146527j 0.00938717+0.00803915j 0.0559986-0.0112926j -0.0258774+0.0534904j 0.0662174+0.0233026j -0.0837594+0.118306j -0.113763-0.0877599j 
-0.15572-0.0706719j -0.0794099+0.144011j -0.0264978-0.0212453j 0.0182716-0.00560411j -0.0259721+0.0114945j 0.00734862+0.0385683j -0.0286328+0.0204636j -0.0152372+0.0107292j -0.0108534+0.00209829j 0.00544153+0.00199954j -0.0154439-0.0122641j -0.0525684+0.000869581j 0.0390425-0.00626798j -0.0866488-0.00802499j -0.0514648-0.0841313j -0.0381862-0.0585977j 0.0339376-0.0703682j -0.0932615+0.00386428j 0.00569826-0.046382j -0.0311263+0.049607j -0.0888607-0.00949382j 0.0111377+0.00263249j -0.00319705+0.0766011j -0.0517965-0.0385884j 0.0104708-0.0460719j -0.0191607+0.00662582j 0.0168867-0.038563j -0.0300841-0.0949494j 0.0846526-0.0997214j 0.0389645+0.0738935j -0.0254163+0.041244j -0.0627461-0.00938161j -0.0645263+0.0103553j -0.0589539+0.107761j -0.0639143-0.0321184j -0.00665349-0.0741209j -0.0421607-0.0515223j -0.0215116-0.0391777j 0.00881146-0.0669314j 0.029022-0.0111728j -0.0628281-0.020025j 0.0921206-0.00555929j 0.0278414+0.0578303j 0.105718-0.0594733j 0.0280706-0.0383875j 0.104194-0.0212742j -0.0224232-0.04734j 0.0460722+0.000689658j -0.0795338-0.0775466j 0.101624+0.0592131j -0.0871651-0.0580746j 0.00787882-0.0956803j -0.00962533+0.00634037j -0.0190051-0.0600046j 0.028232-0.0287913j -0.0764422-0.0594214j -0.105547+0.0808688j 0.0311832+0.0162024j 0.130035-0.0207893j 0.0307987+0.018164j 0.0644413-0.102313j 0.0406043+0.0536142j -0.0231962+0.016953j 0.00789457+0.0154303j -0.0213653-0.0078919j 0.0451602+0.0156521j 0.032839+0.00493588j -0.0359336-0.0204481j 0.052162-0.0288712j 0.0472004+0.0407573j -0.0521937-0.0256021j 0.00555933+0.00498873j 0.00501452-0.0198431j -0.000616329-0.00311306j 0.00615343-0.0132546j -0.00760713-0.0366082j 0.00124489-0.104484j 0.0362531-0.115494j -0.0138121+0.0921548j -0.0353733+0.0057191j 0.0308117-0.0362128j -0.0235077-0.0622245j 0.0266378+0.00209069j 0.0258929+0.0281777j 0.0177973+0.0697421j -0.0333089-0.0267696j -0.0106866-0.0278228j 0.0563451-0.0128067j -0.0524436-0.0249945j 0.0382521+0.0118392j 0.0306471-0.0492457j 0.0174289-0.00922985j -0.0222673+0.0150794j 0.0472724+0.0271257j 0.0224421+0.00789122j 0.002658+0.0119963j 0.0110296+0.0173454j -0.0192693-0.0557457j 0.00662839+0.019121j -0.0309609-0.0173867j 0.0260982-0.0112782j 0.0292539-0.0107422j -0.00671514-0.0262074j 0.00218947+0.0123639j -0.0165909-0.00676429j 0.00774364-0.0030934j -0.00324455+0.00786869j -0.00528301+0.0259687j 0.00074202+0.0506227j -0.00624185+0.00395508j -0.00693435-0.0115247j -0.00971819-0.0073672j 0.017963+0.0143271j 0.0225839-0.0078831j -0.00288362-0.0273457j 0.00199774+0.0113047j 0.0235738-0.067657j -0.00454453-0.0114304j 0.00706222+0.0714937j -0.00586232+0.0319522j 0.0135629+0.0435666j 0.0191822-0.00409036j -0.0188588-0.000635315j 0.00411477+0.0202778j -0.0159842-0.0200988j 0.0373617-0.017716j 0.0630693+0.012704j -0.0366421+0.0605099j -0.00390023+0.0256829j 0.022024-0.00662357j -0.00784314+0.0281258j -0.0191097-0.0246757j -0.00257779+0.0219182j -0.0173089-0.0099477j 0.030108-0.00639072j -0.0410557-0.00182391j 0.0199062-0.00832308j 0.0388126-0.0157426j -0.0270487+0.0166603j -0.0264937+0.00543249j 0.0314212-0.00152792j 0.00529972-0.0216494j -0.0416559-0.00285954j -0.00951279-0.016759j 0.000569084+0.00707283j -0.00558797-0.00267926j -0.0409346+0.0172358j 0.00598737-0.00379712j 0.0013667-0.00807574j 0.0114054+0.0317742j 0.000435354-0.00180188j 0.000703517-0.010112j -0.00764029+0.0239274j -0.00190117-0.0070502j -0.0127693+0.000234987j -0.00782126-0.0116566j -0.0299628+0.018246j -0.0138183+0.00728753j -0.0119236+0.0124048j -0.0113402-0.0162187j 0.0207942+0.0548774j 0.0017038+0.000292579j -0.0245034-0.0313274j -0.0126031-0.00595025j -0.0493616-0.0291534j 0.0532346+0.0141269j 0.0297767-0.0360457j -0.0354878-0.0152285j -0.0269992+0.0419907j -0.0304665-0.00127671j 0.0375237+0.017106j -0.010244+0.0190278j -0.027408+0.0114869j -0.00973126-0.000404651j -0.00749198+0.00794873j 0.00989519-0.0261558j 0.00422489+0.0141782j 0.0173239+0.00746792j 0.00627182-0.0294523j 0.0100832-0.00332641j 0.00650716-0.00626726j 0.0152604+0.0136787j -0.0196798-0.0646179j 0.0689088-0.0497126j 0.0751798+0.0177685j 0.0149619+0.0824033j 0.00801619+0.0252689j 0.094681+0.00448953j -0.00574953+0.0982971j 
0.0162493-0.0163883j -0.0217738-0.0133562j -0.0546992+0.0283856j -0.0290818-0.0478738j 0.0112183-0.0181994j 0.00858866+0.021094j 0.042168+0.0253836j -0.0130072-0.0214864j 0.00883285+0.0307204j 0.0349959-0.0253754j -0.0121878-0.0183563j -0.00881878-0.00127622j -0.00959071+0.00721489j -0.35529-0.0264662j 0.00495714-0.0188816j 0.059143-0.0549159j 0.0111538-0.134054j 0.124409+0.0327703j -0.0970169-0.0735918j -0.00628856+0.0434262j 0.0313088-0.0676574j 0.218745+0.0822868j 0.0562752-0.0480095j 0.070049+0.0775271j -0.0729134-0.279764j -0.0771668+0.439573j -0.0254189+0.0284734j 0.156629-0.178722j -0.0225034+0.163396j 0.188192-0.0645727j -0.0167857-0.0534452j -0.0140045+0.143771j 0.124924+0.0183501j -0.0399516+0.029545j 0.0203389+0.0679897j 0.00110802+0.0293421j 0.0176487+0.0448147j 0.00945269+0.018924j 0.0132324+0.0584931j 0.02658+0.0115509j -0.0130842-0.00935003j -0.240201+0.133047j -0.000786572-0.0506876j 0.0851879-0.0624509j 0.00406867+0.0417329j 0.216991+0.039581j -0.227572-0.134898j 0.0622917+0.0830455j 0.117321+0.100639j -0.0129864-0.016556j 0.0584449+0.0194624j -0.0177118+0.0585609j 0.00493835-0.0300192j 0.00649113+0.0423372j -0.0193585+0.0039406j 0.0193445+0.0049594j 0.0242034+0.0137287j -5.04869e-05-0.0161056j -0.0363246+0.00521036j -0.0155863+0.0105581j -0.0028188+0.0431939j -0.00608637-0.00921045j -0.00127343+0.0194392j 0.00068814-0.0076406j -0.0139079-0.014595j 0.00178464+0.0113019j -0.00947606-0.00124859j -0.00859147+0.00651601j -0.000191326+0.00106629j 0.00772936-0.00846363j -0.0132201+0.00730633j -0.0002539-0.0100307j -0.00369966-0.000203388j -0.0146691-0.0141663j -0.0105388+0.00674634j -0.00932332-0.0119673j -0.0209359-0.00492099j -0.0304322+0.00021159j 0.00312663-0.0036171j 0.0176211+0.00888413j -0.00699957-0.00533035j -0.0129639+0.00474476j -0.0233266+0.00585917j 0.00339602-0.0129478j 0.0128315+0.00706304j 0.00318168-0.00484017j 0.0232721-0.00575921j -0.0275941+0.00456261j -0.0113814+0.0163957j 0.00726337+0.0108312j 0.0538958+0.0138587j -0.00278235+0.00734266j 0.00671563+0.0535589j 0.0084554+0.0491601j 0.00847535+0.0284405j 0.000106621+0.011401j 0.00103617-0.00266023j 0.000758988+0.0100866j 0.00316964+0.000908555j -0.00147728+0.00704979j 0.00685232-0.0194231j 0.00394332+0.00144881j 0.0168494-0.0211809j -0.000543562-0.00679039j 0.00509658-0.0142861j 0.0010455-0.00385381j 0.00444486-0.0109336j -0.00438904+0.00602525j 0.00219849+0.00374026j -0.00420902+0.0105968j 0.00288119-0.0176327j 0.000592887+0.00593743j 0.00194465-0.000179631j 0.0168294-0.00954924j 0.0136871-0.00843561j -0.00987803+0.00649004j -0.010375+0.0161724j 0.00861309-0.0124967j 0.000222426+0.00556047j 0.00391349+0.0043333j 0.00468376-0.00342579j 0.016265-0.0139558j 0.00482435-0.00574j -0.00837914+0.00462061j 0.000473049-0.00812683j 0.000763142+0.0118314j 0.00216608-0.000599099j 0.00367386-0.00514624j 0.00804158+0.00140124j 0.00313372+0.00904988j 0.00455068+0.0122641j -0.00598576+0.00953958j 0.0013898+0.0266926j -0.0330312+0.0199694j -0.020741+0.0100611j 0.00021054-0.00419834j -0.00325425+0.0142882j 0.0256389-0.00801815j 0.0104091-0.00118322j -0.00130234-0.00448128j 0.0101644+0.00604102j 0.00248383+0.00155776j -3.49023e-05-0.0112396j 0.00752901-0.00143048j -0.0126408+0.013004j 0.0145314-0.00720668j -0.00143219-0.00195824j 0.00674849-0.00129079j 0.0100445-0.00173694j -0.00566809-0.00904921j -0.000942084+0.000697577j -0.0084233-0.007315j -0.0254601+0.0100126j 0.0015866+0.000744716j -0.00521405+0.00920382j 0.0201548+0.00981634j 0.0162827+0.00827921j -0.0228761-0.00813937j -0.0018544-0.00106483j 0.0057873+0.00363192j 0.0158723-0.00132235j 0.0257331+0.0123742j 0.0169451-0.0145124j -0.0146094-0.00456359j -0.00837139-0.00240688j -0.00172821-0.0016337j -0.00245857+0.000603462j 0.0104289-0.00624745j -0.0147907+0.0038621j 0.0163518+0.00502876j -0.0187221+0.00238894j -0.0130005-0.0167452j 0.02638+0.0126185j 0.00410086+0.0137249j -0.00689065-0.0240665j -0.0152545-0.00430602j 0.00589054-0.00993523j -0.0115102-0.00718304j -0.00860076+0.0173923j 0.00762121-0.0372789j -0.00373272+0.00157914j 0.00439925-0.0264157j 0.00189725-0.0166677j 0.00702506-0.00629698j 0.0110676+0.0151413j -0.00878688-0.00360083j -0.0111207+0.00656007j 0.00638353-0.000731516j 0.00166034+0.00653444j 
-0.0750411-0.0407939j -0.0458028+0.0724097j -0.0119445+0.00447845j -0.0101792-0.00433536j -0.137825+0.0153619j 0.0424897-0.0092399j -0.0243175-0.00337527j -0.00200417-0.0404814j -0.0418024-0.0340139j -0.0150658-0.0294148j 0.0514073+0.0824933j 0.0264298-0.0307783j 0.145196+0.0449628j -0.00856733+0.00317766j -0.0690315-0.107953j -0.159802+0.0211248j 0.0994214+0.103394j 0.0967931-0.0491143j 0.0141948-0.142455j -0.114505+0.150482j -0.164718+0.0776361j 0.0944932-0.0543567j 0.0617639+0.115656j -0.0793599-0.103691j -0.0140846-0.12366j -0.108408-0.0106612j 0.0383703-0.0695297j -0.0582443-0.221874j 0.13291-0.244253j -0.0126208+0.141734j -0.121758-0.122141j -0.102284+0.0222566j -0.085737+0.0573519j -0.0200679+0.0908495j 0.0762466-0.091483j -0.0500041-0.0716451j 0.0937033+0.0281857j 0.0748815+0.0107255j 0.0540598+0.00832392j -0.179135+0.118931j -0.0230915+0.050922j -0.00903456+0.00924928j 0.0112688+0.0426939j 0.0200523-0.0873352j -0.0291833+0.0247622j 0.0335296+0.027642j 0.0308722+0.020677j 0.272824+0.14893j -0.121184-0.039183j -0.00109939-0.0266725j 0.0207285-0.0047097j -0.05424+0.0716635j 0.0634957+0.123249j 0.00476385-0.0361667j 0.0282511-0.00977263j 0.0613703+0.00312147j -0.0180282-0.0355064j -0.0680551+0.00206031j 0.00800361+0.00302315j 0.101841-0.0855236j -0.0134883-0.043383j -0.00489616+0.0107107j -0.0659279-0.0986335j 0.00269787+0.0160816j 0.0440311+0.0499978j -0.00131735-0.0171623j -0.00683462-0.0297614j 0.00697774+0.0195332j -0.00126061-0.0198861j -0.006488-0.0405217j 0.0574221-0.0354358j -0.0452944+0.0471362j -0.0158465+0.00855704j 0.0192574+0.0507261j -0.00898686-0.00380596j -0.0388059-0.00238984j -0.0383519+0.0562131j -0.0126961+0.0683649j 0.0204566-0.0321242j -0.0445726+0.0290183j -0.0237138+0.00186515j 0.0328804+0.0188549j 0.02588-0.0371386j -0.0284731+0.0200346j -0.036317-0.0271217j -0.0361339+0.00687114j 0.0325083+0.0386607j -0.014038+0.0541877j 0.0123604+0.00453509j -0.0121612-0.0338446j -0.0166864+0.00832387j 0.0319156+0.00585483j 0.0059185-0.0322165j -0.0122892+0.0244305j 0.0134537+0.00316215j -0.0374365+0.0137412j 0.0016425-0.0181448j 0.021987+0.0218156j -0.0123556+0.00398363j 0.0127247+0.00586276j 0.00295185+0.00314166j -0.0263684+0.0254683j 0.00252396-0.00919572j -0.0161143-0.0022036j 0.00464447+0.00718902j -0.00341475+0.00352486j -0.0037067+0.00258874j -0.00438112-0.020164j 0.00800424-0.00324482j -0.00202351-0.0014443j 0.00373021-0.00330354j 0.012439-0.00370576j 0.00256953+0.000323126j -0.0177033-0.00691748j 0.0074652-0.00234923j 0.00191587+4.79385e-05j -0.031805-0.0165864j -0.0143032-0.0251676j 0.0229622-0.0320905j 0.000143062-0.00158681j -0.000198824-0.0127612j 0.0028845-0.00581931j -0.00644445+0.0142615j 0.00520188-0.00124819j 0.000986595+0.0104692j -0.00384605+0.000827356j -0.0164526-0.0288214j -0.0173323-0.0192356j -0.00993841-0.00859361j -0.00481099+0.015654j 0.00367669-0.00827328j 0.00597235+0.00612353j -0.00419735-0.010394j -0.00521861+0.0119233j 0.00302727-0.0130864j 0.0213484+0.00274148j 0.0153066+0.00248393j 0.00815527+0.00290265j 0.0193784-0.00695665j -0.0163404-0.00475856j -0.0243767-0.00550557j 0.0170154+0.0196619j 0.00685992+0.00804767j 0.00241564+0.00148174j 0.00635852-0.00492029j -0.00283966-0.00307136j -0.00444867-0.0164608j -0.00632729-0.00832677j -0.00683795-0.00781866j -0.00818198-0.0172674j -0.00525886-0.00229546j -0.0089463+0.0113327j 0.00689776-0.00196463j 0.00421056+0.00486649j -0.00711022-0.0105758j -5.62377e-06+0.0133852j 0.000116097+0.0029876j 0.00595886+0.00440652j -0.00364767+0.00607104j -0.00206142-0.00381719j 0.0104216+0.00772963j 0.000849043-0.0015679j -0.0122514+0.0192041j -0.025897+0.0194521j -0.00171304-0.00367618j -0.00518558+0.0382695j -0.0260334+0.0060019j 0.00545396-0.00249788j 0.00517529-0.00216248j -0.00205244+0.0199007j -0.00972025+0.00985847j 0.0100587-0.0158038j 0.00297835+0.000328364j 0.000338798+0.00567276j 0.00150592-0.00452458j -0.018197+0.0124412j 0.0100816-0.0100944j 0.00474108-0.0040075j -0.0119901+0.0127483j -0.00194182+0.0076958j 0.0181539+0.0150098j -0.0309586-0.0130474j 0.00466433+0.00263174j -0.0279834+0.0357338j -0.00441347-0.0630571j -0.00360407+0.0333702j 0.0646445-0.00152137j -0.0338915-1.47842e-05j -0.00511359-0.0363105j 
0.0140764-0.039142j -0.0438605-0.00787886j -0.00446206+0.0112304j -0.00235472-0.00678361j -0.0236935+0.0260144j 0.0342924+0.0206899j -0.00481943+0.012255j -0.00770813+0.0131919j -0.0135792+0.00219964j -0.00474476-0.00839655j -0.0162152+0.0231773j -0.0125833+0.046098j 0.00827393+0.00632593j -0.100778+0.00771979j -0.0689672-0.0529706j -0.0281687-0.0634432j 0.0032718-0.0857827j -0.125303+0.00529017j 0.0332058-0.0656852j 0.00678345+0.0355671j -0.0517652-0.0148118j -0.00574845-0.0081982j -0.0214565+0.0332294j 0.000147254+0.0163571j 0.0180701-0.0240225j 0.0123448+0.00370204j 0.0217232-0.0367457j -0.0208034-0.0246229j 0.0174596-0.0349563j 0.0516335+0.0419091j -0.00513389+0.0509992j -0.03001-0.0209231j -0.0556926-0.0147534j -0.0873534+0.0552035j -0.0519623+0.0116533j -0.0107112-0.00601802j -0.0125702-0.0750399j -0.0476937-0.0129907j 0.018363-0.0947255j 0.0478664-0.0385665j -0.0505856-0.00415473j 0.143479-0.00831305j 0.0550754+0.0501561j 0.125045-0.0276065j 0.0245887-0.0231257j 0.109071-0.0253362j -0.0330574-0.0545886j -0.0190773-0.0326712j -0.0815372-0.0777125j 0.0543462+0.0917302j -0.150881-0.0971254j 0.0219474-0.133167j 0.00265289-0.0078516j -0.115659-0.0455755j 0.0212303+0.0242526j -0.135493-0.0347723j -0.123632+0.0619854j -6.89082e-05+0.0295335j 0.173826-0.0831575j -0.0119436+0.0161049j 0.0101512-0.131264j 0.0311789-0.0183179j 0.0628151-0.055494j 0.0363853+0.00275663j 0.0256058+0.0255933j -0.00678236+0.0174553j 0.00669909+0.0474367j -0.030877-0.059047j -0.0165308-0.0452664j 0.0293581+0.0456083j 0.00914102-0.080804j 0.00711428+0.0256434j 0.000228909-0.0284975j 0.0545076+0.0124384j -0.0172534-0.0499213j 0.0348851+0.0331389j 0.00427799-0.117869j 0.022882-0.210706j 0.00960766+0.0708887j -0.0378279-0.0172624j 0.0221609+0.00665697j 0.00879735-0.0918933j 0.0252841-0.0414636j -0.0299039-0.00509638j -0.0036467-0.0141971j -0.00218789-0.0650222j -0.02288+0.0166785j -0.0149194+0.0260768j -0.00221468+0.086942j -0.0295844+0.0286143j 0.0376202-0.00254743j -0.0766964-0.0805299j 0.0137739+0.01398j -0.0189379-0.0074785j 0.0590349+0.0441987j 0.071897-0.0330272j -0.0743886+0.0487278j 0.0353371-0.000854712j 0.0222725-0.00560436j 0.0138292+0.0345165j -0.0239497-0.0113457j 0.00400812+0.00314278j 0.0285752+0.0153264j -0.0132048+0.00819298j -0.00340479+0.006444j 0.00723696-0.00987887j 0.000668969-0.0190555j -0.0041175+0.020737j -0.0473818+0.0190666j 0.0226534-0.0164708j -0.00452339+0.000147183j 0.00843998-0.0149521j -0.00814391-0.0286418j 0.00160933+0.00844832j -0.00177088-0.0365171j 0.00679152+0.00778965j -0.0210095+0.00875948j 0.00436497+0.0304186j 0.0197463-0.0380448j -0.00220518-0.00331355j -0.00586587+0.00917393j 0.0408153-0.0341795j -0.0168515-0.0287381j 0.031329+0.00973237j -0.006327+0.00409836j -0.0133475+0.00425547j -0.000610633+0.00321961j 0.0288353-0.00671714j -0.00226719+0.000632859j 0.0193097-0.0234759j 0.0155702-0.0024527j 0.0266611+0.00288468j -0.0152403+0.0169863j 0.0155418-0.0143506j -0.0204404+0.0105539j 0.00369401-0.0341362j 0.00698767+0.0132272j -0.00059729+0.0249036j -0.000121636-0.010468j -0.00172941-0.0294266j 0.00249727-0.0132829j -0.00108943+0.0342123j 0.00811488-0.00146563j 0.00835464+0.00366504j -0.00104916+0.0264624j 0.00627754-0.0165263j 0.0284454-0.0175178j -0.00851369-0.00186615j 0.00536619+0.00412001j -0.0106678-0.0188324j -0.00133552+0.00722159j 0.00133675-0.00273223j -0.00316521-0.00423389j 0.00486094-0.00143285j 0.00436826+0.0205409j 0.00721307-0.010806j 0.0175415-0.0238668j 0.0023293-0.0351488j 0.000702663-0.00998352j 0.010326+0.0220198j -0.0102332-0.0230796j -0.0023685-0.0124532j -0.0102319-0.0309391j -0.00735564-0.0250633j 0.0341752+0.0114167j -0.0147014-0.0101532j 0.0134128+0.0223681j 0.0313002-0.0116234j -0.0191558-0.0127722j 0.0492499-0.0285783j -0.0294627+0.0186927j -0.01469-0.0234739j 0.00972092-0.0292499j 0.00623519-0.00034365j 0.00394815-0.0182319j -0.00557066+0.0369721j 0.00956991-0.00384346j -0.00929667+0.0111974j -0.0170128+0.0176889j -0.0101291-0.00740343j -0.0144408+0.00532546j -0.0260835-0.0313921j -0.0073909-0.00459961j -0.00474762+0.00992731j -0.020569+0.00894624j -0.0212482-0.0376433j -0.0328469-0.00242266j -0.0117213-0.0406239j 0.0392282-0.00984504j 
