0.00924513+0.00847323j -0.00710151+0.00845928j 0.00299868-0.00729889j 0.00041283+0.005853j 0.0017633-0.000540736j 0.00417127-0.00640265j 0.00276469-0.00629357j -0.00136743+0.000928342j 0.00137775-0.0053999j 0.000595415+0.00132249j -0.00405168-0.00351792j 0.00237188+0.00271643j 0.00700093-0.00804062j -0.00168009+0.00152943j -0.00254044+0.000286674j 0.00150391-0.000559625j 0.0032444-0.00222253j -0.00111574-0.00242815j 0.0062545+0.00332172j -0.00142501+0.00139886j -0.00327089+0.000627769j -0.00311667-0.0011297j 0.00295162+0.000351706j -0.000692912-0.00411541j 0.00147419+0.000407393j 0.00281385+0.00103657j -0.00188726-0.00180896j -0.00291396-0.000787854j -0.00210075-0.00223585j -0.00731752-0.00199144j -0.00210196+0.00196829j 0.00197038-0.00144145j -0.00461498+0.00901958j 0.00193972-0.00273298j 0.00209946+0.00303767j -0.00319407-0.000215564j 0.00203003+0.00299003j 0.00775491+0.00051363j 0.00413907-0.000815308j -0.000841244+0.000145878j -0.00173933+0.00224423j -0.00345473-0.00108275j 0.00198215+0.00149931j -0.00255427+0.000232788j -0.00252471-0.000583451j -0.00382718-0.00114974j 0.0027236+0.00117061j -0.00437309-0.00175891j -0.00280133-0.000599246j -0.000643361+0.000834701j 0.00545961+0.00248316j 0.00135485+0.00190175j 0.000332003-0.000110639j -0.000495805-0.00425446j -0.00107709+0.00286644j -0.00228531-0.00232181j 3.21871e-05-0.00102237j -0.00061548-0.00186842j -0.00125334-0.000585276j -0.00137066-0.00101659j 0.00101291+0.00195896j 0.00361846-0.000826377j -0.00194203+0.000634099j -0.00406727-0.00208634j 0.00302991+0.00105818j 0.000319239-0.00138863j -0.00192702-0.000217731j 0.000337836+0.00050045j 0.00407208-0.00228446j -0.0014311-0.00193844j 0.00238309+0.000947189j -0.00666915-0.000539687j -0.00134842-0.00114576j 0.000441472-0.000342964j 0.00296814-7.92529e-05j -0.00307261+0.000600372j 0.00120625+9.89904e-05j -0.00173848-0.000134961j 0.000335097+0.00228808j 0.000892069+0.00138031j -0.00101224+0.00224635j -0.0054665+0.00319089j 0.00527608-0.000999404j 0.000275912-0.00242659j -0.00536752-0.00428025j 0.00103076+0.0013565j 0.00405762-0.000224951j 0.00142203-0.00293641j -0.00136988-0.0056267j -0.0074708-0.00115495j 0.00196012+0.000815847j 0.00454387+0.00269258j -0.00186485-0.000932852j 0.000899911+0.000370581j -0.00490818+0.000103769j 0.000108808-0.00245233j -0.0018011+0.00116008j 0.00339632-0.000413942j 0.00166097+0.00116184j -0.00163011+0.000681554j -0.00615184+0.00131362j -0.00209079+0.00144062j -0.000470149-0.00391786j -0.00116394+4.28853e-05j 0.000444134-0.00073462j 0.000217857+0.00209796j 0.00176687+0.00136282j 0.00138017-0.000577271j 0.000278383-0.000537051j 0.00117167+0.00133369j 0.000628911+0.00212686j -0.00046424-0.00256326j 0.00604412-0.000290886j -0.000820349+0.00208113j 0.00335775+0.000525899j 0.00411821+0.00290425j -0.000360691+0.000836017j 0.0019526+0.00113005j -0.00365544-0.0022033j -0.00359647-0.00293955j 0.000508233+0.0010485j -0.00619805-0.00279939j -0.00147427+0.000699981j -0.00215703+0.00152822j 0.00205456+0.0014562j 0.000627457-0.00030363j -0.00397768+0.000451612j -0.00167447+0.00294538j 0.00294416+0.00276738j -0.00032033+6.89819e-05j 0.00162871-0.00294389j 0.00116695-0.00178046j 0.00361512+0.000802909j -0.00205685+0.000794716j 0.0031018-0.00239071j -0.00288562-0.00215408j -0.00523273+0.00248937j 0.00293903-0.000562583j -0.000579203-0.000237133j -0.00049817+0.000711675j 0.00259851-0.00151352j -0.0015217+0.00419516j 0.00594369+0.000287112j 0.000903888+0.00112657j 0.00275204-0.00214075j 4.60946e-05-0.00146062j -0.00361338-0.00111894j 0.0013395-0.000164644j -0.000227069+0.00195104j -0.00505505+0.00172941j 0.000179022-0.000805992j -0.00351429-0.000200058j -0.00200116-0.00113017j -0.00113328+4.02414e-05j -0.00183642+0.000537975j -0.00272073+0.00176661j -0.000340272+0.0012773j 0.000231401-0.00166245j 0.0020272-0.00101429j -0.00463722+0.000741351j 0.00197411-0.00244569j -0.00295044-0.00177184j -0.000860827-0.00148216j -0.00125788+0.00300275j -2.24059e-05+0.0033991j -0.0055223-0.00513732j 0.00401389+0.0129587j 0.00687827-0.0116606j 0.00616905-0.00572211j -0.00255727+0.00258291j -0.00181217-0.00626421j 0.00192992+0.00716574j 0.00301733+0.00269278j -0.000675428+0.00225409j 0.00245276+0.00515301j -0.00444498-0.00217287j 0.00178231+0.000579239j -0.0023476-0.00113625j -0.00123605-0.00357199j -0.00388797-0.00557446j 0.00280723-0.000199398j -0.00021774+0.00210412j 0.00372414+0.0122174j -0.0176311+0.00127358j -0.012953-0.00315109j 0.0135256+0.0045057j 0.000863272-0.00586709j -0.0154256+0.0377899j 0.0363711+0.0153223j 
-0.00865373+0.00901621j -0.00809707-0.00927625j -0.00285438+0.00345844j 0.00478826-0.0062447j 0.00177689+0.00848877j 0.00239061-0.00353491j 0.000446341-0.010775j -0.000121096-0.000446283j 0.000807653-0.00436984j -0.000196978-1.99236e-05j 0.000682523-0.000624247j -0.000662738-0.00630701j -0.000174974-0.00308854j 0.00439822+0.00139992j 0.00414322-0.000391104j -0.00370658-0.00181559j 0.00260577-0.00109742j 0.00327713-0.00235692j -0.00370146+0.0028688j -0.00322467+0.000128091j 0.00229071-0.00526559j -0.00457074-0.00241803j -0.00723579+0.0009828j -0.00151487-0.00341312j 0.00271507+0.0012296j 0.00114641+0.000618412j -0.00410637-0.00214528j -0.00322726-0.00076584j -0.000584748+0.00146919j -0.00235118-0.000131705j -0.00546282-0.00515577j 0.00685972-0.00399521j 0.00604384-0.0023526j -0.00138382-0.00203896j 0.000444447-0.00184011j 0.000726337+0.00458215j -0.00118393-0.000493635j 0.0024833-0.00102936j 0.000739183+0.000304233j -0.00238295-0.000634603j 0.000166038-0.0009778j -0.000367398+3.23838e-05j 8.67445e-05+0.000155538j 0.00147928+0.000858137j -0.00177867-0.00095407j -0.000547777-1.69669e-05j -0.000796036+0.000149745j 0.00147155+0.000546257j 0.000197824-0.000721102j -0.000864361+0.000696863j -0.0032771-0.00196867j -0.00346621-0.00134907j -0.00225413-0.0039431j -0.000182318-0.00097771j 0.00208232+0.00171429j 0.00188209+0.00380005j 0.0013646+0.000210713j -0.00113934+0.00201798j -0.00359241-0.000479988j -0.00069642+0.000456614j -2.17652e-05-0.00238975j 0.00142435-0.00138781j 0.00103804+0.00434911j 0.000316922+0.00267177j 0.00109108+0.00314375j -0.000618578-0.00083247j 0.000825011+0.000305774j -7.08861e-05-0.000439422j -0.00345099-0.00174637j 0.00350121+0.00136922j 0.00207803+0.0018433j 0.00312135-0.000524423j 0.00117726-0.000842929j -0.00141824+0.00198427j -0.000302173-0.00256955j 0.00128578+0.000641351j -0.00104856+0.000209002j 0.0016956+0.00148832j 0.00216203+0.00204472j -0.00259702+0.00103543j -0.000334113-0.00140695j 0.00357327+0.000899293j -0.00200382-0.00140149j -0.00706299+0.0011599j -0.00518067-0.000801188j -0.00717949-0.000592474j -0.00312771-0.00172278j -0.00290901+0.00043746j -0.00347569-0.00264254j 0.00471779+0.000989114j 0.000333659-0.0018535j -0.00618533-0.00556468j -0.00136873-0.0042159j -0.00286158-0.00193508j 0.00355799+0.00481032j 0.00339069+0.000642437j -0.00478735+0.0057702j -0.000675175+0.000132254j 0.00262686-0.0015283j 0.000814048+0.00181536j -0.00335559+0.00119809j -0.00366537+0.000318096j -0.00399139+0.00394192j -0.00321347+0.000600227j -0.00288755+0.000667781j 0.000794183+0.000257157j 0.000747477-0.000837265j -0.00192083+0.00168927j 0.000549921+0.00224745j -0.00115591+0.000526497j 0.000707482+0.000480478j -0.000949053-0.00187625j 0.00235454-0.00186866j 0.00344411+0.00170852j 0.00460779+0.000655514j 0.000105682-0.00311834j 0.00180694+0.0015792j 0.00358712+0.00510373j 0.00172292+0.000708999j -0.00227233+0.00287126j -0.000493-0.00123915j -0.00467583+0.00228905j -0.00344247-0.0002762j 0.00116738-0.000565675j -0.0015713-0.00148407j -0.000272514-0.00531235j -0.000538295+0.000403813j 0.00091463+0.000535546j -0.000323334+0.00147745j -0.00178398+0.00156161j -0.000522855-0.001109j -0.00284864-0.00498035j -0.00185347-0.00161954j 0.00672915+0.00157743j -0.00501502+0.0035511j 0.00176652-1.16345e-05j -9.50467e-05-0.0018561j -0.00080407+0.000475704j 0.00112376-0.00222417j -0.000821185+0.000674177j 0.00408031-0.000242359j 0.00153603+0.000391323j -0.00316189+0.00245494j 0.00355014-0.000600894j -0.001124+0.000722368j -0.00120834-0.000270199j -0.00298174-0.00299363j -0.0013839+0.000289128j 0.00340834+0.00305998j 0.000279802-0.000350735j -0.00189682+0.000267959j -0.00469718+0.00412135j -0.000797158-0.00104366j 5.68541e-05-0.000695463j -0.00244358-0.000364192j -0.00271145+0.00568475j -4.7092e-05-0.00177138j 0.000249051+0.00119518j -0.00176951-0.00485311j 0.00206995+0.00171771j 0.00495113+0.00306429j -0.000136207-0.00532271j 0.00111485-0.00814798j 0.00847722-0.00260749j 0.00275918+0.000484005j -0.000261671+0.00522072j 0.00548119+0.000856062j -0.00217798-0.00986961j -0.000857045+0.00110827j -0.00711302-0.00824376j -0.00856617+0.00699027j -0.0017597-0.0100162j 0.0044193-0.00584447j -0.00215224-0.000628402j 0.000297726-0.00524112j 0.00524997-0.00331889j 0.00390751-0.00279669j -0.00414792+0.00177359j 0.00286558+0.000995009j 0.00256976-0.000673678j 0.00136162-0.00223068j -0.0056272-0.000236844j -0.00887029+0.00596434j -0.00248911-0.00149098j -0.0160426-0.00993925j -0.0151934-0.000159676j 0.00944538+0.00301596j -0.0362845-0.0152581j -0.0160601+0.0391067j 
-0.00876033+0.0080258j -0.00901067-0.00552352j -0.00183253+0.00696925j -0.00254227-0.0144283j -0.00434724-0.00229483j 0.00330116+0.000489501j 0.00236514-0.00619361j -0.0027427+0.0038634j -0.00194785+0.00417547j 0.000256758-0.00122267j -0.0035831+0.00614326j -0.00118129+0.00248874j -0.00975064-0.00242563j 0.00768071-0.013511j -0.00532914+0.00368532j 0.0117668-0.008194j -1.48359e-05+0.00566677j -0.0045715+0.00418617j 0.000156278+0.00222799j -0.00752534+0.00231385j 0.000676206-0.00546873j -0.00510931+0.00361564j -0.00680106+0.00343683j -0.00532966-0.00172732j 0.00668462-0.00466967j -0.00425041-0.000959742j -0.00637861+0.00241876j 0.0102983+0.000394268j 0.00171804+0.00457386j 0.0106175-0.000323299j 0.00365266-0.000656786j -0.00491997+0.00264817j -0.00456173+0.00332153j -0.00359561-0.00381395j 0.00437434-0.00132509j 0.00526642+0.00375755j -0.00341418+0.00230306j 0.000301195-0.00400055j 0.00548136+0.00186315j -0.000729273-0.00430727j 0.00159868-0.00947791j -0.00425785-0.000576105j 0.000878776-0.00349379j 0.000623419-0.00236519j -0.00146494+0.00182694j -0.00407619+0.00109791j 0.00403425+0.00122586j -0.00289799-0.00235356j 0.00144235-0.000178663j 0.0087666-0.0046155j -0.00363714+0.00994526j -0.00503744+0.00371378j 0.0141416+0.00473463j 0.000972612+0.00346932j -0.00268867+0.00187415j 0.00167547+0.00229278j 0.00557535+0.00582692j 0.00415623-0.000148525j 0.0113483+0.00246462j -0.000192954+0.00483302j -0.00324297-0.0086744j 0.00291048-0.00219863j 0.00152391+0.00156843j -0.0057587+0.00328701j -0.0057066+0.0053011j 0.00249682-0.000115356j -0.000887517-0.0020125j -0.000113968+0.000446245j -0.00771663+0.00338272j 0.00943738+0.00114802j 0.00301794+0.00836885j -0.00192608-0.0013795j 0.00319264+0.00232223j -0.000320384+0.00280292j 0.000874905-0.00395924j 0.00380652+0.00158131j 0.00268302+0.00129854j 0.000307066-0.000311647j 0.00465237-0.000838204j 0.00864911+0.00198001j -0.00912946-0.00598598j -0.00123112+0.0041816j -0.00271735+0.00463661j 0.00383655+0.00877199j -4.24372e-06+0.000616205j 0.002753+0.00280984j -0.00376229+0.00220325j -0.000472612+0.00193681j 0.00614288+0.00630286j 0.00638607-0.000683095j 0.00283378-0.00526122j 0.00384495+0.00283099j 0.00116532-0.000131294j -0.00507571-0.00766145j 0.000188732-0.00140506j -0.00756722+0.0040137j 0.00092507+0.00117813j -0.00422858-0.00491446j 0.00520732+0.000732068j -0.00213986-0.000559698j -0.00133311-0.0029434j -0.0060106+0.000905987j -0.00695691+0.00523095j 0.00116365+0.00700232j -0.0089814-0.00133893j 0.000181343-0.00742005j -0.000752367+0.000301642j -0.000753526-0.000116016j -0.00312151-0.00774433j -0.00374045+0.00286595j 0.00169455-0.00807275j 0.00816028-0.00574622j -0.00344179+0.00467608j 0.00314625-0.00720791j -0.0046972-0.00253054j 0.00598467-0.00391396j 0.00133581-0.00366847j 0.00666044-0.00430066j 0.00119358-0.00196202j -0.0001967-0.00494764j 0.00058515+0.000842215j 0.00606233+0.00619825j -0.00453862+0.00680449j -0.00853398-0.00352323j -0.00956682-0.00325158j 1.99871e-05+0.00179959j -0.00257781+0.0072552j -0.00425244+0.000989169j -0.00509417+0.000161231j -0.00262881-0.00298714j 0.000952924+0.00306812j 0.00387121+0.00377289j 0.00350262+0.00529641j -0.00615913-0.00249216j 0.00146203+0.00301565j 0.00454845-0.00380066j -0.00626408-0.00188442j 0.0032516+0.00971246j 0.000457657+0.0011428j 0.0115695+0.00507151j -0.00975124+0.000446173j 0.0104177+0.00337735j -0.00573482+0.0068901j -0.00506743-0.00196779j -0.00855996-0.000498338j -0.00371022+0.0010327j 0.00428841-0.00257812j 0.00508898+0.0028809j 0.000473404+0.00651605j 0.000918817-0.00118208j 0.00219369-0.00124244j 0.00579039+0.00402078j -0.00278574+0.00357687j 0.000698088+0.00305594j 0.00140428-0.000328063j 0.00355027+0.0109098j -0.00719632-0.00745533j -0.00209928-0.00653364j -0.00671097+0.00540363j 0.00810435+0.00715422j -0.0031919-0.00231954j -0.00808248-0.00874669j -0.00489879+0.00158168j 0.0113735-0.00106135j 0.0070422-0.00312064j 0.00742873+0.00480209j -0.000785609-0.0101394j -0.00772761+0.0108333j -0.00335922+0.0136874j -0.0110883+0.00244543j -0.00384863-0.0021883j -0.00456777+0.00641765j 0.000912854+0.00586585j -0.000652305-0.00351177j -0.00263024+0.00098515j -0.00260061+0.00805699j -0.00279269+0.00328015j -0.00264201-0.00284358j 0.00252691+0.00947563j -0.00140538-0.000192304j 0.00291308-0.00281966j -0.0075409-0.00909406j -0.0100202-0.00311216j -0.00389244+0.0261659j 0.0186711-0.00804082j -0.0009983+0.0177583j 0.0285678+0.000785909j 0.00667897-0.0131688j -0.00468688-0.00431979j 
0.00832549+0.00785898j -0.00350042+0.00741978j -0.00396352-0.00426384j 0.00701279-0.00308175j -0.00411676+0.00212746j 0.00107846+0.00291808j -0.00147521+0.0034701j 0.00230139-0.00279853j 0.000747798+0.00372265j 0.000281527-0.00487164j -0.0010839-0.00447394j 0.00645275-0.00655327j -0.000853591+0.00426806j 0.00281092+0.00331347j 0.00256816+0.00129139j -0.000832204-0.00315624j 0.00876235+0.00103154j -0.00497955-0.00506032j -0.0078783-0.00657528j 0.0039464+0.00474496j -0.0020623+0.00398756j 0.00287859-0.00440861j 0.000951566+0.0047088j 0.00244657+0.00117228j -0.00378349+0.00383858j 0.00580245-0.00196467j 0.00386339-0.000357101j -0.00660077-0.0020567j -0.000180784+0.00337174j -0.00550919+0.00127325j -0.00231625+0.00107132j 0.00275412-0.00294382j 0.00658742+0.00159732j 0.00418815-0.00118052j -3.69036e-05+0.000985043j 0.00256082-8.82122e-05j -0.00178787+0.00185583j 0.000512655-0.00211151j -0.00527896+0.0036415j -0.00337772+0.00012535j -0.00582552+0.00394128j 0.00372605-0.000112243j 0.00295975+0.00270183j 0.00506525+0.000991783j -0.00575006-0.00109533j 0.00281008-0.000134298j -0.00217735+0.000513705j 0.00114616-0.00163069j -0.00182746-0.000211072j 0.000765599+0.0050117j 0.000835686-0.00492212j 0.00293318+0.000913787j -0.00321294-0.00111318j -0.00268904-0.00317657j 0.00473563-0.000392418j -0.00467233+0.000574892j 0.00278084+0.00215771j -0.000628575+0.00444735j -0.00107676+0.00511528j -0.00759548-0.00709356j -0.00117399-0.00610097j 0.00185421+0.00267136j -0.00204976+0.000545331j -0.00162125+0.00358071j -0.00175275-0.00373918j -0.00734185-0.00228715j 0.005873+0.00572218j 0.00120146+0.00239876j 0.00110276-0.00539107j 0.00452461-0.000163659j 0.00088906-0.00595979j 0.00123332+0.000393192j 0.00162727-0.00489484j -0.000170556-0.00249148j 0.00519128-0.0028289j -0.00204709+0.000242175j -0.00550878+0.00125263j 0.00300101+0.0025778j 0.00688171+0.000128454j -0.00884622-0.00124409j 0.00312595-0.00274702j -0.00368345-0.00570609j 0.00330079-0.00609039j -0.00229999+0.00163715j -0.00620645+0.00124575j -0.00902066+0.00316499j 0.00218202+0.000942078j 0.0010951-0.00205045j -0.000901249+0.00026436j -0.00737195-0.000643911j 0.00448834+0.00307889j -0.00616126-0.00482802j 0.000812378-0.0112062j -0.000865922-0.0057192j 0.00409505-0.00685372j 0.00521394+0.0011687j 0.00163266+0.000842444j 0.00691621-0.00330412j -0.00182626+0.0019068j 0.00210951+0.0047796j -0.00119982+0.00284451j -0.00458625-0.000404061j -0.00456572+0.0022636j -0.00416192-0.00364999j -0.00150679+2.95418e-05j 0.00280291+0.0054317j -0.000209461-0.00109297j -0.00230266+0.00234357j 0.00547471-0.000515833j 0.000192353+0.00149496j -0.00366831+0.00496141j -0.001577-0.00206103j -0.00922422+0.000493301j 0.00697907+0.00676637j -0.00258393-0.00372357j 0.00389446+0.00423342j -0.00211839+0.00501663j -0.00640006+0.0118096j -0.00330515-0.00430682j -0.00367539+0.00101108j -0.000194347-0.00402673j 0.00330278+0.00949305j -0.0039512+0.00764518j -0.00123001-0.00385112j 0.0127037-0.00556779j 0.00156826+0.00177956j 0.00634329-0.00621498j 0.00192605-0.00184546j -0.000594764+0.00280662j 0.0105929+0.00508148j -0.00208862+2.74788e-05j -0.00281179+0.00298186j -0.01359-0.00791948j 0.0107922+0.00346436j -0.000670906-0.00343601j 0.01063-0.00203749j -0.00779678-0.000826178j -0.00252549-0.00466718j -0.00339167+0.00503575j -0.0011746-0.00107862j 0.00810992+0.00198699j -0.00453925-0.00388263j -0.00521104-0.00530562j -0.00079331-0.0107137j -0.000383414-0.00188626j -0.000946356+0.00105779j 0.00302067+0.00885444j -0.00625763+0.00929087j 0.00669817-0.00345051j 0.00177896+0.00750069j -0.0039547+0.00664716j -0.00412651+0.00325326j -0.00686205+0.000476913j -0.00374942-0.000965872j -0.000685593-0.00538831j -0.00670129+0.00331821j 0.00839513+0.00228417j 0.00732244+0.0109955j -0.00211318-0.00820119j -0.00111817+0.000100564j -0.00244792+0.00861937j 0.00879848-0.0109181j -0.0148454+0.00496358j 0.00696919-0.0122128j 0.00888266+0.00701068j -0.00258985-0.00154308j 0.0136979+0.00221528j -0.0103282-0.00756348j 0.0123705-0.000462176j 0.00282064-0.00589121j 0.00145285+0.00967629j -0.00225862-0.0114558j -0.00310528-0.00750561j 0.000585604-0.000165692j -0.000987425-0.00833124j 0.00276506+0.0085521j 0.00725033-0.00521939j -0.000561801+0.00502845j 0.00569468+0.00373832j -0.00589795+0.00882975j -0.00538808-0.00284271j -0.00816334-0.0109084j -0.0109219-0.00192169j 0.0215068+0.0037844j -0.0113955-0.0131826j 0.0221286+0.00484452j 0.00899523-0.0356147j -0.00972988-0.00472278j -0.00701211+0.00674916j 
-0.00106366+0.00547046j -0.0049475+0.000791702j -0.00683284-0.00918703j -0.000476327+0.00255755j -0.0185774+0.00683462j -0.00127872+0.000615407j 0.000468533+0.0027136j 0.000141111-0.0040839j -0.00433752+0.00326122j 0.00209693-0.000956717j -0.00410759+0.00199909j 0.000542744-0.000635136j -0.0190019+0.00416814j -0.00525583-0.0306485j -0.0110824-0.000756411j 0.0224358-0.0045311j 0.00174689-0.00293217j -0.00313649+0.0258534j -0.0045025+0.00638381j -0.0102999-0.00480305j 0.00340748+0.00302671j -0.00143729+0.00319985j -0.0200803+0.000780135j -0.0206748-0.00574865j 0.00355338-0.00277242j -0.00729339-0.00125026j -0.00823273-0.000216964j 0.0091794+0.00266045j -0.00696417-0.000413856j 0.0134524-0.00231864j 0.0206772+0.00466934j 0.00299784+0.00531265j -0.0119293-0.00320017j -0.0168168-0.00698504j 0.00869623-0.00540765j -0.0010067+0.0126485j 0.000217487+0.006163j -0.00248677-0.00486644j -0.00710183+0.00820637j -0.000242285-0.0068556j 0.00373629-0.0212459j -0.00287921-0.00184871j -0.00272142-0.0143307j -0.00191171-0.00397874j 0.00196228+0.00683536j -0.00335395+0.00393514j 0.000339913-0.00156674j 0.00360888-0.00177699j -0.000128036+0.00498503j 0.00585716-0.0152416j -0.00208254+0.0163539j -0.00352755+0.00181384j 0.000639159+0.0105193j -0.00683624+0.00520438j 0.0112188-0.00186965j 0.00877592+0.0052728j -0.00872513+0.00818048j 0.00111807-0.00996349j 0.00902636-0.00780626j -0.000203826+0.00901746j -7.86769e-05-0.0146956j 0.0021312-0.00261064j 0.00275626-0.00622514j -0.0228823-0.00202474j -0.0129965+0.00197394j 0.00471011-0.00566736j 0.00228636-0.00499926j 0.00677634-0.00166206j -0.0120239+0.0117427j 0.00473522+0.00327362j 0.00958032+0.0116531j 0.00245237+0.00989134j 0.013416+0.0111813j 0.0016142+0.00385386j 0.00181368-0.0019013j 0.000631111-0.00642183j 0.00503176+0.00783649j 0.000121839+0.00268402j -0.00521675-0.00884706j 0.00336595+0.00286659j -0.0174507-0.00544116j 0.00460508+0.0110457j -0.00635315+0.00414395j 0.00297586+0.000686418j 0.00569753-2.43993e-05j -0.000366017+0.00272968j -0.000585738+0.00300429j -0.00474796-0.00471131j 0.000475673+0.0022148j 0.00201197-0.000259891j 0.00638151-0.00204371j -0.000633129-0.000406131j -0.00193893+0.00279944j -0.00317519-0.00414881j 0.00258949-0.00124761j -0.00139791-0.000559983j 0.0122273-0.00549653j -0.00236565-0.0153639j -0.00482945+0.0034727j -0.00468006+0.00255192j -7.70879e-06+0.00108788j -0.00682997-5.72547e-05j -0.00419954+0.000519632j 0.00416422+0.0123103j -0.00987772-0.0112068j -0.00982221-0.016187j -0.00240011+0.0026681j 0.00908155+0.00576949j -0.00616204-0.00208581j 0.0019578+0.00300394j 0.0119454-0.0230548j 0.01759-0.0118855j -0.00114859+0.00280248j -0.00420856+0.0008831j -0.000909407+0.0047198j 0.00518329+0.0032663j -0.00385185-0.000356779j 0.0080874-0.00833373j -0.00178112-0.00642744j 0.00466554-0.00346181j -0.00717133-0.0032559j 0.00769966+0.00389458j 0.000125897+0.00211144j 0.00869863+0.00360048j -0.00836721+0.0053367j 0.00232405+0.00440498j -0.00780446+0.00138743j 0.00630445+0.00514941j 0.0079756+0.0109303j 0.0072689-0.00386166j 0.00215633+0.00376508j 0.00412134+0.00290789j -0.000240842+0.00094829j 0.00143083-0.00815043j 0.000431042+0.0100395j 0.00402307+0.00475406j -0.000929503-0.000604575j -0.00531161-0.00141528j -7.7568e-05-0.00202997j -0.000779525+0.0059209j 0.00207754+0.00319783j -0.000663192+0.00449892j 0.000324864-0.00711075j 0.00281696+0.00747495j 0.00178101-0.00291255j -0.00170411-0.000329895j -0.00163931-0.00761135j -3.43612e-05-0.00521189j -0.00232826+0.00437033j -0.00673264+0.00307398j -0.0014227-0.00714521j 0.00161455-0.000380806j -0.00108514-0.00111824j -0.00152592+0.00159027j 0.0018361+0.00221174j -0.00383631+0.00191509j 0.00162624-0.00104223j 0.00240751-0.00198331j 0.00131219-0.00282852j 0.00431509+0.00105208j -0.00801747-0.0102181j -0.00697835+0.0075815j -0.00498628-0.00148521j 0.000219325+0.00531786j -0.00997028+0.00318222j 0.00126774-0.00368247j -0.00389371+0.00116786j 0.000187413-0.0014682j 0.0086686-0.0124439j -0.000506298-0.00412509j 0.00152138+0.00338374j 0.0109953-0.00510356j 0.00883364-0.00307352j 0.000122937+0.000351739j 0.00501558+0.00106788j -0.00638829-0.000790137j -0.00532887-0.00388207j 0.000797823+0.0028243j -0.00824999-0.0031719j 0.00281369-0.00121582j 0.00497284-0.00271178j -0.00645288+0.00757335j 0.0107783+0.00611534j -0.00132268-0.00648326j -0.000700724-0.00684633j 0.00327263+0.00367534j -0.00803081+0.00234048j -0.0050719+0.00566585j -0.00230109-0.00229119j 
