-0.0163994-0.0574829j -0.0587061-0.000645015j -3.56468e-05+0.00441779j 0.0232281+0.0222491j -0.0375243+0.0319901j -0.00480938-0.00167888j 0.0202317+0.0152061j 0.00918812+0.00197456j -0.00869761+0.000640325j -0.00512887+0.00875728j 0.0196266-0.0221589j -0.00639345+0.0295986j 0.0134126+0.0261469j 0.0289144-0.00435981j 0.0115257+0.00499925j -0.015991-0.00977478j 0.00373613-0.00676325j -0.00771247+0.00310785j 0.00278332+0.0126015j -0.00170026-0.00273558j -0.00453228+0.0052315j -0.00109832-0.00651832j 0.0149168-0.0179175j -0.0166111+0.0262438j 0.0342019+0.000515401j -0.0140958-0.00656122j -0.0150075+0.0155551j 0.0704049-0.00379779j -0.0133167-0.0120247j 0.00922053+0.00955313j -0.0218985-0.0241519j 0.0202099+0.0530974j -0.0140563-0.0132273j 0.0378918-0.0140846j -0.0279376-0.00995626j 0.00484734+0.00347844j -0.000402925-0.0384125j 0.0326508-0.0103198j -0.0218194-0.00223754j -0.0419062-0.0734973j -0.0543525+0.0111981j 7.79838e-05-0.00525299j -0.0161072+0.0305811j 0.0155554-0.0269346j 0.00439656+0.0330938j -0.0108069-0.0513337j -0.000815582-0.010322j -0.000555148-0.00330955j -0.00405113+0.0122111j 0.000986625+0.0112538j 0.0046506+0.00206851j 0.0168913+0.00839314j 0.027369-0.017647j -0.0257088+0.0601275j 0.0260254+0.00665691j 0.0400911-0.0205382j 0.00868102+0.0242001j 0.0173874-0.0416539j -0.036906+0.0138288j 0.0146472-0.0131604j -0.0250374+0.0395064j -0.0269889+0.0109398j -0.00791206-0.0191461j 0.00257982+0.00570759j -0.0194287+0.0116714j 0.0035243-0.00544301j -7.72978e-05+0.0177517j -0.0312357+0.0380982j -0.00279285+0.0214415j 0.000164508-0.00392949j -0.0105562+0.011334j -0.00731602-0.00263745j 0.00123492-0.00125908j 0.0149904+0.0167386j 0.00710424-0.0264516j 0.00382283-0.00120892j -0.0151692+0.0105188j -0.0183297+0.00485209j -0.00698688+0.000946301j 0.011858-4.19087e-05j 0.00557466-0.0113001j -0.0203387-0.0036409j 0.0062505-0.00301822j 0.0203645+0.000893694j -0.0180393-0.00386829j -0.0011221-0.00655773j -0.0220507-0.0208231j -0.036377-0.0220183j 0.0316504+0.0313942j -0.0187979+0.00217335j 0.0302414+0.0198717j 0.0249835+0.00280726j 0.0226124+0.0601591j 0.00341543-0.00850741j -0.0162044-0.00990659j -0.00302889-0.0103291j -0.0194827-0.0128665j -0.0288879+0.0218874j 0.027698+0.0207968j 0.0379459-0.00191078j -0.0205946+0.00212374j 0.00436553+0.00761567j 0.0164124-0.045364j 0.0269498-0.00543024j -1.34724e-05-0.0246301j 0.0421138-0.0157483j -0.0245285+0.0104257j -0.018277-0.00375642j 0.00321684+0.0123741j 0.032078+0.00368802j 0.0185239+0.00102971j 0.0404752+0.0085563j -0.0442383-0.00958843j -0.0244352-0.00165423j 0.00135958+0.00988968j 0.0181055-0.0228826j 0.017111+0.00205226j 0.0138551+0.00641311j 0.00722381+0.00143329j -0.0108903-0.0220257j -0.00177061+0.0140745j -0.0218431-0.0108991j -0.0106008-0.00455072j -0.0314932+0.0063632j -0.0117886+0.00188138j -0.00922195+0.0118103j -0.0231072-0.00489308j -0.00558936+0.0103629j 0.0146455+0.000167586j -0.0154319-0.010492j 0.0218328+0.0190568j 0.022645+0.0108347j 0.00212265+0.0122956j -0.0104556-0.002294j 0.0324815+0.00401338j -0.0110421+0.00446993j 0.0253737+0.0068765j -0.0176452+0.00929756j 0.0127473+0.00167932j -0.00149584-0.0268j -0.0157374-0.0207311j 0.0164074-0.0109842j 0.0218395-0.0224489j -0.0379084+0.00876957j 0.00884446+0.0117469j -0.0215637+0.0331695j -0.00842341-0.0149271j -0.0300629+0.044367j -0.0135789-0.0306704j 0.0186705-0.010092j -0.0158464-0.0046521j 0.0344208+0.0435331j 0.0308213-0.0115589j 0.00311137-0.00437773j 0.0316266+0.0405784j -0.00111439-0.00216503j 0.00284769+0.00886576j 0.0214758+0.0467728j 0.0208166+0.0211509j 0.011267-0.0120624j -0.0029801+0.00961712j -0.00933679+0.0353132j 0.0291171+0.0140781j 0.0039826-0.0308366j 0.0109682-0.00704413j -0.00189135+0.0161367j -0.0291737+0.0103206j 0.00607531-0.0235493j -0.00305571+0.0120687j 0.00871594+0.0113936j -0.00428157+0.00663497j 0.0168836+0.0135757j 0.0143588-0.00959775j 0.024045+0.0328853j -0.000251694+0.0206699j 0.00436265-0.00452614j -0.0251048-0.00633974j 0.0316448-0.0181625j 0.0518159-0.0259231j -0.0475602+0.0538035j -0.0426529+0.0447828j 0.0372018-0.0042191j -0.00484469-0.0164219j -0.024532-0.0196119j -0.00849425-0.00176256j -0.0685983-0.059481j -0.000829175+0.0396399j 0.0004691-0.0153156j 0.0312646+0.0434866j -0.0287495+0.0833605j -0.0235802+0.0148847j -0.0431955+0.028027j 0.00268073-0.0426745j 0.0372788+0.0185254j -0.00890683+0.12881j -0.125037-0.0159189j 
0.0634555-0.0114544j -0.00442686-0.0506669j -0.00623269-0.00170566j -0.0227789+0.0184656j -0.0327271-0.0419796j -0.00905357-0.00273234j -0.02209+0.0192855j 0.0176389-0.000872499j -0.0073462-0.0081792j -0.00678673+0.0122926j 0.0209369+0.0264836j -0.0109696+0.0289285j 0.0298692+0.00797617j 0.0022809-0.0178277j 0.0191168-0.00210654j 0.00442645-0.00213079j -0.00111614-0.000654992j 0.01007+0.00520656j 0.00458535+0.00395194j -0.0255887+0.00829166j -0.0163542+0.00697978j 0.00155738+0.00239069j 0.00141799-0.0118508j 0.00295647+0.0192969j 0.0196921-0.0263518j -0.0237861-0.0216063j 0.00877708-0.000163561j -0.0350333-0.00781925j 0.0134199-0.00619901j 0.00033384+0.000693161j 0.00172896-0.000742895j 0.0400564-0.0105118j -0.0138604+0.00408175j -0.0167973-0.00930157j 0.0158484+0.00781119j -0.00454503+0.000750385j -0.00666205-0.0181341j 0.0355696-0.010768j -0.0269778-0.0397447j 0.0153726+0.0464163j 0.0190689-0.0166338j -0.0260268+0.00880792j 0.0207177+0.0380961j -0.0159735-0.0138313j -0.00340897-0.026397j 0.00277581+0.0147894j 0.00701737-0.014282j 0.0148644+0.0102909j 0.0149207-0.0227039j 0.0199497-0.00276621j 0.00802009-0.00623887j 0.00139086-0.0166454j 0.0173683-0.0072151j 0.0280875-0.0463321j -0.00604408-0.0149237j -0.0138285-0.0083129j -0.0289849+0.00736768j -0.016017-0.0165271j -0.00915087+0.011136j 0.0191121+0.0171756j 0.00607674-0.00684137j -0.0024246-0.00768623j 0.00599828-0.0344771j -0.033698+0.00877268j 0.00875184+0.00950424j -0.00642729+0.0345412j 0.0379637+0.0192342j 0.0147475+0.0148882j 0.0276422-0.00227423j 0.0108934-0.0173958j 0.00244075-0.0112898j 0.00126014-0.0060401j -0.00195124+0.00213899j 0.0125175+0.00574091j -0.0321242+0.0151031j -0.00886366+0.0117826j 0.00428232-0.00750153j 0.00863826-0.0182197j 0.00660376-0.0116485j 0.0101992-0.0370311j 0.0179352-0.00551235j 0.0167471-0.0238837j 0.0309092+0.00396428j -0.00538673-0.026784j -0.00397531+0.00237791j 0.00136992-0.0137557j 0.0255312+0.0125671j 0.0373092+0.000626139j -0.0153879+0.0189595j -0.0139137+0.00457204j 0.0146643-0.0195148j 0.0306499-0.00425226j 0.0125721-0.0186338j 0.0250128-0.0384503j 0.011535-0.00494814j -0.00358646+1.14811e-05j 0.00602918+0.00769584j -0.0106672-0.00877925j -0.00992308+0.0117678j 0.00233849+0.0107793j 0.0138733+0.017838j -0.0125115+0.00311393j -0.00468364-0.00256493j 0.00950116+0.00506112j -0.0241538+0.0156497j 0.00260176+0.0389534j -0.00665815+0.00164457j 0.0106088+0.00120924j -0.0260485+0.0124855j 0.0383837+0.0128186j -0.0213145-0.00648647j -0.0255303-0.0472583j 0.0235874+0.0470835j 0.0279252-0.00183528j -0.0102926+0.00891008j -0.0180508+0.0275565j -0.00836558+0.0391401j 0.0151079-0.0246414j 0.0254899-0.0235666j -0.00029437-0.0204555j -0.00490929+0.0363734j 0.0407104+0.00881649j -0.0169467+0.0132053j 0.0276948+0.000859762j 0.00309903-0.0280853j 0.0323265-0.00427906j -0.00327529+0.00709425j 0.0152639-0.010593j 0.0047849+0.0257355j -0.0169071-0.0266018j 0.0343087+0.00475919j 0.00515356+0.0117087j -0.0154584+0.0095396j -0.000211354+0.0185381j 0.0102479-0.00972498j 0.00781903-0.00210132j -0.0108929-0.00924851j 0.0499051+0.00516477j -0.024643-0.0141723j 0.00903359-0.011338j -0.0121069+0.0107129j -0.0150887-0.00255297j -0.00100895+0.00770748j -0.0216277-0.000519948j 0.047937+0.00498971j 0.0229834+0.0338833j -0.0375099-0.00869077j 0.0222053+0.0237653j 0.055602+0.0426904j 0.0232661-0.00826221j 0.0245726+0.016489j -0.0143391-0.0269046j 0.0281239-0.0370864j 0.00527124-0.00541051j 0.00541205-0.0198477j -0.00543119+0.0166009j -0.00552703-0.0167888j -0.00929638-0.0354138j -0.0105898+0.000331889j -0.0168185+0.00129192j -0.0139422+0.0012859j 0.0392586-0.0101557j 0.0478945-0.00974657j -0.0277708+0.00983161j 0.00986788-0.00577321j 0.0129827-0.00298666j 0.020824-0.000812374j -0.00537749+0.0422675j -0.017296-0.00999662j 0.00276618+0.0130218j 0.0187704-0.0178886j 0.029718+0.0295392j -0.02341+0.0428137j 0.0658594-0.0390633j 0.0324308-0.0199064j 0.00297053+0.0277223j 0.0342529+0.0310564j -0.0184589-0.0167597j 0.00273937-0.0158605j 0.00320253+0.0415111j 0.0357101+0.0494315j -0.0281326-0.000504886j 0.012702-0.00346422j -0.0107373-0.0124355j 0.00522211-0.0732578j -0.0389598+0.0502338j -0.00999547+0.0554756j -0.0102123+0.00924364j -0.00332365-0.0202358j 0.00504719-0.0288023j 0.0718524+0.0209374j 0.051578-0.0560979j -0.00427248+0.0518416j -0.0487901-0.0524093j -0.103061+0.027848j -0.0300114-0.104266j 
0.031838+0.0351574j 0.0257223-0.0254461j -0.00275563+0.000381225j -0.00620986-0.0035621j 0.0440772-0.0178464j -0.0101623+0.0200123j -0.0117835-0.0243089j -0.00567533-0.030011j -0.0243284-0.0351184j 0.0240275+0.00515543j 0.0105117-0.0197961j 0.00953499-0.0290563j 0.0302735-0.0496404j -0.0873593-0.0280702j -0.0271724+0.015555j 0.0373899-0.00137359j -0.0133497+0.0150818j 0.00690822-0.00442442j -0.00119534-0.0357791j 0.00223347+0.0147758j 0.00441769+0.00212285j 0.0251599+0.0379145j 0.0186522-0.0126979j 0.0556275+0.00231107j 0.0704108-0.0413836j -0.0044579-0.0794792j 0.0818743-0.0426941j -0.268575-0.0693342j 0.000826889+0.0278396j -0.0361875-0.00988169j 0.103167+0.0268872j 0.0675799-0.0518556j -0.033212-0.0131248j -0.128165+0.0112131j 0.100884+0.0447104j -0.0610851-0.0395746j -0.03868+0.0193631j 0.0322213+0.0084144j 0.0319401-0.0375991j 0.0119802+0.209122j 0.00455187-0.0445979j -0.0376694+0.0205368j 0.045193+0.11367j 0.00714704-0.0290003j 0.0182299-0.139242j 0.0268441+0.127j 0.0223636-0.0229919j -0.00940978+0.159783j 0.0806787-0.167716j 0.0418767+0.0106063j -0.0178682+0.105941j -0.040167-0.0707465j 0.0556821-0.0197903j 0.0804021-0.338866j -0.101591+0.0102159j -0.0410478+0.0754368j -0.217093+0.00758793j -0.071902+0.0117525j 0.137581-0.0923801j 0.0384917-0.0164006j -0.0411005-0.0989114j -0.136132-0.0191108j -0.0125414-0.0181227j -0.0109214+0.073096j -0.0519596+0.053344j 0.0766884+0.0387892j -0.0728327-0.0595198j -0.0435719+0.0566009j -0.0173816-0.0400826j -0.0276137-0.0274097j 0.0258049-0.0459994j -0.0170474+0.0119352j 0.0400921+0.0509656j -0.0634757-0.021795j -0.147381+0.0489343j -0.0702619+0.0780308j 0.0221128-0.0213312j 0.0857214-0.096729j 0.0443228-0.0454655j -0.0228958+0.0124056j -0.102167-0.0472967j -0.0544021-0.0072772j 0.131489+0.0461603j -0.0325168+0.105057j 0.0592601+0.0408574j -0.00751137-0.0223499j 0.14514+0.105311j 0.177387+0.11248j -0.118169-0.0107574j -0.0161018+0.0455177j -0.0273692+0.00588254j 0.0293626-0.0148826j 0.0357087+0.134655j -0.00893293-0.0169591j -0.00950083+0.0253073j -0.0153004+0.00892746j -0.0332737-0.0528214j -0.00869327-0.0060458j 0.041297+0.0244342j -0.00675443+0.00338588j 0.0138331-0.00269314j 0.00957023-0.0197396j -0.0691564+0.0136178j 0.00825392+0.010322j -0.0320375+0.00675959j -0.00453426+0.00449151j 0.04044-0.0485156j -0.00792092-0.000810025j 0.00708266-0.0129951j 0.0158643-0.00810441j -0.0297314-0.00594146j -0.0261723+0.0331899j 0.0202358-0.00144713j 0.0366799-0.0192757j -0.0105456+0.00928538j 0.0117595-0.0439186j -0.0163717+0.0116083j 0.00236115-0.00510977j 0.0177881-0.00450182j 0.00994299+0.00301707j -0.0260793-0.0101493j -0.00821538-0.0272806j -0.00974559+0.010298j -0.00591595-0.011171j 0.00680384+0.0136076j -0.00241147-0.00625667j -0.0266374+0.0130313j 0.010529-0.00449085j -0.00354399-0.0193959j 0.0031166+0.010139j 0.0162939-0.00708168j -0.0206141-0.0130428j 0.00633663+0.00674128j -0.0158562+0.00396463j 0.00229925-0.0224773j 0.0140849+0.017255j 0.00924731+0.011293j 0.00535688+0.0196603j -0.00349719-0.00346165j 0.00608525-0.00519391j 0.0223674-0.000528664j 0.00472207-0.00783473j 0.00914342+0.00612239j -0.0157806+0.000483062j 0.0182914-0.0094915j -0.014954+0.0261151j 0.00320065-0.00637251j 0.0151763+0.00898144j -0.00534907+0.0192514j -0.0117833-0.000976987j -0.0037958+0.0165587j -0.011986+0.0064722j -0.00265437-0.00373015j 0.00318625-0.00199592j -0.00837643-0.00447631j 0.0239492-0.018677j -0.00476868+0.00713476j 0.00407786-7.60454e-06j 0.0100526-0.0200194j 0.00515969-0.0116858j -0.0194497+0.00251246j 0.0152408+0.00805245j 0.0105118+0.00521258j -0.00971254+0.000430926j 0.0297063+0.0039579j 0.0093925+0.00604063j 0.0173934+0.0175436j 0.0187341+0.0114169j -0.0216869-0.00534839j 0.00869138+0.00244689j 0.0014907+0.0105452j 0.0477484+0.00135678j -0.0107154+0.0173878j -0.0253945-0.033676j 0.0132002+0.0176448j -0.0158965+0.0104284j 0.00126861+0.00494001j 0.00556075+0.0318827j 0.016176+0.00176639j -0.00819957+0.0180176j -0.0033075+0.0195057j 0.0157192-0.028884j 0.0115949+0.0270325j 0.000950029-0.0753699j 0.00365121-0.0150262j 0.00234518-0.0167266j 0.00499678+0.0107515j 0.00267549-0.00201268j -0.0479962-0.0366831j 0.00263412-0.0219125j 0.0233553+0.001787j 0.0222094-0.0334914j -0.00797118+0.00209412j 0.00645975-0.021176j -0.0116665-0.0112277j 0.00765094-0.0123126j 
0.0110536-0.080812j -0.103069-0.00991033j 0.00399206+0.00539448j 0.037079+0.0155194j -0.0134494+0.035516j 0.00326263+0.0424675j 0.040436-0.022594j -0.00433715+0.0440482j 0.0144234+0.0322979j -0.0338926-0.0131798j -0.00361368+0.00497628j -0.0506041+0.030327j -0.0528621+0.073457j 0.117708+0.0567544j 0.0437622-0.0112346j -0.0409438-0.0034591j 0.0111146-0.0213074j -0.0266662+0.00983326j 0.00438199+0.0390419j -0.00111107-0.0286729j -0.00695303-0.0136494j -0.00182324-0.0427106j 0.0241391+0.00135476j -0.0564262-0.0356137j 0.294309+0.0212336j -0.0764047-0.108036j -0.0220756-0.0652834j -0.0335364-0.0161706j -0.00526705-0.0111429j 0.00174502+0.0393778j 0.0629685-0.0719109j 0.0241062+0.0950519j -0.0505353-0.0316462j 0.0152041-0.0281741j -0.00924894+0.0173698j -0.0393108-0.014362j -0.0534464-0.0568128j 0.041949+0.00892888j -0.0159449+0.000841984j -0.028688+0.00392777j 0.00249494-0.0559224j 0.0531702+0.127542j 0.0546685+0.298814j -0.0090929-0.021581j -0.134259+0.232248j -0.0274758-0.157844j -0.0325578+0.00907266j -0.0185197+0.149441j -0.00127594-0.0669607j 0.0118276+0.0639989j -0.0112869+0.0306038j 0.0863371-0.150656j 0.300243-0.148686j 0.0551523-0.014408j 0.0739155-0.0707529j -0.00108411-0.027798j 0.0961016+0.0654022j -0.0304162-0.0955455j 0.0291231+0.0680575j -0.0350894-0.0664528j -0.0763923+0.0184195j 0.0263383-0.062203j -0.00950801-0.0651572j -0.0316114+0.00159375j 0.0534025+0.051336j -0.0364935-0.0266861j -0.0213225+0.0289802j -0.106534-0.0256956j -0.0103613-0.0230534j -0.054235+0.0417486j -0.175036+0.095768j 0.0331997+0.118008j 0.0147021-0.0596855j 0.0571758+0.0218199j -0.0859694-0.011423j -0.00199349+0.0413548j 0.0138713+0.0932466j 0.0107545+0.00258443j -0.0284888-0.0317057j -0.0224442-0.0418126j -0.0114338-0.0301398j -0.156056-0.0650727j 0.182506+0.0955497j 0.0873575+0.0913024j -0.121024-0.0856395j -0.0119168+0.0151209j -0.0360101-0.0292123j -0.0391266-0.0312445j 0.0789301+0.00511839j 0.00506307+0.00408722j -0.0265763-0.0135966j -0.0603348-0.0266232j -0.0140102-0.0563603j -0.000288585+0.00930512j -0.0333008+0.0262908j 0.00161558-0.00613881j -0.0382478+0.0627753j -0.0517063+0.0989727j -0.025587+0.0526441j 0.0452626-0.0433858j 0.0419416-0.048535j -0.0183621-0.00239557j 0.0625394+0.0128177j 0.0166437-0.0170261j -0.0190819+0.0122034j -0.0200926-0.00486513j -0.0103306-0.0166825j 0.00970332-0.0121327j -0.00391585-0.00748587j 0.0138111+0.0150761j 0.000487992+0.0355257j -0.0139066+0.0137795j -0.00973143-0.0118661j -0.0133467+0.0077118j -0.0114276+0.0223039j 0.00945951+0.0215751j 0.0022803+0.00323688j 0.00205836+0.00912704j 0.00112035-0.000814264j -0.0127554+0.0262164j -0.0267105-0.00310061j 0.000334464+0.0217943j 0.00180726-0.00372127j -0.00695586-0.000864224j -0.0113586-0.026089j -0.012473-0.016133j -0.0194832-0.0110547j 0.024536-0.00307996j 0.0072406+0.00105428j -0.0133596-0.0103389j 0.00864481+0.0125049j -0.0258993-0.000245653j -0.00474051+0.00708377j 0.000794154-0.0107906j 0.000926137+0.0213802j -0.0198571+0.00714127j 0.0389772+0.00903228j 0.0329788-0.0225587j 0.0267801+0.0016988j -0.0169046+0.00783648j -0.0139954+0.00453901j -0.00307749+0.000716517j 0.00281695-0.00410161j -0.00149639-0.00267762j 0.0064298+0.00641465j 0.00291158-0.00743681j 0.015916-0.0137187j 0.00275551-0.00377896j 0.0211311+0.00719602j -0.0111502-0.00421846j -0.00164549+0.00743275j 0.0099038+0.00429513j -0.00833435-0.0114779j 0.0448802+0.0222721j 0.0146332-0.0113904j -0.00494155+0.00731265j -0.0123023-0.00147445j 0.00447666-0.0070057j 0.00553844+0.0245973j 0.0104624+0.00257211j 0.00862213+0.0039321j -0.0253703-0.00078769j -0.0193922-0.0049707j 0.00916998-0.00634089j -0.00666108+0.0084532j -0.0122348-0.00392825j -0.0187269-0.0113282j -0.022541-0.0170754j -0.0124775-0.0260897j -0.00738672+0.0063222j 0.00883129+0.0156773j 0.00167463+0.0107653j -0.023384-0.00270438j 0.0126711+0.00435858j 0.00234458-0.00959835j 0.00158275+0.0127993j 0.00430835-0.01031j -0.0185279+0.0166595j -0.0141941+0.0147275j 0.0109176+0.0461226j 0.00410943+0.0317863j -0.00721516-0.00843303j 0.0116334+0.0213288j -0.0196585+0.0283591j 0.00801495+0.00297786j -0.0308269-0.00657212j -0.001899-0.0188308j -0.00334891-0.00832213j 0.00241591+0.0568241j -0.0138053+0.00889125j -0.0215046-0.0255142j -0.0308016+0.00353138j 0.0169814+0.0203375j -0.0206064+0.023094j 0.00795486+0.00972966j -0.00407387+0.00660586j 
-0.0746493-0.0108455j -0.0177318+0.0576722j 0.00530566-0.00168398j 0.0279298-0.0123335j 0.0259267+0.0550554j -0.00382579-0.00383482j 0.0325352-0.0202547j -0.0325839+0.0278655j 0.0057486-0.014839j -0.0138436-0.0257422j -0.00672995-0.0290661j -0.00149511-0.071285j -0.0835201+0.0198384j 0.0155723+0.0401684j -0.0633574-0.0082068j 0.0064475-0.00585429j -0.00293181+0.00485879j -0.0446084+0.0193366j -0.00323878-0.00664818j 0.0263607-0.0106377j 0.0186503+0.000847612j 0.00499176+0.0322251j 0.0117675+0.0133516j -0.0275811-0.049429j -0.0192909+0.0328491j 0.0198558+0.0426862j -0.0399881-0.00818835j 0.0224205+0.0328783j -0.000483476-0.00761158j -0.00504145-0.013221j 0.0011853-0.0186547j -0.0431683+0.0150155j 0.0428877-0.0041684j -0.0171897-0.0110693j 0.00258507-0.0145009j -0.00101503-0.0234675j 0.015798+0.0160989j -0.0380756-0.00760619j 0.0400817+0.0428812j 0.0302683-0.0161387j -0.0253438-0.0359579j 0.0184404-0.00831921j -0.0222486-0.0361695j -0.0308802+0.027198j 0.00451212+0.00991706j 0.0043546-0.00717229j -0.01316+0.0382466j 0.0543657-0.00648771j -0.000485015+0.0109j 0.0600798+0.00543392j -0.0376738+0.0179305j 0.0103389+0.00402325j -0.011418+0.0142087j 0.0132362+0.0148196j -0.0184335-0.0515769j -0.0306987-0.0292232j 0.0219009-0.0330844j -0.00368185+0.0607265j -0.0493514+0.00150685j -0.0132963-0.00696816j 0.0167849-0.00193283j -0.0665677-0.0124939j 0.0804637+0.0283195j -0.0600667-0.0338584j 0.000593508+0.0611941j 0.0403525+0.0521823j 0.0374361-0.0013893j -0.0272168+0.000144322j 0.117277-0.0662623j 0.0609137+0.0311737j -0.0129927+0.0094623j -0.00378512-0.023677j 0.026822+0.0137146j -0.0256982+0.0115329j 0.0197485-0.0408203j 0.0239366-0.0134958j 0.0189801-0.0746716j 0.0250026-0.0774672j 0.0391825+0.00815175j 0.0400535-0.0364473j 0.0390246-0.00359723j 0.0203171+0.00878698j 0.0219693-0.017437j -0.0103896+0.0492886j -0.0151325+0.00414816j 0.0126683+0.00502043j -0.0122066-0.0236368j -0.000580266-0.0305663j -0.0358893-0.0599183j 0.00419624-0.0508571j -0.0236669+0.0526531j 0.00280242+0.0180338j 0.00972328+0.0461496j -0.05939+0.0453405j 0.0601196-0.0442682j 0.0608164-0.0785401j -0.025211-0.0270803j 0.00277618+0.0047201j 0.0495191+0.0237263j -0.0137753-0.0964647j -0.0037867+0.0687539j 0.010765+0.0101276j -0.0118598+0.0318884j 0.0506541+0.0694015j 0.0530849-0.0247043j 0.0831365+0.062711j 0.0126478+0.03646j 0.0651908+0.0116931j -0.00435392-0.00819339j 0.101684+0.05474j -0.0234788+0.0103788j 0.079736-0.0967059j 0.0782809+0.0440063j -0.0238294+0.00939199j -0.0194258-0.0654542j -0.00964662+0.0127796j 0.00719957+0.0159428j 0.0617934-0.0440752j 0.0816998-0.0851353j -0.0104018+0.00036195j -0.0223731+0.0839184j 0.0877337+0.0198269j -0.0863818-0.00908941j -0.00331171-0.000330799j 0.0265257-0.0571934j 0.0508456-0.0226068j -0.00239195+0.0423186j 0.0509521+0.00724649j -0.0114861-0.0288182j -0.00166112+0.0233732j 0.0870017+0.0201546j 0.0610015+0.0273487j -0.122682+0.00812631j -0.0878871-0.027715j 0.117652-0.00786857j -0.0606258-0.00707541j 0.0750266+0.00452646j -0.00114806-0.0217804j -0.00858755+0.00270926j -0.0203287-0.0478547j 0.0237137+0.0234434j -0.0379437-0.0117102j -0.0614667-0.0354158j 0.0456932+0.0459439j 0.117084+0.0322886j 0.0413183+0.10353j 0.041513-0.0330239j 0.0144905+0.0717794j 0.0206649+0.0598699j -0.0857806+0.0975022j 0.0255478+0.0474039j -0.0276145+0.0392407j -0.040171-0.0870236j -0.0567542-0.067985j 0.00130112+0.0391462j -0.00533001+0.0130556j 0.0176191-0.0472169j -0.0301505-0.0327917j 0.031442+0.0194958j -0.109103+0.037632j -0.0104328+0.0244993j 0.0258654+0.0315284j 0.0748131-0.00436183j -0.00630158-0.0349732j 0.0904197+0.023966j 0.000715465+0.010588j 0.0115163-0.0123496j -0.0435118-0.0392395j 0.0577194-0.0613653j 0.0106328+0.0576058j 0.00365063+0.019414j 0.0501716+0.0826971j -0.0805825+0.119205j -0.000883156-0.121563j 0.0500704+0.0430495j -0.048558+0.0537961j 0.00459577+0.0156344j -0.032945-0.0955871j 0.0625267-0.104565j -0.0427904-0.0194014j 0.0843584-0.0106693j -0.0553552-0.103882j -0.0659308-0.0356966j -0.0114747-0.145132j 0.0738318-0.0631353j -0.0324815+0.0511588j 0.0241078-0.0438176j -0.0168086-0.0183193j -0.0915243+0.0841469j -0.0528933-0.0334764j 0.0113983-0.0382784j -0.0148692-0.136511j 0.124329+0.0794544j -0.0697167+0.0982406j 0.0195093-0.0449879j 0.0443291+0.0127024j 
