-0.00701671+0.00450335j 0.00342966+0.0053617j 0.0148593-0.00280229j -0.00108251-0.0160712j 0.000788699+0.0185881j 0.0162443-0.00753713j -0.0105599-0.00490982j 0.0104747-0.00385456j -0.00649712-0.011088j 0.00326696+0.026047j 0.0115552+0.0167892j -0.00155222-0.00367578j 0.00264481+0.0140384j 0.00290196-0.00860702j 0.00457445+0.00687364j -0.0276182-0.0230295j 0.00965254+0.0233312j 0.0200884-0.0258714j -0.0275914+0.00895861j -0.0156495+0.0202985j 0.0079835-0.00154899j -0.00297472+0.000354189j 0.00988891-0.0119732j -0.00783084+0.00769298j 0.00217062-0.0080931j -0.00332432+0.0112157j -0.00062871+0.0067919j -0.0120035-0.00168101j 0.0013916+0.00855133j 0.0132522-0.0230316j 0.0193428-0.0084918j 0.0109929-0.0107907j 0.0165655-0.0132375j 0.0117458+0.00916209j -0.0108779-0.00237291j -0.00173721+0.0218258j -0.0036705+0.00349067j -0.00361058+0.00709275j -0.00108352-0.00957569j 0.0026149+0.00338414j 0.000945142+0.0032269j 0.00754561+0.000593659j 0.000180979+0.00430404j 0.00488197+0.00756358j -0.00210781-0.0106245j -0.00127344-0.000305398j 0.00695624+0.00214431j 0.00595444-0.0023161j -0.00910328+0.0111672j -0.00495469-0.000182662j -0.00133464+0.00785111j 0.00422509+0.00437887j 0.000896501+0.00520233j -0.00638109-0.00395648j -0.0104293+0.00478532j -0.00159475-0.00136835j 0.00765668-0.00420133j -0.006051+0.00308019j -0.00241792-0.000904355j 0.00219895-0.000977007j 0.00216058-0.00179597j -0.000688636-0.00451928j 0.00252764+0.00158122j -0.00254205-0.00196946j 0.00291045-0.00210908j 4.48087e-05-0.00745871j -0.00134911-0.00142735j -0.000480846+0.0036805j 0.00155645-0.00691337j -0.00148211-0.00565103j -0.000722544+0.00190494j 0.00253653+0.00290824j -0.00133483+0.00127536j 0.00258012+0.00182088j 0.00194845+0.000550818j -0.00210034+0.000950787j -0.00307289-0.00151566j 0.00250862-0.00429741j 0.00357713-0.000248116j 0.00209978+0.00209593j 0.00168616+0.00336336j 0.00172345-0.000386078j 0.00731788+0.00160688j 0.00670055+0.000499411j -0.00747409-0.000147028j -0.000924954+0.00141677j 0.00147618+0.00452854j -0.00637465-0.000662248j 0.00236886-0.00321695j 0.00470399-0.00434897j -0.000391328-0.00440599j -0.000377254-0.000440349j -0.000326285-0.000705554j -0.00503196-0.000303342j 0.0105123-0.00559438j -0.00109652-0.00377356j -0.000855668+0.00548323j -0.00614083+0.00177288j -0.000258968+0.00370716j -0.00154034+0.00130847j -0.00104635-0.00365097j 0.00148695-0.00265852j -0.0023229+0.00233281j -0.00206668+0.00456665j 0.00202499+0.00257223j -0.00246941-0.000431196j -0.00289517+0.0048165j 0.0040422-0.00356068j -0.00279408+0.000762722j -0.000920987-0.000994444j -0.00682021+0.00312782j 0.00398466-0.00135716j -0.00045156+0.00523106j 0.00163415-0.00863012j -0.00366319-0.00206523j 0.000903488-0.00315276j 0.00182901+0.00290854j 0.00620217+0.00178621j -0.00013091+0.00408542j 0.00377512+0.00235171j 0.00191355+0.000357442j 0.00288115-0.000761295j 0.00289025+0.000864235j -6.3992e-05+0.00237868j 0.00308167+0.00351236j 0.000669803-0.00140162j 0.00347451-0.00439994j 0.000146117+0.000814409j 0.00407061-0.000798489j 0.00153894+0.00015161j 0.000131402+0.00015203j 0.000208325+0.000251234j 0.0011186-0.00131806j -0.00246505-0.00226612j 0.00533732+0.00206931j -0.00567234+0.000277135j -0.000684688+0.00315015j -0.0047094+0.00126971j -0.00117472+0.00014579j -0.00185141+0.00456002j -0.00184315-0.000304205j -0.00232727-0.000384775j -0.00616094-0.002037j -0.00326338-0.00663568j 0.00180136-0.0022144j -0.0037082+0.00564436j -0.00106554-0.00181265j 0.00485371+0.00130701j -0.000679321-0.00304286j -0.00528503-0.00309092j 0.00199494+0.000745502j 0.0106911-0.0073104j -0.00181101-0.00996093j -0.0020571-0.00508626j 0.00294093+0.00423772j 0.00953145+0.0216128j -0.0194965+0.00683878j 
0.00527036+0.00524669j 0.0062781-0.00857707j -0.00235003-0.0153522j -0.0145286+0.000177882j 0.0174768-0.00492942j -0.0102846-0.0125054j -0.00222389+0.0112762j -0.00745551-0.0093811j -0.00961554+0.00970989j 0.0268677-0.0043704j 0.0177929-0.0130956j -0.00241834-0.000323563j 0.0164093+0.000297579j -0.0102959-0.000403559j 0.00845493-0.00233492j -0.0258275+0.0298374j 0.0271496-0.00930651j -0.0276085-0.0201163j 0.00847444+0.0294062j 0.0240293+0.0190127j 0.000124635-0.00962935j 0.00253161+0.00225186j -0.0113836-0.0120381j 0.00729037+0.00917897j -0.00790329-0.00324476j 0.0108401+0.00517263j 0.00616384+0.00164039j -0.00162777+0.00813827j 0.00918162-0.00251299j -0.0240885-0.0165657j -0.00897181-0.0173756j -0.00571829-0.0127642j -0.0117754-0.0228562j 0.00768302-0.0126288j -0.00369303+0.0109853j 0.0224593+0.00306341j 0.00417096+0.0062421j 0.00675669+0.00425843j -0.0106061-0.000773885j 0.0032912-0.00304342j 0.000784149-0.00338685j 0.00275539-0.0060444j 0.00724726+0.00067374j 0.00499288-0.00281195j -0.0112143-0.00189305j 0.000536923-0.00216697j 0.00237746-0.0066286j -0.00336497-0.00344743j 0.00911815+0.00903536j -0.00494297+0.00627365j 0.00832427-0.00156499j 0.00486116-0.00479242j 0.00406262-0.00326804j 0.000560676+0.00852049j 0.00553064+0.00896326j -0.00172643-0.00406447j -0.00379409-0.00809385j 0.00627507+0.00467097j -0.00220414+0.00353607j -0.00108043-0.00461393j -0.00164834-0.00239317j -0.00641201-0.000242697j 0.00471144-0.00543451j -0.00185399+0.00759079j 0.000594911-0.00301346j -0.00692183-0.00304842j -0.00266489-0.000190385j 0.000301221+0.00284435j -0.00294817-0.00235778j -0.00624296+0.00504385j 0.00431485-0.000399599j 0.00234407-0.00349633j 0.000356876+0.00168008j 0.00109774+0.00225868j 0.0054045+0.0012384j 0.00119317-0.00033931j -0.00022773+0.00205874j -0.0036005-0.00636835j -0.00294916-0.00493929j -0.00255491-0.000865779j 0.00144108-0.00134285j 0.00544252-0.0068658j 0.000400448-0.00699337j 0.00120443-0.00522599j 0.00261586+0.00752707j 0.00521144+0.0047645j 0.00786692-0.00240705j -0.00228505-0.00127419j -0.00373139-0.00240552j -0.00247033-0.00353135j -0.00546033+0.000338427j -0.000224187+0.00272036j -0.000852487-0.00313455j 0.000626419+0.00261126j -0.00355646-0.00925443j 0.000886994+0.00105122j 0.00404469+0.00231787j 0.0050349+0.00203568j 0.00297586+0.00121747j 0.000842162+0.00262674j -0.00158562+0.000723581j -0.00234456+0.00168516j -0.000196677-0.00104115j 0.0062007+0.00265672j 0.00300894-0.000250371j -0.00192602+0.00285209j 0.00622522+0.00297299j -0.00503805-0.00188032j -3.67786e-06+0.00569696j -0.00226291-0.00175602j 0.0031244+0.00759915j -0.000871228-0.0035759j 0.00480732+0.00368565j -0.00694236-0.000365984j -0.00255912-9.29327e-05j -0.00381504+0.00158426j 0.00278246-0.00351267j -0.000662994-0.00301192j 0.00488634-0.00392403j -0.0017633-0.00321019j 0.00476141-0.000474547j -0.000475527-0.00125335j 0.000196842+0.00167033j 0.00109449+0.00107653j 0.00439092-0.00111543j -0.00387822+0.000422169j -0.00080324+0.00250008j -0.000265868+6.18589e-05j -7.76326e-05+0.000847279j 0.000759458-0.00234249j 0.00163364+0.000151095j -0.000814171-0.0024381j 0.00285107+0.000247077j -0.00137451+0.00144408j 0.000560223+0.00102417j 0.000581242+7.05349e-05j -0.000548685-6.02403e-05j 0.000839879+0.00205559j -0.00160199+0.00243098j 0.00113925+0.00498265j 0.000740572-0.000991804j 0.00194808-0.00179157j 0.00181404+0.00235855j -0.00191397-0.00144308j -0.00231292+0.00136297j 0.00268372-0.000156398j 0.00185037-0.00076573j 0.00162898-0.00580873j -0.000314113-0.0030423j -0.00585799+0.00167871j -0.00460997+0.0017821j -0.0114833-0.0157703j -0.0157512+0.00661524j -0.000798137+0.00827747j -0.00331741-0.000969126j 0.0147351-0.00378706j 0.00914831+0.0195811j 
0.00190585-0.00390141j -0.00508273-0.00343828j -0.0069085-0.0010111j 0.00777076+0.00352472j -0.000941827-0.0104812j -0.0029479-0.00422829j 0.00236708-0.0117905j -0.00158+0.002508j 0.0146569-0.000860411j -0.0122158-0.0140917j -0.00489024+0.00327564j -0.00676581+0.00506175j 0.00833065-0.0103801j 0.00979173-0.00680346j -0.0164399-0.00696841j 0.013002-0.0188743j -0.0126289-0.0217844j -0.0101205+0.00434645j 0.0172683+0.0090876j 0.00271178+0.00746998j -0.00020564-0.000397787j 0.00171563-0.00359413j -0.00558012-0.00218753j 0.0100754-0.00631714j -0.00325233-0.00141605j 0.000485435+0.00572998j 0.00757031+0.00195603j 0.0088736+0.0107738j -0.00117932-0.000689122j -0.0210881-0.0203553j -0.00704498-0.00180166j 0.00273241+0.000514002j 0.00149945+0.00474358j 0.00825103+0.000340508j 0.00631915-0.000816616j 0.00261679+0.00783695j 0.00426573-0.000730126j 0.0062711+0.00533996j -0.00126023+0.00979592j -0.00547622-0.00695598j 0.00393439-0.00281846j -0.00592696+0.00363633j -0.00571803+0.00120875j 0.00308534+0.00749784j -0.00780832+0.00840897j -0.0040314+0.00131353j 0.00190395+0.00226093j 0.00298053-0.00309643j 0.00286411+0.00143713j 0.00322595+0.00191359j 0.00243542-0.00286706j -0.00644478-0.00354728j 0.0010571+0.000496318j 0.000543805+0.000654586j 0.00716287+0.0016503j -0.00487661+0.00132235j 0.00139373-0.00313216j -0.000379508+0.00532359j -0.00124566-0.00544313j 0.00276555+0.00468962j -0.00345031+0.000616475j 0.0016358-0.00426649j -0.00271451+0.000439207j 6.21416e-05-0.0126089j 0.004011+0.0044442j -0.00514543-0.0013393j -0.00345324-0.00149152j 0.00752476-0.00454496j -0.00811787+0.00023516j 0.000968247-0.000765106j -0.000924774+0.00393937j 0.00425394+0.000516194j -0.00565507+0.000781844j 0.00231445-0.0026672j 0.0018117-0.00312903j 0.003518-0.00116416j -0.00426148+0.00212964j 0.00141618-0.00294995j 0.00538154-0.00124063j -0.0027905-0.00173019j -0.0055147+0.000608575j -0.00202495-0.000159475j -0.0010431-0.00345963j -0.00113436-0.00109822j 0.000557087+0.000549945j -0.00439066+7.91166e-07j 0.00195794+0.000839279j -0.00270444+0.00263978j 0.00284295+0.00317484j -0.00369055-0.00477846j 1.25511e-05-0.000148075j 0.00209253-0.000229355j 0.000738502-0.00119854j 0.0035468-0.000884422j -0.00172779-0.000803745j 0.00402225+0.00182824j -0.000151758+0.000435027j 0.00215405+0.00468545j 0.000851769+0.00340114j 0.00110344-0.0006361j 0.000926035-1.69053e-06j -0.000449782-0.000212201j -0.000830985+0.00332639j -0.00255428-0.000662718j 0.00185482-2.23192e-05j -0.000399826-0.00110465j -0.000609174+0.00644415j -0.00196482-0.000265463j 0.00348131-0.00281378j 0.00417301+0.0010631j 0.00147884+0.00225965j 0.00436363+0.00106218j 0.00159269+0.00436948j -0.00311942-0.00237794j -0.00148136+0.00049744j -0.00234742-0.00359446j 0.00404536+0.00334369j -0.0011654-0.00292455j 0.00135351+0.00600931j 0.00180527-0.00334489j -0.00419512-0.00344461j 0.000313484-0.00220588j 0.00567146+0.003006j -0.000912193+0.00257651j 0.00055195+0.00512133j 0.000903635-0.00443153j -0.00107206-0.00345806j -0.00109482-0.000617474j 0.00174463-0.00255416j 0.000513082+0.00323401j 0.000322413-0.00223325j 0.00245333-0.0026655j 0.00743529+0.00430572j -0.003056+0.00380792j 0.000835811+0.00188121j 0.00160991-0.00249311j -0.00053535-0.000809788j -0.00405848+0.000791652j 0.00371373-0.00376988j -0.00336466-0.00132183j 0.00164007+0.00369904j 0.00194128+0.00477874j 0.000164244+0.000104619j 0.00446142-0.0026885j -0.000462879+0.0069232j 0.00354316-0.00152359j 0.000943325+0.00706566j -0.000431357-0.00122506j 0.000484708-0.00658177j 0.000208517+0.00526299j -0.00212149+4.64221e-05j -0.00624705-0.00291293j 0.00202234+0.00678375j 0.0148309+0.00127616j -0.00054823+0.00584246j -0.000158973+0.00833387j -0.00770012+0.0118105j 
-0.00274786+0.000848886j -0.00258239+0.00298215j -0.000317118+0.00137102j -0.000789479-0.0058909j -0.00746321-0.00337874j -0.0100384+0.0040983j -0.00937322+0.00242581j 0.0063005+0.00454715j 0.00748127-0.00770683j -0.00840018+0.0078023j 0.0116356-2.19215e-05j 0.00109126+0.00591187j -0.00842021-0.00825801j -0.00424514-0.00162838j -0.00769592+0.00429159j -0.0276365-0.00285541j -0.016958+0.0043394j -0.00963611+0.00812047j 0.0165942-0.011793j 0.0246405-0.00566402j -0.00645391-0.00260348j -0.00809339-0.00144976j -0.0157662+0.00342953j -0.00987181-0.0023156j -0.00396001+0.000857156j 0.021329-0.00693494j -0.0048585-0.0105534j -0.00705789-0.00626927j 0.00202547+0.00490983j -0.0210395+0.0209742j -0.00321354+0.00239655j -0.0147571-0.00474991j -0.00573596-0.000472016j 0.00174576-0.00263008j -0.000559311-0.00358377j 0.0104938-0.00224642j 0.00496337-0.00567048j 0.00524905-0.00225844j 0.000699058-0.000221004j -0.00176022+0.00139497j 0.000503843+0.0107287j -0.000591234-0.0142863j 0.0018754-0.0134523j 0.00932444-0.00496564j -0.000526665-0.00190987j -0.00107143+6.83205e-05j 0.00341983+0.00233642j 0.00180879-0.0029665j 0.00322047-0.00410058j 0.00579461-0.000844867j 0.00117067-0.00230954j -0.00220421+0.00203053j -0.000665521+0.000951588j -0.000298796-0.00166419j 0.00038977-0.00152612j -0.00529264+0.00249371j -0.00696109+0.000217134j 0.00345562+0.00120699j -0.00205796+0.00179496j -0.00222779-0.00202031j 0.0011096+0.000899247j -0.00330709+0.00279758j -0.00531648-0.00109668j 0.00496163-0.00437581j -0.00333126-0.000309528j -0.00321735+0.00363407j -0.00520165+0.00155592j 0.00280672-0.001456j -0.00574109+0.0023744j 0.00397245-0.00288914j -0.00177393+0.00348074j 0.0051879+0.00339422j 0.00139812-9.61369e-05j 0.00431425-0.00899468j -8.23392e-05-0.00341126j 0.00390518-1.99559e-05j -0.00113565-0.0014651j -0.00360924+0.0010263j 0.000402251+0.00270544j -0.00468849+0.00201187j -0.00118097+0.000853598j -0.00622935+0.000326127j 0.00147684-0.000210451j 8.63139e-05-0.00116566j 0.00430905-0.000996734j 0.00290639-0.0027558j -0.00411853-0.00126443j -0.000533332-0.000745557j -0.000964543+0.00440222j -0.00393509-0.00105036j -0.00098895+0.00152004j -0.00243991-0.00433737j -0.000383395+0.00594146j -0.0011984-4.2489e-05j -0.00323703-0.00246451j 0.00324271-0.000357422j 0.000259718+0.000403773j 0.00274225-0.00513391j 0.00564239+0.000112945j 0.00543716-0.00400571j -0.000687536+0.00548517j -0.00290482-0.00204905j 0.000854815+0.00497141j -7.13383e-05+0.000713041j 0.00428274+0.00891414j -0.00353929+0.00283033j 0.00566659-0.00850569j 0.00264583-0.000907924j -0.00119267+0.00200197j -0.0110896+0.00326162j 0.00162954+0.000285294j -0.00674246-0.00154868j -0.00126058+0.00102142j -0.0010377+0.000840053j 0.000928545+0.00157522j -0.00107109-0.00127687j 0.00145958+0.00272472j 0.00163333+0.00142411j -0.00284076+0.00159333j -0.00148861+0.000305348j 0.00107625+0.00026137j 0.000603849+0.00086694j -0.00171781-0.00346302j 0.00129141+0.00203336j 0.000142272+0.00334234j 0.000535395-0.00425348j 0.000341801-0.00436876j 0.00112786-8.61013e-05j 0.00431288+0.00152021j 0.000772366+0.000337734j -0.00224375-0.000716806j 0.000975751-0.00109789j 0.00233174-0.000435721j 0.00173607-0.000745334j 2.35169e-05+0.00152317j -0.0010841+0.000955151j -0.0026603+0.00318384j 0.00291322+0.00578178j 0.00123152-0.00487279j -0.00230944+0.000582828j 0.00294147-0.0035883j 0.00394942-0.00342692j -0.00585812+0.00514784j -0.00529852-0.00160289j 0.000583658-0.00142673j 0.0037483-0.00269239j 0.00658646+0.00446011j 0.00150375+0.002471j 0.00327074-0.00278702j 2.37203e-05+0.00148835j 0.00746653+0.000155694j -0.00486584-4.73996e-05j -0.00394755-0.000515664j 0.00550517-0.00824094j 0.0132278+0.00156547j -0.00113487-0.00130071j -0.00273247+0.00343826j 
-0.00251276+0.00967179j 0.00625394+0.000990868j 0.00964764-0.00586949j -0.0012632-0.00198473j 0.00572952+0.00396752j 0.00587151-0.00388784j -0.00304852-0.00229243j 0.00254286-0.0102829j 0.00578233-0.00616391j -0.00134124+0.00520364j -0.00321568-0.00110233j -0.00372114-0.000445443j 0.00307048+0.00801147j 0.00211704-0.00376317j -0.0243965+0.00273941j -0.0182569-0.013564j -0.000120253+0.0133201j 0.0122783+0.00347647j -0.0143875+0.00129582j -0.0162676+0.010933j 0.00424581+0.000689426j 0.00619312-0.00768409j 0.00091451-0.0014633j 0.000569422-0.00517894j 0.00352424+0.000164849j -0.00866494+0.00529762j -0.0041048-0.00495606j -0.00494044-0.00387198j 0.00411851-0.00394899j 0.0295852-0.00325598j 0.00411268-0.00517402j 0.0173287+0.00187135j -0.0012487-0.00702892j 0.000695554-0.00228196j -0.00216169+0.00529019j -0.00789334+0.00675314j -0.00367168-0.00204501j -0.00255099+0.00467985j 0.000347883-0.000665336j 0.0027976+0.0012998j 0.00581397-0.00673323j -0.00614076+0.00170268j -0.00605377-0.000409476j -0.00546023+0.000864002j 0.00702563-0.0024319j 0.00415265+0.00157931j 0.00261135-0.00607035j 0.00188935-0.00332354j -0.00199777-0.00549541j -0.00613543-0.00562307j 0.00249022+0.000890039j 0.0038003+0.00477414j 0.000126611-0.00070251j -0.00531677-0.00143023j -0.00611754+0.00795681j 0.00414148+0.00166741j 0.00203804-0.00239915j -0.000920054+0.00266564j 0.00342692+0.000614176j -0.00513497-0.0063738j 0.00203949+4.66106e-05j 0.00720423+0.000816237j -0.00165243+0.00528005j -0.00153725-0.00541622j -0.0061912+0.00377041j 0.00467513-0.00228372j -0.000709464-0.000387243j 0.00687413-0.0046837j 0.000148531-0.00194581j -0.00601488+0.00206896j 0.00558115+0.00159827j 0.00285961-0.00204239j 0.00311964-0.00255571j -0.0044107+0.000383729j 2.01635e-05-0.00149033j 0.00264521-0.00291298j -0.000851776-0.00148854j 0.00508498-0.00631856j 0.000618222-0.00224098j 0.0028724-0.000806031j 0.00114302-0.00127316j 0.00559632+0.0114972j 0.00296234-0.0015372j -1.59289e-05+0.00102024j 0.00216052+0.000250071j 0.00163353-0.00254905j -0.00711858-0.000663431j 0.00635669+0.00106382j 0.00167466+0.00090309j 0.00668658-0.000934279j 0.0068609-0.00250641j -0.00503434+0.00506671j 0.00212311+0.00422084j 0.0006736+0.000357669j -0.0046449-0.00513942j -0.00442286+0.00352746j 0.000180286+0.000530263j -0.00648163-0.00102487j 0.000819627-0.00304498j -0.00357553-0.000637142j 0.00212499+0.00646293j -0.00345997-0.00104248j 0.00234039-0.00340982j 0.00492485+0.00421976j -0.00105354+0.00186161j 0.00645415-0.00132612j -0.00062047-0.00479328j -0.00438846-0.00331084j -0.00121823+0.00452936j 0.00189629+0.004534j -0.0011146+0.000132299j -8.63939e-05+0.00405075j 0.00257922+0.00179573j -0.00316486-0.0010132j -0.00191153+0.00275492j -0.000944942-0.00490967j -0.00204979-0.00185662j -0.00248154-0.00237212j 0.00178002-0.000330483j -4.67118e-05-0.00251045j 0.00253142-0.006866j 0.000317148+0.00153018j -0.00631114+0.00117395j 0.00371846+0.000339917j -0.00202355+0.000579468j -4.19198e-05-0.00303923j -0.0012527-0.00336203j 0.00283432-3.18382e-05j -0.00294947-0.00230269j 0.00133268+0.00109142j 0.00135858-0.00173063j 0.00152353-0.00107864j -0.00180012+0.00337057j -0.00081379+0.00342006j -0.000604117-0.000689839j 0.0023815-0.00450722j 0.000687966+0.00404799j -0.000992863-0.00229678j 1.57258e-05-0.00069578j -0.00251714-0.00480709j -0.000111294+0.00311182j -6.92276e-05+0.00699419j -0.000588446+0.00581092j 0.00185773+0.00266075j -0.000862205-0.00415119j -0.00272506+0.00229976j -0.00709393+0.00334575j 0.000121589-0.00353073j 0.00365434-0.000711386j -0.000393303-0.00342073j 0.00599158-0.00681021j 0.00479879+0.00347045j 0.00416381-0.000223218j -0.0132077+0.00167796j -0.00369355-0.0159606j 0.00946126-0.00383063j 0.00256557+0.00854333j 
-0.000235463-0.0015898j -0.000821784+0.000186257j 0.000197581+8.27004e-05j 0.00107131+0.000824862j -0.00200708+0.00101445j -0.00150583+0.000752376j -0.0026913+0.000948461j 0.00092218+0.00142702j -0.00450205+0.00301908j -0.000764375-0.00461225j -0.000284569+0.00104432j -0.00338902-0.00218063j -0.00208042+0.00098085j -0.00480938+0.000173919j 0.00832971-1.28107e-05j 0.000672264+0.00223242j 0.000606602-0.00118401j -0.00185372-0.00115168j -0.000190993-0.00290024j 0.00289501-0.000285616j -0.00170913+0.00147055j -0.00302918-0.00495242j -0.00420786-0.00970214j -0.0016214-0.0207963j -0.0020568+0.0132505j -0.00178925+0.0273211j 0.000218308-0.0149686j -0.00114132-0.00115506j 0.000773701-0.00188117j -0.000301452+0.00181697j 0.00101709-0.000649036j -0.00512995-0.00200598j 0.000766448+0.000688412j 0.000308395-0.000143429j -0.000489497+0.000743185j 0.00168281-0.001945j 0.000784894+0.000656689j -0.00047781-0.00226226j -0.00575301-0.00169235j 0.00204554+0.000259371j 0.0104209+0.00127552j -0.0209168+0.00161169j -0.0193936+0.00239394j -0.010483+0.00148851j -0.0131772+0.00137423j -0.00171201-0.000967129j 0.00431906+0.00111267j -0.00492749+0.00111669j -0.0040658+0.000944911j 0.000668773+6.9731e-07j -0.00336157-0.00146075j 0.00262622-0.000747552j 0.00548096+0.000328126j 0.00490748+0.00118613j 0.00104406-0.00210565j -0.00249635+0.00169701j -0.0020687+0.000238441j 0.00359315-0.000190073j -0.000578956-3.16471e-05j 0.00295393-0.00032105j -0.00158054+0.000824875j 0.00171587-0.00130377j 0.00039806-0.00189496j 0.00229792+0.00457735j 0.00183966-0.000144664j 0.00201865-0.000162338j -0.00269174+0.000112577j -0.00395716+0.00185822j 0.00362281+0.00138411j 0.00469229-0.00208438j -6.75433e-05-0.00306239j 0.00135449+0.00170456j 0.0032464-0.00114325j 0.00103575-0.00274733j 0.000528002-0.000576196j 0.00251085+0.00297904j 0.00109588-0.000279259j 0.00101784+0.000542903j -0.00317135-0.00150799j -0.000616513+0.000278431j 0.000482007+0.00132802j -0.00454926-0.00240534j 0.000439874+0.00185574j 0.000240623+0.00111111j -0.00370341-0.00203805j 0.00247864+0.00261592j 0.00528446+0.00569274j -0.00746485-0.00440155j -0.000561834+0.00215206j -0.000383925+0.00266188j -0.00159393+0.00158243j -0.0081508+0.000323114j 0.00583296-0.00392966j 0.00346998+4.38451e-06j -0.00258923-0.0024948j 0.00314541-0.00626322j 0.00153759-0.000755966j -0.00456323-0.000804339j 0.00343101-0.00368128j -0.0014599-0.00355368j 0.00454642+9.40436e-05j -0.00875597+0.00307447j 0.00640049+0.00332251j -0.00343817+0.00592577j 0.00822061-0.00181393j -0.000538564-0.00107506j -0.00915294-0.00584362j 0.000120066-0.00206811j 7.7033e-05+0.00368266j 0.00151163+0.015458j 0.000741707+0.00580546j -0.00115637+0.00207922j -0.00178983+0.00179721j 0.00130528-0.00182332j 0.000647778-0.00333351j 0.00119457+0.00308126j 8.43609e-05-0.000971103j 0.00158129-0.000517995j -0.000844223+0.000445509j 0.00069925+0.00186332j 0.00173836+0.00230002j -0.000114503-0.00263706j 9.41357e-05+0.00115995j -0.000255544-0.00189191j -7.15926e-05-0.000706342j 0.000357031+0.00340153j 0.000329867+0.00214965j -0.000400123+0.000659358j 0.000518947-0.00166561j -0.000546783-0.000857554j -0.000802079-0.0016386j -0.000877227+0.000540065j -0.000202087-0.00109923j -0.000415005-0.0028291j 0.000313598+0.000556936j 0.000237956+0.000150556j -9.2561e-06-0.00103189j 0.000401235-0.000367731j -0.000503569+0.00217232j 0.000647226+0.00234704j 3.59605e-05-0.00177176j -0.000189195-0.00257863j 0.000172619-0.00181139j -0.000470457-0.000324533j 0.000529769+0.000286709j -0.00012864-0.000499039j 0.000480689-0.00247432j 0.000461553-7.25248e-05j -0.000729567+0.00114867j 7.63976e-05-0.000757107j -0.00102295+1.29874e-05j -8.07252e-05-0.00115385j -0.00076327-0.00123743j 0.0015067+0.000704237j 0.000268535+0.00225931j -0.00197143-0.000888155j 0.000676646-0.00292615j 
