-0.242284-0.0700785j 0.198099+0.0840383j 0.0154062-0.110111j -0.0130104+0.0142702j -0.0215531+0.0119812j -0.0135674-0.0064277j 0.0116485+0.0117199j -0.00522213-0.00716304j -0.00878296+0.0076322j 0.0177466+0.00846807j 0.00676647+0.0128566j 0.00157518-0.00221295j 0.00890968-0.0013425j 0.00101863-0.00238539j 0.00576034-0.0049122j 0.00245216+0.00180794j -0.00405549+0.00426126j -0.0019131+0.0019694j 0.00129275+0.00129829j -0.00422082-0.00453008j 0.00449328-0.00244206j 0.01251+0.00277332j -0.000866032-0.00618668j -0.000886149+0.00355879j -0.003534+0.00147591j 0.004651+0.00642269j 0.00959896+0.00469189j 0.00705975+0.00703567j -0.000544821+0.00299489j 0.000948487-0.00359596j -0.00160375-0.000227447j 0.00350516+0.00118705j -0.00181939-0.000564482j 0.0029649+0.00109917j 0.00263949+0.00137058j -1.93985e-05+0.00136353j 0.0027024+0.000963927j -0.00260878+0.000518056j 0.000769191-0.000411506j -0.000356896-0.00108247j 0.000466762-0.000402583j -0.000288878+0.00222339j -0.000450165+6.66526e-05j -0.00184144-0.00072274j -0.000747042+0.000738316j 0.000687845-0.00131779j -0.000745221-0.000930707j 0.00193562-0.000985458j 0.000328793-0.00188664j -0.000724484-0.000142683j 0.000542062-0.000588552j 0.00312479+0.00197515j 0.000750101-0.00270891j -0.00133562-1.4085e-05j -0.00176798+0.00090813j 0.00320635+0.00338072j 0.00375016-0.00373374j 0.00419534+0.0026526j -0.00057797+0.000232713j -0.00115194+0.000243853j -0.000277261+0.00133718j -0.000305219-7.56394e-05j -0.000170983-0.00304432j 0.00215233-0.00187142j 0.000734929-0.000426716j -0.00810803-0.00525255j 0.00325509+0.00301521j 0.00212498-6.23293e-05j -0.000308991+0.00078597j 0.00293111+0.00192089j -0.000993746+0.00145642j 0.0018037+0.00186334j 0.000446473+0.00164697j 0.00343856+0.00280025j -0.000390439-0.00168872j -0.00181386+0.0011038j -0.000439807-0.00194073j -0.00175228-0.000678036j -0.000537367-0.00190624j 0.00132828+0.00120658j 0.00255189+0.00228247j 0.00171732+0.00230551j 0.0022997+0.0050354j -0.00202653-0.000761059j 0.000251875+5.12977e-05j -0.00133858+0.00380452j 0.00074268+0.000235147j 2.96029e-05+0.000414226j -0.00100468+0.0015189j -0.00160659+0.000300746j -7.34397e-05+0.002473j 0.000215292+0.000501075j 0.000860524-0.00141584j 0.00025968-0.000452825j 0.000397245+0.00216594j -0.000774855+0.00434032j 0.00205481-0.00319518j -0.00185904-0.00205989j -0.000221625+0.000858765j -0.0017561+0.000411117j -0.000352806+0.000932275j -0.000586178-0.00111278j -0.000311092+0.000530778j 0.00298074-0.00346678j -0.000194706+0.000826134j 0.000101539+0.000302283j -0.00023303-0.000590802j 0.000806672-0.00015555j 0.00133325-0.00128426j 0.000516567+0.0020696j 0.000123407-0.00144858j -0.00137803+0.000587838j -0.00347472+0.00118209j 0.00344462+0.000417655j -0.000404488+0.00177839j 0.00026795-0.00259412j -0.00190763-0.00210694j -0.00126341+0.00239474j -0.00397039+0.000266133j -0.000301351-0.00076617j 0.000412073+0.00187016j 0.000887465+0.00145354j -0.00549479+0.00158266j 0.00165846+0.0023299j -0.00127435-0.00199904j 0.00119428+0.000504006j -0.00200099-0.000756095j 0.000431583+0.00368159j -0.00387777-0.00172193j -0.00199561+0.00185384j 0.00223049+0.00223544j 0.00200053+0.00190692j -0.00547034-0.00371769j -0.000408074-0.000905042j -0.00502295-0.00291234j 0.0054561+0.00711093j 
-0.0686251+0.241196j 0.0815203-0.195258j -0.110685-0.0175551j 0.0137362+0.0110792j 0.0105191+0.021463j -0.00735579+0.0135275j 0.0129388-0.0120461j -0.00755168+0.00552022j 0.00808269+0.00858913j 0.00919189-0.0177871j 0.0134523-0.00824743j -0.00278015+0.000407274j -0.00118055-0.00803255j -0.00222494-0.000206306j -0.00394371-0.0041057j 0.00227444-0.00267957j 0.00411621+0.00331012j 0.0022401+0.000623328j 0.00186042-0.00171189j -0.0050937+0.004536j -0.00196-0.00335928j 0.0040848-0.01073j -0.00724797+0.00085199j 0.00453413+0.00124769j 0.000704698+0.00303728j 0.00650165-0.00512753j 0.00578562-0.00848218j 0.00797016-0.00722865j 0.00476053-0.000566029j -0.00413095-0.00107194j -0.000988401+0.00111355j 0.00174155-0.00424214j -0.000440074-0.000361118j 0.0015552-0.00322875j 0.000329061-0.000882353j 0.00130771+0.000384354j 0.000949292-0.00248256j 0.000486448+0.00165419j -0.00119775-0.00097961j -0.00171689+0.000467172j -0.0012251-0.00119061j 0.00148039+5.74441e-05j -6.10291e-05-0.000163136j -0.00103935+0.000623178j 0.00100676+0.000225181j -0.00169456+0.000113767j 0.000236293+0.00184338j 0.00023417-0.00185572j -0.000325687+0.000887665j -0.00124673+0.00192391j 0.000714729-0.000816834j 0.00221023-0.00339626j -0.00311785+0.000669151j -0.00122533+0.000661341j -0.000394531+0.00142091j 0.00551631-0.00538601j -0.00368817-0.000858584j 0.00423107-0.00300017j 0.000423577+0.000504877j 0.00065659-0.000118705j 0.00208116-0.00242524j 0.00043417+8.88011e-05j -0.00292151+0.00228574j -0.00234552+0.000314718j 0.00186693-0.00134337j -0.00552002+0.00397275j 0.0036812-0.00251111j 0.00127051-0.00228764j 0.00126599-0.000527222j 0.00285646-0.00175374j 0.00233689+0.00265958j 0.00244086-0.000443003j 0.00440172+0.00261255j 0.00257087+0.000154838j -0.0015723-0.000707193j -0.000105192-0.000617378j -0.000516756+0.000828197j -0.00154262-0.000112899j -0.00317165+0.00178604j 0.000855036-0.00116675j 0.000320889-0.0019561j -0.000995558-0.00252996j 0.000590698-0.00381142j 0.00042493+0.00193339j 0.000833566+0.000350078j 0.000981997+0.000542096j -0.00080916-0.000259141j 1.20522e-05-0.000852443j 0.00125268-1.7914e-05j 0.000247201+0.00192201j 0.00168147+0.00032375j -0.00012959+0.000345661j 0.000490445+0.000223387j -0.000577995+9.14523e-05j -0.00196131+0.00495538j -0.000599194+0.00136097j 0.00122061-0.000482823j -0.00203716-0.000439738j -0.000814162+0.00220796j 0.000333789+0.00252462j 0.00109421+0.00075367j -0.000576023-5.35548e-06j 0.000182432+0.000718662j -0.00213948+0.00446151j 0.000739992-0.000467536j 0.000228601-0.00198104j 8.31457e-05+0.00192213j 0.000626714-0.00010557j 0.000755293+0.000561768j -0.00134315-0.000762442j 0.000528124-0.00120464j -0.00257271+0.00134372j -0.00174614+0.00349203j -0.001316-1.69091e-05j 0.000739382+0.0012154j 0.00140158+0.000833393j 0.00139028+8.3684e-06j -0.00219527+0.000782959j 0.000520413-0.00236806j 0.00119213-0.000986169j -0.00165801+0.000860641j -0.00159561+0.000680493j -0.00144588+0.000269354j 0.00131095-0.0037273j 0.00112387+0.00136631j 0.00240711-0.00094525j 0.000139416-0.00042784j 0.000728803-0.00349114j -0.000270345-0.00284458j -0.00120682+0.00140121j 0.000186048-0.00293346j 0.00366189-0.00245128j -0.00340029+0.00290269j -0.00191729+0.00140103j -0.00195024+0.00434608j 0.00749197-0.00391782j 
0.0312291+0.0721073j 0.100788+0.0728899j -0.0938174+0.0985302j -0.0117203+0.0167504j -0.00761238-0.00439746j -0.0210963-0.0156182j 0.0051437-0.00199506j 0.00588926+0.0174076j 0.0264165-0.00609635j 0.00845278+0.0109348j 0.00843226+0.00594309j 0.00387346-0.00837663j 0.00226314+0.0013341j 0.00603904-0.00446221j 0.00568656-0.00581499j -0.00104461+0.00356224j -0.00101669-0.00315255j -0.00815133-0.00166546j -0.00764216+0.000848971j 0.000979222+0.00624778j 0.0130678-0.000334645j 0.00926541-0.000964943j -0.00658833+0.00731143j 0.00852669-0.00351487j -0.00142084-0.00428215j 0.000187859+0.00329431j 0.00420364+0.00800487j 0.00459942+0.00443515j 0.00133539+0.00658338j -0.00417249+0.00214504j 0.00338066+0.00144232j -0.00588638+0.00206234j -0.00197282+0.0042629j -0.000921678+0.00205503j -0.00156981-0.00747698j 0.000597391-0.0045596j 0.000470331+0.000398752j -0.00340221+0.000358453j 0.00200194+0.0057359j 0.000632057+0.000381008j -0.00188961+0.00264748j 0.00351795-0.00158441j -0.000151139-0.000289906j -0.000857738+0.00109316j -0.0034502+0.00209541j 0.00413462-0.000985651j -0.000378065-0.00328224j -0.00399278-0.000114973j -0.00055582-0.00598533j 0.000756884-0.00744268j -0.00156259-0.000704728j 0.00117012+0.0047478j -0.000588285-0.00153553j 0.00328325+0.000682305j 0.00288564+0.00476877j -0.00919226+0.00411865j 0.00625887-0.00696159j 0.00439555-0.00811773j 0.000626051-0.00122791j -0.000964929-0.00102111j -0.00189566+2.07155e-05j 0.000436603-0.0007448j 0.000786199+0.000614005j 0.000898926+0.00278809j 0.000392988-0.000617031j -0.00328358-0.00511701j 0.000955459-0.000271518j 0.000635477-0.00270179j 0.000498446-0.000238629j 0.0018544-0.000567734j 0.00495865-0.00269309j 0.00216478-0.00165488j 0.00454622-0.00404086j 0.00218572+0.00310274j -0.000303924-0.00256083j -0.00276526+0.000998991j 0.00259378-0.00243884j -0.00251624-0.000339211j 0.00182074+0.000857717j -0.00206706-0.000724039j -0.00117241+0.00184229j -0.0017446+0.00205039j -0.00522978+0.00571584j 0.00133042-0.00274094j 0.00037028-0.000645628j 0.000143947+0.00296346j 0.000171697+0.00191643j -0.000217408+0.000116283j -0.000746731-0.00176972j 0.000467034+0.00185568j -0.00170069-0.00155323j -0.000525549+0.00134814j 0.00238804-0.00120881j 0.00147979+0.000537456j 0.00843705+0.00426351j 0.000979085+0.00440733j 0.00436635-0.00351584j 0.000480854+0.000771882j 0.000932751+0.00331038j 0.000689787+0.00139222j -0.000952922+0.00200338j 0.000569963-0.00105263j 0.000530958+0.00137155j 0.00909463-0.00226831j -0.00182675+0.000691498j -0.00181662-0.000481545j 0.00284724-0.00187669j 0.00054418-0.000350358j 0.00297832-0.00324799j 0.000738461+0.0043824j 0.000855064-0.00124471j -0.00147509+0.00534136j -0.00428728+0.00525788j 0.00598673+0.00254684j -0.00150544+0.00189085j 0.00106688-0.00812062j -0.00434541-0.00607324j 0.00196215+0.00378934j -0.00860457-0.000512238j -0.000966825+0.000204197j 0.00110308+0.00268478j -0.00109342+0.00350057j -0.00845754+0.000281298j -0.00202132+0.00217771j 0.000404015-0.00425185j 0.00114229-0.000664781j -0.00207437-0.00266345j -0.00143793+0.00510789j -0.00938925-0.00395514j -0.00701505+0.00502906j -0.00197909+0.00269915j 0.00401686-0.00547041j -1.53281e-05-0.00635165j 5.59336e-05-0.000508182j 0.000507351-0.00304769j 0.0047045+0.00487806j 
-0.0756111-0.000399016j -0.0818484+0.112935j -0.102323-0.0934665j -0.0156223-0.0151668j 0.00313929-0.0112495j 0.0112998-0.0232129j 0.0029623+0.00110991j -0.016833+0.0038139j 0.00420705+0.0236064j -0.00892113+0.00947734j -0.00486607+0.00606375j 0.00763799+0.00548041j -0.000630864+0.00420706j 0.00419031+0.00559705j 0.00552933+0.00611784j -0.00400651-0.000881917j 0.0032565-0.00297901j 0.000190967-0.00856839j -0.00398089-0.00744116j -0.00764008-0.00227095j 0.00153334+0.0117486j -0.000783681+0.00481529j -0.00289128-0.00873998j -0.000615012+0.00807097j 0.00211985-0.00120164j -0.00418187+0.000118201j -0.00373286+0.00450982j -0.00123685+0.00184748j 0.000356403+0.00367584j -0.00356014-0.000176461j 0.00149375-0.00190207j 0.000275767-0.0011313j 0.000427939+0.000949214j -0.00105642+0.00224933j 0.00120628+0.00246679j 0.00204539+0.000153366j -0.00130567+0.0042882j 0.00271256+0.00010703j -0.0019989-0.00127146j -0.00218685-0.000930823j 8.45734e-05+0.000721982j -0.000566894-0.00853371j 0.00206911+0.000823669j 0.00105845-0.000848003j -0.0020476-0.00186082j 0.00191828+0.000509748j -0.00887166-8.80179e-05j 0.00293+0.00416526j -0.000942254+0.00293651j 0.00276529-0.00495585j -0.00038411+0.00015775j -0.000642099-0.00145404j -0.00313827-0.00453122j 0.00745306+0.00169406j 0.000570303-0.00712508j -0.00223672+0.00451412j -0.00261064-0.00369914j -0.00397233+0.0078801j -0.00134231+0.00132536j -0.000114782-0.000422941j -0.00231498-0.000562698j 0.00022057-0.00016148j 0.00137533-0.00124117j -0.000687491-0.000701844j -0.00101861-0.00293563j 0.00103724+0.00166469j -0.00132309+8.4697e-05j -0.000185349-0.00208443j 0.000464008-0.000296316j -0.000823107-0.00136687j 0.00191786-0.000234259j -0.000502811+0.000651892j 0.0025875-0.00385139j 0.00143246-0.00255132j -0.000524657-0.000285517j -8.49979e-05+0.00272706j -0.00323313+0.00163406j 6.82039e-05+0.00156587j -0.000370891+0.000785455j 0.000920613-0.000850044j 0.00104426+0.000456616j 0.00471198-0.00101943j 0.00255643+0.00270159j 0.000997442-0.00131468j -0.000180733+0.00131745j 0.00417667+0.00261349j 0.0016924-0.000929984j 0.000935857+0.000309967j -0.000230518+0.00264171j 0.00167215+0.000500996j 0.00479926-0.00105343j 0.000484853-0.000704538j -0.00214895-0.000763112j 0.000249639-0.00104318j 0.00865307-0.00728931j 0.00573808+0.000420212j -0.00505537-0.00226767j 0.000239162+0.00338879j 0.00284787+5.48787e-05j 0.00309088-0.00179502j 2.63686e-05-0.000742682j -0.000137619-0.000451174j 0.00100257+8.54821e-05j -0.00260653-0.0107837j 0.000161274+0.0014463j -7.81986e-05+0.00120696j 0.00134416-0.00244519j -0.000856641-0.00151981j -0.000810947-0.00185617j 0.00553963+0.00178002j -0.00203411+0.000806121j 0.00681573-0.000486312j 0.00600538+0.00203706j 0.00118922-0.00327016j 3.2845e-05-0.00026116j -0.0066187-0.00147705j -0.00542192+0.00285484j 0.00684871-0.00109512j -0.00208541+0.0083703j -0.00188807+0.00116602j 0.00346876+0.000836472j 0.00347774-0.0007393j 0.000884591+0.00889375j 0.00148752+0.00265126j -0.00498974-0.00112189j -0.00398872+1.01772e-05j -0.00321679+0.00175445j 0.00544453+0.00573576j -0.00578015+0.00644821j 0.00185264+0.0060165j 0.00221652+0.00224963j -0.00117857+0.00372296j -0.00122782+0.00071578j -0.00163357+0.00138294j 0.00178238-0.00347695j -0.000519537+0.00241057j 
0.0659027-0.121238j -0.0366563-0.0316082j -0.0280236-0.00826169j 0.0056454+0.00106336j 0.0113146+0.00817177j 0.0036152-0.00984702j 0.0199434-0.011269j 0.0161512+0.000356558j -0.00156274-0.0183328j -0.00282401-0.00119997j 0.00118165+0.00220285j 0.00356392-0.00290092j -0.006142-0.00517708j 0.0061536-0.000351956j 0.00245132-0.0133241j -0.00137524-0.00612442j 0.00901564+0.00169306j 0.00155399-0.0122214j -0.0091816-0.0163682j 0.014975-0.00478842j 0.0148946+0.00393807j 0.0170402-0.0136657j 0.0113025+0.0143105j -0.000249732-0.0138819j 0.00122741-0.000685963j -0.000257167-0.000720793j -0.00167764+0.00167404j -0.000469776+0.00219069j -0.00236124+0.005793j -0.0015649-0.00373357j 0.00111277+0.00620942j -0.00487681-0.00104675j -0.00270049+0.00657832j -0.00161001+0.000329411j -0.00105071-0.00535968j 0.00221296-0.00435032j -0.00641637+0.0034056j -0.00223646-0.00136754j 0.00169951+0.00656711j -0.00209801-0.00127844j -0.00361543+0.00390854j 0.0104579-0.00197743j 0.00131934-0.00152921j -0.0044613-0.000761053j 1.8722e-05-0.00210967j 0.00797687-0.00340354j -0.00168646-0.00794808j -0.00897626+0.00279481j -0.000605909-0.00948188j 0.00558521-0.00618943j 0.00624907-0.00508943j 0.00150714+0.00265085j 0.00125493-0.0040381j 0.00441153+0.00745919j 0.00823007+0.00451189j -0.0117691+0.000709226j 0.00953922-0.00528521j 0.000474503-0.010399j 0.00115846-0.00339931j 6.11254e-05-0.000855172j -0.000562027-0.00153347j 0.000319424-0.000394386j -1.46886e-05+0.000322314j -0.000679089-8.7938e-05j 0.00122298-0.00224245j 0.000743676+0.000299908j -0.000954837+0.000337577j 0.000265045-0.000570921j -0.00109936+0.000762901j -0.00103804-0.00132892j -0.00104307+0.00393226j -0.000309615+0.00035766j -0.00164309+0.000575512j -0.00123108-0.000757302j 0.000235885+0.00168968j 1.46202e-05-0.00206512j 0.00168128-0.000368229j -0.000413756-0.00105242j 0.000205487+0.00113268j 0.00111067-0.00364639j 0.000152816+0.00036434j 0.00461729-0.000518583j 0.000538931-0.00129411j 0.000336401-5.57205e-05j 0.00100472+0.000730063j -0.00118477+0.00107492j -0.000646687+0.00338188j 0.00287987-0.00147326j 0.000183846-0.0023838j -0.00321969+0.000109791j 0.00141694+0.000577411j -0.000312686-0.000903182j 0.000793549+0.00258112j -0.00039999+0.000539052j 0.00119365-0.0031271j 0.000502251-0.00347028j 0.00131751+0.00411008j -0.00320823+0.00251324j -0.00150113-0.000861772j 0.000597113-0.000432904j -0.00186128-0.000112084j 0.000158849+0.00113495j 0.000470419+0.000691103j -0.0121299-0.00286069j 0.000686638+0.00213915j 0.00139782+0.000834188j 0.00219481-0.00179796j -0.000189338+0.00307817j 0.00204098-0.00179142j 0.00165234+0.00237426j -0.000159216+0.00289981j -0.00346091-0.0010121j -0.00106692-0.00321031j -0.00416478-0.000453408j 0.0015227+0.00161847j -0.0026318-0.00127833j -0.0013618-5.32944e-05j 0.00210387-0.00482165j 0.00538564+0.00339708j -0.00157083+0.00443229j -0.000166588-1.31868e-05j -0.0022754+0.000592028j 0.000920817-0.000649892j -0.00365666-0.00165081j 0.00265273+0.00209894j -0.00320515+0.00387042j 0.00140542+0.000869404j -0.0015156-0.000690101j 0.0033472-0.00372794j -0.0023035-0.00173369j -0.000421036-0.00352604j 0.0014681-0.00323547j 0.0057642+0.000509787j 0.00258543-0.00185323j 0.0010298+0.00248306j -0.0025466+0.000476719j 
0.10935-0.0309871j 0.00174701-0.0287025j -0.0545961-0.088303j 0.00774978+0.00396444j -0.0112778+0.00405734j 0.0113368+0.0161034j -0.00450291+0.0279042j -0.00436763+0.0119941j 0.0148633+0.00323161j 0.00187321-0.00325735j 0.00478756+0.00425297j -0.00673934-0.00187644j 0.00326824-0.000992241j -0.0048382-0.00281669j 0.00676504+0.00571392j -0.000505212-0.000522177j 0.00629172+0.00972853j 0.0046441+0.0258038j -0.00282316-0.0075657j -0.00154274-0.0030547j -0.00595223+0.0161687j -0.00369328-0.00540171j -0.00141595+0.00134142j 0.00121824+0.000421612j -0.00307894-0.000660625j -6.27396e-05+0.000382983j 0.0033097+0.00303304j 0.00186073+0.00352474j 0.00477522+0.00550771j -0.00117113-0.00302357j 0.000360478-0.00172354j 0.00234565+0.0028381j -0.00151152+0.00372813j -0.000132647+0.00105242j -0.00491743-0.000705949j -0.000668582+0.000627957j -0.00520777-0.00141808j 0.00753335+0.00137643j -0.00092992-0.00417216j 0.00309543-0.0020578j -0.00275393-0.00161824j -0.00404601-0.00457058j 0.00494166+0.00559063j 0.0013015+0.00596318j 0.00373226+0.00487966j 0.004048+0.00290822j -0.0120642+0.00840055j 0.00710591-0.00222963j 0.00153446+0.00286692j -0.000916331-0.00261129j -0.0011622+0.0119157j 0.000117358-0.00135523j -0.00794904-0.00208455j 0.0096771-0.000583282j -0.00309044-0.00173413j 0.0034696+0.00566778j -0.00600962-0.008016j 0.000465956-0.00253043j -0.00066143-0.000182537j -0.00101353-0.00138668j -0.00123099-0.00281409j -0.000348449-0.000592951j 0.00108673+0.00182733j 0.00197279+0.00298484j 0.000576325-0.00411502j -0.000304019-0.00554176j -0.00115397+0.00222415j -0.000836202-0.00219748j -0.000749996+0.00032774j 0.000824756-0.00198363j -0.00104385+0.00320006j 0.00237686-0.000381351j 0.0011789+0.000514615j 0.00254582+0.004119j 0.000191932-0.00463351j -0.00234406+0.00135096j 0.00211479-0.00233361j -0.00256222+0.000419541j 0.00367122+0.00220264j 0.00116382-0.00332109j -0.00355778+0.00243727j 0.000213698+0.00173612j -0.00346709+0.00283248j 0.00140247-0.00213913j -0.00177822+0.00440336j -0.00315133-0.000724138j -0.000824474+0.00488161j 0.00277185-0.00231782j -0.00172928-0.00291344j -0.00021029-0.000370196j -0.00330412+0.00271575j 0.00242324+0.000669976j 0.00215107+0.00206551j 0.000951128-0.0010605j -0.000204861-0.0066991j -0.00522981-0.00298533j 0.00559575+0.00146587j 0.00307199-0.00316205j 0.0043212+0.00160203j 0.00236625-0.00189626j 0.000158878-0.000490904j -0.000558933-0.000686112j -0.00032131-0.000304704j -0.0129729-0.00240794j 0.00212315+0.00546349j 0.00234244+0.000497103j 0.000756797-0.00321697j -0.00173105+0.00381358j 0.00376434+0.000791003j 0.00279284-0.00148189j -0.000956177+0.0031924j -0.00373136-0.00187534j -0.000307469+0.000879171j -0.00392926-0.00383956j 0.00267793+0.00429002j -0.00380222+0.000192362j -0.000260005+0.00210563j -0.00362875-0.00731123j 0.00408028+0.00219266j -0.00131614+0.00385923j -0.00345561+0.00184611j -0.00307908+0.0043002j -0.0041504+0.00211262j -0.00341099-0.00388513j -0.00173201+0.00433748j -0.00096739+0.00224328j -0.00118395-0.00121831j -0.000574262-0.00273446j -0.000928938-0.00670361j -0.002665+0.00590721j -0.00280146-0.0024979j 0.00230317-0.00333447j 0.000619006-0.00491827j -0.00102627+0.000361532j 0.00115178+0.000381471j 0.00131111+0.00432734j 
0.161926+0.0185111j 0.0341204-0.0102848j 0.0670669-0.0682331j -0.00627738+0.010418j -0.00344041-0.0125025j -0.0252649-0.00510749j -0.00878402-0.0117367j -0.00206281-0.00165888j 0.00147195+0.00689184j 0.00399256+0.00415659j -0.00683469+0.00366927j 0.00870481-0.000753615j 7.90145e-05+0.00219795j 0.0074043+0.000716207j -0.0014248+0.00993862j 0.000230388+0.00137694j -0.00556831+0.00947565j -0.0208232-0.00283363j 0.00645884-0.0144647j 0.00769614-0.00119864j -0.0115716+0.00702052j 0.0123908+0.00178177j -0.000437296+0.00142805j 0.00129128+6.99991e-05j -0.00119456-0.00213435j -0.00230237-3.86784e-06j 0.0021479+0.0016571j -0.00211779-0.000905024j -0.000248002+0.00240342j 0.0016674+0.000111112j -0.00214828-0.000624298j -0.00166601-0.00274902j 0.000100766-0.000894629j 0.000301798+0.000266966j 0.000724683-0.00370973j -0.00164101-0.0015296j 0.0030299-0.00264154j -0.00303774+0.00301274j 0.000188809-0.000170321j -0.00299559+0.00250963j 0.000248284-0.00843396j -0.000378697+0.00506916j -0.00326687+1.96011e-05j -0.00126996-0.00473874j -7.19225e-05-0.00101228j -0.00402883+0.00532244j 0.00799808-0.00425489j -0.000506762-0.00824188j -0.00152164+0.00307373j -0.000104945-0.00216271j -0.00166229+0.00334204j 0.000291079+0.00174109j 0.00606397+0.000913535j -0.00826305+0.000670268j -0.000969424+0.00633475j 0.00339355-0.0014028j 0.0020926-0.000121867j 0.000808213-0.00323282j 0.000138889-0.000180538j -0.0024825-0.00067974j -0.00430206-0.000469134j -0.00105646-0.000540963j 0.00262122+0.000579075j 0.00407128+0.00129205j -0.00491631-0.00444233j -0.00258922+0.00257874j 0.000748497+0.000778768j -0.00285898-0.00307183j -0.000338355-0.000779715j -0.00173243-0.00261456j 0.00265831+0.000867359j 0.000371281-0.000835999j -0.000122651-0.00523257j 0.00349142-0.00253165j -0.00226467+0.000173261j 7.7433e-05+0.00240506j 0.0015384+0.00248373j -0.00196179+0.00111689j 0.00446814+0.0014431j -0.00541434-0.00375147j -0.000586507+0.00122155j 0.00126048-0.00483053j 0.00178126+0.00252658j 0.00156796-0.00121549j 0.000381462+0.00146202j 0.00102024+0.00305015j 0.00488606+0.0024406j -0.00373268-0.00169558j -0.00535132+0.00283068j -0.00376923+0.000835034j 0.00365359-0.00462046j 0.000612931+0.00184956j -0.00308885-0.00049327j -0.000467788-0.00105179j -0.00418959-0.00889405j -0.004177-0.000286123j 0.00351029-0.00273123j -0.00249333-0.000291232j 0.00328387-0.000307323j 0.000743248-0.00280511j 0.000235106-0.00131056j 0.00178917-0.000661242j 0.000551125-0.00159095j 0.000982913+0.0152503j 0.00254925+0.00144981j 0.00424982+0.00120828j -0.00361886-0.0043644j 0.00450338+0.00258595j 0.00276142-0.00208666j 0.00149416-0.00706578j -0.000532348+0.0016643j 0.00243904+0.00204694j -0.000416491-0.00560551j -0.00644486+0.00935808j 0.0041367-0.0041585j -0.0014089+0.00444095j -0.00230477-0.00032568j -0.00674516-0.000690631j 0.00301417-0.00436486j 0.00378638+0.00024015j 0.00376664+0.00328161j 0.00606547+0.000608021j -0.00170451+0.00728645j -0.000555862-0.000892338j 0.00384459+0.000400822j 0.00256299+0.00523661j 0.000367811+0.00312357j -0.00345801-0.000917424j -0.00382805-0.00298946j 0.00515764+0.0032684j -0.000963243-0.00114141j -0.00476755-0.00311606j -0.0029971-0.000701813j 0.00347556+0.000626077j -0.00219846-0.000303312j 0.000416166+0.00122788j 
