-0.00690245+0.00557286j -0.00551673-0.00674366j 0.00464047+0.00601702j 0.00631327-0.00276742j -0.00149719-0.00463034j 0.00287132+0.00408687j 0.00251918+0.00388007j -0.000897195+0.00372032j -0.00452268+0.00227462j 0.00526807+0.00572757j 0.00363182+0.00235577j 0.00362322+0.00323278j -0.00180084-0.00190164j 0.000787135-0.00211382j -0.00235044-0.000568759j -0.00267323-0.0030338j 0.00121979+0.00194995j -0.00305572+0.00133142j 0.00146692+0.00127561j 0.000568612-0.00386681j 0.00294249+0.00347905j 0.00156555-0.00262046j -0.00056266-9.9241e-05j -0.00108426-0.00394307j -0.00350618+0.000920992j 0.00112231-0.00146718j 0.00216183-0.00197831j 0.000701356+0.00269806j 0.000576977+0.000408101j 0.00203931-8.91852e-05j -0.0034347-0.00368464j 0.00283158+0.00276561j 0.00749907-0.00802738j 0.0021545-0.00327j -2.82789e-05-0.00359008j -0.000409393+0.000251034j -0.000251415-0.0032452j 0.00886909-0.00297721j 0.00388873+0.00120714j 0.00837159-0.0009826j -0.00103048+0.000814081j 0.000242765-0.000618336j 0.000780925-0.00150632j -0.000274628+0.00426212j 0.00276454-0.000535676j 0.001729-0.00226029j 0.00142159+0.0093012j 0.00100106-0.00151095j -0.00656309+0.00309901j -0.0062742-0.00574136j -0.000527338+0.00118911j 0.00330054+0.00402692j 0.00583167+0.00412169j -0.00766768+0.00383224j -0.00229835-0.00310177j 0.00441266-0.000297179j 0.00318732-0.000752716j 0.00268862-0.00491754j -0.000114271-5.29859e-05j 0.00321847+0.00117849j 0.00438186+0.000398399j 0.00242135-0.00389832j -0.00203707+6.64407e-05j -0.00358721-0.00638034j 0.000253177+0.000658892j 0.00224236+0.000251987j -0.000493084+0.000879691j -0.00412757+0.00013433j 0.00327838+0.00126454j 0.00510277+0.00402526j 0.00454483+0.00380536j -0.000339087+0.00362757j -0.000152361+0.00164306j -0.000527967+0.00152759j -0.00250687-7.13957e-06j 0.0018813-0.00111936j 0.00106358-0.000627049j 0.00275117+0.000711404j 0.00203671+0.000324459j -0.00227521+0.00341351j 0.000846013+0.003521j 0.00129798-0.00201854j -0.00131653-0.000695031j -0.00109556-0.00045217j 0.00291667+0.00131786j 0.000741143+0.00174434j -0.00056192+0.00335136j 0.000967471-0.00155879j 0.00105597-0.00226703j -0.000428749-8.08592e-05j 0.000974358-0.00296805j -0.00107369+0.000777901j -0.00022297-0.00172075j -0.00182335-0.000633351j 0.00273397+0.00157439j 0.00105947+0.000610129j -0.00179049+0.00121909j -0.00164227+0.00109443j 0.00295181-0.00311398j 0.00101469+0.00189764j -0.00129142-0.000572593j -0.000714782-0.00486149j -0.000103682+0.00139865j 0.000578254+0.00153638j 0.000301012+0.000283797j -0.00304043-0.00236607j -0.00265423-0.0014414j 0.00164188-0.00443798j 0.00288276+0.00128181j -0.000773771-0.000274898j 0.000647666+9.13729e-05j 0.000326574+0.000844357j 0.00553012+0.00498765j -0.00685219-0.00617044j -0.00380616+0.00354171j -0.00452881+0.00272609j 0.00175234+0.000707558j 0.00499193-0.00300251j 0.00322249+0.00250304j -0.000232653+0.000980761j -0.00495766-0.00207861j 0.000900552+0.000196588j -0.000812124+0.0035289j 0.000756439-0.0086313j -0.00397998-0.00410657j -0.000151866-0.00139383j 0.000563301-0.000856959j 0.00373035-0.00518263j 0.000398501+0.00450078j -0.00473254-0.00155924j 0.000466887+0.00225091j -0.00316334+0.00560322j 0.00329768+0.000161473j -0.00546184-0.00380394j -0.000843866-0.00303134j -0.00211628-0.0035652j -0.00123866+0.0022986j 0.000383768+0.00612626j -0.00282605-0.00384648j -0.00180717-0.0032379j -0.00484041+0.00709818j 0.0032475+0.002211j 0.00226266+0.00382683j -0.00613264-0.0171467j 0.00381137+0.0261251j 0.000942433-0.0126583j 0.00160228-0.017064j 0.00199247-0.0044311j -0.0028201+0.00287164j -0.00366926-0.0040605j -0.00511191+0.00524432j -0.000176688-0.0223999j -0.045685+0.00935186j -0.0105991+0.00975672j 0.00643129+0.00455747j -0.0230432-0.0447685j -0.0422887+0.023165j 
-0.00456879-0.0077782j 0.00765972-0.00504362j -0.00537296+0.00307536j 0.00396935+0.00617713j 0.00524596+0.00367823j -0.000210545+0.00164658j -0.00319849+0.00199813j -0.00391991-0.00273164j -0.00271688-0.00580838j -0.000241288+0.000428986j -0.00329261-0.000493517j -0.000398247+0.00366091j 0.00394428+0.00152558j 0.00458219-0.000521059j -0.000779962+0.00111577j -0.00235634-0.00275239j -0.000180365+0.000359536j -0.00321391-0.00639276j -0.00189909+0.000162543j 0.00136453-0.000376811j 0.00117733+0.000467051j -0.000261667-0.00201929j -0.0031085+0.000995541j 0.00153331-0.00129312j 0.00562228+0.000409614j -0.000511017-0.00289716j -0.0040822+0.000861245j 0.0034445-0.00383545j -0.00344951-0.00173937j 0.00521777-0.00256841j -0.00645641+0.00427054j 0.0071728-0.00140014j -0.00440038-0.00155431j -0.00194711+0.00344785j 0.00186847-0.00295623j 0.00312438+0.00013979j -0.00140101-0.000156318j -0.00397135-0.00366217j 0.00187408+0.000272999j 0.000628811-0.00425499j 0.00108583-0.0011615j -0.00217639+0.00205145j 0.000529872+0.00121512j 0.00295286-0.00146215j -0.000779497-0.00181001j -0.00813983-0.00330778j 0.00763559-0.000396624j -0.00472487-0.00315399j 0.00159651+0.00976109j -0.00268013+0.00324168j -0.00179529-0.000496017j 0.00363734-0.00246966j -0.00101084-0.00640854j 0.00141656+0.00369586j -0.00441553+0.00250355j -0.000131795-0.00427214j 0.00492246-0.00422064j -0.00215865-0.0021781j 0.00101983-0.000403906j 0.000142326-0.00197112j -0.000276999-0.000978498j -0.00199719-0.000771019j 0.00331424+0.0061774j -0.00415858-0.00015048j -0.00173101-0.00120068j -0.00227944-0.00190961j -7.71666e-05-0.00293842j -0.00333304+0.00173064j -0.00121286-0.00496353j 0.00165935-0.00203195j 0.000771439-0.00384686j 0.00376723+0.00397575j 0.00153854-0.00216585j 0.00243633-0.00156096j -0.00043613+0.000155274j 0.000327788-0.00187157j 0.00141128-0.0010634j -0.00174251-0.00242031j -0.000105786+0.000332595j 0.00249387+0.00294116j 0.00160378+0.00177486j -0.0013031+0.00143463j -0.000436879+0.00491612j -0.00369018+0.00132475j 0.000168903-0.000707062j 0.00173974-0.00139929j 0.00347574+0.00251838j -0.0039737-0.00313387j -0.000990279-0.00141442j -0.000904422+0.00114152j -0.00239309-0.00044641j -0.00223293-0.000325323j -0.000623712-0.000763982j -0.00183892-0.000802896j 0.00125716-0.00224395j -0.000267381-0.00247898j 0.00141911+0.00340466j -0.00261602-0.00195212j -0.00083281-0.00431274j 0.00218131-0.00178497j 0.000280278-0.000151048j -0.00220766-0.000139701j 0.000730116-2.60193e-05j -0.00134221-0.00127127j 0.00188755+0.00460761j -0.0022162+0.00277719j 0.00163887+0.00575451j -0.0016117-0.00130724j 0.000945945-0.00216107j -0.00167184-0.0029988j -0.00243547-0.00242952j 0.00222918+0.000802913j 0.00414642-0.000982414j -0.00196693+0.00439763j 0.00220056+0.00470954j 0.00127874+0.000513555j 0.00303329+0.00103178j -0.00663971-0.00422851j 0.00162635-0.00188821j -0.00269009-0.00289535j 0.0051018+0.00238428j -0.00203424-0.00200194j 0.00653308+0.00902243j -0.00170153-0.00318964j -7.94045e-06+0.0040452j 0.000830558-0.00521807j 0.00346071-0.00190918j 0.000603927+0.00711797j 0.00479694+0.000458185j -0.0035277+0.00238314j 0.0050435-0.002177j -0.00172915+0.00230952j -0.00233901-0.00231643j -0.00313463-0.00681803j -0.00226386+0.00610131j 0.00182571+0.00295818j 0.000425883+0.000108421j 0.00495072-0.00409184j 0.0026704+0.0075143j -0.000971537+0.000800501j -0.00495275+0.00158263j -0.00507091+0.0074678j -0.00222279+0.00252046j -0.00269324-0.0238115j -0.00539608-0.0216771j 0.000673166-0.00720693j -0.000306247-0.0102532j -0.00246502+0.0195759j 0.0069528-0.0042604j -0.00303455-0.000685544j -0.00339615-0.00143894j 0.0440978-0.0104813j 0.00329532-0.0247964j -0.0173597-0.00316022j -0.0115684+0.00367205j 0.0441981-0.0228841j -0.0237844-0.0461751j 
0.00695084+0.00212331j -0.00212153+0.00615524j -0.00353486+0.000231541j 0.0004018-0.000112839j -0.00605421-0.00062924j -0.00438522-0.00421088j 0.00431488-0.000896799j -0.000524179-0.00517009j 0.0023438+0.000295418j -0.00207542+0.00173583j -0.000795733+0.00118615j -0.0071037-0.000702817j -0.00178937+0.00365105j -0.00386563-0.00496739j -0.00394822-0.00197192j 0.00392743+0.000641836j -0.000686094-0.000695038j -0.000562281+0.000294354j -0.00737485+0.00147292j -0.00111657+0.00017111j -0.00113984-0.00421992j -0.00318511+0.000222843j 0.00622876-0.000797197j -0.000701734+0.00269949j -0.00292516+0.00549349j 0.00235007+0.00364457j -0.00337097-0.00121398j -0.00145287-0.00109633j 0.00103807-0.00236265j -0.0013481+0.000562839j -0.00530442-0.00654331j -0.00364898+0.00462057j 0.00804902-0.00117148j -0.00544143-0.00296993j -0.00168017+0.0047471j -0.000333151+0.0040523j 0.00346514-0.000597794j 0.00181957-0.00550538j -0.000941093+0.00201989j -0.00766863+0.00127054j -0.00121071-0.00249267j -0.00118042-0.0015449j -0.0060383-0.000941791j -0.00380381-0.00614022j 0.00229697+0.000580866j 0.00417175+0.00561698j 0.000174854+0.00107893j 0.00401635+0.00109482j 0.00263324+0.000320644j 0.00209495+0.00110176j 0.00669011+0.00101894j -0.0019536-6.71274e-05j 0.00111211-0.000619449j 0.00109065-0.00298726j -0.00403844-0.00235309j -0.00239427+0.000640008j -0.00494014+0.00432785j -0.00244134-0.00203841j -0.00254744-0.00211791j -0.00127294-0.00208022j -0.00348415-0.00434119j -0.00339591-0.00085086j -0.00233262+0.00395589j 0.000997818+0.000425288j 0.000991106+0.00322846j -0.00218053-0.000706549j 4.36971e-05+0.00231644j 0.0020052-0.00154674j 0.000501666+0.00127174j -0.000822471-0.00499317j 0.00110778+0.00502623j -0.000156728+0.00158085j 0.00111204+0.00229929j 0.00122065+0.00328764j 2.79037e-05+8.70765e-05j 0.00173256-0.00149177j 0.00030553-0.000459563j 0.000546479-0.00119763j -0.000344907+0.000126559j 0.00107592+0.0045412j -0.00184668-0.00407335j 0.000900169+0.00047769j 0.000371028+0.00207957j 0.000235352-0.00482047j 0.00153551+0.00335641j 0.000220712-0.00048289j -0.00241196-0.000804677j 0.0023871+0.0025141j 0.000643498+0.000147227j -0.00230501+0.00245655j 0.00587898+0.00421006j 0.0037548+0.003934j 0.00510463+0.00487492j 0.00275992+0.000986794j -0.00120705-0.00522941j 0.00596968+0.00481148j -0.00214065-0.00268679j -0.0021309-1.28854e-05j 0.00318288+0.000249708j -0.00908586+0.00134896j 0.00100632+0.000417812j -0.00121608-0.00359999j 0.00245863+0.00467393j -0.00362039-0.00527855j -0.00101518-0.000258829j 0.00235707+0.000253217j -0.000687004-0.00216979j -0.00194326-0.00735024j -0.00476642-0.00284216j -0.00934428-0.00381813j 0.000303212-0.00485818j -0.00591986-0.00918046j 0.00231557+0.00415413j -0.00423479-0.00915743j 0.00299578-0.00919804j -0.0118922-0.0017345j 0.00215619+0.00262119j -0.00232444-0.00677568j 0.00441792+0.00431936j 0.0069159-0.0062673j -0.00641782+0.0016736j 0.002108-0.00251469j -0.00183002+0.00577599j 0.00256731+0.00300463j -0.00226956+0.00514058j 0.00378633+0.00481558j -0.00080527-0.00819974j 0.00337836-0.00759564j 0.00706161+0.00764781j -0.00436658-1.079e-05j -0.0020066-0.00329535j 0.00638325+0.00385673j 0.000487186-0.00651653j 0.00210079+0.00224417j 0.00116757+0.00209614j 0.00383116+0.025002j -0.00126143-0.00505765j 0.00178007-0.00885447j -1.27857e-05+0.0151846j -0.000530417-0.012233j -0.000308253+0.013411j 0.00426861-0.00472518j -0.00983836+1.95948e-05j 0.0275194-0.0277697j 0.00514495+0.0371557j 0.00137364-0.0127054j -0.0173067+0.0109169j -0.0329124-0.0061856j 0.0106502-0.000959292j -0.0269995+0.00398864j 0.0130212-0.00793515j 0.0156995+0.0100897j -0.0423454-0.000235185j 0.0377148-0.000293242j -0.00193638-0.0493563j -0.0124109-0.0107326j -0.00357701+0.0131074j 
-0.00166561+0.00688887j -0.00659368+0.000677733j 0.000370412-0.00625668j -0.000907866+0.00471145j -0.00316408-0.00424009j 0.00522627-0.00256167j -0.000107381+0.00497749j 0.00759342-0.00143175j -0.00294512+0.00176832j -0.00576399-0.00402324j -0.00419006-0.00453791j -0.000850733-0.00969963j -0.00783981-0.00254002j 0.00143832-0.000697341j 0.00155712-0.00594157j 0.0026979+0.00079297j 0.00520158+0.00576395j -0.00405274+0.00217702j -0.00355905-0.00220214j -0.00331811-0.00277141j -0.00364627-0.0041946j -0.00372598-0.00658783j 0.00226359-0.000446249j 0.000652138+0.00297016j 0.00648789+0.00454349j 0.00510046-0.00325963j -0.006641-0.00151561j -0.00211272+0.000203127j -0.00441661-0.00921633j -0.00505706+0.000282466j -0.0106364+0.00251328j -0.000652689-0.00237813j -0.000398658-0.00925593j -0.00481702+0.00100398j -0.00778656+0.0037426j 0.00214278-0.00255136j -0.00218379+0.00227911j -0.00231963-0.00814421j 0.00480806-0.000128516j 0.000810531+0.00435824j -0.00562561+0.00622759j -0.00132591+0.0014631j -0.000848008+0.00577809j -0.00547343+0.00107737j -0.000668904-0.00399951j 0.00222858+0.00209385j 0.00284884-0.00888717j -1.60062e-05-0.00264599j 0.00246308-0.0063754j -0.00230464-0.006901j 0.00308778-0.00191038j 0.0013794-0.000361682j 0.00376983-0.000798787j 0.0033397+0.000579971j -0.00242483+0.00624108j -0.00399007-0.000771686j -0.0001344+0.00196105j -0.00333107-0.00157634j -0.00361943+0.000377471j -0.00129006+0.00196415j -0.00011553+0.0030572j -0.00354915+0.00330453j 0.00190805+0.00164558j 0.000536761+0.000797465j -0.000949071+0.00256056j 0.00118717+0.00509911j 0.00640965+0.0018851j -0.000956369+0.00215328j -0.00197721+0.000225734j -0.0068287+0.00192916j 0.00588132+0.00391355j 0.000425287-0.000756898j 0.00259023-0.00371044j 0.00456987-0.000692142j 0.000455541-0.00299507j -0.00139286-0.001298j -0.00138563+0.000530903j 0.00103068+0.00599761j 5.90732e-05+0.000517511j 0.00268213+0.000748612j 0.00116488+0.00121925j -0.00316718-0.00163337j -0.000998114-0.0018836j 0.000745467+0.00308387j 0.00309489-0.00385445j -0.000272545-0.00531243j 0.000717698+0.00191257j 0.00155178+0.00501194j -0.000286314+0.00132343j 0.0013109+0.00171382j 0.00130181-0.00384017j 0.00670068-0.00219422j 0.00168723-0.00545439j 0.00293908+0.0014012j -0.00141789+0.0041224j 0.00227603-0.00435754j 0.000694196-0.00149309j 0.000274476+0.00487574j -0.0029334-0.00210703j 0.000186858+0.00782745j -0.00173165-0.00117518j -0.00109447+0.00170793j 0.0021428-0.00171135j -0.00361176+0.00344679j 0.000193096-0.00161477j -2.84889e-05-0.00235994j 1.86883e-05+0.00136649j -0.00866428+6.42223e-05j 0.00366958+0.00880911j 0.000263888+0.00548694j -0.00414448-0.00271978j 0.000938644+0.00654833j 0.00576211-0.00279315j -0.0059141-0.00388993j -0.00551429-0.00540689j 0.00625271+0.00451861j 0.00589606-0.000897859j -0.00601998-0.00505356j -0.000425216-0.00425853j -0.00120111-0.0018256j 0.00367462-0.000372286j 0.000621487-0.00454186j 0.00406817+0.0035302j 0.0021248-0.00782717j 0.0018394+0.0018351j 0.00170258-0.00198764j -0.000919606-0.005075j -0.00306098-0.00506312j 0.00211804-0.00314463j 0.00029018+0.0047892j 0.00519998-0.00378732j -0.00749251+0.00309404j 0.00229299+0.0100736j 0.00361948+0.0222267j 0.00377424+0.012163j -0.00338029-0.00960762j -0.00459266-0.0223631j 0.00136435+0.00163937j 0.00252247+0.00199504j -0.000315296+0.00617371j -0.00364732+0.00173933j 0.00145744+0.00629447j -0.0054855-0.00713972j 0.00630543-0.0362597j 0.0257326-0.0297333j -0.0211647-0.00266689j -0.024839-0.0140014j 0.0358894-0.00559999j 0.00659273+0.00347178j -0.00313323-0.00188776j 0.00381402+0.00303858j 0.0384069+0.0174446j 0.00371218+0.010704j -0.0219791+0.0446827j 0.0361248+0.00154128j 0.00288488-0.0142145j -0.0089234-0.0163177j 
-0.00010455-0.00146697j 0.00174429+0.00172454j 0.000743726-0.00815783j -0.00424342+0.00388775j 0.00249753+0.000987104j 0.00280127-0.00163507j 7.90298e-05+0.00157543j 0.00601869+0.00285044j 0.000557913+0.00429684j -0.00516832-0.00873092j -0.00376302-0.00304103j 0.000989564-0.0036641j 0.00205002-0.000225822j -0.00197446+0.00480255j 0.000471857-0.00199324j -0.00096057+0.00734857j 0.00444655+0.000796869j 0.00110763+0.00411321j 0.00328877-0.00396545j -0.0047975+0.00205826j 0.000754077+0.00170959j -0.000920058-0.00259309j 0.00296508-0.000638624j -0.00291309+0.00237465j 0.00995931-0.00033633j 0.00527318-0.00308754j 0.00210657-6.89287e-05j -1.22721e-05+0.00177233j 0.00927319+0.00382099j -0.00723544+0.00156128j 0.00552142+0.00565088j -0.00243056+0.0015577j -0.00699277+0.00603509j 0.00184935-0.00332988j -0.000395067-0.000173573j 0.00169515-0.00688257j -0.000294412-0.00386865j -0.00637274+0.00741651j -0.00355192-0.00467095j 0.00150231-0.00156027j 0.00398488+0.000844749j -0.0020664-0.00229752j -0.00121238-0.00447601j 0.00415465+0.00837679j -0.001041+6.36721e-05j -0.00135326-0.0104999j -0.00107988-0.000672592j -0.00346751+0.00717097j 0.000835832-0.00997182j -0.000499648+0.0029081j -0.00533642+0.000491023j 0.00158555+0.00324543j 0.00101772+0.0163475j 0.010186+0.00242658j 0.00590916+0.00225309j -0.000336189+0.000584954j -0.000682713-0.00694407j -0.000515215+0.000437164j -0.000240747+0.00882489j 0.000600802-0.00150834j -0.00171188+0.00182614j 0.0028931-0.00368453j 0.00209484-0.0112774j -0.00496214+0.00234467j -0.00113242+0.000244436j 0.00371747+0.00115011j 0.000420595+0.00139015j 0.00521329+0.0093059j 0.00357076-0.00224082j -0.00284086+0.0025148j -0.000711497-0.0056808j -0.0031684-0.00522855j -0.000215564+0.00195278j 0.00773532+0.00357519j 0.00339425+7.52334e-05j -0.0024138+0.0032979j 0.000159479+0.00282952j -0.00329358+0.00343044j -0.00364411-0.00648394j -0.000203932-0.00159218j -0.00170319+0.00246163j -0.00555635-0.00796179j -0.00517535-0.00564468j 9.04217e-05+0.0013113j 0.00113891-0.00316198j 0.00443606-0.00349424j 0.00339678+0.00316359j 0.00308283-0.00937334j 0.000400018+0.00817253j 0.00420988+0.00150429j 0.0058531-0.00273101j -0.00161497+0.000318836j 0.0018943+7.71579e-05j 0.00188416-0.0005972j 0.00199847-0.00194297j -0.00248303+0.00973204j -0.00690133+0.00980324j -0.0028075-0.00264015j -0.00396734+0.0101774j 0.00100463-0.00422286j -0.00976806-0.00285638j -0.00159486-0.00757721j -0.00216354+0.001782j -0.00319477-0.00213526j 0.00677532-0.00186512j 0.00278787-0.000603107j 0.00127069-0.00723149j 0.00724433+0.00591644j -0.00484473-0.00652475j -0.00515886-0.000267332j -0.00110695+0.000357281j 0.00496799-0.0104071j -0.00871484-0.00244575j 0.00375938-0.00881683j 0.00643466-0.0062457j -0.00430844-0.00855793j -0.00328362+0.00426059j -0.000852193+0.00318447j -0.00284+0.00719874j -0.00669491+0.00826482j 0.00202956-0.0112071j -0.00187551+0.00736121j 0.00830452-0.00899462j 0.00333574+0.00784235j 0.00386243-0.00631573j -0.00710719+0.00435156j -0.0112042-0.0148836j 0.0114033+0.0111392j -0.00627569+0.0142747j -0.00425093-0.0197893j -0.00881794-0.00686569j -0.00265302+0.0192928j 0.00400144-0.0039068j -0.00465771-0.0308302j 0.00758432-0.0266253j -0.00668587+0.000100887j -0.00186206+0.00175485j -0.013684-0.00387745j -0.0115199-0.00870931j -0.00922045+0.00670683j -0.0215826+0.00873669j 0.0111445+0.00752688j 0.0221712-0.000534745j -0.022729-0.0110529j -0.00134692+0.0003161j 0.0450052-0.00580641j -0.00679553-0.00623573j -0.0146249+0.00702302j -0.00741913-0.0116691j -0.0244898+0.0079109j -0.0155582+0.0417585j 0.0142527-0.00203733j -0.0188002+0.0137589j -0.0196971-0.0140111j -0.0150375-0.00589413j -0.00847002-0.0158215j -0.00366643-0.0102945j 
-0.000611998-0.00174864j 0.00431912-0.00383467j -0.00981132+0.00184083j 0.00329348+0.00576484j -0.00413781+0.00107907j 9.49808e-05-7.59914e-05j 0.00406662+0.000238515j 0.00408228-0.00494383j 0.004557+0.000968448j -0.00543203-0.00141768j -0.00208259+6.08908e-05j 0.000992947+0.00520651j -0.000619455-0.00105989j 0.000660004+0.00105107j -0.00974673+0.000971409j 0.00609981+0.00285082j 0.00688727+0.00120295j 0.0085186-0.000987522j 0.0097069+0.000547152j -0.00130181-0.0033764j 0.00287175+0.000378816j -3.8361e-05+0.001754j 0.00182759-0.000968169j -0.00040892+0.000986817j 0.0110712-0.0029276j 0.00495795-0.00127901j 0.00440203-0.000251658j -0.00366869+5.59692e-05j 0.00581769+0.00837858j -0.00211548+0.00458566j 0.00270895-0.0018266j -0.00395812-0.00490599j 0.00227302+0.00101965j 0.00603017+0.00356105j -0.00346432-0.00111698j -0.000972042+0.0044612j 0.00369613+0.00119414j -0.000422901+0.00117747j -0.00126809-0.00483823j 0.00396569+0.00141562j -0.000786693+0.00600828j -0.00526056-0.00429388j -0.00289742+0.00133521j -0.00629733-0.00178101j 0.000494275-0.000232377j 0.00388609-0.0116778j -0.00330028-0.00427084j -0.00357086+0.00172666j 0.000988371+0.00700247j -0.00114452+0.0100611j -0.00685959-0.00363838j -0.00251526-0.00461105j -0.00258836-8.49997e-05j 0.00586381+0.00125375j 0.00084553+0.00740487j 0.00305331+0.00451683j 0.00577744+0.00524211j 0.0016235+5.27153e-05j -0.00444672-0.00444873j 0.00269088-0.00179658j -0.00304477+0.00205632j 0.00354367-0.000490157j 0.00500666+0.000700573j -0.0017753-0.00701974j -0.00365406-0.00556676j 0.000148733+0.00233069j 0.000214226-0.000489887j -0.00464949-0.00299144j 0.00293467-0.0047243j -0.00360548+0.00156488j 0.0033997+0.00441911j 0.000302671+0.00035608j -0.00149423+0.00140698j -0.0032594+0.00392888j 0.00364023+0.00204392j -0.00277184-0.00144406j 0.000884225+0.00140968j -0.00130771-0.00271294j -0.00637765-0.000806457j -0.000766142+0.000554012j 0.0038411-0.00240036j -0.00413366-0.00212944j -0.0103779+0.0015388j 0.00183022-0.0019034j 0.00146673+0.0066189j 0.00476481+0.0017574j 0.00233053+0.000371585j -0.0071906-0.00536117j 0.00376019-0.00177654j 0.00121108+0.000482426j 3.94625e-05-0.00184993j 0.00940886+0.00762284j 0.00566082+0.000175287j 0.00348408-0.000806092j 0.00308174-0.00814274j 0.00583466-0.00196099j -0.00228928+0.0111834j -3.12106e-06-0.00207015j -0.00283042+0.00527217j -0.00332757-0.00712002j -0.00659894-0.000400981j -0.00803976+0.00442306j 0.0069501-0.00201967j 0.00553018-0.00124139j -0.0056684+0.00490663j 0.00174623-0.00549416j -0.00174734+0.00808615j -0.0132704+0.0116141j 0.00484884-0.0105882j 0.00235029+0.00923834j 0.00465275+0.00335751j 0.0071611+0.00465599j 0.00601862-0.0235456j -0.0055334+0.0104637j 0.00307736+0.00389094j 0.00581102+0.00898419j -0.00286778-0.00493815j 0.00541636+0.00446437j -0.000328965+0.00501671j 0.00466108+5.16236e-05j 0.000317241-0.00796319j -0.00483385+0.0036256j 0.00453873-0.0142143j -0.00674919+0.0111261j -0.00122506+0.00399894j -0.00704906-0.000557079j -0.0136548-0.00859982j -0.0126775-0.0089499j 0.00192269-0.0123833j 0.00178474-0.00838039j -0.0119907-0.023056j 0.0269784-0.000571034j -0.00366857+0.0158693j 0.00172925+0.0159364j 0.0155135+0.00337715j 0.00420208-0.0148551j -0.0133869-0.00417111j -0.0160531+0.0124125j -0.00687373-0.000451892j -0.00182963+0.0249603j 0.00737236+0.00675817j 0.0306187-0.00373017j -0.00531084+0.00500439j 0.00808423-0.00941852j 0.0164244+0.0198169j 0.00373555-0.0169106j -0.0181325+0.0112344j 0.0130808-0.000970981j -0.0320662+0.0107476j 0.00760923+0.0238658j 0.0241311+0.0138691j -0.00873815+0.0165635j -0.0211851-0.00306901j -0.00241432+0.0143963j 0.00612772+0.00143306j 0.00211581-0.01411j 0.00147654+0.0175757j 
