0.0253282+0.0384232j -0.149327+0.105729j -0.220016-0.00688909j -0.082964+0.106888j -0.00512652-0.0278812j 0.070243-0.117478j -0.0674314+0.0691858j -0.327537+0.0367966j -0.0819474-0.0970645j -0.191928+0.421421j -0.294366+0.138133j -0.053488-0.0107471j 0.0250622-0.165305j 0.0294584-0.00266907j 0.0885093+0.018317j -0.0185476+0.00533551j 0.00965723-0.0279027j -0.0190264+0.00311099j 0.0296452-0.0287113j 0.00343026-0.0583867j 0.00919024+0.0467384j 0.0200909+0.00189827j 0.0517792+0.0417483j 0.0539237-0.0040157j 0.00281221-0.0823104j 0.0772941-0.0184042j -0.0260077+0.0214442j 0.0131393+0.0189492j 0.0162194+0.00220522j 0.0223466-0.0178421j -0.0347276+0.0340037j -0.0122267+0.0412812j -0.0299515-0.0174502j 0.00350581-0.00469788j -0.00354939-0.032744j -0.0109892+0.0182278j 0.00500503-0.00483352j 0.0183897+0.0228445j 0.0167553+0.000330032j -0.00131586-0.0106718j -0.0124132-0.000171124j 0.0280858-0.0253492j 0.0225602-0.00508152j -0.0133128-0.0059118j -0.0109704+0.0143124j 0.00524338+0.00319804j -0.0107702+0.00390957j 0.00388637+9.82422e-05j 0.00149894-0.0156816j -0.0189865-0.0127272j 0.00744973+0.0186463j 0.0118914+0.0487852j -0.0202297-0.00498825j 0.0165531+0.00456136j -0.0169303-0.000845042j -0.0227905+0.0114427j 0.0179802-0.0162865j 0.0101883-0.011459j 0.00555616-0.0100966j -0.0123033+0.0255425j 0.00718646-0.042542j -0.0191615+0.0163208j -0.0036749-0.024755j -0.0276754-0.0102235j -0.0350477+0.00914356j -0.0222022+0.010456j -0.0368594+0.0161866j -0.0142124-0.00627041j -0.00268067-0.0139157j 0.00637602+0.0109705j -0.0173606+0.00304509j -0.0248959+0.0164937j -0.0045524-0.00172808j 0.00199067+0.0155409j -0.0149495+0.0110524j -0.00488302-0.00560203j 0.0132033+0.00149487j 0.0273274-0.0213326j 0.0106805-0.00259811j -0.0080787-0.00277563j -0.0108368-0.00091689j 0.00340866+0.00462511j 0.0112835-0.0102417j 0.0175013+0.00530879j 0.0106024+0.00957819j 0.00911469-0.020613j -0.0125535-0.0119255j 0.000206072+0.00494312j 0.00274566-0.0093402j -0.000111135-0.00248908j 0.00233228-0.0246517j 0.00236418-0.00428992j 0.0110254-0.0236413j 0.0112787-0.0121222j -0.0156885-0.00733257j 0.00129447-0.016569j -0.00319001+0.0132777j 0.00183658-0.00504216j 0.01699-0.00037406j 0.00151474-0.000629291j -0.00628522+0.00442748j 0.0096227+0.00602004j 0.00539678+0.0119107j 0.0171909-0.0177761j -0.012744+0.0161639j -0.0139461-0.00490237j -0.000570542-0.00142207j -0.00801691-0.00886573j -0.00724694-0.00290942j -0.0294685-0.00211858j 0.010932+0.0117184j 0.00568533-0.00314603j -0.00288717-0.00951142j 0.00054128+0.00559933j -0.00374255-0.00348248j -0.00877558+0.00628805j 0.00752013+0.00727991j -0.000912749+5.52281e-06j -0.00527763-0.000401917j 0.010577-0.0255709j -0.000752635+0.0100841j 0.00512752+0.003355j -0.0149269+0.00611224j 0.0130283+0.0156646j -0.00465242+0.00102382j 0.00215258+0.00209617j 0.00380833+0.00284924j -0.00771109+0.0149228j 0.0145433-0.00376304j 0.00476629+0.00943902j 0.0188321-0.0159064j 0.00386694-0.00229758j 0.0147731-0.0267108j 0.0133166+0.00904821j 0.0160534-0.0223394j 0.00938077-0.0256002j 0.0124711-0.0264602j 0.00187658-0.0203643j -0.033816-0.006699j -0.00971046+0.0174588j -0.0411614+0.000599406j 0.0116202+0.0161364j 0.0259021-0.000455598j -0.0100503-0.0154648j 0.00789193-0.0438976j 0.00283507-0.0550185j -0.0147594+0.0118572j 0.00501328+0.00832969j -0.0584905-0.0213637j 0.00721351-0.0378501j 0.00208186-0.00469835j -0.00832456-0.0379522j 0.0367853-0.0381559j -0.02031+0.0207235j -0.0323085-0.0186497j -0.0158267+0.00344416j 0.0309465+0.00298486j 0.0511101-0.0552715j 0.0099796+0.0248444j -0.0691095+0.0241692j 
0.0688699-0.100951j 0.0308898-0.0483329j -0.183721-0.0356728j 0.194697+0.194783j 0.0793795+0.0364705j 0.128849+0.109831j 0.0231416-0.124504j -0.188654-0.174313j 0.303515-0.248283j -0.172581-0.308865j -0.150065-0.028872j 0.209194+0.154025j 0.0553769+0.0450507j 0.109795+0.0418142j 0.00226872-0.034983j -0.0271451-0.0318595j -0.00396933-0.035158j 0.00808029+0.0317814j 0.0564011+0.0498371j 0.043461+0.00452939j -0.0230464+0.00409989j 0.00115133+0.00996108j -0.0379526+0.0535473j -0.0558225+0.0810791j -0.0278153-0.0136042j -0.00305044-0.0294799j -0.0160662+0.0179747j 0.0447976-0.0269924j -0.00345587-0.00749296j 0.0359935+0.0218967j 0.0061706+0.0190998j 0.016056-0.0389569j -0.0343774+0.00944268j 0.00349005+0.00814938j 0.00608749+0.024208j 0.020737+0.0150595j 0.0250653+0.00693906j 0.000801069-0.018631j -0.0204328-0.0304487j -0.00268815+0.0192491j 0.00960246+0.0167566j 0.00321433+0.00771635j 0.0110657+0.0119707j 0.00334171+0.0112936j 0.0157376+0.0146395j 0.0191342-0.0103483j 0.00676313+0.00778139j 0.0156638-0.021612j 0.0203293+0.00454558j 0.0148714-0.0128068j 0.00172488+0.00252165j -0.0250376-0.00757216j 0.0029997-0.00866292j -0.0114428+0.042677j -0.0107793-0.00121087j -0.0224537-0.0336556j 0.0124346+0.0128441j -0.0138647+0.00761771j 0.0108053+0.00538258j -0.020523+0.00897174j 0.0375245+0.0096644j -0.00383701+0.000812051j -0.0224357+0.00397956j 0.00447979-0.0306065j -0.00714773+0.00288017j -0.0143803-0.0147621j -0.00309386-0.0021854j -0.0329495-0.0093757j -0.000980585-0.0198627j 0.00396484-0.0195791j -0.0216045+0.0107405j 0.0117944-0.00709753j -0.00158432+0.00761356j 0.00843321-0.00878486j 0.000564161+0.00502219j 0.00855734+0.00348554j 0.0228203-0.00708198j -0.00747702-0.00157774j -0.00632239-0.0161091j -0.0192862-0.00355234j -0.00349407+0.00351674j -0.0242436-0.00685627j -0.00163473+0.00683118j 0.0145084+0.00997328j -0.00567874-0.0235895j 0.0140038+0.0119978j -0.00706731-0.00941465j -0.00835243-0.0136304j 0.0113029-0.000702372j 0.00385511-7.66993e-05j -0.0115311-0.00517653j -0.00417753+0.00363316j 0.00273551+0.0146164j 0.000379139+0.00796248j -0.00133344-0.00697187j 0.0011709+0.00991264j -0.00867283-0.00662892j -0.000520757-0.00479276j 0.000672294-0.0214111j -0.00126516+0.0115257j -0.00245964-0.00562015j -0.00127514+0.00752057j -0.00844199+0.0021042j 0.0151929-0.0115473j -0.0057593-0.00977749j 0.00618882+0.00459181j 0.0109967+0.0125193j 0.0149861-0.0117716j 0.00292662-0.000469358j -0.00558498-0.0180939j -0.00249167-0.00153272j 0.0127659-0.00268278j -0.0044567-0.0035021j 0.00196811-0.0186695j 0.00559585-0.00212637j -0.000852232-0.00281818j 0.015645-0.000840218j 0.00259306-0.00594603j 0.00947903+0.00987543j -0.0173859-0.00276749j 0.0117256+0.00209105j -0.00174521+0.00966688j 0.00428626-0.00227148j -0.00312492+0.021857j 0.00965082+0.00131444j 0.000686331+0.0206734j 0.0073382-0.0143047j -0.00178871+0.00303895j -0.00746801+0.0130596j -0.0119294-0.0026294j -0.00989461+0.0202897j 0.0185861+0.00434767j 0.00478467+0.00671155j 0.0218609+0.00329571j 0.0247795+0.0103241j 0.0325155-0.00806328j -0.00918118+0.03656j 0.00935167+0.0141112j 0.000955853-0.0270499j -0.0128903+0.0239018j -0.00134429-0.0311325j -0.037332-0.0229691j -0.0170584-0.0049381j 0.0263799-0.0222303j 0.000383606+0.00447643j 0.0145043+0.00186261j -0.0225978+0.000165873j -0.0159424-0.0206832j -0.0247418-0.0133333j 0.0165664+0.0340764j 0.013694-0.00271223j 0.0409784-0.0488174j 0.0226812+0.0350825j 0.029137-0.00752576j -0.00415171-0.0067497j -0.0370634-0.0419279j 0.0250012-0.0341624j -0.00810146+0.0137402j -0.043507-0.00243901j -0.0303797-0.0461517j 
-0.0379042-0.114481j 0.00157996-0.0461467j -0.0510676-0.0414825j -0.143233+0.130877j 0.0969291+0.000711209j -0.0115637+0.2142j -0.196452-0.438033j 0.0862839-0.0633373j -0.0578021-0.332331j 0.268737+0.0924023j -0.0754653-0.147852j -0.276351-0.0480808j -0.289893-0.438748j 0.0338528+0.0493675j 0.0472907-0.00447456j 0.00747388-0.0147747j 0.0357425+0.00717165j 0.0164115-0.0132899j 0.0104182+0.043244j -0.0104824-0.0112343j -0.0547899+0.0110785j -0.00799501-0.0417226j 0.0149128-0.0130695j 0.0379266+0.00471248j -0.0419323-0.0137553j 0.0128467+0.0263295j 0.0176024+0.0157224j 0.0014921-0.0153316j 0.0043805+0.000610915j 0.00312404+0.0268188j 0.0042982+0.00855128j -0.0224625-0.0340271j -0.0137103-0.00783225j 0.0108602+0.0110495j -0.0131449+0.0315772j -0.000153546+0.00826882j 0.0278025+0.00858849j 0.0248636+0.00544737j 6.32355e-05-0.0088499j 0.000751146+0.00711076j 0.0240173+0.0137242j -0.0232753+0.0179653j -0.00985585+0.0129909j 0.00465863+0.0129025j 0.00912642-0.00250985j -0.0093114-0.0126028j -0.00277377+0.0135163j 0.0173105+0.000175794j 0.0116481+0.0115174j 0.00485168-0.0297367j -0.0150443-0.0109011j -0.00886892+0.00498343j -0.0148764+0.02783j 0.0191149+0.00499034j 0.00232162-0.0261856j 0.0397965+0.00881167j 0.0160053+0.0136904j 0.00197733+0.00742752j -0.0121966+0.0126784j 0.00419476+0.0351039j 0.00732038-0.0163827j -0.0221645-5.30002e-05j 0.00859895-0.0155487j 0.00256478-0.00767134j 0.00707374-0.0212099j 0.0110983-0.00424642j 0.00908574-0.0110735j 0.0209922+0.017983j 0.00419237-0.0176028j 0.00950097+0.00846398j 0.00680942+0.00931343j 0.00508068-0.000822403j 0.00489737-0.00251428j -0.00516347-0.00480096j -0.00433512-0.00737667j 0.00449532+0.004602j 0.00458182+0.00443276j 0.0166008+0.00746234j -0.00579625-0.00758088j -0.00964805-0.0116052j 0.00407153+0.00301314j -0.000470317-0.00673722j 0.00413105+0.00344209j 0.000982622+0.00939295j 0.00153151-0.0121665j 0.00439298+0.0180254j -0.00646312-0.00779146j 0.0122296-0.0102619j 0.0144903+0.00494674j 0.000108826-0.00582699j -0.00684458-0.00233222j 0.00161536+0.00625515j -0.009409+0.0017347j -0.0123542+0.00302403j -0.0120597-0.0108619j 0.000632933+0.0063909j 0.00251959-0.00689353j -0.00296836-0.00350774j 0.000774202-0.0117298j -0.00305505+0.0138285j 0.00904553-0.00117733j -0.0106968+0.00746954j -0.0128708+0.00143264j -0.00184913+0.00789773j 0.00334101-0.0068573j -0.000285413+0.00739083j -0.00368976-0.00310393j -0.00493235-0.0260029j 0.00927229+0.00187122j 0.0154569+0.00142102j 0.0111466-0.00676382j -0.0046263-0.0127193j -0.00947374-0.000877918j 0.00690308+0.0156088j -0.000969971+0.00298981j -0.00223877+0.0105582j -0.0253368-0.0140122j 0.011367-0.00133116j -0.00798913-0.00655235j 0.00207051-0.00587901j 0.00470627-0.0224879j -0.00686619-0.00872107j 0.00124703-0.00987088j -0.0033683-0.0130339j -0.0078766+0.0211341j -0.00601035+0.0187865j -0.00345642-0.0180715j 0.0067217+0.0130824j -0.00351764-0.00306518j 0.00720763+0.0174986j -0.00879584-0.00809422j -0.0167599-0.00669509j -0.00547263+0.00424072j 0.00915084+7.42205e-05j 0.00120656+0.00896808j 0.00602188+0.0126587j 0.0102724+0.0390904j -0.00292048+0.00634702j 0.00330525+0.00569154j -0.016873+0.00509919j -0.000566329-0.00924992j -0.00106931-0.00152733j -0.0115684-0.0144301j -0.00336954-0.0120747j 0.014781+0.0110351j -0.000268408+0.00438436j 0.000514229+0.0104352j 0.0189305+0.0108964j 0.00187011-0.00966271j 0.00622419+0.0245079j 0.00893504-0.00150018j 0.0090308-0.0117228j -0.00737427+0.00127164j -0.0010369-0.000292593j -0.00772728-0.0255557j 0.0248123-0.00426825j 0.0141509+0.0116655j -0.00959798+0.0112273j 0.0226264+0.0250359j 0.0108642-0.0385508j 
0.0624581-0.00790616j -0.0272507+0.0400139j -0.0908061+0.151934j 0.0379472+0.0380844j -0.0763606+0.0355678j 0.417839-0.0736219j 0.236004-0.300124j 0.0485001+0.220778j 0.222535+0.272384j -0.0337773+0.0227973j -0.128593+0.0515956j 0.0570229+0.063531j -0.00945634-0.165504j 0.0516636-0.0411211j 0.00172428-0.0108402j -0.012601+0.00990137j -0.0419771-0.0263932j -0.0345861-0.00960499j 0.00848284-0.0128022j 0.0786502-0.00649096j -0.0373081+0.0313738j 0.0010792-0.0364139j -0.0168051-0.00945449j 0.0309904-0.0328245j -0.01937+0.00701659j 0.000399215+0.00659496j 0.00462838-0.00909306j 0.00832698+0.00187351j -0.00657527+0.00174578j 0.00947852-0.00401682j -0.00974958+0.0143372j 0.0139394-0.00232437j -0.013696+0.00813441j -0.00704929+0.00802501j -0.00114368-0.00204374j 0.0113579+0.000773722j 0.00995123-0.00642827j -0.0043954-0.0105631j -0.00622762-0.0081959j -0.00487292-0.00473121j -0.0301922+0.00634899j -0.005279-0.00921366j -0.00180418-0.0007426j 0.0352727+0.00223379j -0.000824999-0.00877758j 0.0165999+0.0141116j -0.0133795-0.0142461j -0.0167955-0.00833285j 0.0374046+0.0374069j 0.0271012-0.0186577j -0.0231757-0.00825713j 0.00158791+0.00364391j -0.00142841+0.0129824j -0.0118409+0.00581844j -0.0124359-0.00988046j 0.00746656-0.0118933j -0.0116689-0.00853439j 0.017201+0.000522717j -0.00575168-0.00954797j 0.0151564-0.0128424j -0.00235646+0.0143759j -0.0161357-0.0115114j -0.00103467+0.000432154j 0.000547585+0.00904695j -0.0095355+0.00148903j -0.00272439-0.00466214j 0.00143345-0.000646641j 0.00156895+0.00247649j -0.00196646-0.00350994j 0.00239054-0.00319469j 0.00164357+0.00241257j -0.000102259-0.000593489j -0.00304758+0.000840256j 0.00150042+0.00136647j -0.000162721+0.000783438j 0.00396759-0.00141675j 0.0150016-0.00636979j -0.00419496-0.00805009j 0.00216876-0.00489318j -0.00434687+0.00202335j -0.00292957+0.00515283j -0.00935839+0.00259643j -0.00595193+0.00168755j 0.00341119-0.00489516j -0.000104038-0.00778311j 0.00667974+0.00806055j 0.00138973-0.000824861j -0.00701156-0.00134747j 0.00181522-0.00135183j 0.0047288-0.00670619j -0.00357549+0.00224598j -0.00012569-0.00404619j 0.00976334-0.0014959j 0.000712246+0.00416895j -0.00201649+0.013661j -0.00666726+0.00732891j -0.00324002-0.00252188j 0.0147238-0.00644353j 0.0139161-0.00431773j 0.0185595-0.00771128j -0.0159254+0.00451279j 0.00885941-0.00484723j -0.00481399-0.00733808j 0.00779638+0.000845034j 0.00246373+0.00328526j -0.00410476-0.00460932j 0.00228713-0.0144782j 0.0039484-0.00188681j 0.0184776+0.000827047j -0.0248884+0.0165412j -0.0193259+0.0055006j -0.00132755+0.00475152j 0.000674546-0.0105784j 0.00347114+0.010559j -0.00669718+0.0115696j 0.0167445+0.0124994j 0.00791544+0.00447261j 0.00325608+0.00509294j 0.00132635+0.00474081j -0.00696583-0.00576802j -0.0275806-0.00483839j -0.00272664+0.00219764j -0.000928615+0.000223862j 0.0122031-0.0168833j -0.00347389+0.00181087j -0.00839094+0.00596989j -0.00154343-0.0149621j 0.018725-0.000826967j -0.00284094+0.00627172j -9.327e-05+0.00276935j -0.00669847-0.00507312j 0.0132629-0.00274773j 0.0080293-0.0030614j -0.0139743+0.00956417j 0.00926001+0.0162708j 0.00479744+0.00447497j -0.00183318+0.0100543j 0.0003544-0.00292843j 0.00305119-0.00541339j 0.00395033-0.000415306j 0.00645739+0.00530795j -0.00176694-0.00180119j -0.00992879-0.00843125j 0.00269947+0.00845169j -0.0118184+0.00616549j 0.0103831+0.00328315j -0.00053533+0.000150708j -0.00205922-0.000174024j -0.00598322+0.00180189j 0.00364645+0.0020638j -0.00282419+0.00894577j 0.0077529+0.0016855j -0.00837295+0.00419668j 0.00671782+0.00409332j -0.00486043+0.00190564j -0.0117248-0.00309285j 0.00703581-0.00407648j -0.00192006-0.00699264j -0.00594517-0.00623536j -0.0111806-0.00523126j 
-0.0837396-0.0737913j 0.0469187-0.0145759j -0.149952-0.159622j 0.00124265+0.00883253j 0.18833+0.191494j 0.120491+0.29934j 0.191044+0.0411185j -0.0473428+0.0862133j -0.440074+0.0155451j -0.0326154-0.0800713j 0.0858791-0.044314j -0.241592-0.179283j 0.0727495-0.0588657j 0.0394541+0.0547969j 0.000201753+0.0171857j -0.0048132-0.0380563j 0.00686675+0.00677452j -0.00944068-0.0069987j -0.0139723-0.0503851j 0.0162189-0.0125876j -0.000422464+0.0616403j 0.0352115+0.0166523j -0.0168101+0.0142752j -0.0391819+0.0174612j 0.0309367+0.0100456j 0.00489336+0.00646733j 0.00760119+0.0161329j 0.00226965+0.00132505j 0.00391171+0.0010258j -0.00204848+0.012843j 0.0250717+0.00405022j -0.0211536-0.0190536j 0.000964701-0.0063084j 0.00518359+0.0112763j -0.0122016+0.0195397j -0.00275112+0.0129577j 0.0179047+0.0149352j 0.0095598+0.0142269j -0.00344046-0.0031674j 0.00721958+0.0292225j 0.0188024+0.026996j -0.000531145+0.0133274j -0.0138815+0.000692185j -0.00882815+0.0172592j -0.0026711+0.00780703j -0.00629464-0.0243072j -0.00138601-0.0350172j -0.0123205+0.0158917j 0.0142761+0.00163444j -0.0125067-0.00776088j -0.00610883-0.00678917j 0.017713-0.0117056j 0.0267488+0.0174607j 0.00564857-0.0341595j 0.00685848-0.0186091j -0.00892079-0.0108395j -0.00498141-0.0168746j 0.000774703-0.0130202j -0.00203023+0.000547788j -0.0162906-0.00765228j 0.00650899-0.00526801j -0.015817-0.0141942j 0.00836034+0.00117059j 0.00528825+0.00147916j -0.00114283-0.0144387j 0.00435321+0.00211734j 0.00624253-0.00031105j 0.00170224+0.00668656j 0.00932067-0.000530394j 0.000651983+0.00436238j -0.00128761+0.00520471j 0.00306163-0.000130237j 0.00768311+0.00161448j -0.00676852-0.0112525j -0.00255966-0.00430354j 0.00136364+0.00200775j -0.0079701+0.00884586j 0.00979213+0.00709662j -0.00872323-0.00382541j -0.0163045-0.00923009j 0.00462958+0.00258855j 0.00123306-0.00167867j 0.00532568+0.00401224j -0.00194152+0.00259256j -0.00157699-0.00625402j -0.00276961+0.0045362j -0.00892798-0.00633678j 0.00613517-0.00857499j 0.00749184+0.00589616j -0.00380886-0.00383781j -0.000180994-0.0143754j 0.00878336+0.00140568j 0.0075208-0.00084891j -0.0105202-0.0117306j -0.00524493-0.0150425j 0.0188911+0.0206213j 0.00475925+0.000205801j 0.00378468+0.00465028j 0.00231621-0.00796454j 0.00555633+0.00498991j 0.00574918-0.00375226j -0.019084-0.0051331j -0.000949931-0.0131553j 0.00778967+0.00257199j 0.00982635+0.0178466j -0.0136911-0.0144325j 0.0114623+0.0027165j -0.0109895-0.00308745j -0.00297091+0.00262167j 0.00600396-0.00750464j -0.0147078-0.00415782j -0.0135144-0.0106886j 0.0141127-0.0107437j 0.0140609-0.00154486j -0.00859292+0.00150026j 0.00760082+0.00679115j 0.00814712-0.00947956j 7.07411e-05+0.00602834j -0.0246301-0.0151542j -0.0149488+0.000717951j 0.0116122-0.00217523j -0.00821846+0.00653666j 0.0057495+0.00494214j -0.00842148+0.00415036j 0.00315104-0.0252724j 0.00331823+0.001545j -0.00160766-0.0223554j 0.00512748-0.00490282j -0.00133533+0.000266709j -0.0112323-0.00585864j -0.00280238+0.00335393j -0.00836951-0.0114477j 0.0182748+0.000281314j 0.000665222+0.00821926j -0.00298156-0.00643557j 0.00915254+0.0212199j 0.00234672+0.0173393j 0.000320864-0.00344108j 0.00278327-0.000383779j 0.00355642+0.00625112j -0.00436107-0.0138275j -0.00653365-0.00651287j -0.00486595-0.00604904j -0.00638572-0.00362005j 0.0116294+0.005036j 0.00401208+0.00299715j -0.00482359+0.00205682j 0.00500002+0.00574371j 0.00471302-0.000360874j 0.00164993+0.011461j -0.00534106-0.0113224j 0.00171899-0.00946696j 0.00520214+0.00471472j -0.00202089-0.0062268j 0.00183465-0.0128097j 0.0105279+0.00202588j -6.29881e-05+0.00237907j 0.00904551+0.0158629j 0.00668477+0.0203691j 0.00994423-0.0143336j 
-0.113309+0.026777j -0.0292054+0.0123616j 0.0480423-0.263804j -0.241471+0.00113316j 0.133362+0.348898j 0.08762-0.393414j -0.148884+0.0314106j 0.194772-0.191342j -0.00462131+0.187616j -0.200827+0.0957386j -0.071147+0.0397475j -0.27899-0.122002j -0.0115297+0.132546j -0.0141638+0.0582155j 0.0585656+0.0221012j 0.0120582-0.0385536j 0.0283415+0.038732j 0.0222129-0.00347686j 0.0182645-0.0527724j -0.0220292+0.0398278j -0.0336811+0.0310507j 0.0476825-0.00330095j 0.0324745-0.0443539j -0.0124639+0.027761j 0.0066504+0.00934765j 0.0226761-0.00877507j 2.94493e-05+0.0182359j -0.0085929+0.000741246j 0.00611993+0.0101791j -0.00569348+0.00518056j 0.00528546+0.0122818j -0.0293514+0.0103503j -0.00576456-0.024393j -0.00123154+0.0117281j -0.00981234+0.00204169j -0.0322254+0.0162721j 0.0110306+0.037896j 0.0255383+0.0125472j 0.0181896-0.00485721j 0.00925257-0.0205196j -0.00174161+0.0133699j -0.00132846+0.0128272j -0.0133581-0.0031302j 0.0296918-0.0283344j 0.0294215-0.0122458j -0.00922984-0.0111034j -0.0345453+0.017694j -0.0166394-0.0159893j -0.0086249-0.0231917j 0.0123503+0.000116716j -0.0104406+0.01193j 0.0162872+0.00211456j 0.00234159+0.00576953j 0.00414195+0.000801055j -0.00572094+0.0155321j -0.01099+0.00898913j -0.00600752-0.0110678j 0.00648273+0.00169551j 0.0069249-0.00834922j 0.00838707-0.00420787j 0.00198452-0.00228995j -0.00210482-0.00575373j 0.0171003-0.00493952j -0.0104685-0.00508235j 0.000239247-0.00378235j 0.00551446+0.00466989j 0.00332597+0.0037535j -0.00379369+0.00704494j 0.00931373-0.0057741j -0.000825174+0.0044823j -0.00161872+0.00456813j 0.00120181+0.00387362j 0.00731539-0.000911128j -0.00792237-0.00427972j -0.00545294-0.00233579j 0.00249236-0.000853269j -0.00463042+0.0162925j 0.0275671-0.00604999j -0.00113393-0.00430182j -0.0106093-0.00702292j -0.00200736+0.00441844j 0.00396859+0.00336546j 0.00792163+0.00156215j 0.00317035+0.00693055j 0.00255438-0.00196173j 0.00298905-0.00143085j 0.00152413-0.0162464j 0.00440462-0.00654752j 0.0118007+0.0155049j 0.00385871+0.000709767j 0.0082798-0.00409083j 0.00733691-0.00284146j 0.00808486-0.021436j 0.0070695-0.00366615j -0.0130579-0.0165706j -0.00792713-0.00336226j 0.0115126+0.00322325j 0.00863953+0.00452046j 0.011916+0.00408886j 0.00547354-0.00797883j -0.00123216+0.00738606j -0.0178856+0.0011241j 0.0075778+0.0147182j 0.00967496+0.0136762j 0.00497722+0.00503184j -0.0109186+0.00985589j -0.00340416-0.000147359j 0.0126735-0.00230965j 0.0188723-0.000645071j 0.000633179-0.00831226j -0.0150933-0.0025042j 0.00614852+0.00309997j 0.000949828-0.00702448j -0.0170029-0.00934676j 0.0104531+0.00454397j -0.0094216-0.00212963j 0.00663441-0.0128885j 0.00137155+0.00114496j 0.0153566-0.0072974j -0.0172733-0.0228875j -0.00218752+0.00852579j -0.00437467-0.00469923j 0.0062828-0.0071611j 0.00993709+0.00337094j -0.0021869+0.00581625j 0.000469095+0.000585014j 0.00704217-0.0126642j 0.000147603+0.000698533j 0.0156626+3.95875e-05j -0.00508814+0.00976977j 0.00817608+0.00445707j 0.00609809-0.00573949j 0.00831361-0.0091695j -0.00544911+0.00164814j 0.00625334-0.00121613j -0.00101009-6.06553e-05j 0.00576942+0.0100994j -0.0037482-0.00613085j -0.00302953+0.000737573j -0.00171958+0.00478007j -0.0109678-0.00963802j -0.00444045+0.00487445j 0.000334356-0.00064396j -0.00620643+0.000170981j 0.00409815-0.00205711j 0.0101847-0.0039421j -0.00916929+0.000572307j 0.00691479+0.00614135j 0.000678992-0.00507793j 0.00174529+0.00458073j -0.00820204-0.00246743j 0.00229202-0.00519443j 0.00624772-0.00711335j -0.007804-0.00217687j -0.00313707-0.00986562j 0.0120189+0.0052976j 0.00629391+0.0082255j 0.0177397-0.000598206j 0.0131457+0.0186889j -0.000231894-0.0070997j 
